	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6B_1	0.0134663703117252	0.0175101102079636	0.0281846182261438	0.0310928931591613	0.0353808031283286	0.0308361255017394	0.0582549265353804	0.0556577757131584	0.0614745600898893	0.056864700589033	0.0347210999894224	0.0648440456714118	0.106749579014131	0.105653912219697	0.108168746922945	0.0520517677765937	0.0440751211480355	0.04985275653629	0.0410548564838443	0.0221958089598857	0.0355871948968575	0.108243482185992	0.0779008624289257	0.0881667941093023	0.01291148005001	0.020160379490493	0.0268110946177925	0.0067994387287357	0.0264982687959143	0.0147312489282787	0.0615615176478548	0.0409824701123934	0.0523110733135653	0.0716637306813697	0.0656518222761446	0.0556843401286814	0.0477970668690393	0.053743956898773	0.0760569031035532	0.0212723853551611	0.0455811660659088	0.0201143745225618	0	0.0116588092494814	0.0131329302791468	0.0208872840110202	0.0172710039699948	0.0297007314313691	0.0360889778199231	0.0369766447173641	0.0542354260467525	0.0484221475938988	0.0441292990729925	0.0377109867535137	0.0393408878481946	0.0578970998624643	0.123670187180477	0.0665022082308673	0.0503767120101785	0.0585471186604732	0.0399315597635595	0.0574410837410151	0.0527656392794607	0.0361827418462908	0.101489129137539	0.0589272481880568	0.0450833422743301	0.0781469081141971
OM5_C_6B_2	0.0127257151729031	0.0141916724626593	0.0217873935748837	0.0248735100110702	0.0255101839943137	0.0206991607338848	0.0489364262197445	0.0461450400808792	0.0518999833728314	0.0474355489032858	0.0241579248922822	0.0553552357987291	0.116273531703403	0.113856718681132	0.116035657188294	0.0622539567037904	0.0523328269845638	0.0571611199031471	0.0496884465067939	0.0300703339005791	0.040602136859504	0.117897432900255	0.0858664168774148	0.0958190987208943	0.00914264138913118	0.0193582578476152	0.0218030772536292	0.0148262484962316	0.0291287271966442	0.01535978484834	0.0521004263372897	0.0306177564034459	0.0422777632671685	0.0798383004983274	0.0728833115945563	0.0620490831148606	0.0382022864900006	0.0440767707507789	0.0669351462974089	0.0128683867144284	0.0354346392003189	0.0139898958739112	0.0116588092494814	0	0.0150734788412499	0.0311406636618438	0.0227652093620475	0.0331975825428597	0.0278471768448012	0.0275129760866537	0.0445933229589213	0.0394385816341606	0.0352199700271474	0.0277470653342444	0.0297728349200762	0.048265847921428	0.114256599561993	0.0569657698414625	0.0408342408409995	0.0487413967588979	0.0295875142772449	0.0480672119193878	0.0432253628521129	0.0270081181210855	0.0919002606007239	0.0494024948484726	0.0352996978872135	0.068304719003138
OM5_C_6B_3	0.0237112153300743	0.0134479265501739	0.0221629987135907	0.039038860522948	0.0359533876188701	0.0299009661421183	0.0608574319433259	0.056609757026599	0.0610530146497736	0.060742407645909	0.0341987792623865	0.0636986201330447	0.104428505855153	0.101501988460234	0.102737220512052	0.0538780746049868	0.040863344862855	0.0443197833129306	0.0423312720163531	0.0200814825516077	0.0266899397599947	0.106444930709903	0.0736645653075314	0.0833750433075126	0.0176728374173593	0.00982089126484302	0.0177822703845066	0.0125598448299118	0.0163577207563917	0.00408482830041239	0.0640707797589266	0.039558111825821	0.0500435440239801	0.0675005478764554	0.060045755786532	0.0477802387999234	0.0499006718229502	0.0521210545161302	0.076074289749154	0.0263260416152862	0.0445711435703941	0.0128416778387455	0.0131329302791468	0.0150734788412499	0	0.0245491065200036	0.0102028661610387	0.0197122669324063	0.0413282909674551	0.0331054547202761	0.0526955058993616	0.0459262702453285	0.0483092397258712	0.0366791695305695	0.0368024287342621	0.0600408551470113	0.122691147090867	0.0657420669890586	0.049824739511808	0.0557539709241995	0.0416549265815131	0.0574734563124919	0.0520148488276192	0.0402142897294985	0.101850664571504	0.0606761444427781	0.0432373640310761	0.0771709882769007
OM5_C_6D_1	0.0301104677047374	0.0317389114928924	0.0435662116567622	0.048023760045423	0.0535128220904158	0.0504700220656376	0.0780952173437526	0.0749484099400568	0.0809779377660791	0.0759686661374303	0.0531630029289398	0.0836702196590355	0.088114412279574	0.0876831499132656	0.0911029569935289	0.0321753749064277	0.0277346936672095	0.0350992850903219	0.0255967217711574	0.013086350477533	0.0286393500571782	0.0892986973465574	0.0608296338838353	0.0712196727836084	0.0305787654967372	0.0298067130305541	0.0401868225370825	0.0181105110757253	0.0263140840450253	0.026726564075224	0.0815338816330064	0.0599846989075158	0.0711170930500379	0.0541370723208794	0.0497759467781179	0.0438566285232753	0.0681105937015156	0.0729600343033573	0.0952022853399883	0.0399283885097816	0.0652031743234756	0.0363792315604822	0.0208872840110202	0.0311406636618438	0.0245491065200036	0	0.0179982624745167	0.0289759450335381	0.0556821702619316	0.0542252893684589	0.0734524066663453	0.067227013008312	0.0631004795939699	0.05715002490166	0.0571566438678143	0.0773230768711836	0.142686522775882	0.0855622774664922	0.0695251593703001	0.0774589987572641	0.059753456091845	0.0771756618073806	0.0724360598413182	0.0560737717179742	0.121030008890775	0.0778338999603547	0.0639272943175788	0.0974801526658718
OM5_C_6D_2	0.0285158202113859	0.0198023004469931	0.0294652645041831	0.0454364611386479	0.0437571916539043	0.0390473876427199	0.0696034509813249	0.065112792199304	0.069816371774615	0.0690763151033454	0.0424470904318403	0.0721038587209449	0.0958784051113345	0.0928418969438444	0.0941997987768338	0.0455035855784655	0.0323504604017674	0.0358918327558541	0.0352342579416017	0.0131529155532852	0.0193726019599788	0.0979749684545817	0.065299120596563	0.0749010042589576	0.0237182157353947	0.0142128134631577	0.0243394483057243	0.0142417467842535	0.0115895527618491	0.0120196855483471	0.0730271352659141	0.0482522139554264	0.0586170185875505	0.0586731262155234	0.0515016661651079	0.0402924993406198	0.0592113818244438	0.0609128709504269	0.0845413002556208	0.0335507864094693	0.0535354849913283	0.022085099212883	0.0172710039699948	0.0227652093620475	0.0102028661610387	0.0179982624745167	0	0.015347216362392	0.0496372717526991	0.040854132700329	0.0613811554055781	0.0545084926478371	0.056268000262319	0.0455844055607451	0.0448405142877728	0.06852290894373	0.131285120987368	0.0742401859639924	0.0584357285176293	0.06433006866503	0.0506237284102048	0.0663808722451751	0.0609743210491423	0.048706861041683	0.11066177807771	0.068878959153487	0.0517925879104455	0.0857865407587088
OM5_C_6D_3	0.0407936423624857	0.0251076314221447	0.0315503453612798	0.0565295066495093	0.0493149720378524	0.0453484843629598	0.0763153418448016	0.0694850395892382	0.0733929527778895	0.0765290296395542	0.0475960119065289	0.0746469409240894	0.0934581202842196	0.0886519674575613	0.0879665477475782	0.0501401355703414	0.0321277187135569	0.0328531513236059	0.0423180793172546	0.023397109378135	0.0105144016585315	0.095701863159756	0.0615176729609645	0.0703386826564516	0.0364053810725304	0.0170468073389795	0.0242057411203788	0.028624425093237	0.00784161443119468	0.0195087729964813	0.0796621500355252	0.0525553173333152	0.0611255379567301	0.0551130634562744	0.0472926049652676	0.0320824937107331	0.0660916760734623	0.0640351020845498	0.0875027411994219	0.0429811562470072	0.057705897567298	0.0265393201856185	0.0297007314313691	0.0331975825428597	0.0197122669324063	0.0289759450335381	0.015347216362392	0	0.0595271195145166	0.0432877965784903	0.0643416081898644	0.0573779280816363	0.0640240473230148	0.0505431387547486	0.0481725262373979	0.0744669010471138	0.132444049300074	0.0767167290759175	0.0621795522662071	0.0664627403673232	0.0579495006938354	0.070515474987935	0.0648978624083127	0.0572497210612557	0.113953523876399	0.0742705661308141	0.0553875671472322	0.0880590889470207
OM5_C_6F_1	0.0265936345938024	0.0363274124927784	0.035254582467868	0.0148823382976622	0.022501047919262	0.0194415777864976	0.0252087259445205	0.029636017308114	0.0352924717659671	0.0243038872027019	0.0232017082412761	0.0408569120764452	0.141924372563265	0.140590402907405	0.143008501949476	0.0864808052331776	0.0793654798591698	0.0843408596774632	0.0739263576480453	0.0563720422770395	0.0676351192520212	0.14348244231447	0.11282937444503	0.122869370636122	0.0273656337535785	0.0436866176468395	0.0407655639484083	0.0395062090458471	0.0559933294598675	0.0405972522360763	0.0279206170135395	0.0241344880471706	0.0328938340096656	0.106853398905503	0.100011622180509	0.0889819053907815	0.0165619940444338	0.0317870665813649	0.0488054965633962	0.0195496811496248	0.0245762195812524	0.0346651251906317	0.0360889778199231	0.0278471768448012	0.0413282909674551	0.0556821702619316	0.0496372717526991	0.0595271195145166	0	0.0311582638905229	0.032450583370386	0.0311491835469674	0.0152680703993997	0.0214151357519988	0.0283819674785154	0.0272710098646495	0.0953030948633986	0.0418714382595034	0.028333348654334	0.0377200859112985	0.0132571578951735	0.0309642268898818	0.0287281905659439	0.00694199564880325	0.0705125162996223	0.0303190725397156	0.0272960067712558	0.0513681045269574
OM5_C_6F_2	0.0345056777656105	0.0231462877495725	0.0134621079232695	0.0345348897873911	0.0133624549637075	0.0138417591730162	0.0364993676925829	0.0277725350000502	0.0313324367854107	0.038280436386096	0.0118407664776424	0.0323744818269127	0.135428784967785	0.130880644401921	0.13056599594256	0.0852619484382583	0.071832766936361	0.0742766962996054	0.0739640570610239	0.0523947536692695	0.0528637748625801	0.137384697139602	0.103482618793423	0.112472238308244	0.031552228170124	0.0283386170899295	0.019497687218834	0.0401291216634875	0.041198073168595	0.0301750302022677	0.0397068345607093	0.0113225667839815	0.0185736058140335	0.0972359289610696	0.089129904881442	0.0746940431702056	0.029171242552336	0.0221935214872767	0.04570346800821	0.0237902380679809	0.0165418214773884	0.0212679497002204	0.0369766447173641	0.0275129760866537	0.0331054547202761	0.0542252893684589	0.040854132700329	0.0432877965784903	0.0311582638905229	0	0.0224318059632606	0.0178949250480412	0.0282648401285795	0.0118219223417364	0.00612051844981582	0.0333493912829251	0.0914011419124087	0.0345392107322999	0.0202010198452577	0.0251315054383411	0.0225471257543381	0.0292650063536288	0.0238462960640906	0.0253842821389355	0.0715698356363639	0.0326311955998389	0.0132284043799294	0.0458395998202116
OM5_H_2H_2	0.0488618688661966	0.0435108491248795	0.0335476658889802	0.0414824590334483	0.0239670725208093	0.0247159867861527	0.0211321641391457	0.0120616693785698	0.0094245625482718	0.0283294560268856	0.0242338297216958	0.0119411732603715	0.155796530966779	0.152079220018351	0.151568072141489	0.105015011502506	0.0927797296543425	0.0954175635633609	0.0933470468383756	0.0722862897199866	0.0741820456599246	0.157820316939547	0.124654535841889	0.133748761785209	0.0470981018056429	0.0494351632172622	0.0403162391791611	0.0580247289401624	0.0628554460035129	0.0500243218737158	0.0234418410935711	0.0154815287042797	0.00631157495642976	0.1184978927719	0.110452397176349	0.0954519598603917	0.0203294618139636	0.00243295956384174	0.0243041128357698	0.037374427192451	0.00998250310800172	0.0407011559580106	0.0542354260467525	0.0445933229589213	0.0526955058993616	0.0734524066663453	0.0613811554055781	0.0643416081898644	0.032450583370386	0.0224318059632606	0	0.00925996932456561	0.02507941535971	0.0170394176148868	0.0183412689465645	0.0185701138706188	0.0706323694089047	0.0139940970253367	0.00641801317328329	0.00691749697084602	0.0227307341658882	0.00853813464530877	0.00509496661147848	0.0268511747149549	0.0499970844513422	0.0181638930407989	0.010170807368401	0.0246896670286873
OM5_H_2H_3	0.0444492456030947	0.0375540784748574	0.0267193890312556	0.0401407023514042	0.0227054248261459	0.0197667959783743	0.0263791452551365	0.019338369220735	0.0176021977444294	0.0337992268650913	0.0226056490192196	0.0199558741042745	0.148386892213703	0.144946889048535	0.1442015636818	0.0984820970268138	0.0860727284808254	0.0883630540225566	0.0870501864993987	0.0656739328739138	0.0671205913972015	0.150662309447481	0.117729631140612	0.12673998487719	0.041321703083119	0.0427225323804901	0.0335775317829501	0.0518368593134501	0.0562595247304229	0.0431252511949272	0.029314657534838	0.0141070114733677	0.0108706815779918	0.111443546093643	0.103352976941642	0.0880383308705785	0.0224866545137431	0.00907145156084506	0.0318548567690788	0.0339354642303516	0.0105601362512427	0.034276062419224	0.0484221475938988	0.0394385816341606	0.0459262702453285	0.067227013008312	0.0545084926478371	0.0573779280816363	0.0311491835469674	0.0178949250480412	0.00925996932456561	0	0.0271569009330632	0.0132708175461044	0.0148317824159115	0.0251358270683544	0.0779122901498795	0.0225744487822768	0.0111489204145208	0.0114916966423423	0.0227762851153586	0.0152993548931412	0.00990327945390684	0.0259460669807795	0.0578416124745351	0.0250835251279725	0.00823012534818788	0.0328657658801109
OM5_H_6A_1	0.0338201577837806	0.0393787171971018	0.036284614433471	0.0196698654249846	0.0173418068395554	0.0227782152110252	0.0175147510236265	0.0179364420306004	0.0263607949256739	0.0141815446099708	0.0202079821899802	0.0305864970665847	0.150154116129488	0.147945403225384	0.149632762236295	0.0947045581976581	0.0867052916375168	0.091536766125234	0.0834009733964176	0.0648085809408098	0.0729093847579382	0.151437745843773	0.12020110481397	0.130091586582358	0.0367259015223874	0.047793060932796	0.0431031789385392	0.0483928184848294	0.0608527636699038	0.0466023264558178	0.0209479450915957	0.0198110570305089	0.025458351091051	0.113951109844408	0.107086814588389	0.0951369412055501	0.014992988024765	0.0248303759537093	0.0381877762504062	0.0236414307325038	0.019663901755428	0.0395805825334537	0.0441292990729925	0.0352199700271474	0.0483092397258712	0.0631004795939699	0.056268000262319	0.0640240473230148	0.0152680703993997	0.0282648401285795	0.02507941535971	0.0271569009330632	0	0.0197697817300145	0.0239023050911251	0.0157623853911168	0.0849069534603692	0.0311607658764553	0.0197112660687117	0.0312564812714104	0.0134135783502498	0.0231346503794032	0.0225573641339063	0.0107059670817925	0.0606548622832424	0.0173576750171382	0.021836054876333	0.0412322094666118
OM5_H_6A_2	0.0328742646095127	0.0282640933429938	0.0204782518948229	0.0286959283871207	0.0117209582830746	0.00791791351307527	0.0265086125595556	0.0209658104524057	0.0246903696485739	0.0294340695273787	0.0107706403417834	0.0280598627180266	0.140668865355548	0.137305379067564	0.137689251312661	0.0887858662870919	0.077094271108386	0.080271258212893	0.0767845249140671	0.0558689461655578	0.0600027911107083	0.142576080990067	0.109595574147035	0.119000895894503	0.03049960956617	0.03464435144667	0.0271608363633037	0.041305894679859	0.048197891522946	0.0343607375934614	0.0296641701347118	0.00548379043784832	0.0153068207302677	0.103471460926975	0.0956191875401793	0.0817309434935168	0.0178672500856521	0.016384836571546	0.0401597898736533	0.0215315216836085	0.00826916010466663	0.0252630339203357	0.0377109867535137	0.0277470653342444	0.0366791695305695	0.05715002490166	0.0455844055607451	0.0505431387547486	0.0214151357519988	0.0118219223417364	0.0170394176148868	0.0132708175461044	0.0197697817300145	0	0.00873703590400681	0.0249672082487054	0.0871287430758647	0.0299765973699662	0.0138907355613135	0.0214596286424406	0.0126489327534604	0.0213007291162961	0.0159478345966198	0.015719999511443	0.0654020978186382	0.0256612812541238	0.00811253988825553	0.0411206877081498
OM5_H_6A_3	0.0351731075770899	0.026493678026166	0.0173628309325371	0.03247820269271	0.0106682990468576	0.0133290550673881	0.0315437941314548	0.0227437020465574	0.0267053126663456	0.0334456096422593	0.0104240222963295	0.0278606436515347	0.139658279318219	0.135469949315865	0.135321552694723	0.0886803576411971	0.0760827780618785	0.0788284914112374	0.0776177115343489	0.0560754726468888	0.0576647724795818	0.141463835218544	0.108035261705072	0.117200284394516	0.0332676387271501	0.0325421543220062	0.0244901608155877	0.0428230195237921	0.0459325707614007	0.0339092178713143	0.0347138794601217	0.00719186768027381	0.0146481548544111	0.101770909620668	0.0938128515325445	0.0795404190874741	0.0248680227959579	0.0178077361355481	0.0411244264276362	0.0236864830917136	0.012587917577525	0.025135905081563	0.0393408878481946	0.0297728349200762	0.0368024287342621	0.0571566438678143	0.0448405142877728	0.0481725262373979	0.0283819674785154	0.00612051844981582	0.0183412689465645	0.0148317824159115	0.0239023050911251	0.00873703590400681	0	0.0282145552149309	0.0872433838494834	0.0301754919147684	0.0151525636168866	0.0219276691977455	0.0189606539318599	0.0245702251335114	0.0194687453364396	0.0223159368671883	0.0668820495111419	0.0272992264264414	0.00864088226152704	0.0417966710264475
OM5_H_6B_1	0.0487922663627792	0.0507189652051357	0.0442627974566037	0.0351647583982458	0.026606835800484	0.0311053032968094	0.00759548962964781	0.00893141615150501	0.0144741210313926	0.0115477388361515	0.0284929422709723	0.0188331209874149	0.163305411021859	0.160434421814166	0.161328527616129	0.109127676677795	0.0996794396469987	0.103704045984986	0.0974014146335627	0.0779654984218714	0.0838683130425863	0.164821665278768	0.132711165264878	0.142314585290698	0.0499493828507072	0.0583641082014035	0.0514331481986483	0.0619921448314534	0.0718051690147622	0.057949929949394	0.00994735580740249	0.0233293319344247	0.020846243742252	0.126534788008686	0.119109977207529	0.10595047503972	0.0158050428975436	0.0186079771085165	0.0238351105725043	0.0378052610427149	0.0193834708886534	0.0494928490113096	0.0578970998624643	0.048265847921428	0.0600408551470113	0.0773230768711836	0.06852290894373	0.0744669010471138	0.0272710098646495	0.0333493912829251	0.0185701138706188	0.0251358270683544	0.0157623853911168	0.0249672082487054	0.0282145552149309	0	0.0695884078283667	0.0186084785953325	0.0158750631101	0.0233947493947087	0.020984253297541	0.0133678575730507	0.0165388526673624	0.0231058651218421	0.0451859999481991	0.00523056234617674	0.0220506193922718	0.0264534163834516
OM5_H_6B_2	0.116609583398531	0.112800158431369	0.102582015226942	0.10419884914912	0.091120529941385	0.0946261226724848	0.070742810569221	0.0692512159885318	0.0629539003753065	0.076339855063009	0.0920790204925405	0.0597990432172018	0.223513996169098	0.219189047187975	0.217396047302391	0.174101525233323	0.161869016498641	0.164070112222091	0.163017033687029	0.142215663963079	0.142322033548882	0.225290257585229	0.192470586860159	0.201129684169115	0.116580152958562	0.118630302545708	0.109073167328509	0.127869611083891	0.131600435433036	0.119888361584237	0.0684482808037323	0.0845628274302329	0.073462712296306	0.186597302412056	0.178445731249915	0.162413980957005	0.0801865404093834	0.0711146431207355	0.0487116480644425	0.105237858750807	0.079367074534149	0.110484407044147	0.123670187180477	0.114256599561993	0.122691147090867	0.142686522775882	0.131285120987368	0.132444049300074	0.0953030948633986	0.0914011419124087	0.0706323694089047	0.0779122901498795	0.0849069534603692	0.0871287430758647	0.0872433838494834	0.0695884078283667	0	0.0579014814787244	0.0739026594575971	0.0682584211772439	0.0875604521380713	0.0670991596730235	0.0719235404082535	0.0915289100703769	0.0267620753312005	0.0682519618536511	0.0801817845545062	0.0467687275448543
OM5_H_6B_3	0.0599684818763411	0.055613843330399	0.0461093232333782	0.0500781271874739	0.0339977767613269	0.0377890478869832	0.022515725457341	0.0133478034285232	0.00805611841157252	0.0291869064982964	0.0350567491873204	0.00426377436805559	0.168364266526976	0.164515919708619	0.16382396275541	0.117244799562353	0.105328731526725	0.108165420703656	0.106045728994634	0.0851881617232008	0.0866740269055366	0.170141310293707	0.137149706743651	0.146240180377539	0.0597364984459952	0.062025487113822	0.0529373523272402	0.070711566908692	0.0753540810103094	0.0629820968081375	0.0232781468961397	0.0274735119518349	0.0170207889561114	0.13099265474206	0.123108602671364	0.107988737756816	0.0279514338721156	0.0149054010472888	0.0121705849894563	0.0482924222562683	0.0224948498522913	0.053729730537775	0.0665022082308673	0.0569657698414625	0.0657420669890586	0.0855622774664922	0.0742401859639924	0.0767167290759175	0.0418714382595034	0.0345392107322999	0.0139940970253367	0.0225744487822768	0.0311607658764553	0.0299765973699662	0.0301754919147684	0.0186084785953325	0.0579014814787244	0	0.0164446935188658	0.0149650129287143	0.0326952881696169	0.0124966901473442	0.0161860366566754	0.0364967226874213	0.0377218183918553	0.0166615540652517	0.0230872908288567	0.0125583640240265
OM5_H_6C_2	0.0441430147242477	0.0399862249207171	0.0311893721298764	0.0360819783938995	0.0188031607404249	0.0216934000754206	0.0193960668496392	0.00898018731298788	0.012100047973732	0.0245083013700953	0.01985186553102	0.0146525884287872	0.15312732155901	0.14964499905829	0.149524180203896	0.101339462446147	0.0898004538254006	0.0929238659955328	0.0900651889009426	0.069130376144065	0.0719462857680604	0.154888208664033	0.12209539030268	0.131415872528038	0.043546387257001	0.0466940420127483	0.0384112836041856	0.0544590940618055	0.0603570795367451	0.0471732025794595	0.0222093666968212	0.0119907171654213	0.00742128937820645	0.115888929270767	0.108117343811129	0.0936115699266511	0.0175211079934899	0.00618762220850155	0.0267691052273833	0.0324554251731011	0.00783867856972723	0.0381529733246106	0.0503767120101785	0.0408342408409995	0.049824739511808	0.0695251593703001	0.0584357285176293	0.0621795522662071	0.028333348654334	0.0202010198452577	0.00641801317328329	0.0111489204145208	0.0197112660687117	0.0138907355613135	0.0151525636168866	0.0158750631101	0.0739026594575971	0.0164446935188658	0	0.012963496994107	0.0186403099185426	0.0100021727357876	0.00696216039546124	0.0223172570308377	0.0525473279797443	0.0151127818174635	0.00792202801972841	0.0282328339540248
OM5_H_6C_3	0.0539894717511018	0.0471605149509456	0.0362052909539799	0.047272589128442	0.0290475001804753	0.0286161212678019	0.0254990044448782	0.0177995216008074	0.0118083515286288	0.0333632508145533	0.0286771359907517	0.0125193962559986	0.158266211818415	0.154018794195072	0.153101392446411	0.108695932784348	0.0955905417962193	0.0976041832614471	0.0966838940697308	0.0754273975082553	0.0761794850121048	0.160531754871848	0.12682147490529	0.135613752713811	0.0510602538840044	0.052133259069759	0.0424226581837771	0.0618742932469395	0.0651074936665437	0.053057384100405	0.0271789157537573	0.0197298278899768	0.00916081605297017	0.120744475922933	0.112335079593517	0.0969803441128183	0.0252052071392933	0.00738695377573701	0.0244941118602051	0.042576485678477	0.0148331760284044	0.0435736379788491	0.0585471186604732	0.0487413967588979	0.0557539709241995	0.0774589987572641	0.06433006866503	0.0664627403673232	0.0377200859112985	0.0251315054383411	0.00691749697084602	0.0114916966423423	0.0312564812714104	0.0214596286424406	0.0219276691977455	0.0233947493947087	0.0682584211772439	0.0149650129287143	0.012963496994107	0	0.0275874168802091	0.0128413384488583	0.0103357191967279	0.032466132222727	0.0488358495408776	0.0229065179171186	0.0143882317435882	0.0231023373170273
OM5_H_6F_1	0.0323959548082809	0.0346076221576448	0.0303746000453611	0.0223425142356852	0.0147951466721575	0.0139217402220096	0.0213746187079821	0.0213120317616558	0.0267603890958901	0.0206769127297056	0.0141873858137741	0.0314883533169431	0.14504614969135	0.142056660117806	0.143639343337962	0.0912177676148844	0.0811858110418911	0.0852159623315636	0.0784006057066593	0.0589609880346094	0.0667019346976512	0.146606633401354	0.114103250851262	0.123847683403599	0.031710626122109	0.0416017831736972	0.0362850752292121	0.0434237257582237	0.0544338403880714	0.040245835156277	0.0236460165929571	0.0130443680976841	0.0215728235059563	0.108306318756928	0.100698278899927	0.0884534294543066	0.010497571012954	0.0217326014375442	0.0416118619113165	0.0212010288386637	0.0140017489107035	0.0318415830938522	0.0399315597635595	0.0295875142772449	0.0416549265815131	0.059753456091845	0.0506237284102048	0.0579495006938354	0.0132571578951735	0.0225471257543381	0.0227307341658882	0.0227762851153586	0.0134135783502498	0.0126489327534604	0.0189606539318599	0.020984253297541	0.0875604521380713	0.0326952881696169	0.0186403099185426	0.0275874168802091	0	0.0231509062809462	0.0199200391143158	0.00881234026100683	0.0638927729016752	0.0232295359489692	0.0171305070803673	0.0425828729873059
OM5_H_6F_2	0.0507915884965493	0.0485998694997633	0.0396845817731068	0.0410902301727141	0.027728432864688	0.0284649551546213	0.01429290026015	0.00946641878579261	0.00499497524918048	0.0237248846402921	0.0286149776106635	0.0115942916045071	0.160778835404703	0.157806559653484	0.157697946343144	0.108892474531334	0.0978757838873751	0.101020844342045	0.0972098956924611	0.0766932142296867	0.080312484460941	0.162696518485311	0.130252608517934	0.139598454673566	0.0499371262747808	0.0551715503650589	0.0467736772071067	0.0614693337376974	0.0688974987196501	0.0550270677552405	0.0162931132578151	0.0205170399947068	0.0138167810470595	0.124089158179088	0.116308209971881	0.101669229437945	0.0172028106317003	0.00878758697851056	0.0197968460465306	0.0397472363210486	0.0142767620610272	0.0460067707523295	0.0574410837410151	0.0480672119193878	0.0574734563124919	0.0771756618073806	0.0663808722451751	0.070515474987935	0.0309642268898818	0.0292650063536288	0.00853813464530877	0.0152993548931412	0.0231346503794032	0.0213007291162961	0.0245702251335114	0.0133678575730507	0.0670991596730235	0.0124966901473442	0.0100021727357876	0.0128413384488583	0.0231509062809462	0	0.00613354223628186	0.026264692627342	0.0448017641142909	0.0142230101630083	0.0163153795409927	0.0219416252887208
OM5_H_6F_3	0.0469705261040638	0.043452271818607	0.0341438958131827	0.0388922439363989	0.0238133510937494	0.0231646464219891	0.0175845736565278	0.0116667115895463	0.00949380329475307	0.0257618483116857	0.0241113544019507	0.0144839754315802	0.155433004756714	0.152220815751177	0.152053578478258	0.104055018627171	0.0924805605393695	0.0953932275252175	0.0921735422501241	0.0714044050068963	0.0746492161272137	0.157446196039722	0.124676944078378	0.133947195759878	0.0452617336224759	0.0496273364050924	0.0410448042330512	0.0565783494615416	0.0632538954711408	0.0495574349463281	0.0199864425213299	0.0154582189798448	0.00981634327444812	0.118555533308572	0.110622665048524	0.0959234908035371	0.016056519981242	0.00477391617523836	0.0251201954709775	0.0358143336438907	0.00901984992617809	0.0403641080099303	0.0527656392794607	0.0432253628521129	0.0520148488276192	0.0724360598413182	0.0609743210491423	0.0648978624083127	0.0287281905659439	0.0238462960640906	0.00509496661147848	0.00990327945390684	0.0225573641339063	0.0159478345966198	0.0194687453364396	0.0165388526673624	0.0719235404082535	0.0161860366566754	0.00696216039546124	0.0103357191967279	0.0199200391143158	0.00613354223628186	0	0.0236700402862382	0.0502217587797289	0.0173430921628471	0.0109467482262257	0.0262752873285192
OM5_H_6G_1	0.0271341564606124	0.0333715237029465	0.031033209967098	0.016206540500512	0.0163305678724046	0.0153627618678959	0.0226040167053023	0.0240367561878378	0.0304218605666065	0.0218617598609135	0.0173692650253678	0.0354872181406421	0.142479933301579	0.140520764213937	0.142398827844699	0.0875046850569021	0.0791757575251522	0.0838736803817098	0.0752639486112801	0.0566663767172853	0.0659144244060536	0.14402018838081	0.11265668055528	0.122581423504929	0.0280648591228958	0.0411483641490121	0.0370283702876004	0.0400816510870059	0.0539915542848209	0.0389528648330929	0.0257761520497316	0.0180062828672165	0.0268854550884234	0.106578842090977	0.0995487563707708	0.0877285762063287	0.0138013111936706	0.0263235578660452	0.0443751251102294	0.0174502233825644	0.0187238757921186	0.0320072716492145	0.0361827418462908	0.0270081181210855	0.0402142897294985	0.0560737717179742	0.048706861041683	0.0572497210612557	0.00694199564880325	0.0253842821389355	0.0268511747149549	0.0259460669807795	0.0107059670817925	0.015719999511443	0.0223159368671883	0.0231058651218421	0.0915289100703769	0.0364967226874213	0.0223172570308377	0.032466132222727	0.00881234026100683	0.026264692627342	0.0236700402862382	0	0.0673608097834362	0.0255667341937283	0.0213047215193805	0.0467100698244959
