	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_C_5G	0.0335428037459258	0.00727547925574762	NA	0.0163951781472777	NA	0.0127313022808333	0.00629191623688411	0.00564103198193967	0.0409626409489679	0.00908635619494723	NA	0	0.0192098522341654	NA	NA	0.0224721406329772	NA	NA	0.0210671685449516	NA	NA	NA	NA	NA
OM5_C_5H	0.0143604366679751	0.0195512298045837	NA	0.00911188712121311	NA	0.00933741293409383	0.0220301910559066	0.0141660735418862	0.0217611773364521	0.0242851396147117	NA	0.0192098522341654	0	NA	NA	0.0123327855845186	NA	NA	0.00606703948832181	NA	NA	NA	NA	NA
OM5_C_6A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_6B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_6D	0.0185399900843879	0.0184821738430115	NA	0.00630440604861085	NA	0.0100549481504984	0.021738737610192	0.0198576988194481	0.0252858749963555	0.0227393244776795	NA	0.0224721406329772	0.0123327855845186	NA	NA	0	NA	NA	0.00649448386378485	NA	NA	NA	NA	NA
OM5_C_6F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_H_2H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_H_6A	0.0142056328624178	0.0192044662017047	NA	0.00602741443522027	NA	0.00866900423509528	0.0221961643061815	0.0170606231065773	0.0215673437779273	0.0239127496058844	NA	0.0210671685449516	0.00606703948832181	NA	NA	0.00649448386378485	NA	NA	0	NA	NA	NA	NA	NA
OM5_H_6B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_H_6C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_H_6F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_H_6G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_H_6H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
