	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6B_1	0.0228155681496662	0.0701060826983709	0.0198468159980912	0.0131156950235075	0.011776329814274	0.0121128384516457	0.00659523388138182	0.0258125253256886	0.00661976921703444	0.0133679703865546	0.0146149542638907	0.0831006786181352	0.0781980215828531	0.0848672276796099	0.0129131559356054	0.00557619012714849	0.00748373030772934	0.00701707308388827	0.0281220509833032	0.0207288032387636	0.0154702985009717	0.00450052934461627	0.0146184050495241	0.0129939679434661	0.013745132205483	0.0305250889971195	0.0449227452902342	0.039119268318762	0.0370900506064758	0.0111127033390213	0.0245604432621732	0.0124951261456611	0.0136177343250726	0.00425630464554431	0.0175964788682954	0.013409651656474	0.00611822007335345	0.00465284152778771	0.0182781487927822	0.0113805036779236	0.0111466400996164	0	0.0106327841940344	0.0132665798541501	0.00720514476899336	0.00915066325695446	0.00762674619689808	0.0169499197793169	0.0572002088917185	0.0501107936232228	0.00579848409873083	0.0101767200040119	0.0268110828156738	0.0303043075502422	0.00900332176258278	0.0161661004554031	0.0105910559605113	0.00314357993851933	0.00932632544258269	0.0161141280246241	0.00775056782526277	0.0221553405768938	0.0136297202696144	0.00613025698931718	0.0119620068619195	0.00946410910534542	0.00523984009626108	0.0150031275195662	0.00841036058512254
OM5_C_6B_2	0.019100529794233	0.0608280455223331	0.0116855175820725	0.00341549551423977	0.00675151136593276	0.00556772624858132	0.013644100130727	0.0186382396852073	0.00877067190908966	0.0100371636954636	0.00604702187019764	0.0935566449957239	0.0885301487605324	0.0952684456379231	0.00279108009428554	0.010204781095423	0.00552350517929799	0.0119834825207168	0.0354895758450688	0.0110421404868521	0.0232304561469541	0.0138744612756967	0.00650250758218184	0.00527698758719547	0.00730331445675332	0.0219858930535307	0.055235266662994	0.0495193094498084	0.0460076441746018	0.00393715612236039	0.0188474156276659	0.00598971302511147	0.00407618213963008	0.00880942023925419	0.00739089647471065	0.00488917518464883	0.0129269315329563	0.00925341700471572	0.0076606983519829	0.00222162398983788	0.00425218912691179	0.0106327841940344	0	0.00453963985065023	0.00449989323553037	0.00750682352541728	0.00485848000642914	0.00681769446373712	0.0475981562287605	0.0396286403730362	0.00891223893349547	0.00703707639914098	0.0188795270428433	0.0222209391045781	0.00707140555244332	0.00615668421005989	0.0207793972805562	0.00828379822904665	0.00928836074081985	0.00791364963963609	0.00450180175884994	0.016755319475221	0.0113768325151388	0.0149232191951363	0.00401984456266093	0.00638988478054769	0.0128874085123731	0.0152706420285878	0.00819118467906505
OM5_C_6B_3	0.0211701221202239	0.0606212867008942	0.0131182691633418	0.00561158040131362	0.00401321813156846	0.00799059159920129	0.0160240160939242	0.0194246662888029	0.0119674414876953	0.0120470529378885	0.00716410970777256	0.0953876875015632	0.0907555592685153	0.0972702077134219	0.00583136275868972	0.0120041584629131	0.00723931518370865	0.0120954871125883	0.0377747805820841	0.0107401496605975	0.0260709543597046	0.0157058954303892	0.00854847480369106	0.00863689871067205	0.00969386433221262	0.0222938324170089	0.0573008538358949	0.0518091727109486	0.0484368608604627	0.00224675834530424	0.0206101265481218	0.00884402351482197	0.0017099478257781	0.0104114410071445	0.0069993196550736	0.0062979882409418	0.0141915800231977	0.0118139959168163	0.00728220524620908	0.00241203826320202	0.00338997328229415	0.0132665798541501	0.00453963985065023	0	0.00773545730265395	0.00642989595941547	0.00800588251887679	0.00613077288614461	0.0472752841447588	0.0382657201136084	0.0112794225204553	0.00955157788639943	0.0199108657388193	0.0226055593565107	0.00857805968262866	0.00651168073964437	0.0226132962546624	0.0112262000614895	0.00813180697517256	0.00409969091804283	0.0073548614174495	0.0181562337033162	0.0138784180766099	0.0169877919095669	0.00511826089826979	0.0054900860568061	0.0140174276871541	0.0180689413470983	0.00890275643358034
OM5_C_6D_1	0.0177215603807624	0.0631300777670687	0.0129185527678723	0.00607569873736129	0.00835217687275887	0.00509622258082405	0.0091770230830561	0.0191746541210758	0.00441072871500808	0.00784323248933918	0.00741999788856026	0.0895072030940757	0.0843261217010262	0.0911284211516185	0.0064425338919433	0.00603454283418553	0.00248185996129924	0.00984467747915868	0.0310403848298501	0.0135308961647911	0.0187731465953287	0.0111443968646052	0.00752203247305345	0.00624513338148189	0.00695680947345274	0.0235493074845373	0.0510288319903156	0.0453621874131262	0.0415213820702208	0.00621263479709584	0.0185743729806158	0.0056269294480662	0.00804251244408727	0.00533587629002995	0.0105463429192303	0.00621478271921531	0.00905189939393704	0.00483425392460381	0.0117707987976936	0.00562738985717465	0.00528025873969707	0.00720514476899336	0.00449989323553037	0.00773545730265395	0	0.00723905937037745	0.00542081647848692	0.0113121376556173	0.0501567673035791	0.0430878577518076	0.00450113211517662	0.00423350269097376	0.0200402086811874	0.0234333138966694	0.00393985969359899	0.009068369443855	0.0168442459454477	0.00429189732624597	0.00826880051946382	0.0115009912299377	0.000864891271812487	0.0161466970790898	0.00881225386981515	0.0106706229875191	0.00494461257352842	0.00584402118736391	0.00945901254043953	0.0120380080152056	0.00515929846338486
OM5_C_6D_2	0.0235214749850209	0.066576055952745	0.0177648686012519	0.00996689662040729	0.0032325424788017	0.0104914679214082	0.0122981513679564	0.0236943028295067	0.0103983577445679	0.0131912414031611	0.0113382252891818	0.0894853122379959	0.0852035238803043	0.0915191313737555	0.0101829867631513	0.00822810394760093	0.0056027584725291	0.00576021789899014	0.0340937544359687	0.0163907970954825	0.022558005039783	0.0104409341542055	0.0124674563843342	0.0120290348180147	0.0125794988838455	0.0275398092811364	0.0517059927276106	0.0463378422431159	0.0439701387097562	0.00449136310439395	0.0241542043228541	0.0115188401025159	0.0075290127803378	0.00591610716850104	0.0129015524997266	0.0101507014715645	0.00915837697741844	0.00875517975247731	0.0135225888362785	0.00619371543965762	0.00533676669882085	0.00915066325695446	0.00750682352541728	0.00642989595941547	0.00723905937037745	0	0.00755899412480895	0.0118936348235713	0.0533559177508299	0.0445715799766755	0.00856579850968395	0.0100705347838017	0.0247860755148788	0.0275508919700686	0.00762481069681471	0.012014376241932	0.0170640069223418	0.0082277268496832	0.00212451276459054	0.00843071554429813	0.00700993621330441	0.0212480985018577	0.0147523053727655	0.0123079139687804	0.00817234571168018	0.00249375552707896	0.00836352850174639	0.0180521434525664	0.00624489680503129
OM5_C_6D_3	0.0222894001767531	0.0650596485082983	0.0159134464193289	0.0080783271148514	0.00799297001007493	0.00930663303642937	0.0126699811391011	0.0229475336826984	0.00881264501953555	0.0130136446004623	0.0106562129498209	0.0904648802305808	0.0856078231368299	0.0922777428820113	0.00686072273498797	0.00978962347388121	0.00676499923972487	0.0101111173252479	0.0348149016292625	0.015786167676659	0.0220259499680127	0.0102116717847262	0.0107535441486019	0.00878074787543535	0.0110343540182889	0.0264464039365711	0.0524473016289101	0.0465559860538045	0.0443800073653033	0.00639522938939153	0.0225476410321338	0.00953915857212833	0.00751993671350294	0.00760016880098864	0.0121274501854372	0.00945280873001184	0.0118406511463129	0.00852925663184785	0.0116545631280252	0.00589871792082169	0.00765617085802536	0.00762674619689808	0.00485848000642914	0.00800588251887679	0.00542081647848692	0.00755899412480895	0	0.00978919593000005	0.0518292778811432	0.0437674319714985	0.00884868977083236	0.00950606902280475	0.023084075185324	0.0266735530239157	0.00908479594449359	0.0109228239267108	0.018129497517361	0.00653069559164704	0.00931088074433354	0.0102628343891603	0.00603768031323744	0.0205943466503526	0.0138703817579376	0.0132296630937444	0.00834356423356202	0.00777015622864431	0.0110485803995461	0.0169117675184937	0.00948662167937156
OM5_C_6F_1	0.0224798517784824	0.0574822165466033	0.0126036630026514	0.00691687396507683	0.00935198235676207	0.0105704640092634	0.0204456890373702	0.0194586370952071	0.0155018579551681	0.0151926832502599	0.00897719091859948	0.0999049489646189	0.0950659547509557	0.101724566268731	0.00571734978397978	0.0168518948226497	0.0119989218697227	0.0172032723351079	0.042189759978185	0.00990282272656973	0.029997217789039	0.0195117413405086	0.00962537117981191	0.00921817191917387	0.0115150148097447	0.0208743451341146	0.0617958126070511	0.0560403680256992	0.0528133686136872	0.00761758028404578	0.0208253434121897	0.0107384781657241	0.00455173396612798	0.0152024065821871	0.00639355636939691	0.00863850732701064	0.0193577213104039	0.0160500017334562	0.00344663303612204	0.00643991387864587	0.00887849229209303	0.0169499197793169	0.00681769446373712	0.00613077288614461	0.0113121376556173	0.0118936348235713	0.00978919593000005	0	0.0439666121424612	0.0345376188123493	0.0156772898665231	0.0130762855067023	0.0187314772548433	0.0216662765070555	0.0132972970532567	0.00657965711578181	0.0271920651157624	0.0149639567250715	0.0138635082639495	0.00590612026106771	0.0112383051959862	0.0193652924426577	0.0166853955998044	0.0216100713934582	0.00881263064312938	0.0113189471516159	0.0190448897805289	0.0209015466763769	0.014279313938738
OM5_C_6F_2	0.0404909422595011	0.0136630127369505	0.0375855435287883	0.0445048794535549	0.0511351588822054	0.0453884646626264	0.056886328880087	0.0335745911836814	0.0518429240393784	0.046004229426247	0.0430279808045707	0.13572065782297	0.128828323577555	0.136396415930872	0.045072984208963	0.0547090994070675	0.0508615265130757	0.0586203613753223	0.0702757740479118	0.037130434609554	0.0624222535527861	0.0611636678197556	0.0427014583659848	0.0442611226706466	0.0438336563910256	0.0275665480620411	0.0971475395188586	0.091871436737181	0.0827592067147466	0.0492001762888836	0.0361807702752455	0.0448716685316827	0.0467110690077845	0.0550533224816421	0.0406178973505142	0.0442517156326062	0.0578316062160914	0.053972326450219	0.0409824501355981	0.0478425879128349	0.0482563505903292	0.0572002088917185	0.0475981562287605	0.0472752841447588	0.0501567673035791	0.0533559177508299	0.0518292778811432	0.0439666121424612	0	0.0155596170675915	0.0530766854998829	0.0479345976306917	0.0313520391658786	0.0285247952139112	0.0498843163962399	0.0417153997233972	0.0661247098710017	0.0542010883180516	0.0545654475109189	0.0476595118513308	0.0497873853508695	0.0385610031764821	0.0464356670377397	0.0594580496801874	0.0460889431260996	0.0514654002680796	0.0589888071377174	0.0486727313367983	0.0518301612938657
OM5_C_6F_3	0.038816362116522	0.0278065825414083	0.0322854682587559	0.0370412060616504	0.0418140605981532	0.0389111378408535	0.0510922688585621	0.0306093082532769	0.045879273263601	0.0407938458900098	0.0360909983704161	0.131675414212321	0.125892903561071	0.132978070164081	0.0373369304578586	0.0480415555471195	0.0435282814647504	0.0502502721388649	0.0681834836667989	0.0299186863802887	0.0586653508919348	0.0534395777331562	0.0362594736991656	0.0377774513930425	0.0379241738548514	0.0245945050335148	0.0930614827743333	0.0876339618504971	0.0806098944534985	0.0404300037963257	0.0343042173814773	0.0386582194046421	0.0376383155838252	0.0476688257735622	0.032635004738893	0.0371377625495405	0.0509407816727779	0.0474720553850673	0.0321734397155037	0.0393582879903697	0.0400994350833953	0.0501107936232228	0.0396286403730362	0.0382657201136084	0.0430878577518076	0.0445715799766755	0.0437674319714985	0.0345376188123493	0.0155596170675915	0	0.0466168524954189	0.0418115802604136	0.0283079062010356	0.0261433879869625	0.0431246533385791	0.0340484630963018	0.0596944227927359	0.0473528473362444	0.0459136053261206	0.037478601716737	0.0426989254187125	0.0355938559074991	0.0418451721214294	0.053214206038703	0.0386596019801916	0.0431325189516569	0.0515883838652406	0.0452197320880528	0.0446845142036151
OM5_H_2H_2	0.0177703478990647	0.0657932013116588	0.0155879677765744	0.010085350288991	0.0108367825116289	0.00783947548554014	0.004858943437318	0.0207751686711753	0.00263009322958545	0.00793786725337192	0.0105387653774171	0.0855853846660183	0.0803602677933055	0.0871587604048469	0.0108400257048795	0.00203863201561469	0.00404838101192177	0.00870462556719793	0.0268095461086451	0.0167354711858005	0.0148038061099731	0.00973886807511073	0.0106287194961763	0.0098319099016726	0.00930471324969489	0.0258848145691398	0.0470097218309799	0.0414948434468504	0.0372939068929888	0.0095475619758486	0.0196834362315124	0.0084279538211962	0.0119987036198287	0.00370417173441728	0.0142506392961251	0.00952109767999306	0.00532965569254793	0.00122457221589231	0.0159974701138697	0.00958463865402897	0.00819437149894091	0.00579848409873083	0.00891223893349547	0.0112794225204553	0.00450113211517662	0.00856579850968395	0.00884868977083236	0.0156772898665231	0.0530766854998829	0.0466168524954189	0	0.00516550756769481	0.0222751422010496	0.0254604223938766	0.00391007456933319	0.0127907734031749	0.0131951590190249	0.00328693069970881	0.0085034357224482	0.0150101509245157	0.00448135005316727	0.0169026862734308	0.00843459635848566	0.00662513139059826	0.00821186010788342	0.00732697712443133	0.00663084033378267	0.0103657117460363	0.00400699653932768
OM5_H_2H_3	0.0137687281411809	0.0606438801488469	0.01046283374844	0.00637803393513209	0.0109545989925726	0.00308746784079319	0.00930179803550817	0.0157567919855711	0.00444271456109275	0.00361804563426388	0.00591803340941265	0.0902023901193146	0.0846856593198032	0.0916293742121223	0.00781026199073685	0.00690197301460437	0.00461914400449799	0.0126425591540816	0.0294126099426201	0.0119369832825445	0.0179173073709847	0.0143573179386089	0.00578051069586844	0.00569579373235046	0.0042178673128998	0.0207318934738961	0.051491042733057	0.0460013987082977	0.0406806388908566	0.00873540461637362	0.0149715120297207	0.00366181777246992	0.0100864309437852	0.00788013746397851	0.0100424117768996	0.00522616698404051	0.0101868994456569	0.0061313710568991	0.0124014780076705	0.00798485955045308	0.00662330662667378	0.0101767200040119	0.00703707639914098	0.00955157788639943	0.00423350269097376	0.0100705347838017	0.00950606902280475	0.0130762855067023	0.0479345976306917	0.0418115802604136	0.00516550756769481	0	0.017146880957584	0.0203497816074266	0.0030192336137199	0.00856985651266991	0.018272931532067	0.00705601243062422	0.0106032252816203	0.0136458483046398	0.00374549041586061	0.0122520491165087	0.00481421872769519	0.0116124931050582	0.00478532700866979	0.0079388227938705	0.0115151567266596	0.00859150415058063	0.00543708922159354
OM5_H_6A_1	0.0107401465306084	0.0437100879075145	0.00723543378655133	0.015511527627246	0.0236199128109815	0.0150661918336953	0.025710985428357	0.0038825096805856	0.0208657035445108	0.0149116868259497	0.0134826168158762	0.104981230045381	0.0985058695887302	0.105899210266812	0.0166604120367441	0.0239903320487977	0.020852028253392	0.0291317688419157	0.0404344437350854	0.00974635215138126	0.0313182393284225	0.0310863581640026	0.0127013676591054	0.0144164589445927	0.0131819637517316	0.00443988029960561	0.0661840348796235	0.0608150080292945	0.0527614672905671	0.0211381971684678	0.00617636630284947	0.0144277228634009	0.0196433464109317	0.0248253181980752	0.013239652287166	0.0147290559162403	0.0271872429681996	0.0231733345623887	0.0153764023363915	0.0196335142925223	0.0194727623833066	0.0268110828156738	0.0188795270428433	0.0199108657388193	0.0200402086811874	0.0247860755148788	0.023084075185324	0.0187314772548433	0.0313520391658786	0.0283079062010356	0.0222751422010496	0.017146880957584	0	0.0043428492441466	0.019486919353207	0.013518755762671	0.0350537581917161	0.0237115479086247	0.0257792060337759	0.0223347229033224	0.0196674765000488	0.00802862449461729	0.0151337160904772	0.0284016111066097	0.0166735922502844	0.0225442550287632	0.0286089139454236	0.017546005474705	0.0216950924143612
OM5_H_6A_2	0.0129006890797258	0.0406744113624609	0.0108401184727902	0.0188074425487473	0.0262503473302323	0.0183533258033448	0.0288456212878139	0.00507395785474799	0.0242948889178891	0.0178595743766399	0.0165356983409925	0.107727442455686	0.101253716843561	0.108611439207707	0.0201291080862295	0.0270278636458065	0.0239317810123023	0.0320276734346192	0.042621773159194	0.0121085734872782	0.0343286127244252	0.034501859446244	0.0160906570938176	0.0181222751546346	0.0165761208098924	0.0019442297859715	0.0690099313640362	0.063839652497212	0.0552004704849416	0.0240043031294631	0.00863884962217231	0.0179065820779169	0.0224989849925485	0.0279556076811879	0.0159768930783883	0.0178268919337727	0.0300937632956654	0.0264512075074102	0.0182343945117172	0.0226765028788708	0.0222475815316195	0.0303043075502422	0.0222209391045781	0.0226055593565107	0.0234333138966694	0.0275508919700686	0.0266735530239157	0.0216662765070555	0.0285247952139112	0.0261433879869625	0.0254604223938766	0.0203497816074266	0.0043428492441466	0	0.0224112414436154	0.0165014501091231	0.0381952578361252	0.0271710908028892	0.028396591615453	0.0247579946277449	0.0229635447729637	0.0101504767783787	0.0182378045649373	0.0315245625207305	0.0196611317611273	0.0252587896088503	0.0316146734109702	0.0205207632745261	0.0244486558027217
OM5_H_6A_3	0.0162174424621737	0.0626822711996404	0.0127599814886562	0.00737434214284024	0.008990329845238	0.00504854285486113	0.00839077482723343	0.0178968889268695	0.00488382876016932	0.00579442891218223	0.0072505198046358	0.0890307680934571	0.0838539409243462	0.090614950655478	0.00872456049304203	0.00498070463928064	0.00258253530858274	0.0100304333360185	0.0293154625528822	0.0132867767388547	0.0179505339125244	0.0126906790025328	0.00778602177211559	0.00781565455186408	0.00671279210863278	0.0227815667348327	0.0504813885210324	0.0451019283681085	0.0403524209007947	0.00737639566511687	0.0175285255140387	0.00605835232821787	0.00951122746875337	0.00572006350748684	0.0109510895422146	0.00630784545595714	0.00799514133444285	0.00502007339807797	0.0131587185520222	0.00731265843475567	0.00523666853639965	0.00900332176258278	0.00707140555244332	0.00857805968262866	0.00393985969359899	0.00762481069681471	0.00908479594449359	0.0132972970532567	0.0498843163962399	0.0431246533385791	0.00391007456933319	0.0030192336137199	0.019486919353207	0.0224112414436154	0	0.00960546500402316	0.0167198897929133	0.00617085821585486	0.00781464497103861	0.012548808426718	0.00321140588190773	0.014507552572516	0.00722722040282491	0.0101988237244532	0.00491691200967507	0.00548198517375571	0.00922558950280149	0.0105592822685395	0.00244225668383336
OM5_H_6B_1	0.0161838883945831	0.0549297915436049	0.0067842546105309	0.00312081534533768	0.0103789563342401	0.00556765360046088	0.0175098742978814	0.0134759978375415	0.0123000408689011	0.0095033766841695	0.00291935399419769	0.0983170684201903	0.09300362052482	0.0998690485470164	0.00439058787146294	0.0142512769198728	0.00961640930802028	0.0171009782679392	0.0378407203959794	0.00489065636660918	0.0264150446966169	0.0197262633160447	0.00377358744351375	0.00508355659787172	0.00582588034224892	0.0161400416071824	0.0597553599903017	0.0541843452429342	0.0492348032841213	0.00785977908863887	0.0147524391617606	0.00572085078832849	0.00613737758687384	0.0137503749918011	0.00157522898316443	0.00339056574464375	0.017248072506993	0.0135491617509704	0.00436319828001963	0.00633475028099594	0.00689660008829701	0.0161661004554031	0.00615668421005989	0.00651168073964437	0.009068369443855	0.012014376241932	0.0109228239267108	0.00657965711578181	0.0417153997233972	0.0340484630963018	0.0127907734031749	0.00856985651266991	0.013518755762671	0.0165014501091231	0.00960546500402316	0	0.0257440176592935	0.0133565513291176	0.0134523998862141	0.00924072602037049	0.00866607080694952	0.0129022755223098	0.0110979404502055	0.0193746575981271	0.00482726166880379	0.0101949230900864	0.0178123228259593	0.015493533088041	0.0113067139712802
OM5_H_6B_2	0.0285561817050631	0.0786525527995901	0.028640544117185	0.0228859555958896	0.0202637156800158	0.0210163101656868	0.00939542915672182	0.0332971959809508	0.0144564453047527	0.0203483106059856	0.023688857391985	0.0729295828944813	0.0682811527054916	0.0747682301049346	0.023124831919623	0.0117412148902215	0.0162522588122572	0.011950214766035	0.0214425879849858	0.0298839253298707	0.0115262204081775	0.00904549770780215	0.023777492312965	0.0226281226304095	0.0223961436330891	0.0387931006165626	0.0347911526895345	0.0293008693486848	0.0283980260047723	0.0204427012073548	0.0315513814215197	0.0215069901180245	0.0233747356220022	0.0122868317803895	0.0271603427556613	0.0226060555352944	0.00912328993219659	0.0123533371363629	0.028391873559581	0.021157608944685	0.0200558587448447	0.0105910559605113	0.0207793972805562	0.0226132962546624	0.0168442459454477	0.0170640069223418	0.018129497517361	0.0271920651157624	0.0661247098710017	0.0596944227927359	0.0131951590190249	0.018272931532067	0.0350537581917161	0.0381952578361252	0.0167198897929133	0.0257440176592935	0	0.0127848944481646	0.0159902840653411	0.0253046216998277	0.0171109258316277	0.0288307178883822	0.0201688298345109	0.00670020076073567	0.021078355819099	0.0175726343721357	0.00877241060815901	0.0195813151874898	0.0153637776383035
OM5_H_6B_3	0.0199290539441633	0.0670698386998913	0.01676599228507	0.0103323275726397	0.0105037237536749	0.00901436072307813	0.00614430272869091	0.0226761169277959	0.00382753631752869	0.0103248440263699	0.0116128124504803	0.0853957334782654	0.0802799944403502	0.0870515789359187	0.0104027085854379	0.00405782194785182	0.00485960783017849	0.00797126986317489	0.0283526257610818	0.0177785570108018	0.0157434920384656	0.00748731211018885	0.0115696806204979	0.0100799616363043	0.0106189227365115	0.0274113454597843	0.046988797406737	0.0412537525113108	0.0381384291037011	0.00924837653840474	0.0215172230256615	0.00940203432236477	0.0116072274077534	0.00329907933595538	0.0148329551744738	0.010449289584115	0.00628524955330062	0.00237411392772975	0.0158528930348621	0.00922102788053426	0.00877771943610139	0.00314357993851933	0.00828379822904665	0.0112262000614895	0.00429189732624597	0.0082277268496832	0.00653069559164704	0.0149639567250715	0.0542010883180516	0.0473528473362444	0.00328693069970881	0.00705601243062422	0.0237115479086247	0.0271710908028892	0.00617085821585486	0.0133565513291176	0.0127848944481646	0	0.00863944587643717	0.0145676814367447	0.00481704553560957	0.0190819628719771	0.0106994558552503	0.00700168404717048	0.00911243064845539	0.00775412292969941	0.00638949021679391	0.0125818888076898	0.00617687576210402
OM5_H_6C_2	0.0238705423083662	0.0677001561864932	0.0188783313674003	0.0114732709905227	0.00492034129391282	0.0114697512495541	0.011679744100082	0.0243971191168879	0.0107072851434135	0.0134966944414942	0.0124747316266206	0.0881063387097859	0.0839148620052646	0.0901643869802107	0.0119418935613776	0.00770599679624568	0.00623379383308011	0.00469477144319365	0.0329087327644763	0.0176080566730904	0.0218025027908267	0.0102613845062233	0.0136437489872566	0.013398072064009	0.0135142169611704	0.0285056940518833	0.0503923278563869	0.045165796650798	0.0427378848268684	0.00634810143298936	0.0248163583372802	0.0125707928423033	0.00940756462356112	0.00573245641809026	0.0143433280542311	0.0113354561456907	0.00803034954800906	0.00872901954597399	0.0152980008390673	0.00802987016637604	0.00657498655912787	0.00932632544258269	0.00928836074081985	0.00813180697517256	0.00826880051946382	0.00212451276459054	0.00931088074433354	0.0138635082639495	0.0545654475109189	0.0459136053261206	0.0085034357224482	0.0106032252816203	0.0257792060337759	0.028396591615453	0.00781464497103861	0.0134523998862141	0.0159902840653411	0.00863944587643717	0	0.0101159158963338	0.00796347248298278	0.0217108316347286	0.0150378516940817	0.011460073482794	0.00931827808922114	0.00331005545867814	0.00731340287401233	0.0180703469701111	0.00588922327596762
OM5_H_6C_3	0.0248461973622941	0.0611545421984935	0.015996205299019	0.00910564368635761	0.00522696710815415	0.0119597729079078	0.0196050163979	0.0221876735360123	0.0158283751344234	0.0160851002828116	0.0107181562144006	0.097752581053534	0.0934733377399014	0.0998113183525191	0.0087647100125879	0.0155140032470763	0.011005405911798	0.0139698087289353	0.0415215969476862	0.0127088697306605	0.0297861361673877	0.0177755882667194	0.0120876079674866	0.0121409458747999	0.0135176889423815	0.024203760847823	0.0600310540930155	0.0545541980673576	0.0519216109919296	0.00546946466872733	0.0238559122764812	0.012710044313285	0.00398303692597878	0.0135211206198993	0.0091333887176675	0.0100594401908477	0.0172777335687203	0.0154185570341129	0.00807798804011641	0.00600610972106181	0.00733735611462307	0.0161141280246241	0.00791364963963609	0.00409969091804283	0.0115009912299377	0.00843071554429813	0.0102628343891603	0.00590612026106771	0.0476595118513308	0.037478601716737	0.0150101509245157	0.0136458483046398	0.0223347229033224	0.0247579946277449	0.012548808426718	0.00924072602037049	0.0253046216998277	0.0145676814367447	0.0101159158963338	0	0.0112319899412843	0.0215767925874462	0.0179383737606226	0.0202154620571924	0.00915386090148471	0.0084935412743831	0.016685562330075	0.0221598308258737	0.0125310032476053
OM5_H_6F_1	0.0173800696591939	0.0627534279780238	0.0125631007206991	0.00578756975002069	0.00805616932263229	0.00462146963784277	0.00928919324575275	0.0186899865479591	0.00462006591336665	0.00733763934096056	0.00689704031146828	0.0897872159463844	0.0846225914527208	0.0914097017679456	0.00642770816676247	0.00596003845901593	0.00193377505004538	0.00987497007869148	0.031045559744816	0.0130494677704457	0.0189549874041237	0.011615280833341	0.00714716533802745	0.00617471420777249	0.00656501002041612	0.0231052444242877	0.0512952016543053	0.0456866737011304	0.0416677258937277	0.0059151722974194	0.0182225422589994	0.00531853959165336	0.00780458912554156	0.00542797953158025	0.0101254004774031	0.00569117378948637	0.00901589755523811	0.00501291147762758	0.0115610227461185	0.00539663604701042	0.00466359310583482	0.00775056782526277	0.00450180175884994	0.0073548614174495	0.000864891271812487	0.00700993621330441	0.00603768031323744	0.0112383051959862	0.0497873853508695	0.0426989254187125	0.00448135005316727	0.00374549041586061	0.0196674765000488	0.0229635447729637	0.00321140588190773	0.00866607080694952	0.0171109258316277	0.00481704553560957	0.00796347248298278	0.0112319899412843	0	0.0156773808538283	0.00847723732696909	0.0108432740731322	0.00430378131994998	0.00536883190751133	0.00955007960705554	0.0118717818927944	0.00455961114811776
OM5_H_6F_2	0.00432369936331054	0.0504139606299252	0.00743870347657343	0.0137320702019869	0.0210464086446654	0.0114748267783974	0.0194803927863793	0.005129459447578	0.0156569564330176	0.00898812813651517	0.0111668893497462	0.0976344819814211	0.0912024280990357	0.0985326786382116	0.0154747723199696	0.0184079167865952	0.0165525552604927	0.0245237638868775	0.0327134533874453	0.0110981665362394	0.0242607926949173	0.0264717691096811	0.0104272918181901	0.012297836169098	0.00958575432187286	0.0113590029689247	0.0588877022374974	0.0537578704887118	0.0452246771389509	0.0187110003415289	0.0038430064318217	0.0110630741991084	0.0184277346744433	0.0199989933072892	0.0133526194438792	0.0121644434261311	0.0213550430837212	0.017896701172855	0.0165675689245635	0.0175387612383196	0.0164021577344235	0.0221553405768938	0.016755319475221	0.0181562337033162	0.0161466970790898	0.0212480985018577	0.0205943466503526	0.0193652924426577	0.0385610031764821	0.0355938559074991	0.0169026862734308	0.0122520491165087	0.00802862449461729	0.0101504767783787	0.014507552572516	0.0129022755223098	0.0288307178883822	0.0190819628719771	0.0217108316347286	0.0215767925874462	0.0156773808538283	0	0.00882948785131168	0.0222969433566154	0.0136433744905959	0.0188041061140276	0.0232179243773359	0.0105297545583877	0.016599278650391
