	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6A_1	0.0424777507218872	0.0715851567268218	0.0635251350496122	0.0447629732938882	0.073240166546709	0.0565112252408283	0.0430738018796186	0.0586457924966154	0.0489036815451443	0.0300321179998494	0.0430651741858944	0.0335389249053583	0.0281195359432229	0.0338146069055283	0.0242664142671533	0.0226453186069271	0.0323464947224604	0.0547709861567463	0.0266609768824832	0.0661212751632235	0.0634951955349223	0.0545123353225143	0.0552531823256023	0.0261851803682246	0.0549138203168037	0.055303894928604	0.0243375055395731	0.0306883008853015	0.0373656931773778	0.0218867042323452	0.0310199710434831	0.0339676102182587	0.0259393891100702	0.0194691346701794	0.023719010778133	0	0.029095124097166	0.0376272656204044	0.0259294245700387	0.050013861286636	0.0296693690294043	0.0400907135396135	0.0532394733433562	0.0597466922458865	0.0712570101521045	0.0536822821775174	0.0477371427629649	0.0332216220664828	0.0802697164421823	0.0845867191586352	0.079290494938587	0.0269359672138128	0.0484752880790396	0.0373797128256891	0.0419280452093008	0.0272996120676193	0.0245916953580812	0.0431948455248676	0.0564166188097884	0.0425035866430865	0.0308304141051497	0.0256427413402898	0.0405342272363094	0.0523887837139636	0.0262415575199661
OM5_C_6A_2	0.0159410329612104	0.0429545742239231	0.0348775011769792	0.0161623197789605	0.0447527661619061	0.028155463909113	0.0157550851069567	0.0306567937407242	0.0202195802443076	0.00334383786416155	0.014346534468143	0.00501266335636558	0.00248961770544484	0.00903203855581898	0.0135643051584862	0.00923401678021698	0.00663306568128137	0.0265182769021981	0.0047069222193776	0.0375295928394387	0.0353400300246546	0.0264450716239062	0.0262939987644308	0.00843476232682876	0.0260126978140405	0.0265148853537979	0.00739448281963902	0.00298354127332495	0.00874653870475432	0.00840470110268284	0.00355802625782983	0.0094898143832281	0.00477909456842781	0.0119143508293757	0.00677821648949254	0.029095124097166	0	0.012596692349938	0.00806568316259042	0.0219456110331669	0.0126072018287744	0.0131615881406669	0.0246655572492595	0.031031174437619	0.0425589676283533	0.0264670575524031	0.0186826332031065	0.00786031607714788	0.0514618740856203	0.056042405490265	0.0507340461757578	0.00841024831775473	0.0206613358422383	0.00881594576192783	0.0132108241558182	0.00706620592277262	0.00825504376566383	0.0155918858264506	0.0277229141885933	0.0150649013868388	0.00391520895795929	0.0069378797913923	0.011763798533833	0.0249907103416509	0.00682725619900756
OM5_C_6A_3	0.00858662934625214	0.0355880699669806	0.0270338018596824	0.010226598433533	0.0363096364835039	0.0202601526080358	0.00853190298425359	0.0218768211715365	0.0136521307630479	0.00959084230762879	0.00970514987508205	0.00839876664851286	0.0118784017364251	0.00919290236144853	0.0150525100064241	0.0151044229473046	0.00900670708495204	0.0184279934758465	0.0120947680523837	0.0297333953058814	0.0266524776589302	0.0176588465510825	0.0210800654932133	0.0154457421385731	0.0196877455727751	0.0198615239593375	0.0171620782219001	0.0112925867749983	0.0086080167729466	0.0164390519873909	0.00952190351165873	0.00431347035781283	0.0126574314915142	0.0196451670582254	0.0186371523695513	0.0376272656204044	0.012596692349938	0	0.0125553065847335	0.0137579995273127	0.0122706456655443	0.00379158091933826	0.0178379671929438	0.0235559655197411	0.0348088638281845	0.0162828720877525	0.015168995192417	0.00559035944200516	0.0439272653802118	0.0477501042643303	0.0425188361841306	0.0163049229178394	0.0142450639333463	0.00920034389462237	0.00988122782278923	0.0145915756657214	0.017083247928663	0.00751959029499344	0.0216895888055428	0.00936566512191045	0.00880526633712212	0.0185612340336345	0.0103009776744458	0.014965155534185	0.0117233090751066
OM5_C_6B_1	0.0192190587637327	0.047071307400129	0.038262417009472	0.0196961443712095	0.0477802718783138	0.0309247163224998	0.0173043770365951	0.0338639695014856	0.0241382930614985	0.00637502367216971	0.0181808019557628	0.00978259222372059	0.00559589066338271	0.00843505201894914	0.0091517912410255	0.00576729556275697	0.010759525352287	0.0291530472231189	0.00344028733280306	0.0412716548636446	0.0377811497960777	0.0294793570563078	0.031136869274339	0.0112561607334826	0.0300294659461993	0.0306668933839319	0.0107810398966152	0.00961961827040943	0.0140960339556321	0.00712848860684933	0.00846119856295586	0.00992775874495869	0.00506565454820021	0.0109309391932395	0.00919456483112343	0.0259294245700387	0.00806568316259042	0.0125553065847335	0	0.0243836311222808	0.00602211725423646	0.0151136155607245	0.0288342182411296	0.0346456307556099	0.0462583722590058	0.0279897452225315	0.0234909471480562	0.0094023528617144	0.0552602949757148	0.0594795523788972	0.0542197423097642	0.0125696290212105	0.0229058901775695	0.0144685989540704	0.0171289323786552	0.0109843512824402	0.00622325156736445	0.0175448389093706	0.0312300912356886	0.0168874949684192	0.00692167895051144	0.00980958294848601	0.0160818890371317	0.0270921681000102	0.00519904226111357
OM5_C_6B_2	0.0127169490987393	0.0237519146950374	0.014091687583956	0.00611534694954687	0.0234624443916106	0.00660539821787256	0.00737141991856733	0.0116653419664563	0.00531893797230389	0.0201908480831954	0.00792269126920101	0.0170530208560906	0.0222024314168381	0.0170754608600092	0.0287099266772741	0.0278652294189525	0.0195846769429866	0.00479726382202521	0.0233924638539401	0.0177132037177321	0.0135212194254261	0.00731152700281599	0.0104821034397444	0.0269061353978702	0.00733804876844672	0.008613737813161	0.0280909648840419	0.0207831933273178	0.0144787307196534	0.0286290448105255	0.0197616140699751	0.0172768024016483	0.0243468077653914	0.0320970947180824	0.0281037449464048	0.050013861286636	0.0219456110331669	0.0137579995273127	0.0243836311222808	0	0.0228896185991685	0.0109478076270414	0.00837485066732338	0.0108316870777259	0.0222874293128207	0.00576910466795729	0.00776249333103918	0.0177022204554025	0.0311301842806217	0.0353742539934686	0.0301701792055473	0.0269888641476914	0.00466748090538487	0.014895227332651	0.00919076680641665	0.0255676479653393	0.0267514101473393	0.00686317266186956	0.00828485939278439	0.00831902950230338	0.0193961432062957	0.0269890001784935	0.010982982257702	0.00608666833480098	0.0243105216348224
OM5_C_6B_3	0.0204380227044524	0.0463867432348082	0.0369572618133412	0.0194085896519838	0.0460198196508329	0.0292364247914188	0.0156905280821919	0.0331107633222277	0.0239681217738041	0.0102227408660837	0.0182022981243181	0.0124151782440936	0.0102465422555795	0.00753116209769833	0.0127714866548668	0.0112894605555806	0.0145521527493724	0.0274807033178187	0.00879965909808294	0.0403790926124495	0.0357049966923382	0.0286457808598133	0.0312034839290197	0.0168412814042808	0.0293762567057966	0.0303139368232361	0.0167057206289663	0.0139954826050195	0.0163072393579606	0.0130511343452418	0.0123975696922041	0.0116452258065035	0.0107601857388369	0.016630667765349	0.0142190095339884	0.0296693690294043	0.0126072018287744	0.0122706456655443	0.00602211725423646	0.0228896185991685	0	0.0152431369997074	0.0287849636840572	0.0336398567937816	0.0451160215385524	0.0259785370313733	0.0236329180165306	0.0118336573596869	0.0539644459767378	0.0580136281120913	0.0528612561484372	0.0181832299894298	0.0210162429874916	0.0168794858022992	0.0171956277193749	0.0164640111550391	0.00968085239005955	0.0164476208189655	0.0298559627461741	0.0153713528411245	0.0103812975815832	0.0140137937211889	0.0165006919766519	0.0258118883223651	0.0104597983781989
OM5_C_6D_1	0.00593546912003968	0.0322927020497804	0.0239119732574079	0.00685778796499037	0.0334243014574004	0.0173738185756311	0.0068379784011066	0.0188204281485755	0.0100238304150599	0.0107730674181884	0.00651620363128758	0.00830517959158755	0.0131217202003108	0.0104590544335823	0.0180184983634329	0.0175260716455063	0.00933656690611845	0.015581072080209	0.0139551163687881	0.0265111660205181	0.0239778979194562	0.0145541120857995	0.0173841273125886	0.0165311027079017	0.0162247391514243	0.0163216851386879	0.0181769398270397	0.0114971801323851	0.0066167015370714	0.0184294322324965	0.0101206968937848	0.00644895931921399	0.0144075479879561	0.021618440918414	0.0197035550896773	0.0400907135396135	0.0131615881406669	0.00379158091933826	0.0151136155607245	0.0109478076270414	0.0152431369997074	0	0.0142553850887704	0.0202893414284245	0.0316410504796411	0.0140534331918131	0.0116612927155396	0.00702017181547062	0.0407752086029679	0.044771398273595	0.039495801939031	0.0169627997941691	0.0119179410135785	0.00717022464143802	0.00714205617865092	0.0154109149600168	0.0187822369349135	0.00511773423769052	0.0185876577090176	0.00776783551948992	0.00990698283814653	0.019387813969365	0.0079537270972858	0.0123473743437937	0.013909243947188
OM5_C_6D_3	0.0122229818717109	0.0184081343132261	0.0113425344426268	0.00984307197768497	0.0210316984526533	0.00872566201144307	0.0140249263373939	0.00691482826225329	0.00503453135648646	0.0235008040617322	0.0114558288079752	0.0200149362111691	0.0255872927058236	0.022605786028404	0.0317709442838465	0.0310506097495898	0.0211261338731218	0.00816079493032391	0.0270884695588047	0.0129982958611789	0.0137766174317597	0.00446505834399687	0.00446495575695143	0.0280941924140308	0.00485998422687519	0.00281853521923282	0.029641456859172	0.0227624756682044	0.0160144656769984	0.0314121927440615	0.0222689663607176	0.0203323829232841	0.0273904009264133	0.0343148301995057	0.0311935076202069	0.0532394733433562	0.0246655572492595	0.0178379671929438	0.0288342182411296	0.00837485066732338	0.0287849636840572	0.0142553850887704	0	0.00755032028296029	0.0182161212512889	0.00979286173812825	0.00852432904252901	0.0205088355818214	0.0272781597881647	0.031595363722508	0.0262764712558745	0.0277584861944913	0.0121356140849347	0.0160675000380811	0.0130833179038829	0.0267468453845191	0.0311868682378677	0.0125793873193405	0.00978947694698228	0.0148232698971706	0.0226866546593408	0.0303873640217993	0.014659215590589	0.00738439467080416	0.0273546104016064
OM5_C_6F_1	0.0192791295314594	0.0130289855886455	0.00393464471364417	0.0151188216580174	0.0138653898803906	0.00570767799566003	0.0180676440158809	0.00596490961050288	0.0109085416151074	0.0297588716505094	0.0168901222884846	0.026292600758974	0.0317778017351979	0.0275426768426843	0.0382323765655381	0.0375308588926236	0.0280735518571585	0.00689094065087031	0.0332284781828694	0.00715027257556894	0.0070244079621846	0.0067750880780581	0.00689795122690837	0.0352201864191511	0.00533929812917162	0.00508592268307804	0.0366020198336431	0.0294630106301447	0.0226997801075302	0.0380346656902965	0.0288393731212264	0.026686692988315	0.0338519763177457	0.0411826937294264	0.037333067640409	0.0597466922458865	0.031031174437619	0.0235559655197411	0.0346456307556099	0.0108316870777259	0.0336398567937816	0.0202893414284245	0.00755032028296029	0	0.0116976194630867	0.0100386324461276	0.0131767829340162	0.027006156180862	0.0206502532079554	0.0251298813309657	0.0198504053564466	0.0349506885389366	0.0139556599893816	0.0228515574297811	0.0182995665202645	0.033841852039134	0.0367620894280451	0.0172902022208885	0.00712169609255357	0.0187945385176114	0.0289541006471111	0.0362181465755275	0.0199334354268981	0.00995718560400727	0.0338598451494103
OM5_C_6F_2	0.0298733086685066	0.00388507003091262	0.00825737349370283	0.0267945335226851	0.00504563509096921	0.0162981154601807	0.0296276172078332	0.0136053579612633	0.022417371208634	0.0413431217589178	0.028555216982835	0.0378646158890456	0.0433859187056551	0.0391969428174447	0.0493536700572245	0.0489716845072678	0.0392936287735057	0.0178752279839552	0.0448412649676557	0.00536560141661504	0.0111802209569968	0.0172305637356025	0.0168669823074141	0.0462827707246347	0.0167745423562847	0.016081513281175	0.0478267628866285	0.040859364491712	0.0340870090807789	0.0494778898123266	0.0403133520490106	0.0379724845875358	0.0453683097990621	0.0524648095600543	0.0488796511681653	0.0712570101521045	0.0425589676283533	0.0348088638281845	0.0462583722590058	0.0222874293128207	0.0451160215385524	0.0316410504796411	0.0182161212512889	0.0116976194630867	0	0.0199543831630379	0.0244955025736306	0.0383685969197396	0.00918720379886521	0.0135443574413833	0.00827340019085502	0.0459343683439221	0.0251965314119946	0.0341717103311007	0.0299623303698537	0.0449497889138098	0.0484400952116574	0.028875489120173	0.0172062560902542	0.0303832559406171	0.0405307231449961	0.047766835616133	0.031558023322022	0.0202224519753063	0.0452897542709596
OM5_C_6F_3	0.0148844660966544	0.0216637978997482	0.0122699550713317	0.0112395613889566	0.0204942673086346	0.00654904322958612	0.0117577190597898	0.00919399353223261	0.00929298504098328	0.0243148058314708	0.0131006816416208	0.0214707410591534	0.0264856872357414	0.0212647774780649	0.031190094394945	0.0312585688309132	0.0232290083070836	0.00535287272477241	0.0273732056226953	0.015586497511257	0.010767538697043	0.00603335596242664	0.0126823180511606	0.0304928044929077	0.00948362125530503	0.0098307325526742	0.0321150687514501	0.0250838043430513	0.0188986069423429	0.0323360516269768	0.0238807849447936	0.0202133693783377	0.0282191169443028	0.0356226302765728	0.0327712084769298	0.0536822821775174	0.0264670575524031	0.0162828720877525	0.0279897452225315	0.00576910466795729	0.0259785370313733	0.0140534331918131	0.00979286173812825	0.0100386324461276	0.0199543831630379	0	0.0130547659616956	0.0210312112222868	0.0287263201094691	0.0322691669090764	0.0271933517234051	0.0307755225412176	0.00961480304374128	0.019308195603963	0.0145055642870071	0.0293309653068254	0.031151014427012	0.0110528664949111	0.0105100882063986	0.0130878295007576	0.0234831361076566	0.0318652705390345	0.0163325768662211	0.00363401544883301	0.0277599668284597
OM5_H_2H_2	0.0124170502474525	0.0251913117577997	0.0169547598401861	0.00514177350537344	0.0268088512062097	0.0111959172201802	0.00944287893460854	0.0149308624294065	0.00493091797533573	0.0180676085208824	0.00567800087286561	0.0144302089614992	0.019743948365409	0.0164982888624292	0.0284271219318071	0.0264117238165289	0.0172343289291567	0.0101395702413948	0.0215462413377025	0.0198641857308233	0.0181925367359208	0.0111895704636948	0.00844667309253073	0.0240874908683116	0.00784753338349453	0.00903903336520053	0.0247506185978915	0.017502189184861	0.0111310428257946	0.0264608922948978	0.0171807370336575	0.0170925525513505	0.0222411691366336	0.029783691094379	0.0246161161977019	0.0477371427629649	0.0186826332031065	0.015168995192417	0.0234909471480562	0.00776249333103918	0.0236329180165306	0.0116612927155396	0.00852432904252901	0.0131767829340162	0.0244955025736306	0.0130547659616956	0	0.0167485629043441	0.0331082788735088	0.0380100734873447	0.0327600267897669	0.0236176323510236	0.00792361924711851	0.0112708701902596	0.00647959616754531	0.0225126585217935	0.0245374750377934	0.00883598360374405	0.00978024957297668	0.00926140002405863	0.0173770392275331	0.0233645539158735	0.007582265537862	0.0119152636839742	0.0228514033943158
OM5_H_2H_3	0.00989528611984968	0.0387925944423714	0.0307306969412141	0.012701332081916	0.0403494905410786	0.024187558522642	0.0120812116799552	0.02548581528376	0.0163164519114034	0.00511688149995328	0.0114920197673077	0.00493629208269821	0.00742278080063759	0.00885724841050783	0.0117052677893292	0.010654017409959	0.00378367227988168	0.022410795002511	0.00783462618924325	0.0331738544694614	0.0309440054928898	0.0213640260014061	0.0232793738725145	0.00996583906313319	0.0226288019301967	0.0227044960778336	0.0116107980579149	0.00618133172070303	0.00662542611150813	0.0114890293700406	0.00445409717167012	0.00175216867231643	0.00771232131116294	0.0146041850014708	0.0139899899011257	0.0332216220664828	0.00786031607714788	0.00559035944200516	0.0094023528617144	0.0177022204554025	0.0118336573596869	0.00702017181547062	0.0205088355818214	0.027006156180862	0.0383685969197396	0.0210312112222868	0.0167485629043441	0	0.047501805896267	0.0515685018729097	0.0462769413571855	0.0107688589316532	0.0177430080401007	0.00698343345176675	0.0111761382001756	0.00902896321109845	0.0136093138951621	0.0111899969523129	0.0249259590814013	0.0122695768876584	0.00439960867897934	0.0143716372022114	0.0107535278391478	0.0192998927609693	0.00699002703109698
OM5_H_6A_1	0.0390218628082407	0.00989818172679077	0.0170618436101268	0.0357293296205035	0.00887451800466998	0.0248387333260532	0.0384378000865082	0.0227257344977849	0.0314379136059628	0.0503483496575175	0.0374475502713046	0.046835749254831	0.0523381037702754	0.0479971857286418	0.0585191210716713	0.0580780086216356	0.0483800065835341	0.0265382662707448	0.0538412226797535	0.0144997407386661	0.0189230970460553	0.0263997569666739	0.0254838238320527	0.055328257120022	0.025542285180913	0.0250559841714895	0.0567999406517572	0.049827989954573	0.0430691335668826	0.0585434299097236	0.0493357410776895	0.0471250722714209	0.0544125764219327	0.0615477024117223	0.0576586351786579	0.0802697164421823	0.0514618740856203	0.0439272653802118	0.0552602949757148	0.0311301842806217	0.0539644459767378	0.0407752086029679	0.0272781597881647	0.0206502532079554	0.00918720379886521	0.0287263201094691	0.0331082788735088	0.047501805896267	0	0.00591433232215682	0.00382961166694265	0.0549131974916604	0.0336412945180746	0.0431388613898124	0.0387722970785768	0.0539714843953389	0.057223098462371	0.0378306489435197	0.0252555235655454	0.0391058294719667	0.0495484097103693	0.0564368260719432	0.0403086457156959	0.029288366637479	0.0543983589943165
OM5_H_6A_2	0.0428333228776545	0.0139110580944788	0.0214484473594934	0.0402080583018786	0.012326370786455	0.0291996206971708	0.0427309976415909	0.0262698834865349	0.0358671647655523	0.0547346903292011	0.0420037651324302	0.0513065050430125	0.0568146955436787	0.0524075957035526	0.0622317434321679	0.0621942014099651	0.0525791213151701	0.0308238863077128	0.0581996380401977	0.0186013107490915	0.0227862041919914	0.0302447278798174	0.0303342694825883	0.059518260989185	0.0302773198910997	0.0295869390663718	0.0611990126889539	0.05430219634135	0.0475372584540526	0.0627996479952146	0.0537176973334415	0.051056016411077	0.0587238118181699	0.0657209794434954	0.0623861192967128	0.0845867191586352	0.056042405490265	0.0477501042643303	0.0594795523788972	0.0353742539934686	0.0580136281120913	0.044771398273595	0.031595363722508	0.0251298813309657	0.0135443574413833	0.0322691669090764	0.0380100734873447	0.0515685018729097	0.00591433232215682	0	0.00532414395744783	0.0591999857403657	0.038166919740137	0.0476212814197939	0.0434132152368624	0.0582403788590235	0.0618266668057957	0.0420456372434992	0.0301847222410426	0.0435422125809713	0.0539115635153166	0.0612668138121906	0.0450301445966717	0.0328566920100903	0.0585275500504401
OM5_H_6A_3	0.037567592211738	0.00890217304320158	0.016223976180056	0.0349216918129546	0.00770704073065575	0.0240758708284609	0.0375350137529569	0.0210190578464478	0.0305543106901088	0.0494308584046871	0.0367172075287859	0.0459979487031737	0.0515129245732126	0.0471930546173112	0.0570049480173365	0.0569052139071643	0.0472706843694091	0.0256727885630988	0.0529056555910073	0.0132809133302085	0.0179198949679234	0.0249664914745247	0.0250832248937059	0.0542222798996599	0.0250132525792065	0.0242754170464447	0.0558896911458262	0.0489858513280391	0.0422194691069619	0.0574935974863216	0.0484031069662281	0.0457855946962396	0.0534173509607029	0.0604207212068715	0.057095671219747	0.079290494938587	0.0507340461757578	0.0425188361841306	0.0542197423097642	0.0301701792055473	0.0528612561484372	0.039495801939031	0.0262764712558745	0.0198504053564466	0.00827340019085502	0.0271933517234051	0.0327600267897669	0.0462769413571855	0.00382961166694265	0.00532414395744783	0	0.0539067082168851	0.0330642586027843	0.0423042578266515	0.0381421511822591	0.0529376597833272	0.0565719780859513	0.0368054924738692	0.0251377962410998	0.0383526809969801	0.0486077098739675	0.0560005672811941	0.0397642354649917	0.0276658060418141	0.053233929326402
OM5_H_6B_1	0.0172038158902673	0.0457090627683269	0.0388458018062559	0.0211966911818523	0.0486541750756462	0.0330665262839781	0.0218332277389225	0.033432195580365	0.0242133543204931	0.0095639270799285	0.0196819663304424	0.0111253405389885	0.00935998815499403	0.0165383211288754	0.0118832130492939	0.00911612635894799	0.00762895633752996	0.0314353705940876	0.00982071935518574	0.0406788050176562	0.0399572823237181	0.0297660952657264	0.0298121227087698	0.00203176284939779	0.0303039737381015	0.0300866007049212	0.00336916395698309	0.00715141404490469	0.0127622123557746	0.00758310807379447	0.00827863517024298	0.0121242096318871	0.00757689362277947	0.0081438102598455	0.0107673742685561	0.0269359672138128	0.00841024831775473	0.0163049229178394	0.0125696290212105	0.0269888641476914	0.0181832299894298	0.0169627997941691	0.0277584861944913	0.0349506885389366	0.0459343683439221	0.0307755225412176	0.0236176323510236	0.0107688589316532	0.0549131974916604	0.0591999857403657	0.0539067082168851	0	0.026895178695877	0.0124709844830105	0.0191178979601609	0.00184879843828668	0.0141562146771758	0.0209628849178312	0.0330691601468072	0.0215986691520708	0.00987378275040806	0.0126073469610608	0.0180546259284735	0.028522154350863	0.008011302800156
OM5_H_6B_2	0.0152153714037184	0.0269466658501032	0.0169739196694476	0.00664526683464192	0.026045824489265	0.00903012014899084	0.00595229790505128	0.0159877400999272	0.00829453207741227	0.0191193994064573	0.00762020080571101	0.0161386877503595	0.0208110108483695	0.0148525239642234	0.0285714559372096	0.0270513530045788	0.0197365992484442	0.00762149354823339	0.0220515054507796	0.021049429448036	0.0158898791272249	0.0118129613054796	0.0130789481620358	0.0268213203209854	0.00997098583826279	0.0119959911873637	0.027466040672361	0.0201111934090516	0.0144615066998646	0.0277238601544299	0.0191031121595305	0.0175377957135139	0.0233722717934184	0.031465063615603	0.0262060915780285	0.0484752880790396	0.0206613358422383	0.0142450639333463	0.0229058901775695	0.00466748090538487	0.0210162429874916	0.0119179410135785	0.0121356140849347	0.0139556599893816	0.0251965314119946	0.00961480304374128	0.00792361924711851	0.0177430080401007	0.0336412945180746	0.038166919740137	0.0330642586027843	0.026895178695877	0	0.0149618340068692	0.00801881625578589	0.0254052028925042	0.0244460189197268	0.00686197530373785	0.00894897861296219	0.00602784397873202	0.0184287584356868	0.0247500964430668	0.0094100623855856	0.0106754548669844	0.0236817321576644
OM5_H_6B_3	0.0082769626340993	0.034358230141825	0.0267571106566933	0.00890311893689137	0.0366591214882518	0.020751659188948	0.0108291884729989	0.0221662962891672	0.0120093186561019	0.00824874471386766	0.00741815657736067	0.00488378258485289	0.0101004592734083	0.0109411987670798	0.0180934583966304	0.0158974306535547	0.00612677638508274	0.0191790210546022	0.0118750611449432	0.0290397777934239	0.0277757370634865	0.0181757725775162	0.0179497164824353	0.012830545123789	0.0180066081720177	0.018112251277064	0.0137844917537399	0.0067220070640415	0.000732336246430111	0.0157502135078106	0.0065672406377195	0.00810038083643941	0.0118242642328814	0.0187479530816806	0.0154658973642234	0.0373797128256891	0.00881594576192783	0.00920034389462237	0.0144685989540704	0.014895227332651	0.0168794858022992	0.00717022464143802	0.0160675000380811	0.0228515574297811	0.0341717103311007	0.019308195603963	0.0112708701902596	0.00698343345176675	0.0431388613898124	0.0476212814197939	0.0423042578266515	0.0124709844830105	0.0149618340068692	0	0.00715641417441689	0.0112864378700732	0.0163486986543538	0.00969266822945598	0.0206034997048837	0.0106546710296565	0.00757523361617108	0.0151486148441084	0.00656400454445495	0.017261327103632	0.0123450451320209
OM5_H_6C_2	0.010551222517598	0.0308375188653649	0.0220278386633405	0.0035904176232515	0.0318224223886732	0.0150466124604275	0.00513475715988103	0.0189600267717355	0.00812910657988888	0.0121024902832572	0.00177438311438819	0.0086768326862205	0.0138286949648264	0.0100910887106901	0.0225910989638776	0.0204545725639352	0.0123308359871185	0.0134845116143991	0.0154390000117982	0.0251740711099224	0.0222946679437963	0.0145579754092745	0.0144677011154367	0.0192463718533818	0.0132662961411216	0.0143012776611513	0.0197883354631282	0.0123759814105695	0.00667451783907159	0.0207207293894008	0.0116496326211542	0.0115652942091203	0.0163891501677481	0.0242945459202843	0.0192186114446522	0.0419280452093008	0.0132108241558182	0.00988122782278923	0.0171289323786552	0.00919076680641665	0.0171956277193749	0.00714205617865092	0.0130833179038829	0.0182995665202645	0.0299623303698537	0.0145055642870071	0.00647959616754531	0.0111761382001756	0.0387722970785768	0.0434132152368624	0.0381421511822591	0.0191178979601609	0.00801881625578589	0.00715641417441689	0	0.0177323460037192	0.0185206527027451	0.00486111382529355	0.014587361453178	0.00453025102221501	0.0114079726058175	0.0180533953569047	0.00184601463119174	0.013541790895524	0.0169652361178895
OM5_H_6C_3	0.016079768508771	0.0448541327161007	0.0377234957976371	0.0198372160009933	0.047530398948491	0.0317495093424121	0.0202183224481347	0.0323592380831403	0.0230323409950756	0.00783585425131338	0.0183189878924959	0.00955621117152738	0.00780598100093775	0.0148107208638611	0.0108306860429585	0.00798445201725478	0.00610461684674357	0.030087299112582	0.00822526806228186	0.0396966892341891	0.0386579082704292	0.0285818050444535	0.0289024376515611	0.00171284387331528	0.0291905446723549	0.029052085655044	0.00351108855057591	0.00572664488446348	0.0114987228402274	0.00677423723041549	0.00661154649905797	0.0103944011379625	0.00600767592586555	0.00816002878065451	0.0101790727650332	0.0272996120676193	0.00706620592277262	0.0145915756657214	0.0109843512824402	0.0255676479653393	0.0164640111550391	0.0154109149600168	0.0267468453845191	0.033841852039134	0.0449497889138098	0.0293309653068254	0.0225126585217935	0.00902896321109845	0.0539714843953389	0.0582403788590235	0.0529376597833272	0.00184879843828668	0.0254052028925042	0.0112864378700732	0.0177323460037192	0	0.0130058134472936	0.0193963597883444	0.0318369655163764	0.0200013229537705	0.00812673727615516	0.011878012037052	0.0166928782523008	0.0271870318278924	0.00636273650202907
OM5_H_6F_1	0.022921629660759	0.0492978314450846	0.0404186751674436	0.0217350105974793	0.0500546027194743	0.0329874300785865	0.0196175767234311	0.0368481785237971	0.026348685602119	0.00883418201194667	0.0199594830692112	0.0116579034179711	0.00672919478697534	0.0100798523092388	0.0142854253391285	0.0093512840110602	0.0139277208332259	0.0313393933253917	0.00614460408530597	0.0436224823284973	0.0400753641203008	0.0323888241646905	0.0327221004527993	0.0135470081312197	0.0317755318160859	0.0327336011900191	0.0114517100520372	0.0110637325006125	0.016073153045199	0.00899322601844612	0.0107967968074239	0.0146372464561836	0.00777593899771325	0.0124962385801292	0.00539944116060449	0.0245916953580812	0.00825504376566383	0.017083247928663	0.00622325156736445	0.0267514101473393	0.00968085239005955	0.0187822369349135	0.0311868682378677	0.0367620894280451	0.0484400952116574	0.031151014427012	0.0245374750377934	0.0136093138951621	0.057223098462371	0.0618266668057957	0.0565719780859513	0.0141562146771758	0.0244460189197268	0.0163486986543538	0.0185206527027451	0.0130058134472936	0	0.0202374131152384	0.0324858730485047	0.0186941755942156	0.00960428095375273	0.00501474242940982	0.0170316868499715	0.0304328172297354	0.00957989748467933
