	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_5G_2	0.0170700813490076	0.0155248538934588	0.0083614500957397	0.0174278242014895	0.0126261768949925	0.0198900389883162	0.010242544367017	0.012406074527941	0.0136088672408899	0.0146599667974942	0.0116056710527978	0.00857181874351915	0.0138049544331426	0.00646141448738577	0.0130800256185284	0.031803324629215	0.0130229517016363	0.00701850524268349	0.0321606013624307	0.00754555809759314	0.00696645781093365	0.0373307170488011	0.0128659595929704	0.00445196807754711	0.014423715973655	0.0071938523953216	0.00419709896280088	0.010829011762223	0.0076341361913826	0.00806214541851695	0.0160613798894233	0.00518796247060789	0.0270785977211562	0.011938983720388	0	0.00749272184336302	0.0117202294193187	0.0155324618338481	0.0128739842177387	0.0103420537850272	0.0572303723413761	0.00888723883094729	0.0214389299307395	0.0209475982353048	0.00690580344844107	0.0187772305868421	0.0290411989349962	0.00699767728358133	0.0184429691585013	0.00841160899206166	0.0122739062228929	0.0057614366484797	0.014885245402479	0.0184070173684831	0.00717916194120079	0.00198994695545335	0.019937807330108	0.00994203919364719	0.0105622981671452	0.0191635604075584	0.0103632707032732	0.00633100292826408	0.00537816557108092	0.0183301159605949	0.00979404705049802	0.00601660195968469	0.0068471708479066
OM5_C_5G_3	0.0238226621636183	0.0228483052819211	0.0132168629940862	0.024811598559005	0.01566630195475	0.0133642872674551	0.014625753315531	0.0194915863367747	0.0204717536682091	0.0210568571524844	0.00777026131087624	0.00620006375415193	0.0209153089284403	0.00872910393629825	0.0059607236925082	0.0385767856811205	0.00977055977087286	0.00495801711728478	0.0393754415294077	0.0119098731203592	0.0056377874313671	0.0446415603764384	0.0186229196029349	0.00552206051394845	0.0210125043095628	0.00207636469670035	0.0037674025883802	0.0114408381394613	0.0140653167863183	0.0125285997357686	0.0234858937019718	0.0101478271000756	0.0199271084333941	0.0183555521647036	0.00749272184336302	0	0.0166901824897244	0.00888373817044662	0.00879603557901558	0.0165205608144269	0.0644810439863269	0.00591932146615331	0.0281698611028463	0.0281823110585222	0.0141895670276605	0.0249535245384678	0.0357951159194881	0.00998922759037596	0.025102350426747	0.0118057760585646	0.00754244650569242	0.0105357319752546	0.00970998480649005	0.0255367843648565	0.00179964566160352	0.00746256426041975	0.0269806742066698	0.00451627154836073	0.00328063587191958	0.0121723447700195	0.0173746777106918	0.00925977863446412	0.00493814626500911	0.0250565295299187	0.0168063553558933	0.0107104132486529	0.0110294943593786
OM5_C_5H_1	0.0100393289040929	0.0113868161580264	0.00973623169493772	0.0138774545327425	0.0042986371224899	0.0249434411851364	0.00276881029978167	0.00815480284737171	0.0180140957500285	0.00594743785311199	0.0152922208270687	0.0126073223537521	0.00870916632111068	0.00861047470078334	0.0215177908777169	0.025964318343607	0.0145919892136685	0.0164952418043334	0.0253427029387966	0.00510819161791821	0.0166043866016076	0.0312253741339299	0.0120508301571308	0.0131103503264475	0.00809082015830004	0.0157729203087635	0.0149666440209348	0.00851879738428393	0.00569972013710512	0.0177641504486509	0.01275168826184	0.00681828467103425	0.0351465075634417	0.00447590039275728	0.0117202294193187	0.0166901824897244	0	0.021230823709725	0.0227877857877919	0.00356025289453445	0.0555829187396673	0.0155478775388411	0.0143314179582529	0.0217078225588295	0.0081230469072788	0.00979056767872541	0.0312325221882162	0.011889106370338	0.0103687075492678	0.00817470210110883	0.0184170544109097	0.0109525213481326	0.0204449557585296	0.0122374263035432	0.0152837632263911	0.0131863086431466	0.0130570370280796	0.0181896896989371	0.0194430956993721	0.0286790786937474	0.010361299965214	0.0125518507283503	0.0158399585088474	0.0102913643807428	0.00670439315413245	0.00778006442639554	0.0121182648556898
OM5_C_5H_2	0.0294620130788089	0.0296501535536765	0.018276520175464	0.0317089244596099	0.0185688122350399	0.00468713461980489	0.0192739703318531	0.0263330430543829	0.0288582772906983	0.0265991762588526	0.00632118402630653	0.00873828099909261	0.0275813087767952	0.0132208295130721	0.00532088157349058	0.0455376310228146	0.00763786379256265	0.0109349056052946	0.0454995366477755	0.0172533932811016	0.0116977307198057	0.0515367001029695	0.0238729955105052	0.0120944860421564	0.027446414154579	0.00855129993759748	0.0122378114360397	0.0134769567444073	0.0201703177935778	0.0204542712408931	0.0306395685425328	0.0161204813880341	0.0143873128101705	0.0242145657081294	0.0155324618338481	0.00888373817044662	0.021230823709725	0	0.0116215009343047	0.0223871330781067	0.0725020752686616	0.00854774344905005	0.0345749714909126	0.036439502096975	0.021323392559784	0.0305399979904755	0.044267654257629	0.0148675596013335	0.0310920839660098	0.0157325715231373	0.006019968676392	0.0164741802062649	0.00528989328445605	0.0321180426012877	0.00849335805170806	0.0155544905120123	0.0333762031032959	0.00714120121961743	0.00669135373432417	0.01072513844026	0.0250663788513541	0.0146259407462244	0.012343525773317	0.0310265701506787	0.0233477738322608	0.0160862287089457	0.0166309802603149
OM5_C_5H_3	0.0277775592503242	0.0268638377048864	0.0156603050046026	0.0282055564074916	0.0221869523326438	0.0139651717864887	0.0214152801612731	0.0247355379222145	0.0225814397233656	0.0263435795743738	0.0122930067672189	0.0128815852122648	0.0258763794090156	0.0145689399392945	0.0070002412357365	0.0443771902943971	0.0152754737485215	0.0063350509690772	0.0428428989172717	0.0188257346663047	0.00628409147858356	0.0489821815640973	0.0199665046903754	0.00974841261148345	0.0270606768105726	0.00835529927065152	0.00924192489115222	0.0184231478448357	0.0188864006757724	0.0125681050979045	0.0275365768759154	0.0163374688088613	0.0166708028850744	0.0238897747536982	0.0128739842177387	0.00879603557901558	0.0227877857877919	0.0116215009343047	0	0.0223996090258566	0.0659132281474581	0.00834337419330667	0.0340173589093382	0.0309016640994863	0.0187733050748988	0.031184483536445	0.0370249421925189	0.0120012537275729	0.030703528780399	0.0157192887102425	0.00826198144968369	0.0131256514456458	0.00949495966282959	0.0304137413856339	0.00975704007314941	0.0114388717992185	0.0319672595449849	0.00613640195106143	0.00727030688796348	0.0103682271685627	0.022965776516905	0.0111117515707644	0.00751472373445353	0.0304351938164203	0.0214596040814313	0.0152542666057149	0.0125999803169872
OM5_C_6A_1	0.00872332505010175	0.00863469709363801	0.00939840056746532	0.0112236485250717	0.00753962442353841	0.0263961242029325	0.00446587852814208	0.00484315680389421	0.014653187941321	0.00470336779532116	0.0167174508062868	0.0136604296859758	0.00575838447873366	0.00939029251217526	0.0218419800541477	0.0239409474012125	0.0165027762625119	0.0161349234122084	0.0238723634190668	0.00544400671759968	0.0161187863457169	0.0292856966218152	0.0110793691835884	0.0127683602390087	0.00557030049894851	0.0158117639783899	0.0141756648344581	0.0106896732672636	0.00406545091641193	0.0155702386012257	0.00974537774705929	0.00650975364820109	0.0358126859057511	0.00198505149284883	0.0103420537850272	0.0165205608144269	0.00356025289453445	0.0223871330781067	0.0223996090258566	0	0.0527999654175493	0.0160629147959478	0.0124756079909914	0.018307712163685	0.00535017450940848	0.00883703546882086	0.0278421537320189	0.0117726304045632	0.0087732559561732	0.00907151143186604	0.0192872918541445	0.0102273243265898	0.0215720524470534	0.0099061904380331	0.0153967857966534	0.0117619827849144	0.0110428630994656	0.0184416074407412	0.0195341616759173	0.0286825790222826	0.00691815520638373	0.012203391820293	0.0151001553372947	0.00869026124322495	0.0037485890730068	0.00773421075451284	0.0114616829286418
OM5_C_6A_2	0.046639135484318	0.0443931820549441	0.0556033102417651	0.0420812975066151	0.0598629265847454	0.076455712674824	0.0572070401457875	0.0481343574703535	0.0441887045860151	0.049886094677277	0.0675676308602706	0.0647600866391412	0.0470715482264037	0.0604217887269787	0.06957761391109	0.03758025612816	0.0684133383695249	0.0622994500823328	0.0342413507746355	0.0577302763167153	0.0617000642357727	0.0294436156884762	0.0510229222323613	0.0604670495151097	0.04887295585049	0.0641510070510071	0.0607976410586097	0.0633650288191984	0.0535001798085003	0.0535797534038553	0.0431109436965898	0.0574780868413591	0.0823916225201211	0.051217088664525	0.0572303723413761	0.0644810439863269	0.0555829187396673	0.0725020752686616	0.0659132281474581	0.0527999654175493	0	0.0644979989629356	0.0441644744763733	0.0364892820781286	0.051666367294445	0.0488602541779889	0.0298545404056539	0.0585639969545344	0.0465914817169937	0.0586597797766761	0.0679289751404565	0.056521828769642	0.0703995577261063	0.0436852264357302	0.0643823976426355	0.0571713567100286	0.0433203087193037	0.066120805984182	0.0672746570185139	0.074207225436532	0.0491209972866975	0.058553318609889	0.0607689742824981	0.0463331253545718	0.0503890036410667	0.0572998297837036	0.0566929038547052
OM5_C_6A_3	0.0220927058846262	0.0221483040271125	0.0101037771729185	0.0239457793040434	0.0142416325290259	0.0120093895533079	0.0141792489413407	0.0195171034324182	0.0213340546126863	0.0200129463042099	0.00493375937810603	0.00533738408233519	0.0205980492007167	0.0070320807353792	0.00726840802423072	0.039545647825512	0.00780154306603426	0.00398682036790537	0.037978112667546	0.0119380298680692	0.00456981460730851	0.0444543626244389	0.015558320532425	0.00451748787482481	0.021324423588074	0.00387967392818849	0.00648272013673399	0.0104305072975161	0.012947174125366	0.013117207757915	0.0231903999105758	0.00981088242123307	0.0203589462089754	0.0176681903981255	0.00888723883094729	0.00591932146615331	0.0155478775388411	0.00854774344905005	0.00834337419330667	0.0160629147959478	0.0644979989629356	0	0.0284247839191354	0.0289017547192334	0.0139768712027152	0.0247978021311338	0.0366409002122642	0.00644545353918024	0.0247276264527612	0.00849649380437128	0.00355210539278041	0.00816333932037435	0.00615115016289396	0.0251703281539894	0.0050111389484578	0.00845956873736519	0.0265385887462463	0.0032986185220746	0.00628610019538513	0.0146588946998916	0.0186817243162302	0.00613561540072966	0.00558542967215219	0.0244937523545856	0.0160731003153104	0.00867075976461015	0.00813860443815319
OM5_C_6B_1	0.0106346922972912	0.0094405583917778	0.0206627676989545	0.0105210619214909	0.0180564778685221	0.0386889262699282	0.0157155480409704	0.00935873119103161	0.017961664345089	0.00948854589311102	0.0290749439401454	0.0258910435430785	0.00855466118136512	0.0218368072538468	0.0338490033278153	0.0117230520304711	0.0285458289526506	0.027977130951063	0.0155423623341155	0.0173448146771951	0.0278511415434826	0.0178860312750159	0.0193682982014295	0.0247601273408225	0.00720118730603997	0.0278052070644452	0.0255630674062413	0.022261774627866	0.0157616210906914	0.0244922329007149	0.00905172503260023	0.0187628066040761	0.0478992767806228	0.0110006417241257	0.0214389299307395	0.0281698611028463	0.0143314179582529	0.0345749714909126	0.0340173589093382	0.0124756079909914	0.0441644744763733	0.0284247839191354	0	0.0154025168252925	0.0153479022681563	0.00518470241908188	0.0242536949827508	0.023664368619932	0.00445358433319952	0.0212527143608831	0.031718473125518	0.0217935856507084	0.0340315443918835	0.00523248001963533	0.0272873632544917	0.0227215020664515	0.00434447162825688	0.0306121974913085	0.0313656079163657	0.0401937471639818	0.0119236923101676	0.0240190430998752	0.0266196378733976	0.00509827550387491	0.0129878546028216	0.0200056492828141	0.0228397079559963
OM5_C_6B_2	0.0158709828684068	0.0113799658437778	0.0212192617689807	0.0100548979844319	0.0258288051706006	0.0406535147315675	0.0225654045006427	0.0137033881088189	0.00840391543960878	0.0174034977610181	0.0318740513788051	0.0288221061431871	0.0133761412701824	0.0248494071893961	0.0335583905253022	0.0191219463996107	0.0328186764457678	0.0265877268439084	0.0190852974595136	0.0223120637493473	0.0260861407844791	0.0210898951525106	0.0185636430083207	0.0245737710140727	0.0155292660745636	0.0280128715035704	0.0245779020807948	0.0281601030747862	0.0184449498742104	0.0184664695882317	0.00964757746974952	0.0217536905088006	0.0469251743569645	0.0173427181903249	0.0209475982353048	0.0281823110585222	0.0217078225588295	0.036439502096975	0.0309016640994863	0.018307712163685	0.0364892820781286	0.0289017547192334	0.0154025168252925	0	0.0159828539166242	0.0183453744151191	0.00968989756730691	0.0235991749001575	0.0159770849940014	0.0239668944483191	0.0324204839880621	0.0213439057912918	0.0350122927691219	0.0126807173722993	0.028111840421946	0.0210488218383766	0.0136805369278291	0.0302942618504728	0.0311105619731677	0.038476075902228	0.0133463326664114	0.0234047618633802	0.0248827401626108	0.0157381989784296	0.0155942138913253	0.0220250058047676	0.0218252010425425
OM5_C_6B_3	0.0103979902601698	0.00866359237390552	0.00704981280818014	0.0106920580666114	0.0112299234627554	0.0254467132255719	0.00818899025132224	0.00599612698759771	0.0103826996467596	0.00851762022024398	0.0161551157939808	0.0131368679756053	0.00712924219138776	0.00890032665181665	0.0195834942976957	0.0260358432625168	0.0169029357363902	0.0128963332199021	0.025268784154886	0.00709078559650042	0.0126657645989281	0.0307453638861992	0.00883661298691631	0.00992101596964558	0.00872937359223287	0.0135239547606729	0.011010336063346	0.0124935577512526	0.00306979697726713	0.0103351028706341	0.00939358432299717	0.00590547726950897	0.0335802271867003	0.00611599702299398	0.00690580344844107	0.0141895670276605	0.0081230469072788	0.021323392559784	0.0187733050748988	0.00535017450940848	0.051666367294445	0.0139768712027152	0.0153479022681563	0.0159828539166242	0	0.0130706663359987	0.0249389670656747	0.00903399043642491	0.0121312667842752	0.00847489441799327	0.0174976424789875	0.006878679024882	0.0200229332036322	0.0117117465649332	0.0134911141498259	0.00773741874205273	0.0132652001688257	0.0159979272882749	0.0172035478018986	0.0259961603706639	0.00583635709385686	0.00907430904112149	0.011551943228299	0.0118726442804365	0.00310307196259749	0.00624438065469304	0.00800993492088949
OM5_C_6D_1	0.00896659396837827	0.00937135085111613	0.0175429996504599	0.0113486032390672	0.0131849825173248	0.0344769395791439	0.0113097406520471	0.00773665534390396	0.0187012033364906	0.00594225531446148	0.0248796009435888	0.0218653447411212	0.00719865716493008	0.0179236567725194	0.0303898074662654	0.0165287860472594	0.0240735580537386	0.0249371130938173	0.0184851731734552	0.0133985687151227	0.0249137732694567	0.0224489979366511	0.017161819546124	0.0215755573259597	0.00488516503225343	0.0244343610065097	0.0227200961547947	0.0176929633471158	0.012596230389237	0.0231516869554058	0.00989260504098734	0.015186823694059	0.0442932853888174	0.00751591542428754	0.0187772305868421	0.0249535245384678	0.00979056767872541	0.0305399979904755	0.031184483536445	0.00883703546882086	0.0488602541779889	0.0247978021311338	0.00518470241908188	0.0183453744151191	0.0130706663359987	0	0.0277651548152229	0.0204256502091979	0.00288438813179418	0.0174007289386241	0.0278985980805901	0.0188428863116605	0.0300613351873314	0.0063523476011734	0.0238461785120506	0.0202355412510148	0.00603421883086011	0.0271722287741013	0.0280357329120217	0.0370818964459817	0.0109573221878701	0.0209203466687422	0.0238100308372536	0.00367491464323646	0.0105253906899393	0.0164811629622383	0.0199620185376257
OM5_C_6D_2	0.0247437197685173	0.0206685208114239	0.0294122400789657	0.0188576682617157	0.0353095322466068	0.0483567357369556	0.0320600688734546	0.0233434325941905	0.0154580509502447	0.026908195803913	0.040188419389347	0.0373259139425979	0.0229784749839203	0.0335820383002968	0.0407348748120128	0.024573579931883	0.041491827064536	0.0338261642978937	0.0237299695552661	0.0315747334587997	0.0332162493292536	0.0238667571254588	0.0262427698201827	0.0324253567057795	0.0252036402823233	0.0357301700948564	0.0321362059967602	0.037341227471205	0.027516800888288	0.0245860617018105	0.0190784976142698	0.0306907469588945	0.0532072358563088	0.0269101010169577	0.0290411989349962	0.0357951159194881	0.0312325221882162	0.044267654257629	0.0370249421925189	0.0278421537320189	0.0298545404056539	0.0366409002122642	0.0242536949827508	0.00968989756730691	0.0249389670656747	0.0277651548152229	0	0.0314835113339851	0.0253314220552038	0.0325840363965476	0.0400257502615241	0.0293405666888442	0.0425782858728882	0.0219260193501834	0.0360199497537098	0.0287377168011616	0.0226764581250546	0.0376696146482958	0.038437706490615	0.0447255986027444	0.0226756534618223	0.0311496032823042	0.0321404015596989	0.0250597798970787	0.024880588944603	0.0306763370637953	0.0295475453301861
OM5_C_6D_3	0.0162543535711801	0.016390993235215	0.00383271982889321	0.0179517232104178	0.0122110600322149	0.0182160194651511	0.0114733025609744	0.0145870313103104	0.016557090328608	0.0150256943935091	0.00979559041202465	0.0085460713382929	0.0153777859515815	0.00576376605562569	0.0133360419729049	0.0348105094258771	0.011668817623203	0.00656795564516885	0.0318831874323898	0.00964180104168845	0.00636134460098024	0.0387483265141998	0.00914928553630654	0.00459892575589888	0.0169247786353047	0.00825683599094782	0.00777380495545378	0.0107949838748271	0.00795035331444778	0.0101039788628984	0.0175539348786759	0.00703321854055528	0.0264592926819476	0.0129460027787391	0.00699767728358133	0.00998922759037596	0.011889106370338	0.0148675596013335	0.0120012537275729	0.0117726304045632	0.0585639969545344	0.00644545353918024	0.023664368619932	0.0235991749001575	0.00903399043642491	0.0204256502091979	0.0314835113339851	0	0.0198099289565626	0.004379901017585	0.00967121785881141	0.00230594197617281	0.0120187276358198	0.0197890080898268	0.009084330717028	0.00645713181310204	0.0211829039033547	0.00916120461988894	0.0117773618206369	0.0203356604111006	0.0146110406391554	0.00116792821067827	0.0066839768210522	0.0194165282118371	0.0107815535566648	0.00427789644925291	0.00203315210035368
OM5_C_6F_1	0.00680330722334143	0.00682285636563341	0.016664497271424	0.00857195741739436	0.0142634767088184	0.0350389337682678	0.0121528934198477	0.00644211863121407	0.0167412034970448	0.00512768894140633	0.0253438569730693	0.0223596088110193	0.00538350802963118	0.0181096284361522	0.0305637712055429	0.0160874823377147	0.0248584585513214	0.024585288795651	0.0164117897693159	0.0139428882749185	0.0244685760106915	0.0209625284079453	0.0154891431321995	0.0213114788892303	0.00462434908320143	0.0245032398391274	0.0225288825233403	0.0186716803927817	0.0119853824687319	0.0218870757507624	0.00733158850452376	0.0152613620262167	0.0445617670654862	0.00706557762488104	0.0184429691585013	0.025102350426747	0.0103687075492678	0.0310920839660098	0.030703528780399	0.0087732559561732	0.0465914817169937	0.0247276264527612	0.00445358433319952	0.0159770849940014	0.0121312667842752	0.00288438813179418	0.0253314220552038	0.0198099289565626	0	0.01715819829333	0.027966600139762	0.0180827274281496	0.0302151951002892	0.00355337946147273	0.0240793575762829	0.0196911976516296	0.00334514190893378	0.0271402770386982	0.0281975571638884	0.0372431729490869	0.0102117807719543	0.0202805105934973	0.0234052557399142	0.000963559602959576	0.00939636227481231	0.0161646252651883	0.0190901808893103
OM5_C_6F_2	0.0140219336354894	0.0150496433670945	0.00391276498760893	0.0169544963450332	0.00810252281480011	0.0190755815737567	0.0080387232662064	0.012859178636013	0.0179340412359134	0.0121401298530386	0.00967269557585822	0.00804547049323623	0.0135384172371523	0.00397477999134918	0.0154989737579294	0.0327834728514007	0.01041333390544	0.00988727775410198	0.0300465414123038	0.00699100951019982	0.00993862652877217	0.0369887369128089	0.00912920223922292	0.0070628244787615	0.0145842009360798	0.0101615684313996	0.010134807589823	0.00776118152441806	0.00607768106130662	0.0134906931690664	0.01646508976064	0.00531695425339397	0.0287285540186571	0.0102630188683552	0.00841160899206166	0.0118057760585646	0.00817470210110883	0.0157325715231373	0.0157192887102425	0.00907151143186604	0.0586597797766761	0.00849649380437128	0.0212527143608831	0.0239668944483191	0.00847489441799327	0.0174007289386241	0.0325840363965476	0.004379901017585	0.01715819829333	0	0.0114038213232459	0.00480163243691508	0.0134916072687083	0.0177971268316703	0.01040333744117	0.00888643942519365	0.0189912913756351	0.0115951048928115	0.0138741977495338	0.0229102631956128	0.0137776977289853	0.00535596448130288	0.00992700714509126	0.016807554024987	0.00920099337114015	0.00265727686591693	0.00546117387654781
OM5_C_6F_3	0.0252964587614095	0.0255966316264088	0.0132687601207649	0.0273926815610774	0.0165237463669297	0.00870611898956377	0.0169878290392919	0.0229466637430645	0.0247657967685267	0.0231852176282059	0.00468966129747009	0.00707036369095739	0.0240126990423548	0.00999270272330133	0.00583247969344637	0.0429108737105126	0.00764938075278485	0.00659470557966149	0.0412293869496446	0.0148986532880339	0.00719633376939142	0.0478713001340669	0.0185769818498711	0.00799334719656177	0.0246177429524723	0.00598141590346745	0.00933400480135921	0.0122398278646999	0.0163235880280394	0.0161178169997979	0.0266863105517818	0.0130518173722288	0.0173925434913892	0.0209116442385847	0.0122739062228929	0.00754244650569242	0.0184170544109097	0.006019968676392	0.00826198144968369	0.0192872918541445	0.0679289751404565	0.00355210539278041	0.031718473125518	0.0324204839880621	0.0174976424789875	0.0278985980805901	0.0400257502615241	0.00967121785881141	0.027966600139762	0.0114038213232459	0	0.0115844850232804	0.00263221175883178	0.0285575995332202	0.00690236508654026	0.0118290631198418	0.0298837477864262	0.00360727978165585	0.00626912784757558	0.0129644117131395	0.0221353167150405	0.00945969216464172	0.00845604517799542	0.0277416012744364	0.0195040603755849	0.0119853043200296	0.0114086189599857
OM5_H_2H_2	0.0147038206336543	0.0143858425406538	0.00306740571224154	0.0159535242455271	0.0120163989422451	0.0200930289148853	0.0106286755121337	0.0125836101319129	0.0143546110077348	0.0134998464685013	0.0114282185889666	0.00953483254356337	0.0134155150635835	0.00604696175958757	0.0146351514697508	0.0327727960764292	0.0130855443475912	0.00747473067639366	0.0301945711354947	0.00876590868364045	0.00717364048070917	0.0367773300357194	0.0080888453700041	0.00504479622549697	0.0150958058750916	0.00911236239359252	0.00767973074369831	0.0112098994792304	0.00625410545605691	0.00875113781416004	0.0154456893471457	0.00606589099174511	0.0280869096407413	0.0113335355538311	0.0057614366484797	0.0105357319752546	0.0109525213481326	0.0164741802062649	0.0131256514456458	0.0102273243265898	0.056521828769642	0.00816333932037435	0.0217935856507084	0.0213439057912918	0.006878679024882	0.0188428863116605	0.0293405666888442	0.00230594197617281	0.0180827274281496	0.00480163243691508	0.0115844850232804	0	0.014040245948915	0.0178620537813538	0.00975885155593579	0.00532000325462885	0.0193172535125539	0.0105641310512699	0.0127716547479294	0.0214258461573059	0.0124788693771989	0.00231804474344052	0.00694430194511808	0.0176963283229796	0.00883649061873801	0.00354369674545037	0.00143279504113982
OM5_H_2H_3	0.0274758786108354	0.0280075126812348	0.0155060280515925	0.0298009045082169	0.0182046338716358	0.00658050798620798	0.0190399047597895	0.0253810954735424	0.0273610747915571	0.0253757108710378	0.00585787709009592	0.00898973183704422	0.0264131292945383	0.0122276347921209	0.006526910744657	0.0453053457404613	0.00832416251285518	0.0091014936004067	0.0434193788294256	0.0171052486871369	0.0096735072724965	0.0502358020156721	0.020684880568528	0.0106208620703443	0.0269609360517228	0.00838699858968341	0.011864689554741	0.0138052096264642	0.018704502123381	0.0185844273991675	0.0291535348960299	0.0154306444943229	0.0157687393502126	0.0231843827557355	0.014885245402479	0.00970998480649005	0.0204449557585296	0.00528989328445605	0.00949495966282959	0.0215720524470534	0.0703995577261063	0.00615115016289396	0.0340315443918835	0.0350122927691219	0.0200229332036322	0.0300613351873314	0.0425782858728882	0.0120187276358198	0.0302151951002892	0.0134916072687083	0.00263221175883178	0.014040245948915	0	0.0309184212021041	0.00914782118684108	0.0144567651305508	0.0322032322779674	0.00581892445020949	0.00783719557927052	0.0127820470955863	0.0246805785877875	0.0118974715273997	0.0109992327800674	0.029987743741479	0.021919784954346	0.0143417722283211	0.0137917762208532
OM5_H_6A_1	0.00614408402147398	0.00435033480457593	0.0165218690991623	0.00545771346623421	0.0164374555103148	0.0361236329277343	0.0139858379735479	0.0060851802129571	0.0142178186942367	0.00655160663811415	0.0264469624665082	0.0234497278038528	0.00464532303902754	0.019016944674957	0.0310453804453005	0.0156312921809548	0.0263517054806908	0.0245563661547305	0.0147314518174822	0.0152697890016132	0.0243271726619621	0.0194586301304586	0.0144853863396973	0.0214708702395422	0.00592248152153306	0.0249412120977663	0.0225854522318026	0.0204680021244878	0.0122411535183468	0.020528056514052	0.00433850406791489	0.0160239665512989	0.0450832937039844	0.00812575330525117	0.0184070173684831	0.0255367843648565	0.0122374263035432	0.0321180426012877	0.0304137413856339	0.0099061904380331	0.0436852264357302	0.0251703281539894	0.00523248001963533	0.0126807173722993	0.0117117465649332	0.0063523476011734	0.0219260193501834	0.0197890080898268	0.00355337946147273	0.0177971268316703	0.0285575995332202	0.0178620537813538	0.0309184212021041	0	0.024685073298663	0.0193842087122917	0.00169256058488105	0.0274903556776135	0.02864442819397	0.0375284943679808	0.00968116684733266	0.0201576789890256	0.0232602234949504	0.00314623241171782	0.00914012700887439	0.0165967596152701	0.0187344210701733
OM5_H_6A_2	0.0227668401423923	0.0220939356051153	0.0122126481203127	0.0241349193128684	0.0140290949649083	0.0130234477432099	0.0132272224388718	0.018685615180947	0.0206022289767705	0.0199021931598624	0.00629012843046847	0.0044060092898845	0.0200670800612017	0.00718280144375331	0.00661844847045588	0.0379275564321097	0.00815952177554853	0.00512781785539557	0.0384900988703652	0.0106023945300971	0.00586208473687722	0.0439399167732401	0.0177793956713056	0.0048436223076772	0.0200975958733429	0.00158583372171202	0.00414110594007065	0.00971076302095414	0.0130234607341652	0.0130447990158441	0.0228455096773272	0.0089426117377388	0.0206490509445235	0.0172514596629971	0.00717916194120079	0.00179964566160352	0.0152837632263911	0.00849335805170806	0.00975704007314941	0.0153967857966534	0.0643823976426355	0.0050111389484578	0.0272873632544917	0.028111840421946	0.0134911141498259	0.0238461785120506	0.0360199497537098	0.009084330717028	0.0240793575762829	0.01040333744117	0.00690236508654026	0.00975885155593579	0.00914782118684108	0.024685073298663	0	0.00742611957048499	0.0260787034929207	0.00455663502173997	0.00422181527586395	0.0134105511599257	0.016901794661674	0.00852259588534703	0.00529797108928205	0.0240275156566721	0.0159149082862043	0.00949597771587906	0.0103382494653705
OM5_H_6A_3	0.0177835708836392	0.0161816521279964	0.00824136538284429	0.0178650749553645	0.0141367933274259	0.019754121946485	0.0119262595319183	0.0135237709928236	0.0133073904578167	0.0158408732193348	0.0119296232938073	0.00933659492279858	0.0148203801371942	0.00747691946233047	0.0126061277999606	0.0329880551030043	0.0137385002401844	0.00590832420826474	0.0327385654790376	0.00929872180171715	0.00566353177050725	0.0381135507965208	0.0125658505095445	0.00403565015940223	0.0158286272138834	0.00703186508441298	0.00375173339164823	0.0122391559501961	0.00861962382765009	0.00642578308113545	0.0167044777977911	0.00672451882309764	0.0263817236820319	0.0132156494802143	0.00198994695545335	0.00746256426041975	0.0131863086431466	0.0155544905120123	0.0114388717992185	0.0117619827849144	0.0571713567100286	0.00845956873736519	0.0227215020664515	0.0210488218383766	0.00773741874205273	0.0202355412510148	0.0287377168011616	0.00645713181310204	0.0196911976516296	0.00888643942519365	0.0118290631198418	0.00532000325462885	0.0144567651305508	0.0193842087122917	0.00742611957048499	0	0.0209593391196378	0.00932692341740349	0.0102209523684518	0.0184944532413218	0.0115470140581246	0.00555089540675469	0.00412247909962139	0.0195083615531105	0.0107030856477176	0.00670639139334569	0.00606522172865317
