	OM5_B_B_2	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6D_3	0.00937780235384089	0.00689160894256365	0.0106662056830143	0.0232502629743071	0.00579900335805028	0.0011941170427032	0.0116161362372438	0.00934668833303197	0.010796666477621	0.0164295904157722	0.00211707663388995	0.00775255372850486	0.0076233046100144	0.0117514326721945	0.014409059436896	0.0136066911184236	0.0086132397312975	0.00304379194384727	5.1482497272405e-05	0.00508967625856812	0.00106323831653061	0.0102991689092876	0.00630328054044531	0.00287938286934273	0.0286472219355603	0.00162446447623476	0.0885343236512276	0.103006330342193	0.0796460129698175	0.0221447446702762	0.000959656846445331	0.0194715799907288	0.00773979874287805	0.0020702853613984	0.0120176473534638	0.00868297263920569	0.0145887537618169	0.0333773827288316	0.0016337560611554	0.00325813389191545	0.022405660637017	0.00619538690443103	0.00622768451327663	0	0.00773979874287805	0.000952380732320256	0.000402239195213744	0.00742320928007583	0.0129870547669684	0.0108153849175098	0.00447384033513346	0.00680662124608319	0.0122733651144254	0.00183665586011683	0.0124229706445737	0.00208003234194147	0.0147303414028489	0.0234181553830399	0.011013678456906	0.0145151446395701	0.0233435149771861	0.00828496564299694	0.00212005610800984	0.00954743719223153
OM5_C_6F_1	0.00163804493195275	0.00084820551993269	0.00292649091860966	0.0155114361670149	0.0135385912284262	0.00893388712063367	0.00387645865403321	0.0016069299916555	0.00305695653139039	0.00869017607603312	0.00562275410438066	0.015492029933608	0.000116496521116287	0.00401176078046491	0.00666951936353178	0.00586710723108984	0.000873461223996017	0.00469604522184675	0.00768831731007103	0.0128292996089325	0.00667657950470694	0.00255944108155248	0.0140428415459794	0.00486045349287457	0.0363842244004746	0.0093642223468696	0.09625118934041	0.1107153732174	0.087367104532894	0.0144058055213675	0.00678015938309776	0.0117323965710786	0	0.00981002953720415	0.00427798694868396	0.000943195924558582	0.00684922397716228	0.0256398941956342	0.00610606949376586	0.0109978363714749	0.0146667474045826	0.013934953772587	0.0139672496330138	0.00773979874287805	0	0.00678743538331546	0.00733756747926804	0.000316595783236376	0.00524743942177474	0.00307567567015245	0.0122134923002138	0.0145461540766179	0.004533716103552	0.00590317202366508	0.00468332846317406	0.00565979804347491	0.00699081984785224	0.0156793462166188	0.00327397672865369	0.00677561061921881	0.0156046979492274	0.000545179048628611	0.00561977465831581	0.00180768487545857
OM5_H_2H_2	0.00842544775502635	0.00593924174497636	0.0097138592245333	0.0222980539980059	0.00675137115713052	0.00214649692806827	0.0106637964855041	0.00839433355124154	0.00984432090477865	0.0154772938543511	0.00116469671662431	0.00870491217034284	0.00667094069509397	0.0107990939243786	0.0134567428718777	0.0126543673620981	0.00766088082204657	0.00209141331583461	0.00090089825103977	0.00604204683178027	0.000110857623380895	0.00934682001970835	0.00725564616530881	0.00192700397111305	0.0295993227813327	0.00257684382542321	0.0894840785579941	0.103955153661086	0.0805962686200478	0.0211925193933773	7.27611367114627e-06	0.0185193186649901	0.00678743538331546	0.00302266402595707	0.0110653106164411	0.00773061410704386	0.0136364388659286	0.0324253610893942	0.000681375696795055	0.00421051009172508	0.0214534391337801	0.00714775300861473	0.00718005047478152	0.000952380732320256	0.00678743538331546	0	0.000550141610084185	0.00647084443224013	0.0120347257495894	0.00986303947266936	0.00542621304738703	0.00775898453339321	0.0113210303532044	0.000884275664555419	0.0114706370593919	0.00112765238485314	0.0137780278372329	0.0224659489535662	0.010061334382245	0.0135628290573565	0.0223913074131428	0.00733260500187468	0.0011676761938836	0.00859508360227921
OM5_H_2H_3	0.00897557491607238	0.00648937599282597	0.0102639817822133	0.0228480981043233	0.00620123753626392	0.00159635597201718	0.0112139152419534	0.00894446081559285	0.0103944429608859	0.016027388031273	0.00171483794535895	0.00815478410465887	0.00722107310288576	0.0113492121112971	0.0140068484488578	0.0132044770315613	0.00821101041433302	0.00264155387102079	0.000350756701352505	0.00549191155401078	0.000660999219308583	0.00989694395353725	0.00670551383910036	0.00247714466975428	0.0290493451173347	0.00202670321218354	0.0889354605406968	0.103407074837475	0.0800473606891154	0.0217425728310125	0.000557417725770454	0.0190693927213209	0.00733756747926804	0.00247252384235076	0.0116154276622531	0.00828074348685007	0.0141865434925258	0.0329752977556128	0.00123151714668886	0.00366037142312361	0.02200349041156	0.00659762039725877	0.00662991794830439	0.000402239195213744	0.00733756747926804	0.000550141610084185	0	0.00702097736358214	0.0125848384105631	0.0104131614562725	0.00487607648668919	0.00720885359612352	0.0118711462773245	0.00143441703251144	0.0120207523156509	0.0016777936337278	0.014328131706265	0.0230159916015679	0.0106114555895903	0.0141129340747628	0.0229413507108138	0.00788273556936908	0.00171781742106959	0.00914521019357644
OM5_H_6A_1	0.00195464036249344	0.000531609786327738	0.00324308565633344	0.0158280048527768	0.0132220151253827	0.00861729980536551	0.00419305264648166	0.00192352543439183	0.00337355117854799	0.00900676323006387	0.00530616160408963	0.0151754599924252	0.000200099264246989	0.00432835465057344	0.00698611001139445	0.00618369901611298	0.00119005689271932	0.00437945170189415	0.00737172776173114	0.0125127214756506	0.00635998839332608	0.00287603605392764	0.013726266953396	0.00454386014003481	0.0360677726632063	0.00904763588228772	0.0959356092022168	0.110400124322895	0.0870513445482591	0.0147223779008684	0.00646356842140996	0.0120489767617918	0.000316595783236376	0.00949344399679693	0.00459458056628115	0.0012597915768282	0.00716581435085448	0.0259564163894066	0.0057894776001916	0.0106812535063771	0.0149833189367731	0.0136183788521387	0.013650674810438	0.00742320928007583	0.000316595783236376	0.00647084443224013	0.00702097736358214	0	0.00556403198770448	0.00339227030400472	0.0118969124937811	0.0142295810472913	0.0048503094638834	0.00558657986912913	0.00499992166628271	0.00534320558787857	0.00730741000048819	0.0159959143176895	0.00359057121685101	0.00709220110607912	0.015921266311014	0.000861774779981637	0.00530318215444805	0.00212428023571109
OM5_H_6A_2	0.00360940529108211	0.00609563549943831	0.00232096091433618	0.0102642882858459	0.0187855669340608	0.0141810954215362	0.00137099048019321	0.0036405201175726	0.00219049512631997	0.00344279137322201	0.0108700819802344	0.0207388836818501	0.00536393480176245	0.00123568770104889	0.00142209728296508	0.000619674455678646	0.00437398517665552	0.00994339941367605	0.0129355752750001	0.0180763161655247	0.0119238736538858	0.00268801091065558	0.0192897870978323	0.0101078032442476	0.0416289074404243	0.0146114121770473	0.101480831417715	0.115939385626445	0.0925998141228191	0.00915860764431867	0.0120274499990389	0.00648509637753896	0.00524743942177474	0.0150571995220871	0.000969460052972149	0.00430425091322829	0.00160180461476265	0.0203934141490855	0.0113533824036571	0.0162449499515892	0.00941956092169951	0.0191819058537434	0.0192141997640808	0.0129870547669684	0.00524743942177474	0.0120347257495894	0.0125848384105631	0.00556403198770448	0	0.00217177595738675	0.0174605428405949	0.0197930686093576	0.000713729232294033	0.0111504913199257	0.000564115787326521	0.0109071248023668	0.00174340271058607	0.0104322063216863	0.0019734744998227	0.00152819012904562	0.0103575544910199	0.00470226505588903	0.0108671026237853	0.00343976590627302
OM5_H_6A_3	0.00143763325899222	0.00392387762857526	0.00014918521868387	0.0124359674502543	0.0166140265772658	0.012009448099259	0.000800786307895734	0.00146874820495634	1.87192020294053e-05	0.00561455269131266	0.0086983774710668	0.0185673983372338	0.0031921717934557	0.000936089131694955	0.00359386937097045	0.0027914491036828	0.0022022165050171	0.00777168185813928	0.0107639045025842	0.0159047572537869	0.00975218555356916	0.000516236003104837	0.0171182603922428	0.00793608790879806	0.0394583688929681	0.0124397734995956	0.0993166538903216	0.113777569939581	0.0904343472296239	0.0113303049306016	0.00985576360186618	0.00865682979422693	0.00307567567015245	0.0128855700942725	0.00120231678654032	0.00213248189845313	0.00377357599582757	0.0225648404395509	0.00918168521231838	0.0140733466287714	0.0115912540988359	0.0170103761952395	0.0170426709876871	0.0108153849175098	0.00307567567015245	0.00986303947266936	0.0104131614562725	0.00339227030400472	0.00217177595738675	0	0.0152889684330881	0.0176215559108465	0.00145804751256364	0.00897879101365116	0.00160766085634362	0.00873542084162026	0.00391517350003579	0.0126038825710849	0.000198301753636759	0.00369996180563574	0.0125292320416678	0.00253049809817754	0.00869539807059356	0.00126799324832253
OM5_H_6B_1	0.0138514409694469	0.0113653276694778	0.0151397952155887	0.0277231008759183	0.00132517494428308	0.00327972936947026	0.0160896862708243	0.0138203280700469	0.0152702507519937	0.0209028970704058	0.00659089531270119	0.00327875282192927	0.0120970017568195	0.0162249768513592	0.0188824770524742	0.0180801492650617	0.013086905030777	0.00751759676283877	0.0045253224700596	0.000615840786059795	0.00553706951511659	0.0147727729509279	0.00182945809388501	0.00735319034185969	0.0241744554031666	0.00284938304103875	0.0840720813472054	0.0985483474478589	0.0751814908553786	0.0266176684295318	0.00543348908946942	0.0239446955511094	0.0122134923002138	0.00240356269470305	0.0164911798467392	0.0131566355803384	0.0190621620251268	0.0378492556760753	0.00610758091005319	0.00121571258866821	0.0268785644777856	0.00172156311482945	0.00175386112197638	0.00447384033513346	0.0122134923002138	0.00542621304738703	0.00487607648668919	0.0118969124937811	0.0174605428405949	0.0152889684330881	0	0.00233280554219213	0.0167468861746918	0.00631047820713561	0.0168964849215836	0.00655385151932087	0.0192037422262325	0.0278909799109076	0.0154872538672258	0.0189885567460792	0.0278163454615571	0.0127586418413275	0.00659387474654936	0.0140210696408163
OM5_H_6B_2	0.0161840650857068	0.013698007237207	0.0174723866513016	0.0300552312489854	0.00100763167773262	0.00561252002331612	0.0184222518860264	0.0161529529422272	0.0176028387283538	0.0232353093188486	0.00892365327674388	0.00094594978763865	0.0144296660458581	0.018557538669832	0.0212149582644313	0.0204126560221445	0.0154195472670284	0.00985034239868519	0.00685810290908443	0.00171696561121271	0.00786983980865277	0.0171053739709632	0.000503348192881577	0.00968593826634589	0.0218420768095684	0.00518217664048044	0.0817448657183255	0.096223276284107	0.0728531339315459	0.0289498496379652	0.00776626049780234	0.0262769914462251	0.0145461540766179	0.00473635902959812	0.0188237341078437	0.0154892762032271	0.021394637372739	0.0401808274079785	0.00844034475195144	0.00354851464196391	0.0292107338681765	0.000611243278353331	0.000578945241315966	0.00680662124608319	0.0145461540766179	0.00775898453339321	0.00720885359612352	0.0142295810472913	0.0197930686093576	0.0176215559108465	0.00233280554219213	0	0.019079433068051	0.00864323962755544	0.0192290274552715	0.00888660994724288	0.0215362129161493	0.0302231023893308	0.0178198360280206	0.0213210345022775	0.0301484714554036	0.0150912915666624	0.0089266326731735	0.0163536896082385
OM5_H_6B_3	0.00289567865761403	0.00538191442144467	0.00160723260977372	0.010977989429794	0.0180719219383848	0.0134674136049836	0.000657261472035851	0.00292679353465783	0.00147676669853463	0.00415651704302609	0.0101563801698908	0.0200252574724949	0.00465021177010243	0.000521958629134069	0.00213582575938976	0.00133340348252054	0.00366025992478455	0.00922969297988445	0.0122218853004791	0.0173626648151332	0.0112101776180833	0.0019742829981112	0.0185761467710451	0.00939409759965896	0.0409155999275197	0.0138977333574292	0.10076963555792	0.115228970919712	0.0918881914443743	0.00987231434307886	0.0113137545604965	0.00719881398095311	0.004533716103552	0.0143435239037783	0.000255730882288618	0.0035905255233177	0.00231553292405213	0.0211070358574682	0.0106396831734251	0.0155312833426814	0.010133266364606	0.0184682645174468	0.0185005587293785	0.0122733651144254	0.004533716103552	0.0113210303532044	0.0118711462773245	0.0048503094638834	0.000713729232294033	0.00145804751256364	0.0167468861746918	0.019079433068051	0	0.0104367909924632	0.000149613466106137	0.0101934231856901	0.00245713087676042	0.0111459065685235	0.00125974588579142	0.00224191850875423	0.011071255138428	0.0039885404863449	0.0101534007979056	0.00272603900562319
OM5_H_6C_2	0.00754119160663791	0.00505497529977179	0.00882960990842845	0.0214139252485123	0.00763563100822845	0.00303077059636573	0.00977955286136594	0.0075100772504801	0.00896007233747655	0.0145930876210341	0.000280421151878325	0.00958916223253813	0.00578667688545286	0.00991485115614469	0.0125725192031957	0.011770137468261	0.00677662110227029	0.00120713842627029	0.00178517342220601	0.00692630965835256	0.000773418067633212	0.0084625686531558	0.00813990371352398	0.00104272892334781	0.030483321913017	0.00346111675329845	0.0903658663567906	0.104836068690549	0.0814785261949361	0.0203083761307083	0.000876999550112174	0.0176351434353159	0.00590317202366508	0.00390693606699466	0.010181069565251	0.0068463546980836	0.0127522166458137	0.031541400592199	0.000202900010276088	0.00509477917474823	0.0205692992281609	0.00803201106264775	0.00806430837814282	0.00183665586011683	0.00590317202366508	0.000884275664555419	0.00143441703251144	0.00558657986912913	0.0111504913199257	0.00897879101365116	0.00631047820713561	0.00864323962755544	0.0104367909924632	0	0.0105863987063155	0.000243376804441663	0.01289380677252	0.021581822474371	0.00917708708373922	0.0126786062414517	0.0215071799224759	0.00644834385903116	0.000283400630928918	0.00771082829504443
OM5_H_6C_3	0.00304529166397824	0.00553152633639543	0.00175684592856241	0.0108283821746776	0.0182215182778602	0.0136170175276338	0.000806874910385405	0.00307640653135118	0.00162638003931394	0.00400690444611855	0.0103059881863415	0.0201748499313075	0.00479982407306309	0.00067157207680039	0.00198621251471797	0.00118379009883792	0.00380987266404525	0.00937930193826209	0.0123714908966092	0.0175122624658635	0.0113597844550469	0.00212389624551819	0.0187257421466322	0.00954370639743609	0.0410651261922828	0.0140473366645004	0.100918720890805	0.115377892907888	0.0920373659978778	0.00972270589103996	0.0114633612753051	0.00704920316442269	0.00468332846317406	0.0144931265528885	0.000405344342837842	0.00374013828944336	0.00216591971970951	0.0209574455514374	0.0107892906632384	0.0156808841381271	0.00998365818349132	0.0186178601014767	0.0186501542511363	0.0124229706445737	0.00468332846317406	0.0114706370593919	0.0120207523156509	0.00499992166628271	0.000564115787326521	0.00160766085634362	0.0168964849215836	0.0192290274552715	0.000149613466106137	0.0105863987063155	0	0.0103430311626384	0.00230751770659646	0.0109962995063929	0.00140935925925435	0.00209230528745344	0.0109216479901403	0.00413815309221416	0.0103030088175253	0.00287565206303049
OM5_H_6F_1	0.00729781945518116	0.00481160055114214	0.00858623951470242	0.0211705868405769	0.00787900273312317	0.00327414656276352	0.00953618394376757	0.0072667050600551	0.00871670213741762	0.0143497285361902	3.70443474764458e-05	0.00983253107721722	0.00554330279251105	0.00967148246123723	0.012329155511981	0.0115267721400988	0.00653324804067479	0.000963761720040329	0.00202854992082134	0.00716968226972829	0.00101679480578113	0.0082191977300446	0.00838327475656427	0.000799352189203397	0.0307266197082747	0.0037044924748986	0.0906085499320313	0.105078510738524	0.0817213398830662	0.020065033833453	0.00112037627160455	0.0173917925940954	0.00565979804347491	0.0041503115020377	0.0099377013175719	0.00660298171539752	0.0125088533361753	0.0312981075303614	0.000446276807149382	0.00533815368251381	0.0203259578300483	0.00827538225517807	0.00830767952613836	0.00208003234194147	0.00565979804347491	0.00112765238485314	0.0016777936337278	0.00534320558787857	0.0109071248023668	0.00873542084162026	0.00655385151932087	0.00888660994724288	0.0101934231856901	0.000243376804441663	0.0103430311626384	0	0.0126504437674047	0.0213384846753269	0.00893371721221874	0.0124352427748457	0.0212638418521419	0.00620497043704464	4.00238268421501e-05	0.00746745635893685
OM5_H_6F_2	0.0053527962618555	0.00783900918662801	0.00406435789171233	0.00852093885558269	0.0205287358370388	0.0159243611346631	0.00311439059531613	0.00538391091837786	0.00393389259953124	0.00169939222208815	0.0126134014736208	0.0224820037837429	0.00710731435396946	0.00297908817386304	0.000321305705681573	0.00112372867827281	0.00611737163056822	0.0116867315841483	0.0146788627741771	0.0198195016486801	0.0136671774688715	0.00443140638214742	0.0210329438443857	0.0118511332414829	0.0433712180161637	0.0163546699274885	0.103217896771991	0.117674522474352	0.0943379347390317	0.00741524629653529	0.0137707522005074	0.00474171238585354	0.00699081984785224	0.0168004487876077	0.00271286116467926	0.00604763780849987	0.000141598233448771	0.0186502436392981	0.0130966948732175	0.0179881754379907	0.00767620225182832	0.0209250652270443	0.0209573583525455	0.0147303414028489	0.00699081984785224	0.0137780278372329	0.014328131706265	0.00730741000048819	0.00174340271058607	0.00391517350003579	0.0192037422262325	0.0215362129161493	0.00245713087676042	0.01289380677252	0.00230751770659646	0.0126504437674047	0	0.00868885883208467	0.0037168727520648	0.000215212781350522	0.00861420613439294	0.00644564935282563	0.0126104221595945	0.00518315778307578
OM5_H_6F_3	0.0140414270520843	0.0165274751145652	0.0127530594207574	0.000167924330680142	0.0292157797260781	0.0246120330720633	0.0118031378484818	0.0140725398761654	0.0126226007316586	0.00698950269912128	0.0213014461868565	0.0311687427466405	0.0157958326789102	0.0116678414950848	0.00901015574525214	0.00981255402710165	0.0148059556981785	0.0203748688025678	0.0233666826853763	0.0285066505838265	0.02235511070111	0.0131200887819094	0.0297199112158493	0.0205392544260858	0.0520532646378347	0.0250422885711851	0.111871958640495	0.126318541863124	0.102997523943351	0.00127364126624518	0.0224586741143408	0.00394720335021576	0.0156793462166188	0.0254880110466828	0.0114016261021757	0.0147362262839106	0.00883045326819667	0.00996195151656199	0.0217846892884101	0.026675581631056	0.00101268022952771	0.0296120490983964	0.029644337292041	0.0234181553830399	0.0156793462166188	0.0224659489535662	0.0230159916015679	0.0159959143176895	0.0104322063216863	0.0126038825710849	0.0278909799109076	0.0302231023893308	0.0111459065685235	0.021581822474371	0.0109962995063929	0.0213384846753269	0.00868885883208467	0	0.0124055916397782	0.00890406579365145	7.46546540253507e-05	0.0151342122755032	0.0212984671785383	0.0138717984607687
OM5_H_6G_1	0.00163593485026461	0.00412217826577715	0.00034748696897152	0.0122376762298982	0.0168123090827127	0.0122077397444298	0.000602484587604197	0.00166704978951234	0.000217020953652841	0.00541625303987767	0.00889667388668953	0.018765676085519	0.00339047279998871	0.000737787425786038	0.0033955684606072	0.00259314785020056	0.00240051789364761	0.00796997933871387	0.0109621981192418	0.0161030413568791	0.00995048061453874	0.000714537731324626	0.017316541719871	0.00813438520907168	0.0396565630268193	0.0126380644140401	0.0995142751736463	0.113974977433071	0.0906320850831999	0.0111320119049	0.0100540585214499	0.00845853310512794	0.00327397672865369	0.0130838602248699	0.0010040151162779	0.0023307833089399	0.00357527517453114	0.022366573687922	0.0093799810256347	0.0142716345375583	0.01139296148389	0.017208657777803	0.0172409524941044	0.011013678456906	0.00327397672865369	0.010061334382245	0.0106114555895903	0.00359057121685101	0.0019734744998227	0.000198301753636759	0.0154872538672258	0.0178198360280206	0.00125974588579142	0.00917708708373922	0.00140935925925435	0.00893371721221874	0.0037168727520648	0.0124055916397782	0	0.00350166094732749	0.0123309409813614	0.00272879937510808	0.00889369448984311	0.00146629487363383
OM5_H_6G_2	0.00513758554364398	0.00762380088716447	0.00384914628419943	0.00873614603745715	0.0203135542715477	0.0157091670910265	0.00289917849149982	0.00516870022470699	0.00371868091585075	0.00191460475921303	0.0123982004115886	0.0222668284661034	0.00689210524657064	0.00276387601033854	0.000106092926787253	0.000908515973407993	0.00590216155763962	0.0114715288509548	0.0144636658984265	0.0196043179552357	0.0134519784630583	0.00421619500264449	0.0208177638372723	0.0116359307954148	0.043156145014469	0.0161394769161119	0.103003477952099	0.117460343283366	0.0941233846796884	0.00763045482273203	0.0135555534057484	0.00495692340064692	0.00677561061921881	0.0165852568747301	0.00249764889176683	0.0058324276730852	7.36145482999742e-05	0.0188654298954773	0.012881494733647	0.0177729865965981	0.0078914104773892	0.0207098848833228	0.0207421781094044	0.0145151446395701	0.00677561061921881	0.0135628290573565	0.0141129340747628	0.00709220110607912	0.00152819012904562	0.00369996180563574	0.0189885567460792	0.0213210345022775	0.00224191850875423	0.0126786062414517	0.00209230528745344	0.0124352427748457	0.000215212781350522	0.00890406579365145	0.00350166094732749	0	0.00882941319442486	0.00623043958382396	0.0123952210919858	0.00496794693354454
OM5_H_6G_3	0.0139667775188477	0.0164528275573478	0.0126784089897121	9.32696760586952e-05	0.0291411472392889	0.0245373941549757	0.0117284868107137	0.0139978903656878	0.012547950214505	0.00691484930864043	0.0212268033226522	0.0310941133181184	0.0157211845068438	0.0115931903747134	0.00893550319546818	0.00973790187013838	0.0147313067384682	0.0203002249351737	0.0232920422169916	0.0284320170352633	0.0222804690316679	0.0130454385978513	0.0296452794996706	0.0204646107334265	0.0519786801963814	0.02496765020869	0.111797627712455	0.126244300271885	0.102923143625852	0.00119898665166715	0.0223840325654231	0.00387254909577659	0.0156046979492274	0.0254133732688023	0.011326974822067	0.0146615772706363	0.00875580063501699	0.0100366035448933	0.0217100469650202	0.0266009454608939	0.000938025599888994	0.0295374172162394	0.029569705459507	0.0233435149771861	0.0156046979492274	0.0223913074131428	0.0229413507108138	0.015921266311014	0.0103575544910199	0.0125292320416678	0.0278163454615571	0.0301484714554036	0.011071255138428	0.0215071799224759	0.0109216479901403	0.0212638418521419	0.00861420613439294	7.46546540253507e-05	0.0123309409813614	0.00882941319442486	0	0.0150595635713583	0.0212238243110318	0.013797148804395
OM5_H_6H_1	0.00109286622297063	0.00139338434432821	0.00238131319214938	0.0149663012464654	0.0140837341759224	0.00947905012765092	0.00333128205567263	0.001061751266746	0.00251177893958585	0.00814501046697336	0.00616792658095069	0.0160371619514472	0.000661675555166564	0.0034665843706563	0.00612434806823214	0.0053219341086689	0.000328282229855022	0.0052412196057059	0.00823348436592444	0.0133744461683293	0.00722174941738378	0.00201426301100082	0.0145879818101419	0.00540562756208613	0.0369291494678923	0.00990938381868256	0.0967946039406057	0.111258215169022	0.0879108302243136	0.0138606644206766	0.00732532902109452	0.0111872424559855	0.000545179048628611	0.0103551893447973	0.00373281093020552	0.000398016947169235	0.00630405312461492	0.0250948376826381	0.00665124084663602	0.0115429913781561	0.014121607720364	0.0144800946189364	0.0145123903055452	0.00828496564299694	0.000545179048628611	0.00733260500187468	0.00788273556936908	0.000861774779981637	0.00470226505588903	0.00253049809817754	0.0127586418413275	0.0150912915666624	0.0039885404863449	0.00644834385903116	0.00413815309221416	0.00620497043704464	0.00644564935282563	0.0151342122755032	0.00272879937510808	0.00623043958382396	0.0150595635713583	0	0.0061649471415258	0.00126250625981421
OM5_H_6H_2	0.00725779636429716	0.00477157704293188	0.0085462167078096	0.0211305692443161	0.00791902569409107	0.00331417023939925	0.0094961613758883	0.00722668196287941	0.00867667936186037	0.0143097075663872	2.97945841541544e-06	0.00987255355684072	0.00550327938924281	0.00963145992944469	0.0122891337926015	0.0114867501546699	0.00649322480313158	0.000923737905035958	0.00206857368990352	0.00720970537928324	0.00105681861819118	0.00817917483753271	0.00842329760343338	0.000759328370304961	0.0307666304215759	0.00374451610957949	0.0906484594041053	0.1051183804365	0.0817612707862657	0.0200250156019296	0.00116040008091536	0.0173517729680048	0.00561977465831581	0.00419033508783909	0.00989767885828096	0.00656295849055622	0.0124688316788435	0.0312580973516138	0.000486300631615452	0.00537817711115723	0.0202859397453675	0.00831540512705158	0.0083477023905571	0.00212005610800984	0.00561977465831581	0.0011676761938836	0.00171781742106959	0.00530318215444805	0.0108671026237853	0.00869539807059356	0.00659387474654936	0.0089266326731735	0.0101534007979056	0.000283400630928918	0.0103030088175253	4.00238268421501e-05	0.0126104221595945	0.0212984671785383	0.00889369448984311	0.0123952210919858	0.0212238243110318	0.0061649471415258	0	0.00742743330280551
OM5_H_6H_3	0.000169640118746382	0.00265588897885302	0.00111880810309961	0.0137038852967842	0.0153461456548938	0.0107415117135625	0.00206877882477414	0.000200755086451644	0.00124927405872121	0.00688252886296464	0.00743041272443452	0.0172995465704973	0.00192418125579607	0.0022040814689735	0.00486185490030529	0.00405943734666581	0.000934224164722199	0.00650371090180192	0.00949595631661185	0.0146368665742833	0.00848422878693894	0.000751757416535055	0.0158503866751277	0.00666811799896763	0.0381910383069523	0.0111718415078832	0.0980529484111724	0.112515222615939	0.0891699018829809	0.0125982350363369	0.00858780767233948	0.00992478505463079	0.00180768487545857	0.0116176428262128	0.00247030872332942	0.00086448946377302	0.00504156083935134	0.0238325952790009	0.00791372400422968	0.0128054327991898	0.0128591814092213	0.0157425009177304	0.0157747961762074	0.00954743719223153	0.00180768487545857	0.00859508360227921	0.00914521019357644	0.00212428023571109	0.00343976590627302	0.00126799324832253	0.0140210696408163	0.0163536896082385	0.00272603900562319	0.00771082829504443	0.00287565206303049	0.00746745635893685	0.00518315778307578	0.0138717984607687	0.00146629487363383	0.00496794693354454	0.013797148804395	0.00126250625981421	0.00742743330280551	0
