	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6B_1	0.0175505404995849	0.0394307028715553	0.0279239659541975	0.0241473553003107	0.0303580435542168	0.0377474627743772	0.0143916393627998	0.0160138599641013	0.0158899375140001	0.0134922066114726	0.00938292818939327	0.00688735887994049	0.0089667337191939	0.0282261271440782	0.00562557541060526	0.0119307687029056	0.0272882814137276	0.0126097320916578	0.0136761027468814	0.0447035942458799	0.0387373365955457	0.00250394116884543	0.0323310145277005	0.0345297672082586	0.0313665795931304	0.0514740141873021	0.0517316207290991	0.0112364381899768	0.0382483230463102	0.03166597664952	0.0124938147551756	0.0290708032372639	0.00976914645226471	0.0164024778707978	0.00717514556436019	0.0229078260627615	0.0491155935214815	0.0314277861404048	0.0123688533324006	0.0159276176281774	0.0153580284543446	0	0.0188238636994636	0.00761891396078984	0.0381934557321152	0.0549206894124827	0.0469389602615376	0.0248023980565925	0.0237474116397444	0.0263071455038013	0.0269699610713832	0.0149293441000854	0.0108448792400881	0.0139593380094237	0.0156329201660912	0.0132780326304555	0.0124573866105192	0.0125640999137813	0.0111193813207431	0.00524098816988545	0.0026593753306464	0.0145600464964153	0.0122535436078982	0.0103168527490028	0.0143360887311029	0.00376450490321503	0.00836072135556463	0.0157786203319008	0.0110521878365031
OM5_C_6B_2	0.00917618982596513	0.0208510631320449	0.00961093043240952	0.00842552494057028	0.0157102514210405	0.020828775873603	0.0308937629192654	0.0100010781389538	0.00973005859414022	0.0305962265536125	0.019060586045874	0.0175194204743338	0.0226898910131473	0.0173684394067079	0.0167883103490979	0.0299921500483656	0.0151452532330777	0.00672399543680246	0.0116737406954282	0.0265408620059292	0.0206805769151656	0.0173110485675843	0.0139268851899643	0.0198837816881688	0.0128893365071492	0.0328791392231548	0.0331571592656064	0.00892796260147284	0.0211249732522561	0.0157626103697167	0.0160218102138853	0.0127765222721404	0.0264159658568614	0.0346225206821123	0.022246205047205	0.00806651059914672	0.0314434608819681	0.0163965266117363	0.0308259987996419	0.00935749764420176	0.0169272276043659	0.0188238636994636	0	0.0205040683952097	0.0206465677118865	0.0366875659609944	0.0302838884997934	0.014109601611326	0.0108732830133662	0.0126819815455617	0.0118492430178794	0.0234782813012321	0.0206343428639398	0.01050964069854	0.016305536875824	0.031329426819648	0.0222320926309376	0.0222238602365484	0.0192430345695755	0.0221769461313348	0.0185642128930759	0.0301361271194137	0.0224925174381033	0.022682196017094	0.0142624586347037	0.0204898649795902	0.0218400618853503	0.0139337361297122	0.0233015113881378
OM5_C_6B_3	0.0158658964301653	0.0403668312333223	0.0284420208119386	0.0232313416145176	0.0286200925935311	0.0365616225969675	0.0118099856570979	0.0138106726358204	0.0139192141371902	0.011505031936995	0.0045494733458402	0.00306265293832375	0.00595780128012853	0.0248830440737861	0.00431758417332486	0.0111293333541704	0.0247674802357978	0.0139434635201549	0.0141103489107016	0.045839571627913	0.0383633312554318	0.00789168530605707	0.0330033034525433	0.032119311074779	0.0319970118539294	0.052404028450532	0.0520701103307624	0.0115892886226289	0.0369899158408395	0.0299635593312551	0.00837238009038864	0.0280547385859096	0.00642012906290529	0.0154102566299359	0.00231643402699267	0.0223977474035391	0.0482207070971034	0.0295679858004196	0.0134966915270312	0.0140422118471071	0.0102171382771623	0.00761891396078984	0.0205040683952097	0	0.039971409013714	0.0558130644651982	0.0453477911763784	0.0224161231382013	0.0222673231912848	0.0241909194069338	0.0258295540945559	0.00760722265113382	0.0035908863779433	0.0119052854079747	0.011037775646679	0.0122578993769707	0.0048753104157715	0.00659333119509182	0.00467348727054062	0.00521063640906659	0.00601251668224657	0.00973326744717252	0.00522879438421891	0.00288515997759667	0.0102359760740504	0.0042724315733522	0.00292577742869611	0.0140868381926158	0.00423129412116727
OM5_C_6D_1	0.0254665933603922	0.00668757868223709	0.013212444081233	0.0201495510602258	0.018421011420513	0.0152738290394633	0.0510805850775909	0.0281285056659727	0.0284174537123745	0.050675080198704	0.0373229973421681	0.0372363173955316	0.0430608900734898	0.0251920203449229	0.0361254701625277	0.0488567213592279	0.0223298378415047	0.026443160585846	0.0272133323620784	0.00742387460770815	0.0121695127942669	0.0362325340861001	0.00929653845697731	0.0209026021320017	0.0103827194174946	0.0149340828414115	0.0165186314172284	0.0287741181940972	0.0162530719582564	0.0190087269342537	0.0357401937868956	0.0165166479198366	0.0457143766552008	0.0542370048291853	0.0417713585238654	0.0188696980999619	0.0184229022015602	0.0187257841673894	0.0505375411122128	0.0276250954911322	0.0339228354416427	0.0381934557321152	0.0206465677118865	0.039971409013714	0	0.0173644781215093	0.0201478305750024	0.0230092905606575	0.0206874533368593	0.0237358674380119	0.0177782429095521	0.0413147073689497	0.0394720016868129	0.0290441867126239	0.0351598873076443	0.0510379828573679	0.0410909272326425	0.0397455677279603	0.0377839668855767	0.042113446426199	0.0384959568995167	0.0496550803314757	0.0420516079716781	0.0419953603900105	0.0328826852460459	0.0400027880131197	0.0406217700787558	0.0285100124600284	0.0418946198693225
OM5_C_6D_2	0.0403216604710125	0.0160334997601866	0.0277128543027004	0.0337281390635895	0.0295896863432305	0.0221708557009904	0.0670126073765125	0.0428586122882513	0.043127962374873	0.066777204421458	0.0530499006746375	0.0531162733139594	0.0588353072292898	0.0361719226469004	0.0522990761707715	0.065335844652538	0.0341972045002354	0.0426697287555286	0.0434237514634382	0.0102665785099179	0.0190411103654531	0.0529882955646019	0.0230673835738114	0.0290673703917247	0.0241930184471585	0.00554724989041887	0.00700801418904905	0.0447437786178646	0.022453754321663	0.0290352450649348	0.0506114187301089	0.0288159624464258	0.061833128572864	0.07063928114414	0.0577994510925512	0.0335753741042781	0.0140625851856898	0.0291093407656758	0.0671690926657291	0.0424680995589668	0.048425178795219	0.0549206894124827	0.0366875659609944	0.0558130644651982	0.0173644781215093	0	0.0189643100516127	0.0359621406377408	0.0344907437635926	0.0355170218386314	0.0308838361392467	0.056036595816754	0.0548042262409611	0.0442237568099438	0.0493426213063716	0.0674053771178709	0.0561632536564323	0.0550561848191649	0.0530643075665739	0.0584326225457638	0.0549436336142851	0.0653137551923814	0.0571301832341597	0.0575064296983631	0.0474988401438879	0.0564049324594824	0.0565435182865782	0.0438784228770398	0.0574228631197942
OM5_C_6D_3	0.0297224271972888	0.0160873948405808	0.0210579753540548	0.0237260691841267	0.0168059862214655	0.00949959803735111	0.0565295866315206	0.0320982096969607	0.0326218006042916	0.0565786272564977	0.0423438326257659	0.0430761764029809	0.0487460174911166	0.0214701425737027	0.0428010740902853	0.0556376148087169	0.02078795126491	0.0347295508553454	0.0347895437119182	0.0164309966622956	0.0110563320328713	0.0450312628641421	0.0181078285442256	0.0137306274829997	0.0187820793818726	0.0178195734144716	0.0145190613505357	0.0359596608303472	0.00979493990043497	0.0164420144879291	0.039589497010703	0.0180407837258887	0.0514829859656835	0.0607163407244858	0.0475881862828557	0.0241152122229352	0.00549459206643878	0.0158153683076621	0.0583034306018339	0.0319589158146928	0.0361168467500639	0.0469389602615376	0.0302838884997934	0.0453477911763784	0.0201478305750024	0.0189643100516127	0	0.0233873743426351	0.0233690978565078	0.0235812446486955	0.0199834969453501	0.0434139415477552	0.0433482257862777	0.0337833334091001	0.0374786781825756	0.0575796132733783	0.044220464715546	0.0434199927760553	0.0416139766360523	0.0491566560999107	0.0463546877587003	0.0539149442504454	0.0454396457063212	0.0462645215348717	0.0359627590774146	0.0472250419973696	0.0460067075026366	0.0335347094787494	0.0460455994365164
OM5_C_6F_1	0.00785230231632093	0.022327796636816	0.0126313598307526	0.00903615449088662	0.00693488900928993	0.0154177594596744	0.0339285692611329	0.0108576779159169	0.0120676922521938	0.0338411066452095	0.0190626420829017	0.0204576556106347	0.0266292643553047	0.00531281075008089	0.0200816889044645	0.0323859476339505	0.0031928262491501	0.014378924793905	0.012880864322153	0.027003309360257	0.0184883338572648	0.0228506188654378	0.0156755873084199	0.010994459710407	0.015089773386218	0.033298236967926	0.0321671815344879	0.0147767412931885	0.0164287957822422	0.0107945509847198	0.0182124396521059	0.00856233898799878	0.0283163405771224	0.0376354314919976	0.0246156146143275	0.00662786662166391	0.0268135849781335	0.00833354468054836	0.0355687551974776	0.0108468396998002	0.0131786814006479	0.0248023980565925	0.014109601611326	0.0224161231382013	0.0230092905606575	0.0359621406377408	0.0233873743426351	0	0.00350534415966948	0.0106257792354699	0.00598858132388297	0.0205682718316237	0.020333684131066	0.011795071480508	0.016721031779778	0.0345832821436395	0.0214140904181934	0.0201045476316854	0.018537138532749	0.0265947253692343	0.0242079056029043	0.0309645546632992	0.0230873190160648	0.0233310728609048	0.0141480982663585	0.0244941188667678	0.0227644563298748	0.0105979449500487	0.022822689185311
OM5_C_6F_2	0.00657706172688968	0.0200478097332282	0.00947370597333228	0.00610253962276362	0.00663565578247317	0.0145988570978566	0.0337854542753771	0.00970843707673585	0.0106754762477145	0.0336564289250913	0.0192579867203074	0.0199541950296822	0.0260802654140529	0.00736067611214274	0.0194844827592851	0.032407880373771	0.00462000102498669	0.012256884543072	0.0120379175714003	0.0251106007092992	0.01688588351387	0.0218231107656485	0.0130055322026197	0.0113150695017534	0.0122862733870881	0.0315028305085684	0.0306705545740841	0.0131091527201653	0.0154642650302793	0.00957758569887757	0.017630506216705	0.00650970189159432	0.0283700118609743	0.037584390920793	0.024439458566024	0.00316385865247446	0.026169962489121	0.00793524914249894	0.0350589013406562	0.00950691240002286	0.013960074920373	0.0237474116397444	0.0108732830133662	0.0222673231912848	0.0206874533368593	0.0344907437635926	0.0233690978565078	0.00350534415966948	0	0.00906270056894595	0.00378543177164124	0.0215796410423544	0.0206515434294473	0.0108270800173255	0.016397151283516	0.0344252446676094	0.0218964186979714	0.0209148966140047	0.0188726936919413	0.0259716201142334	0.0232118909134206	0.0313253045643532	0.0232367405434982	0.0235265401546845	0.0138444138418583	0.0239135168940574	0.0228927471249606	0.0108811027176919	0.0233071766539962
OM5_C_6F_3	0.0105296684401361	0.0206827291156586	0.0110610164194004	0.00503183250610607	0.0101440032516791	0.0149196348132202	0.0343061754092839	0.0106815700534033	0.010545421826553	0.0345404811255936	0.0226014462537156	0.0217074382904431	0.0262638596097299	0.00920363974289543	0.0221584098232517	0.0352333865272169	0.00906745885337871	0.0151381970289737	0.0183525729737411	0.0267494372124327	0.0165804128706137	0.0250586962963412	0.0144776947237328	0.0110338545275576	0.0134347585157629	0.0315489904909542	0.030287819596809	0.0153648505878281	0.0143919499005422	0.00726275645952805	0.0169616506897834	0.00840724621125497	0.0305862952280427	0.0392772702486304	0.0264311348944707	0.00935386900401378	0.0259539503884686	0.00946149503074797	0.0366687175228948	0.0106432915779873	0.016551316625915	0.0263071455038013	0.0126819815455617	0.0241909194069338	0.0237358674380119	0.0355170218386314	0.0235812446486955	0.0106257792354699	0.00906270056894595	0	0.00878341577450088	0.0236567891045993	0.0226127975602871	0.0129722245036117	0.0148109233848968	0.0360583834672797	0.0232976193191892	0.0243856346447937	0.0211680145928057	0.0275578776810076	0.0249980971506022	0.0326212662743632	0.0235698235685202	0.0250861849003163	0.0141428341628565	0.0262822622878962	0.025740322575464	0.0174355067874232	0.0258249086678959
OM5_H_2H_2	0.00998067052423202	0.0165434909535581	0.00700628564353781	0.00583712532699828	0.00389807820390317	0.0109602969521925	0.0372373554306148	0.0127612903091499	0.0134583325239618	0.0371329803777283	0.0229661222376083	0.0234020777806946	0.0293625882731651	0.00802276862157442	0.0229543752968713	0.0360429466179295	0.00505353696558246	0.0149137525790577	0.0153118848718338	0.0216418881641137	0.013103483024104	0.0250739021999625	0.00978739545108798	0.00878074563771766	0.00916918059749948	0.0278299148601774	0.0269134261538292	0.0160765638108801	0.0118436675076558	0.00666988767858865	0.0207233913789979	0.00288445065936086	0.0319994256782044	0.0411568407359177	0.0279999715493105	0.00430647912961626	0.0225104657392341	0.00502357806971981	0.0384739472967988	0.0125134291090333	0.017605550862388	0.0269699610713832	0.0118492430178794	0.0258295540945559	0.0177782429095521	0.0308838361392467	0.0199834969453501	0.00598858132388297	0.00378543177164124	0.00878341577450088	0	0.0252482752125045	0.0242930722857664	0.0141427675363672	0.0193293278090252	0.037965138629834	0.025498873793206	0.0246867943128665	0.0225366688279996	0.0293566621970715	0.0264484931063247	0.0349459824858887	0.0266808289970941	0.0271274203372996	0.0170950240543043	0.0273589104933846	0.0265684261347039	0.0145264537970603	0.027018860982973
OM5_H_2H_3	0.0161395836513965	0.0412175328701491	0.0295266476929618	0.0236448262282857	0.0271689986055222	0.0354317517552647	0.0155858716657598	0.0145564412583516	0.0151428770322662	0.0157179715821683	0.00662721326318368	0.00911548939408838	0.0118304379569599	0.022076616509002	0.0102460657946662	0.0151252455742053	0.0227560145027752	0.0174775416834647	0.0159859162042638	0.0465130840727558	0.0380808892647047	0.0145376112276739	0.0338906811198205	0.0299902782396906	0.0329531811225816	0.0529275328576146	0.0520613237322247	0.0151133098435171	0.0359307057628741	0.0289517930625869	0.0104677813535793	0.0275938808101397	0.0106486259059661	0.0191218280641519	0.00892971249132253	0.0227657975251277	0.0469978813210365	0.0280728103259812	0.0191033182205327	0.0150309575983998	0.00765830886177582	0.0149293441000854	0.0234782813012321	0.00760722265113382	0.0413147073689497	0.056036595816754	0.0434139415477552	0.0205682718316237	0.0215796410423544	0.0236567891045993	0.0252482752125045	0	0.00430027468341254	0.0131507185311077	0.01114146247518	0.0166346376446477	0.00342399927850547	0.00428224368592461	0.0047004074896125	0.0125052060642266	0.0135249394991473	0.0112400484644775	0.00642986516823704	0.00579417467367426	0.0104210087910774	0.0116286307161437	0.00717721431444065	0.0138435095183373	0.0047467996532326
OM5_H_6A_1	0.014532595400205	0.0395783676876116	0.0276863676124321	0.0220743936789857	0.0267383368438003	0.0348530982800663	0.0138744973020686	0.0125980614456302	0.0129487488314449	0.0138184107682085	0.00378687008228377	0.00483964531758627	0.00846789766122985	0.0224103165656747	0.00617481931301666	0.0134106914918719	0.0226169771841344	0.0143036768740798	0.0137904058598157	0.0450152684919629	0.0370289550606628	0.0105797151680764	0.0321946445927466	0.0299625357784147	0.0312085542075191	0.05150175777815	0.0509150242705312	0.0118561139721878	0.0353010707878577	0.0282405293905505	0.00771322927006173	0.0265760773194179	0.00859277657236132	0.0176709243007356	0.00547619824942048	0.0212580481667893	0.0465219692428491	0.0276596807923818	0.0165352606077695	0.0129607430801094	0.00742191316342227	0.0108448792400881	0.0206343428639398	0.0035908863779433	0.0394720016868129	0.0548042262409611	0.0433482257862777	0.020333684131066	0.0206515434294473	0.0226127975602871	0.0242930722857664	0.00430027468341254	0	0.010879088304098	0.00950918408191153	0.0147435375949878	0.00214658093045642	0.0044176430752358	0.00183385271161802	0.00875487584904945	0.00929744233775296	0.0106863583046526	0.00446067693707191	0.00305129388586366	0.00856837495426736	0.00772094353372589	0.00423502516900766	0.0127135136692212	0.00333732397622815
OM5_H_6A_2	0.00426403548786377	0.0287847041151823	0.0168546787862499	0.0113928048238771	0.0171501495615524	0.0247820320267707	0.0231300919081527	0.00236195560565297	0.00323903610967603	0.0230259307907916	0.0100137210011855	0.00934994182234391	0.0152678814080604	0.0144966942993117	0.00934908111548159	0.0225896367855122	0.0137786593694587	0.00584462158559613	0.00811917121372208	0.034392891397981	0.026476484084531	0.012534422954112	0.0214116157908197	0.0208066800104228	0.0203900131971647	0.040742150377224	0.0402511755974839	0.00423486574601954	0.025169444811318	0.0182333521074509	0.00738772774943353	0.0162087268102385	0.0182536095114796	0.0272288810451336	0.0140881038586413	0.0107868670665186	0.0364193152188819	0.0180018206949789	0.0245914671349901	0.00240818841055141	0.00659293141506601	0.0139593380094237	0.01050964069854	0.0119052854079747	0.0290441867126239	0.0442237568099438	0.0337833334091001	0.011795071480508	0.0108270800173255	0.0129722245036117	0.0141427675363672	0.0131507185311077	0.010879088304098	0	0.00753782031089039	0.0239968977566963	0.0122681674072021	0.012587160853959	0.00932635729350624	0.0154075686203423	0.0128723597337503	0.0212147103301353	0.0130578751561604	0.0133953627300388	0.00435424609490121	0.0136765287399926	0.013172066139822	0.00780119767395469	0.0138438734918036
OM5_H_6A_3	0.0107463724527345	0.0338642047517412	0.0222172422476408	0.0156532785315444	0.0216600151033672	0.0288647229978802	0.0197802437060749	0.00733353301732845	0.00686144922710268	0.0201863258732956	0.0113480598495412	0.00934489918899187	0.012282449073925	0.017301796787146	0.0110984446505704	0.0219611988191008	0.017890788463143	0.0121666197962819	0.0151519348399187	0.039850488038686	0.0307809391992453	0.0153154434375938	0.026738169926814	0.0239149292197666	0.0256180173145222	0.0455110983660745	0.0446526174960354	0.0098651259779823	0.0287961711017258	0.0214837876372123	0.00324395886674057	0.02088349416679	0.0169628085427947	0.0251206720286116	0.0131371629557634	0.0168735095977512	0.0403571999293765	0.0220034189434881	0.0231703426871223	0.0078430268566942	0.0077001958515841	0.0156329201660912	0.016305536875824	0.011037775646679	0.0351598873076443	0.0493426213063716	0.0374786781825756	0.016721031779778	0.016397151283516	0.0148109233848968	0.0193293278090252	0.01114146247518	0.00950918408191153	0.00753782031089039	0	0.0220367331519873	0.00959419396678476	0.0129283472860425	0.00885132444883717	0.0146013856854447	0.0134663898508382	0.0181611008488336	0.00899431632103314	0.0112207732745803	0.00353907881693553	0.0141187843863496	0.0131880519486305	0.0140822416199936	0.0127954357002585
OM5_H_6B_1	0.0280096021212533	0.0518670250693251	0.0400460426148064	0.0351521034795974	0.0408426195970262	0.048737770417004	0.00470471255193209	0.025864327749221	0.0257581596518637	0.00319023922855523	0.0157262809759466	0.0146621451813557	0.0104568708430138	0.0370413738314576	0.0151983667455299	0.00493336135680905	0.0370017248896538	0.0248810810465197	0.0249828573910282	0.0572926931081061	0.0503408914722813	0.0151223886627993	0.0445963095495993	0.0443541950935107	0.0435850321280947	0.0639402156421254	0.0638526649102716	0.0228362661510384	0.0491397151413608	0.0421006848099757	0.0193293789531523	0.0401673073258624	0.00649392595204757	0.00332148654492939	0.010009763848444	0.0343520930296332	0.0603680148999309	0.0418067514326288	0.0037748673572716	0.0260555769080816	0.0221254113306335	0.0132780326304555	0.031329426819648	0.0122578993769707	0.0510379828573679	0.0674053771178709	0.0575796132733783	0.0345832821436395	0.0344252446676094	0.0360583834672797	0.037965138629834	0.0166346376446477	0.0147435375949878	0.0239968977566963	0.0220367331519873	0	0.0145818583531658	0.0159465646453961	0.0163715281092789	0.00917583522661925	0.0128672234052691	0.00676717779113179	0.0137023997219551	0.0118755612735571	0.0221765245881782	0.0110582143262543	0.0120254565936066	0.0255051568116737	0.0125888168669517
OM5_H_6B_2	0.0158871518459072	0.0409513010987395	0.0290758223956482	0.0231879335344618	0.0277750877895752	0.0358573289780242	0.0131892145225106	0.0137436489711332	0.0140219512206704	0.0133518097139107	0.00584469450845553	0.00647043836842508	0.00847415044314194	0.0230527771009682	0.00813750874029336	0.0137110914981526	0.0235383526797817	0.0160687548581014	0.0157791133415518	0.04646144004381	0.0381512958830995	0.0124592083496256	0.0335873454145589	0.0307017216158289	0.0325840499412057	0.0528132671611547	0.0521061734374828	0.0135505463630427	0.0362293883082459	0.029097745308234	0.00816301539717557	0.0277127987365418	0.00876823746196544	0.0173582105570708	0.00632332178285021	0.0226615568843551	0.0475081687444126	0.0286046705718526	0.0167186616793152	0.0141695145349293	0.0082639139473985	0.0124573866105192	0.0222320926309376	0.0048753104157715	0.0410909272326425	0.0561632536564323	0.044220464715546	0.0214140904181934	0.0218964186979714	0.0232976193191892	0.025498873793206	0.00342399927850547	0.00214658093045642	0.0122681674072021	0.00959419396678476	0.0145818583531658	0	0.00539794856711444	0.00357049626228725	0.00960055193832739	0.0107077070367024	0.00973015740460121	0.00323316123952534	0.00292684932444822	0.00933457631566446	0.00911882251957479	0.00560305550283757	0.0144290424672044	0.00375185949615166
OM5_H_6B_3	0.0154387547797162	0.0403202993402904	0.0286666102044389	0.0234792376610643	0.0268910015426192	0.0352691505332305	0.0160704034296532	0.0144835297176326	0.0152354158637378	0.015770578230373	0.0037745004865764	0.00805585302756004	0.0121888310595046	0.022590353786275	0.00812900583386031	0.0133543875604312	0.0227024455637955	0.0158846958961753	0.0132426619189774	0.0453651451722286	0.0377304456620949	0.0117454782375372	0.0329735849645318	0.0303541990741885	0.0320966763175789	0.0521308281922315	0.0515268568688897	0.0138044355325354	0.0359769348901449	0.0292131084239516	0.0115789117565669	0.0272296227448428	0.00950270136246881	0.0185265677646017	0.00771762145715585	0.0218277328813448	0.0468323179246293	0.0280344788752897	0.0180036596432279	0.0148184084983206	0.00800518780785198	0.0125640999137813	0.0222238602365484	0.00659333119509182	0.0397455677279603	0.0550561848191649	0.0434199927760553	0.0201045476316854	0.0209148966140047	0.0243856346447937	0.0246867943128665	0.00428224368592461	0.0044176430752358	0.012587160853959	0.0129283472860425	0.0159465646453961	0.00539794856711444	0	0.0042913896445319	0.0112681766779519	0.0118508477836096	0.01189461391597	0.00846420289040606	0.00614335925375279	0.0111962280591697	0.00959488042406553	0.00485043858065798	0.0115707275736109	0.00369695436774271
OM5_H_6C_2	0.0128214313942767	0.0379099772912695	0.0260503826137211	0.0204931112135092	0.0249758000817126	0.0331272522127074	0.015640642625085	0.0110948419509106	0.0115856456032609	0.0155426606061123	0.00309836312416146	0.00490794529854541	0.00978584728922548	0.0207486373794271	0.00587276296403119	0.014779216901281	0.0208690558652279	0.0129950011117943	0.0122185506207911	0.0432962921692919	0.0353345229833607	0.0104692955018008	0.0305261742085273	0.028285579366511	0.0295576017371807	0.0498144632502594	0.0492162651466761	0.0106078531022839	0.0336194982470533	0.0266094586304948	0.00729239622127159	0.0248610744678098	0.0101249972455114	0.0193305983766946	0.00677835909817602	0.0195274413617683	0.0447920557937365	0.0259337747976002	0.0180009974034883	0.0114560305090192	0.00576084939486949	0.0111193813207431	0.0192430345695755	0.00467348727054062	0.0377839668855767	0.0530643075665739	0.0416139766360523	0.018537138532749	0.0188726936919413	0.0211680145928057	0.0225366688279996	0.0047004074896125	0.00183385271161802	0.00932635729350624	0.00885132444883717	0.0163715281092789	0.00357049626228725	0.0042913896445319	0	0.0098455878875206	0.0097214531337735	0.0124870225727329	0.00587194857839069	0.00484992513852428	0.0073255437499106	0.00841668417447291	0.00514292172805255	0.0109574078997555	0.00467322884828828
OM5_H_6C_3	0.019469692313045	0.0427888074702753	0.0309917518524471	0.0262863907137834	0.032465533976895	0.040096122760788	0.00937410590926575	0.0172868774873394	0.0170876593374657	0.0086790082373435	0.00908974529867811	0.00624974876455259	0.00454212836496951	0.029303599866826	0.00671780718818781	0.00905953638178187	0.0289299458315823	0.0158063986998621	0.0169328656547302	0.0483018450665607	0.0414365091069266	0.00708834429043309	0.0355514824807255	0.0361447591266906	0.0345236012727405	0.0548646518509808	0.054832544998327	0.0137823485329403	0.0404584400557445	0.0335098326103894	0.0114940282821334	0.0314426394440771	0.00575665399349601	0.0124873807254977	0.00370637114414423	0.0255886156191023	0.0516617713808277	0.0333951692665672	0.00920001313842941	0.0173884361542571	0.0151529547779975	0.00524098816988545	0.0221769461313348	0.00521063640906659	0.042113446426199	0.0584326225457638	0.0491566560999107	0.0265947253692343	0.0259716201142334	0.0275578776810076	0.0293566621970715	0.0125052060642266	0.00875487584904945	0.0154075686203423	0.0146013856854447	0.00917583522661925	0.00960055193832739	0.0112681766779519	0.0098455878875206	0	0.00385859075812158	0.0097271312415034	0.00865913324922356	0.006893353558002	0.0142352487122376	0.00285271627034357	0.00651548376574288	0.0179598744219429	0.0084287154485956
OM5_H_6F_1	0.0167883631996621	0.0392824978290934	0.0275928971953102	0.0232861612203599	0.0297554658024643	0.0371575491046229	0.0131125712492397	0.0147773977201905	0.0145198313881922	0.0124647874047689	0.00867848208483554	0.00506152721590578	0.00661662382753202	0.0272221562541867	0.00474196222607407	0.0122154222143322	0.0265277805554779	0.0123116494993838	0.0141280732665712	0.044770760270546	0.0382459536480964	0.00424566309994558	0.0321128809451714	0.0336423643334319	0.0310927352141588	0.0513512940793505	0.0514488387641001	0.0105263011018334	0.0375328268301753	0.0307436144347659	0.0102562160463212	0.0284653023759288	0.00911196451326553	0.0161404861340112	0.00585298506081698	0.0225087392863867	0.0486204931625943	0.0307022775607482	0.0123353552986473	0.0147617966991433	0.014096934921981	0.0026593753306464	0.0185642128930759	0.00601251668224657	0.0384959568995167	0.0549436336142851	0.0463546877587003	0.0242079056029043	0.0232118909134206	0.0249980971506022	0.0264484931063247	0.0135249394991473	0.00929744233775296	0.0128723597337503	0.0134663898508382	0.0128672234052691	0.0107077070367024	0.0118508477836096	0.0097214531337735	0.00385859075812158	0	0.0133464089830355	0.0100469117490367	0.00863142789473748	0.0125990514736174	0.00310681971168945	0.00761043945996839	0.0157808060289751	0.00996807720925628
OM5_H_6F_2	0.02510750740917	0.0499232957525275	0.0379840420871912	0.0323908077881198	0.0373909723125885	0.0454607611666388	0.00552900312961598	0.0228698703161931	0.0229149814631065	0.00569528175941503	0.0128218642508723	0.0126315498913296	0.00918773811702001	0.0327678455918661	0.0138290808642348	0.00782275749061669	0.0332097919742956	0.0236419582363	0.0233567093448681	0.0554290563319616	0.0475615054950803	0.0158101537324765	0.0425547250586508	0.0404195709007288	0.0415362263355001	0.0619092429407664	0.0614134935296961	0.0212543424479237	0.0458240786093318	0.0386699818251296	0.0161087971196989	0.0371707534818226	0.00528315206159297	0.00852058540516989	0.00822132329921494	0.0318034304452853	0.0571238513242248	0.038261595623156	0.0102143591863154	0.0232080628594227	0.0178860154533844	0.0145600464964153	0.0301361271194137	0.00973326744717252	0.0496550803314757	0.0653137551923814	0.0539149442504454	0.0309645546632992	0.0313253045643532	0.0326212662743632	0.0349459824858887	0.0112400484644775	0.0106863583046526	0.0212147103301353	0.0181611008488336	0.00676717779113179	0.00973015740460121	0.01189461391597	0.0124870225727329	0.0097271312415034	0.0133464089830355	0	0.00917137769070658	0.00784362916355949	0.0185676445775056	0.0110938137382951	0.00947336756481415	0.0228028786543295	0.00847478054720192
