	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6F_3	0.0226202380853578	0.010506078891874	0.00839378390881992	0.0386352268059562	0.0185755211719302	0.0191624547181582	0.0161301494778772	0.0218155258652397	0.00245979632720884	0.0160831323748427	0.0165095512186615	0.0133123734095359	0.0219930299879135	0.0122893785941879	0.00577257333713486	0.0277415220743169	0.0172704152539363	0.012645770327518	0.0105204593940738	0.0203441790881339	0.0179810265883143	0.0295763516032582	0.022307944288794	0.0230928012902628	0.0280732787143415	0.0195992727495061	0.0233244841187699	0.0343439292905055	0.0199246999726165	0.0109728207251523	0.0257152111838076	0.0232880558616694	0.0168108886817444	0.0219637950828253	0.0234168183568149	0.00930432653389874	0.0269682376256626	0.0153026643460366	0.00566814195756515	0.0650662090539592	0.0731753939045886	0.0633109813274556	0.0228818118080806	0.0265703599965429	0.00924590435807342	0.0438962956319934	0.0529467975047652	0.0138590065548281	0.00605933285788687	0	0.0331120081366035	0.0135319860707602	0.0158052432864497	0.00841250051278739	0.0102737160820732	0.0237807890112021	0.0189771507489693	0.000516933143537307	0.0134149801073559	0.0216756525600196	0.0257538584414351	0.0148925386732697	0.00602617066740148	0.0278414252512853	0.0185255467385541	0.0115813865793393	0.0218212860282188	0.0175921994965219	0.0131982004758194
OM5_H_2H_2	0.0130693714781204	0.0395855414981421	0.0293452516990633	0.012557091056556	0.0203511886937283	0.0505517176502166	0.0309902719460174	0.0126122249881998	0.0338595837333557	0.0201839576542961	0.0228114782470369	0.0332248256588211	0.0143998202326213	0.0275853490553333	0.036293966423954	0.0066781590926094	0.0174239394382976	0.0205883833876575	0.0228494833969585	0.0272030882568097	0.0232972404545273	0.00990254220482631	0.0242908594939273	0.0491709344017505	0.00901690115221431	0.0212355766821094	0.0129426039497859	0.0132848489535591	0.0160165086291525	0.0242792593360979	0.00877939138131363	0.0102052065001675	0.0185941677373104	0.013423033922518	0.0141706710553073	0.029783145114768	0.010274027583268	0.018117724291968	0.0308144856662922	0.032011736262147	0.0401534978497312	0.0306976845811214	0.0119099671656048	0.013098296337502	0.0238764567613839	0.0121008999090804	0.0207010577189485	0.0192968244478151	0.0270796045165985	0.0331120081366035	0	0.0244500212824358	0.0173112529978726	0.0258116906337238	0.0344141487931408	0.020853058024989	0.0148878443217686	0.0325960556892364	0.0208554590079319	0.0479980086793538	0.0120244235523552	0.0192482079684953	0.0284029849716	0.00680422414140779	0.0165652714435202	0.033075194423041	0.0206705943043872	0.0164123974435795	0.0254983917629429
OM5_H_2H_3	0.0116609758432548	0.0157406501542933	0.00594837089972997	0.0266250929418126	0.0054122447395612	0.0268172435189645	0.00755203042535652	0.0118393324979547	0.0126990335532913	0.00426819948757772	0.00299963707225784	0.00883999232054035	0.0105332452408246	0.00313671409483415	0.0136546071657358	0.0179662984247851	0.0071578509404601	0.00776449687632484	0.00687406755408566	0.00802298638106116	0.00448642904536579	0.0179920604882519	0.00901120930238984	0.0247858842516507	0.0170473690834386	0.00612611532747695	0.0120766841010671	0.0218645138866453	0.00858394874422761	0.00334948897309975	0.0157785409323614	0.0144157651554422	0.00587996851918069	0.0111709909304337	0.0115128691231319	0.00585914761165648	0.0157153168967373	0.00813747916893369	0.00848986713288759	0.0552156556171315	0.0639048312885006	0.0526232238645952	0.0125967016703312	0.0143824317433967	0.0091426165399394	0.0332497572359294	0.0421665535143814	0.00873294802391757	0.00932062016730659	0.0135319860707602	0.0244500212824358	0	0.0103454646070155	0.0057887957080911	0.0101405562488993	0.0102637825371594	0.00987513622945968	0.0131614576907126	0.00509138761089104	0.0235821227414905	0.0141037810769531	0.00615717807441809	0.00755188400052421	0.0179355567290435	0.00788870010832737	0.00863942721822091	0.00833588657145229	0.00844984846838496	0.00105846015211528
OM5_H_6A_1	0.00866656556746043	0.0230602243016339	0.0131888286714116	0.0241175044401713	0.0101963580497414	0.033735008307146	0.0178922562288717	0.0071339906404719	0.0166359373578352	0.0074631936779192	0.0108050892752632	0.0185839650219225	0.00882471725230323	0.0129650346017054	0.019298354080623	0.0122423656058598	0.00519212929688631	0.00349703688204684	0.00577506356844499	0.0171813582478732	0.0124054621188856	0.0151710819904418	0.0163530878499045	0.0340376964247453	0.0133015130985511	0.0119112074310617	0.00950921726537938	0.0206584155178248	0.00748537171094478	0.008392055517634	0.0104262006278664	0.00771454746677998	0.00623204010706573	0.00801831587933922	0.0104165479269193	0.0139526080596028	0.0125168534436094	0.00231459352097897	0.0140076233934988	0.0492923575963949	0.057417719803072	0.0476685496703773	0.00822025084300928	0.0133009979320921	0.00657270596386746	0.0283489977188138	0.0373729765171547	0.00211577410748083	0.00977722275246349	0.0158052432864497	0.0173112529978726	0.0103454646070155	0	0.00901212987627213	0.0186130582514723	0.0151296347917534	0.00450206362182368	0.0152891356394133	0.00527735241587549	0.0327266633556563	0.0119069721077874	0.00435394790999232	0.0114145707497555	0.0123925908874227	0.00604062297816541	0.0178376593671725	0.0133655123855823	0.0040679698735626	0.0112844399364108
OM5_H_6A_2	0.0143938460961696	0.014051705657368	0.00444996727579822	0.0303272343609283	0.0102930958551679	0.0248221859294329	0.0114140692064019	0.0138023985506057	0.00833476514355367	0.00767533299001024	0.00853671996129886	0.0106375012758507	0.0136667165617911	0.00617859772850922	0.0104874035362962	0.0199397148168677	0.00903644111677546	0.00551710181720026	0.00329484825232986	0.0136357257249597	0.0102106578099886	0.0213085443242578	0.0147885051649209	0.0252765729396459	0.0199168339232482	0.0114845469634937	0.0150540005739541	0.0259543691862341	0.0115812498412057	0.00266333972452853	0.0178197558625308	0.0156688482393733	0.00844162109533723	0.013757917357988	0.0150470848046248	0.00544905940355533	0.0187458581516277	0.00770646641701107	0.00503453503808619	0.0575236430374048	0.0658918217201586	0.0554523608487125	0.0148184918721216	0.018188242371898	0.00431494452777716	0.0359789934983023	0.0450251846385574	0.00689897401781278	0.00353406411696868	0.00841250051278739	0.0258116906337238	0.0057887957080911	0.00901212987627213	0	0.00983791827554087	0.0156953116015267	0.0110843996248364	0.00796383366743569	0.00517912153529095	0.0239305038378293	0.0174411432755419	0.0067608967277589	0.00264996866451125	0.0199995112653282	0.0102516957716907	0.00948142128305325	0.0136898721398138	0.00959964974021369	0.00590076562207345
OM5_H_6A_3	0.021790443535352	0.00585176934597638	0.00543865085647045	0.0364942642804412	0.0152485621963645	0.0167803487979893	0.00740716083352888	0.0218461254524447	0.00795666705989853	0.0143498381797111	0.0125512228241558	0.00361648246615797	0.0206725065396693	0.00709449570525749	0.00608835898671755	0.0280378040454981	0.0169945568338802	0.0151951122150548	0.013097904978141	0.0130548207038307	0.0131155752278152	0.0280666749741191	0.0160945363544984	0.0154555623203174	0.0271823451642698	0.0153731822667778	0.0222160176494588	0.0315750966546769	0.0187126719046482	0.0103562240951617	0.0258475866012852	0.0242536654777539	0.0158564280214564	0.0212830248654894	0.0216091907700591	0.00470444142858995	0.0258440060940789	0.0169011909225418	0.00582409945965986	0.0653380589635895	0.0740188548251994	0.0626864465038562	0.022668952039209	0.0243631251454149	0.0138669750746218	0.0433632383276281	0.0522429188110856	0.0165492899510035	0.011357971530053	0.0102737160820732	0.0344141487931408	0.0101405562488993	0.0186130582514723	0.00983791827554087	0	0.0188439468340272	0.0195854726140087	0.01030017687366	0.0138018890648024	0.0141257790379394	0.0242060398063423	0.0153367941988368	0.00824053560731176	0.028022411725341	0.0178999829994833	0.00212030121870791	0.0172985987999646	0.0180736645810027	0.00915717706521365
OM5_H_6B_1	0.00910539104872976	0.0246924671275241	0.0159981799303962	0.0184184014309089	0.00557678052810615	0.0354098564695913	0.0125483849300247	0.0107583162297462	0.0229264554885065	0.00866633761053917	0.00727358987265814	0.016073901548818	0.00787370753018425	0.0122733106476229	0.0235350753456438	0.0144168655324728	0.00994820511932512	0.0148012675915544	0.0153617436377352	0.00712597019373281	0.00595694418083558	0.0115916960638493	0.00367116860794319	0.0308305476422905	0.0118690051412723	0.00421172747352301	0.00871473275731686	0.0132848910864749	0.00797204016750512	0.0130333456424914	0.0127508747930765	0.0134303380088373	0.00913502423764894	0.00925030245123579	0.00716071254181421	0.0155956160342068	0.0105800184730067	0.0131127127904629	0.0186810755925533	0.0483626941341468	0.0574176186787548	0.0450121285470392	0.0105753591321015	0.0078403117445412	0.0178200614306964	0.0263709040804058	0.0347330886082091	0.0148696361539742	0.0190757317932791	0.0237807890112021	0.020853058024989	0.0102637825371594	0.0151296347917534	0.0156953116015267	0.0188439468340272	0	0.0113929593024447	0.0233980496558867	0.012102635528692	0.029905624678241	0.00884951160489177	0.0115873373403972	0.0177723161807628	0.0142117559693175	0.0091613114342922	0.0168384094103537	0.00202130264291265	0.011132240494678	0.0107433191461902
OM5_H_6B_2	0.00418437404501221	0.0247050250578151	0.014460266456061	0.0199799381131014	0.00739939886176188	0.0356964959351392	0.0170848486013154	0.00287583205866809	0.0193477408315738	0.00578117452222436	0.00903046912714596	0.0187069627968342	0.00436110957132026	0.0129570716747404	0.0215351412758394	0.00885805878678058	0.00273253123098037	0.00644839325874795	0.00845782161838316	0.014929028471822	0.0101986451032043	0.0109202607828387	0.0133154643529619	0.0346205455875102	0.00920226806425728	0.00897143313720864	0.00502264767826073	0.0162656029326907	0.00342192483870849	0.00939422908800626	0.00676091508600478	0.00468475835025826	0.00409532898180262	0.00352499713248516	0.00593393126982094	0.0149210333771917	0.00824938146743114	0.00373560997417784	0.0160126082410739	0.0464557403816824	0.0548725228560389	0.0444269647184601	0.0039752594141425	0.00880509575355025	0.0101527024741118	0.0249603950264451	0.0340188851029932	0.00552729387279128	0.0129679329089039	0.0189771507489693	0.0148878443217686	0.00987513622945968	0.00450206362182368	0.0110843996248364	0.0195854726140087	0.0113929593024447	0	0.0184753084558189	0.00599297273582388	0.0333921546992136	0.00745833564068448	0.00437804684167405	0.0137252447594485	0.00892550367822405	0.00251023551304895	0.0183644041145752	0.00988537741751054	0.00152478922599158	0.010932048621413
OM5_H_6B_3	0.022133264194167	0.010804969506254	0.00814440179554116	0.038153846259626	0.0181618106392996	0.0196221645366045	0.015971146091543	0.0213166042723027	0.00267045397713688	0.015638200399358	0.0161295191905064	0.0132492365545361	0.0215164441372528	0.0120099700326882	0.00606505729349276	0.0272335729682846	0.0167869623962393	0.0121357179912924	0.0100183890600563	0.020075932257697	0.0176228982706909	0.0290912792582284	0.0219804904837303	0.0233860469563224	0.0275797220076662	0.0192091105529257	0.0228411369105694	0.0338787820538547	0.0194512770617081	0.0105444205806963	0.0252104849446283	0.022777278827979	0.0163431923924117	0.0214755129437926	0.0229470429689734	0.00909179050640377	0.0264796371585284	0.0147963340277278	0.00546538372686967	0.0645519412102765	0.0726598159858247	0.0628024481940015	0.0223846992536586	0.0261030796945837	0.00872909501673873	0.0433898349090763	0.0524401901356362	0.0133453383997925	0.00554738169520257	0.000516933143537307	0.0325960556892364	0.0131614576907126	0.0152891356394133	0.00796383366743569	0.01030017687366	0.0233980496558867	0.0184753084558189	0	0.0129359974922308	0.021968394709226	0.0252745113997776	0.0144048537705627	0.00562885537279718	0.0273345421267946	0.0180446508861045	0.0115273003808868	0.0214312513821592	0.0170950697593481	0.0128563163040332
OM5_H_6C_2	0.00923391056488506	0.0187469192698724	0.00853273436224464	0.0252287946733987	0.00655110587308375	0.0297133608129819	0.0126233430727432	0.0086379357466453	0.0135113308321093	0.0034371161693168	0.00611169658592661	0.0134079278608576	0.00858317928679047	0.00771878864105564	0.0155583379100879	0.0148139463966414	0.00387034255476715	0.00294261702227009	0.00336041508820059	0.0124411457385606	0.00788386395209682	0.0161757380113773	0.0123150543983667	0.0290860194667435	0.0147438484465972	0.00814725344995848	0.00991783436146219	0.0209866459831365	0.00652857470584744	0.00346147834292431	0.0126730985722842	0.0106553174026703	0.00349553229924594	0.00859012819658902	0.0100385743567421	0.00909879144776196	0.0135889897823456	0.0031833188322527	0.010027460295685	0.0524190686462376	0.0608556924027489	0.0502886521495131	0.00964297013510423	0.0132050256084768	0.00575859361989742	0.0308096219076036	0.0398548521085558	0.00367684539332316	0.00767947676431897	0.0134149801073559	0.0208554590079319	0.00509138761089104	0.00527735241587549	0.00517912153529095	0.0138018890648024	0.012102635528692	0.00599297273582388	0.0129359974922308	0	0.0278098545438466	0.0123414291706099	0.0016152920489023	0.0078273798626077	0.0148612594197028	0.00511289683196413	0.0127958137460815	0.0101106391901375	0.00447777632937103	0.00600930563190068
OM5_H_6C_3	0.0350489965482115	0.0111707637721231	0.0195634925751876	0.0483059304342218	0.0279461580793815	0.0103467791374485	0.0175090800771339	0.0354027976314263	0.0193141226893602	0.0278365139429033	0.025323141839334	0.0147849463852278	0.0338015487878857	0.0204578264571044	0.0159068193942868	0.041444408917704	0.0307108349268958	0.0293183878033244	0.0272082757056826	0.0228601305390528	0.0252253104774835	0.0406637297997519	0.0264038612849666	0.00141800569067011	0.0401345865121732	0.0275143739137936	0.0353359476468414	0.0431827342613163	0.0320217554456434	0.0244091893608757	0.0392734280767285	0.0379866077673111	0.0294599035390169	0.0346269370122803	0.0344504943829244	0.0187820279877258	0.0387527640807105	0.0309543656768756	0.0194192547599784	0.0780071787227496	0.086907368367902	0.0748553866240998	0.0361083190408788	0.0367946326248759	0.0277940465549981	0.0559516153686151	0.0645385361317439	0.0306706825968553	0.0249604114164448	0.0216756525600196	0.0479980086793538	0.0235821227414905	0.0327266633556563	0.0239305038378293	0.0141257790379394	0.029905624678241	0.0333921546992136	0.021968394709226	0.0278098545438466	0	0.0370016129169371	0.0292876410466907	0.022064923103583	0.0413875962875645	0.0314636145361443	0.0150438846404951	0.0289300959662435	0.0319139526491082	0.0225272093063613
OM5_H_6F_1	0.00329094909855723	0.0298393002419599	0.0198127254793748	0.0128929660705552	0.00908653815607995	0.0409135713089943	0.0195903691406615	0.00483457721847134	0.0257401774828074	0.0101220981299714	0.0117696391442576	0.022345939794665	0.00377575038880625	0.0171156434273994	0.0274140032310795	0.0055980992713723	0.00849940167011353	0.0136935898091739	0.0154207372390675	0.0152842472104942	0.0118052571006662	0.00391512973392018	0.0122725098444824	0.0380797319979739	0.00318597115772634	0.00956874947239104	0.00248559790394133	0.008827572129372	0.00586647353348039	0.0151654511421225	0.00424076674495043	0.00609275521045534	0.0090156806745779	0.00396737483609812	0.00259801243652657	0.0199203933990493	0.00180510442366528	0.011046718312818	0.0219342401476143	0.0412059420088365	0.0500131387734864	0.0385336891367729	0.00384440782933127	0.00171957434200264	0.0174080107297105	0.0191688215885131	0.0280707369037134	0.0129348099653616	0.0199337767656741	0.0257538584414351	0.0120244235523552	0.0141037810769531	0.0119069721077874	0.0174411432755419	0.0242060398063423	0.00884951160489177	0.00745833564068448	0.0252745113997776	0.0123414291706099	0.0370016129169371	0	0.0109029526616351	0.020049136850697	0.00537670569357129	0.00723304331656923	0.022544603519812	0.00869775230628579	0.00846927216117924	0.0150547521389289
OM5_H_6F_2	0.00772991553003057	0.0203474922649054	0.0101180445784327	0.0237668597295483	0.00621931853901184	0.0313241522461275	0.0136910173135472	0.00704192038779921	0.0150791615495596	0.00322223888809751	0.00646888038139226	0.0147697215746269	0.00718615731516763	0.00902347269835787	0.017170220149872	0.0132029695974768	0.00240984881764955	0.00326028583357589	0.00453991413553407	0.0128595928519896	0.00811885879019674	0.0146917829028995	0.0122800287760441	0.0305493169025356	0.0132022782941729	0.00791557199040909	0.00844744034312464	0.0196298747188347	0.00519883285668373	0.00504185087434006	0.0110674845685898	0.00904542127296784	0.0024986773469863	0.00707269852236663	0.00870215126048243	0.0106418921371669	0.0120787166768385	0.00204745868441788	0.0116412549358324	0.0508092479720802	0.0592430693711129	0.0487005450230592	0.00806250454158428	0.0118657174023598	0.00672462360951702	0.0292219325662263	0.0382714352808002	0.00335104774540864	0.00903315521136836	0.0148925386732697	0.0192482079684953	0.00615717807441809	0.00435394790999232	0.0067608967277589	0.0153367941988368	0.0115873373403972	0.00437804684167405	0.0144048537705627	0.0016152920489023	0.0292876410466907	0.0109029526616351	0	0.00941064380145165	0.013253272792382	0.00368834825853709	0.0142514393260972	0.00966420470578391	0.00286278654619182	0.0071595228738575
OM5_H_6F_3	0.0170295182164226	0.0117424475138852	0.00354928598780217	0.0329260356374536	0.0125547939919215	0.0223259713589945	0.0115553883332447	0.0164517928086681	0.00569754471459335	0.0101522063445995	0.0105058291624447	0.00987685793083113	0.0162741783806635	0.00682273910098377	0.0079122471824106	0.0225817213481827	0.0116780309810976	0.0079355276204845	0.00564336167605686	0.0148230892024905	0.0120302765776148	0.0239281442793245	0.0164622673667533	0.0234423609935217	0.0225582260398211	0.0135811914405487	0.0176791383789875	0.0284960432468932	0.0141841580377045	0.00499565039435663	0.0204663395417926	0.018287860154252	0.0110365942318647	0.0163975593282328	0.017625180593522	0.00470893366020612	0.021378254209624	0.010287725725203	0.0026841021268323	0.06015379768773	0.0684972822913859	0.0580979255649854	0.0174678499930593	0.0207492699438929	0.00573350301794591	0.0386270682338161	0.0476722214370078	0.00930475383281998	0.00318539755775141	0.00602617066740148	0.0284029849716	0.00755188400052421	0.0114145707497555	0.00264996866451125	0.00824053560731176	0.0177723161807628	0.0137252447594485	0.00562885537279718	0.0078273798626077	0.022064923103583	0.020049136850697	0.00941064380145165	0	0.0226441127050649	0.0128833509615764	0.00842438218034743	0.0158036029572674	0.0122459992452637	0.00732512400042286
OM5_H_6G_1	0.00634628181860086	0.0333880445931809	0.023150885151248	0.0122242713070934	0.0135895173769224	0.0444395459326044	0.0242426144846839	0.00624987324541924	0.0282703185521491	0.0136821457721587	0.0161064597561523	0.0266144482331136	0.0076381675794063	0.0210643563163719	0.03041426240342	0.000316381417698342	0.0111560580911484	0.0152120659289442	0.0173375945782213	0.0204092756202346	0.0165157533125679	0.00476753350622229	0.0175588286321129	0.0425331830550704	0.00291763690928387	0.0144341677058889	0.00615185403117593	0.0101604900618272	0.0093788833776212	0.018160043655901	0.00219544463788247	0.00468279792961437	0.012182736077855	0.00677398313795474	0.00737271796662073	0.0234769423147916	0.00378828792969079	0.0125420896980414	0.0248811869568132	0.0375776466609766	0.0460970919504607	0.0355172024972932	0.00535644419777543	0.00671837207816726	0.0188064770228337	0.0160653019875781	0.0251246701220365	0.0140826660499016	0.0217984201201822	0.0278414252512853	0.00680422414140779	0.0179355567290435	0.0123925908874227	0.0199995112653282	0.028022411725341	0.0142117559693175	0.00892550367822405	0.0273345421267946	0.0148612594197028	0.0413875962875645	0.00537670569357129	0.013253272792382	0.0226441127050649	0	0.0101398164934115	0.026569878080816	0.0139019937163124	0.0104011856247696	0.0189668682930327
OM5_H_6G_2	0.00414930043854018	0.0232593998220047	0.0130360013666973	0.0201180464384444	0.00488924409726161	0.0343254195492228	0.0148080729698225	0.00395573701370168	0.0185797357849902	0.00362923640031635	0.00664471148259124	0.0166995333179428	0.00349800349688935	0.0110234795394404	0.020443663553284	0.0101445199119887	0.00127961709294588	0.00670225983650361	0.00822691152317001	0.0124238130651414	0.00771481368372022	0.0110656340038647	0.0108486787408116	0.0326567272732871	0.00969131884167282	0.0064723356565905	0.00480690252444615	0.015942415479915	0.00157406529485416	0.00812628120521276	0.00795473290580891	0.00657945037259945	0.00204457588191724	0.00353292106180043	0.00502571843035387	0.0133386276741571	0.00849622910686348	0.00432075348053209	0.0149149488224845	0.0476458447432396	0.0562190932870383	0.0453387306515934	0.00478632994601551	0.00818283765548355	0.0103421703466892	0.0258628551288979	0.0348852225610709	0.00625313651743503	0.0127166011329171	0.0185255467385541	0.0165652714435202	0.00788870010832737	0.00604062297816541	0.0102516957716907	0.0178999829994833	0.0091613114342922	0.00251023551304895	0.0180446508861045	0.00511289683196413	0.0314636145361443	0.00723304331656923	0.00368834825853709	0.0128833509615764	0.0101398164934115	0	0.0165141930890021	0.0075194978728171	0.00198233524687037	0.00894063385955965
OM5_H_6G_3	0.0202749486719869	0.00788312340103426	0.00507743117806302	0.0346621806992883	0.0135036566411738	0.0186421818564908	0.00531162153077129	0.0204687958767014	0.00943097983558239	0.0129054116765057	0.0107993114027539	0.00174069468522821	0.0191025836038298	0.00550681862876574	0.00803120722315187	0.0266032016812536	0.0157016221853464	0.0145340604912541	0.0125962376672399	0.0109373404138682	0.011208108325577	0.0263673871855941	0.0140102822230951	0.0163007287848461	0.0255783543354176	0.0134972743140527	0.0206495824620146	0.0296976264613934	0.01720501832185	0.00945108339803588	0.0244163076146538	0.0229863562023162	0.0144863803031283	0.0198012889759642	0.0199491455788773	0.00403388982058059	0.0242221105412768	0.0159622453106008	0.00644709604627613	0.0637211236703381	0.072466836556517	0.0609590235646138	0.0212350838422944	0.0226097685523022	0.0137239129083964	0.0416988618140602	0.050527770924072	0.0158413585919332	0.0116095217907355	0.0115813865793393	0.033075194423041	0.00863942721822091	0.0178376593671725	0.00948142128305325	0.00212030121870791	0.0168384094103537	0.0183644041145752	0.0115273003808868	0.0127958137460815	0.0150438846404951	0.022544603519812	0.0142514393260972	0.00842438218034743	0.026569878080816	0.0165141930890021	0	0.0153530230422164	0.0168783111522434	0.00760473390929166
OM5_H_6H_1	0.00821730021571728	0.0231446718221538	0.0141561225821772	0.0194693127499301	0.00356711515417381	0.0339846495900395	0.0114363746722005	0.00967164222282179	0.0210285103350292	0.0066741946219959	0.00533633274750678	0.0147351160669246	0.00687901968482635	0.0105318243737317	0.0217632603820986	0.0140711969504239	0.00817499284927949	0.0128487416149677	0.0133512355925037	0.00659830415316748	0.00421064097129121	0.0119383456749311	0.003729451488555	0.0299175755437141	0.0118582291114121	0.00222274106330643	0.00799825102876676	0.0144117835758671	0.00651898978779096	0.0110268927997105	0.0122135344757136	0.0124741389858344	0.00725349753178492	0.00822410261327025	0.00656299351961017	0.0138200834577708	0.0104972861126083	0.0112745556775378	0.0167996058344646	0.0491511399244822	0.0581300915773497	0.0459958654574451	0.00967968256663546	0.00805263670795735	0.0158125619343696	0.0270831246168793	0.0356401172196808	0.012978716633268	0.0170584283995139	0.0218212860282188	0.0206705943043872	0.00833588657145229	0.0133655123855823	0.0136898721398138	0.0172985987999646	0.00202130264291265	0.00988537741751054	0.0214312513821592	0.0101106391901375	0.0289300959662435	0.00869775230628579	0.00966420470578391	0.0158036029572674	0.0139019937163124	0.0075194978728171	0.0153530230422164	0	0.00944886445206228	0.00888358373358014
OM5_H_6H_2	0.0051907739874628	0.0231806297589475	0.0129358246908288	0.0211976502293308	0.00656852730268035	0.0341747351202894	0.0157700710534804	0.00423115322403369	0.0178908359025534	0.00449770777060416	0.00786108597685083	0.0172602383383993	0.00498884563668454	0.0115009757728869	0.0200309363039695	0.0103453647560207	0.0014824870823603	0.00522868831087082	0.00709219568703481	0.0139743033211211	0.0091827412784617	0.0121108866019953	0.0126655695603195	0.0331505370403101	0.0104984027073889	0.00823420308335535	0.00598448186591192	0.0172916841971007	0.0034301769638852	0.00786960313464248	0.00822140942108447	0.00620888841137343	0.00285745332258342	0.00451283879898668	0.00659195297952983	0.0134030559646983	0.00945554362957992	0.0025931773622356	0.0145035582432674	0.0479524942272481	0.0563857825623753	0.0458778915862532	0.00529083173228081	0.00965219849102305	0.00894876943469181	0.0264027208201999	0.0354580201723665	0.00452189713835883	0.0116239873726744	0.0175921994965219	0.0164123974435795	0.00844984846838496	0.0040679698735626	0.00959964974021369	0.0180736645810027	0.011132240494678	0.00152478922599158	0.0170950697593481	0.00447777632937103	0.0319139526491082	0.00846927216117924	0.00286278654619182	0.0122459992452637	0.0104011856247696	0.00198233524687037	0.0168783111522434	0.00944886445206228	0	0.00950202026975093
OM5_H_6H_3	0.0126764078377864	0.0148170025599685	0.00527364075847558	0.0274878395462444	0.00621274701683411	0.0258786842532909	0.00661841408090963	0.0128884184537957	0.0121934694363036	0.00531563095711392	0.00362113433448188	0.00778156145695543	0.0115264278669605	0.00209814679940753	0.012927388629968	0.019001508910876	0.00821606576935933	0.00855829002753516	0.00745142590051327	0.00773556039846158	0.00482006247828169	0.0189280607624979	0.00914011511965488	0.0237288645566547	0.0180299463027154	0.00671838718051174	0.0130724307609622	0.0226771243014435	0.00960298511414512	0.00376217154309345	0.0168153567948451	0.0154733192040411	0.0069366823275636	0.0121975135287715	0.0124587777340224	0.00503013933729746	0.0166888863304734	0.00911139500372801	0.00794012704681048	0.0561991152925353	0.0649071170240396	0.0535632565780353	0.0136347340323514	0.0152733289070573	0.00959580028906956	0.0342135907519358	0.0431103280104647	0.00959870296651673	0.00941427049413316	0.0131982004758194	0.0254983917629429	0.00105846015211528	0.0112844399364108	0.00590076562207345	0.00915717706521365	0.0107433191461902	0.010932048621413	0.0128563163040332	0.00600930563190068	0.0225272093063613	0.0150547521389289	0.0071595228738575	0.00732512400042286	0.0189668682930327	0.00894063385955965	0.00760473390929166	0.00888358373358014	0.00950202026975093	0
