	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6B_3	0.0750056030343185	0.0656599717369747	0.04263059997458	0.056212069541713	0.0647379843867948	0.0310199842243712	0.0497943146627871	0.0176515511988082	0.0164988820684083	0.0404618328662983	0.0532884605588342	0.0177065969870121	0.0711843723460963	0.060431745872704	0.0557124244794425	0.0429616257828297	0.0432867212073474	0.0481022853314117	0.0421288504808846	0.479276098420836	0.0300926805538853	0.0454020737290215	0.0622498254228787	0.0756373488193352	0.0451683535762077	0.0551430357482492	0.0739599132145212	0.0314368276146271	0.0275749796748799	0.0512363587071609	0.0165377609849381	0.0445267367649201	0.0576225115948742	0.0145755760706981	0.0400825816593768	0.044935274623561	0.0280231285231206	0.0396405109457124	0.0482836781974129	0.0343921202309691	0.0428283956197472	0.0490015220599279	0	0.0655135921206428	0.0331133704103717	0.039380081904349	0.0448211321384852	0.0395584583403039	0.0405939338024452	0.0140461205420343	0.0672774835054631	0.0576693684337084	0.0308317979245223	0.0505302294460461	0.0307280117929238	0.0157349352035484	0.0605510183808695	0.00382830875046335	0.0337740332578028	0.0236290851049267	0.0457375101338559	0.0570048093251033	0.0363850297230218	0.0233677438302404	0.0328406163675721	0.0177200757238667	0.0236914167854029
OM5_C_6D_1	0.00986675301780739	0.00477742277973383	0.0246376555789932	0.0120767546993219	0.0149161367600609	0.0414068414144287	0.0160430111515781	0.0497316609574123	0.080923582650617	0.0324915447337949	0.0154105885499965	0.0486140082269702	0.00572003703868102	0.00836616010778144	0.00985067011860162	0.0228472167537032	0.0271877900149796	0.0197869938058714	0.0242830619903841	0.42441788309284	0.0385299753986067	0.0243926887643197	0.00922727429583972	0.0176419786103648	0.0204317486731615	0.0172332031757192	0.0106115841771967	0.0350987451111808	0.0382865777178206	0.0223538931499491	0.0587216846418499	0.0224715471655573	0.00949247003746446	0.0512844747957007	0.0286779604754777	0.0238587519849053	0.0379978917434984	0.0259105366169077	0.0183344823565368	0.0312841171882429	0.0230754026930493	0.0201391654534138	0.0655135921206428	0	0.032471258262386	0.0262561364670023	0.0220626089154166	0.0260920316794755	0.0270335987012396	0.0521563884551678	0.010188919456076	0.0140058088351136	0.0350927393391524	0.0220777486430807	0.034829216431115	0.0517145402537488	0.00579660060405443	0.0624531506361442	0.0324969846389445	0.0421798824097709	0.0260322478355773	0.0187041655122292	0.0325711327040265	0.0448800097713223	0.033246819164715	0.0479187962494385	0.0424931957226716
OM5_C_6D_3	0.0420910579934466	0.0326268866876462	0.0108253620800407	0.0234570482680751	0.0329093698535476	0.0153269764310766	0.0167121024922508	0.0177568676478025	0.0488648259683484	0.01532551064575	0.0208511842135947	0.0169305043791206	0.0381708970741493	0.0275265259611974	0.0227113196586657	0.00992407943749289	0.0141367921121292	0.0170119576607104	0.00960241270784384	0.451688969229782	0.0101166762593235	0.0149241636508156	0.029518891049818	0.0434194353314952	0.0120650852316977	0.0235612824170972	0.040989659334059	0.00506309057486983	0.00606065273844356	0.0211129923013393	0.028942955020551	0.0122164298081531	0.0250842212173965	0.0188406085839174	0.0107145415976135	0.0138622472456309	0.00736450208441517	0.00674927537911335	0.0154802061340969	0.00154816669231185	0.00985089194554362	0.0172880604429601	0.0331133704103717	0.032471258262386	0	0.00627847006758539	0.0123993993548975	0.00646302274941146	0.0114489234491439	0.0202001315543892	0.0346385912141604	0.0254840764730538	0.00342883243224869	0.0201516965598384	0.00242567145748871	0.0196390496846726	0.027468020249572	0.0300086142427818	0.00376305909829467	0.0104311092326619	0.0165455595313915	0.0260550248674893	0.00970100666589107	0.0153519622774623	0.005400112646598	0.0154582784729437	0.0103470714998661
OM5_C_6F_1	0.0359410522771085	0.0263526277638541	0.00617745473624773	0.0172982700460397	0.0270607002916922	0.0182823668682064	0.0104341633052646	0.0236351298028043	0.0551235862604089	0.0143569573930767	0.0148862159633272	0.0230663512369646	0.0319670912146665	0.0212909656149645	0.0165637721535524	0.00369932449824534	0.011049374093446	0.01263626546821	0.00424111366991196	0.446519180647298	0.013818330997136	0.0107072955040582	0.0233414256628516	0.0373640913145788	0.0058259054523048	0.0179939760579977	0.0347237785212228	0.0093362268928106	0.0120496329292482	0.0164502881404676	0.0346607075685451	0.0067475815104661	0.0192655548268673	0.0250473000672249	0.00855046155559364	0.00934361738682544	0.0128936004405123	0.00222185304821212	0.00937636346536609	0.00502994712685188	0.00371452994232502	0.0119139781774115	0.039380081904349	0.0262561364670023	0.00627847006758539	0	0.00679067366587084	0.00021373670960418	0.00987364768003346	0.0264171265168025	0.0284765976334935	0.0195749853009632	0.00890578545724032	0.0154176559934708	0.00869192235462428	0.0255830051017731	0.0211942365633715	0.036242594651906	0.00672944086980857	0.016530610943739	0.0129507795312795	0.0207219371201879	0.0100821113917186	0.0207529047164553	0.00901288522533978	0.021703464262645	0.0162965446007292
OM5_C_6F_2	0.0319261349961177	0.0211819914476076	0.00259235775524675	0.0114233555460175	0.0205137973798316	0.019537727805544	0.00642063170066028	0.02812186713054	0.0608901450781412	0.0120283177046603	0.00852475716088696	0.02930054745003	0.0277169230958853	0.015732023200738	0.0133261893045688	0.00375544947930088	0.0069636148192409	0.0145695771748463	0.00279792887191457	0.442824909075176	0.0164868889687515	0.0051311409989826	0.0174523851265417	0.0310972076349187	0.00501758530229377	0.0112460983900065	0.0293126487456548	0.0134885804738877	0.0172766858978156	0.00991132760986441	0.041258797574019	0.000447251524425155	0.0171796410159036	0.0302782408766175	0.00689911772676238	0.00368727799990742	0.0195072249414536	0.00825233628130228	0.00373121998606511	0.0108942037876382	0.00341007180123234	0.00512789761231687	0.0448211321384852	0.0220626089154166	0.0123993993548975	0.00679067366587084	0	0.00657818592672713	0.015132658904563	0.0324761256819715	0.0224953580515201	0.0131013525130069	0.014029796407179	0.00886149376153006	0.0147772641089688	0.0301427282335692	0.0164718250930505	0.0414741886766435	0.0110566463153636	0.0228260827250752	0.00774087800994216	0.0139329706950594	0.0105876543873096	0.0274479006737857	0.0158027118926535	0.0271456951227472	0.0211955886761428
OM5_C_6F_3	0.0357855067895945	0.0261664184114585	0.005990514132984	0.0170948818229221	0.0268487446673298	0.0183074441748142	0.0102506162267239	0.0237773744006342	0.0553130790543434	0.0142599036139465	0.014675272773485	0.0232667961688765	0.0318042835866064	0.0210948726714054	0.0164119712164487	0.00349726098418332	0.0108944925606993	0.0126234553008667	0.00403888777869567	0.446388182789788	0.0138814863237644	0.0105199712107498	0.0231398630229175	0.0371572394907287	0.00566383859433746	0.0177803071814187	0.0345344734872085	0.00944059643233282	0.0122068348038381	0.016247325177293	0.034871887152216	0.00653710656873939	0.0191471409860125	0.0252155085034701	0.00843916867278253	0.00915086958766542	0.0131040881289575	0.00233085590112512	0.00916851696077576	0.00519520808292109	0.00350478062768366	0.0117020879676279	0.0395584583403039	0.0260920316794755	0.00646302274941146	0.00021373670960418	0.00657818592672713	0	0.00999311841473246	0.0266126771113037	0.0282743249343231	0.0193634781670022	0.00905094799914525	0.0152138981648851	0.0088796390561064	0.0257288760232481	0.0210149612303437	0.0364139165387617	0.00682523780690803	0.0167316448098033	0.0127763707829241	0.0205091891189468	0.0100508645277597	0.0209658256280319	0.00922572724761294	0.0218773802046341	0.016447116367817
OM5_H_2H_2	0.035635282570658	0.0288120753521911	0.0155991366591478	0.0221161898679773	0.0326485936921655	0.0266212302852299	0.0147300648199931	0.0278693597097227	0.0549703267490171	0.0241962616552154	0.0209766689354089	0.0229394724486594	0.032327168165553	0.0249993191971828	0.0175892374550465	0.0114050704353122	0.0207806904515278	0.00767550980362206	0.0134672093372431	0.445177069270864	0.0215155932596285	0.0199687814435195	0.0274780651439344	0.0416451805034919	0.0108790031938761	0.0249507241566817	0.037069416318525	0.0164564166861417	0.0167930421897398	0.024952306801055	0.0318095669758216	0.0153114428670416	0.0179543228914185	0.0276722414916669	0.0184219617155054	0.0185086827369707	0.0127494452647795	0.00766343808980605	0.0157855060082322	0.0115882926046851	0.0118154296220896	0.0198363275183219	0.0405939338024452	0.0270335987012396	0.0114489234491439	0.00987364768003346	0.015132658904563	0.00999311841473246	0	0.0266115064801803	0.0324261495527426	0.0254127734710871	0.0148350210235625	0.023904635991652	0.0126230150466911	0.0295140572727113	0.0234828104818088	0.0381064111932685	0.0145130118670209	0.0171593376726124	0.0224303050607696	0.027989236118111	0.0195019791752199	0.0182239999705445	0.00820418083840019	0.0241876509100189	0.0207348121461978
OM5_H_2H_3	0.0614717043658388	0.0526946658131335	0.0305809184503504	0.0436472484642674	0.052898306324881	0.0233504055569684	0.0367961933831497	0.0110042617777924	0.0288249079702155	0.0308306888197736	0.0409837430333591	0.00367367248692686	0.0577733042576795	0.0476953024699918	0.0423155149311625	0.030100790922895	0.0323659907038554	0.0341823158745627	0.0296914559898294	0.467598245545694	0.0203344828858235	0.0340254628627665	0.0497054088123647	0.0635420950535271	0.0320521404712679	0.0433954137601737	0.0610849182508056	0.0198406012676815	0.0155451132578051	0.0401733904165281	0.0114851857415918	0.0322456853315471	0.0439234353488094	0.00657771246999451	0.0288934192319118	0.0332822521251901	0.0142337186723111	0.0263375496050928	0.0356725407212054	0.0216356780028214	0.0300454989478659	0.0371118781292469	0.0140461205420343	0.0521563884551678	0.0202001315543892	0.0264171265168025	0.0324761256819715	0.0266126771113037	0.0266115064801803	0	0.05481982048738	0.0455605435136047	0.018626269988989	0.03933262757085	0.017777112187847	0.0105161601119996	0.0474557989455144	0.0120447481833602	0.0217285712094551	0.00999018970306637	0.0349114807332525	0.0456259400957795	0.0257481881515834	0.0095712146426196	0.01905838424907	0.00682572745029662	0.012767609086315
OM5_H_6A_1	0.0154603469176255	0.00546001863304393	0.0247027783613971	0.0111868591748243	0.00573748509764771	0.0398340074027658	0.0183892862653408	0.0503677360850509	0.0833227384400359	0.029894296016592	0.0140182690230274	0.0515221747915285	0.0117885624621712	0.00745233870519292	0.0153527454627165	0.0247784918993043	0.0252299366175741	0.0263349422413413	0.0252267631818574	0.424855284448796	0.0381877558040786	0.022615383794862	0.00514341942669274	0.0092250416991188	0.0231461685836026	0.0130494823989894	0.00789634343209765	0.0359040328334534	0.0397650046388054	0.0182166900946768	0.0628683076186397	0.0227823418035228	0.0176076927046344	0.0527371218573489	0.0277883730224605	0.0227090195359255	0.0412619358920445	0.0289299949641011	0.019164447881433	0.0332083861866205	0.0248043459073728	0.0185444891598335	0.0672774835054631	0.010188919456076	0.0346385912141604	0.0284765976334935	0.0224953580515201	0.0282743249343231	0.0324261495527426	0.05481982048738	0	0.00990582089909119	0.0365178924787017	0.0184305332507137	0.0370594600795016	0.0523963130584012	0.00945508039581214	0.063900015941063	0.0335389667850869	0.0449950868085685	0.0232925287245867	0.0127634225931954	0.031769544706316	0.0488670756525258	0.036888686113004	0.0496274258696049	0.0436409648195447
OM5_H_6A_2	0.0228510302492748	0.0107253120929683	0.0150798478292926	0.00383003002467132	0.0074971153597665	0.0299558187230861	0.0106887573583807	0.0405832072612019	0.0738479990705632	0.020105403885989	0.00469890338203137	0.0423928050382828	0.0185603191649616	0.00564365972820593	0.0116181608281746	0.0159496117551432	0.0153315063044579	0.0209573283985898	0.0158964434626796	0.433170313515455	0.0283204480671102	0.0127128983976463	0.00560298805236872	0.018036171241121	0.0149449971162712	0.00340374094516248	0.0175050923275869	0.0262555235345909	0.0302566299120615	0.00874212489991168	0.0542175407510537	0.0133239043708941	0.0157740135770241	0.0431104563905471	0.0179182910940862	0.0128607995352381	0.0324605173002515	0.0204469021955908	0.0102718977860335	0.0239899223338637	0.0158656792226833	0.00871235789537383	0.0576693684337084	0.0140058088351136	0.0254840764730538	0.0195749853009632	0.0131013525130069	0.0193634781670022	0.0254127734710871	0.0455605435136047	0.00990582089909119	0	0.0270410618249711	0.00875004698457434	0.027872408673516	0.0426124424513653	0.00884344255108797	0.054227256149618	0.0239935198807991	0.0359106987974383	0.013465173586377	0.00488317672845736	0.0218862734160974	0.0403036494381654	0.0284157961881341	0.0400896199222089	0.0339992370092546
OM5_H_6A_3	0.0448177373817637	0.0349104219618038	0.011985387776243	0.0254050408719678	0.0343204526837986	0.0122347592191735	0.019122951254973	0.0147318446935995	0.0468808118702276	0.014020285998337	0.0225436824813081	0.0157004605572595	0.0408082141902864	0.0296272943670978	0.0254586297478616	0.0122672385648848	0.0140822237152165	0.0203823887112039	0.0113073770419978	0.454007956051609	0.00693790145236704	0.015470979968901	0.0314580851375441	0.045066128019234	0.0146993709176294	0.0247845972885312	0.0431856869576942	0.00220454962881041	0.00325826097629046	0.0216734936688324	0.028308211849551	0.0137575474046894	0.028104381173045	0.0163313682034736	0.0105420382376261	0.0146682875219412	0.00798504819991922	0.00986890198669226	0.0174643744808598	0.00397612418171402	0.0120819318177369	0.0185054030640937	0.0308317979245223	0.0350927393391524	0.00342883243224869	0.00890578545724032	0.014029796407179	0.00905094799914525	0.0148350210235625	0.018626269988989	0.0365178924787017	0.0270410618249711	0	0.0207927996929871	0.0028855542150435	0.0166795898118533	0.0298857597671407	0.0275545315422326	0.0031062045869025	0.00959394227060974	0.0166163790271303	0.0270237137771858	0.0082852261415825	0.0154572761290052	0.00799615423891673	0.0131264335336003	0.00740634316943112
OM5_H_6B_1	0.031388001463797	0.0193595025320612	0.00943061768537385	0.0100547298100523	0.0145501305869026	0.0215413789428936	0.0114496003554882	0.0330710087993651	0.0669150308460788	0.0114775890424967	0.00699256841489062	0.0364874817414068	0.0270624903391247	0.0139129670413796	0.0164802168469676	0.0126098368034542	0.00727225601093688	0.0220997526098661	0.0111777291050232	0.440365509543318	0.020581714697674	0.00532264382352217	0.0143445321761524	0.0255966123097806	0.0132270278573386	0.00540323723792753	0.0261891831800774	0.0195158435287542	0.0237948090235921	0.00105060311377396	0.0489648285566781	0.00877470843526611	0.0209838567312771	0.0360604038464875	0.0105137347637801	0.00629427191326275	0.0275042368074245	0.0170796626467675	0.00878444289426381	0.0186060267166884	0.0122704209621804	0.00422545250496767	0.0505302294460461	0.0220777486430807	0.0201516965598384	0.0154176559934708	0.00886149376153006	0.0152138981648851	0.023904635991652	0.03933262757085	0.0184305332507137	0.00875004698457434	0.0207927996929871	0	0.0223215161853502	0.0350820292412123	0.0164013473298027	0.0469450313509036	0.0176980074406992	0.0302609521281838	0.00497712354906725	0.00650152810326538	0.0141738101463685	0.0354957998107948	0.0243010940260786	0.033317279522255	0.0270553356278154
OM5_H_6B_2	0.0444109371959	0.0350408265772488	0.0130974765941203	0.0258794238303657	0.0352807873043508	0.015037335911453	0.0191234165150603	0.0157177532242786	0.046445186666112	0.0165856060892653	0.0232525150672874	0.0145293224675539	0.0405206281644431	0.0299509667813202	0.0250437600930642	0.0123481786175563	0.0160232656785433	0.0188215574579247	0.0119799268676984	0.45362214999425	0.00973053248249657	0.0170426841716417	0.0319417260714812	0.0458243729365555	0.0144521011642365	0.0258901130701925	0.043407823939166	0.00507386998498541	0.00419273600005641	0.0232599315118534	0.0266777430217046	0.0145788321664988	0.0272857757498262	0.0165319180449843	0.0125171988694199	0.0160567718484232	0.0054464337760579	0.00899306465986203	0.017901164495851	0.00388371858009557	0.0122763002149664	0.0196033518048745	0.0307280117929238	0.034829216431115	0.00242567145748871	0.00869192235462428	0.0147772641089688	0.0088796390561064	0.0126230150466911	0.017777112187847	0.0370594600795016	0.027872408673516	0.0028855542150435	0.0223215161853502	0	0.0175403804893141	0.0298693032563888	0.0276621162303519	0.0050339758784537	0.00805882468779941	0.0184980614227876	0.0283290360634994	0.010842791261342	0.0132926909443264	0.00521174786495206	0.0131138965527497	0.00834311089566256
OM5_H_6B_3	0.0614632899501274	0.0512908517856949	0.0277672240103401	0.0415275777801705	0.0494736427248613	0.0153786081888416	0.0357026970659287	0.00203114188983537	0.0322239034909573	0.0247492145136168	0.0384219876398504	0.0115191390506299	0.0574267237610716	0.0458628970993297	0.042128333996394	0.028882936915503	0.0278129905614585	0.0362849154479481	0.0276097555777927	0.46804233204716	0.0145123965086827	0.0300833745703921	0.0474810267130196	0.060465491769474	0.0313702564821184	0.0398972355266757	0.0594244365060636	0.0166926032976952	0.0135941855064009	0.0357363418925435	0.0216072926215969	0.0298004611414804	0.0447046110884128	0.00396294742429461	0.0247670301318686	0.0297647884020804	0.017155902796713	0.0263827939120876	0.0337763968413996	0.0206007727136704	0.028658056490253	0.0339062501661526	0.0157349352035484	0.0517145402537488	0.0196390496846726	0.0255830051017731	0.0301427282335692	0.0257288760232481	0.0295140572727113	0.0105161601119996	0.0523963130584012	0.0426124424513653	0.0166795898118533	0.0350820292412123	0.0175403804893141	0	0.0464054738381793	0.0119943876170002	0.019252457897901	0.0132383017136897	0.0302075584446797	0.0415789928387649	0.0209225282798418	0.0172885290026415	0.0213162899295532	0.00609033403725217	0.00930667105736861
OM5_H_6C_2	0.0155672145001816	0.00536445936878455	0.01901906660355	0.00634964873660317	0.0121220299786153	0.0356804503029451	0.0107776509789219	0.0444038947146081	0.0762105730897526	0.0266973206719492	0.00963139793112022	0.0439904621830037	0.0112895798207412	0.0035239232789895	0.00599556709256905	0.0176345632427703	0.0213977075064132	0.0169851075036498	0.0188313732851668	0.428963086509813	0.0329517795494923	0.0186012149881602	0.00565611723639344	0.0185125174194031	0.0154321074806213	0.0118143275942839	0.0137638061571322	0.0297308402911114	0.0331191004359377	0.0167464381627624	0.0546749267573151	0.0168655012130346	0.00837575399882956	0.0461795501910754	0.022966565643246	0.018093605888542	0.0334539855267645	0.0211364831134325	0.0127463634869575	0.0261899023768739	0.0178067391289872	0.0143433826604406	0.0605510183808695	0.00579660060405443	0.027468020249572	0.0211942365633715	0.0164718250930505	0.0210149612303437	0.0234828104818088	0.0474557989455144	0.00945508039581214	0.00884344255108797	0.0298857597671407	0.0164013473298027	0.0298693032563888	0.0464054738381793	0	0.0573854220936838	0.0271653728968367	0.0374854115693333	0.0202458551195787	0.013715738599251	0.026893430847281	0.0407002389113212	0.0288263830547352	0.0428754698794906	0.0372605905280892
OM5_H_6C_3	0.0720307887973234	0.0624374450167129	0.0392261539765311	0.0528841107406742	0.0612287925985156	0.0272203524056147	0.0466206763718363	0.0139483280750746	0.0202490109453674	0.0367382547593778	0.0499017003792936	0.0155509893222087	0.0681441065410785	0.0571437903530577	0.0526899334173958	0.0397695043716771	0.0396871968490169	0.0454949543875565	0.0388182757245633	0.476894077535531	0.0264392404980512	0.0418607122503195	0.0589034374969735	0.072165644637001	0.0420566858860977	0.0516352165446224	0.0706958245132832	0.028024777341053	0.0243033631093465	0.0476304256645283	0.0172786390546358	0.0411656290043602	0.0547798030773649	0.0112256344422389	0.0365359422403565	0.0414424829106691	0.0253996944848357	0.0366350524423642	0.044992657162857	0.0312250878828661	0.0396120937999647	0.0455380280405166	0.00382830875046335	0.0624531506361442	0.0300086142427818	0.036242594651906	0.0414741886766435	0.0364139165387617	0.0381064111932685	0.0120447481833602	0.063900015941063	0.054227256149618	0.0275545315422326	0.0469450313509036	0.0276621162303519	0.0119943876170002	0.0573854220936838	0	0.0304290973109935	0.0209761769553088	0.0421167101105463	0.0534312516365965	0.0327831475173952	0.0216097501348174	0.0301634852298826	0.0145538478419062	0.0202886246083811
OM5_H_6F_1	0.0422868656545631	0.0320997950631961	0.00891830329374792	0.022471962501428	0.0312416811086816	0.0121437370852117	0.0164627523869803	0.0172551864603462	0.0498992058817861	0.0116481081861669	0.0195383311234601	0.0187978741487764	0.0382113403386223	0.026742700951182	0.023010261235957	0.00968183764655036	0.0110908609540229	0.0190455718150746	0.00840394876406958	0.451828848927735	0.00725073047666224	0.0123763465670268	0.0285065754193536	0.0420212768970194	0.0122780487168818	0.0216914833979096	0.0403191928833732	0.00263632445803905	0.00626679919064515	0.0185875241298486	0.0313455464060522	0.0107603646900241	0.0259437652511156	0.0192248053670069	0.00755591739895463	0.0115623960758111	0.0104800847997843	0.00823041366728418	0.0145892131103859	0.00296130472279004	0.00942733412991302	0.0154198195959379	0.0337740332578028	0.0324969846389445	0.00376305909829467	0.00672944086980857	0.0110566463153636	0.00682523780690803	0.0145130118670209	0.0217285712094551	0.0335389667850869	0.0239935198807991	0.0031062045869025	0.0176980074406992	0.0050339758784537	0.019252457897901	0.0271653728968367	0.0304290973109935	0	0.0126141465370607	0.0136047132184523	0.0239184451472794	0.0059619573927366	0.0182574247939361	0.00916295511657582	0.0161129716757701	0.0101551686829342
OM5_H_6F_2	0.0515353253067463	0.0427412101076649	0.0211375305213563	0.0338182608764154	0.0433293091376562	0.0184135309440987	0.0268541452911581	0.0120491662252715	0.038809803176411	0.0232529195466218	0.0312745800818523	0.00653838701105728	0.0478070689480906	0.037799652951555	0.032335727393633	0.0202283502953726	0.0236720868528156	0.0245349073952021	0.0200288119045009	0.459357469693901	0.0138212604847912	0.0249511611654378	0.0398643592376699	0.0538256929761681	0.0220932038491334	0.0339428477532241	0.0511436239144731	0.011350453646249	0.00719999558122849	0.0311720826084345	0.0187356253941676	0.0226339737320695	0.0340379265802182	0.0106904818266302	0.0201317490062556	0.0240391860973361	0.00442450642569841	0.0163558655005172	0.0258649803147764	0.0119360206075776	0.0202055453110617	0.0276545700203819	0.0236290851049267	0.0421798824097709	0.0104311092326619	0.016530610943739	0.0228260827250752	0.0167316448098033	0.0171593376726124	0.00999018970306637	0.0449950868085685	0.0359106987974383	0.00959394227060974	0.0302609521281838	0.00805882468779941	0.0132383017136897	0.0374854115693333	0.0209761769553088	0.0126141465370607	0	0.0262013303013356	0.0363525538727484	0.0176515333922036	0.00643544822718468	0.00921768882697949	0.00732382028065573	0.00725246292218678
OM5_H_6F_3	0.035619508854769	0.0237913611437514	0.00684953876541984	0.0140023866078334	0.0195260884481147	0.0165853269125647	0.0128345837110252	0.0282062740289109	0.0621634208469514	0.00665024266921854	0.010626250678593	0.0322305941938382	0.0312875169363455	0.0182077974527592	0.0190776733309277	0.0111546672932967	0.00254952863734776	0.0222816627787025	0.00896940370539306	0.444485654579473	0.0156988550093816	0.00261396237992132	0.0189752690491578	0.0305705472075988	0.0127548879179389	0.0102503950737855	0.0309669523482321	0.0151006336292133	0.0194329950185817	0.00553673516071536	0.0449140979372521	0.00742196880653615	0.0234215392437898	0.0313332413563232	0.00607690650063719	0.00406030927301834	0.0238674820947874	0.0149696928271863	0.00970805855295258	0.015046281582805	0.0106977017412929	0.00601434353805693	0.0457375101338559	0.0260322478355773	0.0165455595313915	0.0129507795312795	0.00774087800994216	0.0127763707829241	0.0224303050607696	0.0349114807332525	0.0232925287245867	0.013465173586377	0.0166163790271303	0.00497712354906725	0.0184980614227876	0.0302075584446797	0.0202458551195787	0.0421167101105463	0.0136047132184523	0.0262013303013356	0	0.0114349321863542	0.0093716922185497	0.031786722605923	0.0212504597742219	0.0287090175372812	0.0224245137420888
OM5_H_6G_1	0.0271016297720747	0.0150028508702249	0.0152372288435172	0.00832919527068109	0.00819543026086715	0.0278791354965597	0.0137084088433702	0.0395677639318297	0.0733666458307923	0.0177079563938836	0.00733603142436656	0.0426828901163912	0.0228968088049498	0.0104156382566316	0.0161576728252305	0.0174031949997969	0.0137733577713511	0.0245401938507142	0.0166185918464726	0.435253491150091	0.0270815204516827	0.0116620825636608	0.00975451894995859	0.0191932485596186	0.0171381584533774	0.00309286384437707	0.0206583279806303	0.0258745429648577	0.0301040248625718	0.00592455309843538	0.0549748267362633	0.014005931743271	0.0204680417823242	0.0425187025476497	0.0169552623674808	0.0123580583739817	0.0333238747493026	0.0220317011391647	0.0122158493643861	0.0245110522760073	0.0171851753455554	0.00882730602642566	0.0570048093251033	0.0187041655122292	0.0260550248674893	0.0207219371201879	0.0139329706950594	0.0205091891189468	0.027989236118111	0.0456259400957795	0.0127634225931954	0.00488317672845736	0.0270237137771858	0.00650152810326538	0.0283290360634994	0.0415789928387649	0.013715738599251	0.0534312516365965	0.0239184451472794	0.0363525538727484	0.0114349321863542	0	0.0206710961732826	0.0413003413952128	0.0297322016231693	0.0397256579204195	0.0334842703886356
OM5_H_6G_2	0.0424233400152418	0.0313026845027484	0.00799651613646078	0.0213064822962821	0.0285810223665466	0.00897300938649669	0.0169599835381864	0.0189063070877402	0.0528088506581054	0.00574853635846312	0.0180022890127049	0.0232825805972288	0.0381754661883227	0.0257075407025454	0.0238695426350783	0.0112960895866234	0.00690862984024707	0.022574586199544	0.00895822066341028	0.451382702681062	0.00645582490766527	0.00920993149407825	0.0270279631393465	0.0396024120637724	0.014002486879984	0.0190285145239605	0.0391082993584683	0.00630829984977272	0.0105372029585707	0.0148642505998509	0.0361512839588024	0.0101579455200376	0.0275167236809113	0.0219655677021888	0.00400439566631987	0.00909481057636573	0.0162206716178166	0.0122009802732512	0.0142747929181367	0.00863347464324823	0.0108506637642432	0.013249861401399	0.0363850297230218	0.0325711327040265	0.00970100666589107	0.0100821113917186	0.0105876543873096	0.0100508645277597	0.0195019791752199	0.0257481881515834	0.031769544706316	0.0218862734160974	0.0082852261415825	0.0141738101463685	0.010842791261342	0.0209225282798418	0.026893430847281	0.0327831475173952	0.0059619573927366	0.0176515333922036	0.0093716922185497	0.0206710961732826	0	0.0237131888743889	0.0150904934424955	0.0193952998596155	0.0131119469464845
OM5_H_6G_3	0.0537778185689958	0.0460488942603313	0.0261306505015565	0.0378068200350513	0.0477912342866006	0.0248226567440504	0.0304935774614247	0.0166874638941674	0.0368433676931715	0.0294048354156114	0.0356097018085128	0.00632850665822561	0.050334353568733	0.0414941328065808	0.0351356146140915	0.024363368605829	0.0293102014701834	0.0258962318506149	0.0247039887281968	0.460387962019793	0.0202468307838091	0.030268547613039	0.0437374794388521	0.057912669863654	0.0257366951625824	0.0386882886079179	0.0544500109486176	0.0174264411047977	0.0135021562870398	0.0364591902907628	0.0140250804389866	0.0273303777971368	0.0360911303602453	0.0137640819914282	0.0257952500545099	0.0292060270401797	0.0079974537310646	0.0199739468398683	0.0300566594640301	0.0168959048469289	0.0244500048302235	0.0324879181950345	0.0233677438302404	0.0448800097713223	0.0153519622774623	0.0207529047164553	0.0274479006737857	0.0209658256280319	0.0182239999705445	0.0095712146426196	0.0488670756525258	0.0403036494381654	0.0154572761290052	0.0354957998107948	0.0132926909443264	0.0172885290026415	0.0407002389113212	0.0216097501348174	0.0182574247939361	0.00643544822718468	0.031786722605923	0.0413003413952128	0.0237131888743889	0	0.0119888802643898	0.0113098291724968	0.0135104441746829
