	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_6A_3	0.0420930100332517	0.0359697952426131	0.0370476087209363	0.0450759881855974	0.0296212018342626	0.0391927661708403	0.0363435757959076	0.0327867946962967	0.0273386825100197	0.0423349521377294	0.0407599953978371	0.0383710586485213	0.0132778488465039	0.0342185446608535	0.0295798870566519	0.0330008067209456	0.0389168655707499	0.0379415873579703	0.00823372687598096	0.0319125266400744	0.0226690504464183	0.04464143914756	0.0259030346824844	0.0343268855215122	0.043492278068142	0.038026812454682	0.036444986760075	0.0405284234880505	0.040935975435437	0.0328654297652591	0.0433148337037429	0.0336939063800708	0.0275842606075184	0.0139706652841973	0.0480914778548225	0.0380723716795278	0.0263064207537365	0.0383632279226096	0.0597057767592019	0.0327670748336055	0.0253375331050664	0	0.0303833496520522	0.0400938918412995	0.0339008647014737	0.011999111275206	0.0601871259115	0.0564384283800342	0.0536050837514537	0.0383432249568015	0.0303930076946482	0.0380299969572789	0.0392127560456388	0.0376233966670687	0.0291968879256885	0.0345015826978055	0.0245859549562205	0.0249732335677393	0.0379922321577968	0.0327642583245166	0.0365574253870212	0.0240708060270084	0.0267011455071929	0.0435855203647284	0.0381196764131777	0.0360599413301045	0.028666858028849	0.0261521785027307
OM5_C_6B_3	0.014020313022357	0.00569474058009229	0.0100395934094558	0.0147581614260601	0.0156521958822999	0.00946142512602172	0.00713774049163755	0.0052937561406135	0.00540913527246527	0.0119920410846085	0.0108187340450606	0.00799342298246895	0.0327228895851028	0.00470552099349868	0.000821574608794829	0.0117068359037145	0.0107523001568641	0.00776110664828925	0.038564899564226	0.00725058429329253	0.0135195767910497	0.0142770875008838	0.0139550356585713	0.00395656382023413	0.0138040265518222	0.00765156057333213	0.00805305777268512	0.0132206395110882	0.0106827420421554	0.0032848728755182	0.0133346613962237	0.00798146927714743	0.01121746347271	0.0186334979004861	0.0177298063253097	0.00907659215977559	0.012643095901295	0.007996534195965	0.0295835325134152	0.0605065341962578	0.00585821199081869	0.0303833496520522	0	0.0100207892031034	0.0155730139014232	0.018495536874233	0.0299996833833602	0.0261068113343845	0.0233476768293982	0.00957937363406716	0.00925577586956395	0.0666260034815512	0.00883412430065563	0.0109715745604468	0.0011878080599947	0.00559362518631591	0.00592661841893139	0.00603217719356962	0.00766031831585717	0.00555181717139947	0.0139077105442186	0.00631473500894646	0.0187801464025031	0.0148012690202399	0.00973176867976338	0.00574873110554807	0.00372023733070912	0.00935774011932621
OM5_C_6D_1	0.00629535796665228	0.00436294986429816	0.00666203632422428	0.00520773504084538	0.0187980389819076	0.00147347762901935	0.00417251130314553	0.00785497787258806	0.0130669686138065	0.00291623613233104	0.00093302375471192	0.00341224776718922	0.0408811674805587	0.00590219059438094	0.0108399399087791	0.0127421144782536	0.00488252786029856	0.00227608154137674	0.0483118617186383	0.00993908554119209	0.0204384745041256	0.00511888641107965	0.0192285751587355	0.00619950937588965	0.00394975294119946	0.0032081873256776	0.00499134895977311	0.00692462457836139	0.00129345515538625	0.00880371979376876	0.00331524121667666	0.00861886161065118	0.0161280850528813	0.0274755625886698	0.00885335991580144	0.00344603996327874	0.0179623137065702	0.00283297853930789	0.0196511939577477	0.0690643351072501	0.0148094559177058	0.0400938918412995	0.0100207892031034	0	0.0161334328350709	0.0281106531693116	0.0213415522778783	0.016465217320485	0.0135400541529829	0.00379201910944567	0.0127055831091079	0.0753803330506295	0.00286953859935119	0.00718797882699845	0.0111535135637323	0.00892555501075033	0.0159289422054718	0.0151501924439733	0.00274543951382032	0.00800809336353381	0.0121852967283668	0.0161854840376059	0.0232185519118412	0.00588760634754456	0.00449126675482076	0.00547281978773425	0.0115190526122787	0.0157560032497859
OM5_C_6D_2	0.0128121299978387	0.0155212853489929	0.00948023447640364	0.0204693587038009	0.00456519146355828	0.0146658866720602	0.0127718854129895	0.0109312292584532	0.0117615890072714	0.0189624408838562	0.015979594755273	0.0177857760739069	0.02973392581254	0.0132926426171268	0.015747756617126	0.00394458017976001	0.0115316998190799	0.0156833721119089	0.0417142046390858	0.00841082724579075	0.0113239376348667	0.0208112843294176	0.0080008546207762	0.0158239933020335	0.016727721905694	0.0172108997594924	0.011410979556692	0.0109372223605681	0.0174196582252893	0.0180051186302518	0.0175295252982613	0.00842134652107345	0.00701637791053765	0.0199590614997203	0.0242881236768404	0.012699636370816	0.00774651948931444	0.0171747329560747	0.0311380971982405	0.0575820293446274	0.013770756584428	0.0339008647014737	0.0155730139014232	0.0161334328350709	0	0.0231433212665906	0.0360318879278928	0.0297087150424809	0.0265775226000566	0.0123526702326342	0.00652094436449127	0.064232913125836	0.0179851296657133	0.00909471211263079	0.0155530069274236	0.0200293825126726	0.0175714599939436	0.0141713390938887	0.0165988955515903	0.0106175557668362	0.00444066151563027	0.0167442282479957	0.00902798994117776	0.0148393686488398	0.011663754449206	0.0175720426705848	0.0124772647176916	0.00942069713873567
OM5_C_6D_3	0.0302032509440273	0.0240213546551539	0.0251791274277817	0.0331242937454924	0.0193162243054752	0.0271992589623223	0.0243505097210947	0.0208100505927945	0.0153688634574616	0.0303954987932449	0.0287696672109019	0.0264815598343601	0.0166065149435644	0.0222270735596507	0.0177060388420183	0.021617860629582	0.0269863764166849	0.0259724132086843	0.0202312985101039	0.0200620273186673	0.0119053318674034	0.0327158885533755	0.0153496377520197	0.0224156753809537	0.0315016242279896	0.0261154855607341	0.0244769812662281	0.0286947579480728	0.0289720855886213	0.0211495656422701	0.0313246792939897	0.0218379739045998	0.0163529346625121	0.00464791101045138	0.0362172640062889	0.0260902102398066	0.0153996092088641	0.0264424153833305	0.0477233137565809	0.0427441428269281	0.0133401848816975	0.011999111275206	0.018495536874233	0.0281106531693116	0.0231433212665906	0	0.0484438336493141	0.0444931839091528	0.041635742514969	0.0263721796288899	0.0187914641165448	0.0486001467908747	0.0273111662521695	0.0257997353252548	0.0173084693613928	0.0229522928465518	0.0128472050285025	0.0129764948513739	0.0260537299596095	0.0207964525125892	0.0252075068119253	0.012208188669731	0.0176612740730644	0.0316448387546917	0.026166889606225	0.0242204733559076	0.0166706648913002	0.0145581241359695
OM5_C_6F_1	0.0232534055740199	0.0247555219361231	0.0271017360062539	0.0161759225797201	0.0395281154318357	0.0226603375234211	0.0255128625928561	0.0291740211391762	0.0341667939807154	0.0185718784614984	0.0210248133995878	0.0220975425060495	0.0621379102971009	0.0269788169868972	0.0307706031577138	0.0333763869333237	0.0248446465794338	0.0230720283251905	0.0682663222543496	0.0312378293394159	0.041768383743928	0.0162467950066801	0.0404640264941906	0.0261652540791147	0.0194157983185979	0.0225309986027624	0.0261664954509229	0.0251047203182904	0.020186594179017	0.0273474720309812	0.0188471128709878	0.0297848207081472	0.0373941893055532	0.0484585482571697	0.0125220715655079	0.0244385686726657	0.0392316756224255	0.022252751339622	0.00977054253765262	0.0902042990451664	0.0355890417849168	0.0601871259115	0.0299996833833602	0.0213415522778783	0.0360318879278928	0.0484438336493141	0	0.0072443146102718	0.00993586360285755	0.0245115170154652	0.0339258414603782	0.0964239742425063	0.0213220132254155	0.027184329660759	0.0311797170967158	0.0257801018486712	0.0356435879433925	0.0358588709246481	0.0227266525476107	0.0293401790096629	0.0316129377741625	0.0362466056285794	0.0441409137275737	0.0212330399032626	0.025077979916123	0.0242540912464069	0.0324820059336073	0.0370850794387578
OM5_C_6F_2	0.0169332252059734	0.0204868234964717	0.0213108100656786	0.0113764856552041	0.0335051719257472	0.0175588752733105	0.0204925093171227	0.0242095321394358	0.0295221096692456	0.0141214935196218	0.0159150422634967	0.0181623698741039	0.0571057687878085	0.0223606551068474	0.0269205823936339	0.0274268854250161	0.0190518772307937	0.0185373561879456	0.06463002515528	0.025921007396282	0.036583328320962	0.0118386964865957	0.0348869217854202	0.0221515971045439	0.013658413726108	0.0184619019531922	0.0208351462545845	0.0188331790566579	0.0155341985221537	0.0239770930505956	0.0134421694756842	0.0243106167590175	0.0319085334942351	0.043920620288173	0.00871127444406032	0.0190810556169572	0.0337306662041745	0.01811205771394	0.00463767462435137	0.0853216865346061	0.0312517981618147	0.0564384283800342	0.0261068113343845	0.016465217320485	0.0297087150424809	0.0444931839091528	0.0072443146102718	0	0.00314396470330585	0.0190179021469367	0.0284189908508353	0.0916918815112943	0.017299604389642	0.0212264254255409	0.0272878979461292	0.0229077111676865	0.0319973441088829	0.0315797726515438	0.0184656724461618	0.0243203536376917	0.0252708583420216	0.0324097473421418	0.0381878570090934	0.0149178372379623	0.0194834732721886	0.0205651680064322	0.0279787932900177	0.0319687985417384
OM5_C_6F_3	0.0137926833395071	0.0176787830349064	0.0181835843591641	0.00860041719395052	0.0303627512052336	0.0145639140586682	0.0174920935046751	0.0211995914568002	0.026555713152743	0.0113769381724017	0.012935895785821	0.0154945212341829	0.0540319884168134	0.0194402174572238	0.0241667108842185	0.0242856931972266	0.0159286896331551	0.0156786147326495	0.0618118251908434	0.0228423725945692	0.0335046638703307	0.00919497797853043	0.0317649224341271	0.0193975379252557	0.0105621193314181	0.015744892310457	0.0177714013382508	0.0156917537206202	0.0126896093718991	0.0213977698976595	0.0104220744706836	0.0212134051887076	0.0287979452178682	0.0409392890722648	0.00661588465489769	0.016021343902802	0.0306167273157498	0.0153786167299681	0.00637165846981336	0.0822608308740963	0.0283468613485746	0.0536050837514537	0.0233476768293982	0.0135400541529829	0.0265775226000566	0.041635742514969	0.00993586360285755	0.00314396470330585	0	0.0159349214024423	0.0253102878761002	0.0886512084805931	0.014620856376809	0.0180875183356851	0.0245195000165037	0.0205103424523732	0.0292647164648069	0.0286870429016294	0.015688668578679	0.0212988871577133	0.0221385141326086	0.0296235294988374	0.035046116617404	0.0117754962633583	0.016383360804083	0.0179338776778482	0.0250505521895313	0.0289075958028361
OM5_H_2H_2	0.00445160929029789	0.00514914985613134	0.00287349198716412	0.00841072921817955	0.0151897976292831	0.0023456532766245	0.00245285692984662	0.00556425332727814	0.0110094149751686	0.00661767015375823	0.00366432842061328	0.00616492190645851	0.0381125844160044	0.00487450184196229	0.0103198806930662	0.00906467650326206	0.00144131132336621	0.00401103470245699	0.0465669111362995	0.00690865395932285	0.0175743835723312	0.00859023449144316	0.0159795243452417	0.00667098579664011	0.00537768776980703	0.00567855941232197	0.00190325958031795	0.00402850862957314	0.00507074255768483	0.00964947497750837	0.00567877104272859	0.00531100315006937	0.0129398873433549	0.0251906823411462	0.0122304842281701	0.000612608319086914	0.0147745997778167	0.00547897094860613	0.021630420078011	0.0663670735529311	0.0131000338994931	0.0383432249568015	0.00957937363406716	0.00379201910944567	0.0123526702326342	0.0263721796288899	0.0245115170154652	0.0190179021469367	0.0159349214024423	0	0.00945034213735794	0.0727736426372579	0.00605483614981692	0.00342552954986909	0.0105088559167562	0.0106201815376411	0.0150769078553826	0.0135009561128987	0.00500962557408687	0.00558290745000399	0.0084105169733526	0.0150609593395526	0.0197099512505023	0.00536610724481827	0.000702464810888154	0.00717033160079391	0.00979138869326324	0.0129865918221316
OM5_H_2H_3	0.0121404113777556	0.0105804091756929	0.00719814581846148	0.0177673143482577	0.00667547833161315	0.0113091824576698	0.00861508730996284	0.00547728257367225	0.00530336696048184	0.0156032069375583	0.0129194301575592	0.0132387333605176	0.0288095457945023	0.00808429891592891	0.00933619525006188	0.00316432638402536	0.00940537944280745	0.0114548317302776	0.038513499496657	0.00285644134388112	0.00834709355763419	0.0178097244224467	0.00654306767431808	0.0103228307798097	0.0147656521821987	0.0126640369484308	0.00776844354146617	0.0103845395638823	0.0139526804651531	0.0120039053882884	0.0151262055122769	0.0041452511265103	0.00349274156586425	0.0166272476861501	0.0215287204009359	0.00949128901766154	0.00532487362398076	0.0127555708511541	0.0307607056302864	0.0570793503993535	0.0074723829051577	0.0303930076946482	0.00925577586956395	0.0127055831091079	0.00652094436449127	0.0187914641165448	0.0339258414603782	0.0284189908508353	0.0253102878761002	0.00945034213735794	0	0.063548897842626	0.013688816090751	0.00752601253742606	0.00910683777568823	0.0141938283866769	0.0111624926012695	0.00790142066437973	0.0121721321689729	0.00519693165616865	0.0065976785839508	0.0104239810163168	0.0106535313782129	0.0139257755214922	0.00894316728870198	0.0123418513844817	0.00596950360046008	0.00424915616704933
OM5_H_6A_1	0.075602189508016	0.0717516241260484	0.0707318540830304	0.0805657666070458	0.0597425510683583	0.0742081538464709	0.0712842199301159	0.0675727172918651	0.0623903854686438	0.0779964576899133	0.0758562586042738	0.0744106024320211	0.0347836148011644	0.0695890947564295	0.0658923196848489	0.0651615739206182	0.0729134642105492	0.0734871844596464	0.0314624237943386	0.0658848376880506	0.0552573335306347	0.0803383340343855	0.0573561988856142	0.070367092226956	0.0781369898490885	0.0739701440815334	0.0709319705124427	0.0737757776255101	0.0764358191760036	0.069528267106556	0.0782952985631773	0.0675516410953941	0.0601189050326904	0.0480762673449178	0.0839978925778613	0.072678432676142	0.0583624475365039	0.0742472785647333	0.0942241725206551	0.00679393508150676	0.0609440051748175	0.0380299969572789	0.0666260034815512	0.0753803330506295	0.064232913125836	0.0486001467908747	0.0964239742425063	0.0916918815112943	0.0886512084805931	0.0727736426372579	0.063548897842626	0	0.0751758443783167	0.0710157246677101	0.0654688050448264	0.0714454156168505	0.0613279693905791	0.0606877108512713	0.0737804859064468	0.0674506476148864	0.0681854139699644	0.0605589470234729	0.0552421151549534	0.0774360258528568	0.0723586914181896	0.0723423647946574	0.0640452773193078	0.0598162277318726
OM5_H_6A_2	0.00915562608803987	0.00345495481935256	0.00874469113860139	0.00603449963195219	0.0201442523516154	0.00385141039115773	0.00525554358020646	0.00833614857262233	0.0129008483128201	0.0032694461352772	0.00373454001999753	0.000876029254964461	0.0409309956101627	0.00585000062685948	0.00964078044529961	0.0143288846887106	0.00737466320981068	0.00231031578911413	0.0473906849316231	0.0108331100491013	0.0207811258683499	0.00546204346653588	0.0200332851625862	0.00489706961156723	0.00645402775235536	0.00120961831376521	0.00657626784002624	0.0096560718706774	0.00248489258349052	0.00682328403693137	0.00546281498466939	0.00988368100928085	0.0169249040005928	0.0271495069348174	0.00891777432815452	0.00553561495372742	0.0187160686618428	0.000963783795903989	0.020936525179485	0.0689627773749244	0.0142755164477198	0.0392127560456388	0.00883412430065563	0.00286953859935119	0.0179851296657133	0.0273111662521695	0.0213220132254155	0.017299604389642	0.014620856376809	0.00605483614981692	0.013688816090751	0.0751758443783167	0	0.009441166977071	0.0100208565639117	0.0064148765627876	0.014702953133587	0.0145541678453482	0.00152498325325502	0.00857310830531687	0.0143497259319616	0.0151484903357029	0.0243398655522799	0.0087056830493272	0.00673507343004732	0.00333002486355366	0.0111811601065238	0.0161164835710842
OM5_H_6A_3	0.00461483048503847	0.00793330967116876	0.000947492655092018	0.0113879643353162	0.0123556756245407	0.00576591266308196	0.00483663222688875	0.00587276559905102	0.0106782235096997	0.00992403410200733	0.00692693211070236	0.00946968757997494	0.0362757004579047	0.00666517769517763	0.0115740798985824	0.00621691821065119	0.00243712665542951	0.0072831363277016	0.0458007503593898	0.00574137974414397	0.0158718336437086	0.0117180789107849	0.0137599336528646	0.00905193323655332	0.00777117396195196	0.008945797076723	0.00335825676389663	0.00290832103119181	0.00844424783167943	0.0119313010540826	0.00846818982076189	0.00397729470549453	0.010919091819249	0.0240416621989785	0.0152163097874484	0.00390662463890699	0.0126858552138802	0.00879444992047962	0.0233094835279462	0.0645199537033132	0.0129984469279813	0.0376233966670687	0.0109715745604468	0.00718797882699845	0.00909471211263079	0.0257997353252548	0.027184329660759	0.0212264254255409	0.0180875183356851	0.00342552954986909	0.00752601253742606	0.0710157246677101	0.009441166977071	0	0.011640864563251	0.0133160098805321	0.0157115747825199	0.0134379958287695	0.00828001755982278	0.00570832110566021	0.00499798584371265	0.0154401785867729	0.0170040669369001	0.00645075552143995	0.00272568972995312	0.0100822224559939	0.00995933871122123	0.011594783726422
OM5_H_6B_1	0.0149218938753228	0.00685237782758007	0.0107279938442667	0.0159343240179634	0.0152875340255514	0.0105374692980089	0.00809486237114065	0.00581671007943544	0.00472000719621208	0.0131711182479238	0.0119340729153791	0.00918107545901602	0.0316232924185981	0.00566667736159763	0.000437915790915194	0.0117703170517788	0.0116171604012512	0.00890514373764921	0.0373803291231522	0.00741634973269344	0.0126577163719171	0.0154608540873655	0.0133277468244028	0.00513799480138982	0.0148966517688773	0.00883642134693919	0.00889052707496773	0.0140219041610816	0.0118457390816289	0.00425639506875067	0.0144631981321534	0.00838054682562306	0.0107272350120692	0.0174955333463188	0.0189174238774419	0.0100332472561165	0.0120418691870466	0.00917902401297947	0.0307442714549271	0.0593622078138373	0.00481227671245527	0.0291968879256885	0.0011878080599947	0.0111535135637323	0.0155530069274236	0.0173084693613928	0.0311797170967158	0.0272878979461292	0.0245195000165037	0.0105088559167562	0.00910683777568823	0.0654688050448264	0.0100208565639117	0.011640864563251	0	0.00650261693706332	0.00477593150393606	0.0049453464004435	0.0088344906096678	0.00603642126238007	0.014220630871515	0.00512840798828538	0.018183837254929	0.0157919391231921	0.0106084900037158	0.00692799495857472	0.0032343805897903	0.00869032684046105
OM5_H_6B_2	0.0147288200129733	0.00547788775197169	0.0124003264601946	0.0121559670211866	0.0208173496295405	0.00923291808675374	0.00850560629030738	0.009099164841536	0.0109904171580128	0.00953082402043379	0.00985837428075758	0.00562335419766229	0.0379608949625574	0.0069147983404111	0.00607136462474679	0.0160862481662158	0.0120536526502172	0.00699038514828557	0.0425410431927008	0.011682155827132	0.0191097386619978	0.0113880270699693	0.0194577329977793	0.00434176261715155	0.0127929681478025	0.00572067665711364	0.00995827623998143	0.0146473670687963	0.00888260165988627	0.00232064077101514	0.0118687244570539	0.0117110912562631	0.0166062323023628	0.0237262572897372	0.0142084902378319	0.0100080604246111	0.0181302097414717	0.00610645867909933	0.0268801706929288	0.0654531140682516	0.0113037842729404	0.0345015826978055	0.00559362518631591	0.00892555501075033	0.0200293825126726	0.0229522928465518	0.0257801018486712	0.0229077111676865	0.0205103424523732	0.0106201815376411	0.0141938283866769	0.0714454156168505	0.0064148765627876	0.0133160098805321	0.00650261693706332	0	0.0101397755326271	0.0114038400560811	0.00621216773931618	0.00941280073693372	0.0174535009132944	0.0109488030513565	0.0242359565306136	0.0147488223455374	0.0111034109580074	0.0035359113075933	0.00925325580528359	0.014908684443048
OM5_H_6B_3	0.0194056073253477	0.0116203817650815	0.0148619458921447	0.0206706437494396	0.0160363880600011	0.0152840783598464	0.0127274114039221	0.00988074882008091	0.00586266665991628	0.0178991395241418	0.0167046975553363	0.013845244930808	0.0280498830791675	0.010338350449393	0.00510523041189653	0.0142630860791527	0.0160676424814842	0.0136797692501517	0.0327313321565297	0.0105711529920777	0.0111811162755693	0.020162096488785	0.0130488416411693	0.00986967556427683	0.019651253571875	0.0135407911481917	0.0133394960162737	0.0183225629803142	0.016608762695	0.00830899992456922	0.0192375238362133	0.0119998963815831	0.0113173067507733	0.013750917346213	0.0235386214170423	0.0146451121630739	0.0119980962841751	0.0138969907162867	0.0355073118737541	0.0553462481471838	0.00386234454795191	0.0245859549562205	0.00592661841893139	0.0159289422054718	0.0175714599939436	0.0128472050285025	0.0356435879433925	0.0319973441088829	0.0292647164648069	0.0150769078553826	0.0111624926012695	0.0613279693905791	0.014702953133587	0.0157115747825199	0.00477593150393606	0.0101397755326271	0	0.00352407128640267	0.0135803237002516	0.0100140083380303	0.0173276793685935	0.00116428727803709	0.0177723423455096	0.0204204455461052	0.0150922830678722	0.0114906853736671	0.00582340962417656	0.00876808524614583
OM5_H_6C_2	0.0175560441919116	0.0111653065525928	0.0126849452212778	0.0202189834317378	0.0125134038282955	0.0142257333639673	0.011392896867466	0.00796092913179487	0.00281675827689329	0.0175251653637085	0.0157969884778542	0.0137665472159398	0.0266935614349831	0.00925559133587572	0.00538324234030836	0.0110574882760702	0.01425106199413	0.0130483166717477	0.0332021717387307	0.00786858592030838	0.00813681760926553	0.0198662430345335	0.00962210250834546	0.00970148120091265	0.0185413354881451	0.013345167835062	0.0116306339050077	0.0162320590939463	0.0160515906246018	0.00919664857912656	0.0183518362556785	0.00951084681446217	0.00779372411250414	0.0126402004745577	0.0234567736192262	0.0131776245489739	0.0085192836224821	0.013643007077342	0.0347563648772156	0.0545257313670935	0.000449426249570558	0.0249732335677393	0.00603217719356962	0.0151501924439733	0.0141713390938887	0.0129764948513739	0.0358588709246481	0.0315797726515438	0.0286870429016294	0.0135009561128987	0.00790142066437973	0.0606877108512713	0.0145541678453482	0.0134379958287695	0.0049453464004435	0.0114038400560811	0.00352407128640267	0	0.0132098787373364	0.00799512038427596	0.0143204275678565	0.00257857776299695	0.0144170852640741	0.0188405577083041	0.0133633393855756	0.0116946773682999	0.00371682687297378	0.00524729212174231
OM5_H_6C_3	0.00864812513482316	0.00204472824478419	0.00751618318786216	0.00710072833779763	0.0186523613946932	0.003119417383736	0.00382869836185921	0.00681132279123549	0.0114527622874262	0.00434574792252248	0.00367445930273017	0.00120183579191625	0.0394779286614786	0.0043407470882256	0.00847944424835091	0.0128900378345517	0.00641405562819302	0.00100152031146905	0.046188188503904	0.00931589984985762	0.0192785140695981	0.00666728179241886	0.0185085936106723	0.00371195570853599	0.00668390680358041	0.000669607137977832	0.00522759616764217	0.00886461735500935	0.00305992065347513	0.00609448354796293	0.00592210043823252	0.00840988943789027	0.0154002318335877	0.0257612120445324	0.0102578395649186	0.00443452013055866	0.0171914557344498	0.000588220288382031	0.0219401509374684	0.0675449729281892	0.0129135343275978	0.0379922321577968	0.00766031831585717	0.00274543951382032	0.0165988955515903	0.0260537299596095	0.0227266525476107	0.0184656724461618	0.015688668578679	0.00500962557408687	0.0121721321689729	0.0737804859064468	0.00152498325325502	0.00828001755982278	0.0088344906096678	0.00621216773931618	0.0135803237002516	0.0132098787373364	0	0.00704833537054968	0.0130922131209903	0.0139506677595653	0.0228240903766491	0.00853898910787155	0.00564538763943157	0.0027283078906497	0.00975904985899618	0.0146076126042369
OM5_H_6F_1	0.00956828989118957	0.00538464027014761	0.0048482408137445	0.0132098527360885	0.0118282476076486	0.00677469850325728	0.00385023621019804	0.000313719732009324	0.00542883405564734	0.0107974212606888	0.00842880895070631	0.00807190708265264	0.0328871696956925	0.00289034864193588	0.00603373448186326	0.00667467660376935	0.00625624218507406	0.00642078350212069	0.0409888788369447	0.00238757965693981	0.0124356802803226	0.0130992649880005	0.0114622907623721	0.00525946518952769	0.0108436902110863	0.00750344146932004	0.00368258680262407	0.00833464685972922	0.00916299456498871	0.00743929284908888	0.0108827274030106	0.00245339627886884	0.00835245511174573	0.0196730045488531	0.0168329510577204	0.00534614403520471	0.0101488422990134	0.00762300214675649	0.027146700516881	0.0611020118689029	0.0075782554152597	0.0327642583245166	0.00555181717139947	0.00800809336353381	0.0106175557668362	0.0207964525125892	0.0293401790096629	0.0243203536376917	0.0212988871577133	0.00558290745000399	0.00519693165616865	0.0674506476148864	0.00857310830531687	0.00570832110566021	0.00603642126238007	0.00941280073693372	0.0100140083380303	0.00799512038427596	0.00704833537054968	0	0.00840112400415236	0.00979803739046256	0.015822670416297	0.0108677451228755	0.00538249058611445	0.00718585559955	0.00434704399764933	0.00774942931677164
OM5_H_6F_2	0.00837556581877261	0.0123932279310047	0.00560648341990761	0.0162033502991126	0.00853401360557033	0.0107557062649633	0.00937950038561572	0.00868795444177182	0.0115588003215134	0.0149043953661374	0.011907336096623	0.0142936721821804	0.0335332230979953	0.0105397418364352	0.0142980202961348	0.00359046359099281	0.00738303148130395	0.0121168040306128	0.0445693321970374	0.00686331559985065	0.0139676956892388	0.0166124930251994	0.0110887129946545	0.0131144901620969	0.0123739202971936	0.013743410155328	0.00789514230738082	0.00651086925745458	0.0134412047407417	0.0157095728490908	0.0132434296217379	0.00594778950625493	0.00897697908320774	0.0226258001109412	0.0199956411150561	0.00885317839139877	0.0103734747552034	0.0136372967749101	0.0267703544774204	0.0615810046039951	0.0138762700851971	0.0365574253870212	0.0139077105442186	0.0121852967283668	0.00444066151563027	0.0252075068119253	0.0316129377741625	0.0252708583420216	0.0221385141326086	0.0084105169733526	0.0065976785839508	0.0681854139699644	0.0143497259319616	0.00499798584371265	0.014220630871515	0.0174535009132944	0.0173276793685935	0.0143204275678565	0.0130922131209903	0.00840112400415236	0	0.0167392836870751	0.013209001689832	0.010402816631452	0.00770811317384487	0.014541606578412	0.0116212965497469	0.0106916116753314
OM5_H_6F_3	0.0193090915232724	0.0119474551543447	0.0146243410710961	0.021049876454212	0.0150251270462091	0.0154458065585127	0.0127788039864555	0.00969871028735946	0.00518489376049311	0.0182923291251324	0.0169234450557991	0.0143062868354387	0.0270958805486168	0.0104489062874398	0.00551176010120283	0.0135630514336509	0.0159706342613913	0.0139691966000411	0.0322549226414482	0.0100971809758852	0.0100207292805759	0.0205875298137562	0.011948346798877	0.0102646462847487	0.019815245507489	0.0139643902461015	0.0132656457424955	0.018131844396647	0.0169391860551864	0.00899291811866586	0.019474057958267	0.011623446023703	0.010330176795397	0.0128116870041573	0.0240375793341299	0.0146645038904159	0.0109274658447829	0.014305358062234	0.0358189720803951	0.0545304879382885	0.00297427441448922	0.0240708060270084	0.00631473500894646	0.0161854840376059	0.0167442282479957	0.012208188669731	0.0362466056285794	0.0324097473421418	0.0296235294988374	0.0150609593395526	0.0104239810163168	0.0605589470234729	0.0151484903357029	0.0154401785867729	0.00512840798828538	0.0109488030513565	0.00116428727803709	0.00257857776299695	0.0139506677595653	0.00979803739046256	0.0167392836870751	0	0.016643989372528	0.0204248289333944	0.0150220869879637	0.0120164882912268	0.0054811949238213	0.00775768205459636
