	OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
OM2_C_4H_1	0.0229033414016997	0.0278206114116209	0.0233868329322892	0.00268118286471699	0.0191928324214347	0.017220798272058	0.0087025697642423	0.0114878628258197	0.00230841957530675	0.00661362266214663	0.0183402314234357	0.0197031108892515	0.0215856336107243	0.0164836419668039	0.017702566946583	0.0151464297269041	0.00411263108502571	0.0266839778371641	0.00927679764636408	0.0145685368179853	0.00169496555870346	0.0170275415158927	0.0139141555480395	0.0204247716784486	0	0.00630693723604928	0.0189547844418517	0.00295483654465043	0.00852579213807172	0.0231552074502574	0.0077501551855204	0.00536924102152392	0.0171459174800237	0.00183828206246033	0.0216091243893757	0.0276305984898993	0.0143121104936419	0.0113931648489114	0.0215234562669352	0.00238954917207951	0.00977823665967279	0.0183709483428958	0.0259196654645582	0.0403611951881279	0.00171829763680592	0.0124041015667141	0.0106579499421532	0.00725781316636551	0.0184926444341556	0.0138709961253068	0.021436796271917	0.0113991808694709	0.00662259441293312	0.00681573472271499	0.0235219935963652	0.0059545332700028	0.0172290646336401	0.0239623918340322
OM2_C_4H_2	0.0231392459425897	0.0293164658642808	0.0259887160596058	0.0039676519522717	0.0212841077423134	0.0196375331841516	0.0108197695619753	0.0112895676749912	0.00499628768119594	0.00688505400982604	0.0199444390118105	0.0204191099760137	0.0228220490480007	0.0171104585751571	0.0179598999534179	0.0188517852423343	0.00354712143865725	0.0285912745023788	0.00579782018550187	0.0109562475102964	0.00736601553208814	0.0162853132846651	0.0167261154287004	0.0245921115428743	0.00630693723604928	0	0.0209103643425971	0.00335976491202745	0.0116244685187606	0.025046844990756	0.0111398793881923	0.0116442728423035	0.0199819267197958	0.00448286855677979	0.0236150314123715	0.0302620479197797	0.0163770472702072	0.0133326764388277	0.0258853853484212	0.00529064428276842	0.0109737618804043	0.0202051765747654	0.0286216861903738	0.0429312029404633	0.00469883447546676	0.00616201078398824	0.011655866803266	0.00714801626146564	0.0220979504284378	0.0167967445140209	0.0238385744293001	0.0131244156577221	0.00106495960873382	0.000572064529288946	0.0253076721125186	0.00685774755609939	0.0191311091491248	0.0260420807868934
OM2_C_4H_3	0.00670385068574077	0.00889380417985521	0.00538329127943543	0.0185181230595409	0.000551085960081256	0.00213116024752593	0.010423421064219	0.0303593747673283	0.0208962687360027	0.025365509059645	0.00138781583193839	0.00402388716753507	0.003378481120665	0.0050631360057189	0.00558046941813277	0.00644112673209464	0.0177871422536717	0.00777327178378203	0.0265181726516667	0.0159858544551522	0.0202444734741337	0.00850968293687712	0.00533212581557444	0.00892305991324172	0.0189547844418517	0.0209103643425971	0	0.0194960566746942	0.0104504422128293	0.00421555696616564	0.0112584906758811	0.0180655329268835	0.00321316411155536	0.0191455103453452	0.00271316603526188	0.00949738366900433	0.00466833063425581	0.00771371315820466	0.0103711888268556	0.0211233698687675	0.00994385409891031	0.00076289937051155	0.00797399042832702	0.0220470960482524	0.0197907334767723	0.0251869017133799	0.0092655408001074	0.0137670445875007	0.00587748516653524	0.00549780972778796	0.00316729345973029	0.00784225317258468	0.0219456303442494	0.0208996870176713	0.00456801806891251	0.014204856770436	0.00178321484244346	0.00513824664434477
OM2_C_5A_1	0.0226433478165684	0.0282059440104927	0.0242957430666416	0.000996156758193594	0.0198055847478759	0.0179769120654437	0.00908305452253096	0.0111069908537691	0.00226964589630709	0.00611722021613335	0.0186969299205109	0.01963895631168	0.0217965137454796	0.0163280940778745	0.0173888710823741	0.0165619712724048	0.00208273226251279	0.0272653280844914	0.00730831885574471	0.0124935695998214	0.0041803640391552	0.0162316509207662	0.0148285960962675	0.0221337550997422	0.00295483654465043	0.00335976491202745	0.0194960566746942	0	0.00945755776267333	0.0237044881548382	0.00882167803603515	0.00828587736822143	0.0181195484146409	0.00112318541335724	0.0222026717923043	0.0285792765863905	0.0148397910178101	0.0117832122663687	0.0233430776555254	0.002618610688729	0.00971285988705935	0.0188438368796152	0.0268950636296841	0.0413232818504146	0.00147753395650619	0.00949469869014176	0.0105290997026956	0.00632874084485616	0.0198868600174551	0.0148457375622201	0.0222290385081595	0.0116761273883813	0.0037831397656706	0.00386135817543849	0.0240213732096164	0.00541143841942004	0.0177212176670778	0.0246117720950556
OM2_C_5A_2	0.0150220798755035	0.0193373846418187	0.0149207172951378	0.00846190113781285	0.0106728413534132	0.00869791984821454	0.00171336737029133	0.0199891864743623	0.0105612824318737	0.0150360393013867	0.00992623891358857	0.0116602496813688	0.0132321045857852	0.00872317599242387	0.0101243268162646	0.00722868752679897	0.00812959854801276	0.0181614467036003	0.0167385946094049	0.0123921468328937	0.00979688788101613	0.0105018880613223	0.00542209537582321	0.0130004973014596	0.00852579213807172	0.0116244685187606	0.0104504422128293	0.00945755776267333	0	0.0146389491449434	0.000836124869716503	0.00832224966131658	0.00869782516977192	0.00891277814095834	0.0130884283168756	0.0191910217056031	0.00585566632488853	0.00325003151039306	0.0143409145757945	0.0107617442201706	0.00328375775528637	0.00989416695822646	0.0174920634619521	0.0319433134954902	0.0094984820654779	0.0170771450879689	0.00388980472745764	0.00540577666485684	0.0104953236822123	0.00541112511187525	0.0129268696983825	0.00345400279713052	0.0125445486482273	0.0117933654513698	0.0150152147236973	0.0049186891719445	0.00875315156826101	0.0154379505147486
OM2_C_5A_3	0.00637129981277799	0.00481220879138237	0.00299900338762195	0.0227285732884083	0.00396808371920936	0.00602536156253375	0.0146372687055638	0.0345708126794332	0.0251094385131686	0.0295791457379785	0.00511282611246601	0.00585006764962596	0.00313442562623262	0.00846299505148721	0.00836481444326666	0.00967888291496871	0.0219757737438115	0.00356271552569386	0.0306918586320564	0.0192777352938277	0.024421314599425	0.0112894627254425	0.00938358547414547	0.00976441001473499	0.0231552074502574	0.025046844990756	0.00421555696616564	0.0237044881548382	0.0146389491449434	0	0.015437702731445	0.022037320208095	0.00655041244560451	0.0233601939896085	0.00156601493693448	0.00590240510684683	0.00888380847814065	0.0119238598809427	0.0108688568612021	0.0253349814616356	0.0141079354965363	0.00486626568792627	0.00476666432591179	0.0180087415822012	0.024005085789405	0.0291077136907665	0.0133938926787273	0.0179011157552657	0.00770705978169891	0.00950151044339853	0.00249185203185306	0.0120388000552327	0.0260897877007138	0.0250146934472291	0.000530505169845185	0.0183932903970639	0.00598453664681429	0.00119180805989608
OM2_C_5F_1	0.01585204529594	0.0201491645661409	0.0156554862164783	0.00782989884914849	0.0114700986241185	0.00947448616521003	0.00215976580926669	0.0192289651129488	0.00982671823667736	0.0142943126215149	0.0107543973917167	0.0124938588746378	0.0140637119986683	0.00953846084916008	0.0109305868631218	0.00776185487761811	0.00761098684115251	0.0189514607522599	0.0161234477188689	0.0126625606432973	0.00898719927172649	0.0112162725061528	0.00616676788646815	0.0134562707148878	0.0077501551855204	0.0111398793881923	0.0112584906758811	0.00882167803603515	0.000836124869716503	0.015437702731445	0	0.00752337798258461	0.00941945546534158	0.00822146190673782	0.0138835518585412	0.0199156916222203	0.00668191778870124	0.00407158537592863	0.0147556606298599	0.0100162360707941	0.00380827506771068	0.0107119215816257	0.0182111493145256	0.0326635753829574	0.00878339051755249	0.0167351469327158	0.0045083268450849	0.00530370894553073	0.0110716954829058	0.00613439733994804	0.0136879791567122	0.00425392234405127	0.0120281357697779	0.0113414513011316	0.0158197469831993	0.00461046979292834	0.0095720469715862	0.0162211002759324
OM2_C_5F_2	0.0232744956152231	0.026845696725072	0.0215821278628627	0.00778983564283385	0.0181541988945243	0.016041902221665	0.00946041520179152	0.0146751969968271	0.00733158062568863	0.0106014639780572	0.0178351418112693	0.0198801170237089	0.0211645732217461	0.0170395566975984	0.0184459120255291	0.0128168742973	0.00891422893631331	0.0253804109355953	0.0141967519297466	0.0183350891436039	0.00491688849633847	0.0186388141585166	0.012733918220458	0.0171766427150578	0.00536924102152392	0.0116442728423035	0.0180655329268835	0.00828587736822143	0.00832224966131658	0.022037320208095	0.00752337798258461	0	0.0155496420841537	0.00716397206728282	0.0204769328005219	0.0256143320208334	0.0138333016052788	0.0115656161186995	0.0180160002700929	0.00723497969627576	0.0110320057275044	0.0176475960126925	0.0239021218843658	0.0380921880067079	0.00707066555963712	0.0177682413394897	0.0118516697633243	0.0103004219784684	0.0159699255686977	0.0125756996127826	0.0199372931234672	0.0117737197715531	0.0119913363274383	0.0121318669480903	0.0224821648683876	0.00890587006717446	0.0165508263887028	0.0226251832381978
OM2_C_5F_3	0.00988314966570419	0.0113541502337829	0.00624227237720256	0.0171240860099498	0.00300549700468521	0.00135679678293395	0.00916981505031951	0.0286311111082302	0.0192449563798497	0.023711647524358	0.00397458527972095	0.00693230308801039	0.00656816757026186	0.0066813359318753	0.00771610261719404	0.00326515042284102	0.0166284227309158	0.00983238321525512	0.0253479231216555	0.0168430113674318	0.0182701491423148	0.0103114451224732	0.00329183300114088	0.00654262863934243	0.0171459174800237	0.0199819267197958	0.00321316411155536	0.0181195484146409	0.00869782516977192	0.00655041244560451	0.00941945546534158	0.0155496420841537	0	0.0176092015461637	0.0050234291370695	0.0104974781000379	0.00396046209947895	0.00673363810937842	0.00807926163834086	0.0194339706504045	0.00920657785531619	0.00331449614098725	0.00879527730180202	0.0232503507802625	0.0181932208670153	0.0248326490690309	0.00875729086877173	0.0130059645135279	0.0032584689370162	0.00328748542754993	0.00439653026028538	0.00702783062021973	0.0209697192453431	0.0200574621411188	0.0070281664228559	0.013128033608214	0.00295794290040556	0.00707653528174013
OM2_C_5G_1	0.0226011949144373	0.0279290154174401	0.0238218035961586	0.00105886791382298	0.0194297144687543	0.0175439404821691	0.00873060504751051	0.011256710287548	0.00187330585178956	0.00624030416682559	0.0184121659787726	0.0195149528209814	0.0215739062077912	0.0162283940777165	0.0173539034715294	0.0158932292163765	0.00258367498902425	0.026914789723661	0.00805606596242099	0.0131708625228217	0.00318807740939958	0.0163823917214819	0.0143275095020968	0.0213773242178137	0.00183828206246033	0.00448286855677979	0.0191455103453452	0.00112318541335724	0.00891277814095834	0.0233601939896085	0.00822146190673782	0.00716397206728282	0.0176092015461637	0	0.0218392848348606	0.0280968623085825	0.0144778556375653	0.0114536931921272	0.0225510944028325	0.0021828422219175	0.00953557659993075	0.018516593700879	0.0264009997057681	0.040846128434696	0.000738882912241422	0.0106111882623182	0.0103844923074306	0.00644819840006325	0.0192337931809593	0.0143234317249145	0.0217934561916986	0.0113876423362615	0.00487055784079272	0.00498277222392075	0.0236959926992218	0.00534229292236835	0.017383469306122	0.024232377318236
OM2_C_5G_2	0.00652322756931197	0.00637000889438828	0.00318351894659426	0.0212230548402846	0.00241692214041328	0.00445937918203156	0.0131256460965525	0.0330372997161143	0.023578394918577	0.0280509347632597	0.00377078136791228	0.00515419606430784	0.00285905857458853	0.00732730156164447	0.00744783528210573	0.00820309300480089	0.0204997292238296	0.00508009473710873	0.0292298112138834	0.0182585754291399	0.0228649627935011	0.0104259295389289	0.00781794326033712	0.0089087725508803	0.0216091243893757	0.0236150314123715	0.00271316603526188	0.0222026717923043	0.0130884283168756	0.00156601493693448	0.0138835518585412	0.0204769328005219	0.0050234291370695	0.0218392848348606	0	0.00693969919538273	0.00736653938861431	0.0104220215275649	0.0101497581220245	0.0238004483046185	0.0126535688171712	0.00341252130763677	0.00554718317875504	0.0193610384475703	0.0224784525666727	0.0278074325135392	0.011964792480554	0.0164699616491914	0.00650470445697395	0.00793566239996031	0.00151520121327205	0.0105551147850457	0.0246522777936547	0.0235981707426412	0.00201097229289172	0.0169176663139628	0.00449615516550683	0.00242795460857524
OM2_C_5G_3	0.011719040662793	0.00549814229410988	0.00428749659006524	0.0275860015000856	0.00905671909023296	0.0106392015913331	0.0195455272541752	0.0391110722233441	0.0297392660722423	0.0342036563918357	0.010693144694949	0.0117492009759504	0.0089968244585942	0.0142571560030546	0.014256708525784	0.0128057142780485	0.0270119144734933	0.0037242552049214	0.0357543824984576	0.0251492051407516	0.028710479838064	0.0171902740157649	0.0137723981601149	0.00982936372794355	0.0276305984898993	0.0302620479197797	0.00949738366900433	0.0285792765863905	0.0191910217056031	0.00590240510684683	0.0199156916222203	0.0256143320208334	0.0104974781000379	0.0280968623085825	0.00693969919538273	0	0.0138899889925579	0.0169391635167915	0.0101488855392785	0.0299271294822988	0.0193078739843294	0.0102493829155146	0.00172014360619474	0.0127575133681126	0.0286863396936155	0.0346769990062126	0.0186906105397494	0.0231553183816221	0.00971230009366583	0.0137841481872835	0.00643341948693892	0.0171430426451177	0.0312784770577488	0.030285997952243	0.0059440627634356	0.0234589425724821	0.011226457491652	0.00471297468156782
OM2_C_6E_1	0.00955471709475578	0.0135105721502692	0.00962032173863229	0.0138585008339294	0.00496698978011402	0.0032902510360041	0.00575950937385928	0.025695695680587	0.0162308796418351	0.0206989923889848	0.00407373140602906	0.00614310587310489	0.00739411642445501	0.00402739633569572	0.00544662874728746	0.00501078292703997	0.0131686399268873	0.0124397186896455	0.0219145951315869	0.0129830753546583	0.0156414128169987	0.00728075574773248	0.00196436712466439	0.0101775348387478	0.0143121104936419	0.0163770472702072	0.00466833063425581	0.0148397910178101	0.00585566632488853	0.00888380847814065	0.00668191778870124	0.0138333016052788	0.00396046209947895	0.0144778556375653	0.00736653938861431	0.0138899889925579	0	0.00306886509171295	0.011713710091297	0.0164605328119815	0.00542715828448633	0.00405955579713051	0.0122581528472493	0.0265815316993361	0.0151234978062621	0.020979935636443	0.0048730286236687	0.00927585237346622	0.00695920572827294	0.00227390723040986	0.00746437344713779	0.00325362359523846	0.0173966415225062	0.0164028876159191	0.00922707253097766	0.00959450410572566	0.00291811854992438	0.0097738283209585
OM2_C_6E_2	0.0117873761912135	0.016481912362692	0.0126602311658632	0.0108060790167931	0.00803203689701662	0.00630601445901443	0.0027242232832504	0.0226961401465205	0.0132334471853895	0.0176881436941865	0.0069679448018961	0.00844819299329392	0.0101934001069481	0.00547475576459219	0.00688581041840227	0.00654818913909731	0.0101002037195218	0.0154848965842355	0.0188473386997228	0.011180807055464	0.0128008330682421	0.00754312510462397	0.00365524401188258	0.0123031261537765	0.0113931648489114	0.0133326764388277	0.00771371315820466	0.0117832122663687	0.00325003151039306	0.0119238598809427	0.00407158537592863	0.0115656161186995	0.00673363810937842	0.0114536931921272	0.0104220215275649	0.0169391635167915	0.00306886509171295	0	0.0137863522765668	0.0134750029051191	0.00248062719950818	0.00706720702964635	0.0152931029748933	0.0296443308371032	0.0121140062463519	0.0181099418858754	0.00219116608979484	0.00627983574717626	0.00930915766819113	0.00382836715585053	0.0105235722411531	0.000448352398846101	0.0143449785066759	0.0133756078031436	0.0122482745056957	0.00652814543349312	0.00593965351693385	0.0128361837924336
OM2_C_6E_3	0.016599283172926	0.0143326183509224	0.00819369541853391	0.0223848867913647	0.00987606351705425	0.00934345191535422	0.0155109376901584	0.0325422209414842	0.0238203615488956	0.0280169712795811	0.0116075907466652	0.0143866389828156	0.0128948878848839	0.0147455672094343	0.0156877782816785	0.0072828479579814	0.0223470911262215	0.0122247540007766	0.0306017540773405	0.0246743199074067	0.0221364051026989	0.0183791147431852	0.0102084360599366	0.00154254318033325	0.0215234562669352	0.0258853853484212	0.0103711888268556	0.0233430776555254	0.0143409145757945	0.0108688568612021	0.0147556606298599	0.0180160002700929	0.00807926163834086	0.0225510944028325	0.0101497581220245	0.0101488855392785	0.011713710091297	0.0137863522765668	0	0.0239099853437112	0.016158981998804	0.0108654402388477	0.00886709537623656	0.0209639080646813	0.0229623196814887	0.0314008132760364	0.0159755222338408	0.0195755403343602	0.00482615080265186	0.00998917692969909	0.00864293751651873	0.0141878499169643	0.0267496398974561	0.0260929284299734	0.0113657566318299	0.0192558723933352	0.0109216897165887	0.0103991732399429
OM2_C_6F_1	0.0247503557159905	0.0299508964190675	0.0256696883487274	0.0031686327631438	0.0213852003881388	0.0194516153753856	0.0107540052435428	0.00923994490660039	0.000348971057285296	0.00427872786761226	0.020442183887211	0.0216352046036156	0.0236396799084222	0.0183625645974464	0.0195088234966704	0.0175120841218569	0.00462017868216639	0.0288790285147879	0.00701906267854511	0.0151119592466861	0.00236575116854142	0.018564994013748	0.0161781089735955	0.0228134421378011	0.00238954917207951	0.00529064428276842	0.0211233698687675	0.002618610688729	0.0107617442201706	0.0253349814616356	0.0100162360707941	0.00723497969627576	0.0194339706504045	0.0021828422219175	0.0238004483046185	0.0299271294822988	0.0164605328119815	0.0134750029051191	0.0239099853437112	0	0.0116534018895953	0.0205147493823525	0.0282207774430246	0.0426672700587229	0.0014458389890835	0.010976888923732	0.0125128606312149	0.00863054955052533	0.020859534307814	0.0161501377825421	0.0236866572425025	0.0134372371459187	0.00523268007299928	0.00585908433396228	0.0256858332377147	0.00751259823645853	0.0193761809566921	0.0261749295346636
OM2_C_6F_2	0.0131300531455505	0.0185158405826136	0.0150451821964804	0.00877112667298765	0.0103119415196753	0.0087122855693379	0.00165069842066368	0.0207737800621215	0.0113802618896607	0.015756962811171	0.00903370183655114	0.00998323175621187	0.0120854075935636	0.00671771411051355	0.00792753999810415	0.00888215075160068	0.00788744629420746	0.0176652112249254	0.0165877431156829	0.00928695004490341	0.0113269354510181	0.00762514875668885	0.00612044881580943	0.0146979808053745	0.00977823665967279	0.0109737618804043	0.00994385409891031	0.00971285988705935	0.00328375775528637	0.0141079354965363	0.00380827506771068	0.0110320057275044	0.00920657785531619	0.00953557659993075	0.0126535688171712	0.0193078739843294	0.00542715828448633	0.00248062719950818	0.016158981998804	0.0116534018895953	0	0.00924880353017441	0.0176834291531072	0.0319670007713429	0.010237617523697	0.015631492428097	0.000884491388201934	0.00384947571651653	0.0117640118428679	0.00627486603901097	0.0128769372524849	0.00218785066650144	0.0120049140791851	0.0109831591573569	0.0143922526397441	0.0043168769383103	0.0081620807617613	0.0150806992588427
OM2_C_6F_3	0.00660039249130137	0.00945183259592914	0.00614615238969271	0.0178701425903826	0.00128159063927108	0.00204190580503792	0.0097872154498726	0.0297463679971566	0.0202818687437157	0.0247452344857504	0.000742827036747412	0.00364618352180111	0.00357487322691598	0.00432894724387488	0.00492959396335461	0.00641630497013715	0.0171109008629078	0.00842863179428526	0.0258323120116314	0.0152331347993768	0.0196890836234948	0.00782267220592782	0.00494013958328448	0.00938800451523809	0.0183709483428958	0.0202051765747654	0.00076289937051155	0.0188438368796152	0.00989416695822646	0.00486626568792627	0.0107119215816257	0.0176475960126925	0.00331449614098725	0.018516593700879	0.00341252130763677	0.0102493829155146	0.00405955579713051	0.00706720702964635	0.0108654402388477	0.0205147493823525	0.00924880353017441	0	0.00873441142572181	0.022769086927436	0.0191698728067416	0.0244385653339786	0.00855281141043195	0.0130589398630452	0.00624802694986936	0.0051376499339249	0.00392982285348638	0.00717330341107629	0.0212438373313672	0.020186693615173	0.00518129386490615	0.0135280205763574	0.00114233629185108	0.00583965162087348
OM2_C_6G_2	0.0109618465307413	0.00581335487276777	0.00263957766074797	0.0259009407153901	0.00750506837609212	0.00898769966456594	0.0178776838253696	0.0373996359225533	0.0280351547895964	0.0324974232817585	0.00922917626501114	0.0105638617511203	0.00789889591939707	0.0128608173412506	0.0129764721010729	0.0110902036585365	0.0253476471929076	0.00373607348918268	0.0340868186734707	0.0238017368579524	0.0269932889162953	0.0159432229196151	0.0120773059843518	0.00838061761622632	0.0259196654645582	0.0286216861903738	0.00797399042832702	0.0268950636296841	0.0174920634619521	0.00476666432591179	0.0182111493145256	0.0239021218843658	0.00879527730180202	0.0264009997057681	0.00554718317875504	0.00172014360619474	0.0122581528472493	0.0152931029748933	0.00886709537623656	0.0282207774430246	0.0176834291531072	0.00873441142572181	0	0.0144572202135459	0.0269860936405484	0.033121026404764	0.0170871641435386	0.021531768265413	0.00802686347288263	0.0120825456129154	0.00484308413815352	0.0155096695447294	0.0296326735067653	0.0286559530148002	0.0049386845439565	0.0218035377690623	0.00966296105793834	0.00360280882084622
OM2_C_6G_3	0.0221249940352517	0.0145386394229919	0.0170381617795123	0.0403312579557707	0.0216606849291106	0.0233680109313972	0.03227829221231	0.0518301100543041	0.0424828571065294	0.0469412557648123	0.0231026997244522	0.0234389159325952	0.0206860897077301	0.0264091769479982	0.0260835448849816	0.0253906181632402	0.0397318052800212	0.0145844660765452	0.0484718173812749	0.0369087545049783	0.041403912809539	0.0287993759254912	0.0265271978774096	0.021300743052771	0.0403611951881279	0.0429312029404633	0.0220470960482524	0.0413232818504146	0.0319433134954902	0.0180087415822012	0.0326635753829574	0.0380921880067079	0.0232503507802625	0.040846128434696	0.0193610384475703	0.0127575133681126	0.0265815316993361	0.0296443308371032	0.0209639080646813	0.0426672700587229	0.0319670007713429	0.022769086927436	0.0144572202135459	0	0.0414339594694037	0.0470947212702718	0.0313075165055963	0.0358011825637948	0.0221390197634669	0.0265366936390936	0.019126214558958	0.0298260663757101	0.0439581548036325	0.0429310573025884	0.0178294487969449	0.0361681544254813	0.0238196030188764	0.0169429980946043
OM2_C_6H_2	0.0233192542945194	0.0285933764824333	0.0244170675437517	0.00176374094503178	0.0200660325455274	0.0181605814287379	0.00938994034876965	0.0105836990607217	0.0011459212167469	0.00557655297278046	0.0190784616670158	0.0202196898435968	0.0222555270425924	0.0169391205272048	0.0180745011429037	0.0163965704493713	0.0032672146026131	0.0275560633138946	0.00768867356887048	0.0138387957849348	0.00271175201366646	0.0171199451383076	0.0149197717799102	0.0218162499612815	0.00171829763680592	0.00469883447546676	0.0197907334767723	0.00147753395650619	0.0094984820654779	0.024005085789405	0.00878339051755249	0.00707066555963712	0.0181932208670153	0.000738882912241422	0.0224784525666727	0.0286863396936155	0.0151234978062621	0.0121140062463519	0.0229623196814887	0.0014458389890835	0.010237617523697	0.0191698728067416	0.0269860936405484	0.0414339594694037	0	0.0107288566696723	0.0110916863850594	0.0071866720300029	0.0197422753316778	0.0149062103228974	0.0224057941948583	0.012060017119689	0.00493065434627022	0.00523366299513676	0.0243469536220758	0.00607006849364771	0.0180342309685745	0.024864655383646
OM2_C_6H_3	0.0260484387714609	0.0329514024201097	0.0304919822273504	0.0101252292473294	0.0256303576660544	0.0242606711025945	0.0159466049659773	0.0131115760843644	0.0107529588590593	0.0105872581323556	0.0240411389596388	0.0238623429290607	0.0265140352545495	0.0207312591533053	0.0212365957446553	0.0241977560493484	0.00947929515934177	0.0325480566028003	0.00672599202678235	0.0115361636121356	0.013262842630631	0.0189208765792457	0.0217161552981356	0.0300298574284314	0.0124041015667141	0.00616201078398824	0.0251869017133799	0.00949469869014176	0.0170771450879689	0.0291077136907665	0.0167351469327158	0.0177682413394897	0.0248326490690309	0.0106111882623182	0.0278074325135392	0.0346769990062126	0.020979935636443	0.0181099418858754	0.0314008132760364	0.010976888923732	0.015631492428097	0.0244385653339786	0.033121026404764	0.0470947212702718	0.0107288566696723	0	0.0161086833467221	0.011905005912575	0.0272986393257116	0.0218416431131246	0.0282816569658486	0.017807733170102	0.00580487881628192	0.00573575130870906	0.0292854640255729	0.0121600954428142	0.0234658202068631	0.0301976274117458
OM2_H_2A_1	0.0122556425368135	0.0177416799856141	0.0144484264352668	0.00959890172201303	0.009657328027705	0.00815911907017526	0.00240104285568727	0.0216089515435501	0.0122358292165034	0.016594356632127	0.00829617625134647	0.00913159448963042	0.0112870191328597	0.00585070699397677	0.00704571132766262	0.00873762257134527	0.00866328206974611	0.0169429023727576	0.0173210019301316	0.00908556164179189	0.0122106330147142	0.00678856604543977	0.00581438943558206	0.0144890274489879	0.0106579499421532	0.011655866803266	0.0092655408001074	0.0105290997026956	0.00388980472745764	0.0133938926787273	0.0045083268450849	0.0118516697633243	0.00875729086877173	0.0103844923074306	0.011964792480554	0.0186906105397494	0.0048730286236687	0.00219116608979484	0.0159755222338408	0.0125128606312149	0.000884491388201934	0.00855281141043195	0.0170871641435386	0.0313075165055963	0.0110916863850594	0.0161086833467221	0	0.00450808957960983	0.0114650409551679	0.00600431919393509	0.0122596237996905	0.00179297636340275	0.0126983811111215	0.0116359162506862	0.0136615641531141	0.00511929229526841	0.00749224936436948	0.0143920124590895
OM2_H_2A_2	0.0163441950751377	0.0222105265557184	0.0188938643992298	0.00550380456459324	0.0141480576802051	0.0125580771575297	0.00406636690415186	0.0174141715239847	0.00831375171901435	0.012443601202606	0.012800474006476	0.0134262695310343	0.0157295333293215	0.010102978436897	0.011094005102734	0.0123248222149893	0.00431590054794092	0.0214481759092744	0.0128347930542831	0.00806425104443251	0.00894513752402509	0.00993788751064739	0.00983014422490019	0.0181716939641878	0.00725781316636551	0.00714801626146564	0.0137670445875007	0.00632874084485616	0.00540577666485684	0.0179011157552657	0.00530370894553073	0.0103004219784684	0.0130059645135279	0.00644819840006325	0.0164699616491914	0.0231553183816221	0.00927585237346622	0.00627983574717626	0.0195755403343602	0.00863054955052533	0.00384947571651653	0.0130589398630452	0.021531768265413	0.0358011825637948	0.0071866720300029	0.011905005912575	0.00450808957960983	0	0.0153982155177989	0.00994567289759528	0.0167244042099839	0.00602848715879555	0.00819133544375576	0.00713796006407771	0.0181654276676665	0.00141486766955841	0.0119895354129122	0.0188973259788737
OM2_H_2A_3	0.0124765421608198	0.0121367595958661	0.00602434799082945	0.0188976744600725	0.00545572405391403	0.00455446489492387	0.011375556604736	0.0298816960569725	0.0207151025147963	0.0251026654175304	0.00697587560531373	0.00987398956242933	0.00886835636981511	0.00993743442006688	0.0109335145647981	0.00334854737846488	0.0186225153492009	0.0102497405589822	0.0271901255102047	0.019940136906966	0.0193935104031906	0.0135688634405778	0.00565500183246001	0.00328631513396114	0.0184926444341556	0.0220979504284378	0.00587748516653524	0.0198868600174551	0.0104953236822123	0.00770705978169891	0.0110716954829058	0.0159699255686977	0.0032584689370162	0.0192337931809593	0.00650470445697395	0.00971230009366583	0.00695920572827294	0.00930915766819113	0.00482615080265186	0.020859534307814	0.0117640118428679	0.00624802694986936	0.00802686347288263	0.0221390197634669	0.0197422753316778	0.0272986393257116	0.0114650409551679	0.0153982155177989	0	0.00548957357376636	0.00521545273318976	0.00967573940107439	0.0230328515880078	0.022238729475767	0.00823724965061157	0.0152876447037768	0.00615433469981264	0.00773364073141471
