	OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_1	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_1	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
OM2_C_4G_3	0.0571446562014446	0.0445839223849921	0.0381466462094126	0.0235556109646572	0.0237013257495518	0.0244552780685203	0.0442088724577358	0.0282357708318942	0.0246561645011543	0.0728984696532669	0.0531336461012838	0.0840320400342349	0.0222975998426509	0.0186384615284028	0.0217190007074384	0.0335112235921838	0.0653179664701759	0.0582703653535615	0.0292079046922834	0.026487300741411	0.0127595515759151	0.0217359338394563	0.0221390993121109	0	0.0893842634149549	0.110689547127064	0.123837114327489	0.0567493446351672	0.0345714223210022	0.033836722409818	0.0265902065962654	0.0234915195926853	0.0261258293060397	0.0406207641655964	0.0245430172519818	0.0221578918047499	0.0190520239220942	0.0133698693993947	0.0440375333353363	0.0467389953913511	0.046673777225642	0.0598474840688461	0.0480679008038984	0.0474873586945386	0.0288950927102184	0.063561713977149	0.0662832141598675	0.0278485267695147	0.0323686063175415	0.0437030114835287	0.04626632560842	0.0370910110558804	0.0427154078946856	0.0374254645845073	0.0610352865552688	0.0465700797159306	0.0541395626247609	0.0428000910234079	0.0270517659129501	0.0352700137296583
OM2_C_4H_1	0.0966437341971616	0.0863795261452261	0.0863649051002962	0.0933265280006261	0.0724883746902298	0.0659487683451062	0.107311194548135	0.094779526634501	0.0737059021079368	0.0348629592511735	0.0369756735882279	0.0135773037471255	0.0759756283671003	0.077618922872269	0.0804910213488571	0.0590985988266507	0.0366230779016027	0.0475283817905592	0.0721621890062259	0.0677361631567219	0.0845646636452726	0.0722259249419435	0.082609387343078	0.0893842634149549	0	0.043208235425798	0.0422981418732995	0.0882907955286143	0.0794686867135435	0.0777501639836591	0.0768742471718442	0.0748970203433814	0.0689567475209134	0.054792799589476	0.0668375963987417	0.0718784145316573	0.0766656219158751	0.0816261863780889	0.0562590949290215	0.0546838575122795	0.0598058210679922	0.0352575068870854	0.086325839141951	0.0865100191487665	0.0632370120583594	0.0990933433171075	0.0967497171510296	0.0799020336390249	0.065137035250315	0.0718395690425676	0.0592740931103658	0.0656659504123766	0.0771458702929129	0.0679298848778669	0.0568565652957557	0.0667034319901747	0.0640808660630395	0.0546194824464765	0.0657737217314016	0.0591205245165853
OM2_C_4H_2	0.0949110892820139	0.0905540975084335	0.0931592502823976	0.107124832629711	0.0934305913226881	0.0888504711901338	0.11489163804491	0.106505336567131	0.0892988040874496	0.0416912743379805	0.0639342324118588	0.0424849939316489	0.0973795251280239	0.104837174521507	0.109149126207551	0.0875735384478865	0.075527349815776	0.0860164275196327	0.102711102711172	0.0962507735481968	0.109846634253399	0.0979794382673414	0.0974475945933547	0.110689547127064	0.043208235425798	0	0.0239449751314181	0.0880503578752064	0.088743506550533	0.0903091700390256	0.0920314066481679	0.0929269222361292	0.089186474217485	0.0853248624740931	0.0931680466195236	0.0989421264921727	0.101721221967333	0.104973120600639	0.0902289770149652	0.066351202514455	0.0718383187701631	0.071101699259108	0.0894742937708632	0.0899396935465437	0.086124127338278	0.0961606561093266	0.0929130045344147	0.0939601747850275	0.095060244040734	0.107147651666247	0.0946005802822168	0.0986993594277586	0.111885256660265	0.100904908934821	0.0964986051237289	0.102642839404461	0.1015872161322	0.0876301802269485	0.093437245477412	0.0893833237472868
OM2_C_4H_3	0.115906834836185	0.110079361159072	0.111785191352367	0.12370879859176	0.10707160921118	0.101100469960978	0.133737777340285	0.12381981971756	0.104387891815586	0.0559517299981435	0.0730430680942076	0.044038833168462	0.110866999726863	0.115186506309168	0.118771169313021	0.09726199038801	0.0768253847372243	0.0885244560387124	0.111503158956067	0.106034881337143	0.121244129026712	0.109495383177137	0.113520270120688	0.123837114327489	0.0422981418732995	0.0239449751314181	0	0.108678134935403	0.106447880908849	0.107064053597341	0.10798886769226	0.107783054392254	0.102711255664872	0.0940406112520194	0.104055518077601	0.108878346583928	0.113556992225586	0.117559570780869	0.0962833396732448	0.0823914595681883	0.0879709065673028	0.0750043155262109	0.109281862659718	0.109716484519832	0.0985569033142856	0.117467633243925	0.114396976992342	0.110318016529708	0.104099909725296	0.112552429957836	0.0994318501985711	0.105653860490591	0.117607603852405	0.107893023313168	0.097898963351101	0.107412479910499	0.104341266428927	0.0939131724691532	0.103572477502745	0.0973987056882608
OM2_C_5A_1	0.0151538671327342	0.0152902007697038	0.0195978902224268	0.0380750333254382	0.0447216316249366	0.0523499089276132	0.0306607888957911	0.0330340948119792	0.0386241547383214	0.0577310162944811	0.061854224701845	0.083415754118868	0.0464485961149523	0.0651330881117566	0.0712572892533549	0.0607049649639073	0.0865674339615467	0.0860801621277709	0.0714447551307066	0.0643684457447745	0.0638133852656259	0.0574552794317369	0.0351550639341944	0.0567493446351672	0.0882907955286143	0.0880503578752064	0.108678134935403	0	0.0237915324998273	0.0268876922268219	0.0359775677022895	0.0396805102731993	0.0441685621573404	0.0657284269487993	0.0588028377295605	0.0649665707774707	0.0575652720425003	0.0551197412755207	0.075200190314381	0.0376801100735656	0.0327984835711422	0.0788344071682203	0.0107558498612953	0.0112545186574696	0.0488478347794136	0.0128782814613874	0.0110230470781963	0.0318267185440222	0.0676497894779957	0.0866899650263974	0.0827008498172698	0.0758435021081743	0.0886044526405845	0.0770703911769331	0.0946296461255859	0.0868963836505185	0.093007446486834	0.0741153290622557	0.0608350041642832	0.0686635274129726
OM2_C_5A_2	0.0278062238334777	0.0129722646830044	0.00897282641121962	0.021727130390883	0.0246453318832326	0.0309223124690185	0.0298659051930616	0.0185778962050743	0.0162864078104731	0.0533851405451552	0.0468355888896669	0.0739148280279783	0.0263990147091305	0.0429785146265727	0.048875512813894	0.0410246015904262	0.0696533650591487	0.067511056703493	0.0498847825727636	0.0426992036661834	0.0418450550638976	0.0365149233667934	0.0139537301516023	0.0345714223210022	0.0794686867135435	0.088743506550533	0.106447880908849	0.0237915324998273	0	0.0122746944477197	0.0153120161713352	0.018528176591932	0.0244825984663869	0.0467272384603088	0.0371925861113681	0.0423003015038069	0.0361537269444469	0.033173029942364	0.05563417564149	0.0256506152610232	0.0238260950918013	0.0620293716251596	0.0159042979557778	0.0155155860335828	0.0291911553958565	0.0321634476969903	0.0341890822200026	0.0116684164117374	0.0468104483501257	0.0652584372370522	0.061833109240297	0.054532258464639	0.0666728132287424	0.0564337317459402	0.0752498270000172	0.0656333693907884	0.0723064986451103	0.0538108664896854	0.0396885646964043	0.047475881882135
OM2_C_5A_3	0.0336624343553316	0.021123857684918	0.0160208000699643	0.0223502872233492	0.0188825898152599	0.0286059257552042	0.0304810317252549	0.0207043196037218	0.0172898864906536	0.0522702421139896	0.0448603428886996	0.0728150056760872	0.0208479215811553	0.0391734944619302	0.0457724383205882	0.0360048701730596	0.0664880481680605	0.0635761658092528	0.0460540785245138	0.0392682713442844	0.0386648970958694	0.0319277767050242	0.0141395205208058	0.033836722409818	0.0777501639836591	0.0903091700390256	0.107064053597341	0.0268876922268219	0.0122746944477197	0	0.0171866797001721	0.0161096448647767	0.0185012430524827	0.0433081421289785	0.0340293646130277	0.0399116997298131	0.0326486744721039	0.0304155186534718	0.0509079399042619	0.0269504785909202	0.0200454660915138	0.0596603300240026	0.02128538309069	0.0210481333280165	0.0242116113699128	0.0369964473165977	0.0371041832242474	0.0116095293565485	0.043378741706196	0.0613646157864824	0.058569262462013	0.0506960102392202	0.0633248600789886	0.0514141668904957	0.0708111161661656	0.0621736914945245	0.0682907628907552	0.0505262931897887	0.0354222130420637	0.0446089302624036
OM2_C_5F_1	0.0398586552135866	0.0239654110268544	0.0213189153947152	0.019371644351684	0.0165873952112451	0.0219867019775887	0.0364277774801745	0.0214527649781629	0.0159686381288069	0.0565592796611003	0.0432894222845416	0.0729337173590085	0.0182864629324463	0.0330535878616279	0.0374981319083883	0.0327125883064755	0.0632609345626114	0.0593223279005985	0.0378877831294427	0.0314830093238307	0.0320219526429904	0.0247884056402577	0.00977251325387615	0.0265902065962654	0.0768742471718442	0.0920314066481679	0.10798886769226	0.0359775677022895	0.0153120161713352	0.0171866797001721	0	0.00818537094353556	0.0201755825655227	0.0360267839863204	0.0262327508390557	0.0331730712801396	0.0237807100072458	0.0223706814622898	0.0471464556657635	0.0269497231398633	0.0277358705536932	0.0554101470157739	0.0271062887164344	0.0263703185473144	0.0219031390844821	0.0443008333506443	0.0462118302576618	0.0102587186490168	0.0347278354180032	0.0534840859610646	0.05198498498465	0.0439809910350021	0.0544181846636667	0.0459718259224802	0.0656789103016543	0.0542343262213396	0.0625758640616058	0.0456188219810187	0.0300527415259199	0.0390217002821436
OM2_C_5F_2	0.0448803865203577	0.0293283785486143	0.025285228853376	0.0213239535463189	0.00909000293242867	0.0179690033800928	0.038748450269292	0.0235471311833726	0.014089566905555	0.0555232883072285	0.0400288353341965	0.0708401746130638	0.0105647499294181	0.0273205953428391	0.0326098476205342	0.0265434200837471	0.058770110264751	0.0540456447612622	0.0327203642737291	0.0260967848982932	0.0274264459795908	0.0192182568553991	0.0106461003683576	0.0234915195926853	0.0748970203433814	0.0929269222361292	0.107783054392254	0.0396805102731993	0.018528176591932	0.0161096448647767	0.00818537094353556	0	0.0139978714365539	0.0315453913217326	0.0210399742417158	0.0279308694316019	0.0183533570539283	0.0167814058460685	0.0411636390180861	0.0273028350340388	0.0260287274011984	0.0517681912263084	0.0316893061954519	0.031151368967481	0.0157337310440546	0.0485034438023298	0.0500555078722587	0.0105962032210079	0.030025832278918	0.0482485517580915	0.0469129539419382	0.0381139545353259	0.0495122174740983	0.0403279079701444	0.0603015923048522	0.0491671453702963	0.0572237995829647	0.0401952331441624	0.0237027814226477	0.0336717382884633
OM2_C_5F_3	0.0495518631238859	0.0362484752068126	0.0307451831800027	0.0293801695912323	0.008479939117239	0.0130987006947774	0.045341965496111	0.0304592157829561	0.0128435343815122	0.0493359290781673	0.0332109337955816	0.0636530117975834	0.0125457182798186	0.0235473667409036	0.0308351084493922	0.0188995431140787	0.0510025510360774	0.0470634636239717	0.0299953527121653	0.0229870723654765	0.0257769680774068	0.0176819382017472	0.0189227919612394	0.0261258293060397	0.0689567475209134	0.089186474217485	0.102711255664872	0.0441685621573404	0.0244825984663869	0.0185012430524827	0.0201755825655227	0.0139978714365539	0	0.0293869625549599	0.0182092129496523	0.0230715343307596	0.0215048688424895	0.0209203365570578	0.0340862902852555	0.026860384144515	0.0231848568010396	0.0452404496911988	0.0380932796440672	0.0377819958554202	0.00979443460401459	0.054591993543576	0.0548240193392759	0.0189452750765556	0.0284723994029755	0.044738985293303	0.0410196780293257	0.0339458536665755	0.0470559268120743	0.0343725263373859	0.0536496863445928	0.0452421048660925	0.0503966252151954	0.0333557708508301	0.0190619382861579	0.0271304254633666
OM2_C_5G_1	0.0725689120529258	0.0573198990000547	0.0545225517907663	0.0502845434332756	0.0282825221490277	0.0226802401861838	0.0697635080147075	0.0545736582636347	0.0369020074625611	0.0511841067303462	0.0250885126792651	0.053686323179467	0.0300460642948029	0.0277846575392307	0.0291616085363283	0.014278047287774	0.0321156163199378	0.0256396217435731	0.0207334801177243	0.0163668908010206	0.03472993783243	0.0215625682379972	0.0412268266630319	0.0406207641655964	0.054792799589476	0.0853248624740931	0.0940406112520194	0.0657284269487993	0.0467272384603088	0.0433081421289785	0.0360267839863204	0.0315453913217326	0.0293869625549599	0	0.0169703507993528	0.0247770970523128	0.0241389949231857	0.0306227292417542	0.0174701744967751	0.0349301540110728	0.0383776120337837	0.0259113299561563	0.0588642121820422	0.0585628037228982	0.0207108146300425	0.0759638656727804	0.0762736529933285	0.0409613019724619	0.0120667059609383	0.0265315442554689	0.0218173049803872	0.0174091762591345	0.0305557709250759	0.0224240349405047	0.0318436948992285	0.0245501827134197	0.0324408199963656	0.0171282618138956	0.0160904846880991	0.0164258999449697
OM2_C_5G_2	0.0632775729486041	0.0485579418077204	0.0440631056830905	0.0370211845957092	0.0171051883248171	0.00933130573709165	0.0577436901530702	0.0412516201780146	0.0245941826506444	0.0560657624087145	0.0320805902238765	0.0631083856393764	0.0188472304771966	0.013292490552907	0.0171906382800824	0.0114345730252677	0.0428145450195774	0.0361998969485794	0.0137465131699211	0.00580202120382121	0.0189095509736279	0.00749880425172915	0.0286005781980081	0.0245430172519818	0.0668375963987417	0.0931680466195236	0.104055518077601	0.0588028377295605	0.0371925861113681	0.0340293646130277	0.0262327508390557	0.0210399742417158	0.0182092129496523	0.0169703507993528	0	0.011225988713236	0.0122813333970204	0.0169215155726974	0.0231846232137411	0.034403191570301	0.0361979410738583	0.0369710021196838	0.0511135297315407	0.0506573722546831	0.0132065212772912	0.0686036940387629	0.0695599556590043	0.0303490414457259	0.0115429205987916	0.0283527064415636	0.0264957615805432	0.0187758327903839	0.0302831920977611	0.0205228258486028	0.0406539883792328	0.0289248347306005	0.0365587823386627	0.0218158356410541	0.00709127918858304	0.0149067887158162
OM2_C_5G_3	0.068039449238383	0.0541496055989234	0.0486510853907663	0.0404019832169158	0.0235133679405857	0.0150682590031759	0.061194062356757	0.0440622716628722	0.0275007050738666	0.0616698503893123	0.0369672648912447	0.0667768535951751	0.0241967688606118	0.00835239951998113	0.012510485005164	0.016902494507841	0.0441225245285264	0.03699851638674	0.0137687744037604	0.0100008791608464	0.0148376300236277	0.0146828240937617	0.0331374955343496	0.0221578918047499	0.0718784145316573	0.0989421264921727	0.108878346583928	0.0649665707774707	0.0423003015038069	0.0399116997298131	0.0331730712801396	0.0279308694316019	0.0230715343307596	0.0247770970523128	0.011225988713236	0	0.0178151042369085	0.0191652333332674	0.0242053562653201	0.0417489739406411	0.0433554499078729	0.0399540562373982	0.0572804928002361	0.0568440571161613	0.0210629815491572	0.074238978501424	0.0756692996763848	0.035773008402005	0.0174194655899729	0.0265028847320715	0.0249414519759907	0.0182135805782459	0.027415833976279	0.0194754945596509	0.0401035923184406	0.0275481734974224	0.0334938860592239	0.0217276743077199	0.0123261342414098	0.0142399176840779
OM2_C_6E_1	0.061924329783297	0.0469862312494348	0.0422322193976097	0.0306880882051754	0.0166907981557787	0.0178659191686027	0.0516839225825048	0.036600180351867	0.0267562536407231	0.0644207196714936	0.042160820044919	0.0735622494060345	0.0157930119963472	0.0144606591602162	0.0169888746237717	0.0209166069849842	0.0531424125865495	0.045202232034152	0.0178626408675516	0.013849685078779	0.016536267769839	0.00878946697054562	0.0250882991971944	0.0190520239220942	0.0766656219158751	0.101721221967333	0.113556992225586	0.0575652720425003	0.0361537269444469	0.0326486744721039	0.0237807100072458	0.0183533570539283	0.0215048688424895	0.0241389949231857	0.0122813333970204	0.0178151042369085	0	0.00855359286131729	0.03107830106881	0.0393240908784942	0.0397776728622116	0.0473073000150162	0.0491219471525643	0.0486385279424793	0.018051533547116	0.0660889989342967	0.0677053732958312	0.0280036934988435	0.0167461524277323	0.0322894732271485	0.0350844856291875	0.0243348476370671	0.0329876636331729	0.0262945828523614	0.0484121033815921	0.034664103738822	0.044121689821553	0.0313392478640228	0.0138594813999029	0.0251109106631579
OM2_C_6E_2	0.0588271733458177	0.0440177997739749	0.0388451921547603	0.0268191848482322	0.0154658962194234	0.0198472914039191	0.0467813427696495	0.0309769307344548	0.0237158672291813	0.0670643760628623	0.0459117401533989	0.0776496274394537	0.0128814332201179	0.0154562632609994	0.0191549117996482	0.0252519052228847	0.0581975648738059	0.0505438716171176	0.0225609920293302	0.018830655794064	0.0149161890647315	0.0135025721243952	0.0214369639835857	0.0133698693993947	0.0816261863780889	0.104973120600639	0.117559570780869	0.0551197412755207	0.033173029942364	0.0304155186534718	0.0223706814622898	0.0167814058460685	0.0209203365570578	0.0306227292417542	0.0169215155726974	0.0191652333332674	0.00855359286131729	0	0.0365599272089283	0.0410120414461899	0.0403093071590682	0.0528572000499012	0.0468433202558272	0.0462889765770091	0.0209244305536493	0.0628001486899972	0.0650615145612137	0.0242391126844432	0.0240227449551001	0.0376510047060587	0.0401856904440073	0.0293744398074182	0.0375059549470814	0.0319644657754686	0.0541322616041292	0.0400169845777316	0.0491415790389702	0.0360467032207156	0.0186572800318868	0.0291691903665364
OM2_C_6E_3	0.081496916962432	0.0675725002442508	0.0629898501972071	0.0576943429711606	0.0356895966945854	0.028861648785408	0.0772043852165211	0.0622394911284578	0.0430807019344477	0.0548292508280555	0.0282265509707559	0.053362808052384	0.0370939899674896	0.0274744374257084	0.0291899647589119	0.0159577036958911	0.0252603453276773	0.0162473846441549	0.0223093567425849	0.0203381770405782	0.0358285170959035	0.0276549641569724	0.0494244849450589	0.0440375333353363	0.0562590949290215	0.0902289770149652	0.0962833396732448	0.075200190314381	0.05563417564149	0.0509079399042619	0.0471464556657635	0.0411636390180861	0.0340862902852555	0.0174701744967751	0.0231846232137411	0.0242053562653201	0.03107830106881	0.0365599272089283	0	0.0443203966377706	0.0460151283904499	0.0233019539152117	0.068763778106114	0.0686440434637599	0.0270573468713115	0.0857835095346389	0.0857755054420722	0.0502803486781565	0.0184217621746093	0.0210294465449281	0.0131492709191154	0.0127704514338722	0.0269794220136689	0.0147408212593806	0.0210118957305468	0.0190964296940683	0.0203573358064054	0.00766334621955867	0.0185469124773658	0.0124881316745063
OM2_C_6F_1	0.0453292411093164	0.0330398501355716	0.032637817489462	0.0421581951019496	0.0297766420572398	0.0290784931411978	0.0541285659184619	0.0428542453417997	0.0259062001315147	0.0308536084392442	0.0259831741941231	0.0498702316623557	0.033505970000854	0.0455176184285187	0.050968294247343	0.0330894188950178	0.0509564023719149	0.052110144280943	0.0475673857737905	0.0394289033792378	0.0486881249222504	0.0374633322789668	0.0319863550826411	0.0467389953913511	0.0546838575122795	0.066351202514455	0.0823914595681883	0.0376801100735656	0.0256506152610232	0.0269504785909202	0.0269497231398633	0.0273028350340388	0.026860384144515	0.0349301540110728	0.034403191570301	0.0417489739406411	0.0393240908784942	0.0410120414461899	0.0443203966377706	0	0.0136623492568887	0.0423808179218644	0.0330663757934886	0.0332541811617008	0.0246880442235545	0.0482526182302275	0.0477044123344101	0.0292685763266476	0.0405833087758724	0.0589706103661393	0.0513487038710382	0.0477304589032228	0.0623271702075527	0.0504196199732796	0.0619394795708183	0.0572960536786599	0.0620245041562596	0.0421201944532211	0.0355487661805404	0.0387036964912869
OM2_C_6F_2	0.0429455097875623	0.0313832874002971	0.0300102326924265	0.0405055409904848	0.0263273240682642	0.0309517592529173	0.0488277992688984	0.0393701528706997	0.0251480232931582	0.0332910967051627	0.0307109115601381	0.0550391676792641	0.0296678381534933	0.0454973950458985	0.052091888562697	0.0332352432560316	0.0548889157005305	0.0550519882755037	0.0489121752919967	0.0411291474125283	0.0484029579911601	0.0373864948854886	0.0302077984119138	0.046673777225642	0.0598058210679922	0.0718383187701631	0.0879709065673028	0.0327984835711422	0.0238260950918013	0.0200454660915138	0.0277358705536932	0.0260287274011984	0.0231848568010396	0.0383776120337837	0.0361979410738583	0.0433554499078729	0.0397776728622116	0.0403093071590682	0.0460151283904499	0.0136623492568887	0	0.0480659356352882	0.0304362505326839	0.0306717700149064	0.0240209893945389	0.0442518607899871	0.042737613768795	0.0258876190730433	0.0435675461622489	0.061384887233832	0.0547062726417611	0.0496549815234265	0.0648258346147662	0.0516697164310001	0.0646351756312888	0.0603343990462401	0.064734434488957	0.0451616913572857	0.0363231093712112	0.0415805301907603
OM2_C_6F_3	0.0853409472986678	0.0723057017275778	0.0696706635602567	0.0698186245096546	0.04822728066767	0.0387631633340396	0.0884729508044259	0.0733461278663003	0.0514125876987683	0.0426031534406034	0.0189506681213759	0.0329451531306157	0.0511092379606205	0.045816477275752	0.0475056410539906	0.0300493784130348	0.0111403869201936	0.0167846996896151	0.0397491732019996	0.0362955449230866	0.0533421088388933	0.0431289090954214	0.0600141608622274	0.0598474840688461	0.0352575068870854	0.071101699259108	0.0750043155262109	0.0788344071682203	0.0620293716251596	0.0596603300240026	0.0554101470157739	0.0517681912263084	0.0452404496911988	0.0259113299561563	0.0369710021196838	0.0399540562373982	0.0473073000150162	0.0528572000499012	0.0233019539152117	0.0423808179218644	0.0480659356352882	0	0.0734554676851579	0.0734230888937412	0.0380290022506634	0.0898796152361347	0.0891962406335105	0.0595845058204013	0.033385666496662	0.0379444832528577	0.0249213548457945	0.0321742709762475	0.04334174051302	0.0344032658548971	0.026632707815777	0.0330814349781706	0.0310896960035093	0.0208212221573199	0.035291470696165	0.0262819955694671
OM2_C_6G_1	0.0163809537291042	0.00801372156562818	0.0117768352576144	0.0289850595954547	0.0380478274818344	0.0450037850606276	0.0267487518990454	0.0259551037710385	0.0316935262594544	0.0577281652715469	0.0576293068603214	0.0815365995038523	0.0397275749623531	0.0573414867599119	0.0629779867061891	0.0543985584452081	0.0816876389725024	0.0803557116224504	0.0637260718657897	0.0567114331236557	0.0556908757200259	0.0497457314657892	0.0265791662125566	0.0480679008038984	0.086325839141951	0.0894742937708632	0.109281862659718	0.0107558498612953	0.0159042979557778	0.02128538309069	0.0271062887164344	0.0316893061954519	0.0380932796440672	0.0588642121820422	0.0511135297315407	0.0572804928002361	0.0491219471525643	0.0468433202558272	0.068763778106114	0.0330663757934886	0.0304362505326839	0.0734554676851579	0	0.00160476964637776	0.0421421612562395	0.0187031449679103	0.0198959059537989	0.0246666647278626	0.0597286676069154	0.0789554135077427	0.0757433453478428	0.0685048904397545	0.0805987888141755	0.0697650090660102	0.0883322528422888	0.0794387514752061	0.0861596882813424	0.0675733515812953	0.05349459753603	0.0617405964472811
OM2_C_6G_2	0.0163611846254548	0.00680712035265434	0.0112504730902395	0.028404433215405	0.0375496430208574	0.0445202145001044	0.0263747162615715	0.0250874618501096	0.031267890967519	0.0581620309697148	0.0576530305278576	0.0817824645834432	0.0392169111156559	0.0568525281730933	0.0624173277200123	0.0541358359035605	0.0816397758799847	0.0802190619369613	0.0631697391802488	0.0562464582005593	0.0550883384917989	0.0492039692740787	0.0259291584609511	0.0474873586945386	0.0865100191487665	0.0899396935465437	0.109716484519832	0.0112545186574696	0.0155155860335828	0.0210481333280165	0.0263703185473144	0.031151368967481	0.0377819958554202	0.0585628037228982	0.0506573722546831	0.0568440571161613	0.0486385279424793	0.0462889765770091	0.0686440434637599	0.0332541811617008	0.0306717700149064	0.0734230888937412	0.00160476964637776	0	0.0419402835833458	0.0191141524155056	0.0204500556575686	0.0239218731532318	0.059337764177971	0.0785386003959209	0.0754298255239992	0.0681802152434545	0.0800873817070006	0.0694324770620702	0.0881122575428097	0.0790356419565918	0.0858706027895296	0.0674013803922827	0.0532078478415076	0.0614864193848387
OM2_C_6G_3	0.0551273865011111	0.0409518065666257	0.0364004609809678	0.0338038192333246	0.0116821562189638	0.0116415118950415	0.0515997288274928	0.0371347912590457	0.0190388956969005	0.0471602189905488	0.0277358127909404	0.0589924048008058	0.0151954533726082	0.0225287804349917	0.028660147672183	0.0126017848053799	0.0445295482939898	0.0401178276186405	0.0257834453376292	0.017934672691119	0.0269485240491866	0.0148342502360129	0.0239030986155026	0.0288950927102184	0.0632370120583594	0.086124127338278	0.0985569033142856	0.0488478347794136	0.0291911553958565	0.0242116113699128	0.0219031390844821	0.0157337310440546	0.00979443460401459	0.0207108146300425	0.0132065212772912	0.0210629815491572	0.018051533547116	0.0209244305536493	0.0270573468713115	0.0246880442235545	0.0240209893945389	0.0380290022506634	0.0421421612562395	0.0419402835833458	0	0.0593114961150136	0.0595157325756642	0.024157673217534	0.0211249738979068	0.0388415919913524	0.0348207327738648	0.0276379469589631	0.0418979222853084	0.0290917765560744	0.0469655832782548	0.0389480339839688	0.0447624703707716	0.026748473439664	0.0127987251311237	0.0213296562354152
OM2_C_6H_1	0.0164826896555334	0.0219446174595817	0.0269842272778104	0.0436602163137534	0.0543182459904107	0.0625408988794072	0.0308741328212244	0.0378241947826483	0.0477913601594873	0.068469115695343	0.0729081613411361	0.0941726076053222	0.0552503361090718	0.0741666230235019	0.0799694617130477	0.071367369496938	0.0976678809090505	0.0968851580646617	0.0809833421022408	0.0740585710097171	0.0721649737492333	0.0670993231436853	0.0430281804734688	0.063561713977149	0.0990933433171075	0.0961606561093266	0.117467633243925	0.0128782814613874	0.0321634476969903	0.0369964473165977	0.0443008333506443	0.0485034438023298	0.054591993543576	0.0759638656727804	0.0686036940387629	0.074238978501424	0.0660889989342967	0.0628001486899972	0.0857835095346389	0.0482526182302275	0.0442518607899871	0.0898796152361347	0.0187031449679103	0.0191141524155056	0.0593114961150136	0	0.00821570521492882	0.0399902167912092	0.0774346209837651	0.0963691082151377	0.0930378556580297	0.0855320910230373	0.0978304076468293	0.0874158459727222	0.105440183490867	0.0967658308622733	0.103546207771048	0.0845029596805297	0.0706784757685178	0.0788207057343096
OM2_C_6H_2	0.0173283520772192	0.0244768453464207	0.0290200266772621	0.0462250185198392	0.0551867299606952	0.0632530580217825	0.0339346866663619	0.0410186153084323	0.049287059446953	0.065470370184521	0.072078616755647	0.092057367182006	0.0565989901680107	0.0755522214105875	0.0816232946705618	0.071435466346025	0.0969394837943084	0.096646650453092	0.0820626396903316	0.0750882888890452	0.0738862107339313	0.0679545029202369	0.0450644428252545	0.0662832141598675	0.0967497171510296	0.0929130045344147	0.114396976992342	0.0110230470781963	0.0341890822200026	0.0371041832242474	0.0462118302576618	0.0500555078722587	0.0548240193392759	0.0762736529933285	0.0695599556590043	0.0756692996763848	0.0677053732958312	0.0650615145612137	0.0857755054420722	0.0477044123344101	0.042737613768795	0.0891962406335105	0.0198959059537989	0.0204500556575686	0.0595157325756642	0.00821570521492882	0	0.0420002189158255	0.0782291274411583	0.0973045810868692	0.0935420706755695	0.0864859813915636	0.0991799108266721	0.0876695826920355	0.105273818081441	0.0976255155334772	0.103795487238504	0.0848699681727915	0.0714603294652395	0.0795052554215168
