	OM2_B_B_1	OM2_B_B_2	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_1	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_1	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2
OM2_C_6G_3	0.0171269862777417	0.00531877083653173	0.00751373355869612	0.00996186408712865	0.0118051470627116	0.00664789191335818	0.0155831632340797	0.00743280248574745	0.00664620442870492	0.00360823761017925	0.013211680933834	0.0117464207140538	0.0145204218007542	0.0259626148176245	0.0084111414314844	0.00959397277260473	0.015726173735608	0.0123728373743559	0.0149529958581597	0.00907193838946623	0.00431400237963227	0.00857736346311071	0.00285332474230478	0.00240664737336051	0.00484938461435886	0.00338057723490452	0.00119422968696853	0.0107195680373735	0.0099216106837357	0.0128598754623487	0.00980975842394551	0.00278304072087563	0.00636344657320957	0.0120453548614985	0.00427833907046986	0.00327577367133986	0.0151925851160676	0.00312375390267635	0.0039971221169551	0.0203449752370199	0.020121499377997	0.0151142704885237	0.00162156791405209	0	0.0191604220626476	0.0109927817265734	0.0158735645735822	0.00926681918989471	0.00783516457330569	0.0154789361938374	0.00946350314947917	0.00344241586939529	0.0452331538397595	0.0212495000910668	0.00495050395551048	0.00968486718370021	0.0186323227287358	0.0225570632605518
OM2_C_6H_1	0.0360039101595143	0.0188986285811884	0.012889079882669	0.0100041345369327	0.0199803958665822	0.0157929367418852	0.00943177989576169	0.0202797865800442	0.0164249658045561	0.0159325298660169	0.0270829880978213	0.00808060692534104	0.00467097646506725	0.00681550557952598	0.0198247674041754	0.0105442683320126	0.00744664076829946	0.0137996152015627	0.00491176237283304	0.0101079268533565	0.0152667363926282	0.0120087095628214	0.0174504576653963	0.0171991826042176	0.0160610141923749	0.0165336570757763	0.0194883335758685	0.00857259244281727	0.018707107029335	0.0109871709550236	0.00941370512615648	0.0163784795467909	0.0167724095868371	0.00727110066302235	0.0173647612683589	0.0163741586759076	0.00831962996432799	0.0203023783821441	0.0158459283223715	0.00130082465144923	0.00804683855629261	0.00503841848400046	0.02030856028676	0.0191604220626476	0	0.00821314086040253	0.00418664215890447	0.0102202913026593	0.0118365083687499	0.00375847716909745	0.00970333570101733	0.017955624000687	0.0563493270956151	0.0397352204291915	0.0165098857968435	0.0142153763174769	0.0365967609051925	0.0409984627173751
OM2_C_6H_2	0.0279976445191047	0.0115750551622567	0.00504835956359862	0.00373146160717815	0.0146154986351607	0.00810327162171156	0.00744523557301317	0.0133920068238851	0.00876402187352027	0.00772144586763284	0.0205206996225498	0.00192046178299166	0.00354445885035873	0.0149881622336384	0.0124550300588505	0.0030936732512407	0.00635651707020847	0.00857591100037578	0.00412836276786892	0.00192500536938216	0.00735882058688676	0.00445052472029506	0.00955384295613056	0.00917486112837097	0.00799793322716821	0.00863550020737529	0.0112788342615923	0.00178896667865542	0.0128569575470779	0.00642125912804734	0.00185476937588612	0.00821273905407586	0.0097998550434376	0.00209216901215084	0.00979034537574248	0.00816438472606467	0.00755472937152846	0.0121227835960921	0.00765407777393742	0.00944145764091394	0.0105023656421557	0.00439192215125979	0.0120994839983129	0.0109927817265734	0.00821314086040253	0	0.00559700313678269	0.00306247656000191	0.00445622974588023	0.00468208700687471	0.00156971777850959	0.0102134571830203	0.0515375020152529	0.0319016552167517	0.00849532396566639	0.00868140968133846	0.028943231466829	0.0331872528541897
OM2_C_6H_3	0.0323501837762082	0.0149777261592008	0.0106452129094434	0.00615667777972225	0.0157948838249142	0.0136992625137653	0.0101875071094402	0.016222610955609	0.0143596589738413	0.0129776114734666	0.0229383067549444	0.00643244859123999	0.00305480724533978	0.0106415255913172	0.0180325591511028	0.00857117927453312	0.00830424907072629	0.0132928443066454	0.00467480399893114	0.00719288447620988	0.0117352172180053	0.0100023227002863	0.0138531426998267	0.0137250378474942	0.0135186015543178	0.0129587536776393	0.016372519988012	0.0051872539027718	0.0145331319973008	0.0106402352892005	0.00612692063856084	0.0131385318093495	0.0127813929799924	0.00389150740999624	0.01357353504034	0.0134264285797641	0.00443483828651036	0.0174557549410656	0.013012621902905	0.00497685210113909	0.0107297070200661	0.00507516494690507	0.017179038524567	0.0158735645735822	0.00418664215890447	0.00559700313678269	0	0.00662839938760524	0.00817392102181318	0.00169186547929212	0.00675137789207371	0.0142420944861693	0.0522649377394167	0.0359281717157275	0.0140382000168397	0.0100513247089633	0.0326958043135107	0.0371740694722157
OM2_H_2A_1	0.0258120411817164	0.00880277523425038	0.00565917320038722	0.00113252667369971	0.0115618156601941	0.00844958241633117	0.0104101381011907	0.0104658539266024	0.00907989655633487	0.0066433330900201	0.0175553165279343	0.00489127665605495	0.00586024106465752	0.0170120467729024	0.0128395134937093	0.00486637228745536	0.00941574072993273	0.010672854068574	0.00695747065355576	0.00219290454499951	0.00511308844194508	0.00564002857736847	0.0072607072181055	0.0070979786208352	0.00764391503470029	0.00635376290273138	0.00983579282186699	0.00169821265066872	0.00979474240711056	0.00898902219574358	0.00121138427203723	0.00657239351612817	0.00686399221102534	0.00295077087763893	0.00716399677069889	0.00708080802147616	0.0065695006515009	0.0110893606344614	0.00680894533928085	0.0113085671223661	0.0135437184070441	0.00728382770393925	0.0106276191059355	0.00926681918989471	0.0102202913026593	0.00306247656000191	0.00662839938760524	0	0.00162060039937471	0.00646208488988837	0.00203421686937453	0.00773605659382517	0.0484785570863624	0.0295232415409934	0.00821694899979273	0.00567376954481299	0.0264200443583092	0.0307896175158167
OM2_H_2A_2	0.0242135792851643	0.00720463321423024	0.00559922773552677	0.00212707457154631	0.010425383284413	0.00802043427668197	0.0115205144237675	0.00894113446491895	0.00860379332579716	0.00558410904017455	0.0160652876601456	0.0061224916872839	0.00746861993083996	0.0186215933105605	0.0122795335356523	0.00549574319637509	0.0107102909604192	0.0111190386616917	0.00849306799890078	0.00301748975233229	0.00358088458908838	0.00588266879978782	0.0056803261073013	0.00558058228129682	0.00689648163718461	0.00478577522142914	0.00850146842469409	0.00331008636288086	0.00855956232589319	0.00978587612169268	0.00265498667410078	0.00524293119273656	0.00534473629973285	0.00456996431306162	0.00554371124044504	0.00599408663841768	0.00753824740022487	0.00990025854895497	0.00585921286738392	0.0129142516815231	0.0149452467727868	0.00879869537058043	0.00926931200114529	0.00783516457330569	0.0118365083687499	0.00445622974588023	0.00817392102181318	0.00162060039937471	0	0.00807824897516068	0.00308711445163167	0.00612184196555732	0.0472270818238437	0.0279059136748717	0.00747701796391316	0.0048255580077347	0.024800480776783	0.0291713602467509
OM2_H_2A_3	0.0322563878674125	0.0151635472832435	0.00963433442781292	0.0062775868404362	0.0166386993157694	0.0126520989973134	0.00850052698152245	0.0166079499108849	0.0133056116256944	0.0123559418946552	0.0235035075409003	0.00509874458917685	0.00148460645867752	0.0105582622611494	0.0168949140631868	0.00741441412385122	0.00661244366133055	0.0117714293874957	0.0029873533288598	0.00649591059178021	0.0115217577515873	0.00888198090927039	0.0137000225319446	0.0134673350240387	0.0126737482957556	0.0127848292817632	0.0158641271425868	0.00482285638368767	0.0152290617400253	0.00906639474822748	0.00568599598580134	0.0127030225154341	0.0130680650857401	0.00351390621275615	0.0136091866408968	0.0128026895853994	0.0059217746061606	0.0167898290643435	0.0123197429186484	0.00487574064155076	0.00919421030310708	0.00338399766285037	0.0166816566131116	0.0154789361938374	0.00375847716909745	0.00468208700687471	0.00169186547929212	0.00646208488988837	0.00807824897516068	0	0.00607194074348396	0.0141977547802979	0.0533470223059194	0.0359797382626123	0.0131619744126134	0.0107273317775861	0.0328499042057992	0.0372437219586877
OM2_H_2B_1	0.0264360939457764	0.0100674471966446	0.00416459347900376	0.00303642910942077	0.0134616683175728	0.00717312305276791	0.00846490123525495	0.0119470655666291	0.00783055272201828	0.00628786831145293	0.0190906612792744	0.0030372425489512	0.00505807640267428	0.0165015465519074	0.0115908037504457	0.00289015878460898	0.00762724468430644	0.00870252931562478	0.00568925498013182	0.000442150703338248	0.00579149378588485	0.00387688588121956	0.00798505488160552	0.0076078944764894	0.00678220570487136	0.00706727161993977	0.00979836573977621	0.0018020460455886	0.0116296366527158	0.00695488202890051	0.00105059499054911	0.00668059799838652	0.00837727006699665	0.00289454959471582	0.00825350920231332	0.00673559891862437	0.00788845547796325	0.0107417284443788	0.00627848979980697	0.0109059471894785	0.0118981322429208	0.00593723975479071	0.0106173409580247	0.00946350314947917	0.00970333570101733	0.00156971777850959	0.00675137789207371	0.00203421686937453	0.00308711445163167	0.00607194074348396	0	0.00865445146627865	0.0503066007236599	0.0303327764608209	0.00731500559999314	0.00766313663406132	0.0273781707025675	0.0316183720983363
OM2_H_2B_2	0.0181128389350468	0.00216789342612196	0.00832996944803642	0.00808804485041596	0.00846292629319318	0.00868850430894761	0.0161833875260384	0.00447766847491118	0.00891536327553189	0.00492610483361138	0.0111871743337905	0.0114669659475464	0.0135173221800054	0.0247417251412347	0.0114431393947739	0.00981456181428411	0.0158946733174002	0.0139575531181934	0.0143410955583008	0.0083671358968668	0.00289957135903453	0.00925200315706918	0.00100498546155567	0.00186825155698961	0.00680125591016253	0.00170387235544217	0.00461982831761708	0.00939941659366412	0.00652658648289125	0.0137634440590848	0.00862589223234039	0.00342351795378291	0.0029592106459043	0.0106859204334318	0.000910356404206151	0.00490024866910072	0.0127426184027818	0.0065492341579411	0.0055009352471744	0.0190338106046714	0.0202999168021685	0.0145902488221481	0.00500969578112094	0.00344241586939529	0.017955624000687	0.0102134571830203	0.0142420944861693	0.00773605659382517	0.00612184196555732	0.0141977547802979	0.00865445146627865	0	0.0431776297715929	0.0217928052354857	0.00715217419297602	0.00652204675703817	0.0187435380833014	0.0230630188761789
OM2_H_2B_3	0.0365598376605619	0.0411104809146796	0.0514087730504611	0.0479381275675068	0.0369575275562639	0.0517188550860685	0.05871520520453	0.0388581571458591	0.0518220942015494	0.0480563082663969	0.0320712836447987	0.053325578311923	0.0535894925856776	0.0615585701517369	0.0532825657786938	0.0524460167445538	0.0578823692506951	0.0571199355058016	0.0551266160520601	0.0502312114039554	0.0457060004651523	0.052229688630248	0.0441720457756416	0.0449982574975242	0.0498284851051115	0.044796185185743	0.0461486927787349	0.049948383173263	0.0386958321786523	0.0566751426950302	0.0496877433925536	0.0465728295504253	0.042142658356321	0.0507164104529907	0.043049090758786	0.0479564121505464	0.048059583272329	0.0475526976208327	0.0486173131719679	0.0567793528648022	0.061927897514868	0.0555147750556876	0.0458245674978212	0.0452331538397595	0.0563493270956151	0.0515375020152529	0.0522649377394167	0.0484785570863624	0.0472270818238437	0.0533470223059194	0.0503066007236599	0.0431776297715929	0	0.0330397099813635	0.0500694519036512	0.0429587567371419	0.031831241650659	0.0324544327853751
OM2_H_2C_1	0.00468283114493795	0.0209849652800857	0.0287333125944757	0.0297943336236347	0.0229858265648189	0.027223812930477	0.036730688003735	0.0201450412731008	0.026943354548419	0.0248521868853528	0.0155598803945015	0.0329070593800744	0.0352890978642781	0.0464996609106942	0.0263585801227613	0.0308361268481204	0.0369680720686174	0.0328742146168048	0.0359951667374369	0.02999837835386	0.0245616147744076	0.0298036794353981	0.0223618814153134	0.022742909482762	0.0257663614377145	0.0232829095017225	0.0214203911086817	0.0311886732181283	0.0229481862831763	0.033916083640047	0.030401316297353	0.0238867914057839	0.0232482137575514	0.0324725236829909	0.0223857215491443	0.0244956580728544	0.0336692381632157	0.0216767479305551	0.025198449278547	0.040791781974064	0.0413517590396609	0.0362025934033525	0.0206825369620618	0.0212495000910668	0.0397352204291915	0.0319016552167517	0.0359281717157275	0.0295232415409934	0.0279059136748717	0.0359797382626123	0.0303327764608209	0.0217928052354857	0.0330397099813635	0	0.0256461181200673	0.0266156433944116	0.00380627043998248	0.00131567096729384
OM2_H_2C_2	0.0212923915318685	0.00931995963912263	0.00364486264017517	0.00927224280154543	0.0153255133485533	0.00169842730160372	0.0111429589754221	0.011627671169399	0.00177138851269417	0.00239366766615892	0.0180110727118317	0.00847904980322373	0.0118998028317401	0.0231026220791336	0.00487661466624303	0.00602238524334552	0.0116569961026513	0.00745634898832556	0.0117908465124526	0.00687404127224548	0.0055777980818389	0.0046328393409453	0.00615981403233726	0.00528864497910051	0.000580774068244668	0.00583797121867905	0.00433996030690883	0.00904191485064784	0.0133061058893248	0.00828608827130637	0.00811908511604498	0.00381310660880129	0.00929915638204679	0.0102093718713824	0.00758540589194955	0.00227718247251033	0.0147854481769387	0.00412142715870295	0.00185829246662432	0.0177855583139088	0.0159036096314812	0.0118332068824466	0.00499791644437839	0.00495050395551048	0.0165098857968435	0.00849532396566639	0.0140382000168397	0.00821694899979273	0.00747701796391316	0.0131619744126134	0.00731500559999314	0.00715217419297602	0.0500694519036512	0.0256461181200673	0	0.0113940321620959	0.0232877405446886	0.0269612211529992
OM2_H_2C_3	0.0235171727966931	0.00600702553599694	0.0103040424084128	0.00499567658775692	0.00601305647874545	0.0123348981525393	0.0160826434840218	0.00648386183473102	0.0128363316210401	0.00909182172455111	0.0128958566270546	0.0105558226592524	0.0107233250528064	0.0205820028938524	0.0162586561223126	0.0103007358564552	0.015020241282647	0.015937489907052	0.0121908628467044	0.00771409195976092	0.00596820573631911	0.0106874723495437	0.00684098560625474	0.00735395309312588	0.0108469096827232	0.00638397576141638	0.0107357446552552	0.00701446100979809	0.00450364834807596	0.0145619168541901	0.00686999779128627	0.00804441445147002	0.0037688982392894	0.00777949444410303	0.00561268662027662	0.00937567518369173	0.00706657402648692	0.012547196022946	0.00955843487436608	0.0150098655928876	0.0189895242781873	0.0125731288854919	0.0113062163284442	0.00968486718370021	0.0142153763174769	0.00868140968133846	0.0100513247089633	0.00567376954481299	0.0048255580077347	0.0107273317775861	0.00766313663406132	0.00652204675703817	0.0429587567371419	0.0266156433944116	0.0113940321620959	0	0.0231664259810419	0.0278041553631758
OM2_H_2F_1	0.0047927606162609	0.0177243937285012	0.026140289984893	0.0266065467071571	0.0192809350131774	0.0249290613758021	0.0342107225376136	0.0166847313756226	0.0247211619392323	0.0222291465908054	0.0117689660286753	0.0300759754925586	0.0322463619408609	0.0433136399119199	0.0246114265961987	0.0281272627433799	0.0342921814933653	0.0306717667184136	0.0330642847426046	0.02706923889627	0.0215888933291307	0.0271981578774432	0.0194030815617654	0.0198724787695123	0.0233385831081579	0.0203161638170364	0.0189685526102199	0.0281059585310232	0.0193440396027079	0.0314654499741395	0.0273613770769429	0.0211354784666644	0.0199354082790979	0.029362051163225	0.0192581850761984	0.0219074660959153	0.0302302313815772	0.0195054677825172	0.022627332788627	0.0376104211863005	0.0387048476335294	0.0332980805650187	0.0182919059122709	0.0186323227287358	0.0365967609051925	0.028943231466829	0.0326958043135107	0.0264200443583092	0.024800480776783	0.0328499042057992	0.0273781707025675	0.0187435380833014	0.031831241650659	0.00380627043998248	0.0232877405446886	0.0231664259810419	0	0.00477202942584115
OM2_H_2F_2	0.00594395578339607	0.0222188409919889	0.0300437680156582	0.0310469647000095	0.024048350015582	0.0285389548881593	0.0380438749826511	0.0213264161356235	0.0282579554250643	0.0261606490070934	0.016520666613117	0.0342047071786697	0.0365654327184369	0.0477555672882026	0.0276555504160972	0.0321415665058404	0.0382759420644822	0.03418775529653	0.0372844637312346	0.0312865419786509	0.0258430220249013	0.0311138109638399	0.0236436423996257	0.0240338812096004	0.0270807411187082	0.0245643194412069	0.0227337516256475	0.0324585656656743	0.024073594710222	0.0352304250115487	0.031676807675146	0.0251877625776914	0.0244722269720482	0.0337386933001992	0.02364486291439	0.0258054994228522	0.0348629926166122	0.0229914764850001	0.0265090951869031	0.0420479600728533	0.0426611433005809	0.0374944830122634	0.0219969433653994	0.0225570632605518	0.0409984627173751	0.0331872528541897	0.0371740694722157	0.0307896175158167	0.0291713602467509	0.0372437219586877	0.0316183720983363	0.0230630188761789	0.0324544327853751	0.00131567096729384	0.0269612211529992	0.0278041553631758	0.00477202942584115	0
