	OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_1	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_1	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
OM2_H_2A_2	0.0116416309069157	0.0234229143594993	0.0330321155881456	0.0120063716819711	0.0155542891581789	0.0202210700004366	0.00988169722524757	0.010795662983698	0.0188480046484005	0.0155941019983961	0.0109285299653256	0.0400533497032119	0.0193444488054375	0.010885119249732	0.0210156296262762	0.00572823505340964	0.00362247554204128	0.0123315394251127	0.0132810706732643	0.0188302320101257	0.0225456506587735	0.00734038738500977	0.0189917458301892	0.0251972518694197	0.00930413114317413	0.00825304617582203	0.0238992988195815	0.00526298395591543	0.0132363557838229	0.0252128898677717	0.00880835109398299	0.00124715042861188	0.0158065599379522	0.00541334789186113	0.00124496154888327	0.026370868263695	0.0135146479698543	0.020567723399012	0.0276119757154978	0.0117678433271825	0.0109434310639745	0.0258833576395153	0.0208580785069386	0.00718245931959253	0.0248340818142724	0.0155408257835572	0.0159279105211272	0.0239846631938184	0.010135315489329	0	0.0157672394709007	0.00553224953411032	0.0212402858738461	0.0145865782947849	0.00955888565142885	0.01366109482649	0.0107892468170596	0.0091327036283437	0.0113610714182851	0.033145114924563
OM2_H_2A_3	0.0105848319599192	0.012850944599597	0.0191641141726136	0.00852537497098814	0.00462242384225169	0.00684697215405551	0.00600436885438382	0.00497992431628623	0.00355097500580011	0.00278818175882255	0.00601996987186285	0.0265927104430478	0.00781488392477618	0.00695064046370268	0.00970470269784331	0.0118388813188116	0.0139217684589071	0.00344679332956922	0.0035629802075116	0.00760596353716061	0.00678248240562063	0.00963904548709683	0.0131919403586486	0.00974702580222006	0.00822953470004794	0.0102487625370841	0.00865816213055315	0.0158326830925226	0.00499816620210325	0.0142598214674296	0.00960909127311692	0.0146905132981012	0.00252894556179831	0.0164076787416293	0.0145867039756813	0.0130196900005502	0.0036234221238847	0.0145919647079115	0.0128105974922457	0.0179542212483002	0.00953540494987566	0.0102648111240233	0.00511682010008105	0.0119279381792723	0.00917405419265404	0.00799213274869266	0.0200676994896238	0.0100220534110767	0.0108773163296419	0.0157672394709007	0	0.0198821461904025	0.0353965508399998	0.00888297847091223	0.00764889680866881	0.00769833881022499	0.00528723514182644	0.0155081238225852	0.00470797497823721	0.0190767335018576
OM2_H_2B_1	0.0171521389610062	0.0287546857693873	0.0380303145778698	0.0140192963867053	0.0204826311874222	0.0251027911974929	0.0138904446442215	0.0151174037896903	0.0232335685755629	0.0202372952288149	0.0158713734445837	0.0451795431301129	0.0244586822301666	0.0137912399013084	0.0262152931082439	0.0112198487641008	0.00596130846189488	0.0164764108594018	0.0168521978247707	0.0239586784504708	0.026514202711275	0.0103777625303714	0.0245073328184802	0.029583252168765	0.0121670289977525	0.0137037500188893	0.0283853122407068	0.00462071996813038	0.0163305686261394	0.0305398856621759	0.0111156437470982	0.00593050561143257	0.0193519976875073	0.00415890880961403	0.00614421361695737	0.0314014955511072	0.0182337691580765	0.0260915862533272	0.0323046367692633	0.00940819049710893	0.0127047183582959	0.0301434202117495	0.0247863140964496	0.00874966101322159	0.0285543900443995	0.0175590525699143	0.0133654563964847	0.0288531346674717	0.0114218413665782	0.00553224953411032	0.0198821461904025	0	0.015929657459584	0.0163021693756889	0.0126278747692983	0.0158096202148282	0.0154223953388778	0.00799206470703184	0.0152019290538882	0.0380967311873866
OM2_H_2B_2	0.032806942678321	0.0446369503101698	0.0539080032669132	0.0282504906626458	0.0363801561177648	0.0409699230928554	0.0295221566351687	0.0308537105851732	0.0388609018277341	0.0360376136970932	0.0317868468704893	0.0610833046016944	0.0403798658914122	0.0287720945045719	0.0421352779559017	0.0269544760318969	0.0216842853172107	0.0320947974593265	0.0321011943427951	0.0398809917471319	0.0417701711935003	0.0257634152314143	0.0400982342115265	0.0451341384205822	0.0272737136725684	0.0294895180079512	0.0440202466843066	0.0195706741919981	0.0312526616426985	0.0464243058824523	0.0259870808853947	0.0218271568664256	0.0344685214829419	0.0189954762785383	0.0220280112984112	0.0473002576029144	0.0340812626187405	0.0416173954052301	0.0480464594015577	0.0196084171353055	0.0269072494179999	0.0455882113683335	0.0400455507042034	0.0235660691357018	0.043533196690702	0.0313608372610473	0.021028410146849	0.0447016448628046	0.0254415353205775	0.0212402858738461	0.0353965508399998	0.015929657459584	0	0.0299275832720261	0.0278200790727095	0.0299432305421791	0.0312689821908905	0.0207190676919708	0.030695851117275	0.0539560290429969
OM2_H_2B_3	0.0162985772734133	0.0217150176898191	0.0273400114456738	0.00260246449157758	0.0129350849661689	0.0156963358826076	0.00752335793977947	0.0084412512116796	0.0120188262708047	0.011327295492236	0.0111729462370274	0.0347640587686221	0.0166461821602337	0.00454117856872634	0.0185670052607284	0.0139561912949118	0.0112448214958326	0.00786609471467303	0.00584760941527008	0.0163894816777214	0.0130601750013592	0.00741199216651708	0.0212138750958941	0.0170703209090705	0.00562210866553735	0.0139948434947391	0.0164333273698526	0.0116824609278478	0.00423085978129341	0.023141601270143	0.00578266948751628	0.0133439849246787	0.00657367304381219	0.0121558434926658	0.0133943026536769	0.0216321491394913	0.0107778502613079	0.0227721984320213	0.0206766995478594	0.0106614192622671	0.00369324234150442	0.0171181334578102	0.0115181996018101	0.00770967978916157	0.014158867701404	0.00145494635273132	0.0116985238423105	0.0185723642545415	0.00488094767160399	0.0145865782947849	0.00888297847091223	0.0163021693756889	0.0299275832720261	0	0.00567391276096191	0.00144891327163002	0.00968053087148187	0.00924353039294076	0.00675381923211039	0.0271463258800829
OM2_H_2C_1	0.0112391107568332	0.0191068174111147	0.0267005293970909	0.00323366743637679	0.00993647960526204	0.0139445827096739	0.00264422434379021	0.00410117199975339	0.0111850368217304	0.00891094642100991	0.00657020689761956	0.0340924640545596	0.0141127671790972	0.00133395072758848	0.0160751973032404	0.00828440261307189	0.00679134438003298	0.00465784977883487	0.00428882061388184	0.0137188380617741	0.0139894759848919	0.00230015060727206	0.017172102436585	0.0173534196488554	0.000601706080550132	0.00851382033518085	0.016304801431671	0.00830618925122136	0.00375292695582112	0.0207509253969883	0.00201377777886653	0.00832630997822562	0.00673815549500796	0.00887539309478511	0.00831622123444133	0.0203473353794426	0.00742970204465066	0.0188198042740988	0.0204499494694888	0.0106748422069656	0.0030903329878559	0.0177800212275334	0.0122585227197618	0.00428240130131245	0.0159384691188846	0.00625559370078133	0.0134876448995066	0.0174635558488883	0.00383797174880153	0.00955888565142885	0.00764889680866881	0.0126278747692983	0.0278200790727095	0.00567391276096191	0	0.00442020099592286	0.00519745666031147	0.00798379488639339	0.00309475512443229	0.0266491063792026
OM2_H_2C_2	0.0148541035427534	0.0204675007342888	0.0264603765493905	0.00179087597360647	0.0115886844015777	0.014543345314925	0.0060993112729145	0.00699259697899415	0.0109778302171894	0.0100292697561397	0.00972409425046975	0.0338987686869257	0.0153840387263845	0.00319725694130153	0.017321923178175	0.0126585733734436	0.0104663273893712	0.0064422483250335	0.00448687760769912	0.0151074157154872	0.0124246182608422	0.00636160262332476	0.0198032696366445	0.0163301519532971	0.00446453240614062	0.0125980050229784	0.0155950611122279	0.011206504368914	0.00285822527454721	0.0219312840250047	0.00489729755686133	0.0124140597337645	0.00554446504237396	0.0117150077603109	0.0124435469549612	0.0206013608958636	0.00938002325277037	0.0213713091146504	0.0198518224466087	0.0110274349799488	0.0031286815945173	0.0164676828757153	0.0108069159174012	0.00708000056975643	0.0137669195169107	0.00188200171472862	0.01252168199046	0.0175553091585663	0.00454120775047285	0.01366109482649	0.00769833881022499	0.0158096202148282	0.0299432305421791	0.00144891327163002	0.00442020099592286	0	0.00823169733707845	0.00923756410234624	0.00530515801977633	0.0262955903750411
OM2_H_2C_3	0.00667188084235598	0.014175970711541	0.0226630639208442	0.00790070158700154	0.00519236255036501	0.00970845941832856	0.00255333509245788	0.00124234187635375	0.00807439979821249	0.00483477061048576	0.00149338157349459	0.0299106350645739	0.00936253574410945	0.00553603719039864	0.0112697267133231	0.00655480640196983	0.00959413256803351	0.0023692228580643	0.00448891080579361	0.00891155328681038	0.0119780249776857	0.00611284886992607	0.0119876110820346	0.0144118604214936	0.00573642383937218	0.00518731417632998	0.0131145791403684	0.0119167876506821	0.00571978911555865	0.0158828536663365	0.00703004452151924	0.00982136281066578	0.00633295696887966	0.0124780396625958	0.00968136941746791	0.0160815396030414	0.00281447224766231	0.0136294321239966	0.0169092933050437	0.015654257510727	0.00819801704752739	0.0151206344268074	0.0103672730244329	0.00872159880091857	0.0144469174908153	0.00956587854899441	0.0186673145495779	0.0134434286467231	0.00903055709634751	0.0107892468170596	0.00528723514182644	0.0154223953388778	0.0312689821908905	0.00968053087148187	0.00519745666031147	0.00823169733707845	0	0.0127758396469911	0.00293238295164015	0.0227050658567233
OM2_H_2F_1	0.0174409897126781	0.0269353706486878	0.0346452181313383	0.00758843710545446	0.0178197234308174	0.0219271369185285	0.010378785546485	0.0118876412148361	0.0190581263982883	0.0168889691232421	0.0138893765291511	0.0420508859572225	0.0220187351406937	0.00856253888719376	0.0239662143366371	0.0123305823064391	0.00579533686376132	0.0126395744590332	0.0119794589301634	0.0216019020961427	0.0213767039170964	0.00668959636907753	0.0242869958386649	0.0250377529095959	0.00738227813151965	0.0139892905725807	0.0240953543547426	0.00404144192005595	0.0108435547860352	0.0286197615024837	0.0059701280818019	0.00825382964904567	0.0141063237250359	0.00418082900638248	0.00845572266984282	0.02832783498693	0.0153094809707361	0.025957315646265	0.0282995757926812	0.00304892306599603	0.00627660888318822	0.025337341438603	0.019682638187491	0.00409420968521793	0.022941440395188	0.0106613403113217	0.00695751008492746	0.0254296799483917	0.00480668997525832	0.0091327036283437	0.0155081238225852	0.00799206470703184	0.0207190676919708	0.00924353039294076	0.00798379488639339	0.00923756410234624	0.0127758396469911	0	0.0110783879199068	0.0345746252631372
OM2_H_2F_2	0.00959120630599957	0.0161180342033059	0.0236247275685775	0.00513349404598348	0.00694832093730722	0.0108504959204923	0.00151073589820112	0.00170465952476259	0.00818476717531707	0.00582378511732793	0.00442183771361672	0.0310082284228833	0.0110820605027597	0.00287848622180784	0.0130507069157708	0.00842044824824199	0.00924419821967203	0.001571227490523	0.00202622190424156	0.0107078509073724	0.0113336091453136	0.00493437102179636	0.0146687817084394	0.0144539642362969	0.00369623900165249	0.0077011309465322	0.0133395501223372	0.0111285089809847	0.00285296465300083	0.0177322485730799	0.00510840698615312	0.0102157637882498	0.00447269844003353	0.0117037353146509	0.0101402896314526	0.017253465511052	0.00448271076222161	0.0162774613816942	0.0174343535066996	0.0137380520185797	0.00567252552005045	0.0149605256561328	0.00961266913707904	0.00729961463331379	0.0135057034636858	0.00665434385111481	0.0163624955012049	0.0143784543748559	0.00676045428621421	0.0113610714182851	0.00470797497823721	0.0152019290538882	0.030695851117275	0.00675381923211039	0.00309475512443229	0.00530515801977633	0.00293238295164015	0.0110783879199068	0	0.0235836482398355
OM2_H_2F_3	0.0228172476380026	0.0111800040422418	0.000690676065210407	0.0274549344113126	0.0176314069018049	0.0130017662454184	0.0245747030538052	0.0231718865307478	0.0155329287745203	0.0179644973282195	0.0222627291822334	0.00762424633211929	0.0138750795967211	0.0260256477102837	0.0124560942059293	0.0277843408895398	0.0322928407783356	0.0220733071607234	0.0226282899843284	0.0144009941084694	0.0143494395555232	0.0284259788676407	0.01748115905984	0.010211076045134	0.0272433756359119	0.0253055670788229	0.010715280025811	0.0345300800447694	0.0239327710324093	0.00975924008113976	0.0286435851839884	0.0323399007133344	0.0207848278161729	0.0351004416077873	0.0321677219510573	0.00682403495374965	0.0198922033931661	0.0169691818459975	0.006480385498106	0.0370013272734102	0.0285626624094324	0.0105094854482944	0.015695007178583	0.0308789263824477	0.0144635556377332	0.025871213998043	0.0388025301479545	0.00926992390757479	0.0299379097075401	0.033145114924563	0.0190767335018576	0.0380967311873866	0.0539560290429969	0.0271463258800829	0.0266491063792026	0.0262955903750411	0.0227050658567233	0.0345746252631372	0.0235836482398355	0
