	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_C_5F	0.013361807426091	0.0142641385772157	0.00180958430952896	0.0164394904771413	0.00500885803990762	0.0173748803643934	0.00454400417178123	0.00525387690248554	0.0127872428466659	NA	0	0.0126656905885614	0.0128907128378311	0.00555476188484409	0.0708946264314989	0.00709038169823468	0.0220466787337311	0.0558963357347179	0.00354887764474863	0.0101135670127122
OM2_C_5G	0.000696157759624064	0.00159854831090472	0.0108561926144365	0.00377407292956507	0.00765700114202391	0.0300382795637889	0.0081218486425668	0.00741198487134173	0.0254515043475054	NA	0.0126656905885614	0	0.000225035010613084	0.00711110234997528	0.0835342618856415	0.00557548269966782	0.00938189900893379	0.0432413499054093	0.00911695515441539	0.00255223709471564
OM2_C_6E	0.000471122774777615	0.00137351347232923	0.0110812182204494	0.00354903896817644	0.00788203143270448	0.0302632436222417	0.00834687835176807	0.00763701545494923	0.0256764883365353	NA	0.0128907128378311	0.000225035010613084	0	0.00733613328046407	0.083758750572731	0.00580051518034749	0.00915687073242014	0.0430164616859813	0.00934198350538453	0.00277727155047923
OM2_C_6F	0.00780724667678604	0.00870961624716884	0.00374519063147932	0.010885073709865	0.000545909113599162	0.0229288752766662	0.0010107665626525	0.000300888028409748	0.0183415531666009	NA	0.00555476188484409	0.00711110234997528	0.00733613328046407	0	0.0764389237708141	0.00153564079644189	0.0164926185112173	0.0503470323444532	0.00200589795539676	0.00455889400138249
OM2_C_6G	0.0842287201373983	0.0851288662462578	0.0727009668906035	0.0872987873713973	0.0758941149889969	0.0535427517385896	0.0754301821519682	0.0761386441490238	0.0581257497180057	NA	0.0708946264314989	0.0835342618856415	0.083758750572731	0.0764389237708141	0	0.0779713853092867	0.0928909143949035	0.12661702695569	0.0744369918991958	0.0809880171764233
OM2_C_6H	0.0062716319972386	0.00717400878149446	0.00528082088970478	0.00934948721433253	0.00208154930450453	0.0244642174828994	0.0025464059874198	0.00183652853032948	0.0198769998678165	NA	0.00709038169823468	0.00557548269966782	0.00580051518034749	0.00153564079644189	0.0779713853092867	0	0.0149571094237527	0.0488127111986048	0.00354153496610541	0.00302326055408129
OM2_H_2A	0.00868576101080647	0.00778339136674868	0.0202373747985239	0.00560789528316571	0.0170384743014386	0.0394163233136728	0.0175032836562591	0.0167934775711628	0.0348305156728173	NA	0.0220466787337311	0.00938189900893379	0.00915687073242014	0.0164926185112173	0.0928909143949035	0.0149571094237527	0	0.0338642797473951	0.0184983037835509	0.0119340366103205
OM2_H_2B	0.0425456413321133	0.0416438113928258	0.0540886604719422	0.0394695377778664	0.0508924525528401	0.0732464686224365	0.0513568855096832	0.0506476521864305	0.0686664933463584	NA	0.0558963357347179	0.0432413499054093	0.0430164616859813	0.0503470323444532	0.12661702695569	0.0488127111986048	0.0338642797473951	0	0.0523510829111906	0.0457918159163225
OM2_H_2C	0.00981309127257183	0.0107154491961307	0.00173929720865732	0.0128908739064413	0.00145998939641792	0.0209233108674727	0.000995132092834349	0.00170501028409444	0.0163358635500352	NA	0.00354887764474863	0.00911695515441539	0.00934198350538453	0.00200589795539676	0.0744369918991958	0.00354153496610541	0.0184983037835509	0.0523510829111906	0	0.00656477111866576
OM2_H_2F	0.00324839284720357	0.00415077951586947	0.00830403542558009	0.00632628882481353	0.00510479870456321	0.027486773228503	0.00556965165466276	0.0048597797154987	0.0228997832367844	NA	0.0101135670127122	0.00255223709471564	0.00277727155047923	0.00455889400138249	0.0809880171764233	0.00302326055408129	0.0119340366103205	0.0457918159163225	0.00656477111866576	0
