	OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
OM2_C_6H_2	0.0103404256528453	0.0159706095158692	0.00820201191230993	0.00853954590212616	0.00283557831283426	0.0200278092426466	0.00847715335106787	0.00651352468575673	0.00474266414213098	0.00712069063103252	0.00803220601147671	0.0176020081046638	0.0111730125654737	0.0104531903339283	0.0207348566681775	0.00877494316047943	0.0168164057354743	0.0158617163401555	0.00507975237878764	0.00640415378604868	0.00392412387409114	0.0069145291911653	0.00383450683419981	0.0111773615126165	0.00717769237455252	0.00865294325901886	0.00946019442594808	0.0555055286097067	0.0650148883258297	0.0563262909312868	0.00782915987913997	0.00534472228488414	0.0115930028739435	0.00989933627933205	0.0174816484957029	0.020410322438327	0.0135118305638053	0.0180599499788652	0.0293407897617154	0.00970627768993553	0.0147131434831871	0.0183346516984223	0.00778287251954943	0.0213089495322548	0	0.0132302238314647	0.00176200257930346	0.00459940037875601	0.0169910759815063	0.0120243597588473	0.0142048766946106	0.0175600865240606	0.00491951562816957	0.00722420626935438	0.00492111294289149	0.0113928669152564	0.00383491303055312	0.016906998528449
OM2_C_6H_3	0.0129379148151591	0.00434470087413354	0.0050659839832498	0.00968292933929834	0.0121135429975999	0.00799170815808268	0.0137015008552874	0.00862250303698032	0.00947783156877238	0.00823890654731728	0.0085923792644813	0.00498717062970258	0.0103174157001547	0.00548636712258972	0.00773105418843394	0.00865915361898313	0.00494298515808911	0.00372196469931292	0.0143624097563933	0.0122145434949047	0.0101513546187441	0.00662762158262667	0.0127698458871327	0.00464926840494478	0.0177629440578759	0.0191734330619426	0.00974486831501838	0.0682643277277901	0.077733349104375	0.0693477722287906	0.0167149977486515	0.00966984830994639	0.00209266157552477	0.00465794913449968	0.00589261095780588	0.0073926552919548	0.00338564813357726	0.00777292382376938	0.0163904197623884	0.0162212664331657	0.00722061526498665	0.00645139488436158	0.00685012407414069	0.00838232407943749	0.0132302238314647	0	0.0131415410156531	0.00952729498862044	0.00415161158234684	0.00466878175986641	0.00424297837643368	0.0043732381002827	0.00836286950392833	0.00775894305386196	0.00995056579475591	0.0164554067383906	0.0161639708462474	0.00661566848223441
OM2_H_2A_1	0.0105541705321737	0.0156916828692198	0.00813833176130947	0.00743672566103626	0.00313075261755324	0.0194531755369482	0.00759973544943367	0.00562121437011277	0.00544377510692599	0.00754258045640135	0.00861122219086739	0.0172591044682982	0.0109004907600193	0.0107197275620725	0.0206991217719003	0.00922598134956507	0.0164348667276516	0.015924331370335	0.00517445053610135	0.00743326288463941	0.00313719149133875	0.00668934048866435	0.00521144883931076	0.0112546288121614	0.00728668837342459	0.00956196549708211	0.0101225033290434	0.0559769121565024	0.0655378516771345	0.0566683081441289	0.00809363036411201	0.00440018376411958	0.0114404392006931	0.0102673188576912	0.0169164895135009	0.0203328964323598	0.0133923738057496	0.0174021251875059	0.028939931518862	0.0103863841312546	0.0137572826752997	0.0182911555608837	0.00714005419829587	0.0213839286641945	0.00176200257930346	0.0131415410156531	0	0.00406441043326649	0.0166730349365015	0.0125433623295369	0.0138672547050675	0.0174167006498669	0.00516569329105043	0.00739926049890925	0.00403389961427472	0.0114187502624726	0.00364322100593511	0.0171861617857188
OM2_H_2A_2	0.00828979835885595	0.0117010967689195	0.00459567501251351	0.00628949721465294	0.00317445293911725	0.0158723974863857	0.00623253617280393	0.00214566365274195	0.00339025898140557	0.00438178447131048	0.00565257751165447	0.0137596057235546	0.00754312957729207	0.0070228604103431	0.0168731523090925	0.00607667233818993	0.012491640227095	0.0121008720023796	0.00559553228886461	0.00632060731683477	0.0013608137248992	0.0038623146030434	0.00550264939552209	0.00736088641533128	0.00881762724282581	0.0110991341226267	0.00735900127321863	0.0592583633703092	0.0688235279248907	0.0601492318810169	0.0085399804233341	0.00129801953557194	0.00765120543328583	0.00686750973716999	0.013154097068176	0.0164877678402189	0.00940508095688863	0.0135131075382194	0.0253247137412403	0.00982625312397933	0.010635169457423	0.0152352356843763	0.00439848078282739	0.0178764036251743	0.00459940037875601	0.00952729498862044	0.00406441043326649	0	0.0130193329396223	0.00932300328467268	0.00983583041692485	0.0138118419177331	0.00256662045013023	0.00383600141135305	0.00323620414425433	0.0102408142427859	0.00672490379047806	0.0134032373397724
OM2_H_2A_3	0.0160919985741459	0.00389372693103734	0.00889143482066219	0.011926112537491	0.0158456371498091	0.0040067644658927	0.0164648200988859	0.0116770547265858	0.0134677249908	0.0121048073844499	0.0124416465642766	0.00139580512354166	0.0128541562652852	0.00913035967695868	0.0053763534548168	0.012325037177364	0.0032151809728069	0.0046167285736128	0.0179483499282934	0.0161588544790692	0.0135899576301299	0.0101895700952867	0.016789155291117	0.00801652894290715	0.0213167097940878	0.0230419971230029	0.0134064620058581	0.0721083941861208	0.0816174958160532	0.0731119776333618	0.020254744681905	0.0128792201485074	0.0057104174962824	0.00873551382285504	0.00297754608870893	0.00490659665165551	0.00555647446571054	0.0057746635461872	0.0123930694824265	0.0198216281974451	0.00660824668019532	0.00509537423399974	0.00983765394450865	0.00624621101430648	0.0169910759815063	0.00415161158234684	0.0166730349365015	0.0130193329396223	0	0.00837569697470704	0.00522917365069817	0.0018638569446846	0.0122392837949341	0.0115048612705539	0.0131686437418917	0.0194937673370774	0.0197403559280656	0.00775243093623959
OM2_H_2B_1	0.0112146969997357	0.0074352417352368	0.0053284733163456	0.0116899969869492	0.0108622222262138	0.0123574069917295	0.0137485801247168	0.00945488073964565	0.00762166875926728	0.00633457039991227	0.00610209631338233	0.0092225787977967	0.0100296673620936	0.00377005325025382	0.00985189716249582	0.00641409904490336	0.00857366859802527	0.00521366865956926	0.0129962492629625	0.00947128842239382	0.0100912490105443	0.00710442086189841	0.0104110161198544	0.00419128393460001	0.0162632676662569	0.016662551882531	0.00687705492803091	0.0657646949866566	0.0751065405610357	0.0671491955667039	0.0149779479404667	0.0100476509107763	0.00462373713841337	0.00249453743221083	0.0102133099296913	0.00973521328022561	0.00522518913065053	0.0114923074782365	0.0197539559891831	0.0137153406478624	0.0115188971157006	0.00923926848120406	0.00839731616553295	0.0102775077019479	0.0120243597588473	0.00466878175986641	0.0125433623295369	0.00932300328467268	0.00837569697470704	0	0.00700600077229504	0.00784437225401272	0.00739190940835722	0.00649095097773108	0.0104497529403378	0.0149902740291638	0.0151133012325247	0.00588012340938561
OM2_H_2B_2	0.0111891345760329	0.00206462747699243	0.00654981150943134	0.0110005658562575	0.012380069974612	0.00785056248725808	0.0120108588579379	0.00858119874116742	0.0103418296673308	0.00839916411384766	0.00864749501928019	0.00654858519626948	0.00772983392064954	0.00552281254585276	0.00788694864330855	0.0082001444195818	0.00302552309992577	0.00426539651349117	0.0138955826078103	0.0123617824804663	0.0107933435992848	0.00838548450997026	0.0134983210255771	0.00416521328035882	0.0171554050120322	0.0190034672006503	0.00934102672446898	0.06820015589875	0.0777362595760893	0.0693894281724734	0.0158316459487394	0.00972725041092376	0.00363412520905105	0.00635551921495491	0.00477234078638989	0.00740015025232806	0.00183329965221117	0.00476550176333428	0.0164804602318692	0.0152720096835983	0.0069489787650686	0.00966933414302716	0.00825626546067835	0.0101361753834116	0.0142048766946106	0.00424297837643368	0.0138672547050675	0.00983583041692485	0.00522917365069817	0.00700600077229504	0	0.00617495283456274	0.00959295427487215	0.00770075813425983	0.0111448140519535	0.0144961823311586	0.0163410265006727	0.00620651807226548
OM2_H_2B_3	0.0166143519914541	0.00464626533821374	0.00942172410976211	0.0130243718259711	0.0164719220095843	0.00516758060306192	0.017554267617817	0.0126928329679135	0.0138284240488539	0.0124568657677054	0.0126517923396429	0.00221242925857152	0.013660288431572	0.00928842089403778	0.00429656010961621	0.0125910144739173	0.00432513793189486	0.00406112555672314	0.0186449610482084	0.0163924299774336	0.014397155012761	0.0108158898373869	0.0170969015965545	0.00833048966358779	0.0220374319053474	0.0234459945338733	0.0135140812934209	0.0726139686959084	0.0820717772597046	0.0737096635782135	0.0209005747954358	0.0138292007467423	0.00627296663297866	0.00872968546022431	0.00468872433355967	0.00398090807193075	0.00601252231075177	0.00724744708635333	0.0121396614364229	0.0202008443620684	0.00836178374911712	0.00402211361673265	0.0107442629486084	0.00456741538108663	0.0175600865240606	0.0043732381002827	0.0174167006498669	0.0138118419177331	0.0018638569446846	0.00784437225401272	0.00617495283456274	0	0.0127207433607181	0.0119950205158499	0.0140059409333285	0.020186445956111	0.0204927007290808	0.00702130619402336
OM2_H_2C_1	0.0089743589614827	0.01122266762963	0.00335853206854653	0.00686078316077688	0.00412279249618294	0.0155114962444769	0.0085129082790421	0.00390902692702938	0.00203878990122526	0.00353123158771553	0.00468613863041508	0.0129308867051812	0.00850270808860273	0.00592703602241992	0.0158191853656721	0.00546047362401438	0.012112374888442	0.0109618860595172	0.00696038162210722	0.00582434347398469	0.00294573403103999	0.0027490407486537	0.00498747625745406	0.00653249949670087	0.0102061587431432	0.0116000231702168	0.0065879171923852	0.0600551870894942	0.0695430246286639	0.0610425855072987	0.00975278506545586	0.00365176347916447	0.00674269814300975	0.00512697662633888	0.0129459244193302	0.0155013645431102	0.00874105715344545	0.0137343873176017	0.0246235225553561	0.0103098451103302	0.011032425813962	0.0137845474881354	0.00429170573032335	0.0164598640332013	0.00491951562816957	0.00836286950392833	0.00516569329105043	0.00256662045013023	0.0122392837949341	0.00739190940835722	0.00959295427487215	0.0127207433607181	0	0.00338080322871556	0.00385029502765366	0.0115211049512512	0.00805253677017947	0.0122115451644036
OM2_H_2C_2	0.00621629141131579	0.00948174782505372	0.00365673589498223	0.00901198807782249	0.00510237443874423	0.0147909185790014	0.00739654531605001	0.00452795281483936	0.00297811003065195	0.00105754632699556	0.00218445330635213	0.0124966783439047	0.00543258402924919	0.00353704650938322	0.0143743532704709	0.00243132187778997	0.0105764074398107	0.0093905410293434	0.00681510882714935	0.0049338500743818	0.00507664825551616	0.00481567834706086	0.00583649552354728	0.00422098612830896	0.0101779658713339	0.0115483977801784	0.0039007348137098	0.0608198272184097	0.0703152610021252	0.0620567559291393	0.00899129879856319	0.00466617539337652	0.00583851340224242	0.00413788269413764	0.0118852866278172	0.0140487166073003	0.00682367501206299	0.0120728171404382	0.0237286101436337	0.00872285440645519	0.0110091208635159	0.0139616640718191	0.00597091760076157	0.0156731873699118	0.00722420626935438	0.00775894305386196	0.00739926049890925	0.00383600141135305	0.0115048612705539	0.00649095097773108	0.00770075813425983	0.0119950205158499	0.00338080322871556	0	0.0065371703201502	0.00938550321797672	0.00936798901907794	0.0100467530618623
OM2_H_2C_3	0.0115249997466623	0.0127852002863867	0.00544178770367174	0.00371737509004941	0.00533616697584836	0.0157871419754315	0.0086716522441494	0.00346093953711603	0.00551748109966088	0.00703901745999456	0.0083083550308819	0.0136039450481981	0.0105067587121524	0.00907803882226784	0.0176215166097329	0.0088943845820916	0.0133320594121303	0.0131741742379127	0.00800628580820509	0.00894395172405891	0.00210927315080744	0.00348534422335298	0.00735627959896846	0.00925700544503923	0.0107993230015126	0.0131088923272757	0.0101712624010726	0.0599463751389487	0.0695017931779767	0.0605482438264004	0.0110809683379747	0.00306730831075567	0.00847482604530097	0.00823047908939147	0.0134933345665451	0.0172316061409747	0.010812166688679	0.0143883195730295	0.0252545197062643	0.0127431684795505	0.0100962228582441	0.0146818848322381	0.00334900212086512	0.0181052576881764	0.00492111294289149	0.00995056579475591	0.00403389961427472	0.00323620414425433	0.0131686437418917	0.0104497529403378	0.0111448140519535	0.0140059409333285	0.00385029502765366	0.0065371703201502	0	0.0133048208700927	0.00758871053890374	0.015035375286269
OM2_H_2F_1	0.00390455081991496	0.016369835744091	0.0128847384042435	0.0160810431694062	0.00884230814418276	0.0220912157761015	0.00621404588590441	0.0110765330740211	0.0101408928334715	0.00930911896059406	0.00915738947031443	0.0206902435774204	0.00684886962683776	0.0115442702198807	0.0214934591572649	0.00859985542880536	0.0174426614609433	0.0169660528324006	0.00644550380340209	0.00780603353061551	0.0112230057402719	0.0135406610570894	0.0094943724861946	0.012056986915427	0.00684722998620353	0.00835599010301009	0.00847444274508941	0.0551877901522298	0.0647049989806837	0.0568268530193702	0.00472083953699443	0.0105632066613455	0.0144630715297058	0.0131189757795665	0.0189084755013786	0.0211522051808334	0.014218115971217	0.0176786352000233	0.0307837937271305	0.0043055405288659	0.01802583821449	0.0228879809045486	0.0141541214471783	0.0236968045472262	0.0113928669152564	0.0164554067383906	0.0114187502624726	0.0102408142427859	0.0194937673370774	0.0149902740291638	0.0144961823311586	0.020186445956111	0.0115211049512512	0.00938550321797672	0.0133048208700927	0	0.0100069825257141	0.016402184677436
OM2_H_2F_2	0.0103454232061729	0.0182795339124902	0.0111197727639036	0.0108214673391496	0.00431746627214514	0.0225055977199099	0.00736213368257303	0.00833173776881772	0.0075215674865289	0.00934000289567467	0.0101320189333969	0.0204487165112637	0.0117150333015582	0.012876615597374	0.0234673527732569	0.01059166937178	0.019116893268244	0.0185705143627632	0.0039125797739721	0.00773548742523636	0.00629324811383569	0.0100323555373162	0.00576510041557457	0.0135326124101911	0.00422344199923135	0.00686965112743933	0.0111465273178741	0.0526664105850737	0.0622605126866759	0.0534583175637293	0.00583827243189423	0.00704814294814962	0.0143149879756091	0.0128485112729968	0.019781933992921	0.023102930790211	0.0158865324837971	0.0198653719963232	0.0320304061030535	0.00892560461423487	0.0167706611200204	0.0216584884807591	0.0105320582379601	0.0244274745907721	0.00383491303055312	0.0161639708462474	0.00364322100593511	0.00672490379047806	0.0197403559280656	0.0151133012325247	0.0163410265006727	0.0204927007290808	0.00805253677017947	0.00936798901907794	0.00758871053890374	0.0100069825257141	0	0.019399520690993
OM2_H_2F_3	0.0125903508019308	0.00549864444356827	0.00961389189215308	0.015708400205928	0.0151043880606998	0.0109367164112828	0.0159994471409157	0.0129880871336228	0.0122630151304735	0.0101086996845267	0.00957974416122431	0.00892554443908605	0.0106065248940809	0.00653419134290874	0.00617548092791873	0.00919734056068148	0.00663662613698291	0.00326764986231835	0.0165441564759507	0.0132397326732374	0.0144531887190483	0.0117496477515069	0.0149840399682325	0.00608293290696887	0.0197032167517691	0.0202927966119705	0.00942062020048002	0.069625644265789	0.0789706043489743	0.0712611662874489	0.017968886362804	0.0138376135463632	0.00707507299624996	0.00724103563066803	0.00896280008612787	0.00614669850905674	0.00500865915793719	0.00935126050067261	0.0166972013761285	0.0161402468783469	0.0126188595622076	0.010065264842374	0.012479556619261	0.00825333412934945	0.016906998528449	0.00661566848223441	0.0171861617857188	0.0134032373397724	0.00775243093623959	0.00588012340938561	0.00620651807226548	0.00702130619402336	0.0122115451644036	0.0100467530618623	0.015035375286269	0.016402184677436	0.019399520690993	0
