	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_C_5F	0.0221008337098114	0.00380019622514337	0.0263629521264423	0.00731982588464529	0.0185631599860412	0.0100871569890489	0.00325161752441548	0.0178030300600377	0.00213122452655405	0.0233674153060874	0	0.026116794085802	0.0104320131762874	0.0082101619172077	0.0142124313536986	0.0140421885293227	0.00757262456587586	NA	0.00967578791381896	0.0182404955274041
OM2_C_5G	0.0482076727744242	0.0299159352580268	0.0524668002637721	0.0187982404221783	0.00755492627421964	0.036200554634846	0.0293675255782116	0.0439125316707355	0.0282474602416673	0.0494734020942001	0.026116794085802	0	0.0365452608125607	0.0179079911674321	0.0403238867749673	0.040153730492057	0.0185454678750875	NA	0.016442476017053	0.00787762263207994
OM2_C_6E	0.011669798557132	0.00663191172378087	0.0159325350262164	0.0177513527326232	0.0289931677054478	0.000344869305486694	0.0071804834302565	0.00737151352417613	0.00830085512738948	0.0129365491502291	0.0104320131762874	0.0365452608125607	0	0.0186416024629516	0.00378062117815072	0.00361036687481936	0.018004127506324	NA	0.0201070736172315	0.0286705597921106
OM2_C_6F	0.0303090134540326	0.0120102241041519	0.0345704121020761	0.000890355091941381	0.0103535579176675	0.0182967755239912	0.0114616700143387	0.0260118241795503	0.0103413217601659	0.0315753926776179	0.0082101619172077	0.0179079911674321	0.0186416024629516	0	0.0224216534691748	0.0222514290170162	0.000637551469092271	NA	0.00146566743426287	0.0100308666402461
OM2_C_6G	0.00788930479800515	0.0104124381867541	0.0121521824010593	0.0215314523192656	0.0327724984514288	0.00412548852621702	0.0109609966838259	0.003590928901123	0.0120813388610116	0.00915609200977183	0.0142124313536986	0.0403238867749673	0.00378062117815072	0.0224216534691748	0	0.000170255150141702	0.0217842135152577	NA	0.0238870400283088	0.0324499172875928
OM2_C_6H	0.00805955597826147	0.010242189634778	0.0123224281802759	0.0213612254802588	0.0326023087471939	0.00395523438831354	0.0107907488495959	0.00376118321025833	0.0119110926071335	0.00932634182472797	0.0140421885293227	0.040153730492057	0.00361036687481936	0.0222514290170162	0.000170255150141702	0	0.0216139873442394	NA	0.0237168197134322	0.0322797263067731
OM2_H_2A	0.0296716679709293	0.0113727036943663	0.0339331298084956	0.000252803673643854	0.0109910837099902	0.0176592977038426	0.0108241467504791	0.0253744236212809	0.00970379309580295	0.0309380650788725	0.00757262456587586	0.0185454678750875	0.018004127506324	0.000637551469092271	0.0217842135152577	0.0216139873442394	0	NA	0.00210321820580932	0.0106683939607031
OM2_H_2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_H_2C	0.0317741742339408	0.0134758069980013	0.0360354229772247	0.0023560214348085	0.00888793818479214	0.0197622536378776	0.0129272600692523	0.0274771162551556	0.0118069254554056	0.0330405109640891	0.00967578791381896	0.016442476017053	0.0201070736172315	0.00146566743426287	0.0238870400283088	0.0237168197134322	0.00210321820580932	NA	0	0.00856524374727023
OM2_H_2F	0.0403354934231666	0.0220401473434857	0.0445957374612993	0.0109211872061299	0.000322703099929327	0.0283257909385854	0.0214916589150056	0.0360393326691799	0.0203714380271003	0.0416015435659463	0.0182404955274041	0.00787762263207994	0.0286705597921106	0.0100308666402461	0.0324499172875928	0.0322797263067731	0.0106683939607031	NA	0.00856524374727023	0
