	OM1_B_B_1	OM1_B_B_2	OM1_B_B_3	OM1_C_1A_1	OM1_C_1A_2	OM1_C_1A_3	OM1_C_1B_1	OM1_C_1B_2	OM1_C_1B_3	OM1_C_1D_2	OM1_C_1D_3	OM1_C_1E_1	OM1_C_1E_2	OM1_C_1E_3	OM1_C_1F_1	OM1_C_1F_2	OM1_C_1F_3	OM1_C_2A_1	OM1_C_2A_2	OM1_C_2A_3	OM1_C_2F_1	OM1_C_2F_2	OM1_C_2F_3	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2G_3	OM1_C_2H_2	OM1_C_2H_3	OM1_C_3D_1	OM1_C_3D_2	OM1_C_3D_3	OM1_C_3E_1	OM1_C_3E_2	OM1_C_3E_3	OM1_C_3F_2	OM1_C_3F_3	OM1_H_1B_1	OM1_H_1B_2	OM1_H_1B_3	OM1_H_1C_1	OM1_H_1C_2	OM1_H_1C_3	OM1_H_1D_1	OM1_H_1D_2	OM1_H_1D_3	OM1_H_1G_1	OM1_H_1G_2	OM1_H_1G_3
OM1_C_3D_3	0.110030040240096	0.109051920779038	0.0856433474833865	0.0842702412022134	0.0283722431976736	0.0794313318224647	0.0632405062275452	0.0409954151329201	0.0411399438970642	0.0349956868289107	0.0347504569791568	0.043490157108507	0.0556472687636002	0.0462613381059617	0.0658004317190106	0.0533417781266939	0.0369556055580344	0.068268964853512	0.0697289155656561	0.0461791880193799	0.09582598322419	0.0854367594474661	0.0689573018065762	0.0877151327261032	0.0876865956876706	0.0493141475894222	0.0612587440038863	0.0614839951346938	0.0190496760788993	0.0174895216365976	0	0.117910467301559	0.102427016911097	0.0798514458183693	0.0790786061166913	0.0541793536889156	0.0581958754567714	0.0650198538384674	0.0519292129869804	0.0303922408796985	0.0268493631839298	0.0297645404355985	0.0607249600062868	0.0670594724376127	0.0546960583947872	0.0925989289270724	0.081755369158586	0.0568610461732714
OM1_C_3E_1	0.0298699276542206	0.0233605380731419	0.0344216923743068	0.0457217658746476	0.0936293479416333	0.0617818281445972	0.0762231996472252	0.0991772243422314	0.0979780380782204	0.117856237658823	0.138027279504516	0.109917133689594	0.106100263971319	0.123282749021293	0.0988013332221694	0.102612681107272	0.132784348260492	0.0775995074233683	0.0740901996217673	0.105257942340837	0.0230845338312471	0.041658260500612	0.0562729901642284	0.0346412065788146	0.0385049347459917	0.0733617205221058	0.158554004498515	0.163345776867804	0.106844916630386	0.126300005825065	0.117910467301559	0	0.0207501549470122	0.0402323424899569	0.0484801658726302	0.0790375161876864	0.0842685184273194	0.0871198344366721	0.0994811177552926	0.0971268338183243	0.109521438472346	0.108857390811566	0.065711112461981	0.0636850404897156	0.0888471309400698	0.0398673529791687	0.0423946099675204	0.0844168564941456
OM1_C_3E_2	0.0266995428996578	0.0247178187054486	0.0196806920524761	0.0357002718590337	0.0779799434288689	0.0521180088798194	0.0623597340717681	0.084375293180035	0.083798191417523	0.10292933621611	0.122440914899823	0.0958453900287314	0.0921527101727674	0.108775638122486	0.0861316106375995	0.0894783287913698	0.118017498464375	0.0642583742141486	0.0613979637428484	0.0914122504649793	0.0117098736627032	0.0295401087947385	0.0414407639056596	0.0190971421821943	0.0269330033870252	0.0572029509027038	0.144358820034818	0.148588804944025	0.0909984114646534	0.110411916299964	0.102427016911097	0.0207501549470122	0	0.0266752400263094	0.0320202715547068	0.0650093607712037	0.0701291773035101	0.0741701315904522	0.0852827939159588	0.081064650267625	0.0941237785869798	0.0934544871216855	0.0506289072507627	0.0492474775680548	0.0741352573367885	0.0282233112706951	0.0292879479905699	0.0707847887838271
OM1_C_3E_3	0.0435658547861791	0.0386457925769061	0.0139271678201581	0.0177064905040007	0.0541546064927404	0.0317305936256138	0.0404609913266396	0.0608144474804124	0.0589239491053503	0.0794368013553408	0.0990592395080782	0.0720074878613701	0.0695698386376515	0.0849715761011276	0.0642267470611082	0.0658192653091074	0.0940550796364131	0.0436777306411868	0.0406647105271578	0.0671312605144429	0.0194960935867567	0.0153006191402949	0.0204536696319268	0.0131144820794535	0.0139844902949311	0.035082071763128	0.126580097440349	0.130144950092508	0.0677996382727973	0.0887836041638688	0.0798514458183693	0.0402323424899569	0.0266752400263094	0	0.0192535088482635	0.0414844279297995	0.0489264698974825	0.0530191868065392	0.0621581432370659	0.0586124248157646	0.0714033235243714	0.0696996188648355	0.0282435396804441	0.0290421258863556	0.0518260090088291	0.0223118300981386	0.0128731567393894	0.0486060089654191
OM1_C_3F_2	0.0543023381040831	0.0510337581432875	0.0251093804499666	0.0192198697696798	0.0526609019705116	0.0291075227775827	0.0319820501121254	0.0543860197433363	0.0557677011335169	0.073550822284226	0.0941190293400202	0.0656318724910527	0.061124397051873	0.0787658736158935	0.0561979965670107	0.0592323837471112	0.0891413521435491	0.0347834791931491	0.0329685297751107	0.0619478372870443	0.030113937369357	0.0138781352981097	0.0141887321992577	0.0154220384708122	0.0167865905432948	0.0316375483229084	0.129233971442856	0.132483598873782	0.0645330958945562	0.0846552399117171	0.0790786061166913	0.0484801658726302	0.0320202715547068	0.0192535088482635	0	0.0355118288906677	0.0389726789609961	0.043609080984135	0.0551330986303695	0.053136601525769	0.0657606690270853	0.0658567393057579	0.0212529219282433	0.0185114629516604	0.0438163722575021	0.0172290740657311	0.0110667106117564	0.0414334879690528
OM1_C_3F_3	0.083358176785336	0.0793313915889816	0.0521449049314192	0.0362790757851116	0.0279648699971067	0.0278352906733108	0.0114708601397254	0.0216552427868296	0.0220157896512963	0.0406816363820809	0.0626526558876312	0.0316876216079558	0.029681417291928	0.0455224065818819	0.0272363521450725	0.0253605722898433	0.0560961525568071	0.0179303330738578	0.0182276211264741	0.0287495147446569	0.0593863859997122	0.0388516771194537	0.0239526383133678	0.0473710549000495	0.0421489692482063	0.0191538714823735	0.112134181052368	0.113925119739116	0.0370694944473583	0.0584729929483622	0.0541793536889156	0.0790375161876864	0.0650093607712037	0.0414844279297995	0.0355118288906677	0	0.0138210999714031	0.0175807370344568	0.0234541494063746	0.0266619309448101	0.0370779225650825	0.0355133221869469	0.0153405525704181	0.0180628268103076	0.014086688887401	0.0450069552735677	0.0375119283145062	0.0156436985812029
OM1_H_1B_1	0.0900878505729724	0.0858585631107224	0.0578927347585688	0.0417455278677824	0.0339346033334993	0.0317713954480029	0.0124974712481965	0.0205817083087977	0.0266375317609028	0.0392238013391463	0.0614950893667798	0.0292202070514501	0.0236174936521586	0.0422498956473771	0.0231980339650368	0.02276052045592	0.0546774996846405	0.0153566828471586	0.0181787921372746	0.0265625502501765	0.0659482030349214	0.043847502678065	0.0306924255687062	0.0519990197938406	0.0474649135345793	0.0274855064287157	0.117261593654047	0.1187693058547	0.0406729890663794	0.0594094808383216	0.0581958754567714	0.0842685184273194	0.0701291773035101	0.0489264698974825	0.0389726789609961	0.0138210999714031	0	0.0121928404844776	0.019328504812846	0.0288122156010893	0.0369391415607039	0.0363060845340689	0.02172685815322	0.0213216616963508	0.012305539643158	0.0482418976888419	0.0423910449328388	0.0107619715448785
OM1_H_1B_2	0.0954972900206009	0.0907975473912633	0.0636056250190365	0.0426716765531784	0.0411723997184938	0.029507892562391	0.0137475228437925	0.0251736998611922	0.0279713072843224	0.0419466390918302	0.0644916862369645	0.0303345121075963	0.0212805376044301	0.0422090020580898	0.0137540415716399	0.0197354812798223	0.0567338396294629	0.0131409364549711	0.0159377990963534	0.0273211648195025	0.0700063056142392	0.045936269529187	0.0350558392977734	0.0564885008816839	0.0494803102226132	0.0349340335584832	0.12493071232008	0.126001990155082	0.0470241072958758	0.0661257730917286	0.0650198538384674	0.0871198344366721	0.0741701315904522	0.0530191868065392	0.043609080984135	0.0175807370344568	0.0121928404844776	0	0.0190727143942505	0.0368596542613103	0.0436082189824326	0.0409971183095387	0.0281113281908001	0.0263168711557094	0.0133183929114262	0.0496662208686308	0.0461668234283974	0.0162279357141397
OM1_H_1B_3	0.103759410146939	0.0998301872692257	0.0718379961660568	0.0554785812910275	0.031904445096691	0.0429248720003526	0.0249082972780122	0.0137929829997242	0.0159837536124026	0.026627717839111	0.047627627922365	0.0168405292566948	0.0109698511905532	0.0252981940606572	0.0159602454804125	0.0114620572037949	0.0402624455099691	0.0249994204385471	0.0282482363453159	0.0101945514254151	0.0807056234617848	0.0587066050156627	0.0453350639305947	0.0674761946652266	0.0617440665921468	0.0363397107421267	0.11298570175385	0.112806565120982	0.0352238485372582	0.0531241896438519	0.0519292129869804	0.0994811177552926	0.0852827939159588	0.0621581432370659	0.0551330986303695	0.0234541494063746	0.019328504812846	0.0190727143942505	0	0.0280568443316972	0.0324372950827361	0.0244730665976174	0.0361679433607079	0.0378793404474238	0.0123707857789097	0.0632369593740544	0.0581154874549527	0.0176159305506988
OM1_H_1C_1	0.0946762795847661	0.0926506659582473	0.0659074391631391	0.0593513791830355	0.0128527616917263	0.0534167809116444	0.0348265862811862	0.0161026902063975	0.021799314427265	0.0254344585711977	0.042575167608666	0.0254585969129681	0.032709958466716	0.0360998842345036	0.0410296352538059	0.0310157681521673	0.0391716352129725	0.0400599084184734	0.0419971769972824	0.0272333193255794	0.0755787900323513	0.0603139457266231	0.0433577623241303	0.0644904398863502	0.0633057009380234	0.025674384070885	0.0891339483964253	0.090389151010259	0.0135532074407114	0.0329577383454821	0.0303922408796985	0.0971268338183243	0.081064650267625	0.0586124248157646	0.053136601525769	0.0266619309448101	0.0288122156010893	0.0368596542613103	0.0280568443316972	0	0.0147240441393449	0.0193028808875707	0.033916054461342	0.0390656064210825	0.0271123378953811	0.0665969157658341	0.0570932660887912	0.0297358658141374
OM1_H_1C_2	0.107487176175229	0.104810254110298	0.0787708606259033	0.0711017208241755	0.0230066033183647	0.063580985127254	0.0447188870205983	0.0196872268113584	0.0275917233832072	0.0189919541323878	0.032943993363838	0.0218605371421791	0.0331261810759857	0.0304664764284723	0.0451188354658118	0.0320600351861335	0.0295021575009485	0.0498134913668717	0.0522690226753854	0.0280296485961539	0.0881891164362101	0.072751335340487	0.0561770976589076	0.0770632066201791	0.0759175278893523	0.0398436364124207	0.0848667926435527	0.0859342611325075	0.0129765595137294	0.0240578304489105	0.0268493631839298	0.109521438472346	0.0941237785869798	0.0714033235243714	0.0657606690270853	0.0370779225650825	0.0369391415607039	0.0436082189824326	0.0324372950827361	0.0147240441393449	0	0.0208957127695397	0.0462804929855006	0.0507286379930097	0.0360366998536435	0.0791511853927359	0.0692424687309161	0.0388021597885698
OM1_H_1C_3	0.107013616488544	0.104780344451324	0.0775889485841344	0.0688300619509384	0.0206735259449719	0.0599606028690262	0.0421970643024401	0.0189042813639592	0.0179817488380238	0.0161364906277391	0.0306186354589865	0.0212945419039844	0.0300045635576559	0.0235681517761656	0.0392114004126686	0.0289833946908801	0.0266238339923218	0.044575819728542	0.0467136252672589	0.0197356240150973	0.0880646850225842	0.070945704550404	0.0550759538246109	0.0768392288955028	0.0735202101855378	0.0377071266858074	0.0904181937389198	0.089490112077152	0.0183578116600073	0.0330309764707434	0.0297645404355985	0.108857390811566	0.0934544871216855	0.0696996188648355	0.0658567393057579	0.0355133221869469	0.0363060845340689	0.0409971183095387	0.0244730665976174	0.0193028808875707	0.0208957127695397	0	0.0458045004174832	0.050593281506166	0.0299908521908573	0.0767736893476652	0.0690224334398042	0.0329762709941292
OM1_H_1D_1	0.06917128911877	0.0653902560686363	0.0376694872318214	0.026075645522181	0.0335139318531291	0.0246097705708922	0.0160996913785847	0.0340095308858919	0.0351285298009056	0.053269045328377	0.0741833933238757	0.0453637045607691	0.0428266789641777	0.058863964210239	0.0399878531845959	0.0398515018081752	0.0686820617527561	0.0219781502883244	0.0209540459380434	0.0418149082621099	0.0455657003204915	0.0266912595720916	0.0110077050047172	0.0328240097798448	0.0299435961281766	0.0154357812555925	0.115130826583586	0.117711532169685	0.04520855315006	0.0662869372983829	0.0607249600062868	0.065711112461981	0.0506289072507627	0.0282435396804441	0.0212529219282433	0.0153405525704181	0.02172685815322	0.0281113281908001	0.0361679433607079	0.033916054461342	0.0462804929855006	0.0458045004174832	0	0.00750661725708466	0.0256318462355872	0.0331891127830461	0.023964595751987	0.0235931077969569
OM1_H_1D_2	0.0699768330788259	0.0658054037710183	0.0384032338795346	0.0231643774458881	0.0401044674590123	0.0213001857526837	0.0152256567477167	0.0373506852446751	0.0393226408034569	0.0567658691876574	0.0784283370428877	0.0479528978804005	0.0436378757009334	0.0615731815518493	0.0392239007599107	0.0411427985268155	0.0724699023918332	0.019684370302054	0.018309272797152	0.0445876004636771	0.0450212467828211	0.0235288686174005	0.0107128954911788	0.031350044885071	0.0273476577321903	0.0217771796589419	0.121870756778291	0.124518720237703	0.0509614059071167	0.0714634502428819	0.0670594724376127	0.0636850404897156	0.0492474775680548	0.0290421258863556	0.0185114629516604	0.0180628268103076	0.0213216616963508	0.0263168711557094	0.0378793404474238	0.0390656064210825	0.0507286379930097	0.050593281506166	0.00750661725708466	0	0.0269746163509495	0.0289332263521311	0.0216136468199347	0.0243502837709699
OM1_H_1D_3	0.0933007733067272	0.0898765995436722	0.0617421538882278	0.0453267560320841	0.0305178981353041	0.0343860440960441	0.0150607193158467	0.0174278787623348	0.0186100717777668	0.0344411080231666	0.0561218425953631	0.025683705630688	0.0199742954022735	0.0364070554753893	0.0181408563168974	0.0188787304161273	0.0495921928317633	0.0159067899105586	0.018834744999403	0.0210388836556868	0.0699466110306409	0.047756776328389	0.034032148269669	0.05674618844305	0.0509304094469463	0.0270418199506788	0.114864504979283	0.115369235253458	0.0371176088232081	0.057099470581849	0.0546960583947872	0.0888471309400698	0.0741352573367885	0.0518260090088291	0.0438163722575021	0.014086688887401	0.012305539643158	0.0133183929114262	0.0123707857789097	0.0271123378953811	0.0360366998536435	0.0299908521908573	0.0256318462355872	0.0269746163509495	0	0.0521660374357857	0.0474556107684945	0.011885299691453
OM1_H_1G_1	0.0535779135175035	0.0490650937256736	0.0279675605974786	0.0148608623583261	0.0654021735342849	0.0276687535440961	0.0396823013063369	0.0653364062566048	0.0648873041621979	0.0844122254754869	0.105776160471057	0.0755642200300349	0.0693934859533022	0.0880989165913554	0.06114152274007	0.0671002469991396	0.0999405001191845	0.0395495821940118	0.0364048435613886	0.0706534332557242	0.0281783394873429	0.00917954539333835	0.0243669504283652	0.0173875601760014	0.00930049240948569	0.0440965584820059	0.143611982465097	0.146634323631014	0.0779136280624628	0.098692004106956	0.0925989289270724	0.0398673529791687	0.0282233112706951	0.0223118300981386	0.0172290740657311	0.0450069552735677	0.0482418976888419	0.0496662208686308	0.0632369593740544	0.0665969157658341	0.0791511853927359	0.0767736893476652	0.0331891127830461	0.0289332263521311	0.0521660374357857	0	0.0149818679251131	0.0489356869660273
OM1_H_1G_2	0.0510851113081478	0.0455906119399268	0.0209488528599101	0.0119089004446574	0.0552443886553478	0.0257471359941004	0.0345701803047192	0.0575047869538765	0.0576775807741421	0.0768860090326174	0.0978351117760639	0.0682930042671045	0.0643533269851413	0.0819162719683809	0.0585314923192402	0.061229422399175	0.0921890930549308	0.0373897687418916	0.0345431095095201	0.0641117576160215	0.0244884089380268	0.00770467613218854	0.0158182886171592	0.0115058952456119	0.00996953229928285	0.0350358313759841	0.131345121847014	0.134963287220749	0.0678510084293885	0.0884387522107377	0.081755369158586	0.0423946099675204	0.0292879479905699	0.0128731567393894	0.0110667106117564	0.0375119283145062	0.0423910449328388	0.0461668234283974	0.0581154874549527	0.0570932660887912	0.0692424687309161	0.0690224334398042	0.023964595751987	0.0216136468199347	0.0474556107684945	0.0149818679251131	0	0.0437044897325711
OM1_H_1G_3	0.0897777590050159	0.0857510035959921	0.0574062387300527	0.0420822236466793	0.0325334466421604	0.0318292972630175	0.0160326692153274	0.0217709998082049	0.0237080022194839	0.0384095770654411	0.0603034167508085	0.0300389675893315	0.0256712870494459	0.0412045494875055	0.0236715053281537	0.0236792308820835	0.0533297741862346	0.0154601311758694	0.0167147045669856	0.0244980987431317	0.0664186946630928	0.0444438284687469	0.0316039554505204	0.0531854863450936	0.0475000998689006	0.0264611270301368	0.116385073454471	0.117413357375267	0.04087970934667	0.0596221369648799	0.0568610461732714	0.0844168564941456	0.0707847887838271	0.0486060089654191	0.0414334879690528	0.0156436985812029	0.0107619715448785	0.0162279357141397	0.0176159305506988	0.0297358658141374	0.0388021597885698	0.0329762709941292	0.0235931077969569	0.0243502837709699	0.011885299691453	0.0489356869660273	0.0437044897325711	0
