Sample	Marker	Overlap_Score
OM1_C_2A	S1070_OM1_0.01	0.0286314763287794
OM1_C_2A	S1074_OM1_0.01	0.0831969256394995
OM1_C_2A	S1149_OM1_0.01	0.0227488812207143
OM1_C_2A	S1159_OM1_0.01	0
OM1_C_2A	S1163_OM1_0.01	0.00887663072680211
OM1_C_2A	S1181_OM1_0.01	0.00966944826825206
OM1_C_2A	S1230_OM1_0.01	0.0106145462997463
OM1_C_2A	S1292_OM1_0.01	0.00721947778314597
OM1_C_2A	S1316_OM1_0.01	0.0368988320287607
OM1_C_2A	S1322_OM1_0.01	0.0956057619473176
OM1_C_2A	S1330_OM1_0.01	0
OM1_C_2A	S1334_OM1_0.01	0.00429127351457714
OM1_C_2A	S1377_OM1_0.01	0.0321473164236677
OM1_C_2A	S1411_OM1_0.01	0.0202375953991475
OM1_C_2A	S293_OM1_0.01	0.00519436933715656
OM1_C_2A	S321_OM1_0.01	0.0174702788642978
OM1_C_2A	S438_OM1_0.01	NA
OM1_C_2A	S498_OM1_0.01	0.0487700780080404
OM1_C_2A	S506_OM1_0.01	0.0141622255438503
OM1_C_2A	S538_OM1_0.01	0.0286923141165979
OM1_C_2A	S542_OM1_0.01	0.0281884337584518
OM1_C_2A	S574_OM1_0.01	0.0117655488416258
OM1_C_2A	S598_OM1_0.01	0.0169408858079923
OM1_C_2A	S600_OM1_0.01	NA
OM1_C_2A	S644_OM1_0.01	0.0332532215985454
OM1_C_2A	S686_OM1_0.01	0.0360733585144438
OM1_C_2A	S771_OM1_0.01	NA
OM1_C_2C	S1038_OM1_0.01	NA
OM1_C_2C	S1050_OM1_0.01	NA
OM1_C_2C	S1062_OM1_0.01	NA
OM1_C_2C	S1070_OM1_0.01	NA
OM1_C_2C	S1074_OM1_0.01	NA
OM1_C_2C	S1149_OM1_0.01	NA
OM1_C_2C	S1159_OM1_0.01	NA
OM1_C_2C	S1163_OM1_0.01	NA
OM1_C_2C	S1181_OM1_0.01	NA
OM1_C_2C	S1230_OM1_0.01	NA
OM1_C_2C	S1292_OM1_0.01	NA
OM1_C_2C	S1316_OM1_0.01	NA
OM1_C_2C	S1322_OM1_0.01	NA
OM1_C_2C	S1330_OM1_0.01	NA
OM1_C_2C	S1334_OM1_0.01	NA
OM1_C_2C	S1377_OM1_0.01	NA
OM1_C_2C	S1411_OM1_0.01	NA
OM1_C_2C	S293_OM1_0.01	NA
OM1_C_2C	S321_OM1_0.01	NA
OM1_C_2C	S438_OM1_0.01	NA
OM1_C_2C	S498_OM1_0.01	NA
OM1_C_2C	S506_OM1_0.01	NA
