a	b	r	l1	markers
C59L1	C69P6	-0.05034812372682504	0.3125865669563188	17
C59L1	C69L1	0.16723924866610307	0.24473054344380193	17
C59L1	C69M1	0.18976410361702326	0.26346480021421476	17
C59L1	C69M2	0.11100601309020393	0.2596625280888474	17
C59L1	C69M3a	-0.03280211336618992	0.26370339498889883	17
C59L1	C69M3b	-0.030699392962967094	0.2497605818081201	17
C59L1	C69M3c	-0.06548933029826282	0.25644712020495963	17
C59L1	C77M1a	0.19788936752295858	0.2518946046927006	14
C59L1	C77M1b	0.13854484896468905	0.23485506673752132	14
C59L1	C77L1	0.3703341300720936	0.22632002163508366	14
C59L1	C77L2	0.17931553899851468	0.24751418206124676	14
C59L1	C77P1	-0.10191027187643638	0.2827164429623359	14
C59L1	C77P2	0.06919217336484455	0.2708173453876305	14
C59L1	C79P1	0.3935248591408514	0.24890257633338497	16
C59L1	C79P2	0.35444207781485204	0.23672464555099548	16
C59L1	C79P3	0.33402289230440285	0.2583379871024149	16
C59L1	C79P4	0.23807936212603312	0.22531715783058937	16
C59L1	C79P5	0.28689805288734016	0.2976022917730954	16
C59L1	C79P6	0.36557470592904256	0.27912908868709385	16
C59L1	C79P7	0.380595055854619	0.25268400452797246	16
C59L1	C79P8	0.36536104746025005	0.2486457438667114	16
C59L1	C79P9	0.2975681720871233	0.25911029920729634	16
C59L1	C79P10	0.3300068284704545	0.24344047844798122	16
C59L1	C79P11	0.26146438499116925	0.2686063281480549	16
C59L1	C79P12	0.3351218976818546	0.23191056807491633	16
C59L1	C79M1	0.3110647969048309	0.2542654724912546	16
C59L1	C100L1	-0.17210730092797216	0.3395046902366789	14
C59L1	C100L2	-0.12588971162290147	0.3665597672012746	14
C59L1	C100L3	-0.18477385382360004	0.4002608715361206	14
C59L1	C100L4	-0.22340659600527626	0.40779280148538205	14
C59L1	C100M1a	-0.26620373299724637	0.46483038741952054	14
C59L1	C100M1b	-0.25227748418589807	0.4906242445542185	14
C59L1	C100M1c	-0.20108905849920566	0.4726385896919697	14
C59L1	C100M2a	-0.16091971818049583	0.38980963429478593	14
C59L1	C100M3a	-0.2566612655901788	0.47204399502109645	14
C59L1	C100M3b	-0.23136903460526417	0.47609666617644875	14
C59L1	C100M3c	-0.03679951281803304	0.42117440396908495	14
C59L1	C100M3d	-0.21012847153745728	0.37763967296136686	14
C59L1	C100P1b	-0.4314096746069269	0.29083537480195226	14
C59L1	C100P1c	-0.29901793924352255	0.2880608519911592	14
C59L1	C100P1d	-0.26682666372515795	0.2533467562488379	14
C59L1	C100P1g	-0.6031616897734876	0.41962680153050563	14
C59L1	C102L2	0.38798735519281824	1.383270374076506	13
C59L1	C102L3	0.3967658895401275	1.2191001096189709	13
C59L1	C102M1	0.4883193043402736	0.9332099121736619	13
C59L1	C102M2	0.29744272262705795	1.0785827728957431	13
C59L1	C102M4	0.49305772270050935	1.3701741403016734	13
C59L1	C102M5	0.314959635652918	1.254480144871692	13
C59L1	C102M6	0.3937667836640414	1.322390785753466	13
C59L1	C102M7	0.36006773008461074	1.2596388736588202	13
C59L1	C102P1b	0.3444814450980111	1.2390167459221784	13
C59L1	C102P1c	0.3148143428725964	1.0968464926383155	13
C59L1	C102P1d	0.357914727606963	1.3677905586914898	13
C59L1	C102P1e	0.39299408470388275	1.2443238728559578	13
C59L1	C102P1f	0.2735313259743319	1.0888713036914415	13
C59L1	C102P1g	0.2507422387159321	1.2994431458574065	13
C59L1	C102P1j	0.3744410248555555	1.382042306200496	13
C59L1	C57M1a	0.6899021374201071	0.20760351045610248	12
C59L1	C57M1b	0.7051298007388997	0.20988264461816497	12
C59L1	C57M2	0.6149282808203774	0.2536846857073021	12
C59L1	C57M3	0.635945874236847	0.25206623859892524	12
C59L1	C57M4	0.6244934748748815	0.2400315702905532	12
C59L1	C57P1a	0.6266995489865805	0.23376795817564291	12
C59L1	C57P1b	0.43922660482235104	0.26908091028242315	12
C59L1	C57P1d	0.6885530345130686	0.23017825063200162	12
C59L1	C57P1e	0.7086478379129608	0.22118972504017423	12
C59L1	C57P1f	0.7007269714120153	0.2148261636071694	12
C59L1	C6L2	0.08896904021519002	1.0574163919016508	13
C59L1	C6L3	-0.08097907113967893	0.9569738418019635	13
C59L1	C6L5	-0.09373135953222038	1.0046756050033119	13
C59L1	C6L6	-0.28581315570837384	1.0107968555586724	13
C59L1	C6L7	-0.15337529859865617	1.0664040984361949	13
C59L1	C6P1a	-0.09280033762643092	1.1987374889725475	13
C59L1	C6P1b	-0.2788517969084297	1.5377400303338846	13
C59L1	C6P1c	-0.056527534906994525	1.1694207532177605	13
C59L1	C6P1d	-0.08783120564819688	0.8565524727500653	13
C59L1	C80M1a	-0.019563420358161276	0.3098705640371014	20
C59L1	C80M1b	0.012498691398737213	0.47689656950279646	20
C59L1	C80M2	0.008941907338137224	0.3378354859859146	20
C59L1	C80M3	0.06871909342992602	0.36616839851905836	20
C59L1	C80M4b	0.02176700345900636	0.31513494149486815	20
C59L1	C80P1a	-0.0031478988132998932	0.2504462881606191	20
C59L1	C80P1b	0.046189466898832125	0.3846573717001208	20
C59L1	C80P1c	0.02012336633981492	0.30515408526261145	20
C59L1	C80P1d	0.039767975050519926	0.24718231154438275	20
C59L1	C83L1	0.5194457596239519	0.2972288357951247	17
C59L1	C83L2	0.33857189065412074	0.37613288120406446	17
C59L1	C83L3	0.2204862332747307	0.2864208188509665	17
C59L1	C83L4	0.23398749442447106	0.31288520729890945	17
C59L1	C83L5	0.23643109216357178	0.27298218980824746	17
C59L1	C83L6	0.19615105224786575	0.3115676821781883	17
C59L1	C83L7	0.2815790424645383	0.3272334008905958	17
C59L1	C83L8	0.050087718052494914	0.3630796773830323	17
C59L1	C83L9	0.3337476848705481	0.3260044180880297	17
C59L1	C83P1a	0.08724563294751006	0.24771255143694593	17
C59L1	C83P1b	0.30782860180548294	0.3206147793418591	17
C59L1	C83P1c	0.45582202978942077	0.2906084079099926	17
C59L1	C83P1d	0.3446226378066522	0.36537509003200014	17
C59L1	C83P1e	0.507681857002921	0.20080809268320704	17
C59L1	C83P1f	0.2676992271202789	0.37830763356747704	17
C59L1	C84L10	-0.028592245077355923	0.22346099072689182	15
C59L1	C84L11	0.2303329789676806	0.36214425966023395	15
C59L1	C84L12	0.02503079463639267	0.27733471526630765	15
C59L1	C84L14	-0.2181641696005483	0.3420289943046182	15
C59L1	C84L2	0.2867784034519475	0.41386240798699236	15
C59L1	C84L3	0.011930589465593814	0.2535251803843056	15
C59L1	C84L4	0.3834983843638227	0.2317834374723834	15
C59L1	C84L5	-0.031719188317032736	0.28236685276853385	15
C59L1	C84L6	0.06739994768965715	0.30276241332859527	15
C59L1	C84L7	-0.06205203914389573	0.2877317011845294	15
C59L1	C84L8	-0.055347992591344576	0.3627836352634455	15
C59L1	C84L9	0.3231762848819008	0.24659675823323965	15
C59L1	C84P1a	-0.04925517441736412	0.3006189041584122	15
C59L1	C84P1b	0.0633782080730756	0.2797411623590099	15
C59L1	C84P1c	-0.0594588639936119	0.357620334757992	15
C59L1	C84P1d	-0.047718503278260035	0.28240692698920394	15
C59L1	C85L1	-0.17619894632473548	0.2111447793881188	13
C59L1	C85L2	0.024867306779138214	0.28235054938539916	13
C59L1	C85L3	-0.061564875534385895	0.27109429736531465	13
C59L1	C85L5	0.09560836234248327	0.22698876487600966	13
C59L1	C85L6	0.1127852835154548	0.21824289831159197	13
C59L1	C85P1a	-0.13382850041365593	0.21615863323427606	13
C59L1	C85P1b	0.12577181450235322	0.2557117189954919	13
C59L1	C85P1c	-0.016374015827711065	0.23123446307550358	13
C59L1	C85P1d	-0.22617102341169124	0.23204037064375943	13
C59L1	C85P1e	0.08688319110138193	0.3320205278068121	13
C59L1	C89L1	0.5318913666384644	0.2138570738139113	12
C59L1	C89L2	0.565192398284457	0.18395794521949682	12
C59L1	C89L3	0.6165322717466727	0.14057985073390059	12
C59L1	C89L4	0.5472064560144019	0.18329776605760198	12
C59L1	C89L5	0.5808392012824503	0.1972695064263836	12
C59L1	C89L6	0.6157718362681198	0.25993216971974903	12
C59L1	C89M1a	0.5139380888940444	0.39903642870732087	12
C59L1	C89M1b	0.585125142159722	0.31422572421410083	12
C59L1	C89M1c	0.5826867019896108	0.3192901455741583	12
C59L1	C89M1d	0.6094722772756666	0.2850934298511857	12
C59L1	C89M1e	0.6052334083223356	0.31140156866802154	12
C59L1	C89M1f	0.6227457005711284	0.32280287693720494	12
C59L1	C89M1g	0.6221630302141757	0.31536258769455816	12
C59L1	C89M2	0.6891006177407135	0.14267518873624713	12
C59L1	C89M3	0.6980371345020098	0.21250293642601784	12
C59L1	C89M4	0.6613915221944204	0.23100760052822647	12
C59L1	C89P1a	0.5007167001860803	0.18237681910036405	12
C59L1	C89P1b	0.5435902865753529	0.19783496328415215	12
C59L1	C89P1c	0.6006553577678244	0.2277035361705045	12
C59L1	C89P1e	0.43528204480022736	0.36906408335239643	12
C59L1	C89P1f	0.6129474692427587	0.16650107611713144	12
C59L1	C89P1g	0.4314262857187553	0.23650040485522897	12
C59L1	C89P1h	0.526976703399898	0.22917279650495562	12
C59L1	C89P1i	0.5286887812646566	0.1891228280233321	12
C59L1	C90L1	0.7837259433507436	0.16466644851779758	14
C59L1	C90L2	0.8449294521345785	0.18390469135412674	14
C59L1	C90L3	0.792534384485508	0.19992921107139142	14
C59L1	C90L4	0.8510160935473422	0.18406503600012672	14
C59L1	C90L5	0.8649434465628203	0.19019207561804005	14
C59L1	C90M1a	0.7713938617980047	0.19250376103861408	14
C59L1	C90M1b	0.821310226546982	0.19143841765924005	14
C59L1	C90M1c	0.7311264886339154	0.18458329608292293	14
C59L1	C90P1b	0.8687467355831217	0.16459918639192941	14
C59L1	C90P1c	0.788444561831315	0.17459910592114228	14
C59L1	C90P1d	-0.022350986601987363	0.1635250028932221	14
C59L1	C90P1e	0.9071540388922918	0.13751776397133084	14
C59L1	C90P1f	0.8464520217351672	0.18172775755432907	14
C59L1	C90P1g	0.7591122775073762	0.20260797932797928	14
C59L1	C90P1j	0.7235483703938785	0.28173054149144733	14
C59L1	C90P1k	0.8075759323724956	0.16665049653575856	14
C59L1	C92L1	0.21884886651943378	1.6863420549030852	18
C59L1	C92L2	0.28639210771617946	1.7911917905167063	18
C59L1	C92L3	0.3726746473089292	2.238763003371466	18
C59L1	C92P1d	0.31168336883672443	1.8660457784820952	18
C59L1	C92P1e	0.4679649071067097	1.753098997217494	18
C59L1	C92P1f	0.4121237737726726	1.9576778147450982	18
C59L1	C92P1g	0.42698407762240215	2.1633930198709272	18
C59L1	C92P1h	0.44368070974615037	1.7079986851055362	18
C59L1	C93L2	-0.09696007384008169	0.33966845700394327	14
C59L1	C93L3	-0.05155795003531294	0.3537240746410583	14
C59L1	C93L4	-0.01739796840682789	0.37206474774826054	14
C59L1	C93L5	-0.008177043832434642	0.3712440420493746	14
C59L1	C93L6	0.17688367223414922	0.25582075323560743	14
C59L1	C93P1a	0.06088926455101234	0.2911546825169397	14
C59L1	C93P1c	0.027675046346030217	0.27086291667980833	14
C59L1	C93P1g	0.037959290766877686	0.34260679470036565	14
C59L1	C94L10	-0.0203762764811388	0.3850956604770572	15
C59L1	C94L11	-0.23642634978997282	0.38308324099025953	15
C59L1	C94L12	-0.4314232571735159	0.5342296925300167	15
C59L1	C94L2	-0.4150213560043445	0.39930012961966505	15
C59L1	C94L3	-0.24355926311586115	0.32156728364568105	15
C59L1	C94L4	-0.10779381786417315	0.3657215263287561	15
C59L1	C94L5	-0.3343572588837799	0.35758741266530353	15
C59L1	C94L6	-0.0817950918235445	0.44940784091911845	15
C59L1	C94L7	-0.2726016468967034	0.4444527563432938	15
C59L1	C94L8	-0.13741032179357168	0.40939287553169745	15
C59L1	C94L9	-0.17862240634798832	0.6038129352366371	15
C59L1	C94P1b	-0.3442841848576173	0.48239292429145547	15
C59L1	C94P1d	-0.3127895959033145	0.386643698629353	15
C59L1	C94P1e	-0.4268015568073057	0.42337015400028094	15
C59L1	C94P1f	-0.15333492160795076	0.4985926700270378	15
C59L1	C95L1	-0.007076831798213976	1.1245080438768211	15
C59L1	C95L12	0.019408839652317208	1.5477261170685819	15
C59L1	C95L2	0.07743567726784387	1.54961131385793	15
C59L1	C95L3	0.015257927077634828	1.5363044216761312	15
C59L1	C95L4	0.08166057274412793	1.9540353204823182	15
C59L1	C95L5	0.044451893496142994	1.5440487281752675	15
C59L1	C95L7	-0.027879106193976138	2.121502047690037	15
C59L1	C95L8	0.04727523099057811	1.680220600822649	15
C59L1	C95L9	0.048256418589119617	1.7525432487871329	15
C59L1	C95P1a	0.07015232595511245	2.1708841498730638	15
C59L1	C95P1c	0.04179898875984415	1.5978796744905845	15
C59L1	C96L1	-0.2852163297054135	0.29855442686669964	12
C59L1	C96L2	-0.3390432181122172	0.29843915964988865	12
C59L1	C96L3	-0.28027765960386475	0.3394707348679307	12
C59L1	C96P1a	-0.48367709039711826	0.29870867259892914	12
C59L1	C96P1b	-0.42525572207855006	0.29129498517487756	12
C59L1	C96P1c	-0.3214838561625801	0.30074748841882154	12
C59L1	C96P1d	-0.16915763284126328	0.2910124858622561	12
C59L1	C96P1e	-0.1768459575780246	0.2924435947374285	12
C59L1	C96P1f	-0.39445624229759285	0.2831522764171415	12
C59L1	C96P1g	-0.44532331290125193	0.3002715248482932	12
C59L1	C96P1h	-0.6454180438435057	0.3207930098785027	12
C59L1	C97M1a	-0.3976541265751765	0.31905380873248246	16
C59L1	C97M1b	-0.12811788408201866	0.3244060895201196	16
C59L1	C97M1c	0.02384320051767107	0.3006091140380482	16
C59L1	C97M2a	0.17076947867628492	0.2917333115813662	16
C59L1	C97M2b	-0.07003484448700707	0.30141802520495	16
C59L1	C97P1a	0.010652916703184719	0.3214131671958406	16
C59L1	C97P1b	-0.007243050567277118	0.30893324120214805	16
C59L1	C97P1c	8.986615159493927e-4	0.30987413293864463	16
C59L1	C97P1d	-0.07132875517694373	0.3290892603417035	16
C59L1	C97P1e	-0.23434112748964514	0.33234990817137267	16
C59L1	C98M1b	0.46892286091167545	0.254972968132196	14
C59L1	C98M2a	0.8302741315402657	0.23031316546227784	14
C59L1	C98P1a	0.32334584339154737	0.2753975745974121	14
C59L1	C98P1b	0.3657402964625106	0.2650097241167676	14
C59L1	C98P1c	0.2504104783658822	0.25990549019034237	14
C59L1	C98P1d	0.45525528348220434	0.24836889557179373	14
C59L1	C98P1e	0.32742236817925985	0.2848518016187224	14
C59L1	C98P1f	0.7185575283767456	0.16716104727074513	14
C59L1	C99L1	0.22097996337972098	0.18220970934734748	12
C59L1	C99M1a	0.3625384856702232	0.2789167395719026	12
C59L1	C99M1b	0.34381448281489174	0.25841778476604316	12
C59L1	C99M1c	0.28399797819878764	0.25389882808246844	12
C59L1	C99M1d	0.24516659512031297	0.2418763668892052	12
C59L1	C99M2a	0.38472113117409207	0.24084496255693655	12
C59L1	C99M2b	0.3612186170462605	0.1972382301248982	12
C59L1	C99M2c	0.405090603681257	0.23300847642367162	12
C59L1	C99P1a	0.18571916456894108	0.2139370039871422	12
C59L1	C99P1b	0.24109646726254721	0.18364206321428722	12
C59L1	C99P1c	0.2154614991803822	0.24115167991029185	12
C59L1	C99P1d	0.2818886635512866	0.23726708380164221	12
C59L1	C99P1e	0.146826625542732	0.21415341274884417	12
C59L1	C99P1f	0.2188668118699985	0.17842284661617014	12
C59L1	C99P1g	0.12227554499954621	0.20472905258612498	12
C59L1	C99P1h	0.09769195773573802	0.1839568349784865	12
C59L2	C61P1	-0.08402827238322551	0.2216451046552912	20
C59L2	C61M1a	-0.15494799080503943	0.22522145836516208	20
C59L2	C61M1b	0.060748572853562235	0.20298190086584733	20
C59L2	C61L1	0.41823666540034843	0.1413958353613171	20
C59L2	C61P2	-0.18271693249416643	0.241892916072406	20
C59L2	C61P3	-0.13369876428955943	0.20189243847253852	20
C59L2	C61P4	0.11999938843547264	0.18278588524391143	20
C59L2	C63M1	-0.29815033130784785	0.22098391249843488	15
C59L2	C63L1	-0.11136601242388663	0.1940761190127091	15
C59L2	C63P1	-0.18461795643804668	0.17639573365974553	15
C59L2	C65P1	0.46444499730649275	0.19254314186878607	18
C59L2	C65L1a	0.5039702814146498	0.1834162609413389	18
C59L2	C65L1b	0.5320355306924717	0.18987547944620684	18
C59L2	C65L3	0.4767617966000381	0.19587186604545856	18
C59L2	C65M1a	0.500433503049517	0.1981900560919575	18
C59L2	C65M1b	0.5059715593931815	0.1863438328738245	18
C59L2	C65P2	0.5237751258508291	0.16241210318601776	18
C59L2	C65L2	0.4799323318725381	0.19235328338943386	18
C59L2	C66P1	0.09473496462938717	0.3119153915810324	15
C59L2	C66P2	0.06419369437243701	0.28040003517304224	15
C59L2	C66P3	0.24254366534021368	0.2836006203055128	15
C59L2	C66L1	-0.020182317394222226	0.31337122082444197	15
C59L2	C66L2	0.3344408223231866	0.22528002917789436	15
C59L2	C66L3	0.23421549148559834	0.24943574971144825	15
C59L2	C66L4	0.18723399089815537	0.27083703723792496	15
C59L2	C66L5	0.12846895213494616	0.29409844553516024	15
C59L2	C66M1a	0.0017084784263311978	0.3523833278653533	15
C59L2	C66M1b	-0.042695727557459595	0.36044208019935786	15
C59L2	C66M2	0.071859622440319	0.33200363089029566	15
C59L2	C69P1	-0.08215662330191145	0.2864631656507788	17
C59L2	C69P2	-0.08267851143476174	0.3090738779226027	17
C59L2	C69P3	-0.10935247529584308	0.3097640348140312	17
C59L2	C69P4	-0.19123491235710943	0.31116556856855004	17
C59L2	C69P5	0.07664836419617485	0.31525065580932304	17
C59L2	C69P6	-0.16526458923314052	0.3224820176431671	17
C59L2	C69L1	0.2437852772075925	0.21853399812656726	17
C59L2	C69M1	0.19956110332242522	0.2581422288067344	17
C59L2	C69M2	0.0743645366377494	0.25427794323872943	17
C59L2	C69M3a	-0.08458253950239776	0.2623423444094768	17
C59L2	C69M3b	-0.06795568129581328	0.24864395098517159	17
C59L2	C69M3c	-0.08433545384111593	0.2523721075615799	17
C59L2	C77M1a	0.19066152225973665	0.21428237121501734	14
C59L2	C77M1b	0.18132774320271106	0.1994542542173898	14
C59L2	C77L1	0.4039701343078775	0.18886949123971689	14
C59L2	C77L2	0.1232725514298128	0.2247694288960527	14
C59L2	C77P1	-0.14844968670942757	0.2523487391506844	14
C59L2	C77P2	-0.04024193007380571	0.24044964157597906	14
C59L2	C79P1	0.42331657702787995	0.2297799256785048	16
C59L2	C79P2	0.39614743729334423	0.21690064892572178	16
C59L2	C79P3	0.3889621098655254	0.23964834166259014	16
C59L2	C79P4	0.2804780579364457	0.22062286449641208	16
C59L2	C79P5	0.3506296987501671	0.27997045644001856	16
C59L2	C79P6	0.40753469492977434	0.26352844867636266	16
C59L2	C79P7	0.4452978115037417	0.23575665650255678	16
C59L2	C79P8	0.40945878573519706	0.23005168864679104	16
C59L2	C79P9	0.3349632557937829	0.2402656406919455	16
C59L2	C79P10	0.37729265023776276	0.22528987218871604	16
C59L2	C79P11	0.3091773833979047	0.24968995593818222	16
C59L2	C79P12	0.3886675357294675	0.21252135292218993	16
C59L2	C79M1	0.3557289245684616	0.23615310143024099	16
C59L2	C100L1	-0.1585591955369981	0.3399461379096954	14
C59L2	C100L2	-0.11017505421048278	0.36387249757963025	14
C59L2	C100L3	-0.16832804277630622	0.39571723907607764	14
C59L2	C100L4	-0.19948277385033295	0.4028694702588303	14
C59L2	C100M1a	-0.25690225646593157	0.46323145439574315	14
C59L2	C100M1b	-0.2452412554803794	0.48793697493257415	14
C59L2	C100M1c	-0.19087845392903097	0.46744904933880754	14
C59L2	C100M2a	-0.14054713058111812	0.3859620451106774	14
C59L2	C100M3a	-0.24969788416971533	0.46942378622857167	14
C59L2	C100M3b	-0.22295083502603769	0.4705304818764567	14
C59L2	C100M3c	-0.022892618044037236	0.41810743558093183	14
C59L2	C100M3d	-0.19612877616018617	0.3828144744272791	14
C59L2	C100P1b	-0.44269275089041304	0.2957793315689813	14
C59L2	C100P1c	-0.30923771046498627	0.2925897455639524	14
C59L2	C100P1d	-0.26862760107179784	0.2544525472901843	14
C59L2	C100P1g	-0.5938692022442347	0.4169395319088613	14
C59L2	C102L2	0.4399756229333583	1.3679145259261984	13
C59L2	C102L3	0.4163265772224068	1.2048307644182563	13
C59L2	C102M1	0.5461046001784116	0.9206606912991748	13
C59L2	C102M2	0.36297282132823516	1.0736497551993194	13
C59L2	C102M4	0.5211185898467674	1.3559047951009584	13
C59L2	C102M5	0.36495360004487226	1.2545806665653876	13
C59L2	C102M6	0.46206750848048683	1.3081214405527513	13
C59L2	C102M7	0.42245627731959984	1.2453695284581057	13
C59L2	C102P1b	0.41008399872890583	1.2176201636052086	13
C59L2	C102P1c	0.36182377105402663	1.082577147437601	13
C59L2	C102P1d	0.4088167517381868	1.356342351454948	13
C59L2	C102P1e	0.455092685440756	1.2328756656194162	13
C59L2	C102P1f	0.3189871763558112	1.0927108613046221	13
C59L2	C102P1g	0.2946866018314318	1.2879949386208647	13
C59L2	C102P1j	0.44307071812315696	1.384932118735994	13
C59L2	C57M1a	0.6880221965738099	0.19151720350648246	12
C59L2	C57M1b	0.7127147052854717	0.17116621591747902	12
C59L2	C57M2	0.6395144289341169	0.21545532199784925	12
C59L2	C57M3	0.6705125007365306	0.21117740798152396	12
C59L2	C57M4	0.6464797613676334	0.19994605588012945	12
C59L2	C57P1a	0.6217848597255752	0.21096087615059658	12
C59L2	C57P1b	0.3733664525247116	0.24504115848848781	12
C59L2	C57P1d	0.6694290782834991	0.20879796574601472	12
C59L2	C57P1e	0.7263697038521172	0.18319708850038932	12
C59L2	C57P1f	0.6885769857304195	0.1934458787211825	12
C59L2	C6L2	0.16767245925616653	1.0607690905192912	13
C59L2	C6L3	-0.005409987960879971	0.9343476515302848	13
C59L2	C6L5	-0.03474897135303508	0.9817482934668738	13
C59L2	C6L6	-0.18660048286795522	0.9854146514918204	13
C59L2	C6L7	-0.0761329331661717	1.0410218943693428	13
C59L2	C6P1a	-0.015920508198901173	1.1733552849056954	13
C59L2	C6P1b	-0.19005948527017696	1.5123578262670325	13
C59L2	C6P1c	0.004297156791718757	1.1464934416813224	13
C59L2	C6P1d	-0.020145480086054813	0.834254300564442	13
C59L2	C80M1a	0.03915214924418736	0.2930673727174406	20
C59L2	C80M1b	0.05203235854059344	0.4491635450963857	20
C59L2	C80M2	0.03166696000780005	0.33278817469343636	20
C59L2	C80M3	0.12871629635360474	0.33295015282033324	20
C59L2	C80M4b	0.017215693557079727	0.32662900563583463	20
C59L2	C80P1a	0.020993636709247178	0.2576845699964009	20
C59L2	C80P1b	0.11280830495645539	0.3523216263514832	20
C59L2	C80P1c	0.052529143562289084	0.2900736522134991	20
C59L2	C80P1d	0.08382011188136097	0.24476488671949864	20
C59L2	C83L1	0.5340865111322589	0.2998125368160551	17
C59L2	C83L2	0.45821205075539156	0.35125049607824416	17
C59L2	C83L3	0.33328774988843213	0.24867854946432857	17
C59L2	C83L4	0.3686558589806427	0.29777547560048956	17
C59L2	C83L5	0.38757546261914844	0.24525591096937566	17
C59L2	C83L6	0.33786958373986087	0.27653101060560104	17
C59L2	C83L7	0.4643758435362597	0.3052770090283735	17
C59L2	C83L8	0.2939925309931944	0.33578205617261103	17
C59L2	C83L9	0.4851422708989492	0.30147477466054007	17
C59L2	C83P1a	0.24289690565131883	0.21874587823600158	17
C59L2	C83P1b	0.44224818892973083	0.29881997789430226	17
C59L2	C83P1c	0.507909149539846	0.26857500245130206	17
C59L2	C83P1d	0.4330134514803015	0.33906485666919617	17
C59L2	C83P1e	0.502666269957256	0.20905965978516455	17
C59L2	C83P1f	0.42825449798165555	0.33977619544552534	17
C59L2	C84L10	0.2108501176929117	0.21976846616285323	15
C59L2	C84L11	0.5830973844838716	0.34514212344231393	15
C59L2	C84L12	0.4510248049828611	0.25449203427688505	15
C59L2	C84L14	0.11254792783215069	0.3401898216344772	15
C59L2	C84L2	0.48919318032491305	0.39715196527880026	15
C59L2	C84L3	0.3818518579537515	0.22602686447165032	15
C59L2	C84L4	0.5703589397206752	0.20721110891999153	15
C59L2	C84L5	0.32815145930120704	0.27269365808494683	15
C59L2	C84L6	0.3644509028864029	0.28400211584406837	15
C59L2	C84L7	0.3063511319378882	0.2718748601744751	15
C59L2	C84L8	0.2656349992005589	0.35879576524841184	15
C59L2	C84L9	0.6560964243864172	0.22829220869846845	15
C59L2	C84P1a	0.41574955115345064	0.279916243271138	15
C59L2	C84P1b	0.3692733747264979	0.25629563400267613	15
C59L2	C84P1c	0.3863785321958348	0.34219120656757623	15
C59L2	C84P1d	0.3514417319296587	0.27268390178243573	15
C59L2	C85L1	-0.052369019352338265	0.22259437374764438	13
C59L2	C85L2	0.041796542205109234	0.29022164910004417	13
C59L2	C85L3	-0.06518731617348385	0.273857368169867	13
C59L2	C85L5	0.2344036330360372	0.20980665573741136	13
C59L2	C85L6	0.19233458573901868	0.22751953449048076	13
C59L2	C85P1a	-0.05376821326808795	0.22566216545738388	13
C59L2	C85P1b	0.21648587876304226	0.2537402980600325	13
C59L2	C85P1c	0.014614553966681426	0.22423813147289826	13
C59L2	C85P1d	-0.07440114582729541	0.22601124730079786	13
C59L2	C85P1e	0.23265138331181523	0.3016119890089955	13
C59L2	C89L1	0.5776263500619084	0.2114258063624024	12
C59L2	C89L2	0.6152848550103514	0.17908970422590523	12
C59L2	C89L3	0.6469784264721982	0.13965628898907834	12
C59L2	C89L4	0.5857343977196767	0.18021596794990213	12
C59L2	C89L5	0.6212420874970449	0.1929417479076353	12
C59L2	C89L6	0.6846617262150534	0.2396938574485631	12
C59L2	C89M1a	0.5693174373846084	0.37900678955629313	12
C59L2	C89M1b	0.6254361851170389	0.3095064558991253	12
C59L2	C89M1c	0.6237791454904247	0.3173018600169097	12
C59L2	C89M1d	0.6495334665704764	0.2807483098707049	12
C59L2	C89M1e	0.6428105885395404	0.3094132831107729	12
C59L2	C89M1f	0.6585443558457219	0.3208145913799563	12
C59L2	C89M1g	0.658075906230583	0.3133743021373095	12
C59L2	C89M2	0.7358860723289037	0.12339910879385833	12
C59L2	C89M3	0.7475024249275117	0.18741162205827674	12
C59L2	C89M4	0.7190989987732057	0.21058158362363025	12
C59L2	C89P1a	0.53684343327091	0.17878771146178318	12
C59L2	C89P1b	0.5807401648721926	0.1944881923093957	12
C59L2	C89P1c	0.6462579027902199	0.22522194403060702	12
C59L2	C89P1e	0.488664389618821	0.36147868413666395	12
C59L2	C89P1f	0.6573665989118057	0.16297693908833377	12
C59L2	C89P1g	0.4797921421223029	0.23421368272088983	12
C59L2	C89P1h	0.5745460727827105	0.22287882108986834	12
C59L2	C89P1i	0.5833100392266566	0.16984674808094333	12
C59L2	C90L1	0.7822822057398217	0.16102726302883646	14
C59L2	C90L2	0.8596858454588243	0.16273009799903307	14
C59L2	C90L3	0.8064721018600978	0.17191646420839543	14
C59L2	C90L4	0.8571040816018808	0.16236575399962766	14
C59L2	C90L5	0.8714205895542629	0.16849279361754102	14
C59L2	C90M1a	0.8180123175982518	0.1735719520395814	14
C59L2	C90M1b	0.8461740210905931	0.16856698043471177	14
C59L2	C90M1c	0.7807882011415882	0.15754085893809364	14
C59L2	C90P1b	0.871237890874972	0.15684391424310487	14
C59L2	C90P1c	0.7961007682299663	0.1568248421558207	14
C59L2	C90P1d	0.11388537797288387	0.17071476876221933	14
C59L2	C90P1e	0.9038492263562522	0.11668793054202278	14
C59L2	C90P1f	0.8445373497865107	0.1546835743759169	14
C59L2	C90P1g	0.7710525559094441	0.18573566560761184	14
C59L2	C90P1j	0.7388639912091287	0.2813428957865568	14
C59L2	C90P1k	0.8200463941460308	0.14739934220020734	14
C59L2	C92L1	0.4402407252502128	1.666471834739298	18
C59L2	C92L2	0.5074020677814918	1.7769341417263707	18
