u	mu	n	divs	mean_l1	l1_95	l1_05	exp_l1
40	4e-4	50 tracts	767	0.266285	0.3650749999999999	0.176975	0.3068
40	4e-4	50 tracts	768	0.26661900000000005	0.3640749999999999	0.17795	0.30720000000000003
40	4e-4	50 tracts	769	0.266668	0.3640749999999999	0.17795	0.30760000000000004
40	4e-4	50 tracts	770	0.266832	0.3650749999999999	0.17795	0.308
40	4e-4	50 tracts	771	0.266814	0.36505	0.17795	0.3084
40	4e-4	50 tracts	772	0.26747299999999996	0.36505	0.17895	0.3088
40	4e-4	50 tracts	773	0.26728999999999997	0.36505	0.178975	0.30920000000000003
40	4e-4	50 tracts	774	0.267511	0.36404999999999993	0.178975	0.30960000000000004
40	4e-4	50 tracts	775	0.267832	0.365025	0.178975	0.31
40	4e-4	50 tracts	776	0.268158	0.365025	0.178975	0.3104
40	4e-4	50 tracts	777	0.268232	0.365	0.177975	0.3108
40	4e-4	50 tracts	778	0.268436	0.367	0.178	0.31120000000000003
40	4e-4	50 tracts	779	0.268878	0.367	0.179	0.3116
40	4e-4	50 tracts	780	0.269088	0.367	0.178	0.312
40	4e-4	50 tracts	781	0.269442	0.368	0.178	0.3124
40	4e-4	50 tracts	782	0.26954500000000003	0.368	0.178	0.3128
40	4e-4	50 tracts	783	0.27064	0.37	0.178	0.31320000000000003
40	4e-4	50 tracts	784	0.27078199999999997	0.371025	0.178	0.3136
40	4e-4	50 tracts	785	0.271032	0.371025	0.178	0.314
40	4e-4	50 tracts	786	0.271404	0.371025	0.178	0.3144
40	4e-4	50 tracts	787	0.27222	0.373025	0.179	0.3148
40	4e-4	50 tracts	788	0.27266	0.373025	0.18	0.31520000000000004
40	4e-4	50 tracts	789	0.272867	0.373025	0.179	0.3156
40	4e-4	50 tracts	790	0.273398	0.37402499999999994	0.181	0.316
40	4e-4	50 tracts	791	0.27361	0.37402499999999994	0.181	0.3164
40	4e-4	50 tracts	792	0.274188	0.37402499999999994	0.182	0.3168
40	4e-4	50 tracts	793	0.274419	0.37402499999999994	0.182	0.31720000000000004
40	4e-4	50 tracts	794	0.27445400000000003	0.374	0.182	0.3176
40	4e-4	50 tracts	795	0.275115	0.376	0.182	0.318
40	4e-4	50 tracts	796	0.275067	0.376	0.183	0.3184
40	4e-4	50 tracts	797	0.274891	0.376	0.183975	0.31880000000000003
40	4e-4	50 tracts	798	0.27542	0.376	0.183975	0.31920000000000004
40	4e-4	50 tracts	799	0.275811	0.377	0.183975	0.3196
40	4e-4	50 tracts	800	0.276235	0.377	0.183975	0.32
40	4e-4	50 tracts	801	0.27652299999999996	0.378	0.18495	0.3204
40	4e-4	50 tracts	802	0.276937	0.379	0.18495	0.32080000000000003
40	4e-4	50 tracts	803	0.276779	0.378	0.18495	0.32120000000000004
40	4e-4	50 tracts	804	0.277602	0.379	0.18595	0.3216
40	4e-4	50 tracts	805	0.277693	0.378	0.18695	0.322
40	4e-4	50 tracts	806	0.27809399999999995	0.38	0.18595	0.3224
40	4e-4	50 tracts	807	0.278812	0.38	0.184975	0.32280000000000003
40	4e-4	50 tracts	808	0.27894399999999997	0.38	0.184975	0.32320000000000004
40	4e-4	50 tracts	809	0.279362	0.38	0.184975	0.3236
40	4e-4	50 tracts	810	0.27963	0.381	0.185975	0.324
40	4e-4	50 tracts	811	0.280076	0.38	0.186	0.3244
40	4e-4	50 tracts	812	0.280239	0.38	0.186	0.32480000000000003
40	4e-4	50 tracts	813	0.280431	0.382	0.187	0.3252
40	4e-4	50 tracts	814	0.280532	0.383	0.186	0.3256
40	4e-4	50 tracts	815	0.28071199999999996	0.383025	0.186	0.326
40	4e-4	50 tracts	816	0.281341	0.38204999999999995	0.188	0.3264
40	4e-4	50 tracts	817	0.281496	0.38204999999999995	0.189	0.32680000000000003
40	4e-4	50 tracts	818	0.281779	0.38204999999999995	0.189	0.3272
40	4e-4	50 tracts	819	0.28181599999999996	0.38204999999999995	0.19	0.3276
40	4e-4	50 tracts	820	0.28213699999999997	0.38105	0.189975	0.328
40	4e-4	50 tracts	821	0.28240699999999996	0.38305	0.188975	0.3284
40	4e-4	50 tracts	822	0.282489	0.38305	0.188975	0.32880000000000004
40	4e-4	50 tracts	823	0.28308999999999995	0.38204999999999995	0.188975	0.3292
40	4e-4	50 tracts	824	0.283235	0.38204999999999995	0.188975	0.3296
40	4e-4	50 tracts	825	0.283459	0.3820249999999999	0.188975	0.33
40	4e-4	50 tracts	826	0.28363299999999997	0.382	0.187975	0.3304
40	4e-4	50 tracts	827	0.284099	0.383	0.187975	0.33080000000000004
40	4e-4	50 tracts	828	0.284258	0.383	0.187975	0.3312
40	4e-4	50 tracts	829	0.284652	0.383	0.187975	0.3316
40	4e-4	50 tracts	830	0.28487300000000004	0.384	0.187	0.332
40	4e-4	50 tracts	831	0.284977	0.383025	0.188	0.33240000000000003
40	4e-4	50 tracts	832	0.285553	0.3840249999999999	0.188975	0.33280000000000004
40	4e-4	50 tracts	833	0.285856	0.3860249999999999	0.188975	0.3332
40	4e-4	50 tracts	834	0.286302	0.3860249999999999	0.189975	0.3336
40	4e-4	50 tracts	835	0.28683200000000003	0.3860249999999999	0.190975	0.334
40	4e-4	50 tracts	836	0.287079	0.387025	0.191975	0.33440000000000003
40	4e-4	50 tracts	837	0.28748	0.3880249999999999	0.191975	0.33480000000000004
40	4e-4	50 tracts	838	0.28799	0.389025	0.192975	0.3352
40	4e-4	50 tracts	839	0.28853300000000004	0.390025	0.193975	0.3356
40	4e-4	50 tracts	840	0.288729	0.390025	0.194975	0.336
40	4e-4	50 tracts	841	0.289043	0.391	0.194975	0.33640000000000003
40	4e-4	50 tracts	842	0.289369	0.391	0.194	0.33680000000000004
40	4e-4	50 tracts	843	0.289742	0.39	0.194	0.3372
40	4e-4	50 tracts	844	0.290016	0.39	0.195	0.3376
40	4e-4	50 tracts	845	0.290095	0.391	0.194	0.338
40	4e-4	50 tracts	846	0.290456	0.391	0.193975	0.33840000000000003
40	4e-4	50 tracts	847	0.29034	0.39	0.194975	0.3388
40	4e-4	50 tracts	848	0.290555	0.391	0.193975	0.3392
40	4e-4	50 tracts	849	0.290598	0.391	0.193975	0.3396
40	4e-4	50 tracts	850	0.29090699999999997	0.391	0.194975	0.34
40	4e-4	50 tracts	851	0.291337	0.392	0.194975	0.34040000000000004
40	4e-4	50 tracts	852	0.291489	0.392	0.19595	0.3408
40	4e-4	50 tracts	853	0.291643	0.393	0.19695	0.3412
40	4e-4	50 tracts	854	0.29205800000000004	0.394	0.19695	0.3416
40	4e-4	50 tracts	855	0.292431	0.395	0.19795	0.342
40	4e-4	50 tracts	856	0.292761	0.396	0.197975	0.34240000000000004
40	4e-4	50 tracts	857	0.29332100000000005	0.397	0.197975	0.3428
40	4e-4	50 tracts	858	0.293441	0.396	0.198975	0.3432
40	4e-4	50 tracts	859	0.29393600000000003	0.397	0.198975	0.3436
40	4e-4	50 tracts	860	0.29432400000000003	0.398	0.198975	0.34400000000000003
40	4e-4	50 tracts	861	0.294688	0.398	0.198975	0.34440000000000004
40	4e-4	50 tracts	862	0.295132	0.399	0.199	0.3448
40	4e-4	50 tracts	863	0.29537800000000003	0.398	0.199	0.3452
40	4e-4	50 tracts	864	0.295398	0.398	0.199	0.3456
40	4e-4	50 tracts	865	0.295661	0.398	0.2	0.34600000000000003
40	4e-4	50 tracts	866	0.296069	0.398	0.201	0.34640000000000004
40	4e-4	50 tracts	867	0.296128	0.398	0.201	0.3468
40	4e-4	50 tracts	868	0.296557	0.398025	0.202	0.3472
40	4e-4	50 tracts	869	0.29659399999999997	0.399025	0.202	0.3476
40	4e-4	50 tracts	870	0.296754	0.398025	0.202	0.34800000000000003
40	4e-4	50 tracts	871	0.297031	0.398025	0.203975	0.34840000000000004
40	4e-4	50 tracts	872	0.297195	0.399025	0.204975	0.3488
40	4e-4	50 tracts	873	0.297608	0.401025	0.204975	0.3492
40	4e-4	50 tracts	874	0.298129	0.401025	0.204975	0.3496
40	4e-4	50 tracts	875	0.298257	0.400025	0.203975	0.35000000000000003
40	4e-4	50 tracts	876	0.29825599999999997	0.401025	0.202975	0.3504
40	4e-4	50 tracts	877	0.298779	0.402025	0.202975	0.3508
40	4e-4	50 tracts	878	0.299048	0.403	0.202975	0.3512
40	4e-4	50 tracts	879	0.299685	0.403025	0.202975	0.3516
40	4e-4	50 tracts	880	0.300047	0.405025	0.201975	0.35200000000000004
40	4e-4	50 tracts	881	0.300061	0.405025	0.2	0.3524
40	4e-4	50 tracts	882	0.300196	0.404025	0.199	0.3528
40	4e-4	50 tracts	883	0.300541	0.403025	0.199	0.3532
40	4e-4	50 tracts	884	0.30076800000000004	0.403025	0.2	0.3536
40	4e-4	50 tracts	885	0.30151300000000003	0.405025	0.201	0.35400000000000004
40	4e-4	50 tracts	886	0.301589	0.405025	0.201	0.3544
40	4e-4	50 tracts	887	0.302011	0.40505	0.202	0.3548
40	4e-4	50 tracts	888	0.302563	0.4060499999999999	0.202	0.3552
40	4e-4	50 tracts	889	0.3023	0.405025	0.202	0.3556
40	4e-4	50 tracts	890	0.30259800000000003	0.405025	0.204	0.35600000000000004
40	4e-4	50 tracts	891	0.303006	0.40505	0.206	0.3564
40	4e-4	50 tracts	892	0.303344	0.4050749999999999	0.207	0.3568
40	4e-4	50 tracts	893	0.303435	0.4060999999999999	0.208	0.3572
40	4e-4	50 tracts	894	0.303496	0.4070999999999999	0.208	0.35760000000000003
40	4e-4	50 tracts	895	0.303747	0.4070999999999999	0.208975	0.35800000000000004
40	4e-4	50 tracts	896	0.30435	0.4070999999999999	0.20997499999999997	0.3584
40	4e-4	50 tracts	897	0.30451700000000004	0.4080749999999999	0.20997499999999997	0.3588
40	4e-4	50 tracts	898	0.304353	0.4080749999999999	0.208975	0.3592
40	4e-4	50 tracts	899	0.304872	0.41007499999999986	0.208975	0.35960000000000003
40	4e-4	50 tracts	900	0.305051	0.4090749999999999	0.20797499999999997	0.36000000000000004
40	4e-4	50 tracts	901	0.30533	0.4100499999999999	0.20797499999999997	0.3604
40	4e-4	50 tracts	902	0.305377	0.412025	0.206975	0.3608
40	4e-4	50 tracts	903	0.30575	0.412	0.206975	0.3612
40	4e-4	50 tracts	904	0.306317	0.412	0.206975	0.3616
40	4e-4	50 tracts	905	0.306299	0.4109999999999999	0.205	0.362
40	4e-4	50 tracts	906	0.306456	0.41	0.206	0.3624
40	4e-4	50 tracts	907	0.30670600000000003	0.409	0.206	0.3628
40	4e-4	50 tracts	908	0.307338	0.41	0.208	0.3632
40	4e-4	50 tracts	909	0.307931	0.41	0.209	0.3636
40	4e-4	50 tracts	910	0.308266	0.4109999999999999	0.21	0.364
40	4e-4	50 tracts	911	0.30874799999999997	0.4109999999999999	0.21	0.3644
40	4e-4	50 tracts	912	0.309061	0.41	0.211	0.3648
40	4e-4	50 tracts	913	0.30937000000000003	0.4109999999999999	0.211	0.3652
40	4e-4	50 tracts	914	0.309572	0.412	0.212	0.3656
40	4e-4	50 tracts	915	0.310122	0.414	0.213	0.366
40	4e-4	50 tracts	916	0.310363	0.4149999999999999	0.212	0.3664
40	4e-4	50 tracts	917	0.310751	0.416025	0.212	0.3668
40	4e-4	50 tracts	918	0.310746	0.416025	0.21197499999999997	0.3672
40	4e-4	50 tracts	919	0.31057100000000004	0.416025	0.21197499999999997	0.3676
40	4e-4	50 tracts	920	0.310928	0.4170249999999999	0.21197499999999997	0.368
40	4e-4	50 tracts	921	0.310898	0.4170249999999999	0.210975	0.3684
40	4e-4	50 tracts	922	0.311717	0.4180249999999999	0.21197499999999997	0.3688
40	4e-4	50 tracts	923	0.312067	0.4180249999999999	0.212975	0.3692
40	4e-4	50 tracts	924	0.312444	0.4180249999999999	0.212975	0.3696
40	4e-4	50 tracts	925	0.31276000000000004	0.419025	0.21397499999999997	0.37
40	4e-4	50 tracts	926	0.313184	0.420025	0.214975	0.3704
40	4e-4	50 tracts	927	0.313142	0.420025	0.21597499999999997	0.3708
40	4e-4	50 tracts	928	0.313048	0.4210249999999999	0.215	0.3712
40	4e-4	50 tracts	929	0.31372300000000003	0.4210249999999999	0.21600000000000005	0.3716
40	4e-4	50 tracts	930	0.31403400000000004	0.42105	0.216975	0.372
40	4e-4	50 tracts	931	0.31469800000000003	0.42105	0.218975	0.3724
40	4e-4	50 tracts	932	0.314785	0.42105	0.218975	0.3728
40	4e-4	50 tracts	933	0.315033	0.4210749999999999	0.218975	0.3732
40	4e-4	50 tracts	934	0.315052	0.4210749999999999	0.21797499999999995	0.3736
40	4e-4	50 tracts	935	0.315285	0.4210749999999999	0.216975	0.374
40	4e-4	50 tracts	936	0.31545199999999995	0.4210749999999999	0.216975	0.3744
40	4e-4	50 tracts	937	0.316207	0.4220499999999999	0.21795	0.3748
40	4e-4	50 tracts	938	0.316881	0.4200749999999999	0.21895000000000003	0.3752
40	4e-4	50 tracts	939	0.317006	0.4210749999999999	0.21895000000000003	0.3756
40	4e-4	50 tracts	940	0.317081	0.42105	0.218975	0.376
40	4e-4	50 tracts	941	0.317104	0.4220499999999999	0.218975	0.3764
40	4e-4	50 tracts	942	0.317462	0.4230499999999999	0.218975	0.3768
40	4e-4	50 tracts	943	0.317687	0.424025	0.21895000000000003	0.3772
40	4e-4	50 tracts	944	0.3182	0.42502499999999993	0.21995	0.3776
40	4e-4	50 tracts	945	0.31835800000000003	0.424025	0.21995	0.378
40	4e-4	50 tracts	946	0.31856	0.424025	0.219925	0.3784
40	4e-4	50 tracts	947	0.318286	0.424025	0.21795	0.3788
40	4e-4	50 tracts	948	0.31861100000000003	0.426	0.21795	0.3792
40	4e-4	50 tracts	949	0.31884	0.426	0.21795	0.3796
40	4e-4	50 tracts	950	0.319082	0.4280000000000001	0.21795	0.38
40	4e-4	50 tracts	951	0.31921900000000003	0.4280000000000001	0.21795	0.3804
40	4e-4	50 tracts	952	0.319086	0.4280000000000001	0.21795	0.3808
40	4e-4	50 tracts	953	0.319569	0.4280000000000001	0.21797499999999995	0.3812
40	4e-4	50 tracts	954	0.31996600000000003	0.429	0.21797499999999995	0.3816
40	4e-4	50 tracts	955	0.320052	0.43	0.218975	0.382
40	4e-4	50 tracts	956	0.320443	0.43099999999999994	0.219	0.3824
40	4e-4	50 tracts	957	0.320851	0.43099999999999994	0.22000000000000003	0.3828
40	4e-4	50 tracts	958	0.321131	0.43002499999999994	0.22000000000000003	0.3832
40	4e-4	50 tracts	959	0.320905	0.431025	0.219	0.3836
40	4e-4	50 tracts	960	0.321526	0.43002499999999994	0.219	0.384
40	4e-4	50 tracts	961	0.321963	0.431025	0.219	0.3844
40	4e-4	50 tracts	962	0.322775	0.43104999999999993	0.22000000000000003	0.3848
40	4e-4	50 tracts	963	0.322627	0.43104999999999993	0.221	0.3852
40	4e-4	50 tracts	964	0.322731	0.43004999999999993	0.221975	0.3856
40	4e-4	50 tracts	965	0.323041	0.43004999999999993	0.221975	0.386
40	4e-4	50 tracts	966	0.32317999999999997	0.43004999999999993	0.222975	0.3864
40	4e-4	50 tracts	967	0.323313	0.43004999999999993	0.222975	0.3868
40	4e-4	50 tracts	968	0.32366700000000004	0.431025	0.222975	0.3872
40	4e-4	50 tracts	969	0.32447	0.43004999999999993	0.223975	0.3876
40	4e-4	50 tracts	970	0.324773	0.43004999999999993	0.224975	0.388
40	4e-4	50 tracts	971	0.325164	0.43004999999999993	0.225975	0.3884
40	4e-4	50 tracts	972	0.325205	0.431025	0.225975	0.3888
40	4e-4	50 tracts	973	0.3258	0.431025	0.224975	0.3892000000000001
40	4e-4	50 tracts	974	0.326086	0.431025	0.225	0.3896
40	4e-4	50 tracts	975	0.326275	0.431025	0.22600000000000003	0.39
40	4e-4	50 tracts	976	0.32671	0.432025	0.22600000000000003	0.3904
40	4e-4	50 tracts	977	0.327227	0.43302499999999994	0.227	0.3908
40	4e-4	50 tracts	978	0.327582	0.434025	0.22800000000000004	0.3912
40	4e-4	50 tracts	979	0.32788300000000004	0.434025	0.229	0.3916
40	4e-4	50 tracts	980	0.328037	0.435025	0.229	0.392
40	4e-4	50 tracts	981	0.328141	0.435025	0.228975	0.3924
40	4e-4	50 tracts	982	0.328554	0.435025	0.228975	0.3928
40	4e-4	50 tracts	983	0.32911199999999996	0.436025	0.229975	0.3932
40	4e-4	50 tracts	984	0.32937099999999997	0.43702499999999994	0.229975	0.3936
40	4e-4	50 tracts	985	0.330091	0.438025	0.229975	0.394
40	4e-4	50 tracts	986	0.33018800000000004	0.438025	0.228975	0.3944
40	4e-4	50 tracts	987	0.33018800000000004	0.43702499999999994	0.228975	0.3948
40	4e-4	50 tracts	988	0.33043900000000004	0.43604999999999994	0.227975	0.3952
40	4e-4	50 tracts	989	0.33031099999999997	0.43702499999999994	0.227975	0.3956
40	4e-4	50 tracts	990	0.33056	0.43702499999999994	0.227975	0.396
40	4e-4	50 tracts	991	0.33121199999999995	0.438025	0.22800000000000004	0.3964
40	4e-4	50 tracts	992	0.331455	0.438025	0.22800000000000004	0.3968
40	4e-4	50 tracts	993	0.33122799999999997	0.438025	0.228975	0.3972
40	4e-4	50 tracts	994	0.331466	0.438025	0.228975	0.3976
40	4e-4	50 tracts	995	0.33144399999999996	0.438025	0.228975	0.398
40	4e-4	50 tracts	996	NA	NA	NA	0.3984
40	4e-4	50 tracts	997	NA	NA	NA	0.3988
40	4e-4	50 tracts	998	NA	NA	NA	0.3992
40	4e-4	50 tracts	999	NA	NA	NA	0.3996
40	4e-4	50 tracts	1000	NA	NA	NA	0.4
