a	b	r	l1	markers
TM14P2	TM42P2	0.3430754382249613	0.10309963325453429	14
TM14P2	TM44P1	-0.24712940333062658	0.23779478585087122	11
TM14P2	TM44P2	-0.43772795680939824	0.2346110759501216	11
TM14P2	TM8P1	-0.2970624779970201	0.12656865858970495	22
TM14P2	TM8P2	0.18773743519871786	0.1529073752085111	22
TM14P2	TM9P1	-0.36227855011004034	0.19590567768366218	20
TM14P2	TM9P2	-0.13876754762939703	0.14034653065388414	20
TM14P3	TM15P1	0.1953228193331272	0.2137813320376383	18
TM14P3	TM15P2	0.006499995802318423	0.1845928826775573	18
TM14P3	TM16P1	0.16315225179371662	0.18766051619194984	18
TM14P3	TM16P2	0.10571825418012296	0.17601536558025468	18
TM14P3	TM17P1	0.2093179111707301	0.2433484407313088	18
TM14P3	TM17P2	0.02770539955919564	0.20286916589181397	18
TM14P3	TM18P1	-0.09691445170810807	0.26539227153386735	21
TM14P3	TM18P2	-0.24164501422408488	0.2348287677429499	21
TM14P3	TM22P1	-0.6650781465991447	0.2957960556831756	16
TM14P3	TM22P2	-0.590789635986958	0.3496301606652382	16
TM14P3	TM22P3	-0.5829341304633333	0.30722304388540844	16
TM14P3	TM23P1	-0.08527163262838819	0.19583915574229463	17
TM14P3	TM23P2	0.0904359379188238	0.20644741412413511	17
TM14P3	TM25P1	0.11795821723082667	0.23606336965895713	16
TM14P3	TM25P2	0.3102300328213765	0.18758138123181356	16
TM14P3	TM26P1	0.031037428798541166	0.19965292098474344	19
TM14P3	TM26P2	0.026061693784818592	0.20093226650890178	19
TM14P3	TM28P1	0.23863703981310092	0.16585197354150302	15
TM14P3	TM28P2	0.32869683195409316	0.16383381592216542	15
TM14P3	TM29P1	-0.02055269101106661	0.2797491806936958	19
TM14P3	TM29P2	-0.1956268899816581	0.23027545378755684	19
TM14P3	TM2P1	0.037163023027158675	0.23456569572677757	14
TM14P3	TM2P2	-0.06730426786006911	0.23084858531930502	14
TM14P3	TM30P1	0.45953269531217555	0.17107934294449922	12
TM14P3	TM30P2	0.026872653387532162	0.14375627112218584	12
TM14P3	TM31P1	-0.11659857820342684	0.1856456934308577	15
TM14P3	TM31P2	-0.079641129110599	0.1822179988959114	15
TM14P3	TM32P1	-0.25108746605839405	0.20884698516705275	13
TM14P3	TM32P2	-0.2592635884028021	0.22119962444981536	13
TM14P3	TM33P1	-0.21067000172610337	0.1621586046645883	12
TM14P3	TM33P2	-0.64695049580603	0.17416403819074355	12
TM14P3	TM34P1	-0.21220075236466596	0.1899950494682384	14
TM14P3	TM34P2	-0.20057696554322563	0.1844976505105285	14
TM14P3	TM36P1	0.31074905272522796	0.13383493950294345	12
TM14P3	TM36P2	-0.21443720787314727	0.14609995173325552	12
TM14P3	TM37P1	-0.3857477989176205	0.1681913882278063	12
TM14P3	TM37P2	-0.19078824810200595	0.24569033851073796	12
TM14P3	TM37P3	-0.40815648160428486	0.18959188534469898	12
TM14P3	TM38P1	0.2184520695050115	0.1510454223264327	12
TM14P3	TM38P2	0.21845838695237188	0.15945460032237538	12
TM14P3	TM39P1	-0.336188603336167	0.1931217352670261	12
TM14P3	TM39P2	-0.2197964124063673	0.20394084029019247	12
TM14P3	TM3P1	0.8124948618497521	0.11936822481691509	16
TM14P3	TM3P2	-0.27559731264949283	0.18617826903119875	16
TM14P3	TM41P1	0.4363239581404996	0.1188070519656675	16
TM14P3	TM41P2	0.47133920017505465	0.13792472676925271	16
TM14P3	TM41P3	0.12027827906432188	0.1805896025661448	16
TM14P3	TM42P1	0.16579054027778334	0.1985055171524198	14
TM14P3	TM42P2	0.45314693587387983	0.12733578161070877	14
TM14P3	TM44P1	-0.29331584656825244	0.24993651884721427	11
TM14P3	TM44P2	-0.45936532724782786	0.24116406181410713	11
TM14P3	TM8P1	-0.26998172140426685	0.18613272440694234	22
TM14P3	TM8P2	0.3169976685226212	0.19868430689319805	22
TM14P3	TM9P1	-0.26950544331562376	0.23994326786146067	20
TM14P3	TM9P2	-0.029315980633169446	0.18959488957098022	20
TM15P1	TM16P1	0.13095686725526706	0.1502072932264525	18
TM15P1	TM16P2	-0.20355519652687526	0.2013455576831333	18
TM15P1	TM17P1	-0.2542699739808193	0.2453289100394713	18
TM15P1	TM17P2	-0.01674090917899313	0.14987488883641173	18
TM15P1	TM18P1	-0.547609261720596	0.25113328937586127	19
TM15P1	TM18P2	-0.47238764630198066	0.21504906440728566	19
TM15P1	TM22P1	-0.5311595556509966	0.19901839278411554	15
TM15P1	TM22P2	-0.47196243420235584	0.26777507537703077	15
TM15P1	TM22P3	-0.47026504987190354	0.2330948067875374	15
TM15P1	TM23P1	-0.24461341778982348	0.20846036740137483	15
TM15P1	TM23P2	-0.37067834408850897	0.3580468095264356	15
TM15P1	TM25P1	0.5294363346578476	0.12111951220295268	15
TM15P1	TM25P2	0.4587347523586989	0.1056147385007345	15
TM15P1	TM26P1	-0.12269963613903914	0.12302492793290307	17
TM15P1	TM26P2	-0.07161421893019757	0.11504968432879545	17
TM15P1	TM28P1	-0.21260160109833887	0.12402391367810758	20
TM15P1	TM28P2	0.524481158510012	0.09853352661377249	20
TM15P1	TM29P1	-0.3279028935018867	0.23540964546539606	18
TM15P1	TM29P2	-0.13056216425250183	0.16220724405253614	18
TM15P1	TM2P1	-0.8417122381597688	0.14004484724245855	12
TM15P1	TM2P2	0.001756637834533564	0.10991183552731605	12
TM15P1	TM30P1	-0.06447573109089336	0.19748322880899666	13
TM15P1	TM30P2	-0.5972792266688107	0.13492963058886642	13
TM15P1	TM31P1	-0.15800449091449525	0.14379270776498798	15
TM15P1	TM31P2	-0.04943466715219425	0.1369182538554982	15
TM15P1	TM32P1	-0.08871071045047065	0.08047958022355194	12
TM15P1	TM32P2	-0.5576607145754074	0.14082595812820786	12
TM15P1	TM33P1	0.5497694289905412	0.07119274662861448	12
TM15P1	TM33P2	0.3645555023214748	0.08845712865641787	12
TM15P1	TM34P1	0.18982849969736787	0.09481843498185907	14
TM15P1	TM34P2	0.09846216649694443	0.09702001420688897	14
TM15P1	TM36P1	0.7519959860996894	0.06257366178508302	12
TM15P1	TM36P2	0.012781851120641802	0.10624866886884288	12
TM15P1	TM37P1	0.22453704890504392	0.09379787969493025	12
TM15P1	TM37P2	0.5297803988422589	0.1480740413825602	12
TM15P1	TM37P3	0.03579464821580176	0.10002478417603915	12
TM15P1	TM38P1	0.530205545674776	0.08780462011256203	13
TM15P1	TM38P2	0.23655821617917144	0.09340849099243445	13
TM15P1	TM3P1	-0.029473322641517648	0.17347142613627145	13
TM15P1	TM3P2	0.12821778495142805	0.11511825526227258	13
TM15P1	TM41P1	-0.11048887324223923	0.14691121350601388	16
TM15P1	TM41P2	-0.09216889133530323	0.18344168684917816	16
TM15P1	TM41P3	-0.6136448539658882	0.19210717899001187	16
TM15P1	TM42P1	-0.534200633925341	0.2048089094200156	14
TM15P1	TM42P2	-0.1435810216144026	0.12211115114685629	14
TM15P1	TM8P1	-0.23408672246537635	0.1317724226973645	19
TM15P1	TM8P2	0.030632701377997083	0.19057655151693076	19
TM15P1	TM9P1	0.6311732934218711	0.12633856446997074	18
TM15P1	TM9P2	0.350512273366287	0.12790172775315156	18
TM15P2	TM16P1	0.559629249398788	0.0730287276779995	18
TM15P2	TM16P2	0.43905130512649143	0.12178028546690428	18
TM15P2	TM17P1	0.19365766935564405	0.18623136512755883	18
TM15P2	TM17P2	-0.43247851188909414	0.11707815220315358	18
TM15P2	TM18P1	0.012586586222776325	0.1790713174282493	19
TM15P2	TM18P2	0.008707934108249181	0.1346865221040038	19
TM15P2	TM22P1	-0.4380853906805629	0.17725621821142135	15
TM15P2	TM22P2	-0.2772712536051767	0.2611910095641283	15
TM15P2	TM22P3	-0.23600843683975672	0.22118431373181566	15
TM15P2	TM23P1	-0.018203044966413475	0.13914888398814187	15
TM15P2	TM23P2	-0.09033700344350216	0.2843123247415248	15
TM15P2	TM25P1	0.24420078943604323	0.10894226029133858	15
TM15P2	TM25P2	0.0349255987589379	0.08354551196581841	15
TM15P2	TM26P1	0.22443037158470439	0.08664741626466455	17
TM15P2	TM26P2	0.0661777724622332	0.09625257428209485	17
TM15P2	TM28P1	0.03870048715975211	0.09694103645108341	20
TM15P2	TM28P2	0.30140159495185487	0.0693156372875826	20
TM15P2	TM29P1	-0.15480231116266435	0.1563709900850113	18
TM15P2	TM29P2	-0.295858055233044	0.10730718878369258	18
TM15P2	TM2P1	-0.37557135515200124	0.10121664742342233	12
TM15P2	TM2P2	0.6438696978738748	0.06255640554634502	12
TM15P2	TM30P1	-0.4846775301725978	0.1645205265843765	13
TM15P2	TM30P2	-0.5868336303608022	0.10273900877985995	13
TM15P2	TM31P1	0.4516065419380595	0.07942339996816608	15
TM15P2	TM31P2	0.19193965195352852	0.08621942099114656	15
TM15P2	TM32P1	-0.257229189306164	0.08914448389694866	12
TM15P2	TM32P2	-0.6723790656310706	0.13867321572375543	12
TM15P2	TM33P1	-0.18352787709078938	0.08873378052770516	12
TM15P2	TM33P2	0.009982968411213065	0.09094586602186255	12
TM15P2	TM34P1	-0.059857709660221574	0.10598511974257403	14
TM15P2	TM34P2	-0.03321325035688717	0.10289554005502745	14
TM15P2	TM36P1	0.3504599087625035	0.07284287405987307	12
TM15P2	TM36P2	0.06553225499627051	0.10456392837350788	12
TM15P2	TM37P1	-0.5554561859963751	0.12111904724710611	12
TM15P2	TM37P2	-0.390589028114107	0.2058436167508788	12
TM15P2	TM37P3	-0.5798810670201272	0.1258550828440926	12
TM15P2	TM38P1	0.3497704107443661	0.09406524603391851	13
TM15P2	TM38P2	0.1381213458380899	0.10216689274480867	13
TM15P2	TM3P1	-0.1198194604278251	0.15219039678420537	13
TM15P2	TM3P2	0.05934763297520989	0.08557044372003554	13
TM15P2	TM41P1	-0.28585739497576546	0.1082593815777215	16
TM15P2	TM41P2	-0.28448163684619693	0.13145906960396336	16
TM15P2	TM41P3	-0.6430958580483196	0.15769436649655205	16
TM15P2	TM42P1	-0.037632649498365596	0.15550417868803376	14
TM15P2	TM42P2	0.3105366645019929	0.07533132799750593	14
TM15P2	TM8P1	0.062126388853057955	0.07156647832042741	19
TM15P2	TM8P2	0.1284865228502635	0.1329196242941953	19
TM15P2	TM9P1	0.5011695184678778	0.09407921585289163	18
TM15P2	TM9P2	0.22074058788274262	0.0864212657267172	18
TM16P1	TM17P1	0.28785784173187684	0.24194497689723532	21
TM16P1	TM17P2	0.09089617482765883	0.12857608697297596	21
TM16P1	TM18P1	0.03592535143212051	0.18671940403574291	19
TM16P1	TM18P2	0.018778864332090726	0.14703307928282724	19
TM16P1	TM22P1	-0.5020983152902113	0.1432294619850531	19
TM16P1	TM22P2	-0.34964738497353487	0.21132278642914548	19
TM16P1	TM22P3	-0.4152923505973877	0.1844373570399609	19
TM16P1	TM23P1	0.12005109142433325	0.16927455034016936	19
TM16P1	TM23P2	0.08383041899774353	0.2763313834719227	19
TM16P1	TM25P1	0.16944335701394164	0.10456346683986753	16
TM16P1	TM25P2	0.0962722077214968	0.0843725862096882	16
TM16P1	TM26P1	0.5478863950824002	0.13076334252336994	20
TM16P1	TM26P2	0.5166162722907804	0.11203320761653335	20
TM16P1	TM28P1	0.14218373214054283	0.10680408765125483	17
TM16P1	TM28P2	0.5574069154928125	0.07751764883011378	17
TM16P1	TM29P1	-0.0551261320397735	0.17682179105086648	18
TM16P1	TM29P2	-0.5146527543846967	0.10166115445082367	18
TM16P1	TM2P1	-0.15985752838609035	0.10993179539361822	14
TM16P1	TM2P2	0.699139140873287	0.05505773255780303	14
TM16P1	TM30P1	-0.160848165172682	0.17623813585975667	14
TM16P1	TM30P2	-0.38929371770461346	0.10850151977896798	14
TM16P1	TM31P1	0.4338446401425414	0.08167627077647754	14
TM16P1	TM31P2	0.3790146175442529	0.08190831308374677	14
TM16P1	TM32P1	-0.05158220426390889	0.12346193185191628	12
TM16P1	TM32P2	-0.18364433345631634	0.18500985262883551	12
TM16P1	TM33P1	-0.4071211738263946	0.13329569682250356	11
TM16P1	TM33P2	-0.18787186111092247	0.1382138909960334	11
TM16P1	TM34P1	0.29876621672866577	0.09608223680154017	13
TM16P1	TM34P2	0.274040018410235	0.09655783544411396	13
TM16P1	TM36P1	0.35997850076873567	0.08748216427267466	14
TM16P1	TM36P2	-0.2435128896036537	0.11434740995908244	14
TM16P1	TM37P1	-0.1855518204875012	0.10910047467923517	15
TM16P1	TM37P2	-0.44358408149922657	0.1773974309110011	15
TM16P1	TM37P3	-0.09890961850487305	0.10379129009071549	15
TM16P1	TM38P1	0.343901111653546	0.09662594474971031	16
TM16P1	TM38P2	0.6406147323560574	0.07079463070122939	16
TM16P1	TM39P1	-0.8031839141691295	0.22214031292523864	12
TM16P1	TM39P2	-0.40142036881738796	0.21664711186905747	12
TM16P1	TM3P1	0.44645284583837114	0.1264177803916781	18
TM16P1	TM3P2	0.11150853435844667	0.10511337257674301	18
TM16P1	TM41P1	-0.04512043906988818	0.13282826716333565	15
TM16P1	TM41P2	0.016277331351588147	0.1535504709522629	15
TM16P1	TM41P3	-0.3636182023624047	0.1865957312884609	15
TM16P1	TM42P1	-0.005470018080141779	0.1554324371304427	15
TM16P1	TM42P2	0.6549690993328402	0.07955800442302283	15
TM16P1	TM44P1	-0.2671539746609849	0.17121248893746527	11
TM16P1	TM44P2	0.2128570983842293	0.12705706734485545	11
TM16P1	TM8P1	-0.27539529509915583	0.10439707903321366	18
TM16P1	TM8P2	0.38384828888628386	0.13981992081479777	18
TM16P1	TM9P1	0.07801586798860936	0.14487073418016702	19
TM16P1	TM9P2	-0.10860153658868602	0.1013407648323578	19
TM16P2	TM17P1	0.24288926589682772	0.2354077034631772	21
TM16P2	TM17P2	-0.11511785154605317	0.16179110282394724	21
TM16P2	TM18P1	0.13750165688338079	0.21582839428718273	19
TM16P2	TM18P2	0.10262440679929424	0.17105063595073428	19
TM16P2	TM22P1	-0.6054223679961127	0.1766536194407348	19
TM16P2	TM22P2	-0.39612654971755734	0.22946759214579707	19
TM16P2	TM22P3	-0.4938282814384209	0.21336493355345149	19
TM16P2	TM23P1	0.19303221355171937	0.17134223325049688	19
TM16P2	TM23P2	0.3684120143430462	0.24392307316934395	19
TM16P2	TM25P1	0.028017332231465453	0.1340105637791992	16
TM16P2	TM25P2	-0.27137853643214777	0.1124568278426705	16
TM16P2	TM26P1	0.30161918053580833	0.1685452671288302	20
TM16P2	TM26P2	0.2756740253207555	0.15452089298965935	20
TM16P2	TM28P1	0.2631145639063103	0.13881205256333273	17
TM16P2	TM28P2	0.53832402662965	0.11199042495431592	17
TM16P2	TM29P1	-0.0334750648993951	0.17331698565039055	18
TM16P2	TM29P2	-0.7083750450544264	0.12077422901536915	18
TM16P2	TM2P1	0.2381774376250908	0.08787499338693874	14
TM16P2	TM2P2	0.3590010261171739	0.0669130875337686	14
TM16P2	TM30P1	-0.05468470324628584	0.21176253475372825	14
TM16P2	TM30P2	-0.25564744875973094	0.1385915415354885	14
TM16P2	TM31P1	0.7053566793032041	0.10764157333986397	14
TM16P2	TM31P2	0.5378567426595217	0.11679071982720103	14
TM16P2	TM32P1	0.2254189998839402	0.1251865335240742	12
TM16P2	TM32P2	0.0963936272191252	0.19008355728727222	12
TM16P2	TM33P1	-0.38791481257912436	0.16512781462002735	11
TM16P2	TM33P2	-0.418448912320026	0.17680596664320386	11
TM16P2	TM34P1	0.17700713432371556	0.13206470371335235	13
TM16P2	TM34P2	0.1145610718173127	0.1413794751552651	13
TM16P2	TM36P1	0.17340057446305623	0.12105955812098555	14
TM16P2	TM36P2	-0.3642269281818345	0.14746106321049446	14
TM16P2	TM37P1	-0.4569987832057345	0.14083550651117602	15
TM16P2	TM37P2	-0.6220250910889878	0.21126406108990728	15
TM16P2	TM37P3	-0.4395420224033612	0.15772097173684826	15
TM16P2	TM38P1	0.2093319981148622	0.1316079833787686	16
TM16P2	TM38P2	0.5306069237897405	0.10449233162133165	16
TM16P2	TM39P1	-0.8998498905102534	0.2113564707713117	12
TM16P2	TM39P2	-0.3155436569546679	0.21801422048192046	12
TM16P2	TM3P1	0.7650733655595514	0.0890410203332454	18
TM16P2	TM3P2	0.11102476020055331	0.09261623256845428	18
TM16P2	TM41P1	0.07858187092398276	0.15464011935939365	15
TM16P2	TM41P2	0.2672566150808525	0.15853755062295086	15
TM16P2	TM41P3	-0.18295442659492414	0.20183218163102853	15
TM16P2	TM42P1	0.0518562335879813	0.19194494954575866	15
TM16P2	TM42P2	0.5867352322057279	0.11441741400379245	15
TM16P2	TM44P1	-0.2208747932593693	0.16664787537096315	11
TM16P2	TM44P2	0.07829921269478984	0.14303447493116328	11
TM16P2	TM8P1	-0.15622647036507237	0.12344131294670284	18
TM16P2	TM8P2	0.4083755148202455	0.13832862383337002	18
TM16P2	TM9P1	0.19987120901046493	0.15523831760440088	19
TM16P2	TM9P2	-0.16186464700002226	0.11493640911998557	19
TM17P1	TM18P1	-0.14442295022146157	0.318968779579964	21
TM17P1	TM18P2	-0.35439522288729564	0.29140998585149563	21
TM17P1	TM22P1	0.1269329469880718	0.30561523893023135	23
TM17P1	TM22P2	0.11243538331510247	0.3453385663380505	23
TM17P1	TM22P3	0.09949477811328661	0.32231217688057884	23
TM17P1	TM23P1	0.047369411954849755	0.266171039393877	17
TM17P1	TM23P2	0.39422749914602556	0.251746867125335	17
TM17P1	TM25P1	-0.03138071303444298	0.3190596740792693	17
TM17P1	TM25P2	0.13526335036782852	0.3010838094222139	17
TM17P1	TM26P1	-0.03296024365810925	0.2695588847514556	19
TM17P1	TM26P2	-0.09914875183662943	0.24373510583034116	19
TM17P1	TM28P1	0.041970641475608944	0.29366329642545314	18
TM17P1	TM28P2	0.021160600588089055	0.2923827797477945	18
TM17P1	TM29P1	0.054064615799864706	0.285020287128007	20
TM17P1	TM29P2	-0.0558586044251298	0.26407879861010447	20
TM17P1	TM2P1	-0.5863487752930675	0.2816235335590379	13
TM17P1	TM2P2	0.13733418703428418	0.257611241979904	13
TM17P1	TM30P1	-0.09053610934400964	0.3011858103249818	16
TM17P1	TM30P2	-0.264481758026411	0.2676114598321399	16
TM17P1	TM31P1	0.0018858292362865228	0.29317796041960437	17
TM17P1	TM31P2	-0.06883675900358273	0.2994287878660982	17
TM17P1	TM32P1	-0.44499898087791917	0.30803082571447465	14
TM17P1	TM32P2	-0.4118661016423183	0.3395529909122216	14
TM17P1	TM33P1	-0.2652579534326444	0.24528215275115184	16
TM17P1	TM33P2	-0.2728683257649644	0.30621916917348424	16
TM17P1	TM34P1	-0.44565046858508345	0.35689308158272587	16
TM17P1	TM34P2	-0.2780083349051395	0.3377648682569049	16
TM17P1	TM36P1	0.05729001713494765	0.24278804435268495	18
TM17P1	TM36P2	-0.10630458097641948	0.2625656610631506	18
TM17P1	TM37P1	-0.2840525878005034	0.2391843928807782	20
TM17P1	TM37P2	-0.5307961532589157	0.3240237579347036	20
TM17P1	TM37P3	-0.3161889442564586	0.25503752699069493	20
TM17P1	TM38P1	-0.21715784464649043	0.2881970151254986	17
TM17P1	TM38P2	0.30164466092432096	0.26355283918711203	17
TM17P1	TM39P1	-0.2648822890758089	0.2814823726284986	13
TM17P1	TM39P2	-0.7403398142637843	0.3673748255383475	13
TM17P1	TM3P1	-0.022725777551605937	0.30962988772122657	18
TM17P1	TM3P2	-0.24977010175230543	0.28473833423175493	18
TM17P1	TM41P1	0.094709859420541	0.26455786519410357	17
TM17P1	TM41P2	0.27778990793242403	0.25593751827657824	17
TM17P1	TM41P3	0.14622016578463476	0.2602886082981892	17
TM17P1	TM42P1	0.08377150889176802	0.312821485263943	16
TM17P1	TM42P2	0.47566573010355157	0.28810931263614514	16
TM17P1	TM44P1	-0.6448135980467588	0.36367474026124147	13
TM17P1	TM44P2	-0.4412416123919016	0.3497435654523512	13
TM17P1	TM8P1	-0.28060797602757287	0.2519225910071625	19
TM17P1	TM8P2	-0.35552624584738274	0.3513810724574336	19
TM17P1	TM9P1	-0.527435830894656	0.3285465444264134	22
TM17P1	TM9P2	0.0363412943616966	0.26666234093978725	22
TM17P2	TM18P1	-0.20759509885653546	0.26391034213755404	21
TM17P2	TM18P2	-0.17627859181816657	0.21094974777475675	21
TM17P2	TM22P1	0.10374474896855997	0.20368058918574694	23
TM17P2	TM22P2	0.030689962105625593	0.2619792940186413	23
TM17P2	TM22P3	-0.021472308361482995	0.23981607201488672	23
TM17P2	TM23P1	-0.11112754051705766	0.1699440381084172	17
TM17P2	TM23P2	-0.08438827808658593	0.290719154114098	17
TM17P2	TM25P1	-0.16306222940866014	0.20028251005158376	17
TM17P2	TM25P2	-0.0446670524615989	0.1741779870622106	17
TM17P2	TM26P1	0.08686166050410508	0.14848567476192093	19
TM17P2	TM26P2	-0.01780440801034318	0.12202386354273932	19
TM17P2	TM28P1	-0.2217226050705893	0.2049833734552089	18
TM17P2	TM28P2	-0.12244829197435783	0.19209371556954313	18
TM17P2	TM29P1	-0.11025988041109215	0.24636134698555293	20
TM17P2	TM29P2	0.05912054318177782	0.16391820917663816	20
TM17P2	TM2P1	-0.014462395412359524	0.1003246400534134	13
TM17P2	TM2P2	-0.2074679637743009	0.1282548508141358	13
TM17P2	TM30P1	-0.3574847794027915	0.26899921628778756	16
TM17P2	TM30P2	-0.24552916080404039	0.18198443461638314	16
TM17P2	TM31P1	-0.17548520720579697	0.19586656251135715	17
TM17P2	TM31P2	-0.05645063271676923	0.18840857797711447	17
TM17P2	TM32P1	-0.19156816596401952	0.2416173504259941	14
TM17P2	TM32P2	0.014602665175784037	0.2061795835055982	14
TM17P2	TM33P1	-0.25528887917854787	0.13259574450135153	16
TM17P2	TM33P2	-0.2136971917195162	0.1958671668078219	16
TM17P2	TM34P1	0.1744274662983048	0.17347752238701683	16
TM17P2	TM34P2	0.3853288516576702	0.16175904170290498	16
TM17P2	TM36P1	-0.08986599735877875	0.14548700642398374	18
TM17P2	TM36P2	-0.09726658729052252	0.14296368445637478	18
TM17P2	TM37P1	-0.09717889319747927	0.15202500158541155	20
TM17P2	TM37P2	0.026554988964558466	0.21259463299204673	20
TM17P2	TM37P3	0.10723958414131257	0.15132171723131368	20
TM17P2	TM38P1	-0.33465191098585373	0.20422677147530624	17
TM17P2	TM38P2	0.5130963966164795	0.16909058783886974	17
TM17P2	TM39P1	-0.34487311512949415	0.21353713373634486	13
TM17P2	TM39P2	-0.8741481222539838	0.29099638276567397	13
TM17P2	TM3P1	-0.002410852131457017	0.2238882197698447	18
TM17P2	TM3P2	-0.16570412104352378	0.14469028248135618	18
TM17P2	TM41P1	0.22742798707833198	0.1368952833641486	17
TM17P2	TM41P2	0.3049839082863129	0.1645312535104957	17
TM17P2	TM41P3	0.32564391928086117	0.1367945650495986	17
TM17P2	TM42P1	-0.5313057160274347	0.25635217455056825	16
TM17P2	TM42P2	0.2359511615954594	0.1753364105713913	16
TM17P2	TM44P1	-0.13894905144125613	0.2072765643135998	13
TM17P2	TM44P2	0.25417468935841886	0.18845406432836673	13
TM17P2	TM8P1	-0.326020212914866	0.13933387262067265	19
TM17P2	TM8P2	0.027208192819230974	0.19156823094412814	19
TM17P2	TM9P1	-0.2139115842256701	0.21435009821206322	22
TM17P2	TM9P2	-0.39426016712371426	0.18821038353769967	22
TM18P1	TM22P1	0.14301794294684872	0.2102198374810155	20
TM18P1	TM22P2	0.1795909347242055	0.2717909220538295	20
TM18P1	TM22P3	0.18792183606107254	0.24188375323938976	20
TM18P1	TM23P1	0.10104403855311689	0.15066780553739936	22
TM18P1	TM23P2	-0.022967818287117893	0.22140831295718594	22
TM18P1	TM25P1	-0.23116299336395998	0.18209418961142043	18
TM18P1	TM25P2	-0.003559131563205657	0.1453862835670514	18
TM18P1	TM26P1	0.050982917528616924	0.14749089644682215	24
TM18P1	TM26P2	0.13536579896569595	0.14275457438094583	24
TM18P1	TM28P1	-0.032283660112328624	0.12996909914427798	20
TM18P1	TM28P2	-0.28624744018774295	0.14109366359061518	20
TM18P1	TM29P1	0.3704689516371594	0.1728331171744608	22
TM18P1	TM29P2	0.021488673782556842	0.18230008010794654	22
TM18P1	TM2P1	0.2613352766929196	0.12319143092173	16
TM18P1	TM2P2	0.3728305480768017	0.101416208647996	16
TM18P1	TM30P1	0.03571596956881749	0.21289356453519828	15
TM18P1	TM30P2	-0.01714366818033987	0.15014906417028223	15
TM18P1	TM31P1	-0.024426343241180773	0.17234870413792377	18
TM18P1	TM31P2	-0.09195384582816411	0.1719754152454071	18
TM18P1	TM32P1	-0.19862239449364433	0.15325889654080646	19
TM18P1	TM32P2	-0.1762243971333314	0.1976000027740101	19
TM18P1	TM33P1	-0.0838406702181885	0.14490779378362947	17
TM18P1	TM33P2	0.19743419160058076	0.1259531610737406	17
TM18P1	TM34P1	0.12389507306118712	0.13730251995877393	19
TM18P1	TM34P2	0.2448660098760102	0.13240093795652194	19
TM18P1	TM36P1	-0.0074381036426290235	0.15711205491089125	13
TM18P1	TM36P2	0.12382896789425114	0.15556089316277036	13
TM18P1	TM37P1	0.5279520870983199	0.1092221957509679	17
TM18P1	TM37P2	0.12264255373395366	0.18590644533227793	17
TM18P1	TM37P3	0.3010728967175092	0.11198000844654209	17
TM18P1	TM38P1	-0.2712232668619549	0.1732261901324849	14
TM18P1	TM38P2	-0.3645959211406955	0.1892854471111884	14
TM18P1	TM39P1	0.41151250170928544	0.14119926337124625	14
TM18P1	TM39P2	0.38798450229722464	0.22376517482534125	14
TM18P1	TM3P1	0.026103070171537214	0.22229629082389613	16
TM18P1	TM3P2	-0.37634060020762145	0.162079421601891	16
TM18P1	TM41P1	-0.48299204969263565	0.16765307878841185	18
TM18P1	TM41P2	-0.6300650147313049	0.22166460953997522	18
TM18P1	TM41P3	-0.4318271121659251	0.2251286732371519	18
TM18P1	TM42P1	-0.042217160706586314	0.17469312887228372	19
TM18P1	TM42P2	0.14641861013318436	0.13074869721575683	19
TM18P1	TM44P1	0.47326955481772365	0.15914135171848673	15
TM18P1	TM44P2	0.4111081855722063	0.14870567537565235	15
TM18P1	TM8P1	0.2506136172453182	0.1226332053493898	25
TM18P1	TM8P2	-0.03373346478081247	0.1693641580238755	25
TM18P1	TM9P1	0.004438565723155641	0.15400040706026275	26
TM18P1	TM9P2	-0.11091423151539918	0.1588871465954507	26
TM18P2	TM22P1	0.1286385247920856	0.18322795530509578	20
TM18P2	TM22P2	0.0111641389563205	0.2621077553657142	20
TM18P2	TM22P3	0.015179953267435552	0.23181788761109168	20
TM18P2	TM23P1	0.19113214184849853	0.13124999684457175	22
TM18P2	TM23P2	0.03605006046941833	0.20320900815291057	22
TM18P2	TM25P1	-0.44694204073642324	0.16102546100210258	18
TM18P2	TM25P2	-0.3030804708824958	0.11756960189392592	18
TM18P2	TM26P1	0.03407965421639964	0.13090652533597996	24
TM18P2	TM26P2	0.04641769786079824	0.13117111968278775	24
TM18P2	TM28P1	-0.10224362794286472	0.11255979496082007	20
TM18P2	TM28P2	-0.3512496447079812	0.12544360123296772	20
TM18P2	TM29P1	0.34082412343346974	0.13214760835888173	22
TM18P2	TM29P2	0.08519467013977723	0.1313502870156593	22
TM18P2	TM2P1	0.20492888894186534	0.10646556902956618	16
TM18P2	TM2P2	0.2810550036760249	0.08560097894671939	16
TM18P2	TM30P1	-0.11245111206877999	0.19538036374393303	15
TM18P2	TM30P2	-0.09592598620998147	0.1044337096108634	15
TM18P2	TM31P1	-0.10580587608886793	0.13253546927439994	18
TM18P2	TM31P2	-0.19294699577641655	0.13033857440075902	18
TM18P2	TM32P1	0.04121709040765766	0.1172832179299341	19
TM18P2	TM32P2	0.014715187748497841	0.1670176329395229	19
TM18P2	TM33P1	-0.11017592708632476	0.09250557789718283	17
TM18P2	TM33P2	0.3162341580794825	0.08504438596425024	17
TM18P2	TM34P1	0.23282089788290958	0.10303082878390404	19
