sample	length	marker	subject
C61P3	-0.876421444296501	Nax56LA	C61
C61P4	-0.5922050806277772	Nax56LA	C61
C61P1	-0.010966582312107231	Nax5	C61
C61M1a	0.0027993971183584154	Nax5	C61
C61M1b	-0.03065423393207123	Nax5	C61
C61N1	0	Nax5	C61
C61N2	-0.01775275944085375	Nax5	C61
C61L1	-0.037600798817567505	Nax5	C61
C61P2	-0.004784734381721556	Nax5	C61
C61P3	-0.024019960089835424	Nax5	C61
C61P4	-0.010033278309571791	Nax5	C61
C61P1	-0.537432520274038	Sal102	C61
C61M1a	-0.5208490805050374	Sal102	C61
C61M1b	-0.5399058466018838	Sal102	C61
C61N1	0	Sal102	C61
C61N2	-0.035893507576861605	Sal102	C61
C61L1	-0.051857651083877965	Sal102	C61
C61P2	-0.6735820269841164	Sal102	C61
C61P3	-0.2586160046930903	Sal102	C61
C61P4	-0.35537908872276347	Sal102	C61
C61P1	0.0077467918620821585	Sal21	C61
C61M1a	0.007602232980350898	Sal21	C61
C61M1b	-0.054086108511390396	Sal21	C61
C61N1	0	Sal21	C61
C61N2	-0.03338559554456921	Sal21	C61
C61L1	-0.05035371473800154	Sal21	C61
C61P2	0.011625009466035952	Sal21	C61
C61P3	-0.0526921978004804	Sal21	C61
C61P4	-0.03659280244181318	Sal21	C61
C61P1	0.001843913775727568	Sal22	C61
C61M1a	0.09411087562196174	Sal22	C61
C61M1b	0.01088406444523704	Sal22	C61
C61N1	0	Sal22	C61
C61N2	0.0027386837313327916	Sal22	C61
C61L1	-0.20555906776590938	Sal22	C61
C61P2	-0.027041055927492952	Sal22	C61
C61P3	-0.008014145524768423	Sal22	C61
C61P4	-0.0015210039309039303	Sal22	C61
C61P1	-0.04631079292925122	Sal26LA	C61
C61M1a	-0.01636841279349799	Sal26LA	C61
C61M1b	0.04258640139649339	Sal26LA	C61
C61N1	0	Sal26LA	C61
C61N2	-0.2053325055752908	Sal26LA	C61
C61L1	-0.40730486403010113	Sal26LA	C61
C61P2	-0.06442958455089398	Sal26LA	C61
C61P3	0.00599385359589899	Sal26LA	C61
C61P4	0.0847282294731615	Sal26LA	C61
C61P1	-0.016438067102764187	Sal2	C61
C61M1a	-0.02126660937396707	Sal2	C61
C61M1b	-0.021385130942037867	Sal2	C61
C61N1	0	Sal2	C61
C61N2	-0.0296226347860169	Sal2	C61
C61L1	-0.020529539616676473	Sal2	C61
C61P2	-0.018886198547215294	Sal2	C61
C61P3	-0.06377721572719697	Sal2	C61
C61P4	-0.04572528448749935	Sal2	C61
C61P1	-0.19447261033940455	Sal46	C61
C61M1a	-0.21364232699382546	Sal46	C61
C61M1b	-0.24879055726400723	Sal46	C61
C61N1	0	Sal46	C61
C61N2	-0.04553852474368192	Sal46	C61
C61L1	-0.3023990174514375	Sal46	C61
C61P2	-0.2983888493443412	Sal46	C61
C61P3	-0.2864481128040959	Sal46	C61
C61P4	-0.20090952844739718	Sal46	C61
C61P1	0.09927943471987177	Sal52	C61
C61M1a	0.01711433070769708	Sal52	C61
C61M1b	-0.39551052973513157	Sal52	C61
C61N1	0	Sal52	C61
C61N2	-0.10753551472856593	Sal52	C61
C61L1	-0.149382379323022	Sal52	C61
C61P2	0.09327169902942645	Sal52	C61
C61P3	0.12336176748144956	Sal52	C61
C61P4	-0.10103457691489481	Sal52	C61
C61P1	-0.005329932925527636	Sal57	C61
C61M1a	-0.007707738784672902	Sal57	C61
C61M1b	-0.017430841722740675	Sal57	C61
C61N1	0	Sal57	C61
C61N2	-0.04113876016750151	Sal57	C61
C61L1	-0.03823117030338974	Sal57	C61
C61P2	-0.023952871989246782	Sal57	C61
C61P3	-0.0528492369225293	Sal57	C61
C61P4	-0.04301563704437816	Sal57	C61
C61P1	0.5234706062984067	Sal58	C61
C61M1a	0.4249050218689141	Sal58	C61
C61M1b	0.33274241713868147	Sal58	C61
C61N1	0	Sal58	C61
C61N2	0.04830682743794146	Sal58	C61
C61L1	-0.022727582768443444	Sal58	C61
C61P2	0.5423511050416652	Sal58	C61
C61P3	0.2838647596273729	Sal58	C61
C61P4	0.22678693135250283	Sal58	C61
C61P1	-0.01685908750252718	Sal66	C61
C61M1a	0.05302449808532472	Sal66	C61
C61M1b	-0.004646925938286639	Sal66	C61
C61N1	0	Sal66	C61
C61N2	0.09869941705668683	Sal66	C61
C61L1	0.022845772104405082	Sal66	C61
C61P2	9.175376806411784e-4	Sal66	C61
C61P3	0.004617446324872265	Sal66	C61
C61P4	-0.019537355074433105	Sal66	C61
C61P1	0.015014311406856162	Sal74	C61
C61M1a	0.020977478210435496	Sal74	C61
C61M1b	-0.032994400986857464	Sal74	C61
C61N1	0	Sal74	C61
C61N2	-0.016507512882317332	Sal74	C61
C61L1	-0.06911021676751705	Sal74	C61
C61P2	-0.021133485739953883	Sal74	C61
C61P3	-0.03950611524682923	Sal74	C61
C61P4	-0.05411891904237631	Sal74	C61
C61P1	0.020722389488567305	Sal75	C61
C61M1a	0.02316322705911178	Sal75	C61
C61M1b	0.0678187024785224	Sal75	C61
C61N1	0	Sal75	C61
C61N2	-0.010717965092399417	Sal75	C61
C61L1	0.005582002343135883	Sal75	C61
C61P2	-0.010904951906688165	Sal75	C61
C61P3	-0.07522470908766854	Sal75	C61
C61P4	-0.0598360366477686	Sal75	C61
C61P1	0.01133010379997379	Sal78	C61
C61M1a	0.02075779006472067	Sal78	C61
C61M1b	-0.037345894868232365	Sal78	C61
C61N1	0	Sal78	C61
C61N2	-0.043722739161418556	Sal78	C61
C61L1	-0.14969258444244882	Sal78	C61
C61P2	-0.025229261232065037	Sal78	C61
C61P3	-0.02723972140584463	Sal78	C61
C61P4	-0.03346792889128869	Sal78	C61
C61P1	0.09277042405166736	Sal83	C61
C61M1a	0.1873542381526061	Sal83	C61
C61M1b	0.0417855679121093	Sal83	C61
C61N1	0	Sal83	C61
C61N2	-0.04970209688246641	Sal83	C61
C61L1	-0.6989826243437123	Sal83	C61
C61P2	0.24510146456611803	Sal83	C61
C61P3	-0.11825730270395418	Sal83	C61
C61P4	-0.20145682498761452	Sal83	C61
C61P1	0.013649216674570308	Sal84	C61
C61M1a	-0.08204985397967857	Sal84	C61
C61M1b	-0.11221425405650809	Sal84	C61
C61N1	0	Sal84	C61
C61N2	-0.03956407392319239	Sal84	C61
C61L1	-0.11645214843673424	Sal84	C61
C61P2	-0.03127504150565796	Sal84	C61
C61P3	-0.038941893438730446	Sal84	C61
C61P4	-0.010211007550990914	Sal84	C61
C63M1	-0.17720157432543893	Nax11	C63
C63L1	-0.24738245638080603	Nax11	C63
C63N1	0	Nax11	C63
C63N2	-0.03958831608854618	Nax11	C63
C63P1	-0.20660874117207984	Nax11	C63
C63M1	-0.15337774882137678	Nax15	C63
C63L1	-0.1864093275526293	Nax15	C63
C63N1	0	Nax15	C63
C63N2	-0.11077125654806164	Nax15	C63
C63P1	-0.15994941576183042	Nax15	C63
C63M1	0.017929141123689263	Nax38	C63
C63L1	-0.03870163303670626	Nax38	C63
C63N1	0	Nax38	C63
C63N2	0.05322736580060017	Nax38	C63
C63P1	-0.03551759182425984	Nax38	C63
C63M1	0.164016388604455	Nax47	C63
C63L1	-0.1592064444822765	Nax47	C63
C63N1	0	Nax47	C63
C63N2	0.08730102948566154	Nax47	C63
C63P1	-0.16283557581366104	Nax47	C63
C63M1	0.02967523521792481	Nax49	C63
C63L1	-0.02241327445681751	Nax49	C63
C63N1	0	Nax49	C63
C63N2	0.05030553556205941	Nax49	C63
C63P1	0.03343200291450321	Nax49	C63
C63M1	-0.20098390575357117	Nax53	C63
C63L1	-0.1698135323673089	Nax53	C63
C63N1	0	Nax53	C63
C63N2	-0.036891942678801914	Nax53	C63
C63P1	-0.17354944940598216	Nax53	C63
C63M1	-0.13200978429389298	Nax55	C63
C63L1	-0.03369683266540058	Nax55	C63
C63N1	0	Nax55	C63
C63N2	-0.018167793592363868	Nax55	C63
C63P1	-0.008849374586802572	Nax55	C63
C63M1	-0.5870348379946075	Nax56	C63
C63L1	-0.6037019967292201	Nax56	C63
C63N1	0	Nax56	C63
C63N2	0.07351381743145691	Nax56	C63
C63P1	-0.42587978736475085	Nax56	C63
C63M1	-0.018186589668504727	Sal21	C63
C63L1	-0.10413967696998272	Sal21	C63
C63N1	0	Sal21	C63
C63N2	-0.10485474525336569	Sal21	C63
C63P1	-0.10762838249421858	Sal21	C63
C63M1	-0.05481914766782037	Sal22LA	C63
C63L1	-0.05996361257967564	Sal22LA	C63
C63N1	0	Sal22LA	C63
C63N2	-0.025117501566631617	Sal22LA	C63
C63P1	-0.06536236860993538	Sal22LA	C63
C63M1	-0.015589611050176533	Sal22UA	C63
C63L1	-0.03725924268178771	Sal22UA	C63
C63N1	0	Sal22UA	C63
C63N2	-0.007120699120581442	Sal22UA	C63
C63P1	-0.02977725619398308	Sal22UA	C63
C63M1	0.02085226282630792	Sal26LA	C63
C63L1	-0.008148415018477184	Sal26LA	C63
C63N1	0	Sal26LA	C63
C63N2	-0.005268054569515179	Sal26LA	C63
C63P1	0.003527844295134308	Sal26LA	C63
C63M1	-0.008872002534707768	Sal27	C63
C63L1	-0.004483014041570144	Sal27	C63
C63N1	0	Sal27	C63
C63N2	-0.02849225962946278	Sal27	C63
C63P1	-0.037561333040321276	Sal27	C63
C63M1	-0.021465001296973263	Sal45LA	C63
C63L1	-0.12151324875226877	Sal45LA	C63
C63N1	0	Sal45LA	C63
C63N2	0.04163551493967654	Sal45LA	C63
C63P1	-0.08213835645687073	Sal45LA	C63
C63M1	-0.5486033231652758	Sal45UA	C63
C63L1	-0.5309455366718732	Sal45UA	C63
C63N1	0	Sal45UA	C63
C63N2	0.07232112177029393	Sal45UA	C63
C63P1	-0.27947704414691055	Sal45UA	C63
C63M1	-0.012031991618405513	Sal52LA	C63
C63L1	-0.006744378040303367	Sal52LA	C63
C63N1	0	Sal52LA	C63
C63N2	-0.020645416704578423	Sal52LA	C63
C63P1	-0.002700740972262583	Sal52LA	C63
C63M1	-0.1998978447217845	Sal52UA	C63
C63L1	-0.0843296303288188	Sal52UA	C63
C63N1	0	Sal52UA	C63
C63N2	0.07691841799768895	Sal52UA	C63
C63P1	-0.0613699636819498	Sal52UA	C63
C63M1	-0.19495552663344373	Sal58	C63
C63L1	-0.20602121652658356	Sal58	C63
C63N1	0	Sal58	C63
C63N2	0.029850915198681438	Sal58	C63
C63P1	-0.20179958293728406	Sal58	C63
C63M1	0.003617200725453129	Sal74	C63
C63L1	-4.667447541597536e-4	Sal74	C63
C63N1	0	Sal74	C63
C63N2	-0.005056547889882079	Sal74	C63
C63P1	-0.019094660466403957	Sal74	C63
C63M1	-0.004581422414596803	Sal78	C63
C63L1	-0.013079999677236387	Sal78	C63
C63N1	0	Sal78	C63
C63N2	0.003791389171227788	Sal78	C63
C63P1	-0.0063648650110670335	Sal78	C63
C63M1	0.5058827809956306	Sal83	C63
C63L1	0.3735395898940017	Sal83	C63
C63N1	0	Sal83	C63
C63N2	-0.06385377190538	Sal83	C63
C63P1	0.38625889948150416	Sal83	C63
C63M1	0.9618495528428253	Sal84	C63
C63L1	0.4550573685969308	Sal84	C63
C63N1	0	Sal84	C63
C63N2	0.03164174975566292	Sal84	C63
C63P1	0.7453467997907133	Sal84	C63
C65N1	0	Nax10	C65
C65P1	0.4565551851220948	Nax10	C65
C65L1a	0.3591958906228019	Nax10	C65
C65L1b	0.4827470109171368	Nax10	C65
C65L3	0.41900014623959914	Nax10	C65
C65M1a	0.5733365306878437	Nax10	C65
C65M1b	0.4214306766030904	Nax10	C65
C65P2	0.3895431020403568	Nax10	C65
C65L2	0.29985344313289364	Nax10	C65
C65N1	0	Nax11	C65
C65P1	-0.046978785088328756	Nax11	C65
C65L1a	-0.035784556641077714	Nax11	C65
C65L1b	-0.09576263500407967	Nax11	C65
C65L3	-0.04315353839123581	Nax11	C65
C65M1a	-0.07614994884155335	Nax11	C65
C65M1b	-0.012972954677994863	Nax11	C65
C65P2	-0.08500523343360333	Nax11	C65
C65L2	-0.09256402813565989	Nax11	C65
C65N1	0	Nax15	C65
C65P1	0.023596476760816998	Nax15	C65
C65L1a	-0.08286014584286239	Nax15	C65
C65L1b	-0.08592092787628891	Nax15	C65
C65L3	-0.03454663959731841	Nax15	C65
C65M1a	-4.959598465994475e-4	Nax15	C65
C65M1b	-0.012911842039434518	Nax15	C65
C65P2	-0.018949775021590565	Nax15	C65
C65L2	-0.04375095587618061	Nax15	C65
C65N1	0	Nax27	C65
C65P1	-0.15459192996553384	Nax27	C65
C65L1a	-0.27295963068158624	Nax27	C65
C65L1b	-0.25670014057531665	Nax27	C65
C65L3	-0.1570101441280407	Nax27	C65
C65M1a	0.0090386852241319815	Nax27	C65
C65M1b	0.018760956860820244	Nax27	C65
C65P2	0.03642226638425017	Nax27	C65
C65L2	-0.06157518720060029	Nax27	C65
C65N1	0	Nax38	C65
C65P1	-0.26517312025382633	Nax38	C65
C65L1a	-0.3388790499041572	Nax38	C65
C65L1b	-0.40399658649593073	Nax38	C65
C65L3	-0.22276233932946443	Nax38	C65
C65M1a	-0.34904472596454816	Nax38	C65
C65M1b	-0.19568042100284044	Nax38	C65
C65P2	-0.13071708521624004	Nax38	C65
C65L2	-0.23895706744943634	Nax38	C65
C65N1	0	Nax49	C65
C65P1	-0.008806914928446652	Nax49	C65
C65L1a	0.003741747496936121	Nax49	C65
C65L1b	-0.015622336000991943	Nax49	C65
C65L3	-0.044391632174443973	Nax49	C65
C65M1a	-0.030190585471296494	Nax49	C65
C65M1b	-0.0182236723459841	Nax49	C65
C65P2	-0.024695391774754327	Nax49	C65
C65L2	0.011662132839822092	Nax49	C65
C65N1	0	Nax50	C65
C65P1	-0.03228609776395519	Nax50	C65
C65L1a	-0.34500560867815366	Nax50	C65
C65L1b	-0.2674644491630165	Nax50	C65
C65L3	-0.48966000019547407	Nax50	C65
C65M1a	-0.05171129448586065	Nax50	C65
C65M1b	-0.3197925335324632	Nax50	C65
C65P2	-0.1891033469230976	Nax50	C65
C65L2	-0.5000839471389171	Nax50	C65
C65N1	0	Nax53	C65
C65P1	-0.3850450432731569	Nax53	C65
C65L1a	-0.6168982463895416	Nax53	C65
C65L1b	-0.6579554202703006	Nax53	C65
C65L3	-0.3547975143565605	Nax53	C65
C65M1a	-0.5734525143619309	Nax53	C65
C65M1b	-0.2943894777388616	Nax53	C65
C65P2	-0.3048278819010237	Nax53	C65
C65L2	-0.31506299165206153	Nax53	C65
C65N1	0	Nax55	C65
C65P1	0.18025920946553242	Nax55	C65
C65L1a	0.012987318533201897	Nax55	C65
C65L1b	-0.01895211025681043	Nax55	C65
C65L3	0.002989519786059436	Nax55	C65
C65M1a	-0.20764160314587832	Nax55	C65
C65M1b	0.020326119943624654	Nax55	C65
C65P2	0.004900759213704919	Nax55	C65
C65L2	0.01819583096391897	Nax55	C65
C65N1	0	Nax56	C65
C65P1	-0.7893997573623897	Nax56	C65
C65L1a	-1.0606989477587803	Nax56	C65
C65L1b	-0.961387463588621	Nax56	C65
C65L3	-1.0088782572190773	Nax56	C65
C65M1a	-0.887833155231768	Nax56	C65
C65M1b	-1.0112280352515084	Nax56	C65
C65P2	-0.6451213637960689	Nax56	C65
C65L2	-1.0264387982299312	Nax56	C65
C65N1	0	S1124	C65
C65P1	0.13311090169736772	S1124	C65
C65L1a	0.04805568540750649	S1124	C65
C65L1b	0.1789179999874042	S1124	C65
C65L3	0.06408861463900895	S1124	C65
C65M1a	0.13753315758279294	S1124	C65
C65M1b	0.10197988922844337	S1124	C65
C65P2	0.0660893822448041	S1124	C65
C65L2	0.1934814896753152	S1124	C65
C65N1	0	Sal104	C65
C65P1	0.05314794477995033	Sal104	C65
C65L1a	-0.03904066621863578	Sal104	C65
C65L1b	-0.04534929314504277	Sal104	C65
C65L3	0.0187746161544311	Sal104	C65
C65M1a	0.03227168487015275	Sal104	C65
C65M1b	0.038101097201948875	Sal104	C65
C65P2	0.11299601967765316	Sal104	C65
C65L2	-0.0025005511457569796	Sal104	C65
C65N1	0	Sal22	C65
C65P1	-0.2818203345256802	Sal22	C65
C65L1a	-0.4026042063807762	Sal22	C65
C65L1b	-0.5935975047318585	Sal22	C65
C65L3	-0.5234089241268602	Sal22	C65
C65M1a	-0.616724500819958	Sal22	C65
C65M1b	-0.623856302189802	Sal22	C65
C65P2	-0.42220368281826426	Sal22	C65
C65L2	-0.5401159252557854	Sal22	C65
C65N1	0	Sal26	C65
C65P1	-0.03635164557971082	Sal26	C65
C65L1a	-0.04817125248125942	Sal26	C65
C65L1b	-0.04042614643239517	Sal26	C65
C65L3	-0.0019303726343147254	Sal26	C65
C65M1a	0.315705253856259	Sal26	C65
C65M1b	-0.02258992743723498	Sal26	C65
C65P2	-0.0018681733507901477	Sal26	C65
C65L2	-0.0795835323602403	Sal26	C65
C65N1	0	Sal2	C65
C65P1	0.034029852318110176	Sal2	C65
C65L1a	-0.01796141621701519	Sal2	C65
C65L1b	0.02782632145128816	Sal2	C65
C65L3	0.022423670385920413	Sal2	C65
C65M1a	0.015341472938271927	Sal2	C65
C65M1b	0.04073762386696078	Sal2	C65
C65P2	0.016398224111604076	Sal2	C65
C65L2	0.024792053109735646	Sal2	C65
C65N1	0	Sal45	C65
C65P1	-0.10637490131312655	Sal45	C65
C65L1a	-0.2753008022639265	Sal45	C65
C65L1b	-0.3435711654962863	Sal45	C65
C65L3	-0.25934171641416626	Sal45	C65
C65M1a	-0.28555145588359254	Sal45	C65
C65M1b	-0.2663424501496192	Sal45	C65
C65P2	-0.24276198277807026	Sal45	C65
C65L2	-0.25939986908765444	Sal45	C65
C65N1	0	Sal46	C65
C65P1	0.3576081810434619	Sal46	C65
C65L1a	0.05266152298871685	Sal46	C65
C65L1b	0.029711515659554433	Sal46	C65
C65L3	-0.044306165203511494	Sal46	C65
C65M1a	0.04140200505089142	Sal46	C65
C65M1b	-0.04824626184870162	Sal46	C65
C65P2	0.04471666287847098	Sal46	C65
C65L2	0.02085405984541211	Sal46	C65
C65N1	0	Sal58	C65
C65P1	0.02575933126770913	Sal58	C65
C65L1a	0.051003606362625575	Sal58	C65
C65L1b	0.01875617364370008	Sal58	C65
C65L3	0.052931040535134866	Sal58	C65
C65M1a	0.12423989167511085	Sal58	C65
C65M1b	0.03877632502323447	Sal58	C65
C65P2	0.005581679279704765	Sal58	C65
C65L2	0.04316286517779888	Sal58	C65
C65N1	0	Sal66	C65
C65P1	0.04805450500215702	Sal66	C65
C65L1a	0.031056563383561997	Sal66	C65
C65L1b	0.015128755622735746	Sal66	C65
C65L3	0.05014328465109186	Sal66	C65
C65M1a	0.03816333992760246	Sal66	C65
C65M1b	0.044305831718089106	Sal66	C65
C65P2	-0.013161301729927022	Sal66	C65
C65L2	-0.048019155562786686	Sal66	C65
C65N1	0	Sal78	C65
C65P1	0.015791260065882273	Sal78	C65
C65L1a	-0.0021841593053171238	Sal78	C65
C65L1b	0.025550402701503216	Sal78	C65
C65L3	0.009322012358913057	Sal78	C65
C65M1a	0.005456830372545962	Sal78	C65
C65M1b	0.005617380445924969	Sal78	C65
C65P2	0.026163644363738747	Sal78	C65
C65L2	-0.01348612115721215	Sal78	C65
C65N1	0	Sal81	C65
C65P1	0.014061155636760914	Sal81	C65
C65L1a	0.022456808212428347	Sal81	C65
C65L1b	0.022783098320155792	Sal81	C65
C65L3	0.024264298705783505	Sal81	C65
C65M1a	0.02119259928244288	Sal81	C65
C65M1b	0.02588099303247171	Sal81	C65
C65P2	0.016138299443852144	Sal81	C65
C65L2	0.005963749064218149	Sal81	C65
C65N1	0	Sal84	C65
C65P1	-0.09668632953528666	Sal84	C65
C65L1a	-0.0034654173374564223	Sal84	C65
C65L1b	0.06467973184188214	Sal84	C65
C65L3	0.04593136424843891	Sal84	C65
C65M1a	0.5117781399205357	Sal84	C65
C65M1b	0.017728810469840983	Sal84	C65
C65P2	0.08217889197468331	Sal84	C65
C65L2	-0.11394626492739057	Sal84	C65
C65N1	0	Sal87	C65
C65P1	0.18007966636722816	Sal87	C65
C65L1a	0.8614877072644571	Sal87	C65
C65L1b	0.6910407871050266	Sal87	C65
C65L3	-0.12725094172397622	Sal87	C65
C65M1a	0.4232747175691287	Sal87	C65
C65M1b	-0.3194112994866174	Sal87	C65
C65P2	-0.02300098593517763	Sal87	C65
C65L2	-0.14593032967636343	Sal87	C65
C66N1	0	Nax11	C66
C66N2	-0.04947639921469271	Nax11	C66
C66P1	-0.10714461990966528	Nax11	C66
C66P2	0.0023970904561050332	Nax11	C66
C66P3	-0.0028318842920893594	Nax11	C66
C66L1	-0.09000311808003625	Nax11	C66
C66L2	-0.06456221489862735	Nax11	C66
C66L3	-6.330163464518535e-4	Nax11	C66
C66L4	-0.088268571007041	Nax11	C66
C66L5	-0.0733748388108344	Nax11	C66
C66M1a	-0.0427252068757058	Nax11	C66
C66M1b	-0.034532486092961	Nax11	C66
C66M2	-0.05540599986005912	Nax11	C66
C66N1	0	Nax15	C66
C66N2	-0.019766439271082792	Nax15	C66
C66P1	-0.04166366214039963	Nax15	C66
C66P2	0.0076012617873084665	Nax15	C66
C66P3	-0.020036515824296774	Nax15	C66
C66L1	-0.22674370358076423	Nax15	C66
C66L2	-0.04717827579371603	Nax15	C66
C66L3	0.005193032130650366	Nax15	C66
C66L4	-0.0272500369673514	Nax15	C66
C66L5	-0.06337402690370908	Nax15	C66
C66M1a	-0.011860310217845615	Nax15	C66
C66M1b	-0.004796962497613411	Nax15	C66
C66M2	-0.02350764461223598	Nax15	C66
C66N1	0	Nax17	C66
C66N2	-6.778198106276445e-4	Nax17	C66
C66P1	-0.024740720661024396	Nax17	C66
C66P2	0.05714831306581969	Nax17	C66
C66P3	0.015065413138435346	Nax17	C66
C66L1	0.05496899614546691	Nax17	C66
C66L2	0.03737412146796126	Nax17	C66
C66L3	0.026928040685156418	Nax17	C66
C66L4	0.1349864823771021	Nax17	C66
C66L5	0.016655033716588497	Nax17	C66
C66M1a	0.008188379012665559	Nax17	C66
C66M1b	0.0355046270026409	Nax17	C66
C66M2	0.039197511321237055	Nax17	C66
C66N1	0	Nax27	C66
C66N2	-0.18294280082350767	Nax27	C66
C66P1	-0.2524822643251201	Nax27	C66
C66P2	-0.09986812070994988	Nax27	C66
C66P3	-0.12495551038239938	Nax27	C66
C66L1	-0.08861061539036541	Nax27	C66
C66L2	-0.006534941437433606	Nax27	C66
C66L3	-0.03581496866079359	Nax27	C66
C66L4	-0.02729815339578323	Nax27	C66
C66L5	-0.0677215009147849	Nax27	C66
C66M1a	-0.3660733471753055	Nax27	C66
C66M1b	-0.4659123581134388	Nax27	C66
C66M2	-0.7539738277684416	Nax27	C66
C66N1	0	Nax38	C66
C66N2	-0.05767416929324298	Nax38	C66
C66P1	0.0467476763132284	Nax38	C66
C66P2	-5.729178993405526e-4	Nax38	C66
C66P3	0.06452196121502674	Nax38	C66
C66L1	0.008699491148368654	Nax38	C66
C66L2	-0.056384733481703364	Nax38	C66
C66L3	-0.014778429190091646	Nax38	C66
C66L4	-0.12032721126572454	Nax38	C66
C66L5	-0.013381756230286701	Nax38	C66
C66M1a	0.2605211697453256	Nax38	C66
C66M1b	0.2552269901695654	Nax38	C66
C66M2	0.3022328313717826	Nax38	C66
C66N1	0	Nax49	C66
C66N2	0.01509898974805468	Nax49	C66
C66P1	-0.07721694265308088	Nax49	C66
C66P2	0.005739645613744848	Nax49	C66
C66P3	-0.012922009708034476	Nax49	C66
C66L1	-0.08021804092057128	Nax49	C66
C66L2	-0.04795731675074277	Nax49	C66
C66L3	-0.01914466966717887	Nax49	C66
C66L4	-0.0053571207793976505	Nax49	C66
C66L5	-0.02902283757890567	Nax49	C66
C66M1a	-0.04144928709253781	Nax49	C66
C66M1b	0.018465531317665818	Nax49	C66
C66M2	0.002565447102821583	Nax49	C66
C66N1	0	Nax53	C66
C66N2	-0.0019816399421745956	Nax53	C66
C66P1	-0.005888407179908572	Nax53	C66
C66P2	0.01772498788235488	Nax53	C66
C66P3	0.008324670000646961	Nax53	C66
C66L1	0.002561520762968339	Nax53	C66
C66L2	-0.0012999085620997164	Nax53	C66
C66L3	-0.01810857496745566	Nax53	C66
C66L4	-0.08131372326817066	Nax53	C66
C66L5	-0.0305461452802267	Nax53	C66
C66M1a	0.0013476404625580862	Nax53	C66
C66M1b	0.007473411294943499	Nax53	C66
C66M2	-0.00214967834159685	Nax53	C66
C66N1	0	Nax56	C66
C66N2	0.050446491395601534	Nax56	C66
C66P1	0.30421999367636765	Nax56	C66
C66P2	0.17738463942369886	Nax56	C66
C66P3	0.2650201828109511	Nax56	C66
C66L1	0.31962123739339354	Nax56	C66
C66L2	-0.01616494560206494	Nax56	C66
C66L3	0.08334431984831214	Nax56	C66
C66L4	0.19066579180867826	Nax56	C66
C66L5	0.45822500494504936	Nax56	C66
C66M1a	0.4501084228157666	Nax56	C66
C66M1b	0.5593237799204509	Nax56	C66
C66M2	0.269242192257952	Nax56	C66
C66N1	0	Sal22LA	C66
C66N2	-0.06943226487715526	Sal22LA	C66
C66P1	-0.06185653653821932	Sal22LA	C66
C66P2	-0.04493375886850526	Sal22LA	C66
C66P3	-0.04853671077119559	Sal22LA	C66
C66L1	-0.13916213921970355	Sal22LA	C66
C66L2	-0.07035042049937745	Sal22LA	C66
C66L3	-0.04036828164732231	Sal22LA	C66
C66L4	-0.07080689861193701	Sal22LA	C66
C66L5	-0.061147882095841766	Sal22LA	C66
C66M1a	-0.02278320709990389	Sal22LA	C66
C66M1b	-0.028031629498523447	Sal22LA	C66
C66M2	0.007241323078366335	Sal22LA	C66
C66N1	0	Sal22UA	C66
C66N2	-0.08244902208320637	Sal22UA	C66
C66P1	-0.7599967219045962	Sal22UA	C66
C66P2	-0.4473321454196699	Sal22UA	C66
C66P3	-0.7049035469148373	Sal22UA	C66
C66L1	-0.7362631459162978	Sal22UA	C66
C66L2	-0.31637294834737784	Sal22UA	C66
C66L3	-0.4663417540514776	Sal22UA	C66
C66L4	-0.6669452023273394	Sal22UA	C66
C66L5	-0.5954877661264697	Sal22UA	C66
C66M1a	-0.701388285354354	Sal22UA	C66
C66M1b	-0.7019232481092024	Sal22UA	C66
C66M2	-0.6860562062659299	Sal22UA	C66
C66N1	0	Sal26	C66
C66N2	0.04103700557492296	Sal26	C66
C66P1	-0.05884726769730442	Sal26	C66
C66P2	0.041707958532132494	Sal26	C66
C66P3	0.0287530389988242	Sal26	C66
C66L1	0.49215924542384437	Sal26	C66
C66L2	0.0024509315161433953	Sal26	C66
C66L3	-0.019199821268115258	Sal26	C66
C66L4	0.029014265864309774	Sal26	C66
C66L5	-0.06764750859554836	Sal26	C66
C66M1a	-0.24258544941811166	Sal26	C66
C66M1b	-0.2697316190058552	Sal26	C66
C66M2	0.01805328829507591	Sal26	C66
C66N1	0	Sal2	C66
C66N2	-0.012218243584446675	Sal2	C66
C66P1	-0.008289770139496166	Sal2	C66
C66P2	0.003800494354380346	Sal2	C66
C66P3	0.013764395558230724	Sal2	C66
C66L1	-0.002002367330834476	Sal2	C66
C66L2	-0.008517578193871334	Sal2	C66
C66L3	0.0017829062293586162	Sal2	C66
C66L4	-0.007211052387428252	Sal2	C66
C66L5	0.01470386211065211	Sal2	C66
C66M1a	0.009204559440294524	Sal2	C66
C66M1b	0.010883733055265798	Sal2	C66
C66M2	-0.006636482578157077	Sal2	C66
C66N1	0	Sal45	C66
C66N2	-0.045978019429296246	Sal45	C66
C66P1	-0.3824742069988232	Sal45	C66
C66P2	-0.1464251156157821	Sal45	C66
C66P3	-0.4649054918957405	Sal45	C66
C66L1	-0.19538587354920667	Sal45	C66
C66L2	-0.1702490292416159	Sal45	C66
C66L3	-0.21133156248033202	Sal45	C66
C66L4	-0.30670637945348167	Sal45	C66
C66L5	-0.3630061348186415	Sal45	C66
