a	b	l1	r	marker	divs
C80M3	C80M4b	0.0963603938700758	0.9124558949524681	33	1021.6987352757324
C80M3	C80N1	0.29805987488570523	NA	33	3160.296310305321
C80M3	C80N2	0.29712968941590406	0.30293550895619903	33	3150.4336553295734
C80M3	C80N3	0.31138370091700834	0.07431637279415239	33	3301.5673829782995
C80M3	C80P1a	0.15143949120281044	0.9314967235760513	33	1605.6963905868904
C80M3	C80P1b	0.08513971139267074	0.9606129756671289	33	902.7270640769551
C80M3	C80P1c	0.09372620472974637	0.9637458827928969	33	993.7687154298147
C80M3	C80P1d	0.14913591050919334	0.951284496166266	33	1581.271776004601
C80M4b	C80N1	0.24029926684206263	NA	33	2547.8668897021184
C80M4b	C80N2	0.24138873868737723	0.21238030433267963	33	2559.4184407260514
C80M4b	C80N3	0.25503553193991074	0.09725246548524803	33	2704.1138995831657
C80M4b	C80P1a	0.10424868344273869	0.9645314099507072	33	1105.3374083465908
C80M4b	C80P1b	0.11988103248711626	0.8561998778724444	33	1271.0854984754467
C80M4b	C80P1c	0.06796743112715362	0.9701499381692116	33	720.6512513448557
C80M4b	C80P1d	0.10925246016388707	0.9454498203393685	33	1158.3919065929606
C80N1	C80N2	0.0621919545503139	NA	33	659.4145037851904
C80N1	C80N3	0.07721102843600965	NA	33	818.6601043658395
C80N1	C80P1a	0.15747207033699234	NA	33	1669.6591684907949
C80N1	C80P1b	0.27836490679768633	NA	33	2951.472714026169
C80N1	C80P1c	0.23082533778677047	NA	33	2447.415854322012
C80N1	C80P1d	0.15647199133369818	NA	33	1659.055440010615
C80N2	C80N3	0.054270805278455965	0.8252741062400853	33	575.4274229114915
C80N2	C80P1a	0.15602801289810272	0.3378794097874629	33	1654.3479851329485
C80N2	C80P1b	0.2751829584524189	0.261075013215492	33	2917.7348631363543
C80N2	C80P1c	0.23551030671999337	0.27730247699082555	33	2497.0900684014373
C80N2	C80P1d	0.1567922001453315	0.3452050151015594	33	1662.4505790789651
C80N3	C80P1a	0.17589824000213797	0.16438685754631593	33	1865.0298336235953
C80N3	C80P1b	0.28913929847754594	0.03503883799913206	33	3065.7124126259946
C80N3	C80P1c	0.24824646932787225	0.0918806618152696	33	2632.130209958776
C80N3	C80P1d	0.1746725488961752	0.15010080256890312	33	1852.0339646518544
C80P1a	C80P1b	0.1418237381509802	0.8817078500288315	33	1503.741610856277
C80P1a	C80P1c	0.0913856301869389	0.9719903275673014	33	968.9518591036641
C80P1a	C80P1d	0.03910781141712622	0.9787185487259463	33	414.6558545428274
C80P1b	C80P1c	0.10449191677352877	0.9113029438284036	33	1107.9163847959835
C80P1b	C80P1d	0.13891411737265752	0.9232523433595623	33	1472.8912194252032
C80P1c	C80P1d	0.08723432901951063	0.9702334558001867	33	924.9360660774457
C83L1	C83L2	0.12985192144483745	0.8508587728294609	31	1376.8057454413745
C83L1	C83L3	0.18692591604276831	0.776933688189287	31	1981.9550786462958
C83L1	C83L4	0.1561316119819	0.8121728804462912	31	1655.4464349071795
C83L1	C83L5	0.17430259951073857	0.7448951236495732	31	1848.1114317102986
C83L1	C83L6	0.1623245833109012	0.8268802531297096	31	1721.1098337406322
C83L1	C83L7	0.2276880231408413	0.739266571305401	31	2414.151249673034
C83L1	C83L8	0.1249260993129744	0.7858779965965714	31	1324.5777911938715
C83L1	C83L9	0.15397564115109763	0.7900751110182295	31	1632.586911583809
C83L1	C83N1	0.2662776586159581	NA	31	2823.3129412788026
C83L1	C83N2	0.2598710133360371	0.15588576709745178	31	2755.3839808733364
C83L1	C83N3	0.2525689917815087	0.10161195775442426	31	2677.961443588185
C83L1	C83P1a	0.1991957220257754	0.7129937128672403	31	2112.050491828391
C83L1	C83P1b	0.15849814908965315	0.803671673473351	31	1680.5385694747754
C83L1	C83P1c	0.1171317251693382	0.8660591409531943	31	1241.9348931630034
C83L1	C83P1d	0.12277850708421145	0.8388562259191595	31	1301.8071052731232
C83L1	C83P1e	0.13186423944888614	0.8806716088718669	31	1398.1421335271398
C83L1	C83P1f	0.16400779563825724	0.8315949103431185	31	1738.9567502692107
C83L2	C83L3	0.15786098897850967	0.9036850185803779	31	1673.7828303834515
C83L2	C83L4	0.11748887334778892	0.9414111957533403	31	1245.721696304563
C83L2	C83L5	0.10969385140142764	0.9518002988721375	31	1163.0719296921297
C83L2	C83L6	0.16480882562478366	0.8064449465598951	31	1747.4499837573953
C83L2	C83L7	0.19802257282741162	0.8195417631958212	31	2099.6117189662323
C83L2	C83L8	0.17302134076858924	0.7663996033939989	31	1834.5263851591196
C83L2	C83L9	0.07595600593175529	0.9755969603416763	31	805.3532377805063
C83L2	C83N1	0.3368191902000612	NA	31	3571.257098720368
C83L2	C83N2	0.3279612004009696	0.23780334899816724	31	3477.3368000235846
C83L2	C83N3	0.3189112079671769	0.22042488025190585	31	3381.380718354513
C83L2	C83P1a	0.19203225540508254	0.8157119530577114	31	2036.0970373788375
C83L2	C83P1b	0.15586158871776135	0.8613753880244309	31	1652.5834077195004
C83L2	C83P1c	0.08763373459557118	0.9752159898859474	31	929.1709197920678
C83L2	C83P1d	0.061087859425764515	0.9851640190562392	31	647.7079037281464
C83L2	C83P1e	0.1589017056973369	0.9217195202100621	31	1684.8174361244755
C83L2	C83P1f	0.14383513054004812	0.8869979006824732	31	1525.0681847474627
C83L3	C83L4	0.09748449020697672	0.9301001898615887	31	1033.6174060035448
C83L3	C83L5	0.09043636839053656	0.9397749368436088	31	958.8869399197771
C83L3	C83L6	0.16557238185203768	0.7921046227086437	31	1755.5458870675166
C83L3	C83L7	0.23324565239293746	0.8198723854677945	31	2473.078185833694
C83L3	C83L8	0.191202630755247	0.7479647196166697	31	2027.300617797641
C83L3	C83L9	0.15330518942488322	0.8753458115948093	31	1625.4781851327705
C83L3	C83N1	0.2624738829611538	NA	31	2782.9819233190156
C83L3	C83N2	0.25450651680465924	0.3254462490269047	31	2698.5048098636184
C83L3	C83N3	0.24199325615019723	0.3762190367460228	31	2565.8280733812276
C83L3	C83P1a	0.15120238980560574	0.8199850428078249	31	1603.1824303597998
C83L3	C83P1b	0.14538900994360796	0.9147255356791487	31	1541.5437984060025
C83L3	C83P1c	0.1371640674402987	0.8723841287988339	31	1454.3356310683187
C83L3	C83P1d	0.16504473977477285	0.8693136072039135	31	1749.9513557318871
C83L3	C83P1e	0.15068709030572872	0.7933746383177924	31	1597.718766024612
C83L3	C83P1f	0.14564156907532447	0.8878990015474906	31	1544.221655304398
C83L4	C83L5	0.09187641868823393	0.9337848041412455	31	974.1556359970742
C83L4	C83L6	0.15397133403274332	0.8633065151720589	31	1632.541243678163
C83L4	C83L7	0.1988185662414974	0.8600402355661133	31	2108.0515502267376
C83L4	C83L8	0.16541204892520436	0.7872408630180521	31	1753.8458945499526
C83L4	C83L9	0.11231553900960417	0.9342638350831132	31	1190.8693971575865
C83L4	C83N1	0.3022238148331207	NA	31	3204.4461109358026
C83L4	C83N2	0.2948004359792263	0.2519013592472975	31	3125.736835455642
C83L4	C83N3	0.2829962363565363	0.2699212525968934	31	3000.578195675633
C83L4	C83P1a	0.19461622794296934	0.7483544983945258	31	2063.4946160718614
C83L4	C83P1b	0.13927249671184616	0.8587186369008657	31	1476.6910764296451
C83L4	C83P1c	0.12053165656123763	0.9219547172667071	31	1277.9839944961875
C83L4	C83P1d	0.10734327655970456	0.9388068466792202	31	1138.1490412884407
C83L4	C83P1e	0.13874668289865272	0.8600945932378249	31	1471.115929978349
C83L4	C83P1f	0.16324601983499035	0.8541110789512443	31	1730.8797246002327
C83L5	C83L6	0.1474680177785224	0.8162212451943457	31	1563.5872914870333
C83L5	C83L7	0.18547231897180594	0.8645593706321929	31	1966.5427476111486
C83L5	C83L8	0.1847255723437589	0.7309693040697963	31	1958.6250746460942
C83L5	C83L9	0.10251512418556716	0.9554165884659733	31	1086.9566688182135
C83L5	C83N1	0.2827855761262348	NA	31	2998.344588254288
C83L5	C83N2	0.27533147521605733	0.27541806621645426	31	2919.3095701656885
C83L5	C83N3	0.2636344537325901	0.3528263472345865	31	2795.287328493814
C83L5	C83P1a	0.1510466385313272	0.8364652188103354	31	1601.5310166040347
C83L5	C83P1b	0.12614505611161225	0.9166451992884498	31	1337.5022570403194
C83L5	C83P1c	0.09787325842879506	0.9288754715345791	31	1037.7394730125563
C83L5	C83P1d	0.11858578850083194	0.93442994326765	31	1257.3521679076566
C83L5	C83P1e	0.13081465742050846	0.8323913559144355	31	1387.0135298768944
C83L5	C83P1f	0.1475431700922949	0.8572416018585536	31	1564.3841232645989
C83L6	C83L7	0.13953838830089327	0.927235329922274	31	1479.5102959174378
C83L6	C83L8	0.1640340991754774	0.8179074144991639	31	1739.2356438024538
C83L6	C83L9	0.17709007098210983	0.8194998930436099	31	1877.6666873764093
C83L6	C83N1	0.3121271570876305	NA	31	3309.45016758254
C83L6	C83N2	0.30775613851905737	0.15189614310060093	31	3263.104734941415
C83L6	C83N3	0.3007097532578878	0.22185515413318252	31	3188.392681363578
C83L6	C83P1a	0.16372657257384682	0.73901647165755	31	1735.9749728220793
C83L6	C83P1b	0.13277885472430803	0.8635988517572392	31	1407.8396994318864
C83L6	C83P1c	0.15149600850765413	0.8227465720977213	31	1606.295637399412
C83L6	C83P1d	0.16173530853770815	0.8220532676967127	31	1714.861817659326
C83L6	C83P1e	0.1729633549197675	0.7821080874812175	31	1833.9115675351386
C83L6	C83P1f	0.1445906486123604	0.7945443664473617	31	1533.0788603783676
C83L7	C83L8	0.19267785180937538	0.7944224297590936	31	2042.9422255653235
C83L7	C83L9	0.19921815610459273	0.8489994890863714	31	2112.2883579166682
C83L7	C83N1	0.38437199414847334	NA	31	4075.454287021767
C83L7	C83N2	0.38475836752500253	0.057517132717976746	31	4079.550961747654
C83L7	C83N3	0.37207683125752	0.18958604564649847	31	3945.0900173132636
C83L7	C83P1a	0.266647003015593	0.6774723853237684	31	2827.229059621957
C83L7	C83P1b	0.16738487126750606	0.8793892481566277	31	1774.7635144464741
C83L7	C83P1c	0.21293759469070916	0.8412393377266505	31	2257.754067314118
C83L7	C83P1d	0.20112885576012227	0.827022727907663	31	2132.5472977480936
C83L7	C83P1e	0.24788506063095817	0.8036238371736683	31	2628.298233005126
C83L7	C83P1f	0.18285204056855486	0.846939817267785	31	1938.760221791655
C83L8	C83L9	0.16592332116349254	0.7425648628856706	31	1759.2668582702227
C83L8	C83N1	0.3016524483598251	NA	31	3198.3879746030248
C83L8	C83N2	0.2948991791598575	0.1079897868007961	31	3126.7837986187865
C83L8	C83N3	0.28008585720146756	0.20800735025617523	31	2969.7197632587227
C83L8	C83P1a	0.2244004241619969	0.6426773750910068	31	2379.2931966506685
C83L8	C83P1b	0.1602407124806702	0.7726471609226351	31	1699.014778851217
C83L8	C83P1c	0.16468551914541205	0.7420169510493858	31	1746.1425786196046
C83L8	C83P1d	0.17517305821361295	0.7296044956537089	31	1857.3408102974768
C83L8	C83P1e	0.1895636792292905	0.7449558740784314	31	2009.9229937137693
C83L8	C83P1f	0.17168326487570865	0.8448139075872059	31	1820.3389125622107
C83L9	C83N1	0.3333659821024561	NA	31	3534.643110293504
C83L9	C83N2	0.323886643911888	0.2608494110657542	31	3434.134722442652
C83L9	C83N3	0.31413133756800077	0.22899243283662488	31	3330.700274393223
C83L9	C83P1a	0.21534308494507318	0.7736562994655306	31	2283.259217842203
C83L9	C83P1b	0.1651546979150698	0.8448968914431532	31	1751.1172298878826
C83L9	C83P1c	0.10589851397980438	0.9479286141780009	31	1122.8303813974487
C83L9	C83P1d	0.07730915549069609	0.9735784529487813	31	819.7005348128616
C83L9	C83P1e	0.15609544497218447	0.8937583861571925	31	1655.0629600519926
C83L9	C83P1f	0.1727429167083428	0.854915948865831	31	1831.5742852475348
C83N1	C83N2	0.030913853927210057	NA	31	327.7762179191101
C83N1	C83N3	0.04035595689412382	NA	31	427.8898047590125
C83N1	C83P1a	0.2146012937865212	NA	31	2275.394087179151
C83N1	C83P1b	0.3176668780632388	NA	31	3368.1872242428813
C83N1	C83P1c	0.2755313304860164	NA	31	2921.428613772242
C83N1	C83P1d	0.3276123396565197	NA	31	3473.637867639888
C83N1	C83P1e	0.20979852156727005	NA	31	2224.4708177200982
C83N1	C83P1f	0.2872175856330125	NA	31	3045.336701154015
C83N2	C83N3	0.03399448129318712	0.7220219794155007	31	360.43977352805007
C83N2	C83P1a	0.20581076786354843	0.3741557288677597	31	2182.1891005949387
C83N2	C83P1b	0.30851026695313793	0.2516898595903994	31	3271.1006763898736
C83N2	C83P1c	0.2666834623171257	0.17642855687001405	31	2827.615633615367
C83N2	C83P1d	0.3180754072903989	0.2119596621337085	31	3372.518815033963
C83N2	C83P1e	0.20350452628686638	0.0601672706542803	31	2157.7362729600354
C83N2	C83P1f	0.28355929508481525	0.16100554217015423	31	3006.5482458950646
C83N3	C83P1a	0.20426664611498868	0.4189860188432953	31	2165.8169462869937
C83N3	C83P1b	0.29697226967610735	0.3836576564449585	31	3148.764551016088
C83N3	C83P1c	0.2602009235511964	0.12628696680490806	31	2758.8819828640426
C83N3	C83P1d	0.31403858787967426	0.15826512657937974	31	3329.716859574598
C83N3	C83P1e	0.20623941812932609	-0.05309723614225246	31	2186.734032561605
C83N3	C83P1f	0.27466278836976604	0.15936241282323624	31	2912.2195565437796
C83P1a	C83P1b	0.19057788016799596	0.8566430637052083	31	2020.6764555332381
C83P1a	C83P1c	0.17411675510319993	0.7575526255811464	31	1846.1409437482394
C83P1a	C83P1d	0.2021772091008642	0.7739931107561883	31	2143.6628737574893
C83P1a	C83P1e	0.18452873333009773	0.6335591709022943	31	1956.5380120757432
C83P1a	C83P1f	0.16838930349467812	0.7778079997851993	31	1785.4133996841326
C83P1b	C83P1c	0.15555704834313686	0.8426962362490468	31	1649.3543993780258
C83P1b	C83P1d	0.1653383281212707	0.8270183536738192	31	1753.0642409149114
C83P1b	C83P1e	0.17390290594863006	0.7514571974116585	31	1843.8735245110533
C83P1b	C83P1f	0.12868653541042602	0.8976812802544926	31	1364.4492845589962
C83P1c	C83P1d	0.07903857181393027	0.9797464771748976	31	838.0373472650396
C83P1c	C83P1e	0.09072672929362839	0.9617620164158865	31	961.9656048727496
C83P1c	C83P1f	0.14470432763365845	0.8587796658782135	31	1534.2841866293604
C83P1d	C83P1e	0.1416266066122798	0.9352897351719618	31	1501.6514466748736
C83P1d	C83P1f	0.15952260776034738	0.8549251881645459	31	1691.4007929065497
C83P1e	C83P1f	0.1729837589657209	0.8300682144304509	31	1834.127909406605
C84L10	C84L11	0.22457418542739102	0.7833955171537905	21	2381.1355683758447
C84L10	C84L12	0.1400404832389948	0.8973496079656939	21	1484.833953725835
C84L10	C84L14	0.256364078815921	0.7389521881559834	21	2718.2003370546063
C84L10	C84L2	0.2634367042456092	0.7988555590826608	21	2793.190612274262
C84L10	C84L3	0.1338826011965541	0.9082788730883555	21	1419.5426027666254
C84L10	C84L4	0.13238225566242248	0.8471128310472819	21	1403.6346028806379
C84L10	C84L5	0.07076266544950857	0.9468348076825052	21	750.2888156723741
C84L10	C84L6	0.1851576773440331	0.891605816965603	21	1963.2066367854286
C84L10	C84L7	0.110193605703947	0.9134446620648298	21	1168.3707699970073
C84L10	C84L8	0.23778377957352795	0.8335634174942681	21	2521.1954528425995
C84L10	C84L9	0.15934108781546114	0.8154998736540653	21	1689.4761567498354
C84L10	C84N1	0.31207392394142935	NA	21	3308.88574234553
C84L10	C84N2	0.2719678195767254	0.3812093821794622	21	2883.6450966762773
C84L10	C84P1a	0.17300782169898468	0.873683581683117	21	1834.3830439401565
C84L10	C84P1b	0.15533722496259084	0.9056139654767339	21	1647.0236360750996
C84L10	C84P1c	0.1601560106729989	0.8780989598736223	21	1698.116694832486
C84L10	C84P1d	0.11315579087354365	0.9329622965359332	21	1199.7784959296146
C84L11	C84L12	0.1277184927179819	0.9314806688734706	21	1354.185233584935
C84L11	C84L14	0.24652067116334903	0.7298786347215428	21	2613.8317604483686
C84L11	C84L2	0.1523093911436661	0.9355910643761413	21	1614.919844681391
C84L11	C84L3	0.16688151674895607	0.8899113063485318	21	1769.4265014441066
C84L11	C84L4	0.22342497705017644	0.7846029005291086	21	2368.9506374263974
C84L11	C84L5	0.20304152367743133	0.8175573354521167	21	2152.8271068442664
C84L11	C84L6	0.20158473694562057	0.8334110922229226	21	2137.380956183401
C84L11	C84L7	0.19317380012362542	0.8339656808715226	21	2048.200711392131
C84L11	C84L8	0.21367203341832391	0.8066817138862233	21	2265.541240954704
C84L11	C84L9	0.1509993727165099	0.9269565762634032	21	1601.0298623301562
C84L11	C84N1	0.4483277163686824	NA	21	4753.569826837194
C84L11	C84N2	0.3982499332753331	0.2982855838569643	21	4222.600560347134
C84L11	C84P1a	0.17008127070968046	0.8774237020262938	21	1803.3531433305388
C84L11	C84P1b	0.1725907315975976	0.8626367784390785	21	1829.960683134349
C84L11	C84P1c	0.16635570696006358	0.8711450962527997	21	1763.851397662034
C84L11	C84P1d	0.1553438569969386	0.8719641103834805	21	1647.0939548111826
C84L12	C84L14	0.22499626816082038	0.8204853073226356	21	2385.6108655140856
C84L12	C84L2	0.21255375351909037	0.9008494484374262	21	2253.6842412804217
C84L12	C84L3	0.08567531357957851	0.9550303754721216	21	908.4059955860191
C84L12	C84L4	0.13014292281570833	0.8676479348640783	21	1379.8912012042802
C84L12	C84L5	0.1088831972765984	0.9350476107347849	21	1154.4766525163138
C84L12	C84L6	0.1385180412113845	0.9172809893492544	21	1468.6916671320575
C84L12	C84L7	0.11238504435542472	0.9381396362857698	21	1191.6063547505112
C84L12	C84L8	0.1821514132807623	0.9046210308370619	21	1931.3315471558653
C84L12	C84L9	0.12223252727945934	0.9002342023958978	21	1296.0181410151165
C84L12	C84N1	0.3699466098237406	NA	21	3922.5035120351286
C84L12	C84N2	0.31869022795117946	0.37092412464934577	21	3379.0376913721802
C84L12	C84P1a	0.10000359574666795	0.9610048615843856	21	1060.3272069970824
C84L12	C84P1b	0.1299203624165296	0.9214200762951806	21	1377.5314175916274
C84L12	C84P1c	0.12744118104418087	0.9407380546436864	21	1351.2449281853771
C84L12	C84P1d	0.08640051588760544	0.9649452408962071	21	916.0952364781763
C84L14	C84L2	0.2103247595366982	0.8173773976449712	21	2230.0504614536403
C84L14	C84L3	0.2759992120566404	0.769301878723953	21	2926.3895109807977
C84L14	C84L4	0.2457159517704601	0.8136275352270569	21	2605.2994085873434
C84L14	C84L5	0.2306953574339783	0.7298724118814147	21	2446.037686833017
C84L14	C84L6	0.23408958841060865	0.787663615497852	21	2482.026347285492
C84L14	C84L7	0.22503853419419598	0.7761906971715935	21	2386.0590076512294
C84L14	C84L8	0.23933245474146436	0.8169357837644277	21	2537.615886559039
C84L14	C84L9	0.30440052477735896	0.6657819123880152	21	3227.525528814572
C84L14	C84N1	0.4825993459133514	NA	21	5116.948173015795
C84L14	C84N2	0.4347116930878012	0.6910210511103076	21	4609.200618629948
C84L14	C84P1a	0.24007137843762344	0.8170399044560248	21	2545.4506138314173
C84L14	C84P1b	0.22139389841115778	0.8506558262465509	21	2347.4153323763903
C84L14	C84P1c	0.27393610207199354	0.7513697217026744	21	2904.5145810703766
C84L14	C84P1d	0.24395187911358565	0.738417333344373	21	2586.595138813464
C84L2	C84L3	0.24375459965074495	0.8666028347628556	21	2584.503406208552
C84L2	C84L4	0.2341832575198715	0.8283913613759429	21	2483.0195106239207
C84L2	C84L5	0.23441121920070593	0.7867364501924611	21	2485.43656343624
C84L2	C84L6	0.21480139711418392	0.8584555183171727	21	2277.5157609144526
C84L2	C84L7	0.22758493479010702	0.832457838233528	21	2413.058215145706
C84L2	C84L8	0.1913686378848957	0.8648665044659672	21	2029.0607732681294
C84L2	C84L9	0.2304202748297119	0.8453737850227233	21	2443.121016014358
C84L2	C84N1	0.5470216655648162	NA	21	5800.010994450263
C84L2	C84N2	0.4996641701430515	0.3707348488756979	21	5297.884641132512
C84L2	C84P1a	0.20083900696362125	0.8349655549606662	21	2129.47406260539
C84L2	C84P1b	0.18771527852660413	0.8486308844207533	21	1990.3246028773463
C84L2	C84P1c	0.23466610313896635	0.7702816155274964	21	2488.139070004591
C84L2	C84P1d	0.20828764737113933	0.8343037551728181	21	2208.4511835804865
C84L3	C84L4	0.13201033935993878	0.9026450760688132	21	1399.6912149323864
C84L3	C84L5	0.12354124355970823	0.9214646315866964	21	1309.8943168448657
C84L3	C84L6	0.15784195489835828	0.8573367764919952	21	1673.5810141098066
C84L3	C84L7	0.14377838192265682	0.8975925918555216	21	1524.466485353254
C84L3	C84L8	0.22390045448710647	0.8137339861399695	21	2373.9920727760555
C84L3	C84L9	0.11020865012040082	0.9133186825234106	21	1168.5302843020709
C84L3	C84N1	0.33022621611956715	NA	21	3501.3525143863862
C84L3	C84N2	0.2828755359276635	0.4591985633311614	21	2999.2984222067444
C84L3	C84P1a	0.12043596823525987	0.9467781791739969	21	1276.9694216233956
C84L3	C84P1b	0.11593678779117982	0.9408815419886121	21	1229.265102609384
C84L3	C84P1c	0.15159156619838304	0.9027897671740636	21	1607.3088251609238
C84L3	C84P1d	0.11843280225539733	0.9460758390734789	21	1255.7300714508294
C84L4	C84L5	0.11920664285494953	0.8512715063888112	21	1263.9350188375486
C84L4	C84L6	0.20374346471278662	0.8103451572953624	21	2160.2697110020245
C84L4	C84L7	0.15517347523395172	0.8344336286315398	21	1645.2874155810457
C84L4	C84L8	0.2410150145758131	0.7900720682777184	21	2555.455884775502
C84L4	C84L9	0.15686040726625403	0.8268277823289438	21	1663.1737717350404
C84L4	C84N1	0.3540081929271512	NA	21	3753.510217886714
C84L4	C84N2	0.3086882882221649	0.6142519105022717	21	3272.988216468448
C84L4	C84P1a	0.12604128560650793	0.8929990117578482	21	1336.401989704686
C84L4	C84P1b	0.15524127527980155	0.9039435517944809	21	1646.0062920645707
C84L4	C84P1c	0.1741367471734477	0.8088326108139947	21	1846.3529174862797
C84L4	C84P1d	0.14149057375807855	0.8579617124706992	21	1500.2091051742696
C84L5	C84L6	0.17228268607909578	0.8390054470668915	21	1826.6945101350457
C84L5	C84L7	0.08903523313946789	0.9363406704295697	21	944.0308558330175
C84L5	C84L8	0.22730280708708334	0.8203216909213108	21	2410.0668459141298
C84L5	C84L9	0.15204241284810435	0.8329651560863756	21	1612.0891029630739
C84L5	C84N1	0.35714545390465713	NA	21	3786.7742534952604
C84L5	C84N2	0.3089652462772778	0.3794846429542999	21	3275.9247724876655
C84L5	C84P1a	0.14866329938526363	0.9222785816323702	21	1576.2607318587325
C84L5	C84P1b	0.15376525798368898	0.8830778973772199	21	1630.3562418300662
C84L5	C84P1c	0.15744692169613583	0.9264761595123276	21	1669.3925201976003
C84L5	C84P1d	0.09583564939311506	0.9527827217591427	21	1016.1349268797582
C84L6	C84L7	0.14489975786266668	0.9031732482016247	21	1536.356312009852
C84L6	C84L8	0.13833605839498958	0.9322723611370056	21	1466.7621231992741
C84L6	C84L9	0.17523471241656888	0.831137721874033	21	1857.99452307982
C84L6	C84N1	0.41731372412141043	NA	21	4424.731853243882
C84L6	C84N2	0.37621405779069045	0.25155777278859764	21	3988.956578529159
C84L6	C84P1a	0.2044098004613431	0.8371111348229485	21	2167.334796191351
C84L6	C84P1b	0.1633871520343671	0.8649439039522426	21	1732.3761339009702
C84L6	C84P1c	0.1815686460374628	0.8414775099154711	21	1925.1525297035084
C84L6	C84P1d	0.15935315573557784	0.8960101046699166	21	1689.6041115892194
C84L7	C84L8	0.2041201704266826	0.8812116409198748	21	2164.2638805565575
C84L7	C84L9	0.15322217098883067	0.8245215858608003	21	1624.5979497195176
C84L7	C84N1	0.3722311340821928	NA	21	3946.7260733160056
C84L7	C84N2	0.3306109471485846	0.33707051960963186	21	3505.431775480923
C84L7	C84P1a	0.1614101305820313	0.8939966973800013	21	1711.4139912992289
C84L7	C84P1b	0.16189973620714856	0.8667997553313499	21	1716.6052262856765
C84L7	C84P1c	0.1583611579727648	0.8970008077790542	21	1679.086067619526
C84L7	C84P1d	0.116343717192433	0.9259616397827116	21	1233.5797306210488
C84L8	C84L9	0.2426959558846848	0.7195827946131151	21	2573.278721943048
C84L8	C84N1	0.49842077618850517	NA	21	5284.701070790092
C84L8	C84N2	0.4563578583850018	0.22273945248955165	21	4838.71254588025
C84L8	C84P1a	0.18158518017398434	0.8584292574252854	21	1925.3278393477974
C84L8	C84P1b	0.21995153362137007	0.7824580901652899	21	2332.1220959921625
C84L8	C84P1c	0.19127145120053696	0.8057602334343626	21	2028.0303134650194
C84L8	C84P1d	0.1656742920276797	0.8983416008854261	21	1756.6264295329777
C84L9	C84N1	0.33595981382741685	NA	21	3562.145224870616
C84L9	C84N2	0.29850638149932607	0.3729003401721578	21	3165.030571178557
C84L9	C84P1a	0.1604953242895505	0.8609686719224504	21	1701.7144000614624
C84L9	C84P1b	0.14577546410533784	0.8879489956841521	21	1545.6413296885523
C84L9	C84P1c	0.17187323804568658	0.8859693634075836	21	1822.3531773416228
C84L9	C84P1d	0.13606495655925155	0.8630771868288213	21	1442.6818784009336
C84N1	C84N2	0.06415625046727803	NA	21	680.2417189247996
C84N1	C84P1a	0.3984271719701516	NA	21	4224.47980287682
C84N1	C84P1b	0.395125529586388	NA	21	4189.4728491654
C84N1	C84P1c	0.43613840675555177	NA	21	4624.327907876054
C84N1	C84P1d	0.3843977231643412	NA	21	4075.7270889678393
C84N2	C84P1a	0.3516294773479078	0.472134273358481	21	3728.288956315591
C84N2	C84P1b	0.3514586873336669	0.5913983642834215	21	3726.478088441982
C84N2	C84P1c	0.38913534676234596	0.3918372572528046	21	4125.9595947089465
C84N2	C84P1d	0.3443120606683766	0.29941647791141934	21	3650.703186200923
C84P1a	C84P1b	0.11225544248513565	0.920598873429813	21	1190.232200270173
C84P1a	C84P1c	0.10784531513584734	0.9516114400290568	21	1143.4721014971433
C84P1a	C84P1d	0.08882104062367067	0.9602257078776488	21	941.7597959742274
C84P1b	C84P1c	0.12309674517219323	0.9134023642848937	21	1305.1813489737658
C84P1b	C84P1d	0.12781463254578967	0.8829088126777815	21	1355.2045936823342
C84P1c	C84P1d	0.1253626282009984	0.9361933600541642	21	1329.206259332003
C85L1	C85L2	0.12083234759510199	0.6025018180937204	18	1281.1721886978653
C85L1	C85L3	0.1496889220781582	0.4192524941292756	18	1587.1352972908057
C85L1	C85L5	0.10719715375966851	0.6664443759734094	18	1136.599717193802
C85L1	C85L6	0.12091570553799119	0.356721689539324	18	1282.0560238650392
C85L1	C85N1	0.12298339241540271	NA	18	1303.9794820697239
C85L1	C85P1a	0.10870724623516274	0.5217378042985137	18	1152.6110628348558
C85L1	C85P1b	0.13767401681758745	0.5768989743204247	18	1459.742568637846
C85L1	C85P1c	0.12443584214104646	0.4625919529859222	18	1319.3796479277285
C85L1	C85P1d	0.10525547580610589	0.6245920320000171	18	1116.0123178506394
C85L1	C85P1e	0.20544941859283528	0.39281171016823807	18	2178.357753730809
C85L2	C85L3	0.12579403700442165	0.6432874106494351	18	1333.7804397721395
C85L2	C85L5	0.13700916270551344	0.49734533958649085	18	1452.6931930783733
C85L2	C85L6	0.1682777812980091	0.09976197608450263	18	1784.2309420091926
C85L2	C85N1	0.15694420060785014	NA	18	1664.0622233871652
C85L2	C85P1a	0.15235135567327543	0.39986435537974635	18	1615.3647900070205
C85L2	C85P1b	0.19036048330565997	0.37529567256762164	18	2018.371420337958
C85L2	C85P1c	0.20082793291907577	0.0033737798014184346	18	2129.356645720173
C85L2	C85P1d	0.1872419263086193	4.4177875072155045e-5	18	1985.305700992126
C85L2	C85P1e	0.23839775939570249	0.2575935352153276	18	2527.7054138608823
C85L3	C85L5	0.10732161843453479	0.6457790715336339	18	1137.9194025519673
C85L3	C85L6	0.08942065748159518	0.36863001051607663	18	948.1174680507601
C85L3	C85N1	0.1042425872509188	NA	18	1105.2727710903257
