	HMEC_4_1_1	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_Root2_1	0.024190883441292	0.0061205068448636	0.0105083598049154	0.000112239003640878	0.00729719950424771	0.00569756408455282	0.00964497541225747	0.00944673934807685	0.00644086569024415	0.00529543480923467	0.00385760286286121	0.00193588245919868	0.0079872715369329	0.00558939242316039	0.016187472111941	0.0339079784177741	0.0144829206792799	0.000582028894932332	0.00624381678160806	0.010790399508716	0.00241829772212747	0.00225360094650785	0.00369096428711748	0.00134404918951476	0.0043403141992871	0.000351224478106339	0.0156775222362568	0.00327286997316261	0.0140199575558329	0.0191111489482749	0.00884737047110706	0.00583676255694818	0.0166524376757748	0.00428859333737263	0.00678465107900621	0.0158598543383142	0.00270973637771677	0.00457390249621106	0.00102206136625454	0.00514905614516389	0.00770871515746376	0.0129454025090406	0.00473033315633577	0.00735540310478199	0.00992033475483432	0	0.00275152812801459	0.00577887634191523	0.00827699502633888	0.00299951409868713	0.0111094359119464	0.0210373955440959	0.00185772148982791	0.00146252058036909	0.00879454848441885	0.00533976515640153	0.00411995661579938	0.0093938897237145	0.0113167089866303	0.044969551452608	0.0131283750898088	0.0436613960380239
HMEC_Root2_2	0.0214399250566559	0.00336900104763794	0.0077569202524302	0.00263928944401511	0.00454570733184491	0.00844904054328467	0.0123963755827545	0.0121981441347002	0.00368936330279728	0.00804691718663816	0.00110607934765927	0.00468740082002999	0.0107387077575986	0.00283788146616968	0.0134361813834364	0.0311576201281228	0.0172341826208505	0.00333355493251224	0.00899528465022896	0.00803896566135753	0.0051698123982216	0.00500511693661317	0.00644246685415962	0.00409557138987227	0.00158879352911029	0.00240030455891133	0.0129262152133163	0.000521343688999553	0.0112686015747843	0.0163599628803024	0.00609590087347835	0.00858823688683513	0.0139011623108667	0.00153707233816944	0.00403315259996263	0.0131085530747238	4.17918734374184e-05	0.00182238338450768	0.00172946866853273	0.00239754137652882	0.00495722846447598	0.0101940180547217	0.00197881515455581	0.00460391168486338	0.0071688838715247	0.00275152812801459	0	0.00302736715522037	0.0055255165099291	0.00575102367404202	0.00835800872960665	0.018286288937368	0.000893808430547288	0.00421404207228092	0.00604307803084477	0.00258825198674613	0.00136843458407392	0.00664242934202449	0.00856528625488123	0.0422201452911292	0.0103769953027995	0.0409118620854497
HMEC_Root2_3	0.0184130372911544	0.000341635270073276	0.00472959715917788	0.00566663878193823	0.00151834844511152	0.0114762926936379	0.0154235166395158	0.0152252916338726	0.000661999071512684	0.0110741786162224	0.00192129034656376	0.00771472496213813	0.0137658998817932	0.000189486332295826	0.0104089829616223	0.0281313259804159	0.0202611383268096	0.00636089683988418	0.0120225235905045	0.00501164690420712	0.00819712916568793	0.00803243628339984	0.00946976153929999	0.00712290383015376	0.0014385763579852	0.00542765619065875	0.00989900237087796	0.00250602502647351	0.00824134626826338	0.0133328595081023	0.00306855615465526	0.0116154857371066	0.0108739775951313	0.00149029755483269	0.00100579030247603	0.0100813453149448	0.00306915887469813	0.00120498639589302	0.00475682601614605	0.000629827584667008	0.00192987277389771	0.0071667388133944	0.00104855448129644	0.00157655322539077	0.00414155235839715	0.00577887634191523	0.00302736715522037	0	0.00249816590402677	0.00877833082900339	0.00533069511012408	0.0152592597532066	0.00392117140483487	0.00724137291758524	0.00301573273381664	0.000439116527949284	0.00165893528399063	0.00361509100151572	0.0055379761057719	0.0391948231539772	0.00734971993776736	0.0378864082633245
HMEC_STAT_2_1	0.0159151663838129	0.00215653136482442	0.00223144176096208	0.00816475900734987	0.000979818936064628	0.0139743009734866	0.0179214116877178	0.017723193080637	0.00183616803858043	0.0135721967500316	0.00441944784282193	0.0102128132025137	0.0162638461222077	0.00268765173142436	0.00791089940499766	0.0256338919632311	0.0227588540225598	0.00885900713907873	0.0145205179855338	0.00251349354245681	0.0106952086842828	0.0105305188304261	0.0119678158814078	0.00962100215250325	0.00393673665203635	0.00792577961517722	0.00740090970068378	0.00500417851860082	0.00574322761451316	0.0108348384148996	0.000570391990648454	0.0141134905333486	0.00837590280833314	0.0039884575711611	0.00149237709131691	0.00758325584268421	0.00556730787459909	0.00370314787888467	0.0072549578240443	0.003127991535922	0.000568294219467087	0.0046686062812909	0.00354671670038636	0.000921614121376539	0.00164339322642259	0.00827699502633888	0.0055255165099291	0.00249816590402677	0	0.0112763992393468	0.0028325442440909	0.012761289360814	0.00641931242363297	0.00973946927630331	0.000517568381340593	0.00293728115332902	0.00415709435788452	0.00111692911333036	0.0030398269704977	0.0366981311544193	0.00485158960434422	0.0353896146888077
HMEC_STAT_2_2	0.0271896135101407	0.00911995533391272	0.0135077065040183	0.00311175269328444	0.0102966252083341	0.00269806789669752	0.0066455357799972	0.00644729601969089	0.00944030830255924	0.00229593488031413	0.00685708592280451	0.00106363404517764	0.00498780377841763	0.00858885011744421	0.0191866183192499	0.036905989100413	0.0114835991376936	0.00241748684923305	0.00324432627550582	0.0137897380879715	0.000581218018141703	0.000745915115679118	0.000691453166402142	0.00165546750995445	0.00733979090333532	0.00335073719943931	0.0186766896402408	0.00627235999410201	0.0170191894933354	0.0221101613826848	0.011846761117118	0.00283726775133995	0.019651564004339	0.00728807074884862	0.00978408711317842	0.0188590142361265	0.0057092323388974	0.00757337592649962	0.00402157065215648	0.00814852096333094	0.0107081321143636	0.0159446727242339	0.00772980432192232	0.0103548275962079	0.0129196977686135	0.00299951409868713	0.00575102367404202	0.00877833082900339	0.0112763992393468	0	0.0141087650757128	0.0240363083964772	0.00485722501628154	0.00153699614559221	0.011793940419562	0.00833922694573594	0.00711943628973433	0.0123932666398271	0.0143160319020945	0.0479664502762543	0.0161276389844649	0.0466584428910667
HMEC_STAT_2_3	0.0130828608611429	0.00498906345608923	0.000601104003593354	0.0109972023155431	0.00381235895684223	0.0168065824044831	0.0207535410032702	0.0205553308423833	0.00466870259710094	0.0164044917719824	0.00725195595104112	0.0130452079215823	0.0190960434444349	0.00552017922435234	0.00507840091452614	0.0228020234480865	0.0255907509238132	0.0116914350149731	0.0173527803887785	0.000319051610789862	0.0135275906120156	0.0133629051827415	0.0148001616074732	0.0124534118636135	0.00676925083815115	0.0107582279887532	0.00456840394581674	0.00783667856731134	0.00291070237462361	0.00800239315574555	0.00226215371413299	0.0169457671774667	0.00554341146337328	0.00682097113094697	0.00432491404098659	0.00475075261645653	0.00839979944049025	0.00653566481905766	0.0100874197399818	0.00596051473670122	0.00340083627768038	0.00183607177338528	0.00637923541661939	0.003754154453427	0.00118915323187558	0.0111094359119464	0.00835800872960665	0.00533069511012408	0.0028325442440909	0.0141087650757128	0	0.00992889000090552	0.00925178981235953	0.0125718760481893	0.00231497721901642	0.00576980626638279	0.0069896058340405	0.00171561730100129	0.000207283440902516	0.0338670377456106	0.00201905648810467	0.0325584139271868
HMEC_STAT_3_1	0.00315413852448085	0.0149176556827793	0.0105299685865923	0.0209251761752012	0.0137410391569396	0.0267336920907665	0.0306799160597253	0.0304817456159359	0.0145973198555735	0.0263316696275327	0.0171803483999936	0.0229729068155038	0.0290227414478552	0.0154487281726311	0.0048505884844531	0.0128743364807517	0.0355160647126783	0.0216193193031293	0.0272797954934514	0.0102479284788099	0.0234552200252596	0.0232905585184541	0.0247275991216904	0.0223811935445532	0.0166976892722641	0.0206862318169997	0.00536058482943217	0.0177650128702936	0.00701826990396996	0.00192655921115705	0.0121909331249212	0.0268728529785678	0.00438557667461653	0.0167494047251837	0.014253557262626	0.00517823662274542	0.0183280752200014	0.0164641248505452	0.0200155053222964	0.0158890261228315	0.0133295446667288	0.00809287802056603	0.0163077096724492	0.0136828387216844	0.0111179901672173	0.0210373955440959	0.018286288937368	0.0152592597532066	0.012761289360814	0.0240363083964772	0.00992889000090552	0	0.019179972343678	0.0224996413735942	0.0122437535620705	0.0156983341075712	0.0169180235022628	0.0116444271534173	0.00972161465747023	0.0239415039709304	0.00790989778822637	0.0226325704198555
HMEC_STAT_3_2	0.0223335623636411	0.00426280441875079	0.00865070496213246	0.00174548262898364	0.00543950704344564	0.00755525440034016	0.0115026167914949	0.0113043837148866	0.0045831657749284	0.00715312885918126	0.0019998870002831	0.00379359861558977	0.00984493617656097	0.00373168616745478	0.0143299214456964	0.0320510688028938	0.0163404718802884	0.00243974935252304	0.00810150165342374	0.00893274870144815	0.00427601170495751	0.00411131570923327	0.0055486709233407	0.00320176755270116	0.00248260057199371	0.00150649739662523	0.013819960236857	0.00141515186019464	0.0121623614231709	0.0172536708464145	0.00698969426145309	0.00769445152606514	0.0147948976849328	0.00243087945424593	0.00492695402641231	0.0140022963460362	0.000852016570508019	0.00271619007328908	0.000835660745155743	0.00329134702914515	0.00585102666416967	0.0110877864529402	0.00287262158470973	0.00549771118994066	0.00806267187904755	0.00185772148982791	0.000893808430547288	0.00392117140483487	0.00641931242363297	0.00485722501628154	0.00925178981235953	0.019179972343678	0	0.00332023854240893	0.00693687166247275	0.00348205724417877	0.00226224192570625	0.00753622009219114	0.00945906602684735	0.0431132918226653	0.011270762304	0.041805049285474
HMEC_STAT_3_3	0.0256530429013906	0.00758300079512028	0.011970807965087	0.00157475948267346	0.00875968337515625	0.00423505722758223	0.00818249958777306	0.00798426154784401	0.00790335705558924	0.00383292577597178	0.00532011168777558	0.000473362401348695	0.00652478054693237	0.0070518903966883	0.017649827483427	0.0353697955818439	0.0130205066691448	0.000880491977911117	0.00478131317339144	0.0122528439566121	0.000955778459414404	0.000791081382701025	0.00222844839160786	0.000118471481392165	0.00580282034789751	0.00181374469451591	0.0171398874970248	0.0047353816800799	0.01548235283249	0.0205734416496819	0.010309838605304	0.00437425649583786	0.0181147837612202	0.00575109978562982	0.00824713953796109	0.0173222160986195	0.00417225048782565	0.00603640725314977	0.00248458049516428	0.00661155720661905	0.00917119512364643	0.0144078155093115	0.00619283694601339	0.00881788643537482	0.0113827903551506	0.00146252058036909	0.00421404207228092	0.00724137291758524	0.00973946927630331	0.00153699614559221	0.0125718760481893	0.0224996413735942	0.00332023854240893	0	0.0102570172009499	0.00680226490802713	0.00558246401950027	0.0108563516418123	0.0127791462576844	0.0464308360860349	0.014590785168358	0.0451227517164372
HMEC_STAT_4_1	0.0153976492398956	0.0026740985582172	0.00171387417020082	0.00868231285437342	0.00149738701495525	0.0144918280215167	0.0184389128279674	0.0182406956694593	0.00235373552939411	0.0140897260891154	0.00493701173740935	0.0107303591513485	0.0167813588964783	0.00320521833888591	0.00739334317151701	0.0251164593134977	0.0232763150062705	0.00937655849854846	0.0150380418179896	0.0019959261984695	0.0112127525266757	0.0110480634024877	0.0124853537178141	0.0101385505575217	0.00445430142609448	0.00844333427338117	0.00688335189569117	0.00552174122048029	0.00522566545555924	0.010317293307494	5.2823615732378e-05	0.0146310167732783	0.00785834810308323	0.00450602225552999	0.00200994485442546	0.00706569858702594	0.00608486929605581	0.00422071304432053	0.00777251463565988	0.00364555756994301	0.00108586247356538	0.00415104191435882	0.00406428211545795	0.00143918222922563	0.00112582522737955	0.00879454848441885	0.00604307803084477	0.00301573273381664	0.000517568381340593	0.011793940419562	0.00231497721901642	0.0122437535620705	0.00693687166247275	0.0102570172009499	0	0.00345484744544914	0.00467465874227497	0.000599360870283056	0.00252226017526418	0.0361808454037654	0.00433402557930589	0.0348723087003051
HMEC_STAT_4_2	0.0188520925465853	0.000780751751518837	0.00516870941970366	0.00522752738302277	0.00195746445555987	0.01103719799977	0.0149844398308073	0.014786213801781	0.00110111547258396	0.0106350823959388	0.00148217431310425	0.00727561813740452	0.0133268149221324	0.000249630203694574	0.0108480796880216	0.0285702994815283	0.0198220905722642	0.00592178683047753	0.011583431057895	0.00545075866242631	0.00775802362722701	0.00759333029684488	0.00903065977516857	0.00668379553606625	0.000999460079752955	0.00498854435169859	0.0103381009601202	0.00206690939761415	0.00868045027289293	0.0137719437594247	0.00350767080613456	0.0111763915843877	0.0113130725421176	0.001051181299067	0.00144490657742189	0.0105204432487736	0.00263004374721964	0.000765870028219257	0.00431771304689795	0.000190711077809958	0.0023689885054966	0.00760584580738731	0.00060943806441508	0.00201566919998884	0.00458066557620368	0.00533976515640153	0.00258825198674613	0.000439116527949284	0.00293728115332902	0.00833922694573594	0.00576980626638279	0.0156983341075712	0.00348205724417877	0.00680226490802713	0.00345484744544914	0	0.00121981910749483	0.00405420497325812	0.00597708685169615	0.0396336605994277	0.007788826451638	0.0383252642273251
HMEC_STAT_4_3	0.0200717263665112	0.00200057010526686	0.00638851253599142	0.00400771833932794	0.00317728055871435	0.00981743071250697	0.0137647190699182	0.013566490356507	0.00232093334648625	0.00941531119010299	0.000262355392882679	0.00605582016136193	0.0121070728441962	0.00146944913437299	0.0120678351080458	0.0297896984435462	0.0186024466546753	0.00470198109111472	0.0103636693374408	0.00667056015762646	0.00653822883826528	0.0063735343950139	0.00781087445265001	0.00546399395190947	0.000220359134255701	0.00376873427692472	0.0115578619628481	0.000847091133173889	0.00990022764515022	0.0149916621868028	0.00472748189360672	0.00995662568902161	0.0125328226472502	0.000168637893873914	0.00266472382580804	0.0117402022850021	0.00141022642491462	0.000453949246938896	0.00309790036915051	0.0010291081245948	0.00358880350482683	0.00882563234353962	0.000610381222309073	0.00323548515703779	0.00580047182228068	0.00411995661579938	0.00136843458407392	0.00165893528399063	0.00415709435788452	0.00711943628973433	0.0069896058340405	0.0169180235022628	0.00226224192570625	0.00558246401950027	0.00467465874227497	0.00121981910749483	0	0.00527401373496882	0.00719688511368722	0.0408526728184546	0.00900861150768938	0.0395443289268508
HMEC_STAT_G2_3B_1	0.0147983435924328	0.00327345733826835	0.00111451375772002	0.00928165457404395	0.00209674713474524	0.0150911371561345	0.0190381909075493	0.0188399754793981	0.00295309473948763	0.0146890379841573	0.00553636609283913	0.0113296911777697	0.0173806508907382	0.00380457629854962	0.00679399439392622	0.0245172489226199	0.0238755452938873	0.00997589715214631	0.0156373470831104	0.00139656599631251	0.0118120819849786	0.0116473937497423	0.0130846758812569	0.0107378855863004	0.00505365692891401	0.00904267699624524	0.00628400143445287	0.00612109403849347	0.00462631039508687	0.00971795663342678	0.000546537261617291	0.0152303249349444	0.00725900097105592	0.00510537764068207	0.00260930447171299	0.00646634871324587	0.00668422048090858	0.0048200690627928	0.00837186003138727	0.00424491474789727	0.00168522290626049	0.00355168458404023	0.00466363846479499	0.00203854239820355	0.000526464499244381	0.0093938897237145	0.00664242934202449	0.00361509100151572	0.00111692911333036	0.0123932666398271	0.00171561730100129	0.0116444271534173	0.00753622009219114	0.0108563516418123	0.000599360870283056	0.00405420497325812	0.00527401373496882	0	0.00192290046802431	0.0355818021868861	0.00373466859602345	0.0342732423943772
HMEC_STAT_G2_3B_2	0.0128755915894665	0.00519634474904075	0.000808387404417248	0.0112044755958099	0.00401964112696161	0.0170138423741598	0.0209607888470057	0.0207625793541144	0.00487598415147024	0.0166117528375672	0.00745923491804282	0.013252477129707	0.0193032966822912	0.00572746004680031	0.00487111954022639	0.0225947837088529	0.0257979805422683	0.0118987069908393	0.0175600388283913	0.000526335038253507	0.0137348587624537	0.0135701736985013	0.0150074267878938	0.0126606823180661	0.00697653037168397	0.0109655016999891	0.00436112216857542	0.00804395679698523	0.00270341958976408	0.00779511493928164	0.00246943669142668	0.0171530267617738	0.00533613049465193	0.00702825060559599	0.00453219585704737	0.00454347097826992	0.00860707690735526	0.00674294461306069	0.0102946946113941	0.0061677951339547	0.00360811870076736	0.00162878858144058	0.0065865153800682	0.00396143666103589	0.00139643653502393	0.0113167089866303	0.00856528625488123	0.0055379761057719	0.0030398269704977	0.0143160319020945	0.000207283440902516	0.00972161465747023	0.00945906602684735	0.0127791462576844	0.00252226017526418	0.00597708685169615	0.00719688511368722	0.00192290046802431	0	0.0336598519499116	0.00181177335178712	0.0323512206034694
HMEC_STAT_G2_3C_1	0.0207880278912081	0.0388534008822476	0.0344678519981656	0.044857404208151	0.0376773936409641	0.0506618805278704	0.0546050064413579	0.0544069983438546	0.0385332335303795	0.0502601576941598	0.0411148484133206	0.0469037819320229	0.0529491674363335	0.0393841897894234	0.0287906920565773	0.0110686206011017	0.0594369729024356	0.0455510974468091	0.051207572168548	0.0341859367830021	0.0473857651686736	0.0472212167984844	0.0486572531384264	0.0463124675952469	0.0406324629921397	0.0446186126406685	0.0293005145003377	0.0416991754677793	0.03095759951038	0.0258675620829641	0.0361280502001612	0.05080093700744	0.0283258344050658	0.0406841493278499	0.0381896495735729	0.0291182290515911	0.0422619068042255	0.0403990294464597	0.0439483093513365	0.039824248590803	0.0372661060408223	0.0320317902635375	0.0402427013401213	0.0376192226626391	0.0350556082996957	0.044969551452608	0.0422201452911292	0.0391948231539772	0.0366981311544193	0.0479664502762543	0.0338670377456106	0.0239415039709304	0.0431132918226653	0.0464308360860349	0.0361808454037654	0.0396336605994277	0.0408526728184546	0.0355818021868861	0.0336598519499116	0	0.0318488826708558	0.00130923859245337
HMEC_STAT_G2_3C_2	0.0110639231552031	0.00700809168221022	0.00262015921406432	0.0130161436608879	0.00583139745754888	0.018825385562916	0.0227722202550262	0.0225740168916156	0.00668773384039388	0.0184233061955573	0.00927095819359742	0.0150641065924447	0.0211147776701432	0.00753920208652716	0.00305935708997514	0.020783359134663	0.0276092455582676	0.0137103626344945	0.0193715678415314	0.00233810749371821	0.0155464782717528	0.0153817966427398	0.0168190184681426	0.0144723235439092	0.008788259308927	0.0127771738830212	0.00254935694643364	0.00985567276846944	0.000891647998144136	0.00598337579061522	0.00428120235639145	0.0189645663777828	0.00352437090565449	0.00883997895213608	0.00634394833913337	0.00273170670327555	0.0104187853835083	0.0085546761704109	0.0121063779211871	0.00797953280976199	0.00541987784738096	0.000182984987642067	0.00839824864842131	0.00577319340474543	0.00320820662657169	0.0131283750898088	0.0103769953027995	0.00734971993776736	0.00485158960434422	0.0161276389844649	0.00201905648810467	0.00790989778822637	0.011270762304	0.014590785168358	0.00433402557930589	0.007788826451638	0.00900861150768938	0.00373466859602345	0.00181177335178712	0.0318488826708558	0	0.0305401874381796
HMEC_STAT_G2_3C_3	0.019479017967098	0.0375449717211264	0.0331592502638077	0.0435492434305876	0.0363689162470904	0.0493540140064862	0.0532973590592423	0.0530993395891887	0.0372247910964161	0.0489522697168389	0.0398065160081709	0.0455957210189041	0.0516414261478692	0.0380757828655497	0.0274818967767648	0.00975944360675344	0.0581296150236768	0.0442429700468401	0.0498997350508344	0.032877324639355	0.0460777283925716	0.0459131717556945	0.0473492811597519	0.0450043773903442	0.0393241095071762	0.0433104404864177	0.0279917352124758	0.0403908689166585	0.0296488741007186	0.0245586804446346	0.0348195114468109	0.0494930779506309	0.0270170247839911	0.0393757980901156	0.0368811930137222	0.0278094440142222	0.0409536254819581	0.0390906658463987	0.0426401055715434	0.0385158603230897	0.0359576121159155	0.0307231013270927	0.0389343309973685	0.0363107429200486	0.0337470285340538	0.0436613960380239	0.0409118620854497	0.0378864082633245	0.0353896146888077	0.0466584428910667	0.0325584139271868	0.0226325704198555	0.041805049285474	0.0451227517164372	0.0348723087003051	0.0383252642273251	0.0395443289268508	0.0342732423943772	0.0323512206034694	0.00130923859245337	0.0305401874381796	0
