	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3C_3
HMEC_5_9_2	0.00749413164783464	0.00302870593490991	0.00296599805570611	0.0112094509403336	0.00168386901934926	0.00470703716221604	0.0108682273613381	0.00343956666762459	0.0120254732422928	0.00292839219506085	0.00785952128967705	0.0066869062142144	0.00628728652157828	0.0137192806977325	0.00778088745638692	0.0259178417005238	0.0168172210893738	0.0188454568631736	0.00809243604255813	0.0070581725064651	0.0052004687097497	0.00360588604550656	0.00440395601045371	0.00496961079331149	0.000220723631473817	0.00440456427302839	0.00639007366909879	0.00683631086777493	0.00151044391942328	0.00967450902230561	0.00140087403956739	0.00785844910343957	0.0113651266352897	0.00997410503238137	0.0208745378376747	0.019043767440839	0.0035339504684149	0.00193156417507917	0.0117695057971185	0.00372889303693317	0.033317783779194	0.0227351255485012	0.00636359764989447	0	0.0102687204433775	0.00967254870610769	0.0137373320223869	0.00434155034815674	0.00891255777053701	0.0147254041913769	0.00262581845802947	0.00265102552403675	0.00585197967661743	0.00492049805360151	0.00776783382225711	0.0226402487574038	0.00405843658208114	0.0143370522264158	0.0149700315988215	0.00762273529242773	0.0606012335458766	0.018801636854187
HMEC_5_9_3	0.0177622040886102	0.0111938269375832	0.0090404231110231	0.00209336437979726	0.0117510221399089	0.00680802406692811	0.0180459347289941	0.0118490865689187	0.00580074279110495	0.0073827303257507	0.0130163128759478	0.0156311622461321	0.00545718984637173	0.0237440500055804	0.00578668478401803	0.0161206470480698	0.0268749807158949	0.00858963297228136	0.00451007111123797	0.00567384202313378	0.0154001624076366	0.011726758534855	0.00819721074711209	0.00539444143292325	0.010369831331933	0.0146633834031578	0.0159614448797606	0.0165728683058653	0.0101317658957454	0.0197046428806176	0.0105039666391808	0.0173456399126306	0.00116288910001273	0.00148132925135081	0.0311233183461923	0.0285792505426746	0.00823745044006552	0.0107842072028758	0.00177184560040265	0.00656380967311143	0.0435484928725393	0.0329780735692936	0.0157100328698396	0.0102687204433775	0	0.0070988579290674	0.0238579009946778	0.0144347613761547	0.0064512681669279	0.0244669834793748	0.0115203305016123	0.00882034166551325	0.00799068033772697	0.0110980040819465	0.00753488720618047	0.0124010769903374	0.0138019258884283	0.00562065815353356	0.02518279095407	0.00646916307531199	0.0503477288831255	0.0285917559225184
HMEC_Root1_1	0.0160499526025601	0.0121883803729291	0.00687372353564692	0.00918881618291283	0.0113294016838427	0.00507173902690921	0.0126319777541244	0.0127827599709658	0.0126511998622014	0.0080987939945015	0.0160547041640856	0.0163428490336149	0.00393074775622156	0.022847987111918	0.00221292996509427	0.0218858945029552	0.0258141955473897	0.0135679178339491	0.00984238862671542	0.0102235562387869	0.0144080502493383	0.0128343199685686	0.0053637285624096	0.00748611247622001	0.00961833183766901	0.0131160415704234	0.0128333533569502	0.0135541130005867	0.0105541600839349	0.0168134615123346	0.0107456882287947	0.0138921977687247	0.00728839042751992	0.00827634686817998	0.029142948315809	0.0285022906265856	0.010177973009362	0.0112560209007783	0.00703162042595883	0.00761854621393607	0.0414913042130896	0.031006566246744	0.0160328385365662	0.00967254870610769	0.0070988579290674	0	0.0226966358491746	0.0137913474806364	0.0119687114307224	0.024119214544578	0.0120837386151843	0.0101185932142435	0.0115166880727948	0.00708257391723453	0.00206793035263831	0.0162188273706276	0.0113465859192287	0.00664499751530454	0.0225098620903579	0.0112894881196136	0.0538890001994155	0.0280889523305402
HMEC_Root1_2	0.00666097495383958	0.0128756572216627	0.0159746373789546	0.0244579450534476	0.0121437558654462	0.0182310632904318	0.0152463558711734	0.0122714032023233	0.0240891006779471	0.0165034309066851	0.0141326818417302	0.00899601909837265	0.0198941388276462	0.000879478939492764	0.0211786752791615	0.0387015443800577	0.00311995571829088	0.0323182514113609	0.0207309529914968	0.0193997177678958	0.00853958268089751	0.0124748967215032	0.0174342723251389	0.0184646006520488	0.0136859336183391	0.00962297781268063	0.0104833131022717	0.00979814567017035	0.0137311033199288	0.00730445372150571	0.0133557646267669	0.0101431590264575	0.0249912206630797	0.0233219647208079	0.00759365284426274	0.00662543381754753	0.0158414728126393	0.013099032931451	0.0254446812187448	0.017321911134801	0.019792957107213	0.00935085470360792	0.00854279462232574	0.0137373320223869	0.0238579009946778	0.0226966358491746	0	0.00943863745564353	0.0205236645121988	0.0029275637887579	0.0124186803127788	0.015117202145285	0.0171534205433624	0.0158517165198941	0.020633447291098	0.0362508913206847	0.0113915602782385	0.0280380556561284	0.00524202779758607	0.0194000387791285	0.0739865363742929	0.00564898827740315
HMEC_Root1_3	0.00371197101307193	0.00389037645163198	0.00691810632080937	0.0151409066378635	0.00270791976103102	0.00898721157520385	0.0111445613015976	0.0034730458103048	0.0152634445580742	0.00706655988877911	0.00755066655817662	0.00345588822964284	0.0106072094059916	0.00938660687278133	0.0120326703173173	0.0296502257177643	0.012496485289353	0.0229430416995354	0.0115961339805899	0.0103414638609387	0.00108590253213348	0.00376474913334542	0.00842830962367551	0.0090444792381429	0.00431918226482476	0.00181800253036128	0.00517898839069103	0.00513924139432619	0.00434108935075214	0.00674618764605615	0.00395167959664625	0.00632763417118394	0.0155619526133019	0.0139650021998301	0.0167298319110519	0.0147502521206801	0.00662619609185621	0.00377438386645439	0.0160087281763482	0.00788572915657959	0.0291329855233951	0.018573758220109	0.00272570330414656	0.00434155034815674	0.0144347613761547	0.0137913474806364	0.00943863745564353	0	0.0118047159034099	0.0104030071678288	0.00325421774081315	0.00581303131766908	0.00837864972039837	0.00773593745225114	0.0117915041229761	0.0268336443432396	0.00382734417830037	0.0186773673535152	0.0112806181188684	0.0105644053250376	0.0646791536624632	0.0144652818302326
HMEC_Root2_1	0.0155117092388861	0.0079221750184715	0.00969381368662295	0.00542957999344025	0.00964586763257225	0.00864213212693958	0.0193420774303448	0.0084211553721774	0.0035703976952901	0.00655089251866975	0.00745100509328135	0.0115816718436428	0.00849850217194196	0.0201988745413537	0.00991061268611934	0.018224608817387	0.0232788514160275	0.0128427469422517	0.00215386511890111	0.00206706865503804	0.0128898703504645	0.00816905607465902	0.00986499883129701	0.00526515583864976	0.00911341033504504	0.0128041045163339	0.0152920034012653	0.015698234598637	0.00785718795392379	0.0182824834448395	0.00824142498428007	0.0167581164300719	0.00739357799472706	0.00503625526434708	0.0280947075908503	0.0241547198928123	0.00543360360685772	0.00818052127963525	0.00809525742448657	0.00614760274015986	0.0402387599864665	0.0298719423618464	0.0119818653843159	0.00891255777053701	0.0064512681669279	0.0119687114307224	0.0205236645121988	0.0118047159034099	0	0.0204395211147751	0.00855563754340553	0.00634275582451442	0.00343405078392249	0.0123980902772206	0.0113421148944556	0.0170420391693243	0.0129644807723545	0.0120566430796518	0.0230783720272894	0.00129172660432726	0.0538093195429211	0.0244808779944783
HMEC_Root2_2	0.00847223620716965	0.0132806832808656	0.0172682489009915	0.0248260972634357	0.0130541327274907	0.019388747637332	0.0177901476792133	0.0126310958952323	0.0239968580177854	0.0172741936751232	0.0134850183498665	0.00894302950242658	0.0210056580420893	0.00210282090195181	0.0224261432905574	0.0386455090126121	0.00328875580236891	0.032731586044234	0.0209475809512045	0.0195810362195329	0.00971380385650322	0.0127763310824538	0.0187695012308049	0.0191205936365388	0.0147162868813388	0.0110542178240172	0.012585012197317	0.0119546186628701	0.0144214249185876	0.00987563474605858	0.0140828020146964	0.0124874319836954	0.0256225848527058	0.0237686372064225	0.00863141766286677	0.00440528101313607	0.016260968255479	0.013731079801398	0.026133173698902	0.0180742115315581	0.0199536567860056	0.0101017579178366	0.00876299587174554	0.0147254041913769	0.0244669834793748	0.024119214544578	0.0029275637887579	0.0104030071678288	0.0204395211147751	0	0.0129611339162217	0.0156495625704182	0.0172124722097588	0.0175549154191514	0.0220844898280763	0.0367746897154577	0.0130751829209295	0.0290249078305896	0.00808486779282051	0.0194212476176094	0.0741841339082892	0.00412637466481379
HMEC_Root2_3	0.00695658289649241	0.000726751483753496	0.00557033989642077	0.0120411314717589	0.00164269731828214	0.00702148604521635	0.0127331277856172	0.000829757966240152	0.0120101743032115	0.00437923219313474	0.00549928355810287	0.00434132281847503	0.008447836250936	0.0122511177536159	0.0100690529597142	0.026438049176808	0.015385726196458	0.0199097768548203	0.00838383673165106	0.00710444652194353	0.00433721485961955	0.00105507861901927	0.00695410069440526	0.00616044887848252	0.00277584271861906	0.00439000719697293	0.00739741943671295	0.0076182297209174	0.00155616011290647	0.00982454525454209	0.00134114817536226	0.00878279839578142	0.0126719822622024	0.0109099958409551	0.0198542564621323	0.017146182030285	0.00343311404209203	0.000835778926691633	0.0131750153666089	0.00515093863042653	0.0321976005525052	0.0216801510329436	0.00423924358435417	0.00262581845802947	0.0115203305016123	0.0120837386151843	0.0124186803127788	0.00325421774081315	0.00855563754340553	0.0129611339162217	0	0.00270857963120995	0.00513772512331342	0.00745705791562722	0.010263572769002	0.0238821564049846	0.00528707533954587	0.0161687271479563	0.0145346302496939	0.0073108092590712	0.061596356761964	0.0170851441884403
HMEC_STAT_2_1	0.00941656746834119	0.00240037383040946	0.00455309963974993	0.00935127501469413	0.00335770127142659	0.00512321526986185	0.0134698091830568	0.00306214419982341	0.00961107233688017	0.00202448466436909	0.0060861802862167	0.00688027126228656	0.0062631399610999	0.0149588207303845	0.00797251159666462	0.023849519877195	0.0180932666069137	0.0172059313606197	0.0058103914683058	0.00462236823809498	0.00686087797138982	0.00298732098788915	0.00555112381624384	0.00349974832480123	0.00286664667441211	0.00653274883872075	0.00896628765798565	0.00935731094042172	0.00154403570367292	0.0119907981633361	0.00194288934840688	0.0104287614707657	0.00997526259364686	0.00820627418563541	0.022518479368072	0.0197950030675122	0.000909293586326424	0.00204033588147697	0.010491335000975	0.00264867685367297	0.0348848739324034	0.0243524739145462	0.00689733042852314	0.00265102552403675	0.00882034166551325	0.0101185932142435	0.015117202145285	0.00581303131766908	0.00634275582451442	0.0156495625704182	0.00270857963120995	0	0.00320111285691613	0.00708823258907458	0.00852202053818566	0.0211744154708636	0.00664853126893041	0.0136060688783171	0.0170112029984563	0.0050521459426495	0.0589130053667054	0.0197750208983967
HMEC_STAT_2_2	0.0120889495426619	0.00449121207361628	0.00735673681748168	0.00779066472588733	0.00632830179529145	0.00709467058793863	0.0166378434194404	0.00498850514502346	0.00695872928624244	0.00419528043344388	0.00504599227844713	0.00828538508135159	0.0076248239623737	0.0168609670908659	0.00930727224761845	0.0215549707437262	0.0199630164047546	0.0156416223492771	0.00380716048101312	0.00243842049007902	0.00946442834569212	0.00474041285387711	0.00798246425244359	0.00403082425826814	0.0060677303634419	0.00944620659952962	0.0121132831066346	0.0124643527726818	0.00460141080162787	0.0149209040472559	0.00496052721964392	0.0135662558695512	0.00912284722770141	0.00691841503325906	0.0247067344415152	0.0210747318720042	0.0023454490660496	0.00482552673358141	0.00976242905563265	0.00420302680497168	0.0369088590261401	0.0264963785184795	0.00861886542772677	0.00585197967661743	0.00799068033772697	0.0115166880727948	0.0171534205433624	0.00837864972039837	0.00343405078392249	0.0172124722097588	0.00513772512331342	0.00320111285691613	0	0.0100351451399815	0.0103379915403846	0.0197776026582669	0.00981423359570363	0.0134305757337582	0.0196473822439668	0.0022476157255621	0.0570076146903605	0.0212960801656991
HMEC_STAT_2_3	0.00920236817669609	0.00793814005152165	0.00271597684342234	0.0127278205126365	0.00602901858603813	0.00433854807842841	0.00711083684085728	0.00828671100221456	0.0148007721988187	0.00592313092174207	0.0127759235201453	0.010936667123829	0.00568337207116889	0.0160915603830937	0.00616135848365819	0.0272004104336382	0.0189505291926664	0.0193272666933045	0.0108941439160461	0.0103374411936661	0.00803741456729127	0.00848628719642817	0.00291641889985102	0.00725774186727751	0.00473144314465815	0.00655516306533232	0.0057514604974907	0.0064734060837965	0.00640078278682568	0.00973173758219333	0.00632058106839922	0.00684422925000912	0.0119245559683681	0.0114659070380889	0.0220792855892118	0.0219577374867356	0.00776389668907803	0.00684265839750378	0.0120593372807139	0.00625102941707744	0.0344148506233442	0.0239401084861823	0.0103700936905549	0.00492049805360151	0.0110980040819465	0.00708257391723453	0.0158517165198941	0.00773593745225114	0.0123980902772206	0.0175549154191514	0.00745705791562722	0.00708823258907458	0.0100351451399815	0	0.00504960273210905	0.0225898703909763	0.00448790565539968	0.0132945623073682	0.0154300011009155	0.0112097070552365	0.0605731160490276	0.0213791741920067
HMEC_STAT_3_1	0.0139840897370676	0.0104343484065942	0.00488680874113875	0.00953300337879239	0.00939495204348007	0.0034014564430275	0.0110279747062403	0.0109992911749979	0.0126020825957185	0.00655122497716961	0.0145734056378333	0.0144541450035715	0.00284701309268308	0.0207916737729786	0.00174826552300898	0.0231043067172281	0.023750669964474	0.0149191054836619	0.00931749188161663	0.00942548526974697	0.0123766342929332	0.0110777626804796	0.00338295815960205	0.00638350781937439	0.00769449087718793	0.0110635411767954	0.0107924277622638	0.0115104156217094	0.00876918106696084	0.0147764912870613	0.00892301535601313	0.0118850076504971	0.00801938261964127	0.00843886476975122	0.0270861210344239	0.0264737138148293	0.00871517933878405	0.00945006617117809	0.00793416358590864	0.00621614385500959	0.0394469154199879	0.0289510133597363	0.0141015818680205	0.00776783382225711	0.00753488720618047	0.00206793035263831	0.020633447291098	0.0117915041229761	0.0113421148944556	0.0220844898280763	0.010263572769002	0.00852202053818566	0.0103379915403846	0.00504960273210905	0	0.0178568279931623	0.00927878544637779	0.00837628336694276	0.0204759734250715	0.010484387855084	0.0557015740705529	0.0260398901620195
HMEC_STAT_3_2	0.0301218161261434	0.0235089062110366	0.0210613484321422	0.0119996506092495	0.024148206495446	0.0186962407548298	0.0288336314728858	0.0241530584660321	0.0139710842117674	0.0197786387323096	0.0244681629295994	0.0278680583512412	0.0170729076851226	0.0361232914943203	0.0164512556355424	0.00778021676080956	0.0392552002379153	0.00420653011988782	0.0159711033733364	0.0173421207126396	0.0277950238219648	0.0240040870567784	0.0199162111046804	0.0177933002362253	0.022729408953888	0.0270106264582912	0.0279868629442539	0.0286458933982716	0.0225253053330091	0.0318643201710341	0.022900623657253	0.0292848038378633	0.0112805374687662	0.0130126255888592	0.0435043554859195	0.0407901648919294	0.0205228296651893	0.0231668360442706	0.0108836127566726	0.0189590347254288	0.0559309861090194	0.0453614985485851	0.0280196742692774	0.0226402487574038	0.0124010769903374	0.0162188273706276	0.0362508913206847	0.0268336443432396	0.0170420391693243	0.0367746897154577	0.0238821564049846	0.0211744154708636	0.0197776026582669	0.0225898703909763	0.0178568279931623	0	0.0259665056367014	0.00958133013107192	0.0374449488315585	0.0177396377245567	0.038078398125054	0.0408940941351116
HMEC_STAT_3_3	0.00473122147717048	0.00599439874017309	0.00492663556623864	0.014994022346292	0.00368133370060401	0.00729974595340262	0.00753678787504779	0.00598101373331339	0.0160679257897315	0.00680737277316436	0.0106664033941515	0.00728039177171468	0.00896424434988696	0.0116093108459587	0.0100018468301853	0.0297405150783008	0.0145015223405009	0.0223663005325833	0.0121127616142499	0.0111135422539827	0.00377205910323948	0.00627246529671268	0.00624161664823666	0.00878954084071007	0.00386618368631772	0.00222308169217522	0.00233193101603241	0.00282151605050205	0.00522267789912628	0.00591069331192472	0.00488986987515637	0.00380046092296378	0.0148190852447353	0.0137280485086709	0.0178865794062902	0.0174766999136867	0.00755275570816732	0.00516244922556252	0.0151213271534143	0.00753195850174294	0.030310281070138	0.0197573285837156	0.00654398266184824	0.00405843658208114	0.0138019258884283	0.0113465859192287	0.0113915602782385	0.00382734417830037	0.0129644807723545	0.0130751829209295	0.00528707533954587	0.00664853126893041	0.00981423359570363	0.00448790565539968	0.00927878544637779	0.0259665056367014	0	0.0170882700992515	0.0115015222520394	0.0116734201601873	0.0640154772645162	0.0168950678905429
HMEC_STAT_4_1	0.0215681435306498	0.015995639018042	0.0121895779086673	0.00695987977586444	0.0159872956469234	0.00984847125010343	0.0192744924071279	0.0166555797726174	0.0107639212291715	0.0117931838805616	0.0184746815857333	0.0204701369213203	0.00817130989247355	0.0280493115026883	0.00715552569350409	0.0157168563454191	0.0311338336680704	0.00733574844417166	0.0101238079355283	0.0112271705085168	0.0195086205554859	0.0165929422407151	0.0108571207660582	0.0101348845156174	0.0143706852787728	0.0184731628331183	0.0189101494285669	0.0196042238301223	0.014648747511166	0.0228734593208141	0.0149663638461051	0.0201139121652053	0.00468934341034511	0.00702469142151402	0.0349398914141647	0.0332852696256407	0.0132222698928747	0.0153591149632961	0.00398649232606065	0.0110208926560429	0.047375464228135	0.0368104334891567	0.0204022286772785	0.0143370522264158	0.00562065815353356	0.00664499751530454	0.0280380556561284	0.0186773673535152	0.0120566430796518	0.0290249078305896	0.0161687271479563	0.0136060688783171	0.0134305757337582	0.0132945623073682	0.00837628336694276	0.00958133013107192	0.0170882700992515	0	0.0285507516247258	0.0120743362694968	0.0473355231634924	0.0331195718241175
HMEC_STAT_4_2	0.00759787564924185	0.0151573033760834	0.0164274210569169	0.026172442107746	0.0136851247346963	0.018800496501296	0.0124941617173925	0.0146794878971539	0.0265409124866481	0.0178979880438783	0.0177205108842262	0.0123349931452531	0.0204621719291494	0.00612149368071642	0.0214168877220993	0.0408307581263552	0.00641766077924909	0.0337693214212098	0.0228207424747801	0.0216005657702844	0.0101988023043837	0.0149483488814792	0.0176982591013811	0.019938956487737	0.0148465233003989	0.0105750501918919	0.00968658284871764	0.00897380237679956	0.0154809990897752	0.00570102543132929	0.0150797846294568	0.0086681697360017	0.0262405482453255	0.0249423968530424	0.00691657806167722	0.0108238245447077	0.0178646366425156	0.0150041597559072	0.0265792320902035	0.018695721806161	0.0190139408089438	0.0087028169490512	0.0116186490954011	0.0149700315988215	0.02518279095407	0.0225098620903579	0.00524202779758607	0.0112806181188684	0.0230783720272894	0.00808486779282051	0.0145346302496939	0.0170112029984563	0.0196473822439668	0.0154300011009155	0.0204759734250715	0.0374449488315585	0.0115015222520394	0.0285507516247258	0	0.0218436175620007	0.0754628036895141	0.00933475292656331
HMEC_STAT_4_3	0.0142650136849464	0.0066957185249792	0.00849651169335595	0.00585314633247618	0.00836383941379704	0.00760434812599644	0.0181054673451878	0.00721918975185794	0.00471871596753541	0.00532009698160904	0.00676714652658448	0.0105121887034968	0.00764178331484474	0.0191026672659158	0.0091591791628765	0.0193098881841996	0.0222001689706594	0.0135678658680349	0.00196457831388753	0.00106770205824954	0.0116478846284225	0.00697864950557815	0.00876214775799597	0.0042163229773312	0.00782442003724322	0.0115272340801344	0.0140006310945984	0.0144069085730868	0.00657036162483483	0.0170043137946337	0.00695646222552152	0.0154666491300665	0.00752126693293677	0.00518742325650094	0.0269536414206229	0.0232258998415826	0.004143206828785	0.00690837664547414	0.00820417659641144	0.00497680569145445	0.0391497488756251	0.0287432032342608	0.0108635581955588	0.00762273529242773	0.00646916307531199	0.0112894881196136	0.0194000387791285	0.0105644053250376	0.00129172660432726	0.0194212476176094	0.0073108092590712	0.0050521459426495	0.0022476157255621	0.0112097070552365	0.010484387855084	0.0177396377245567	0.0116734201601873	0.0120743362694968	0.0218436175620007	0	0.0547984082328874	0.0234906495192088
HMEC_STAT_G2_3B_2	0.0680818523447824	0.0611396581800559	0.0591200342712689	0.0495736845805085	0.0620408154356008	0.0567573430788608	0.0664289346919145	0.0617528989113455	0.0502872760850058	0.057701515716572	0.0610724980730123	0.0652777770189651	0.0551301400339665	0.0737742955636982	0.0544202114136845	0.0357756810332299	0.0768916415162929	0.041779064185611	0.053319543024568	0.0546704961863031	0.0656800048368083	0.0615644468441426	0.0579618889570009	0.0556797539963996	0.0607041730008614	0.0649908972949605	0.0660318947180261	0.066692979351453	0.0603458600556746	0.069907089568401	0.060734230334202	0.0673139912653912	0.0492706314123015	0.0507339010219418	0.0813714158114292	0.0779011767774775	0.0581747693322077	0.0609428389173314	0.048924590104372	0.0568881523106824	0.0937137671341702	0.083208812861043	0.0655606766301876	0.0606012335458766	0.0503477288831255	0.0538890001994155	0.0739865363742929	0.0646791536624632	0.0538093195429211	0.0741841339082892	0.061596356761964	0.0589130053667054	0.0570076146903605	0.0605731160490276	0.0557015740705529	0.038078398125054	0.0640154772645162	0.0473355231634924	0.0754628036895141	0.0547984082328874	0	0.0782387010388644
HMEC_STAT_G2_3C_3	0.0121864933435591	0.0174061693325126	0.0212717590799287	0.0289397833616126	0.0171395703426861	0.0234371282088076	0.0207949017515996	0.0167560194579565	0.0280250768770134	0.0213876980690943	0.0173809389068466	0.0130493897224095	0.025068180668474	0.00529220157361755	0.026454280825659	0.0426568431202978	0.00295452508011939	0.0368442473296767	0.0250479222783753	0.0236787653815665	0.013717250449698	0.016898883387209	0.0227625570509616	0.0232436199478538	0.018783721884333	0.0149795062219292	0.0161197275461019	0.0154407830674241	0.0185384542221259	0.0128922822177935	0.0181959825467126	0.0157852305415728	0.0297470911813624	0.0278891947105231	0.00643831529953326	0.0017201284417105	0.0203850516486617	0.0178514024523624	0.0302563506879346	0.0221902554198769	0.0162189726819413	0.00731956851972831	0.0128885174889908	0.018801636854187	0.0285917559225184	0.0280889523305402	0.00564898827740315	0.0144652818302326	0.0244808779944783	0.00412637466481379	0.0170851441884403	0.0197750208983967	0.0212960801656991	0.0213791741920067	0.0260398901620195	0.0408940941351116	0.0168950678905429	0.0331195718241175	0.00933475292656331	0.0234906495192088	0.0782387010388644	0
