	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3F_1	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_8_3	0.00668041015826444	0.0011381895610562	0.00194812203880429	0.0056098881397625	0.00861302525727435	0.000648179072129575	0.030496657304105	0.00434909219102159	0.00756446848385884	0.00534399360915684	0.00848891895354311	0.00428304937104488	0.000324010966350152	0.00408204654196842	0.00854588763191176	0.00859638527913367	0.00639964229378976	0.0146156824691787	0.00387146778620763	0.00228193313224118	0.00963007152800726	0.0110720447563656	0.0079465646852209	0.00173585527672251	0.00732510180720358	0.00130885956482088	0.00414535609076388	0.00720339203877927	0.00146036018512872	0.00624263188671028	0.00154094761599676	0.00751413535641839	0.00109054528930529	0.00317032141695831	0.0049230829286105	0.018103245170847	0.00406618133996522	0.00720572530038643	0.000355442606453691	0.0014678365475979	0.00229213733604948	0.00401760597102947	0	0.00393864096401576	0.0165028175958017	0.0146623306079436	0.00574998036068023	0.00492130109791405	0.0175137534941635	0.0138085815450999	0.00682865251285111	0.000412824282546258	0.00882352204346578	0.00639804663425367	0.0236356321150268	0.0113440028789334	0.00957819274845891	0.00452916483157593	0.00748664331191082	0.00431305134984583	0.00664469110654406	0.0108366184202806	0.00837398920453073	0.00488824123740427	0.0116355222384427	0.00804398907315774
HMEC_5_9_1	0.00274179640766656	0.00507682198171725	0.00199052466949833	0.00954845012221179	0.00467444418456456	0.00458681563909935	0.0344337719429463	0.0082876799683938	0.00362586829342532	0.00928256141845298	0.0045503354460858	0.00822163837140099	0.00361463173078769	0.000143406445997407	0.00460730523633157	0.0125348676465612	0.0103381857517844	0.0106772745494496	0.00781006412017783	0.00165671343314417	0.00569151215035395	0.00713352147005956	0.00400797107968769	0.00567448168265555	0.00338649771433666	0.00262978649594702	0.000206716397841773	0.003264786027451	0.00247828613850927	0.00230401228640157	0.00547957609891444	0.00357553433115501	0.00502917814408524	0.00710892910041834	0.00886165953919734	0.0141649880241366	0.000127541145151444	0.00326711932542982	0.00358320024240899	0.00540646578076114	0.00164650921971941	7.89654774911018e-05	0.00393864096401576	0	0.012564486657427	0.0107239244605861	0.00968853919001787	0.000982667310962021	0.0135754682575111	0.0098701440056644	0.00289004087289464	0.0035258188356906	0.0127619972932338	0.00245942904507521	0.0196976905648208	0.0074054871016645	0.00563963218894086	0.000590527835989992	0.0114251582974046	0.000374412781401342	0.00270607685719906	0.0147750240416638	0.0123124783957716	0.00882681855330536	0.00769701475811594	0.0119824881247664
HMEC_5_9_2	0.00982281927909523	0.0176408817826084	0.0145548729621473	0.0221119333864128	0.00789021940269519	0.017150927230557	0.0469906855358669	0.0208513447024677	0.00893877373325317	0.0218460841863727	0.00801432613800679	0.0207853122025788	0.0161788393929386	0.0124210887302138	0.00795735728558269	0.0250978620633125	0.0229015478026838	0.00188730917310881	0.0203737937271602	0.0142210875457285	0.00687316229384645	0.00543115135403953	0.00855668002121283	0.0182384752626779	0.00917813791711359	0.0151940824046879	0.0123577824774594	0.0092998461424209	0.0150425948106292	0.0102605875971535	0.0180435916428896	0.00898910639618463	0.0175932430796514	0.0196727500790357	0.0214252434947762	0.00160061084073191	0.0124369530983884	0.0092975129121447	0.0161474108621613	0.0179704894716243	0.0142108841050203	0.0124855258949189	0.0165028175958017	0.012564486657427	0	0.00184065727935235	0.0222520013760214	0.0115818738081844	0.00101104784579857	0.0026944706829604	0.00967457975108421	0.0160900348308618	0.0253249511454813	0.0101051766578808	0.00713388505194555	0.0051591831762021	0.00692504194145116	0.0119739926491457	0.0239883440307267	0.0121900957076164	0.0098585376086313	0.0273375975236233	0.0248755120674802	0.0213904074998052	0.00486765199970102	0.0245455792001192
HMEC_5_9_3	0.00798221743494902	0.0158004205165079	0.0127143460928931	0.0202715903792437	0.00604959591632134	0.015310454672255	0.0451514923740392	0.0190109655837093	0.00709816134053957	0.0200057333830613	0.00617370388431272	0.0189449312520355	0.0143383454089837	0.0105805242004315	0.00611673446336571	0.0232576132281222	0.0210612285192869	4.66519560733024e-05	0.0185334014951535	0.0123805543689874	0.00503252951998963	0.00359050790429409	0.00671606340763168	0.0163980282164085	0.00733752827264328	0.0133535680446245	0.0105172169268436	0.00745923792608159	0.0132020774349147	0.00841999138075114	0.0162031399054027	0.00714849457470864	0.0157527807011016	0.0178323391620304	0.0195848805472678	0.0034412641941291	0.0105963888253006	0.00745690466824012	0.0143069162072282	0.0161300359878861	0.0123703507379002	0.0106449624099324	0.0146623306079436	0.0107239244605861	0.00184065727935235	0	0.0204116625151671	0.00974129619834038	0.00285170307094382	0.000853815038345368	0.00783397606188364	0.014249538954501	0.0234847099678849	0.00826457841295649	0.00897449651508402	0.0033185380411474	0.00508440960619314	0.0101334210290045	0.0221480587878364	0.0103495274798917	0.0080179362136264	0.0254974272654069	0.0230352558022531	0.0195500435578672	0.00302700517396584	0.0227053120334696
HMEC_Root1_1	0.0124302114881592	0.0046118020634154	0.00769807015920153	0.00014009390315882	0.0143627385915872	0.00510180838669134	0.0247482701346061	0.00140090121885523	0.0133142315865503	0.00040599139572593	0.0142386384294049	0.00146694444704906	0.0060739871002769	0.00983194051000886	0.0142956042969761	0.00284645719742078	0.00064967082743786	0.020365017935529	0.0018785281553853	0.00803187408279986	0.0153797319903455	0.0168216224764059	0.01369631020912	0.00401414003087513	0.0130748755971737	0.00705882007097035	0.00989524815063158	0.0129531711668973	0.00721031791560228	0.0119924508837721	0.00420904665922789	0.0132639007271803	0.00465944597551016	0.00257967647234641	0.000826906148180397	0.0238522879028904	0.00981607578347509	0.0129555043267727	0.00610541830617179	0.00428215729828396	0.0080420780598724	0.00976750186347614	0.00574998036068023	0.00968853919001787	0.0222520013760214	0.0204116625151671	0	0.0106711683560215	0.0232628495062998	0.0195579770654848	0.0125784476707296	0.00616279917865669	0.00307359961750217	0.012147859455005	0.0293840990150638	0.0170935639691286	0.0153278560175229	0.0102790449506377	0.00173669074801971	0.0100629382711907	0.0123944939092317	0.00508675568016497	0.00262405579732436	0.000861748142553056	0.0173850651411278	0.00229404815085485
HMEC_Root1_2	0.00175913089018613	0.00605947791015861	0.00297318978646195	0.0105310803300789	0.00369178329866545	0.00556947349487863	0.0354159958103584	0.0092703189086426	0.00264320454826979	0.0102651935644226	0.00356767417886864	0.00920427773708468	0.0045972928874844	0.000839260909370913	0.00362464414272327	0.0135174725517587	0.0113208098993913	0.00969464592995368	0.0087927060653609	0.00263937912267972	0.00470885482425718	0.00615087052158149	0.00302530828123626	0.00665713502151736	0.00240383343170173	0.00361245028643511	0.000775950972622463	0.00228212148794546	0.0034609502706301	0.00132134610715425	0.00646223031108954	0.00259287046941989	0.00601183426769213	0.00809157515460569	0.0098442946477685	0.0131823906720928	0.000855126206229525	0.00228445479073634	0.00456586149421763	0.00638912031334446	0.00262917492551299	0.000903701859916491	0.00492130109791405	0.000982667310962021	0.0115818738081844	0.00974129619834038	0.0106711683560215	0	0.0125928649702149	0.00888750946604844	0.00190737561190597	0.00450848025926207	0.0137446000090115	0.00147676308439547	0.0187151618873173	0.0064228375312342	0.00465697466250182	0.000392139561132511	0.0124077733615376	0.000608254613880872	0.00172341128036424	0.0157576057203551	0.0132950854084423	0.00980945390131426	0.00671436672668056	0.0129650981984874
HMEC_Root1_3	0.0108338257146686	0.0186518022841329	0.0155658329380641	0.0231227839501397	0.00890123988194966	0.0181618544806845	0.0480008769107205	0.021862216505362	0.00994978694917069	0.0228569393283848	0.00902534580172834	0.021796185085185	0.0171897794952273	0.0134320717716598	0.00896837732512554	0.0261086575766417	0.0239123844562875	0.002898354878288	0.021384673264804	0.0152320513583795	0.00788418900930739	0.00644218554260899	0.00956769598183477	0.0192493872875979	0.01018914935642	0.0162050347969166	0.0133687661502356	0.010310856661526	0.01605354902818	0.0112715904531769	0.0190545064617618	0.010000119242185	0.0186041642453026	0.0206836406608791	0.0224361057759854	0.000589563365133682	0.0134479359811486	0.0103085234490001	0.0171583513680363	0.0189814053311348	0.0152218480336276	0.013496508290613	0.0175137534941635	0.0135754682575111	0.00101104784579857	0.00285170307094382	0.0232628495062998	0.0125928649702149	0	0.00370551462381551	0.0106855873654615	0.0171009760715924	0.0263357421999664	0.0111161808014906	0.00612285441192458	0.00617021859394636	0.00793606835812295	0.0129849800838234	0.0249991607768127	0.0132010810378851	0.0108695437576407	0.028348347384717	0.0258863119093984	0.0224012703660267	0.00587868867140009	0.0255563853971258
HMEC_Root2_1	0.0071284210228169	0.0149466823755701	0.0118605802587793	0.0194179031303586	0.00519579118103791	0.0144567117278578	0.044298316526899	0.0181572627012563	0.00624436082018102	0.0191520427534342	0.00531989961060777	0.0180912275784173	0.0134845933883098	0.00972674279061909	0.00526292997653945	0.0224039670169088	0.0202075515752975	0.000807163094289127	0.017679692953273	0.0115267859052468	0.00417872137966357	0.00273669609234207	0.00586226126861425	0.0155442961415387	0.00648372881457703	0.0124998074458946	0.00966343509968552	0.00660543902242237	0.0123483155717467	0.00756619719047558	0.015349405827279	0.00629469427463269	0.0148990420863923	0.0169786225743811	0.0187311846573783	0.00429507435517984	0.00974260752047739	0.00660310575385119	0.0134531639031942	0.0152763011645761	0.0115165821949045	0.00979118142756748	0.0138085815450999	0.0098701440056644	0.0026944706829604	0.000853815038345368	0.0195579770654848	0.00888750946604844	0.00370551462381551	0	0.0069801789255055	0.0133957861347933	0.022631067107639	0.00741078341968826	0.00982828233157266	0.00246472568896967	0.00423060162326633	0.00927963672706381	0.0212943966711523	0.00949574455975947	0.00716413997812376	0.0246438155201751	0.022181606341438	0.0186963472375754	0.0021731922964391	0.0218516578080996
HMEC_Root2_2	0.000148244910407943	0.00796681878825439	0.00488055493726099	0.0124383619591309	0.001784412456468	0.00747681913599699	0.0373224369634969	0.011177620116173	0.000735830343627509	0.012172479509732	0.00166030285537809	0.0111115799081136	0.0065046469635751	0.00274663485719619	0.00171727303740665	0.0154246988425723	0.0132280781189358	0.00778732519735461	0.0107000141014549	0.00454674608131054	0.0028014887701063	0.00424351383863061	0.00111793511698624	0.0085644696266195	0.000496458683122135	0.0055198115290929	0.00268332508138798	0.000374746494820319	0.00536831249246764	0.000586030064543112	0.00836956701785866	0.000685496143545632	0.00791917562393856	0.0099988926284621	0.0117515872211372	0.0112751233589516	0.00276250011281795	0.000377079802031194	0.0064732158204666	0.00829645779449357	0.00453654193687426	0.00281107563797185	0.00682865251285111	0.00289004087289464	0.00967457975108421	0.00783397606188364	0.0125784476707296	0.00190737561190597	0.0106855873654615	0.0069801789255055	0	0.00641583503857281	0.0156518215767659	0.000430612987241444	0.0168080163454651	0.00451548295583546	0.00274960832766628	0.00229951452179998	0.0143150216840073	0.00251562912111253	0.000183964560899003	0.017664782260075	0.0152023162534108	0.0117167470120934	0.00480701453046827	0.0148723356727979
HMEC_Root2_3	0.00626759238171052	0.00155101357052865	0.00153529821975795	0.00602270721164904	0.0082002119625655	0.00106100324811523	0.0309093382562966	0.00476191327713837	0.00715165261201754	0.00575681314638692	0.00807610533579716	0.00469587054926261	8.88133209139993e-05	0.00366922458309013	0.00813307416184567	0.00900919763900037	0.00681245985585908	0.0142028906044791	0.00428428950802748	0.00186910951073041	0.0092172610633249	0.0106592388628737	0.0075337497124959	0.0021486789825919	0.00691228539543637	0.000896035463989451	0.0037325342087172	0.00679057535938032	0.00104753613959552	0.00582981325761173	0.00195377143292729	0.00710131936955451	0.00150336931813808	0.00358314394492139	0.00533590315815899	0.0176904710144498	0.00365335936202869	0.00679290862607467	5.738167999542e-05	0.00188066040317491	0.00187931372116519	0.00360478393522902	0.000412824282546258	0.0035258188356906	0.0160900348308618	0.014249538954501	0.00616279917865669	0.00450848025926207	0.0171009760715924	0.0133957861347933	0.00641583503857281	0	0.0092363337814646	0.00598522830093401	0.0232228940572976	0.0109311979211549	0.00916538213153735	0.00411634344216592	0.00789945848395549	0.00390022967737697	0.00623187325815876	0.01124942396056	0.00878680215806881	0.00530106152183254	0.0112227183096548	0.00845680287979893
HMEC_STAT_2_1	0.0155035901859852	0.00768536123435825	0.0107715749827197	0.00321369300798401	0.0174360507956193	0.00817536039403657	0.0216752730576142	0.00447449369629187	0.0163875809495161	0.003479589404955	0.0173119551656236	0.00454053647722027	0.00914752325939377	0.0129053948928386	0.0173689189572486	0.000227143154911356	0.00242393058188388	0.023438067759813	0.00495211717356898	0.0111053717111957	0.0184530056951581	0.0198948374408062	0.0167696463288119	0.00708770719230312	0.0161482330828191	0.0101323379549037	0.0129687008758432	0.0160265327313702	0.0102838327896428	0.015065843433424	0.00728261130499945	0.0163372518092632	0.0077330044741721	0.00565325946692644	0.00390050209303514	0.02692514619276	0.0128895305802534	0.0160288658133809	0.00917895391657523	0.00735572097790952	0.0111155754642515	0.0128409579239916	0.00882352204346578	0.0127619972932338	0.0253249511454813	0.0234847099678849	0.00307359961750217	0.0137446000090115	0.0263357421999664	0.022631067107639	0.0156518215767659	0.0092363337814646	0	0.0152212471382686	0.0324565939528102	0.0201667673077431	0.0184011317447911	0.0133524874275199	0.00133691150955308	0.0131363865607128	0.0154678737539757	0.00201316768521309	0.000449545160929149	0.00393534389836974	0.0204582558246317	0.000779553499609193
HMEC_STAT_2_2	0.000282368084027755	0.00753621556276558	0.00444994548811826	0.0120077731871824	0.00221502479700871	0.00704621471712899	0.0368920439184756	0.010747026620434	0.00116644319048322	0.0117418896992855	0.00209091527469509	0.0106809861789459	0.00607404040610792	0.00231602290768252	0.00214788542114606	0.0149941232830981	0.0127974925645522	0.00821792767178202	0.0102694189490084	0.00411613614358683	0.00323210027483319	0.00467412357525214	0.00154854782113756	0.00813386796136002	0.0009270715951055	0.00508920311634211	0.00225271308028051	0.000805359432554897	0.00493770382214209	0.000155417092047162	0.00793896483116841	0.00111610900569941	0.00748857227903006	0.00956829517641749	0.0113209958129377	0.011705714613528	0.00233188817644941	0.000807692739429846	0.00604260919895289	0.00786585541534069	0.00410593198478888	0.00238046374229371	0.00639804663425367	0.00245942904507521	0.0101051766578808	0.00826457841295649	0.012147859455005	0.00147676308439547	0.0111161808014906	0.00741078341968826	0.000430612987241444	0.00598522830093401	0.0152212471382686	0	0.017238581440824	0.00494609228221878	0.0031802198832812	0.00186890223579775	0.0138844408833995	0.0020850169896687	0.000246648433793471	0.0172342184717842	0.0147717396122291	0.0112861554741788	0.00523762338997404	0.0144417574555106
HMEC_STAT_2_3	0.0169562450351277	0.0247735683340682	0.0216878904645816	0.0292440505718576	0.0150237771163633	0.0242836697205277	0.054117731183745	0.0279836331387914	0.0160722623642889	0.0289782381860673	0.0151478759864436	0.0279176093778285	0.0233116890780389	0.0195543052451889	0.0150909107547922	0.0322295401812525	0.0300335534450464	0.00902114700508717	0.0275061448437436	0.021354137791733	0.014006781309007	0.0125648476291363	0.015690194516831	0.025371091856156	0.0163116099419923	0.022327035536314	0.0194910045231376	0.0164333096046114	0.0221755633954157	0.0173939806524487	0.0251762312594645	0.0161225915611265	0.0247259351261869	0.0268051910216842	0.0285574550084278	0.0055332988379469	0.0195701682240118	0.0164309765392413	0.0232802639288215	0.0251031376722044	0.0213439353425564	0.0196187367582508	0.0236356321150268	0.0196976905648208	0.00713388505194555	0.00897449651508402	0.0293840990150638	0.0187151618873173	0.00612285441192458	0.00982828233157266	0.0168080163454651	0.0232228940572976	0.0324565939528102	0.017238581440824	0	0.0122928927511306	0.0140586579658449	0.0191072477624234	0.0311201907761638	0.0193233322988574	0.0169919607353755	0.0344689155681588	0.0320072244968745	0.0285226237323584	0.0120013753823074	0.0316773420639675
HMEC_STAT_3_1	0.00466372667757024	0.0124821316608785	0.00939595930240768	0.0169534852800997	0.00273107888832712	0.0119921486868086	0.0418352970774799	0.0156928036805635	0.00377965739638582	0.0166876159788319	0.00285518826001395	0.0156267664812785	0.0110200072021061	0.00726208358106085	0.00279821818985423	0.0199396582564154	0.0177431609927965	0.00327188627970554	0.0152152190955406	0.00906215840733976	0.00171400245706135	0.000271971107132527	0.00339755437416545	0.0130797610598441	0.00401902770440576	0.0100351995929763	0.00719877488446784	0.00414073912980669	0.00988370454499823	0.00510150788218802	0.0128848655752031	0.00382999132844522	0.0124344901537915	0.0145141276932062	0.0162667440196238	0.00675977245293212	0.0072779485641069	0.00413840583764457	0.0109885769978128	0.0128117589910793	0.00905195450028483	0.00732652324930211	0.0113440028789334	0.0074054871016645	0.0051591831762021	0.0033185380411474	0.0170935639691286	0.0064228375312342	0.00617021859394636	0.00246472568896967	0.00451548295583546	0.0109311979211549	0.0201667673077431	0.00494609228221878	0.0122928927511306	0	0.00176588299181342	0.00681497057478478	0.0188300454787425	0.0070310817167685	0.00469944603041134	0.0221795992254813	0.0197172888981341	0.0162319054667848	0.000291533991923315	0.0193873276464825
HMEC_STAT_3_2	0.00289785278877325	0.0107163383001062	0.00763012444743124	0.0151877743229903	0.000965197674403604	0.0102263478965786	0.0400705171036981	0.0139270668312311	0.00201377953436553	0.0149218993879399	0.00108930736564952	0.0138610283330881	0.009254192610927	0.00549622742699837	0.00103233714624829	0.0181740169224927	0.0159774673143804	0.00503775810910338	0.0134494729818381	0.00729631982098561	5.18805945753861e-05	0.00149391215905385	0.00163167511960892	0.011313977189744	0.0022531508146575	0.00826937229665463	0.00543291819111193	0.00237486276389167	0.0081178754083133	0.00333563634882037	0.0111190785582831	0.00206411366449795	0.0106686960567355	0.012748368522192	0.014501018699734	0.00852561632196877	0.0055120925460344	0.00237252946151597	0.00922276198129585	0.0110459708066871	0.00728611580218121	0.00556066764964772	0.00957819274845891	0.00563963218894086	0.00692504194145116	0.00508440960619314	0.0153278560175229	0.00465697466250182	0.00793606835812295	0.00423060162326633	0.00274960832766628	0.00916538213153735	0.0184011317447911	0.0031802198832812	0.0140586579658449	0.00176588299181342	0	0.005049110726438	0.0170643769150471	0.00526522362075135	0.00293357232418083	0.0204140177406115	0.0179516419787441	0.0144661794347381	0.00205741657828697	0.0176216725578409
HMEC_STAT_3_3	0.00215126988942898	0.00566734342162827	0.00258105136116191	0.0101389564966769	0.00408392061877859	0.00517733819436986	0.0350240363012791	0.00887819148025963	0.00303534291762166	0.00987306893435196	0.00395981164025543	0.00881215013314529	0.00420515618464831	0.000447121404046001	0.0040167815398443	0.0131253590767086	0.0109286885534449	0.010086770899094	0.00840057739605216	0.00224724043967095	0.00510099081279928	0.00654300409123951	0.00341744630624773	0.00626500161867319	0.00279597199459697	0.00322031244642082	0.000383811455804861	0.00267426014269193	0.00306881228101813	0.00171348533218924	0.00607009654269603	0.00298500888088066	0.00561969969712672	0.0076994447842467	0.00945216879864327	0.0135745034687419	0.000462986703989076	0.00267659344375325	0.00417372475067316	0.00599698641069293	0.00223703623509517	0.000511562367450686	0.00452916483157593	0.000590527835989992	0.0119739926491457	0.0101334210290045	0.0102790449506377	0.000392139561132511	0.0129849800838234	0.00927963672706381	0.00229951452179998	0.00411634344216592	0.0133524874275199	0.00186890223579775	0.0191072477624234	0.00681497057478478	0.005049110726438	0	0.012015655735463	0.000216115072541668	0.00211555030019744	0.0153655017098121	0.0129029710729436	0.00941732795360133	0.0071064991815929	0.0125729826126064
HMEC_STAT_4_1	0.0141667880817527	0.00634847391866101	0.00943471395639373	0.00187678448168062	0.0160992792719227	0.006838476615059	0.0230119410830439	0.00313758913577955	0.0150507923634488	0.00214268158368815	0.0159751815641138	0.00320363216791361	0.00781064720866983	0.0115685576383412	0.0160321463075824	0.00110976847920748	0.00108702037507775	0.0221014155082453	0.00361521452791277	0.00976851410108466	0.0171162517896157	0.0185581103218194	0.0154328638309143	0.00575081588774805	0.0148114407583109	0.00879547069888896	0.011631864396684	0.0146897385282799	0.00894696697290502	0.0137290349284848	0.00594572126206555	0.0150004624322526	0.00639611749181223	0.00431636004353742	0.00256359553129136	0.0255885802387023	0.0115526931320796	0.0146920716461659	0.00784207813151221	0.00601883141801074	0.00977871796033084	0.0115041198844403	0.00748664331191082	0.0114251582974046	0.0239883440307267	0.0221480587878364	0.00173669074801971	0.0124077733615376	0.0249991607768127	0.0212943966711523	0.0143150216840073	0.00789945848395549	0.00133691150955308	0.0138844408833995	0.0311201907761638	0.0188300454787425	0.0170643769150471	0.012015655735463	0	0.0117995521548644	0.0141310711202354	0.00335007586848359	0.000887366545660923	0.00259843744879313	0.0191215397500952	0.000557358224662205
HMEC_STAT_4_2	0.00236738454543013	0.00545123086312163	0.00236493678633306	0.00992284958831277	0.00430003425330373	0.00496122521271133	0.0348080187219484	0.00866208265323143	0.00325145718251702	0.00965696160013172	0.00417592535886578	0.00859604121266519	0.00398904247843665	0.000231006339797156	0.00423289522015514	0.0129092577287178	0.0107125829767325	0.0103028774286285	0.00818446790886387	0.00203112573943766	0.00531710366294442	0.00675911553669643	0.00363356036238261	0.00604888962882937	0.003012086378024	0.00300419816240301	0.000167696388595406	0.00289037458280633	0.00285269792209664	0.00192960013434479	0.00585398436106831	0.00320112317152858	0.00540358709577072	0.00748333439439248	0.00923606081348372	0.0137906031166282	0.000246871640796597	0.00289270788283811	0.00395761102360079	0.00578087415868165	0.002020921531358	0.000295447307024268	0.00431305134984583	0.000374412781401342	0.0121900957076164	0.0103495274798917	0.0100629382711907	0.000608254613880872	0.0132010810378851	0.00949574455975947	0.00251562912111253	0.00390022967737697	0.0131363865607128	0.0020850169896687	0.0193233322988574	0.0070310817167685	0.00526522362075135	0.000216115072541668	0.0117995521548644	0	0.00233166496922691	0.0151494054666949	0.0126868692617872	0.00920121991582416	0.00732260998466875	0.0123568801287289
HMEC_STAT_4_3	3.57196511201982e-05	0.00778285853498802	0.00469659197202101	0.012254407957589	0.00196837677171918	0.00729285836446348	0.0371385670066133	0.0109936640748681	0.000919794857166631	0.0119885250599549	0.00184426720214356	0.0109276237659424	0.00632068526166945	0.00256267078702243	0.00190123736994812	0.0152407505369786	0.0130441255055782	0.00797128540099025	0.0105160573441588	0.00436278290158827	0.00298545274579133	0.00442747708380322	0.00130189957609575	0.00838051005018917	0.000680423220362151	0.00533584901761996	0.00249936098809211	0.000558711040952876	0.00518434986833797	0.000402065520043911	0.00818560721530543	0.000869460662652478	0.00773521531882698	0.00981493487666897	0.0115676320815343	0.0114590788293193	0.00257853604852725	0.000561044348004889	0.00628925409065536	0.00811249790846707	0.00435257875083912	0.00262711159190621	0.00664469110654406	0.00270607685719906	0.0098585376086313	0.0080179362136264	0.0123944939092317	0.00172341128036424	0.0108695437576407	0.00716413997812376	0.000183964560899003	0.00623187325815876	0.0154678737539757	0.000246648433793471	0.0169919607353755	0.00469944603041134	0.00293357232418083	0.00211555030019744	0.0141310711202354	0.00233166496922691	0	0.0174808390218365	0.0150183674818757	0.0115327918164729	0.00499097741060203	0.0146883862222439
HMEC_STAT_G2_3B_1	0.0175165545677092	0.00969847336824325	0.0127846398540683	0.00522684820521355	0.01944896432693	0.0101884659834674	0.0196624181304934	0.00648763978518872	0.0184005227786459	0.00549274287904389	0.0193248721340188	0.00655368202342237	0.0111606147935388	0.0149184186626385	0.019381834350848	0.00224031046228757	0.00443709027468821	0.0254507867865678	0.00696525919075109	0.0131184306082824	0.0204658901704758	0.0219076779995411	0.0187825780409398	0.00910082681926661	0.0181611811361308	0.0121454137966286	0.0149817233207129	0.0180394839158773	0.0122969060873379	0.0170788185413624	0.00929572854740455	0.0183501949544547	0.00974611598759661	0.00766639488774567	0.00591365262334818	0.0289377266225789	0.0149025546811126	0.0180418169380705	0.0111920449725177	0.00936883731112589	0.0131286341760555	0.014853983036129	0.0108366184202806	0.0147750240416638	0.0273375975236233	0.0254974272654069	0.00508675568016497	0.0157576057203551	0.028348347384717	0.0246438155201751	0.017664782260075	0.01124942396056	0.00201316768521309	0.0172342184717842	0.0344689155681588	0.0221795992254813	0.0204140177406115	0.0153655017098121	0.00335007586848359	0.0151494054666949	0.0174808390218365	0	0.00246271202422933	0.00594849417315101	0.0224710783534339	0.00279271956830605
HMEC_STAT_G2_3B_2	0.0150540840971834	0.00723582534128327	0.0103220483842343	0.00276414932381223	0.016986555274129	0.00772582576239043	0.0221247395367971	0.00402495153145489	0.015938079536395	0.00303004599705087	0.0168624589271912	0.00409099440656062	0.00869799136963079	0.0124558766020275	0.016919423047265	0.000222402014252378	0.00197438621626795	0.0229886132270189	0.00450257572298685	0.0106558463105884	0.0180035162475154	0.0194453572124084	0.0163201470191052	0.00663816986988769	0.015698730377402	0.00968280916749225	0.0125191828550574	0.0155770293763519	0.00983430450850609	0.0146163351279088	0.00683307443553075	0.0158877501227713	0.00728346870019907	0.00520371920316324	0.00345095917067867	0.0264757211903245	0.0124400122219717	0.0155793624707675	0.00872942212078101	0.00690618428165282	0.0106660501008557	0.0123914393597126	0.00837398920453073	0.0123124783957716	0.0248755120674802	0.0230352558022531	0.00262405579732436	0.0132950854084423	0.0258863119093984	0.022181606341438	0.0152023162534108	0.00878680215806881	0.000449545160929149	0.0147717396122291	0.0320072244968745	0.0197172888981341	0.0179516419787441	0.0129029710729436	0.000887366545660923	0.0126868692617872	0.0150183674818757	0.00246271202422933	0	0.00348580101887242	0.0200087793928712	0.000330008381257044
HMEC_STAT_G2_3C_1	0.011568509672131	0.0037500594667544	0.00683633892322263	0.000721654272029336	0.0135010529928719	0.00424006718295466	0.0256098182761918	0.000539153317958879	0.0124525368855008	0.000455756806166377	0.0133769517157427	0.000605196588656971	0.00521224911867076	0.00897022073631434	0.0134339180938507	0.00370820196967683	0.00151141865600962	0.0195033983717835	0.00101678062436072	0.00717014444490639	0.0145180559094961	0.0159599610556507	0.0128346187415463	0.00315239594476428	0.012213178919196	0.00619708597616984	0.00903352876219504	0.0120914734981054	0.00634858447439246	0.0111307457336473	0.00334730303356698	0.0124022056073241	0.0037977035075005	0.00171792974914445	3.48420040566963e-05	0.0229907176701172	0.00895435591365493	0.0120938066768869	0.00524368043892296	0.00342041385162436	0.00718034847195773	0.00890578170031975	0.00488824123740427	0.00882681855330536	0.0213904074998052	0.0195500435578672	0.000861748142553056	0.00980945390131426	0.0224012703660267	0.0186963472375754	0.0117167470120934	0.00530106152183254	0.00393534389836974	0.0112861554741788	0.0285226237323584	0.0162319054667848	0.0144661794347381	0.00941732795360133	0.00259843744879313	0.00920121991582416	0.0115327918164729	0.00594849417315101	0.00348580101887242	0	0.0165234098212592	0.00315579398109973
