	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3C_3
HMEC_5_9_3	0.00461354699759547	0.0127523566604161	0.00866582091446921	0.00440992700953579	0.00570454152373121	0.00816245624297425	0.00866908883068647	0.0277006228547223	0.0159550852815834	0.00563426361613808	0.0128824084370325	0.0165555349701732	0.00215387498668331	0.0112938841521043	0.00411842772127153	0.00450515179458593	0.00915088159177734	0.0140128288468649	0.00285631774408308	0.00520519422407412	0.0102495217069778	0.00491460000113146	0.0107240638112324	0.00818547797759873	0.00481486348317391	0.00999520842874157	0.00810228441224832	0.00908755993473694	0.00537382247289699	0.00317565916679837	0.0346029707862475	0.0294971396903057	0.0233300416628291	0.00312176567637806	0.0103368549365974	0.00476461271109963	0.00725024987215408	0.00119360883742156	0.0152753603783968	0.00580652444150471	0.033775476601908	0.017993315339978	0.0108294949002365	0.00440519222634131	0	0.00249468464249277	0.0102322692432862	0.00848896855779749	0.00641484757902864	0.0121904494422421	0.0246638655192876	0.00583423517693998	0.00793325696979528	0.0102732661108438	0.00309510270251834	0.0064896770108931	0.00167278033279311	0.00278790751171535	0.0139784875149035	0.0131568817043444	0.00699018373164937
HMEC_Root1_1	0.00216482906719244	0.0106532709889726	0.00660494768006681	0.00316632819477343	0.00373514998108117	0.00827549436833975	0.00802107329071893	0.0277991881558365	0.0142811758983473	0.00689057288624783	0.0110639345955699	0.0167522712362536	0.00447867628094322	0.0089646176816235	0.00633226019135016	0.00422759477951081	0.00748349291259772	0.0121510889348081	0.00170240246285103	0.00515271751815104	0.00776393102536196	0.00440378404076417	0.00929927186894326	0.00572281131109799	0.00413038125650487	0.0115608727431639	0.00562277312900588	0.00663763076179773	0.00292395200211077	0.000879599857738565	0.0349278837555193	0.0281730660470461	0.0227367895386412	0.00233608292155793	0.0111423413615573	0.00653189299334207	0.00603406487228712	0.00238354917256811	0.0147324641889576	0.00445627020098718	0.0340977327819717	0.0186342926547517	0.0111525916509719	0.00281410145255763	0.00249468464249277	0	0.0096992108354298	0.00738214341147778	0.0054550331711024	0.0119234349973788	0.0255193344873574	0.0053864422035942	0.00573058772294077	0.00781161910630854	0.00217274832616505	0.00527930512437728	0.0021096860578054	0.00273482389623717	0.0132363165019514	0.0134257154873992	0.0094222017353062
HMEC_Root1_2	0.0103306267270377	0.017714610333982	0.0145174136811279	0.0127618804924571	0.0125548844562558	0.00293984296202028	0.017626574515528	0.0374942664598975	0.0223169472897445	0.00684821707252656	0.0189924693623689	0.00770859101271844	0.0100128181124238	0.0151473067317371	0.00996846579643126	0.00574099997259675	0.0161433660068902	0.019851478377353	0.0114011729278394	0.0148224864533176	0.0112287337125428	0.00539472042946508	0.00389143119982446	0.00978876514640652	0.0138186128830045	0.00899247162299945	0.0114096528242439	0.0124481325247224	0.00912218480840011	0.0102874210938851	0.0256705100724888	0.0365269203995819	0.0321703666092162	0.0120297931202261	0.005614452785846	0.00841977545238396	0.00411503606104237	0.00903870275228504	0.00506390505817765	0.00551192455170561	0.0248434252181681	0.0105224960632356	0.0207920338058482	0.00705227165033203	0.0102322692432862	0.0096992108354298	0	0.00298041654087581	0.00430611032366488	0.00241487670528091	0.0175506415300032	0.0150816072161582	0.0133931666099424	0.0130216286840876	0.00759208387965288	0.00468703066396832	0.00861821209440506	0.00748806545512452	0.00379813284165724	0.00499155958350161	0.0128175378821499
HMEC_Root1_3	0.00762783827007446	0.0147368003610378	0.0116071921253038	0.0102547540840523	0.00981950595171513	0.0040435904134037	0.015051987719412	0.0350263758999314	0.019361208631283	0.00689306476431645	0.0160426973840804	0.0106883146330883	0.00886698446940489	0.0121678989093134	0.00940721533214742	0.00417366921945013	0.0132965450253559	0.0168860711214588	0.00905703757324866	0.0125223066434771	0.00830664991623857	0.00367454385326266	0.00247120649702108	0.00680925835175998	0.0113869160648148	0.0103688911563105	0.00843712561271865	0.00946867879142936	0.00630114911394659	0.00782532494817718	0.0285835325345304	0.0335703216813837	0.0294260780659747	0.00969919718146165	0.00763423295223692	0.00814950309982066	0.0013569364458645	0.00734186528268522	0.00757484230188055	0.00293376718353743	0.0277584542650468	0.0134458013784524	0.0185228768880189	0.00457957498031178	0.00848896855779749	0.00738214341147778	0.00298041654087581	0	0.00207658354396306	0.00538385080227287	0.0204924509701277	0.0126563591171471	0.0104817045132539	0.0100491476924501	0.00549398040986782	0.00210299091145084	0.00681652234921546	0.00572563020730449	0.00593689188008744	0.00788305218307499	0.0126475870251728
HMEC_Root2_1	0.00604843742698442	0.0138836703992508	0.0104095001365405	0.00846564670706708	0.00827649186358926	0.00383014231689554	0.0133240764483278	0.0332262999604706	0.0183001206641126	0.00543752300597713	0.0149654185548613	0.0117635015610429	0.00684593923850516	0.0114735178748027	0.00754952997399882	0.0021598889734659	0.01193040013356	0.0158927062737137	0.00715351681489069	0.010606308424364	0.0081185550087851	0.00164083107699174	0.00443039588721538	0.00625873187295719	0.00954460175970306	0.00952597709019084	0.00760045594475136	0.00872142857225615	0.00494490216509839	0.00599533077856441	0.0298805910962775	0.0324910476175415	0.027877557501758	0.00779059549330978	0.00745282790762172	0.00645395788791814	0.00101360685164253	0.00526531334250627	0.00929018121685691	0.00127033728762821	0.0290516002043929	0.0141495176247537	0.0166025243419191	0.00274689593175404	0.00641484757902864	0.0054550331711024	0.00430611032366488	0.00207658354396306	0	0.00664240895078227	0.0211971949709727	0.0108122871199542	0.00929808259082048	0.00950823400189098	0.0034578781711307	0.000658628901880396	0.00474209944465881	0.00364925981979472	0.00778377107049332	0.00863996719075042	0.0108793348529698
HMEC_Root2_2	0.0126897623089923	0.0201192324324138	0.0169279077805867	0.0150357658541826	0.0149173749821564	0.00415534290010287	0.0199099917560659	0.0396902324765977	0.0247309672853905	0.00797476158177243	0.0214068450387877	0.00531430387456242	0.0116629557641992	0.0175383591510321	0.0112693268643062	0.00780666099058585	0.0185371292421452	0.0222640803201832	0.0136167241917477	0.016989497942101	0.0135539218746183	0.00753702546445075	0.00581479129408845	0.012181671087294	0.0160534998217487	0.00881871930776045	0.013819592038756	0.0148502897898091	0.0115182540425298	0.0125615776779925	0.0232676774434995	0.0389398145364852	0.0345139413248475	0.0142333925614219	0.00509744548558629	0.00962143360632325	0.00652476048090163	0.0110075308045438	0.00332135876681532	0.0078796728809918	0.0224398766474937	0.00829805156233497	0.0229115841901369	0.00936932071917144	0.0121904494422421	0.0119234349973788	0.00241487670528091	0.00538385080227287	0.00664240895078227	0	0.0152636481200283	0.0173063224878647	0.0158042164926761	0.0153979527805523	0.00977312663493406	0.00707022176393082	0.0106480429392243	0.00954029143556204	0.00293821332844006	0.00298895631337861	0.0137363737767381
HMEC_Root2_3	0.0269298778896923	0.0350689655148176	0.0315316827460698	0.0286323465835701	0.0290774916455532	0.0174869968048778	0.0332960938062147	0.0517723981695088	0.0394436781028192	0.0190373882097074	0.0361168915391624	0.0101009503055441	0.0230946230998692	0.032597013102892	0.0215703140626443	0.0214096744702717	0.0328625888347458	0.0370713838599774	0.0270172873617972	0.0298638251688712	0.0287756176696033	0.0214017010818967	0.0210233879384642	0.0272625514200944	0.0293644190449934	0.0153182564126801	0.0287667323194749	0.0298600037880315	0.0260833132234916	0.026336648585677	0.0116455655309993	0.053564392263484	0.0479797370762777	0.0275220924271252	0.0143953668490416	0.020185618735213	0.0214186262406614	0.0237171969001261	0.0148680720500529	0.0224554002746981	0.0109381049877404	0.00706020584434455	0.0351066639135285	0.0236039503268981	0.0246638655192876	0.0255193344873574	0.0175506415300032	0.0204924509701277	0.0211971949709727	0.0152636481200283	0	0.0304752015079601	0.0304416292708069	0.0305230270205788	0.0234332966485515	0.021773798406042	0.0236370672843495	0.0227896938452144	0.0165124836761602	0.0126243183397513	0.0217432987574562
HMEC_STAT_2_1	0.00531222016596282	0.00888718918552735	0.00542128189933114	0.00244472111456938	0.00375301242522981	0.0135665833660158	0.00283552681482925	0.0224193575277187	0.0108182476619989	0.0114644960447731	0.00820350757091215	0.022058050688558	0.00767991592645496	0.00863715830224835	0.00956310130125005	0.00955366705215921	0.00461124806517307	0.00935328049161851	0.00368997275726182	0.000965997972166662	0.0100574549779991	0.00977513956233396	0.0143312714118422	0.00872992427771848	0.00126998129050451	0.0157638262355682	0.00743798764738435	0.00777438542409448	0.00685239460176547	0.00483298153854716	0.0402077181478751	0.0238088325803429	0.0175391331697104	0.00308097975118111	0.0161101124171892	0.0105355177626255	0.0112995718629849	0.00676833841260991	0.0201013106820015	0.00972877456161598	0.0393782434280049	0.023735514759506	0.0059647945074542	0.00809422817944027	0.00583423517693998	0.0053864422035942	0.0150816072161582	0.0126563591171471	0.0108122871199542	0.0173063224878647	0.0304752015079601	0	0.0054969990954572	0.00883808469114262	0.00753658565562869	0.010572268589424	0.0069114767454145	0.00790118692992711	0.0185678692359222	0.0186959194413841	0.0115226531703597
HMEC_STAT_2_2	0.00371874090986865	0.00493746721107805	0.00112556544346357	0.00414435254383748	0.00233414248805447	0.0129613117095988	0.00617391193129711	0.0255614242284661	0.00901086359231011	0.0124846607514682	0.00567898008847476	0.0210321819577393	0.010071573971261	0.00345466112916616	0.0119998208384121	0.00917729729761442	0.00300065079463047	0.00665800136317898	0.00518828629782331	0.00621224707482619	0.00489344696795071	0.00909660407025456	0.0113114107214737	0.00432581117094119	0.00490353858557853	0.0171960238690369	0.00253709468178907	0.00239001448847584	0.00436368903716759	0.00487329492479164	0.0390523251717438	0.0231966407887681	0.0191945938418065	0.00524225471265478	0.0163022190812609	0.0122575679018711	0.0092799390577725	0.0081071960953164	0.0179606620778354	0.00802797619153869	0.0382264372944395	0.0234168517079026	0.0107000879717179	0.00686409967592368	0.00793325696979528	0.00573058772294077	0.0133931666099424	0.0104817045132539	0.00929808259082048	0.0158042164926761	0.0304416292708069	0.0054969990954572	0	0.00335491843088911	0.00733283674970418	0.00877694217226208	0.00782451406020665	0.00819910930547041	0.0162111583483614	0.0179353043461676	0.014882508938685
HMEC_STAT_2_3	0.00566034825579817	0.0049238089071483	0.0038269769346407	0.00722568747256324	0.00536795166261451	0.0133379881342748	0.00938668254035319	0.0280961095928639	0.00979622016693887	0.0138359507007899	0.00670343743256635	0.0207111728326974	0.0122840932211428	0.00221322087499569	0.0140793560243048	0.0101313800418278	0.00575190099289558	0.0072652589986178	0.00787248259606109	0.00951145350806228	0.00220830829326537	0.00988236824011901	0.0101249062375533	0.00327088692567453	0.00814911003352162	0.0184881777973645	0.00221845124102296	0.00120138302433391	0.00532329250893232	0.00710505083975885	0.0383320963765618	0.0238337710879626	0.0211706087855091	0.00810865376545365	0.0169356732817776	0.0139831997256299	0.00913185032672036	0.0101101130152521	0.0170117323741243	0.00833852355395053	0.0375163375188628	0.0234692141338629	0.013963612572603	0.00776623739811283	0.0102732661108438	0.00781161910630854	0.0130216286840876	0.0100491476924501	0.00950823400189098	0.0153979527805523	0.0305230270205788	0.00883808469114262	0.00335491843088911	0	0.00872884963776654	0.00887674805218648	0.00968318115152636	0.00968970000293483	0.0151898719621036	0.0179036881203774	0.0172330396964222
HMEC_STAT_3_1	0.00362494296139922	0.0122480666274514	0.00833133401306584	0.00533517536987345	0.00566331440154978	0.00611016882048612	0.0101936389994101	0.0299266717844441	0.0161766781925436	0.00519014819882418	0.0128980025545688	0.0145806803175608	0.00419549028874871	0.0102511206633986	0.0056139814664678	0.00206158067855431	0.00945768192931336	0.0139422127091568	0.00384772637954533	0.00723272644952527	0.0081216467723032	0.00223863683589208	0.00764802404772995	0.0059864608243758	0.00629087938562958	0.0099028256137048	0.00652552413486537	0.00765669981402815	0.00340565956358716	0.0029202191573115	0.0327580791452729	0.0301879476323601	0.024905303940372	0.00446057987002437	0.00909804366815385	0.00526828223818054	0.00420286697749452	0.00209674183496604	0.0126476166615931	0.0027153991341572	0.0319278585938573	0.0165103302934212	0.0132028845634358	0.00140363966459212	0.00309510270251834	0.00217274832616505	0.00759208387965288	0.00549398040986782	0.0034578781711307	0.00977312663493406	0.0234332966485515	0.00753658565562869	0.00733283674970418	0.00872884963776654	0	0.0034342015832494	0.00150814210344852	0.000965385517198174	0.011211039754189	0.0112603471501129	0.00898099343505249
HMEC_STAT_3_2	0.00565031978758292	0.0133013438816576	0.00989490625265371	0.00818651538615441	0.00787096178825164	0.00446608304287214	0.0130145626438	0.0329645448640562	0.0177631557644776	0.00601507721180494	0.0144288911440799	0.0122578091942514	0.00711820754128947	0.0108634797193848	0.00796032533802972	0.00252399803655809	0.0114680875811527	0.0153390559112848	0.00695703601075663	0.0104221173179004	0.00746237571042781	0.00200415316110358	0.00423871095139403	0.00561940606671505	0.00930233697111826	0.0101720526224566	0.00700168934215008	0.00811286964370427	0.00445222846277213	0.00573943983333535	0.0303331228497779	0.0319647992604042	0.0274922329043616	0.00759888665706205	0.00810276025964229	0.00695067182473673	0.00076975616369239	0.00538291155671373	0.00957409991984025	0.000846759202793318	0.0295050003906533	0.0147201139798379	0.0164233321957705	0.00248200494661387	0.0064896770108931	0.00527930512437728	0.00468703066396832	0.00210299091145084	0.000658628901880396	0.00707022176393082	0.021773798406042	0.010572268589424	0.00877694217226208	0.00887674805218648	0.0034342015832494	0	0.00482925323613369	0.00379490708593966	0.00799772400758694	0.00918882745259982	0.0113237231740605
HMEC_STAT_3_3	0.00416983098167208	0.0127549564572221	0.00871394889752744	0.00501795449376142	0.00583514099929737	0.00671598077584572	0.0096952428049373	0.0291094547696389	0.0163631773113744	0.00481612960835575	0.0131640562385102	0.0151877419436995	0.00277393705335627	0.0109912077266523	0.00440720241105686	0.00287727207393281	0.00954914065141407	0.0142562871493413	0.00338735966555444	0.00644004837232001	0.00932755588232015	0.00325857464524694	0.00906739016140302	0.00720282159645854	0.00574532612845588	0.00945953533598006	0.00746582938669126	0.00854649822102017	0.00445374553941328	0.00298797033701582	0.0333136372565097	0.0301802965985663	0.0244394097215283	0.00388997068349906	0.00924438385504851	0.00443424394125534	0.00558580405898387	0.000588993108138481	0.0136755008329062	0.00417420560538679	0.0324844074051468	0.016836665389525	0.0122762990624169	0.00289782462675962	0.00167278033279311	0.0021096860578054	0.00861821209440506	0.00681652234921546	0.00474209944465881	0.0106480429392243	0.0236370672843495	0.0069114767454145	0.00782451406020665	0.00968318115152636	0.00150814210344852	0.00482925323613369	0	0.00113267439046185	0.0123403287355274	0.0118075261641855	0.00767987131992488
HMEC_STAT_4_1	0.00448046683404929	0.0131293003953016	0.00916740457615465	0.00585688002975078	0.00640988087626866	0.00566887142141035	0.0106420964256578	0.0301845607634098	0.016958627130317	0.00428718839517715	0.013704749472352	0.0141592712143907	0.00342580877670827	0.0111840375652323	0.00469755408692633	0.0017483694958585	0.0101911308218748	0.0147668015399863	0.00427207203069454	0.00748856009965358	0.00907713794304763	0.00212842738792615	0.00802602533921603	0.00694301935402099	0.00669606846013901	0.00900194700476989	0.00748313533085791	0.00860997976713508	0.00436710419038478	0.00357815447228231	0.0323125249764462	0.0308998898678521	0.0253872309765787	0.00483346098307044	0.00840794959649749	0.00430297998901478	0.00453454545841649	0.00161787456538018	0.0125473959767845	0.00321830768829791	0.0314827198917454	0.0159246264607558	0.0133733626487049	0.00224819445693736	0.00278790751171535	0.00273482389623717	0.00748806545512452	0.00572563020730449	0.00364925981979472	0.00954029143556204	0.0227896938452144	0.00790118692992711	0.00819910930547041	0.00968970000293483	0.000965385517198174	0.00379490708593966	0.00113267439046185	0	0.0112077942750136	0.0107961766381868	0.0080859086298886
HMEC_STAT_4_2	0.0135577483123596	0.0200777921350323	0.0173284182893241	0.0161818347171013	0.0157336944317113	0.00654138493050697	0.0209881551228405	0.040955246583905	0.0248637570608013	0.0104957907373793	0.0215994807982575	0.00646929717794231	0.0138102625800915	0.0173962581980616	0.0137020607680356	0.0094736980671949	0.0191119270241337	0.0223452208243844	0.0149311101876924	0.0183883883293778	0.0131372813188497	0.00908591360796732	0.00506567295386256	0.0121748915007756	0.0172981075876756	0.011751866202104	0.0139561577908216	0.0148598936799542	0.0121900255347821	0.0137360130980359	0.0231620432706255	0.0390029076577566	0.0353007182765066	0.0155700754783732	0.00803541230268088	0.0121109984065858	0.00728574302215857	0.0127867222231183	0.00183285478366499	0.00884317542324362	0.0223495936579852	0.00994724230503941	0.0243850599380096	0.0104743477476996	0.0139784875149035	0.0132363165019514	0.00379813284165724	0.00593689188008744	0.00778377107049332	0.00293821332844006	0.0165124836761602	0.0185678692359222	0.0162111583483614	0.0151898719621036	0.011211039754189	0.00799772400758694	0.0123403287355274	0.0112077942750136	0	0.00548541528315423	0.0164032092602598
HMEC_STAT_4_3	0.0145573926618026	0.0224759475937452	0.0190431874603993	0.0165917144675072	0.0167627353715804	0.0051506486394838	0.021427245355789	0.0408511574821342	0.0269377517819649	0.00804023358082595	0.0236037044706901	0.00340218648094045	0.0121547278789899	0.0199809766892464	0.0112813909876992	0.00919956920693767	0.020499944830387	0.0245249883739157	0.0150536580001788	0.0182456942962094	0.0161862736912686	0.00908098529632569	0.008726262556246	0.0146414905287769	0.0174888936037107	0.00718871742839775	0.0161628355211439	0.0172472231491775	0.01357595094337	0.0141698470754056	0.0215197372100071	0.0411214029578778	0.0361567865552681	0.0156279891084274	0.00367521429928196	0.00961711100702608	0.00880113901943004	0.0120429638047473	0.00491316434997313	0.00990911212228858	0.0206896747702072	0.00556733154038486	0.0239822721684499	0.0111884811792687	0.0131568817043444	0.0134257154873992	0.00499155958350161	0.00788305218307499	0.00863996719075042	0.00298895631337861	0.0126243183397513	0.0186959194413841	0.0179353043461676	0.0179036881203774	0.0112603471501129	0.00918882745259982	0.0118075261641855	0.0107961766381868	0.00548541528315423	0	0.0131132892659754
HMEC_STAT_G2_3C_3	0.0115799196271855	0.0195957101310026	0.0155340451268463	0.0110386726315521	0.0125958710491514	0.00989949957968362	0.0141030510588694	0.0303007519806625	0.0223060682923249	0.00597619439684203	0.0194663700481771	0.0161946360062328	0.00495831857547478	0.0182746304114322	0.00340532169327948	0.00880633354112178	0.0157033303712853	0.0206198677937182	0.00970630130784519	0.0106025838128107	0.0170062766573826	0.00932102207969537	0.0151160293577178	0.0148820968546954	0.0109715407027421	0.00664481286046505	0.015038100320708	0.0160575861032945	0.0121208697421565	0.0101613658790412	0.0328252258149635	0.0350778562460546	0.02765048191094	0.00976614568049379	0.00944816340945557	0.00450879547780274	0.0118928435523685	0.0071793964366168	0.0170423952419677	0.0110373146354492	0.0320282999207029	0.0161907265042454	0.0142422996999099	0.010333780297535	0.00699018373164937	0.0094222017353062	0.0128175378821499	0.0126475870251728	0.0108793348529698	0.0137363737767381	0.0217432987574562	0.0115226531703597	0.014882508938685	0.0172330396964222	0.00898099343505249	0.0113237231740605	0.00767987131992488	0.0080859086298886	0.0164032092602598	0.0131132892659754	0
