	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_8_2	0.160215189822181	0.15388872835358	0.147134921464768	0.027191595735045	0.0273014499661876	0.0394251116937041	0.151200888699512	0.123885707773686	0.0594633660452356	0.0480433407516268	0.0116357909320025	0.0259124106302426	0.0235260926231575	0.0186467833056705	0.0280196424178967	0.124914787754969	0.0259812737255709	0.0827343145876951	0.0654219058739673	0.0101460697158967	0.0155373515942067	0.0433430526848163	0.0436854285059357	0.0479175041140407	0.0539796251088937	0.0636081338582432	0.0525144795335643	0.0695629340087592	0.0690281851481858	0.0594816388165496	0.0259734622712365	0.0195811254322038	0.0620030294074083	0.0320233710744137	0.0266347610374722	0.0693346400950778	0.157306217005377	0.154677133986383	0.153648483802024	0.153828914932269	0.147818307215395	0.0268637707208907	0	0.0625340983730279	0.0478085641114879	0.0469994704538431	0.0461563522609985	0.0539222244870973	0.0230189061360016	0.0407430071752708	0.0338155041315646	0.0215631912544013	0.00887144871574212	0.00812618933952607	0.0151614859184358	0.0387518162681519	0.0733846986419439	0.0322559328947986	0.0632578329118357	0.0668101802294272	0.0765554055386993	0.0540929703476885	0.115401054844385	0.0266259319389777	0.0235279054817277	0.0550479699723229	0.0501314229703092	0.135463984698985
HMEC_5_8_3	0.207840030315058	0.200262023588312	0.190790749233522	0.0354306869594213	0.0358872093411764	0.0238861655484575	0.212548540535293	0.184674871868756	0.00411906543707917	0.0210893609847114	0.0548744131390816	0.0390578211923608	0.0442960140224022	0.0457302909025353	0.0370435384673822	0.0628894728452663	0.0375465618163828	0.0208317655989123	0.00427617559893068	0.0535681384175565	0.0743962791551353	0.0210391145920283	0.020036244538383	0.017098860181611	0.0102454523907514	0.00816666815004922	0.0155681984912395	0.131780886029032	0.131189209131373	0.121765345077752	0.0374400333599458	0.0433689868815729	0.00402754322873463	0.0315787260731598	0.0367914661112548	0.0100056041197997	0.205264922057237	0.200851559906593	0.200527017604127	0.200192356601828	0.189543397886822	0.0358090182766734	0.0625340983730279	0	0.0148418166496738	0.0164446203894722	0.0167701014603936	0.01101443341663	0.0407373331426989	0.0219210403990918	0.028747579423061	0.0416846405645177	0.0641697877779136	0.0625952988916604	0.0476924519296416	0.0246143279539579	0.0109363909178822	0.0304005875494939	0.0124260751610479	0.00825056831020298	0.0142559722031966	0.00943927158292951	0.0621492928989315	0.0382019307127574	0.0813158849618797	0.01492681965584	0.0325081103221581	0.0735340211347659
HMEC_5_9_1	0.195874940640982	0.18849254304378	0.179528204909259	0.020837657652256	0.0212193046175936	0.0102644083107238	0.198049666568455	0.170082666955691	0.0121832465202388	0.0142474880638014	0.0400720620183439	0.0247671277195681	0.029961558117461	0.030944792728134	0.0224562260522058	0.0775656814409767	0.0231660076717838	0.0351283531879104	0.0177269873572261	0.0387433825631496	0.059609817821046	0.00983265664087889	0.00832307465260369	0.00918406724273887	0.00892262182009145	0.018077965673112	0.0128404209658414	0.11710372758994	0.116493357704829	0.107062148311597	0.0228727895004065	0.0288684023152687	0.0147370619154489	0.0168856787278997	0.0223512515087284	0.0230580972780309	0.193193351638774	0.189084239341358	0.188662473205162	0.188365409482052	0.178607837058832	0.0210625890952879	0.0478085641114879	0.0148418166496738	0	0.00329848787965391	0.00411031421472948	0.00970183654467494	0.026375327836602	0.00717006785098752	0.014033817954073	0.0270604146711462	0.0493664135931424	0.047834872160053	0.0330573938614962	0.0112235574420496	0.0256796809614572	0.0157028016998236	0.0199172587439785	0.0204665091420869	0.0289452572408557	0.00814570269046455	0.0725960642705532	0.0235613692584542	0.0666023846059409	0.0147242567879066	0.026138297028016	0.088165751709037
HMEC_5_9_2	0.194850916359351	0.187463380355279	0.178609072096608	0.020520533470384	0.0203811716287952	0.0109782030675149	0.196953415884556	0.168659896295518	0.014154800592354	0.0163234180671441	0.0386596777385937	0.0239098263624019	0.0283035195238619	0.0295925255082924	0.0206499160748508	0.0787760767794925	0.0227971233914072	0.0360411735589345	0.0188236354238896	0.0376226071949948	0.0582043770411513	0.0120879462204442	0.0106532056660775	0.0122768663996108	0.0119624964807401	0.0206846016448143	0.0161195384566759	0.116118095327744	0.115452969885328	0.106061617980381	0.0221324728282615	0.0285509831766272	0.0163111834917473	0.015494948147609	0.02189092048113	0.025354678839692	0.192100498588676	0.187973712634082	0.187629204486902	0.187210568814913	0.177626522196129	0.0203677120107173	0.0469994704538431	0.0164446203894722	0.00329848787965391	0	0.00623320995990199	0.0128298487116632	0.0260242540942212	0.00697412512420039	0.013677442457673	0.026363410695162	0.0479998529022392	0.0466145405072391	0.0324737001939068	0.0123553089695763	0.0270037294109465	0.01523082095927	0.0228844175554682	0.0225806378345036	0.0303000676866081	0.0110358279478494	0.0717032428757682	0.0218851720782945	0.0650056325634781	0.0179429089186918	0.0257789475438763	0.0893137087067194
HMEC_5_9_3	0.193180067917923	0.185761541139974	0.176642370341942	0.0191107005366231	0.0204995088231692	0.00715023839291185	0.196482497243701	0.168872971480773	0.0143580170144781	0.0154002086853911	0.0389659551904101	0.0245245249602893	0.0300236030718949	0.030100188993623	0.0221026520795949	0.0795636704745237	0.0222187086182756	0.0368860972417834	0.0196174082563529	0.0373808287744252	0.0585088520021929	0.00890976305883591	0.00711039431483391	0.00688801372707269	0.00882216475748507	0.0190708712425557	0.0113410320496406	0.11553635344862	0.114984672332167	0.105445823416611	0.0208118697440008	0.0271335307222415	0.0158946711881128	0.016657563962318	0.0214914695140719	0.0241537402422668	0.190561676931129	0.186425400295755	0.18594475517992	0.185750049888804	0.175754005874316	0.0194038601284953	0.0461563522609985	0.0167701014603936	0.00411031421472948	0.00623320995990199	0	0.00927788896961337	0.0252877653512147	0.00607405511927125	0.0126583125247805	0.0260342421303982	0.0482498413629817	0.0468352047858542	0.0315615823459466	0.00827596382987282	0.0274314006437889	0.0146474437259298	0.0199053914977404	0.0209641213437426	0.0305008477011541	0.00849948279819636	0.0755887199917667	0.0226301817423914	0.0656593050397278	0.0145508856180061	0.029094740401064	0.0895378017007018
HMEC_Root1_1	0.200374308105215	0.192921593886437	0.183511040250393	0.0268739746866331	0.028386298446116	0.0152414337269947	0.204134032339665	0.176994518150177	0.00856754662405297	0.0146789030603424	0.0475162911328723	0.0318758709045229	0.0382266511210587	0.0385457216658323	0.0309497155217056	0.072077427901127	0.0293797692402478	0.0308866917118103	0.0146511136850222	0.045652950594231	0.0668706793988767	0.0118745870992437	0.0108654274094508	0.00641047147893897	0.00118641523091546	0.0103172069681216	0.00508703949601651	0.12316144357736	0.122685570131325	0.113155146112813	0.0292588073836885	0.0344876558794417	0.0106221325333009	0.0251184778287405	0.0287949985709231	0.0156357658441043	0.197889200304423	0.193697855229959	0.193138103540579	0.193103042241861	0.182610481317581	0.0277068408717174	0.0539222244870973	0.01101443341663	0.00970183654467494	0.0128298487116632	0.00927788896961337	0	0.0323613904344348	0.0148990957412967	0.0208338109744153	0.0336682598174829	0.0566389796627725	0.0549291428740689	0.0391201258890104	0.0153103135309381	0.0209058680605207	0.0226015133961058	0.0106308986710399	0.0133641333855493	0.0237591337222248	0.00256343168043942	0.0729965295822056	0.0316610926543338	0.0741893899412814	0.00725461639368574	0.0310395154095096	0.0823789626418149
HMEC_Root1_2	0.179782442160562	0.173068783261052	0.165386874661269	0.00755857207803919	0.00646184134700041	0.0195238532058595	0.173303058614845	0.14576705346152	0.0373194441384309	0.0251308075920645	0.0181326937179701	0.00566030073794247	0.0121626375528626	0.0103167065899039	0.0124789388969462	0.102539182283624	0.0032645956995927	0.0613799020644654	0.0440131351328231	0.0156354177287848	0.0358119165090738	0.0210475642551685	0.0216128163442502	0.0266350670292711	0.0324039379732149	0.041434538443888	0.0311932015101132	0.0917788118444298	0.0912228000585264	0.0819183601731072	0.0114485315872576	0.00546961663825772	0.040818945438054	0.012112274688316	0.00420413697369825	0.0472590744885026	0.176997494495648	0.173827960344788	0.172984770780347	0.173049978374239	0.165477620672845	0.00896836084307115	0.0230189061360016	0.0407373331426989	0.026375327836602	0.0260242540942212	0.0252877653512147	0.0323613904344348	0	0.0199053463638277	0.0129941624470452	0.00308451516069889	0.025939253334615	0.0233533380457663	0.00804457167155524	0.0182900085039763	0.0516616195306571	0.0109956269618235	0.0415299417455538	0.0455378823875001	0.0549396093425781	0.0325094572624093	0.0960665391774635	0.0131026214921641	0.043412708492576	0.0329718218506059	0.0295534524684245	0.114084521659315
HMEC_Root1_3	0.189716100565078	0.182418068253159	0.173647745950799	0.0138566689021439	0.0146554861808968	0.00490030234538961	0.191117443513036	0.163236020741794	0.0192114576482952	0.015923330275764	0.0331596140456735	0.0187673644289503	0.0239643786594175	0.0241633510437869	0.0161063382363194	0.0846949271385441	0.0167813203153802	0.0420764582474139	0.0247085901660404	0.0317125642215568	0.0527166422604986	0.00906676793036754	0.00774863126201847	0.0110841448695969	0.0145040198487423	0.0244362778615795	0.0161624322009808	0.110098692033105	0.109499723234962	0.10002389360373	0.0157269855082665	0.0219601727130311	0.021433891684837	0.0105881355635376	0.0159578162691498	0.0297014215808301	0.187007487020158	0.18303480178409	0.1825476461814	0.18230320070038	0.172893473725814	0.0139263534410463	0.0407430071752708	0.0219210403990918	0.00717006785098752	0.00697412512420039	0.00607405511927125	0.0148990957412967	0.0199053463638277	0	0.00707786259844884	0.0203662646416003	0.0424552861818607	0.0410085605236624	0.0261317239575453	0.00612085674625619	0.0327235637832694	0.00896972186700925	0.02542005088681	0.0268691583855556	0.0359220972088476	0.0141713466661807	0.0786206267532758	0.016861401047779	0.0598102718315407	0.0188742336140293	0.0268733395123833	0.0950568746660857
HMEC_Root2_1	0.185082987823199	0.177948701389886	0.169491029423048	0.00686436302805905	0.00805777605616726	0.00725017770215306	0.184408821754303	0.156657832170747	0.0257588408080186	0.0182165493735141	0.0267299830315846	0.0125931981201872	0.0183507377114275	0.0177395697224308	0.0112116139414919	0.0913772522496954	0.010003559280914	0.0490948802828223	0.0317069827491356	0.0249994249948657	0.046128334129084	0.011558942368417	0.0111674645266036	0.0156819443966412	0.0206739383120562	0.0304781039167836	0.0208099422409753	0.103219697327878	0.102638777892407	0.0931715858522417	0.00979861381865153	0.014920229220102	0.0283791833031174	0.00592241809996915	0.00922606044395474	0.0360203244579249	0.182350304371088	0.178614619089709	0.178013838908266	0.177870411328901	0.169001133182599	0.00724721346467612	0.0338155041315646	0.028747579423061	0.014033817954073	0.013677442457673	0.0126583125247805	0.0208338109744153	0.0129941624470452	0.00707786259844884	0	0.0134177245595996	0.0358740230804751	0.0342580708810617	0.0190756607119307	0.00695027732689922	0.039622945712227	0.00225741317126314	0.0309624648828746	0.0334883746052591	0.0428327191815391	0.0205842423273834	0.0849801409323079	0.0117826556651185	0.0534040094195521	0.0234016154692954	0.027359782739108	0.101987861916092
HMEC_Root2_2	0.178001743983379	0.171258544408584	0.163631042926527	0.0078148438477705	0.00604836267506558	0.0201653517985024	0.171991266939904	0.144165711521105	0.0384155915013105	0.0271321398363823	0.0155017065842483	0.00542825552742878	0.00977534425667119	0.00726780055292355	0.0103991454673005	0.103746042452622	0.00476280076170445	0.0621356476215554	0.044764859849555	0.013317114057581	0.0337925795096393	0.0227263364413316	0.0230958809016498	0.0280768547852883	0.0336247849049118	0.042919420288707	0.0328455322316563	0.0905314178166447	0.0899244218390006	0.0806043381183745	0.0103131674329011	0.00526060236732745	0.0416396940320102	0.0115176846403414	0.00519092051918509	0.0486623278632699	0.175160050944543	0.171947750649012	0.171177604888968	0.171134551826249	0.163650186430651	0.00824162188015442	0.0215631912544013	0.0416846405645177	0.0270604146711462	0.026363410695162	0.0260342421303982	0.0336682598174829	0.00308451516069889	0.0203662646416003	0.0134177245595996	0	0.0237435918946832	0.0214461104007454	0.00677939130045674	0.0193037759439521	0.0526017591314206	0.0114338435128674	0.0431989776220239	0.0466577066773174	0.0558908677746517	0.0336316382697377	0.0958856203545033	0.01082484850852	0.0412802760144314	0.0348329453183163	0.0306573939791124	0.115063845151444
HMEC_Root2_3	0.159899612981609	0.153593184652053	0.147266703402642	0.0299730871020671	0.0288378384907877	0.0419798234489427	0.149891419912908	0.121247714279412	0.0612490012329985	0.0507318176084436	0.00943461869526428	0.0270779791467859	0.0219360600954912	0.018524783092572	0.0276221991029774	0.126275132202345	0.0284887219135818	0.0838738654056098	0.0667552739695971	0.0111854396394867	0.0102739297947358	0.0462934188327482	0.0464873493640274	0.0510668468449565	0.0565170627118935	0.0662205570498069	0.0559716064223352	0.0687444445857992	0.0679383903048398	0.0586945558760363	0.0282759936090662	0.0234973277383435	0.063746055574968	0.0327414597012234	0.0288875774924169	0.0718148848153795	0.15675633234777	0.154097223469927	0.153333967775178	0.153093994730971	0.147742813746123	0.0290384440040936	0.00887144871574212	0.0641697877779136	0.0493664135931424	0.0479998529022392	0.0482498413629817	0.0566389796627725	0.025939253334615	0.0424552861818607	0.0358740230804751	0.0237435918946832	0	0.00445033662312298	0.0188317786019977	0.041700539342219	0.0749141103299018	0.0342254174058046	0.0665067966044516	0.0691814934992335	0.0781666839021292	0.0564192797004959	0.113393521063086	0.026592295165696	0.0177353012006303	0.0583928068588631	0.050160678769648	0.136957981391477
HMEC_STAT_2_1	0.163388397011568	0.157170536200515	0.150890680617737	0.0282701988612051	0.0268458733927828	0.0406513840755655	0.151502042809555	0.123040947841827	0.0594889826934121	0.0480808020751719	0.0094054590513385	0.0245158508919769	0.0200066316089401	0.0170889653037765	0.0265262205650572	0.124485621160803	0.0260785108372113	0.0825959845649049	0.0653761391082512	0.0102947377014987	0.012625770210052	0.0441558649154132	0.0445018501496437	0.0492973625788817	0.0548467104548694	0.0642947887255635	0.0540932448470217	0.0700804621851695	0.0693128814243454	0.060177650530395	0.0274011505158005	0.021448882953711	0.0623960219967454	0.0311651609611626	0.0265601994002168	0.0699841882375765	0.16028959178508	0.157740161775231	0.156891462304283	0.156761955334805	0.151478651799142	0.0276731733912655	0.00812618933952607	0.0625952988916604	0.047834872160053	0.0466145405072391	0.0468352047858542	0.0549291428740689	0.0233533380457663	0.0410085605236624	0.0342580708810617	0.0214461104007454	0.00445033662312298	0	0.0165923160444731	0.0401390675257817	0.0734215501058496	0.0324513666240869	0.0645689384351766	0.0677123535861225	0.0767208823076578	0.0547916023676196	0.112667370895975	0.0259163897890177	0.0202003791120849	0.0562127155853061	0.0471227560466062	0.135695928143539
HMEC_STAT_2_2	0.172389923792164	0.16574263555803	0.158250933899161	0.0124697065770178	0.0125769394808229	0.0250906706488327	0.165991962154541	0.138549441017536	0.0444885317069999	0.0330247369654359	0.0117622076734824	0.0118211544421358	0.0132555045683181	0.00809690325867806	0.0154451749687462	0.109950419538629	0.0108980489396325	0.0681381261186246	0.0507559357573763	0.00842957667023969	0.0286217707758163	0.0282921128274004	0.0286746338365092	0.0332012376759994	0.0391678256973986	0.0486274132436069	0.037849114067114	0.0844313039617136	0.0838890000110473	0.0744532709321053	0.0130256362650567	0.00488976101023542	0.0473908157482893	0.0177847081492053	0.0115854688139765	0.0543925770122383	0.16957395089637	0.166512111439946	0.165624947503967	0.165719246281481	0.15848136521653	0.0126839270271858	0.0151614859184358	0.0476924519296416	0.0330573938614962	0.0324737001939068	0.0315615823459466	0.0391201258890104	0.00804457167155524	0.0261317239575453	0.0190756607119307	0.00677939130045674	0.0188317786019977	0.0165923160444731	0	0.0242004121084054	0.0585972942948811	0.0173853635166505	0.0484760079759488	0.0521652007650415	0.0618112728247327	0.0392778754825839	0.102250284417785	0.0146543683307582	0.036418296898354	0.0401538493652147	0.0368697443465965	0.120899479411402
HMEC_STAT_2_3	0.187548109221733	0.180283405320224	0.171375893880238	0.0118868067873599	0.0146249308386823	0.00264878440147847	0.189217684498969	0.162032281469959	0.0217732391616535	0.0161746858684705	0.0326827437897778	0.0189185225108814	0.0252483160141688	0.0241232554087388	0.0179106608815348	0.0870893177168864	0.0155564704900133	0.0449204479887052	0.0277308083613763	0.0305950742807887	0.0519019765820947	0.0078024146396638	0.00689830685315576	0.009567778212637	0.0153765134243275	0.0254018216393559	0.0146384324390106	0.108099551850675	0.107615805742892	0.0980319676334094	0.0142088936507388	0.0195273539966883	0.0238360084151274	0.0126870700841283	0.0150427653841228	0.0309158367380095	0.184957441585279	0.181060430356917	0.180407198108258	0.180407291022726	0.170799076765904	0.0127600305433431	0.0387518162681519	0.0246143279539579	0.0112235574420496	0.0123553089695763	0.00827596382987282	0.0153103135309381	0.0182900085039763	0.00612085674625619	0.00695027732689922	0.0193037759439521	0.041700539342219	0.0401390675257817	0.0242004121084054	0	0.0352884874561765	0.00890209766044764	0.0251677834719873	0.0281208092654041	0.0383018823020227	0.0155875019388864	0.0836062547029199	0.0179135871941117	0.0593418623797327	0.0180633365433064	0.0299203441814725	0.0971642175756519
HMEC_STAT_3_1	0.216128171936802	0.208392111787346	0.198569365123468	0.04630088532761	0.046781349465529	0.0344876108942947	0.223132926961054	0.195227474024316	0.0145401839314346	0.0308675952025142	0.0655859590723521	0.049905649396401	0.0549204961205058	0.0565034728412126	0.0476298443008109	0.0523986190404785	0.0484722580494228	0.0102665468354085	0.00836038420965039	0.0643681188053686	0.0851228212571869	0.031704090085808	0.0307805769193976	0.0272892143348173	0.0203958670914333	0.013597667832241	0.0246755524337216	0.142574712494187	0.141978971099096	0.132548389065519	0.0480926135051728	0.0542539913412481	0.0118461402111278	0.0423466001213318	0.0477159455069464	0.00941716362743866	0.213610676087369	0.208945338342104	0.208731894433533	0.208316252534722	0.197037254340078	0.0466179742843502	0.0733846986419439	0.0109363909178822	0.0256796809614572	0.0270037294109465	0.0274314006437889	0.0209058680605207	0.0516616195306571	0.0327235637832694	0.039622945712227	0.0526017591314206	0.0749141103299018	0.0734215501058496	0.0585972942948811	0.0352884874561765	0	0.0413069925148154	0.01713087329861	0.00973764747025169	0.00351524093664668	0.0198611870893716	0.0547146910216236	0.0487467841757818	0.0919359613630018	0.0234670049917821	0.0407612131513899	0.0626391562669706
HMEC_STAT_3_2	0.184715274354503	0.177655769035698	0.1693621892548	0.00569868399846435	0.00592792666846653	0.00946172332611969	0.182833320604996	0.155012350343651	0.027285678754624	0.0185982982487284	0.0251692014686902	0.0103452088019142	0.0164050172575377	0.016022316058781	0.0100063111782592	0.0928519174582529	0.00791520891684838	0.0508193779017652	0.0334256650603556	0.023440137012793	0.044460300437144	0.0126611857965653	0.0125345751436802	0.0174269139147637	0.0224526126542543	0.0320361076176568	0.0224648434380416	0.101585335167838	0.100990708441965	0.0915754144290477	0.00946455165669149	0.0134099826643136	0.030224140869708	0.00476338748588418	0.00707815608062003	0.0376424996857662	0.181955891944771	0.178316924973274	0.177693419428583	0.177555072353879	0.168956718160699	0.00631733325506025	0.0322559328947986	0.0304005875494939	0.0157028016998236	0.01523082095927	0.0146474437259298	0.0226015133961058	0.0109956269618235	0.00896972186700925	0.00225741317126314	0.0114338435128674	0.0342254174058046	0.0324513666240869	0.0173853635166505	0.00890209766044764	0.0413069925148154	0	0.0325837530673464	0.0353544407880284	0.0445621979612629	0.0223648874556068	0.0861738685465861	0.0109502089576373	0.0517441073391432	0.0247501011045566	0.0264785307213528	0.103756831491351
HMEC_STAT_3_3	0.208606866648136	0.20112391770351	0.19140571340564	0.0366066816542817	0.0382029306642329	0.0254747014955706	0.212949162483964	0.186352854458639	0.0117336160870185	0.0201585701985576	0.0575612131856326	0.0412880818572076	0.0481423111486279	0.0485873895249853	0.041334926774824	0.064216184350815	0.0386988943779846	0.0266015738324084	0.0153770345627795	0.0554813970608555	0.0766718769136103	0.0205786862513701	0.0201764084111439	0.0156109281136523	0.0112234954182601	0.00510625855544851	0.0108514937858819	0.132069561814801	0.131674619353978	0.122167186212133	0.0393420022744448	0.0437692130301406	0.012920846975568	0.03534477748184	0.0382281093193018	0.00843397714611839	0.206270880671666	0.202023054929404	0.201376752922386	0.201517384343878	0.190494565143879	0.0377461105842622	0.0632578329118357	0.0124260751610479	0.0199172587439785	0.0228844175554682	0.0199053914977404	0.0106308986710399	0.0415299417455538	0.02542005088681	0.0309624648828746	0.0431989776220239	0.0665067966044516	0.0645689384351766	0.0484760079759488	0.0251677834719873	0.01713087329861	0.0325837530673464	0	0.00961120931734739	0.0190476348750392	0.0120015633703512	0.0716158566794574	0.0421305961341754	0.0841247991514822	0.00906973906632728	0.0363816778620331	0.0748224864314921
HMEC_STAT_4_1	0.209110803004627	0.201400255199409	0.191453628097645	0.039774525902642	0.041147586951699	0.0275053824054641	0.21668879599726	0.18946722343	0.0109219581250596	0.0259435828145272	0.0599022270058224	0.0446850011323952	0.0503917084490395	0.0510085634745421	0.0427046966351756	0.060006680412729	0.0424893580317967	0.0187137805309067	0.00840315758390633	0.0582851003209612	0.0794274809290618	0.0251394827434736	0.0241474187127482	0.0195564396290518	0.0131724384703499	0.00811296732733766	0.0164082751651076	0.136026437291136	0.135537085312223	0.125964064316854	0.0414962527116905	0.0475633512602979	0.00702284528586031	0.0372309454088863	0.0418373331904684	0.00673816263566539	0.206698319632442	0.2021163228948	0.201728829961059	0.201560927957037	0.190123308414692	0.0402865924939717	0.0668101802294272	0.00825056831020298	0.0204665091420869	0.0225806378345036	0.0209641213437426	0.0133641333855493	0.0455378823875001	0.0268691583855556	0.0334883746052591	0.0466577066773174	0.0691814934992335	0.0677123535861225	0.0521652007650415	0.0281208092654041	0.00973764747025169	0.0353544407880284	0.00961120931734739	0	0.0115183388684548	0.0130834690883882	0.0639225677818039	0.0433593643583489	0.0865537510403687	0.0164068903792811	0.0397768754024541	0.0692178867248871
HMEC_STAT_4_2	0.21813441851906	0.210336789006712	0.200352229757826	0.0494691334762568	0.050094426126746	0.0374854934011394	0.226236735758818	0.198425001804522	0.0178803384648423	0.0340730806126196	0.0688235396951496	0.0532907919408441	0.0583224048862052	0.0597928335248661	0.0509206441045455	0.0495892124644982	0.0517647959465413	0.0075725141443316	0.0115501377054374	0.0675807690584834	0.0883801991245303	0.0348469775830173	0.0339178732864032	0.0301533567350382	0.0233227294048933	0.0161205599580599	0.0272790681921801	0.145746800577682	0.145165677526912	0.135704155815276	0.0511552178141726	0.0574209891561522	0.014721460359012	0.0456713243882555	0.051019031702942	0.0111426424820366	0.215656326771949	0.210899447096712	0.210705697973932	0.210293906847727	0.198733965576013	0.0497808132718328	0.0765554055386993	0.0142559722031966	0.0289452572408557	0.0303000676866081	0.0305008477011541	0.0237591337222248	0.0549396093425781	0.0359220972088476	0.0428327191815391	0.0558908677746517	0.0781666839021292	0.0767208823076578	0.0618112728247327	0.0383018823020227	0.00351524093664668	0.0445621979612629	0.0190476348750392	0.0115183388684548	0	0.0228713964995473	0.0535563547722314	0.0519445905272925	0.0952020709464155	0.0261424812122055	0.0441264125141102	0.0593164405314717
HMEC_STAT_4_3	0.200497830428562	0.193022703210157	0.183659021869541	0.0269372481875665	0.02812630932003	0.0151748008552376	0.204354280805024	0.176938534886726	0.00704570991816281	0.0151988010732564	0.0472040522308936	0.0316348948713044	0.0375868948307836	0.0381721484123493	0.0301692119187481	0.071563530344698	0.0294327376441148	0.0297634013901623	0.0129619032662964	0.0455321125508708	0.0666704549289166	0.0124774429617677	0.0112926201987904	0.0077261663195805	0.00137774108144309	0.0106475127656886	0.00757850685848048	0.123414326076661	0.122894855056887	0.113386117942653	0.0291310495831458	0.0347496509069285	0.00907049516449773	0.0244390897405941	0.0287713520606715	0.0156731184055769	0.197962939629121	0.193732160548087	0.19324312677563	0.193105101089528	0.182681297219447	0.0275625830032518	0.0540929703476885	0.00943927158292951	0.00814570269046455	0.0110358279478494	0.00849948279819636	0.00256343168043942	0.0325094572624093	0.0141713466661807	0.0205842423273834	0.0336316382697377	0.0564192797004959	0.0547916023676196	0.0392778754825839	0.0155875019388864	0.0198611870893716	0.0223648874556068	0.0120015633703512	0.0130834690883882	0.0228713964995473	0	0.0710089523007219	0.0309866050681213	0.0738666724838935	0.00924202710299579	0.0302801459996144	0.0818782046311925
HMEC_STAT_G2_3B_1	0.248025069905411	0.240030714147106	0.230702584628105	0.0915641186402165	0.0900163622640678	0.0820404122012881	0.257911564189082	0.226974153984374	0.0651630067710884	0.0792963188307649	0.104818748959127	0.0921534431161157	0.0932734741006312	0.0969305858023925	0.087571341220147	0.0485216592676679	0.0929200815585168	0.0468515866652241	0.0586095700428733	0.105340819346902	0.12240479232263	0.0810688914674451	0.0800483925573219	0.0785824439426275	0.072078721402552	0.067385676964665	0.0776865227378252	0.180486888390876	0.179397381124179	0.17075270025623	0.0921865762275477	0.0991940898429641	0.0630773325028983	0.0845927750749001	0.0919171228583235	0.0635856653355704	0.244985367077426	0.239603328484548	0.240511850868646	0.238593210388164	0.227788771861158	0.0908420143733728	0.115401054844385	0.0621492928989315	0.0725960642705532	0.0717032428757682	0.0755887199917667	0.0729965295822056	0.0960665391774635	0.0786206267532758	0.0849801409323079	0.0958856203545033	0.113393521063086	0.112667370895975	0.102250284417785	0.0836062547029199	0.0547146910216236	0.0861738685465861	0.0716158566794574	0.0639225677818039	0.0535563547722314	0.0710089523007219	0	0.0892437534522439	0.127097366804951	0.0763836400352045	0.0775033501502961	0.0545677068132505
