	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_Root1_1	0.0121749822966624	0.0253562587163907	0.00649225628639078	0.0174735502577379	0.0151938335961613	0.0345023090122159	0.0343246724713966	0.0130020793046041	0.0138769432908638	0.0228223354834469	0.0300385783151641	0.0132501277249784	0.0152782249707843	0.0348470454142432	0.0758204081030172	0.00561878704315328	0.037494846844142	0.0134438437742776	0.0225357128794189	0.0189967449731278	0.0171110081983386	0.0253615733776173	0.032367599481551	0.0255803155220992	0.0255451867384195	0.00864030447904255	0.0344490059783215	0.00512544410169857	0.014534079538097	0.0177501551748822	0.0142056289421969	0.00738763858286236	0.0391328775229036	0.00736347853142002	0.0182034788805622	0.0102845148417246	0.0155304719995502	0.0247065608873281	0.009157135800626	0.0214370660776741	0.0257895392671455	0.0301370531816827	0.0285264589842891	0.0558708516280925	0	0.023892568063593	0.0315280656727403	0.0291101824650601	0.0472341266498089	0.024244111359484	0.025022258139485	0.0153351922840664	0.0215823309904939	0.0212344549609215	0.0352419515062371	0.0185947289076914	0.0409424607263214	0.0383360911569152	0.0155040997525709	0.0211715323518019	0.0219825711933136	0.0384192826840584	0.0190801590282123
HMEC_Root1_2	0.0262318307351327	0.00517461510051711	0.0234391626241993	0.0406133444278786	0.0099547403539524	0.0119611397745437	0.0534969473023101	0.0232125162023379	0.0107529917301603	0.0105910477946487	0.0104861225331113	0.0305478793504293	0.00919323974359306	0.0113930666979134	0.0522694030408961	0.0184794096940747	0.0204974675469379	0.0120871267655037	0.00470625864857946	0.00544058500216451	0.00976826763654938	0.00534945780692513	0.0107536793541889	0.00488619537258895	0.00476470622794014	0.0159766117269636	0.0110110091589109	0.024468775987044	0.00944139957829142	0.00732152495396708	0.037897409011387	0.0287586839337965	0.0152563330813923	0.0187920675293891	0.00830721251302871	0.0138923704855984	0.00841792091625409	0.00306278447147998	0.0168118259429511	0.00525839976912265	0.00296610329661337	0.0118161873586694	0.0052877268006495	0.0321447525746393	0.023892568063593	0	0.0150045471485951	0.00530555647232741	0.0239972638879032	0.00505229353080826	0.00306333830735071	0.0107787350642783	0.00968413090909223	0.00383879355245113	0.0126433552302138	0.00653637306251443	0.0172054360269074	0.0150972443726835	0.0138306627377155	0.026690745681178	0.00920183778928749	0.0148040983741268	0.00834898343059427
HMEC_Root2_1	0.0280086255699537	0.0162783255334762	0.0333928866967082	0.0455342971394791	0.0225852538289421	0.00987713218399842	0.0645681478850812	0.0357494261598207	0.0185113466798383	0.00901972231539125	0.0238252028480502	0.0401149837009201	0.0210655174219774	0.0134916613340658	0.0473970584142517	0.0265441755105166	0.00621845459114748	0.0224905553386102	0.0116830234782659	0.0163351303091903	0.017511560974949	0.0112323013653812	0.00921583621649925	0.0173205061188905	0.0105548100637221	0.0230321508993622	0.0138408381046868	0.0306807789670296	0.0191310681206513	0.0164852155075278	0.0443708171417453	0.0335057086182048	0.0187278893915792	0.0251000952553977	0.015373785985464	0.0233384610626179	0.0185792806802843	0.0175267428737741	0.0227967147500928	0.012520762814352	0.0161676523722884	0.00522822280310753	0.0116829945530763	0.0293159525132601	0.0315280656727403	0.0150045471485951	0	0.0134699788189324	0.0198975857769311	0.0108576800256311	0.0173885347477624	0.0222697022384151	0.0144457449406088	0.015392542851069	0.0220436435603608	0.0154943524498475	0.017219814332761	0.0154392398395327	0.016255546718831	0.0403620451652889	0.0155336961653611	0.0190715882041603	0.0226727870123395
HMEC_Root2_2	0.0306426315591972	0.00706589577385024	0.0287235344627767	0.0456941102072822	0.0151877694215641	0.00742991347423638	0.0585906211868912	0.0282311517997012	0.0156803969587769	0.0124384115527757	0.0104255390366765	0.0356696372434818	0.0144126489151415	0.00622006445228214	0.0469803333271954	0.0236526401102539	0.0178972279200723	0.0172249615709213	0.00776070252485766	0.0103252733778285	0.0142458271717237	0.00641575425556015	0.00702158432945496	0.00679265528734181	0.00550157734653421	0.0210160722595479	0.00591284144757541	0.0295453768667655	0.0146074210532849	0.0121135726127478	0.0431111396704387	0.0337299870833221	0.010185314916829	0.0237875653975409	0.0126101380694296	0.0191420276321294	0.0136012489512472	0.00610022494361509	0.0217128886103913	0.00876579797792025	0.00447164972483601	0.0100708737458303	0.00188930318070293	0.0268595830506639	0.0291101824650601	0.00530555647232741	0.0134699788189324	0	0.0187508567088117	0.00689997500541066	0.00579817170571481	0.0158414228839729	0.0126522575221676	0.00848810426405698	0.00952177995361147	0.0110714652402991	0.0119328288551916	0.0103037221153328	0.0178036123609564	0.031056808101585	0.0121980025183198	0.0101400265879662	0.0130578977860841
HMEC_Root2_3	0.0465745029896434	0.0242696905011959	0.0473470597042448	0.0631685750526381	0.0339244330536569	0.0131045378363063	0.077215288932835	0.0468706502433169	0.0334565177275879	0.026214769084265	0.024836353235827	0.0540545135942663	0.0329811752694017	0.0128316018930677	0.028763289032187	0.0417360838987238	0.0178549539717895	0.0356196411722465	0.0247773895914866	0.0284789508562875	0.0316913366559141	0.0226353131515112	0.0152894298013758	0.0243005709664537	0.0219552333215712	0.0387924316291499	0.013419914006144	0.0472657879581641	0.0328491960813877	0.0300311850985917	0.0611012515762858	0.0510100390839051	0.0112393228830739	0.041415870971973	0.0298849010944365	0.0375113536353885	0.0319052685874431	0.0245329644700064	0.0391786002308382	0.0258473742978694	0.0227720323908309	0.0188862410961408	0.0188863417723751	0.00968286030861164	0.0472341266498089	0.0239972638879032	0.0198975857769311	0.0187508567088117	0	0.0233853402457584	0.0242004534589428	0.034314165998226	0.0284539710367913	0.0267196509728067	0.0187910982498646	0.0287496214585426	0.00772472395132451	0.0114270541902978	0.0337723931855317	0.0488918966607352	0.028312223316777	0.0132182168534326	0.031638858095958
HMEC_STAT_2_1	0.0241368974247791	0.00630412030762303	0.0245538908235752	0.0399939969993352	0.0124524171361094	0.0103653516484855	0.055364166748985	0.0257651952706999	0.0103993829655887	0.00722103554512555	0.0149621512196419	0.0313148560334661	0.0114952605372934	0.0118959665522247	0.0518207430161234	0.0189821792282513	0.0167419969574351	0.0128212447833123	0.00247670174436183	0.00714169652713229	0.00851230310651155	0.00175745090901149	0.00979599258297837	0.00729299010057968	0.00153636524279805	0.0157327036168702	0.0118106695066038	0.0239327867802574	0.0100780015366159	0.00683275505708099	0.0378806767848776	0.0279523007259073	0.0164295560644839	0.0181035774836097	0.00651856128955621	0.0145131496017503	0.00925205834372382	0.00743192219180354	0.0159371975997381	0.00431455270846143	0.00747516153385976	0.00907420821216808	0.00557289756394561	0.0320451094754044	0.024244111359484	0.00505229353080826	0.0108576800256311	0.00689997500541066	0.0233853402457584	0	0.00740792689636403	0.0120643032421465	0.00656486540820243	0.00460567924005649	0.0156585514972821	0.00711884685713714	0.0172860073607505	0.0144847206972379	0.0114128678310208	0.0296912069731907	0.00684522629800624	0.0157923828932647	0.0120265443903972
HMEC_STAT_2_2	0.0280837149030705	0.00424112635979571	0.0237796823766015	0.0418148259064688	0.0102506642847082	0.0128422391554538	0.0530775640725823	0.0227522812857334	0.0125993903721994	0.0135865399912488	0.00777626890036826	0.0305056024615649	0.0101660135844643	0.0118198162336814	0.0519189762540038	0.019799014818606	0.0226458914847886	0.0126045685774067	0.0075917887454303	0.00765446974599468	0.0110124140754111	0.00707601505617246	0.0124451164188482	0.00302900958299943	0.00701268286359343	0.0175620781008466	0.0114205290687257	0.0256536793298336	0.0109788016191053	0.00893293606336902	0.0388818581327949	0.030241322359843	0.0144662544575075	0.0201914876828158	0.0101160134897562	0.0149054163358883	0.00996455964344563	0.00034048713745046	0.0184212996564262	0.00824007962043899	0.00341300482835472	0.0143155034204146	0.00664355633997448	0.0317224153258363	0.025022258139485	0.00306333830735071	0.0173885347477624	0.00579817170571481	0.0242004534589428	0.00740792689636403	0	0.0108980126004125	0.0109422393770769	0.00531643515321699	0.0105193555106248	0.00904426651190331	0.0169419131236421	0.0147428761991326	0.0162236630795185	0.0252694089718876	0.00998228816998438	0.0136251357940399	0.00752005663568653
HMEC_STAT_2_3	0.0195114492279364	0.0105967493776247	0.0134149319557195	0.0314832680725211	0.00419255687792084	0.0217485822218892	0.0435152396158546	0.0142455714639665	0.006829189421279	0.0152677571669556	0.0161955064444867	0.0198390050508379	0.00594289354539382	0.0220430646495596	0.0622241257761179	0.01107135655616	0.028420881313189	0.00214450847453592	0.0112630123315293	0.00853010275472012	0.00566679529942843	0.0124637604595532	0.0210477071556542	0.0107198192107107	0.0131416940485227	0.00921663741525729	0.0217123631419544	0.0154636762223899	0.00544146380086883	0.00587475619418616	0.0285129414016761	0.0205362933011483	0.0251665002634223	0.0107308420851905	0.0072227615561539	0.00553884427677038	0.00543105860955103	0.0105690792333514	0.00978834324364184	0.0110850780769139	0.0129443446026572	0.0205058578611788	0.0157252411526508	0.042137377116687	0.0153351922840664	0.0107787350642783	0.0222697022384151	0.0158414228839729	0.034314165998226	0.0120643032421465	0.0108980126004125	0	0.00970236787291604	0.00779288119449028	0.0207738689992399	0.0092580724777081	0.0272778675898793	0.0242679798204736	0.0116536212028364	0.018358252927415	0.00904526450050888	0.0238833274316592	0.00603120450649497
HMEC_STAT_3_1	0.0201819234127022	0.00797790214634893	0.0214332389117606	0.0360170152001663	0.0121854833293564	0.0154747132445536	0.0519493968192181	0.0237950296013986	0.00927830502176589	0.0102939384547179	0.0182669156401145	0.0269858162215635	0.0121085826321764	0.0178360333345964	0.056191737747372	0.0171489381388736	0.0203726525634255	0.0100022347643118	0.00749074238312117	0.00989014817867143	0.00474469573798644	0.00647458243530169	0.0160617220130083	0.00943431334728779	0.00790147602263313	0.013568380290122	0.0178431434165131	0.020095777450226	0.0095400709229697	0.00581606473533964	0.03423160664788	0.0244661063148334	0.0214416401949301	0.014684650428983	0.00445452200957283	0.0122918541764281	0.00913246700038924	0.0108161492059307	0.0129112877522524	0.00864729882002466	0.0126003251281256	0.0145622160841253	0.0117158449882616	0.0366777500377704	0.0215823309904939	0.00968413090909223	0.0144457449406088	0.0126522575221676	0.0284539710367913	0.00656486540820243	0.0109422393770769	0.00970236787291604	0	0.00639897620484808	0.0197287517848874	0.00974284373999352	0.0222529411424116	0.018493379271922	0.00970243626144057	0.0274472248460918	0.00179882266490747	0.0199614023169478	0.0126881688117291
HMEC_STAT_3_2	0.0229758090893802	0.00485970791860287	0.0207315865888717	0.0375150433787027	0.00817841384822984	0.0140373176075978	0.0511737609646244	0.0213627714772629	0.00800053412669522	0.0099518348702209	0.0129225148686159	0.0274963162189398	0.00776802617130231	0.0145440366830241	0.0549480958037621	0.0160403155977991	0.021333043362237	0.00891277896438278	0.00429545729332662	0.00481689614899191	0.00598348876736448	0.00501291998613618	0.0133715850703501	0.0053806426701732	0.00542764370149023	0.0131971068939927	0.0142842072387666	0.0212731102503436	0.00690536759926908	0.00385381268576707	0.0349773636764762	0.0257341454605371	0.0182903157862575	0.0156062435251722	0.0048059881287643	0.0110553180241157	0.00596203038966799	0.00512738399250294	0.0136934336089262	0.0049982076466515	0.00673481755621732	0.0132458634143829	0.00806105142913913	0.0349134729627099	0.0212344549609215	0.00383879355245113	0.015392542851069	0.00848810426405698	0.0267196509728067	0.00460567924005649	0.00531643515321699	0.00779288119449028	0.00639897620484808	0	0.0155020135532894	0.00562941551682988	0.0199706764378464	0.0171573796775616	0.0111261959886248	0.02509839673875	0.00591928228773274	0.0173541197583505	0.00760933973585843
HMEC_STAT_3_3	0.0384536968649869	0.0119584812144713	0.0333538257156695	0.052098560055574	0.0201115446750809	0.013120629214478	0.0607802685656643	0.0309020522234356	0.0230975720073661	0.0218978239594649	0.00678865179422867	0.0394897596502957	0.0202382595751145	0.0101981309720385	0.0438672478916473	0.0300992052427471	0.0253098296653241	0.0227068672911745	0.0166507081560499	0.0177575450660947	0.0210804953998848	0.0146561990190431	0.0145514163069451	0.0108383413320275	0.014485270934165	0.0280574424642852	0.00992705045666547	0.0359957211871744	0.0214741416162183	0.0192990543316957	0.048974433436153	0.0406994404736311	0.00756970307896022	0.0306460084460556	0.0202064264230204	0.0252426183169398	0.0204605330514815	0.0107976018296823	0.0289204184796961	0.0175590847682932	0.0107744509797402	0.0189357707996227	0.011345396546929	0.023956735750325	0.0352419515062371	0.0126433552302138	0.0220436435603608	0.00952177995361147	0.0187910982498646	0.0156585514972821	0.0105193555106248	0.0207738689992399	0.0197287517848874	0.0155020135532894	0	0.0190369952601753	0.011399216446845	0.0109458118562212	0.0263192221960965	0.0312678167889583	0.0185868830297399	0.0066821373987218	0.016510988772862
HMEC_STAT_4_1	0.0208268582313511	0.0102774581767103	0.0195353017789754	0.0352038759969569	0.0077608856278712	0.0163891035519898	0.0503156307978087	0.020763843677223	0.00547076206036196	0.00760902354733943	0.015938514837706	0.0273369542575625	0.00573516746756228	0.016366028180347	0.0574208427538926	0.0130262849698629	0.0214556999650782	0.00942419500431271	0.00477879929112662	0.00169125853682359	0.00767047033231242	0.00861045502994056	0.0138819867720046	0.0104773552538656	0.0079296622412699	0.0104481747837341	0.0159800228541167	0.0194253504881524	0.00482589265802153	0.00495104802430868	0.0326690283387031	0.0231350311146577	0.0212100921264093	0.0137025499874207	0.00588810090606351	0.00954928907914674	0.0041592950547878	0.00887189883239063	0.0115377064895413	0.00323322350365153	0.00843331978186971	0.0126352492075584	0.0102595329230596	0.0375229649753881	0.0185947289076914	0.00653637306251443	0.0154943524498475	0.0110714652402991	0.0287496214585426	0.00711884685713714	0.00904426651190331	0.0092580724777081	0.00974284373999352	0.00562941551682988	0.0190369952601753	0	0.0227089029199285	0.020722677232779	0.00853876024641368	0.026202958560634	0.0101419127912194	0.0210745682438631	0.00907563073725412
HMEC_STAT_4_2	0.041257563997777	0.0170400579366545	0.0404668586429643	0.0571931265512051	0.0269872585472534	0.00787366508296626	0.0699069969034995	0.0396340068103503	0.0272867117316436	0.0216227885030233	0.0174113371359771	0.0469684018557782	0.0263327509455914	0.00681302047445342	0.035098629332501	0.035498818078666	0.0177323659086828	0.0287573718224544	0.0187926390369536	0.0221652667645387	0.0252154768913	0.0163245343261501	0.0109357561222169	0.0169170037335766	0.0158151286954677	0.0326739940544615	0.00740159570778141	0.0410492717529229	0.0264180770742599	0.0235467951099749	0.0548413342747724	0.0451710794564475	0.00399214684368833	0.0352566487172805	0.0236271328079725	0.0309295454938447	0.0254288353665746	0.0172783327589645	0.0331329329492747	0.019980733103265	0.0159488627411766	0.0153992281755704	0.012481821159022	0.0149682493452251	0.0409424607263214	0.0172054360269074	0.017219814332761	0.0119328288551916	0.00772472395132451	0.0172860073607505	0.0169419131236421	0.0272778675898793	0.0222529411424116	0.0199706764378464	0.011399216446845	0.0227089029199285	0	0.00489755584267912	0.0284144146520339	0.0412824636519131	0.0218193976181898	0.00574298089883965	0.0244032072258905
HMEC_STAT_4_3	0.0380872724507551	0.0137509840301384	0.0376409814329336	0.0541315870089505	0.024643395035644	0.00610149587464604	0.067170293588826	0.0372428685837371	0.0246820816647819	0.0196195401767745	0.01641949032997	0.0436531014942538	0.0242365190397558	0.00752353853283057	0.0381400268060573	0.0330779409609372	0.0169338124779085	0.0257279379468366	0.0164240270389542	0.0201874308155036	0.0218892392228181	0.0132025481330669	0.0108493264929209	0.0139434993260358	0.0131811929478554	0.0300368119172283	0.00818376876047422	0.0379732009986737	0.0239143250467451	0.0206313537502961	0.0519380994927413	0.0422676799692035	0.00606982342394291	0.0322687897225733	0.0205261958000252	0.0281993576846897	0.022951833279956	0.0150540925802275	0.0302313655750797	0.017909298288732	0.0145813980229064	0.0144886936379519	0.0106872916504042	0.0183441339009693	0.0383360911569152	0.0150972443726835	0.0154392398395327	0.0103037221153328	0.0114270541902978	0.0144847206972379	0.0147428761991326	0.0242679798204736	0.018493379271922	0.0171573796775616	0.0109458118562212	0.020722677232779	0.00489755584267912	0	0.0256746427592399	0.0387305156147581	0.0179750065633106	0.00486732450427993	0.022182178054851
HMEC_STAT_G2_3B_1	0.0131745586288866	0.0154946319563208	0.0181719220407298	0.0296296140878886	0.0123616429026107	0.0209823866365307	0.0491083679920989	0.0223949345824858	0.00556666179916194	0.0082213799714011	0.0236708826748297	0.0249896746367526	0.0110280879644093	0.0226331024779429	0.0622616500957559	0.0111446182252868	0.0221689129658652	0.0103607640125413	0.0100501368362464	0.00990772547868606	0.00766702993882636	0.0127602676305164	0.0191661047392291	0.0164039346750268	0.0128139422723961	0.00743458736768998	0.022465407546062	0.0145255694072338	0.00770274823773562	0.00788675723317431	0.0281610216148055	0.017455990014554	0.0277125041649241	0.00906319878334473	0.00682870096266168	0.00932129033736217	0.00815746436224754	0.0160357714179816	0.00678881208960004	0.0093919381018472	0.0163667297695049	0.0158732002949116	0.0164950205317222	0.0428920051884323	0.0155040997525709	0.0138306627377155	0.016255546718831	0.0178036123609564	0.0337723931855317	0.0114128678310208	0.0162236630795185	0.0116536212028364	0.00970243626144057	0.0111261959886248	0.0263192221960965	0.00853876024641368	0.0284144146520339	0.0256746427592399	0	0.0287541141665354	0.0110879224434049	0.0271925542642744	0.0152478495812529
HMEC_STAT_G2_3B_2	0.0307459049838142	0.0259975487714215	0.014955108620002	0.0327586347150606	0.0184456542209473	0.0379003311908068	0.030185360171648	0.00878765932189446	0.023863395180492	0.0332517456379764	0.0249948926316844	0.0156611499133372	0.0206871585492134	0.0368820237468699	0.0748918546677563	0.0211169154984081	0.0463948280483093	0.0188022803615443	0.0289189476293019	0.0251174763918144	0.0238212727444359	0.029776009994154	0.0373683084012082	0.0253267448589808	0.0304098251092397	0.0227605847014453	0.0364009447308867	0.0228641578847772	0.0224372854227462	0.0241422553994153	0.0281986377735791	0.0272161994154267	0.0380968727951927	0.0227334013228294	0.0255773804733187	0.0195873980358858	0.0226486700610399	0.0249717813075181	0.0236755213775434	0.0285488487165114	0.0274478590430636	0.037980681581701	0.0317358974445005	0.0550683643827605	0.0211715323518019	0.026690745681178	0.0403620451652889	0.031056808101585	0.0488918966607352	0.0296912069731907	0.0252694089718876	0.018358252927415	0.0274472248460918	0.02509839673875	0.0312678167889583	0.026202958560634	0.0412824636519131	0.0387305156147581	0.0287541141665354	0	0.0263560473462744	0.0365628967671322	0.018471474561207
HMEC_STAT_G2_3C_1	0.0213115549851655	0.00672569019063784	0.0213108665909996	0.0366340001261082	0.0116989076653811	0.0154587978405881	0.0515383713573855	0.0231903913010307	0.00985604569730561	0.011598038952728	0.0169989638208172	0.0267127767504235	0.0119259298676894	0.0175838862878267	0.0558888371216385	0.0175652485727088	0.0213785374672302	0.00968386650343158	0.00792927063203071	0.00998666370024089	0.004977363608894	0.00643162139281989	0.0163192684356784	0.00816812541980369	0.00802129852588676	0.0141745448673061	0.0175730786859511	0.0206225999011212	0.00974046761868001	0.00595945631674066	0.0346674875491089	0.0252236957806388	0.0207733017550119	0.0153001942055673	0.00511661265247626	0.0124025983740198	0.00924728905010803	0.00984746159127406	0.0136496978167045	0.00915848116448513	0.01204734519833	0.0153684958817043	0.0115087689585119	0.036276050173889	0.0219825711933136	0.00920183778928749	0.0155336961653611	0.0121980025183198	0.028312223316777	0.00684522629800624	0.00998228816998438	0.00904526450050888	0.00179882266490747	0.00591928228773274	0.0185868830297399	0.0101419127912194	0.0218193976181898	0.0179750065633106	0.0110879224434049	0.0263560473462744	0	0.0191100423964411	0.0117507078897696
HMEC_STAT_G2_3C_2	0.0396528588221816	0.0135412401968178	0.0371365401623954	0.0547739105993638	0.0238579365061815	0.00927890301892204	0.0657339323999346	0.0357629045555893	0.0252141193074675	0.0216280927022081	0.0130061279156071	0.0431619571906631	0.0236902419242131	0.00796958109089055	0.0388104783559266	0.0331575805081597	0.0211203888054567	0.0256031733787361	0.0174241411386077	0.0201938915792153	0.0226288499791844	0.0145324012715755	0.0126458506489007	0.013172232532549	0.0144455943562177	0.0305076760118034	0.00826139861319487	0.0385213892416118	0.024049512946697	0.0211326161757311	0.0521595107702242	0.0430539700905493	0.00347234742830217	0.0329130014457911	0.0214626063653282	0.0281926505726308	0.0230364074326547	0.0139478611395776	0.0309877925946071	0.0187218638257784	0.0135983909982746	0.0170567510681476	0.0113063701937841	0.0187560605734799	0.0384192826840584	0.0148040983741268	0.0190715882041603	0.0101400265879662	0.0132182168534326	0.0157923828932647	0.0136251357940399	0.0238833274316592	0.0199614023169478	0.0173541197583505	0.0066821373987218	0.0210745682438631	0.00574298089883965	0.00486732450427993	0.0271925542642744	0.0365628967671322	0.0191100423964411	0	0.0208011506620787
HMEC_STAT_G2_3C_3	0.0247354351700874	0.00943463185322407	0.0169695329926416	0.03607350713432	0.00405496800314526	0.0200875854125785	0.0456743861668624	0.0152550688193461	0.00995626246597301	0.016226659807892	0.0110130062528837	0.0238871537067605	0.00545458707682147	0.0190537553164955	0.059264191714886	0.0143650762959147	0.028503270815454	0.00777952947051368	0.0110805475960615	0.00755129389879374	0.00984811856798457	0.0123299715106298	0.0189616570528722	0.00863306665161957	0.0124856767365359	0.0132366891090077	0.0185670515823292	0.0204082005365694	0.00776533515335049	0.0082535269401976	0.0326391471107035	0.0251814622038461	0.021697381232526	0.0157126766161641	0.0101483454706148	0.00973486436251553	0.0071645080780041	0.0071957355964921	0.0145434758596754	0.0107619969221144	0.00924123800768557	0.0197178921908889	0.0135333111361953	0.0390682992833614	0.0190801590282123	0.00834898343059427	0.0226727870123395	0.0130578977860841	0.031638858095958	0.0120265443903972	0.00752005663568653	0.00603120450649497	0.0126881688117291	0.00760933973585843	0.016510988772862	0.00907563073725412	0.0244032072258905	0.022182178054851	0.0152478495812529	0.018471474561207	0.0117507078897696	0.0208011506620787	0
