	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_4_1	0.0144861155474388	0.01193791668985	0.0190579268791475	0.0188246987772337	0.00997332782974488	0.013378537849037	0.0655665643897806	0.0520190382141868	0.0675689746973181	0.0390569149892796	0.0382752570215437	0.0261100030281467	0.0370915192676483	0.0103775015348661	0.0182830005494777	0.0325758175570738	0.0289747298577556	0.0343039404202634	0.0310542899514494	0.0260246174576079	0.0249353184192364	0.0497642505332933	0.00274082245122733	0.00698701944367171	0.00559316712611077	0.00388122152559102	0.0105917795388301	0.0118348016825182	0.0040151080692227	0.0132908304288532	0.0140396287389062	0	0.0111930989711546	0.0193081467481124	0.011938502997557	0.0255426437491695	0.0292103297958045	0.019089538246979	0.0183541795160007	0.0356463043873565	0.01057169580226	0.0159714420607473	0.015988162329249	0.0136144799525436	0.0141023440263281	0.0111275513261247	0.028297298002103	0.018082240892023	0.0288680372416797	0.0176585187839959	0.018342097851641	0.0288878856220569	0.0203870785284638	0.0223702062707692	0.0152778451870079	0.0219209783865458	0.0218786295291049	0.0226121486223408	0.0190663752909211	0.0179334170024028	0.00358106392172032	0.0179094420236966	0.0229865089899304	0.0654709144281174	0.0295477038270854	0.025690357381393	0.0221718332792226	0.0469731553762125	0.0435552345450491
HMEC_5_4_2	0.00329365772280151	0.0055145142467712	0.0131389690767912	0.00763386850765832	0.00134553639155954	0.00423515019661488	0.0544189867612058	0.0408404152586499	0.056662336380377	0.0284415772146872	0.0292033542999899	0.0154753538020569	0.0289279581514553	0.00228662670132339	0.0071259648851024	0.0229185400890991	0.0190591879398374	0.0240717517833681	0.0199759969224018	0.0149975134323604	0.0144005197827426	0.0390916896565299	0.00978095266304546	0.0042901316623975	0.0146986286857154	0.0124992215809221	0.00463666118457981	0.0107361535824356	0.00718213181166632	0.00689606605183043	0.00858151209861819	0.0111930989711546	0	0.0185274709778549	0.000750060113838635	0.0144171395825423	0.0182950377800464	0.00921795989823522	0.00720477324752257	0.0287409309140147	0.00153551539119335	0.0140714711866149	0.00589606681082567	0.00499083666744091	0.016079415843836	0.00475628494137815	0.0172745892177953	0.013814413612628	0.0203191643845981	0.00730885856419389	0.00832019413879182	0.020683518189719	0.0097343659331879	0.0124863928189093	0.00455804270827755	0.011609016742944	0.0154416885344375	0.0114227733305811	0.0123150328397514	0.00756489447727503	0.00771184499538061	0.00679912660380036	0.0119315161470353	0.0546733689902673	0.0202973301287415	0.0184496844768336	0.0109842235740823	0.0358923448792139	0.0334721990165294
HMEC_5_4_3	0.0196021169292524	0.0130754456595288	0.00888714192233868	0.0214465480401383	0.0188106823249981	0.0152794806897436	0.0625667831452776	0.0489187015367697	0.059562383250108	0.0419117798529542	0.0260994736603214	0.0218911203599144	0.0231732130506095	0.0203362857156876	0.0220702075117007	0.0230449727481551	0.0350816571279603	0.0389954964061051	0.0280089830948204	0.0239168840097347	0.0207809055721256	0.0414022205186017	0.0166952830907151	0.0173614274937457	0.0162300781614094	0.0161285290807735	0.022564004914181	0.00827802946823237	0.0184009343752701	0.0253135714300373	0.0103363469886491	0.0193081467481124	0.0185274709778549	0	0.018630927444584	0.0244648870641037	0.0254002075279205	0.0163181845060879	0.0204926014011218	0.0198145682730519	0.0170430701821979	0.00446273924041636	0.0236874658792111	0.0235024878361221	0.005815090948324	0.0228844811359128	0.0254681270495655	0.00636406473473996	0.0176656603336716	0.0171579599459482	0.0165080866931626	0.0169374193800685	0.018925739508678	0.0174314286476367	0.0176779308469598	0.0184633986594853	0.0100328057704111	0.0241409957677659	0.0103202778746295	0.0172663713520642	0.0176630228855126	0.0222370255961369	0.0221912413301536	0.0658444184916097	0.0197781785200442	0.0130829037335657	0.023934380357334	0.0416673109864997	0.0334593015181107
HMEC_5_5_1	0.00255192614889708	0.00555968781982524	0.0129093111508346	0.00688717708854356	0.00207466976521127	0.00393009631107994	0.0536836220429453	0.0400981751315931	0.0559194941255225	0.0277833309243723	0.0285942796016474	0.0147605587447329	0.0283905260103254	0.00276789058679227	0.00640027878597408	0.0222737814741975	0.0185012965990846	0.0234641224974848	0.0192275891512087	0.0142524573999358	0.0136965453586312	0.0383621331611964	0.0104911640276091	0.00501693972800779	0.0153755770745689	0.0131862318229803	0.00501130745864442	0.0109929751305822	0.00792913398870627	0.00700324263430699	0.00853548014890386	0.011938502997557	0.000750060113838635	0.018630927444584	0	0.0136675178746059	0.0175559906373919	0.00861502536810703	0.00645500546622682	0.0283029083083277	0.00193505949489265	0.0141687482770143	0.00544606326456809	0.00489301011592653	0.0164029901127764	0.00505783728946344	0.0165291965271496	0.0137226130838828	0.0197767765470099	0.00666260483431432	0.00770811058545846	0.0201695993647892	0.00903116949826571	0.0118552473603293	0.00388828705846118	0.0109360941411027	0.0151279898492154	0.0106808793950011	0.0120188237534296	0.00691298485372244	0.00844758915721975	0.00608954753862159	0.0111857536433858	0.0539843955061555	0.0196936037258665	0.0180338713342713	0.0102435760229563	0.0351434932138476	0.0327832247968288
HMEC_5_5_2	0.0111785342954374	0.0152446765837737	0.0156272162656141	0.00689773127879024	0.015719182650803	0.0128057413461028	0.0404816932074975	0.026737238993481	0.0423508786958859	0.0174962236996562	0.018943644984612	0.00416444174805032	0.0206087018393339	0.0158310025102844	0.0077897705384967	0.0123483544725897	0.0129715210574722	0.0152717374410169	0.00558613189302026	0.00133792388534326	0.00449786263350402	0.0251271799003047	0.0238014861017946	0.0185586854264506	0.0282606343109784	0.0262272336488315	0.0170730162096008	0.0202700599750873	0.0215611231958139	0.0167032688456982	0.0157581168476276	0.0255426437491695	0.0144171395825423	0.0244648870641037	0.0136675178746059	0	0.00447323930136334	0.00842231056767856	0.00721297848548737	0.0228706447836492	0.0149943683872098	0.0208794240494707	0.0117292332287021	0.0144047942325772	0.0253984958761495	0.0167419162168186	0.00311186244179064	0.0181028025519794	0.0134234931301272	0.0086016790964098	0.0085938119409853	0.0144466730985966	0.00595772385707108	0.0072232517234302	0.0103700085110961	0.00600716814928429	0.015473345696704	0.00371650244015651	0.0141677757913201	0.00836094911715055	0.021990135635765	0.0083263247320388	0.0026659654682707	0.0420130644726266	0.0116166319085366	0.0152641860323914	0.00412607856812499	0.0214836317108902	0.0207081611165189
HMEC_5_5_3	0.0151777636590963	0.018170381612377	0.0165727246959599	0.0110822148686852	0.0196298279874419	0.016021186031552	0.0378294693067973	0.02402204544893	0.0384228996057841	0.0179258035271192	0.0149820622191249	0.00360090662395641	0.0171826878687411	0.0199128905779242	0.0120925245032642	0.00867523035666508	0.0160149725648637	0.017036470891525	0.00262469265736911	0.00342311991443031	0.00482960340688043	0.020871834562517	0.0272628603179114	0.0222551543489823	0.0314237636613087	0.0295032435819471	0.0213270118330738	0.0225552324342643	0.0252993670443767	0.02112279457108	0.0180020623513046	0.0292103297958045	0.0182950377800464	0.0254002075279205	0.0175559906373919	0.00447323930136334	0	0.010740592184179	0.0112092219542492	0.0201301608531216	0.0186597670616473	0.0223669724637813	0.0161445256588304	0.0187736643924021	0.0272685968083616	0.0210264846344332	0.00146708275838135	0.0191901622153001	0.0112563288585457	0.0116593832138438	0.0112404555021341	0.0123884375868867	0.00887332043815809	0.00822321042493818	0.0139431972330061	0.00779783365794142	0.0156407534311021	0.00818786922006476	0.0152189645425599	0.011388451761049	0.025632086785806	0.0126527688418794	0.00643414451578153	0.0404691096592134	0.00895683148665257	0.0142963487822015	0.00859024464353888	0.0179034251244441	0.0162391754860309
HMEC_5_6_1	0.00714997094240651	0.00750482321249179	0.00777467753102502	0.0059827327067074	0.0105046106146577	0.00573120961524326	0.0484724985704577	0.0346705527482858	0.0487445121369688	0.0256629524893525	0.0199913036646588	0.00727897988380446	0.0198660797453876	0.0113715668674878	0.00703302694526877	0.0137597184437085	0.0190987043990264	0.0227111135011135	0.0130497766780826	0.00820886774731132	0.00603746935178499	0.030753478965461	0.0168890811349805	0.0123934305913602	0.0207725468563902	0.018931565493308	0.0134646572957683	0.0119414148478743	0.0154016697825703	0.0146495807544021	0.00738902216684031	0.019089538246979	0.00921795989823522	0.0163181845060879	0.00861502536810703	0.00842231056767856	0.010740592184179	0	0.00512698673599076	0.0202192071364289	0.00896784705710033	0.0125153841170377	0.010522157390352	0.0120938107160767	0.0169807545834173	0.0133848513368847	0.0102307878018244	0.00999855534689183	0.0112599974895498	0.00210032141810598	0.000919628407676843	0.0117628335765852	0.00260927274925879	0.00332792628836236	0.00480978886989337	0.00296439087226722	0.0086155503480044	0.00787641127022558	0.0063311888033383	0.00193359455068618	0.0155471851391266	0.00746028179725639	0.00594168227547095	0.0504101529589952	0.0110827609351949	0.0103096278165176	0.00771686092367101	0.0285915625967741	0.0245467471810032
HMEC_5_6_2	0.0039846287194944	0.00892772436153383	0.0125360340408593	0.000954941213993566	0.00850914418117824	0.00625837472400146	0.0474137515633023	0.0337557790302996	0.0495095408854972	0.022470250650345	0.0235593742092879	0.00876145325926347	0.024085849026613	0.00870587871162672	0.00191082166556508	0.0169614118066774	0.014598289212739	0.0188056834145987	0.0127797080648498	0.00784444004791806	0.00788394311124338	0.0320727214573003	0.0167099903349276	0.0113774044906902	0.0213463228154045	0.0192428303098333	0.0102093792704696	0.0145473596882903	0.0143606090939278	0.0105294712968694	0.0104623357066452	0.0183541795160007	0.00720477324752257	0.0204926014011218	0.00645500546622682	0.00721297848548737	0.0112092219542492	0.00512698673599076	0	0.0249812411385573	0.00785211170527115	0.0163023748034675	0.00582339598819281	0.00799455477487326	0.0200154208800368	0.00995887355237227	0.0101121961399663	0.0144244774667883	0.0156664493402286	0.00345341752972162	0.00445293884096785	0.0163469743757403	0.0036539349194782	0.0072439186546735	0.00350264992399173	0.00581065491138715	0.0137030376206401	0.00448355583521765	0.0111739369280066	0.00343399722940008	0.0148176583441924	0.00238217461834454	0.004781271242227	0.0482119600239957	0.0149086300238396	0.015350614096845	0.00409741379198054	0.0286932988221625	0.026900881452236
HMEC_5_6_3	0.0273049901757264	0.0244942768136399	0.0166295853104136	0.0256294558182294	0.0298293963772562	0.0245528490738206	0.0493884845325624	0.0370472057455444	0.0424533083048913	0.0374616866215789	0.00928287409587924	0.0187087424346764	0.00501053426603376	0.0310219659095443	0.0268332514915094	0.0119364855755457	0.0357864949656227	0.0371524725647897	0.022108104579543	0.0215815451030133	0.0186311007615525	0.0254579466912064	0.0329408232739958	0.0305326538201729	0.0345261895289146	0.0336421877349629	0.0333083906928286	0.0241527753876619	0.0330103524637752	0.0348162825031903	0.0217764746520709	0.0356463043873565	0.0287409309140147	0.0198145682730519	0.0283029083083277	0.0228706447836492	0.0201301608531216	0.0202192071364289	0.0249812411385573	0	0.0279427267817846	0.0206435026612201	0.0306834242500812	0.0322819709704823	0.0251574111522742	0.0333195935723449	0.0212897427834275	0.0177382696313255	0.00955404193975521	0.0223111703442023	0.0211085120675027	0.00869379453815853	0.0213861761041732	0.0177770950974164	0.0248588766035767	0.0193171074705006	0.0138403420813524	0.0254185420552275	0.0168587253074394	0.0221517704312103	0.0327117796317726	0.0273527585272222	0.0225211952650508	0.0555403349158197	0.0113022313002426	0.0103197827233507	0.0255732814406827	0.0287366869794266	0.0171002573577294
HMEC_5_7_2	0.00424600577311669	0.00412303773784436	0.0120102369215938	0.00842310975443546	0.00196880968725181	0.00344672435137843	0.055243602422317	0.0416021827773232	0.05705377479172	0.0296208351437379	0.0288644315860836	0.0156519211030289	0.0283713563958373	0.00342262034773675	0.00810142376436776	0.0227230022206559	0.0204291228604541	0.0253634389183997	0.0204891110022127	0.0154557364291714	0.0145173842037574	0.039333685051094	0.00886305287241892	0.00359652245277057	0.0136144079878328	0.0114589520938541	0.00579390619200925	0.00920284337040462	0.00664387229866968	0.00830245311667902	0.00724677403558261	0.01057169580226	0.00153551539119335	0.0170430701821979	0.00193505949489265	0.0149943683872098	0.0186597670616473	0.00896784705710033	0.00785211170527115	0.0279427267817846	0	0.0125948137964746	0.00736572221095375	0.00651129634875137	0.0145470158452611	0.00600596218151769	0.0177293863061252	0.0125015481517476	0.0197964026089763	0.00725603538314405	0.00811875630775658	0.0200830532661177	0.00989162794095897	0.0122919558621136	0.00471788626254817	0.0115926151716205	0.0144375695996356	0.0122436648996652	0.011299202924052	0.0075272245930824	0.00700270644412884	0.00785328127814168	0.0124196108028142	0.0557486010176242	0.0199613475328395	0.0176284085190021	0.0118207685649897	0.0364138784770483	0.0334560134113772
HMEC_5_7_3	0.0151794907533818	0.00861304674730502	0.00603676735235589	0.0172499654362228	0.0143881984955888	0.0108588585013716	0.0600123222239156	0.0462575009346233	0.058144930864342	0.0381627170458278	0.0254806652370601	0.018777598476608	0.023172441453212	0.0159140546864667	0.0177960489861948	0.0214090756799257	0.0308888693824836	0.03498897752315	0.0249176287131901	0.0204856043703643	0.0175892032982586	0.0398850497039782	0.0132529805900501	0.0131260905981486	0.01394455315249	0.013299740700286	0.0181710297320901	0.00423856060548885	0.014483478021459	0.0208802205318062	0.00594870259115058	0.0159714420607473	0.0140714711866149	0.00446273924041636	0.0141687482770143	0.0208794240494707	0.0223669724637813	0.0125153841170377	0.0163023748034675	0.0206435026612201	0.0125948137964746	0	0.0192476745683717	0.0190426256073039	0.00521680047644288	0.0184757770283164	0.0222392328019748	0.00353309046819075	0.0163369469846717	0.013074753967616	0.0125646479588264	0.0158590346074984	0.0151067744189726	0.0141744983803515	0.0133361494307653	0.0149696716516814	0.00822697603490626	0.0201679893572756	0.00721285231057551	0.0132131096781348	0.01384124194686	0.0179281687503858	0.0184562232942141	0.0626865147597248	0.018060909298838	0.0120071524483243	0.0199255340240104	0.0393836662784846	0.0323090497474942
HMEC_5_8_1	0.00412828758030325	0.0107137734867451	0.0169300593833882	0.00542252559418244	0.00653884561761983	0.00842304855753374	0.0499992333945865	0.0366963315623334	0.0536920165389645	0.0230774785424122	0.0293211197031492	0.0142804445261652	0.0299041132411039	0.00566157185273139	0.00422128682225038	0.0226875431504819	0.0132678848597496	0.0184340278996684	0.0171530370581116	0.0127347526277087	0.0135460586261055	0.0368095252428599	0.015152034656679	0.00973527882601116	0.0202258583729831	0.0179902621873171	0.00582319138447976	0.0163602230887845	0.0121036871274581	0.00498017118165043	0.0133741448756801	0.015988162329249	0.00589606681082567	0.0236874658792111	0.00544606326456809	0.0117292332287021	0.0161445256588304	0.010522157390352	0.00582339598819281	0.0306834242500812	0.00736572221095375	0.0192476745683717	0	0.00278108050375944	0.0218176151359893	0.00537551188274946	0.0148384437253493	0.0182673498519068	0.0214592705715497	0.00848100157186737	0.00967625662216573	0.0221034794829505	0.00947318302034084	0.0130362234942199	0.00643117558400815	0.0116325726133242	0.0186470494969706	0.00807123519636271	0.0157616514860946	0.00860156173703615	0.012863662803309	0.00363650830203249	0.00992701681401311	0.0495068494904936	0.0207263869815053	0.0208153364267936	0.00763323458601317	0.0326332161838906	0.0322506404535553
HMEC_5_8_2	0.00498894311726062	0.0104457168072698	0.0175988608183377	0.00780983243797644	0.00505173526190397	0.00865923393697485	0.0526979609746529	0.0394425707307937	0.056457065145257	0.0255190296714757	0.0315186178657191	0.0166997935018925	0.0318438004395658	0.00373471253575062	0.00670074678752846	0.0249464555224763	0.0153722437873895	0.0206942628209663	0.0198794116452668	0.0153528055458754	0.0158714314346572	0.0395120453360378	0.013084190021939	0.00793340868979052	0.0181957471151646	0.0159585418457303	0.00313768331223441	0.0157056586787299	0.00988403660865769	0.00257164982576427	0.0134200327303121	0.0136144799525436	0.00499083666744091	0.0235024878361221	0.00489301011592653	0.0144047942325772	0.0187736643924021	0.0120938107160767	0.00799455477487326	0.0322819709704823	0.00651129634875137	0.0190426256073039	0.00278108050375944	0	0.0209781332097333	0.00264870652010158	0.017503211904198	0.0185741075463753	0.023293502817282	0.00999383681187216	0.0111906824349776	0.023845831198918	0.0115243029526806	0.0149449665708703	0.00746529220037081	0.0136702448666733	0.0196248005189591	0.0107930994701918	0.0165877620534336	0.0101717901160402	0.0107283346466189	0.00612941415066635	0.0124508775269832	0.0519917302500753	0.0227828298497229	0.022184328778603	0.0103484168080713	0.0354080490165124	0.0347773764761535
HMEC_5_8_3	0.0180365448584717	0.0113122537127887	0.0112246807515593	0.0209209628001715	0.0159608036208689	0.0139529153347026	0.0650205104935616	0.0512438581998221	0.0633521528627157	0.0423514157290971	0.0305733308734264	0.0236685418321158	0.0280711732072466	0.0174182503088979	0.0212384267638474	0.0266241370710307	0.0343429388727889	0.0388076203793729	0.0297685928038005	0.0251452305161748	0.0224495632770169	0.0450971042553438	0.0116823350710693	0.0137313735072206	0.0104859227236579	0.0106221329495017	0.0193675497089356	0.00552962498069285	0.0139794803207271	0.0223400969091396	0.00970162855916462	0.0141023440263281	0.016079415843836	0.005815090948324	0.0164029901127764	0.0253984958761495	0.0272685968083616	0.0169807545834173	0.0200154208800368	0.0251574111522742	0.0145470158452611	0.00521680047644288	0.0218176151359893	0.0209781332097333	0	0.0197787288253071	0.0270269537600263	0.00874884894160792	0.0215261762551207	0.0171190033612773	0.0168511124519487	0.0210108219049675	0.0194792803279637	0.0190470641160289	0.0166985195748223	0.0196651565130693	0.0134237143297898	0.0242162158623895	0.0123136668428658	0.017305368184445	0.0131120551692089	0.0212522426229245	0.0228563774095119	0.0673654841447591	0.023276492410069	0.0171322314419766	0.0239187002162167	0.0445052544317031	0.0375018583130637
HMEC_5_9_1	0.00632819569641378	0.0101276395164423	0.0178944369878022	0.00995293048905499	0.0041002797908462	0.00896307721744822	0.0553393333930162	0.0420658911023901	0.0589346519303565	0.0281241475949699	0.0332002411071122	0.0187152580642577	0.0332410801549859	0.00258686900397569	0.00895624691245959	0.0267265799728844	0.0178686780351989	0.023238435873192	0.0222767129795005	0.0176089297737739	0.0177951150338853	0.0418435618958869	0.0108622585676246	0.00617097315412529	0.0159520409641878	0.0137329808186594	0.000537540820929704	0.0147848980203626	0.00757819353643964	0.00258161451320268	0.0132513122369752	0.0111275513261247	0.00475628494137815	0.0228844811359128	0.00505783728946344	0.0167419162168186	0.0210264846344332	0.0133848513368847	0.00995887355237227	0.0333195935723449	0.00600596218151769	0.0184757770283164	0.00537551188274946	0.00264870652010158	0.0197787288253071	0	0.0198104972117121	0.0185042708187486	0.0246355378925075	0.0113219353351834	0.0124653918444882	0.0250895121125084	0.0132621698041317	0.0164712259790074	0.00857965214786407	0.015344428866215	0.0201743450355274	0.0132175860136149	0.0170561597280945	0.0115401221278937	0.00848601751869833	0.00841735323155693	0.0146240713264091	0.054601664890944	0.0243587917732863	0.0230745125921269	0.0127665506383782	0.0379191554941097	0.036848842786504
HMEC_5_9_2	0.0140961909829573	0.0175209900908017	0.0165906383406593	0.009902941780069	0.0185978262351596	0.0152542988980683	0.038251145175556	0.0244475727835629	0.0394172800773864	0.0172220429896552	0.0164128706959667	0.00362047250764512	0.0185067872177599	0.0188025112658422	0.010857038825705	0.0100291411634905	0.014674579075601	0.0159689585011688	0.00283498915100254	0.00227840419147867	0.00468885999392902	0.0220499714132946	0.0264331644310181	0.0213201849768343	0.0307185943463929	0.0287510547714619	0.0201288314044033	0.0221537382780246	0.0243514696701771	0.0198131978346205	0.0175934973655087	0.028297298002103	0.0172745892177953	0.0254681270495655	0.0165291965271496	0.00311186244179064	0.00146708275838135	0.0102307878018244	0.0101121961399663	0.0212897427834275	0.0177293863061252	0.0222392328019748	0.0148384437253493	0.017503211904198	0.0270269537600263	0.0198104972117121	0	0.0191797669053131	0.0122045832489677	0.0109131642178327	0.0106291059122819	0.0133151415483312	0.00812670527184209	0.00807910023490451	0.0130298188686011	0.00737932164253276	0.0159033073302945	0.00681886212204358	0.0151900225675029	0.0106492776034985	0.0247255273223503	0.0114048599802266	0.00534428877345745	0.0404752737422286	0.0100271556644304	0.014906156398796	0.00723510002141962	0.0187017819718923	0.0176548166168571
HMEC_5_9_3	0.0141419181007527	0.00839234822645181	0.00262841496904105	0.0153772346168493	0.0144444538525054	0.00994620576985591	0.0566741980381071	0.0429471582552838	0.054618836299903	0.0355532990738597	0.0220363932288896	0.0156368464736626	0.0199005727433673	0.0159237443389186	0.0161160185330586	0.017877543669867	0.0289422465273705	0.032705669398557	0.021778736211699	0.0175722214897545	0.0144938003123992	0.0363568903131554	0.0153466965653369	0.0139632048205147	0.0168653730133595	0.0159143825517448	0.0182899344409273	0.00641753504663338	0.0159165999485125	0.0207012190442071	0.00525573087932754	0.018082240892023	0.013814413612628	0.00636406473473996	0.0137226130838828	0.0181028025519794	0.0191901622153001	0.00999855534689183	0.0144244774667883	0.0177382696313255	0.0125015481517476	0.00353309046819075	0.0182673498519068	0.0185741075463753	0.00874884894160792	0.0185042708187486	0.0191797669053131	0	0.0128208363213153	0.0110084595446843	0.0102552935712297	0.0123776601743449	0.0125985643076313	0.0111121552661235	0.0119497594221786	0.0121031149835171	0.00471426376904135	0.0178596238958336	0.00399041288977613	0.0110872766161189	0.0154455238402371	0.0163503840213868	0.0158370311014844	0.0596194880466823	0.0145295086120453	0.00856751553336182	0.0176743426464967	0.0359542858288611	0.0287862962424582
HMEC_Root1_1	0.0183982436532279	0.0170138243683159	0.0106157036015526	0.0162439765447032	0.0215358465906815	0.0163552831150466	0.0454774213683212	0.0321165998390018	0.0419719961947694	0.0291323243754957	0.00947580858387539	0.00926839088108847	0.00861963632960312	0.0225431745548039	0.017465512518154	0.00544530069231153	0.0263900694406387	0.0281674473148859	0.0135930185469678	0.0121719075464255	0.00909436294836341	0.0237556991234378	0.0263189652452869	0.0228588582323895	0.0290221162042571	0.0276632066654165	0.0247002642537077	0.0185840131151407	0.025657255738842	0.025860294191866	0.0149525817053047	0.0288680372416797	0.0203191643845981	0.0176656603336716	0.0197767765470099	0.0134234931301272	0.0112563288585457	0.0112599974895498	0.0156664493402286	0.00955404193975521	0.0197964026089763	0.0163369469846717	0.0214592705715497	0.023293502817282	0.0215261762551207	0.0246355378925075	0.0122045832489677	0.0128208363213153	0	0.0133448490007272	0.0121787590267754	0.00114675997268176	0.0120208861374326	0.00842636619415232	0.016059529705625	0.00989313332640129	0.00811081038767247	0.0158666524309415	0.0100597409741785	0.0131461420816913	0.0255632728948658	0.0180066506057978	0.0129687711177194	0.0499434482722088	0.00254720087083999	0.00458694766426768	0.0160232332426203	0.0243892860664429	0.0159837039479757
HMEC_Root1_2	0.0050555331659193	0.00665239337478392	0.0090829065643863	0.00439388802463111	0.00862917808797986	0.00436229811003727	0.0490381683756916	0.0352678927542096	0.049976482141771	0.0252445654084834	0.0219570787046184	0.00845461406640884	0.0219409678903162	0.00938931787149423	0.00527323983959046	0.0156149772175844	0.017946022758847	0.0219180593061901	0.0137426390770612	0.00871469609576286	0.00728608973933813	0.032134968324232	0.015619167441191	0.0107971474876805	0.01980890433922	0.0178551359972153	0.0114205001366062	0.0117995594712039	0.0138428572299154	0.0125498100933528	0.00742438784799006	0.0176585187839959	0.00730885856419389	0.0171579599459482	0.00666260483431432	0.0086016790964098	0.0116593832138438	0.00210032141810598	0.00345341752972162	0.0223111703442023	0.00725603538314405	0.013074753967616	0.00848100157186737	0.00999383681187216	0.0171190033612773	0.0113219353351834	0.0109131642178327	0.0110084595446843	0.0133448490007272	0	0.00120475201179989	0.0138613103752193	0.00279222371849409	0.00519874324268235	0.00278678075425368	0.00433935347503846	0.0103457437098842	0.00712540686603988	0.00772800282054762	0.000274967755282595	0.0140832075752724	0.00562535109785004	0.00594403968577277	0.0505007911651761	0.0130697842148534	0.0123373759389791	0.00686069905065373	0.0295516193773213	0.0262222527094048
HMEC_Root1_3	0.00623676609627533	0.0069310321932851	0.00817526267801208	0.00535481499918346	0.00961562170043847	0.00496460969027984	0.0488583122761192	0.035065528432581	0.0493966895149248	0.0256166569256981	0.0208922812764122	0.00787055822212823	0.0207852598725965	0.0104607638971355	0.00633326956981298	0.0146269552716061	0.0187127425742384	0.0224941966800679	0.0134621291457372	0.00852026347328843	0.00665136618943697	0.0314589427259676	0.0161956269094511	0.0115846009896966	0.0201962695118169	0.0183108841240155	0.0125459871437463	0.011677411630027	0.0146084072964015	0.0137427602085602	0.00717294881751193	0.018342097851641	0.00832019413879182	0.0165080866931626	0.00770811058545846	0.0085938119409853	0.0112404555021341	0.000919628407676843	0.00445293884096785	0.0211085120675027	0.00811875630775658	0.0125646479588264	0.00967625662216573	0.0111906824349776	0.0168511124519487	0.0124653918444882	0.0106291059122819	0.0102552935712297	0.0121787590267754	0.00120475201179989	0	0.0126749917107197	0.00263825237781198	0.00418234144438072	0.00389079211409101	0.00359129180161713	0.00925391163567265	0.00763621249438519	0.00677187366805178	0.00108062453287283	0.0147851946217209	0.00672562598663485	0.00600883443902194	0.0505962269373274	0.0119875531618395	0.0111406153894541	0.0074289685502637	0.0291317288222597	0.0253574982713462
HMEC_Root2_1	0.0189102663132796	0.017119549281576	0.0103173460718279	0.016965909671353	0.0218688772053765	0.0166378199148755	0.0464518561762556	0.0331429408385295	0.0426469610226466	0.0302736969493362	0.00969160145781014	0.0103072842078855	0.00830828308314925	0.0229311284818038	0.0181780695787359	0.00637767289537274	0.0274158891374857	0.0292701302093258	0.0147370327468545	0.0132137032634846	0.0100629559403986	0.0244801746993194	0.0262994140344242	0.0230424953820249	0.0288207867678756	0.0275344540716147	0.0251315052187494	0.0183278521604889	0.0257810525146606	0.0264052273102077	0.0148936671836425	0.0288878856220569	0.020683518189719	0.0169374193800685	0.0201695993647892	0.0144466730985966	0.0123884375868867	0.0117628335765852	0.0163469743757403	0.00869379453815853	0.0200830532661177	0.0158590346074984	0.0221034794829505	0.023845831198918	0.0210108219049675	0.0250895121125084	0.0133151415483312	0.0123776601743449	0.00114675997268176	0.0138613103752193	0.0126749917107197	0	0.012724610762532	0.00911255817365729	0.0165257757256315	0.0106336170146007	0.00767380247233537	0.0167741083241343	0.00991415559551759	0.0136775136060284	0.0256439358665406	0.0187074417588933	0.0138745806484094	0.0510258101256608	0.0036738793203935	0.00389840789426335	0.0169120212800647	0.0253534436298858	0.0165669742546244
