Sample	Marker	Overlap_Score
HMEC_5_1	Sal46_HMEC_0.01	0.00684088563182694
HMEC_5_1	Sal58_HMEC_0.01	0.0216184370298432
HMEC_5_1	Sal66_HMEC_0.01	0.013660852827664
HMEC_5_1	Sal74_HMEC_0.01	0.00851340399725425
HMEC_5_1	Sal78_HMEC_0.01	0.000105741835311701
HMEC_5_1	Sal87_HMEC_0.01	0.0106383883463261
HMEC_5_2	JF06_HMEC_0.01	0.00592429844352016
HMEC_5_2	JF12_HMEC_0.01	0.00121517303855459
HMEC_5_2	JF21_HMEC_0.01	0.016484814811321
HMEC_5_2	JF27_HMEC_0.01	0.0183244454907273
HMEC_5_2	Nax10_HMEC_0.01	0.0138632110326612
HMEC_5_2	Nax11_HMEC_0.01	0.00892082985281689
HMEC_5_2	Nax18_HMEC_0.01	0.00166798402691926
HMEC_5_2	Nax30_HMEC_0.01	0.0255657452896972
HMEC_5_2	Nax38_HMEC_0.01	0.0167953872666929
HMEC_5_2	Nax4_HMEC_0.01	0.00866080005777553
HMEC_5_2	Nax40_HMEC_0.01	0.00153367915007008
HMEC_5_2	Nax49_HMEC_0.01	0.0120747420652363
HMEC_5_2	Nax50_HMEC_0.01	0.0125117553864112
HMEC_5_2	Nax56_HMEC_0.01	0.0038375194256015
HMEC_5_2	S1-17_HMEC_0.01	0.00375469514642976
HMEC_5_2	S14-51_HMEC_0.01	0.00941029006791105
HMEC_5_2	Sal102_HMEC_0.01	0.00815566043541682
HMEC_5_2	Sal22_HMEC_0.01	0.00505396731527191
HMEC_5_2	Sal27_HMEC_0.01	0.0334836920481058
HMEC_5_2	Sal45_HMEC_0.01	0.00927420444502203
HMEC_5_2	Sal46_HMEC_0.01	0.0114318734009365
HMEC_5_2	Sal58_HMEC_0.01	0.0215421161060582
HMEC_5_2	Sal66_HMEC_0.01	0.108217060524564
HMEC_5_2	Sal74_HMEC_0.01	0.00649179734675151
HMEC_5_2	Sal78_HMEC_0.01	0.00194584730536651
HMEC_5_2	Sal87_HMEC_0.01	0.0124003259251088
HMEC_5_3	JF06_HMEC_0.01	0.00921574735681535
HMEC_5_3	JF12_HMEC_0.01	0.13184872990778
HMEC_5_3	JF21_HMEC_0.01	0.00509678772059319
HMEC_5_3	JF27_HMEC_0.01	0.0112938426811836
HMEC_5_3	Nax10_HMEC_0.01	0.0108882794953743
HMEC_5_3	Nax11_HMEC_0.01	0.00485658753653545
HMEC_5_3	Nax18_HMEC_0.01	0.00792979996929111
HMEC_5_3	Nax30_HMEC_0.01	0.0187911307565268
HMEC_5_3	Nax38_HMEC_0.01	0.0341885839802493
HMEC_5_3	Nax4_HMEC_0.01	0.0110894271059582
HMEC_5_3	Nax40_HMEC_0.01	0.00574228403740329
HMEC_5_3	Nax49_HMEC_0.01	0.0122529083284521
HMEC_5_3	Nax50_HMEC_0.01	0.00393404725470534
HMEC_5_3	Nax56_HMEC_0.01	0.00582416908353797
HMEC_5_3	S1-17_HMEC_0.01	0.00593286713015295
HMEC_5_3	S14-51_HMEC_0.01	0.0098973288379352
HMEC_5_3	Sal102_HMEC_0.01	0.0149449890423116
HMEC_5_3	Sal22_HMEC_0.01	0.00965157567103336
HMEC_5_3	Sal27_HMEC_0.01	0.0173442653894814
HMEC_5_3	Sal45_HMEC_0.01	0.0068193058536013
HMEC_5_3	Sal46_HMEC_0.01	0.00505460480181952
HMEC_5_3	Sal58_HMEC_0.01	0.0263989658776209
HMEC_5_3	Sal66_HMEC_0.01	0.0169564625982374
HMEC_5_3	Sal74_HMEC_0.01	0.00796071412759214
HMEC_5_3	Sal78_HMEC_0.01	0.00330490753536766
HMEC_5_3	Sal87_HMEC_0.01	0.0131802501022992
HMEC_5_4	JF06_HMEC_0.01	0.0110186348225728
HMEC_5_4	JF12_HMEC_0.01	0.0298913628925801
HMEC_5_4	JF21_HMEC_0.01	0.00611931761948573
HMEC_5_4	JF27_HMEC_0.01	0.0155671847790016
HMEC_5_4	Nax10_HMEC_0.01	0.00464450275150041
HMEC_5_4	Nax11_HMEC_0.01	0.0203022410412281
HMEC_5_4	Nax18_HMEC_0.01	0.081198702918438
HMEC_5_4	Nax30_HMEC_0.01	0.0211445340841062
HMEC_5_4	Nax38_HMEC_0.01	0.0322257346476871
HMEC_5_4	Nax4_HMEC_0.01	0.0116063247149657
HMEC_5_4	Nax40_HMEC_0.01	0.00258414024481823
HMEC_5_4	Nax49_HMEC_0.01	0.0073033821458689
HMEC_5_4	Nax50_HMEC_0.01	0.0097382183570337
HMEC_5_4	Nax56_HMEC_0.01	0.00989845011710078
HMEC_5_4	S1-17_HMEC_0.01	0.00724367801370474
HMEC_5_4	S14-51_HMEC_0.01	0.00507141173659226
HMEC_5_4	Sal102_HMEC_0.01	0.0053864355886043
HMEC_5_4	Sal22_HMEC_0.01	0.00995237674352942
HMEC_5_4	Sal27_HMEC_0.01	0.0164941987232575
HMEC_5_4	Sal45_HMEC_0.01	0.00897652138755994
HMEC_5_4	Sal46_HMEC_0.01	0.00736161493270637
HMEC_5_4	Sal58_HMEC_0.01	0.0046508104996521
HMEC_5_4	Sal66_HMEC_0.01	0.0613969195168363
HMEC_5_4	Sal74_HMEC_0.01	0.00498626590225912
HMEC_5_4	Sal78_HMEC_0.01	0.00745862685886556
HMEC_5_4	Sal87_HMEC_0.01	0.0231926093573772
HMEC_5_5	JF06_HMEC_0.01	0.00691532990887972
HMEC_5_5	JF12_HMEC_0.01	0.031109728487145
HMEC_5_5	JF21_HMEC_0.01	0.0119423924195291
HMEC_5_5	JF27_HMEC_0.01	0.0100119969286982
HMEC_5_5	Nax10_HMEC_0.01	0.0103946411476885
HMEC_5_5	Nax11_HMEC_0.01	0.0168659678215269
HMEC_5_5	Nax18_HMEC_0.01	0.00635756682620148
HMEC_5_5	Nax30_HMEC_0.01	0.00465010061537774
HMEC_5_5	Nax38_HMEC_0.01	0.0405533806690974
HMEC_5_5	Nax4_HMEC_0.01	0.034886371500033
HMEC_5_5	Nax40_HMEC_0.01	0.00232056542409875
HMEC_5_5	Nax49_HMEC_0.01	0.00634400450832762
HMEC_5_5	Nax50_HMEC_0.01	0.00728999160293686
HMEC_5_5	Nax56_HMEC_0.01	0.00837579824123874
HMEC_5_5	S1-17_HMEC_0.01	0.0161668178386498
HMEC_5_5	S14-51_HMEC_0.01	0.00222997543199749
HMEC_5_5	Sal102_HMEC_0.01	0.000956750000764894
HMEC_5_5	Sal22_HMEC_0.01	0.0389137254134917
HMEC_5_5	Sal27_HMEC_0.01	0.0242037945828371
HMEC_5_5	Sal45_HMEC_0.01	0.0284771075540189
HMEC_5_5	Sal46_HMEC_0.01	0.0166528580936552
HMEC_5_5	Sal58_HMEC_0.01	0.0124370114386753
HMEC_5_5	Sal66_HMEC_0.01	0.00964213311833026
HMEC_5_5	Sal74_HMEC_0.01	0.00572435484878045
HMEC_5_5	Sal78_HMEC_0.01	0.00128393235321367
HMEC_5_5	Sal87_HMEC_0.01	0.0162747655794026
HMEC_5_6	JF06_HMEC_0.01	0.0165956509448071
HMEC_5_6	JF12_HMEC_0.01	0.135810007791694
HMEC_5_6	JF21_HMEC_0.01	0.00311403379860889
HMEC_5_6	JF27_HMEC_0.01	0.000731918350823091
HMEC_5_6	Nax10_HMEC_0.01	0.00356078942344396
HMEC_5_6	Nax11_HMEC_0.01	0.0126462628954002
HMEC_5_6	Nax18_HMEC_0.01	0.0180004541650305
HMEC_5_6	Nax30_HMEC_0.01	0.0177035491249977
HMEC_5_6	Nax38_HMEC_0.01	0.00872654680926521
HMEC_5_6	Nax4_HMEC_0.01	0.00544327943090633
HMEC_5_6	Nax40_HMEC_0.01	0.00522954379608742
HMEC_5_6	Nax49_HMEC_0.01	0.0165497645065788
HMEC_5_6	Nax50_HMEC_0.01	0.0160668813335419
HMEC_5_6	Nax56_HMEC_0.01	0.014375767734024
HMEC_5_6	S1-17_HMEC_0.01	0.018325218563249
HMEC_5_6	S14-51_HMEC_0.01	0.018453488935475
HMEC_5_6	Sal102_HMEC_0.01	0.0149476725271024
HMEC_5_6	Sal22_HMEC_0.01	0.0139008131569688
HMEC_5_6	Sal27_HMEC_0.01	0.00416987990243489
HMEC_5_6	Sal45_HMEC_0.01	0.0102017853559639
HMEC_5_6	Sal46_HMEC_0.01	0.00254927607697708
HMEC_5_6	Sal58_HMEC_0.01	0.00759052674161309
HMEC_5_6	Sal66_HMEC_0.01	0.0605352391359857
HMEC_5_6	Sal74_HMEC_0.01	0.00971249635974292
