	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3C_2
HMEC_5_9_2	0.00294504440368218	0.00783577732970661	0.00673653613154307	0.0115751630014691	0.00832872529080735	0.0174188433193833	0.0108751279324156	0.00851529034720257	0.00646179398975343	0.0104628566901643	0.0249702988607251	0.00514788534275156	0.0100430317285775	0.0192205211125363	0.00337140680059782	0.0258252193346468	0.0196413765345665	0.0246791323471102	0.0343446418024872	0.0148393222383547	0.000922224862216051	0.00669260860189324	0.0105621317662554	0.0085620176879891	0.00685317450741553	0.0147341085724776	0.0111284656397189	0.00667231288517387	0.00473955935386067	0.0051975641061301	0.00725135901285721	0.0134267622172264	0.00943711758182129	0.00179493877595695	0.000410388300622954	0.0135754638827333	0.0201431086700374	0.00916399413996287	0.00729003072059952	0.0106840445764885	0.00851120362212009	0.0119608799065935	0.00481279489825209	0.0497370424402017	0	0.00657203364968226	0.00690407585094987	0.0110395020860865	0.004684299071873	0.018458377811729	0.0118478149100228	0.00809987040244126	0.00790549224025433	0.0130160214151859	0.0089524755744116	0.0227866701415406	0.0207404974860474	0.0151110514479569	0.0098592179546512	0.00497959869506662	0.0123045113731293
HMEC_5_9_3	0.0058843617585799	0.0115358818936846	0.00831692682703724	0.013982380443109	0.0137942307597847	0.0210074377054242	0.0133663162058402	0.0119248992513482	0.0111864659763278	0.00864886270657858	0.0263530216886622	0.00992822726821499	0.00814304197304485	0.0212670139169791	0.00825857683623125	0.0282924479024071	0.0211861392887283	0.026752591737864	0.0368300202417818	0.0124818977447575	0.00619399596634041	0.00883212699476264	0.0103231170293493	0.0076922182696979	0.007706106498996	0.0133424304139686	0.00552165368193211	0.00804068734557364	0.0105992858768135	0.0109610277086463	0.0134416105200153	0.0156036988924198	0.01222537433155	0.00771072125753489	0.00626398168027792	0.0186171985942244	0.0214853443803294	0.00602468637063349	0.0120480870371434	0.0070463125886528	0.0098657142365681	0.0132292702052052	0.00977389451456841	0.0490319715527967	0.00657203364968226	0	0.00516751862934238	0.0140377713269281	0.00988685534825187	0.0221000291468457	0.0148494750190829	0.0129836935390914	0.0113980500868493	0.0172708566178843	0.0110190508329761	0.0244156669194355	0.0211251154746813	0.0191599644396939	0.0122736933502231	0.00357005049649554	0.0136995542137315
HMEC_Root1_1	0.00432422689606664	0.00777371466274207	0.0104471740348593	0.0105984192549482	0.0151979449251889	0.0213218936315959	0.010944710320137	0.00905146364262093	0.00864952644131637	0.00513144656153952	0.0224560966728687	0.00715890431322754	0.0120518482139158	0.0165828814646271	0.00673727494465331	0.0258443087776609	0.0185851080994269	0.0241080002444038	0.0329165965812196	0.0134874745988768	0.00605500780653075	0.0108641711975465	0.0127573839662998	0.0114880665792699	0.00813595720906112	0.01679670073175	0.00736091647570752	0.00366631606324479	0.00963425809594356	0.00886378258970076	0.0126867594746384	0.0115955423559407	0.00763430686640862	0.00827071279583402	0.00658125733878936	0.0149721131834243	0.0180444202667851	0.00379325888656737	0.0088772382886011	0.00447275116849237	0.0090268294940068	0.00907218984188561	0.00719193919334998	0.0473749764333126	0.00690407585094987	0.00516751862934238	0	0.0103758779262537	0.00744130182669998	0.0196077456597793	0.0154600607664532	0.0129179220655578	0.0131961025067996	0.0183547587629384	0.00963883659093257	0.026357980203171	0.0217826948210551	0.0173218513859285	0.00757382446417673	0.00630343826348813	0.00869631972286551
HMEC_Root1_2	0.0100509537310633	0.00421015514057813	0.0173627446453076	0.0018398580437726	0.0166522454102139	0.0253620281215904	0.00400906432748899	0.00290866869097196	0.0105637949254593	0.00867863696840413	0.0141659563426851	0.00840905801745326	0.020566762142684	0.00887000685505698	0.0105627259795025	0.0166174953094548	0.0104555293925548	0.0151209438380496	0.0234215912766088	0.0229235330728205	0.0106753986168414	0.0173533590530623	0.020854964695228	0.0193405909204674	0.0158227778189743	0.0253635053722684	0.0176975738295773	0.0089565589636379	0.00833242941917112	0.00762478443932672	0.0134095291338418	0.0027539494329201	0.00608945337791402	0.0108879857785253	0.0108727121064334	0.00782888396051893	0.00982539840462807	0.0104978538738612	0.008745347751034	0.0140629036108336	0.00749820034442197	0.0036094653535991	0.00849726173330273	0.0416066954853812	0.0110395020860865	0.0140377713269281	0.0103758779262537	0	0.00749008369812971	0.00986490299293209	0.0207699992586507	0.0162711599225147	0.0182719107141265	0.0219402238022612	0.0156812907934811	0.0326097520279445	0.0291382121093878	0.00873291916280646	0.00529366527433352	0.0122637025498596	0.0061034800645162
HMEC_Root1_3	0.004221795328898	0.00371573046227161	0.0102626042497862	0.00860178495536068	0.010415248133254	0.0182382547887108	0.00876358307932991	0.00562774950511272	0.00403136641603377	0.00987103276974137	0.0216132245170591	0.00168099979974014	0.014222052997677	0.0151816207278837	0.00334231444937259	0.0232365012652822	0.0173199394187217	0.0220547835782027	0.0305383872414641	0.0170547440208743	0.00436077295273976	0.0101544214467092	0.0138886937933563	0.0128556653543908	0.00909707197241192	0.0185620417572534	0.0137231250073769	0.00517796819244412	0.00375208175959	0.00150394277483227	0.00663459621344477	0.0099754439788187	0.00553376202301017	0.0050230230575018	0.00471815557217346	0.00901522911387752	0.0172370072613766	0.0098358693149034	0.00341930801658242	0.0113863489055597	0.00852720917511918	0.00906238356745018	0.00146475173969432	0.0483274587429197	0.004684299071873	0.00988685534825187	0.00744130182669998	0.00749008369812971	0	0.0155661224814804	0.0133850135727489	0.00890878569584944	0.0108974486035541	0.0146454896427421	0.00919166222527474	0.0251475997121594	0.0223033954156853	0.0127821610571704	0.0060976546321991	0.00846361689683464	0.00885131191649143
HMEC_Root2_2	0.0186505968336231	0.0134133189620819	0.025067152318992	0.00935803403753797	0.0210750717807161	0.0321310011135075	0.00890732251547497	0.0107640915103814	0.0188764806549667	0.0171903252653962	0.0124117381487974	0.0169041056616816	0.0282603049161586	0.0127126349549463	0.0188441470564003	0.00834417455856342	0.00711657197103004	0.00817892007464936	0.0180894577645428	0.0322013282601323	0.0184922675681103	0.0248798110359611	0.0289577529685129	0.0267705190419243	0.0245000745477574	0.0331383957257199	0.0265984560037089	0.0185627340887063	0.0142459807256837	0.0148802875665821	0.0195243236346887	0.00989875531692248	0.0156389815104637	0.0174684237279945	0.018359702862513	0.0123286131801445	0.00902229156773211	0.0189060609444451	0.0170577877951587	0.0235651046751324	0.0127284402309852	0.0122542229210215	0.0168732620863578	0.0364725779725454	0.018458377811729	0.0221000291468457	0.0196077456597793	0.00986490299293209	0.0155661224814804	0	0.0282995189442435	0.023257792600771	0.025051256703365	0.0279542254052891	0.0245810913843687	0.0396470104755415	0.0377458564094269	0.0041598170943542	0.0149995929443331	0.0193276390692201	0.015426164908471
HMEC_Root2_3	0.0123700014130669	0.0166559466893499	0.00698734202978883	0.0219450961093807	0.0111200561873498	0.00618475970179966	0.0219499548800593	0.0189710921992097	0.010486443107447	0.0203961615939628	0.0346413795464979	0.0123902336368932	0.0107171854004198	0.0271851904115897	0.010518741867287	0.0363249691891123	0.0306554876701771	0.0353270381352613	0.0431565887602298	0.0114618586020578	0.0119279461479368	0.00664996577629318	0.00702951237766479	0.0100527942686039	0.00767254050830215	0.0106895552438918	0.015763969672083	0.0140155745101759	0.0146205503474739	0.0136064863386148	0.00915622812501422	0.0230691580608774	0.0165416685117693	0.012749930255348	0.0121629949957426	0.0192702583527253	0.0305315451148014	0.0189648797413944	0.0125623511111086	0.0164871883994508	0.0203201713017534	0.0217954803602787	0.0122882789263458	0.0613435861033669	0.0118478149100228	0.0148494750190829	0.0154600607664532	0.0207699992586507	0.0133850135727489	0.0282995189442435	0	0.00514798063503968	0.00574671394016665	0.00523492456640009	0.00719516618480918	0.0119732527796004	0.0105325756551918	0.0250740724423588	0.0175981423677915	0.0155458553828231	0.0200019917984608
HMEC_STAT_2_1	0.00904266083078115	0.0123386588479877	0.00646326028740174	0.0174812968487103	0.00745325292759065	0.0095661862933375	0.0173817666891569	0.0144039865705485	0.00654031215444126	0.0173247828959619	0.0302606663232846	0.00819648467496968	0.011466779890181	0.0231504393826349	0.00666403555673743	0.031363922273148	0.0260089161955034	0.0304751172329452	0.0385029198511572	0.0140496387075713	0.0082962476388198	0.00590903457325205	0.00909949645161897	0.0101478359944076	0.00705748276986646	0.0135343473229702	0.0154492499830673	0.0110015444424681	0.00981785063264482	0.008824377233573	0.00403455817930984	0.0187403434411442	0.0128145559099165	0.00866295076910098	0.00847403864551147	0.014683137856665	0.0260762765875281	0.0162624279521245	0.00839720465339676	0.015207317237831	0.0161750948007088	0.0177985451932458	0.00803434690593191	0.0569876406964581	0.00809987040244126	0.0129836935390914	0.0129179220655578	0.0162711599225147	0.00890878569584944	0.023257792600771	0.00514798063503968	0	0.00467046745929548	0.00602942582123335	0.0066190197199984	0.0166047148745396	0.0154380502540757	0.0200156380818603	0.0138384663129231	0.0126738837161222	0.0165019626394629
HMEC_STAT_2_2	0.0095655737689641	0.0145611300951224	0.00369043045302871	0.0191134977128514	0.00650379226277144	0.0109120491291769	0.0184799730719317	0.0159214355892031	0.00971188053880799	0.0177891905549702	0.0324180455698448	0.0105505110598431	0.00780874701433214	0.0259503661626475	0.00822136774774361	0.0328764068064921	0.0272455634146729	0.0319867524828039	0.0412053699521617	0.0129807783766695	0.00833831706282426	0.00294413787768467	0.00629799914671808	0.00636008212922384	0.00674683505078701	0.00987914033845789	0.0139902822878283	0.0125454402660696	0.0108860831016674	0.0109448292742405	0.0073209467094393	0.0207746632790734	0.0154343079055162	0.00835760732304529	0.0082391333756089	0.0182554146614124	0.0277809563477771	0.0160859896160594	0.0116018015817299	0.015312310378399	0.0161661578256839	0.0194779485666404	0.0102907030813242	0.0574182775001226	0.00790549224025433	0.0113980500868493	0.0131961025067996	0.0182719107141265	0.0108974486035541	0.025051256703365	0.00574671394016665	0.00467046745929548	0	0.00599851741567726	0.00865972459777891	0.0151506132423325	0.015301623452311	0.0214296723739347	0.0162634585694327	0.0112048131372291	0.0188483827524411
HMEC_STAT_2_3	0.0145252676661468	0.0181857749884192	0.00927815519875167	0.0230809375871097	0.00859232565652143	0.00630045606804075	0.0226567795726375	0.0198879090606224	0.0125506651947346	0.0229213377045207	0.0359440328579064	0.0141368190200746	0.0129995204818813	0.0289918866849516	0.0124432821212268	0.0361420768264966	0.0312411597905908	0.035498046802725	0.0437630510460685	0.016250804921655	0.0134340324631843	0.00861941344604291	0.0103507931240448	0.01188256601823	0.0113689559622297	0.0130152232867228	0.0194143410799637	0.0168728371501153	0.0146833069825883	0.0143378067711647	0.00876972873125401	0.0245115849452877	0.0188283507048215	0.0132256907042597	0.0134023835724969	0.0198014061631624	0.0316652601721221	0.0215405187888227	0.0143282444533143	0.0203033636610964	0.0210778776598813	0.0236584925292918	0.0139401221637881	0.0620227427374989	0.0130160214151859	0.0172708566178843	0.0183547587629384	0.0219402238022612	0.0146454896427421	0.0279542254052891	0.00523492456640009	0.00602942582123335	0.00599851741567726	0	0.011436927365182	0.0120726222416801	0.0144330422688126	0.0244370708872902	0.0198481298097044	0.0169777427975449	0.0225265317536989
HMEC_STAT_3_1	0.00771283070408955	0.0115067950292454	0.00713324076493633	0.0168608074417293	0.0131267663694276	0.0123653857440986	0.0174775790549067	0.0144198252346419	0.00592109398294263	0.0144162799464243	0.0288783581722605	0.00770114070341977	0.0109542926783577	0.0211837230509878	0.00637091533681609	0.0321377053442788	0.0258295065878913	0.0307642344110734	0.0380110906996124	0.00944959537722206	0.00846923502404238	0.00729090450137319	0.00828069912374297	0.0104154863315747	0.00405157643038981	0.0132084303370501	0.0113820002434728	0.00773139589578122	0.0119573647939786	0.0100822309680173	0.00886722673321408	0.01752890233003	0.0105041054441719	0.0104897583715417	0.00910000486621776	0.0153727099222115	0.0250563556634859	0.0134164919940229	0.00783823145927321	0.010244013302142	0.0163347269508449	0.0159276910516357	0.00777803771114565	0.0561704141209874	0.0089524755744116	0.0110190508329761	0.00963883659093257	0.0156812907934811	0.00919166222527474	0.0245810913843687	0.00719516618480918	0.0066190197199984	0.00865972459777891	0.011436927365182	0	0.0184679459353529	0.0134691934882871	0.0219484194859187	0.0115114795163474	0.0123049038648705	0.0135222094295693
HMEC_STAT_3_2	0.0236711096708324	0.0285482803955982	0.0165726457776294	0.0336859158463709	0.0198058330681659	0.00965173504035249	0.0334108859710972	0.0306143334798665	0.0224557526203826	0.0314439220743934	0.0465655305887957	0.0242768952334673	0.0172235366485296	0.0391193732436055	0.0222013742856452	0.0477096894563987	0.0421850889152223	0.0468557430558787	0.0549879804491203	0.0172975766583797	0.0230133826525773	0.0163477303112063	0.0142166661547683	0.0173863039630428	0.0182544930836102	0.0131326654042855	0.0241818857235965	0.025582694763782	0.0257871246962036	0.0252743755541919	0.0202990188183489	0.0349534328927861	0.0284582927615729	0.0234743698550404	0.0230848031568212	0.0308830140738447	0.0423294357930106	0.0295613831354186	0.0245232163176392	0.0265179291331351	0.0311925581380744	0.0335695855193802	0.0241456841475214	0.0723907914033464	0.0227866701415406	0.0244156669194355	0.026357980203171	0.0326097520279445	0.0251475997121594	0.0396470104755415	0.0119732527796004	0.0166047148745396	0.0151506132423325	0.0120726222416801	0.0184679459353529	0	0.00997608756435758	0.0361341941986934	0.0294974253156085	0.0254774426622442	0.0318106059099319
HMEC_STAT_3_3	0.020336046478918	0.0249517105208389	0.0148618585651489	0.0302862775997827	0.0214072847246741	0.0107007513445901	0.0307022048196265	0.0277213003926861	0.0189632274646059	0.0267926316954852	0.0421644268657785	0.0209636102619194	0.0156500670179211	0.0341685093781108	0.019191180656731	0.0454894090280614	0.039203441244215	0.044183799527022	0.0511249170783342	0.0105045084452801	0.0205554599569291	0.0149880080395509	0.0118542598680786	0.0162598252406501	0.0143387846141174	0.0124873752069902	0.0191570952972563	0.0208954757870303	0.0242943623260251	0.0229353097860027	0.0193657570036688	0.030972085053927	0.02384586157548	0.0220599227322978	0.020941342235988	0.0278782827070173	0.038467187277494	0.0251895600158975	0.0209633823445055	0.0205905701339637	0.0288865645488225	0.0292571152702637	0.0209747120803794	0.0690892366273147	0.0207404974860474	0.0211251154746813	0.0217826948210551	0.0291382121093878	0.0223033954156853	0.0377458564094269	0.0105325756551918	0.0154380502540757	0.015301623452311	0.0144330422688126	0.0134691934882871	0.00997608756435758	0	0.0348193429798443	0.0248601849067441	0.0232128885837988	0.0265856395557295
HMEC_STAT_4_1	0.015774222926477	0.0114433566299904	0.0216318831894968	0.00832611397672202	0.0171602538274222	0.0290128291435584	0.00696910079530523	0.00849367836901719	0.0163162241931585	0.0156796137553666	0.0156895053473242	0.0142947468650657	0.0247859882670313	0.0144083450170306	0.015898132575453	0.0118442853476455	0.00912792693357849	0.0116528384642908	0.0222166340998362	0.0294392885143055	0.0152840334854191	0.0214007159458813	0.0255978782899425	0.0232198861887826	0.0214989156487267	0.0296032501207344	0.0240303293324678	0.01640831467927	0.0107732411299404	0.0119369657810747	0.016301585623449	0.00984735166817328	0.0141906588809907	0.0139167083683595	0.0150414972515783	0.0114469871288687	0.0113823133960342	0.0168818745205794	0.0147616599433006	0.0215813552011813	0.00995050376932454	0.0115988940831581	0.0141853479745086	0.0391412283294341	0.0151110514479569	0.0191599644396939	0.0173218513859285	0.00873291916280646	0.0127821610571704	0.0041598170943542	0.0250740724423588	0.0200156380818603	0.0214296723739347	0.0244370708872902	0.0219484194859187	0.0361341941986934	0.0348193429798443	0	0.0137159534428586	0.016122426874946	0.0148109238114994
HMEC_STAT_4_2	0.00775944521523764	0.00312612242768194	0.0148635148079805	0.00657494611405989	0.0165048822785089	0.0222771291186276	0.00850712812824938	0.00598829849479649	0.00738169078643439	0.00768282313276274	0.0173712956639831	0.0058700256211421	0.0182043723703516	0.0100400789554367	0.00806287859172931	0.0216485105912843	0.0152366131020161	0.0199921816625053	0.0268318068461154	0.0187236441522675	0.00917027905050658	0.0149669907252518	0.017794930638366	0.0172365191094188	0.0123909912517538	0.0225503117011032	0.0146650038434568	0.0049902243649864	0.00909006941500809	0.00702913080188696	0.0119853465479647	0.00628616244621495	0.00121939585351975	0.0105442311036025	0.00971472485352799	0.0083351782506103	0.0137788888324342	0.00918146108782319	0.00578097569188377	0.0103785651788583	0.0100435317152136	0.00509124761881262	0.00615874510317095	0.0456199069440046	0.0098592179546512	0.0122736933502231	0.00757382446417673	0.00529366527433352	0.0060976546321991	0.0149995929443331	0.0175981423677915	0.0138384663129231	0.0162634585694327	0.0198481298097044	0.0115114795163474	0.0294974253156085	0.0248601849067441	0.0137159534428586	0	0.0117666585552468	0.00281855156336469
HMEC_STAT_4_3	0.00550382118151083	0.0102247121775323	0.00904118068133647	0.0120725379956773	0.0118201337288049	0.0214801324264461	0.0109080162007338	0.00975372312669657	0.010830285501159	0.00868204360862102	0.0248730728902983	0.00909055581020718	0.00981445901484517	0.0203243200900225	0.0077201759442845	0.0256505090714326	0.0189099963617817	0.0243117468149493	0.0349870984192861	0.0154865903050609	0.00495011058633771	0.00929886274237481	0.012021900354142	0.00877590494260561	0.00924874328200055	0.0151501583911449	0.00908456609012635	0.00847101900989889	0.00803637800394062	0.00918763712407675	0.0121950475811011	0.0141145489223463	0.011801053293449	0.00534812851376778	0.00463429284606679	0.0170510370373219	0.0197395217533243	0.0065681935410922	0.0113625249640899	0.00970417282154319	0.00702870588389507	0.0121308628878198	0.00884608234386054	0.0472605516442564	0.00497959869506662	0.00357005049649554	0.00630343826348813	0.0122637025498596	0.00846361689683464	0.0193276390692201	0.0155458553828231	0.0126738837161222	0.0112048131372291	0.0169777427975449	0.0123049038648705	0.0254774426622442	0.0232128885837988	0.016122426874946	0.0117666585552468	0	0.013482945797035
HMEC_STAT_G2_3C_2	0.00999913579074971	0.00565848068115077	0.017176899674121	0.00698182035512384	0.019263831628277	0.0246852110030089	0.00935220879974261	0.00763023747409884	0.010017316840975	0.00745608569590131	0.0156763991618704	0.00862532814683027	0.0201432490239322	0.00826490922198349	0.0106578934727258	0.0212455990300126	0.0146530423061905	0.0193590637055601	0.0254831590747927	0.0199895808387617	0.0115673567525155	0.017352892809308	0.0198594592216087	0.0193277347849545	0.0144511431595103	0.0245148943369606	0.0154928562839787	0.00682156272704378	0.0116534224872425	0.00978873005371336	0.0147868587013315	0.00578986092745849	0.00378073737853099	0.0130315267655755	0.012112216895038	0.00985274882418082	0.0125506194772365	0.00955460742541028	0.00848436440984402	0.010701707760676	0.0112639307538343	0.00444449909991917	0.00891555756953983	0.0441526007344967	0.0123045113731293	0.0136995542137315	0.00869631972286551	0.0061034800645162	0.00885131191649143	0.015426164908471	0.0200019917984608	0.0165019626394629	0.0188483827524411	0.0225265317536989	0.0135222094295693	0.0318106059099319	0.0265856395557295	0.0148109238114994	0.00281855156336469	0.013482945797035	0
