	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2
HMEC_5_7_3	0.0111555496829314	0.0275232735454939	0.011175583058067	0.00977793333916801	0.0332139338135832	0.0146854813701482	0.0144216990742293	0.00829801789602049	0.0236657668275994	0.0110798697228762	0.0892748715918415	0.0230276690978112	0.0275684568459101	0.0205627328358611	0.258213805268653	0.0195014725266239	0.0086838719812434	0.0627292249460524	0.113826225356532	0.0736624623363177	0.0105255117582166	0.0179249399022163	0.00732814667684965	0.00791329780043482	0.0139853736539605	0.00713467281767804	0.0108040504815337	0.00953781176072297	0.0121397552455346	0.00684907463200652	0.0139578864603067	0.0103115503551054	0.0087642065931221	0.0117701817102588	0.0091008454421067	0.00592203412182442	0.0151888539098953	0.0194301514913233	0.0176356436205625	0.00360484577752442	0.0108700331799493	0.0218623047754015	0	0.0235824252179186	0.0332624296247014	0.00683555763418491	0.0139906369261082	0.00834631976535376	0.0126332514917244	0.00754884438277846	0.0263027323458028	0.0151636493641507	0.0189855127073025	0.00908855824101928	0.00671600261336862	0.00531932103696937	0.00599935150852931	0.0201992218244121	0.017218419802962	0.0355610409441787	0.00993746636071328	0.0259570423667866	0.0301294208448392	0.0142617938399339	0.0714541530290542	0.06203032066804
HMEC_5_8_1	0.0152742822782937	0.00895141297683422	0.0164700947392584	0.0178055278609272	0.0150596954362666	0.0123472183674285	0.0157512113257519	0.0251045873839916	0.0157329957473281	0.0157925592483931	0.0682927526550503	0.0118730047143267	0.00914537294233233	0.00626795484987789	0.270374452282274	0.00906252741966163	0.0178598821882095	0.0468941441820522	0.0955850033801319	0.0576762881390512	0.019257645718078	0.0376827763649424	0.0214796356990579	0.0200989764267619	0.00992660877559757	0.0201552394369621	0.0270192172276254	0.0142754850594926	0.0146977536958856	0.0181135543939862	0.0327342919335183	0.0260250404627256	0.0165018861196322	0.0310892342969469	0.0318997296376125	0.0268273908189161	0.0344497661981878	0.0114353491262819	0.00843238201169064	0.0228608800807596	0.013822533950974	0.00704291138982591	0.0235824252179186	0	0.0169522952081956	0.018947110913757	0.036307626172245	0.0227861247336248	0.0116812623923504	0.0202323493106081	0.010053163712809	0.0137398301418078	0.00632415306916571	0.0188715709807737	0.0172405341203611	0.0276276660482721	0.0294798444231318	0.0409757514597998	0.0362998364543349	0.0170832561083198	0.0198365235046708	0.0466566413911067	0.0128346168445005	0.0346770085908165	0.0565633129436666	0.0436087869693002
HMEC_5_8_2	0.0280476549769423	0.00906450793219227	0.0306198547872581	0.0306825016110376	0.00635497398865173	0.0218365106507409	0.0197674242033065	0.0365547212303827	0.0149067409620438	0.0270718365672249	0.0575318265417732	0.0147276413636627	0.0103516510653734	0.0156238107614637	0.270982780310785	0.0156082120482538	0.0303443953698099	0.0315978521703983	0.0819890011622102	0.0428852798520827	0.0329254524464652	0.0487910024454785	0.0330310738643106	0.0292075621983692	0.022818357569661	0.0299741082583649	0.0394100465352308	0.0261937646826257	0.022610820930291	0.0289098546064013	0.0418833266816829	0.0357846848188614	0.0259497495693397	0.0434261546294879	0.0412027848684821	0.0380321905025138	0.0464208583505972	0.0188152693655886	0.017017557820861	0.0315709946379624	0.0242176497980218	0.0145463940712591	0.0332624296247014	0.0169522952081956	0	0.0294605647455961	0.0467167532228645	0.0352494961041382	0.0231063938261342	0.0323916146246143	0.0119126232885327	0.0185061481593411	0.0176720150102207	0.0317788626657933	0.0269894304953342	0.0368593703829224	0.0385973585686365	0.0517497764615977	0.0478837694777092	0.00445428585190748	0.0264103926167632	0.0569299191980509	0.00639908371576205	0.0458458741422093	0.0432736867820821	0.0310392279704171
HMEC_5_8_3	0.0104954360025067	0.0227094246778948	0.00903103466603692	0.00654704550934089	0.0297817681269358	0.00897534204924454	0.0130583737567318	0.0104334043828413	0.0225092243102647	0.0089487782921421	0.0849351002383411	0.019230766211434	0.0242036106555697	0.0166300894938406	0.259035300133089	0.0163844783900332	0.00913690245196278	0.0593203947910259	0.110087978123926	0.0702624478142356	0.00869521260919963	0.0213558802782979	0.00967078109311581	0.00880849685249271	0.00917706606607981	0.0071217688956313	0.014258599598561	0.00590401608575109	0.00959150482159788	0.00798939435289515	0.0169054128136175	0.0141124908229027	0.00668719649635959	0.0143027917824838	0.015082438130035	0.0102687556478468	0.0197104710500612	0.0167831372974684	0.0140160103277277	0.00868743707656709	0.00920499181065762	0.0171651068451819	0.00683555763418491	0.018947110913757	0.0294605647455961	0	0.018240027709254	0.0108413673869829	0.00788467096132332	0.00965763984701445	0.0224977420350309	0.0124801250814248	0.0149745328331467	0.00988396874401688	0.00592614204130089	0.00928725991536763	0.0116970912511706	0.0241505556153676	0.0205546976914892	0.0317993425584597	0.00685214676389743	0.0294897121764424	0.0253775390947121	0.019016058459606	0.0671268559558579	0.058082779883171
HMEC_5_9_1	0.0230164630390073	0.0407094763136151	0.0211161197270881	0.0191749313390586	0.0470341074548308	0.0265285147039757	0.0281613089669855	0.0128053768540671	0.0374556786442872	0.0238132625325411	0.102878114126519	0.0366047767677977	0.0411129564833001	0.0341527183717705	0.250806943424016	0.0333773515002329	0.0204476970430707	0.0761146249524932	0.127289760864905	0.0870174366047191	0.018518267663467	0.00788777896492507	0.0182507076005261	0.018925449682453	0.0266374644023035	0.0177614561906747	0.0134842904375648	0.0224193013141529	0.0247521635456289	0.0198821146882246	0.0108473292011976	0.0159522374978937	0.0223764179642614	0.00868558746961964	0.00777393199970858	0.00989442307982565	0.00963022853170575	0.0331381375411197	0.031348971598131	0.0166566223251351	0.0240798056407832	0.0351997591389613	0.0139906369261082	0.036307626172245	0.0467167532228645	0.018240027709254	0	0.0157751201624816	0.0251072415529656	0.0181639521320295	0.040048780705615	0.0289144002510792	0.0324259106108805	0.0194641560804391	0.0203543111121111	0.00997861787928306	0.00884472285539838	0.00813656280553308	0.00856876687656686	0.0492159093915519	0.0210500125824257	0.0131090132191091	0.0432173752661954	0.00770126414003916	0.0838535692011411	0.0756631778689461
HMEC_5_9_2	0.00815244539325513	0.0288822823420487	0.00718299713653659	0.00773292953891086	0.0343477749775503	0.0165728989716407	0.018372133753267	0.00555675396965389	0.0255099496333061	0.0134022438183743	0.090363426067319	0.025954769921622	0.0276202179275097	0.0216053717106041	0.260265263903632	0.0211692048266886	0.00703365511311835	0.0658747827096969	0.11626453665812	0.0768999848923552	0.00617712233527319	0.0165509362338942	0.00868951020236635	0.00865249464961389	0.0144692195944491	0.00807184702146627	0.00448584999289579	0.0107245818820677	0.0137663666253268	0.00740619748130277	0.0142859743960143	0.00754336037902198	0.0129018985393216	0.0123056725300099	0.0115324673106217	0.00638707794512408	0.0117626159489421	0.0214034983480732	0.0192376152358769	0.00953073709067408	0.0111007695685547	0.0235910839489359	0.00834631976535376	0.0227861247336248	0.0352494961041382	0.0108413673869829	0.0157751201624816	0	0.0133311282335696	0.00407063362790395	0.0280054229025626	0.0189170492944773	0.0197782446955138	0.00449542333741346	0.00960448050967393	0.0109892942801072	0.0113162448962212	0.0194705542390567	0.0149476071636963	0.0368586720005984	0.0152384232181471	0.025815010700992	0.0320082139502305	0.0122534109274644	0.075591956665309	0.0643534735666768
HMEC_5_9_3	0.00814570765960795	0.0160631114717493	0.00845683750816525	0.00766790134262603	0.0230895389677522	0.00413301980049795	0.0103386892313985	0.0143521944649321	0.0174228331782498	0.00941941671479908	0.0785158659759808	0.0148613706491139	0.0168830800735087	0.010330781308761	0.262463954309681	0.0106681610478741	0.00982917766174279	0.0539909350310997	0.104347588446804	0.0650702012350139	0.0100746215158054	0.0268149381070182	0.0131056545085231	0.00943308934128226	0.00358597789446628	0.00893461046268084	0.0174781963435086	0.00481202165664405	0.00539636723459822	0.00875314920670982	0.021502448116789	0.0160384449001331	0.00786766411861417	0.0210274654009687	0.0207983214587927	0.0159736921080832	0.024418159956014	0.0126627177749978	0.00806123219808481	0.0126664931070421	0.00522418382677781	0.0112855750073414	0.0126332514917244	0.0116812623923504	0.0231063938261342	0.00788467096132332	0.0251072415529656	0.0133311282335696	0	0.0113158911704573	0.016731388502238	0.00903476798869432	0.00880725050921546	0.0104893888843503	0.00676459416815458	0.0161290796072458	0.0182487670376272	0.0299735146315021	0.0256910521137587	0.0250532831128058	0.00918537446083381	0.0355063592299767	0.0190506051484877	0.0241054541099799	0.0629939993234192	0.0523733351270129
HMEC_Root1_1	0.0052734492402745	0.0261643853634289	0.00625151555431635	0.00794988323657563	0.0311782624546767	0.0149382419646801	0.0152103628984743	0.00869347236104304	0.022047916567178	0.00987191173391402	0.0871997931085517	0.0224574411925054	0.0247349471901058	0.018379076493984	0.262603504715333	0.0177494354696411	0.00324528114073001	0.0625873114907416	0.112954052111545	0.073521446502382	0.0072436929115307	0.0201047182770454	0.00568411533851231	0.00831115969019853	0.0118762682368711	0.00815515678334971	0.00829243310843109	0.0079421859221855	0.0119895791816575	0.00404671683757679	0.017240896482772	0.00962954573448099	0.00967981722308097	0.0140011923835069	0.0132546659466043	0.00844395666329859	0.0151281486726566	0.0176093415146103	0.0160148158779781	0.00755798188827756	0.00835821488278586	0.0205455185433996	0.00754884438277846	0.0202323493106081	0.0323916146246143	0.00965763984701445	0.0181639521320295	0.00407063362790395	0.0113158911704573	0	0.0245726092513325	0.0157731054859694	0.0165755313719683	0.00205554724299146	0.0070407691428678	0.0118698851486548	0.0121209288462074	0.022832169419763	0.0186451072747923	0.0338743137835841	0.0140990821399688	0.0291748464824409	0.029360757360151	0.0155194087103347	0.0724088526014906	0.0609661475609309
HMEC_Root1_2	0.020326678346168	0.0075021779575944	0.0227930203522221	0.0239470517407344	0.00926730551264024	0.0167709492955837	0.0142861308083222	0.0304565798564277	0.0110399269209141	0.0174556365813058	0.0632197658359482	0.0050540883974122	0.00847666840388004	0.00663736224781218	0.273142171459803	0.00727420767023473	0.0218377439520544	0.0392977989957818	0.0889783756319272	0.0499527057092921	0.0257507382194954	0.0429514005691881	0.0240443464254877	0.0242014300717829	0.0148273771751332	0.0246343182977367	0.0324652215153594	0.0181848378913763	0.0182320855294784	0.0214634768122504	0.0374869120557658	0.030668619659977	0.0178246024720777	0.0352306064140047	0.0350341460045298	0.0310093201191463	0.0395076090656279	0.00826114943754941	0.00911557676747637	0.0246785506730239	0.0176589309598807	0.00620829059589122	0.0263027323458028	0.010053163712809	0.0119126232885327	0.0224977420350309	0.040048780705615	0.0280054229025626	0.016731388502238	0.0245726092513325	0	0.0124398220505985	0.00853249752679194	0.0239007993518944	0.0201990688808078	0.0306654418816917	0.0320982693876268	0.0458462975161566	0.0418281715756012	0.0120268137318085	0.0219779673779678	0.051532040381367	0.00997067031673329	0.039404709517876	0.0491741742621773	0.0365660142500694
HMEC_Root1_3	0.01317161069621	0.0139632285338679	0.0158418129201683	0.0155859332134586	0.0187239626809733	0.00941307861708969	0.00286434117971888	0.0202820287421177	0.0109869133673933	0.0104525640618511	0.0745274393948774	0.00941110497525098	0.0146043034571557	0.00842267299908024	0.264447743492474	0.00638544510577936	0.0138677452319736	0.0477020787324464	0.0988107866332582	0.0587007382868607	0.0178438068923769	0.0321553915077373	0.0154266039701617	0.013442891528976	0.00920441295445453	0.0139772886923008	0.0230855375830857	0.00982250332909468	0.00824907587765311	0.0118448360095702	0.0261364720689246	0.0202377469055429	0.00793746377403213	0.0257058362548143	0.023519635070975	0.0204812055161792	0.0294359704636975	0.00833730703088274	0.00552802764471513	0.0134309442237302	0.00875476035730681	0.00919422545107545	0.0151636493641507	0.0137398301418078	0.0185061481593411	0.0124801250814248	0.0289144002510792	0.0189170492944773	0.00903476798869432	0.0157731054859694	0.0124398220505985	0	0.00831399383082384	0.0158445649996674	0.00954226462639358	0.0191509520380972	0.0205467832875969	0.0347851487531955	0.031342148121379	0.0209150691090662	0.010539652236934	0.0402497568311035	0.0160851048385233	0.0287480583464964	0.0572190926993951	0.0470422170036744
HMEC_Root2_1	0.0122158943407924	0.0105179651517654	0.0142777025479789	0.0155674058539213	0.0160047736171044	0.0101053534070996	0.0103452194844294	0.0222907229444296	0.0123456019295225	0.0105050707648463	0.0710386755820663	0.00788373007779198	0.0107248931366804	0.00213267255324682	0.269070607237331	0.00407777308409784	0.0138956055309324	0.0474235058742214	0.0972230545438865	0.0582445274376552	0.0172443033612445	0.0348620095184955	0.0167373439185737	0.0167891367625928	0.00652110264026275	0.01695159953625	0.0242370431119191	0.0100808202097578	0.0115219344191779	0.0137885193098154	0.0298745936695703	0.023068699655862	0.0110084301856649	0.0274125019729227	0.0276948083389796	0.0230871120208742	0.0313856172445742	0.00581844715720419	0.00297245193767652	0.0178487709765536	0.010000090307434	0.00462055458132549	0.0189855127073025	0.00632415306916571	0.0176720150102207	0.0149745328331467	0.0324259106108805	0.0197782446955138	0.00880725050921546	0.0165755313719683	0.00853249752679194	0.00831399383082384	0	0.0157030107333264	0.012732059616594	0.0233971857347797	0.0249503047724126	0.0378753864039181	0.0336287481949042	0.0185965379487525	0.0158745628310126	0.043663056164879	0.014139387147038	0.0314105772330715	0.0569375982253314	0.0449079641599885
HMEC_Root2_2	0.00402239647891308	0.0252571348380716	0.00450396104029537	0.00702825800915733	0.0304494180912865	0.0142649699932806	0.0155578131028402	0.00917747881189411	0.0219684994866601	0.00987683877622814	0.086239016937418	0.0220707694316881	0.0238126316735088	0.0175707215263847	0.263244207065856	0.0172428992469099	0.0031391102458579	0.0622081212949947	0.112351864895778	0.0731495081340706	0.00609166364500103	0.0209199724966261	0.00686428094349546	0.00877968742648897	0.0108871147841707	0.00849419247081625	0.00884704398483653	0.00746424779824079	0.0117775938994476	0.00479797106967536	0.0180967919225769	0.0104818271871885	0.0100889989290965	0.0148648705572173	0.0149259773064328	0.0096916612734962	0.0160528692113352	0.0172606879186052	0.0154227097277221	0.00928420517442737	0.00796536237670925	0.0197610598073536	0.00908855824101928	0.0188715709807737	0.0317788626657933	0.00988396874401688	0.0194641560804391	0.00449542333741346	0.0104893888843503	0.00205554724299146	0.0239007993518944	0.0158445649996674	0.0157030107333264	0	0.0075182631235653	0.0132213647408288	0.0137959068851325	0.0238275180688466	0.0193503125381283	0.0331163231761484	0.0145382756046266	0.030138440565256	0.0285697378257428	0.0166204821197188	0.0720308423219528	0.0603222990840976
HMEC_Root2_3	0.00683090122557153	0.0211759286467246	0.00856370954652283	0.00789767839891532	0.026749509695404	0.00953371652401549	0.00916428500066408	0.011007655127522	0.0179112957589312	0.00779844767964079	0.0830032085604366	0.0175093433398712	0.0208879527409815	0.0142142907435722	0.261198960537184	0.0132055691018978	0.00641099439941187	0.0570848462421861	0.107982507383775	0.0681156139578347	0.00963854274870676	0.0230594267574282	0.00828395250342692	0.00575689933257993	0.00828477089801794	0.00575072449096071	0.0136373603312334	0.00454114347714103	0.00631967224211903	0.00343648865631191	0.0179475883984891	0.0117683035622229	0.00478949014692442	0.0171705410523212	0.0150587967462049	0.0111922557208513	0.0199773865621111	0.0139532085490447	0.0112453891554692	0.00594505327705796	0.00441094036521034	0.0157735232001783	0.00671600261336862	0.0172405341203611	0.0269894304953342	0.00592614204130089	0.0203543111121111	0.00960448050967393	0.00676459416815458	0.0070407691428678	0.0201990688808078	0.00954226462639358	0.012732059616594	0.0075182631235653	0	0.0112172914278082	0.012544597663657	0.0257950574481591	0.0220700054377117	0.0290961103181725	0.00786986557984687	0.0315977850109827	0.0239176503924626	0.0194391391684595	0.0664825280286226	0.056109591102381
HMEC_STAT_2_1	0.0157127362130465	0.0311432028232094	0.0146284054790108	0.0120648220424379	0.0374434035623315	0.0172902996621938	0.0185075455240233	0.0081442632623781	0.0282415451179345	0.015776054640359	0.0932656157803722	0.0271854462477418	0.0318363365324917	0.0249405568898201	0.254063973195933	0.0240159484167105	0.0135013616961575	0.0662310798703139	0.11748834965852	0.0771943919776764	0.0127288889981619	0.0142865722575021	0.011997230490792	0.0105394070887729	0.0179450133095624	0.00929618017404592	0.0116772159728696	0.0138314871301887	0.015380306223189	0.011838080184243	0.0103391278559103	0.0113037067365737	0.0133185587567658	0.0102888011392495	0.00683395799922378	0.00561575407166976	0.0138081386626073	0.0242271850897016	0.0219836670423274	0.00832163211654741	0.015290746714599	0.0258244053833203	0.00531932103696937	0.0276276660482721	0.0368593703829224	0.00928725991536763	0.00997861787928306	0.0109892942801072	0.0161290796072458	0.0118698851486548	0.0306654418816917	0.0191509520380972	0.0233971857347797	0.0132213647408288	0.0112172914278082	0	0.00335182578956716	0.0163274476076137	0.0141105735732662	0.0394997264235585	0.0112443672406462	0.0215161079707216	0.0334791925675209	0.0120918987811543	0.0742804630579211	0.0659144562181243
HMEC_STAT_2_2	0.0165708678682723	0.0331698554038133	0.0160557035584727	0.0142163426457108	0.0388741592009718	0.019838205762588	0.0195507215200228	0.00940803709749219	0.0288897943303366	0.016681237488225	0.0949188911015513	0.0286102341095542	0.0333198567918177	0.0264878591714422	0.254626817470708	0.0253212861675424	0.0139998183789605	0.0676463617983038	0.118941242182307	0.0785490717156275	0.0144444140496917	0.0139964003614536	0.0117893744599554	0.0119635598829324	0.0198294540764686	0.0112018880519281	0.0114270816472706	0.0154353590444979	0.0172420756307284	0.0124775662975219	0.0111206381064446	0.0113258912913637	0.0145005175684887	0.0100836766744445	0.00443259400214737	0.00570963074822639	0.0125235671256074	0.025185934098596	0.0235035648266656	0.00816622739363379	0.0165863848242377	0.0276532060303014	0.00599935150852931	0.0294798444231318	0.0385973585686365	0.0116970912511706	0.00884472285539838	0.0113162448962212	0.0182487670376272	0.0121209288462074	0.0320982693876268	0.0205467832875969	0.0249503047724126	0.0137959068851325	0.012544597663657	0.00335182578956716	0	0.0155209078010488	0.0138582072075048	0.0411246641385605	0.0137456839037756	0.0209417676017894	0.0355643940478318	0.0107936656450413	0.076050326200472	0.0674154406106424
HMEC_STAT_2_3	0.0274178322861669	0.0458231563564829	0.0253180827007283	0.0233360483617069	0.052162368067157	0.0314512793888599	0.0339279706586521	0.0159738778812331	0.0427289921201694	0.0301983233572494	0.108262162208176	0.0428804763524897	0.0457243677161793	0.0396072696106562	0.247185867277689	0.0389550147162741	0.0256311823085433	0.0818835375115265	0.132995228568372	0.0929701740792532	0.0222600563684193	0.0036935302980781	0.0244266887107236	0.0228895150705446	0.0319014751656825	0.0219202494928776	0.015805064575365	0.0279586651781364	0.029239468785825	0.02507510299525	0.0110909290844555	0.0180390929484241	0.0287233132199008	0.0148058884386912	0.0126937179458004	0.0151442425235139	0.00966224662563741	0.0392553151970339	0.0368467560466273	0.0226747030710753	0.0288510977600395	0.0408387642582523	0.0201992218244121	0.0409757514597998	0.0517497764615977	0.0241505556153676	0.00813656280553308	0.0194705542390567	0.0299735146315021	0.022832169419763	0.0458462975161566	0.0347851487531955	0.0378753864039181	0.0238275180688466	0.0257950574481591	0.0163274476076137	0.0155209078010488	0	0.00547019529298312	0.05421189169241	0.0264954717688211	0.00656178266356016	0.0483127365961393	0.0079878956509263	0.0902377588394094	0.081574191033919
HMEC_STAT_3_1	0.0229092814358996	0.0416354195496261	0.020516191732612	0.0186935408917297	0.048057289647463	0.0274084760898741	0.0306680749209025	0.0115025365530899	0.0391443806923672	0.0265099389445331	0.103998837890656	0.0391963785927744	0.0413654789703059	0.0354146606860115	0.250164629556726	0.0349891092029035	0.0214777520831555	0.0785251876945925	0.129363711246724	0.0896612923171559	0.0173668370238257	0.00221806012684774	0.0209898451066099	0.019054016117103	0.027573264274862	0.0179736923484646	0.0111902061335227	0.0238565732015401	0.0253323474024279	0.0211776197910166	0.00892573827540752	0.0142510011333872	0.0252687496257511	0.0123967173620089	0.0113100418142202	0.0116504432724616	0.00644648382146447	0.0354454172517796	0.0328102172399889	0.0198206485749306	0.0247016276055979	0.0367480083522092	0.017218419802962	0.0362998364543349	0.0478837694777092	0.0205546976914892	0.00856876687656686	0.0149476071636963	0.0256910521137587	0.0186451072747923	0.0418281715756012	0.031342148121379	0.0336287481949042	0.0193503125381283	0.0220700054377117	0.0141105735732662	0.0138582072075048	0.00547019529298312	0	0.0501266327238904	0.0234831651503337	0.0113464750432762	0.0442982489357667	0.00536979563164819	0.0871816459086367	0.077775024230753
HMEC_STAT_3_2	0.0292307483439071	0.0103794785642797	0.0319236176018233	0.0325292088601622	0.00382304537738528	0.0242635888013728	0.0221787068606297	0.038683806798599	0.0158200118096522	0.028479320657964	0.0546695840260763	0.0159761232171245	0.00996436668458449	0.0165214091398643	0.27446359227028	0.0168245938454289	0.0316657317358819	0.030553461731277	0.0800339672966891	0.0416103590559733	0.0345287444072889	0.0511835055922545	0.0345220143145816	0.031519406994037	0.0243195229596711	0.0323210723768742	0.0410827490606656	0.0279163105699499	0.0250322528835596	0.0306316391705892	0.0446119787583945	0.0378556857722867	0.0279376534558853	0.0454210416975484	0.0436354464756685	0.0401681198452274	0.0483005738353498	0.01955909616982	0.0185115251836632	0.0337772435502982	0.0259591396360042	0.0158368381368609	0.0355610409441787	0.0170832561083198	0.00445428585190748	0.0317993425584597	0.0492159093915519	0.0368586720005984	0.0250532831128058	0.0338743137835841	0.0120268137318085	0.0209150691090662	0.0185965379487525	0.0331163231761484	0.0290961103181725	0.0394997264235585	0.0411246641385605	0.05421189169241	0.0501266327238904	0	0.0294702129635273	0.059618759866738	0.00870586474026306	0.0479708633484175	0.0429906642332666	0.028820070891129
HMEC_STAT_3_3	0.0140735262894373	0.02112709976573	0.0141718684695228	0.0111592405167718	0.027963033202114	0.00827039397336245	0.010773639639725	0.013643840679466	0.020747936059686	0.0131186288202062	0.0831061518298471	0.0186882770941393	0.0230066179225024	0.0168382922032132	0.256441810578941	0.0159919190237733	0.0138861559101604	0.0558932541090696	0.107138715809674	0.0669810405698022	0.0138225191663497	0.0238811987801399	0.0147313580953779	0.00880965985034633	0.0117296269223995	0.00807847013000294	0.0183027538087172	0.00993718612457908	0.00758878836771295	0.0111677947942122	0.0173103465489423	0.0152790085123836	0.00923090064880594	0.019560140885282	0.0168966350338749	0.0142628057366627	0.0233843349291096	0.017677456432283	0.0138891822351212	0.0104870900106793	0.0103758440612935	0.0169065558517071	0.00993746636071328	0.0198365235046708	0.0264103926167632	0.00685214676389743	0.0210500125824257	0.0152384232181471	0.00918537446083381	0.0140990821399688	0.0219779673779678	0.010539652236934	0.0158745628310126	0.0145382756046266	0.00786986557984687	0.0112443672406462	0.0137456839037756	0.0264954717688211	0.0234831651503337	0.0294702129635273	0	0.0312496664567227	0.0229107676064121	0.0220036268014637	0.063995251671873	0.0558226164149832
HMEC_STAT_4_1	0.0336397612784977	0.0511076663248651	0.0313291824012508	0.0289692184507024	0.0577673448862639	0.036534158024231	0.0394420448867514	0.0218715238745648	0.0485366532583307	0.0361123994122802	0.11360119810606	0.0484180303364777	0.0514299239957208	0.0453528412989185	0.242218791022485	0.0447301439723614	0.0319036653547631	0.086810400221356	0.137974861237167	0.097891012599108	0.0280872447581057	0.00941024801139246	0.0306144496323638	0.0285226868221092	0.0375877043261626	0.0274866087050307	0.0222345216405124	0.0337836382214731	0.0346546079823982	0.0312015759382759	0.0154655726978075	0.023944485244746	0.0344421957243565	0.0201672197086234	0.0184275220931237	0.0212468203114327	0.0161160196099351	0.0451661164918233	0.0425572463973915	0.0285200931200708	0.0347554186997066	0.0463423547145816	0.0259570423667866	0.0466566413911067	0.0569299191980509	0.0294897121764424	0.0131090132191091	0.025815010700992	0.0355063592299767	0.0291748464824409	0.051532040381367	0.0402497568311035	0.043663056164879	0.030138440565256	0.0315977850109827	0.0215161079707216	0.0209417676017894	0.00656178266356016	0.0113464750432762	0.059618759866738	0.0312496664567227	0	0.0533888633794137	0.0145155439932931	0.0945951477673311	0.0868388004070352
HMEC_STAT_4_2	0.0250241272595014	0.00397322502728235	0.0267014928993509	0.0265064480978688	0.00942318905377448	0.0172472945446785	0.0180850680048923	0.0330367587018995	0.016188172175538	0.023634038436891	0.0605563078042715	0.0120718629915742	0.00996278530247245	0.012367331534228	0.269068947456662	0.0133258800085708	0.0271993283152744	0.0360568024330956	0.0859250833831265	0.0471418641056797	0.0288271419270421	0.0452254174661	0.0299541059976736	0.0264036693043086	0.01859680639316	0.0267243286718004	0.0362127127081937	0.0224271723235692	0.0196594262016731	0.0260600665974407	0.0386795686762328	0.033315854472554	0.0227032683968809	0.0394085316413106	0.0384382749424724	0.034612434900342	0.0432415951179163	0.0166084975106576	0.0139314424955124	0.0290220243731632	0.0213503001381009	0.010289064479769	0.0301294208448392	0.0128346168445005	0.00639908371576205	0.0253775390947121	0.0432173752661954	0.0320082139502305	0.0190506051484877	0.029360757360151	0.00997067031673329	0.0160851048385233	0.014139387147038	0.0285697378257428	0.0239176503924626	0.0334791925675209	0.0355643940478318	0.0483127365961393	0.0442982489357667	0.00870586474026306	0.0229107676064121	0.0533888633794137	0	0.0427248220076648	0.045478710755634	0.0344712488177448
HMEC_STAT_4_3	0.0202630120315063	0.0399942074841158	0.0188595461350452	0.0176955923355545	0.0456467113707148	0.0263266592294946	0.0277351790841148	0.0101129365329576	0.0358385775947577	0.0237710723793294	0.102007453875635	0.0367399187494703	0.0391114063236138	0.03315308679964	0.252982045736669	0.0323830515905267	0.0184985533097831	0.0761081917634498	0.127054366690279	0.0871763137790338	0.0163476364865227	0.006351380117163	0.0175682787789651	0.0167852032323822	0.0258006024212698	0.0161335181219619	0.00843913298137185	0.0216876877269537	0.0233673668293815	0.0180913263819329	0.0094963461143051	0.0113697329807209	0.0225637715360096	0.0112438113868905	0.00741012208220742	0.00896453942149951	0.00300247184457384	0.0325352616063417	0.0304488590048521	0.0162521574744186	0.0221736666681813	0.0348075251962721	0.0142617938399339	0.0346770085908165	0.0458458741422093	0.019016058459606	0.00770126414003916	0.0122534109274644	0.0241054541099799	0.0155194087103347	0.039404709517876	0.0287480583464964	0.0314105772330715	0.0166204821197188	0.0194391391684595	0.0120918987811543	0.0107936656450413	0.0079878956509263	0.00536979563164819	0.0479708633484175	0.0220036268014637	0.0145155439932931	0.0427248220076648	0	0.0853740193843592	0.0754610878690941
