	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_2_3	0.0399563679277406	0.0497641619782932	0.00980191705457431	0.0265128408242189	0.0324294807176826	0.028615143538191	0.0409078897366023	0.0287470413589883	0.0396810112173312	0.0403333935987455	0.0231631557628182	0.0129115201531263	0.0257845636182355	0.0109714650936453	0.0340738147097323	0.0621318303841161	0.0411150576312438	0.0121297490168686	0.0101604267927877	0.0290506138048321	0.0271975679554819	0.0247451408705143	0.0505457013520801	0.0110672398451507	0.0507329792554383	0.0142888131776515	0.00472304790945229	0.0363889026163205	0.00679496089326392	0.0115737618095969	0	0.0191397008168316	0.0099481116383713	0.0105495889034198	0.0101289797940191	0.0285274054020984	0.0255175725397317	0.0146587882901154	0.010015307494615	0.0222221901511525	0.0285424020355464	0.0588147948871405	0.0169202623840602	0.0392226582240939	0.00464778924672558	0.00584516837095985	0.0283196714907151	0.0260129808958396	0.00401827626489995	0.0175835538848482	0.0465775762268674	0.0183893675967634	0.0212492177473827	0.0171599042121579	0.0332057711302211	0.020561375167222	0.0181186162239739	0.0193072953938692	0.0384018503675591	0.0169870102317742	0.0625628917249169	0.00888057375814164	0.0186761578397649	0.0233973564753874	0.022871066568038	0.0106367406691652	0.0237246209422261	0.00830859328649952	0.00582276295916105	0.0173452289635562
HMEC_5_3_1	0.0210771809866958	0.0316388739184153	0.0210435857245357	0.00811702538811181	0.0150272796272629	0.0102942557465449	0.0298795073784464	0.0477130852829911	0.021899296233429	0.0237530910930731	0.0422385045545473	0.0101376152721176	0.0425743363342821	0.0235869412381985	0.0380399253344339	0.0440859161716094	0.0602082033708847	0.0261565698204491	0.0171689852616346	0.0132988148713549	0.00864285162126849	0.0407708199632653	0.0691967656606106	0.0219531722829304	0.0336778982295395	0.0209805297078153	0.0168064228569872	0.0173785529301523	0.0188052655823776	0.00757237186352524	0.0191397008168316	0	0.0234645734747968	0.0260625051908642	0.0292570978058959	0.0167784545927704	0.00960472278212268	0.0161752448620589	0.0109781227167638	0.00749231007449053	0.0123344003672994	0.0425931942278693	0.00584025054166056	0.0201165048170166	0.0232713420943309	0.0168439237433003	0.00922417520400501	0.00694182996320884	0.0152132356160317	0.0144726665657002	0.0303422971973946	0.0358326008786566	0.00712105966971486	0.00679489358609384	0.0217349217367405	0.0227283860172696	0.00878102712679208	0.00732717755778757	0.0215997393506793	0.0355892431836229	0.0437128862945233	0.0114778948813147	0.00136354409767201	0.00441741158137616	0.0396614619009819	0.0202252988998001	0.00471893739563558	0.0249312754502248	0.0176880472257201	0.0361876435676147
HMEC_5_3_2	0.0422012185374072	0.0504482272192297	0.00274156040150051	0.0290094200905899	0.0333822116723114	0.0307981425589442	0.0369636388639194	0.0265525943149126	0.0404266157568322	0.0399549518502957	0.0220373361519648	0.0138778137226166	0.0191757371786238	0.00119626591668513	0.0246988665837224	0.0623796403418475	0.0394016104931468	0.00273752084783813	0.00682336328587825	0.0292451957179289	0.029778687384338	0.0173144957455113	0.0467421170529517	0.00277059758760381	0.0502263420708198	0.00701559160406731	0.0144135388811077	0.0391046393591093	0.00486366844203832	0.0169993069004075	0.0099481116383713	0.0234645734747968	0	0.00309023292676141	0.012922542404654	0.0265180702239116	0.0264432526185444	0.0108360968488702	0.0124931442531839	0.0233607926617368	0.0291080638639713	0.0572891556954255	0.0189716093336862	0.0422192860899373	0.00756558721778667	0.0070752264865367	0.0323708833855052	0.0302194694601268	0.0121420814443843	0.0147114076284017	0.0455504877570083	0.0129373205217781	0.0224248116230433	0.0186440896524941	0.0303000889392378	0.0133953141279881	0.0184175272287156	0.0202858950842301	0.0383416792781292	0.0143141882345444	0.0641834780522909	0.0121535603092484	0.0235656149415932	0.0269319918582548	0.016298164558435	0.00414230999664003	0.028131973443879	0.0166390227300393	0.00625928212494889	0.0202332528637965
HMEC_5_3_3	0.0451615561780394	0.0535136291417235	0.00581615814111282	0.0318999809264852	0.03641439501105	0.0337288637901302	0.0398951859930442	0.0234631253809933	0.0434812302279053	0.0430407146166442	0.0189907069527749	0.0167426055694629	0.0165327556844116	0.00383591670943297	0.0259383887328965	0.0654598174263646	0.0363131282787124	0.00228733371799327	0.00983529627080921	0.0323048674441863	0.0326645496622378	0.0149160988055885	0.0437576570217166	0.0057781599722304	0.0533132604951715	0.00988212957924467	0.0152542404469643	0.0420131257287554	0.00725867163251339	0.0192715172590598	0.0105495889034198	0.0260625051908642	0.00309023292676141	0	0.0108271853802458	0.0296010125129233	0.0294545698904085	0.0139243785648007	0.0151050908733072	0.0263398554304397	0.0321501493485286	0.0603556608126703	0.0218186260838266	0.0451066376003964	0.00691144038642546	0.00929929632726522	0.0350854903689335	0.032897489000439	0.0135241505047433	0.01780057605676	0.048635521378503	0.00996071134713545	0.0253942256670258	0.0215467463650467	0.0333395862509593	0.0160142682838729	0.0214187220960257	0.0232532453972173	0.0414212208490544	0.0112434170814437	0.0672129019502965	0.0146164234584304	0.0260676101196593	0.0296832285799711	0.0136081088241445	0.00723243394444891	0.0307629306061183	0.0158781599758706	0.00844615236640257	0.0177429577553787
HMEC_5_4_1	0.0500610215634997	0.0597082245097604	0.0148198302068822	0.0366036757339535	0.0423518941888193	0.0386876364887687	0.04910961361034	0.019003224076256	0.0496037295245066	0.0500040250320107	0.0132596337226523	0.0224395274436895	0.0192699736284984	0.0140671962409609	0.0366414456118853	0.0720179295613518	0.0310893194186116	0.0131043149541777	0.0175509005645745	0.0387810886079675	0.0372971635820156	0.0192878112216651	0.0410343876363604	0.0155144870664396	0.0604146357552467	0.0197648462771549	0.0132986610467824	0.0465090826976809	0.0136768418819447	0.0216871765923352	0.0101289797940191	0.0292570978058959	0.012922542404654	0.0108271853802458	0	0.03753113883328	0.0353740945845355	0.0223468134892687	0.0197601369031465	0.0320782668962619	0.0383548070363455	0.0682041442608394	0.0268534852929475	0.049343627407049	0.00674887702516306	0.0142788759632836	0.0384134021887162	0.0361043488057154	0.0140616720278452	0.0259180555370531	0.056090008348685	0.0120717777453604	0.031097295059448	0.0269877289561464	0.041878429604604	0.0262715889463242	0.0276777078356303	0.0290739515401596	0.0481438561181472	0.00860225213673089	0.0726418203597854	0.0187302198608735	0.0287547369828001	0.0335234319815961	0.0167248321951084	0.0162571650780912	0.0338108874297249	0.00811573728890241	0.0137289962565287	0.00768746387158358
HMEC_5_4_2	0.0198669580449866	0.0249229613225303	0.0238469314405467	0.0125292297461918	0.0105036040596557	0.0122552923588402	0.0133321841970317	0.0530278806461349	0.0156702577585262	0.0138967012896821	0.0484973786760708	0.0157133507272981	0.0438996622985833	0.0258648548828404	0.0278286809660788	0.0362511804127097	0.0658510716678458	0.0283688597732604	0.0202121365494148	0.00651415388495576	0.0129665712810429	0.041351972627638	0.0723717779635139	0.0238594366305445	0.0238568526644133	0.0202093710931722	0.0288058596160632	0.0184878090187276	0.0239439672879719	0.0202983985177942	0.0285274054020984	0.0167784545927704	0.0265180702239116	0.0296010125129233	0.03753113883328	0	0.0080570874474723	0.0156916499306004	0.0187100574992445	0.00928744500611275	0.00742966466785172	0.0308464450927538	0.0133693999299526	0.0215100634072119	0.030787576895198	0.0233066051598912	0.01794136621006	0.0175118680181041	0.0258720132728338	0.0118396439243457	0.0190644718723975	0.0390465725001454	0.00976937765590867	0.0125774089177173	0.00509453055481086	0.0166480987227502	0.0108315978777861	0.0105738767212745	0.0127095116147781	0.0408212309105393	0.0392053010723663	0.0199223306927224	0.0181328703581791	0.0149096034654755	0.0413854848066625	0.0223851516149726	0.0174477278521601	0.0364600420527733	0.023811442957214	0.045202605392642
HMEC_5_4_3	0.0158951844798025	0.0243859676844587	0.0237150291898822	0.00467022919836722	0.00702980759865018	0.00519381103595851	0.0205055771861468	0.0525991166544965	0.0142607502955484	0.0149541132832324	0.0475450822877917	0.0130607119807708	0.0452264593772685	0.0261247685411343	0.0339800122978749	0.0366835558450764	0.0653900562036989	0.0287986591228136	0.0196263009689637	0.00380572898443134	0.00525842091170725	0.0429749208984799	0.0731522126488843	0.0241652846896825	0.0252922062964353	0.0215350893668062	0.0245337084053165	0.0132230153673704	0.0226877021096189	0.0151507748449193	0.0255175725397317	0.00960472278212268	0.0264432526185444	0.0294545698904085	0.0353740945845355	0.0080570874474723	0	0.0162898755617054	0.0156184851667067	0.0032995948212908	0.00305947732305696	0.0337480151389797	0.00861464444005714	0.0164357679902442	0.0287820676577879	0.0213612156453867	0.0101344342911273	0.00948055201179105	0.0221134887064475	0.0128153605855016	0.0214116965708379	0.0393758554758571	0.00427930079034348	0.00838995295860402	0.0125702985134432	0.020352697102786	0.00804083720285001	0.00633934398439185	0.0129383691724252	0.0402264426116623	0.0378041377432191	0.0166728846202729	0.0109507861709478	0.0069298847512634	0.0424740395365996	0.0224503560914781	0.00943213998758827	0.0326406726221027	0.0220706097362053	0.0428277599124633
HMEC_5_5_1	0.0321805158138594	0.0397970195645918	0.00815699891312067	0.019602772144885	0.0229996681635695	0.0210962146175332	0.0267835789425599	0.0373795771226736	0.0298644560308694	0.0291703194424333	0.0328207003273333	0.00638857336583441	0.0290095854134378	0.0102426865798021	0.0228400559594811	0.0516192511257008	0.0502214533951959	0.0128325078496983	0.00481081519612459	0.0186984104514293	0.0203790155692748	0.0267035682222775	0.0572011242979232	0.00822851824669049	0.0394102441968578	0.0052719623057584	0.0168223205258793	0.0294005371724364	0.00871088386347401	0.0126966522429018	0.0146587882901154	0.0161752448620589	0.0108360968488702	0.0139243785648007	0.0223468134892687	0.0156916499306004	0.0162898755617054	0	0.00777423067121159	0.0135338209473032	0.0186932397748694	0.0465043462862903	0.0105065563394171	0.0325940075344636	0.0157170465479072	0.00882961144901147	0.0238806584402439	0.02201632213781	0.0135446209376227	0.00387970516726935	0.03472152866112	0.0235479776534091	0.0127118311823834	0.00976491199799065	0.019654333916091	0.00734551866627905	0.00866174343292802	0.0107075699982001	0.0276126861295491	0.0251373559032779	0.053713023192181	0.0086150372655289	0.0168246363286617	0.0184656792551827	0.0263110117272433	0.00669677891001116	0.0202981847297718	0.0229650200788673	0.00903269795677261	0.0300137358622518
HMEC_5_5_2	0.0306427421324997	0.0399769712667491	0.0101408780879629	0.017175013702232	0.0226068245776134	0.0191622612619284	0.031501287394205	0.0373783187076166	0.0298604536645605	0.0303449409832346	0.0321297842657329	0.00300363711192134	0.0316064716250874	0.0126654131117058	0.0305081971112952	0.0522891255354028	0.0500790683770965	0.0151975253435232	0.0065413852487615	0.0190713416607366	0.0179125088370111	0.0298049565916134	0.0585324305586094	0.0111467260842439	0.0407568782041202	0.0111087346442402	0.0102652771586949	0.0272752408971028	0.00785262470112577	0.00519519754686119	0.010015307494615	0.0109781227167638	0.0124931442531839	0.0151050908733072	0.0197601369031465	0.0187100574992445	0.0156184851667067	0.00777423067121159	0	0.01232147612971	0.0186084784577347	0.0488156647073684	0.00715214661425712	0.0302833126004878	0.0132027536715019	0.00602973557774913	0.0199965016381115	0.0177967006758146	0.00718609226683301	0.00894726057485726	0.0365706493115173	0.0249497132802361	0.0113400359629607	0.00722920518025383	0.0235531368195988	0.0151074391043426	0.00811290828024868	0.00933152372338722	0.0284374404611434	0.0250691425516682	0.0531050375754668	0.00121890082804112	0.0110928526871552	0.0146328154684117	0.0286974685377903	0.00948467026157889	0.0156656369395296	0.0177573866972941	0.00684083044455903	0.0272432616948382
HMEC_5_5_3	0.0188517878125043	0.0276701179759476	0.0206494488059686	0.00615357252282194	0.0102996684288821	0.00756810341166378	0.0224611930439212	0.0493879732100432	0.0175469090963832	0.0181942265276206	0.0442950377556754	0.00980660410304226	0.0422845362821765	0.023100868395476	0.0327640381830382	0.0399792860325565	0.0621657536462605	0.025780729172742	0.0165392546225328	0.00692782716588966	0.00691670750978156	0.0401012160261893	0.0700670583059728	0.021171145881282	0.0285617195879062	0.0188051542024381	0.0213326959588335	0.0158938187030093	0.0194774128948605	0.0120441582568173	0.0222221901511525	0.00749231007449053	0.0233607926617368	0.0263398554304397	0.0320782668962619	0.00928744500611275	0.0032995948212908	0.0135338209473032	0.01232147612971	0	0.0063275008423516	0.03692432263205	0.00533746242065927	0.0190761399236701	0.0254953073706377	0.0180969963748236	0.0110742763923354	0.00975098220572195	0.0188483366236683	0.010366063856873	0.0245955955090389	0.0362848751778643	0.000982545111861207	0.00509251396247646	0.0142730273031543	0.0183751045745869	0.00497333701259522	0.0030992368904327	0.0162086848692872	0.0370178750081351	0.0409928038480845	0.0133736493675344	0.00884621554505927	0.00640737134198663	0.0394976132564104	0.019434374302593	0.00891080101587901	0.0294088588206199	0.0188184083475803	0.0395308360014711
HMEC_5_6_1	0.0137054544180526	0.0214821970085135	0.0263693459711896	0.0056617201081959	0.0043070747879421	0.00488676425771143	0.0185053494720785	0.0554033483406048	0.0113721820185768	0.0118950918607066	0.0504148083698893	0.0159748784666875	0.0476937796824677	0.028725060959224	0.0347866287324074	0.0337161084636536	0.0682122734301841	0.0313842356502488	0.0223204759781776	0.00113087256038661	0.00589043020806249	0.045369225658728	0.0757733343008721	0.0267407299094888	0.0222395167834444	0.0238623542933794	0.0275911430189543	0.0115635876133677	0.0255171661130973	0.0181957496144207	0.0285424020355464	0.0123344003672994	0.0291080638639713	0.0321501493485286	0.0383548070363455	0.00742966466785172	0.00305947732305696	0.0186932397748694	0.0186084784577347	0.0063275008423516	0	0.030702429785223	0.0116608443884429	0.0147314005990671	0.0317331073059516	0.0242723398465384	0.010771052582982	0.0107634482718895	0.0251661052727838	0.0150256608467249	0.0183656109009513	0.0420268043317242	0.00729589435099289	0.0113915409802413	0.0110405627419855	0.0220084285515306	0.0108342011102617	0.00928562703880971	0.00988427593152355	0.0430328262949407	0.0351023087908377	0.0196829411304624	0.0136436428016929	0.00901912107868922	0.0449848427951781	0.0250562124235341	0.0113008017919389	0.0356983653155192	0.0249612001639441	0.0458351250276143
HMEC_5_6_2	0.0252106179891851	0.014424254201404	0.0546486032091381	0.0346015174457508	0.027580947195208	0.0325044693332387	0.0226758129541866	0.0836756570986379	0.0212112358718259	0.0188753695620775	0.0792700028465263	0.045940693045811	0.0737524889075821	0.056580338148241	0.0510749544430778	0.0115457067755016	0.0964357651244433	0.0590015689865257	0.051040032051077	0.0300019760790623	0.0342241410370765	0.0710360989411117	0.102214918025112	0.0545939551808799	0.00944450278695329	0.0507471745165217	0.0582340789586059	0.0286072887881701	0.0547321012243951	0.0488839559774307	0.0588147948871405	0.0425931942278693	0.0572891556954255	0.0603556608126703	0.0682041442608394	0.0308464450927538	0.0337480151389797	0.0465043462862903	0.0488156647073684	0.03692432263205	0.030702429785223	0	0.0422285840398387	0.0282225046081701	0.0614732925377581	0.0539499829763005	0.0366477489822003	0.0382542072650247	0.055685595264882	0.0426741226765084	0.0123410960569994	0.0695559711818168	0.0378493864876589	0.0418054148299581	0.0271821648500259	0.0460243055920454	0.0407180435373347	0.0396234562766789	0.021008113653287	0.0715766987232068	0.0199316248912784	0.0499702159114932	0.0437784696175962	0.0385089508497353	0.0714585459766632	0.0531770421161097	0.039964747788274	0.0662790491177686	0.0545117387272748	0.0758288759210815
HMEC_5_6_3	0.0235276428078464	0.0328810770515753	0.0163572512499095	0.0101097843303288	0.0155192900090549	0.0120381309147514	0.0266827551632832	0.0444867790736666	0.0227769238675291	0.0235294543370579	0.039273507253664	0.00509511173785122	0.0381178370739044	0.0188899636842715	0.0322220791273417	0.0452369381755891	0.0572085134219951	0.0215475955905455	0.0122809493935178	0.0122521122258047	0.0108659550729909	0.0361110900732901	0.0654787939017821	0.0170841722760029	0.0338954884660929	0.0155276034345327	0.0160422516979944	0.0202373023251355	0.0147074923974395	0.00697372903839866	0.0169202623840602	0.00584025054166056	0.0189716093336862	0.0218186260838266	0.0268534852929475	0.0133693999299526	0.00861464444005714	0.0105065563394171	0.00715214661425712	0.00533746242065927	0.0116608443884429	0.0422285840398387	0	0.0233046523998155	0.0203485762949495	0.0131075080946619	0.0135874659809542	0.0115947058450756	0.0135116952145089	0.00863853436194015	0.0299099019685979	0.0317647099537724	0.00438779223916342	0.00103831258012257	0.0184581854555433	0.0168914793204754	0.00322835071105149	0.00281064808688868	0.021543497540499	0.0321503085823884	0.0459606031182851	0.00812578387718406	0.00675729210268414	0.00810942132074243	0.0352601486609593	0.01532314106931	0.00979677027743611	0.024086370166034	0.0138798461033767	0.0342516999287794
HMEC_5_7_2	0.00322600686505663	0.0142720071205225	0.0395555576445175	0.0132161089265548	0.0110079588237534	0.0115095480723582	0.0278856281270759	0.0675845808746471	0.00933633830717288	0.0138614487094963	0.0622154671314612	0.028371563463436	0.061273081942786	0.0420524709734997	0.0493028286336248	0.025856747217933	0.0801783929439366	0.0447283202549085	0.0354433098477525	0.0152814363302588	0.0124489191859927	0.0591402449398977	0.088729284607763	0.0401640584578042	0.0188709132717428	0.0378620368256956	0.0368098516185034	0.00321346859067322	0.037999723657732	0.0276817234269437	0.0392226582240939	0.0201165048170166	0.0422192860899373	0.0451066376003964	0.049343627407049	0.0215100634072119	0.0164357679902442	0.0325940075344636	0.0302833126004878	0.0190761399236701	0.0147314005990671	0.0282225046081701	0.0233046523998155	0	0.0432127629156718	0.0363096558405371	0.0112032468725199	0.013471633272331	0.0353228917101802	0.0292366855094945	0.0184250921224683	0.0550523886547363	0.0199426443547015	0.0235817473552715	0.0231809710355441	0.036665996940404	0.0240272604510884	0.0220423632278383	0.0125166692013478	0.0553295687926324	0.0238975768750079	0.0310671073668989	0.0207532876420005	0.0158386943681535	0.0584553699730433	0.038412859145217	0.0157499138073464	0.0448211906343356	0.0371107319307082	0.0562756895754521
HMEC_5_7_3	0.0437536727182515	0.0531501672285264	0.00871250744881434	0.0302696972135442	0.0357896609030873	0.0323071306687457	0.0424858267100115	0.0244512027697	0.0430339224525658	0.0433179617745882	0.0190221779896453	0.015772307209731	0.0211842926971767	0.00875551312395316	0.0322499402954155	0.0654196686948291	0.0370114880536764	0.00894769441718489	0.0109066266361175	0.0321238680616978	0.0309862500035587	0.0202557734970112	0.0460854435988415	0.00967794564864847	0.0537295040556266	0.0137134094375965	0.00916998745651842	0.0402914068684487	0.00700717684568082	0.0157963562384074	0.00464778924672558	0.0232713420943309	0.00756558721778667	0.00691144038642546	0.00674887702516306	0.030787576895198	0.0287820676577879	0.0157170465479072	0.0132027536715019	0.0254953073706377	0.0317331073059516	0.0614732925377581	0.0203485762949495	0.0432127629156718	0	0.00754286730467634	0.0324922563936297	0.0302012628475947	0.00854307913345877	0.0192107790808553	0.049369796126182	0.013759470914331	0.0245130146262743	0.0204101032792869	0.0351649769905803	0.0202756844004519	0.020993144234878	0.0224555315845307	0.041481621153682	0.0124466128684245	0.0662674745659	0.0122515484802339	0.0229323417826466	0.0273943989119899	0.0182858716161648	0.0100203079741622	0.027935936112562	0.00911716614396417	0.00698044109356126	0.0144253738455198
HMEC_5_8_1	0.0366300630191006	0.0457311035122371	0.00543327888110491	0.0231842364533249	0.0283871898622364	0.0251436825686252	0.0353183842894026	0.0313858095166634	0.0356124144451143	0.0357940428424176	0.0262102041017214	0.00830299548884325	0.0258221928667765	0.00760023903594973	0.0290428828745499	0.0579585876061462	0.0441241217741969	0.00980047916557335	0.00436255608922316	0.0246268815156593	0.023927006234735	0.0241845413605135	0.0525134435411987	0.00672449900091371	0.0462059994897984	0.00889915838780189	0.00881281384131633	0.0332941569360673	0.00222625356930624	0.00999096180023765	0.00584516837095985	0.0168439237433003	0.0070752264865367	0.00929929632726522	0.0142788759632836	0.0233066051598912	0.0213612156453867	0.00882961144901147	0.00602973557774913	0.0180969963748236	0.0242723398465384	0.0539499829763005	0.0131075080946619	0.0363096558405371	0.00754286730467634	0	0.0259662291491284	0.0237381080078795	0.00581475607056001	0.011940047831625	0.0418339028726327	0.0189933055295854	0.0171172351975436	0.0130496027392878	0.0277947352054333	0.0148721208184392	0.0134822592743829	0.0150226779691039	0.0339750495343274	0.0190526528143228	0.0590235080551655	0.00536663774078003	0.0167898623848355	0.0206429999378444	0.0228902842130707	0.0056231776394268	0.0215600091824289	0.0141433669288927	0.000853255238198353	0.0219285602143611
HMEC_5_8_2	0.012769427159391	0.024123227676079	0.0298355697654605	0.0054690531593546	0.0105003523166698	0.00597141910425692	0.0289660604461508	0.0569276902796765	0.0154557637724423	0.018670281213313	0.0514424216035193	0.0186074583376622	0.0515325519177445	0.0323814006183465	0.0437831904829519	0.0363692999349337	0.0693990515010192	0.0350099907279626	0.0258132552584231	0.0118729718533097	0.00497567918411983	0.0496135314787729	0.0783826677086388	0.0306281490381252	0.0272951122427477	0.0290394894304731	0.0256731943550343	0.00889984203741223	0.0278455605292316	0.0167510093325165	0.0283196714907151	0.00922417520400501	0.0323708833855052	0.0350854903689335	0.0384134021887162	0.01794136621006	0.0101344342911273	0.0238806584402439	0.0199965016381115	0.0110742763923354	0.010771052582982	0.0366477489822003	0.0135874659809542	0.0112032468725199	0.0324922563936297	0.0259662291491284	0	0.00231170640519891	0.0243564049190498	0.0211984189904002	0.0250052608941547	0.0449348405461538	0.0115953799445676	0.0141690987050394	0.0218013237020123	0.029380671868228	0.0153305529872153	0.0133003436134417	0.0165362252356825	0.0448008300694371	0.0350760928706535	0.0206117403872348	0.00966971714373779	0.00547969232595402	0.0486436487707082	0.0288712602546863	0.00461104646376044	0.0336423329973995	0.0268003799621364	0.0451996755726566
HMEC_5_8_3	0.0148857865219989	0.0260832261808682	0.0277157769352884	0.00510933585700027	0.0113916187391545	0.00641110745215663	0.0292406276994749	0.0546373919022858	0.0170616414405159	0.0199331622546281	0.0491424254270304	0.0165366512047319	0.0493722000348544	0.0302638071131482	0.0424827873517326	0.0384056405476026	0.0670981711834455	0.0328769983885496	0.0237273006481586	0.0118939699637593	0.0049298809864916	0.0474914748870298	0.0761237235108738	0.0285426350405406	0.0289776841331302	0.0271121516859599	0.023371379966217	0.0110373479255706	0.0256476543230322	0.0144463850689474	0.0260129808958396	0.00694182996320884	0.0302194694601268	0.032897489000439	0.0361043488057154	0.0175118680181041	0.00948055201179105	0.02201632213781	0.0177967006758146	0.00975098220572195	0.0107634482718895	0.0382542072650247	0.0115947058450756	0.013471633272331	0.0302012628475947	0.0237381080078795	0.00231170640519891	0	0.0220466358460186	0.0195333543774316	0.0264004684142724	0.0427195311197378	0.0101204085212492	0.0122561794263387	0.0217336279675327	0.0277977092241921	0.0136030961759797	0.0116195686756072	0.0177609609139947	0.0425274179603188	0.0373122067517729	0.0183760046957156	0.00735807370960746	0.00357417023423184	0.0464742338256497	0.0267909489295886	0.00229982672706119	0.0313585856683328	0.0245764345016728	0.0428928220404142
HMEC_5_9_1	0.0361501073401977	0.0461763542099536	0.011093401151994	0.0227662261191252	0.028910416004334	0.0248991063171401	0.038671980521241	0.0327632266066315	0.036138051295902	0.0370353279285694	0.0271681569822254	0.0101884901345382	0.0294284925067301	0.0129352369319833	0.0348184480884803	0.0585853306046445	0.0451033279327936	0.0146838608300911	0.00985584826383783	0.0257560629746762	0.0234287903100406	0.0282036423935128	0.0545511242238603	0.0124108999325409	0.0473926912431138	0.0146472389095779	0.00327963369269983	0.0325342684687139	0.00776137037701348	0.00764402680682973	0.00401827626489995	0.0152132356160317	0.0121420814443843	0.0135241505047433	0.0140616720278452	0.0258720132728338	0.0221134887064475	0.0135446209376227	0.00718609226683301	0.0188483366236683	0.0251661052727838	0.055685595264882	0.0135116952145089	0.0353228917101802	0.00854307913345877	0.00581475607056001	0.0243564049190498	0.0220466358460186	0	0.0157649053916287	0.0433898557367233	0.022128200788215	0.0178960752186514	0.0138962716417675	0.0307357936517748	0.0202992152326917	0.0151548685119445	0.0160810271663454	0.0350460804526761	0.0209659703713627	0.0587814886009593	0.00596733777077063	0.0146964708967969	0.0195248409366074	0.0264932655928374	0.0114320577601509	0.0197528570443734	0.0106465650574104	0.00633855679093682	0.0210442399929573
HMEC_5_9_2	0.028639519568114	0.0359675965626478	0.0120189456386493	0.0165189419788643	0.0193231519115741	0.0178137087301682	0.0233833846807245	0.0412554892310694	0.0260804877630301	0.0252983988900069	0.0366682261114053	0.006402636946897	0.0327422280902087	0.0141193577831463	0.0235924038758051	0.0477518023980064	0.0540963075279936	0.0166954481440006	0.00842228113308413	0.0149538872829405	0.0172818072634747	0.0303688961638776	0.0610162794184332	0.0121053701073349	0.0355327319947398	0.00885210618664743	0.0189983081032604	0.0260270783872162	0.0122466669535594	0.0129323880509084	0.0175835538848482	0.0144726665657002	0.0147114076284017	0.01780057605676	0.0259180555370531	0.0118396439243457	0.0128153605855016	0.00387970516726935	0.00894726057485726	0.010366063856873	0.0150256608467249	0.0426741226765084	0.00863853436194015	0.0292366855094945	0.0192107790808553	0.011940047831625	0.0211984189904002	0.0195333543774316	0.0157649053916287	0	0.0308506866298225	0.0274112706478313	0.00966957542964637	0.00768445478782965	0.01596996048371	0.0083180533772924	0.00594527848269725	0.00791858724180797	0.0237605393251664	0.0290027951461574	0.0499433490439197	0.0100734431562192	0.0153746455065676	0.0159634599453572	0.0300844101726305	0.0105700097876896	0.0180713247303055	0.0258358795647012	0.0123125887971272	0.0336016370670614
