	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_3_1	0.0139879687803282	0.0173807399368164	0.0124711682722709	0.0147966751820158	0.00989991455966336	0.00989065666353053	0.0156875863485915	0.0166283516483918	0.0237427690476276	0.0358356586564745	0.0438702296608341	0.0129623261008771	0.0141664389745182	0.0108541293561839	0.0236582237909452	0.00720094367485984	0.0106227707492242	0.0156729015319208	0.0195186152569481	0.00896307802386483	0.0204470613136192	0.0128733658402996	0.00721152202608835	0.00998435445110724	0.00576166202205971	0.00558698542619803	0.00478311478645287	0.013362140959271	0.00203960601617352	0.00486860981308988	0	0.0203338993151813	0.00153338440371862	0.00197648470739693	0.00440030843805015	0.01342190144512	0.00997734863304865	0.0105471500669128	0.0107720092483096	0.010008234863871	0.0079294458435218	0.00681370285156781	0.019257375456147	0.00724978554653589	0.00515777475653589	0.00736452958973082	0.00703805382084389	0.0124083994979902	0.00852078006659865	0.00399237601430148	0.00888639859815813	0.00469807854532217	0.00875697453562466	0.00856896836081939	0.00694062328523933	0.0039985392980069	0.00719082876681558	0.0151795703531349	0.00460964110744551	0.00855848518925844	0.00862254296135707	0.00827630140308873	0.00862582275861017	0.00511744760691806	0.0338081916032856	0.00531376685214474	0.0196894323672612	0.00595028667866989	0.00796103110210496	0.00814270284966116
HMEC_5_3_2	0.0343095277940201	0.0366177444235291	0.0312227958172722	0.0341336414825503	0.0290147993230239	0.0302169976528807	0.0345159650157311	0.0330920956324352	0.0435312102372143	0.0554515258405772	0.0636783868242956	0.0329185503822299	0.0138155603625356	0.0303959627924192	0.0433448639718377	0.027532829285396	0.0299647761833356	0.0359278745575883	0.0387216963231165	0.0286404634295442	0.0396009136093374	0.0324919891225611	0.0264216326216023	0.0294839117474443	0.0256925971241762	0.025051409968415	0.0247542950889994	0.032516559595278	0.0195150411572123	0.0159188535224986	0.0203338993151813	0	0.0188838026240999	0.0200903673452424	0.0244169248449325	0.0331721443896681	0.0269314139609631	0.0296858755577101	0.0298929170145685	0.0103469560064827	0.0126752367196736	0.0164758316197956	0.0389467995727502	0.0137545018009813	0.024022383944817	0.0132579867795431	0.0273648301448689	0.0327353502882367	0.0284030181518069	0.0236220524970794	0.0200456157267926	0.024450193521249	0.0277887863406253	0.0144185307436178	0.0154070905432411	0.0236723015752679	0.0256610942556272	0.0347580484626324	0.0174716577330391	0.0276717025782354	0.0264850546036461	0.0203514149297054	0.0125224785820753	0.0242721913275326	0.0538614746590441	0.0236962299452881	0.0387649274726066	0.0248496472981259	0.028278485419282	0.0239401682235802
HMEC_5_3_3	0.0154319623361869	0.0184796795687097	0.0134088817945954	0.0159021651972328	0.0108908748551107	0.0113408142031056	0.016681100272651	0.0171791016851655	0.02499668560112	0.0370698160586517	0.0451539555693336	0.014233458450104	0.0127869916675944	0.0119811911384484	0.0248869240692865	0.00866972867254905	0.0116888588781981	0.0170683621748525	0.020621939957417	0.0101125402287487	0.0215443568721597	0.0140400320773063	0.00817410099398732	0.0110889728620326	0.00696885655699347	0.00659483736647172	0.00599508084675991	0.0144094325271395	0.00145685325695914	0.00382465237781208	0.00153338440371862	0.0188838026240999	0	0.00184525087345057	0.00563004197027875	0.0146303521434942	0.0104382303483327	0.0115552350055828	0.0117786225046433	0.00854157529808631	0.0066456112779978	0.00552164687876206	0.0204743013093491	0.00571748623902876	0.00591819475362731	0.00610337735226086	0.00852442551013683	0.0138607959360568	0.00973860410415537	0.00546263465414233	0.0081596386427587	0.00580283224845978	0.00970167756475046	0.00779210503510985	0.00551521597685205	0.00504442717732799	0.00792067319189433	0.0163497776966334	0.00333602089515468	0.00952294950173823	0.00924399126292344	0.00763014300596349	0.00709281847449636	0.00598630735119117	0.0351449695243256	0.00591020490284892	0.0207659568391709	0.00676370183403034	0.00945502254298749	0.00823726949269939
HMEC_5_4_1	0.0143768171800736	0.0168794202269025	0.0117085073498249	0.0143165449723835	0.00924099118944706	0.010343527436612	0.0150049520974991	0.0153400836049201	0.0235459787704596	0.0355800796640555	0.0437235935204042	0.0128451146060998	0.0126542010122215	0.0104387614405053	0.0234048897573708	0.00778244637509767	0.01009233735308	0.0158812309616358	0.0190200580094175	0.00861244552360748	0.0199353086114788	0.0125239453713116	0.00653372985190997	0.00953257287814001	0.00560456981904717	0.00502592104376428	0.00467821445889856	0.012781042885059	0.00057907874128459	0.00562205994702978	0.00197648470739693	0.0200903673452424	0.00184525087345057	0	0.00435887636535289	0.0131579259529368	0.00859513908024077	0.00991300542537571	0.0101337254479198	0.0097745412588667	0.00823557467419832	0.00526726418195	0.0189882205651713	0.00649265723526083	0.00419296777416799	0.00772555080892437	0.00770805640477759	0.0128428888995223	0.00832434807630683	0.00560999253913271	0.00691838118111875	0.00436195257763624	0.00802976005371687	0.00962737207168993	0.00565124216547587	0.00358342903330608	0.00615001800482958	0.0148256932328763	0.00316521393986948	0.00786655804065878	0.00742874078922583	0.00630108800137911	0.00785507184141124	0.00432654110153175	0.0338027562014914	0.00411273650962412	0.0191412114114748	0.00504997127283611	0.00865068583355152	0.00642950844757513
HMEC_5_4_2	0.010029070647023	0.0129928638436789	0.00823695716857843	0.0104089732405769	0.00563724872059368	0.00603716358264819	0.0113698472474813	0.0129621038056568	0.0193740378520442	0.031458164026357	0.0395289882594623	0.00860408449098833	0.0164072185429291	0.00646463038815139	0.0192751529976275	0.00364571693985606	0.00627167690143094	0.0115274008712231	0.0151278652641566	0.00456981454528119	0.0160577570680589	0.00847337338548547	0.00310451866100781	0.00560942224987678	0.00136156594304291	0.00159339298484272	0.000388244648082328	0.00901066563237706	0.00492292212141842	0.00926710272711391	0.00440030843805015	0.0244169248449325	0.00563004197027875	0.00435887636535289	0	0.00902721724804363	0.00681480258887028	0.00625346100900181	0.00647709449910329	0.0140795959655481	0.0122644145347666	0.00922513979512811	0.0148679742160662	0.01084826456495	0.00220795826292239	0.0117123560301672	0.00367661925677592	0.00851109971534919	0.00412521898750783	0.00431545038312563	0.00923931513382115	0.000684633418745615	0.00459581775061699	0.0128972498990463	0.00983515880840835	0.000984242092058276	0.00367482010386884	0.0107796003898415	0.00736434046717319	0.00437174948119123	0.00519154561975687	0.00849490700027116	0.0122047418415489	0.00179807735723448	0.0295271304289063	0.00283766122627436	0.0153085526934069	0.00247569773596927	0.00457515996224716	0.00625937007302264
HMEC_5_4_3	0.00462471247092269	0.00426875218601336	0.003525245942941	0.00200292966306293	0.00439417516703691	0.00527906079730117	0.00373661845562819	0.00870632072998946	0.010389524400693	0.0224454900013626	0.0305740879051685	0.0010509774472729	0.0233401912543171	0.00280912657950839	0.0102592409485479	0.00723049805691493	0.00335641209189849	0.00426543471309352	0.00629608660568985	0.00454623271255184	0.007224464675704	0.0008214714168083	0.00677088338969559	0.00371138469578629	0.00767081022237011	0.008139908692709	0.00865014256266616	0.00217608182647109	0.013736797471084	0.0182900038359341	0.01342190144512	0.0331721443896681	0.0146303521434942	0.0131579259529368	0.00902721724804363	0	0.0080604761026797	0.00380221250107747	0.00365522538266866	0.0229139097826254	0.0212749015807799	0.0171013764227797	0.00584471528655853	0.0194335965299194	0.00916034025228814	0.0207289319768613	0.00758069926417516	0.00463047501145692	0.00490220789658983	0.0118922328835441	0.0151374907663813	0.00883540102969995	0.00554215086244147	0.0218091858257904	0.0179980408993188	0.00960630272733969	0.00772453782767312	0.00183599312012749	0.0157365441469356	0.00560666883760654	0.00745009975174552	0.0144779095365099	0.0207166384296711	0.00890371299919544	0.0207290875222758	0.00953690265327839	0.00657563060057879	0.0083499203334496	0.00714596537618336	0.0105606939247311
HMEC_5_5_1	0.0117932920319411	0.0101721516673171	0.00487253229483937	0.0080512102916858	0.00406856649569345	0.00937582722615812	0.00786326771040081	0.00675602906732148	0.0174066334413012	0.0288579422046339	0.0372108242808738	0.00847355002496568	0.0156692601534099	0.00568215512379507	0.0170756006019676	0.0087127083261116	0.00499006895510912	0.0121902629687391	0.012132503554204	0.0053227545813991	0.0129417436830079	0.00723915209265336	0.00414289634438877	0.00512922789147856	0.00612833225113818	0.00523860950126974	0.00654979595167204	0.00643009656171403	0.0090597066350424	0.0141859675431347	0.00997734863304865	0.0269314139609631	0.0104382303483327	0.00859513908024077	0.00681480258887028	0.0080604761026797	0	0.00442517065216646	0.00450313824048104	0.0172163154541582	0.0164609858868578	0.0104612306984913	0.0129193212037662	0.0134472612284357	0.00495609966912586	0.0160212585780568	0.00899789157199535	0.0108712614027208	0.00591381491582591	0.0111294976451489	0.007450572221721	0.00614793643258377	0.00359507006244876	0.0182181138967217	0.0115613746057631	0.00644979274937246	0.00314237116884573	0.0089761263492119	0.00986740130092938	0.00376485931492724	0.00166596827406843	0.00689998142002865	0.0145086139135138	0.00517818428416086	0.0279364417874477	0.0046714591225317	0.0120806608010725	0.00436945121974252	0.00946008662800005	0.00300564629709232
HMEC_5_5_2	0.00739961005491861	0.00698022822724582	0.00201997969722065	0.00445158302978376	0.000675474964919075	0.00560283204870549	0.0051410967810086	0.00754761559507038	0.0138947991697605	0.0257890072678482	0.0340274707396051	0.004070942897713	0.0195417591330046	0.00126887713456446	0.0136768626964531	0.00604868798194614	0.000579359675306069	0.00778703922152486	0.00911617400035979	0.00201828571341519	0.0100267737640042	0.00300187960133203	0.00338422123879985	0.00106924740867194	0.0049536211362695	0.00497282110852597	0.00586784855762903	0.00286969596972319	0.0104813860047691	0.0153437399396978	0.0105471500669128	0.0296858755577101	0.0115552350055828	0.00991300542537571	0.00625346100900181	0.00380221250107747	0.00442517065216646	0	0.000224883794159913	0.0195305273564825	0.0181440151336894	0.0134323715239789	0.00930090086038144	0.0159377731287161	0.00574344055515535	0.0176248757445892	0.0064111133588296	0.0066064614933859	0.00277929972034603	0.0100116010617695	0.0113357376707314	0.00585385620200776	0.00190358846576305	0.0191086452218174	0.0143797454049338	0.00655544991214792	0.0040425117015371	0.00511936194805322	0.0122180152043116	0.00204794748793673	0.00364912774950907	0.0106767754775714	0.0171766843765882	0.00558871803637256	0.0243602402065116	0.00599854392342069	0.00922897522671517	0.00488943701787688	0.00647062137256594	0.00676264911928425
HMEC_5_5_3	0.00736268767456727	0.00676409468511132	0.00180836689571006	0.00424279442391613	0.000893184909529153	0.00569421140847903	0.00491628739687272	0.0073945732928422	0.0136973444514967	0.0255800536599947	0.0338232080691332	0.0039729307738912	0.0197001143351429	0.00124949184536083	0.0134745032579832	0.0062212322828892	0.000601824156402056	0.00769098201668408	0.00889869993543036	0.00220809994687925	0.00980810513978459	0.00284657665220047	0.00360669735498015	0.00121206939192985	0.00517502417974353	0.00519727565279232	0.00609130682277423	0.00265131171573117	0.0107016246996165	0.0155679485978159	0.0107720092483096	0.0298929170145685	0.0117786225046433	0.0101337254479198	0.00647709449910329	0.00365522538266866	0.00450313824048104	0.000224883794159913	0	0.0197440977668394	0.0183654503189904	0.0136261933139791	0.00910432050989141	0.016146190133938	0.00596141767680821	0.0178468725488912	0.00658529520194367	0.00661430914304347	0.00296179936454973	0.0102210922547145	0.0114862614142464	0.00607871135693608	0.00211784839791481	0.0193334774752097	0.0145789880655169	0.00678016235944875	0.00424273353516082	0.00492842725130929	0.0124261166884381	0.00226758064102609	0.00379777636534964	0.0108326590589701	0.0173818537454883	0.00581024541997037	0.0241699940868376	0.0062096343092358	0.00900861241206871	0.00510660209577804	0.00662249838592549	0.00690582882573929
HMEC_5_6_1	0.0239719325551161	0.0265040971794178	0.0211784238302841	0.0239764346040967	0.018855429990496	0.0198810301198833	0.0244940716973127	0.0237453688534081	0.0332968191001668	0.0452917719491458	0.0534681845804646	0.0226183525015325	0.00916566818193877	0.0201639758498417	0.0331378241954907	0.0172038118473261	0.0197697255332839	0.0255866106186345	0.0286310861467719	0.0183697983267468	0.0295297502943815	0.0222583556909883	0.0162047292949428	0.0192525791369587	0.0153680752506589	0.0147755113691605	0.0144216046017098	0.0223899150139604	0.0091963941541101	0.00592868862698618	0.010008234863871	0.0103469560064827	0.00854157529808631	0.0097745412588667	0.0140795959655481	0.0229139097826254	0.0172163154541582	0.0195305273564825	0.0197440977668394	0	0.0030460325595748	0.00702825069593071	0.0287256487827174	0.00378578209610337	0.0138058106786061	0.00351306928931925	0.017045683748691	0.0224006133762006	0.0180982141394856	0.0134742948053973	0.0112594689385576	0.0141347291775634	0.0176272644217511	0.00640782883361801	0.00585124261302484	0.0133561437229336	0.0155579258690933	0.0245463033074907	0.00739787143304929	0.0174925200969491	0.0165341688522034	0.0113127079018497	0.00303209269405601	0.014022703965694	0.043570493659254	0.0135391109234374	0.0287109731123533	0.014650245780968	0.0179671599709873	0.014328133789135
HMEC_5_6_2	0.0218495419131913	0.025097876330429	0.0199386147612613	0.0225266617767134	0.017473377918188	0.0177572796933175	0.0232386579197602	0.0231754612186502	0.03163499881465	0.043710008431299	0.051778257539706	0.020865041792141	0.0115335386003321	0.018618034015981	0.0315295815015783	0.0150523470968515	0.0183059465723489	0.023585669905682	0.027239612507474	0.0167555303623971	0.0281580735434324	0.0206826521340166	0.0147614134236899	0.0177212912291874	0.0136106656752923	0.013215027925681	0.0126343463570801	0.0210093961650655	0.00767430072827195	0.00324987974924826	0.0079294458435218	0.0126752367196736	0.0066456112779978	0.00823557467419832	0.0122644145347666	0.0212749015807799	0.0164609858868578	0.0181440151336894	0.0183654503189904	0.0030460325595748	0	0.00731411196350902	0.0271181670351044	0.00421767734781024	0.0124263323440719	0.000584682699704687	0.0148510558250255	0.0202604854011619	0.0163813067415865	0.0109567621131152	0.0116211994410832	0.0124467666313733	0.0162646522037872	0.00363167502769837	0.00624825960675441	0.0116841008817235	0.0143470124932924	0.0229917906770043	0.00674297235441169	0.0160994788383458	0.0155209250790044	0.0114757569908379	0.00448259304714535	0.0125558271344633	0.0417326495227993	0.012294357744816	0.027369509318616	0.0132839413205225	0.0157394328578304	0.0137868716160242
HMEC_5_6_3	0.0191209530328084	0.0202560600370202	0.0148268505437657	0.0178381005326818	0.0127779741662039	0.0152374348065914	0.0180914406999359	0.0168028103070412	0.0273190694568346	0.0391028438108828	0.0473950304696241	0.017020899812091	0.00739224046226933	0.0142926941774903	0.0270805139478464	0.0128392834449325	0.0137808439726331	0.020395127666052	0.0223321064739745	0.0127052966064497	0.0231946196229765	0.0163604385293431	0.0103737813902335	0.0133964179444134	0.0102258893790418	0.00928608654717327	0.0094565322999379	0.0161926703644698	0.00489276064975229	0.00680750255537209	0.00681370285156781	0.0164758316197956	0.00552164687876206	0.00526726418195	0.00922513979512811	0.0171013764227797	0.0104612306984913	0.0134323715239789	0.0136261933139791	0.00702825069593071	0.00731411196350902	0	0.022728615279646	0.00331519044183021	0.0080777605543358	0.00710892763335859	0.0128157057015677	0.0176616777109759	0.0126465158552144	0.0107709973719161	0.0043362994600586	0.00898504488670109	0.0115774796670077	0.0103707095890511	0.00117740039306494	0.00828112426317665	0.0093975352353131	0.0185509780403812	0.00220559227410107	0.0114976560485807	0.0100590773734175	0.00429974082020041	0.0041107544107644	0.00843384930015652	0.0377843642997573	0.00760250796004743	0.0223490524261602	0.00881197298235236	0.0137471772412567	0.00748127283755653
HMEC_5_7_2	0.00738854557610371	0.00294669980577716	0.00807139544075858	0.00492097302380276	0.00996262315008713	0.0103629313246219	0.00528710768409693	0.0103731581453923	0.00459470079034177	0.0166026549929337	0.0247632704558332	0.00634899738368894	0.0285715949778298	0.00856418333497226	0.00441765227552722	0.0127628659866652	0.00898971589855287	0.0053710801115705	0.00227640730750548	0.0103793316364935	0.0026833837057617	0.00646925999921424	0.0125336443862206	0.00947617708236756	0.0135136698736062	0.0139639965844792	0.0144924396169054	0.00657959919648302	0.0195665173396992	0.0241241242211582	0.019257375456147	0.0389467995727502	0.0204743013093491	0.0189882205651713	0.0148679742160662	0.00584471528655853	0.0129193212037662	0.00930090086038144	0.00910432050989141	0.0287256487827174	0.0271181670351044	0.022728615279646	0	0.0251990054923909	0.0149349858266079	0.0265720223166588	0.0130825997348973	0.0085467113814514	0.0107434383972573	0.0174863479517123	0.0203347638899269	0.0146783676088716	0.0111802121426029	0.0275879738490556	0.0236784920306633	0.0154476911354848	0.0133428215996186	0.00419250824699982	0.02148640334945	0.0112863540043653	0.012770876809652	0.0197364243388169	0.0264577964850841	0.0147056014555608	0.0150865283621229	0.0152619298383657	0.00279671715748949	0.0141035379263411	0.0124709885835942	0.0157629856144803
HMEC_5_7_3	0.0208682621849653	0.022886397368313	0.0175150259461446	0.0203882496503808	0.0152655744098311	0.0168260021882955	0.0208237846335925	0.0199603402372526	0.0297866189579624	0.041718543396814	0.0499436519326724	0.0192144055428399	0.00797697362790983	0.0166489772592418	0.0295983921731201	0.0142255832136163	0.0162133181948829	0.0223548037375084	0.0250008700878532	0.0149128604804719	0.0258892647588983	0.0187450934262879	0.0126726016899418	0.0157370145233075	0.0120584718313025	0.0113360895148842	0.0111577101308849	0.0187775544488662	0.00594039581814197	0.00487440954147706	0.00724978554653589	0.0137545018009813	0.00571748623902876	0.00649265723526083	0.01084826456495	0.0194335965299194	0.0134472612284357	0.0159377731287161	0.016146190133938	0.00378578209610337	0.00421767734781024	0.00331519044183021	0.0251990054923909	0	0.0102752023236303	0.00415147972800534	0.0141200727065788	0.0193310162896253	0.0147135823579069	0.0111222844251473	0.00763631604097218	0.0107991369977456	0.0140384417144305	0.00762610894800639	0.0021531760292448	0.0100287353179196	0.0119214494796387	0.0210083569680918	0.00372064988677042	0.0139197899167381	0.0128212144006426	0.00761286196966522	0.00138059724238199	0.0105387546371176	0.0401483040116904	0.00994369751676655	0.0250606657352814	0.011098315961433	0.0150612340921225	0.0105447865673239
HMEC_5_8_1	0.0111091262576753	0.0127226782532437	0.00751579867545596	0.0101774779171193	0.00506855255212997	0.00741291342745187	0.0108137023954098	0.0114888593573709	0.0195189410655278	0.0314948232575387	0.0396915882412779	0.00898408161700137	0.0149124800469092	0.00637571541594518	0.0193432658463388	0.00545856756120386	0.00596464581912098	0.012319260694951	0.014859279794217	0.0046617301340264	0.0157690707433317	0.00847268579956328	0.00240167165114791	0.00546329980117766	0.00242504036901081	0.00127431143708646	0.00212708912154954	0.00861262410563843	0.00475246841030356	0.00974203148339031	0.00515777475653589	0.024022383944817	0.00591819475362731	0.00419296777416799	0.00220795826292239	0.00916034025228814	0.00495609966912586	0.00574344055515535	0.00596141767680821	0.0138058106786061	0.0124263323440719	0.0080777605543358	0.0149349858266079	0.0102752023236303	0	0.0119183532686103	0.00558494047205586	0.00971191790888284	0.00456930120509062	0.00634397443515112	0.00730774339428681	0.00155607166464819	0.00384741904908741	0.0136511969947709	0.00889007150987868	0.00154159247829295	0.00203409355023712	0.010747702725739	0.0065783299435925	0.00369652108064107	0.0034853186188429	0.00655911985030321	0.0115589580625741	0.000461981342709678	0.0298846850703402	0.000668024801877469	0.0149667340907663	0.000857923010444353	0.00638963148871286	0.0040520741190927
HMEC_5_8_2	0.0212714867548801	0.0245709577286932	0.0194331841919993	0.0219971494507502	0.0169555433950355	0.0171801753824835	0.0227284215726005	0.0227494170487886	0.0310830633157113	0.0431621915761995	0.051221479668394	0.0203099576407102	0.0117070685603987	0.018082496799531	0.0309819526682341	0.0144749608162483	0.0177787178568884	0.0230131133622191	0.0267129845400221	0.0162154906338186	0.0276329322416296	0.0201426575694327	0.0142411918241808	0.0171880554985638	0.0130616106040367	0.0126854441143433	0.0120841299318782	0.020487949158287	0.00717006214332386	0.00266527370544628	0.00736452958973082	0.0132579867795431	0.00610337735226086	0.00772555080892437	0.0117123560301672	0.0207289319768613	0.0160212585780568	0.0176248757445892	0.0178468725488912	0.00351306928931925	0.000584682699704687	0.00710892763335859	0.0265720223166588	0.00415147972800534	0.0119183532686103	0	0.0142718568315536	0.0196820090811558	0.0158324969844516	0.0103723756799025	0.0113787322278489	0.0119060139030207	0.0157506174391982	0.00350555682794442	0.00608839168614354	0.0111464903801167	0.0138539585840531	0.0224522033052504	0.00638162147934009	0.0155824193150222	0.0150495091419156	0.0111997373442614	0.0045952369064107	0.0120376592284968	0.0411668280781328	0.0118028108120265	0.026847737539798	0.0127752607922929	0.0151586849283899	0.0133855917617301
HMEC_5_8_3	0.00700383463957528	0.0118462642120425	0.00832650640282111	0.0094061891455391	0.00606556550944458	0.00293260976321418	0.0108196731916321	0.0139353440146978	0.0173271935109341	0.0293980494351978	0.0372422803283794	0.00680385041435946	0.020063801273023	0.00588368082993325	0.0173444235322284	0.000370377608440873	0.00610103032081124	0.00882455991539761	0.0138635659275187	0.00440771848106381	0.0147861031439956	0.00732970135231621	0.00488046071699825	0.00538669832233545	0.00322281783290146	0.00442281049449973	0.00355621604780039	0.0084507517692538	0.00821953435181326	0.0116468540646186	0.00703805382084389	0.0273648301448689	0.00852442551013683	0.00770805640477759	0.00367661925677592	0.00758069926417516	0.00899789157199535	0.0064111133588296	0.00658529520194367	0.017045683748691	0.0148510558250255	0.0128157057015677	0.0130825997348973	0.0141200727065788	0.00558494047205586	0.0142718568315536	0	0.00541234544351215	0.00363760672908078	0.00441240049039434	0.0128531229125137	0.00412665645870282	0.00565601159752624	0.014704417628258	0.0133373725755655	0.00466075962036118	0.00614393082046306	0.00941194622173731	0.0108459243611301	0.00542842433213242	0.00736586504188435	0.0121050010226274	0.0154980331268723	0.00512300026489319	0.0270441561220127	0.00625269792528699	0.0141554841823348	0.00541116585306967	0.00094311756849829	0.00940345022819734
HMEC_5_9_1	0.00159258960138592	0.00829980598562505	0.00753136058748853	0.00656619509078022	0.00682040936643524	0.00252017463306564	0.00834321667173435	0.0131963268073999	0.0123449986327762	0.0242732294498388	0.0319662715448586	0.00358562630372432	0.0246216039854701	0.00536666900557808	0.0124663845071708	0.00521308307997454	0.00603096863773089	0.0035580094592286	0.00992758885439673	0.00568984280502266	0.0107666229347923	0.00502410417629077	0.00781283572362895	0.0057498613331649	0.00743717480606769	0.00844602652411433	0.00823580313568426	0.00662149370620579	0.0133914114644681	0.0170585814597281	0.0124083994979902	0.0327353502882367	0.0138607959360568	0.0128428888995223	0.00851109971534919	0.00463047501145692	0.0108712614027208	0.0066064614933859	0.00661430914304347	0.0224006133762006	0.0202604854011619	0.0176616777109759	0.0085467113814514	0.0193310162896253	0.00971191790888284	0.0196820090811558	0.00541234544351215	0	0.00535764228893146	0.00964863461225373	0.0168027653628184	0.00868008202358279	0.00740927869072244	0.0200263090885737	0.0183319532728675	0.00940553217405821	0.00916775353370071	0.00598602683244842	0.0158719292621906	0.00731317886373716	0.00965910109068272	0.0160711067436573	0.020696629711078	0.00930203250468674	0.021706024940716	0.0103002695843627	0.0103413856890823	0.00914215110905831	0.00455230364837406	0.0125690441706724
HMEC_5_9_2	0.00662934533280005	0.0089371287462684	0.00473899070632147	0.00636590148683981	0.00244220848460355	0.00348432096493926	0.0075178377739197	0.0102995339106002	0.0152602791230583	0.0273377722321832	0.0354300717333051	0.00452099406342995	0.0193782071516544	0.00247511045323874	0.015152710626557	0.00327888658777293	0.00252258242028675	0.00775024653351317	0.0110575595369612	0.00077094937354639	0.0119901478685433	0.004370924829482	0.00245987377266256	0.00179308094323187	0.00277113296462751	0.00339060341505179	0.00374934725327161	0.00511257089826646	0.00890262073397407	0.013389089677539	0.00852078006659865	0.0284030181518069	0.00973860410415537	0.00832434807630683	0.00412521898750783	0.00490220789658983	0.00591381491582591	0.00277929972034603	0.00296179936454973	0.0180982141394856	0.0163813067415865	0.0126465158552144	0.0107434383972573	0.0147135823579069	0.00456930120509062	0.0158324969844516	0.00363760672908078	0.00535764228893146	0	0.00737166328361763	0.0114571470879072	0.00396709291293547	0.00232290210970965	0.0169510372501389	0.0134391350150771	0.00474493685741921	0.00381182105758046	0.00666708940406088	0.0110719916824447	0.00215040548678815	0.00447065974420811	0.0107302582375421	0.016032825556425	0.00422461980948673	0.0254820520589615	0.00508450088426688	0.0112661180379062	0.00388301312549539	0.00378234946428578	0.00723353140415738
HMEC_5_9_3	0.0112297526719985	0.0161272604628182	0.012029363407074	0.013617318062504	0.00949062973914615	0.00728169189754132	0.0148807015996326	0.0171528496036826	0.0217351544037527	0.0337945720743144	0.041591401155783	0.0111772932499054	0.0181458553767705	0.00983711522903963	0.0217560604094633	0.00472418114535542	0.00986512522933839	0.0131555167344204	0.0181874617543297	0.00805359330142151	0.0191160115979575	0.0115500299107027	0.00728882752408655	0.00913950141274248	0.00524252852723002	0.00590217048601954	0.00460040451024996	0.0124756593296702	0.00589307258124676	0.0077075239244358	0.00399237601430148	0.0236220524970794	0.00546263465414233	0.00560999253913271	0.00431545038312563	0.0118922328835441	0.0111294976451489	0.0100116010617695	0.0102210922547145	0.0134742948053973	0.0109567621131152	0.0107709973719161	0.0174863479517123	0.0111222844251473	0.00634397443515112	0.0103723756799025	0.00441240049039434	0.00964863461225373	0.00737166328361763	0	0.012284417371879	0.00498334741771293	0.00864619840527643	0.0103806229696259	0.0109328194480721	0.00480665492924094	0.00799021313786483	0.0137278137077613	0.00857718237443348	0.00840702042036076	0.00950490423903775	0.0115961471480927	0.0124791583237218	0.00601729161612013	0.0313512922613108	0.00686106853519505	0.0184533670837011	0.00677414922702312	0.00513350234011399	0.010284472975949
