	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3
HMEC_Root1_3	0.0172689700682452	0.0281885457971873	0.0149994370239718	0.018594388643813	0.0449822669403293	0.0424967667982267	0.0681469190518823	0.0104713568441684	0.0252884425172423	0.0198964107092702	0.00932020794891688	0.0219584322291265	0.0307653915573472	0.0159171557688018	0.0254191369176939	0.0410778818634353	0.081309919475119	0.0516661082013014	0.0714268393191863	0.024359905776404	0.0261985763008567	0.0164345590890764	0.0108966851518235	0.0134497797532439	0.00840476583530123	0.0308427088279256	0.0127356631488013	0.0129243244989272	0.0192484777078482	0.0182324219944618	0.0148273308343558	0.0124754273846168	0.0159557988116768	0.00932978440482217	0.0228919888192501	0.0117026393716318	0.0201640798981966	0.0158289790749601	0.00459951815490748	0.0149052104964254	0.021099998253256	0.0244741555555718	0.0187476198304881	0.0310896723972734	0.0484569532853433	0.0107688995890565	0.0216903413406495	0	0.0159971903614078	0.00957707917635576	0.0188233559875084	0.00976907391345536	0.0224328740966036	0.0115077818778178	0.0306533201775727	0.0325517688015117	0.0283459360666784	0.025928908103694	0.0126403699862239	0.0177812646357402
HMEC_Root2_1	0.0118173714145264	0.024053907467828	0.0143130309198864	0.0162416404580698	0.0406755465462288	0.0376723621226638	0.0556871499433957	0.0149513934610507	0.0257231573431222	0.0204080179569883	0.0148204696351936	0.0220588766131114	0.0255034993482634	0.0231839085066128	0.0313149831675945	0.0345679846943435	0.0758535407909553	0.0535620505818395	0.0743502257555256	0.0316330666446539	0.0172499090011349	0.0109478064626839	0.0123248023409905	0.00857090177861791	0.0104807038899386	0.0288923121948232	0.00793054988595264	0.0123497005604757	0.00776734043307638	0.0183878116860968	0.00629935053725741	0.0130262744309498	0.00396441779132083	0.0102003378981386	0.014264470171646	0.00768817117304237	0.00751971739057722	0.0164483272684207	0.011651557085612	0.0185994159890086	0.0270763264510164	0.0216876027029316	0.0196397870261172	0.0312639031699622	0.0404783176675921	0.00570435064473958	0.0231300527293993	0.0159971903614078	0	0.0124344791713939	0.00692476712251403	0.0181853904940257	0.0228735593055724	0.00774835204865571	0.0255212846798046	0.0305662569477027	0.0146130065813204	0.0239525274511487	0.00728295186604258	0.01456676520929
HMEC_Root2_2	0.013859321482775	0.0248568544536163	0.0105792311328598	0.0174755585692097	0.0424057775638054	0.0383536178207934	0.0674775064489687	0.0126367128620448	0.0218541230929845	0.013909853195915	0.0101109887931665	0.0173124753716089	0.0290733029320096	0.0144467182532295	0.0253380225089387	0.040391276106193	0.0814161359586854	0.052854692884357	0.0713647584102117	0.025969843504197	0.0224959595414819	0.0116070926834665	0.00603067489231301	0.0140081050815595	0.00543683519599535	0.0306126198821696	0.0105980908003757	0.0127998399921925	0.0142481898536935	0.016889520890769	0.00990765265271574	0.0134179924029988	0.0114186239969797	0.0108387126242624	0.0183187414631004	0.00844886336991555	0.0152912788116621	0.0155681112161366	0.00684089526763171	0.0167133378226231	0.0221301183023803	0.0222273358107735	0.0165318532646639	0.0303350735282264	0.0450041731580175	0.00825085303864382	0.0218633255928248	0.00957707917635576	0.0124344791713939	0	0.0159303356974504	0.0118171999991747	0.01836865005586	0.0056479266814457	0.0275481786957517	0.027038989237356	0.0230277752274152	0.0231103503411889	0.0113367205240058	0.0121907627922356
HMEC_Root2_3	0.0170434121839997	0.0218839719939215	0.0203888325929484	0.0156675186958822	0.0373195021248025	0.0357406726976594	0.0537323508583073	0.0207068037457363	0.0257378646864462	0.0212735759721678	0.0179908611891172	0.0255138041679731	0.0209918187461106	0.0271236952398932	0.0368872357115401	0.0290197783215741	0.0702243045329285	0.0582614700179421	0.0803425923712411	0.0375893104148873	0.0152018458501676	0.017099709457151	0.0154116210151672	0.00964529655916886	0.0144994772915542	0.0250221171389217	0.0144418207386044	0.0186225305116518	0.0100202158201533	0.0229579168128687	0.0117628773398504	0.0188320341464041	0.0107344374398543	0.0153428471618983	0.0135592592243109	0.0132182469801629	0.0105342432925078	0.0222363494319508	0.0152512181703018	0.0247796278377907	0.0322701812956952	0.0199482631149067	0.0197665164713122	0.0305903370137672	0.0368932161468319	0.0105182990978802	0.0214015484647411	0.0188233559875084	0.00692476712251403	0.0159303356974504	0	0.0235577865499259	0.0236332693366818	0.0115137349502619	0.022036535239971	0.0326611515313521	0.0111456683043631	0.0237146515180627	0.0136436477749433	0.0143256883264428
HMEC_STAT_2_1	0.0143503329604218	0.0339302584248017	0.0111167355417352	0.0245017081879858	0.0512975074701094	0.0472218538402019	0.0706067733400118	0.00515994427295868	0.0298874042518551	0.0236237680523911	0.0135500109502824	0.0220991647034015	0.0379809729393403	0.0156860020417094	0.0170818753979777	0.0486435971588492	0.089371238161368	0.0447973140700209	0.0624823846649505	0.0153839324384407	0.0308717621365366	0.014290761548922	0.014370036435711	0.0187234621650282	0.0115627449403417	0.0386473461664652	0.0111409823043074	0.00844874236190324	0.0216819625243383	0.0176598282423852	0.0157892203352111	0.00850776912984325	0.0161058677092785	0.0103921760725492	0.0269253494232491	0.0126806564358992	0.0218766278933551	0.00969938416023435	0.00973530244478592	0.00707820335805545	0.0137545701122272	0.0305303276627076	0.0242880420146826	0.0364089259655476	0.0539786948907376	0.0131205857412607	0.0290542181184386	0.00976907391345536	0.0181853904940257	0.0118171999991747	0.0235577865499259	0	0.0263895727340644	0.0144231274990568	0.0370648547920857	0.0332956258066251	0.031987593393485	0.0305810073755904	0.0120596751397796	0.0226986471573834
HMEC_STAT_2_2	0.0303594226693145	0.0119348369569876	0.0197953336214052	0.0119675599966768	0.0274919474218248	0.0220184192161836	0.0663425008214579	0.0268486100257506	0.00389974717137533	0.00671530970771705	0.0147511319657128	0.0098336677197304	0.0209366879161792	0.0147620287816793	0.0410593647573498	0.0336873976589939	0.0717618299507151	0.070053670072634	0.085672518349528	0.0399296400189509	0.0163113583392691	0.0195016461091425	0.0133858372353109	0.0199554771137973	0.0170320626215087	0.0207597112723361	0.0243377616703867	0.0273838704655618	0.0173066454841321	0.0160949047750141	0.0183479978808554	0.0288206247764597	0.0225358082242113	0.0221629020121936	0.0136825984826142	0.0188163296329532	0.0190532179072039	0.0321854880016784	0.0206965910052367	0.0304502969256839	0.0390109190927064	0.010691967675039	0.00606056777409748	0.0146431544511225	0.0323677565729156	0.0224534319811182	0.0125667282664864	0.0224328740966036	0.0228735593055724	0.01836865005586	0.0236332693366818	0.0263895727340644	0	0.0171281444206053	0.0165842605272729	0.0129520943280337	0.0244092125841833	0.00767694274450856	0.023865167993755	0.0100535717373248
HMEC_STAT_2_3	0.0137055260063989	0.0215361529674696	0.0102256648170129	0.0136447578507962	0.0390985947967918	0.0353126324953046	0.0619474328672582	0.0132077643627719	0.020415737158595	0.0138978946866664	0.00912415112710696	0.0164172965444987	0.0252255874297735	0.0162391993173234	0.0289308249913748	0.036204780602919	0.0774630639675403	0.0549136896346674	0.0739879159690764	0.0290242883069447	0.017620123282754	0.00885724789463991	0.00493608944972775	0.00946556363457404	0.00410850130565264	0.027412468190988	0.00852407109255855	0.0123215787849004	0.00881812372982269	0.0147148464342973	0.00500622390350518	0.0133079492713616	0.00725399298033678	0.0087485079844361	0.0135621209783151	0.00467912934475503	0.00988551208795459	0.0165959264528088	0.0072764835638556	0.0174452219823092	0.0253723836784003	0.0188840702233876	0.0145026094768398	0.0277276447794921	0.040787089773562	0.00559683274173746	0.0195057456498826	0.0115077818778178	0.00774835204865571	0.0056479266814457	0.0115137349502619	0.0144231274990568	0.0171281444206053	0	0.0240280016796349	0.0257604419743196	0.0183003843465089	0.0202203267746373	0.00849238420610381	0.00971741749434121
HMEC_STAT_3_1	0.0363848591211702	0.00504719216466751	0.0308683518529191	0.0138215105614706	0.0156595785211467	0.0155233023227463	0.0562312917282718	0.0357827400533194	0.0148423742912168	0.0190430021438371	0.0245770764511346	0.0244967655353477	0.006188010549994	0.0299273060941977	0.0526005737068233	0.0179804437422779	0.0562644463953461	0.0784394916188593	0.0975121831609623	0.052067867319381	0.0104958522423521	0.0282917853792452	0.0231149460992768	0.0220804459930367	0.025634024695853	0.00941291131407641	0.0310863036488431	0.0352335979211413	0.0199262683135919	0.0270210096257148	0.0245573346799927	0.036241774997915	0.0273833744906538	0.0292838624687433	0.0130311241617282	0.0261750663760327	0.021537751950668	0.0402791686407972	0.0284114035459766	0.0400206740100703	0.0491712124490521	0.00796098312586954	0.0148768889872157	0.0155795656354067	0.0186716855099946	0.0277605936965333	0.0127117922789286	0.0306533201775727	0.0255212846798046	0.0275481786957517	0.022036535239971	0.0370648547920857	0.0165842605272729	0.0240280016796349	0	0.024387593484186	0.0188035518979208	0.0120229430203885	0.0300275487812997	0.0157299467826649
HMEC_STAT_3_2	0.0367365950549624	0.0197663196231032	0.024144577038356	0.0223757435373984	0.0307782369880338	0.0217492063930481	0.0687545672234604	0.0337800885306839	0.0135416493610584	0.0163535723236366	0.0242155638710021	0.0113586593393741	0.0298188002465701	0.0203086852933909	0.0454886746736339	0.0416276478851918	0.0772715834447266	0.0745072541378261	0.0863580507213275	0.0440786446234777	0.0229678303702385	0.0239631339174999	0.0226728827660937	0.0295260008893905	0.0259603091415799	0.0303409759011625	0.0311420237632947	0.0338061746606062	0.0238598972876225	0.0199700371700535	0.0251113945779937	0.0357996190737849	0.0290345240883911	0.030174092951789	0.0207175653188335	0.0262848318653309	0.0248140187355594	0.0383890478692524	0.0302307890554592	0.036068296900717	0.0448975937082705	0.0204266429609619	0.0182960617977265	0.0200764915006949	0.0342175856624918	0.0310006604111736	0.0242074627666933	0.0325517688015117	0.0305662569477027	0.027038989237356	0.0326611515313521	0.0332956258066251	0.0129520943280337	0.0257604419743196	0.024387593484186	0	0.0303677330514151	0.0151171166011618	0.0309400905351515	0.0204257756556959
HMEC_STAT_3_3	0.0243791516353383	0.0195200738894139	0.0253936925636528	0.0186971592498809	0.0324249214016158	0.0300428800150321	0.0494500304037396	0.0292775408270653	0.025799665366205	0.0229151083069567	0.0247661825206421	0.0268467016067524	0.0189983859770624	0.0320602426508395	0.0445596142995143	0.0260750525439459	0.0661104131796353	0.065849155325326	0.08646060537048	0.0455010106877141	0.0117459056265313	0.0212984584860272	0.0212946389825994	0.0177979387477649	0.0219263973956052	0.0249526729056229	0.0221353855057575	0.0266805134800439	0.0118639917036156	0.0266461657798155	0.0169870117588739	0.0275612976878579	0.0167946772306905	0.0237568214075248	0.0118033741431293	0.0200007086075629	0.0120364544053873	0.0304702260960055	0.0243608308488035	0.0328195569218439	0.0407989108962406	0.0198051686829027	0.0223434931573091	0.0303112748987109	0.0295138340063608	0.0195435564835082	0.0242552257923128	0.0283459360666784	0.0146130065813204	0.0230277752274152	0.0111456683043631	0.031987593393485	0.0244092125841833	0.0183003843465089	0.0188035518979208	0.0303677330514151	0	0.0230171013598822	0.0214938187625758	0.0165827220931721
HMEC_STAT_4_1	0.0334852311388175	0.00709696190144243	0.0235521563122052	0.00976033189419558	0.0217622586063748	0.0173044900090217	0.0604685940507966	0.0299124459364833	0.00623516045568733	0.0134400064243173	0.0176026328912445	0.0141854399863383	0.0161055766907013	0.020254689106466	0.0462918762346287	0.0281554522699269	0.0655426588369442	0.0740090676311201	0.0904378777501457	0.0446288267408016	0.0123176660418949	0.022022558785805	0.017429381686088	0.0197081051719689	0.0203999508455156	0.0157730865623611	0.0267219631951446	0.0301150084457894	0.0174654592788368	0.0174609534565092	0.0202558535820647	0.0315654146695246	0.0242795474487973	0.024099947215552	0.0117831557519401	0.0211457532370081	0.0190199834470699	0.0356114273499716	0.0238881763403702	0.0335503847892603	0.0437195346336732	0.00596238816405496	0.00765247843029448	0.00887804342062986	0.0262060881114024	0.0248551250563465	0.0101465256595641	0.025928908103694	0.0239525274511487	0.0231103503411889	0.0237146515180627	0.0305810073755904	0.00767694274450856	0.0202203267746373	0.0120229430203885	0.0151171166011618	0.0230171013598822	0	0.0257407116962189	0.0130652805182756
HMEC_STAT_4_2	0.010040697583569	0.0276546563490432	0.00993695790983862	0.0182323412852988	0.0447330297613119	0.0412059026866587	0.0591591846629116	0.00808024956180644	0.0271036198133442	0.0217761065109034	0.012250565973746	0.0207810337109611	0.0302839701857351	0.019715963107498	0.0259246881111195	0.0398598722277534	0.0809351592358615	0.0492561527423777	0.0690073321500741	0.0251466334984805	0.0218392109876215	0.0080861000488316	0.0116530968251624	0.0100369014835866	0.00838118514213463	0.0325047875192628	0.00202308146303084	0.00565154853661138	0.0118971455701958	0.0150444841233131	0.00682731636891548	0.0068474411475192	0.00548437640756791	0.00466134050527972	0.018426454458698	0.00508791413150089	0.011471531420249	0.0111734126811698	0.00859135408196117	0.0115132228650293	0.0218210419013973	0.0246038919692399	0.0207979741578388	0.0324426362284063	0.0454027388378454	0.00529357204676079	0.0249579703650918	0.0126403699862239	0.00728295186604258	0.0113367205240058	0.0136436477749433	0.0120596751397796	0.023865167993755	0.00849238420610381	0.0300275487812997	0.0309400905351515	0.0214938187625758	0.0257407116962189	0	0.0176146455443182
HMEC_STAT_4_3	0.0227858909060383	0.0130541587156853	0.0169272277718535	0.00969772654733271	0.0304832063786562	0.0265958755936413	0.0623314947494433	0.0222921086132142	0.0125295797324128	0.00725431341677253	0.0125239965690785	0.0145431026549234	0.0184187900304636	0.0175725129831743	0.0372295687890537	0.0306729999536902	0.071109993863962	0.064282413770145	0.0825559535077348	0.0373134651358874	0.0125536920145064	0.0154222166461883	0.00850140198094777	0.013541253477733	0.011573157683319	0.0205331584269928	0.0179971793285752	0.0218683654742128	0.0104567769819587	0.0172499792752936	0.0119227582280712	0.0229410306504826	0.0151869029846976	0.0170701444310629	0.00890224957188099	0.0130562188876184	0.0125212745961598	0.0262202529367251	0.0149864518660053	0.0265131900772534	0.0341899006734382	0.0114101238670089	0.00825047283332262	0.0211022425035173	0.0331993932445474	0.0147368519759118	0.0135013008866901	0.0177812646357402	0.01456676520929	0.0121907627922356	0.0143256883264428	0.0226986471573834	0.0100535717373248	0.00971741749434121	0.0157299467826649	0.0204257756556959	0.0165827220931721	0.0130652805182756	0.0176146455443182	0
