	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_9_2	0.00755485881525589	0.00509936166129409	0.00628414060197754	0.00284173561416866	0.00415783541507873	0.00732184622504519	0.0185611886139849	0.0076677478180506	0.0354048237615808	0.000687773361867689	0.00308696809594791	0.0016449598639965	0.00685952354749053	0.00316824566349116	0.0109618688015214	0.0108053300115419	0.00893818126490947	0.0348129694170101	0.00352062382734853	0.00342102748741014	0.00277035661887654	0.00116986076291097	0.0123012564513808	0.0080968666398679	0.00163429353910684	0.00202946976108061	0.00187975864429606	0.00249183281658892	0.00387052060909029	0.00358685250531052	0.0119056449211179	0.00514753831342996	0.0143557904330794	0.0050813615668741	0.00113507869897592	0.000280271694769731	0.0129618839940946	0.00313141024579659	0.0102161201438102	0.00655514949945813	0.00558815921931853	0.00128558963625833	0	0.00333453591703679	0.00921706472239307	0.0024762535235092	0.000379169452227497	0.00194417318784746	0.00835398845524858	0.00266327294723689	0.00206601325933729	0.00468341830014026	0.00148289922464255	0.00251057156551291	0.00076545981660251	0.00458693303381905	0.00203350218583145	0.00659193476411505	0.0158244781169516	0.0290602267516413	0.155483030721419	0.00479780692592764	0.00190914391242821	0.0284182223961023
HMEC_5_9_3	0.00422036217326555	0.00843384496110266	0.00294962750146993	0.00617625003260139	0.000823303706858838	0.0106562867941679	0.0218952306988049	0.00433325283175325	0.0387377062809722	0.0026467647891339	0.00024756875997992	0.0016895794655914	0.00352501740391739	0.00650275634901618	0.0142962135663942	0.0141396795543785	0.0122725832426601	0.038145903985224	0.0068551301927604	8.64919334831927e-05	0.000564181218566885	0.00450439021956838	0.0156355579231837	0.0114312894932336	0.0049688195029475	0.00130506940867309	0.00145478063084969	0.00084270568001868	0.000535987242331419	0.000252317700579013	0.00857123500984672	0.00181301387705044	0.0176900171177606	0.0017468365688584	0.00219946028261139	0.00361480636900009	0.00962750225933785	0.000203126452541899	0.00688167095544165	0.0032206395735955	0.00225363879841561	0.00462011827194572	0.00333453591703679	0	0.0058825956555208	0.00581077181211373	0.00295536783981346	0.00139036604871887	0.00501950421404824	0.00599778929612862	0.00126852587630548	0.00801790826511566	0.00481742638494178	0.000823966892593115	0.00409999188520774	0.00792142448478411	0.00536802472623487	0.00325742528318504	0.0191586451367006	0.0257266232628891	0.158788869555401	0.00146327964368093	0.00524366756101394	0.0317516670314441
HMEC_Root1_1	0.00166224880628962	0.0143161787324638	0.0029329870378284	0.0120586839481846	0.00505930102974106	0.0165385006496374	0.0277765165813236	0.00154935749006635	0.044616610474233	0.00852931132332775	0.00613016110900668	0.00757214726817512	0.00235759639781283	0.0123851771349302	0.020178185498391	0.0200216630501626	0.0181546966372796	0.0440249117772725	0.0127375362947391	0.0057961048139831	0.00644676895061637	0.01038688417672	0.0215174266610688	0.017313456568747	0.0108512979885273	0.00718764463802192	0.00733735304472907	0.00672528899118846	0.00534661465988607	0.00563028105102056	0.00268868982105405	0.00406959787319715	0.0235717127934528	0.00413577484552889	0.00808201724936717	0.00949732736359876	0.00374498560855974	0.00608571941488931	0.000999090341432687	0.00266197479844919	0.0036289747017288	0.0105026084608034	0.00921706472239307	0.0058825956555208	0	0.0116932198807816	0.00883790667196515	0.00727293968590627	0.000863100909351097	0.011880230194362	0.00715110177820212	0.013900262130302	0.0106999100160114	0.00670655051185642	0.00998249855664315	0.013803782905122	0.0112504891703733	0.00262518904148418	0.0250402061645197	0.0198451572870137	0.164617778290493	0.00441933011535675	0.011126136452823	0.0376317020599699
HMEC_Root1_2	0.0100310432358679	0.00262312025430476	0.00876034396125881	0.000365483032495415	0.00663406383239823	0.00484562480301585	0.0160852037442346	0.0101439304124846	0.0329296112752193	0.00316402490831937	0.00556320599717276	0.00412120722529759	0.00933571869921073	0.000691994127878399	0.00848569928926059	0.00832915777819044	0.00646197995904845	0.0323377213890325	0.00104437363710147	0.00589726265521164	0.00524659692249097	0.00130639414774676	0.00982511201287709	0.00562065427768059	0.000841961233116545	0.00450571497096578	0.0043560047239116	0.00496807508217556	0.00634675177688477	0.00606308624047145	0.0143817419439134	0.00762375609881279	0.0118796906802171	0.00755758011916298	0.00361132849740334	0.00219598238777999	0.015437954512885	0.00560764779514076	0.0126922552609173	0.00903134906872712	0.00806437169363385	0.001190665276485	0.0024762535235092	0.00581077181211373	0.0116932198807816	0	0.00285542199222754	0.00442041889821224	0.010830159443416	0.000187019875643821	0.0045422582506919	0.00220717414221561	0.000993355635759499	0.00498681370358006	0.00171079489582096	0.00211068828238772	0.000442752154443704	0.00906813380854248	0.013348414916178	0.0315356344267223	0.153027295888082	0.00727402867340105	0.000567110593530869	0.0259426292300621
HMEC_Root2_1	0.00717569694405207	0.00547852723289035	0.00590497633540585	0.00322090379343804	0.00377866815593161	0.00770100785390038	0.0189403095609496	0.00728858618165771	0.0357838197725622	0.00030860393918972	0.00270779980988155	0.00126579070200635	0.00648036030918574	0.00354741355294965	0.0113410210366469	0.0111844827254614	0.00931733917176748	0.0351919711039489	0.00389979137085985	0.00304185948723768	0.00239118809063534	0.00154902996284418	0.0126804043154906	0.00847602657372401	0.00201346253334061	0.00165030077590238	0.00150058958537477	0.00211266409854056	0.00349135304287315	0.00320768465863147	0.0115264947053864	0.00476837228921037	0.0147349306394522	0.00470219545149634	0.000755909366379049	0.000659441121108733	0.0125827374175666	0.00275224199598509	0.00983696476556549	0.00617598570558397	0.00520899383338463	0.00166475879064613	0.000379169452227497	0.00295536783981346	0.00883790667196515	0.00285542199222754	0	0.00156500415982049	0.00797482832355447	0.00304244127247014	0.00168684429308096	0.00506258445817081	0.00186206829247453	0.00213140285962917	0.0011446291467544	0.00496609932102665	0.00241267095541938	0.00621277103598656	0.0162036121436511	0.0286811752933935	0.155858998764198	0.00441864043392366	0.00228831275675973	0.0287972794595198
HMEC_Root2_2	0.00561071604697092	0.00704350924697271	0.00433998697286111	0.00478589909619887	0.00221366882027321	0.0092659711087415	0.0205050923411617	0.00572360612745698	0.0373480681132648	0.00125640044375543	0.00114279743366165	0.0002992136761278	0.00491537454727343	0.00511240729408449	0.012905941448872	0.0127494052889293	0.0108822852565249	0.0367562435299557	0.00546478328988161	0.00147685791721624	0.00082618506938513	0.00311403134861608	0.0142453051892551	0.0100409819657359	0.00357846255067653	8.52966970568158e-05	6.44146298935045e-05	0.000547660605438725	0.00192635276125706	0.00164268353674706	0.00996155705024412	0.00320337694362309	0.016299797609967	0.00313719980373214	0.000809095145607299	0.00222444443692105	0.0110178136021827	0.00118723971949398	0.00827200769156026	0.00461099799104843	0.00364400062930598	0.00322975985851462	0.00194417318784746	0.00139036604871887	0.00727293968590627	0.00442041889821224	0.00156500415982049	0	0.00640985371251432	0.00460743737716941	0.000121840251813984	0.00662756935790574	0.00342706878306895	0.000566399395321227	0.00270963152261446	0.00653108486195174	0.00397766959878486	0.00464778355173208	0.0177684519667588	0.0271166261034083	0.157410621293021	0.00285364354872477	0.00385331184768591	0.0303617875674868
HMEC_Root2_3	0.000799148323986831	0.0134531392841056	0.00206988807845531	0.0111956261753019	0.00419620693084791	0.0156754823691995	0.0269136525055363	0.000686256922626514	0.0437541227928987	0.00766623134830906	0.00526707055112012	0.00670906263233109	0.00149449662051379	0.011522121813678	0.0193152085637498	0.0191586841673479	0.0172916956948969	0.0431624079515392	0.0118744836947587	0.00493301307301717	0.00558367957960161	0.00952381490482721	0.0206544670190126	0.0164504463978758	0.00998823173383646	0.00632455829376115	0.00647426735446894	0.0058622007170615	0.00448352143925887	0.00476718874919467	0.00355178765291277	0.0032065011524068	0.0227087818429488	0.00327267828050578	0.00721893502388211	0.00863425269342905	0.00460808095316275	0.00522262869550392	0.00186219065185105	0.00179887542744379	0.00276587701500753	0.00963953992798175	0.00835398845524858	0.00501950421404824	0.000863100909351097	0.010830159443416	0.00797482832355447	0.00640985371251432	0	0.0110171711098955	0.00628801527646328	0.0130372190648168	0.00983684276280252	0.00584346216238382	0.00911942676863242	0.0129407390161105	0.0103874256181109	0.00176208961817841	0.0241772973276001	0.0207081243594148	0.163762809006895	0.00355623424957083	0.0102630720479234	0.0367690373008435
HMEC_STAT_2_1	0.0102180560625629	0.0024361008154369	0.00894735845003092	0.000178463161453638	0.00682108060148705	0.00465860646812034	0.0158982012259714	0.0103309430806658	0.0327426640283051	0.00335104405722256	0.00575022367787547	0.00430822588348839	0.00952273246317149	0.000504974276325187	0.00829868421100246	0.00814214252296697	0.006274962848641	0.0321507715652332	0.000857353822886286	0.00608428006851613	0.00543361484235664	0.00149341388969988	0.00963809858408331	0.00543363648566448	0.00102898104920284	0.0046927333965578	0.00454302324247572	0.00515509320104193	0.00653376880609795	0.00625010351533697	0.0145687473766807	0.00781077188440736	0.0116926802517653	0.0077445959747467	0.00379834743270129	0.00238300190482798	0.0156249577514447	0.00579466544114925	0.0128792638787291	0.00921836322182978	0.008251386997752	0.00137768503965821	0.00266327294723689	0.00599778929612862	0.011880230194362	0.000187019875643821	0.00304244127247014	0.00460743737716941	0.0110171711098955	0	0.00472927665311005	0.00202015457149104	0.0011803754308692	0.00517383180940033	0.0018978145489283	0.00192366868442256	0.000629772010899074	0.00925514791529863	0.013161406980627	0.031722584675111	0.152841798773488	0.00746104482201656	0.000754130439579328	0.025755654501239
HMEC_STAT_2_2	0.00548887718198167	0.00716534724164095	0.00421814754492417	0.00490773829621176	0.00209182877674653	0.00938780747485853	0.0206269138074071	0.0056017673195458	0.0374698467026483	0.00137824061768513	0.00102095723444302	0.000421053921993803	0.0047935353561408	0.00523424634782464	0.0130277742043371	0.012871238223708	0.0110041201636745	0.0368780240389405	0.00558662217510212	0.00135501775544523	0.000704344843949977	0.00323587114868555	0.0143671363223546	0.0101628176610978	0.00370030220906532	3.65435539782746e-05	0.000186254881106213	0.000425820364425244	0.00180451266583644	0.00152084339736014	0.00983972122271656	0.00308153713586354	0.0164216259483267	0.0030153599774579	0.000930935363525641	0.00234628445454685	0.0108959787722618	0.00106539952473675	0.00815017047998303	0.00448915867091402	0.00352216095495825	0.00335159962509027	0.00206601325933729	0.00126852587630548	0.00715110177820212	0.0045422582506919	0.00168684429308096	0.000121840251813984	0.00628801527646328	0.00472927665311005	0	0.00674940760869582	0.00354890848975668	0.000444559154967695	0.00283147143034879	0.00665292316995731	0.0040995091200144	0.00452594424675466	0.0178902780806515	0.0269948192237575	0.157531408274684	0.0027318036475827	0.00397515141317964	0.0304835869062418
HMEC_STAT_2_3	0.0122381178508917	0.000415946991129857	0.0109674402609642	0.00184169165250979	0.00884119050691348	0.00263846094765719	0.0138782082513483	0.0123510029730161	0.0307232407186544	0.00537118532149904	0.00777034517451994	0.00632836028806809	0.011542805507916	0.0015151808597574	0.00627856793862374	0.00612202459400892	0.00425482792156395	0.0301313213801612	0.00116280148407057	0.00810439813287614	0.00745373943847072	0.00351356458542175	0.00761799794756602	0.00341349556679772	0.00304913330381085	0.00671286466193968	0.00656315575627921	0.00717522040025143	0.008553881989448	0.00827021981410112	0.0165887222150999	0.00983086955442746	0.00967260867855734	0.00976469450858508	0.00581848566082554	0.00440314872259297	0.0176449071696975	0.00781478649077929	0.0148992758711258	0.0112384409656666	0.0102714787493035	0.00339783615368659	0.00468341830014026	0.00801790826511566	0.013900262130302	0.00220717414221561	0.00506258445817081	0.00662756935790574	0.0130372190648168	0.00202015457149104	0.00674940760869582	0	0.00320052721242556	0.00719395883709753	0.0039179636271777	9.64860238044836e-05	0.00264992535024114	0.0112752250986102	0.0111413599440709	0.0337419355581642	0.150837852414006	0.00948114698293247	0.00277428346636761	0.0237359456755077
HMEC_STAT_3_1	0.00903772073557786	0.00361647244548639	0.00776701317792312	0.00135883848769134	0.00564072184933852	0.00583897017687317	0.0170784602879047	0.00915060870569182	0.0339225670389389	0.00217067177381289	0.00456985963159405	0.00312785628636488	0.00834239151886409	0.00168534933967763	0.00947902580386296	0.00932248529990963	0.00745531813564632	0.0333306910925725	0.00203772849950445	0.00490391756645617	0.00425324942226591	0.000313038660880544	0.0108184291917758	0.00661399643546729	0.000151394449386368	0.00351236510265486	0.00336265442585381	0.0039747266445483	0.00535340853535736	0.0050697418159498	0.0133884568507514	0.00663041891497346	0.0128729910417492	0.00656424259195517	0.00261797630555436	0.00120262771339265	0.014444680621539	0.0046143015946965	0.0116989539747593	0.00803801995201838	0.00707103687815972	0.000197309726191733	0.00148289922464255	0.00481742638494178	0.0106999100160114	0.000993355635759499	0.00186206829247453	0.00342706878306895	0.00983684276280252	0.0011803754308692	0.00354890848975668	0.00320052721242556	0	0.0039934653272425	0.000717439706755844	0.00310404153858302	0.000550603569933822	0.00807480492222883	0.0143417014068995	0.0305426351042325	0.154012500037444	0.00628068971139397	0.000426245130142032	0.0269357339494647
HMEC_STAT_3_2	0.00504432257697174	0.00760989749695708	0.00377359100383529	0.00535229315885457	0.00164727018690932	0.00983235158189045	0.0210714025074849	0.00515721291236675	0.0379141774013472	0.00182279936148429	0.000576398175806673	0.000865613017315949	0.00434897962564243	0.00567880064648556	0.0134723047996222	0.0133157694877635	0.0114486587974642	0.0373223617962527	0.00603117582622794	0.000910458802755198	0.000259785718761368	0.00368042835590751	0.0148116608739118	0.0106073592488737	0.00414485885625568	0.000481102706830915	0.000630814017137254	1.87387921211075e-05	0.00135995391327232	0.00107628451072547	0.0093951772969352	0.00263697931437543	0.0168661401122993	0.0025708020945467	0.00137549430887352	0.00279084253811544	0.0104514383884743	0.000620840478146391	0.00770562166091134	0.00404460249799233	0.00307760357931129	0.00379615669934255	0.00251057156551291	0.000823966892593115	0.00670655051185642	0.00498681370358006	0.00213140285962917	0.000566399395321227	0.00584346216238382	0.00517383180940033	0.000444559154967695	0.00719395883709753	0.0039934653272425	0	0.003276029067946	0.00709747461606566	0.00454406522968596	0.00408138812565688	0.018334783992105	0.0265503793312507	0.157972110285681	0.00228724551777678	0.00441970769587746	0.0309279939579504
HMEC_STAT_3_3	0.00832030089736509	0.00433390803836149	0.00704958792852987	0.00207627745306052	0.0049232894669416	0.00655639984675938	0.0177958207508948	0.0084331893898355	0.0346397027175509	0.00145323289754526	0.00385242456539752	0.00241041856544801	0.00762496861307526	0.00240278798248951	0.0101964402166231	0.0100399005103937	0.0081727418807737	0.0340478371037655	0.00275516673142107	0.00418648327225603	0.00353581367894244	0.000404401079184597	0.0115358362599875	0.00733142343417746	0.00086883412117704	0.00279492798210358	0.00264521706226179	0.00325729034941048	0.00463597537323304	0.00435230792691682	0.0126710620744053	0.0059129895538138	0.0135903850406001	0.00584681301255982	0.00190053790899027	0.00048518816017741	0.0137272934611101	0.00389686662780352	0.0109815482622739	0.00732059578451765	0.00635360902944619	0.000520130007387574	0.00076545981660251	0.00409999188520774	0.00998249855664315	0.00171079489582096	0.0011446291467544	0.00270963152261446	0.00911942676863242	0.0018978145489283	0.00283147143034879	0.0039179636271777	0.000717439706755844	0.003276029067946	0	0.0038214781310271	0.00126804309307928	0.00735738090458069	0.0150590847279107	0.0298254390292374	0.154723985639024	0.00556325922320158	0.00114368470875497	0.027652980337308
HMEC_STAT_4_1	0.0121416370873862	0.00051243300730461	0.0108709584551131	0.00174520574178272	0.00874470721522976	0.00273494671799266	0.013974687496993	0.0122545223077109	0.0308196938943041	0.0052747002970417	0.00767386125669136	0.00623187565606806	0.0114463241597045	0.00141869491152498	0.00637505255862127	0.0062185092825247	0.00435131329548033	0.0302277757995104	0.00106631550386948	0.00800791440161518	0.00735725535116148	0.00341707898466506	0.00771448191148363	0.00350998116985815	0.00295264759709834	0.00661638020592581	0.00646667123048969	0.00707873616975213	0.00845739852174173	0.00817373617840099	0.0164922458989299	0.00973438691415888	0.00976909139350441	0.00966821182256356	0.00572200081168654	0.00430666336731997	0.0175484321390984	0.0077183025973144	0.014802797666092	0.01114195937242	0.0101749964215468	0.00330135052513353	0.00458693303381905	0.00792142448478411	0.013803782905122	0.00211068828238772	0.00496609932102665	0.00653108486195174	0.0129407390161105	0.00192366868442256	0.00665292316995731	9.64860238044836e-05	0.00310404153858302	0.00709747461606566	0.0038214781310271	0	0.00255343956472435	0.0111787435346178	0.0112378415865473	0.0336454902015799	0.150933574170547	0.00938466410448198	0.00267779770416077	0.0238324120162929
HMEC_STAT_4_2	0.00958830674536348	0.00306587110765896	0.00831760366552658	0.000808235139324358	0.00619131835507649	0.00528837281614748	0.0165279131670154	0.00970119428571535	0.0333721881349363	0.00272127415098578	0.00512045847093598	0.00367845753198854	0.00889298006072278	0.00113474615520807	0.00892843922135075	0.00877189814519356	0.00690472490848708	0.0327803044093695	0.00148712554010662	0.00545451572788512	0.00480384886228258	0.000863642176201764	0.0102678479034014	0.0060634009265252	0.000399209133083994	0.00406296578915678	0.00391325533719726	0.00452532657931932	0.00590400571300438	0.00562033962399244	0.013939022514302	0.00718101284887986	0.0123224192582671	0.00711483671028663	0.00316857820015494	0.00175323085770002	0.0149952401702445	0.00516490034647684	0.0122495284632065	0.00858860954001596	0.00762162953861939	0.000747913266300722	0.00203350218583145	0.00536802472623487	0.0112504891703733	0.000442752154443704	0.00241267095541938	0.00397766959878486	0.0103874256181109	0.000629772010899074	0.0040995091200144	0.00264992535024114	0.000550603569933822	0.00454406522968596	0.00126804309307928	0.00255343956472435	0	0.00862539438581037	0.0137911374427891	0.0310930438958364	0.153466427986477	0.00683128459970262	0.000124358450205968	0.0263852718604638
HMEC_STAT_4_3	0.000962941798413113	0.011691151987062	0.000307798877501086	0.00943360535133683	0.00243412399206395	0.0139135344657109	0.0251520001167498	0.00107583317933983	0.0419932100234114	0.00590417127101622	0.003504992997963	0.00494699468721387	0.000267593259300284	0.00976010543311024	0.017553338813512	0.0173968107087666	0.0155297804093231	0.041401463231673	0.0101124722635709	0.003170933679629	0.00382160390455118	0.00776177348164702	0.0188926302715061	0.0146885137180609	0.00822619567128585	0.00456248752262343	0.00471219766086239	0.00410012680189859	0.00272143979889822	0.00300510849623505	0.00531386487323228	0.00144441456471758	0.0209470001424728	0.00151059189686564	0.00545687112204308	0.00687220178024656	0.00637015127697513	0.0034605508891638	0.00362427584102842	3.67858541168903e-05	0.00100378921386993	0.00787749981453714	0.00659193476411505	0.00325742528318504	0.00262518904148418	0.00906813380854248	0.00621277103598656	0.00464778355173208	0.00176208961817841	0.00925514791529863	0.00452594424675466	0.0112752250986102	0.00807480492222883	0.00408138812565688	0.00735738090458069	0.0111787435346178	0.00862539438581037	0	0.0224155582520036	0.0224699051121765	0.1620170500638	0.00179414880529506	0.00850103928888639	0.0350077749469665
HMEC_STAT_G2_3B_1	0.0233783148950309	0.0107254309757818	0.0221078153049843	0.0129829548988229	0.0199818335927538	0.00850298953622999	0.00273700083103935	0.023491183558132	0.0195842800013963	0.0165121859871068	0.0189111091578074	0.0174692721859323	0.0226831016066702	0.0126564632620089	0.0048629150186104	0.00501945916614024	0.00688665018632237	0.0189922438407457	0.0123041035862658	0.0192451254138332	0.0185945373608074	0.0146547161304401	0.00352347007596185	0.00772797079820726	0.0141903181652853	0.0178537387868904	0.0177040447324637	0.0183160474981857	0.0196945584379184	0.0194109285355712	0.027728208467705	0.0209713925146762	0.00146880841879401	0.0209052257527881	0.0169594457783848	0.0155442315341755	0.0287841971149326	0.018955545644196	0.0260390568120795	0.0223787791666884	0.0214119456324503	0.0145389961652978	0.0158244781169516	0.0191586451367006	0.0250402061645197	0.013348414916178	0.0162036121436511	0.0177684519667588	0.0241772973276001	0.013161406980627	0.0178902780806515	0.0111413599440709	0.0143417014068995	0.018334783992105	0.0150590847279107	0.0112378415865473	0.0137911374427891	0.0224155582520036	0	0.0448770712496274	0.139778111337185	0.020621713313723	0.0139154872154595	0.0125957812329484
HMEC_STAT_G2_3B_2	0.0215071385264095	0.0341577046172118	0.0227776447224896	0.0319009806397928	0.0249035173425699	0.0363791959512099	0.0476119303071041	0.0213942666731014	0.0644407810573765	0.0283726651549894	0.0259741300319829	0.0274157565680659	0.0222023620947859	0.032227366904215	0.0400173673306341	0.0398609138695666	0.0379947433112022	0.0638495442093453	0.0325796089405571	0.0256401527122677	0.0262906615166196	0.0302297041618375	0.0413560039274683	0.037153845534483	0.0306939766718456	0.027031352800083	0.0271810229707277	0.0265691131742897	0.0251907662459271	0.0254743675456629	0.01715681367265	0.0239140278835182	0.0434093130467202	0.0239801910152269	0.0279254921266235	0.029340409258628	0.0161006245199723	0.0259296989386272	0.0188462081072493	0.0225066839646672	0.0234734952266589	0.0303453935286567	0.0290602267516413	0.0257266232628891	0.0198451572870137	0.0315356344267223	0.0286811752933935	0.0271166261034083	0.0207081243594148	0.031722584675111	0.0269948192237575	0.0337419355581642	0.0305426351042325	0.0265503793312507	0.0298254390292374	0.0336454902015799	0.0310930438958364	0.0224699051121765	0.0448770712496274	0	0.184251591879512	0.0242636862529541	0.0309687300404029	0.057461015763161
HMEC_STAT_G2_3B_3	0.162971112027043	0.150425188825358	0.161712066969246	0.15266478518395	0.159604894934609	0.14821990771964	0.137059307210619	0.163082955349562	0.120308026107038	0.156164985381356	0.158543474441912	0.15711398718987	0.162282186449586	0.152340917273431	0.144606894429516	0.144762301461676	0.146615744705618	0.120897154373851	0.151991377446169	0.15887460046285	0.158229631757904	0.154322947649609	0.14327708113435	0.14745075934244	0.153862354867204	0.15749518080157	0.15734676283686	0.157953534524919	0.159320127151259	0.159038964798589	0.167280573996737	0.160585754372807	0.141236853642305	0.160520172324231	0.156608478470821	0.155205115250474	0.168326463324194	0.158587527056213	0.165607346197409	0.161980601308833	0.16102240328772	0.154208177856403	0.155483030721419	0.158788869555401	0.164617778290493	0.153027295888082	0.155858998764198	0.157410621293021	0.163762809006895	0.152841798773488	0.157531408274684	0.150837852414006	0.154012500037444	0.157972110285681	0.154723985639024	0.150933574170547	0.153466427986477	0.1620170500638	0.139778111337185	0.184251591879512	0	0.160239160368082	0.153589765828314	0.127260039792833
HMEC_STAT_G2_3C_1	0.00275708883613912	0.00989707967730568	0.00148635023226168	0.00763950424926802	0.000639976221856825	0.0121194970062119	0.0233582369783719	0.0028699799289186	0.040200160289125	0.00411003855931596	0.00171084817488338	0.00315285623156351	0.00206174169770363	0.00796600808224607	0.0157593723179175	0.0156028408075722	0.0137357723367917	0.0396083823557618	0.00831837911787768	0.00137678777407672	0.0020274602438406	0.00596765536428184	0.0170986942118083	0.0128944899253324	0.00643208191234309	0.0027683471002373	0.00291805798102874	0.00230598427340223	0.000927292670273751	0.00121096210833032	0.00710798846850997	0.000349734576461597	0.01915311527447	0.000283557193117661	0.00366273557556825	0.00507807610682316	0.00816426534862588	0.00166640591356109	0.00541841155195809	0.00175736299573912	0.000790360119026003	0.00608338275669886	0.00479780692592764	0.00146327964368093	0.00441933011535675	0.00727402867340105	0.00441864043392366	0.00285364354872477	0.00355623424957083	0.00746104482201656	0.0027318036475827	0.00948114698293247	0.00628068971139397	0.00228724551777678	0.00556325922320158	0.00938466410448198	0.00683128459970262	0.00179414880529506	0.020621713313723	0.0242636862529541	0.160239160368082	0	0.00670692824277242	0.0332143856968798
HMEC_STAT_G2_3C_2	0.00946395244721903	0.00319022911339519	0.00819324833136806	0.000932593555140927	0.00606696162041516	0.00541272996674166	0.0166522591885658	0.00957684008682307	0.0334964964892337	0.00259691602283206	0.00499610118843531	0.00355409967798294	0.00876862517718408	0.00125910454053865	0.00905279400824765	0.00889625305829527	0.0070290811568752	0.032904614509236	0.00161148388150471	0.00533015860497455	0.00467949143794007	0.000739283754924949	0.0103922015205628	0.00618775767392431	0.000274850687572526	0.00393860806892791	0.0037888975632665	0.00440096903781971	0.00577964882100459	0.00549598258411722	0.0138146728959136	0.00705665671427605	0.0124467707685211	0.00699048053275112	0.00304422018966508	0.00162887253749501	0.014870891953429	0.00504054308460972	0.012125176818876	0.00846425441428468	0.00749727370020784	0.000623554837285107	0.00190914391242821	0.00524366756101394	0.011126136452823	0.000567110593530869	0.00228831275675973	0.00385331184768591	0.0102630720479234	0.000754130439579328	0.00397515141317964	0.00277428346636761	0.000426245130142032	0.00441970769587746	0.00114368470875497	0.00267779770416077	0.000124358450205968	0.00850103928888639	0.0139154872154595	0.0309687300404029	0.153589765828314	0.00670692824277242	0	0.0265095988677555
HMEC_STAT_G2_3C_3	0.0359702746601018	0.0233200816949345	0.0347001123044473	0.0255772338069894	0.0325746612820167	0.0210979606498035	0.00985890172018001	0.0360831126357493	0.00698911045988943	0.0291057896832488	0.0315041882213691	0.0300626729579281	0.0352752477698795	0.0252507988381857	0.0174583134255314	0.0176148416817234	0.0194818259513282	0.00639700566163732	0.0248984992210103	0.0318381272018747	0.0311876887092287	0.0272486895084819	0.0161189953436023	0.0203230430170638	0.0267843789977232	0.0304470556575753	0.0302973944331965	0.0309092616680332	0.0322874546152011	0.0320038915802833	0.0403188993533582	0.0335639784187288	0.0140644966239437	0.0334978281077399	0.0295529556994533	0.0281380318497149	0.0413745531929655	0.0315486144869296	0.0386302614774091	0.0349710055054643	0.0340044209644887	0.0271329915213602	0.0284182223961023	0.0317516670314441	0.0376317020599699	0.0259426292300621	0.0287972794595198	0.0303617875674868	0.0367690373008435	0.025755654501239	0.0304835869062418	0.0237359456755077	0.0269357339494647	0.0309279939579504	0.027652980337308	0.0238324120162929	0.0263852718604638	0.0350077749469665	0.0125957812329484	0.057461015763161	0.127260039792833	0.0332143856968798	0.0265095988677555	0
