	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2
HMEC_5_9_3	0.0176975912752387	0.0272478432475827	0.021422094666859	0.0229117243883076	0.0267703287663577	0.022514942072537	0.0181842909360092	0.0351521429755617	0.0300483483145266	0.0333164910617659	0.0297582732756246	0.0185614693134251	0.00863046335683823	0.0188934888928304	0.0244459281049032	0.0194733047027794	0.0114239680834249	0.0137754236897202	0.0610711078370413	0.00838860453360035	0.0193169914837278	0.0086846762460244	0.0222948523957763	0.0291787408091647	0.0267747011595042	0.0168984019119567	0.0163562879209266	0.0278806396030715	0.0135076169048925	0.0429749677131505	0.0179522435971391	0.0190838929231428	0.0192031840635594	0.019060623192658	0.0361858836673568	0.0498517016318297	0.0316864261540407	0.0217845989648265	0.0250346857038361	0.0199995828375479	0.0257914977607931	0.00730930371184282	0.0137139080738643	0.00164381662045374	0	0.0314508207539803	0.0191840988322963	0.0239208027933972	0.0244766969691722	0.0233701064458919	0.0213398919851364	0.0297120217393127	0.0204089260333287	0.0287692259347141	0.0282620800698126	0.0392933380995084	0.0243992032067588	0.0237132884136105	0.0311096897010978	0.0395293668515779
HMEC_Root1_2	0.0180007476725188	0.00421947836407165	0.0186545473114215	0.00930092467612132	0.00733147244250338	0.0116645278503472	0.0385990052057033	0.00457743690369559	0.0233738476929285	0.00202638491998364	0.0457733460605822	0.0187931812821482	0.0332317616484536	0.0253713940904074	0.00715263520506055	0.012131209689422	0.0201137127714558	0.0207248979867118	0.0781156192469958	0.0245466100126642	0.0128504940210434	0.0322523837942086	0.0092211591567976	0.0109291070490053	0.00767653240588504	0.0146041684255567	0.0152289287473413	0.00772549159747052	0.0182548109922744	0.0169775985216812	0.0156471356881488	0.0130806285372471	0.0126495941940806	0.0129041692533007	0.00487001269713895	0.0195621799859408	0.00201129082208284	0.0109336693674714	0.0089454080757995	0.0133336898620623	0.0107534244360187	0.0261782643138892	0.0394900126638223	0.0321841057497713	0.0314508207539803	0	0.0132721039872236	0.0108089775272675	0.0104387689009682	0.0153735335888942	0.0215659192281684	0.00565387484689407	0.0125084378608411	0.00323663895764112	0.00320853211239053	0.0119359730016629	0.0100277862482424	0.0119839268631318	0.0177133144498973	0.0611856653869026
HMEC_Root1_3	0.00554544948242909	0.00920710702307058	0.00854030056992257	0.00807301072935794	0.011790227834471	0.0105919773388881	0.0256743102588734	0.0163027275150183	0.0173726123849628	0.0148651092197524	0.0339634399370782	0.00692487358687809	0.0199817498175051	0.0136340900918352	0.00765928999868725	0.00252065315759771	0.00793131491537667	0.00748299883155781	0.0669220765129008	0.011514098022761	0.000684111916064822	0.0189944641535161	0.00595348876646051	0.0164766945259337	0.0120571231587444	0.0051434349383055	0.00352565361238522	0.0132911408360269	0.00818002819426855	0.0284055680421984	0.00998254619315251	0.00722231419716776	0.00638366066656053	0.0067127749938485	0.0181367345001427	0.0327560799557494	0.0129932654024871	0.00855451213899063	0.0110061922724081	0.00154019658139452	0.0133678664075194	0.0156261153050516	0.0262292822421098	0.0202156351921829	0.0191840988322963	0.0132721039872236	0	0.0114148062441491	0.00553520581642866	0.0072586573917466	0.0111352862373469	0.0105561158621728	0.00132849813845382	0.0101825333918735	0.0101483075285233	0.0237332221875143	0.0112352431937353	0.0122982687976692	0.0149051399310538	0.0486937553738003
HMEC_Root2_1	0.016848674682196	0.00821464892617096	0.0198313424692251	0.00357111103330801	0.00362986710034639	0.00140655935916571	0.0356048814645595	0.0153860613109474	0.0278343956342971	0.0127794864972694	0.0448794427043195	0.0183164327822677	0.0281353004864454	0.0249022085251462	0.00562274270447265	0.00891737312334973	0.0139663324012448	0.01752562621968	0.077930777898748	0.019101458283113	0.0107307526660447	0.0273119304020542	0.00584319788307228	0.00558638845688016	0.00340632040525483	0.00843781523549775	0.010508139318761	0.00418042446654417	0.0106425507661313	0.0191542677619984	0.006061920601177	0.00537805162089217	0.00577551868636386	0.00567103053655893	0.0143019626908952	0.0262656868679005	0.0122727949687128	0.00293765667751414	0.00186375888238369	0.0126370491280239	0.00210546333201756	0.0174114196023382	0.0346979005480638	0.0242303467470211	0.0239208027933972	0.0108089775272675	0.0114148062441491	0	0.0134842315061263	0.0177811258025394	0.0225291313311425	0.013459181718666	0.0118020785752357	0.0101992984770199	0.00878685410336302	0.0154046405430015	0.00078152399340554	0.0012798375621305	0.0237947668688205	0.058899277619109
HMEC_Root2_3	0.0081352985172721	0.00746097520155199	0.00822029835017533	0.00994619636047851	0.0122722031049703	0.0131942352377176	0.0285169133957192	0.0121798811970171	0.0144757021106039	0.011469682751532	0.0353429285034142	0.00858636792054645	0.0242353113753001	0.0149695414039083	0.00808963016146129	0.00669771237752838	0.0134155108148753	0.0116047464644729	0.0677740014517873	0.0164580462445932	0.00568293841264729	0.0232091305982991	0.00777067672666778	0.0173478747471632	0.0126502207998129	0.0101199515006602	0.00899521948834876	0.0136746799657516	0.0135666303434742	0.0271237233294134	0.0142681540474184	0.0111289015395189	0.0102596832341302	0.010643456026893	0.0149630987311015	0.0297474900057982	0.00941111569392292	0.0112142546426896	0.0123377755310522	0.00448184490690439	0.0149821919697319	0.0211579155323911	0.0301078710405404	0.0255903717574493	0.0244766969691722	0.0104387689009682	0.00553520581642866	0.0134842315061263	0	0.0050499733365349	0.0111414114548957	0.00594780423920546	0.00421156853045066	0.00725007739732331	0.0080159603278526	0.0221535220137505	0.0130057199369191	0.0146562755016709	0.010443208253139	0.0508322754454426
HMEC_STAT_2_1	0.00567737802422101	0.0125010444089763	0.00347073462675287	0.0142171199801057	0.017067483819122	0.017241602978962	0.024398376630634	0.0165128398576968	0.0101894530278357	0.0162121565545668	0.0305032738838386	0.00513654209082826	0.0214276430479549	0.0104139734427005	0.0127641127377184	0.00953120031857509	0.0135323886604345	0.0096210198798625	0.0627819845515105	0.0149913645757433	0.00781594163315896	0.0203912895369996	0.0119390686396962	0.0221162070878424	0.0174251043466251	0.0123811906542147	0.0104650561551051	0.0185169217986385	0.0150200723765485	0.0321602530110921	0.0172279237498682	0.0143547217110239	0.0134861127621033	0.0138414679646579	0.0197056789227153	0.0343866260642128	0.0141518299931598	0.0151806867737587	0.0168873417125477	0.00572165604148225	0.0194857494571162	0.0215752555611711	0.0267681147748294	0.0247038688497866	0.0233701064458919	0.0153735335888942	0.0072586573917466	0.0177811258025394	0.0050499733365349	0	0.00625623807130325	0.0103364638025881	0.00629417322811217	0.0122425523228461	0.0130643586456528	0.0271774059040639	0.0174125945463851	0.0188488385049182	0.00808905236056237	0.0461988783197185
HMEC_STAT_2_2	0.00615134878762483	0.0184383011776375	0.00293462882483562	0.0190994441302136	0.0224759474911629	0.0217251830130137	0.018593157505966	0.0227398786542727	0.00873486852476149	0.0224612920323448	0.0242536520651493	0.00451699952769578	0.0172899293163282	0.00445229116991303	0.0181482063192476	0.0136544706880201	0.0141379534056774	0.00850647433189124	0.0566731784679705	0.0133112080704436	0.0118166173732472	0.0162972809907642	0.0168692712953663	0.0273919822839991	0.0227960535850035	0.0154978323890438	0.0131853376078001	0.023969600726734	0.0169153146645528	0.0382065160203741	0.0205255793660468	0.0181741587951488	0.0173919978651586	0.0176833785644788	0.0259564009461359	0.0406355531357204	0.0203993829718445	0.019688428331839	0.0219727262787394	0.00991244702256439	0.0244356254326473	0.0215870162501879	0.0217774684130891	0.0228751671559182	0.0213398919851364	0.0215659192281684	0.0111352862373469	0.0225291313311425	0.0111414114548957	0.00625623807130325	0	0.0165896385871043	0.0107854685078641	0.0183907269764971	0.0190964105291307	0.0332672665578122	0.0223056408829118	0.02343219951738	0.010801913822128	0.0399740267053906
HMEC_STAT_2_3	0.0140759509977108	0.00528520077776796	0.0137725526956681	0.0106088221014057	0.010809012775396	0.013788949807439	0.0344155430512612	0.00625448997157796	0.0177284594013936	0.00598330822948042	0.0408148576480831	0.0145058491976975	0.0300920788070258	0.0206813241859288	0.00807798030721891	0.0105193515914243	0.0183520711986076	0.0174226076302447	0.0728521234100034	0.0220108525301701	0.0103996227909952	0.0290725489346445	0.00926683442330721	0.0154589864813886	0.0112197998128648	0.0137833207680493	0.0135030432727006	0.0118057597030516	0.0175534517227877	0.0225737950721332	0.0165636058800985	0.013479595359778	0.0127636096716203	0.0131171950958514	0.00943302592534313	0.0240550524414978	0.00398698821202259	0.0122942995865435	0.0117711586081547	0.00999767525832669	0.014211001054107	0.0255301973730914	0.0360340363883907	0.0306902252340644	0.0297120217393127	0.00565387484689407	0.0105561158621728	0.013459181718666	0.00594780423920546	0.0103364638025881	0.0165896385871043	0	0.00940811072801194	0.00351912016591652	0.00498826663561875	0.0175254623880907	0.0127577208177063	0.0147388217510965	0.0120966893197727	0.0565112902430384
HMEC_STAT_3_1	0.00570710342327088	0.00858559179054186	0.00803265884187342	0.00832344537576947	0.0117696413568461	0.0111110732787907	0.026189831605837	0.0152954300713559	0.0164777626232929	0.014000499096316	0.0341207861225768	0.00686933276970409	0.020879405344209	0.0136664467870806	0.00749482537579854	0.00323725674503709	0.00922406311686747	0.00824940826260732	0.0669878537844317	0.0126051312321539	0.00162824072221535	0.0198776080501374	0.0060842396409689	0.0166200397716585	0.0120698514222341	0.00629943479323922	0.00483981318778308	0.0132727491624596	0.00947947967699106	0.0280996660386961	0.010974325342601	0.00806090495662682	0.00719243533572115	0.00754765054712456	0.0173458039572088	0.0320555516075786	0.0120700403852155	0.00904666289157192	0.0111886119894286	0.000919350221491396	0.0136644083797206	0.0169534943855745	0.0270326287886756	0.0214701117834153	0.0204089260333287	0.0125084378608411	0.00132849813845382	0.0118020785752357	0.00421156853045066	0.00629417322811217	0.0107854685078641	0.00940811072801194	0	0.00934170876825426	0.00947253440758119	0.0233381381367485	0.0115388999334589	0.0127770182923578	0.0137141828911865	0.0490655420027395
HMEC_STAT_3_2	0.0147759885501727	0.00203904982338403	0.0154688970754327	0.00773968328913224	0.00733219097694609	0.0106988005735936	0.0353759929141919	0.00642133702263191	0.0207076809512391	0.00468371199418372	0.0425728414981054	0.0155570725263249	0.0301589656507704	0.0221476736106323	0.00524124787787172	0.00930752523866619	0.0173610732939372	0.0175845484213721	0.074994702510865	0.0215926488178187	0.00981157926875124	0.029169092990785	0.00695498212532605	0.011942192045677	0.00774018641656694	0.0121224588578621	0.0124308022149061	0.00828868915930325	0.0158776891607302	0.0199492464774527	0.0140137023710368	0.0111235631899297	0.0105395824331417	0.0108491980211576	0.00801078754491392	0.0227751403771767	0.00292056504685794	0.00945904257034354	0.008432958749403	0.0101438452513104	0.0107769077093361	0.0238903136397212	0.0363634309869477	0.0295915722963805	0.0287692259347141	0.00323663895764112	0.0101825333918735	0.0101992984770199	0.00725007739732331	0.0122425523228461	0.0183907269764971	0.00351912016591652	0.00934170876825426	0	0.00148261897708543	0.0149446633853522	0.00946345100038197	0.0114699900347181	0.0153833164566144	0.0579575292203904
HMEC_STAT_3_3	0.0150803976244507	0.00101484448588357	0.0161625578857272	0.00654853014285735	0.00585031143214103	0.00935903453779913	0.0356479800882319	0.00723514290865907	0.0218847587352143	0.00507351716555594	0.0431698968714532	0.0159922594956	0.0300719349514202	0.0226887189942973	0.00415958681794048	0.00892410084506027	0.0169099203552222	0.0176257381597618	0.075733282669213	0.0213487379636809	0.00969621755390811	0.0290987330002917	0.00610662512361106	0.0104932617965353	0.00625795452174678	0.011447262956847	0.012020898780497	0.00681936157521711	0.0151398230228078	0.0191206555248301	0.0128972614697491	0.0101332821682348	0.00962504236266193	0.0099069171673229	0.00805673215942345	0.022615082823987	0.00376278876590033	0.00825558613830377	0.00699428713816742	0.0103328888600094	0.00930168414979454	0.0231093746790154	0.0363660334926407	0.0290155891665736	0.0282620800698126	0.00320853211239053	0.0101483075285233	0.00878685410336302	0.0080159603278526	0.0130643586456528	0.0190964105291307	0.00498826663561875	0.00947253440758119	0.00148261897708543	0	0.0141790345202526	0.00803933667216269	0.0100497465188458	0.0167105549544777	0.0583998884943504
HMEC_STAT_4_1	0.0290402871405021	0.0148950293663753	0.0303352443511075	0.0167782472623604	0.012691144961098	0.0168062282040968	0.0493786522839239	0.0131505557654524	0.0352312069566271	0.0117623907220126	0.0573080667501462	0.0300767071531925	0.0428849486269472	0.0368234435533186	0.0161541465735776	0.0218472678390332	0.0288491911149078	0.0310816316166036	0.0898632943855256	0.0338486976955123	0.023157016182986	0.0419862752149714	0.018172243814583	0.0106548204540058	0.0126176185104011	0.0230232464579592	0.0245306458684509	0.0114503358114132	0.0258870139311113	0.00504915464811899	0.0214506267176423	0.0203467553016649	0.0204075329129268	0.0204646459068441	0.00895747269065537	0.0113002139840887	0.0135720661596526	0.017610445245342	0.0143080348957721	0.0242433397748478	0.0136728937730774	0.032773771370597	0.0493821865622247	0.0396247844039878	0.0392933380995084	0.0119359730016629	0.0237332221875143	0.0154046405430015	0.0221535220137505	0.0271774059040639	0.0332672665578122	0.0175254623880907	0.0233381381367485	0.0149446633853522	0.0141790345202526	0	0.0149038995534497	0.0157801632967453	0.0293741025271393	0.0723590137412168
HMEC_STAT_4_2	0.0167221073421287	0.00749495325503081	0.0195687568553544	0.00322060503398348	0.0028704377100363	0.00197074924603275	0.0357407811672434	0.014604917945169	0.0274108986741884	0.0119980973624667	0.0448782747272115	0.0181568735446777	0.0284161481788633	0.0247993917240547	0.00503322666513502	0.00877108722521097	0.0142449685187493	0.0175751537277672	0.077914850341664	0.0193641387616298	0.0105524199795462	0.027576498236708	0.00549483200870581	0.00543393508712929	0.00267270776346798	0.00860109232568707	0.0105737528037902	0.00354900545226353	0.0110328787574167	0.0187796362210872	0.00664332914138396	0.00561991529883395	0.00590894137789838	0.00585407938119413	0.0135456550037357	0.0256736533374794	0.0115002237891781	0.00298893503004577	0.00108311750966756	0.0123958385927213	0.00213318371914426	0.017984994546561	0.0349740022625975	0.0247485660364773	0.0243992032067588	0.0100277862482424	0.0112352431937353	0.00078152399340554	0.0130057199369191	0.0174125945463851	0.0223056408829118	0.0127577208177063	0.0115388999334589	0.00946345100038197	0.00803933667216269	0.0149038995534497	0	0.00201098586010714	0.0232551106059103	0.0590219096446925
HMEC_STAT_4_3	0.0176451797532674	0.00949130159212875	0.0207837524809996	0.00471076620824643	0.00470176335612562	0.00173124901341001	0.0359948337751419	0.0165579548678182	0.028945994202037	0.013932219667612	0.0454695128338643	0.0191501807068522	0.0282942122070771	0.0256509069889077	0.00687908783649222	0.00978046774403005	0.0141743922007562	0.0180802724624526	0.0785309573512295	0.0193130552417984	0.0116169083632765	0.027500443713459	0.00694258783880122	0.00548870336626901	0.00441809836230459	0.00889045983276074	0.0110803644987674	0.00496247535158595	0.0106751307467202	0.0192748828926014	0.00576279047187258	0.00578262320853774	0.00633134848668108	0.00615682531339348	0.0152997354351657	0.0268047665303402	0.0134969871535106	0.00374543704163527	0.00307674122724022	0.013584526687153	0.00210843007277044	0.0170122772415721	0.0348564531908594	0.0239378524728419	0.0237132884136105	0.0119839268631318	0.0122982687976692	0.0012798375621305	0.0146562755016709	0.0188488385049182	0.02343219951738	0.0147388217510965	0.0127770182923578	0.0114699900347181	0.0100497465188458	0.0157801632967453	0.00201098586010714	0	0.0250048632690234	0.0592961852372346
HMEC_STAT_G2_3B_1	0.0135364954630629	0.0166120705442872	0.0097497872750948	0.0203153312037539	0.0220724277353705	0.0236021028043699	0.0288508506190465	0.0166423244010039	0.00633000289847271	0.0176143172218414	0.0322261880899521	0.0125517050071934	0.0280250524122651	0.0150488499543447	0.0182323256800368	0.0168037193921607	0.0216201061169912	0.0173668898882783	0.0626578559177023	0.0227389758655529	0.0153397927799259	0.0270169896579014	0.0181945264974054	0.0270549336595737	0.0224767939004497	0.0200121846163998	0.0183296404131181	0.02332029834224	0.022964297163092	0.0343988064284313	0.0245569806939722	0.0214781800204301	0.0205998570674594	0.0209791857636878	0.0206977251803985	0.0341188242592438	0.0158727267907463	0.0216468831264071	0.0224811271887232	0.0133983498611879	0.0251182295989499	0.0296606160229951	0.0325312867852569	0.0325158628676257	0.0311096897010978	0.0177133144498973	0.0149051399310538	0.0237947668688205	0.010443208253139	0.00808905236056237	0.010801913822128	0.0120966893197727	0.0137141828911865	0.0153833164566144	0.0167105549544777	0.0293741025271393	0.0232551106059103	0.0250048632690234	0	0.0484812954105841
HMEC_STAT_G2_3B_2	0.043375393220428	0.0575841593519138	0.0427565089606727	0.0562600042072516	0.0602801931807836	0.0576561389811736	0.02332358295612	0.0626811352247778	0.0426003768859907	0.0622775167458288	0.0163080629395185	0.042435644926358	0.0318757279251455	0.0358809101258865	0.0563310032294005	0.0507480261666873	0.0452675819586109	0.0415440465991406	0.0225060468095579	0.0402331780728096	0.0492935050177836	0.0324265294203173	0.05446292463167	0.0644428375708199	0.0604895133956943	0.0504737403173232	0.048474111201856	0.0617429291000473	0.0490073902112544	0.0770455263570135	0.0541863789285453	0.0535554553088964	0.0531387206888738	0.0532373475842248	0.0657670187515531	0.0804894333752174	0.0602188064779501	0.0560391539570402	0.0591417906046843	0.0481658023760507	0.0610013247653238	0.0463704226831651	0.0258396437339359	0.0405185748042817	0.0395293668515779	0.0611856653869026	0.0486937553738003	0.058899277619109	0.0508322754454426	0.0461988783197185	0.0399740267053906	0.0565112902430384	0.0490655420027395	0.0579575292203904	0.0583998884943504	0.0723590137412168	0.0590219096446925	0.0592961852372346	0.0484812954105841	0
