	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1
HMEC_5_8_2	0.0142684637072913	0.00858377451439937	0.00369291628802224	0.0195300134817899	0.00714596790861452	0.00901582867559003	0.0148716875551585	0.00333774754596658	0.0209227827997337	0.0512382104941996	0.00518489588742554	0.0103443262231424	0.00892201410824542	0.00782662143843632	0.0109117348053851	0.0111931523465819	0.0129156425916488	0.0032113694502701	0.0273474108974476	0.015287549532058	0.00178874343590752	0.00764071860045432	0.0111483398709244	0.00565077129198734	0.009806971578091	0.00695716153666256	0.00701916187802174	0.00803645013135518	0.00621887589416903	0.00357750074673594	0.0044126892879349	0.00573558069456936	0.0499235710861589	0.012538091588143	0.0294344195802244	0.0198448791663053	0.0305231913738159	0.00808418177056309	0.0159573608184116	0.0086372697146894	0.0078844378261913	0.00236277957619852	0.00952559064824421	0	0.00330908430357902	0.00715844653972357	0.0260211852066621	0.00749189784141937	0.00220489486226421	0.00569234116715609	0.00237950086634823	0.005514098286032	0.00206366422332637	0.00197175583146013	0.00368309572620531	0.00541790223126237	0.00637326659049502	0.0407198194853826	0.00852491291577841	0.0083239485284951	0.0454853926054565	0.00480807425363722
HMEC_5_8_3	0.0144552884510701	0.00892105714903182	0.00492208182322405	0.0196058317657102	0.0080509029228893	0.00918211771943053	0.0147717192651715	0.00415843349665225	0.0207495102263617	0.0511659289328681	0.00534743768854416	0.00922074033740476	0.0100368768073329	0.00757252274209171	0.0112593863802217	0.0116853126009125	0.0118290144619272	0.000738644216744122	0.0266704747664943	0.0156198955797007	0.00432896072267545	0.00662237725451711	0.0107931744303181	0.00712270639770167	0.00958333790381799	0.00538696212544049	0.00722825972619492	0.00779838812190347	0.00576559748143485	0.00181533140405512	0.00427976485105225	0.00641579658370951	0.0495260118352802	0.011269593708123	0.0295524457947316	0.0200579538423178	0.0308425658346301	0.00758745702867143	0.0155491281240125	0.00870125886112445	0.00773796921292987	0.00171118107090374	0.0085209303737591	0.00330908430357902	0	0.00518638232499345	0.0262680628852693	0.00418882569177644	0.00545187124946912	0.00430765355635806	0.00132350839316601	0.00304470970312572	0.0013877376641589	0.00218743290708428	0.00208490213174878	0.00236249479136945	0.00493774309912244	0.040462637827747	0.00771667189954186	0.00551110954443601	0.0478885698033978	0.0060298252940685
HMEC_5_9_1	0.0104790163446688	0.00592788395641636	0.00538844901046246	0.0152857954050182	0.00622087109326794	0.00586667421126149	0.0104589585644597	0.00485140614929998	0.0161756117978672	0.0464633266202489	0.00394325901353631	0.00430847740183129	0.0079583359260123	0.00411614889383561	0.00780905770362801	0.00837470116428576	0.0068170728675402	0.0059171066802774	0.0216927475984598	0.0117418475925652	0.00678929347290331	0.0023522263262312	0.0065073824795804	0.00656246950699872	0.00563560501565164	0.000879085276890383	0.00465030964339229	0.00428401590085594	0.00300518133201933	0.00372402462187508	0.00358529931093799	0.00501747605697481	0.0541547830048872	0.00617640379334177	0.0251043381590723	0.0158633632067823	0.0265650424942539	0.00375312703799699	0.0109104158921531	0.00536005008895998	0.0043860845846872	0.00678422037368017	0.00379445760781391	0.00715844653972357	0.00518638232499345	0	0.0313032182497894	0.00554561427336773	0.00921311367758913	0.00166016463551088	0.00504329107813623	0.00741809068119652	0.00543230887038772	0.00713691620741989	0.00721512692466027	0.00342433039579433	0.00972517874190799	0.0452088742872608	0.00338887326686979	0.00859934369737869	0.0464614319442233	0.00567932866649625
HMEC_5_9_2	0.0402727527508516	0.0345822818419131	0.0297128453629669	0.0455271726744204	0.0331504299869127	0.0349839420443476	0.0408058353444977	0.0292943296467754	0.04684958890736	0.0771996700235222	0.0310574240330064	0.0354786956470816	0.0348262327209946	0.0336105523925379	0.0369241019401823	0.0372086654119415	0.0380738167501445	0.0255339398110144	0.0529230565253529	0.0413014929869993	0.0276705821207532	0.0328798318721073	0.0369305598292499	0.0315547686761754	0.0356423170476796	0.0316303822795516	0.0329662456367636	0.0338332408271431	0.0318434026475048	0.0280264419705731	0.030109055080111	0.0317464566857954	0.0246468414412735	0.0374732044198854	0.0554366904619309	0.0458555291097491	0.0565038245305622	0.0337343631883649	0.0417409719183238	0.0345706352492702	0.0337214967664394	0.0249659428287708	0.0347855265904794	0.0260211852066621	0.0262680628852693	0.0313032182497894	0	0.0268354556835137	0.0254180791828556	0.0305719391636795	0.0269270591933464	0.0239517841895053	0.0265993938018498	0.0248291530214	0.0241838519704837	0.0279263968092897	0.0216015248164418	0.0153022256826729	0.0339550280257932	0.0238068314915984	0.0662439696078575	0.0308134281937208
HMEC_Root1_2	0.0160205081271399	0.0111419393423563	0.00845176814735935	0.0207986520687655	0.0108777325369782	0.0112025466312326	0.0159911496649501	0.00765555773505641	0.0216037295321537	0.051712980962796	0.00809161592786512	0.00973355588778556	0.0128325737027145	0.00942378029335371	0.0132357731874614	0.0137708463783595	0.0120475568808877	0.00437060928346741	0.0267254567052705	0.0172792365040333	0.00841536980921448	0.00783124110108813	0.0120527169524589	0.0104657172173325	0.0111416572808636	0.00628045344829164	0.00959253716099646	0.00962347558719481	0.00784763009611022	0.00488662630621663	0.00713586981957035	0.00931661726080603	0.0490005239982223	0.0112950171151234	0.0305489321729752	0.0213947159836389	0.0320594755070797	0.00917602489072682	0.016350914600253	0.0106860760876081	0.00966836482216339	0.00549161746784748	0.00931517963522857	0.00749189784141937	0.00418882569177644	0.00554561427336773	0.0268354556835137	0	0.00959195910433957	0.00594373454287263	0.0053581601702365	0.00349260563548499	0.00553783773219562	0.00603604225501421	0.00476307939328476	0.00280318242458322	0.00565496126175759	0.0401870663813638	0.00891785672621483	0.00320181477586601	0.0512755598687474	0.00936223912553287
HMEC_Root1_3	0.015197226055874	0.00965035167387574	0.00486251745577111	0.0204278074970435	0.00797761355655504	0.0101526027588465	0.0159518691724251	0.00483604373219548	0.0219492556790829	0.0520564484679357	0.00665285421586225	0.0120356980265878	0.00947055491257396	0.00924875163503332	0.0118531429392217	0.0120353777221879	0.0145301833895625	0.00523261887321177	0.0286013294356214	0.0161042903275535	0.00270930578710232	0.00939204368475399	0.0124661844203185	0.00625778469910751	0.0111101619409286	0.00891623520561776	0.00827036004508829	0.0094380346135098	0.00784455394828518	0.00574903595052086	0.00611302237582095	0.00686148096934245	0.0496352244534709	0.014237162023424	0.0302147496725028	0.0206552841280977	0.0311705142953018	0.00960189191488905	0.017184777992409	0.00985093497231613	0.00925134584690931	0.00418751889480327	0.0111947003760727	0.00220489486226421	0.00545187124946912	0.00921311367758913	0.0254180791828556	0.00959195910433957	0	0.00766293673517533	0.00458384936275506	0.00722149994046636	0.00426579718067924	0.00366899803846171	0.0053370677284274	0.00762043603836362	0.00750083189676826	0.0403654465788971	0.0101534662535828	0.0100555927741594	0.0445055201359271	0.00573653188434283
HMEC_Root2_2	0.0103729918454347	0.00520512430248282	0.00373960443523843	0.0154187286929506	0.00505004940750658	0.00530370395214236	0.0105660455534656	0.00319168557046991	0.0164875686760793	0.046892387919193	0.00245528225120827	0.00493896749632983	0.00694406968935878	0.00354559718450318	0.00737382390180483	0.00788105963495478	0.0075575107911428	0.00503988979526176	0.0223688311532791	0.01159011967195	0.00516416074421031	0.00231724740823583	0.00656147781292955	0.00508659239698288	0.00543910621373874	0.00126484915601784	0.00365780296951943	0.00375941276732114	0.00190578310181833	0.00256852620297741	0.0019365470517479	0.00363669171983475	0.0537574721168548	0.00704979473154824	0.0253401979154045	0.0159190433481135	0.0266942931037786	0.00341230596274605	0.0112623880497755	0.00478971634313597	0.00377012345722557	0.00570661179894362	0.00421626079321708	0.00569234116715609	0.00430765355635806	0.00166016463551088	0.0305719391636795	0.00594373454287263	0.00766293673517533	0	0.00380643827597029	0.00699960512646221	0.00418411771656753	0.00597348379396268	0.00639212645150716	0.00329457533533248	0.00916506235084229	0.0447292473508297	0.00342607197633962	0.00869177543370369	0.0454846665540182	0.00412472369628263
HMEC_Root2_3	0.0135288535728789	0.00790272464890339	0.00363852748604891	0.0187341874493693	0.00688425576755623	0.00821559758995967	0.0139356235258616	0.0029008883774135	0.0199607500616721	0.0503792996545277	0.00429087017339675	0.0087199055039465	0.00885071481654555	0.00670997895143131	0.0102644786665688	0.0106550560854285	0.0113384455738023	0.00174526559137269	0.0260720244574025	0.0146572684415621	0.00306258034940289	0.0060299892162916	0.0100123328301146	0.00584972415903544	0.00874382384731567	0.00502371038607824	0.00621533593101597	0.00693506258075437	0.00492284332590881	0.00132041010809903	0.0032549233639874	0.00526555945492341	0.0504121894494383	0.010853352577317	0.0286881268828848	0.0191461414569996	0.0299196648008353	0.00681005208888472	0.0148208460278902	0.00775797974191684	0.00684335389752497	0.00196166509674069	0.00795956219746313	0.00237950086634823	0.00132350839316601	0.00504329107813623	0.0269270591933464	0.0053581601702365	0.00458384936275506	0.00380643827597029	0	0.00429346330515041	0.000389022070876764	0.00216990488526241	0.00296644814027972	0.00305374700777443	0.00595880902343542	0.0413014749707298	0.00706084130009469	0.00683268485768987	0.0465730699282218	0.0047729417828104
HMEC_STAT_2_1	0.0173389497814379	0.0119001084227815	0.00793188217233845	0.022417007709117	0.0110929124035791	0.0121255419414288	0.0175650071208214	0.00718571054071158	0.0234626873419112	0.0538267744772589	0.00836598290055381	0.0116964459420649	0.0130805572864485	0.0104535686324754	0.0142122791884927	0.0146611258053712	0.0142347153510858	0.00256908847642151	0.0291077642005551	0.0185317834801578	0.00699947581086657	0.00928124147888993	0.0135602219693332	0.0101422849993261	0.0124201633119408	0.00786561365904082	0.01021405294454	0.0106769722936835	0.00866328569043067	0.00476521258430541	0.00729662285428346	0.00945663674336432	0.0467954591047395	0.0135838884694758	0.0323339679905385	0.0229098005800134	0.0336878470158029	0.0103969402530921	0.0182161041979269	0.0116314921475865	0.0106415837261748	0.00315208793685964	0.011087846344672	0.005514098286032	0.00304470970312572	0.00741809068119652	0.0239517841895053	0.00349260563548499	0.00722149994046636	0.00699960512646221	0.00429346330515041	0	0.00421024888556222	0.00359992693503174	0.00188531952567792	0.00399892443712355	0.00236435072171617	0.0378092764092408	0.0104072342921654	0.00283692349027021	0.050793565733265	0.00905953332697854
HMEC_STAT_2_2	0.0138125476980311	0.00816519424998295	0.00375926536195471	0.0190296054095558	0.00708336629389728	0.00849459270577166	0.0142426336276474	0.00305954633938897	0.02027533722842	0.0506894383411004	0.00455457445441669	0.00908745699965968	0.00903337039567349	0.00702148453738777	0.0105305433065876	0.0109081110066109	0.0117048510711601	0.00164140232452554	0.0264195301755973	0.0149291768976998	0.00294266754969981	0.00639147106493593	0.0103355493707989	0.0059705576168132	0.009056089514472	0.00540718513681444	0.00648484867266402	0.00724572839010436	0.00524586365612919	0.00170924748839144	0.00354011944248891	0.00548033916090015	0.0501330595309335	0.0112272255141041	0.0289824387161446	0.0194305528634605	0.030197750392288	0.00713996794562333	0.0151501854319533	0.00804508720558529	0.00714641158673369	0.00164573414275452	0.00832122445072404	0.00206366422332637	0.0013877376641589	0.00543230887038772	0.0265993938018498	0.00553783773219562	0.00426579718067924	0.00418411771656753	0.000389022070876764	0.00421024888556222	0	0.00180450961301713	0.00275269988376693	0.00335475643049703	0.00575032475003204	0.0410104648687662	0.00741127886948235	0.00683365853265838	0.0466040768799368	0.0049154260799769
HMEC_STAT_2_3	0.015515264859878	0.00983611495070535	0.00516177812192428	0.0207520608896822	0.00861244532909849	0.01019817814554	0.0159900483501111	0.00458450551095172	0.0220329803564496	0.0524339057961899	0.00625183250176492	0.0108892780340391	0.010500552686815	0.00878475513049457	0.0122013137706385	0.0125482298994137	0.0135073945913329	0.00169959707094355	0.0282185283557313	0.0166047808243417	0.00365241385840278	0.00819570257408533	0.0121111273629121	0.00730165447702088	0.0108171586715607	0.00717816317523173	0.00817825647985481	0.00900733077927169	0.00702752931712829	0.00343927970607282	0.00528200443926589	0.00706662786730127	0.0484683479578821	0.0130221297641831	0.0306986414405423	0.0211296634414385	0.0318773464542935	0.00892641744849779	0.0169316155179044	0.00976550796746031	0.0088966491279453	0.000544518787393046	0.0101254578869528	0.00197175583146013	0.00218743290708428	0.00713691620741989	0.0248291530214	0.00603604225501421	0.00366899803846171	0.00597348379396268	0.00216990488526241	0.00359992693503174	0.00180450961301713	0	0.00173039438766591	0.00454991336845694	0.00444692056800641	0.0393166040545596	0.0092137801509688	0.0064336004517917	0.0474468629556018	0.00633361353397011
HMEC_STAT_3_1	0.0164598838037929	0.0108612511917797	0.0064919599715932	0.0216392327196383	0.00983457373104923	0.0111587451897949	0.016817118584611	0.00581076288856997	0.0228118530146568	0.0532297934921893	0.00725240619888481	0.0113028896314643	0.0117856321207431	0.00959938661992382	0.0132187796122437	0.0136175186627035	0.0139082177608236	0.00135426286903948	0.0287543383740878	0.017603446445384	0.00527377986342305	0.0087056834844897	0.0128527305611954	0.008693758472412	0.0116228462566615	0.00746224162351006	0.00917052676171576	0.00982545416455086	0.00779440292448478	0.00387077030701247	0.00620491082353314	0.00822537684221062	0.0474927468891527	0.0133382921667683	0.0315905490557795	0.0220724400008498	0.0328524704492749	0.00964315678994122	0.0176232269022327	0.0106911617249109	0.00975122176016891	0.00134162759877239	0.010605752456342	0.00368309572620531	0.00208490213174878	0.00721512692466027	0.0241838519704837	0.00476307939328476	0.0053370677284274	0.00639212645150716	0.00296644814027972	0.00188531952567792	0.00275269988376693	0.00173039438766591	0	0.00406627673366721	0.00299813801382355	0.0384083342297036	0.00979583247354509	0.00472184976616299	0.0491053024024539	0.00765706873010777
HMEC_STAT_3_3	0.0136227382205279	0.0084804063600045	0.00569520876397823	0.0185854133295517	0.00809777123137079	0.00859733990885417	0.013735193163117	0.00490691369708026	0.0195506872569957	0.0498738061260984	0.0052998512986807	0.00772159841441064	0.0100670350504839	0.00683904927717919	0.0106679805599198	0.0111744360501892	0.0102401930160994	0.00295926911884866	0.0251109525758938	0.014854482469449	0.00594752265636978	0.00543120959354354	0.00973489299901244	0.00766782948179772	0.00869042748692175	0.00393842607567113	0.00687657717528224	0.0070512210975324	0.00516029419981884	0.00220258518377893	0.00433295862188743	0.00652113244648243	0.0507431920202605	0.00958518461907381	0.0284581538578577	0.0191219520088064	0.0298714220125294	0.0066730622585615	0.0142899813985259	0.00808386929472823	0.00706457241200145	0.00406400635994	0.00715064126195459	0.00541790223126237	0.00236249479136945	0.00342433039579433	0.0279263968092897	0.00280318242458322	0.00762043603836362	0.00329457533533248	0.00305374700777443	0.00399892443712355	0.00335475643049703	0.00454991336845694	0.00406627673366721	0	0.00632781838002303	0.0417877282242896	0.0065580466568379	0.00539853950858857	0.0484787403091844	0.00656791247081106
HMEC_STAT_4_1	0.0193922003801259	0.0138328728821491	0.00947581923670869	0.024536461944275	0.0128324913236889	0.0141117710518496	0.0196967208922596	0.00880637866858052	0.0256495331819145	0.0560453832010601	0.0102319961420789	0.0139681725722604	0.0147817227270887	0.0125093357815289	0.0161825949403008	0.0165937890449268	0.0165320233479475	0.00426943136653598	0.0314095318309421	0.0205531668557721	0.00809838431187325	0.011475731973482	0.0157068213287672	0.0116676200121256	0.0145152572177803	0.0101178176253496	0.0121398678590305	0.0127350941741306	0.0107027869671298	0.00675188548212987	0.00917580764928683	0.0112220403915369	0.0446088386537744	0.0159006131481265	0.0344772213929384	0.0249940158874374	0.0357773416417453	0.0125101892609694	0.0204247712716474	0.0136350083494891	0.0126753883281629	0.00423790552526704	0.0133270576322557	0.00637326659049502	0.00493774309912244	0.00972517874190799	0.0216015248164418	0.00565496126175759	0.00750083189676826	0.00916506235084229	0.00595880902343542	0.00236435072171617	0.00575032475003204	0.00444692056800641	0.00299813801382355	0.00632781838002303	0	0.0355721226010901	0.0125908826585512	0.00367768039156557	0.0518269268460406	0.0106448038072537
HMEC_STAT_4_2	0.0548072682188066	0.0491435942171528	0.0443795740333838	0.0600140182118466	0.0478484891338692	0.049494448918066	0.0552085484996987	0.0438806586426228	0.0611882870479528	0.0915360412151168	0.0455520995510171	0.0494956305273614	0.0496219609221386	0.0479941716428618	0.051506291507432	0.0518446156541643	0.0520129810918822	0.0397541317469848	0.0668334363698845	0.0559042269754745	0.0424404031503447	0.0470392175057544	0.0512454517699661	0.0463438618323059	0.0500195909252882	0.0456650126991977	0.0474807451443751	0.0482198231568996	0.0461939565919239	0.0422705022450979	0.0445470394972237	0.0463605588569996	0.00935001350920556	0.0513315893470084	0.069951390808728	0.0604169779689292	0.0711520408506109	0.0480412491768738	0.0559785201871825	0.0490479882348967	0.0481365165408908	0.0393672684145679	0.0488805685628754	0.0407198194853826	0.040462637827747	0.0452088742872608	0.0153022256826729	0.0401870663813638	0.0403654465788971	0.0447292473508297	0.0413014749707298	0.0378092764092408	0.0410104648687662	0.0393166040545596	0.0384083342297036	0.0417877282242896	0.0355721226010901	0	0.0481519095716932	0.0369989577038219	0.0813298682421082	0.0455189802930777
HMEC_STAT_4_3	0.00710671040074205	0.00299595210390576	0.0053832838642768	0.0120322717796052	0.00410224770974828	0.00273161279416231	0.00717925780345354	0.0053200785487956	0.0130636531319389	0.0434696452424709	0.00352213907511602	0.00190737930278595	0.00528863492182473	0.00140837865781078	0.00448284182927467	0.00507100578146827	0.0043948377610052	0.00844161763402268	0.0190129209035379	0.0083623425921299	0.00744965622253317	0.0011292873855154	0.00317703447551164	0.00529619922850621	0.00225440599196759	0.00264990633361156	0.00256014578117238	0.00141400965737089	0.00231747840440619	0.00593290335643052	0.00411311652699833	0.00379512692693152	0.057175953658875	0.00409350781673257	0.0219320228843805	0.0125652427084627	0.0233186578213543	0.000818885301034706	0.00783729590608844	0.0022947072026069	0.00163991895235632	0.00901452555190824	0.00105928992402404	0.00852491291577841	0.00771667189954186	0.00338887326686979	0.0339550280257932	0.00891785672621483	0.0101534662535828	0.00342607197633962	0.00706084130009469	0.0104072342921654	0.00741127886948235	0.0092137801509688	0.00979583247354509	0.0065580466568379	0.0125908826585512	0.0481519095716932	0	0.0119029641119006	0.0433930778605581	0.0049362581062305
HMEC_STAT_G2_3B_2	0.0189976603931044	0.0138550420808075	0.0104032292154384	0.0238828889659575	0.0133114908083015	0.013990877895381	0.019050210127362	0.00962047714714056	0.0247460869400574	0.0549020742979655	0.0105101465048125	0.0128631412841962	0.0153052262361669	0.0122369011358808	0.0160648833620675	0.0165666995544579	0.0152272865929727	0.00523044090004245	0.0299261043244973	0.0202380680648646	0.00972646218383397	0.0107869194003811	0.0150722463715491	0.0125769889985195	0.0140741694506263	0.00925488229040303	0.0122199323486712	0.0124494281444267	0.0105366515006318	0.00694733732543627	0.00946606847818229	0.0116853195947027	0.0458021712826765	0.0144849694205868	0.0336845795262183	0.0244510920324039	0.0351600487536402	0.0120645794432213	0.0194851402351901	0.0134786232060816	0.012460406638934	0.00597090872170817	0.0123934806500891	0.0083239485284951	0.00551110954443601	0.00859934369737869	0.0238068314915984	0.00320181477586601	0.0100555927741594	0.00869177543370369	0.00683268485768987	0.00283692349027021	0.00683365853265838	0.0064336004517917	0.00472184976616299	0.00539853950858857	0.00367768039156557	0.0369989577038219	0.0119029641119006	0	0.0533876187302496	0.0114694571008927
HMEC_STAT_G2_3B_3	0.0376183990095217	0.0405539599092961	0.0430095218077429	0.0357780014019864	0.0404494525176162	0.0406886938557158	0.038513572618497	0.0437993710078615	0.0368205791762118	0.0399341337557278	0.043201344294625	0.0437792017911075	0.038558036994074	0.0423708835109575	0.0390113237410766	0.0384023326647541	0.0431670621742345	0.0482388752810952	0.0398789933895886	0.0364767015564763	0.0438393215476114	0.0441960912369436	0.0410588300707418	0.0408748961202853	0.0412813474613402	0.0455861730478173	0.0418735140181622	0.0422234217695838	0.0436148705388864	0.0465380703233282	0.0441527972406072	0.0419749095001084	0.0905220107277777	0.043937112448551	0.033002891311362	0.0348728264976389	0.0310276147781938	0.0428058763006863	0.0395034021297952	0.0411698542110864	0.0420963493561952	0.0477662290664246	0.0436154407436185	0.0454853926054565	0.0478885698033978	0.0464614319442233	0.0662439696078575	0.0512755598687474	0.0445055201359271	0.0454846665540182	0.0465730699282218	0.050793565733265	0.0466040768799368	0.0474468629556018	0.0491053024024539	0.0484787403091844	0.0518269268460406	0.0813298682421082	0.0433930778605581	0.0533876187302496	0	0.0419862316119642
HMEC_STAT_G2_3C_1	0.00952278522587126	0.00391457192698136	0.00117362328254067	0.0147794403913044	0.00233912822100494	0.00441878263532467	0.0102245221182281	0.00187390825950732	0.0162438440805657	0.0464771159013455	0.00175329730028823	0.00682564523206583	0.0041671810787618	0.00374419124730378	0.00616224035804243	0.00640459853078313	0.00910031336706308	0.0065170346688187	0.0228676381188308	0.0105015145932626	0.0031659160846743	0.00456717767559743	0.00677844672963892	0.00111255526690526	0.00542953962706082	0.00494899035561715	0.0026261420108095	0.00389538804581673	0.00296453205400155	0.00455760006840561	0.00231093276057756	0.00119249134129676	0.0547105540605074	0.00895564378490947	0.0246523816832709	0.0150634568292147	0.0257192279138124	0.00421948819489837	0.0114518286173794	0.00414065443561703	0.00367698557111479	0.00642622786275526	0.00598644217250506	0.00480807425363722	0.0060298252940685	0.00567932866649625	0.0308134281937208	0.00936223912553287	0.00573653188434283	0.00412472369628263	0.0047729417828104	0.00905953332697854	0.0049154260799769	0.00633361353397011	0.00765706873010777	0.00656791247081106	0.0106448038072537	0.0455189802930777	0.0049362581062305	0.0114694571008927	0.0419862316119642	0
