	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_2B_3	0.0377894147796611	0.0179190482382691	0.0392022067531225	0.0181588206784408	0.0227078144483329	0.0100029320376542	0.00482939841913144	0.00911892645252292	0.00716598359785792	0.0195380713441301	0.0190561457459286	0.00793236605427173	0.0210902045282585	0.00663292755516691	0.00530746614874349	0.00319332509005612	0.00642952551342082	0.0126349837169539	0.0293497328463235	0.0351796281230894	0.0216882581570587	0.0243364510649905	0.0220979546767967	0.0232296312026194	0.00685583659577305	0.00829053853664275	0.0208509673984535	0.0125154171208721	0.0124167685197141	0	0.0132321378749725	0.00440311679048118	0.0249915088511439	0.00910562607432875	0.0125948727177161	0.0080365700177548	0.00411394585693556	0.00461396325413203	0.00772700049181646	0.0393478154073995	0.0175413667328824	0.0383749516455835	0.0108911030407586	0.00822271759224102	0.00363837082103224	0.0122438812729548	0.00787007888781425	0.0101159549541002	0.0133223997112398	0.0051145797895916	0.0281360856468526	0.0133426212619604	0.0142598838369608	0.0076313414436052	0.00408705634168478	0.0230554853875796	0.00923823649060975	0.00140915744061763	0.0275345240093485	0.00778521810337937	0.0278563247334886	0.0335911588152174	0.0272536527798685	0.00837292312088027	0.0307204032020581	0.0236212813648064	0.0146668578219153	0.0206101095755661	0.00735105664152854	0.0281550891020007	0.00900832622820093	0.0183370759771788	0.0254193441628353	0.00225857648938562	0.00613722737431511	0.00495033348521806	0.00574371360537352
OM4_C_2C_1	0.0502649733422044	0.0303157224070353	0.0510954676684664	0.0310114266681701	0.0346560142522706	0.0223500439712359	0.00894021016347769	0.0057234490998686	0.00828220147386277	0.0325188508913667	0.0314925804038668	0.0102091754249845	0.00811264475077984	0.0108992262134342	0.0162329472096881	0.0146974438408685	0.0188037532537391	0.0244436303480292	0.0415981336419112	0.0481360600927853	0.0343830458163556	0.0361131155602351	0.0339495155698732	0.0358614788341446	0.0192550850685278	0.0113723698326768	0.00838101488964856	0.0238904711955607	0.0255233156948583	0.0132321378749725	0	0.015167941990698	0.0133087165705487	0.0219579544223265	0.0242336880736505	0.00541519620409931	0.0145266504061494	0.0148378562870674	0.00743473690394878	0.0520363213361491	0.0301592776343391	0.0510322511277753	0.0237358662008781	0.021097637196839	0.0166023295844921	0.0217028299505609	0.0201325098370453	0.0229817654784934	0.0249511197342885	0.0179901160242157	0.015736797597378	0.0265408572557888	0.00539668990471031	0.0201342056620514	0.00940001763895089	0.010497446791968	0.0223725900241622	0.0134073067903295	0.0163644587492045	0.0200642064089898	0.0166481398384618	0.0465036947951749	0.0395924976021269	0.0192753428569858	0.0431056189307079	0.0366318833311508	0.0259285658901743	0.0327291523028036	0.019310767875393	0.040719744777516	0.00684966505785314	0.0066769739660904	0.0378723984782453	0.0114337650957118	0.0176216915148497	0.0124032103992582	0.0104345182541577
OM4_C_2C_2	0.0362117943864756	0.0162636774940514	0.0365014603080819	0.0174354644096553	0.0208101071263859	0.0108702496564031	0.00759954160974247	0.0120532011648611	0.0106756276692053	0.0184793138429024	0.0184301959145427	0.0067882301557679	0.0223449574599274	0.00569256544896224	0.00903488950024722	0.00663330136161018	0.00488172196267661	0.00945871768648212	0.027774022398586	0.0340370255693919	0.0200622560282606	0.0234195041031111	0.0200332879375351	0.0222322162336684	0.0090861318652165	0.00636060476758257	0.0222216347675656	0.0103176710518407	0.0119169886284365	0.00440311679048118	0.015167941990698	0	0.026264833825852	0.00839099214489222	0.00963546448915124	0.00985417406180751	0.00824505110270287	0.0078974179326571	0.00883713482257568	0.0374602370151788	0.0164932711001001	0.0372458442607874	0.00926461147076307	0.0088789485462121	0.00333810188345466	0.0133032636568798	0.00597347056919892	0.0109685966580832	0.0113030873903811	0.0042860153094526	0.0306853296218041	0.0131176833685635	0.0174005046155121	0.00638538448267482	0.00751842174551452	0.0243804737889356	0.00865299169388307	0.00457457660567558	0.0292884312995443	0.00966575782163114	0.0299200344152333	0.0326047975376123	0.0259423257731471	0.00545493582684246	0.029684267616814	0.0229605387224544	0.0124210286140653	0.0183169984295784	0.00713126598438567	0.0268180607124374	0.00932344218895589	0.0210092905478905	0.0250982717751001	0.00633559065768539	0.00434218246221873	0.00884912283478081	0.00956933540936519
OM4_C_2C_3	0.0623910321093713	0.0423847488535203	0.062287350613478	0.0431089621718958	0.0468169834231487	0.0347834665085776	0.0202424137685025	0.0167404104105735	0.0192684037749021	0.0443726073875246	0.0439428764878438	0.0200402984532525	0.00876970456573932	0.0207728016190809	0.0279245899558042	0.0257583662945632	0.0306841611375625	0.0354406899388993	0.0538573900210805	0.0599887854419656	0.0462617084298842	0.0488375494973828	0.0460224979140343	0.0481148331725985	0.0311665232093837	0.0214708438686537	0.00525829797856499	0.0359766991952527	0.0373017236877385	0.0249915088511439	0.0133087165705487	0.026264833825852	0	0.0339550311520065	0.0356521330601801	0.0173302421910865	0.0264868452779465	0.0253562152867673	0.0175556491450024	0.0636784110746872	0.0423686114558232	0.0632501129167729	0.0353592295235424	0.0331809454722821	0.0279622445885177	0.0349027795595761	0.0319836488211401	0.0349020625445304	0.0370846870974706	0.02970097381194	0.0112110887177249	0.0379176655862195	0.0156341179906573	0.0321296174597449	0.0215639425898691	0.00390121738100016	0.0340606795054742	0.0255775188408575	0.00490911053767113	0.0322816330455467	0.00661131332878389	0.0584734613408089	0.0519392966096693	0.0310080071815721	0.0555502512489266	0.0485117944522491	0.0380249039044999	0.0444733477832365	0.0317747341362873	0.0529063103306208	0.0172597703609241	0.0135540237356052	0.0503522991134486	0.0234065273266258	0.0296679485834822	0.0231007596512493	0.0212772931868967
OM4_C_2D_1	0.0286904990779472	0.00894132515880731	0.0306148532473174	0.00921916828146492	0.0138995648324276	0.00394356330231986	0.0139308132154668	0.0181552934066389	0.0160259348314491	0.010575493206782	0.0101959991060419	0.0150872601529529	0.029590654156708	0.0139746050393341	0.00910313116494515	0.00955592111056029	0.00371591914419122	0.00664349485992348	0.0202996217816506	0.0262288471196453	0.0126272201202423	0.015639149972763	0.0134128244207803	0.014182563852218	0.00592008205486156	0.014470057514204	0.0297336179794385	0.00565707608840642	0.00397470872306791	0.00910562607432875	0.0219579544223265	0.00839099214489222	0.0339550311520065	0	0.00616923213844965	0.0168582287756614	0.00962436969616718	0.0108285318467173	0.0164583051472005	0.0303305441252826	0.00846595845461211	0.0293319619598412	0.002635926096027	0.00274593179649968	0.00623396009043713	0.00884719162312734	0.00313530452187235	0.00422718153471684	0.00571636110972653	0.0043257573782308	0.0369478450432786	0.00603437751247401	0.0227023997622363	0.00232059201844611	0.0129372341626375	0.0319295231229953	0.00172332270945961	0.00861789334476332	0.0366094980023741	0.00519819018457574	0.0369515303003568	0.0246568514295269	0.0181957086245994	0.00589081057432422	0.0217049744674559	0.0148906923737622	0.00732610908276629	0.0119720457970517	0.00348591175619045	0.0190570904463995	0.0172093522522696	0.0267352655163216	0.0167507539379287	0.0110499348110713	0.0053107855290644	0.0127772380966358	0.0142655543437081
OM4_C_2D_2	0.0271295259580686	0.00774173597781421	0.0269609476281332	0.0106725861669123	0.0116311797085935	0.00973037270007063	0.0169496259964875	0.0213709645740524	0.0197208798920089	0.0111488082509246	0.0114437717318087	0.0156821771109368	0.0310992986369879	0.0149951093567785	0.01452645659286	0.0139079912868784	0.00634904969339041	0.00195511428354907	0.0187425688190448	0.0257560904562234	0.0114527098057386	0.0154359814304036	0.0107250525742482	0.0142728926503524	0.0118644844334925	0.0144851656889649	0.0314748141410655	0.00322773835518736	0.00785665832378904	0.0125948727177161	0.0242336880736505	0.00963546448915124	0.0356521330601801	0.00616923213844965	0	0.0191571754698797	0.0146195386372198	0.0152280443100925	0.0184248103494019	0.0283266139668971	0.00907966681979327	0.0286628896732665	0.00448255985288333	0.00889841938859847	0.00947422911704289	0.0124280480800429	0.00497996650896438	0.0101576292567897	0.00364297184383466	0.00779042086864587	0.0398496365516889	0.0098397048259638	0.0261232668270596	0.00574095967457969	0.0162993529425336	0.0335982146406871	0.00691198841132687	0.012121389661684	0.0388631835544308	0.0112739739984933	0.0395238081005603	0.0244890793640512	0.0172651446458985	0.00503538675759037	0.0212509688943803	0.0159284999506383	0.00415610408178203	0.0088847770978899	0.00744818547182143	0.0181565419820224	0.0184831830682673	0.0296764943500137	0.0180216515838107	0.0147334627046047	0.00698129671190763	0.0170553667801744	0.0182763262573796
OM4_C_2D_3	0.0453366992427927	0.0253249502112267	0.0461035871448372	0.0260103798371478	0.0298127106511917	0.0176248109846993	0.00388448315073635	0.00374050780183796	0.0049459934278898	0.0274103031771177	0.026682706666794	0.00579250841199503	0.0131092422298328	0.00596358516360198	0.0117640655817807	0.00972447829496056	0.0136538952765761	0.0192418617535524	0.0367432199661436	0.0430679116014691	0.0292997439716705	0.0315444045991088	0.0290993773747255	0.0309379825249129	0.0144868991725837	0.00711819241904176	0.012900291137778	0.0190566916648784	0.0203912403359114	0.0080365700177548	0.00541519620409931	0.00985417406180751	0.0173302421910865	0.0168582287756614	0.0191571754698797	0	0.0100796278002172	0.0100600355548166	0.00284555980990287	0.0469323180274876	0.0251968226738826	0.0461199544892605	0.0185109577175365	0.0161302927746927	0.0112660619003918	0.0179307531749305	0.0150031154978845	0.0180537978881985	0.0200927547900916	0.0127487349807018	0.0208458116544191	0.0213675661735837	0.00835527223902731	0.0150318909824246	0.00465829621304609	0.015100814936478	0.0171761011906358	0.00836657635998342	0.0202808779981637	0.0153703711764089	0.0207138232602529	0.0414851400388359	0.0347485370667545	0.0143138007947028	0.0383105668169169	0.0315887844688411	0.0211572022914093	0.0277142945017026	0.0144761598601373	0.0357798899224564	0.00321124657158135	0.0114975762902609	0.0331432950397182	0.00652206430824989	0.0126118766871345	0.0080400871816099	0.0064301506512029
OM4_C_2E_1	0.0376715281141375	0.0183899034113688	0.0402230073615888	0.0177187481774846	0.0232471432516081	0.00887292465611375	0.00677589295851271	0.00979864620604028	0.00731934015869177	0.0193444034762296	0.0185060354209206	0.0116802811270796	0.0226234048151339	0.0104161113586103	0.00184163793049324	0.00334470379761729	0.00834427410687995	0.0148243385864052	0.0293799454553915	0.0346689643458238	0.0219453662685525	0.0239247618674858	0.0228237901939504	0.0228423938525242	0.00494949090537445	0.0121865672654519	0.0223644490147508	0.0139939702885997	0.0122304252892151	0.00411394585693556	0.0145266504061494	0.00824505110270287	0.0264868452779465	0.00962436969616718	0.0146195386372198	0.0100796278002172	0	0.00424315359497342	0.0104020919542957	0.0395107093631522	0.0174530446204688	0.0378107886764301	0.0119017095687613	0.00765325667396486	0.00614994024011557	0.0111736414988911	0.00965776124800961	0.00895410243401834	0.0145367418562187	0.00699909010651589	0.0282052653813976	0.0128657622883623	0.0139832954220805	0.00897027212215214	0.00543768908478285	0.0245445390717526	0.00961968654926997	0.00415568314972945	0.0284993052948719	0.00601149653001095	0.0284966877323096	0.0329541299141034	0.0270714546157541	0.0109659433475267	0.0301986340560109	0.0229029965875974	0.0160170098533768	0.0215724816844271	0.00806285504715242	0.0279596913012493	0.0120049423711855	0.0184237426321733	0.0243404096237739	0.00380734118194461	0.00849020055520442	0.00435841785758052	0.00552968952023118
OM4_C_2E_2	0.0388540310550212	0.0196388569400503	0.0408363840417101	0.0189256916308818	0.0246795411621384	0.0111247216475206	0.00618104895476339	0.00951785472683073	0.0069774699765469	0.0201987194180697	0.0202325153187243	0.0108380862904013	0.0227941751693688	0.00916033895353512	0.00422219255170321	0.00160822490162972	0.00935452941606349	0.0148833183235529	0.0307899866200633	0.0354768709573096	0.0228820005651682	0.0260086695745396	0.0241925272969707	0.024207022662228	0.00673172438917435	0.0117772645824613	0.0218041570416155	0.0154933796612385	0.0130236273638923	0.00461396325413203	0.0148378562870674	0.0078974179326571	0.0253562152867673	0.0108285318467173	0.0152280443100925	0.0100600355548166	0.00424315359497342	0	0.0092797735165203	0.0402129552326937	0.0188430118861318	0.0390224326738804	0.0124759820391503	0.00921821912395365	0.00592862127558445	0.0148275296837958	0.0106465463386033	0.0102210802026955	0.0160542036857774	0.0076338118807738	0.0283730096952118	0.0130663274349341	0.0149805806325689	0.0101921833469091	0.00627397211652224	0.0239655941536953	0.0102584576375824	0.0057474494710854	0.0271715911916259	0.00831158053831832	0.0273329811261307	0.0338899548764367	0.0285618256545694	0.0119560904061496	0.0317503444108499	0.0237768441034488	0.0175590401678318	0.0225249853822272	0.0102452412981345	0.0292194308194402	0.0115193083767287	0.0194261793740844	0.0260132839797503	0.0047780810152552	0.00982606753773676	0.00276026333771584	0.00476589656906509
OM4_C_2E_3	0.0449044849123046	0.0249123871319999	0.0452914027903715	0.0256306652815116	0.0294925040126663	0.0177066254492054	0.00369162790386656	0.00501738224310089	0.00563064759463848	0.0268478521049577	0.026558728510555	0.00429491772140925	0.0144907588672367	0.00401301981282562	0.0118661228116678	0.00910989214820461	0.0131958732496336	0.0182323067038292	0.0364281834178843	0.0424820103051382	0.0287332909184599	0.0316254688489628	0.0287411181294774	0.0306263113355693	0.0143941162817416	0.0061211783360111	0.0136580031308234	0.0187993766391068	0.0198433849033879	0.00772700049181646	0.00743473690394878	0.00883713482257568	0.0175556491450024	0.0164583051472005	0.0184248103494019	0.00284555980990287	0.0104020919542957	0.0092797735165203	0	0.0462188649323226	0.0248790578556499	0.0457441195223358	0.0178117109445612	0.0159100985799887	0.0104438895263015	0.0189284061734976	0.0145111012011769	0.0177695524537467	0.0198314848948206	0.0121681254885088	0.0223582933299345	0.0206291852881719	0.0106706247094003	0.0146449548419588	0.00545573980486884	0.0158298369829592	0.0165671216200527	0.00843365525831208	0.0204741523024881	0.0154468385360902	0.0211095306265706	0.040978971171193	0.0344892445103493	0.0138619876657516	0.0381111070918917	0.031077868449414	0.0209172258410618	0.0271268996827135	0.014536289980567	0.0353988005569606	0.00280855705023791	0.0137714577750438	0.0330515401298968	0.00675050751382704	0.0123560758563134	0.00772788426530154	0.00652293279629148
OM4_C_2F_1	0.00487904457157292	0.0218071518679003	0.00886105551046342	0.0219260890656176	0.0180463934022424	0.0310221779827997	0.0441146408355275	0.0484420761801969	0.0462540740784333	0.0202140453261418	0.021736455888424	0.0438780740292457	0.0592231470815142	0.0429709858000713	0.0384726116573371	0.0393275085548477	0.0332924952874559	0.028444198710052	0.0116343438777167	0.00777809436475846	0.0177284838630876	0.0185076304846593	0.0187870270952075	0.0171699653999508	0.0347729279749476	0.042778063850045	0.0595947774886004	0.0285074977790005	0.0273647813944231	0.0393478154073995	0.0520363213361491	0.0374602370151788	0.0636784110746872	0.0303305441252826	0.0283266139668971	0.0469323180274876	0.0395107093631522	0.0402129552326937	0.0462188649323226	0	0.0222887194469385	0.00733890816580225	0.0285147532691173	0.0318722862067905	0.0360388751101271	0.0333821518159972	0.0319520638977632	0.0307749435893688	0.0273649097065555	0.034306792600237	0.0671904223875363	0.0273693056868299	0.0528751243150991	0.031955097007627	0.0432515578923624	0.0617502950149704	0.0302570554754155	0.0389104735110817	0.066504926676391	0.0337451513132077	0.0670024136540895	0.00943077957458793	0.013673602876711	0.0331110271439195	0.0118376739934985	0.0176002974216888	0.0267224645442247	0.0196296549348256	0.0329404533827039	0.0122029964841442	0.0466591655931448	0.0567851567190569	0.0177706453577635	0.0413621880303739	0.0344586031520733	0.0426147658206357	0.0443433752155517
OM4_C_2F_2	0.0203143795862782	0.0025683869595859	0.0234354221139839	0.00223479372607265	0.00664960402313513	0.00886923975734641	0.022369165625588	0.0265014818805835	0.0243187730326632	0.0034622982356509	0.00257695358394481	0.0231622770966716	0.0376563537434695	0.0221805683269847	0.0166024226222972	0.0177408185141286	0.011771144929987	0.00981827411134914	0.0119846665110967	0.0181530031465003	0.00485989804282229	0.00785259194274861	0.00672182100364465	0.00577790557478681	0.0129302881672168	0.0222685006159393	0.0380567967332464	0.00815403089040531	0.00605878705512437	0.0175413667328824	0.0301592776343391	0.0164932711001001	0.0423686114558232	0.00846595845461211	0.00907966681979327	0.0251968226738826	0.0174530446204688	0.0188430118861318	0.0248790578556499	0.0222887194469385	0	0.0209456066030945	0.00749456494035709	0.00985753767326803	0.0146394348248353	0.0120064744482168	0.0106073211432613	0.00918546439422055	0.00693058018798654	0.0127385614318437	0.0450297548270485	0.00747900021957731	0.0306394044927031	0.0102836386336679	0.0212505020949714	0.0402439010172299	0.00876398703900275	0.0169534020813961	0.0450600780912979	0.011725513249271	0.0453707977910757	0.0165540654388997	0.00976683701884798	0.0124178913496259	0.0132590055975041	0.00761594701086988	0.00735583250209678	0.00612511802060351	0.0108746668574331	0.0106357083847814	0.0254491398319736	0.0346062258661129	0.00899109478419271	0.0193886768166083	0.0129929660479895	0.020930676366755	0.0225086262127648
OM4_C_2F_3	0.00439882329725538	0.0212091474659421	0.0151208653404156	0.0202509504925586	0.0178111556959529	0.0290786636375963	0.0431913978341403	0.0472518750584847	0.0449374888951301	0.0190333411453718	0.0196018044979738	0.0438970218937142	0.0584884746201018	0.0429146933490705	0.0366661826748594	0.0381609023456798	0.0326638538869353	0.0290585086239472	0.0106462184327578	0.00499448741038722	0.0173148878832891	0.0159189936881719	0.0188473827125617	0.015196131428054	0.0329917191567604	0.0429043312990711	0.0589763849792093	0.028173084442814	0.0261592632739882	0.0383749516455835	0.0510322511277753	0.0372458442607874	0.0632501129167729	0.0293319619598412	0.0286628896732665	0.0461199544892605	0.0378107886764301	0.0390224326738804	0.0457441195223358	0.00733890816580225	0.0209456066030945	0	0.028037986928579	0.0303738072598213	0.035384589032018	0.0309599277273573	0.0314375690080494	0.0290135759468699	0.0269345840855214	0.0335873587097832	0.065589091012559	0.0261328799015645	0.0511421203698303	0.0311996029519008	0.0420709709169054	0.0611613768949339	0.0293160927525598	0.0378357439168767	0.0658179949322013	0.0318248788952152	0.0660692504754561	0.00575575027267299	0.0118461166624558	0.0329474095037359	0.00823938237313457	0.0153980666659471	0.0265025824797881	0.0201638241575139	0.0317537621369082	0.010564122348129	0.0463358874351068	0.0551286570277621	0.0139244888901178	0.0401727663516378	0.0338609200538086	0.0412838236832914	0.0430065770570186
OM4_C_2G_1	0.0271820509186547	0.00747957274051214	0.0285153655679891	0.00835077592781656	0.0124444042609297	0.00618114014907334	0.0156207377319838	0.0200077943000498	0.0179421041980825	0.00922878777768684	0.00968637797142724	0.0160163991364426	0.0312117985283572	0.0149126432727489	0.0113414980196155	0.0113063613458244	0.00501877550471288	0.0045578761565408	0.018908729493547	0.0247886134384542	0.0109561621544102	0.0150173641461329	0.0118708921767435	0.0130973660202983	0.00818948509464908	0.0152849930943152	0.0312662839464706	0.00510252024843856	0.0036777652826446	0.0108911030407586	0.0237358662008781	0.00926461147076307	0.0353592295235424	0.002635926096027	0.00448255985288333	0.0185109577175365	0.0119017095687613	0.0124759820391503	0.0178117109445612	0.0285147532691173	0.00749456494035709	0.028037986928579	0	0.00511319421904622	0.00756113013554132	0.0109540590792294	0.00392274894274363	0.00588037282127759	0.00495692260145789	0.0058105758834612	0.0389409301244856	0.00561244736412863	0.0248533408991709	0.00383333887659695	0.0148720809052267	0.0334496278956708	0.00269584840946503	0.0105610076368093	0.0381100146338041	0.0076460772050734	0.0385696062854687	0.0233443122900304	0.016974884245265	0.00622576192342767	0.0206273009474479	0.013805566645363	0.00640405480140438	0.0100559189823105	0.00569945403626074	0.0177005661374263	0.0184922912793427	0.0288294308711808	0.0161989779510982	0.0130015988268164	0.00660634784647176	0.0146264676186874	0.016166533826913
OM4_C_2G_2	0.0300893010414444	0.0108904477028851	0.0327261270711089	0.010159060656942	0.0158510316610941	0.00243604022890967	0.0129496737661113	0.0169062645932832	0.0145828620730863	0.0117474145686448	0.0111193460240008	0.0152641361962709	0.0289669456685489	0.0140166899955186	0.00683480438673738	0.00805910011040597	0.00488616262008582	0.00927094390733373	0.0218333064392975	0.0272296695796488	0.0142998227021352	0.0167953093609612	0.0155013575930947	0.0153106207912373	0.00333773708060584	0.0149432223805324	0.0289893763307335	0.00815071147479168	0.00472609700349639	0.00822271759224102	0.021097637196839	0.0088789485462121	0.0331809454722821	0.00274593179649968	0.00889841938859847	0.0161302927746927	0.00765325667396486	0.00921821912395365	0.0159100985799887	0.0318722862067905	0.00985753767326803	0.0303738072598213	0.00511319421904622	0	0.0060319310067515	0.00833605220504077	0.00507770462799899	0.00236507601717633	0.00818792222228246	0.00462641679093491	0.0356006419297756	0.00607907593150425	0.021263914846704	0.0040094556401311	0.0118216461987194	0.0311929230384981	0.00275985483210418	0.00779303239841196	0.0355546075927055	0.00253463914746129	0.0357463954774894	0.0255613968494164	0.0195558261198441	0.00775839256566803	0.0227894569064274	0.0155714642099068	0.00979267749335986	0.0142241045403692	0.00397508016799677	0.0203826702181018	0.0169710733515028	0.0254801033589074	0.0172491405579412	0.00986326282988894	0.00632798942747529	0.0111237214765302	0.0127062653606812
OM4_C_2G_3	0.0346951619757318	0.0148743392102845	0.0358481553381039	0.0152585034172676	0.01974377901621	0.00823542724354582	0.00813157810881812	0.0125854000388592	0.0105984250385895	0.0164245035811905	0.0164121425071549	0.00952885351105974	0.0242626188695899	0.00812869581523588	0.00638709787246485	0.00456013154515714	0.00370378146343613	0.00927975719615869	0.0263615533171306	0.0320574777095695	0.0184911628660287	0.0218287558970889	0.0191105339616801	0.0203226436292509	0.00592531779155475	0.00944874034301109	0.0239731588099096	0.00990298037486916	0.00942991839228464	0.00363837082103224	0.0166023295844921	0.00333810188345466	0.0279622445885177	0.00623396009043713	0.00947422911704289	0.0112660619003918	0.00614994024011557	0.00592862127558445	0.0104438895263015	0.0360388751101271	0.0146394348248353	0.035384589032018	0.00756113013554132	0.0060319310067515	0	0.0118800763229396	0.00498503917682729	0.00793050454463608	0.0106118041669099	0.00208799125490984	0.0316741592910282	0.0103708332860472	0.0178944219163315	0.00485450177980015	0.0077065630373728	0.02616683902336	0.00613973666242954	0.00391572744593655	0.0305804961401123	0.00669178628733885	0.0310174960219918	0.0305489642404844	0.0243407323483956	0.00611649792065749	0.0278867472557516	0.0206530306898077	0.0120116063839955	0.017409161783017	0.00560963019383807	0.0251328874767519	0.0115498882855517	0.021927647382665	0.0228457878904361	0.00587484810237911	0.00430269230089522	0.0076183638684117	0.00893503692039119
OM4_C_3A_1	0.0305554530953442	0.0128734223109849	0.0339695813852203	0.0130183003690835	0.0162716317220747	0.00664987778941512	0.0160723649476831	0.0190163969022931	0.0172705149416271	0.0151039132291982	0.0120720809434429	0.0181905929676009	0.028899829339763	0.0176607412652848	0.0112726563315802	0.0134482130256982	0.00963151846936471	0.0139157784905377	0.0220446864338833	0.0290121137325027	0.0166650292643407	0.0154918768062556	0.016055464329319	0.0165888557351328	0.00942368875375809	0.0174263091237904	0.0300542634577114	0.00960817812188566	0.0108478090274581	0.0122438812729548	0.0217028299505609	0.0133032636568798	0.0349027795595761	0.00884719162312734	0.0124280480800429	0.0179307531749305	0.0111736414988911	0.0148275296837958	0.0189284061734976	0.0333821518159972	0.0120064744482168	0.0309599277273573	0.0109540590792294	0.00833605220504077	0.0118800763229396	0	0.00965619040363947	0.00940641806103765	0.00967683469584177	0.0103457807228379	0.0354504533121541	0.0129355627389541	0.0212203631024462	0.00892876120194914	0.0141394295632118	0.0321600224628856	0.0102293109866346	0.0110053158916613	0.0375843536467053	0.00791675691380483	0.0375785039714449	0.0271711916946723	0.0198317941857167	0.0106072850885245	0.0228116483055175	0.01839446080834	0.0105505258923558	0.0161257972569781	0.00679039417359788	0.0212861871207912	0.019095223260325	0.0247476396300368	0.0176865888034963	0.012950993889507	0.00946163250405516	0.0154172196245902	0.0161619728681177
OM4_C_3A_2	0.0304403276897399	0.0104108588747389	0.0314150247611066	0.0117388418260671	0.0150402854258516	0.00650968871264967	0.0124825770641891	0.0168399045800437	0.0150219599955972	0.012886877351102	0.0125442232281576	0.0125594479966428	0.0274693230941175	0.0116411515423481	0.00968141626327893	0.00921443716229678	0.00144355270852665	0.00551443364870857	0.0219245439724284	0.0284258391761967	0.0143605428400907	0.0174591090834276	0.0143495298692881	0.0163675501613041	0.00742406322283215	0.0117202379155683	0.0277235834225226	0.00492752016223891	0.00685347622869366	0.00787007888781425	0.0201325098370453	0.00597347056919892	0.0319836488211401	0.00313530452187235	0.00497996650896438	0.0150031154978845	0.00965776124800961	0.0106465463386033	0.0145111012011769	0.0319520638977632	0.0106073211432613	0.0314375690080494	0.00392274894274363	0.00507770462799899	0.00498503917682729	0.00965619040363947	0	0.0070902338167344	0.00564731648775328	0.00302524199675723	0.0355141959801462	0.00879058577808007	0.0215254239521354	0.0011090432163667	0.0116352835425578	0.0298974166507579	0.00416423933312536	0.00732456169945097	0.0349282576688843	0.0070380010650487	0.0354139094527384	0.0269422555025079	0.0200331253467534	0.00283586441571159	0.0237631352463891	0.0174522547339212	0.00702691884314439	0.0128132647057035	0.00313264586754578	0.0209784035943547	0.0149160814399277	0.0253096056645288	0.0192999075459738	0.00995525137989805	0.0026972241650983	0.0123038155512496	0.0135184961596192
