	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3
OM4_C_2C_2	0.0208061260795473	0.00413700343675978	0.00934607324519676	0.0315068555281746	0.0150347304501475	0.00937977392646631	0.0207225460684561	0.0212307205463121	0.00781382222893305	0.0190873601355225	0.0106087339661936	0.0056605876476674	0.00448020363815368	0.0158441626256735	0.0181341218383186	0.0185557335160995	0.0157397359455532	0.00155130614582319	0.00357453923085755	0.00960590863438227	0.0119571065118562	0.025588590570419	0.00429338523465243	0.0148214990650125	0.0110189940239912	0.0111961616115031	0.0232042670338619	0.0218491301582661	0.00310544422626073	0.0138809501128111	0	0.0113562078471958	0.0140320571699111	0.00344684076771881	0.0101596304073437	0.0220636639579213	0.0063289948616449	0.00936924985680036	0.00574410936413477	0.00326162601833517	0.0087448344833308	0.00770932124941703	0.0157690504312274	0.00339230366772077	0.0127862063069644	0.00829250408903145	0.0054618123348027	0.00411026946298092	0.00956488964061213	0.00196636184725698	0.0213945815877325	0.0167719591301321	0.0204676233075672	0.0106206046338259	0.0182141751747837	0.00494515192348916	0.0175556321612275	0.0264422366297743	0.00333779215270871	0.0107108446549419	0.0333101502448649	0.0107176840583871	0.01170695111561	0.00943521816339133	0.00815895301114861	0.011767138114435	0.00944905788111992	0.0125590106751281	0.00530121684321213	0.00814814773207983	0.0238344062593322	0.0167474414264523	0.00930939726593421
OM4_C_2C_3	0.0320564241963698	0.0154563876103727	0.00251033185469983	0.0427980167881669	0.0260404397369486	0.0170794787144231	0.030968749459863	0.0322013760911415	0.00359131303897213	0.0299626419890162	0.00643640843798939	0.0169529796080469	0.00794853961189336	0.00791331495641419	0.0276786362593374	0.0294066885913576	0.0256311846664417	0.011569515112802	0.0147903967360312	0.00889621416207127	0.0219775313318937	0.0369113927313771	0.0127976679361928	0.0260149504088219	0.0196067583263397	0.000280189777375783	0.03381466425201	0.0331584611431173	0.0144022526791177	0.0232467493948285	0.0113562078471958	0	0.0233945472130231	0.0131478057289665	0.00208054189596976	0.0332466888911945	0.0174694215871297	0.00961004158546867	0.0135019483570205	0.0146175667602585	0.00777727077549584	0.0182741703904226	0.00453398715910733	0.0143612075125769	0.0206829411826014	0.0194691183549328	0.0148470037727711	0.0152900249933111	0.0104991901098341	0.0121177635571117	0.032350712419589	0.0281256462880363	0.0315997106759793	0.0209329657756357	0.0293506064307657	0.0160891480048335	0.0273479482982989	0.0372294070002795	0.0135708663235428	0.00201968109014908	0.044355646356699	0.0219199496536958	0.000663188284212178	0.0127833057983102	0.00343839948124877	0.0210518784979729	0.00200165600439693	0.0196147755435846	0.0114576829977043	0.0188596812473666	0.0350094741322993	0.027722305992583	0.020575774165179
OM4_C_2D_1	0.0126435482825087	0.0110173880053157	0.0209079170758127	0.0224688335692456	0.00688990365907719	0.00659228438278885	0.00793737435665559	0.0109251348941965	0.0200045790109006	0.00869137187245282	0.0190274591350022	0.00997827356666874	0.0155630599019704	0.0238714570616067	0.00428716729070444	0.00816070969118303	0.00261143392102891	0.0128825371600881	0.0109876764608941	0.01625354150359	0.00260827993138289	0.0176247936345939	0.0107649710504904	0.0141775148185336	0.00392967382903164	0.0231501168241745	0.0112232553353069	0.0142608642321833	0.0115641788961914	0.000152204330394109	0.0140320571699111	0.0233945472130231	0	0.0108549656793535	0.0215266805013387	0.0130053760729327	0.00889469226044214	0.0154330765800971	0.00989755546352459	0.0120051629770582	0.0166513941468498	0.00669885631704383	0.0269702411851959	0.0107833779055331	0.00398565460621696	0.00804635381051352	0.00884141232377715	0.0128878561266047	0.0147235266320154	0.0122911138718572	0.0109870591772049	0.0123309742693	0.0113167424213786	0.00407870063505422	0.00968068793265483	0.00982083693419257	0.00403848438126831	0.0148359882957277	0.014998894351393	0.0219092090603727	0.0224156801492334	0.00761685660106908	0.0239473035389449	0.0121955579818265	0.021042236507815	0.00235695466315389	0.0214235444272096	0.0056966098312551	0.0119456037170312	0.00659601221386249	0.0144378759761748	0.00760008431429106	0.00838451214767732
OM4_C_2D_2	0.0191107185455798	0.00366703963816135	0.0108049791171438	0.0298866003640608	0.0129343516396752	0.00594377592680596	0.0179803314409352	0.0190698202456927	0.00958393749939825	0.0168205604472085	0.0105871299926415	0.00466288256734614	0.00524291654204286	0.015979744391351	0.0150622362612311	0.0162634700279121	0.0127829830368771	0.00206027205087385	0.00282608266361981	0.00871468467970854	0.00901894669433591	0.0241078006724252	0.00128676224698478	0.0145431088610661	0.00762419239816876	0.0129368357128057	0.0207072620027527	0.020330816190865	0.00295068855180961	0.0107027852405518	0.00344684076771881	0.0131478057289665	0.0108549656793535	0	0.0115453170677597	0.0202150140743232	0.00472062274810852	0.00820311049533828	0.0025802609018077	0.00365885265659713	0.00829121134719294	0.0051277537320609	0.0172385434519067	0.00202743689426336	0.0093492704708322	0.00663716034720655	0.00205995628325384	0.00515131897266601	0.00807492084165282	0.00150424415316422	0.0192164216807948	0.0156914936464608	0.0185343911516528	0.00784420006712671	0.0162984160912134	0.00354077040934388	0.0145727430023741	0.0240948381506468	0.00588503007454171	0.0120293295608292	0.0312354568384042	0.00903539044701254	0.0136196909672597	0.0070911255360324	0.0103916165216358	0.00853076854270757	0.0111481294703858	0.00912420390860715	0.00325759628948633	0.00572551401180544	0.0219649742649741	0.0145995454261652	0.00786765565464832
OM4_C_2D_3	0.0306027532852993	0.0141521425936945	0.000822714560874107	0.0413691053982538	0.0244776104995203	0.0151350964778783	0.029186215663131	0.0306006985474801	0.00249679210736346	0.0283361471673741	0.00447660930415013	0.0156082495900174	0.00630291937056024	0.00706512396180022	0.0258051611764326	0.0277745796405595	0.023816788784221	0.0101416510089644	0.0134315816633964	0.00682435420008488	0.0202125209987642	0.0355295462138123	0.0110699794194684	0.0249668659193691	0.0176977415227268	0.00180118505259328	0.0320999661023661	0.0317615272117999	0.0130949673719851	0.0213804704626591	0.0101596304073437	0.00208054189596976	0.0215266805013387	0.0115453170677597	0	0.0317434623101632	0.0160332235411219	0.00753097895264071	0.0116610565939285	0.0133913124579431	0.00569684765071281	0.0166580965224737	0.00570244129076459	0.0129292114035861	0.0187077668701633	0.0180274147666432	0.0131261508947333	0.0142203212225641	0.00841945897835556	0.0106522443598194	0.0307441449169176	0.0268533385190692	0.0300719290860605	0.0192298451908171	0.0278320254954147	0.0146753020572668	0.0255089991067116	0.0355538995422621	0.0127279831972991	0.000573377808080142	0.0427622151232855	0.0204728867134078	0.00273752201552161	0.0107122483207903	0.00330602500535148	0.0191969777111162	0.00120974486147526	0.0175992898396466	0.00958765350609133	0.0172686957190125	0.0334976314168269	0.0261397356776351	0.0191799993401514
OM4_C_2E_1	0.00159282933167429	0.0179359573848088	0.0309868899366963	0.00977272082066664	0.00734097340271408	0.0187373177605051	0.00733464182398863	0.0025032901819408	0.0296574206822287	0.00434550099195027	0.0304019913522266	0.0164075707105951	0.0254470971303655	0.0356499728538414	0.0108631788173626	0.00485082970303418	0.0105458070781533	0.0216822177822671	0.0185154987443905	0.0279485542379804	0.0126035637957877	0.00464997539919956	0.0208515532795239	0.0106631726237712	0.016341588772049	0.0330547781283031	0.00530828846190048	0.00232030768148981	0.018959147508438	0.0130730267201771	0.0220636639579213	0.0332466888911945	0.0130053760729327	0.0202150140743232	0.0317434623101632	0	0.0157930725830637	0.0272051166330946	0.0206982432933015	0.0188911340571712	0.0279808495634443	0.0151643695580999	0.0374402554202066	0.0188942036928356	0.0169691236418764	0.0137973710689287	0.0188550608373697	0.018695943317708	0.0266635916169612	0.0211357339396098	0.00257989571778275	0.00671810730020433	0.0017471712555872	0.0130064657826708	0.00391994668211077	0.0171810480839185	0.0101127507199039	0.00591661642614842	0.0209640916372655	0.0322360778970538	0.0113497112175301	0.0113531647317003	0.0336636469262577	0.0243847533631366	0.0301999444992368	0.0144552740874254	0.031267143363319	0.0186695064596832	0.0227100671780901	0.0145206267405263	0.00177180270725513	0.00581496081139179	0.0127613067621086
OM4_C_2E_2	0.014592721210236	0.00235918772617733	0.0152567053900195	0.0253516652204985	0.00870637210959693	0.00727722102894858	0.0146236711136104	0.0149032401834931	0.0138795393647876	0.0127674316528975	0.0153064640659994	0.00108405035238289	0.00978355644350908	0.0206976362932251	0.0125444500792144	0.0122409097788879	0.0100100786405839	0.00590607193976858	0.00275457434919342	0.0133348284923711	0.00640918393601617	0.0195031634483235	0.00571736025447518	0.00998825964115767	0.00727843288134745	0.0172829509315626	0.0169356930697309	0.0157322818046064	0.00325721821528205	0.00875791753458413	0.0063289948616449	0.0174694215871297	0.00889469226044214	0.00472062274810852	0.0160332235411219	0.0157930725830637	0	0.0127559678374545	0.00627023030228626	0.00340941739714973	0.0129936766208954	0.00229530936305318	0.0217312194777411	0.00311065943377865	0.00928554941836348	0.00200015956924764	0.00425822364801914	0.00401389864165016	0.0125034906377827	0.00538146640794133	0.015067055383055	0.010975104716488	0.0141691824848451	0.00491411483973099	0.0119146692417308	0.00139118248223425	0.0118143647935169	0.0201266858095354	0.00623955801655354	0.0165460752482998	0.0269983754349774	0.00445162491533842	0.0178779158364837	0.0109962826222599	0.0144202414292626	0.00705573357857915	0.0154984444289596	0.00990976795358357	0.00779697189200569	0.0023018746933236	0.0175606992657369	0.0104196628029794	0.00316674475537165
OM4_C_2E_3	0.0263228803438669	0.0118299075354812	0.00729155865296838	0.0369735201340586	0.0198991472357923	0.00884939045394447	0.0233578289989088	0.0256353656889555	0.00748212138314313	0.0233069985750725	0.00373696275825498	0.0128498366004182	0.00546720510766251	0.00849843335320881	0.0195641193654221	0.0227344431487062	0.0179533020564859	0.00823780481635385	0.0109785080124094	0.000839732907903574	0.0147740390441684	0.0314465620789664	0.00705512450290261	0.0227100131196872	0.0115078151985604	0.00933010947793232	0.0265534085464923	0.0277053682318937	0.0109677969671088	0.0153013887945335	0.00936924985680036	0.00961004158546867	0.0154330765800971	0.00820311049533828	0.00753097895264071	0.0272051166330946	0.0127559678374545	0	0.00665831530512768	0.0115890655582164	0.00185863080204607	0.0123410339803638	0.012067367929459	0.0102060014823443	0.0120253433848919	0.0144907936393809	0.00867703359864417	0.0129638574804691	0.000894551951451947	0.00836787992706854	0.0257472467948075	0.0235280276298178	0.0254645400775657	0.0142013983954675	0.023337448238705	0.011714299287847	0.0194643031680598	0.0301362277510836	0.0127068685730981	0.00766798913489539	0.0376232799605552	0.0166974673866461	0.0102682795580802	0.00343081998184263	0.00905620265563257	0.0132782794742757	0.00808228507148552	0.0106555328270404	0.00497227699704833	0.0130264954573431	0.0288778221229835	0.0213970150096205	0.0157616457267418
OM4_C_2F_1	0.0197474169822421	0.00596061419227983	0.0110216585652402	0.0304604382543091	0.013360972136883	0.00392589677015308	0.0175407308248888	0.0192758426207167	0.0101230474736477	0.0169631839716156	0.00970847541638829	0.00658514940665232	0.00570585567658653	0.014977966782411	0.0141842041900997	0.016392201357306	0.0121588039826172	0.00420068939604207	0.00518385685167619	0.00733262414055486	0.00860148671532452	0.0248508380148318	0.00145201364876896	0.0162512605072755	0.00618560269729719	0.0132594159501776	0.0205252170307488	0.0210944631651752	0.00543144384907168	0.00974915653453825	0.00574410936413477	0.0135019483570205	0.00989755546352459	0.0025802609018077	0.0116610565939285	0.0206982432933015	0.00627023030228626	0.00665831530512768	0	0.00615685604385522	0.00728458099982218	0.00568624474930102	0.0172024344214052	0.00438971292256466	0.00757954069081275	0.00787749123464226	0.00204430106499507	0.00765553206835981	0.00629664484150262	0.0038169458349576	0.0194024112113218	0.0168771953462135	0.0189700787065439	0.00777061789869711	0.0167987072549877	0.00546057989455526	0.0138555586933048	0.0240356224486486	0.00845433374934867	0.0120669068890864	0.0313901219652303	0.010041099164704	0.0140526032060756	0.00477353365355984	0.0112335698860709	0.00755173580329617	0.011528079031061	0.00701200413210042	0.00209103021942077	0.00637082388525304	0.02240312754513	0.0149226799413312	0.00914848589064342
OM4_C_2F_2	0.0176007585353851	0.00105077886256993	0.012582906888712	0.0282730712431276	0.0119982516235541	0.00879324561358452	0.0180321643930916	0.0181700392414154	0.0110712702277179	0.0160902876229687	0.0134451008413467	0.00252872517081576	0.00744448594008427	0.0187877188271171	0.0158477280223806	0.0155762559307415	0.0133438929993945	0.00351624540502761	0.00114780065631788	0.0119947660737842	0.00965023437910948	0.0223422942034837	0.00494505710204193	0.011661023407455	0.00968191814168376	0.0144571746217196	0.0203100718828411	0.0186114412969866	0.000727482568437833	0.0118605667448057	0.00326162601833517	0.0146175667602585	0.0120051629770582	0.00365885265659713	0.0133913124579431	0.0188911340571712	0.00340941739714973	0.0115890655582164	0.00615685604385522	0	0.0113519243531992	0.00532453331654884	0.019022761241436	0.00181393189891301	0.0116394242546415	0.00523116592513669	0.00478148610496786	0.00149907508405544	0.0115737761270159	0.00324344020486652	0.0183405270131189	0.0135106723825857	0.0173258442575454	0.00819352205537951	0.0150782332495625	0.00220007733601755	0.0151585438162003	0.023446223064226	0.00301074066215976	0.0139359867809713	0.030181442234417	0.00758786563390005	0.0149648372531628	0.0107482160562616	0.0113992776112898	0.00993957176019645	0.0127067926605972	0.0118507085285667	0.00680116910000839	0.00557295231756559	0.0206623768873834	0.0137136073633791	0.00613713754591548
OM4_C_2F_3	0.0270170535179879	0.0117520681177	0.0054344976075105	0.0377398644445197	0.0206437606642192	0.0100735005790848	0.0245243757469354	0.0265345597171597	0.00566934825700735	0.0242150027896512	0.002428385151539	0.0129317547685991	0.00442069279417381	0.00773697040903938	0.0208572130927186	0.023642883012291	0.019106200376007	0.0078595538829324	0.0109098386772191	0.00131680833779691	0.0157543540183925	0.032105012957559	0.00731511564811729	0.0228016185458234	0.0127283180455662	0.00749793137200192	0.0276393244317563	0.0283402154555253	0.0108015125451426	0.0165135120039892	0.0087448344833308	0.00777727077549584	0.0166513941468498	0.00829121134719294	0.00569684765071281	0.0279808495634443	0.0129936766208954	0.00185863080204607	0.00728458099982218	0.0113519243531992	0	0.0129034935731996	0.0104799860831386	0.0101896532810135	0.0134465501571617	0.0148456184605232	0.00918048751427018	0.0126206399442467	0.00273222766558519	0.00811721214881356	0.026656726626715	0.0239257831892243	0.0262530068593256	0.0150342511010753	0.0240799391327299	0.011825573997358	0.0206880876777906	0.0311922464990621	0.0120353426123096	0.00586525860014392	0.0386113332166184	0.0171602727874599	0.00843248848004644	0.00507283249274197	0.00725185538737962	0.0144147152583572	0.00622375015500951	0.0121791957056098	0.00530746542139891	0.0135780231359324	0.0296849911573268	0.0222039146853468	0.0161021123773876
OM4_C_2G_1	0.0141335139138529	0.00432141193046135	0.0159263610302597	0.0248908056939197	0.00784251783087922	0.00547298840114891	0.0130239125468891	0.0139474053402426	0.0147057824853745	0.0116934503694815	0.0153057146381354	0.00336046695384866	0.0103617636198231	0.0206303820081735	0.0105476011631833	0.011136431001533	0.00807949101679733	0.00686890689617896	0.00436549012253085	0.0130176840830202	0.00433691573974509	0.0192064041452244	0.00568849708992503	0.0110471110824005	0.00504554833194016	0.0180637868554632	0.0156215561145249	0.0154390407173967	0.00494097355242499	0.00655683652109261	0.00770932124941703	0.0182741703904226	0.00669885631704383	0.0051277537320609	0.0166580965224737	0.0151643695580999	0.00229530936305318	0.0123410339803638	0.00568624474930102	0.00532453331654884	0.0129034935731996	0	0.0223402737626707	0.00432233698441184	0.00704208330520033	0.00258174774510325	0.00372339096964897	0.00620609112916587	0.0119379268468968	0.00627672166928243	0.0140923619774252	0.0112333981080702	0.0134622821555982	0.00292386591018269	0.0112454937465038	0.00312850604548832	0.00989975357570223	0.0189778649186488	0.00830459863628149	0.0171322439956121	0.0261155555364245	0.00439130771452123	0.0187414200705551	0.0100541480212623	0.0154543592987476	0.0047685066769777	0.0162750736014433	0.00779472529124843	0.007597970435909	0.000686294310248772	0.0169001680230475	0.00948718007387301	0.00374810023984421
OM4_C_2G_2	0.0363018604193061	0.0198168151652827	0.00647674152460162	0.0470653031464394	0.0301676184762766	0.0204603858911316	0.0347296191832435	0.0362751892255283	0.00795740778336107	0.0340017404835597	0.00835133790779762	0.0212874142559409	0.011999643794426	0.00648326111736362	0.0312225385161022	0.0334381026367611	0.0293332320338773	0.0158340777129385	0.0191124626006436	0.0112415787423486	0.0257955045999877	0.0412215081531231	0.0167155757187467	0.0305061673592099	0.023083491471685	0.00463619407550336	0.0377059671488	0.03745598837395	0.0187592344266566	0.0268273730223346	0.0157690504312274	0.00453398715910733	0.0269702411851959	0.0172385434519067	0.00570244129076459	0.0374402554202066	0.0217312194777411	0.012067367929459	0.0172024344214052	0.019022761241436	0.0104799860831386	0.0223402737626707	0	0.0186251434814872	0.0239119896884122	0.0237264569956615	0.0187673467104668	0.0197649884024218	0.0129375527673854	0.0163508901794355	0.0364162547153413	0.0325146743747088	0.0357660830878416	0.0248653405873645	0.033528385716995	0.0203694723485203	0.0309855118971453	0.0411854054664356	0.0180956580526574	0.00521012508055867	0.0484318467284613	0.026172591375471	0.00441074882431141	0.0154850440662783	0.00797054188489623	0.0246721331003386	0.00632467599243421	0.0226545707753298	0.0151123702984757	0.0229574075079153	0.0391928205050947	0.0318234428164883	0.0248730564927055
OM4_C_2G_3	0.0177026997319791	0.00163965002480442	0.0121494484512613	0.0284607558098719	0.0117472504100585	0.00702772191523157	0.0173313564397574	0.0179419181019234	0.010770635847286	0.0157630214541294	0.0124177413971834	0.00276916275196492	0.0067069589649838	0.0178074562546257	0.0148074101316783	0.015223607313234	0.0123798809538824	0.00279545937031212	0.000806175568571305	0.0106897931025222	0.00860651367361542	0.0226053147972167	0.00328799242370106	0.012613524599885	0.00811569104378519	0.0141735097607839	0.0198354205195048	0.0188371845525808	0.00109526832411589	0.0106341824119459	0.00339230366772077	0.0143612075125769	0.0107833779055331	0.00202743689426336	0.0129292114035861	0.0188942036928356	0.00311065943377865	0.0102060014823443	0.00438971292256466	0.00181393189891301	0.0101896532810135	0.00432233698441184	0.0186251434814872	0	0.0100254840130818	0.00511049021711927	0.00297888771535986	0.00329380993266896	0.0100988895568595	0.00228156988577123	0.0181006644971984	0.0139947632124024	0.0172590497616718	0.00724115625258835	0.0150058693116778	0.00174812621174313	0.0141989003392352	0.0231079048770835	0.00458287473975608	0.0134459560849553	0.0300674080167597	0.0075617449014158	0.0147750064481331	0.00906732068478152	0.0113447510568203	0.00859254234706047	0.0123883633055274	0.0101272891908782	0.00528159389529858	0.00475779002107033	0.020659950132262	0.0134513110327016	0.00625228708560631
OM4_C_3A_1	0.0165417768700199	0.0108354135298625	0.0181735620817925	0.0264527035219797	0.0104946164451449	0.00367668381872077	0.0117020660987788	0.0149105525874676	0.0175052959092215	0.0126701717729968	0.0157271536810136	0.0102881707116763	0.0131998586610775	0.0203021045713621	0.0076543803623135	0.0121339788823834	0.00656918861973706	0.0113836152552612	0.0105010151949642	0.0128631797190847	0.00504979978689116	0.0215714321833374	0.00880786971065037	0.0168897336940469	0.00200852767736909	0.020422489991797	0.0150785896201195	0.0181391946509522	0.0110289787446805	0.00390504835001726	0.0127862063069644	0.0206829411826014	0.00398565460621696	0.0093492704708322	0.0187077668701633	0.0169691236418764	0.00928554941836348	0.0120253433848919	0.00757954069081275	0.0116394242546415	0.0134465501571617	0.00704208330520033	0.0239119896884122	0.0100254840130818	0	0.00929607279517403	0.00733068432991772	0.0128619928581439	0.0112417147393635	0.010851957481767	0.0149721296689617	0.0156840737702729	0.0152663355090829	0.00581040031546597	0.0135357878112351	0.00969983496479249	0.00773566751983752	0.018690630589585	0.014591953294788	0.0190280720694588	0.026291066954077	0.00987617695286048	0.0212791097858349	0.00864582999535042	0.0187256635406773	0.0030273105093047	0.0187795276865775	0.00171140416843297	0.00938032164746432	0.00732761212461169	0.0184202791303436	0.0114393093816372	0.0101022728802257
OM4_C_3A_2	0.0125928329261063	0.0042127021722323	0.0172531363560458	0.0233538897429939	0.00677087552213205	0.00805246487922261	0.0129513492120769	0.0129555960328992	0.015879439834417	0.0108599306963708	0.017190863261655	0.00270343560844916	0.0117661850490949	0.0225721851235928	0.0112670575394787	0.0103463245574844	0.00869831517717901	0.00790571100466193	0.00472540007205531	0.0151102022752844	0.00544210339924123	0.0175142753973343	0.00753214328894168	0.00850796641126667	0.00736562862263381	0.0192827460300622	0.0150959677817033	0.0137409143310993	0.00519405665656929	0.00792712256510552	0.00829250408903145	0.0194691183549328	0.00804635381051352	0.00663716034720655	0.0180274147666432	0.0137973710689287	0.00200015956924764	0.0144907936393809	0.00787749123464226	0.00523116592513669	0.0148456184605232	0.00258174774510325	0.0237264569956615	0.00511049021711927	0.00929607279517403	0	0.00583397315247292	0.00547776632892399	0.0141721979244215	0.00737729720705112	0.0131232938142476	0.00908133016949833	0.0121817411014515	0.00397899855323074	0.00992712884602777	0.00338451157336896	0.0104484700239069	0.0182176383548577	0.00781504334934479	0.0185377707113632	0.025022364230177	0.00245147717985587	0.0198762657639699	0.0124624509912288	0.0164094708116661	0.00662873126052047	0.0174982046328448	0.0102336140245668	0.00958238914347897	0.0020488352041346	0.015566020521157	0.00848685806011704	0.00127172752355796
OM4_C_3A_3	0.0178504887885515	0.00432391085850574	0.0124289797840939	0.0285972645451799	0.0115178201379073	0.00408444058921765	0.0161429381062307	0.017540796734694	0.011339534703	0.0152505695641789	0.0115832373413435	0.00467820769237975	0.00690171486002348	0.0169098520977775	0.0130798329708252	0.014684220002519	0.0108636380043059	0.00412020795262128	0.00367253044554146	0.00932605988603053	0.00714576211740286	0.0229289105639324	0.0020564502541057	0.0142211610821758	0.00556862826100284	0.0146211965939726	0.0189840145627564	0.0191619750578171	0.00407262995583511	0.00868931166029476	0.0054618123348027	0.0148470037727711	0.00884141232377715	0.00205995628325384	0.0131261508947333	0.0188550608373697	0.00425822364801914	0.00867703359864417	0.00204430106499507	0.00478148610496786	0.00918048751427018	0.00372339096964897	0.0187673467104668	0.00297888771535986	0.00733068432991772	0.00583397315247292	0	0.00622781878666126	0.00833862559957246	0.00355680681111271	0.0176765010324059	0.0148522223213913	0.0171409484243039	0.00610478354728177	0.0149408177811943	0.0035984154701748	0.0126317974563817	0.0224355133387554	0.00749544367251142	0.0135745641400543	0.0296951210985052	0.00802677862814831	0.0153545889800194	0.00673858079023378	0.0122655455334133	0.00650160469642496	0.0128479273655944	0.00723392078696404	0.00387470520519408	0.00439824268419175	0.0205794445697805	0.0131257962318928	0.0071052842470534
OM4_C_3B_1	0.017333670459591	0.00203065257994929	0.0134012064730975	0.027884157950067	0.0120882299420475	0.0101788619197747	0.0184277924758566	0.0181710796848535	0.0118187672995338	0.0161909897593829	0.0146274165597832	0.00294643135027334	0.00853662083857793	0.0199180775293937	0.016544718360178	0.0157029828981432	0.0139994046003244	0.00476701232655153	0.00255532346890446	0.0133313364518052	0.0104225010130827	0.0219143420206887	0.00643580105746508	0.0107512547929052	0.0108750952107007	0.015150861862149	0.0205018806506891	0.0182351553221006	0.00222432136044722	0.0127485897993114	0.00411026946298092	0.0152900249933111	0.0128878561266047	0.00515131897266601	0.0142203212225641	0.018695943317708	0.00401389864165016	0.0129638574804691	0.00765553206835981	0.00149907508405544	0.0126206399442467	0.00620609112916587	0.0197649884024218	0.00329380993266896	0.0128619928581439	0.00547776632892399	0.00622781878666126	0	0.0129884735809919	0.00459742794534766	0.0183500243581816	0.0129684637385303	0.0172001485952735	0.00892765880574321	0.0149785385913925	0.00317657239654853	0.0157931182910597	0.0235082007428638	0.00234847305710196	0.0147786767466835	0.0300338302711417	0.00761300969005232	0.0155853977810002	0.0122350898373995	0.0119640851238586	0.0109486102159256	0.013444113475331	0.0131801639392327	0.00825093160816908	0.00631141546150843	0.0204605129794173	0.0137871650321676	0.00612204585470646
OM4_C_3B_2	0.0258179373424786	0.0117357963932252	0.00816523470795619	0.036427758142808	0.0193830375256787	0.00816393507551202	0.0226573560182836	0.0250428059456529	0.00829429129655838	0.0227136880962064	0.00459263329965356	0.0126709473778754	0.0059357144379492	0.00915439623590722	0.0188178480616869	0.0221417771342883	0.0172657106916492	0.00833343543088451	0.0108880741381564	0.00169674301398029	0.0141681107354079	0.0309515678851611	0.00686691531644551	0.0224860937227444	0.0108093082872935	0.010219387818168	0.0258823834999899	0.0272247442043858	0.0109244396851901	0.0145946997770295	0.00956488964061213	0.0104991901098341	0.0147235266320154	0.00807492084165282	0.00841945897835556	0.0266635916169612	0.0125034906377827	0.000894551951451947	0.00629664484150262	0.0115737761270159	0.00273222766558519	0.0119379268468968	0.0129375527673854	0.0100988895568595	0.0112417147393635	0.0141721979244215	0.00833862559957246	0.0129884735809919	0	0.00840017107928942	0.0251501991006065	0.0231604042160679	0.0249196508870051	0.0136634380300373	0.02281569182558	0.0115304702785732	0.018745512274649	0.0294744996967022	0.0128928918911721	0.00856150264719705	0.0369847698650362	0.0163185784059626	0.0111566025893169	0.00260409825383765	0.0098583439824636	0.0126093949341739	0.0089494887387311	0.00983566596368089	0.00481760424016832	0.0126240976181682	0.0283209813492253	0.0208504429421933	0.0154435459145407
OM4_C_3B_3	0.0199641993003241	0.00368116649444555	0.00987647074080841	0.0307282025200293	0.0139373802354472	0.00741547171479171	0.0192616079854579	0.0201179291399406	0.00852750613444665	0.017907219496975	0.0102571679000516	0.00501921108308368	0.00442992638220316	0.0156288885633104	0.0164653262815775	0.0173592324607566	0.0141395491994314	0.000599811361929469	0.00287061947475539	0.00875447549605847	0.0103583097861175	0.0248823483391093	0.00236755874942886	0.0147648451167279	0.00912479865135686	0.0119238439757635	0.0218951774063663	0.0211127086283049	0.00268987216226029	0.0121391113212533	0.00196636184725698	0.0121177635571117	0.0122911138718572	0.00150424415316422	0.0106522443598194	0.0211357339396098	0.00538146640794133	0.00836787992706854	0.0038169458349576	0.00324344020486652	0.00811721214881356	0.00627672166928243	0.0163508901794355	0.00228156988577123	0.010851957481767	0.00737729720705112	0.00355680681111271	0.00459742794534766	0.00840017107928942	0	0.0202719748227957	0.0162688452976005	0.0194864025351829	0.00910977522929396	0.0172364066944732	0.00402966277463162	0.0159421699699843	0.0252271414195631	0.00477020646209697	0.0111665151340088	0.0322650229948896	0.00982573907134411	0.0125490067915995	0.00786024131087969	0.0091874151372763	0.00998461257059871	0.0101351512242138	0.0105940428027254	0.00374620014500438	0.00680903585244566	0.0228980855264195	0.0156296765390086	0.00853262351312254
