	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_2C_2	0.0169129257984709	0.00548034695183029	0.0304983864932275	0.0253348089867134	0.0651514513528918	0.0290529113845512	0.0205141119867529	0.0557701426154901	0.034204515575227	0.0331980029679928	0.0902229555903393	0.0799100474195456	0.0610294555651757	0.0758176751570151	0.0255919286870065	0.0383940946267756	0.0815582285980127	0.0649771806788318	0.0488880014336744	0.0736692140541673	0.0300264686927372	0.0431491617778356	0.0608343600585124	0.0212486742210643	0.0304979764707146	0.0497874934162301	0.0173376876761873	0.0227393231672541	0.0232109999793674	0	0.0100798344041485	0.0351567521437585	0.024122243051914	0.0191348220370279	0.0516258320236494	0.228481477190404	0.0238048949077553	0.0542059153280343	0.0442794467389654	0.0329668030098348	0.0318529434685748	0.0580357579543791	0.00517572258721704	0.0605003901453065	0.0330768087669474	0.0362569859655132	0.026451349412761	0.00961318564418766	0.0128489934425385	0.0382751269495237	0.0150724629908031	0.0168272318562111	0.0474666017348448	0.0290113011083492	0.0193245048468745	0.00852774734343827	0.00871986318195743	0.0363753530657531	0.0385256003988442	0.0462934175186689	0.0241588132071295	0.0190334754678777	0.0109798266935281	0.0395203042382781	0.0167129204243395	0.0146715978627716	0.039507796660525	0.0299062966795608	0.0438197330653055	0.0209280722103972	0.0197396492343035	0.0124459434110841	0.0346242822716229	0.0178326750912821	0.0423469364241647	0.0231304245601782	0.0304377392737663
OM4_C_2C_3	0.0267808348523274	0.0094598178311784	0.0403032722568607	0.0344024532709697	0.0637017853395436	0.0236335912020226	0.0142977142510503	0.0532076731269321	0.0273604902639694	0.0246381604007913	0.0992818021173555	0.0874389599161296	0.0682587277280761	0.0739084958601171	0.0207568128023334	0.0297513506409185	0.0907250140289917	0.0738673523311982	0.0580163751859679	0.0814076459350466	0.0396653033840475	0.0519458580418278	0.0701761802469959	0.0303910418049726	0.0386622039062371	0.0479391411905871	0.0125747403738129	0.0156102430257441	0.0304222114622893	0.0100798344041485	0	0.0349852799599536	0.0198139786983685	0.0128007147872995	0.0484842586568627	0.225215581862446	0.0168494467270809	0.049319970672571	0.0361753836609119	0.024497150438376	0.0357844000417779	0.0500121443916024	0.0125223010296817	0.0593912382896537	0.0287991025737063	0.0289072188012501	0.0334398859382865	0.0178606892221563	0.00849554209745747	0.0379118807854871	0.0135423330026224	0.0121493124060058	0.0573157686365028	0.0374783411931142	0.0277439241004784	0.0173141004618755	0.0092905900645573	0.0319730956541761	0.0305869369775443	0.0374330387121966	0.0331596958907824	0.0284400558914156	0.0199147693758347	0.0473516569192754	0.0262936508135877	0.0211131028293407	0.0360168572566244	0.0217743796404445	0.0350063123737189	0.0216299942975047	0.0130710995942569	0.0102127652751561	0.0302317881432773	0.0113010148877751	0.0340241594199625	0.032834269053716	0.0393355271608183
OM4_C_2D_1	0.0380544772408628	0.0370379643145588	0.0525926400191405	0.0533648055629743	0.0319255546657783	0.0199079526554781	0.0260652902261612	0.0222572655967454	0.0242040250161626	0.0323679416776753	0.112263959869266	0.109783977649682	0.0920936614654882	0.0421896977633219	0.0193542263922261	0.0345995051590387	0.093573870017686	0.0907799841177515	0.075171849424625	0.068081643517987	0.0540590447451384	0.0710821861559014	0.0696081689946356	0.0493668788162004	0.0617312726052767	0.0169125946453881	0.0236015345611966	0.0263145785644114	0.02693861391589	0.0351567521437585	0.0349852799599536	0	0.0185581527509549	0.0266320397950409	0.0200788273401602	0.210975282341455	0.0265883565586639	0.0270291815828435	0.0338671419804399	0.0328455920108049	0.0180024193761853	0.0434839949080839	0.0390941049561315	0.0257592925033165	0.0149822717947949	0.0268085669342849	0.0267707873533174	0.0300710796691727	0.0285045811082705	0.0114813468548202	0.0217637757612922	0.0280222258090372	0.0603504043664466	0.059337322252995	0.0513402156885047	0.0418292948842829	0.028972951615021	0.0168987128149929	0.0317129036477783	0.0404710214128811	0.0366163606791064	0.0484089441864691	0.0435350970447742	0.0387301234986136	0.0455629282827145	0.02477301593796	0.0132295898460383	0.0297956854381663	0.037377746201588	0.0162005985656187	0.0263372968156685	0.0262052725696859	0.0150108642669245	0.027252637919203	0.0339540528478287	0.0502759539524753	0.0591061225989903
OM4_C_2D_2	0.034880654436486	0.0242025554276921	0.0505380617956034	0.0478994380286843	0.0464835837534636	0.00709476993826272	0.00886607605363614	0.0341351637163385	0.0125644654430152	0.0162485610242585	0.111646654264275	0.103288292603946	0.0844391109344911	0.0561408774910964	0.00336706019521564	0.0201932293439976	0.0981185839265522	0.0874938995594973	0.0710477589420464	0.0797075812681034	0.0508345474200637	0.0661938627195107	0.0751922749631713	0.04353091357244	0.0541839991116591	0.0303253397530894	0.00767509148022473	0.00824405818033455	0.0301513960655488	0.024122243051914	0.0198139786983685	0.0185581527509549	0	0.00909501701511447	0.0299909466440904	0.216530524322772	0.0090213367062417	0.0303647140502101	0.0235956289845504	0.0166444040805484	0.0278460434887216	0.0363334005206823	0.0276357741598518	0.0413869755494754	0.011328841946097	0.0146802791284278	0.0318063083660859	0.0242662166668794	0.0153090633536734	0.0236691800493691	0.0107229726559339	0.0133502005554263	0.0634062361380718	0.0524881539248594	0.043056210523923	0.0321254560037503	0.017789289223853	0.0133101214396159	0.0185194380298501	0.0279465956581764	0.0375595567648757	0.0417812788446868	0.034693721229508	0.0465256799335089	0.0391712737866512	0.0222040695471142	0.0165388538702215	0.0139475638708611	0.025499310933128	0.0135661485725092	0.00983859187676646	0.0125153674213382	0.0113036556169824	0.0101442866335367	0.023222257818038	0.0449857203111707	0.0535273534736374
OM4_C_2D_3	0.0329351450446544	0.0179420145525465	0.0482949790359001	0.0443015721126514	0.0546012638423949	0.0126548691784484	0.00485837048165447	0.0425226212587522	0.0163003111156022	0.0151610737806749	0.108906772229492	0.0979991960351971	0.0788129989404629	0.0642292347957575	0.00999322477417497	0.0204719052414107	0.0979099495012994	0.0837914637862018	0.0671601815200818	0.0831678676169926	0.0482508072076751	0.0619582816543231	0.0757435769282349	0.0400242174330372	0.0491356161674203	0.0385630855638194	0.00594066910923763	0.00551828000805345	0.0317040143388639	0.0191348220370279	0.0128007147872995	0.0266320397950409	0.00909501701511447	0	0.0382361690331833	0.220498723876225	0.00574398572261474	0.0375527479235447	0.0259596855704913	0.0153053908618403	0.0324670830721422	0.0392230473963316	0.0219157053099594	0.0500296547854892	0.0185466804423038	0.0182221551089583	0.0341544445208934	0.0221631987274046	0.0101898311707094	0.0310144868637431	0.0106984419088597	0.0065377402977176	0.0630631341683532	0.0480154761795022	0.0381825265609363	0.027032842882822	0.014809483337058	0.0205418011834137	0.0201217033103713	0.0281886516694085	0.0374756395649906	0.0378202154110487	0.0297831173236393	0.0490160820956071	0.0352550691424758	0.0227285301450127	0.0249679892138712	0.0118087344522872	0.0264754913633675	0.0170347264840074	0.00716175649345884	0.00979211481712612	0.0190972615415104	0.00183456780396066	0.0249313504731566	0.0413614873190521	0.0491936604592989
OM4_C_2E_1	0.0571341962846488	0.0530481418063061	0.0715010377149297	0.0718364745775222	0.0187416935684061	0.0266928791971862	0.0375704692034979	0.00871902971632083	0.0262899696552102	0.0360238039741365	0.130776526450703	0.128790862691911	0.11086380440626	0.0268244647431503	0.0298203140506307	0.0353141108956984	0.110055887399846	0.109866443799196	0.0945702709664133	0.0804933309586214	0.0728581547021321	0.0899061161615557	0.0866414202576952	0.0678442014190304	0.0800739954598851	0.0073533554846164	0.0366865468273431	0.0360993978388047	0.0457987835622295	0.0516258320236494	0.0484842586568627	0.0200788273401602	0.0299909466440904	0.0382361690331833	0	0.198040352539687	0.0361848054198896	0.0138162838555709	0.0299786403905771	0.0371517374652532	0.0344964301412131	0.0338940883406982	0.0556016291624347	0.0154682412722127	0.0200794536636493	0.0277579354031736	0.0453448060010228	0.048390348010106	0.0419236833831626	0.0191879883610424	0.0366723213899666	0.0407448441612504	0.0790293178425576	0.0776274047919452	0.0692237876955051	0.0590288273486245	0.0444783858231474	0.0213832151523287	0.0325383512800411	0.0377612104835478	0.055345749846908	0.066828798885022	0.0610067863822392	0.0555320086515038	0.0638296824822035	0.0436718994527147	0.0143049841647609	0.0350328574443667	0.034211856609303	0.0323982114340281	0.036741488393696	0.0408808052249148	0.0197917091380185	0.0390979700852759	0.0307180887337263	0.069267967699341	0.0776589479057752
OM4_C_2E_2	0.232024769607756	0.230478544430789	0.238782792814886	0.240778886369209	0.188819895945364	0.211457822474149	0.22163737782346	0.201127649642046	0.209899278900752	0.216339560694208	0.276116905067838	0.284262564179739	0.271585206804339	0.184115194340097	0.21717540951803	0.214325664128867	0.250353422476159	0.266359721322539	0.258444395688281	0.222608092071347	0.240132823703105	0.252257667094557	0.239252131473001	0.239229903315961	0.247000055796464	0.198178802540973	0.220147641458903	0.219425297193984	0.222354847789732	0.228481477190404	0.225215581862446	0.210975282341455	0.216530524322772	0.220498723876225	0.198040352539687	0	0.219944320110138	0.202633046553331	0.208336903064228	0.218340447261484	0.21249971461345	0.204404198969585	0.23095278911134	0.197545214007614	0.20786848060599	0.211284414308459	0.221215231684846	0.2269304058808	0.22009416284095	0.202942656241182	0.218574024281698	0.220700414104328	0.241415049788696	0.244463207074702	0.239307219005828	0.23261222184497	0.22393956745645	0.213249377154362	0.214766832269298	0.212680442919718	0.227376599399765	0.23808271971301	0.233599236853878	0.22198250299514	0.235156113717944	0.224354383317804	0.207343240580339	0.21528569132722	0.208264291323358	0.214802439804272	0.216488988335912	0.222036597539607	0.210473208585876	0.220435013253044	0.206536232956797	0.24063476862673	0.243938052743315
OM4_C_2E_3	0.0374073972414232	0.0226620606680661	0.0529569829743381	0.0486932556547528	0.0533808619907731	0.0118988186176365	0.00389504976141189	0.0400861766394957	0.0131837365184736	0.0108728462401249	0.113432483351863	0.102334624072369	0.0830929545221482	0.0625019928153567	0.00796952293633358	0.0160160589643527	0.102242991566778	0.088334660979534	0.0717438558564068	0.0865475518499823	0.0529831506050922	0.0666126080163661	0.0799540938607436	0.0442567089240549	0.0537630876709638	0.0374407799674388	0.00848890371376555	0.00297085202955391	0.0355709891628577	0.0238048949077553	0.0168494467270809	0.0265883565586639	0.0090213367062417	0.00574398572261474	0.0361848054198896	0.219944320110138	0	0.0340026721657498	0.0215472315524063	0.0104912484776165	0.0353191679979448	0.0349243946733556	0.0268667039048962	0.04846283164434	0.0172247456332067	0.014152065934849	0.0379061467582691	0.0266791311738153	0.0143880605264933	0.0317643160303431	0.0144670840339924	0.011260212676091	0.067508918410309	0.0526298943680909	0.0428814564882633	0.0319464523962698	0.0184925184014168	0.0170422723953198	0.0152013572765034	0.0235127348123642	0.041975702871631	0.0425403343096418	0.0345990261503937	0.0528695363615652	0.0401093370197238	0.0265759992347546	0.0231442760644941	0.008349675705186	0.022379140282416	0.020271620381614	0.0101896445495063	0.0143513136822099	0.0165221742862178	0.00704793434364676	0.0210944643149939	0.0460241696795195	0.0538299073657693
OM4_C_2F_1	0.0624200549231588	0.0544107732704573	0.0778304360854813	0.076750160388134	0.0299715277146606	0.026776971595048	0.0363308097349615	0.0144016915317727	0.0236055227735216	0.0309812671500104	0.138266005614836	0.132689870766829	0.114100326003901	0.034838318543101	0.0292344566535488	0.0288919547011573	0.120094390652817	0.1157041395846	0.0994757933888867	0.092515044909723	0.0787867612490807	0.0950536173206116	0.0963966636870665	0.0723971897112409	0.0839280383914853	0.020526095759597	0.0374474183607715	0.0345371358314119	0.0531528669400186	0.0542059153280343	0.049319970672571	0.0270291815828435	0.0303647140502101	0.0375527479235447	0.0138162838555709	0.202633046553331	0.0340026721657498	0	0.0226139934716496	0.0317650703484248	0.0437098923711452	0.0228787460536055	0.0578648586656271	0.025760587206133	0.0224404012905591	0.023253623258107	0.0533652475773924	0.0526159923364468	0.043901655678273	0.0299427692050964	0.0397068122204047	0.041151909945969	0.0870969733315898	0.0820240268447705	0.0729306710255449	0.0621574359735219	0.0471749563703642	0.0187773561542923	0.0256041158584189	0.0290828914842784	0.0625326766113632	0.0711326460720674	0.064521330453839	0.065310631335901	0.0683375456696772	0.0487725071062184	0.0161930602912601	0.0317125708511164	0.0280202716437507	0.0376991798084316	0.0375372531976552	0.0427195226025906	0.0196706011809045	0.038831576749588	0.0255897756691515	0.073785470084052	0.0824836509249617
OM4_C_2F_2	0.0574746997838266	0.043492764141398	0.0728934049757162	0.0690502804828142	0.0478645240856384	0.0191135548855137	0.0250306308607643	0.0344988826166685	0.011927419172773	0.0128369494038007	0.133390809934042	0.123159082602578	0.103911801987527	0.054368578629047	0.0219711480564181	0.00888169466358547	0.119712175823587	0.109005607389563	0.0928131998745904	0.0992567017738801	0.0730554826011484	0.0872663313566115	0.0972916926453542	0.0647151035777437	0.0744840355574626	0.0348542320996242	0.0278706873489246	0.0220646498969825	0.0525858889476721	0.0442794467389654	0.0361753836609119	0.0338671419804399	0.0235956289845504	0.0259596855704913	0.0299786403905771	0.208336903064228	0.0215472315524063	0.0226139934716496	0	0.014211190034315	0.0474324119075481	0.0144440281481838	0.0473938444654386	0.0448618501791058	0.0203896222321617	0.00929853503277163	0.0540911651828237	0.0466740789989552	0.0329248709281658	0.0362521355723131	0.0323138002796934	0.0302388819809444	0.0863975298906048	0.0731124152885294	0.063416695633459	0.0524185998734986	0.0378934765151423	0.0191763499121339	0.00859587735942489	0.008118468568506	0.0603008121324027	0.0631561773904046	0.0550591195731189	0.0681281379659193	0.0605377837676925	0.0452619468891819	0.0227490421493222	0.0154901095155463	0.00609922365151172	0.0348657641390661	0.025702813837757	0.0336235243939716	0.0190258716550962	0.0269803512944865	0.00560359285935167	0.0668824358151899	0.0743946646320492
OM4_C_2F_3	0.0474773038775513	0.0313671003193093	0.0627459077072465	0.0578042856068719	0.0554475090607698	0.015986544663212	0.0137052331623619	0.0411171012438988	0.0124135645177102	0.00288640527464525	0.122754136559068	0.110368430726472	0.0909869635798163	0.0634569857304691	0.0147305963375137	0.0065481795588185	0.111975719437836	0.0974200131192002	0.0809630776093021	0.095718021464043	0.0624910398269457	0.0757283229983932	0.0899062082725909	0.053374535831413	0.0624125475707399	0.040278781129475	0.0179954752694353	0.0111321980078289	0.045605272247864	0.0329668030098348	0.024497150438376	0.0328455920108049	0.0166444040805484	0.0153053908618403	0.0371517374652532	0.218340447261484	0.0104912484776165	0.0317650703484248	0.014211190034315	0	0.0441083643800387	0.0269735426937263	0.0356755844705628	0.0508256794436665	0.0209565493504825	0.0100343668967216	0.0477150478788196	0.0368627413649907	0.0234865483462655	0.0374163954090111	0.024014165322281	0.0205994561575292	0.0776147092985526	0.0613770571398472	0.0516302026521536	0.0409396578794053	0.0275181048457159	0.0188824594526115	0.00706165057592354	0.013892976250684	0.0520702096652914	0.0517771215715559	0.0436945678793798	0.0625666942353013	0.0495907923951846	0.0366078409738073	0.0254189203758857	0.00804851396561258	0.0143321970498844	0.0293616528844364	0.017140391918861	0.0234299373631529	0.0193055142692213	0.0164177204730803	0.0148654184718709	0.0555540116584384	0.0630802262558467
OM4_C_2G_1	0.0281844422590132	0.0350248562012639	0.0399166729388743	0.0435767185315575	0.0403431812704243	0.0298590526143386	0.0336576084911404	0.0376251882797102	0.0360590208122954	0.0433399879611046	0.0979144858806342	0.0987367281032268	0.0821748164604069	0.051326867204729	0.030094240303802	0.0468642535227651	0.0776693704191498	0.0779848589230553	0.0634227755834878	0.0531860434152646	0.0420595047468008	0.0592146945934464	0.0537529105148537	0.0406906322928246	0.0521598801167452	0.0288063508839431	0.0292408171205429	0.0346615789398706	0.0140632372215458	0.0318529434685748	0.0357844000417779	0.0180024193761853	0.0278460434887216	0.0324670830721422	0.0344964301412131	0.21249971461345	0.0353191679979448	0.0437098923711452	0.0474324119075481	0.0441083643800387	0	0.0582099213893804	0.0348853741572183	0.0370460459967092	0.0272078457420181	0.0397641894923402	0.0125792457216121	0.0239592805514228	0.0294157604600324	0.0166579525308677	0.0236892225329779	0.0307367183392907	0.045396873750755	0.0494762360520537	0.0430073274877112	0.0355287003395821	0.0288645877178922	0.0328670829420671	0.0450226795059022	0.0536673027162357	0.0229290758966587	0.039281272847943	0.0363225618954353	0.022224860386296	0.0360856924868377	0.0191018923067153	0.0290762874135429	0.0392494316999865	0.0496938891300326	0.015685532356379	0.0312043384835047	0.0280271871029746	0.0298431094846751	0.0322109794977511	0.0460883949666018	0.0403134007037417	0.0481964237819004
OM4_C_2G_2	0.0708539589567124	0.0568556166600992	0.0864001766190242	0.0829706508216746	0.0499124918405219	0.0313867490443683	0.0385300880469386	0.037048136036395	0.0248472289186475	0.0258742819660956	0.147125059355996	0.136509932846644	0.117208863955879	0.0537919996611214	0.0348770851694173	0.0212513162858043	0.132706448210521	0.122698691874695	0.106181743572891	0.109744244862728	0.0865920594124765	0.10096499167601	0.109886050371548	0.0786343809436929	0.0881058763813131	0.0401965477655426	0.0415423327877854	0.0357084523328759	0.0650512016506099	0.0580357579543791	0.0500121443916024	0.0434839949080839	0.0363334005206823	0.0392230473963316	0.0338940883406982	0.204404198969585	0.0349243946733556	0.0228787460536055	0.0144440281481838	0.0269735426937263	0.0582099213893804	0	0.0608456613604681	0.0479344967551544	0.03166989159753	0.022524623456661	0.0662068223075498	0.0600317866465912	0.0468100452217857	0.0454684073238095	0.0458191660431978	0.0432477105354757	0.0991266295833937	0.0868903540116453	0.0771089228755871	0.0660034789870291	0.0519142126269769	0.0292350821496637	0.0207002772370751	0.0153075084671622	0.0731562383019811	0.0767957407261238	0.0687511801092417	0.0797392693784378	0.0741510315748877	0.0583271748269884	0.0308022694753215	0.0289192160747189	0.0174587020585829	0.0472111212066878	0.0392732728266846	0.0470297482032381	0.0298656859677855	0.0404081802617918	0.0182360667878725	0.0803567370027354	0.088148229477779
OM4_C_2G_3	0.0174316573835155	0.00478882286705748	0.0295046504494854	0.0240425391718989	0.0691074918196265	0.0322977924605646	0.0238200831529609	0.0597614372836582	0.037500744439547	0.0358691295721054	0.0883883285696369	0.0765833560318684	0.0575630285393563	0.0797818571048102	0.0292670002062461	0.0411437382838296	0.0812674526186093	0.0625777768778228	0.0461645621972968	0.0752152964434593	0.0285816922529972	0.040621829033463	0.0610109984901776	0.020405578799889	0.0274170392796994	0.0537436563599594	0.0211381385249446	0.0259570840707943	0.0256778849698478	0.00517572258721704	0.0125223010296817	0.0390941049561315	0.0276357741598518	0.0219157053099594	0.0556016291624347	0.23095278911134	0.0268667039048962	0.0578648586656271	0.0473938444654386	0.0356755844705628	0.0348853741572183	0.0608456613604681	0	0.0645770226399092	0.0368914739706196	0.0395299057482312	0.0288388022176245	0.0122904841040876	0.0165448907967175	0.0421184901383373	0.019186781158327	0.0191914743302927	0.0469663433398517	0.0264939683771405	0.0165272792983862	0.00558639517874756	0.0136188489602023	0.0401687015717836	0.0414623644383031	0.0489566619684245	0.0251051928004025	0.0169697966892568	0.00872950694745213	0.0410896740303869	0.014948954094793	0.0180653824180932	0.0431431007940896	0.032732814633877	0.0468444793715168	0.0245138007770423	0.0228311381526103	0.0157947873388764	0.0384614566244135	0.0206721091000221	0.0455506451185544	0.0211042696369762	0.0282284163409113
OM4_C_3A_1	0.0622001298804643	0.0625390108096077	0.0752110413691856	0.0772593539825375	0.0111292991744134	0.0397491275820698	0.0490774696773346	0.0118617890141334	0.0405856945565533	0.0500630964698948	0.13177651786109	0.133522206356613	0.116551162071402	0.0184811285088947	0.0413382685916516	0.0497384492828217	0.108246624098362	0.112914991152376	0.0984074148362453	0.0744786030945531	0.0770872768982878	0.0945566119755979	0.0848944196294629	0.0735237731916584	0.08642838054216	0.0133802634596021	0.0475611203631751	0.0483538825731974	0.049241142667301	0.0605003901453065	0.0593912382896537	0.0257592925033165	0.0413869755494754	0.0500296547854892	0.0154682412722127	0.197545214007614	0.04846283164434	0.025760587206133	0.0448618501791058	0.0508256794436665	0.0370460459967092	0.0479344967551544	0.0645770226399092	0	0.0329070570500349	0.0420483824658524	0.0478818161596351	0.0553093861371257	0.0526124824962083	0.0251083078550068	0.0464674742833195	0.0519961331327071	0.0792168216951141	0.0836637467464521	0.0762847606429578	0.0671613539622943	0.0536715626763523	0.0330302012516051	0.0465764019550782	0.0523702854916363	0.0587576589470898	0.0730725453946352	0.0687072730484258	0.0548928532978801	0.0702335861438643	0.049627668813767	0.0266454759748407	0.0488050278500111	0.0492017468088372	0.0407668561648643	0.04889777588574	0.0509754190135695	0.0322995999771328	0.0508287943034463	0.0457860699241614	0.0746656539335597	0.0831327749461877
OM4_C_3A_2	0.0420026439574337	0.0340203869955395	0.0572793168624549	0.0557766368126014	0.0365882085110373	0.00772533680202819	0.0185320295467879	0.0256061190614831	0.0100086323314593	0.0196759307861805	0.118091187102835	0.112219228942353	0.093651708284042	0.0460229420951346	0.0117657411643949	0.0215168240870745	0.101626344734799	0.0951661589774033	0.0792812739282713	0.0792262938177934	0.0581171494790297	0.0740252012625783	0.0785553108017708	0.0516352807149496	0.0628488948282465	0.0207889206336669	0.0174959356045624	0.0169711781997604	0.0340103243155965	0.0330768087669474	0.0287991025737063	0.0149822717947949	0.011328841946097	0.0185466804423038	0.0200794536636493	0.20786848060599	0.0172247456332067	0.0224404012905591	0.0203896222321617	0.0209565493504825	0.0272078457420181	0.03166989159753	0.0368914739706196	0.0329070570500349	0	0.013669183946816	0.0349800398346111	0.0318318335294962	0.022399679546476	0.0169571697277948	0.018180573210164	0.0210810655389497	0.0685358968569544	0.0608455303497209	0.0517160726425752	0.0408907413731447	0.0262359618336472	0.0107607671961041	0.0195104790595378	0.0272346208779222	0.0426620285273349	0.0501220932951388	0.0431407389135988	0.0484008639857916	0.0470816033420263	0.0287726050946984	0.00923382850681168	0.0169613628139204	0.0232140078039058	0.0166674868210582	0.0170931862794328	0.0221754033744738	0.00561336865387338	0.0192336896700413	0.0195487909202712	0.0531908373710699	0.0612765076884373
OM4_C_3A_3	0.0489475929211971	0.0357122974773762	0.0643801537973047	0.0608226436001072	0.0461105269190759	0.0109077209857736	0.0172006775360336	0.0325130370425476	0.00515347886562195	0.00859732411282272	0.125095833212634	0.115542317672591	0.0964117938663426	0.0540355582244084	0.0131355944618098	0.00822471521133967	0.111472756523405	0.100788813503034	0.08455088353335	0.0916970167219092	0.0644836972458069	0.0792473756407341	0.0888993246721251	0.0564473970122493	0.0666243756424508	0.0313327174949768	0.0193679126323822	0.0141151330858843	0.0441419701721424	0.0362569859655132	0.0289072188012501	0.0268085669342849	0.0146802791284278	0.0182221551089583	0.0277579354031736	0.211284414308459	0.014152065934849	0.023253623258107	0.00929853503277163	0.0100343668967216	0.0397641894923402	0.022524623456661	0.0395299057482312	0.0420483824658524	0.013669183946816	0	0.0456085285471055	0.0382267216689793	0.0255506378181537	0.0300373237151465	0.0237999905934353	0.023192186923342	0.0777186098661215	0.0650620592875553	0.0554416789262345	0.044454707077033	0.0296146206004973	0.0130905826413207	0.00657191626064924	0.0146306217340925	0.0517089700948383	0.0548789036080073	0.0471324436789259	0.0598685682878228	0.0523513537129628	0.0365059432639133	0.0171313330201079	0.0107074099017944	0.0118342082604281	0.0265947053854408	0.0177198792665151	0.0249678970924034	0.0122226274879003	0.0193539936990202	0.0101319824303098	0.0585366777485676	0.0664694635780025
OM4_C_3B_1	0.0173968915698758	0.0302153825128521	0.0278182460572841	0.0321770279347444	0.0521490235433227	0.0357463362273608	0.0351823074499135	0.0481543206491982	0.0424007215645812	0.0474041787739783	0.0862594606632499	0.0868603887328365	0.0706261451415697	0.0631214453107649	0.0339568370587135	0.0516526755588753	0.0681736578917482	0.0658448401630302	0.0513979588713248	0.0496641341549059	0.0300255326496082	0.0474692030256167	0.0442717257586167	0.029629846317635	0.0412359662234714	0.040242540166701	0.0304058649754862	0.0369879369855578	0.00390288719633965	0.026451349412761	0.0334398859382865	0.0267707873533174	0.0318063083660859	0.0341544445208934	0.0453448060010228	0.221215231684846	0.0379061467582691	0.0533652475773924	0.0540911651828237	0.0477150478788196	0.0125792457216121	0.0662068223075498	0.0288388022176245	0.0478818161596351	0.0349800398346111	0.0456085285471055	0	0.017477289365611	0.0292273062007103	0.0276460543422495	0.0245106271586506	0.0319242463879034	0.0341377342190342	0.038302116796	0.0330126544585916	0.0278188773891967	0.0258424054676384	0.0395329608329981	0.0501759788521848	0.0592792763760586	0.0110174348537166	0.0286736319489706	0.0278726586717625	0.0150905754850733	0.0259891301023614	0.0133897145835067	0.0379236937192967	0.0434803365841139	0.0556421765396465	0.0196727588715853	0.0333789029386194	0.0271576249636099	0.0371124035540336	0.0335706584027189	0.0525913041217656	0.0290742916070376	0.0370127931352321
OM4_C_3B_2	0.0109246688513363	0.013199475865057	0.026720199312317	0.0249436550834929	0.0601245747968643	0.0295084817266684	0.023374585199082	0.0518689992311665	0.0355472657893607	0.0369771062402017	0.0878913770393361	0.0809389979954172	0.0627455956690649	0.0709538019899146	0.0261049221943478	0.0420453648580689	0.0764006797296644	0.0637748160374119	0.0475605710721909	0.0654666648348645	0.0273935264036116	0.0425714257246962	0.0542951576580489	0.0209722961691827	0.0319774647450196	0.0454367143112827	0.0193643513476018	0.0258824236726215	0.0140577573824178	0.00961318564418766	0.0178606892221563	0.0300710796691727	0.0242662166668794	0.0221631987274046	0.048390348010106	0.2269304058808	0.0266791311738153	0.0526159923364468	0.0466740789989552	0.0368627413649907	0.0239592805514228	0.0600317866465912	0.0122904841040876	0.0553093861371257	0.0318318335294962	0.0382267216689793	0.017477289365611	0	0.0162134208691828	0.0334276280218777	0.0148847691585327	0.019326486484312	0.0411853988914294	0.030039103137918	0.0215715788440641	0.0127188692242103	0.0121364180779889	0.0353003623612085	0.0413139643426271	0.0499057539059383	0.0164133942489375	0.0189964176927751	0.0138176155276991	0.0309189417064656	0.0159639441790675	0.00673347528487513	0.037223724583108	0.0331104838638931	0.0472298418441303	0.0168180508034425	0.0229496840090549	0.0149782656968279	0.0334498110374328	0.0211950455613552	0.0450418446113008	0.0214613919205611	0.0300040738780332
