	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_3	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_2D_2	0.0158311494885847	0.0289744023568576	0.034227554390477	0.0211655655589424	0.0299468109707477	0.0231926884233798	0.01390337231761	0.0133301169988082	0.0134361425765869	0.00114560670720733	0.00407336955363629	0.0129692985838398	0.015061902150986	0.00360552096219695	0.0076844507441177	0.0203949200999441	0.014169979144772	0.0166312139506818	0.0309424767971826	0.027557896192252	0.0159928750658576	0.0140716409570246	0.0164272314114491	0.0186776679047835	0.0220188762664895	0.0340399865452557	0.00491186272716504	6.97253753967769e-05	0.0112628737409963	0.00562650696664178	0	0.00673210116251076	0.00392977658004039	0.00688084769437243	0.000851923012161788	0.00730534946777445	0.00126763238665558	0.00453841414490349	0.0307669894999274	0.031329190869326	0.0288509775508752	0.0136056001517478	0.0170340676988811	0.0164594490964415	0.0438706318605861	0.036129344402332	0.0189942062746741	0.0105651720831946	0.0123254915112472	0.0227106061594081	0.0288877598698743	0.0338650748435489	0.00506812603722192	0.00519617307577057	0.00520521251076836	0.00547464798376471	0.00125691721486511	0.0215385388852205	0.0179881091289274	0.0120186436000496	0.00688569953009399	0.00729687781507349	0.0176085885708047	0.0143532466616343	0.0167904578493596	0.0184426888185919	0.0296672029986472	0.0256374029649931	0.0246921684095564	0.0135870177994433	0.0234600671948435	0.00578256206760482
OM4_C_2D_3	0.00918625957752155	0.0222878805922428	0.0275387636261667	0.01470079730259	0.0232227209018224	0.0168150544251804	0.00717313765872521	0.00676043474825916	0.00804387088260526	0.00601534510234692	0.00484553119318818	0.00625465094409449	0.0112696867564746	0.0101694537613408	0.0038577332635937	0.0153018864804896	0.00791386092553115	0.0111091689533043	0.0242860664848383	0.0213820586128375	0.010698543485532	0.00742689150932897	0.00972751300349947	0.0130188073171915	0.016000945797412	0.0273675890279873	0.00185479051634919	0.00673144320675177	0.00508147789027801	0.00386438347558841	0.00673210116251076	0	0.00434499921083883	0.0135905993026888	0.00592859098237294	0.00719712322989689	0.00605581426246851	0.00223682080055653	0.024450417157219	0.0246135739384905	0.0223433479570807	0.00792799024206939	0.0103067565944991	0.0115850084428623	0.0375363313195038	0.0295428627655342	0.0128782787159096	0.00386385823142985	0.00606440912032115	0.0159796681162057	0.0228148337860837	0.0271994148534656	0.00190187902468664	0.00164455282846893	0.0044890782799847	0.00532451871916607	0.0079678673235505	0.0149698834880142	0.0114382107894357	0.00951339892394734	0.00366863349562802	0.00541963471582808	0.0113622797581514	0.0077173343236355	0.0100722933468018	0.0118978605111704	0.0229600524237486	0.0191587943760914	0.0180351180697359	0.0111170942620965	0.0174213268650664	0.00615400400882197
OM4_C_2E_1	0.0126115903650572	0.0257248081658181	0.0309675103381407	0.0176575307306981	0.0268469367635073	0.0196020341392578	0.0110098473435286	0.0100641936946451	0.00960163585286109	0.00399672717910205	0.000566013949193199	0.0103028264481471	0.0111679487145171	0.00654784729764039	0.00718766917487703	0.0164749414358193	0.010620904281234	0.0127814810896325	0.0276169140456009	0.0238337513084882	0.0121110571946263	0.010892410092638	0.0133222675551442	0.0148394307662665	0.0182585879412179	0.0307390796751839	0.00275813403805131	0.00388675413358541	0.0077784610296308	0.00171062406743184	0.00392977658004039	0.00434499921083883	0	0.0100777642576388	0.00352249257599428	0.00403784073099295	0.00272855334477632	0.0024839323598744	0.0271032006987847	0.0281736482094545	0.0253355209906982	0.00983532743023773	0.0142107853867162	0.0125367522693941	0.040192102374095	0.0326788498939993	0.015296026696473	0.00764988926718757	0.01040722452959	0.0197312738112841	0.0251178889523459	0.0305496870982747	0.00248248749231736	0.00279233658961196	0.00131615232084103	0.00185815138747622	0.00484650033396783	0.0181325608495785	0.014599568034567	0.0082729779404168	0.0030130460940086	0.00344049871531971	0.0139903119636563	0.0118881626956252	0.0140349160229514	0.0150422967762543	0.0264802684765239	0.0221103400343973	0.0213968801085818	0.00989058651829152	0.0196991625731092	0.00252094447478668
OM4_C_2E_2	0.0225775525588351	0.0357253740937765	0.0409754148024246	0.027731856581297	0.0367606279840506	0.0296719010166404	0.0207448024338218	0.0200457125674228	0.0195430506358407	0.00778383667977662	0.00992049315737856	0.0198401549667348	0.020127950534299	0.0035300794488495	0.01425832034513	0.0259988119407746	0.0206964621377287	0.0226590188916804	0.0376517090114541	0.0338309967022809	0.0219115448957912	0.020829045561126	0.0232206061758483	0.0247221268213199	0.0282373499443204	0.0407650408193199	0.0117482220264993	0.0068742806011778	0.017837525044801	0.0117025710672052	0.00688084769437243	0.0135905993026888	0.0100777642576388	0	0.00771716923776726	0.0117588610535902	0.00760134535983235	0.0113681938771139	0.0371378499267807	0.038123635914071	0.0354090702369686	0.0198494606874778	0.0238956283475175	0.0220989058236543	0.0501995105835556	0.042746745335651	0.0253348210332242	0.0173841978046812	0.0191600226181654	0.0295518384637726	0.0350614030165174	0.0405814192759534	0.0118411577087397	0.0120095058378966	0.0110489639148419	0.0108800206230806	0.00562962108172849	0.0281885455095713	0.0246462785670289	0.0166647932289224	0.0130255229686488	0.0127568484879741	0.0240608034462995	0.0212330813331936	0.0236599317199223	0.0250934243753171	0.0364478404752203	0.032184732807816	0.0314156383748484	0.0179612101806939	0.0296717601757047	0.0107049704794769
OM4_C_2E_3	0.0150644733140816	0.0281978203440818	0.0334502340232803	0.0204446858079846	0.0291495774690079	0.0224910502111707	0.0131011477544576	0.0125775759263877	0.0128500088375468	0.00057808062583627	0.00377361150373142	0.0121497722856042	0.0146873011072255	0.00445611084949673	0.00685331913861183	0.0198860917661455	0.0134727649566954	0.0160481388151943	0.0301771278668765	0.0268977683232708	0.0154367688343979	0.0133034120496806	0.0156433601049032	0.0180836941143436	0.021378698711069	0.0332692004148127	0.00413242865749361	0.000875222149794899	0.0105616138519373	0.00516117833911298	0.000851923012161788	0.00592859098237294	0.00352249257599428	0.00771716923776726	0	0.00720185781121897	0.00127974429721757	0.00376682394854788	0.0300827053417335	0.0305382785278328	0.0281253651289568	0.0129848875869045	0.0162194210011019	0.0159605705063081	0.0431874936152473	0.035385734308821	0.0183323450925228	0.00977733751837826	0.0114752098191089	0.0219044669027246	0.0282470107700048	0.0330967540461454	0.00432802752224292	0.00443048124315692	0.0048350621351443	0.00522447330263077	0.00210536011076136	0.0207950211418354	0.0172461505970432	0.0117592448401919	0.00636419037630215	0.00695714990789276	0.0169224843189034	0.0135182831131642	0.0159706234124525	0.0177022886344542	0.0288812364541812	0.024916806112511	0.0239256206086239	0.0133573659771906	0.0228188089919183	0.00564457935057867
OM4_C_2F_1	0.0130301897147767	0.025593105502709	0.0307330957237649	0.0171742072871792	0.0269710367598173	0.0188382961075837	0.0121267702149833	0.0106214877921479	0.00849242532463306	0.00775228917229033	0.0035716932084035	0.0118159349564225	0.00837060636856699	0.00851812984522716	0.010754423957809	0.0143058471147604	0.0104581282368813	0.0113336434350682	0.0273008214784448	0.0225684427564852	0.0104957811030603	0.0115333063595202	0.0139046754614888	0.0133525121186042	0.0169934604157096	0.0304272704536952	0.00628029707816886	0.00724365153205687	0.00816268126436423	0.00338602037178932	0.00730534946777445	0.00719712322989689	0.00403784073099295	0.0117588610535902	0.00720185781121897	0	0.00605442130696835	0.00615211067072251	0.0259759112459533	0.028175836030638	0.0246351038981158	0.00901214149407148	0.0151992514535847	0.0104668064194625	0.0388927239702522	0.0320267214211874	0.0143633340148818	0.00914929579064294	0.0127534512959347	0.0202316537541245	0.0236683351050868	0.0302113042212508	0.00582759517215824	0.00614257963867335	0.00298070494572388	0.00220090648998798	0.00776670958076721	0.0178734475946799	0.0145379729087389	0.00495570452644253	0.00373056579998509	0.00207011885560312	0.0133763133782367	0.0135230080466968	0.0151341426580587	0.0149302157096445	0.0264535944128932	0.0214476093753263	0.0212719097246054	0.00640110638975505	0.0183915732984918	0.00156567588406281
OM4_C_2F_2	0.0149796928356024	0.028131269903873	0.0333835193887135	0.020206219078591	0.0291648281709357	0.0221978870739676	0.0131641913955552	0.0124521190799732	0.0123099175019581	0.00185602200942081	0.00282169140219077	0.0123037899412074	0.0138106757329527	0.00412370747761333	0.0076386361978796	0.0192001901350208	0.0131821816506535	0.0154969533055656	0.0300691507471555	0.0264993925437425	0.0148359087027466	0.013229268549071	0.0156211112993923	0.0175514090099438	0.0209391967331058	0.0331787744287445	0.00420105697710394	0.00121198709393039	0.0102919810726113	0.00443872577558627	0.00126763238665558	0.00605581426246851	0.00272855334477632	0.00760134535983235	0.00127974429721757	0.00605442130696835	0	0.00381910309369255	0.0297403890524147	0.0305260595233475	0.0278938829863478	0.0125150375636812	0.0163337531626842	0.0152612694171587	0.0428387788870915	0.0352044383802275	0.0179450532315888	0.00979437750014591	0.0119055197430845	0.0219665856113594	0.0278045726430612	0.0329976733335617	0.00424898577234698	0.00443684167448095	0.00396989078005393	0.0042087651749548	0.00213481582760434	0.0206233400585195	0.0170749085965826	0.0107512973194039	0.00572849489174551	0.00604360408626104	0.0165960609963503	0.0137661783457381	0.0161136280803901	0.0175254190753602	0.0288501287527951	0.0246732399353085	0.0238264245588583	0.0123199364081128	0.022380558564758	0.0045217654862148
OM4_C_2F_3	0.0112989832611645	0.0244385747043466	0.0296921549628382	0.0166968752502476	0.0254145301451914	0.018763134134416	0.00937877025759263	0.00881201588578378	0.00940501232269266	0.00393593328210758	0.00304572546624345	0.008488668568241	0.011931325989034	0.0079339399398944	0.00471945185255955	0.0166042782358412	0.00976206666356016	0.0125808528447017	0.0264128590761435	0.0232285206246435	0.0120510741066885	0.00953819948103137	0.0118892589758539	0.0145755286823263	0.0177540611997274	0.0295072955837676	0.000382106344534176	0.00453242206252662	0.00685431286932836	0.0028710687304538	0.00453841414490349	0.00223682080055653	0.0024839323598744	0.0113681938771139	0.00376682394854788	0.00615211067072251	0.00381910309369255	0	0.0263740493074694	0.0267936255895905	0.0243721464864368	0.00944199229722068	0.0125313257580341	0.0127458687299825	0.0394776494619571	0.0316229602855018	0.0146717113022584	0.00602871503002	0.00818131782666701	0.0181882499797261	0.0246115374826492	0.0293338000875608	0.000650533890602426	0.000665131371252428	0.00317514252597702	0.00399939974106467	0.00575712802480831	0.0170318343652508	0.0134840069009948	0.00956719286295602	0.00348916239564095	0.004860751995361	0.0132222485130152	0.00994982904669733	0.0123032633022857	0.0139408676623095	0.0251303675547886	0.0211680485583995	0.0201610018489664	0.0112167546181761	0.0191893613177152	0.00479882583877818
OM4_C_2G_1	0.0155162596455628	0.00657733053663746	0.0077410303896543	0.00981058798661712	0.00835977058123137	0.00764140517935609	0.0179409149529729	0.0177265218475195	0.0176343562326428	0.0303052894271064	0.0272250064286857	0.0191984556907296	0.0185294483496908	0.0336219926784418	0.0262568246910158	0.0125718444571426	0.01661659995235	0.0146443754749614	0.00559136016117275	0.0034649728528676	0.0154907862833782	0.0171869177325438	0.0152997163056165	0.0126382501426523	0.00898425995160779	0.00711741186281953	0.0260385341538181	0.0307446907022641	0.0195275053504731	0.0254461135797708	0.0307669894999274	0.024450417157219	0.0271032006987847	0.0371378499267807	0.0300827053417335	0.0259759112459533	0.0297403890524147	0.0263740493074694	0	0.00790068542615403	0.00320173776840289	0.0172950092834307	0.0157712045729233	0.0157624970598778	0.0131135701464148	0.0068164762104842	0.0118108782590561	0.0207173858704204	0.0214516538006408	0.0114074678513876	0.00303732313982393	0.00683254101480487	0.0257729906927108	0.0257135427562926	0.0260949598052045	0.0263197771932958	0.031868066857887	0.00981316723177389	0.0131295472817152	0.0219090982660945	0.0241220823737743	0.0245176273010416	0.0131639408504178	0.0187628930657041	0.0161906401004986	0.0126743730437674	0.00730364663481447	0.00555761336914836	0.0079431138256781	0.0214433069567388	0.00759659242090735	0.0266325617379025
OM4_C_2G_2	0.0155674052762361	0.0026765352690905	0.00319200921380542	0.011130087282279	0.00151784865631657	0.0100238120401357	0.0174512415095285	0.018112743648543	0.0197830764901139	0.0306160571648132	0.0284448238907313	0.0184901083498022	0.0222687072329244	0.0346283621057904	0.0252750285099547	0.0173413034978517	0.0177738716070402	0.0175519449620604	0.00230944331014711	0.00953885428417063	0.0184767303306996	0.0173048956710865	0.0149103175734201	0.016004303398758	0.0127423028956256	0.00332533969440279	0.0264191250655448	0.0313242361080117	0.0204419706883692	0.026708332103886	0.031329190869326	0.0246135739384905	0.0281736482094545	0.038123635914071	0.0305382785278328	0.028175836030638	0.0305260595233475	0.0267936255895905	0.00790068542615403	0	0.00563239649408506	0.0191904685048928	0.0144343223514621	0.0193089028171533	0.0157791524139606	0.00645572816168669	0.0142321801143578	0.0207669649509938	0.0199851047844507	0.00873245271148064	0.0103112103283134	0.00331665075930272	0.026293121595091	0.0261402609304581	0.0274470658554964	0.0278964331939528	0.0325456906625417	0.0103183103099795	0.0136800399842606	0.0251102003027042	0.025452239596389	0.0263562765572069	0.0148765921935342	0.0174073269960539	0.0147464484149858	0.0132675728448549	0.00172407231431286	0.00761254000635712	0.00690851821227959	0.0251422514316771	0.011916443812205	0.0284124682339903
OM4_C_2G_3	0.0132111625113952	0.00364969127857663	0.00670861974837537	0.00769006035726008	0.00564994447791547	0.00580063893693248	0.015531827172937	0.0155854609311995	0.0161540541168155	0.0283012496063175	0.0255131208044857	0.0167512536615207	0.0178009620647222	0.0318808911418664	0.0238251091456446	0.0123037732306153	0.0147206154877684	0.0134305146178444	0.00353203085163151	0.00390773513313471	0.0143355474627356	0.0149462109218148	0.0128548473033013	0.0115886751643173	0.00798764313970741	0.00622174203689236	0.0240202072617314	0.0288344433636053	0.0176047878697572	0.0237322421710492	0.0288509775508752	0.0223433479570807	0.0253355209906982	0.0354090702369686	0.0281253651289568	0.0246351038981158	0.0278938829863478	0.0243721464864368	0.00320173776840289	0.00563239649408506	0	0.0157025324051225	0.0130860051068021	0.0148871223788238	0.0153685696938878	0.00739610401102111	0.0102735212795715	0.0185231492017039	0.0188384021237105	0.00833443797785232	0.00479099678244398	0.00595681559703672	0.0237988772333545	0.0237072830519728	0.0244213511658526	0.0247337282507407	0.0299995730545184	0.00739374888968046	0.0109065704453283	0.0209642394817633	0.0224187573409441	0.0230152129019144	0.011377069380242	0.0161360191967221	0.013489762481669	0.0104469262141918	0.00455893574423212	0.00322645790585843	0.00493844062417332	0.0207329830422189	0.00685898948766652	0.0251286523455116
OM4_C_3A_1	0.0048364202251718	0.0165910950178165	0.0217233778125827	0.00816460882250177	0.0180212529499018	0.00990741687023533	0.00547470004947074	0.0035052202345395	0.000775384491163757	0.0132802937206174	0.00993566158981795	0.00615939501585325	0.00528996830699705	0.0163346358040609	0.0110042167341277	0.00742779130343551	0.00199827275112823	0.00318136628517527	0.0182921000440783	0.0140012745588566	0.00285661721861442	0.00415042854007115	0.00580305000142865	0.0051348621358389	0.00842605628322114	0.0214205912881529	0.00915769664070435	0.0135766641805733	0.00299435075065521	0.0081599418463244	0.0136056001517478	0.00792799024206939	0.00983532743023773	0.0198494606874778	0.0129848875869045	0.00901214149407148	0.0125150375636812	0.00944199229722068	0.0172950092834307	0.0191904685048928	0.0157025324051225	0	0.00752393841209117	0.00403848902145654	0.0303713617153516	0.0230947286778668	0.00549306620090063	0.00524250898677771	0.00865465620636883	0.0115823836667859	0.0152925282401952	0.0212066091065686	0.00880082711903989	0.00881695862402348	0.00880188949092105	0.00905063774229896	0.0146496335413819	0.00887459845697272	0.00567543273029414	0.00645930125354323	0.00683574154700232	0.00731472459558034	0.00436768596744257	0.00748133579923697	0.00765504210969477	0.00602368368585737	0.0174667010630884	0.0124904912993527	0.0122826264651471	0.00718419602609653	0.00986751605935083	0.0094277141504866
OM4_C_3A_2	0.00273821452891345	0.0122751400671137	0.0174658890157706	0.00645262155778089	0.0129990665726968	0.00859996979664589	0.00320151848999055	0.00461883043359916	0.00829927301056211	0.0162556298494627	0.0145705807312039	0.00407806287351706	0.0126401165515304	0.0204566344659048	0.0109184838374096	0.0119349893979351	0.00552637847106009	0.00848201023209519	0.0143800538940016	0.0133973508648715	0.00902291107958118	0.00371019453776695	0.00182170300889337	0.00886677276543269	0.009461753376394	0.0173618930746078	0.012150391529547	0.0170351335225182	0.00704563027452429	0.0129597542070925	0.0170340676988811	0.0103067565944991	0.0142107853867162	0.0238956283475175	0.0162194210011019	0.0151992514535847	0.0163337531626842	0.0125313257580341	0.0157712045729233	0.0144343223514621	0.0130860051068021	0.00752393841209117	0	0.0104668093512371	0.0284324813059821	0.0198211859523375	0.00702822790206294	0.00657008186988988	0.00576538543555072	0.005715544265974	0.0150391844327459	0.0172216199332087	0.0120897276997885	0.0118986157608911	0.013724398350958	0.0143320575738092	0.0182735367251944	0.00604428395782013	0.0038345380578467	0.0138754226324757	0.0118513643509857	0.0131647454541697	0.00572992940376623	0.00306960607596262	0.00043304181943042	0.00408053050384103	0.0128362845215319	0.0102146495467147	0.00828620269040321	0.0147060579967605	0.0104805302498024	0.0149950356303377
OM4_C_3A_3	0.00777528814512004	0.0166329545101157	0.0214092683869622	0.00837050775522307	0.0183740258782137	0.00932528301581318	0.00917885391067786	0.00733151271710263	0.00363065403393218	0.0163420474037368	0.0124809827089208	0.0100476154001864	0.00296047441677553	0.0186926678568639	0.0149217444916405	0.00394077837302845	0.00550618837694169	0.0020890347330282	0.0179745364047005	0.0123047246912379	0.0014530477308708	0.00776487483515139	0.00864565897223742	0.00332395362994575	0.00691658981358104	0.0210045478848792	0.0125212400070881	0.0164189540974612	0.00696277660216683	0.010833661115396	0.0164594490964415	0.0115850084428623	0.0125367522693941	0.0220989058236543	0.0159605705063081	0.0104668064194625	0.0152612694171587	0.0127458687299825	0.0157624970598778	0.0193089028171533	0.0148871223788238	0.00403848902145654	0.0104668093512371	0	0.028503050984659	0.0221560488294501	0.00519721697459695	0.00926910701786696	0.0126334914805699	0.0130459065737989	0.0132798901195595	0.0207584906648662	0.0120962034337792	0.0121833689015718	0.0113115132911482	0.0112861357792757	0.0173525525094691	0.00941216560412504	0.00737102664262249	0.00614845514782913	0.00959705088821189	0.00937830451719479	0.00528330149028074	0.0111787260340995	0.0107148909030038	0.00750148036562806	0.0176230098492061	0.0118983055436477	0.0126423179644847	0.00586405467356665	0.00820032230556414	0.0113955782191128
OM4_C_3B_2	0.0285115035421477	0.0167792776202114	0.0128135221417585	0.0228545837336227	0.0171994630337847	0.0207304295109927	0.0308763073997415	0.0307958018172807	0.0306758004349131	0.043408036516034	0.0403007155080332	0.0321060824758891	0.0310766268430791	0.0466933391496423	0.0391788389739915	0.0249278376060108	0.029725970107907	0.0276090195895023	0.014627984448049	0.0163836614358306	0.0284129574097591	0.0302176778807027	0.0282049029195777	0.0255621405059234	0.0219830702200947	0.0124978560388722	0.0391404987497522	0.0438480559184881	0.0326361098892447	0.038526258778066	0.0438706318605861	0.0375363313195038	0.040192102374095	0.0501995105835556	0.0431874936152473	0.0388927239702522	0.0428387788870915	0.0394776494619571	0.0131135701464148	0.0157791524139606	0.0153685696938878	0.0303713617153516	0.0284324813059821	0.028503050984659	0	0.009324252126654	0.0249055215808862	0.0337731375512514	0.0341910694883297	0.0233160469056224	0.0152335994447282	0.0124699730927824	0.0388786495285166	0.0388167619453043	0.0391627259491066	0.0393571976650291	0.044966970067625	0.0227161894859546	0.026155527958277	0.0345782356649088	0.0372027542756957	0.0375280061796114	0.0262752128896934	0.0314905303156284	0.0288291008925737	0.0256964438919494	0.0167015634082627	0.0184406507102677	0.0201793229937538	0.0339010793323149	0.0205544821001242	0.0396337170386408
OM4_C_3B_3	0.020361141482135	0.00768149510670479	0.0036189370404168	0.0150274870062771	0.0078837591370106	0.013196506237899	0.0225561385166015	0.0228142254878641	0.0235488830946384	0.0355360205696741	0.0328710978924808	0.0237175992859953	0.0250219271192456	0.0392200369923181	0.0307257090362983	0.0192410055931318	0.0220619620007762	0.020791315233158	0.00550762239253126	0.0101276752710672	0.0216868543661742	0.0221185067372511	0.0198925498110271	0.0188983499955791	0.0152432375663553	0.00320763343973785	0.03126369291931	0.0361155304886473	0.0249221260231699	0.0310930675807349	0.036129344402332	0.0295428627655342	0.0326788498939993	0.042746745335651	0.035385734308821	0.0320267214211874	0.0352044383802275	0.0316229602855018	0.0068164762104842	0.00645572816168669	0.00739610401102111	0.0230947286778668	0.0198211859523375	0.0221560488294501	0.009324252126654	0	0.0176668061899229	0.0256913122054991	0.0255569364826081	0.0143815640463827	0.00983497179476666	0.00315349049075198	0.0310662379847794	0.0309586124827252	0.031789754127475	0.0321163482462168	0.0372961259941413	0.014596397436017	0.0181468081074698	0.0282763286322258	0.0297845030341159	0.0304070771594213	0.0187587300189819	0.0228843180605095	0.020188070631048	0.0176923200680138	0.00745374342075394	0.0106071518225687	0.011579650676514	0.0279547659380292	0.0139827368177633	0.0325191443645241
OM4_C_3C_1	0.00505057230009598	0.0115663252319796	0.0165216043125007	0.00317685969269328	0.0132300325916584	0.00447990791906601	0.00742403021210439	0.00644986489765036	0.00589053838396591	0.0185838728153122	0.0154174668668949	0.00866396416190631	0.00812125594727065	0.0218160197194394	0.0152580941561758	0.00504844351748601	0.0049676335568588	0.00332125961210366	0.013070448247155	0.00856779720197837	0.00424544538653768	0.00622038887136328	0.00547673519049962	0.0022068459740489	0.00313839231838469	0.0161686344439901	0.0143526439837618	0.0189694871104812	0.00783071720589861	0.0136375303334788	0.0189942062746741	0.0128782787159096	0.015296026696473	0.0253348210332242	0.0183323450925228	0.0143633340148818	0.0179450532315888	0.0146717113022584	0.0118108782590561	0.0142321801143578	0.0102735212795715	0.00549306620090063	0.00702822790206294	0.00519721697459695	0.0249055215808862	0.0176668061899229	0	0.00938368831494544	0.011325470613511	0.00802166340170539	0.0099469885275789	0.0159392104910876	0.0140529401499416	0.0140196952247398	0.0142908762539843	0.0145400496813794	0.0200765976733075	0.00422114149763856	0.00320642567148891	0.0108900796302074	0.012313316248018	0.0127758294894454	0.00162857502684229	0.00902397823067291	0.0074073009202928	0.00305968768875593	0.0125257246127676	0.00709921400011135	0.00746591010227444	0.0109380724494579	0.00454481185899855	0.0148935955868807
OM4_C_3C_2	0.00533197098554415	0.0184265838782316	0.0236788915460623	0.0109235957474485	0.0193875963708706	0.0130787394682092	0.00337702073181645	0.00299912370448457	0.00567784636936913	0.00987873357242526	0.00802886472488942	0.00271219002748285	0.0099106962166111	0.0139159190556991	0.00592932532385304	0.0125602181310305	0.0044955103132346	0.00823622786714085	0.0204232817992862	0.0177411465150143	0.00807885519239707	0.0035795469799036	0.00586691890588627	0.00991094504632108	0.0125199869172887	0.0235052389149076	0.00565352205709843	0.0105603697389305	0.0023630793666711	0.00649172022029409	0.0105651720831946	0.00386385823142985	0.00764988926718757	0.0173841978046812	0.00977733751837826	0.00914929579064294	0.00979437750014591	0.00602871503002	0.0207173858704204	0.0207669649509938	0.0185231492017039	0.00524250898677771	0.00657008186988988	0.00926910701786696	0.0337731375512514	0.0256913122054991	0.00938368831494544	0	0.00399460055604707	0.0121732702023963	0.0192274489428675	0.0233367276961624	0.00554583456050157	0.00537804637693421	0.00725349531999914	0.00793166269970536	0.011784922642116	0.0111359085992073	0.00762736670951236	0.00943360281928539	0.00552143068923876	0.00708197092345949	0.00779433263706034	0.00439432233214191	0.0063854763055353	0.00808749498557584	0.019106489752596	0.0153575897419071	0.0141723054257159	0.0107779178412306	0.0139046449039203	0.00866095981387569
OM4_C_3C_3	0.00633500934935034	0.0179584674391285	0.023084136683734	0.011832421216201	0.0185078004252668	0.0140526794738611	0.00390256612841564	0.00535678920594522	0.00924927260678998	0.0113769188621465	0.0108968516484537	0.00270594718494657	0.0137068976013317	0.0159102850549944	0.00531941072142367	0.0154210349047138	0.00723158098298926	0.0112012185657848	0.0200903987637122	0.0188824055459905	0.0112881699883203	0.00520451227086756	0.00624876248948234	0.0124785384444353	0.0142871275132142	0.0230185777485902	0.00781704230904126	0.0123424736461879	0.00618266627195649	0.00969724541506984	0.0123254915112472	0.00606440912032115	0.01040722452959	0.0191600226181654	0.0114752098191089	0.0127534512959347	0.0119055197430845	0.00818131782666701	0.0214516538006408	0.0199851047844507	0.0188384021237105	0.00865465620636883	0.00576538543555072	0.0126334914805699	0.0341910694883297	0.0255569364826081	0.011325470613511	0.00399460055604707	0	0.0112786353867306	0.0204865050175085	0.02289192387766	0.00795704878619925	0.00767595781408491	0.010406536659778	0.0111949597974698	0.0135804133059714	0.0116472358934992	0.00864917168084969	0.0134279351543773	0.0090243361721224	0.0107349995746628	0.00971569315979689	0.00270288220980851	0.00537944932658584	0.00905595116529701	0.0184506843941173	0.0159019408868366	0.0140492754709855	0.0147571592042131	0.0155228650546155	0.0119963866354853
OM4_C_3D_1	0.00722559893725418	0.00671582246582004	0.0118078612644538	0.00522703617921291	0.00728525743573367	0.00618737888903307	0.00881015306205693	0.00973657429922246	0.0122928467180279	0.0219557604645046	0.0200495012654957	0.00978863801035922	0.0158164614403718	0.0260868921055311	0.0165513877450754	0.0127470228455037	0.00982873654903737	0.0109870248484471	0.00887774703257022	0.00999996951449074	0.0118265694018071	0.00886433858888998	0.00642496300505079	0.0102197072489419	0.0085790566123902	0.0117456992068476	0.0178094977186938	0.0227093031428651	0.0121728656980779	0.0183663018044354	0.0227106061594081	0.0159796681162057	0.0197312738112841	0.0295518384637726	0.0219044669027246	0.0202316537541245	0.0219665856113594	0.0181882499797261	0.0114074678513876	0.00873245271148064	0.00833443797785232	0.0115823836667859	0.005715544265974	0.0130459065737989	0.0233160469056224	0.0143815640463827	0.00802166340170539	0.0121732702023963	0.0112786353867306	0	0.0116213094028605	0.0116252673783929	0.0177185657531096	0.0175448596183095	0.0191230570650499	0.0196550923517124	0.0239421667092346	0.00408688667395	0.00594755392108832	0.0179698329143835	0.0171716739312707	0.0182835702433956	0.00781647156633647	0.00867706229875109	0.00601651443885534	0.00567506641628643	0.00717294869448826	0.00627738894306443	0.00347861383227485	0.0184063084688271	0.00883272309368594	0.0202492301429595
