	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_2D_2	0.0317023807232681	0.0747274905317513	0.0226456773700145	0.0759590377376926	0.0950243669550777	0.0713391659678091	0.0429438757910853	0.0525636734050796	0.0159284367187796	0.00601731639370767	0.0576297405814061	0.0447445763604864	0.102129132704936	0.0719406391743272	0.0544347865502793	0.0533718461190686	0.0384551726162596	0.0799711135924064	0.0909717171239782	0.0955021282024778	0.0976744880787226	0.0704622832338444	0.0544809132085812	0.043393571775388	0.00675190936908407	0.0587909856670398	0.0645869056304971	0.0385747670781922	0.040782018417478	0.0446440624615669	0.0312748830102226	0	0.0381774818872447	0.0874735140298129	0.0762761445448748	0.0407403095078841	0.0460882992598767	0.0389741487122075	0.0848224291345397	0.0979189258309857	0.0884517341225695	0.079431117689792	0.0669065598130003	0.0306950039970082	0.0553305794052286	0.0368368461329462	0.0102242851966673	0.0304905528904381	0.0380520540835307	0.0171923666249988	0.0411093993990712	0.00592668583798126	0.0547834486271731	0.0346166299684598	0.0616492367445723	0.0509157324799899	0.0749739126344239	0.0651327754640938	0.0619676742571651	0.0420440709139044	0.0188598076735848	0.038749399645112	0.0527428594029493	0.0422560132059671	0.0403995202003165	0.0429241610325944	0.0468065030846935	0.0460499539273308	0.0295076148216353	0.0379217918442081
OM4_C_2D_3	0.00738834315479983	0.0366292390786499	0.0155532639839273	0.0380782160057113	0.0571800758969226	0.0333016039479165	0.00737891924611197	0.0150473026311576	0.022282054750984	0.0323705463757386	0.0197314305048781	0.00685734531967307	0.06415731687717	0.0340150379587638	0.0163177937904095	0.0152124051884342	0.00849246858037481	0.0419832248381391	0.0529112359707769	0.0574948040765527	0.0596171250495887	0.0324527716994342	0.0164289280281259	0.00528377175663767	0.0328398679719115	0.0206897229939697	0.0266497067923134	0.00299534049281188	0.00264290277479271	0.00722368925652183	0.00692488860787822	0.0381774818872447	0	0.0493826292049234	0.038390289358535	0.00758202000831466	0.00872873713963708	0.00262829038155514	0.0467146922832386	0.0600154971183999	0.050754183965225	0.041419424223723	0.0287637859636718	0.0133792418806836	0.0173327331186596	0.00159954904225957	0.0280100078134537	0.00881181377837772	0.000304610819550619	0.0216829220538033	0.00570179749749504	0.0439980968486963	0.0172413337818079	0.00361196204704224	0.0237885313977187	0.013068884814763	0.0371513502800669	0.0269945770555168	0.0239897809363349	0.00640338011827228	0.019447681495783	0.0023032950852501	0.0161630701905442	0.00710365593607382	0.0056468399518692	0.00502852322047051	0.00930558746571161	0.0110286790649821	0.00979367695398609	0.00446870418132497
OM4_C_2E_2	0.0560097938504494	0.0128066100109965	0.0649137572161835	0.0125849235586083	0.0097927776743619	0.0163525559461465	0.0452036061493636	0.0358651715917414	0.0716295955580221	0.0816941742617799	0.0301111331102623	0.0428398013050665	0.0163031848420967	0.0161315904951077	0.0332596325402301	0.0341821932044454	0.0504722089055772	0.0082749340564812	0.00370633432957641	0.00851199105702599	0.0110257771902462	0.017297486142193	0.0330990934851364	0.0442216877347533	0.0819369959335761	0.0287628903279379	0.023228595926474	0.0490883937488742	0.046768849306915	0.0430593448663193	0.0562959253986384	0.0874735140298129	0.0493826292049234	0	0.0122729109869703	0.0477906515485761	0.0416861179140335	0.0486462790591142	0.00287335399677474	0.0116830157715189	0.00805896059562864	0.00859382775411019	0.0206471750970204	0.0589950347601365	0.0322912588246494	0.0507675333611396	0.0773059472830397	0.0573159817130275	0.049500236470405	0.070723167606833	0.0468559097019275	0.0932461180515241	0.033235461906838	0.0529652022124809	0.0262270458083597	0.0367582771058003	0.0152920494052523	0.0225352885589079	0.0257376863536965	0.0459729839831151	0.0687871793754182	0.048850001587162	0.0360119085941498	0.0459293128900754	0.0476227779463378	0.0446436636055085	0.0409384799828126	0.0427947995199034	0.05833129965189	0.049944314814907
OM4_C_2E_3	0.044634417461174	0.0041544535330827	0.0538428848022696	0.000323149761950749	0.0188188338964303	0.00543772271346208	0.033551782045302	0.0262682567957996	0.0605349519938124	0.0706070740927625	0.0186987504828585	0.0316360568348217	0.0285402705379782	0.00438332101929804	0.0229289289925565	0.0234028266500707	0.0386409503151458	0.00400475030215645	0.0152577266295357	0.0194640298879129	0.0232964696472429	0.00608886008980251	0.0219734535678487	0.0334285142198327	0.0705173432908193	0.0178111432983684	0.0117468298314355	0.0377504097833376	0.0357491734068585	0.0316796907603457	0.0452845507669692	0.0762761445448748	0.038390289358535	0.0122729109869703	0	0.0360282467108609	0.0302379984691058	0.037359709651115	0.0103988612497063	0.0217183414258089	0.0124639078272024	0.00371692333686971	0.0107841064571814	0.0471377574382313	0.0210642418758268	0.0398643706662348	0.0660747572512989	0.0458862941693979	0.0384723191343915	0.0593111673748894	0.0352994865211985	0.081973476665088	0.0215723673864103	0.0419997481977761	0.0146588224004328	0.0254202716182891	0.0128170920799081	0.0129676753529906	0.0144071366677303	0.0343856285845577	0.0577778579614159	0.037594413244048	0.0240600514563104	0.034267090543683	0.0360423285011557	0.0334750193423855	0.0295161740575078	0.0308978362562881	0.0468888262045384	0.0384556098855128
OM4_C_2F_1	0.0094783123109921	0.0350528495001715	0.0191350953457255	0.0357059754202899	0.0546870465875587	0.031449928160579	0.00281952402080959	0.0174723916153999	0.0254715142706656	0.0353427871225443	0.0177711342601008	0.0069748877261885	0.0633499903320234	0.0317916948379418	0.016829442674663	0.0150047598202355	0.00279953698435698	0.0398853686387905	0.0511170396718214	0.0554665594027089	0.0584907433367405	0.0305065177697457	0.0152409710028836	0.00885534025998996	0.034691526575806	0.0194870763793596	0.0245749278919194	0.00464854071570181	0.00692403681397521	0.00588997915416073	0.0117638006272673	0.0407403095078841	0.00758202000831466	0.0477906515485761	0.0360282467108609	0	0.00671199885976987	0.00495478576519543	0.0453216196144518	0.0576681103507948	0.0479744763750323	0.0394052301988406	0.0277503948871663	0.0112677623530678	0.0158441496090011	0.00881692846656445	0.0305828303125253	0.0104369434668794	0.00734794283615797	0.0235693848658837	0.00238888770723183	0.0462914709396949	0.0145668684137508	0.00961042897946411	0.021576312382408	0.0114718794994832	0.0373711423993292	0.026397152973467	0.0221127436119774	0.00257801900645834	0.0230609815229411	0.0052803582121919	0.0120712433056485	0.0021370017136016	0.00201285636465998	0.0062606119263664	0.00745557714749361	0.00531561067073039	0.0113490888551161	0.00377504719852269
OM4_C_2F_2	0.0144057484241294	0.0288901605569272	0.0237261685814838	0.0299195646615764	0.0490301450404484	0.0253830581540287	0.0038925230209578	0.0111737508994378	0.0303803594044417	0.0404461262811821	0.0115988863912101	0.00227115880946644	0.0570042027273166	0.0259054629618721	0.0101245603408896	0.00830055944485014	0.00950136811099887	0.033978240031975	0.0451079418419326	0.0495753867223375	0.052238664131763	0.0244764433732737	0.00871232220979527	0.00552017020123913	0.0403520935520116	0.0130446487205529	0.0185556290037096	0.00753189121878589	0.00626227245767311	0.00151364164136335	0.0153228540314029	0.0460882992598767	0.00872873713963708	0.0416861179140335	0.0302379984691058	0.00671199885976987	0	0.00718461917641874	0.0391307331005979	0.0519405346718774	0.0424633589711208	0.0334558880858004	0.0213388616943005	0.0177980909163547	0.00942955364949731	0.0103234733230438	0.0358714782535229	0.0156737859134454	0.00871814563293594	0.0291181204734755	0.00522128584069188	0.0517939127950762	0.00872765678424218	0.0122071372069048	0.0155914422546222	0.00495379650109407	0.030733130885522	0.0198617777749912	0.0159710600983607	0.0044100208171179	0.0276912386318298	0.0074507673298973	0.00745852497912905	0.00459193713387454	0.00600982888169864	0.00379214748418327	0.000765066394518161	0.00445155140294702	0.0166842596650471	0.00826622828126707
OM4_C_2F_3	0.0073922675303448	0.0358528445888528	0.0165443348425582	0.0370429471997969	0.0561580169383665	0.0324154614762793	0.00499974067007915	0.015458668557932	0.023211923226454	0.0332905037744785	0.0186747360584622	0.00582140181521391	0.0637186343722816	0.0330095080524942	0.0160385322943182	0.0146459331834827	0.00609556052416929	0.0410542902757911	0.0521151597118546	0.0566292811126214	0.0590614550983989	0.0315301227619793	0.0155584558152368	0.00563760942538964	0.0333561925794738	0.0198999686167237	0.0256415876976608	0.000626506170329458	0.00280709671996344	0.00569944264558853	0.00818887221481092	0.0389741487122075	0.00262829038155514	0.0486462790591142	0.037359709651115	0.00495478576519543	0.00718461917641874	0	0.0460382650009031	0.0590472032683439	0.0496235387819142	0.0405163989217237	0.0281287322840802	0.0122182828928916	0.0163837149274394	0.00396579121948994	0.0287581073838172	0.00874620932714703	0.00240417254981792	0.0221196298709199	0.00317121670764822	0.0447176574135954	0.0159079527819261	0.00528302768476191	0.0227063877352705	0.0119520947938928	0.0369936135162898	0.0264865167600954	0.0230197679714697	0.00397947964472424	0.0205086885322753	0.000350682856375999	0.0143820234220255	0.00461586156303835	0.00302804817354302	0.00407481265565579	0.00787256072967771	0.0087003135030047	0.00976937037723852	0.00227224898515121
OM4_C_2G_1	0.0534133316800832	0.0102764942886363	0.0622450023196806	0.0106894328128842	0.0125391199742515	0.0139213540836192	0.0427002381867964	0.0330620024367811	0.0689618680761455	0.0790219925253204	0.0275887412633369	0.0402243943450498	0.0182975890414042	0.0138935680996019	0.0305340654194274	0.0315147234988105	0.0480267662610665	0.00657852095424899	0.00657775099338307	0.0113836278937998	0.0132168495719547	0.0148915683270155	0.030497565176486	0.0415293919422905	0.0793383175514062	0.0261508220812671	0.0207786663668174	0.0464915814416116	0.0441098785854143	0.0404834945846439	0.0536231123296102	0.0848224291345397	0.0467146922832386	0.00287335399677474	0.0103988612497063	0.0453216196144518	0.0391307331005979	0.0460382650009031	0	0.0145437668525549	0.00967961192818811	0.00669788746111948	0.0179616857946036	0.0565525088304793	0.0297144743130252	0.0480824490968542	0.0746638431531405	0.0547318888918678	0.0468385178240435	0.0681256882835843	0.044320127557331	0.0906111455600622	0.0307694235370908	0.0502879081002747	0.0237725021913056	0.0341892144081683	0.0124736134030075	0.0197962151173909	0.023225560424905	0.0434479589271729	0.0661050961063697	0.0462347752775872	0.0336507567415347	0.0434280422745708	0.045092857890641	0.042017253073284	0.0383782214201201	0.0403904771038347	0.055749595822033	0.0473845410261155
OM4_C_2G_2	0.0663239567544084	0.0235988366606161	0.0754895276880418	0.0220374655623607	0.0031410382916397	0.0267478959884491	0.0552328827575657	0.0471070707746041	0.0821821514663375	0.0922435592976789	0.0403927884702074	0.0533085467098095	0.0136582117639335	0.0260602043065264	0.0442111949481289	0.0449140368846941	0.0602372468162454	0.0180560471012919	0.00803932448120556	0.00347302924764918	0.00976916780092721	0.0275863659754709	0.0436082136951236	0.0549778148506829	0.0921672875497351	0.0393630628397609	0.0334304075051705	0.0594430302514588	0.057379911669386	0.0533777471852881	0.0669183526963433	0.0979189258309857	0.0600154971183999	0.0116830157715189	0.0217183414258089	0.0576681103507948	0.0519405346718774	0.0590472032683439	0.0145437668525549	0	0.0100542949425693	0.0186364975321474	0.0316042195338044	0.0686848121447071	0.0427246398040802	0.0614630104526719	0.0877339562922019	0.0675741174361208	0.0601076943807373	0.0809809836308297	0.0569927135050843	0.103610160141498	0.0432768254939131	0.0636194951818955	0.0363665040176718	0.0471116356057668	0.0269554575600341	0.0336314574885943	0.0360679873651718	0.0560765099928889	0.0794089185316843	0.0592777712380963	0.045647756935928	0.055944204721299	0.0577312926894937	0.0551414813407725	0.0512177872398447	0.0524856404343457	0.0685748208350602	0.0601500089875917
OM4_C_2G_3	0.0568202839302391	0.0152721862377063	0.0661346569601033	0.0127625041285452	0.0069236905769685	0.0178291606314856	0.0456176324186895	0.0386397566502726	0.0727990633963979	0.0828480974555763	0.031036958642153	0.043961206038949	0.0208485652369265	0.0168335648797698	0.0353827528330802	0.0358511187973635	0.0504905688372331	0.00948338949164128	0.00740805438217262	0.00902602588455316	0.0155998102504762	0.0185435180873954	0.0343735433786225	0.0458493966986776	0.0825791033531248	0.0302595418770049	0.0241419671219725	0.0499882049911328	0.0481146595508906	0.0439307233678292	0.0576213508541485	0.0884517341225695	0.050754183965225	0.00805896059562864	0.0124639078272024	0.0479744763750323	0.0424633589711208	0.0496235387819142	0.00967961192818811	0.0100542949425693	0	0.0101718064800013	0.0230501535811224	0.0588928679002774	0.0334439994704673	0.0522462494430375	0.0782616291584761	0.0580348655071724	0.0508259557428064	0.071416622580461	0.0474238805925648	0.0940929049319532	0.033746733722024	0.0543596748658464	0.0269807530005086	0.0377314133819264	0.0210922418198749	0.025196662445808	0.0268131930443476	0.0464944595035459	0.0700808947507898	0.0498707010871946	0.035915536053352	0.0463189323172703	0.0481447278263876	0.045803736174099	0.04176007381325	0.0427381746173017	0.0590249186867201	0.0506053047629593
OM4_C_3A_2	0.0478406613014001	0.00512296257228839	0.0569279056915094	0.00401819325202583	0.0158981617275055	0.00812274954879069	0.0368721249457312	0.0286556625546372	0.0636363092705968	0.073712998532041	0.0218641179072057	0.0347440811205663	0.0248331622715333	0.00762329136968786	0.0256083599098472	0.0262878691834617	0.0420543023492864	0.000701972267699915	0.0117305999635246	0.0161323452094299	0.0196076868319981	0.0089913949302871	0.0250129898289227	0.0363594705821229	0.0737628156970413	0.0207417576173128	0.0149056349622433	0.0409308220657043	0.0387846420298139	0.0348684606553658	0.0483337099958201	0.079431117689792	0.041419424223723	0.00859382775411019	0.00371692333686971	0.0394052301988406	0.0334558880858004	0.0405163989217237	0.00669788746111948	0.0186364975321474	0.0101718064800013	0	0.0130555834261191	0.05056965436972	0.024148382700525	0.0428581083034032	0.0692375011919287	0.0491180644097571	0.0415170314941715	0.0625464602882038	0.0385767431675728	0.0851627292204401	0.0248762809549906	0.0450240650073964	0.0178859578479199	0.0285740883748297	0.0119494180181197	0.0151534874315409	0.0175045095327237	0.0376762441948264	0.0608411982397241	0.0407376459891228	0.0275227066438375	0.0375933611340053	0.0393318750192924	0.0365714225473797	0.0327203946281204	0.0343380980122476	0.0501273066132395	0.0417055767977651
OM4_C_3A_3	0.0355165265846076	0.00800804197301482	0.0443059835406581	0.0105302927684553	0.0289386145723216	0.00537024304921166	0.0250366542242544	0.0156115018141112	0.0510290680434267	0.061101427591286	0.0100702304356595	0.0223091446953852	0.0356853623661366	0.00683718980020346	0.012641910921329	0.013557116091506	0.0305160926789292	0.013694480584766	0.0242219804436086	0.028888097140271	0.0309575255245414	0.00495580537855982	0.012635079527015	0.0235846385901087	0.0614472961423158	0.00829592633618744	0.00468288878601878	0.0285978685119202	0.0261584107878144	0.0226383055511704	0.0356776811684911	0.0669065598130003	0.0287637859636718	0.0206471750970204	0.0107841064571814	0.0277503948871663	0.0213388616943005	0.0281287322840802	0.0179616857946036	0.0316042195338044	0.0230501535811224	0.0130555834261191	0	0.0390079234878158	0.0119291610750671	0.0301374676326682	0.0567388690563377	0.0368526681494981	0.0288879514005711	0.0502293649976655	0.0265573030650909	0.0727060479793099	0.0134257959613351	0.0323411721867335	0.00696771619703839	0.0163881544986137	0.0104988006674363	0.00218700727187969	0.0060392097642664	0.025717327600185	0.0481743237272966	0.0283159933327398	0.0167509150010543	0.0257664922731927	0.0273423407391417	0.0240872478791524	0.0205773270426862	0.0231149568596623	0.0378736612929391	0.0295573532383722
OM4_C_3B_1	0.00702195980962043	0.0462891030314866	0.0121873310274494	0.0468150058884417	0.0656705160304934	0.0426693179608015	0.0139914382860426	0.0276239609508492	0.0168571743882993	0.0258240420291784	0.0290333599920665	0.0174088753796457	0.074591118526237	0.0429540483188996	0.0277327319170916	0.0260550205440164	0.00853699812099486	0.0510321523505184	0.0622827998186973	0.0665733879908205	0.0697230010745774	0.0417181783917236	0.0264614487419318	0.0178550733096925	0.024272468226097	0.0307373613023711	0.0357995917869289	0.0116012586633595	0.0149821970352199	0.0166842754386575	0.0104999780193002	0.0306950039970082	0.0133792418806836	0.0589950347601365	0.0471377574382313	0.0112677623530678	0.0177980909163547	0.0122182828928916	0.0565525088304793	0.0686848121447071	0.0588928679002774	0.05056965436972	0.0390079234878158	0	0.0270953427805903	0.013182328406618	0.0209049342347791	0.00608833101011398	0.0130903852965916	0.0137519834364223	0.0126418589626911	0.0359457828378483	0.0258048314238718	0.0117571827412452	0.0328034459529426	0.0226846907350437	0.0485144448056892	0.0376231035789017	0.0333651402817141	0.0133911558860581	0.0153195307107118	0.0122246769746428	0.0230913896777261	0.013263706533885	0.0118474831451077	0.0159909251730895	0.0185614194796379	0.0162513475302919	0.0058259195015171	0.0101229382823482
OM4_C_3B_2	0.0237407478059018	0.0194882706604939	0.0328111663205878	0.0207516652824082	0.0398695276873152	0.0160373494049766	0.0131120268845715	0.0085011460153253	0.03952050118958	0.0496082762761598	0.0024821485648088	0.0105998467105886	0.0475977072385658	0.0166893121379325	0.00438349435581263	0.00309221888380101	0.0186240470667569	0.0246956200920336	0.0357466729476734	0.0402661171899899	0.042818799722432	0.0151600396327814	0.00101258289931555	0.0124561355454046	0.0497082225402992	0.00364379104571063	0.00931887433297609	0.0168137024389739	0.0146901806892369	0.0107765740434386	0.0242318635527552	0.0553305794052286	0.0173327331186596	0.0322912588246494	0.0210642418758268	0.0158441496090011	0.00942955364949731	0.0163837149274394	0.0297144743130252	0.0427246398040802	0.0334439994704673	0.024148382700525	0.0119291610750671	0.0270953427805903	0	0.0188168200921251	0.0451251389870345	0.0250457999496507	0.0174143016397198	0.038474015505088	0.0146414954208781	0.0610805318108255	0.0027293876254885	0.0209440217223858	0.00649406809365324	0.00447806346481372	0.02166223871333	0.0105732984026499	0.00666250409556342	0.0137927442307644	0.0367407070867158	0.0165996138852309	0.00618677902722949	0.0138417176287368	0.0154235289838435	0.0124309295323502	0.00867258052602613	0.0114494199925585	0.0260627014858214	0.0176823396465655
OM4_C_3B_3	0.00668742863807932	0.0380357509074805	0.0141967204641598	0.0395536676014302	0.0586428789989143	0.0347423992928883	0.00888657933686702	0.016076892259167	0.020920376911911	0.0309932162373994	0.0212333713852617	0.0084163078439474	0.0654336742366773	0.0354862055543804	0.0176148823739915	0.0166064554014562	0.00934730903969832	0.0434285945105759	0.0543124547943279	0.0589144442454559	0.0609373023024012	0.0339041755521323	0.0178976474398025	0.00656278176177463	0.0316140142907438	0.0221249899232731	0.0281292639020388	0.0041709222377576	0.00416602686216863	0.00882054508993613	0.00557259883688291	0.0368368461329462	0.00159954904225957	0.0507675333611396	0.0398643706662348	0.00881692846656445	0.0103234733230438	0.00396579121948994	0.0480824490968542	0.0614630104526719	0.0522462494430375	0.0428581083034032	0.0301374676326682	0.013182328406618	0.0188168200921251	0	0.0267017401970213	0.00808274894255895	0.00166840494910515	0.0205218206096274	0.00712873837144406	0.0426803286816765	0.0187983881250216	0.00223527802945607	0.0252889797728423	0.0146011300471463	0.0383421230990586	0.0283308935422221	0.0254640813835647	0.00788943839602737	0.0180485529583653	0.00361655363506287	0.0177616028646268	0.00856132177057549	0.00697279702266154	0.00660153974194897	0.0108917741554889	0.0125626351066919	0.00900694951115123	0.00535990500629954
OM4_C_3C_1	0.0214830608019879	0.0645446861044341	0.0125341807527756	0.0657573905453925	0.0848362073269224	0.0611427946987808	0.0327445913846841	0.0425630135190325	0.00594228268229589	0.00492494715605114	0.047419863012572	0.0345373620927343	0.0920610362312713	0.061737555355156	0.0443015701113916	0.0431971646186522	0.0283633471118861	0.069775937760264	0.0807973357696207	0.0853224747662506	0.0875598055411122	0.0602627657518255	0.0442801264709836	0.0332514554090836	0.00548101007897048	0.0485979913339011	0.0543806305110829	0.0283559833628697	0.0306019816934668	0.0344272051567399	0.0211307785268127	0.0102242851966673	0.0280100078134537	0.0773059472830397	0.0660747572512989	0.0305828303125253	0.0358714782535229	0.0287581073838172	0.0746638431531405	0.0877339562922019	0.0782616291584761	0.0692375011919287	0.0567388690563377	0.0209049342347791	0.0451251389870345	0.0267017401970213	0	0.0202812524782949	0.0278762080610721	0.00716650706503677	0.0309002066806763	0.015998337343499	0.0445713395620966	0.0244724055663913	0.0514398147353575	0.0407036843468329	0.0649532127861728	0.0549854626211544	0.0517623346432266	0.0318371946365032	0.00894452874036912	0.0285356891754224	0.0425590327271515	0.0320608850062463	0.030195138192328	0.0327201813367051	0.0365900658294439	0.0358959639392121	0.0193048693338868	0.0277089544533852
OM4_C_3C_2	0.00142365345521343	0.0445241321642469	0.00877451118451342	0.0455670447622147	0.0646490545918687	0.0410442108278556	0.0124692437068895	0.0238277300473809	0.015040154758894	0.0249714754968506	0.0272687635146817	0.0145562409338937	0.072444178900925	0.041566726404064	0.024754594482309	0.0233906334024163	0.00861746244453961	0.0496395570586747	0.0607547903289983	0.0652264762674764	0.0677748583225661	0.0401419374847139	0.0242533345879391	0.0139616725868831	0.024686217891004	0.0286020581651348	0.034224849885577	0.00825937884073457	0.0110666544630633	0.0142739118302336	0.0044140033565709	0.0304905528904381	0.00881181377837772	0.0573159817130275	0.0458862941693979	0.0104369434668794	0.0156737859134454	0.00874620932714703	0.0547318888918678	0.0675741174361208	0.0580348655071724	0.0491180644097571	0.0368526681494981	0.00608833101011398	0.0250457999496507	0.00808274894255895	0.0202812524782949	0	0.00857948753700265	0.0134471542964994	0.0106250075042917	0.0361535579376448	0.0243335339748607	0.00619847313787952	0.0312579460580265	0.0205797125015905	0.0456966886328093	0.035227443950831	0.0316364435247161	0.0115600002419621	0.0126516040575325	0.0085884072162896	0.0222992215695892	0.0117911880624643	0.00991655858512556	0.012818276769278	0.0164109175756349	0.0157206153940988	0.00102320418719318	0.00744100177298319
OM4_C_3C_3	0.00715596948219155	0.0367402511014277	0.0154388144377798	0.038159619116367	0.0572656630329831	0.033399331263441	0.00723478827769005	0.0152620334415968	0.0221661414134954	0.0322577570006624	0.0198025585738785	0.00689872535331329	0.0643077929664017	0.0340990177523664	0.0164704436223742	0.0153339648108197	0.00820699548739427	0.0420779274277589	0.053022592344893	0.0575987252129204	0.0597551916669308	0.0325460364341185	0.0165185175913724	0.00546011497183495	0.0326830409563693	0.0207925378618679	0.026730825904412	0.00273563126980594	0.00273602590502646	0.00720804181448136	0.00682289775554139	0.0380520540835307	0.000304610819550619	0.049500236470405	0.0384723191343915	0.00734794283615797	0.00871814563293594	0.00240417254981792	0.0468385178240435	0.0601076943807373	0.0508259557428064	0.0415170314941715	0.0288879514005711	0.0130903852965916	0.0174143016397198	0.00166840494910515	0.0278762080610721	0.00857948753700265	0	0.0215133460695264	0.00551909380827218	0.0438652333573575	0.0172758223441287	0.00354245264211977	0.0238593583532591	0.0131243893252032	0.0373261901186901	0.0271314893998562	0.0240740701546177	0.00624722037037736	0.0193455678119899	0.002069097641709	0.0161348062453323	0.00693502998199007	0.00543142958069712	0.00505989444841123	0.0093116504612389	0.0109015420389284	0.00956740633898398	0.00417990149688065
OM4_C_3D_1	0.0147400323258811	0.0579408720479017	0.00716340311823852	0.058991757898708	0.078050052344579	0.0544750084791181	0.0258363886317688	0.0365822189993272	0.00442099530106366	0.0120773994998255	0.0407084555469148	0.0279383354628877	0.0857321905322474	0.0549985679338186	0.0379648340743227	0.036719774913285	0.0212700157160016	0.0630676496393524	0.0741697186587741	0.0786426144398606	0.0811228991052551	0.0535751388960237	0.0376670975427832	0.0269651561342131	0.0112442375142165	0.0420095266394961	0.0476620840895715	0.0216691453917914	0.0241898396820651	0.0277127373702539	0.0150342734986439	0.0171923666249988	0.0216829220538033	0.070723167606833	0.0593111673748894	0.0235693848658837	0.0291181204734755	0.0221196298709199	0.0681256882835843	0.0809809836308297	0.071416622580461	0.0625464602882038	0.0502293649976655	0.0137519834364223	0.038474015505088	0.0205218206096274	0.00716650706503677	0.0134471542964994	0.0215133460695264	0	0.0240407781233493	0.022747421982377	0.0377633197228959	0.0182969955761793	0.044695840474361	0.0340158073420507	0.0588103931160688	0.0485544641332361	0.0450729181166842	0.024964135546651	0.00553342774993104	0.021927947346549	0.0356050424689163	0.0251373760249712	0.0233099466285838	0.0261582193763523	0.0298541765076279	0.0288779712763178	0.0124390479718469	0.0208769146274254
OM4_C_3D_2	0.00944385921292301	0.0340698271722937	0.0190063201027312	0.0349792184136064	0.0540541843459189	0.0305339820518456	0.00195037879463705	0.0153806475356765	0.0255503655117138	0.0355575291324241	0.0167557510695262	0.00488790773027151	0.0622149001578462	0.0309970365297091	0.0151061182706961	0.0134186020249528	0.00473037038933986	0.0390853715553585	0.0502524791701473	0.0546844177349014	0.0574395533504924	0.029615066878604	0.0139332465674046	0.00647597219259937	0.0352575054652331	0.0182634043136493	0.0236813320666366	0.00313109316331656	0.00461112931281344	0.00404350841211484	0.0110143937303402	0.0411093993990712	0.00570179749749504	0.0468559097019275	0.0352994865211985	0.00238888770723183	0.00522128584069188	0.00317121670764822	0.044320127557331	0.0569927135050843	0.0474238805925648	0.0385767431675728	0.0265573030650909	0.0126418589626911	0.0146414954208781	0.00712873837144406	0.0309002066806763	0.0106250075042917	0.00551909380827218	0.0240407781233493	0	0.0467633484655572	0.0137318093543087	0.00836493280894359	0.020697302687163	0.0101714368999241	0.0358966872299129	0.0250761518436251	0.0211306253482294	0.000949660959066309	0.0229754391485061	0.00352188211104889	0.0117406025715072	0.00145322718331102	0.000795354239411352	0.00392029802961131	0.00598488167444183	0.0056083402355927	0.0116154700246159	0.00319904749589398
OM4_C_3D_3	0.0374006572051942	0.0804957043494932	0.0284982494067834	0.0816554156982868	0.100698529357234	0.0770829280453807	0.0485694056474077	0.0584538562704777	0.0218024740722355	0.01194103105347	0.0633557542225197	0.0505068414132289	0.107966922907896	0.0776520559364469	0.0602727861459532	0.0591760797754286	0.0439272120937691	0.0856945994424229	0.0967258833581487	0.101231640070057	0.103488665939849	0.0761977632363923	0.0602443608677425	0.0492308818915435	0.0116790455950401	0.064564148408557	0.0703095295836852	0.0443015182727975	0.046589484232915	0.0503652402388441	0.0371137716341684	0.00592668583798126	0.0439980968486963	0.0932461180515241	0.081973476665088	0.0462914709396949	0.0517939127950762	0.0447176574135954	0.0906111455600622	0.103610160141498	0.0940929049319532	0.0851627292204401	0.0727060479793099	0.0359457828378483	0.0610805318108255	0.0426803286816765	0.015998337343499	0.0361535579376448	0.0438652333573575	0.022747421982377	0.0467633484655572	0	0.0604632606903251	0.0404550531599166	0.0673603810599892	0.0566501795281737	0.0808497985647971	0.0709533971278996	0.0677032028304336	0.0476905018658831	0.0247540696982312	0.0445022729134012	0.058329095653417	0.0478722883891957	0.0460395956527837	0.0486959390859198	0.0525198660082362	0.051588277255734	0.0351570096943905	0.043589184779892
