	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_2C_2	0.0020532265540056	0.0100796078059659	0.0102396765540031	0.0075844165326671	0.0305058445685562	0.00749521537427127	0.00869901363595956	0.0312518428610198	0.0059297306251559	0.00843132780791108	0.0341120634896475	0.00645222912136701	0.0114599590614197	0.0315380888021503	0.00733362637948849	0.0183251059224273	0.0307121852895055	0.00466397492769916	0.0123262443660586	0.0431786288909562	0.00680010054957711	0.0111802042968414	0.0165429506046075	0.0106218967704737	0.0132519487349757	0.0164188687454272	0.0113129350335058	0.0174501291187458	0.0205740510500256	0	0.00519555844122863	0.0202366264574511	0.0149103723308308	0.00977238529636959	0.0221835348337043	0.00459090824032772	0.016922068297291	0.0116456874432062	0.00954313022008298	0.0122028654347221	0.0286273564082379	0.00960480957909461	0.0209643577043598	0.00763393683726415	0.0326580539195098	0.00774722161685464	0.0140074413218351	0.00873548937683123	0.0102159643818697	0.00929337111399841	0.00914200783255021	0.014225634170154	0.00697174212215282	0.0147793807458062	0.010633512616032	0.0130940481527496	0.015410821086915	0.0120047553026602	0.0124838325257265	0.0274207464212415	0.0319046164824254	0.0258940245898358	0.00997556808095288	0.00414075878455753	0.0129369239384353	0.0187427284843131	0.0126677136541877	0.016806084798601	0.00487486330144586	0.0133787361075946	0.0144546855048179	0.00756371973978313	0.00884544966872948	0.0120327239180391	0.00858336874653793	0.0141012473966826
OM4_C_2C_3	0.00427117777958717	0.00617102723443284	0.00984907815735114	0.00716585627615477	0.0294325500395649	0.00399088242167978	0.00517224762026485	0.0317962145271775	0.00391435543091093	0.00863218124506038	0.0343119606857794	0.00437569967767678	0.0125151870952738	0.03160750812387	0.00510507359655866	0.0181809329718302	0.0323216984605031	0.00503677393474856	0.0121117742658303	0.0431828249407577	0.00224524038540211	0.0123648457408919	0.0160254270627269	0.00974658924212247	0.00835581747595778	0.016808379892069	0.0111991803208255	0.0191633666329991	0.020751998545932	0.00519555844122863	0	0.0181689162518207	0.0107112209972356	0.00857159787155864	0.0216461721928128	0.00453348782026733	0.0144207657270351	0.0125746717433317	0.00982407964072067	0.0114875258969734	0.0291947482427572	0.00754719807600415	0.0225439252256438	0.00938589256023539	0.034003663549459	0.0126501696830411	0.0152308077311273	0.00679119600672699	0.0106697402234975	0.0108817418576346	0.00464597343481163	0.014014788288842	0.00254463739885606	0.0142879028596557	0.00934475755258249	0.0110920284648291	0.0133608037079658	0.00854016798598646	0.0135055214272396	0.0249128384369801	0.0276861970289766	0.0218285240668548	0.0109007820601789	0.00426741002679418	0.0133020489321985	0.0205517943835713	0.0118331647801695	0.0171547767814186	0.0094380551833379	0.0141590077223091	0.0109975695212807	0.00695399809374358	0.00744549031174908	0.0114603267360324	0.00743514736337998	0.0120221190285262
OM4_C_2D_1	0.0186510723473964	0.0141697836443102	0.0110163746036024	0.0217102410963503	0.0127097902264939	0.0154681150795937	0.0189843306919043	0.0193992555965462	0.0220194309955832	0.0266101624541187	0.0206541528293585	0.0221758818362521	0.0300497293392865	0.0177696395366173	0.0227325038132595	0.0357090658221848	0.0244340789545573	0.0181348288763398	0.0302165495844327	0.028975207659384	0.0171119537282302	0.0300839269470707	0.00733278189301848	0.0265627363009187	0.0151158147807947	0.00922848281536423	0.0273772581471225	0.0369656997619247	0.0127135461192053	0.0202366264574511	0.0181689162518207	0	0.0145350797416233	0.0257738300139033	0.00733013285297609	0.0224484342007369	0.0303332003386793	0.0130464466103921	0.0279456146803546	0.0294700694208237	0.020034801350686	0.0236573229897157	0.0155893846760658	0.0265050876942138	0.0520992096439956	0.022467777374339	0.033296417887686	0.0196410920993813	0.0113106306907033	0.0286319237595241	0.0207000665504552	0.00833707395639408	0.0192784314119092	0.0288358056667142	0.0258245219841249	0.0221097062338092	0.00918467692717411	0.0227819078237147	0.0312129738479076	0.00731718812715205	0.0174399522216592	0.0116715789372657	0.0121202188643473	0.0185807454918445	0.0313921810587359	0.0155705737646739	0.0281051625549064	0.0337226967257777	0.023422702872182	0.0289908900591066	0.0118745745664844	0.0164588122307277	0.024569410650258	0.0243863757962518	0.0254806526691381	0.0256969968158555
OM4_C_2D_2	0.0130524863147149	0.00497653875897931	0.0112186346624731	0.0117171319195864	0.0272080433506229	0.00745597681372134	0.00774808083789276	0.0329001373634298	0.0135016896265247	0.0167355578863201	0.034672924116319	0.0124278148922547	0.0196959268175139	0.0317741425252674	0.0143654342623568	0.0236177704189948	0.0360170213875668	0.0112774648339441	0.0197444536973293	0.043219578516863	0.00852228554580001	0.0200173912257271	0.0170957012221092	0.0149769858709699	0.00407092133302571	0.0183829597983247	0.0159477163508396	0.026834147490746	0.0234139567033154	0.0149103723308308	0.0107112209972356	0.0145350797416233	0	0.0144525983097693	0.0208084375169616	0.0140521716438741	0.0170720990190191	0.0176900575866352	0.0181495806941088	0.0186360941482386	0.0320241254025606	0.0118878024150789	0.0256872103719379	0.0173294612001052	0.0412301069900126	0.0211703051583679	0.0234333008405902	0.00891198696342882	0.0140780810844464	0.0193540301392025	0.0108184047930617	0.015744298062753	0.00966130116063433	0.0165249402892558	0.0139941109691191	0.00964900272433726	0.0148941427294144	0.00966163925048279	0.0207789275919003	0.019379416708069	0.0183407561808	0.0135370067754456	0.0147894770263406	0.0113800919264172	0.0209211854146417	0.0244259336666428	0.0159369271987063	0.0217599957209212	0.0177946943842449	0.0180118851538	0.00332360484902416	0.00954417582975142	0.0134716639237368	0.0129982968622052	0.0153764643845279	0.012423625190093
OM4_C_2D_3	0.00973363315577152	0.011854977841605	0.0167699496089877	0.00596255337769995	0.0376053389166705	0.0103272443535712	0.00711543517365899	0.0400353180438116	0.00618633814251762	0.0034251299657972	0.0426353353404476	0.00425949561878671	0.00553862563138465	0.0399182921578323	0.00713372305290391	0.00995377775157426	0.0402051056538468	0.00930621656866494	0.00601552878818961	0.0516151570135375	0.00882391447890609	0.00584391799217358	0.0242952367194006	0.0015140028476672	0.0130722528199378	0.0246797580558988	0.00384071174189409	0.0124305838479072	0.0291671536644697	0.00977238529636959	0.00857159787155864	0.0257738300139033	0.0144525983097693	0	0.0297023911849241	0.00553067840776536	0.00749055436727113	0.0206224098928189	0.00467376238553877	0.00510738705570157	0.0375379994721501	0.00270661292688213	0.0302271319569847	0.00507560125750612	0.026975492123742	0.0166156051298375	0.00917201459071021	0.00740413517827193	0.0183071986218747	0.00586788428751977	0.00743233147185189	0.0221061548124334	0.00685480508580553	0.00733376895680708	0.00169785469703554	0.00892466908852256	0.0218471929871016	0.0056703965403742	0.00643182226618193	0.0322014970337253	0.0324738440436219	0.0275141408941275	0.0183622538969761	0.00858679536668862	0.00668494247338743	0.0281300340974883	0.00366110923679257	0.00886093509401738	0.0105386082574999	0.00784593899886727	0.0159175393815697	0.0110702661419505	0.00122038321840294	0.00757195155226144	0.00344608892876675	0.00654197976160686
OM4_C_2E_1	0.0210132755893508	0.0191619693112145	0.0134972984114281	0.0253666905106766	0.00868482399753245	0.0196448657708326	0.0235607744533949	0.0123860327855031	0.0253403424458958	0.0298303822579624	0.0140935649113883	0.0258429644624799	0.0331403045129044	0.0111824165606913	0.0260723075148905	0.0395256995801408	0.0175256456640526	0.0211010358947696	0.0335936511693911	0.0230771332216776	0.0211878539222607	0.0330517914172368	0.00596341343223175	0.0305129298743823	0.0209785305583808	0.00634481608868735	0.0311522823566821	0.0395855861564274	0.00793820908052462	0.0221835348337043	0.0216461721928128	0.00733013285297609	0.0208084375169616	0.0297023911849241	0	0.0254765509044666	0.0352539883489705	0.0119906177060095	0.031076522664616	0.033086831645921	0.013909986652047	0.0279342109459198	0.0094967079187757	0.0292844714710061	0.0547780580443131	0.0219371239535591	0.0360611596151468	0.0238937083474134	0.0120872777165825	0.0313403062987629	0.0250198513481124	0.0079744098928966	0.0233711749775115	0.0330353175440346	0.0299464666323623	0.0269583469257543	0.0112867242734588	0.0278258991883567	0.0342905103675644	0.0109069066419576	0.023999788396054	0.0186120395052483	0.0124914825792665	0.0216058765909881	0.0346097808471888	0.0103506859516234	0.0322303501465351	0.0374400700721338	0.024868434301149	0.0324743970491332	0.0179086756195242	0.0199022601347984	0.0284889931253972	0.0284841406433965	0.029032346407485	0.0305829860279857
OM4_C_2E_2	0.00502055864069496	0.00992588299811356	0.0130994241783191	0.00600690701767443	0.033525178808167	0.00762931006182194	0.0067113292156944	0.0351235420319892	0.00239064816900594	0.00439091095108525	0.0378337484901003	0.002347877143831	0.0081965538741912	0.0351977942588792	0.0040983260182205	0.0143504625700827	0.0348712067719443	0.00603635026588761	0.00825697885821144	0.0467879145408293	0.00599089125229622	0.00794736930738344	0.0198069150182768	0.00666639355848195	0.012049086965768	0.0201406345615461	0.00802543324962818	0.01468029335476	0.0241394568347716	0.00459090824032772	0.00453348782026733	0.0224484342007369	0.0140521716438741	0.00553067840776536	0.0254765509044666	0	0.012409596439277	0.0154756640531075	0.00563229695120038	0.00789021223147214	0.0323271991796645	0.00588521135734339	0.025213948273832	0.00512636419287381	0.0296919955388857	0.0119455609706378	0.0108548238118076	0.00736585306371258	0.0138125548263792	0.00635850852115562	0.0060625865293942	0.0176196657996877	0.00463399226158833	0.0117998861232167	0.00671618294675473	0.0111451190040936	0.0175478070561803	0.00849024834929682	0.00915154533220886	0.0293044183152843	0.0317550806280347	0.0260997766302492	0.0137833653650477	0.00510163441567608	0.00914789290388195	0.0230453853174883	0.00887913034157852	0.0134134057342619	0.0071448027556206	0.0111218801122043	0.0146310223249485	0.00875874833214043	0.00469637552482599	0.0100955391756997	0.00405360555433921	0.0108265858446146
OM4_C_2E_3	0.016770769521874	0.0163644509160346	0.0228849044777247	0.0125486231471308	0.0425498609634025	0.0157720181523309	0.0120417213477695	0.0460408291425698	0.0119710132387698	0.00970674884770867	0.0483978466782129	0.0106519137913075	0.0101956238792186	0.0456372919031656	0.0119407785702975	0.00844502237729243	0.0466619129542773	0.0161646049549397	0.00844791204588542	0.0571102753072416	0.0142257762522445	0.0105517615480735	0.0300036972516197	0.00743306040261284	0.0156771365715924	0.0308789046213487	0.00893604825378511	0.0143523801429515	0.034988531906199	0.016922068297291	0.0144207657270351	0.0303332003386793	0.0170720990190191	0.00749055436727113	0.0352539883489705	0.012409596439277	0	0.0269828105781612	0.00971759560044234	0.00730513125261051	0.0433745363391257	0.00831697206074087	0.036871025350579	0.0120368492233103	0.0255992589591728	0.0240139411607722	0.0118631214268306	0.0129520620518338	0.0247020245631178	0.0116098284355694	0.0110442749659685	0.0280719695937861	0.0121653484901532	0.00969218588775249	0.00733292770516655	0.0123380385204746	0.0265692889525265	0.00787068970105294	0.0101986930498484	0.0359473937679311	0.0333040743322316	0.0293026626621367	0.0249228958896267	0.0154740519356457	0.00922871967096446	0.0348606068017152	0.00688913065404022	0.00974528853371004	0.0180001506143991	0.012116039430298	0.0195965409243899	0.0173196345591661	0.00832810190933744	0.0121595829053999	0.00890294188133157	0.00810725280274519
OM4_C_2F_1	0.0112313066718091	0.0135845940104461	0.00836014879051239	0.0172823105658829	0.0199809565502076	0.0125139704265064	0.0163403590212015	0.019737784569552	0.0154861176795618	0.0197548179820355	0.0225757129297958	0.0165658902395082	0.0230915180717592	0.0200722210591577	0.0161218756337628	0.0297702813032048	0.0198055290463654	0.0126276405489833	0.0232975951033613	0.0315727510666353	0.0132290755250052	0.022780931540015	0.00646268118316321	0.0215960177509413	0.0162947328534681	0.00648860890349495	0.0223963532034951	0.0288217101491037	0.00898963342347688	0.0116456874432062	0.0125746717433317	0.0130464466103921	0.0176900575866352	0.0206224098928189	0.0119906177060095	0.0154756640531075	0.0269828105781612	0	0.0207278453381037	0.0230760034103162	0.0171727946074544	0.0196481737631983	0.0102824508058041	0.01926092415599	0.0436176596904309	0.0112507736930847	0.0252446895783478	0.0168265326280426	0.00482800537180873	0.0208311946792991	0.0165623067025912	0.00502639985793223	0.014958144183315	0.0252868819997685	0.0213205783661332	0.0210595622990486	0.00801220625977817	0.0206388188320422	0.0240883385024639	0.0199309369970399	0.0289726783840359	0.0225232008624438	0.00470787958983504	0.0128282319559373	0.0242090036362084	0.00832392288103105	0.0236195191615892	0.0282917800556247	0.0147154267774858	0.0241552891042052	0.0156163337659722	0.0131189286111329	0.0195115193737434	0.0214175829611845	0.019208045402472	0.0235884430897919
OM4_C_2F_2	0.0104421542514765	0.014807988471086	0.0186602490203584	0.00918438057217661	0.0390704633161129	0.0128267851564357	0.0106443446091603	0.0404435094904566	0.00621988815102485	0.00173608610551768	0.0432053315484061	0.00598489962421205	0.00423242951341067	0.0406206588366287	0.00648709506669848	0.00928272129413014	0.0396672105126982	0.0111963228510428	0.0028480250275541	0.0520750612894856	0.0110383422605009	0.00360797498807128	0.0253551632076764	0.00543595126987604	0.0161013960013098	0.0256837782526434	0.0068809093812922	0.00964121067543502	0.0293575608430032	0.00954313022008298	0.00982407964072067	0.0279456146803546	0.0181495806941088	0.00467376238553877	0.031076522664616	0.00563229695120038	0.00971759560044234	0.0207278453381037	0	0.00303111420227311	0.0372844973359907	0.00714357100993924	0.0304025725516131	0.00454237239009959	0.0241945742089658	0.0154886106229434	0.00551119490053829	0.0111078700239243	0.0193798046105789	0.00283997144145063	0.00901223260581692	0.0231986139001927	0.00907947729107443	0.0108134485048955	0.00620123774731998	0.0133947272769597	0.0227247132530482	0.009961875269564	0.0045072929861922	0.0346581258783331	0.0359267748857957	0.0306155690261275	0.0192938538928461	0.0103511557462304	0.00354908347789261	0.0281560726363648	0.0070658998808886	0.00972277974453338	0.0101320186845129	0.0102382756339066	0.0193513818222565	0.0137187915205814	0.00518918340662845	0.0115246782637669	0.00299910760884702	0.0111099338608452
OM4_C_2F_3	0.0128768382572653	0.0159337106381383	0.0207258704111371	0.010801734557869	0.0408688791271629	0.0143015150687258	0.0115888679667449	0.0427296179302479	0.00783362525902583	0.00409850541636148	0.045389848924166	0.00744790364757123	0.00532512270091447	0.0427745407136791	0.00766491469293593	0.00745203912348132	0.0421761389867867	0.0133585190511084	0.00133300267867254	0.0541669461367605	0.0124125384312037	0.00496420269600496	0.0273894984380026	0.00573821573155442	0.0165051823298557	0.0279524726191437	0.0074991019383895	0.00964643188113658	0.0315106406340458	0.0122028654347221	0.0114875258969734	0.0294700694208237	0.0186360941482386	0.00510738705570157	0.033086831645921	0.00789021223147214	0.00730513125261051	0.0230760034103162	0.00303111420227311	0	0.0394924741002959	0.00764121369071928	0.0329505243422131	0.00706301534343517	0.0230758083687799	0.0184842725610926	0.0056795209358579	0.0123520250772403	0.0216551871069565	0.00536286098341965	0.00942966983592583	0.0253248248920404	0.0102376179846334	0.0108256906040095	0.0064226001521593	0.0139177854188917	0.024279315035216	0.00970307393595755	0.00510985638911503	0.0359129224584533	0.0360559289336026	0.0310455634366578	0.0216599615685729	0.0125024110838701	0.00292163567401541	0.0307415724232036	0.00679634048439428	0.0091378096025013	0.0130406940509469	0.0110868163394602	0.0202996872457241	0.0156045598152544	0.00600262710343579	0.0124037030994019	0.00406381934667413	0.0108048997240818
OM4_C_2G_1	0.0283787441774194	0.0292270600180901	0.0237755586294072	0.0343617732335789	0.0141763105543699	0.0289166444421713	0.032899646397097	0.00717264371696197	0.0319613607058777	0.0365280103166875	0.00922231664307706	0.0333587206329034	0.0399704928216627	0.00867160269223499	0.0321551158903951	0.0464994093461359	0.00687846502595773	0.0297109690911314	0.039648488442145	0.0159753962490239	0.0297142350522512	0.0395537903547649	0.0153079617417569	0.0386080111068016	0.030782075562456	0.0156201124640211	0.0395274127030066	0.045132870951207	0.00876403477122756	0.0286273564082379	0.0291947482427572	0.020034801350686	0.0320241254025606	0.0375379994721501	0.013909986652047	0.0323271991796645	0.0433745363391257	0.0171727946074544	0.0372844973359907	0.0394924741002959	0	0.0365449607532772	0.0111257288056255	0.0362374033968794	0.0590690726416675	0.0263014695474907	0.0415030278986408	0.0336091764968657	0.0207225755597421	0.0375181335370293	0.0324449162225068	0.0172294517529621	0.0314851337472469	0.0423766044645065	0.0383093344704915	0.0375652872260736	0.0179787450152163	0.0370668754840323	0.0408656797770074	0.0222582277852099	0.0352547829695731	0.0298412266014674	0.0207439518348849	0.029944451905297	0.0406765201559823	0.0124506084284434	0.0406716385317874	0.0453716851762436	0.0314057675624582	0.0412678807824841	0.0296446746250366	0.0297498054177517	0.0364398980420479	0.0383472708814316	0.0357780105876707	0.0403746209318962
OM4_C_2G_3	0.00899860811745947	0.00958314007578596	0.0149614509997394	0.00439345471130588	0.0357396979449346	0.00835735225812478	0.00471732470298565	0.0386900020050224	0.00642179441526947	0.00568511847240179	0.0411884251730289	0.0040129688651733	0.00791939391203446	0.0384167976927269	0.0076526756535915	0.0122041475565976	0.0393792616599108	0.00793584877034445	0.00863850619071692	0.0501861131639568	0.00714819948463596	0.00832343674778533	0.0227338032690191	0.00312318512921494	0.0108975238125157	0.0231706757111728	0.0046733178733678	0.0149786673854004	0.0280027156918547	0.00960480957909461	0.00754719807600415	0.0236573229897157	0.0118878024150789	0.00270661292688213	0.0279342109459198	0.00588521135734339	0.00831697206074087	0.0196481737631983	0.00714357100993924	0.00764121369071928	0.0365449607532772	0	0.0291165522347828	0.0066031150621685	0.0295408016041087	0.0167139440376031	0.0118516426351594	0.00502335129105969	0.0168825523421371	0.00816079873456439	0.00668138792305264	0.0205686848045287	0.00545836794144226	0.00719713662966888	0.00223379782871489	0.00654407303516584	0.0204368660458969	0.00353336955389378	0.00894671173805001	0.0299389470089625	0.0300167058325661	0.0251338063835378	0.0170281619391085	0.00733807673055901	0.00939111840164359	0.0271266697996059	0.00464385119900285	0.0105084503608731	0.0107733310467242	0.00817839967735822	0.0133720069638453	0.00913113057879521	0.00196957397216056	0.00606720406053946	0.00520147979120163	0.0050309733346906
OM4_C_3A_1	0.0205363811527733	0.0224018954119492	0.0153840467041238	0.0260530278167654	0.0155936996551567	0.0217457211714546	0.0256282867336152	0.0112800305235189	0.0255479206544722	0.0293683078888941	0.0145907190898351	0.0263948731704527	0.0322390101960459	0.0125481801959237	0.026310664287154	0.0392583569146096	0.0113918664185196	0.0214444017581403	0.0330899541048854	0.0237384895752333	0.0229094531167836	0.031983624499373	0.00947754423636859	0.0310126771901225	0.0252315727397235	0.00741587735523293	0.031407933735905	0.0376515173138655	0.00713915268904891	0.0209643577043598	0.0225439252256438	0.0155893846760658	0.0256872103719379	0.0302271319569847	0.0094967079187757	0.025213948273832	0.036871025350579	0.0102824508058041	0.0304025725516131	0.0329505243422131	0.0111257288056255	0.0291165522347828	0	0.0282841900687652	0.0523961325711163	0.0175751030137581	0.0345300523747015	0.0255728653173366	0.0124792405750225	0.0300522810100084	0.0266878620176427	0.0100540457616147	0.0248124053070775	0.0338907210540225	0.0307385930308415	0.029322299070216	0.0149305050125108	0.0301261112817496	0.0332866071662464	0.0203929110830008	0.0329681172596644	0.0271272770218581	0.0121878418871486	0.021907832302033	0.0337915529780374	0.00239527230188386	0.0328745398018273	0.0372078226220126	0.0226634159829844	0.0323931344961032	0.0228804983838801	0.0212141806939804	0.0291086533411619	0.0296441366282356	0.0291260364244769	0.032538411794683
OM4_C_3A_2	0.00833181812536869	0.0137119756224828	0.0163119439190586	0.00634076049760506	0.0376119140700472	0.0115191945659243	0.009609195481058	0.0387608752007879	0.00715150037247762	0.00337172617234571	0.041619677768739	0.00603501061729414	0.00400629170029551	0.0390120643733342	0.00842650482922452	0.0111945847593481	0.0381108500639039	0.00856318179228177	0.0070037648353349	0.0507360290386806	0.0103221338520233	0.00401492228649043	0.0238198740892566	0.00511669616191614	0.0161044353442481	0.0236273410239058	0.00509631714913771	0.0106083621955804	0.0281874723190765	0.00763393683726415	0.00938589256023539	0.0265050876942138	0.0173294612001052	0.00507560125750612	0.0292844714710061	0.00512636419287381	0.0120368492233103	0.01926092415599	0.00454237239009959	0.00706301534343517	0.0362374033968794	0.0066031150621685	0.0282841900687652	0	0.0261138351746439	0.0127646478727687	0.00782154604455711	0.00895725734452754	0.0172888481832217	0.00292448987275157	0.0103881206022527	0.0214413837202437	0.0089410814606117	0.00900337982860774	0.00579852588050885	0.0113460643578888	0.0223277546815378	0.0101176504755046	0.00520054190545717	0.0334197458247824	0.0355683184367369	0.0302049556623416	0.0170790584255715	0.00796557380779518	0.00675168388616798	0.0260606922572881	0.00660548694870712	0.00932873982144636	0.00647597639092465	0.00727033288614889	0.0179386606794588	0.0109670987130189	0.00509289054764985	0.00870097962026737	0.0055229799857942	0.0101780997537435
OM4_C_3A_3	0.0339697620149175	0.038703657765795	0.0423353690850432	0.0316522148184694	0.062906029672612	0.0368718169478398	0.034079868369326	0.062919497844628	0.0302761038013803	0.025541840524538	0.0659413630349486	0.0300564442581333	0.0225001731798621	0.0635818439948919	0.0299852709876689	0.0179036944701336	0.0603790284633796	0.0346390975212249	0.0221462782727816	0.0746096048939392	0.0351616480727541	0.0222701379252321	0.049021926347868	0.0265390829968586	0.039484010811822	0.0489813129016493	0.026350243632036	0.015579829616143	0.0521212913117827	0.0326580539195098	0.034003663549459	0.0520992096439956	0.0412301069900126	0.026975492123742	0.0547780580443131	0.0296919955388857	0.0255992589591728	0.0436176596904309	0.0241945742089658	0.0230758083687799	0.0590690726416675	0.0295408016041087	0.0523961325711163	0.0261138351746439	0	0.0352909778250239	0.0188513155144434	0.0339423423768263	0.0428559624570466	0.0236645491631279	0.0324410855787629	0.0468221453012396	0.0331148578087161	0.0274149449020464	0.0274815178524821	0.0341722744460327	0.0464291602068589	0.0316862376643055	0.0212165073628071	0.0587963916798945	0.0585763748010504	0.053951313072902	0.0425690938097711	0.0339618453443667	0.02080071935283	0.050020402989703	0.0258596110546422	0.021113976400058	0.0309492199550901	0.0267260376773851	0.042880145060047	0.0369622529117433	0.0280916904864978	0.0313606475245681	0.0268253441461164	0.0303334728579838
OM4_C_3B_1	0.00876551339133147	0.0163435766633349	0.012626575957268	0.0137006526501476	0.0304072117355365	0.0139855556047181	0.0158720892136913	0.0286930927424646	0.013448022285903	0.0146930058879312	0.0319313809808321	0.0140266508860916	0.0163675479333697	0.0296668982086158	0.0145712164723371	0.023603170179088	0.0266928368236733	0.0105209035520603	0.018199481407671	0.0410009228915754	0.0140176379459626	0.0160212492112462	0.0169966863838421	0.0171242626338899	0.0200652914696847	0.0156025637523176	0.0170678719923438	0.0206720418592063	0.0194531417553298	0.00774722161685464	0.0126501696830411	0.022467777374339	0.0211703051583679	0.0166156051298375	0.0219371239535591	0.0119455609706378	0.0240139411607722	0.0112507736930847	0.0154886106229434	0.0184842725610926	0.0263014695474907	0.0167139440376031	0.0175751030137581	0.0127646478727687	0.0352909778250239	0	0.0182611102566669	0.0151385378592659	0.011163661569415	0.0141413456780454	0.0168198004594344	0.0147425347858264	0.01462746671287	0.0201966479794242	0.0173361613232078	0.0190953592031349	0.0181927915715629	0.0194078214706579	0.0172568475691254	0.0297355821276627	0.0369104860595616	0.0307177655150611	0.0103587150466879	0.0106332263576702	0.0182616549139691	0.0152511729613557	0.0188563513842088	0.021603912727552	0.00669946767240875	0.0177464813264421	0.0197808666564784	0.0124310204598509	0.0158745509040789	0.0173826556790405	0.0155743600507266	0.0206470637590369
OM4_C_3B_2	0.0152233976105842	0.0202258588469026	0.0236321014441249	0.0136616880609393	0.0441811056925539	0.0182046745744412	0.0158878762952589	0.0448838537169205	0.0116177981793144	0.00686868527686706	0.047781182548985	0.0114459305083522	0.00491458499063984	0.0452830595627843	0.0116502834231497	0.00691930617853881	0.0434040702044956	0.0160337860858279	0.00445733508146746	0.0566339244771323	0.0164997490692833	0.00416635945730045	0.030320331038887	0.00920143161128285	0.0215266377334293	0.030412171485547	0.00966393325803338	0.00452874464531266	0.0339264895192712	0.0140074413218351	0.0152308077311273	0.033296417887686	0.0234333008405902	0.00917201459071021	0.0360611596151468	0.0108548238118076	0.0118631214268306	0.0252446895783478	0.00551119490053829	0.0056795209358579	0.0415030278986408	0.0118516426351594	0.0345300523747015	0.00782154604455711	0.0188513155144434	0.0182611102566669	0	0.015947963232134	0.0241799883976165	0.00503500535452352	0.0143830516922145	0.0281138622043993	0.0145750609763837	0.012802947729087	0.0102054425426558	0.0175250990706942	0.0278868715951288	0.0146449432017576	0.00376419572721972	0.0400963428272988	0.0412713886600819	0.0360729848356068	0.0239713817592148	0.0152836747766654	0.00285491317801563	0.032206202411878	0.00972046117808103	0.00875865182922623	0.0132032857500752	0.0117431599253537	0.024672298722587	0.0185611143186939	0.0100470286186071	0.0149609520535818	0.00841558537976448	0.0145973210000932
OM4_C_3B_3	0.00721394202904431	0.00624212140861294	0.0106995424067757	0.00283680050768266	0.0317912140007827	0.0052165915775078	0.0027943486262221	0.0350261109774162	0.00824974008275064	0.00941612553299008	0.0374691900382601	0.00617214654504019	0.0116357970128672	0.0346504761537204	0.00990579463393209	0.0168437934522235	0.036321386407931	0.00486015831642727	0.0131939232978003	0.0465863147000687	0.00542926837936422	0.0120539847692698	0.0191134137268202	0.00758053974300933	0.00912336375336092	0.0192849272368979	0.00790854609736791	0.0188600761466063	0.0249283000407226	0.00873548937683123	0.00679119600672699	0.0196410920993813	0.00891198696342882	0.00740413517827193	0.0238937083474134	0.00736585306371258	0.0129520620518338	0.0168265326280426	0.0111078700239243	0.0123520250772403	0.0336091764968657	0.00502335129105969	0.0255728653173366	0.00895725734452754	0.0339423423768263	0.0151385378592659	0.015947963232134	0	0.01322415007545	0.0114349146895679	0.00829234582928305	0.0168739807765711	0.00548013826411158	0.00933576346075424	0.00680588436917372	0.00454832085651731	0.0178570406974443	0.00583153950129168	0.0128819892231318	0.0259931843962729	0.0271765011984886	0.0221345497818412	0.0134182141419434	0.0048400345368016	0.0138305530294517	0.0237534454695962	0.00872070987425052	0.0141788222796721	0.00997487619462402	0.00971633077534107	0.0094175170367702	0.00458058416825772	0.00636068878038553	0.00535925463921095	0.00912695829967403	0.00698124241422452
