	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3
OM4_C_2C_1	0.0122056207618401	0.00684272660953709	0.0145290895792762	0.0112251195505064	0.00948967687407887	0.0086483885837371	0.00789921185695193	0.00972608727764136	0.00834942408002811	0.00410788237981114	0.00536355844695354	0.0139661637286655	0.0166260177423866	0.0244760137626476	0.00273785839649402	0.00570367436257893	0.00913653903191641	0.00794815554897865	0.010707933582073	0.0124602629470792	0.00725345286081884	0.0153097056783787	0.0060698320685292	0.00682724904829878	0.00557871359799718	0.0133305736229457	0.0512237094619023	0.0611998727351367	0.032484963031719	0	0.00711019918648919	0.0178813804174749	0.00495532540844837	0.0043197327606339	0.0159137878506011	0.0100444611720147	0.00979517419185424	0.0218890743008415	0.00664425100281049	0.00723573366946957	0.0152157048966931	0.00890878728137269	0.0120378169455557	0.0221979173053006	0.0115428387119986	0.00855331265986505	0.00418487407474378	0.0532560736063541	0.0464342776395792	0.0652841631801779	0.00801035232489342	0.00503867820658609	0.0154408567348655	0.00856419986021095	0.00633920504966543	0.00831498320830106	0.00636210103639364	0.0098368954470859	0.0202462714543641	0.00632303116088325	0.0287511384586782	0.017366821209244	0.0132911743539356	0.0223498152071845	0.00896723674713725	0.0205810650228133	0.0204546113179097	0.00796478292087062	0.00499629611886006	0.010943467878248	0.00434611795510457	0.0123982542576329	0.0824235735316	0.0924654344044604	0.0818217421523311
OM4_C_2C_2	0.013335736081529	0.00124299320438642	0.0107407062008676	0.0136663330205383	0.00839483878885418	0.00487030727370085	0.00351323333557403	0.00337936036442703	0.0109929290718347	0.00472915470712385	0.00238068951052986	0.0127702221432455	0.0149624044432189	0.0223843344624708	0.00760522141157266	0.00450341690958764	0.00582903814928914	0.00799056167910741	0.0049529988147914	0.00743444301658151	0.01160205246415	0.0139821778123476	0.00560887195201107	0.00956302471231694	0.00437905907266982	0.012716251096696	0.0529187091797141	0.0633494861982264	0.032804439805743	0.00711019918648919	0	0.0148433037039214	0.00580311136215602	0.00564825142310808	0.0152773759068482	0.00940053254741683	0.00668562137521756	0.0194849884036434	0.00490155273644161	0.00150400826533912	0.0105011516075109	0.00536153947915682	0.0104001791879959	0.0199780828665848	0.0125099427665018	0.00945584306559871	0.00643160372793136	0.052914771156955	0.0463163304750766	0.0642366061123721	0.00285255124457685	0.00637536396294655	0.0112179610379256	0.00154034117316037	0.00577533950820799	0.00379464320420387	0.00603183633869982	0.00658940178845686	0.0228879247389109	0.00223279712041902	0.0271676408506135	0.0183701683949426	0.0136841506219378	0.0179349912330654	0.00316631670429975	0.017754458754952	0.0179956263026985	0.00351054743942614	0.00301634053022698	0.0123143522471756	0.00639539812181095	0.00774735245244756	0.0844523509892069	0.0946026614464138	0.083642556204378
OM4_C_2C_3	0.0279852388380095	0.0143456672230002	0.00608316187430166	0.0278558369346577	0.0231693613502321	0.0103708397603014	0.0182816477915665	0.0120270312623881	0.0247734475803905	0.0140816681365671	0.0165672491320337	0.00529644598864637	0.00380420484747951	0.0090580796629757	0.0198174721108897	0.0182488373379329	0.0107312597017562	0.0107870755648552	0.0107225493902785	0.00817746681759991	0.0236023257367968	0.0284560632139936	0.018972064283615	0.0234170846550828	0.0161887784177831	0.00622972766077217	0.0676850662186734	0.078021388803457	0.0474339094662943	0.0178813804174749	0.0148433037039214	0	0.0164233446858119	0.0148369209004835	0.00615749298817776	0.00838244851156156	0.00846316847586417	0.0047401117871537	0.0155655928846477	0.0147318984285422	0.00564825627514493	0.0140030162667747	0.00847267058249862	0.00556794689071124	0.026712903908856	0.023466109697865	0.0168958649172895	0.0388962116158149	0.0325244448657369	0.049842540493073	0.0171043924770733	0.0182637494741651	0.00474875781792894	0.0140355839293034	0.012435891288454	0.0120017484264408	0.0123062937731894	0.00919356489465993	0.0371297861327798	0.0166629013053534	0.012960280809129	0.0330619852353819	0.0284199466407907	0.00595245985517115	0.0118059708956863	0.00297433972193391	0.00742588282984307	0.0142115232909413	0.0169725422030983	0.0268402879081425	0.0195458586479183	0.0105933523484311	0.0991359816539605	0.109245896886106	0.0983545023972861
OM4_C_2D_1	0.0127690409546716	0.00628104457627685	0.0117418220571078	0.0135929787076264	0.0101721448066686	0.0066173692410651	0.00709242222193034	0.00775918484139752	0.0112473361924752	0.00523399003148524	0.00434571331205856	0.0127464500346226	0.0151815809851904	0.0222863741646784	0.00468552186424443	0.00734443475094365	0.00606010551435164	0.00902131080638489	0.00946394825975246	0.0111440970356844	0.0115800487843442	0.0162540928307634	0.00362068748746844	0.0094038432351716	0.00168647664686322	0.0125770807177251	0.0526235896083955	0.062855571112373	0.0338263629060197	0.00495532540844837	0.00580311136215602	0.0164233446858119	0	0.00219845483743304	0.0146736103192597	0.00893802887242338	0.00854942520279927	0.0205941699673867	0.00209660697579665	0.00485948745614132	0.0129260557453599	0.00454618305501392	0.00929259284918008	0.0206201069949267	0.0138704779838695	0.0076978539539364	0.00776786804236703	0.0521905291228705	0.0455455389019673	0.0638098360220793	0.0077522334777851	0.00192355454051478	0.0142006809578397	0.00695839246542622	0.0076082647283414	0.00808484252691241	0.00763986902052693	0.00738694993786792	0.0226658696826263	0.00634346633388237	0.0271644088753387	0.0176918663772832	0.0145736809124887	0.0200111088626364	0.00747084474197278	0.0190274724515196	0.01764602123639	0.00432465145429249	0.00393435276701048	0.0114423471569787	0.00734997437843023	0.00865198538812285	0.0840183732806588	0.0941342188478597	0.083347563361193
OM4_C_2D_2	0.0142703548700293	0.0057084495242325	0.0107054662500355	0.0144700916129786	0.0111619789193184	0.00538333606261765	0.00775554235134754	0.00720255165473054	0.0117869483043085	0.00354423310243253	0.00468962363893761	0.010971970046807	0.0135095814500829	0.0209483614257134	0.00528875053411053	0.00725666461603336	0.00518542989298838	0.00691208992791777	0.00850505173359911	0.009918775311354	0.0114081511743108	0.0172748372137059	0.00540365573424611	0.010048852892552	0.00301795998925523	0.0106695142380687	0.0540727140166165	0.0642388267291685	0.035120737038501	0.0043197327606339	0.00564825142310808	0.0148369209004835	0.00219845483743304	0	0.0129447022938002	0.00705503181011271	0.00693942338144135	0.0189318146681509	0.00331960494674735	0.0050100677232255	0.0118333584760046	0.00509789553602805	0.00810000586625679	0.019038176024169	0.0145411725096058	0.00948930202024267	0.00664687778598239	0.0505834418234196	0.0438834760313354	0.0623154505731224	0.00788610493383833	0.00389531184020039	0.0127437764881197	0.00673158005991669	0.00575664032654511	0.00687624029491665	0.00573044052832848	0.00615386581501232	0.0236561130260726	0.00632931963208073	0.0256159146098079	0.0193462052995863	0.0157192270957883	0.0188699400874655	0.00664334732043469	0.0174592461798523	0.0165747042042591	0.00471560710732501	0.004473955090787	0.0129552090825526	0.0072793682201809	0.00839724293502665	0.0854294005518383	0.0955235410224535	0.0847748296430678
OM4_C_2D_3	0.0271512755967636	0.0148032078559609	0.00762447720024618	0.0269162806045753	0.023229873371722	0.0105110186495043	0.0187375418350532	0.0134113016062352	0.0238728290475039	0.0130058569589449	0.0162387394417399	0.00265921294886999	0.00239628852536241	0.00909689501071654	0.0179139424771094	0.0181990852021804	0.0103158356232506	0.00977662453211552	0.0127613725643107	0.0109701398541886	0.0222600185553834	0.0290714262119362	0.0179583912963272	0.0223881246808425	0.0150854985786558	0.00307221841451831	0.0669197000264733	0.0770077795607169	0.0476143182074657	0.0159137878506011	0.0152773759068482	0.00615749298817776	0.0146736103192597	0.0129447022938002	0	0.00613442247775966	0.00889796497081848	0.00745167882191628	0.0144501241587068	0.0149007229840645	0.00924493712982822	0.0134928030333711	0.00637410113463854	0.00705773129437946	0.0264843624201957	0.0223244584287911	0.0160728994256737	0.0378308416512049	0.0311671106398814	0.0495319826972701	0.0178978326004685	0.0165903818867203	0.00917683545503732	0.0150380336848004	0.0119303386376828	0.01298721306462	0.0116741274401531	0.0090664452802381	0.0360991840452518	0.0169077501947805	0.0128624779105162	0.0322489891604375	0.0281929944759645	0.0111367972436239	0.0129337847034176	0.00691247382752089	0.00715432579915645	0.0140566693739696	0.0164333772596154	0.0258637380127144	0.0187940301676284	0.0113708908518214	0.0981957948946756	0.10824782470614	0.0975628740100251
OM4_C_2E_1	0.0211015109568962	0.0089089801327252	0.00628884924444957	0.0208497687184038	0.0171259693356248	0.00498462741547216	0.0127841596388372	0.00821200664659228	0.0178251509356334	0.00693358314101411	0.0101701095093349	0.00396655215873151	0.00659780255035378	0.0145115361436917	0.0120149836116926	0.0121323122934614	0.00514153996432765	0.00466216383152969	0.00798709647982506	0.00726432150108961	0.0165145726721278	0.0230117287528869	0.0120710683714117	0.0163174907798725	0.00924157488984169	0.0036610408132909	0.0608769091893615	0.0710182133329624	0.0414882807636666	0.0100444611720147	0.00940053254741683	0.00838244851156156	0.00893802887242338	0.00705503181011271	0.00613442247775966	0	0.00381667124946064	0.0120463955314612	0.00882323215894433	0.00908544581167393	0.00765293267536651	0.00835522736608125	0.00384797756425562	0.0121894484778734	0.0203930071110848	0.0164259361736385	0.0102517536824625	0.0439423000733134	0.0372461530473577	0.0556396050593755	0.0120177854037207	0.0108286358547539	0.0078827619929057	0.00943264391765966	0.00622638086098192	0.00749663928749763	0.00598808643995988	0.00405888996325562	0.0300892538737863	0.0108875604796158	0.0188038238492537	0.02624990913843	0.0220614515072619	0.013342042412501	0.00753805101460599	0.0107825945848276	0.0109385566783239	0.0085083908756581	0.0103550872437685	0.0198350887711463	0.012726588180572	0.00770509185187842	0.0922106658693762	0.10228432857782	0.0915489933357936
OM4_C_2E_2	0.0195895951528645	0.00612873255085072	0.00565062351213132	0.0194392203280678	0.0149080157416906	0.00233475822033335	0.0101949785868605	0.00478472613583885	0.0164131667370614	0.00585386432713109	0.00818058600202098	0.00627468587524092	0.00838074009818849	0.016144617607403	0.0115691811811912	0.00996071968128079	0.00378616221309913	0.00441528090983406	0.00418848036750265	0.00373046454516978	0.0156100954832012	0.0204872499974847	0.0108063512891525	0.0149947584386863	0.0081413248308693	0.00633015655724242	0.0593168568533961	0.0696222399445595	0.0393242411889059	0.00979517419185424	0.00668562137521756	0.00846316847586417	0.00854942520279927	0.00693942338144135	0.00889796497081848	0.00381667124946064	0	0.0129472421232469	0.0078476740912296	0.00666554050298774	0.00566970033359479	0.00702914362493552	0.00561126691892802	0.0134513073091644	0.0184577041742032	0.0152168941560011	0.00897645559524493	0.0463098177137163	0.0397057851146327	0.0576946641521582	0.00914039194299738	0.0102508553870307	0.00583081726291067	0.00629220099602609	0.00474034883324447	0.00421993772530018	0.00469330171392579	0.00244276126767918	0.0287447198426291	0.00839231794912425	0.0206278813740903	0.02473044761989	0.0200942636232451	0.0126361469134007	0.00410748415324643	0.0113443730159242	0.012344291664707	0.00657712755808163	0.00857451134031298	0.0184389782629606	0.0112054682421333	0.00605929560611004	0.0907688977204218	0.100882029346536	0.0900137720710251
OM4_C_2E_3	0.032495754574241	0.0189526012251996	0.0102404840098125	0.0322351161697583	0.0277881552878759	0.0148994448406088	0.0229526177782271	0.0167491056476404	0.0291019471986763	0.018285293620092	0.021101342645914	0.00822201876876033	0.00572728187586539	0.00617110544246082	0.0239468323990914	0.0227387938019399	0.0151041115946927	0.0145935171258368	0.0154336952271982	0.0128761080981069	0.0276153316103373	0.033122017449165	0.0233885430252075	0.0277581684337127	0.020546073514141	0.00894144722296591	0.0722267041500684	0.0824906065152182	0.0520736113962216	0.0218890743008415	0.0194849884036434	0.0047401117871537	0.0205941699673867	0.0189318146681509	0.00745167882191628	0.0120463955314612	0.0129472421232469	0	0.0198847419967075	0.0193448318499625	0.0102074975154192	0.0183630434274888	0.0119953398818903	0.00192760697459188	0.0311845760040637	0.0278892034068866	0.0210113777148813	0.0342615532550817	0.0279411274391719	0.0452070717978783	0.021773096597178	0.0224858929066252	0.00926400937242144	0.0187390492630935	0.0165838629368683	0.0165730712445343	0.0164111146060616	0.0136054394282457	0.0414823240479287	0.0212580205784299	0.00855576186318312	0.0376012424673428	0.0329990241125502	0.00695166798982928	0.0164946854188979	0.00209063750331255	0.00772957444283054	0.0187287500466643	0.0214707104615943	0.0313156299892224	0.0238738151158884	0.0149123109986603	0.103623116758803	0.113708668813471	0.102875536135898
OM4_C_2F_1	0.0133486568856025	0.0056513661632186	0.0104824860538478	0.0145616077819436	0.0102866590423589	0.00564390006068004	0.00646688284180172	0.00634889401372207	0.0122742707688975	0.00582905636877136	0.00411822340058491	0.0124033181707822	0.014664643060768	0.0215254087445258	0.0063938692659002	0.00761541661251883	0.0048605046959221	0.00931819211446737	0.00828378988781368	0.00998917782723254	0.0129563928275436	0.016254965867544	0.00381283512319724	0.010458034659142	0.00131292384886237	0.0124432423968513	0.0532944516788923	0.0636544861964117	0.0341751435496908	0.00664425100281049	0.00490155273644161	0.0155655928846477	0.00209660697579665	0.00331960494674735	0.0144501241587068	0.00882323215894433	0.0078476740912296	0.0198847419967075	0	0.0035898980478173	0.0115614184069431	0.00257198665261854	0.00863552374252313	0.0199154250857168	0.0145008140295302	0.00823009760474592	0.0086597338012755	0.0519598327188126	0.0453952433008608	0.0633524289878313	0.00712133111233642	0.00319564123991003	0.0131506400547407	0.00572750377432271	0.00786272074624557	0.0074461795530129	0.00793486530613665	0.00638242515706165	0.0236650176509794	0.00603281518970487	0.0265965174566724	0.0181785471379165	0.0150076832906195	0.0186684832016565	0.00632483680901313	0.0181875924136229	0.0167123374276117	0.0024533685929727	0.00392856546312903	0.0120961802725048	0.00824753156541901	0.00689666108043211	0.084776332521077	0.0949232648623193	0.0840485262455397
OM4_C_2F_2	0.0134116056124272	0.00254807357857005	0.010153520560204	0.0141569663084949	0.00892558320500734	0.00452687066072849	0.0040654843446675	0.00348288090041151	0.0116226140078242	0.00508725881939223	0.00250722212513437	0.0124807075158685	0.0146518648775451	0.0218523594329824	0.00748552876456355	0.00556569403559801	0.00496001055669875	0.00841125800045848	0.00545320256241577	0.00772286805121793	0.0123708104751152	0.0146357630015882	0.00491976523225262	0.0100506235116649	0.00332924980933865	0.0125206504734068	0.0532030049354677	0.0636546295417742	0.0332963576247412	0.00723573366946957	0.00150400826533912	0.0147318984285422	0.00485948745614132	0.0050100677232255	0.0149007229840645	0.00908544581167393	0.00666554050298774	0.0193448318499625	0.0035898980478173	0	0.010263964640376	0.00390612500076465	0.00959673374476854	0.0196985966256608	0.0132735697398488	0.00909264818428271	0.00736173111178456	0.0525460096106458	0.0459800314019174	0.0638227349125371	0.0040245602798174	0.00554983092036026	0.0113949328864339	0.00219414186456612	0.00643433210784291	0.00469474865971034	0.00663720557832482	0.00602293348220714	0.023376858901171	0.00336117659970356	0.0267925949300174	0.0183764884866903	0.0141536976230122	0.0176731241225693	0.00351570839794173	0.0175743163587524	0.0172726652740837	0.00204601266173782	0.00295590885604015	0.0123300278507035	0.00716571096303618	0.00675225911858052	0.0847554126275524	0.0949158404409475	0.0839536776099004
OM4_C_2F_3	0.0236533993457194	0.0103084579460933	0.00300131996678181	0.0241089936001497	0.0187702421488581	0.006640177969742	0.0136998076289792	0.00728178418549992	0.0212607303461016	0.0113420197964074	0.012479510714104	0.00716951488079722	0.00748349518982903	0.0131169167549816	0.0166279023803015	0.0145181774317145	0.00692916740587368	0.0097113979327867	0.00637180394731891	0.00419344696876923	0.0209283255872262	0.0238719156141092	0.014798077524225	0.0198408863419755	0.0122504989598484	0.00812760887466137	0.0632259269980089	0.0737359147808977	0.0428346058143427	0.0152157048966931	0.0105011516075109	0.00564825627514493	0.0129260557453599	0.0118333584760046	0.00924493712982822	0.00765293267536651	0.00566970033359479	0.0102074975154192	0.0115614184069431	0.010263964640376	0	0.00961200639449674	0.00695570576066205	0.0106920050108407	0.0228283734633874	0.0192020570414182	0.0143358549344139	0.0440731935440356	0.0378006742002624	0.0547331225041503	0.0126932636125561	0.0145636795532277	0.00335719815676246	0.00941245296326124	0.0102271595169655	0.00843854285096576	0.0102234329941747	0.00573549238295115	0.0333584291206243	0.0125538706175952	0.0179363706982441	0.0285291165781736	0.024093710496352	0.00744659371810254	0.00746794976981065	0.00818527007199775	0.00938447285079211	0.00970984085700575	0.0129443845703189	0.0225901302766603	0.0162061805059342	0.00581940268284092	0.0947752750158722	0.104935911303512	0.0939183616452437
OM4_C_2G_1	0.0153250448965023	0.00616140722830917	0.00848967262862733	0.0167646694573515	0.0119022445316332	0.00479402201167868	0.00746442570361411	0.00535545634660922	0.014478378939694	0.00710774890657195	0.00566747752019503	0.0114266319075789	0.0133975566114467	0.0198102780742449	0.00892897692041561	0.00916937026968697	0.00349357359444117	0.00967819241139701	0.00732924743086169	0.00869167819327383	0.0152053850147462	0.0176390727427892	0.00597275269002475	0.0127153064855462	0.00372177219656795	0.0117400589739555	0.0551673451969815	0.0656252890435345	0.0358044668307084	0.00890878728137269	0.00536153947915682	0.0140030162667747	0.00454618305501392	0.00509789553602805	0.0134928030333711	0.00835522736608125	0.00702914362493552	0.0183630434274888	0.00257198665261854	0.00390612500076465	0.00961200639449674	0	0.00735275576279052	0.0183456058522993	0.0164156279634643	0.0102728179976531	0.0102983456983232	0.0506804749256992	0.0442233367430405	0.0618142073685675	0.00785779540305042	0.00572611920892562	0.011659616923296	0.00548901850973594	0.00852809965073128	0.0073593274589159	0.00859779329574104	0.0051056140185758	0.0258562554489459	0.00715998121702664	0.0250657446789835	0.0200073009670101	0.0168292414477051	0.0165389556275574	0.00567249507747111	0.0165503282525801	0.014850988656374	0.00186152830599107	0.00573501109906392	0.0141458220415592	0.0102641251432826	0.00445494605854978	0.0866967066699777	0.0968653277741749	0.0859214432285823
OM4_C_2G_2	0.0218801831573665	0.010343641833546	0.00435669710055851	0.0224392837905154	0.0182505907197338	0.00583504962775558	0.0136435232846137	0.00875489260170217	0.0196721183307361	0.0092707140476711	0.0112125610062465	0.00489807216509837	0.00658275894828309	0.0129976922324527	0.0133760737067308	0.0139587432723074	0.00467779313876739	0.00825797826171254	0.00907147177135845	0.008251209494694	0.0189940277699333	0.0241640696625091	0.0123858546329787	0.0179910082819451	0.00953275671887339	0.00557400160890855	0.0618330966637981	0.072107309250021	0.0425888919234377	0.0120378169455557	0.0104001791879959	0.00847267058249862	0.00929259284918008	0.00810000586625679	0.00637410113463854	0.00384797756425562	0.00561126691892802	0.0119953398818903	0.00863552374252313	0.00959673374476854	0.00695570576066205	0.00735275576279052	0	0.0116616739828623	0.0221241647578698	0.0167966057500402	0.0129658309639116	0.0434028515197182	0.0368997595896297	0.0547368546466788	0.0132347231637899	0.0111750020933659	0.00867275284490312	0.0102143986042296	0.00920959820970035	0.00942428797673817	0.00904675946025311	0.00409103369325995	0.0316902728901342	0.0122821123067616	0.0180124868857343	0.0267903970793165	0.0232534922522252	0.0121010433560552	0.00855270952060378	0.0104779092362541	0.00848056131030897	0.00827747396625745	0.011355915374838	0.020602901036134	0.0147451402324305	0.00567544580442338	0.0932505527246055	0.103366447520551	0.0925567612864419
OM4_C_2G_3	0.0328110157264603	0.0195286643505935	0.0102217313414232	0.0327371905842335	0.0283231104461555	0.0152507290160519	0.0234569932314341	0.0172816482880564	0.0296529500048864	0.0187421828497622	0.0214906429976241	0.00827909061602979	0.0056106752709105	0.00431245508401643	0.0241604076872396	0.0233667607306681	0.0152010452559223	0.0152425254719463	0.0161724375967476	0.0136913224458918	0.0282333154620224	0.0337969707853563	0.023534567754735	0.0282307326023757	0.0206637450528058	0.0091120535905552	0.0726751209690063	0.0829422255087207	0.0527170382330154	0.0221979173053006	0.0199780828665848	0.00556794689071124	0.0206201069949267	0.019038176024169	0.00705773129437946	0.0121894484778734	0.0134513073091644	0.00192760697459188	0.0199154250857168	0.0196985966256608	0.0106920050108407	0.0183456058522993	0.0116616739828623	0	0.0318466534094162	0.0280379574558981	0.0216742372890146	0.0334353353294833	0.0271305295852812	0.0443933613933978	0.0224046756057518	0.0225276357153236	0.0102928372844717	0.0192780470688736	0.0172436346010442	0.0173060258112354	0.0170563318221707	0.0137971493370173	0.0420171235377494	0.0218224438350917	0.0073994118382868	0.0378713340205881	0.0335313887024798	0.00728977281011091	0.0170690828304909	0.00288241913076601	0.00632949414914345	0.0188958736853343	0.021819819522544	0.0315987658634729	0.0244337371555985	0.0148769782061052	0.104083980808776	0.114176243173795	0.10335415116569
OM4_C_3A_1	0.00634132670444425	0.0125921195151997	0.0231967514282644	0.00336572205490281	0.00505981393934791	0.0170297800677712	0.00967982047019269	0.0156658868389143	0.00362088395221583	0.0134882242149523	0.0110828287138184	0.0241383203007787	0.0266139047611157	0.034505023140421	0.010342485088689	0.00849888713593483	0.0178949241719313	0.0172900832773174	0.0166357919980406	0.0191759544048265	0.00700893504542658	0.00537834172626082	0.0111699687308293	0.00501067740014052	0.013265089399552	0.0236461138428253	0.0414086662540208	0.0516067995420369	0.0214838247295983	0.0115428387119986	0.0125099427665018	0.026712903908856	0.0138704779838695	0.0145411725096058	0.0264843624201957	0.0203930071110848	0.0184577041742032	0.0311845760040637	0.0145008140295302	0.0132735697398488	0.0228283734633874	0.0164156279634643	0.0221241647578698	0.0318466534094162	0	0.00904714344345439	0.0108837617840454	0.0640294847099546	0.057228149744903	0.0758370800280675	0.0102754999460103	0.0125490544190379	0.0228630904973369	0.013574655464321	0.0148766231536405	0.014758814784749	0.0151193776942492	0.0187532555464758	0.0108699466589442	0.0103461459692971	0.0389383946516991	0.0100074110825792	0.00362759122496789	0.0301778013997179	0.0153746154235448	0.0296653262979172	0.0302631836030046	0.0148905009376949	0.0109243010226389	0.00653205711479976	0.00775059922033191	0.0199945165964331	0.0727343260456844	0.0828250665897848	0.071968339424201
OM4_C_3A_2	0.0053870443900794	0.0102241410101725	0.0185665966580218	0.00803257546443575	0.0058175680754223	0.013124735643386	0.00721614315351798	0.0124989297687568	0.00745646467005669	0.0108188300966747	0.00735405958860532	0.0202716096905977	0.0226873424113702	0.0297423169101416	0.00598720764108304	0.00819629055207887	0.0129339426379691	0.0153445686565245	0.0143778447941377	0.01677567466281	0.0102990772955888	0.0105728747579074	0.00451656853232393	0.00598051165709414	0.00737729683416651	0.0200755141635952	0.0451169294792919	0.0554734159933756	0.0265430072492827	0.00855331265986505	0.00945584306559871	0.023466109697865	0.0076978539539364	0.00948930202024267	0.0223244584287911	0.0164259361736385	0.0152168941560011	0.0278892034068866	0.00823009760474592	0.00909264818428271	0.0192020570414182	0.0102728179976531	0.0167966057500402	0.0280379574558981	0.00904714344345439	0	0.0107983777311808	0.0598701343774981	0.0532293263485505	0.071433331912941	0.0089667432646107	0.00582039776175438	0.0204342588278672	0.0106768214936269	0.0131897016195749	0.0129666305673478	0.0133526671694488	0.0143371195520368	0.0161753980856731	0.0084150088971135	0.0347495088621616	0.0100247830614432	0.00813940654448148	0.0264979096740954	0.0124965859014703	0.0262139893227648	0.0249062380371688	0.00955457188437975	0.00683266301756096	0.00412302175231179	0.00765242637656706	0.0145914396068506	0.0765939618034085	0.0867489138251192	0.0758756620310751
OM4_C_3A_3	0.0135113926715783	0.00557519169123518	0.0144590607357623	0.0116897496262617	0.00928175841285131	0.008394762480771	0.00741629580659892	0.00874546843027269	0.00840273586782645	0.00376352958284501	0.00573246975945485	0.0138272934779219	0.0163694853924145	0.0245541578891111	0.00617648666571914	0.00408728124706079	0.00972962192144185	0.00656376359273775	0.00900376318454096	0.0107948753975172	0.00673910915860239	0.0145574721666622	0.00826490176624655	0.00744823515060798	0.00759990044679766	0.0131241262331168	0.0519146619295338	0.0619215354326432	0.032362724450545	0.00418487407474378	0.00643160372793136	0.0168958649172895	0.00776786804236703	0.00664687778598239	0.0160728994256737	0.0102517536824625	0.00897645559524493	0.0210113777148813	0.0086597338012755	0.00736173111178456	0.0143358549344139	0.0102983456983232	0.0129658309639116	0.0216742372890146	0.0108837617840454	0.0107983777311808	0	0.0532610769275425	0.0464266075924987	0.0652156098586019	0.00658735287519904	0.00810073838165075	0.0138019992710354	0.0075854339862825	0.00446755874266895	0.00631063605358457	0.00462588626343644	0.00994887936386202	0.0206626534426929	0.0052424887607713	0.0285432320607415	0.0187300496987015	0.0134019229500882	0.0214166563851883	0.00779991780120523	0.0197355363164383	0.0209158172113514	0.00883737321698243	0.00580968245033467	0.0124808970614277	0.00361944543632424	0.0128782234556217	0.0831068286572525	0.0931393276391587	0.0824397078210179
OM4_C_3B_1	0.0648291567710938	0.0524083054073456	0.0432117859015586	0.0644050369443004	0.0610069556890008	0.0480930569895	0.056411118475974	0.0505358691863318	0.0613131732150935	0.0506586240453994	0.0540414493151864	0.0402179153544024	0.0379762446052136	0.0314609240841611	0.0553341092164	0.0558333121963025	0.0477804873193748	0.0468151706616536	0.0494723171591383	0.0470252958196203	0.0590259232779455	0.0667266582775117	0.0555942175234957	0.0599344015268604	0.052740606134511	0.0405051769426312	0.104226489234384	0.113967963811499	0.0853093261825457	0.0532560736063541	0.052914771156955	0.0388962116158149	0.0521905291228705	0.0505834418234196	0.0378308416512049	0.0439423000733134	0.0463098177137163	0.0342615532550817	0.0519598327188126	0.0525460096106458	0.0440731935440356	0.0506804749256992	0.0434028515197182	0.0334353353294833	0.0640294847099546	0.0598701343774981	0.0532610769275425	0	0.00698907540729902	0.0132345000033576	0.055434776548898	0.0540675164344324	0.043514353427889	0.0524322906252117	0.0492507058356957	0.050229417349424	0.0489863217778758	0.0465469729959578	0.0733060033683404	0.0546009810350192	0.0261605208034589	0.0698343234307653	0.0659520852001407	0.0386826768946564	0.0502238233299211	0.0360992897541428	0.0365250965611822	0.0515442139755337	0.0542436461529399	0.0635082251415345	0.0563465601187632	0.0475838855332494	0.13505077549495	0.144930749717528	0.134574249442264
