	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_H_4A_3	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_3
OM4_C_3C_1	0.00670027511103177	0.0153985560619428	0.00679067130883054	0.0492746011948267	0.0576198058431197	0.0458531697119562	0.00531995071583272	0.0176156140513255	0.00612778030502995	0.0127361025289482	0.00377942413961668	0.0174865116443513	0.0146107619981108	0.0106329506001544	0.00782403391816308	0.000409343066237006	0.00360312596628279	0.0014446190576275	0.00297711626653107	0.011626071667296	0.00355325617062864	0.00650901301850807	0.00872979445561257	0.00841522567844405	0.00934815448288769	0.00455170801458832	0.0114729874445307	0.0194129728710812	0.00472254305575929	0.023586393161576	0.0130868157370466	0.016880553226973	0.0152190912239573	0.00502930160903763	0.0249971377228825	0.004242501891247	0.0102981120880539	0.00648018543982041	0.00422668864560467	0.0176683037438439	0.00589067432021366	0.00832091357830637	0.00906050818495677	0.00290743594598351	0.00942209154836619	0.00229664583555069	0	0.00714537911157696	0.00239974038669291	0.00603964311905443	0.0191837309837253	0.00781650772577381	0.00925151681992389	0.0117205685556437	0.00689153170700356	0.0137715782562234	0.00992052925205279	0.0353204499070165	0.00726904152967764	0.0038391265012172	0.0107923824806456	0.00504875953409866	0.0128260426886615	0.0120219191695589	0.00501170700092768	0.0186733044436648
OM4_C_3C_3	0.0138445482103839	0.0224353693760774	0.0131446573755095	0.0564060442700042	0.0647474507830814	0.052980724764465	0.0124474761757304	0.0247197755401139	0.0132484124376391	0.00577006542831274	0.00397113806423407	0.0104226369337561	0.0085402287416756	0.0177011138704799	0.00127378125601763	0.00687746510265091	0.0104801694587584	0.00600964289381452	0.00439290415223646	0.0187339016174996	0.00597825036491682	0.0136389371659295	0.0148909144058883	0.0155600782646599	0.0164676086730542	0.00821655651764922	0.0186164427325055	0.0125376393943633	0.0114530003617976	0.01644228010743	0.0064747557116188	0.00973706013587287	0.0080984200761737	0.00511615231509906	0.0178548785843085	0.00453958446432436	0.0171391626360372	0.0026622156977203	0.00777503950609766	0.0247090304166351	0.00238724406145043	0.00374937386724917	0.0161984619186625	0.00845642642201393	0.0163239837039045	0.00918215416739233	0.00714537911157696	0	0.00923943392215322	0.0119839597849184	0.0120486365069714	0.0148493448537493	0.00262228861569675	0.00457631448528018	0.00319195587357535	0.0207131393702541	0.00277879157265136	0.0281948982592726	0.00101970554553468	0.0109496471601493	0.00632642952994726	0.00877544134817029	0.0199332518731519	0.0191612944238704	0.0109346790602574	0.0125908995184334
OM4_C_3D_1	0.00492636460699418	0.0138285142707347	0.00648388159020561	0.0472432981131108	0.0555836081383119	0.0438011730683567	0.00337734168225244	0.0155043809365249	0.00458076659280464	0.0146026952145698	0.00546941060972343	0.0193791516959933	0.0160426658103576	0.00847156611116367	0.010045076060033	0.00249334317340422	0.0032114471576296	0.00384426639687385	0.00532288814189701	0.00994141038913455	0.00583819958047363	0.00488490901996861	0.00635568305173501	0.00656605753812443	0.00766846804454547	0.0063041402683451	0.00960616081078266	0.0216695390518282	0.00428607100569552	0.0256168760046058	0.0147746424722225	0.0189423512699391	0.0171943693919343	0.00739288177584327	0.0270494640239048	0.00552484035448638	0.00915170402394758	0.00808578877862349	0.003855751354839	0.016067472908352	0.00822712056472954	0.0107069187487271	0.00728897201047068	0.00427260996580819	0.00822312858283925	0.00252973520483335	0.00239974038669291	0.00923943392215322	0	0.00622545928204543	0.0212706667422285	0.00561344426339808	0.0110874167808128	0.0137710586421893	0.00927626531975209	0.0114951310554914	0.0120104185911095	0.0374140124770834	0.00920055214382248	0.00191695489075042	0.0131918713038184	0.00667381992757166	0.011125207985454	0.0101907366146328	0.00285353338342672	0.0210502669154642
OM4_C_3D_2	0.00524037036118771	0.0112212963681098	0.00140721696182205	0.0457874286328411	0.0541085709106735	0.04247235636269	0.00533916342220485	0.015159278358581	0.00440971278414853	0.0177469217863487	0.00957938911385097	0.0222964179879716	0.0202106332239349	0.00927101667392945	0.0121710197786211	0.00644882771289451	0.0030304914639573	0.00635746474466923	0.00771540903149049	0.00821021706560279	0.00610004127238163	0.00472739868353621	0.0106360732014885	0.00637752157002203	0.00643039651839237	0.0042231717873059	0.00869383222868852	0.0228720308988142	0.00215795062782155	0.0278946662655526	0.0183980335566329	0.0212505924393801	0.0198924286055555	0.00750124268454719	0.0292097341933595	0.0102226357291658	0.00569072752187984	0.0121577559826706	0.00986991404213067	0.013427631381372	0.00992097837581222	0.0113903590259673	0.0065322344472588	0.00357520539317896	0.00513085937888766	0.00391952453912472	0.00603964311905443	0.0119839597849184	0.00622545928204543	0	0.0234026814583434	0.00744886799864599	0.0144768801313275	0.0163378287874892	0.0102253697159032	0.0126223726544552	0.014533518795794	0.0392521909921494	0.0124561227588896	0.00522998611910527	0.0129320123580606	0.00391910219083995	0.00928137588934456	0.00902252063880941	0.00862337196417022	0.0210792728231783
OM4_C_3D_3	0.0258727961911693	0.0343091430263946	0.0247027764312496	0.0684294332787258	0.0767655934357037	0.0650096401143799	0.0244933327137959	0.0367612552634142	0.0252486766070445	0.00710156424908252	0.015864950942324	0.00333618057823291	0.00875450619479051	0.0297386534925744	0.0114307056613648	0.0189244294296817	0.0223882466519826	0.0179763145615031	0.0163257676741031	0.0307021524910028	0.0173502004479316	0.0256468200575693	0.0265809842700504	0.0275901324430604	0.0284560340234854	0.0192394938787568	0.0306386904817211	0.00345629564518402	0.0232710595342776	0.00449407453513972	0.00779592318287677	0.00235112026167745	0.00432471419694129	0.0159080442232435	0.00583576144258676	0.0161267701425719	0.028888004438812	0.0135357691400347	0.0192284611320414	0.036576227599861	0.0136056825848561	0.0121001284646708	0.0282112996678894	0.0201067705477369	0.0281317865269899	0.0211293834643808	0.0191837309837253	0.0120486365069714	0.0212706667422285	0.0234026814583434	0	0.0268826881483685	0.0104061276806345	0.00750320982187677	0.0131799876793334	0.0326951745176803	0.00927004038006019	0.0161500123014977	0.0121061732237492	0.0229967949633878	0.0115288857657511	0.0196673512490835	0.0318971019698743	0.0311728809488711	0.0227107433361564	0.00755338177670631
OM4_C_3E_2	0.0022259901645343	0.0090560953658207	0.00656681712114105	0.0416592713212863	0.0499976876136692	0.0382086706467752	0.00264964426605676	0.00990035988149371	0.00303921907119852	0.020175335085755	0.0110582354340254	0.024950291145009	0.0213495472157859	0.00286221098893001	0.0156201796980792	0.0080173190352166	0.00563332385970023	0.00918447506360184	0.0107900777110366	0.00520597620207121	0.0107068824836548	0.00274301283297279	0.00392422984036583	0.00212962300409208	0.00340289367365166	0.0101774365356473	0.00445203597421594	0.0272259146767471	0.0055942946295298	0.0312223858168353	0.0202648136992576	0.0245539305860964	0.0227941390871004	0.0123815592616589	0.0326577898455729	0.0109918478049747	0.00605245504900032	0.0136070374936138	0.00848883187975509	0.0111441927042492	0.0136989132679319	0.016038993922939	0.00283816781907942	0.00820864481908959	0.0052544946383728	0.0064215033129042	0.00781650772577381	0.0148493448537493	0.00561344426339808	0.00744886799864599	0.0268826881483685	0	0.0166632213759445	0.0193834710147931	0.0146254120230543	0.00597679356443252	0.0176223116682102	0.0430233066950847	0.0148056461077819	0.00400059331330206	0.0183278736567916	0.0102597102293827	0.00623521672661966	0.00507322570143538	0.00500265746636238	0.0263819502124902
OM4_C_3E_3	0.0158946687942136	0.0246475239639966	0.0155836914129853	0.0583041005011535	0.066635872149213	0.054855486790384	0.014419486635954	0.0265599999806849	0.0153697067662126	0.0035155499218168	0.00561853884512844	0.00829274333751303	0.00591810269731384	0.019524012404197	0.00318865979745046	0.0089272979505165	0.0127513890078085	0.00830231835450422	0.00677943763451187	0.0208661902475943	0.00855591705845935	0.0157417213016533	0.0161767849843421	0.0175906867324173	0.0185839044049265	0.0108149055182024	0.0206506130629293	0.0115487981659566	0.0137833874221972	0.0146110186582394	0.00392189644491679	0.00805559114350288	0.00617068676366499	0.00773698824326369	0.0160688985644119	0.00574408553176739	0.019462965217068	0.00313193899069276	0.00882512241156837	0.026917490747215	0.0049994055261028	0.00574848173787186	0.0182705720224053	0.0109153367751441	0.0186176163987334	0.0114311426834785	0.00925151681992389	0.00262228861569675	0.0110874167808128	0.0144768801313275	0.0104061276806345	0.0166632213759445	0	0.00311252916061337	0.00561775627022196	0.0223705882068176	0.00210865683791289	0.0264699470584347	0.00202764756735271	0.0129160628903806	0.00784251731197892	0.0113811755402492	0.0220650352404288	0.0212181718339695	0.0123185234359239	0.0124889814132163
OM4_C_3F_1	0.018419910956494	0.0269842155236777	0.0175645371939009	0.0609673748053757	0.0693057890756652	0.0575388012290555	0.0170146787760204	0.0292689959289561	0.0178226874748193	0.00198258577211877	0.0083661678951866	0.00596200755395664	0.00593238637627027	0.0222412915253834	0.004167541771214	0.0114468351454938	0.015028541808204	0.0105700434071239	0.00893415966742678	0.0233039695262112	0.0102408552569269	0.0182141217826072	0.0191615459818437	0.0201348761404694	0.0210406908467848	0.0123362039874205	0.0231916166332131	0.00843669829649413	0.0159710641712252	0.0118682525181875	0.0034516974341596	0.00517240183806352	0.00356179509491303	0.00901270383352119	0.0132872949824352	0.00867747472641234	0.021643492854669	0.00614770559629418	0.0118466743404007	0.0292571647996354	0.00641850605407005	0.00576653827141144	0.0207739905907264	0.0128908292167903	0.0208473412067134	0.0137413769010936	0.0117205685556437	0.00457631448528018	0.0137710586421893	0.0163378287874892	0.00750320982187677	0.0193834710147931	0.00311252916061337	0	0.00637670724948715	0.0251978802465509	0.00182331847923693	0.023648619875899	0.00461123704553477	0.0155141297798755	0.00679378941796521	0.0128383684731589	0.0245027364487768	0.0237366280464044	0.015254736874138	0.00960768895433162
OM4_C_3F_3	0.0132036755673758	0.0212432510688912	0.011538298162186	0.055637395999361	0.0639770085896221	0.0522620346151659	0.012028084873294	0.0242336183011551	0.0124787489322696	0.0080948701567819	0.00529308120009099	0.0122806396716051	0.011424455896031	0.0173740872536962	0.00247242150334461	0.0067906160960978	0.0094910023863024	0.00546569905115963	0.0039772743695628	0.0177793498808758	0.00422851021966794	0.0128939606626457	0.0154967437581117	0.0148991164601188	0.0156006707040849	0.00607263767205589	0.0178685729164303	0.0128185074091473	0.0102466993450428	0.0176733818291519	0.00914645419039114	0.0110548439417937	0.00983992264721708	0.00272960375407337	0.0189878380237883	0.0062525587804248	0.0157648872684207	0.00545643777217908	0.00913790052985068	0.0234977365415563	0.0013532796059665	0.00143087527129169	0.0154328082523224	0.0070277500518767	0.0150463402931986	0.00834715397734384	0.00689153170700356	0.00319195587357535	0.00927626531975209	0.0102253697159032	0.0131799876793334	0.0146254120230543	0.00561775627022196	0.00637670724948715	0	0.0206010618674392	0.0047160426608289	0.0290879290569716	0.00418654470165008	0.010626675021311	0.00408352906313389	0.00653092583116453	0.0189568127682611	0.0183560434708171	0.0115942690687591	0.0117837263919252
OM4_C_3G_1	0.00768933343592983	0.007442387515309	0.0114130918595392	0.0361205482630198	0.0444280792712175	0.0326357145034077	0.00860088221542454	0.00465607195108506	0.00853352962583982	0.0258569716196074	0.0168340971192223	0.0306094827313992	0.0266473323810391	0.00338433111470598	0.0215386756279529	0.0139513184322817	0.0114591500723165	0.0151548712760433	0.0167483260326642	0.00573095818709502	0.0166583730140156	0.00813051891562885	0.00678756800232837	0.00625643408317004	0.00636502526250078	0.0159526746411895	0.00459378576156132	0.0331586090880719	0.0111696846374198	0.0369745534473618	0.0258077524075858	0.0303538311068654	0.0285357871088943	0.0183366596721309	0.038426135403197	0.01663270940729	0.00860941643289244	0.019259907002011	0.0137742785638033	0.00858761088468873	0.0196607217813931	0.022014877813356	0.00613100065717358	0.0140780115848553	0.00838637264927014	0.012365257147888	0.0137715782562234	0.0207131393702541	0.0114951310554914	0.0126223726544552	0.0326951745176803	0.00597679356443252	0.0223705882068176	0.0251978802465509	0.0206010618674392	0	0.0234692611039111	0.0488132600035579	0.020592635876354	0.00997562252436791	0.0242844585989972	0.0159558385781849	0.00564241388951433	0.00472180112411992	0.0101438344471872	0.0323549144568537
OM4_C_3G_2	0.0166173758034737	0.0251625582106352	0.0157505954760187	0.0591799006103386	0.0675201930330995	0.0557557175191098	0.0152258201214293	0.0274966417027877	0.0160115332731094	0.00337889478659261	0.0066622188190622	0.00776554974515595	0.00691650386162882	0.0204759905910138	0.00237860478586029	0.00965593824285758	0.0132069825743273	0.00875193251457873	0.00711314199089544	0.0214886495392675	0.00844221781050961	0.0164048293326565	0.0175400958971249	0.0183337507514893	0.019227995228534	0.0105694539006305	0.0213880852711399	0.00990188016095349	0.0141479558378932	0.0136700625637521	0.00451586229580003	0.00696059287867388	0.00538229488860301	0.00727092125347034	0.015078318690751	0.00707152702319083	0.0198212256119812	0.00467725996757483	0.0102912022186372	0.0274355027340538	0.00462380857273314	0.00435211214217975	0.0189667087753407	0.0110728647708893	0.019024373018342	0.0119220769966108	0.00992052925205279	0.00277879157265136	0.0120104185911095	0.014533518795794	0.00927004038006019	0.0176223116682102	0.00210865683791289	0.00182331847923693	0.0047160426608289	0.0234692611039111	0	0.0254174272321645	0.0029682025794855	0.0137282509269072	0.00598962314675505	0.0110849421534357	0.0226870650001289	0.0219297397525392	0.0136047928894886	0.010469067829165
OM4_C_3G_3	0.0419970685760301	0.0503138742569131	0.0405968534466869	0.0845250529688617	0.0928523602020884	0.0811150249700945	0.0406320116117657	0.0528973230951011	0.0413570649507468	0.0230248572169374	0.0319970630742533	0.0183717712493583	0.0232559464471147	0.0458785183594271	0.0275345766888543	0.0350664589680096	0.0384607229450418	0.034090047119227	0.0324384256927527	0.0467800996418798	0.0333102021235513	0.0417588878808858	0.0425919010886452	0.0437139901787569	0.0445514247124732	0.0350377162676023	0.0467539061587649	0.0164462156715247	0.0392987681638071	0.0118749094337561	0.0233186950437784	0.0184792483603123	0.0203010754086195	0.0317781714104806	0.0104048620450978	0.0322115561178681	0.0448415777387305	0.0295962096095291	0.0352369024543017	0.0525687155131816	0.0296571055169002	0.0278689338308638	0.0443227129731321	0.0360994215200176	0.0441234260992314	0.0372237950826007	0.0353204499070165	0.0281948982592726	0.0374140124770834	0.0392521909921494	0.0161500123014977	0.0430233066950847	0.0264699470584347	0.023648619875899	0.0290879290569716	0.0488132600035579	0.0254174272321645	0	0.0282392575529427	0.0391378792571894	0.0266251999966704	0.0354051341219142	0.0479695733362757	0.0472796621636126	0.0387786216666327	0.0192812511517093
OM4_C_3H_1	0.013944339658284	0.0226545186560732	0.0135566186399089	0.0564313180442889	0.0647685945756402	0.0529920835958432	0.0124943311664584	0.0247019046414897	0.013395961200876	0.0054680041172712	0.00375971972620335	0.0102218286472312	0.00784204728308111	0.017666883639234	0.00221169826541279	0.00695954440725763	0.0107379570936126	0.00627997900940623	0.00475258084726728	0.0188940731156903	0.00658494712738038	0.0137740889205939	0.0145807760964263	0.0156492358891742	0.0166150102399211	0.00886080274045043	0.0187109273691638	0.0128697272288629	0.0117616129501886	0.0164201223239727	0.00594680684200709	0.00976457561106117	0.00799531286813476	0.00590988155401131	0.0178581680983707	0.00410401848247931	0.0174444231354591	0.00182626619994919	0.00732452361278168	0.0249262620086199	0.00325709256291073	0.00476250487710756	0.0163156359837791	0.00889100882298389	0.0166038522757634	0.00942032144901922	0.00726904152967764	0.00101970554553468	0.00920055214382248	0.0124561227588896	0.0121061732237492	0.0148056461077819	0.00202764756735271	0.00461123704553477	0.00418654470165008	0.020592635876354	0.0029682025794855	0.0282392575529427	0	0.0109896442706695	0.00729691667101068	0.00943804801280846	0.0200938217935039	0.0192709692458935	0.0106557582652483	0.013221929511031
OM4_C_3H_2	0.00301610766791277	0.0119130554958338	0.00511985705288311	0.0454725869488491	0.0538175805497495	0.0420425153976753	0.00150483923510753	0.0137811421166227	0.00268047556066176	0.0164277035203002	0.00730567901526003	0.021199558549589	0.0179529801803264	0.00679548245014347	0.011662353987998	0.00407415686451632	0.00235720257634582	0.00518545604587582	0.00680094227621345	0.00803230660357314	0.00677876254956112	0.00297046778148324	0.00579828070132152	0.00468176020282855	0.00575532254015691	0.00659585878208354	0.00773768336295378	0.0232468403189408	0.00308456750567125	0.0273778763103109	0.0166485356443712	0.0206829830519877	0.0189789475407704	0.00843843190076302	0.0287983995841634	0.00742655726221127	0.00729759243869708	0.00995998336133576	0.00563515910831364	0.0141548333406844	0.00970443486020849	0.012042670836938	0.00538793485697518	0.00451460776945402	0.0063628954497213	0.00259192079063665	0.0038391265012172	0.0109496471601493	0.00191695489075042	0.00522998611910527	0.0229967949633878	0.00400059331330206	0.0129160628903806	0.0155141297798755	0.010626675021311	0.00997562252436791	0.0137282509269072	0.0391378792571894	0.0109896442706695	0	0.0143703399001864	0.00681320850456771	0.00921984871646743	0.00831211922624578	0.00343219444434099	0.0223918022652735
OM4_H_4A_3	0.0167073144469821	0.0241515554925818	0.0143291585486771	0.0586998345674271	0.0670185164642549	0.0553756820648086	0.0156871915323351	0.0276635757474343	0.0159218895936222	0.00877553338158021	0.00933187440590628	0.011699940154463	0.0126967222350904	0.0209799550843631	0.00508542503258742	0.0107437735791497	0.0129089945626245	0.00934783420680267	0.00799182707235446	0.0209563856649678	0.00762774959722849	0.0163406169788002	0.0194900373534505	0.018348884307832	0.0188920998850245	0.00875888638285851	0.0211999964250886	0.0101904654568451	0.0134679339051155	0.0158831099100127	0.0102163167316742	0.00985896961187292	0.00938667289450621	0.00594892339046334	0.0170237243418048	0.0102445524807864	0.0186212830017761	0.00896647581889325	0.0132128441257424	0.0263532863311908	0.00539372257349689	0.00276786359705544	0.0188004741155453	0.0103012192310511	0.0180153277707215	0.0119211849474968	0.0107923824806456	0.00632642952994726	0.0131918713038184	0.0129320123580606	0.0115288857657511	0.0183278736567916	0.00784251731197892	0.00679378941796521	0.00408352906313389	0.0242844585989972	0.00598962314675505	0.0266251999966704	0.00729691667101068	0.0143703399001864	0	0.00901312472050121	0.0220936977099311	0.0216370919851886	0.0156264598701629	0.00818499914561268
OM4_H_4B_3	0.00827569025333543	0.0151400502918126	0.00531847727134141	0.04970128868794	0.0580218749955702	0.0463829657267448	0.00769517980752976	0.0188910683063449	0.00742451931389404	0.0144112408348509	0.00742636526265837	0.0187834776121334	0.0172757811716059	0.0125732547491703	0.00870899343850831	0.00536100538431488	0.00465131456135655	0.00440528582755872	0.00505986883499879	0.0120331780429425	0.00287832608620743	0.00782575626607831	0.0126026192264048	0.00975367123894354	0.0100855251991522	0.000605060779157961	0.0123947509342518	0.0189951765339482	0.00478870229189845	0.024157974351113	0.0152449266878818	0.0175785636917393	0.0163499659445521	0.003827787205154	0.0254424577317541	0.00833441008117101	0.00960933800277874	0.00960258769164048	0.00925464378954202	0.0173440650688445	0.00649329443014081	0.00758041818149957	0.0100797260835206	0.00240478610401704	0.00902224937119291	0.00430328569943049	0.00504875953409866	0.00877544134817029	0.00667381992757166	0.00391910219083995	0.0196673512490835	0.0102597102293827	0.0113811755402492	0.0128383684731589	0.00653092583116453	0.0159558385781849	0.0110849421534357	0.0354051341219142	0.00943804801280846	0.00681320850456771	0.00901312472050121	0	0.0131411687069391	0.0127811018453523	0.00952186495796172	0.0171655742980739
OM4_H_4E_1	0.00620423851402475	0.00282102666640376	0.00788008459935982	0.0367014306671156	0.0450463813271415	0.0333369895470982	0.00775249932813664	0.00610810721772034	0.00669869856184571	0.0255586351314188	0.0164904294492794	0.0303088860827524	0.027164927830804	0.0042899375310908	0.0204698818602727	0.0131397274528141	0.009517280152074	0.0139370834773695	0.0155820198332006	0.00120018661820851	0.0147374726478602	0.00632455782621765	0.00954468709557643	0.00458431129902057	0.00348223242550896	0.0133411040163273	0.00184893020852819	0.0317705961738972	0.00871343666082537	0.0363411005836463	0.025848031740165	0.0296298228760416	0.0280267695417209	0.0163514267637079	0.0377274794049941	0.016645573985774	0.00384307656732638	0.0191673551243425	0.0145294463155944	0.00496912010574943	0.0183242317252305	0.0202645720937943	0.00383764161530438	0.0119376141867211	0.0041646321746744	0.0107725137537863	0.0128260426886615	0.0199332518731519	0.011125207985454	0.00928137588934456	0.0318971019698743	0.00623521672661966	0.0220650352404288	0.0245027364487768	0.0189568127682611	0.00564241388951433	0.0226870650001289	0.0479695733362757	0.0200938217935039	0.00921984871646743	0.0220936977099311	0.0131411687069391	0	0.00126970048456826	0.0111970643371451	0.0302729805246344
OM4_H_4E_2	0.00532728968997647	0.00402769812173975	0.00765549368454999	0.0373249312216651	0.0456750229623092	0.0339300441769513	0.00681708980773139	0.00613731048047222	0.00592790088881309	0.0247245926073445	0.0156157422247796	0.0294893044392441	0.0262036921767866	0.00302148660642277	0.0197571817680162	0.0123143095652057	0.00886742834431975	0.0132013450509286	0.0148532398181393	0.00103174181929684	0.0141651144462079	0.00552805232336526	0.00828198197234658	0.00363046270929074	0.00275762644199344	0.0129273057870322	0.000621252190220583	0.0311648897857607	0.00817524032195692	0.035594848952006	0.0249576225277639	0.0288857797388721	0.0272382698436879	0.0158093957417754	0.0369959288631599	0.0157130545639983	0.00405789216252054	0.0182691167809738	0.013471886031184	0.00607114078124558	0.017652882001572	0.0196954355656609	0.00296360134518885	0.0113828518285312	0.00409060169999076	0.0100688536492723	0.0120219191695589	0.0191612944238704	0.0101907366146328	0.00902252063880941	0.0311728809488711	0.00507322570143538	0.0212181718339695	0.0237366280464044	0.0183560434708171	0.00472180112411992	0.0219297397525392	0.0472796621636126	0.0192709692458935	0.00831211922624578	0.0216370919851886	0.0127811018453523	0.00126970048456826	0	0.0100676672642483	0.0298185984705543
OM4_H_4E_3	0.00552092084902195	0.0140127262187347	0.00854566197053282	0.0462443034310894	0.054555823601607	0.0427661600760344	0.00409154461661923	0.014551306773018	0.00562720910100601	0.0157689335594739	0.00696430594886101	0.0204993227451283	0.0165441128087994	0.0076673474219668	0.0119299585834375	0.00495299493848804	0.00563637989732738	0.00639950678954571	0.00763543356960474	0.0101089637029488	0.00856006159072723	0.00574625251963079	0.00396443330283532	0.00673190441918056	0.00802634002787917	0.00915760642419196	0.00944735042384069	0.0234685693881841	0.00650178897039505	0.0269147388374672	0.0156692598898402	0.0203605194859461	0.0184849625224744	0.0100222759062388	0.028378843541997	0.00658531944197609	0.0101761732064939	0.00918806430024179	0.00363472275040784	0.0161356953392075	0.0104096467088038	0.0130117842397873	0.00751909235155178	0.00711788286338875	0.00925005633849205	0.00529814165048192	0.00501170700092768	0.0109346790602574	0.00285353338342672	0.00862337196417022	0.0227107433361564	0.00500265746636238	0.0123185234359239	0.015254736874138	0.0115942690687591	0.0101438344471872	0.0136047928894886	0.0387786216666327	0.0106557582652483	0.00343219444434099	0.0156264598701629	0.00952186495796172	0.0111970643371451	0.0100676672642483	0	0.0232369801036882
OM4_H_4F_3	0.0248468216643287	0.0322918559072677	0.0224821539335063	0.0668360579197272	0.0751426503921197	0.0635261860322239	0.0237620596109398	0.035830679164095	0.0240756771064588	0.0107731278279472	0.016426877780467	0.010020273715111	0.0142213931673794	0.0290884388009919	0.0114262126952548	0.0185590016497536	0.0210605741350601	0.017248644411253	0.0157311740862963	0.0291385170227045	0.0157460705584596	0.0244944051894713	0.0271853510388311	0.0265051898274502	0.0270721563578001	0.016935657949165	0.0293778391272539	0.00428072166336365	0.0216483685790996	0.0104494281763401	0.0122016398089635	0.00773452111348228	0.00905772404628148	0.0140699366414207	0.011066741082548	0.0171164964687168	0.0267670831439403	0.0150369243552881	0.0203313632915768	0.0344742092818865	0.0128528568833901	0.0103574184126465	0.0269724034788994	0.0184675236848479	0.0261825316955446	0.0200223745062069	0.0186733044436648	0.0125908995184334	0.0210502669154642	0.0210792728231783	0.00755338177670631	0.0263819502124902	0.0124889814132163	0.00960768895433162	0.0117837263919252	0.0323549144568537	0.010469067829165	0.0192812511517093	0.013221929511031	0.0223918022652735	0.00818499914561268	0.0171655742980739	0.0302729805246344	0.0298185984705543	0.0232369801036882	0
