	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_2B_3	0.0422253157802496	0.0487259200366968	0.0374004773508073	0.0312856246725565	0.0357254214476194	0.0201060896064792	0.0116104547974028	0.00949800174623082	0.022792756383798	0.159115013238834	0.188321461986415	0.206791182890737	0.060917496960764	0.0838286193529213	0.104029390785589	0.0820551683016503	0.0972037186171661	0.116806389228877	0.0865311930166816	0.102442349624813	0.0890337972689347	0.0195262080299105	0.0236305254269675	0.0224376657316521	0.0382263859499454	0.0320751145707199	0.034385703998405	0.0264180833887093	0.0134501306753122	0	0.0295505537934425	0.0443919767955066	0.0352676039938458	0.035376619361863	0.0395990084134151	0.0617039325925639	0.0198348836751281	0.0525809545244988	0.0956534570426524	0.0291181699589273	0.0566994029492606	0.0791109921490146	0.0197355370803575	0.0220711944833766	0.0527813052932649	0.0190551502955723	0.0236008193687755	0.0520797383974757	0.0436114575412473	0.0589299108570872	0.0461645590174727	0.164925734798119	0.156196919301083	0.165164137713026	0.032721896853544	0.0408471828412157	0.0719151992165995	0.0573809613384995	0.0969560041709504	0.0356162315512184	0.0603214686545008	0.0883345887703388	0.0383549320464839	0.083477842346281	0.108625875258385	0.0229031513178639	0.0302798909669952	0.0928757145299793	0.015960207311569	0.0171373202879526	0.052352292069782	0.041949947522324	0.0300185442882605	0.0226562489789031	0.0254339894217536	0.0146160852068862	0.016025855831487	0.164774681837131	0.175836405785315
OM4_C_2C_1	0.0563589770448016	0.0617497114690356	0.0524835497207149	0.048110345661993	0.0511342520549578	0.0350612920295285	0.0357006785272719	0.0291265782435221	0.0121893756944504	0.134321538940058	0.161541960991591	0.179943101382539	0.0331760142874463	0.0548937001036235	0.0769073949434866	0.0564188326849716	0.0697993693289149	0.0888601232721793	0.0643170027503246	0.0779725616103326	0.062174902771421	0.0331341891473051	0.0420028087010786	0.013102222850305	0.048583277637826	0.038688566229161	0.0444181634181211	0.0198753170134503	0.0220236886241226	0.0295505537934425	0	0.0240844632604844	0.0168878704484534	0.0135162977056776	0.0389919210277711	0.0462634073800513	0.0172789339724833	0.0425620122585299	0.0713891302375802	0.0120564295180785	0.0376661234356405	0.0572645295945517	0.0192941978589798	0.0124777602209521	0.034999302069351	0.0380129227222902	0.0160466357582366	0.0277592814020829	0.0451599479712054	0.0411512195920409	0.0342133327378952	0.139529316641362	0.128658223973291	0.139798928053765	0.0115187712962709	0.0182900643782341	0.0447154811342246	0.0327482643063462	0.0705012969447321	0.0185341489847482	0.0375143166727827	0.0641670553813796	0.0139005705872176	0.0588881330453311	0.0828104528666196	0.00992107536458499	0.01034656862297	0.0678105260719512	0.0221120836200681	0.0146216878777147	0.0324286242458247	0.0573262443987884	0.0526506636439919	0.031524297966006	0.0394905342244569	0.0261891260492286	0.0211870226573867	0.137725918964133	0.148926310871472
OM4_C_2C_2	0.0776581101526452	0.0832354741929824	0.0740263756497362	0.0682012313269155	0.0719375843648006	0.0558607823765616	0.0536779253821917	0.0442559461792271	0.0240242602227027	0.139230238692463	0.159969540216454	0.177506381754572	0.038830359179614	0.0508369747055521	0.0704330123135269	0.0640892974996454	0.071735127942281	0.0823565386489344	0.0769655666816803	0.0864322213461528	0.0652343508188388	0.0530538088772313	0.0626089094094704	0.0336999036975482	0.0709322777715238	0.0605819062685211	0.0665469076384601	0.0398868871060857	0.0400471831950588	0.0443919767955066	0.0240844632604844	0	0.0113287196142353	0.0123192229936379	0.0270730176933001	0.0257999013988838	0.0266780018757141	0.0221503279532889	0.0544164442823591	0.0177931053226532	0.0178097362153601	0.039507553872414	0.0338491276722423	0.0236330012193263	0.0174274697895399	0.057454347430816	0.0351852350464568	0.0119538343721071	0.0685446230065225	0.059876593560521	0.0561078707828192	0.143440103711792	0.126953014761119	0.143245595754816	0.0137702681129761	0.0122295312424185	0.0347627802201411	0.0190404867819401	0.0599679921745377	0.0105414718398119	0.0215497262183929	0.0478945095968799	0.0123100053273934	0.0408984784396409	0.0687073143865678	0.0258040363933078	0.0157088995674627	0.0537193926689352	0.0412707513727926	0.0283549841754142	0.0132071158916763	0.0785912751577142	0.0716514736895749	0.0513102301034667	0.0588029525131554	0.0449330015313114	0.0377961499515527	0.137282364293871	0.148388376208774
OM4_C_2C_3	0.0700392347551729	0.0757621168130177	0.0658833857419014	0.0603325052456961	0.0642095151807776	0.0465905540299578	0.0447518945113295	0.0363632835457117	0.0138414211942689	0.141266812715923	0.163800510684506	0.181428246472856	0.0400635290213883	0.0548242427164802	0.0744667414715592	0.0646339983740736	0.0744008715354798	0.0871125794849767	0.0755897731968167	0.0868629031547446	0.0664855905238701	0.0452253988846992	0.0537057252534214	0.0237202923225496	0.0632456234881642	0.0534214936083548	0.0588788170945919	0.0342053004253538	0.0316762526149231	0.0352676039938458	0.0168878704484534	0.0113287196142353	0	0.00901654609074268	0.026037131953904	0.0305348084260455	0.0201428246359055	0.0263431225140201	0.0614061320038182	0.0120781970504645	0.022911000443565	0.0454830802369768	0.0266857932030012	0.0139610684774035	0.0198354233030743	0.0491785887415815	0.0288698112647349	0.0176509215359023	0.0612104710696584	0.0557015830856383	0.0501663863201986	0.145604689462993	0.131211758381811	0.145396808264312	0.00831026586250612	0.0102801745230576	0.0392793176618857	0.0234479244862587	0.0647039842051294	0.00462050011966537	0.0257414099475247	0.0539984151004463	0.00854470029749369	0.0486739927086617	0.0749098979150726	0.0183411931826415	0.00806753509102988	0.0594721243499854	0.0335652875324263	0.0189301615686963	0.0188449898650507	0.0705429619254411	0.0631647543335894	0.0437564176188873	0.0516466882211901	0.0372709016454967	0.0301263295543439	0.141154554233901	0.15189900070854
OM4_C_2D_1	0.0661725017451415	0.071504242870617	0.0624986049228264	0.0569714385738703	0.0605080690610841	0.0445647625645559	0.0436623207576984	0.0342287926759625	0.0158782184435932	0.138161649480112	0.162544271513988	0.180460841125534	0.0356158203761239	0.0534501160790667	0.0752916419759147	0.0608161652617209	0.0719591539763118	0.0869226721250249	0.0716056415117037	0.0832000505042222	0.0652531606480434	0.0417474831164373	0.0514108856006426	0.0232631088990056	0.0594325374003449	0.0489879091808289	0.0549913855281785	0.0284416903196489	0.0291335638090829	0.035376619361863	0.0135162977056776	0.0123192229936379	0.00901654609074268	0	0.0303405999121524	0.0367250712525872	0.0176950008989052	0.0306834854997872	0.0640820898716072	0.00936610528938099	0.0283168129192967	0.04953403649097	0.0232831314642566	0.014355510120739	0.0264221453109421	0.0464994276311683	0.0235349835141448	0.0190010820443123	0.0573726566860685	0.051558692465362	0.045583577904511	0.143191054089	0.129222249103699	0.143267625415758	0.00339466749027522	0.0123140707088533	0.0403288669206211	0.0264673531545959	0.0668378671280334	0.0101738267872321	0.0294031872602042	0.0571452416755198	0.008887388858412	0.0507690744290313	0.0771955832299765	0.0153132387102661	0.00634689069361722	0.0619499782623882	0.0305577901954617	0.019282427437201	0.0234875329644023	0.0669277439378389	0.0609709087200236	0.0395318329373331	0.0476721408909444	0.0339663024714705	0.026990300374147	0.138977305714406	0.15017290126255
OM4_C_2D_2	0.079324611596881	0.0853140887323465	0.0753240715440112	0.0676248035239609	0.0727245239064172	0.0566289702461712	0.0504390737220513	0.0411394627791005	0.0300646057420625	0.165157694122961	0.185107763922368	0.202328443857475	0.0641116322414797	0.0769929141583739	0.0941656502774723	0.0892459191784387	0.0980329256419478	0.106958653873628	0.100645424840366	0.111819300668334	0.0904152176383088	0.0545138393342953	0.0620655042296051	0.0421625503165846	0.074873584781925	0.0661400632266384	0.0707541478028318	0.049157430119903	0.0415900379967844	0.0395990084134151	0.0389919210277711	0.0270730176933001	0.026037131953904	0.0303405999121524	0	0.0318924768826716	0.0288234158651982	0.0186812596640296	0.0726577491787329	0.0290349021520413	0.032689115171054	0.0558225954737996	0.0365756594895559	0.0291314767996381	0.0307042858601758	0.0565508254970384	0.0443331304972936	0.0370933439350872	0.0774095089980457	0.0793623798562131	0.0716563046093877	0.16927418432184	0.152852519748195	0.168940937855	0.0297968386341214	0.0328084960653038	0.0591839778395889	0.0418362786206934	0.0817174085411687	0.0241960073477747	0.0417362292983457	0.0663171686944052	0.0333747811139804	0.0601581078924681	0.0884300314681594	0.0342564702165798	0.029399485354245	0.0740002066688001	0.0442105067767553	0.0314422341351398	0.0317354333700271	0.0793608505226937	0.0677639772918597	0.0547708221166552	0.0595810294004365	0.0465669072346863	0.0398399777167519	0.163215013166415	0.174093215464804
OM4_C_2D_3	0.0994582357662766	0.10555594504124	0.0953247069902357	0.089217146688467	0.0935752774688359	0.0754861288727616	0.072152876645376	0.0641546471837341	0.0422480514837109	0.14829880138702	0.161175004698467	0.177304908137922	0.0567673910420808	0.0572079201304931	0.068523144246972	0.0788436365210052	0.081135124722175	0.0815492020020979	0.0933678531328054	0.100069629569781	0.0731403439748341	0.0747315264178929	0.0825952137144615	0.0526831945691407	0.0927739295407101	0.083175071592874	0.0885518969747916	0.0638355906091812	0.0606670273749359	0.0617039325925639	0.0462634073800513	0.0257999013988838	0.0305348084260455	0.0367250712525872	0.0318924768826716	0	0.0477796200863372	0.0201229511885489	0.0425890821219638	0.0398955156745591	0.0109919819652995	0.0261394570767621	0.0552311095454252	0.0432347443737706	0.013667010364703	0.0780229916240824	0.0589577587575372	0.0257862636898534	0.0900928638278496	0.079754147472932	0.0780046602517568	0.150345978228235	0.130485503140916	0.149408186092224	0.037410569601179	0.0307538416573337	0.0370788071220777	0.0238679625671728	0.0535212882306806	0.0294669987826834	0.0213778717849219	0.0364431120696082	0.0336197030641909	0.0320517047474076	0.0583158696149392	0.0475942554776285	0.0379980151872119	0.0452076956278356	0.0625363262914783	0.0472679688376165	0.0168153693591165	0.100048165568095	0.0911295990992342	0.0736165781008026	0.0806864278449835	0.0664906238911615	0.0588586527277616	0.141569288166755	0.151411448363528
OM4_C_2E_1	0.0531949179959062	0.0592726918229212	0.0495108809884112	0.0428250513366126	0.0470066563211271	0.0321138108439708	0.028111028801827	0.0179564657470049	0.0128827198504201	0.149380637940632	0.176394502107106	0.19479858931482	0.047372937505054	0.0692618694208866	0.0906578431398917	0.0713359313529547	0.0850767868114113	0.102738836971061	0.079309974373254	0.0933196788503164	0.0779045328708479	0.0283109654267326	0.0376906897085533	0.0195913748376624	0.0477984894903253	0.0381177326569508	0.043382434473088	0.020655886771152	0.0155377574079749	0.0198348836751281	0.0172789339724833	0.0266780018757141	0.0201428246359055	0.0176950008989052	0.0288234158651982	0.0477796200863372	0	0.0383628798860068	0.0800444556974567	0.0114260216514303	0.0417236254455821	0.0644174982007049	0.0125689534997808	0.0101065009803314	0.0390760385691522	0.0318444403773521	0.0163072595380868	0.0357780347715157	0.0494906710486697	0.0546154484168517	0.0446592970634548	0.155013901454333	0.143328800909637	0.155283660550729	0.0154814471800014	0.0252136187291792	0.0569368345633296	0.0422462749020616	0.0829574477063004	0.0196333009709035	0.04547319046872	0.0733529169774136	0.0227769611460443	0.0669872506787913	0.0936134647276979	0.00887931764651866	0.0140510378760079	0.078143079698053	0.0176670189597358	0.00924927360896125	0.0367786257535949	0.0539386736638917	0.0455756216198081	0.0276622034406674	0.0335715044496381	0.0197797203340983	0.0132590304087059	0.152515204232043	0.164046503773102
OM4_C_2E_2	0.0909634200425653	0.09671958128834	0.0869451087998403	0.0802301892006886	0.0846200121177784	0.0678724929558212	0.0635416492234974	0.0536213391817503	0.0371656130908629	0.15692454179349	0.173777649463417	0.190188432827881	0.059547193481409	0.0668672128828484	0.0823072243414626	0.0839496677061607	0.0895851638111779	0.0942966204159042	0.0974781463823029	0.10598235218932	0.0831819079320639	0.0656316709532324	0.0741150886227194	0.0482664050382829	0.0857175660352609	0.0759058816925943	0.0811563846251863	0.0566219226383651	0.0523477713360003	0.0525809545244988	0.0425620122585299	0.0221503279532889	0.0263431225140201	0.0306834854997872	0.0186812596640296	0.0201229511885489	0.0383628798860068	0	0.0574822640356238	0.0341653404280046	0.0210849699147234	0.0411629508866513	0.0462779503284895	0.0362724540243751	0.0204454216464978	0.0687611371188956	0.0507905998741904	0.0279906379514713	0.0858641926485284	0.0805039402946938	0.0752205738888031	0.160703460872169	0.141658547766031	0.160011528947555	0.0316072079520097	0.0304798645910839	0.0478161091849405	0.032763773815655	0.0689324061180427	0.0253547002415557	0.029285693839346	0.0514830582778955	0.0320072061250671	0.0458166384034491	0.0739595832359375	0.0413721276357242	0.032472790716319	0.0593007828686025	0.0549535299600704	0.0403857629533159	0.0225843171541276	0.0911435535121162	0.0813325647778578	0.0643694743417263	0.0714360632156471	0.0575479393868749	0.0502852415040795	0.152544109468767	0.162864542452041
OM4_C_2E_3	0.126463968867676	0.132099742044667	0.122956219481831	0.118857438632329	0.121781847689241	0.105159610432406	0.10447284157383	0.0971195167516652	0.073751254191231	0.12179195142245	0.124970014144682	0.139539724076769	0.0597010199652151	0.040323881610103	0.0370209949852689	0.0708187140335519	0.0616884143700142	0.0463782241011077	0.0878219506079865	0.0860175775172429	0.0577178494290463	0.104136048284667	0.112572970093919	0.0798540406699288	0.118506810337838	0.108434534534757	0.114317984189082	0.0891092908253696	0.091599565467128	0.0956534570426524	0.0713891302375802	0.0544164442823591	0.0614061320038182	0.0640820898716072	0.0726577491787329	0.0425890821219638	0.0800444556974567	0.0574822640356238	0	0.0696040055526307	0.041321385878877	0.0187320633095508	0.0864172950628321	0.0749517840505087	0.0454380232693563	0.108596073561507	0.0850630150606528	0.0457904187409494	0.111148808024311	0.0878765760886804	0.0931887469610924	0.121683435171956	0.096236758461251	0.120030412285375	0.0656129536894988	0.0561230971623715	0.0301671953365884	0.0399572098299114	0.0219152943439249	0.0612796245466908	0.0375492086049	0.0113237017258871	0.0587860277347364	0.0164306105144233	0.018677729882523	0.0767205558637435	0.0670956233370001	0.0112780008523954	0.0925010009007348	0.0791304625503249	0.0444281551344831	0.127873082325085	0.122799941943462	0.101472218407939	0.109910173280446	0.096605391850388	0.0896290818598581	0.108114414018095	0.116689711635909
OM4_C_2F_1	0.0606628721961063	0.0667670780421372	0.0571096187593246	0.0511049076315676	0.0550051002742271	0.0391793340249062	0.0370283805568111	0.0284269744439953	0.011288095148276	0.141336914391169	0.166545605910362	0.184841392600039	0.03879540227706	0.0587638595933827	0.0799102085754296	0.0634328265134935	0.0759539474473595	0.0920921762086864	0.0731874199832674	0.0860138065865037	0.0682901806297186	0.0366690932217522	0.0458422415074988	0.0196669269039923	0.0541173785722052	0.0439111410452946	0.0497567350326379	0.0243913862223124	0.0232687066038333	0.0291181699589273	0.0120564295180785	0.0177931053226532	0.0120781970504645	0.00936610528938099	0.0290349021520413	0.0398955156745591	0.0114260216514303	0.0341653404280046	0.0696040055526307	0	0.0326755036532416	0.0545672600721583	0.0192858263175081	0.0104427015161602	0.0307818128263158	0.0407629600995221	0.0205164878318674	0.0261239886709653	0.052671696470504	0.0509072885202015	0.0439813323666701	0.146359663257168	0.133592264056323	0.146527014796452	0.00701633128515366	0.0146967281970707	0.0462000361501643	0.03196570756055	0.0721093568075147	0.0108750588918733	0.0359328924469267	0.0630852801374078	0.0127933603273339	0.0565923940202617	0.0828572541630438	0.00850665197800985	0.00609459929867569	0.0676871134836693	0.0247696238463475	0.0130292569801469	0.0273609921743472	0.0617546726889784	0.0549561763239878	0.0349462406762203	0.0418411995226008	0.0283324959648791	0.0207925580613564	0.143024344375354	0.154484574659281
OM4_C_2F_2	0.092363837775602	0.098338945785989	0.0883346661698288	0.0828445746531915	0.0867334968606548	0.06893358311792	0.0666362812270711	0.058577545577012	0.0357324053256339	0.13969542782558	0.155116626414294	0.17169417836611	0.0463052213405862	0.0487389497536688	0.062694282744814	0.0686907020032438	0.0721767955099304	0.0756252274167773	0.0830775586341527	0.0901511177306328	0.0644164710392213	0.0679891833622105	0.0762057962476915	0.0448977278824487	0.0853721135100527	0.075431246442246	0.081009240925485	0.0558253002679286	0.0542480566994219	0.0566994029492606	0.0376661234356405	0.0178097362153601	0.022911000443565	0.0283168129192967	0.032689115171054	0.0109919819652995	0.0417236254455821	0.0210849699147234	0.041321385878877	0.0326755036532416	0	0.0245096663196561	0.0489749153869329	0.0366168545105299	0.00626390435937463	0.0717555746652374	0.0508239137626965	0.0154458308944732	0.0817623592062854	0.0696458385249213	0.0682241679359681	0.142406720202129	0.123643186983942	0.141602564080353	0.0292630663503818	0.0214787960520801	0.0287974644919238	0.0146861735275483	0.0494824997014303	0.0223831014950367	0.0122600423316838	0.0345374410584742	0.0243432157808722	0.0297038656418858	0.0566120524852474	0.0402839630901051	0.0301536273214462	0.0416960036475589	0.056024457128639	0.0409449227918908	0.00751066392799302	0.09310847916491	0.0854709845222622	0.0662188035333014	0.0740740785068034	0.0599005735985777	0.0523809501331522	0.13450391188687	0.144583273583707
OM4_C_2F_3	0.112464138352468	0.118531967077202	0.108627994909185	0.104265978627765	0.107428234807238	0.0901416605003011	0.0884919732711448	0.0812628956053995	0.0578442016465623	0.129453542242642	0.138050279091351	0.153484216999486	0.0527967354781909	0.0422160918344442	0.0460146632374449	0.0688731523907618	0.0649253254355308	0.058425722324957	0.0850542701402331	0.0870943365515778	0.0587042253794709	0.0893541976643328	0.0974227677939865	0.0647593889019129	0.104933957818069	0.0949300865732778	0.100528419581923	0.0757196813736409	0.0764004727177153	0.0791109921490146	0.0572645295945517	0.039507553872414	0.0454830802369768	0.04953403649097	0.0558225954737996	0.0261394570767621	0.0644174982007049	0.0411629508866513	0.0187320633095508	0.0545672600721583	0.0245096663196561	0	0.0716708391463506	0.0591144001078247	0.0280960665960086	0.0933298011572191	0.0708636315294571	0.0318456923334069	0.0988479445515746	0.0794446309996275	0.0822453105584689	0.130659856205621	0.108368045050448	0.129125170122688	0.0506925799409905	0.0409574837141314	0.0242251904132572	0.0266779130637205	0.0315705856066721	0.0452836826074338	0.0228777868061165	0.0149074324972071	0.043958886850683	0.016474921145486	0.0354642143805221	0.0617663005719086	0.0518176733232723	0.0199028258791199	0.077757737929285	0.0630661686211368	0.027958358221132	0.113654612889591	0.107232784546308	0.0869869572558143	0.0954193171806444	0.0815846539605171	0.0745696509954961	0.119781500996001	0.128833164268615
OM4_C_2G_1	0.0476088978648354	0.052027984243478	0.0436079678404597	0.0364593218454306	0.0411693227754999	0.0255622990622382	0.025410789549048	0.0153669369106294	0.0173702809628073	0.150631105475533	0.179271154288826	0.197646192471968	0.0499785731191021	0.0720895959863197	0.0951663936413621	0.0726434244517521	0.087530041449249	0.106705102820674	0.0788553471256858	0.0937946138043463	0.0803165966834677	0.0221201334562283	0.031747178171318	0.0195327155368817	0.04169609634374	0.0328561423616777	0.0380751097806413	0.0170573993643711	0.0104717794945867	0.0197355370803575	0.0192941978589798	0.0338491276722423	0.0266857932030012	0.0232831314642566	0.0365756594895559	0.0552311095454252	0.0125689534997808	0.0462779503284895	0.0864172950628321	0.0192858263175081	0.0489749153869329	0.0716708391463506	0	0.0146654884086917	0.0460614515211868	0.0267847414602044	0.0156106942062624	0.041378879635846	0.0446148886134601	0.0532341007730617	0.0418011511905545	0.156330651849121	0.146043295004213	0.156942609597164	0.0218198566162121	0.0326744586174159	0.0615021998959405	0.0473598971685346	0.0873782514969936	0.0275727163311002	0.0509232898252554	0.0788372793999384	0.0290928146195901	0.0725716697710429	0.0985342013572226	0.0138921942987247	0.0206520681926574	0.0841488210630369	0.0116784901852957	0.0149848996493628	0.0448399291777998	0.0473502906743756	0.0405531602399485	0.0227254167963879	0.0282370567825014	0.0152742856476385	0.0102614266691517	0.154989560414582	0.166367671421586
OM4_C_2G_2	0.0570229676773717	0.0627168655584325	0.0526361186902055	0.0468230322612733	0.0509342503013271	0.0330982031774558	0.0311550692534106	0.022958985903028	0.0043926706560566	0.146023975357796	0.171951124669676	0.190006397368068	0.0445408645183783	0.0641591546164449	0.0850062367939262	0.0681453123379909	0.080984392123388	0.097525509076238	0.0762684340522188	0.0899229808730169	0.0729031620524379	0.0318371362074628	0.040005572755304	0.0139789482907917	0.0506032719767298	0.0413259934096213	0.0463411873142174	0.0240770977740443	0.0181641300364623	0.0220711944833766	0.0124777602209521	0.0236330012193263	0.0139610684774035	0.014355510120739	0.0291314767996381	0.0432347443737706	0.0101065009803314	0.0362724540243751	0.0749517840505087	0.0104427015161602	0.0366168545105299	0.0591144001078247	0.0146654884086917	0	0.0331165936449516	0.0354997369064485	0.0188568698798369	0.0305797075962463	0.0505325961354323	0.0523696110536074	0.0434132145526192	0.151069332907573	0.139298361200925	0.151155849247483	0.0118137165885343	0.0205761902330982	0.0510402292125516	0.0361997637042225	0.0766551688117588	0.0152364434729976	0.0391262183698927	0.0674157666330552	0.0175259736817358	0.0621803694567674	0.08780013440644	0.00891674659660287	0.00924786802809711	0.072443012917554	0.0205428814723676	0.00643860581997276	0.0323823512411799	0.0572167584366288	0.0493732253612177	0.0311896487833077	0.0385640037799764	0.0239971055954051	0.0174188702678794	0.148636907505365	0.159575400547778
OM4_C_2G_3	0.089298534525433	0.0951778103883166	0.0849891692775342	0.0797144163221524	0.0835577858562719	0.065326066528712	0.0629718771131896	0.0552073062334228	0.0321202028248996	0.141249237354125	0.157724434482678	0.174308654652752	0.0468820089419485	0.0509811849557128	0.0652532951483981	0.0694503870846833	0.073616774661223	0.0784852416971025	0.0828943880195768	0.090718150487821	0.0656383945657164	0.064654104265705	0.0725298398955575	0.0412571921443919	0.0823328765741915	0.0726811772173809	0.0779694708205154	0.053569374421273	0.0511060341729061	0.0527813052932649	0.034999302069351	0.0174274697895399	0.0198354233030743	0.0264221453109421	0.0307042858601758	0.013667010364703	0.0390760385691522	0.0204454216464978	0.0454380232693563	0.0307818128263158	0.00626390435937463	0.0280960665960086	0.0460614515211868	0.0331165936449516	0	0.0682613849972033	0.0480689959754687	0.015339351756114	0.0790940302730494	0.0681886719044882	0.0659126182692608	0.144145686327324	0.126303042368628	0.14330840901049	0.0270030895050508	0.0202457307070272	0.0310045681623325	0.0156495033062319	0.0522490407232933	0.0201658450583521	0.0130250683053411	0.0378768106085167	0.0222788798281584	0.0343138180696365	0.0601690983578412	0.037793619634644	0.0274855476965329	0.044817033882568	0.0529657470918092	0.0374790633923813	0.00919045838981618	0.0897978001037174	0.0818134287231724	0.0632127568955269	0.0712253996296612	0.0567480420260721	0.0496426146744979	0.137035057908392	0.146918045248512
OM4_C_3A_1	0.0236867147605485	0.0297923108249979	0.0190569243893715	0.0132011776920695	0.0168904405056927	0.0111134089940174	0.00975228804535604	0.0157115372947235	0.0366543931946094	0.157864149016075	0.191450516410865	0.210387064855332	0.0646013174339971	0.0906005403366641	0.112562316223651	0.0825667738256624	0.100350768348294	0.124160927836069	0.083690043856145	0.101115129654656	0.0932664718497608	0.00688048508936494	0.00763647144217852	0.031061372622915	0.020719083001965	0.0169826361941563	0.0173931369552266	0.0244940518097248	0.0186215450930124	0.0190551502955723	0.0380129227222902	0.057454347430816	0.0491785887415815	0.0464994276311683	0.0565508254970384	0.0780229916240824	0.0318444403773521	0.0687611371188956	0.108596073561507	0.0407629600995221	0.0717555746652374	0.0933298011572191	0.0267847414602044	0.0354997369064485	0.0682613849972033	0	0.0261364392051486	0.0643203169389317	0.0306344016398496	0.0550033642181412	0.0400740649544492	0.164760548232126	0.159163531810514	0.165538815606344	0.0442954541630239	0.0532445157819796	0.0823838655708929	0.0699534199663931	0.107774411520426	0.0497611723473144	0.0736917887138094	0.101436389408978	0.0501419090969769	0.0961152161099365	0.120399993836374	0.0327664220510997	0.0424538476041527	0.105021910059972	0.0180449522380758	0.0310717544930087	0.0667841268695663	0.0234370137892707	0.0148800756779046	0.0131642265627419	0.00931869106021619	0.0129267920909504	0.0215564652336043	0.166835916921345	0.178242025324493
OM4_C_3A_2	0.0436805858992595	0.0490427269001735	0.0402757390670406	0.0360536812736809	0.0382973500151522	0.0262708212359294	0.0267026007473084	0.0194259219244364	0.0209190669817528	0.140030978442016	0.170879781865349	0.189586854589551	0.0412225717614693	0.0668711795658462	0.0897224832146516	0.0626248875368654	0.0785718287194461	0.100740780417267	0.0679405398536326	0.0831219915680399	0.0726586181510282	0.02069560540939	0.031187950461783	0.0171394417416867	0.0373205789695656	0.0267377866130755	0.0325468038828973	0.0086602529894847	0.0147297664481153	0.0236008193687755	0.0160466357582366	0.0351852350464568	0.0288698112647349	0.0235349835141448	0.0443331304972936	0.0589577587575372	0.0163072595380868	0.0507905998741904	0.0850630150606528	0.0205164878318674	0.0508239137626965	0.0708636315294571	0.0156106942062624	0.0188568698798369	0.0480689959754687	0.0261364392051486	0	0.040735131630356	0.0371884594634737	0.0420780745168672	0.0302842791493981	0.146679523844376	0.137590031727523	0.147214983351769	0.0219082405927856	0.0312024924550277	0.0585412841548473	0.0473824641270448	0.0848397931195821	0.0298561499080698	0.0511369377365066	0.0783445316841437	0.0274311338961969	0.0725857014042828	0.096993527836426	0.0138491839766991	0.0211143314718492	0.0813871900102096	0.014470791170155	0.017438362408272	0.0452354756433355	0.0448297920559137	0.0408103415083589	0.0181395801930439	0.0265651927629277	0.0147138946315164	0.0140810404003199	0.146072791534828	0.157648137321221
