	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_H_4A_1	OM4_H_4A_3	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_2C_1	0.00699723920358925	0.0171023750828892	0.0128986700098715	0.00662091176667074	0.00566376375237192	0.0105939881706145	0.0140341786821885	0.0146094882514415	0.00245534260018872	0.0277602997927087	0.030605620197743	0.0426535544629302	0.019619951785767	0.0368912705162213	0.00685804659450458	0.00750333872733691	0.00885870580950021	0.00459227967202119	0.0135529996151765	0.00701189502014908	0.0224064176144901	0.0274510613803778	0.0220350831908457	0.0442893455289239	0.00553905642874299	0.0190275307156239	0.00515565204383515	0.00486272063294724	0.00888789895470619	0.0227722868588763	0	0.0128338640106881	0.0082041687477645	0.0453925001044508	0.0384999747816223	0.0476288752154242	0.0486430532182827	0.0348694017824538	0.0190954537930351	0.0104187324364387	0.00645601311620717	0.0131857300627913	0.0130507969808361	0.0134330866944971	0.00522632751273605	0.0259139325501326	0.00192008986788877	0.0404519794222053	0.0469382234289603	0.0427180589840912	0.00336975900519383	0.00931947956233711	0.0136618967972067	0.00504764413396123	0.0152167844277232	0.00985609503848347	0.00139581576952093	0.00651354904352547	0.00855750122329428	0.00853713722803542	0.014674333226816	0.0157973690856667	0.00933597175984976	0.0102542914677914	0.0181168705607051	0.00774132032944023	0.00179895736096148	0.0153151164107018	0.0176464160096873	0.00612898597863723	0.015903206229686	0.00431882116753395
OM4_C_2C_2	0.0110843407250979	0.00514692403427181	0.00167655247170955	0.0182292073715345	0.00888048806543405	0.0223768365778557	0.0042799797355848	0.00204168014827378	0.0143204040740715	0.0161964371245988	0.0188145857541617	0.0308718151500611	0.0081398569871739	0.0251513465947071	0.00717993561554386	0.019537254127257	0.00504774590429476	0.0142931212987591	0.0235659739021396	0.0116974969695718	0.0345163224960959	0.0147560766432309	0.0118863599083711	0.032299438236726	0.00792274591599747	0.00640623097642375	0.0101276148692292	0.00861028529784637	0.0216703576616433	0.0342512495148135	0.0128338640106881	0	0.0208418672226923	0.0330655334701737	0.0267397540325467	0.0351673992508147	0.0367769504077441	0.0234868997858995	0.0302796196701918	0.021887520677568	0.00669848346946337	0.00398111344605054	0.00339149948861186	0.00493724424754868	0.0174832148488896	0.0377815364513433	0.0133087151159958	0.0285579402842927	0.0353314607762165	0.0307802100087848	0.0122430580390976	0.00411077824640875	0.0255719049229339	0.0146371871375143	0.0270578025930483	0.00359387252622187	0.0118281759729945	0.0103149553482648	0.0197234495032579	0.0104117484848986	0.0258014840723802	0.0282259970493121	0.0131680044061482	0.0179844364926217	0.00897270002965037	0.0122471799448345	0.0111282109153845	0.00535625582862289	0.00654875554963386	0.0178312223768234	0.0283641550111612	0.0165803862631578
OM4_C_2C_3	0.0120813794624616	0.0248964744753816	0.0208827885108119	0.00492736044856054	0.01253002199243	0.00462799336306189	0.0216163515010672	0.022534727428789	0.00656794705078727	0.0358477304578186	0.0386268736197613	0.0505096812734212	0.0273516197497477	0.0447805378558161	0.0141606395219684	0.00357891856798784	0.0163797777236325	0.00772138278981453	0.0101584104488986	0.0124135865124844	0.0144922460833312	0.0355385286529471	0.0300113296760653	0.0522607945430879	0.0133067517229292	0.0270856942781898	0.0117007994414796	0.0125381774186341	0.00156517998545923	0.0158450180461186	0.0082041687477645	0.0208418672226923	0	0.053438205819286	0.0463978762124296	0.0557137723092528	0.0564861455206174	0.0426428334125035	0.0131965864467124	0.00540272921013165	0.0142288312531485	0.0213388777051177	0.0206303364232709	0.0214235717260357	0.00513144284954279	0.0186460807088519	0.00861308827349651	0.0484630602122332	0.054862099261157	0.0504981105083828	0.00900203955728033	0.0170728896651258	0.00738916209211044	0.00765965597806362	0.00823640538057002	0.017786237968938	0.00940865821918301	0.0125832891209424	0.00507773346686479	0.0148506064750002	0.00925634670570023	0.00900735884294522	0.0136900687653841	0.0109087764550471	0.026186411465544	0.0124688844953916	0.00978613088431116	0.0232309166823112	0.025540833626667	0.00541848709831186	0.00877283319823422	0.00436623849914143
OM4_C_2D_1	0.043696636213425	0.028955359690743	0.03271875228541	0.0512269955174122	0.0417453781483952	0.0553953709320523	0.0322932266878797	0.0318037691768176	0.0471240297140743	0.0180910800320494	0.0150573248406306	0.00612405256008091	0.026492692215293	0.00974212698833182	0.0397850062819432	0.0525038829230708	0.0379042633639389	0.0473134706107459	0.0563477453364942	0.0443751826267133	0.0674310321103469	0.0196885652738172	0.0243987085716743	0.00347920034063828	0.0401659213161675	0.0266631049971194	0.0431727647798714	0.040950929366443	0.0542170772334934	0.0672548160761778	0.0453925001044508	0.0330655334701737	0.053438205819286	0	0.00836511896999692	0.00302819446540393	0.00660374667476751	0.0125641710418778	0.0631453036781132	0.0549316297654916	0.0397041537343568	0.0323324520864393	0.0334116116806917	0.0321519830463329	0.0501602428332568	0.0707668961544614	0.0454664656320441	0.0060599639673637	0.00662269673178992	0.00680260557611561	0.0451968247987507	0.037129937158022	0.0585331065100034	0.047645528079877	0.0600871919877901	0.0357567521818005	0.0441670557471807	0.0432028495847707	0.052759753613767	0.042353453369085	0.0587773700542731	0.060882744366202	0.0453225442040614	0.0505479962945875	0.0286824558952525	0.0427391600927796	0.0438571835321699	0.0302867700123906	0.0279797363312125	0.050719332894	0.0611202596441574	0.0491711463057115
OM4_C_2D_3	0.0373076476491617	0.0224053317191966	0.0261097278316061	0.0446297050880431	0.0351559961620647	0.04872605128865	0.025464161283462	0.0257888503372184	0.0402804589734468	0.0115496660756633	0.00819980699014062	0.00422629769723589	0.019600022259305	0.0016332576039123	0.0330782011512774	0.0457986247663142	0.0314967386380803	0.0407438145978661	0.0502624706781429	0.0383573116542217	0.0605707929282187	0.0156484584868988	0.0173039548430014	0.00607357402206432	0.0332203752875608	0.0204897155288507	0.0368005493865399	0.0340117096651485	0.047185681284408	0.0608341530482486	0.0384999747816223	0.0267397540325467	0.0463978762124296	0.00836511896999692	0	0.0113403717384704	0.0102144443332899	0.00427400751162866	0.0568779136639603	0.0483732586556806	0.0331524855807892	0.025595410923394	0.0267959573682356	0.0251055849153352	0.0434237854968326	0.0642389426800285	0.0385430435490433	0.00331922388276092	0.00893885482077319	0.00547404637782974	0.0385242522110709	0.0307791691583706	0.0519523095949725	0.0410920672737564	0.0534504213610322	0.0289963688326463	0.0372180545184148	0.0370449993991365	0.04618123619037	0.0365403409781484	0.0524285467942726	0.0541088548086409	0.039611823970385	0.0446514160398214	0.0221494873036074	0.0354173512931703	0.0370619687281553	0.0232083423252523	0.0209772273907963	0.0441277445888761	0.0543248168977057	0.0421687774740469
OM4_C_2E_1	0.0457764713782047	0.0311886541422089	0.0349235800148589	0.0533330008872484	0.0438980208685817	0.0575226251554477	0.0345971076005316	0.0338133549763056	0.0493415019858245	0.0204488624160865	0.0175738403083667	0.00906840471272938	0.0288687052346258	0.012661609982143	0.0419911894482421	0.0546487469442082	0.0400103420053165	0.0494311438403201	0.0582423371061882	0.0462917581370327	0.0696150505943019	0.0212842611704783	0.0268275085656545	0.00630085640206489	0.0424488288842402	0.0287783560414484	0.0452306339334061	0.0432289714792952	0.0564833787969924	0.0692566481861161	0.0476288752154242	0.0351673992508147	0.0557137723092528	0.00302819446540393	0.0113403717384704	0	0.00804140909038995	0.0155061050211997	0.0650885879931807	0.057016009471456	0.0418441483774499	0.0345708063699483	0.0356323950098119	0.0345040861659046	0.0523170369188751	0.0728004894061245	0.047709694088928	0.00886820374244645	0.00842612959258839	0.0094979730263321	0.0473608053039065	0.0392151200180557	0.0606103436753485	0.0497573694379211	0.0621896590552976	0.0379950657845175	0.046428466813258	0.0451821225366478	0.05486165952644	0.0441986015610492	0.0607668826203667	0.0630258814469583	0.0471245787208111	0.0523953073984252	0.0308800792793128	0.0451808801593816	0.0460636736162693	0.0326677591116635	0.0303577639141064	0.0528207341799937	0.0632734184454936	0.0514454403363405
OM4_C_2E_2	0.0471937751301983	0.0323081242512469	0.036175725001125	0.0547456270132595	0.0451562581369818	0.0587999755060662	0.0353802743123147	0.0357215122482383	0.0503749065155932	0.0216505694073267	0.0183554536478312	0.0060131956282358	0.0294911942108988	0.0117884362999593	0.043079472024535	0.0559112232196093	0.0414782515664811	0.050781991743964	0.0603064535903176	0.0483770851654152	0.0705876795577115	0.0246894206336073	0.02746856548646	0.00524402754991175	0.0433140039514548	0.0304728428221371	0.0468435168654136	0.0440977388125388	0.0573064773414603	0.0708952629272109	0.0486430532182827	0.0367769504077441	0.0564861455206174	0.00660374667476751	0.0102144443332899	0.00804140909038995	0	0.0139480263329772	0.0669809394394741	0.0584494358267063	0.0432251922377344	0.0357873900206294	0.0366992791923254	0.0352799405813799	0.0535955499469412	0.0743456142383753	0.0487219157972497	0.00914925726105369	0.00478970733058314	0.00654978936966505	0.0485748425039244	0.0407969364579803	0.0620839783418575	0.0511156266912666	0.0635267361820039	0.0390786460210758	0.0473674901126438	0.0470475496040634	0.0562291067007494	0.0465671292415115	0.0625112251661478	0.0642842805234655	0.0495308618289262	0.0546213141125105	0.0322889606691713	0.0452431252218898	0.0471941876174366	0.033340581339724	0.0310633773536109	0.0542762265672613	0.0644854757733861	0.0522418107321306
OM4_C_2E_3	0.0338422611904636	0.0190234154728549	0.0226932704716556	0.0411031932008889	0.0316301678993494	0.0451250382098699	0.0218622447184704	0.0227196926714911	0.0366342648041061	0.00910727086319328	0.00587655002419243	0.0080058080159708	0.0160457011864601	0.0028767871032415	0.0295023784823487	0.04220993162908	0.0281017286789328	0.0372104143909739	0.0469633911201983	0.0351627204802318	0.0568329024370647	0.0143460136413551	0.0140505721220448	0.0102984506849375	0.0295583050553123	0.0174682115152583	0.0334067910781366	0.0303441243680326	0.0434542863410684	0.0573213399397464	0.0348694017824538	0.0234868997858995	0.0426428334125035	0.0125641710418778	0.00427400751162866	0.0155061050211997	0.0139480263329772	0	0.0534824425921884	0.0448309461125099	0.0296962414479178	0.0222123272891221	0.0233014329196193	0.0215219459552361	0.0398747171952763	0.0606892763860439	0.0349360942041414	0.00732021165492795	0.0127562040831991	0.00854928447323143	0.0349525976653317	0.0274432861977105	0.0484194727689731	0.0375595871705114	0.0498534602586776	0.025461011466277	0.0335725062806733	0.033761665807029	0.0426232724454902	0.0335183243297547	0.0489885657284734	0.0505189296183703	0.0365580139824888	0.0414613728511723	0.0191463056163306	0.0314811305945931	0.0334782171847769	0.0195878178451965	0.0174037970365775	0.0406297510875242	0.050708099647067	0.0384317496076833
OM4_C_2F_1	0.0207755121833911	0.0349762400771894	0.0308994249588597	0.0125867504889588	0.0222870241464806	0.00941361903963065	0.0321595877680022	0.0315182402644175	0.0174115666199311	0.0458715506260644	0.0488334381716973	0.0610445021867136	0.0378849266105967	0.0552897752981616	0.0244104783965376	0.0118358969867037	0.0257777816671899	0.0166875681626389	0.00710631585635992	0.0188806439419973	0.00934498681649527	0.0440101799253305	0.040474072733783	0.0624401352459029	0.024259242568029	0.0366289923410256	0.0202862941049357	0.0235227219774444	0.012520014994993	0.00514639633023788	0.0190954537930351	0.0302796196701918	0.0131965864467124	0.0631453036781132	0.0568779136639603	0.0650885879931807	0.0669809394394741	0.0534824425921884	0	0.00923152693376309	0.0238878529103265	0.0314417080878026	0.0307756477862912	0.0321248831401829	0.0141903942421032	0.00817630479779713	0.0193283059691511	0.0585936058900693	0.0652825128533071	0.0610094786325451	0.0189025393861647	0.0263241487782297	0.00584729738824439	0.0164330348148818	0.00578415564541216	0.0281145659496368	0.0204540582566634	0.0201759963609037	0.0115607809878158	0.0210196963200318	0.00473053828770998	0.00700832190384335	0.0183851500270752	0.0131541409019091	0.0359154294617311	0.024686974205429	0.0202226763118261	0.0339713492884458	0.0361340024580217	0.0130383654278929	0.00671630613283511	0.0164025106323724
OM4_C_2F_2	0.012048187502739	0.0263102578173267	0.0223144650467105	0.00395896860569149	0.0134302672590685	0.00122221536056146	0.0232933329578893	0.0232703833994541	0.0084137943582954	0.0376492632830968	0.0404602204344448	0.0525053929719456	0.0291132599327386	0.0467628064412774	0.0155009143899364	0.0030756931077843	0.0171723049293796	0.00774969162083732	0.00496243726134166	0.011308318498324	0.012985106240745	0.0361998067313681	0.0322011177635136	0.0540722140481126	0.015373948492859	0.0282917673471203	0.0118192062820722	0.0146010387458889	0.00559331302057128	0.0125114018429447	0.0104187324364387	0.021887520677568	0.00540272921013165	0.0549316297654916	0.0483732586556806	0.057016009471456	0.0584494358267063	0.0448309461125099	0.00923152693376309	0	0.0152680478805458	0.0230996458198848	0.0219892882987212	0.0235546165608231	0.00637857939718209	0.0159927409099593	0.0111019141984783	0.0502864145018029	0.0569211731592249	0.0523830979774326	0.0099339083215769	0.0178536972611017	0.0042613897614012	0.0074838238807153	0.00519804555327879	0.0194002093724967	0.0118136542529053	0.0120584644053329	0.002404328178147	0.0140021888468875	0.00460067013349772	0.00812848039055982	0.0115856871768692	0.00716743096525742	0.0280338719836329	0.0154886404011227	0.0115049267773032	0.0252966338942501	0.0274494537946581	0.00502633246848979	0.00777318604427666	0.00743861542525294
OM4_C_2F_3	0.00538559892863684	0.0111671390065221	0.00705519824787051	0.0116144664464555	0.00263444870801762	0.015707811327757	0.0084305671109047	0.00830871262460815	0.00766957556482255	0.0225484499381627	0.025250834347291	0.037286606708881	0.0140166199526787	0.0315453533457945	0.00211589527645567	0.0128731537155296	0.00250165053616057	0.00766727182245596	0.0173743036115672	0.00628701357362422	0.0278317957277166	0.0213716759691675	0.0174681408373367	0.0388284871817252	0.0029308303449288	0.0130744736206754	0.00379667432672488	0.00308158158183254	0.0150969338595638	0.0277146557609716	0.00645601311620717	0.00669848346946337	0.0142288312531485	0.0397041537343568	0.0331524855807892	0.0418441483774499	0.0432251922377344	0.0296962414479178	0.0238878529103265	0.0152680478805458	0	0.00829266125676851	0.00711134787580448	0.00882988901156977	0.0110387416303984	0.0312062830428216	0.00737611705271732	0.0350673684987254	0.0417463088377109	0.0371873007555657	0.00557124264889501	0.00287682839188003	0.0189927177593088	0.00804136501258109	0.020410805373734	0.00430589423504161	0.00574749320896835	0.00462846035529688	0.0130918239865505	0.00651397385342969	0.0193344668620764	0.0217098675824115	0.00841044906711559	0.0122240743138634	0.013821594076672	0.00795406189174698	0.00466694848406986	0.0103190665780549	0.0123087384739531	0.0113142212826189	0.0217856195260009	0.0100052739100625
OM4_C_2G_1	0.0134549094374773	0.00631135885400125	0.00336562775146599	0.0192346241361031	0.0107349436401822	0.0234912167633542	0.00569982439514449	0.00532741448096874	0.015143258823332	0.0146069547250029	0.0175440467931298	0.0297980084087471	0.00816080220435769	0.024014795044343	0.008928959079102	0.0204445335056407	0.00766695812233249	0.0157796219106152	0.0250756132251017	0.0135883176649887	0.0355323115075669	0.0150784449365212	0.00923212361273064	0.0312614951358266	0.008441069000985	0.00673290528067782	0.0119140283908185	0.0092316754970756	0.0219977693646964	0.0355140921646831	0.0131857300627913	0.00398111344605054	0.0213388777051177	0.0323324520864393	0.025595410923394	0.0345708063699483	0.0357873900206294	0.0222123272891221	0.0314417080878026	0.0230996458198848	0.00829266125676851	0	0.00592417231069682	0.00200019303171986	0.0178962662280619	0.0387941894561444	0.0131509636554459	0.0273677723479812	0.0339373767699459	0.0300507781510387	0.0135954226546065	0.00671725042797796	0.0264711480246358	0.0161944684001049	0.028161641587504	0.00472370002872771	0.0119446295828165	0.0124128767596184	0.0210593815305104	0.0120036702698	0.0270725838012596	0.0286081031684918	0.0154248497799102	0.0199104533948241	0.00580104089358868	0.0128763614881363	0.0117488984366884	0.00355205157828115	0.00558218938523065	0.0186150830670362	0.0288510026706197	0.017215641612273
OM4_C_2G_2	0.0105494909941675	0.00445950520525382	0.00265483106960392	0.0185176190088519	0.00856096947955543	0.022352692458094	0.00176943505060135	0.00424118640062604	0.0142359024855833	0.0170417996960732	0.0192454563790415	0.0308276682621783	0.00727701992541197	0.0251782133160502	0.00655170412954784	0.0196726540381423	0.00510990923440875	0.0142424857006384	0.0241501987604285	0.0127399006968899	0.0341922343138253	0.0159544024118269	0.0128813015610333	0.0325103729649321	0.00767933171850044	0.00737463529388609	0.0105574548124484	0.00831907204987571	0.0216432186799806	0.0343852253931934	0.0130507969808361	0.00339149948861186	0.0206303364232709	0.0334116116806917	0.0267959573682356	0.0356323950098119	0.0366992791923254	0.0233014329196193	0.0307756477862912	0.0219892882987212	0.00711134787580448	0.00592417231069682	0	0.00568316914496232	0.0180034641463043	0.0379753867398502	0.013847528850725	0.0289289691529213	0.0355910338823829	0.0304962362197207	0.0121131043569694	0.00492777535214285	0.0258851660629176	0.014534842258973	0.0270659298742776	0.00367623147890973	0.0120693737569287	0.0109768524773591	0.0196883450762283	0.0122687455521366	0.0261483340408129	0.0286348845149809	0.0142688440294216	0.0186983016287991	0.0110926226738325	0.0104606288614326	0.0113960080336465	0.00543574768470905	0.00637940322305847	0.0183376459814628	0.0286550298462376	0.0162677232722338
OM4_C_2G_3	0.013808614056276	0.00598613120611879	0.0036656464838445	0.0197250521421501	0.011037841584542	0.0238532725862532	0.00495645451620397	0.00634299440845297	0.0153584166823255	0.014467369190528	0.0172283680207636	0.0292765558695505	0.00736917112400091	0.0235046316417323	0.00903815988176792	0.0208312095756883	0.00819190688920797	0.0161831078962099	0.0258722253048302	0.014607484746282	0.0357228726469621	0.0156571172465857	0.00887732576549854	0.0309095706166492	0.00840595738826734	0.00706742067235121	0.0125812290627566	0.00921471523296189	0.0221436767896089	0.0360278817488921	0.0134330866944971	0.00493724424754868	0.0214235717260357	0.0321519830463329	0.0251055849153352	0.0345040861659046	0.0352799405813799	0.0215219459552361	0.0321248831401829	0.0235546165608231	0.00882988901156977	0.00200019303171986	0.00568316914496232	0	0.0183645426520253	0.0392811971208658	0.013457526621484	0.0270650226538379	0.033517415974253	0.02948647440409	0.013907278664756	0.00746971502706719	0.0269747449228894	0.0165910346194516	0.028550928012058	0.00483338037959806	0.0121331348787049	0.0132583683653241	0.0214631327850892	0.0133649205499546	0.0276893284583169	0.0290369051961496	0.0165618104579684	0.0208388995406168	0.00644344853173764	0.0120895665222031	0.0120773660884949	0.00226948786893743	0.00474188957093901	0.0191697744052697	0.0292399641039594	0.0172651818910573
OM4_C_3A_1	0.0100823068811141	0.0220546425463132	0.0177767979132835	0.00296921675019333	0.00998374009371087	0.00661229957997747	0.0191107949595971	0.0191105036347571	0.00451698768228146	0.0324606757324944	0.0354304292780697	0.0476034328544016	0.0246867786802872	0.0418280403981281	0.0116753387262297	0.00354074827729627	0.0133874044640336	0.00560262662917032	0.00938843210666588	0.00846539274310163	0.0181849666692755	0.0318377135058728	0.0267234048234266	0.0491392462067263	0.0107105643239577	0.0237537515305481	0.00839428252287756	0.0100323630609756	0.00512045589358167	0.0180885487954274	0.00522632751273605	0.0174832148488896	0.00513144284954279	0.0501602428332568	0.0434237854968326	0.0523170369188751	0.0535955499469412	0.0398747171952763	0.0141903942421032	0.00637857939718209	0.0110387416303984	0.0178962662280619	0.0180034641463043	0.0183645426520253	0	0.0210497111738218	0.00514712694663138	0.0452517853289554	0.0517648777282564	0.0477307108874733	0.0066221808937288	0.0138090462056914	0.00878690072299786	0.00578687218013696	0.0107754330006948	0.0148353272504206	0.00646916029180621	0.009102227220052	0.00550063632767221	0.0103265084752132	0.0100738626022546	0.0107772335640384	0.0099456819864532	0.00822773711347138	0.0224231137112388	0.0122006852848556	0.00664955481109908	0.0203335204698966	0.0226687917671799	0.00183975887452816	0.0109759097228987	0.00441506690899044
OM4_C_3A_2	0.0278669975450454	0.0422897717092063	0.0382473770051253	0.0196383968392492	0.0294191071311853	0.0156937152201491	0.0392637353822555	0.039124129607145	0.0241297221225831	0.0533500433298677	0.0562716355878875	0.068389160401299	0.0450809008396694	0.0626350138018339	0.0314786012202381	0.0185067710282978	0.0331361971431081	0.0237394691037877	0.0150678537622797	0.0266802500946223	0.00678935969366633	0.0518450020778771	0.0477432913025923	0.0699204522054189	0.0311895777403576	0.0441745746742822	0.027718085181189	0.0304178884207895	0.017905198395899	0.00417243484746131	0.0259139325501326	0.0377815364513433	0.0186460807088519	0.0707668961544614	0.0642389426800285	0.0728004894061245	0.0743456142383753	0.0606892763860439	0.00817630479779713	0.0159927409099593	0.0312062830428216	0.0387941894561444	0.0379753867398502	0.0392811971208658	0.0210497111738218	0	0.0261132830236275	0.0660848178602626	0.0726812248519531	0.0683287738277471	0.0259049496414167	0.033778394284461	0.0123307072550441	0.0234592822934717	0.0109920484931665	0.0353265928438049	0.0272593702776949	0.0277825811224568	0.0183093606127279	0.0289693932911388	0.0121369726350858	0.011232113671541	0.0263242620727412	0.0210534937746958	0.0433380932608449	0.0306585698414549	0.027242026284421	0.0411285469601271	0.0433516565556364	0.0201880325010658	0.0107301661612642	0.0225820913187231
OM4_C_3A_3	0.00875788297798268	0.0176525828427792	0.0133516326528684	0.00727831233489111	0.00715803130510933	0.0112637579870969	0.0147188987506107	0.0151389438325925	0.00404548447824826	0.0276465504008406	0.0306019028167873	0.0427184025137194	0.0200682804939114	0.0369484447971174	0.00807736715457639	0.00809567427137916	0.00986234169326965	0.00621558486234246	0.0140825934213232	0.00790868237833514	0.0228526461658694	0.0276726515121648	0.0217655750121927	0.0443108877134265	0.00632709953920269	0.0193329489858413	0.00648013905939839	0.00581105002817039	0.00899135718147473	0.0231654301741762	0.00192008986788877	0.0133087151159958	0.00861308827349651	0.0454664656320441	0.0385430435490433	0.047709694088928	0.0487219157972497	0.0349360942041414	0.0193283059691511	0.0111019141984783	0.00737611705271732	0.0131509636554459	0.013847528850725	0.013457526621484	0.00514712694663138	0.0261132830236275	0	0.0404168726389201	0.0468409321804904	0.042918165719218	0.00520520251859226	0.0101190391031548	0.0138931260168362	0.00666846102240051	0.0156980938881884	0.0104125212509619	0.00200854408567812	0.00771661851094588	0.0095343345101317	0.00886844058281371	0.0151216161777015	0.0155970060733129	0.010248887519233	0.0111292967471286	0.0176691352127848	0.00898626099451592	0.00310388274912963	0.0154890165507777	0.0179067314623873	0.00644763167385927	0.0158277552622688	0.00537022295698247
OM4_C_3B_1	0.0393446377958409	0.0245039133696822	0.0280593788256682	0.0465043574991198	0.0371783288958913	0.0506907958176074	0.0276843674619547	0.0275262817016402	0.0422924560757064	0.0128752251590236	0.00985700827897149	0.00421671000255108	0.0218809527787127	0.00458681981989248	0.0351542705092194	0.0477255393317356	0.0334444020444881	0.0427125934255546	0.051953453698236	0.0400195002113994	0.0626594425670949	0.0164419607401381	0.0189392193078202	0.00409736483797564	0.0352791959518708	0.0222419214379142	0.0386586861302568	0.0360776097796947	0.0491927319303495	0.0626963401341086	0.0404519794222053	0.0285579402842927	0.0484630602122332	0.0060599639673637	0.00331922388276092	0.00886820374244645	0.00914925726105369	0.00732021165492795	0.0585936058900693	0.0502864145018029	0.0350673684987254	0.0273677723479812	0.0289289691529213	0.0270650226538379	0.0452517853289554	0.0660848178602626	0.0404168726389201	0	0.00698839148006266	0.00634971817767017	0.0405260529866613	0.0326495452739927	0.053789244868183	0.0430702116710443	0.055395115498565	0.0310016439856643	0.0391760453119772	0.0388254744277498	0.0481407269032655	0.0380078822887877	0.0542246675963545	0.0559214821253154	0.0411911122921203	0.0463112330028858	0.0234911203086281	0.0378377100828338	0.0390008643450516	0.0252747553045506	0.02309312335271	0.0459416626093826	0.0561835342032161	0.0442557372567116
OM4_C_3B_2	0.0460673590776568	0.0312032380839081	0.0347439454281449	0.0531177879081281	0.0438432864724419	0.0572813778805333	0.0342611025330775	0.0343831293168876	0.0488216737210046	0.0194696055203738	0.0165281125272262	0.00570747857200573	0.0284380047022865	0.010533854718628	0.0417773381326103	0.0542939807731068	0.0401829371836994	0.0493693824507927	0.0587242803887656	0.0468323431311546	0.0691440397583248	0.0233933339760057	0.0251813899735943	0.00424202359099705	0.0417839444638657	0.0290775149202014	0.0453906010882762	0.0425841091775998	0.0555735900537122	0.0693582582513561	0.0469382234289603	0.0353314607762165	0.054862099261157	0.00662269673178992	0.00893885482077319	0.00842612959258839	0.00478970733058314	0.0127562040831991	0.0652825128533071	0.0569211731592249	0.0417463088377109	0.0339373767699459	0.0355910338823829	0.033517415974253	0.0517648777282564	0.0726812248519531	0.0468409321804904	0.00698839148006266	0	0.00810270569254212	0.0471466233814734	0.0394067105805169	0.0603785667182122	0.0497336813431193	0.0619873459782923	0.0376136448087127	0.045631304046499	0.0456199419055453	0.0547798471211329	0.0448266145760956	0.0609155896851031	0.0623650916573769	0.0480706084075431	0.0531480966429531	0.0298769274066942	0.0440877361572993	0.0455487179434341	0.0317529109416371	0.0296342762611143	0.0525356904262551	0.0626402529027904	0.0506991642118235
OM4_C_3B_3	0.0409609344540898	0.026138941357896	0.03015506612129	0.0487470569722203	0.0390151206945134	0.0527265187748611	0.0291892749015815	0.0297067853923457	0.0443481805335166	0.0165570119506933	0.0130738728444869	0.00302653863282927	0.0233137437629116	0.00662325784713822	0.0369399282466226	0.0499021820925404	0.0353542450748696	0.0446735033656314	0.0542987979296334	0.0423996859218025	0.0644638218576824	0.0193039137423507	0.0222571301036809	0.00501707934178727	0.0373063407170057	0.0245335991731996	0.040782693970229	0.038076378697111	0.0513823456480385	0.064814163635643	0.0427180589840912	0.0307802100087848	0.0504981105083828	0.00680260557611561	0.00547404637782974	0.0094979730263321	0.00654978936966505	0.00854928447323143	0.0610094786325451	0.0523830979774326	0.0371873007555657	0.0300507781510387	0.0304962362197207	0.02948647440409	0.0477307108874733	0.0683287738277471	0.042918165719218	0.00634971817767017	0.00810270569254212	0	0.0424809575523391	0.0347345474611612	0.0561130114064093	0.0449900338967288	0.0574549682410985	0.0330521304181944	0.0414713225689641	0.0409906627215971	0.0501243913282812	0.0407562799643796	0.0564826286848521	0.0584500050350489	0.0435442424707621	0.0485923360685928	0.0271033763306182	0.039086347821231	0.0412345462951882	0.0274452525433925	0.0250857536550475	0.0483499558689083	0.0586012557723419	0.0462131730930839
