	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5B_2	0.0121560408832883	0.0220823326242706	0.024042028467156	0.0245068457332154	0.0132469069448969	0.0270358337948107	0.00999853314005489	0.0208625844669586	0.0268122847045546	0.0193014422975082	0.0172572672797718	0.0132024772318523	0.00775911481638888	0.0119155557222868	0.0265041582403461	0.0214479870347283	0.0240622451345171	0.014420017412454	0.019014277879525	0.0257541274542941	0.00599129901544962	0.0205702558805534	0.011434533128293	0.00567113790580409	0.0200824189804188	0.0112435950788255	0	0.0157386343183939	0.0269498505773695	0.0285232497204976	0.027274664747467	0.0266581745606134	0.0271038570524753	0.0139837740754532	0.0236250240026336	0.0123940025621669	0.0216296493440298	0.0349275813682764	0.0176756245674317	0.0123525361189174	0.0125792065238155	0.0262147035105749	0.0129435736394658	0.0190063008016858	0.0253592680539433	0.0146420492424705	0.0169165598088528	0.0273572462971285	0.0112479018107347	0.0205532084351734	0.0116861753995003	0.0167774412366518	0.0166421314967111	0.0124283167103829	0.0116062233744943	0.0224970284451429	0.00510264397007855	0.0138187585786937	0.00910477668707939	0.00760098983553445	0.0126994405272954	0.00987591703184728	0.0157693247319886	0.0233297221741554	0.0241924648879702	0.0126726568608471	0.0254911760382095	0.0278735703067265	0.0206412898403	0.0673428680955526	0.0732784868534602	0.0245353485752041	0.0125750027070328	0.0226081789919869	0.00964352980128443	0.0289879247699496	0.0314590008307771	0.0354421034790087	0.0166034190571194	0.0217447019968174	0.0159993251075978	0.0358658221996087	0.0210068563878651	0.0306946080952824	0.0177062063403648	0.0136550616040041	0.0195125037782673	0.00772780390350486	0.0189346338098056
HT29_G1_5B_3	0.00762312924773404	0.00634672402321963	0.0122868475559696	0.0102702565904766	0.00786577578160394	0.011777840970334	0.015534625959485	0.0063603190227027	0.0111679630673915	0.00616811095189626	0.0127926340696261	0.0154363589179006	0.0157029032068264	0.0101148148901232	0.0111369687507096	0.00687496567298223	0.00840464252761781	0.00134935517918599	0.0077616145241226	0.0113555028210944	0.0193261076946135	0.00518525268764835	0.00969962842069446	0.0157000688277408	0.00832954155226886	0.00934807510177272	0.0157386343183939	0	0.0129295156652444	0.0134439008915009	0.0127767113382479	0.0113538727952144	0.0113693732839934	0.00812860077503228	0.00792097471008242	0.0110406007858485	0.00736596987526596	0.0192482034400198	0.00273448361521154	0.00546037959590632	0.00797127648458757	0.0122014491991178	0.00558599743175363	0.00487404886687224	0.0107794135111752	0.00133673062583942	0.00714057537223731	0.0116718166547817	0.0266596394496387	0.00487724513851737	0.0231688748080623	0.00511707063106189	0.00250162554233568	0.0136378195036889	0.0117643201835641	0.00875833120354127	0.0158033800785957	0.0108510796905588	0.00992704009787294	0.0193814301746712	0.00946379365271057	0.00855846985279879	0.0113069519418482	0.00833131851274598	0.00852859357259694	0.00635331061733578	0.0101553076567342	0.0123650272109857	0.00506887444866727	0.0517360491100732	0.0575788314561156	0.00956292643028258	0.0268206978247239	0.0119014023910718	0.00795554183638805	0.0134954323977059	0.0166518370384356	0.0199325487989582	0.00129540128778423	0.00748162908602736	0.00214249663351697	0.0204336973610484	0.0116193514900585	0.0150668772871122	0.00663446367225698	0.024182874902685	0.00676909784724316	0.0138570486908395	0.0107920194324312
HT29_G1_5C_1	0.0151397433435716	0.00886822246268615	0.004918504572728	0.00265938736610816	0.0142592377349129	0.00411465101581507	0.0222822499389922	0.0065827944090252	0.0065451960160654	0.00766952637152905	0.0140699973128699	0.0201084264869428	0.0236995229747605	0.0165186287721614	0.0120188313550436	0.00605486553902861	0.00707906610958699	0.0138055477870937	0.00822760523110223	0.00172932666122731	0.0286523286881316	0.00805681501018131	0.0166524808141083	0.0247268316397828	0.00717136510455491	0.0166159222129588	0.0269498505773695	0.0129295156652444	0	0.00361902391712885	0.00134614533368412	0.00435194967837642	0.00873625261927881	0.0136978171144108	0.00770136592996114	0.0167611701320355	0.0142374429760987	0.0110941928733183	0.0102309977242475	0.0145996037943528	0.0148927351681457	0.000746402023845983	0.0140170642283403	0.00828874827660629	0.00242528210361573	0.0142581334451092	0.0103629479648624	0.00990320284374105	0.0366432958761348	0.00901592249813048	0.0305666131456215	0.0101746688510276	0.010915872295264	0.0188772199408647	0.0178856332540273	0.00447302776981749	0.0250861207479243	0.0154725777157089	0.018503770112988	0.0278821986562809	0.0155025942275737	0.0173585725560119	0.0141066563775908	0.00494794494689264	0.00709231842576015	0.0192128611752036	0.00474892284266437	0.0116437633235655	0.00850766887950646	0.0440991683236678	0.0480068402958749	0.00397509709022335	0.035598792279692	0.00670265803269593	0.0173892824840651	0.0057915382181756	0.00491254414675083	0.0102776026406403	0.0129919671234325	0.00549162372423736	0.0115692857033842	0.0103085524852533	0.00862976132314294	0.0119130382250648	0.0093639524506218	0.030745867272314	0.00744129070890761	0.0220202829044631	0.0103739429386352
HT29_G1_5C_2	0.0172610312628003	0.00797280166403951	0.00843215596674017	0.00450104546395701	0.0165326001120466	0.00177628597650648	0.0248971449479014	0.00766814593297355	0.00389073808749572	0.00948173624255072	0.0172085151184406	0.0230134416259033	0.0261008670298259	0.0189639583021612	0.00940523419569233	0.0070838125113833	0.00572277888129925	0.0145553654908721	0.010726360739291	0.00336017425214459	0.0308327433140006	0.00825887725636902	0.0189985982542627	0.0269158866726599	0.00977511829785705	0.0188962674646589	0.0285232497204976	0.0134439008915009	0.00361902391712885	0	0.00230382350658948	0.00223400448360889	0.00591842351445642	0.0160798245607453	0.00639621271331136	0.0193484015651545	0.0127747016387514	0.00767955665102091	0.0109991942841655	0.0163093826034183	0.0171167697387125	0.00385172597051412	0.0158261259857748	0.00952402621297855	0.00341373735899877	0.0147654865179167	0.012733847936042	0.00703104389649776	0.0387206248975359	0.00879036534790392	0.0332103751327532	0.0120065524301978	0.0119372535698995	0.0216473851077868	0.020457877894292	0.00654621842855466	0.0272186941149439	0.0181767567555309	0.0206063707034359	0.0302525244306701	0.0179502427107923	0.0193524335741753	0.0170212410351211	0.00521335451580055	0.00566353518342136	0.0193562850296504	0.00337638649697194	0.0087057790972358	0.00844588787318766	0.0409888459171445	0.0454115566489584	0.00399146360740561	0.0379933101804476	0.0101215055367144	0.0192352054664364	0.00225180720157866	0.00330711027972525	0.00726886316543998	0.0131522529941539	0.00687400950043628	0.0125963546918803	0.00750974862021858	0.0119409475549266	0.00848691053658174	0.0115933530818947	0.0335487582314909	0.0094881866729729	0.0243419901075654	0.0134740330235976
HT29_G1_5C_3	0.0156669662301357	0.00815385462273176	0.00613958778989534	0.00277510079589011	0.0148511881002541	0.00284270743293569	0.0230499782960012	0.00655800872094209	0.00530804780693302	0.00799425508627485	0.0150806448696208	0.0210100994864318	0.0243726020056656	0.0171969153140084	0.0108443500788964	0.00598826639563221	0.00617712138550589	0.013751654990527	0.00888754163217937	0.00152111095808651	0.0292349749651793	0.00771362744047497	0.0172859307033148	0.0253079495410115	0.00787305673209849	0.0172195741222613	0.027274664747467	0.0127767113382479	0.00134614533368412	0.00230382350658948	0	0.00313328344943155	0.00749396352683445	0.0143371893710962	0.00683170232834376	0.0175057635578267	0.0134028110763662	0.00989896605630025	0.0101483370987666	0.0149447802247572	0.0154649557490651	0.0015713603519206	0.0144018698442189	0.00836850582086854	0.00200021706074915	0.0141132778157503	0.0109788254233752	0.00865767952685268	0.0371893963843965	0.00853506499140292	0.0313561020849492	0.0105410922615463	0.010944143034883	0.0197123175334534	0.0186258856941348	0.00484175418547631	0.025643295123697	0.0162691431144806	0.0190341610371091	0.0285468532048227	0.0161788887972866	0.0178379693812263	0.0150025465913869	0.00450740610991846	0.00616944503629301	0.018957897170774	0.00373314545990873	0.0103923406800469	0.00807597029535504	0.0430657003239817	0.0471980210322641	0.00335225315112146	0.0362807705817133	0.00786063170264256	0.0178048917602274	0.00444690794815423	0.00422132108565595	0.0092450314036343	0.012705297520169	0.00556205904277849	0.0116068680713003	0.00935556306690384	0.00972542140607279	0.0105752086374907	0.00990472812948341	0.0316086451503837	0.00787197382333941	0.022655193851823	0.011355620468963
HT29_G1_5D_1	0.0157290939456065	0.00573935372551088	0.00843664028612576	0.00377345731481288	0.0150979280136436	0.000457719176684154	0.0235961006513736	0.00594854998095201	0.00219345660132324	0.00799728588209094	0.0164390571045064	0.0219537166329421	0.0246514448929639	0.0176019952517074	0.0077118909898318	0.00538722232528726	0.00349345839294945	0.0125131377849231	0.00959099806781004	0.00313851415750015	0.0292339839010897	0.00618841483891485	0.0175740888859157	0.0253391651966738	0.00876087937552328	0.0174336012989292	0.0266581745606134	0.0113538727952144	0.00435194967837642	0.00223400448360889	0.00313328344943155	0	0.00438445663957296	0.0147189492421262	0.00416884483972403	0.018077139542377	0.0106162716386424	0.00871311294280909	0.00901800951489195	0.0145869901163611	0.015644458193522	0.00417930937055371	0.0141565009896446	0.00776315867589775	0.00272467661793797	0.0126613366826753	0.0114412131923511	0.00555152098328521	0.0370457587674195	0.00661344248405887	0.0318888815926905	0.010430344526451	0.0100190717649403	0.0204878400542903	0.0191640078726149	0.00547543734681546	0.0256102757682627	0.0170052912150878	0.0190267321012332	0.0287637148332475	0.0166026860913099	0.0177287559864281	0.0160378120413462	0.00339969288692262	0.00343929287615867	0.0171660748479575	0.00119873875400577	0.00729258649414693	0.00630645221828857	0.0421134908607809	0.0469530494812444	0.00234941228547316	0.036493770610221	0.00988495530785605	0.0175409257170099	0.00249522850752274	0.00553894835856882	0.00882157114611609	0.0109922649480023	0.00537084226571743	0.0106668706966392	0.00921222616695269	0.0114886281486724	0.00779448152729259	0.0102502190370302	0.0323464329068062	0.0081328158144483	0.0228555359964555	0.0127374020983105
HT29_G1_5D_2	0.0174596730139941	0.00504558775860563	0.0125303307993188	0.00773854405163438	0.0170825052884028	0.00465270214382875	0.0256310017702778	0.00812364463458396	0.00219119319148021	0.0103843440753702	0.0195454490711427	0.0244837539844779	0.0263363300093194	0.019653012924977	0.00349763915199766	0.00774017315680448	0.00353034077973295	0.0126994766636177	0.0124580066859509	0.00742426074997378	0.0304688888480787	0.00707919130591575	0.0194886846398494	0.0266938875312724	0.0118721965687004	0.0192655548618591	0.0271038570524753	0.0113693732839934	0.00873625261927881	0.00591842351445642	0.00749396352683445	0.00438445663957296	0	0.0168792287321224	0.00368942688735278	0.0203013159980901	0.0077908445013087	0.00814056923986218	0.00982790750431328	0.0158581784880904	0.0175205366760469	0.00853478117155267	0.0156015650647749	0.00951218057568724	0.00688146050703948	0.0124887225826657	0.0139083095650724	0.00116719028873645	0.0379800635596342	0.00667443463346165	0.0337630942351289	0.0123668847403734	0.0109684730669358	0.0228666452044989	0.0213121105995024	0.00886360067954082	0.0268753118121075	0.0194532191019438	0.020520086953954	0.0302887980707632	0.0187176112119543	0.0191472891661007	0.0188378654538668	0.00608441831302663	0.00339316767405352	0.0160875939414759	0.00430481973329387	0.00290918844548195	0.0067491364674269	0.040462690618409	0.0462548951623592	0.00579480840863291	0.0379069160681646	0.0137652156906883	0.0187681751539752	0.00410933696037698	0.00867900441691588	0.00936126161962543	0.0105534359460249	0.00812985473262978	0.0115082897872046	0.0100553364456192	0.0151203220908944	0.00413685267008237	0.0127036304376173	0.0344651490397894	0.0107559573910374	0.0244866627230538	0.0160023658695633
HT29_G1_5D_3	0.00194149785092649	0.0122961326674755	0.0101452040419564	0.0116333697129124	0.000780861052711459	0.0149808269406631	0.00888141348789279	0.00891306867632485	0.0157013171701347	0.00673015138646441	0.00506747438512946	0.00769708909679272	0.0100389630473355	0.00288797677964555	0.0179482289646873	0.00941514543976316	0.0133544583693308	0.00735018039383277	0.0054714561879856	0.0128714629461903	0.0149654052057728	0.00987235358395846	0.00295517064061905	0.0110444565922952	0.00652910673284856	0.00293898483590203	0.0139837740754532	0.00812860077503228	0.0136978171144108	0.0160798245607453	0.0143371893710962	0.0147189492421262	0.0168792287321224	0	0.0132326438736519	0.00342359362580955	0.0153000678955525	0.0234307750703101	0.00760116346769697	0.00346555784479764	0.00141949340247308	0.0130143849166737	0.00289453403927382	0.0073676406327776	0.0126747644616607	0.00837304131221912	0.00335948561549724	0.0176079088826987	0.0229784860873464	0.0106355404777455	0.0171743822854909	0.00451437934450981	0.00658241675135879	0.00600709997434127	0.00446556984200455	0.00955034200345238	0.0114269883854715	0.00277266867178247	0.00497369923362736	0.0142120177537285	0.00188402670022435	0.00412997677350753	0.00336684186506827	0.0113898813114966	0.0134931262063097	0.0121073905259777	0.0137418386292888	0.0188162044509991	0.0103442251915589	0.0568059517672829	0.0614652878815929	0.0123737159292567	0.0219495628255366	0.00863316651222874	0.00457131833979479	0.0172137500318993	0.0185307147328422	0.0233417224514819	0.00939684769688435	0.00934845388685849	0.00637975925733562	0.0235780185262374	0.00705084266925248	0.0209967271404265	0.00449037969299559	0.0176740060069074	0.00660862215918912	0.00832622817707631	0.00506224068439648
HT29_G1_5E_1	0.0137722591269441	0.00167789940564974	0.0102275863983469	0.00571803625043795	0.0134124590365532	0.00462467506554788	0.021950791259127	0.00468427789547272	0.00328900766057183	0.00689560664312223	0.0161648504629956	0.0208751850454174	0.0226492237496817	0.0159825805223431	0.00528051638470196	0.00442006501853531	0.000677100685610078	0.00921275289880841	0.00909334598272127	0.00601957081313607	0.0268233178204234	0.00339232275516121	0.0158073779540793	0.0230288303621945	0.00865951527726731	0.0155801167853275	0.0236250240026336	0.00792097471008242	0.00770136592996114	0.00639621271331136	0.00683170232834376	0.00416884483972403	0.00368942688735278	0.0132326438736519	0	0.0166504203803306	0.00657136070943102	0.0113279509533865	0.00616056016884806	0.0121802990449111	0.0138401045321355	0.0072133800104693	0.0119140506116829	0.00587850638537905	0.00532691049901799	0.00913211599631236	0.0103582048141418	0.0043821798157551	0.0343967403868638	0.00307475704783582	0.0300753049040296	0.00871924133394324	0.00729643743815791	0.0192329237095044	0.0176484280296284	0.00606906765450656	0.0232208253609932	0.0158470293448576	0.016836374104619	0.0266120897826726	0.0150570097373361	0.015465992269441	0.0153367909497793	0.00333439303275976	0.000735481820211827	0.0132500426397809	0.00315176167365689	0.00574116855725003	0.00307529672581356	0.0441053060108136	0.0496906108065197	0.00379814003315495	0.03424619602852	0.0111093219604276	0.0151021450652408	0.00577662945439117	0.00968783909796075	0.0120966356548675	0.0072823772804809	0.00498399265614588	0.00785372493392301	0.0126544679810522	0.0121661782908798	0.00776996592439472	0.00917100114063807	0.0307856733330531	0.00734452478221953	0.020800287918051	0.0127596164137165
HT29_G1_5E_2	0.00344637520919992	0.0156795691610605	0.0127585070210921	0.0148640752194239	0.0033044421192694	0.0183227220360145	0.00555093834074048	0.0123232259260879	0.019113697949483	0.0101167845044696	0.00487142293434169	0.00440905550838026	0.00702174505891226	0.00102409032137531	0.0213032281649841	0.012815182208489	0.0167774592907306	0.0100424815937256	0.00863239070567786	0.0160786136090629	0.0122112144165351	0.0132820034040827	0.001647579916386	0.00840102158175093	0.00963339676991912	0.00207184007234841	0.0123940025621669	0.0110406007858485	0.0167611701320355	0.0193484015651545	0.0175057635578267	0.018077139542377	0.0203013159980901	0.00342359362580955	0.0166504203803306	0	0.0183701277127761	0.0267830226244452	0.0109092980295687	0.00568989364350242	0.00307264717656481	0.0161114379451471	0.00545614943659152	0.0107904651288658	0.0159351453945687	0.0110056773719925	0.00664048052208722	0.0210219807066101	0.0202392386571591	0.0140060052527527	0.0138666967465571	0.0079355973893424	0.00983844177715963	0.00263797262464474	0.00112506914033458	0.0128029091138413	0.00887904839357059	0.00148287494770275	0.00363290698329727	0.0111920747986866	0.00162555416158807	0.00387476881533943	0.00341779012359867	0.0147781036438452	0.0169161673440402	0.0138331823118793	0.0171265576361213	0.0222074654254302	0.0137372602973798	0.0601705166199082	0.0646791771583008	0.015728231102894	0.0188646745084603	0.0110435600077757	0.00473525463317383	0.02057108878087	0.0216506341938397	0.026615458567832	0.0123353609314342	0.012712262065993	0.00954391320767332	0.026816738540957	0.0091679004248769	0.0244162691731956	0.00782783876823138	0.0142778851335068	0.00994550219398887	0.00552822345295747	0.00701734025287753
HT29_G1_5E_3	0.0149770706845656	0.00544675067978583	0.0160350896952122	0.0120352959453841	0.0151348858390394	0.0110560341476754	0.0228616224808174	0.00947771792184576	0.00906386755106842	0.0109542661298571	0.0195495560320412	0.0227752615720356	0.0228788955476471	0.0174644517258774	0.00543927778939563	0.00959039603332047	0.00722981220999034	0.00853360651550947	0.0132081622866131	0.0125281831283544	0.0260364216928775	0.00731285437649452	0.0170624098318847	0.0226443377192055	0.0132547082000879	0.0167131957854009	0.0216296493440298	0.00736596987526596	0.0142374429760987	0.0127747016387514	0.0134028110763662	0.0106162716386424	0.0077908445013087	0.0153000678955525	0.00657136070943102	0.0183701277127761	0	0.0156650707157774	0.0079730971802773	0.0128256322490616	0.0152983014051831	0.0137041132671445	0.0129318981120668	0.00941305744685991	0.0118285248408495	0.00776000868609385	0.0135199729636829	0.00731953534692623	0.0328534634579787	0.00604984280372953	0.0302874165272691	0.011423172008867	0.00879947637831288	0.0209834381819299	0.0191233517938643	0.0117412319965606	0.0226661124989824	0.0180665745079186	0.0172035791209183	0.0263438670844401	0.0167723811856696	0.0158594936138971	0.0182556568926903	0.00950669805585913	0.00724711973844021	0.00932404251071702	0.0097031479234441	0.00698287217021851	0.0066291477828848	0.0460389548983294	0.0528064619485881	0.0102754471288756	0.0335156876317617	0.0164586120224695	0.0151931028888851	0.0115954594244913	0.0159685348735826	0.0171105669664108	0.00607793436778207	0.0103497547143664	0.00892337425288944	0.0178292060023305	0.0169597016565904	0.00994014295337882	0.0126040181707635	0.0314142793599416	0.0115934029808902	0.0210594430433076	0.0168410665385626
HT29_G1_5F_1	0.0244088895544051	0.0129338707889944	0.0160095831824658	0.0121095658624234	0.0238044950936073	0.00846358335008188	0.0323057318792515	0.0146118083136083	0.00812196269818575	0.0167082432553256	0.0248777862616433	0.0305956515128859	0.0333440732243944	0.0263132253011714	0.0104132514978066	0.0140683779487553	0.0108693742258644	0.0205344970730054	0.0182428306678192	0.0110307807161963	0.0378426933326752	0.014406803474648	0.026279603745167	0.033971815126901	0.0173498979040483	0.0261316299434229	0.0349275813682764	0.0192482034400198	0.0110941928733183	0.00767955665102091	0.00989896605630025	0.00871311294280909	0.00814056923986218	0.0234307750703101	0.0113279509533865	0.0267830226244452	0.0156650707157774	0	0.0173079675891907	0.0231489932222851	0.0243429979612372	0.0114701054993671	0.0227662972599086	0.0163717112313662	0.0109917461042201	0.0204480312971191	0.0201448617032232	0.00836016330019418	0.0455666773060218	0.0143875113485914	0.0405971219032727	0.0191132407893622	0.0183969613482462	0.0291690016025366	0.0278728971418525	0.0140654883623826	0.0342199494529927	0.0256871298493288	0.0276739845729056	0.0374377309948623	0.0253142144331145	0.0263528628693996	0.0246317824301897	0.0120745298559272	0.010739748318878	0.0242261459551246	0.0097311633450549	0.00891604078172323	0.0142927185896898	0.0334182093271718	0.0384215193008359	0.0110595474867961	0.045154161428904	0.0177581525415297	0.0261091761215719	0.00621831432793877	0.00703869020068207	0.00232402563708324	0.0185608796957402	0.0140836281138513	0.0190091471432926	0.00316503095683407	0.0196114280504544	0.00633272146365879	0.0189592225884725	0.0410428123334834	0.0168397903114191	0.031538296149175	0.0211438802180807
HT29_G1_5F_2	0.00777377237077018	0.0048872696767114	0.00965722115295824	0.0075743814934921	0.00760544903447124	0.00941477935892082	0.0159792088737832	0.00364866753236751	0.00919303478372467	0.00359999770332942	0.0115814535990253	0.0152781124596071	0.0165393945832131	0.0101272135458925	0.0104075615456729	0.00418467772771175	0.00649276314807932	0.00360384720080672	0.00553183221724477	0.00869484754233374	0.0206664862330493	0.00290294603678994	0.00986537599019112	0.016870423261216	0.00589660849215261	0.0095950856925659	0.0176756245674317	0.00273448361521154	0.0102309977242475	0.0109991942841655	0.0101483370987666	0.00901800951489195	0.00982790750431328	0.00760116346769697	0.00616056016884806	0.0109092980295687	0.0079730971802773	0.0173079675891907	0	0.00603483422318091	0.00793114829760732	0.00949719894809658	0.00582242855808497	0.00217201808424745	0.00814856415865639	0.00404111805533799	0.00554952967645842	0.0103657787188109	0.0282859568077472	0.00319371197923355	0.0239943152238995	0.00345116424864718	0.00114327394650671	0.0135439245914507	0.0118176418303751	0.0060240226989101	0.0170615450602111	0.0103583756099114	0.0107070038087058	0.0204645650218118	0.00928433128778972	0.00932828741671168	0.010336724396101	0.00580015232950022	0.00662934001478153	0.00908645869743562	0.00783562007462735	0.0113880155669263	0.00308529842816663	0.0502596786622077	0.0557131973891283	0.00703739636930402	0.0280885409694531	0.00943840996979359	0.00894289070660825	0.0113150011100673	0.0141290680479799	0.0177730508234369	0.00318744923469827	0.00475890405099878	0.00170461866461579	0.0182123792750346	0.00942756360339071	0.0138096371861339	0.00469355381514844	0.0247937473312381	0.00424229355130813	0.0146843368943392	0.00897398408797249
HT29_G1_5F_3	0.00224751694364522	0.0109083105633742	0.0120164970857054	0.0121713879146023	0.00287727846007269	0.0149289360877433	0.0101220695980627	0.00866134260515873	0.0150966254444661	0.00695546951941353	0.00853188310077052	0.0100345367889986	0.0105169084446432	0.00471557080691577	0.0162755050664091	0.00923980300259589	0.0124696571436767	0.00436986051840036	0.00684027249988505	0.0134242132591489	0.0147044069352349	0.00883567569608381	0.00425537721027064	0.0108632474948849	0.00787113210916772	0.00389207961721629	0.0123525361189174	0.00546037959590632	0.0145996037943528	0.0163093826034183	0.0149447802247572	0.0145869901163611	0.0158581784880904	0.00346555784479764	0.0121802990449111	0.00568989364350242	0.0128256322490616	0.0231489932222851	0.00603483422318091	0	0.00271829992429128	0.0138639766207922	0.000716701242572854	0.00682486340379379	0.0130585207634202	0.0053175330627494	0.0049172316221049	0.0163943050009053	0.0224638875788122	0.00922121421412642	0.0179859092934155	0.00442530310772671	0.0048920091999941	0.0082284271468723	0.00632740106329921	0.0101473894478334	0.0110834216770796	0.00579655001336421	0.00467714461786172	0.0144340081638224	0.0042108644494201	0.00329460489010332	0.0068148552282632	0.0111949575371569	0.0126084126519273	0.00864541977253262	0.0134703773977031	0.0173545818181819	0.00910970323244154	0.0562560462427836	0.0615059524663133	0.0123544390146077	0.0220830143030337	0.0108526644066215	0.0029611332687403	0.017016032213862	0.0191477704144031	0.0234046648115006	0.0067490730613548	0.00945665186132362	0.00439220691301676	0.02375987323559	0.0096743396864751	0.0198387006098239	0.00546311287954031	0.0188635039041177	0.00716377584869779	0.00865940803672455	0.0079962586324804
HT29_G2_4G_1	0.000603304281565811	0.0127682164089572	0.011505923189502	0.0127260312771542	0.00066930797717311	0.015931793001349	0.00811213655249117	0.00974299919684989	0.0164821180201876	0.00766090808456123	0.00608702135245257	0.00747921402432665	0.00900896192119031	0.00220230545006795	0.0183375649672943	0.0102773271981143	0.0140233675303038	0.00700427764552296	0.00668310188471164	0.0139768872736973	0.0137742539888447	0.0104492369886576	0.00196912523263955	0.00984591163483401	0.00775693826185174	0.00178937668889728	0.0125792065238155	0.00797127648458757	0.0148927351681457	0.0171167697387125	0.0154649557490651	0.015644458193522	0.0175205366760469	0.00141949340247308	0.0138401045321355	0.00307264717656481	0.0152983014051831	0.0243429979612372	0.00793114829760732	0.00271829992429128	0	0.0141936347213325	0.0023938125904183	0.00806823634730302	0.0137343365036479	0.00798730732731668	0.0045366827262765	0.0181806351831914	0.0217554279512723	0.0110796675607661	0.0163062849767709	0.00524309246668795	0.0068318437222351	0.00569315788296236	0.00389293677652331	0.0106382303740987	0.0101952251306651	0.00308725005265828	0.00363856065590395	0.0131414664916587	0.00150683326130383	0.00271326111282705	0.00432718960715214	0.0122703306318514	0.0141631324234897	0.0112420172208115	0.0146182102832795	0.0192963255505883	0.0108540433029151	0.0576646337898636	0.0625033635338517	0.0133166066881984	0.0208840491113527	0.0100304321137133	0.00316808938363488	0.0181319423329901	0.0196772408317749	0.0243553560633165	0.00926548815419238	0.0102962670599041	0.00649921620682079	0.0246251242603699	0.00846977832296815	0.0216027391795107	0.00556065093648957	0.0169492583957821	0.0076335940590132	0.00722779876721311	0.00647533211126532
HT29_G2_4G_2	0.0144312951425238	0.00829858501487094	0.00458067314282414	0.00193690087238609	0.0135642923668952	0.00401441365374372	0.0216427096247156	0.00584862187080308	0.00635538912234858	0.00692809056079865	0.0135433660313715	0.0195241351373352	0.0230297205785036	0.0158477609600294	0.0117255508613436	0.00532728712230169	0.00661454434160408	0.0130667578404282	0.00754343055779374	0.00119887786852689	0.0279599122485494	0.00737172167508835	0.0159692146239003	0.0240332729802127	0.00649707352074965	0.0159250805956444	0.0262147035105749	0.0122014491991178	0.000746402023845983	0.00385172597051412	0.0015713603519206	0.00417930937055371	0.00853478117155267	0.0130143849166737	0.0072133800104693	0.0161114379451471	0.0137041132671445	0.0114701054993671	0.00949719894809658	0.0138639766207922	0.0141936347213325	0	0.0132855678070211	0.0075444550221333	0.00188652426369084	0.0135282079489961	0.00967042389519325	0.00969973966259674	0.0359438220030662	0.00836315551701367	0.0299368874688508	0.00943894105937298	0.010172772010649	0.0182626345173204	0.0172349490470374	0.00372989312597143	0.0243872334362648	0.0148409942464351	0.0177974164776456	0.0272109091442107	0.0148305993622154	0.0166422633792296	0.0135169784193989	0.0043140932860915	0.00663970475871809	0.0184956746359076	0.0043932135308832	0.0114414367540557	0.00784309136381463	0.0446023763518483	0.0486212331924622	0.00343136645529476	0.0349337834290159	0.00628933128633037	0.016663058264836	0.00590633300600187	0.00554015207439101	0.0107752590511118	0.0122845775735105	0.00475140760141775	0.0108254685959504	0.0108498054974869	0.0081607482665148	0.0118959385081519	0.00865341606256014	0.0301460114289083	0.00671002458324184	0.0213394161333231	0.00982729897052903
