	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5G_2	HT29_G2_5H_1	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5F_1	0.00372342599536392	0.00454897337587015	0.0217794199148463	0.0112779361287707	0.0110548393938185	0.00427998339712262	0.00293500094494073	0.0044166407968384	0.00396344196330479	0.00254862540500116	0.0089841819651681	0.00369055136073489	0.00106377957164625	0.0102235978615882	0.00704950042249284	0.00785779776700124	0.00867822442354943	0.0153702890009174	0.00441121462131652	0.00960751473324795	0.00770657116258355	0.0112522139925447	0.00516875748655607	0.014651417868733	0.00625292777835722	0.00404116199743451	0.0084317964789943	0.00486414010980071	0.00954972049711597	0.00683419832404829	0.0024719330291587	0.00129944312113147	0.00920094433598921	0.0102828789989196	0.0132252138823146	0.0195434135152501	0.0026038595010932	0.00888556533372463	0.000905580843273211	0.00535892328929652	0.00764079118098268	0.00547581072970837	0	0.00455497317908788	0.0076729525015465	0.00261120744818216	0.00113213740431215	0.00476452553325083	0.00337344778062567	0.00804494405859786	0.000197553730556173	0.0149812908079534	0.00166393096675292	0.00159946336865714	0.000661022231119649	0.00263550318123813	0.0141947819600499	0.00169945248557864	0.00221447670742741	0.00436209249170786	0.00749612304190474	0.00442558984051456	0.0160361780810265	0.0140889783948555	0.00154085321420495	0.00710642265555194
HT29_G2_5F_2	0.00827832647191581	0.00910384898058688	0.0263330714280364	0.00672314535753768	0.0156094094150598	0.000274992587181158	0.00748992222055569	0.00897152060099852	0.00851833553457646	0.00710355581683056	0.0135388702007213	0.000864429416349592	0.00561873860378918	0.014778217672082	0.0116042814858773	0.0124125421267401	0.0132329284760398	0.0199245506443789	0.000143760069480617	0.0141621694275874	0.0122613226166095	0.0066974221027705	0.000613791878161071	0.0192057366570474	0.010807742083164	0.00859605327540873	0.0129865129609734	0.00941900538666694	0.0141043783755683	0.0113889886593079	0.00208305239389759	0.00585439830000579	0.0137556211079118	0.0148374953620967	0.0177796392287813	0.0240972983201715	0.00715878864953696	0.013440258713939	0.00364940017805769	0.00991377142630733	0.0121955456882317	0.010030654652598	0.00455497317908788	0	0.0122277055184757	0.00194377780217483	0.00342284497309496	0.00931939412412891	0.00118153488747106	0.0125996794943408	0.00475252468487561	0.0195355836590229	0.00621887967331059	0.00295552103829071	0.00521598724521033	0.00719043159942987	0.0187491358533483	0.0062544005280823	0.00676941445899589	0.0089169740033175	0.012050884194384	0.008980469363239	0.0205903847448071	0.0186433402894561	0.00609580417584923	0.0116612012321018
HT29_G2_5G_2	0.00394958402094242	0.00312403464650351	0.0141076419896914	0.0189500364174699	0.00338203175696319	0.011952733751966	0.00473800599779747	0.00325636790334432	0.00370956802232602	0.00512437825126659	0.00131127522983702	0.0113633382763359	0.00660920052083745	0.00255074650889668	0.000623469195556772	0.00018485091625542	0.00100530582750231	0.00769779244700042	0.0120839564549383	0.00193463438214239	3.36196692037728e-05	0.0189243174074446	0.012841447410795	0.00697885975538597	0.00142005933881454	0.00363184788172633	0.00075886885250125	0.00280886574845497	0.00187683757457377	0.000838776507780597	0.0101447866703025	0.00637354187210698	0.00152804643814913	0.00261003058942523	0.00555254513060901	0.0118713504065246	0.00506914469677126	0.00121265469705008	0.00857850278123131	0.00231407761087873	3.21622761610306e-05	0.00219718872104315	0.0076729525015465	0.0122277055184757	0	0.0102840540666564	0.00880505067538063	0.00290848109266155	0.0110462532077138	0.00037200319719673	0.00747540457292991	0.00730876046179285	0.00600906074264608	0.00927235746942839	0.0070119484693829	0.00503750131617054	0.00652218675736933	0.005973539822319	0.00545852316052233	0.00331091644806483	0.000176834619071432	0.00324741881812517	0.00836374200120564	0.00641637482211314	0.00613213634459159	0.000566545524135001
HT29_G2_5H_1	0.00633460163201368	0.00716013694153497	0.0243899273306165	0.00866686313236627	0.0136658450076373	0.00166878568328839	0.00554618641599889	0.00702780641931256	0.00657461427730899	0.0051598150897831	0.0115952498655203	0.00107934933728784	0.00367498172887013	0.0128346298175507	0.00966061641451783	0.0104688948587522	0.0112893005810781	0.0179811292495994	0.00180001799679896	0.0122185650559336	0.0103176719207626	0.00864114028679461	0.00255756807621764	0.0172622889754491	0.00886406071671745	0.00665233320268812	0.0110428791093909	0.00747529858980568	0.0121607724921296	0.00944531906108833	0.000139274886845823	0.00391064369390989	0.0118120062385559	0.0128939091355871	0.0158361423024582	0.0221540487648222	0.00521504860798575	0.0114966359222132	0.0017056287007143	0.00797007325435101	0.0102518935152721	0.00808695858860253	0.00261120744818216	0.00194377780217483	0.0102840540666564	0	0.00147907231665425	0.00737568564917751	0.000762243832839027	0.0106560365301385	0.00280876042684824	0.0175921479181693	0.00427512879501909	0.001011746277266	0.00327222675027366	0.00524669195333339	0.016805671983449	0.00431065002728363	0.00482566971444481	0.00697325894849942	0.01010722880254	0.00703675532535823	0.0186469885724833	0.0166998727252611	0.00415205200909069	0.00971753737271982
HT29_G2_5H_3	0.00485555284781177	0.00568109571310613	0.0229112727394811	0.0101458668327231	0.0121868989074386	0.00314785393856572	0.00406713137512	0.00554876391070327	0.00509556758401804	0.00368075732585447	0.0101162666835798	0.00255841952067754	0.00219591560781746	0.0113556680735285	0.00818160430900366	0.00898989416211413	0.00981031245588798	0.0165022805680796	0.00327908574928579	0.0107395923726543	0.00883866901579921	0.0101201443665696	0.00403663240167767	0.0157834221904069	0.00738503831923946	0.00517328720506691	0.00956388710342916	0.00599626051632038	0.0106817988113261	0.00796630408052977	0.00133979757351768	0.0024315786754764	0.01033302664247	0.0114149484736213	0.0143572418139123	0.0206753198247614	0.0037359912194776	0.0100176511318435	0.000226556681772043	0.00649104043454665	0.00877288966031827	0.00660792706350023	0.00113213740431215	0.00342284497309496	0.00880505067538063	0.00147907231665425	0	0.00589664656238902	0.0022413148302367	0.00917703861332633	0.0013296909808065	0.0161132893477973	0.00279606564841702	0.000467326403644163	0.00179315894078659	0.00376763478199436	0.0153267940866288	0.00283158707391344	0.00334660977789203	0.00549421591983894	0.00862822288094401	0.0055577129025078	0.0171681573248364	0.0152209922968779	0.00267298820780483	0.00823852603885347
HT29_G2_6A_1	0.0010411089871765	0.000215554545275561	0.0170157772817985	0.0160420119746256	0.00629048179046676	0.00904441359006857	0.00182953769080873	0.000347888478480628	0.000801091307262387	0.00221591391554265	0.00421974822334577	0.00845500010013128	0.0037007555908571	0.00545920725085212	0.00228501398748023	0.00309333117086955	0.00391378115890655	0.0106061549890037	0.00917564044825303	0.00484310177101324	0.00294210061684514	0.016016291598483	0.00993315642106036	0.0098872405645415	0.00148842485837093	0.000723370658672266	0.00366734586874382	9.96157559215323e-05	0.00478530553055177	0.00206970713287223	0.00723641460872411	0.00346509342218512	0.00443651761062953	0.00551849063383467	0.00846095782315466	0.0147795780533575	0.0021606797660928	0.00412112847378432	0.00567009378520756	0.000594405504395575	0.00287631895144629	0.000711294669326443	0.00476452553325083	0.00931939412412891	0.00290848109266155	0.00737568564917751	0.00589664656238902	0	0.00813790577880536	0.00328048250156022	0.00456697401203423	0.0102171330709587	0.00310060717594433	0.00636396391879507	0.00410350994033751	0.00212903604875842	0.00943057840636178	0.00306508577819147	0.00255006261779766	0.000402437317143953	0.00273164718201065	0.0003389393457723	0.0112720863135149	0.0093247688979386	0.00322368446124222	0.00234193751517599
HT29_G2_6B_1	0.00709682768756027	0.00792235836704055	0.0251519341614946	0.00790464693212294	0.0144280116100837	0.000906542454990788	0.00630841639900879	0.00779002862257348	0.00733683904125387	0.00592204682067953	0.0123574374230481	0.000317105640938204	0.00443721909089833	0.0135968052226186	0.0104228206021935	0.0112310924463713	0.0120514909587735	0.0187432418045342	0.00103777491061083	0.0129807466474956	0.0110798707812323	0.00787892391393774	0.00179532608043857	0.018024411499917	0.00962627091847611	0.00741455753881908	0.011805071706677	0.00823751810840976	0.0129229546492666	0.0102075249223353	0.000901518669903942	0.0046728802775083	0.0125741917549401	0.013656083930195	0.0165982834658396	0.0229160958987037	0.00597728009615482	0.0122588243965242	0.00246787085888646	0.00873228962430979	0.0110140929239438	0.00884917418711042	0.00337344778062567	0.00118153488747106	0.0110462532077138	0.000762243832839027	0.0022413148302367	0.00813790577880536	0	0.0114182325183553	0.00357100027501556	0.0183542659155675	0.00503736408891683	0.00177398939542356	0.00403446534164849	0.0060089233013636	0.0175678006408946	0.00507288518992053	0.00558790286299542	0.00773548146839985	0.0108694294052133	0.00779897747644773	0.0194090915502464	0.017462002781545	0.00491428775011961	0.0104797411119915
HT29_G2_6B_2	0.00432158401473195	0.00349603579610504	0.0137356743513579	0.019321969564574	0.00301003045277779	0.0123247090181368	0.0051100046464637	0.00362836888501188	0.00408156837879362	0.00549637615447549	0.00093927226223521	0.0117353162086969	0.00698119502915605	0.00217874434615696	0.000995472276806285	0.000187152287690166	0.000633302749079636	0.00732579968030717	0.0124559311090402	0.00156263174810676	0.000338383530075946	0.0192962507450527	0.0132134183998262	0.00660686509413303	0.00179206205996386	0.00400384835091856	0.00038686570990649	0.00318086727126376	0.00150483490355057	0.00121077951522929	0.0105167696854416	0.00674553697551495	0.00115604357009977	0.00223802847945084	0.0051805472680934	0.0114993723290372	0.00544114271004836	0.000840651689875242	0.00895049148299284	0.00268607964392189	0.00040416547181787	0.00256919086117236	0.00804494405859786	0.0125996794943408	0.00037200319719673	0.0106560365301385	0.00917703861332633	0.00328048250156022	0.0114182325183553	0	0.00784739671092142	0.00693676664656309	0.00638105672457747	0.00964434376922362	0.00738394191140924	0.00540949939195826	0.00615019099034463	0.00634553588712963	0.00583052037316633	0.00368291735861326	0.000548837798277638	0.0036194198113547	0.0079917511568709	0.00604437880974032	0.00650413203554113	0.000938548622027854
HT29_G2_6C_2	0.00352587359958695	0.0043514216556807	0.0215819128828781	0.0114754764408006	0.0108572977514878	0.00447753515888554	0.00273744803212921	0.0042190889591591	0.00376588974981932	0.00235107228461054	0.00878663620618792	0.00388810361824835	0.000866225935146943	0.0100260544654269	0.00685195158181457	0.0076602501236319	0.0084806781278899	0.0151727586286612	0.00460876626287595	0.00940997012477429	0.00750902328534199	0.0114497543656463	0.00536630836422572	0.0144538853684973	0.00605537788485003	0.00384360984546815	0.008234249764536	0.00466658868365423	0.00935217577875112	0.00663664918634884	0.00266948608333834	0.00110188953666616	0.00900339896840283	0.0100853357233471	0.0130276774559922	0.0193458974536491	0.00240630640855727	0.00868801939974373	0.00110313447162517	0.00516137236493677	0.00744324320342626	0.00527825993105677	0.000197553730556173	0.00475252468487561	0.00747540457292991	0.00280876042684824	0.0013296909808065	0.00456697401203423	0.00357100027501556	0.00784739671092142	0	0.0147837592718174	0.00146637748496621	0.00179701680489559	0.000463468531957834	0.00243795010490411	0.0139972481599142	0.0015018990152649	0.00201692343194058	0.0041645406065936	0.00729857484675393	0.00422803801066103	0.0158386497687186	0.0138914442992848	0.00134329969475684	0.00690887389493851
HT29_G2_6D_1	0.0112581819454752	0.0104326760946274	0.00679922443097184	0.0262569432570007	0.00392677680949071	0.0192606441678916	0.0120465576164302	0.0105650027158106	0.0110181791234865	0.0124329054824245	0.00599751379155729	0.0186713159187861	0.013917623622068	0.00475805795947065	0.00793221165451201	0.0071239143343355	0.00630347765560172	0.000389042775350602	0.0193918515407834	0.005374163807426	0.00727514168222567	0.0262312286363383	0.0201492514150879	0.000329909009210778	0.00872877463350853	0.0109404631577193	0.0065499096721621	0.010117522476618	0.00543195988415357	0.00814751208563727	0.0174528948689028	0.013681982605118	0.00578074609305678	0.00469877433741766	0.00175625055916613	0.00456278411009777	0.0123776754826323	0.0060961326140379	0.0158867621686621	0.00962275684130758	0.0073409218798278	0.00950587300260422	0.0149812908079534	0.0195355836590229	0.00730876046179285	0.0175921479181693	0.0161132893477973	0.0102171330709587	0.0183542659155675	0.00693676664656309	0.0147837592718174	0	0.0133175279237323	0.0165805521820283	0.0143203404698116	0.0123460341282213	0.000786592215586859	0.0132820095275677	0.0127670284000622	0.0106195484874215	0.00748559026486438	0.0105560540834461	0.00105501330563218	0.000892406302962897	0.0134405947064614	0.0078752897453675
HT29_G2_6D_2	0.00205950158277035	0.00288505361424617	0.0201158548808237	0.0129417398818909	0.0093909963266416	0.00594389239346451	0.00127107316998922	0.00275272021204719	0.00229951878385987	0.000884696368290558	0.00732030683017904	0.0053544652745898	0.00060015194265107	0.00855974106831564	0.00538560176628563	0.00619390817796496	0.00701434515337588	0.0137065354305878	0.00607512244012443	0.00794364850427005	0.00604267979408151	0.0129160182923646	0.00683265791780155	0.0129876472789357	0.00458902125716126	0.002377239238233	0.00676791399149741	0.00320022242798459	0.0078858534152578	0.0051702974371051	0.00413585518736618	0.000364488251519478	0.00753707222485869	0.00861902314672681	0.011561412017766	0.0178797752350772	0.000939930629188918	0.00722168884887428	0.00256950980929054	0.00369500921096632	0.00597689905038537	0.00381189756298465	0.00166393096675292	0.00621887967331059	0.00600906074264608	0.00427512879501909	0.00279606564841702	0.00310060717594433	0.00503736408891683	0.00638105672457747	0.00146637748496621	0.0133175279237323	0	0.00326338984327285	0.00100290930459072	0.000971574406090845	0.0125310009957989	3.55215699133546e-05	0.000550546784777691	0.00269817157617026	0.0058322292606735	0.00276166931041393	0.0143724410239296	0.0124251950752967	0.00012307791576891	0.00544252460210538
HT29_G2_6D_3	0.00532287301189216	0.00614841369312589	0.0233784727941075	0.00967856460726532	0.0126541884320046	0.00268052959341885	0.00453445332189919	0.00601608226262324	0.00556288714653915	0.00414808003785858	0.0105835674150017	0.00209109442117069	0.00266324059468487	0.011822962336409	0.0086489137029425	0.00945720015026491	0.0102776146738821	0.0169695403734469	0.00281176159531837	0.0112068899403119	0.00930597566447059	0.00965284201490474	0.00356930951706995	0.0162506875390517	0.0078523507689302	0.00564060656691215	0.0100311904869419	0.00646357757710231	0.0111490966799383	0.0084336143298671	0.000872471454362703	0.00289890337197884	0.0108003262942505	0.0118822424091979	0.014824517460849	0.0211425428218348	0.00420331382646806	0.0104849523471985	0.000693883046973068	0.00695835595718813	0.00924019659295429	0.00707524220584445	0.00159946336865714	0.00295552103829071	0.00927235746942839	0.001011746277266	0.000467326403644163	0.00636396391879507	0.00177398939542356	0.00964434376922362	0.00179701680489559	0.0165805521820283	0.00326338984327285	0	0.00226048436194732	0.00423495732815911	0.0157940628338895	0.00329891121647112	0.0038139330940733	0.00596153442264307	0.00909553043095607	0.00602503122953392	0.0176354117854613	0.0156882618179999	0.00314031257919585	0.00870583520300274
HT29_G2_6E_1	0.00306240764099058	0.00388795715135896	0.0211185504949059	0.0119389116765249	0.010393855860785	0.00494099836325433	0.00227398098525433	0.00375562420006768	0.00330242418085551	0.00188760481199696	0.00832318498521579	0.00435156807893989	0.000402757486664985	0.00956260859165218	0.00638849343717351	0.00719679466001422	0.00801722569626681	0.014709342495657	0.0050722291645113	0.00894652150433903	0.00704556729700224	0.0119131897486953	0.00582976935386504	0.0139904643568012	0.00559191739629622	0.00338014440849308	0.00777079638937595	0.00420312481927629	0.00888872690964165	0.00617319037893369	0.00313295260598569	0.000638421172992071	0.00853994863137688	0.00962189012309095	0.0125642474590016	0.0188825142347586	0.00194283899246353	0.00822456778380804	0.00156660258914758	0.00469790959945614	0.0069797869901531	0.00481479744197389	0.000661022231119649	0.00521598724521033	0.0070119484693829	0.00327222675027366	0.00179315894078659	0.00410350994033751	0.00403446534164849	0.00738394191140924	0.000463468531957834	0.0143203404698116	0.00100290930459072	0.00226048436194732	0	0.00197448272184829	0.013533824170801	0.00103843085612904	0.00155345564821012	0.00370107574493031	0.00683511814588637	0.00376457326857428	0.0153752383632123	0.0134280196337936	0.000879831445262847	0.00644541592914828
HT29_G2_6E_2	0.00108792829105775	0.00191348195096595	0.019144467674196	0.0139132229682047	0.00841946087894523	0.00691544614269133	0.000299498953324844	0.00178114824231261	0.00132794589607882	8.68780763310432e-05	0.00634875538394493	0.00632602267132502	0.00157172587798765	0.00758819870012061	0.00441403913341376	0.00522234977508672	0.00604279169544019	0.0127350465617743	0.00704667532895972	0.00697210143763095	0.00507112055128819	0.013887501731732	0.00780420549554144	0.0120161494180715	0.00361745508093394	0.00140566649348806	0.00579635897943014	0.00222865156399542	0.00691430592670508	0.00419873378522297	0.00510741900286762	0.00133606241481418	0.0065655222588759	0.00764748124998091	0.0105898977719742	0.0169083481975775	3.16437928015827e-05	0.00625013674427502	0.00354107966280092	0.00272343979946522	0.00500533944921382	0.00284032852982719	0.00263550318123813	0.00719043159942987	0.00503750131617054	0.00524669195333339	0.00376763478199436	0.00212903604875842	0.0060089233013636	0.00540949939195826	0.00243795010490411	0.0123460341282213	0.000971574406090845	0.00423495732815911	0.00197448272184829	0	0.0115594976780223	0.00093605285215165	0.000421027736887235	0.00172659948529516	0.00486066888617487	0.0017900973609297	0.0134009609213961	0.0114536905214487	0.00109465225396567	0.00447096224622947
HT29_G2_6E_3	0.0104716357339266	0.00964612310903682	0.00758579695870397	0.0254706169592731	0.0031401893624782	0.0184741921936514	0.0112600183841689	0.00977845077938748	0.010231630886249	0.0116463698527502	0.00521093369265454	0.0178848552195669	0.0131311029568159	0.00397147305894722	0.00714564146643924	0.00633733964640698	0.00551689892763192	0.00117563481498158	0.0186054015480826	0.00458758114306165	0.00648856779691462	0.0254449018013448	0.0193628131392365	0.000456683264432248	0.0079422093860561	0.0101539142744176	0.00576333210195388	0.00933096704862969	0.00464537744482744	0.00736094318335144	0.0166664170379523	0.0128954594459547	0.00499416506742198	0.00391218923741036	0.000969659000448899	0.00534936698364008	0.0115911393305916	0.00530955294897297	0.0151002641050429	0.0088361977388427	0.00655434834927744	0.00871931306057446	0.0141947819600499	0.0187491358533483	0.00652218675736933	0.016805671983449	0.0153267940866288	0.00943057840636178	0.0175678006408946	0.00615019099034463	0.0139972481599142	0.000786592215586859	0.0125310009957989	0.0157940628338895	0.013533824170801	0.0115594976780223	0	0.0124954822380875	0.0119804959828834	0.00983299698754793	0.00669901752656195	0.00976950207563001	0.00184160477439375	0.000105814123657096	0.0126540690391383	0.00708871922348571
HT29_G2_6F_1	0.00202398008812583	0.00284953219320549	0.0200803404974409	0.0129772583344723	0.00935547634068432	0.00597941331021109	0.00123555162809547	0.00271719877753586	0.00226399730805473	0.000849174811504718	0.00728478622398169	0.00538998631463004	0.000635673506323216	0.00852422081515872	0.00535008071809259	0.00615838729820736	0.00697882446840749	0.0136710172211766	0.00611064332763187	0.0079081280688241	0.00600715888103503	0.0129515367574117	0.00686817862406906	0.0129521287285133	0.00455350006583135	0.00234171776900792	0.00673239324551092	0.0031647010415418	0.00785033296340416	0.00513477634796687	0.00417137644128497	0.000400009819615623	0.00750155167647165	0.00858350291181877	0.011525892843985	0.0178442593573734	0.000904409074118243	0.00718616821691925	0.00260503125723308	0.00365948788609822	0.00594137812310548	0.00377637625393738	0.00169945248557864	0.0062544005280823	0.005973539822319	0.00431065002728363	0.00283158707391344	0.00306508577819147	0.00507288518992053	0.00634553588712963	0.0015018990152649	0.0132820095275677	3.55215699133546e-05	0.00329891121647112	0.00103843085612904	0.00093605285215165	0.0124954822380875	0	0.000515025219307641	0.00266265013630875	0.00579670830265721	0.00272614787682375	0.0143369231463699	0.0123896762705852	0.000158599485416646	0.00540700356499881
HT29_G2_6F_2	0.00150895567432578	0.00233450872672613	0.0195654165629933	0.0134922364578711	0.00884047273413501	0.00649442817953863	0.000720526643712193	0.00220217513512275	0.00174897313285667	0.000334149667087641	0.00676977392595119	0.00590500305747398	0.00115069853205175	0.00800921345550352	0.0048350622931447	0.00564337119784507	0.0064638110728518	0.0131560387448482	0.00662565775425374	0.00739311815584512	0.00549214232003197	0.0134665150653472	0.00738319031239272	0.0124371454124417	0.00403847968144723	0.00182669367752107	0.0062173790010196	0.0026496780308375	0.00733532282088692	0.00461975736093895	0.00468639646261043	0.000915034942160361	0.00698654018517803	0.00806849580811192	0.01101090069728	0.017329314081681	0.000389383947812554	0.00667115555985962	0.00312005431978632	0.00314446569568954	0.00542636136545879	0.0032613542760171	0.00221447670742741	0.00676941445899589	0.00545852316052233	0.00482566971444481	0.00334660977789203	0.00255006261779766	0.00558790286299542	0.00583052037316633	0.00201692343194058	0.0127670284000622	0.000550546784777691	0.0038139330940733	0.00155345564821012	0.000421027736887235	0.0119804959828834	0.000515025219307641	0	0.00214762642411623	0.0052816911203496	0.00221112424601343	0.0138219493847079	0.0118746893493899	0.000673624676458796	0.00489198529268184
HT29_G2_6F_3	0.000638671806166476	0.000186882780503511	0.017418155280979	0.0156396270301521	0.00669291056739415	0.00864199244146155	0.00142710090874347	5.45488435323288e-05	0.000398654055358895	0.00181347742236246	0.00462218157370496	0.00805257685624936	0.00329832078138577	0.00586163807008876	0.00268745005266316	0.00349576628562569	0.00431621503906997	0.0110085687502837	0.00877321978614601	0.00524553392546337	0.00334453592951677	0.0156139064822984	0.00953073870991082	0.0102896573379997	0.00189086160115399	0.000320933389133258	0.00406978014826794	0.000502053062811466	0.00518773780243424	0.002472143406572	0.00683398749771604	0.00306265828461035	0.00483895056279776	0.00592092131657009	0.00886337996978044	0.0151819703373677	0.00175824322787141	0.00452356199903204	0.00526766261977743	0.000996842700432416	0.00327875434732314	0.00111373182469283	0.00436209249170786	0.0089169740033175	0.00331091644806483	0.00697325894849942	0.00549421591983894	0.000402437317143953	0.00773548146839985	0.00368291735861326	0.0041645406065936	0.0106195484874215	0.00269817157617026	0.00596153442264307	0.00370107574493031	0.00172659948529516	0.00983299698754793	0.00266265013630875	0.00214762642411623	0	0.00313408275471517	6.34979748908819e-05	0.0116744971035516	0.00972718788624661	0.00282124901140363	0.0027443735220683
HT29_G2_6G_1	0.00377275073223159	0.00294720084861443	0.014284459018299	0.0187732341746357	0.00355886531129928	0.0117759118278877	0.00456117331006472	0.0030795341788029	0.00353273457291966	0.00494754589907211	0.00148810967585331	0.0111865151135666	0.00643236971009138	0.00272758051183491	0.000446634601290761	0.00036168552933858	0.00118214034107398	0.00787462173269093	0.0119071348154331	0.00211146863921785	0.000210454287641561	0.0187475150753028	0.0126646274766353	0.00715568997669376	0.00124322487687425	0.00345501438250858	0.000935703408592176	0.00263203178851218	0.00205367185203963	0.00066194193806313	0.00996796115073174	0.00619671078997187	0.00170488082622559	0.00278686456440365	0.0057293769431452	0.0120481725063311	0.00489231229498217	0.00138948916660306	0.00840167463477322	0.00213724343246353	0.000144672342381965	0.00202035449744734	0.00749612304190474	0.012050884194384	0.000176834619071432	0.01010722880254	0.00862822288094401	0.00273164718201065	0.0108694294052133	0.000548837798277638	0.00729857484675393	0.00748559026486438	0.0058322292606735	0.00909553043095607	0.00683511814588637	0.00486066888617487	0.00669901752656195	0.00579670830265721	0.0052816911203496	0.00313408275471517	0	0.00307058508856123	0.00854057034065546	0.00659320571311183	0.00595530499493318	0.000389710924940185
HT29_G2_6G_2	0.000702169767385059	0.000123384805211177	0.0173546668551046	0.0157031169132928	0.00662941401241825	0.00870548796054951	0.00149059881564482	8.94913633521907e-06	0.00046215202509045	0.00187697528785134	0.00455868427446638	0.00811607269950375	0.00336181839748817	0.00579814118378146	0.00262395230390617	0.00343226869567879	0.00425271765288842	0.0109450746117122	0.00883671522990116	0.00518203682172934	0.00328103830669396	0.015677396392255	0.00959423369635271	0.0102261627162973	0.00182736373677083	0.00038443136076192	0.00400628269639386	0.000438555094354112	0.00512424067953671	0.00240864562254381	0.006897483937801	0.00312615594989923	0.0047754533287725	0.00585742445244437	0.00879988448468877	0.0151184796331626	0.00182174109988267	0.00446006467111943	0.00533115968246787	0.000933344754820419	0.00321525671061641	0.0010502338867166	0.00442558984051456	0.008980469363239	0.00324741881812517	0.00703675532535823	0.0055577129025078	0.0003389393457723	0.00779897747644773	0.0036194198113547	0.00422803801066103	0.0105560540834461	0.00276166931041393	0.00602503122953392	0.00376457326857428	0.0017900973609297	0.00976950207563001	0.00272614787682375	0.00221112424601343	6.34979748908819e-05	0.00307058508856123	0	0.0116110034410787	0.00966369290893212	0.00288474672334493	0.00268087578314737
HT29Root1_3	0.0123131228628352	0.0114876268807505	0.00574423107683212	0.0273115750138063	0.00498177999131628	0.0203154511050744	0.0131014884250673	0.0116199519692029	0.0120731229854684	0.0134878310926953	0.00705250515208217	0.019726135116385	0.0149725277534835	0.0058130569366662	0.00898718788595824	0.00817889736831484	0.00735846688693978	0.000665970663747069	0.0204466556959958	0.00642915920053274	0.00833012349614694	0.0272858611380397	0.0212040391380532	0.00138492207942641	0.00978374348246638	0.0119954079599354	0.00760489711677045	0.0111724768375847	0.00648695492057077	0.00920248638822281	0.0185077381984491	0.014736890304898	0.00683573890229666	0.00575377363846305	0.00281126131646011	0.00350777900259829	0.0134326018459001	0.0071511232990605	0.0169416341191548	0.0106777166000599	0.00839590315550846	0.0105608339983253	0.0160361780810265	0.0205903847448071	0.00836374200120564	0.0186469885724833	0.0171681573248364	0.0112720863135149	0.0194090915502464	0.0079917511568709	0.0158386497687186	0.00105501330563218	0.0143724410239296	0.0176354117854613	0.0153752383632123	0.0134009609213961	0.00184160477439375	0.0143369231463699	0.0138219493847079	0.0116744971035516	0.00854057034065546	0.0116110034410787	0	0.00194741871252645	0.0144955059991786	0.00893026647854067
HT29Root2_1	0.010365827314506	0.00954031381652037	0.00769160808318962	0.0253648374311338	0.00303437573493116	0.0183683960816783	0.0111542108671831	0.00967264162188809	0.0101258222054165	0.011540562802535	0.00510512095785033	0.0177790579610836	0.0130252978510544	0.00386565973554432	0.00703982997539284	0.0062315275873952	0.00541108636309572	0.00128144886064819	0.0184996056966192	0.00448176809197768	0.00638275583888621	0.0253391222021174	0.0192570188290069	0.000562497374756055	0.00783639852279296	0.0100481055102688	0.00565751968175673	0.00922515744211926	0.00453956442133655	0.00725513185530282	0.0165606175311051	0.0127896540155953	0.00488835221796351	0.00380637588990274	0.000863844920164408	0.00545517960328274	0.0114853322126656	0.00520374026796634	0.0149944619487599	0.00873038766089641	0.00644853643594053	0.00861350287509283	0.0140889783948555	0.0186433402894561	0.00641637482211314	0.0166998727252611	0.0152209922968779	0.0093247688979386	0.017462002781545	0.00604437880974032	0.0138914442992848	0.000892406302962897	0.0124251950752967	0.0156882618179999	0.0134280196337936	0.0114536905214487	0.000105814123657096	0.0123896762705852	0.0118746893493899	0.00972718788624661	0.00659320571311183	0.00966369290893212	0.00194741871252645	0	0.0125482632825282	0.00698290769017117
