	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4F_1	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_5A_1	HT29_G2_5B_2	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6F_1	HT29_G2_6G_1	HT29_G2_6G_2	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2
HT29_G2_5H_1	0.0792092902216274	0.0581049084572958	0.0741398128776595	0.091494563721424	0.0547803745600575	0.0613013830517198	0.0874795203928217	0.072495460745144	0.0452764728866411	0.0667588121726344	0.0245122904856229	0.0138625821019263	0.0452575378670643	0.0516562957700158	0.0242949292171496	0.018397661230113	0.0436916633174393	0.0206888036886869	0.0384853028478217	0.105169952391591	0.166587220694814	0.0757687017530299	0.0899286839931041	0.0359320747120535	0.0618778553015615	0.0257553950867923	0.045275096493621	0.0603004644967931	0.0372950522924888	0.0665320178498996	0.0289954342757372	0.0240948548579411	0.0443829202090569	0.0487257365904275	0.0603499578133891	0.0813438658726904	0.076453047026269	0.100996130310925	0.0576531322032085	0.0704449123633781	0.0732665173883137	0.0395755578728557	0.0878855783279745	0	0.0300469219894487	0.0338613589648563	0.0563825548052864	0.016429619108768	0.00910802913047082	0.0437475126712213	0.0405989938881864	0.0700663614920902	0.0597183839172801	0.0464046629120193	0.0425503475215509	0.0443232701016104	0.0727023379612447	0.0139858747975409	0.0100193963605733	0.0435448695525028	0.0258649015005539	0.0440437952595566
HT29_G2_5H_2	0.0605482832600588	0.0365529249629241	0.0502184500277045	0.070609967968016	0.0305140325757335	0.0374786367740994	0.0649611977963436	0.0521309708322059	0.0273272082690406	0.0469414862189847	0.00807180277358886	0.0199429242731461	0.0253966713004953	0.0323512334805192	0.00665610439580189	0.0174051142900223	0.0241976288416299	0.0171593151894459	0.0141371031632486	0.12862863789018	0.186895132989554	0.0524572707293348	0.0674018946377172	0.0179955753182405	0.0396031628510703	0.00558910064250123	0.0266629986973534	0.0366426075450462	0.0218135497210269	0.0468151478004758	0.0174055121606112	0.00874102976725928	0.0239161486980364	0.0284917816363673	0.0355007160625951	0.0598321866188957	0.0506545644160067	0.0774836784621359	0.0371785006678586	0.0468646628591388	0.0513578141801342	0.0236973694065347	0.0635513123473719	0.0300469219894487	0	0.0183112435938889	0.0379990265400382	0.039531530788922	0.0237817494999192	0.0254255784655667	0.0184589308696042	0.0480479423485603	0.0364631960606663	0.0233926747903599	0.0182056365889896	0.0250213251722511	0.0477874242674281	0.0184857696430499	0.0216083611831333	0.0229347146874212	0.0158623947503754	0.0226889715404182
HT29_G2_6A_1	0.0463351358905274	0.0242669395096049	0.0404454595673796	0.0588845977834253	0.0224906442192422	0.0287087032673877	0.0539252603362767	0.0394662927105778	0.0116339389800176	0.0335549935827539	0.0234961009313938	0.0247150184257804	0.0121986836636672	0.0189812846034973	0.0216574316798161	0.0285466523498519	0.011486858112357	0.0255305886294386	0.00994263022246228	0.13807361243306	0.198197680884617	0.0422671061440053	0.0566439551391143	0.00369571667762499	0.0281755947073688	0.0170070693555063	0.0143896285836565	0.0277270116822658	0.0103052447810235	0.0330410454554703	0.00514505268027554	0.0190317764883665	0.0127146470730455	0.0158336167107025	0.0276987238871184	0.0479926386776997	0.0434332444186289	0.0675602253161297	0.023994004701345	0.0368084049509674	0.039712006617191	0.0129040081306826	0.054279945308149	0.0338613589648563	0.0183112435938889	0	0.0248526010516031	0.0483107572142737	0.0317184386120886	0.00996305828802178	0.00837404788926461	0.0366539648266425	0.0283444474276896	0.0133958577529906	0.0114623027982598	0.0149907200245654	0.0401630283177056	0.0223259664314848	0.0247042593422395	0.0119495476295665	0.00937597266789639	0.0115107990175381
HT29_G2_6A_2	0.0263638366682976	0.0135664350376118	0.0235446081988721	0.035270165065528	0.0132534307239304	0.0123775337514458	0.0328376289763389	0.0171324108260476	0.0158982018508744	0.0129750716058115	0.0438541177983893	0.0452281009114686	0.0135222500371372	0.0065828496126442	0.0431507821052158	0.0523435900037564	0.014205799392494	0.0499187901703421	0.0264414389757996	0.160844134196219	0.220556470770577	0.0223524722291472	0.0344815192636994	0.0251251267511212	0.0127604829046065	0.0394587099556627	0.0118046539413761	0.0117063568785473	0.0195119007751142	0.0172445134493923	0.0284443955876609	0.0423694456177691	0.0141197937504903	0.0102247545756728	0.0150223114659685	0.0262371220288649	0.0269709246169387	0.045979431257764	0.0101369318350157	0.0194111454214521	0.0194219323294626	0.0177042182805628	0.0349300124618404	0.0563825548052864	0.0379990265400382	0.0248526010516031	0	0.0710168853095085	0.0536734789076256	0.017176086550903	0.0220536260256073	0.0160678178431348	0.0112878156053972	0.017860905932025	0.0222118883530003	0.0139149263816113	0.0213354202655387	0.046593959043683	0.0468124993032605	0.0244055950651982	0.0309178694422325	0.0157678927650794
HT29_G2_6A_3	0.0943594949977279	0.0722309895623228	0.0877264120678035	0.106010803310413	0.0678640264611655	0.0746255094014886	0.101656690067817	0.087123914807332	0.0599209453164512	0.0814985155366091	0.0323832494464072	0.0262426596884066	0.0594476551781651	0.0661420374917681	0.0329090256427268	0.0246434053319617	0.057829589293958	0.0289584372037472	0.0508992723180783	0.0905732576170076	0.151284479103152	0.0895766408763613	0.104058194953447	0.0499029235473995	0.075883387810767	0.0361793252411644	0.0595020014378962	0.0736646402988123	0.0516019046686502	0.0812742611740203	0.0437424924138438	0.0340893307144047	0.0582387976935133	0.0629170524839705	0.0733510498369706	0.0957714555473842	0.0892296010876665	0.114852687980382	0.072090139553672	0.0841277969114857	0.0875238002698954	0.053744914980234	0.101404349503179	0.016429619108768	0.039531530788922	0.0483107572142737	0.0710168853095085	0	0.0175761454927827	0.0582394143008258	0.0539219448990586	0.0842290853497414	0.0729118248984595	0.0597729025063998	0.0552979902344883	0.0581065951163577	0.0856902841889889	0.0267887248989272	0.0244907272711845	0.0569657327740997	0.0403287257486347	0.0577721011656464
HT29_G2_6B_1	0.0775986481785415	0.0554297713793873	0.0708020497897947	0.088658869858202	0.0506177669334255	0.0572964223385971	0.0845121779695548	0.0699083794999755	0.0432789768433294	0.0644212204866798	0.0169672170974957	0.00903207692625516	0.0422818125590477	0.048891446701356	0.0176492546092243	0.0139699647686819	0.0405423244871791	0.0181197110865441	0.0344912567951705	0.107981959108335	0.168167110960961	0.0723906459177775	0.0867755769889201	0.0335682460148088	0.0588462446147621	0.020600469890485	0.0420902654730662	0.0563270029265837	0.0342054293812069	0.0646065572509894	0.0271280769935517	0.0195187413045727	0.0408676445347618	0.0456693003523464	0.0561883442000924	0.0785817346168487	0.0722544008153516	0.0976331417059149	0.0551184382297179	0.0670829936713131	0.0703887543638923	0.0362979147166144	0.0843649751640593	0.00910802913047082	0.0237817494999192	0.0317184386120886	0.0536734789076256	0.0175761454927827	0	0.0415883503447168	0.0372467083570945	0.0670088087227796	0.0554368944561032	0.0429428421990815	0.0385898982701594	0.0405882494410417	0.0683985038817113	0.0129859594979307	0.00853821902786945	0.0411475963224915	0.0232850035087489	0.0405601466874503
HT29_G2_6C_2	0.0366077557024576	0.0144674973814463	0.0308792315774726	0.0495164622685589	0.0152740413254853	0.0204993283961014	0.0441710836158584	0.0299709772743723	0.00192439615416732	0.0239293908123512	0.0318815539759263	0.0343516004692834	0.00562388459595157	0.0108213610217086	0.03013694258382	0.0377057362790694	0.00719438935592823	0.0343073507163558	0.012376925566134	0.147845819049815	0.207757140951612	0.0327593899483682	0.0470550470644574	0.0088931182651147	0.0185839850292988	0.0254158507743341	0.0102704308334839	0.0195794917747382	0.0129198033314609	0.0231134646626216	0.0148599010277115	0.0276203264681158	0.00876150035405604	0.00822677302431838	0.0196443755023579	0.0382998572144698	0.0345710983973976	0.0579233744922346	0.014225731282705	0.0273019995050714	0.0300014897162733	0.0139412368029174	0.0447019145267016	0.0437475126712213	0.0254255784655667	0.00996305828802178	0.017176086550903	0.0582394143008258	0.0415883503447168	0	0.00759187891519217	0.0271271350046814	0.0212373770280849	0.00720268834979115	0.00987094110847366	0.0126413032545158	0.0316442703717003	0.0320882413085829	0.0346082224778537	0.00850813770632606	0.0188455580595728	0.00704710692415077
HT29_G2_6D_1	0.0424805852250401	0.0186887354057909	0.0339483334550311	0.0541755273950765	0.0158156321459633	0.0224536392030399	0.0483138003276357	0.0349658498422809	0.00939082254069291	0.029299323524895	0.0255417398675448	0.0306112553380373	0.00868667909034424	0.0156066411291155	0.0237753787238631	0.0321417014084233	0.00897698202583384	0.0290938734167372	0.00487309594075619	0.143671826241435	0.202956944026274	0.0362292206861777	0.051115998810119	0.00596441537527781	0.0223854346347002	0.0191905220855689	0.0126553939194993	0.0215547937785162	0.0129144261264595	0.0286256151768492	0.0130276455951877	0.0216731177233178	0.00944237254199184	0.0118490831746383	0.0207225135105175	0.0428684973008538	0.0362334467124501	0.0616081548914896	0.0192677556260158	0.0304786925918578	0.0343207890385458	0.0144198324360372	0.047818522963775	0.0405989938881864	0.0184589308696042	0.00837404788926461	0.0220536260256073	0.0539219448990586	0.0372467083570945	0.00759187891519217	0	0.0312475175141234	0.022787373856357	0.0059895305080561	0.0033821092691941	0.0132243626125451	0.0335401929929378	0.0281328282678968	0.0312583688953575	0.00719230359753306	0.0161833839658561	0.0068082965922081
HT29_G2_6D_2	0.0156447059074191	0.0138006002032477	0.00867471721433661	0.0231996651736712	0.0179397278140464	0.011751839798161	0.01759313472914	0.00579142606881371	0.0257027766823162	0.00643241939349313	0.0550884174769443	0.0591282920011404	0.0248945239512159	0.0186706687974688	0.0540530377877111	0.0632946633105817	0.0265796672018721	0.0602618542268283	0.0351629183366892	0.174021493452941	0.232983636534652	0.00654000687280234	0.0200180612479171	0.0355172894687347	0.00915592148491646	0.0500672383594056	0.0256204753937689	0.0123741457740512	0.0338368803360675	0.0103532198298206	0.0412239296918216	0.0528013840584173	0.0262505976934408	0.021443874598429	0.0138516683118582	0.0118185681198952	0.0135526224970834	0.0310554816108745	0.0130513999376639	0.00571235714310665	0.00380843108271152	0.0323788392817358	0.0190174824740121	0.0700663614920902	0.0480479423485603	0.0366539648266425	0.0160678178431348	0.0842290853497414	0.0670088087227796	0.0271271350046814	0.0312475175141234	0	0.0151265774019846	0.0254346934076541	0.0304003432071084	0.0275147572778124	0.0106509778707799	0.0587832824775688	0.0604871509112172	0.0309990522234833	0.0443233038079178	0.0265590661985654
HT29_G2_6E_1	0.0299814466170977	0.014932020016898	0.0201594419262808	0.0349666489606569	0.00786780733858113	0.00513035583422619	0.0312666283551894	0.0188917228914054	0.0206298428173829	0.0166391283426667	0.0428518252158543	0.0474675058531545	0.0165453304720727	0.0122895316680897	0.042468939739131	0.0528155072990715	0.0171056849204736	0.0508594653493058	0.0259066239964603	0.162866526808124	0.221344938498468	0.0192661112134947	0.0325717439135533	0.0277712278225356	0.0122641300766554	0.0393604531584434	0.0155116321496714	0.00478560857346668	0.0231424059334563	0.0207860709110494	0.0322255149733316	0.0425908548811059	0.0158527706570262	0.0133580533189979	0.00778926791932865	0.0259371226158263	0.0202525824152741	0.0431523833416274	0.0136448843481669	0.0161479453949222	0.0188773978079171	0.0212518371086896	0.0311157806344443	0.0597183839172801	0.0364631960606663	0.0283444474276896	0.0112878156053972	0.0729118248984595	0.0554368944561032	0.0212373770280849	0.022787373856357	0.0151265774019846	0	0.0176863712550854	0.0212567719428337	0.0157912607765297	0.0139406348199725	0.0490815022769693	0.0497710868891459	0.0258924942593582	0.0341263958485002	0.0169426132897644
HT29_G2_6E_2	0.0372635591876737	0.0131851013056897	0.0280310895145727	0.0484683282820698	0.0103458235020324	0.0167198122476545	0.0424309777726873	0.0294195591931291	0.00804209059773047	0.0239418097199795	0.0306923118303232	0.0360138382886613	0.00647041576506944	0.0114942358570328	0.0291621563786308	0.0379435099984063	0.00798886332617477	0.0349197660267892	0.00980187289908914	0.149543773392589	0.208627504561026	0.0302751681659497	0.0452188243878064	0.0113385535500209	0.0165653949915597	0.0248205277512765	0.0111068923415171	0.015862391378652	0.0150472676384721	0.0234669474275315	0.0182541878712571	0.0274165661694512	0.00800840462964606	0.00800834662083157	0.0149012059001712	0.0370906247111432	0.0303365613041034	0.0556522876003227	0.0139824414286048	0.0245229204350758	0.0285146369996002	0.0155537451931257	0.0418616063262283	0.0464046629120193	0.0233926747903599	0.0133958577529906	0.017860905932025	0.0597729025063998	0.0429428421990815	0.00720268834979115	0.0059895305080561	0.0254346934076541	0.0176863712550854	0	0.00526231613715592	0.0122809939636028	0.0276832609267549	0.0341060792535192	0.0369414158058761	0.00859568180548311	0.0214045209001982	0.00532970496905913
HT29_G2_6F_1	0.0425142576512989	0.0183633488993052	0.0326557560130618	0.0533886299551948	0.014037022508318	0.0209026467848293	0.0473155550930494	0.0345164960995548	0.0114186107773208	0.0291449407483006	0.0256719733948916	0.0320911543919201	0.00958421882870019	0.0159390375963754	0.0240969959795025	0.0330976064953558	0.00990491082144444	0.0303151892692961	0.00484071663133647	0.145004410185555	0.203878361637581	0.0350124024212634	0.0500388183668407	0.00914862457746521	0.0216229374077364	0.0198549335509569	0.0132866817273667	0.0200549950154805	0.0144556650449889	0.0286825603281423	0.0157651404977752	0.0225441938464608	0.00972821735742497	0.012101859862268	0.018846737879949	0.0421086339645301	0.0342960370643748	0.0603159928226477	0.0192321089284079	0.029243725649496	0.0335343128855484	0.0155405403747813	0.0463805970184343	0.0425503475215509	0.0182056365889896	0.0114623027982598	0.0222118883530003	0.0552979902344883	0.0385898982701594	0.00987094110847366	0.0033821092691941	0.0304003432071084	0.0212567719428337	0.00526231613715592	0	0.0133961663444135	0.0316955803328542	0.0299984491705801	0.0331144311843953	0.00872134614337611	0.0183716440009914	0.00709274883642397
HT29_G2_6G_1	0.0395229361438924	0.0195048392394743	0.0329485156936419	0.0482988758050718	0.0132497863651444	0.0182580582335839	0.0449775480722494	0.0301846549147448	0.0130432447016877	0.0255390466377874	0.0302545033655526	0.0322677138335417	0.00754085891431819	0.0102774570740706	0.0298802120212093	0.0396316741936525	0.00547212945861253	0.0380029799371253	0.0162878430889347	0.148211603512758	0.207619011499805	0.0331191102442285	0.0467421999344068	0.0160198867659721	0.0209613470539864	0.0267775227569728	0.00335049231725958	0.017248181293242	0.00741758237037411	0.0279253383273184	0.0175970699382658	0.029986903440085	0.00439132153614916	0.00807952899269482	0.0186924492756672	0.0388631543670871	0.0346852729277306	0.0578481489977349	0.0178593103041637	0.0287774913078311	0.0311594600593593	0.0056152007964191	0.0455775304270618	0.0443232701016104	0.0250213251722511	0.0149907200245654	0.0139149263816113	0.0581065951163577	0.0405882494410417	0.0126413032545158	0.0132243626125451	0.0275147572778124	0.0157912607765297	0.0122809939636028	0.0133961663444135	0	0.0294126841070279	0.0346030758416833	0.0344219580329859	0.019086850102597	0.0188550588629106	0.00719675010389458
HT29_G2_6G_2	0.0246851305102644	0.0194857118069973	0.0109780608845	0.0255475816343475	0.018059984743883	0.0115490967302739	0.0199457346672722	0.0150037354887997	0.030718042349494	0.0166910226312259	0.0548128235372842	0.060777366426055	0.0283211726039149	0.0233366020709329	0.0541847862819886	0.0643130271546202	0.0295926912720244	0.0618925750518818	0.0364581516515558	0.175399480533672	0.23325264843925	0.00903335535729576	0.0211154710344608	0.0388220468174968	0.0147505179651058	0.0508687852960065	0.0286228652232666	0.0125689449939251	0.0365745778448949	0.0200974275475918	0.0446166857418538	0.0538774680309048	0.02860859828828	0.0250219239066893	0.0128681710060387	0.0168578949841867	0.00783061116111673	0.0304216270618096	0.0195863657893571	0.00940484099168939	0.0122750311176568	0.0348993126154946	0.0180532796653036	0.0727023379612447	0.0477874242674281	0.0401630283177056	0.0213354202655387	0.0856902841889889	0.0683985038817113	0.0316442703717003	0.0335401929929378	0.0106509778707799	0.0139406348199725	0.0276832609267549	0.0316955803328542	0.0294126841070279	0	0.0612378663499635	0.0628355895150524	0.0344575779517326	0.0470531256908472	0.0289298435766787
HT29Root1_1	0.0684022585872511	0.0461253853506319	0.0619649086255479	0.0810983659716957	0.0432050758197638	0.0499588077577735	0.0760119236605626	0.061755758011904	0.0337775846350045	0.0558594627713734	0.0158220918579228	0.0125292341503496	0.0341417561966129	0.0410646342044191	0.0138963033871437	0.0102900039357694	0.032945797974607	0.00934307086338052	0.0255877622775046	0.116115564641917	0.176581217631246	0.0641494885467107	0.0787622369889661	0.0235568348564565	0.0501287643294991	0.0132465642392545	0.0352831617578272	0.0489967335163421	0.0281640236234525	0.0550131640740034	0.0182807999504103	0.0111545322729372	0.0336563260215688	0.0377724001765769	0.0485287128811225	0.0702235280339372	0.0642369143275697	0.0895038879782412	0.0462124891501992	0.0584995969855488	0.0618627187549603	0.0307883618979113	0.075871721152282	0.0139858747975409	0.0184857696430499	0.0223259664314848	0.046593959043683	0.0267887248989272	0.0129859594979307	0.0320882413085829	0.0281328282678968	0.0587832824775688	0.0490815022769693	0.0341060792535192	0.0299984491705801	0.0346030758416833	0.0612378663499635	0	0.00873895483998665	0.0304546048992549	0.0162390957282732	0.0326887726936741
HT29Root1_2	0.0702534266751393	0.0488140586930897	0.0646558138460121	0.0819598148932942	0.044958389775948	0.051464225768947	0.0779822421828267	0.0630425111139056	0.036181587520334	0.0574194186569261	0.0170955986194158	0.00546307291426966	0.0356524374202621	0.042078620009887	0.0168607650350875	0.015709653250198	0.0339799184253636	0.0172655620606168	0.0292888962634165	0.114489055439755	0.175265557154349	0.0661412272963542	0.0803264868315177	0.026960975760597	0.0523843876670095	0.0176631273325632	0.0355108316668361	0.0504635993141851	0.0275211866545504	0.0575083770146811	0.0197937905618875	0.0170358286742622	0.0345699184977641	0.0390752678475977	0.0505743764262705	0.0718710228543761	0.0667662467302019	0.0913780037389977	0.0482936833529512	0.0608884708129145	0.0637765800097538	0.0297879266244979	0.0783074482225496	0.0100193963605733	0.0216083611831333	0.0247042593422395	0.0468124993032605	0.0244907272711845	0.00853821902786945	0.0346082224778537	0.0312583688953575	0.0604871509112172	0.0497710868891459	0.0369414158058761	0.0331144311843953	0.0344219580329859	0.0628355895150524	0.00873895483998665	0	0.0349478426172711	0.0161878883081032	0.0343258985829892
HT29Root1_3	0.040598474013232	0.0173302175663233	0.0325680560318047	0.0539818412937246	0.0184578610788903	0.0241681341425688	0.0471323178367564	0.0346908126539161	0.00966571500441033	0.0287333135518463	0.0301874790530948	0.035257617394039	0.0125258773870258	0.0178931006852722	0.0278251144052255	0.0344930493387202	0.0139404509682956	0.0304159145498825	0.00948588725419593	0.145809687975703	0.205191268760658	0.0356757586342227	0.0504574544902426	0.00853545501258093	0.0218756618380158	0.0227187455650626	0.0175640936071592	0.0234079484604406	0.0189095092149706	0.0264195930691882	0.0167780954803283	0.0243318330594324	0.0148361404051275	0.0149412972034102	0.0220488575614863	0.0420197942998004	0.0357995434603741	0.0606019914022619	0.0188032255379498	0.0296384467946696	0.0335049251522126	0.0204695464657459	0.0465661900109786	0.0435448695525028	0.0229347146874212	0.0119495476295665	0.0244055950651982	0.0569657327740997	0.0411475963224915	0.00850813770632606	0.00719230359753306	0.0309990522234833	0.0258924942593582	0.00859568180548311	0.00872134614337611	0.019086850102597	0.0344575779517326	0.0304546048992549	0.0349478426172711	0	0.0208482016075577	0.0120697546063009
HT29Root2_1	0.0543891594751247	0.0328516231047313	0.0486782993968821	0.0659467421793243	0.0292397323409843	0.0355702961682766	0.0618325582950571	0.0469273077650442	0.0203951475311265	0.0413143677029158	0.0178561242532206	0.0155861598378928	0.0194928427262243	0.0259304780414144	0.0167743607325861	0.0232810723290747	0.0178394230887968	0.0218368859712236	0.0156927444648723	0.130440371942983	0.190733086356855	0.0500294811482709	0.0641917332713119	0.0123379866184716	0.0362874987257771	0.0137163941591669	0.0195614918893957	0.0345581358440483	0.0120013547896173	0.0416021701107168	0.0047605625550899	0.0157113161600576	0.0185578526598613	0.0229081413707659	0.0348437864380973	0.0557211214394861	0.0510574345700629	0.0752653553782403	0.0321840868968555	0.044845739432708	0.0476163719993083	0.0146223773487848	0.0622782946041959	0.0258649015005539	0.0158623947503754	0.00937597266789639	0.0309178694422325	0.0403287257486347	0.0232850035087489	0.0188455580595728	0.0161833839658561	0.0443233038079178	0.0341263958485002	0.0214045209001982	0.0183716440009914	0.0188550588629106	0.0470531256908472	0.0162390957282732	0.0161878883081032	0.0208482016075577	0	0.0183466400843845
HT29Root2_2	0.0383899468379153	0.0156212571199711	0.0305479464209735	0.048944155267572	0.0111488078408873	0.0174391072595492	0.0440433356823289	0.0299527248909448	0.00795644948522011	0.0245954315531993	0.0291980285878295	0.0329873997429839	0.00311407437440004	0.00970823409252465	0.0280737203674317	0.0372681118908421	0.00303965131625693	0.0347773579456176	0.0107892266543883	0.147866877398058	0.207219875236476	0.0319219112419403	0.0464484084367708	0.0109606396999985	0.0183939287163698	0.0240956065896766	0.00629127146775062	0.0164470463944389	0.0100445375648606	0.025285655024826	0.0157381223021408	0.0269894073771175	0.00290359978603532	0.00581642971299299	0.0166073279156621	0.0382604891072624	0.0327680675408035	0.0572787714553516	0.0151545039756315	0.0266725356485335	0.0299315725840412	0.0102673048826461	0.0440610037589085	0.0440437952595566	0.0226889715404182	0.0115107990175381	0.0157678927650794	0.0577721011656464	0.0405601466874503	0.00704710692415077	0.0068082965922081	0.0265590661985654	0.0169426132897644	0.00532970496905913	0.00709274883642397	0.00719675010389458	0.0289298435766787	0.0326887726936741	0.0343258985829892	0.0120697546063009	0.0183466400843845	0
