	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5A_2	0.00321670307965704	0.0104423303824857	0.0138074694837621	0.00219828430117206	0.00918416283009272	0.0182669447854166	0.00849897071967834	0.00327354507819832	0.0122369378501481	0.00869566325698647	0.0103710748202964	0.00217753055766182	0.00910391294396834	0.0107424661114206	0.00312543597135324	0.0115799451715469	0.0100926184731194	0.0119719709304609	0.00508607632267738	0.0164525239652475	0.00212866815051394	0.00554781616911484	0.00683143105150223	0.00629132352826005	0.00802029188608839	0	0.00856345601348337	0.00191741617780359	0.00340989426716585	0.0110534985561818	0.0104386210533519	0.0303807090497885	0.00431685433205467	0.00769875091271038	0.0071105284308307	0.00107563955291002	0.00606108886478233	0.00257969729419399	0.00234363089093917	0.00365293126596973	0.0132382210855371	0.012769766351574	0.0126973834689842	0.00837202478195662	0.0143044208160364	0.0137681800929573	0.00976286687627665	0.00532042792135203	0.00777692415559071	0.00870102665983006	0.00801782337554299	0.00525999082874199	0.00545936811521371	0.00625705496386084	0.00467009654875619	0.0165014351657274	0.0254218263110299	0.0132187458270661	0.00312195580972755	0.0124612858598306	0.00501188131442184	0.0155871450913295	0.00889536480032444	0.00499976270545616	0.00541050726313964	0.0189949873190188	0.0128452170810536	0.0028653827853017	0.0183960269213266	0.00996238000574898	0.0184148899628835	0.00329345853637064	0.0113983544263129	0.00758888607295859	0.00830703876935318	0.0163347834908939	0.0101094166933841	0.00860699473904697	0.00280831850813872	0.00560853027873051	0.0231887513674481	0.00616315752839473	0.0135446038456687	0.00462549858297076	0.00563115431703501	0.0112263301235182	0.00899269626916948	0.0153194621911472	0.0039200818433786	0.0082816756158273
HT29_G1_5A_3	0.0088478303670823	0.0020226927044744	0.00553430467978668	0.00705362648715079	0.00279570493904511	0.0130820666605208	0.014766170544109	0.0105258092109266	0.00689449793643339	0.00286559727026561	0.00244143094381576	0.00735897018036298	0.00781216382553338	0.0027896286934895	0.0107824237468551	0.00663112882480679	0.00724715496142388	0.0096063236999586	0.003728489340253	0.00797996239764661	0.0085748973268727	0.00446682842680692	0.00185052448072975	0.00755722325014604	0.00343409887023964	0.00856345601348337	0	0.00685989847080796	0.0115362103674856	0.00683857686658455	0.0189494754761459	0.0379146113250622	0.0128787862609492	0.0107490912572355	0.00151801027136065	0.00847664607775588	0.00755446303303157	0.00732943245618003	0.00893160191371369	0.00527171527736483	0.00620019198490967	0.00431493615358516	0.00719439461939569	0.000719694693314893	0.0221304260090458	0.0108173190878797	0.00151349919736072	0.00700099814069028	0.00834793914960843	0.00711719649658348	0.00488374140027086	0.0138203157521677	0.0139633048421111	0.00597015680355096	0.0109409620812526	0.01131495407562	0.0323612749798764	0.00908423424600176	0.00831117395837532	0.00788012754364698	0.00848591337265931	0.010416233788935	0.00374772687019286	0.00421516595225244	0.0100708721770178	0.0108436526315703	0.00496489669727164	0.0107017185626566	0.0108617475452167	0.00551290846607198	0.0260007820781226	0.00589572311827807	0.0103711538377642	0.000979981535989987	0.00110853690436607	0.0218455760033111	0.00519747841167781	0.0009786441423177	0.00861109496687172	0.00947639812439752	0.0300204267542746	0.00392117611702122	0.00847054414989377	0.0112333555024623	0.00539019344948448	0.00612070419273563	0.00259173340225965	0.00787642131971084	0.0112116927728082	0.00466556733251041
HT29_G1_5B_1	0.00423739607490326	0.00866094944950128	0.0122551733998697	0.00223040157939692	0.00786174603324047	0.0175516174457733	0.00889507537204303	0.00391542466236709	0.0113174018272357	0.00678808163031433	0.00885107924667049	0.000951936618628001	0.00885765973781749	0.00889214630453092	0.0040446495986161	0.00969950025479135	0.00832501319632628	0.0116863494261914	0.00370760616225289	0.0146461717283141	0.00326279875279155	0.00363572976322424	0.00523948094828326	0.00635014076092998	0.00688106406292419	0.00191741617780359	0.00685989847080796	0	0.00530749432976197	0.0103068885416792	0.0120964053769632	0.0314884655926196	0.00613232383730927	0.00688911406541678	0.00536436120113924	0.00161899419682945	0.00614692861227956	0.00130589598680837	0.00361205638089391	0.00263341798240327	0.0119929081523348	0.0109739488124393	0.0117637685032453	0.00675734712968248	0.0155003272772351	0.0134334596030404	0.00796684331622757	0.00379560283350512	0.00786001799057648	0.00834077555545593	0.00719648597965295	0.00707586629062822	0.00733796799571987	0.00583034975130261	0.00612300596762972	0.0157510053845498	0.026278787721435	0.0126009656350099	0.00391164705163065	0.0117137080062764	0.00555818425243266	0.0148185354001249	0.00777058385343143	0.00385823825552438	0.00491952444022191	0.0175135834464495	0.0113949573847079	0.00390987455170596	0.0171041870719513	0.00908556408654205	0.0195126460825346	0.00263193616305062	0.0113876672732649	0.00590584171760746	0.00674784612558927	0.016616637979938	0.00914976427137997	0.00702761891347967	0.00380625848635581	0.00638614367993679	0.0239956388295412	0.00510969406366513	0.0127354118967155	0.0049821690671637	0.00379678238608923	0.010303748549914	0.00709593625351884	0.0140182693629883	0.00463221006632784	0.00739233516447651
HT29_G1_5B_2	0.00337315246294932	0.0135040277483306	0.0164375389050513	0.0044956612122375	0.01159199066554	0.0193995722093496	0.00940983367406378	0.0049680187336015	0.0138975641894	0.0120170239418623	0.0130243731799488	0.00553823649846135	0.00989367913720693	0.013924966407435	0.00447119460146762	0.0149895821473245	0.0134612851469572	0.0126094539755458	0.007842318164595	0.0195112967904353	0.00306856781265854	0.00894257116783935	0.00971093936212007	0.00698050001095452	0.0102392846644846	0.00340989426716585	0.0115362103674856	0.00530749432976197	0	0.0124979859932439	0.0082782288267984	0.0291864043585697	0.00234861638004968	0.0102949041800212	0.0101798812715371	0.00421449791791169	0.00675440759710018	0.005908868191496	0.00278522521663345	0.00628709798234941	0.0153826527884745	0.0158328023233578	0.0143616963200692	0.0112232300886301	0.0132087669206171	0.0143968067959746	0.0128579598305739	0.00860124848033728	0.00817415463827172	0.0097145330775553	0.0097927043050959	0.00298605639987228	0.00270951565166304	0.00769048788698092	0.00286479204532712	0.0177382569854753	0.0247981793838349	0.0143473469835133	0.00378544418648567	0.0138361234859585	0.00519637120837885	0.0168808596482774	0.0110369432920581	0.00751764547919554	0.00788593023262057	0.0214333850737874	0.0153275458394139	0.00414842982323617	0.0205121310551411	0.0116729888676922	0.0174135826921476	0.00570597445671397	0.0116003858170569	0.0105588816462796	0.011083360960144	0.0169840664202038	0.0119367372423824	0.0114009884115183	0.00333200655084562	0.00515740552693096	0.0226981804630306	0.00843598616572477	0.0149746603565118	0.00625274494145002	0.00903699769542722	0.0129377819912179	0.0122840746261162	0.0175051826112025	0.00524279458465833	0.0101309310419858
HT29_G1_5B_3	0.00912572940972464	0.00785539093758599	0.00675016718478804	0.00885857000574025	0.00404859961906818	0.00724869917822281	0.0192011945583848	0.0141194571770804	0.00157198934890006	0.0096933198231204	0.00526530898428079	0.0112029999219614	0.0031496558600138	0.0089792007391385	0.0141111765416114	0.0134229740675183	0.0140305375116666	0.00303454083312245	0.00688759581676577	0.0114545600242851	0.00966500938831256	0.0101401575771885	0.00653214875029581	0.00561874176264687	0.00386375992080389	0.0110534985561818	0.00683857686658455	0.0103068885416792	0.0124979859932439	0	0.0207729695988797	0.0413792504879242	0.0146287368435248	0.0163869549408063	0.00740958580556053	0.0116284336925489	0.00582218317904459	0.011426270711288	0.0098282667191126	0.00767663847407383	0.0040420176425852	0.00896686655466881	0.0019886927071412	0.00616157008926625	0.0252942341089385	0.00398335630669974	0.0078890246946192	0.0125103072989113	0.00494097957897319	0.00295602085063263	0.00311160001811144	0.0154318282138523	0.015203042540142	0.00487433801234524	0.0103982878900166	0.00545889552773563	0.036460609369428	0.00239022773958663	0.00874772905065441	0.0014116722747605	0.00743499860118641	0.00453663103259434	0.00317868295743887	0.00650401638995917	0.0149742663445884	0.0101041232279348	0.00535532073546268	0.0138870901981145	0.00847106791033407	0.00138479578271765	0.02943992924628	0.00782282972301061	0.00438064457696028	0.00682963819399903	0.00579467442289468	0.0268824911679024	0.00164122391016343	0.00586047460283307	0.00921477806412442	0.00791710510971674	0.0342119181339154	0.00526498567027032	0.00250273980299389	0.015281572662552	0.0111463733024211	0.00109593832714639	0.00942900494297118	0.00587469126410517	0.0148256013037584	0.00295356181772723
HT29_G1_5C_1	0.0116485599412662	0.0207448056267687	0.0242436271644143	0.0123489555747714	0.0195590633778827	0.027638865248972	0.00843051348540722	0.00886356253938183	0.0221562599771947	0.0185860996401824	0.0208067389843913	0.0117213264323145	0.0181332262652789	0.020892012687131	0.00843722983169843	0.0204901258959714	0.018350886533358	0.0207739204096259	0.015518924970406	0.0266907303789061	0.0111910928775855	0.0152724445320999	0.0172611767662861	0.0152449436638394	0.018300581585533	0.0104386210533519	0.0189494754761459	0.0120964053769632	0.0082782288267984	0.0207729695988797	0	0.0212169085958521	0.00623718547149404	0.0128548034398305	0.017459993829043	0.01048886127984	0.0150220326116701	0.0118695737440297	0.0109790715477344	0.0140392300352509	0.0235120366980756	0.0230412434699871	0.0226211999951696	0.0187995508250027	0.00600033006895965	0.0225323263961941	0.0200438666976083	0.0136861870960654	0.0163634217069898	0.0179838291436907	0.018006419736604	0.00536568099069507	0.00558544118260186	0.0159434048050762	0.0107176010057134	0.0259996022628483	0.0175620858311016	0.0226059807815632	0.0120368242682527	0.0221130577100423	0.013441045464243	0.0251501873265831	0.0191414226860327	0.0153721414096325	0.0110893398475439	0.0294067223235711	0.0232579013718849	0.00841813004155321	0.0286688657930188	0.0199143782987774	0.00995024387954838	0.0135751150624218	0.0196179246030394	0.0179863811545076	0.018743839081408	0.0129058422954918	0.0201545372375517	0.0190419228087846	0.0115732180722475	0.0132502133215341	0.0157444023012791	0.016447658375545	0.0232514452408523	0.00890697225930033	0.0148855093759919	0.0211851265869652	0.0189634338968381	0.0256230764372855	0.00834447479397869	0.0183289956670128
HT29_G1_5C_2	0.0324411327437045	0.0392651345222724	0.0434433189865481	0.0325523846376204	0.0393417113760448	0.0484908207759137	0.0232415882343347	0.0275817843977156	0.04260838008707	0.0364768430850799	0.0401812495142345	0.0307574358138294	0.0390365864273888	0.038990480325717	0.0274611196807329	0.0365787612979312	0.0341374579733898	0.0417872376384085	0.0351940467570702	0.0445360932384808	0.0317565079621701	0.0335292361366033	0.0365929451288434	0.0361021406321576	0.0383295073631204	0.0303807090497885	0.0379146113250622	0.0314884655926196	0.0291864043585697	0.0413792504879242	0.0212169085958521	0	0.0268949562609247	0.0280751617648491	0.0364206563210065	0.0299644309659977	0.0358694781883663	0.030692386224467	0.0316371512722902	0.0339581174690122	0.043473324409302	0.0412722794263865	0.0430692812357757	0.0380130249286605	0.0160929296899869	0.043574891504776	0.0385626827584958	0.0311456023194296	0.037354624622331	0.0387894099635927	0.0383898186085723	0.0262061486343104	0.0266315894148295	0.0365163361196229	0.0318382111528332	0.0467746633404939	0.00667265308920692	0.0434198194429458	0.0327365287003592	0.0427727446830924	0.0343635980500185	0.0458821828864068	0.0392160424418539	0.0352818963489379	0.0279631804467577	0.0487463516334952	0.0427648269311366	0.0276360405422593	0.0485618050152101	0.0403343778362389	0.0119815736232188	0.0336681535969119	0.0407418214277643	0.0370762819354587	0.0380860222336142	0.0178713605706474	0.0404830704050066	0.0383284905603578	0.0322706863444592	0.0343149193261381	0.00883507684772144	0.0364990697095356	0.0438790915350702	0.0267070409081016	0.0327396746080324	0.0415997474511155	0.0369357474111741	0.0454821166590373	0.0268676610933611	0.0386577710846617
HT29_G1_5C_3	0.00555684837830132	0.0147550969727018	0.0180629013218123	0.00611663194002977	0.0133332096107578	0.0216346963681855	0.00749908466824048	0.00407597228944589	0.0159718591446813	0.0128797428758718	0.0146241796987549	0.00598821372771733	0.0121499260979909	0.0150233672144716	0.00351057063495387	0.0153872080581224	0.0135693612713726	0.014905764178699	0.00933902156517866	0.0207599496429796	0.00498074299185592	0.00961658228737052	0.0111306397349458	0.0092167828763037	0.0120644438453802	0.00431685433205467	0.0128787862609492	0.00613232383730927	0.00234861638004968	0.0146287368435248	0.00623718547149404	0.0268949562609247	0	0.00940533198791692	0.0114262465696097	0.00462536386340145	0.00898538094865228	0.00624964959796384	0.00480083364902653	0.00783152950000512	0.0172765378429314	0.0170798872351472	0.0164373524088035	0.0126708689951411	0.0108787614856159	0.0167007098278329	0.0140718130808701	0.00863559121150158	0.0104724990542653	0.0119262139292323	0.0117935486021218	0.000944793278358357	0.00137766354203017	0.00976636704446455	0.00518898431901564	0.0199462237387195	0.0224508409220265	0.0165667200412619	0.00588759824140392	0.0159940932783919	0.0074733836664146	0.0190726203910197	0.0129052711598173	0.00915368426799211	0.00706352503338977	0.0231903231356763	0.0170441854339156	0.00328171979762497	0.02243509417679	0.0137152681119093	0.0150823613147449	0.00734681371310895	0.0139361750298444	0.0119030505928382	0.0125883507891519	0.0148333851952838	0.0139401756423066	0.012893930777184	0.00541938521979874	0.00749784840993031	0.0203507099992687	0.0102127367444934	0.0171235565162991	0.00502661138998733	0.00946165487017002	0.0149892754313153	0.013208959136412	0.0193874874955967	0.00402443617440151	0.0121089888655253
HT29_G1_5D_1	0.0108565650427841	0.0116171605881791	0.016028997852745	0.00910056617515658	0.012991289595835	0.023424042821761	0.0052348393774659	0.00540097808560337	0.0170484691552713	0.00866510315818204	0.0131888855965509	0.0059769129655831	0.0155294703991777	0.0111338130714139	0.00595288928358624	0.0086152419981413	0.0061887073031379	0.0182600760383441	0.00953729928745622	0.0164935883558731	0.00977582477855493	0.00639843908508367	0.0100625084311586	0.0132108887539995	0.0125696412862345	0.00769875091271038	0.0107490912572355	0.00688911406541678	0.0102949041800212	0.0163869549408063	0.0128548034398305	0.0280751617648491	0.00940533198791692	0	0.0094643720872708	0.00662325381001567	0.0130157235278297	0.00558576310346189	0.0100322009388849	0.00919802299615067	0.0169101565645183	0.0133829791728258	0.0174422416244046	0.0110996659834637	0.0133736246923299	0.0199247570496068	0.0109638177761711	0.00389115929490694	0.0147090553013986	0.0149434079421966	0.0133743785722648	0.0100365517632762	0.010741195856998	0.0124927817378727	0.0123203362744058	0.0216098539244287	0.0220966522433398	0.0187723931280615	0.0106484346072226	0.0177249473556031	0.0124141545766186	0.0206745116230711	0.013380571428276	0.010038264739645	0.00240946217783227	0.021214403243405	0.0156862981955213	0.0062390083493667	0.0215631748282403	0.0150349431594892	0.0165772910518209	0.00941317832311022	0.018158501650073	0.0101596301944526	0.0113157932949952	0.0111648687301259	0.0149507936660085	0.0114566630854182	0.0104281208361467	0.0131742489197722	0.0197274697135664	0.0111951030434393	0.0185985369908549	0.00441719193308441	0.00540353927005855	0.0160909200482995	0.00913348392873463	0.0186198784350914	0.00538531685220349	0.0134564054320953
HT29_G1_5D_2	0.00768095245904492	0.00333775481842128	0.00703902434690303	0.00574397074396297	0.00359184073952173	0.0140822347700477	0.0133031876431947	0.00900795950623788	0.00775433532888743	0.00268778994881662	0.00381299956982419	0.00584236645743613	0.00776569164850022	0.0037938840819857	0.00926572407569881	0.0066254182129269	0.00671041222469535	0.00991953942986208	0.00255707646091541	0.00935498619335559	0.00729310722773393	0.00308327351777546	0.00102436282029389	0.00694185152394918	0.00362117602786918	0.0071105284308307	0.00151801027136065	0.00536436120113924	0.0101798812715371	0.00740958580556053	0.017459993829043	0.0364206563210065	0.0114262465696097	0.0094643720872708	0	0.00697700750579033	0.00689434809704759	0.00581183805485917	0.00766253693587772	0.00400924256888078	0.00745528246746781	0.0056696593712993	0.00810864687922953	0.0016517372420518	0.0206160656565207	0.0113069666040233	0.00267839369322898	0.00563566527531483	0.00795849593623058	0.0070666123129222	0.00491179127689115	0.0123699372266783	0.0125426831498855	0.00543142895338327	0.00981280501935541	0.0122839260003051	0.0309043519256896	0.00976099896807378	0.00714909250758972	0.00860451901597475	0.00758793425050888	0.011361849712046	0.00423264694746365	0.00318212031792053	0.00863248884616233	0.0123469064999932	0.00639228044854989	0.00918779404666541	0.0122784401095621	0.00602835313371654	0.0244972970025354	0.00465912051122275	0.0104453790363914	0.000697191096772914	0.00185262921199662	0.0204847255041618	0.00581347108431613	0.00200244491479386	0.0074034306291229	0.00860393137214344	0.0285689072202156	0.0033263420730233	0.00933584452714533	0.00972816869437757	0.00406162311017138	0.0068718250294286	0.00266204005833544	0.00925166631923493	0.00969451053400901	0.00480236529321836
HT29_G1_5D_3	0.00426884412273507	0.0102584345922625	0.0138698428105848	0.00292399561543182	0.00942077758576405	0.0188717937244125	0.00768118031912182	0.00249564112314806	0.0127270230351207	0.00825744784550936	0.0104595488037696	0.00138263861456231	0.00988329285079385	0.0104483953701179	0.00250953290758243	0.0108789349542325	0.00925603395515703	0.0127480562014724	0.00526187308115329	0.0162257589236363	0.00317967989265077	0.00499392410604992	0.00685329536943988	0.00715495787988032	0.00837010761918772	0.00107563955291002	0.00847664607775588	0.00161899419682945	0.00421449791791169	0.0116284336925489	0.01048886127984	0.0299644309659977	0.00462536386340145	0.00662325381001567	0.00697700750579033	0	0.00693088495419968	0.0017097584441464	0.00341396433971003	0.00400867475784402	0.0135355875993168	0.0125623847681582	0.0131809824782229	0.00837486692025718	0.013938759215438	0.0145302155773188	0.00955953874881664	0.00438979339845826	0.00866010604256815	0.00943452412245156	0.00854151322955155	0.00555935446285202	0.00589835117389683	0.00694351097360372	0.00573331894858486	0.0170868090218548	0.0248537223372603	0.0138605157253133	0.00413121172799379	0.0130400070849912	0.00599605572879075	0.0161621041288606	0.00925794755341351	0.00532109564202076	0.00434633807057734	0.0191204784042263	0.0129931182244736	0.00233306981252041	0.0186665659317093	0.010467776622432	0.0179860639934447	0.00380731945126865	0.0122683025906231	0.00752446924065064	0.00835968817319526	0.0154962598892722	0.0105712382677218	0.00864224204044407	0.00385109718329741	0.0066436576040642	0.0225922386811139	0.00654892709662434	0.0140953351504819	0.00375227315946624	0.00491100249404147	0.0117119696452272	0.0085940393346994	0.0155810102577962	0.00319766884785397	0.00877234832806465
HT29_G1_5E_1	0.00343033133425297	0.00948505689396013	0.0109425094095719	0.00403338554301345	0.00615263792208281	0.0126536703506921	0.0145593636327277	0.00933297619688857	0.00730526484851231	0.00954691885442208	0.00789499531752671	0.00708854378943907	0.00317230622824319	0.0103439206514181	0.0091684129551671	0.0134208423445961	0.0129760730017936	0.00599291868868229	0.00458619480301716	0.0149463514197643	0.00420374912247065	0.00799662065934617	0.00593460751284206	0.000236197077098223	0.00470085331145901	0.00606108886478233	0.00755446303303157	0.00614692861227956	0.00675440759710018	0.00582218317904459	0.0150220326116701	0.0358694781883663	0.00898538094865228	0.0130157235278297	0.00689434809704759	0.00693088495419968	0	0.00745115630773948	0.00426039154569917	0.00399258110074056	0.00917855646494209	0.0115466525299366	0.00775984369969485	0.00693128689785591	0.0198179919266464	0.00779985099095436	0.0090661305839115	0.00955498568580119	0.00173125126461238	0.00296219552119884	0.00362071008849508	0.00972914728096458	0.00943750188497825	0.00163115644271585	0.00459329294666213	0.0109844786729691	0.0312364975506373	0.00759385907971771	0.00316514920084861	0.00711381644943753	0.00161286374452251	0.010130013745487	0.00520646429485092	0.00386794404559842	0.0110440211431186	0.0154125915936791	0.00962665307012411	0.00888703876813031	0.0141322294420432	0.00521601333785509	0.0240078344325035	0.00363006824738721	0.00534100882716569	0.00680865069544579	0.00661078919868541	0.022393699278923	0.00557725676974253	0.00690606787537829	0.00362153037938947	0.00224370342264831	0.0290550352062939	0.00364218317174599	0.00825744969177415	0.0106651767072194	0.00878238161525954	0.00641435634030743	0.00955608437203483	0.0112688767282327	0.00997833254735944	0.00400372121394786
HT29_G1_5E_2	0.005414430092693	0.00896325471054862	0.0128371432464636	0.00351887078112921	0.00870261522168029	0.0186512757775686	0.00782903163280949	0.00319772603796376	0.0123568426501584	0.00672781863595508	0.00950516778735232	0.000426279426366358	0.0101193987116064	0.00903267708351944	0.00349059037604829	0.0091798666801232	0.00755303779708907	0.0129302110057981	0.00463935895329805	0.0148411691279635	0.00437925117068301	0.00341709424515508	0.00590392105217823	0.00765300431922404	0.00785898561653329	0.00257969729419399	0.00732943245618003	0.00130589598680837	0.005908868191496	0.011426270711288	0.0118695737440297	0.030692386224467	0.00624964959796384	0.00558576310346189	0.00581183805485917	0.0017097584441464	0.00745115630773948	0	0.00469437812462526	0.00381719745526539	0.0128409286658422	0.0112185531023139	0.0127934884793849	0.00734814898200368	0.0148126382266121	0.0146616507548021	0.00825178149912146	0.00274184689448053	0.00916122039818433	0.00958398968773547	0.00831818564294465	0.00716565505310101	0.0075599012656764	0.00708072377007997	0.00716250539429164	0.0168421844574503	0.0253423383853085	0.0137530998840822	0.00513739201565032	0.012823788668402	0.00684244621053608	0.0159057194701036	0.00874135467105547	0.00492472760116986	0.00364319674816924	0.0181363120936114	0.0120855872476479	0.00345997953705739	0.0178893856182485	0.0101628081660323	0.0187370721557732	0.0039034114318447	0.0126748894810928	0.00643198983696727	0.00740182318801519	0.0154586739167275	0.0101888597908506	0.00765280128409181	0.00497990241853423	0.00764254744280777	0.0230374289365436	0.00617392954549757	0.0138151571456139	0.00400928096133377	0.00322019573421038	0.0113495140790621	0.00709646874709892	0.0148120372426528	0.00388330151839696	0.00848414862101884
HT29_G1_5E_3	0.000934784617662861	0.0109343095079639	0.01368074575929	0.00193647051607659	0.0088169883863164	0.0168663389353947	0.0105731301224027	0.00543297851977862	0.0111823573589469	0.00976454411135356	0.0102836093918532	0.00426817832649715	0.0074297123357396	0.0114527657665544	0.00515198597617703	0.0130910005721411	0.0118938859866026	0.0102482427654526	0.00520389808231956	0.0169043019514509	0.000384444248171433	0.00699162660906007	0.00708455042138352	0.00449608651777678	0.00745517015307138	0.00234363089093917	0.00893160191371369	0.00361205638089391	0.00278522521663345	0.0098282667191126	0.0109790715477344	0.0316371512722902	0.00480083364902653	0.0100322009388849	0.00766253693587772	0.00341396433971003	0.00426039154569917	0.00469437812462526	0	0.00366544859057372	0.0126020620291221	0.0132461461954316	0.0116477024537846	0.00856128380349336	0.0155689838827591	0.0120545514770464	0.0103195797609492	0.00738191259204843	0.0058691691896757	0.00715636701238643	0.00703372978033752	0.00561751617910911	0.00546897324305293	0.00497022651942579	0.00251343665693696	0.0151611565465772	0.0269816209153334	0.0117917975147766	0.00110049176309521	0.011195099270048	0.00290501256466559	0.0142809023312155	0.00825222719449549	0.00480326970576704	0.00775400059542851	0.0186505823777605	0.0125521265571681	0.00484057377676158	0.0177387074644325	0.00893628751807775	0.0197540804315096	0.0030364102132002	0.00945940366099734	0.00796691463155768	0.00839312678884302	0.0183886206948846	0.00918170863577128	0.00871402898386924	0.0006389024696831	0.00332951924568184	0.0248084642801159	0.00566174786009925	0.0123234983173536	0.00682466097393939	0.00734457964110299	0.0102075395973264	0.0099728109844253	0.0147240041304385	0.00599559874674379	0.00736422608595754
HT29_G1_5F_1	0.00369120957997726	0.00726949726323226	0.0102363092114495	0.00179150076303546	0.00553524195696115	0.0149237466551121	0.0115266734928256	0.00647285670504203	0.00872423357263497	0.00628277090259774	0.00679926412908478	0.00355021829441424	0.00634157162393133	0.0078030693991236	0.00651772842110893	0.00989931143824857	0.00913777347929003	0.00912408031267156	0.00155549756135751	0.0132502387646026	0.0033043796320594	0.00408503461283263	0.00343107838880378	0.00415201493142225	0.0043826819233322	0.00365293126596973	0.00527171527736483	0.00263341798240327	0.00628709798234941	0.00767663847407383	0.0140392300352509	0.0339581174690122	0.00783152950000512	0.00919802299615067	0.00400924256888078	0.00400867475784402	0.00399258110074056	0.00381719745526539	0.00366544859057372	0	0.00958961961000575	0.00958474661945061	0.00917628535816854	0.00493631502279171	0.0179090281088283	0.0108464448064596	0.00665549322885979	0.00558925375487087	0.00559088212044607	0.00578130522847298	0.00456856718467652	0.00875278137541706	0.00880335049961582	0.00329855210249676	0.0058351305545694	0.0131261998228986	0.0288523243182386	0.00996818153550822	0.00316746106113577	0.00908505265304609	0.00401003885206172	0.012195553212983	0.00526563611005521	0.00134685334260262	0.00744935125382946	0.015370942071223	0.00922023936286033	0.00632718579108337	0.0147450207991425	0.00647425115044925	0.0219823928138046	0.000656175203157438	0.00896272729974028	0.00430310676475959	0.00480410205967093	0.0192442687871229	0.00656443585617165	0.00511938930014385	0.00339672360151961	0.00501120421090233	0.0265823770956465	0.00254284864120115	0.010116936788579	0.00760569761744305	0.00480638695173297	0.00770905556618505	0.00643371530384203	0.0116671315520196	0.00718607362896249	0.00477793858423136
