	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5A_3	0.00194584109941205	0.00755703789174977	0.018524469579037	0.00749367979686142	0.0106075692748042	0.0140665767859065	0.00994250347649019	0.0109116247125859	0.0132206261084013	0.00894376746271776	0.00934175924669841	0.0243584616162521	0.00762422558799207	0.0124962773046808	0.0121691773707105	0.0134220436289762	0.0213121465305862	0.00600600197290242	0.00729060238734574	0.00703079675455645	0.0132091307402976	0.0130457970128498	0.00904451292206603	0.00491018163641449	0.0109708820902368	0	0.00748427039653735	0.00219563831842576	0.00544429211085427	0.0108866688207701	0.00368953633766916	0.00327113035961256	0.00744344574830174	0.0051494661852967	0.00839939398777149	0.00772877412871052	0.00703927943906958	0.0140559746275898	0.0100733924741139	0.00969014463146238	0.00740856100659454	0.0104775287357799	0.0130247341219375	0.0190379771049781	0.0110447805368025	0.0091311828556881	0.0168727931604479	0.00669478782316506	0.00801909689137795	0.0236506259945227	0.00672570744533488	0.0200807065321677	0.0104390691837865	0.00198935795133603	0.0184908855156731	0.00895502937913948	0.0117523504044234	0.0162398551595123	0.0116194838794312	0.0153489638949362	0.0256599524102472	0.0104478167598446	0.00553657546656675	0.0308174997221529	0.00424314523730582	0.0110971799730897	0.00709706591546601	0.0110979797221553	0.00629013982271923	0.00842790453722978	0.0103949994188442	0.0187514404875863	0.00607643320971481	0.00529732426617874	0.00806154179417281	0.0072200375040653	0.00808091626027148	0.00666514159200669	0.0113261375938625	0.00982734667704432	0.0108575816503605	0.00814447537616824	0.00831635503776368	0.00738770033412936	0.00646068060249584	0.00449989247508267	0.0217722066765579	0.0118636936818843	0.0193079846314962	0.029532100850321
HT29_G1_5B_1	0.00565229780742966	0.00838829543121066	0.0172073483469376	0.00791642530159298	0.00745854421734392	0.0144128439765916	0.00848569009950827	0.0113736864192613	0.0100667637951792	0.00811532145383176	0.00649423810282026	0.0259159105999422	0.00553180044882235	0.0141440601576753	0.0122338882366639	0.00954499395243999	0.0214006056111156	0.0059905010249966	0.00744435421742175	0.00613270937994569	0.0110513874494099	0.0141211170179456	0.0083017741453217	0.00668023397410161	0.0117475245101688	0.00748427039653735	0	0.00601740549357878	0.00209005515131269	0.0098676375249235	0.00627642188419106	0.00546013795021526	0.00783605378519381	0.00859187390715743	0.00568524276325318	0.00561730648264329	0.00686684999468326	0.0141098997056445	0.00999101637220697	0.00416965884916664	0.00587612462116138	0.0079519903835796	0.00967489917903341	0.0181143487549154	0.0081836005479724	0.00799212890028803	0.0151994586473845	0.00709716150739818	0.00611375892003787	0.0241865317861432	0.00396345983085333	0.019104179425019	0.00871991335200194	0.00745027198997579	0.016838777099036	0.00728080495476444	0.0124221285616609	0.0156296383332264	0.0128745796360517	0.0140201398431497	0.0251995225363135	0.0081636785375455	0.00883813145218236	0.0304925440989338	0.00491863759695156	0.00693295161608847	0.00838759664384268	0.00769776187515852	0.00886494763065703	0.011924459139636	0.0103279039035956	0.0179474800907117	0.00902745064086789	0.00404312247321196	0.00626454038123152	0.00670777376002634	0.00426709856637316	0.00491398353130375	0.0111150497787796	0.00899362015033747	0.00839439578502865	0.00539102535204683	0.00979951288955162	0.00916735114465042	0.0101384877810725	0.00372801129996859	0.0223107613199089	0.00964169944603661	0.0188916659323959	0.0274046835173073
HT29_G1_5B_2	0.0018701251788519	0.00852765531375859	0.0193063605914457	0.00816259165526878	0.010373570545907	0.0150027635006838	0.0102514506628061	0.0119920578523938	0.0131164649118481	0.00954032815515207	0.00872764269491051	0.0257605366450143	0.00551470499548072	0.0137535882635859	0.0128519519140088	0.0132640146609473	0.0225425401685176	0.00390577367413152	0.00796787353260938	0.00659678773184521	0.0113911785363869	0.011720071515844	0.0094342896909481	0.00568195864839566	0.0120287137574789	0.00219563831842576	0.00601740549357878	0	0.00420872374273435	0.0112996411664444	0.0043751397629417	0.00369460540574748	0.00565052819467557	0.00604074323896355	0.00622808937675473	0.00672760001714232	0.00504582354574873	0.0146360874913118	0.0105922729074592	0.00847345790791617	0.00729508638631974	0.0106391759305174	0.0128958506291765	0.0199018560191183	0.010873864985955	0.00709499887818118	0.0174083549043868	0.00731027758754312	0.00817222955206597	0.024891998845051	0.00458714445531098	0.0208307515103041	0.0104776661256735	0.00362212059606929	0.0187672130935821	0.00835635467327439	0.0128968324665157	0.0171768654589908	0.0129438838681494	0.0159230664561495	0.0267462190930108	0.00914246649960535	0.00667502041872589	0.0317296283547177	0.00254726421625782	0.0106966443675548	0.00809719639329981	0.0110381489160862	0.00502510344258299	0.00999129273736365	0.0112094428312735	0.0193473786522135	0.00713989229804382	0.00509729277563277	0.0076817379630813	0.0051269404592761	0.00756262808665921	0.00455047611607797	0.0121814807026558	0.00803541308179992	0.0106699212993183	0.00811757527189306	0.00932961062838707	0.00775922537459549	0.00735267279211135	0.00264266048604536	0.0230132609635467	0.0122282169372713	0.0203485824918284	0.02993998555329
HT29_G1_5B_3	0.0036035242841944	0.00709245906757062	0.0168819348509069	0.00676675857918153	0.00747034912735958	0.0135924942350152	0.00797209270204663	0.0103652415682889	0.0102172204769443	0.00728949769945488	0.00643291067447797	0.0249417616306749	0.00554645556325865	0.0129731012794538	0.0114523520044495	0.00990372838333113	0.0207284076460877	0.005342317160856	0.00627521839515853	0.00532208382321863	0.0115261270291732	0.0137610506425789	0.00751052373498817	0.00498784879115363	0.0106948615415313	0.00544429211085427	0.00209005515131269	0.00420872374273435	0	0.00932885000603119	0.00441705735175273	0.0034497350758997	0.00731996720183656	0.00695189301391434	0.00600844385385027	0.00537792203540401	0.00642076161779271	0.0134344850526448	0.0092139406016068	0.00520644981752279	0.0051044761238683	0.00769065964557633	0.00987034259419417	0.0176946156036916	0.00814698409527013	0.0080018978277046	0.014970901203617	0.00580339248732314	0.00542185258588292	0.0234455019515651	0.00393374294625207	0.0187426645622206	0.00833128181940635	0.00538568119278246	0.0167147439746212	0.00693408981965924	0.0114063565717919	0.0150616689128506	0.0117221627836276	0.0136615098210409	0.0247264216297746	0.00838066225037983	0.00713134102472635	0.0300743427914745	0.00361526971920434	0.00729853885475748	0.00698825258294013	0.0077568573311087	0.00782415892213445	0.0102875018427965	0.00943293726200575	0.0175631250837337	0.00745049880416819	0.00253471243479895	0.00581744522780798	0.0063623516822802	0.00416401918785281	0.00468447262618889	0.0103229880477663	0.00895240768478269	0.00826082293056463	0.00492461166025701	0.00853602497723259	0.00791462214619868	0.0085350929681542	0.0024211376901531	0.0215460504170629	0.00939169093060296	0.0183301212052401	0.0275013415536156
HT29_G1_5C_1	0.00961507652916903	0.00742339124345481	0.0148090130355002	0.00358395455719007	0.0119805743962178	0.0147972297358441	0.00158709510898733	0.00884168918804611	0.0135973094504014	0.00456090782179584	0.0133998577773673	0.0240259330709339	0.0145850797936054	0.0138568475321121	0.0143914859956231	0.0120358802011141	0.0162769117514552	0.0130301738237919	0.00451354401755501	0.0128168336221441	0.016311838944644	0.0185706619069541	0.0112042398071114	0.00927217700117687	0.0113561862044149	0.0108866688207701	0.0098676375249235	0.0112996411664444	0.00932885000603119	0	0.00723457529137936	0.00860112044983038	0.0137795216067736	0.00690784173796351	0.0138153917527436	0.00766330098421078	0.0135928345095514	0.0171056592410955	0.00170684788891175	0.00788543321688653	0.0109033340222267	0.00950182964928441	0.0130622859389497	0.0160379997522851	0.012640336280609	0.0151930620838624	0.0153760300111902	0.00931728030032826	0.00834039795554329	0.0216077999484837	0.0127455251545451	0.018705651369282	0.0130772438336409	0.00914754305631651	0.0197451996498623	0.0145474384122412	0.0102018545392277	0.0129199608101626	0.00908888258799298	0.0145505607706502	0.0215804181436386	0.0105152828503323	0.0117355034253011	0.0300620837146036	0.0103050825843116	0.0113225364730155	0.00891816296513701	0.00987879986203557	0.0135790567932091	0.0122776962297589	0.0104998722091688	0.0195641670189628	0.00574527989346442	0.00788849276548357	0.00493391586154479	0.0141138278461363	0.00977934344771043	0.0123239703271016	0.00361077469104049	0.0146617566128782	0.0134308855602861	0.00655841096475819	0.00366342331540963	0.0143332760345591	0.0143721799354402	0.0103965868829123	0.0196169056574481	0.00426065168418338	0.0155722178545625	0.0282594467144069
HT29_G1_5C_2	0.00255460687236214	0.00520730109573114	0.0163039992984296	0.00386416334200449	0.00940200768021144	0.0130605574428402	0.00625345497784979	0.00864986637122118	0.0119058919156052	0.00558656758952931	0.00917343565052434	0.0234961450276657	0.00895584420184285	0.0116648652284195	0.0115552266657414	0.0115068389461744	0.0189188361104953	0.00734125567112193	0.00379459912653047	0.00747141887556405	0.0134219375410124	0.0144002723290997	0.00798720568698352	0.00395096582016195	0.00956152859352284	0.00368953633766916	0.00627642188419106	0.0043751397629417	0.00441705735175273	0.00723457529137936	0	0.00199071148668265	0.00866524469834828	0.00308814232490072	0.00908504051231484	0.005765484021252	0.00827466433292246	0.0139081639879862	0.00657514388537469	0.00736282544182089	0.00665450192337409	0.0083756765762124	0.0115679135428164	0.0170585458832014	0.00998590292091309	0.0103003970606407	0.0152122153222197	0.00533245720900316	0.00589466306810511	0.0221794988293523	0.00743562638709128	0.0186272304019226	0.00976428085000853	0.00213475064321623	0.0178305939197573	0.00951509812666515	0.0097785496387472	0.0140510508889467	0.00937983865162506	0.0138359919441727	0.0235909495660376	0.00920195406165103	0.00609202595649508	0.0298374924449488	0.00457280246769738	0.00949825853257492	0.00550909103830758	0.0089893914329748	0.0080029321978403	0.00827683482055046	0.00875534945839878	0.0179754291148319	0.00334125415054357	0.00319850576935209	0.00499621606456064	0.00862028891502439	0.0065790199576356	0.00726762125394455	0.00787744602734724	0.0105449664421158	0.0101895782424292	0.00529450590558821	0.00499886870475138	0.00857618917620434	0.00819012260604535	0.00467383745187297	0.0202154026972857	0.00835702270543794	0.0171593794530762	0.0282946307225539
HT29_G1_5C_3	0.00198369324341424	0.00486817363490363	0.0157637268965462	0.00520469329452774	0.00789683733708621	0.0119693403107204	0.0073843568892165	0.00836523410163939	0.0104969841042944	0.00600829114937996	0.00733242568081369	0.0227758343310289	0.00785880395125222	0.010752936470804	0.0101480751543934	0.0103948913108853	0.0189083866164784	0.00693846861814776	0.00459820518824452	0.00550162495550025	0.0137545767149374	0.0148577872344638	0.00653078222311388	0.0024782734504541	0.0087160043534801	0.00327113035961256	0.00546013795021526	0.00369460540574748	0.0034497350758997	0.00860112044983038	0.00199071148668265	0	0.0087147576569206	0.00500945933056729	0.00859676087683705	0.00672663494549878	0.00807721614618261	0.0123433078348108	0.00821760042640086	0.00766114509666181	0.00491663119889645	0.00739411976750404	0.0102170741802832	0.0164251454004577	0.00843442507304098	0.0100566658103829	0.0141991811317005	0.00402667606150064	0.00487088886586979	0.0215818780574761	0.00653444907970458	0.0176471003005585	0.00810444383551411	0.00234923857697193	0.016319093764566	0.00755592347906341	0.00935318549649984	0.0135964346671417	0.00938049393650497	0.0127582018748757	0.0232016593896453	0.0101128364152022	0.00461589287740374	0.0287875708740533	0.0045527734158651	0.00818510020733599	0.00464894332313104	0.0079794969879204	0.00826047704348038	0.00742237621907606	0.00782864508910252	0.0166344366266459	0.00526150388653386	0.00214667906043394	0.00629155564163861	0.00818926743935552	0.00519557529178199	0.00690942005810541	0.00881514326863611	0.0107683079801543	0.00849914825823819	0.00488036003248513	0.006535914216473	0.00670438502849806	0.0065631892931091	0.00413200120061625	0.0196589966230501	0.00885823997133662	0.0167731223443724	0.0270852209729425
HT29_G1_5D_1	0.00694445864008327	0.0134597870675419	0.0240624966397925	0.0116519675911263	0.0145293174964719	0.0203231423893298	0.0130125073955119	0.0169650384303673	0.0172976622809502	0.0135187920862472	0.0126280345542299	0.0313197445595753	0.00537626114910726	0.0192698887661793	0.0180666742221106	0.0171377114680994	0.0273949219607667	0.00240140214842671	0.0119379362783041	0.011064807385071	0.0060732614986594	0.00652699010914428	0.0144035041731863	0.0109935281494521	0.0173350140206494	0.00744344574830174	0.00783605378519381	0.00565052819467557	0.00731996720183656	0.0137795216067736	0.00866524469834828	0.0087147576569206	0	0.00895485185134277	0.00354933606004337	0.00654683835645269	0.00124601040023398	0.0197585116738642	0.0129198532716601	0.00873012620497678	0.0119308276638411	0.0149894732818536	0.0170061833081514	0.0248373903195669	0.0151304849548946	0.00234323099097233	0.0221916664522469	0.0124344700379367	0.0126176434484377	0.0302387200712355	0.00486096324635076	0.0258567044293014	0.0151052068047906	0.00865290983588169	0.0234431272340633	0.0123450442969379	0.0180266635295828	0.0220797220192414	0.0179450884500323	0.0208129436324344	0.0317514017009528	0.00632601507034537	0.0122865229512242	0.036960582275722	0.00424463340056021	0.0144333052278837	0.0133354539886054	0.0150713870398	0.00231233996155249	0.0156201901291494	0.0163191490732702	0.0243727131270853	0.010426196374902	0.00933492947608998	0.00901046245882271	0.00215618868755194	0.0113945363230652	0.00300932938315556	0.015839498489517	0.0025334241547408	0.0149931843059802	0.0119213062150224	0.012816217943426	0.0128731362527328	0.0127125616772142	0.00502017721565514	0.0283311485579263	0.0155795451404799	0.025310976554759	0.0345675162232695
HT29_G1_5D_2	0.00473193237640988	0.00736943230817662	0.0182084792455083	0.00434169788019298	0.0123803989685088	0.0154254301667636	0.00657835567422009	0.0104277199452911	0.0147957111867868	0.00707362089470483	0.0122515658505259	0.0251644772075853	0.0108630035378528	0.0137545787899316	0.014237325880604	0.0142040185653759	0.0199951413822506	0.00842284783905863	0.00518626244139045	0.0105039641747509	0.013265395081051	0.0136218738271658	0.0108646398225071	0.00683295724112588	0.0117849657020612	0.0051494661852967	0.00859187390715743	0.00604074323896355	0.00695189301391434	0.00690784173796351	0.00308814232490072	0.00500945933056729	0.00895485185134277	0	0.0103262838358887	0.00577501786044489	0.00899386786541674	0.016660209736692	0.00561274718036602	0.00846276472339667	0.00972707080001772	0.0110209927048848	0.0144283826938967	0.0190130910431185	0.0129760459503134	0.010977983386818	0.0176463201973777	0.00816872280431983	0.00867333907800128	0.023856327206315	0.0093089894325312	0.0209179798829913	0.0127696347678248	0.00384042103240528	0.0206544406940209	0.0125513782702677	0.0116019758920227	0.0158572967704421	0.0106870948610667	0.0163283317847092	0.0251174121490581	0.00864556274971209	0.00862154830003929	0.032033871746855	0.00572785606377637	0.0123721212900595	0.00797616938606889	0.011659380672152	0.00785480295857858	0.0102018902371159	0.0111753923095544	0.0205898701646199	0.00162057959417174	0.00614912681742084	0.00496060718025297	0.00962728527900672	0.00952541181606245	0.00846880126599169	0.00821901491886067	0.0105514449711583	0.013233593334337	0.00771706983206795	0.00447691129251172	0.0113637505636305	0.0106102777026061	0.00648982067450549	0.0218738900920877	0.00944373359980539	0.0187869200156182	0.0308279728262254
HT29_G1_5D_3	0.00733105007297881	0.0130110510888687	0.0227281096757012	0.011807682667533	0.0124962617019906	0.0192004858766323	0.0127746898412076	0.0163588528744486	0.015155388721189	0.0130055454827618	0.010460525420669	0.0306036099894479	0.00300876651279295	0.0186080138905539	0.016764307467147	0.0149993994324667	0.026721816379038	0.00269220635482098	0.011783329414633	0.00946887814418388	0.00657202377219526	0.00917864427987588	0.0130649176878878	0.0105266137057027	0.0165340560088343	0.00839939398777149	0.00568524276325318	0.00622808937675473	0.00600844385385027	0.0138153917527436	0.00908504051231484	0.00859676087683705	0.00354933606004337	0.0103262838358887	0	0.00672215471955834	0.00254949731583592	0.0182956296390532	0.0133697767000459	0.00728002726836075	0.0104147445147424	0.0134209514868169	0.0148650502400269	0.0235391110389793	0.0131003954252717	0.00246987825952697	0.0205241162029234	0.0115992777833854	0.0113509004798114	0.0293021611130934	0.00256458580885563	0.0243176874269994	0.0133175424459168	0.00944378487209706	0.021428681261286	0.0103553604221323	0.0173819131315422	0.0210168596419153	0.0176507885477228	0.0192399029572888	0.030649470410623	0.00692313352619394	0.0119882710051589	0.0354337774216925	0.00473711188794907	0.0122469501452285	0.0128074825617324	0.0132536914587922	0.00558542178159881	0.0155321053295368	0.0153111284465527	0.0226905626273942	0.0115051561186902	0.00848819576289125	0.00906334207871464	0.0021018933634518	0.00954759830419708	0.00188711825928999	0.0157149973733079	0.00423319124999097	0.0129691928003723	0.0107465605210674	0.0133617846510294	0.0119268010797069	0.0123887245720707	0.00449693220507954	0.0274370597881426	0.0147803790622832	0.0242889835330392	0.0324251900983642
HT29_G1_5E_1	0.00616528075040084	0.00987841603308022	0.0197997086028414	0.00661384490796603	0.0121211234802392	0.0176939633846855	0.00704285960845487	0.0130301479613892	0.0146531097842182	0.00857595831528756	0.0116844824053899	0.0285269934678144	0.00845252794586679	0.0167902151660268	0.0160326214398303	0.0136932360571924	0.0226876563652836	0.00632082707048954	0.00725521618618431	0.0106676184680235	0.00882702639093776	0.0114362039700516	0.0120494909684546	0.00893217535222321	0.0143346765727772	0.00772877412871052	0.00561730648264329	0.00672760001714232	0.00537792203540401	0.00766330098421078	0.005765484021252	0.00672663494549878	0.00654683835645269	0.00577501786044489	0.00672215471955834	0	0.00646675982581632	0.0183141988596544	0.00704730309013831	0.0036787593661731	0.0100943546572717	0.0113948765494469	0.0141853702472751	0.0208559526404438	0.0128790272470528	0.00774666663294525	0.0187944394674615	0.00989242985985971	0.00922699072396136	0.0267015055869747	0.00663781723684928	0.0225862538675321	0.0132603923118069	0.00732842361836467	0.0214570858154968	0.0123062548464656	0.0143320460582606	0.0179084675331052	0.0139283287504861	0.0176374585515253	0.0274193192959359	0.00366372237873325	0.0113357386099803	0.0341510635661233	0.0044151407807165	0.0115407968845259	0.0104918923525749	0.0114485864492637	0.00705668080579614	0.0138873141642553	0.0131582341509869	0.0220832342131407	0.0065482133540923	0.00636850599528825	0.00274343489124355	0.00711178054288538	0.0087545638000112	0.00542187562077777	0.0103415850919323	0.00705866260365525	0.0132407242684243	0.00762508056429608	0.00791233296121133	0.0129444535154272	0.0130637855256371	0.00489212547992627	0.0247175581912015	0.00988775791536166	0.0210465034866928	0.0316434259952075
HT29_G1_5E_2	0.00639654457084668	0.0128240826823524	0.0232464002657458	0.011348142921967	0.0134674606807406	0.0194397310290389	0.0127017104884466	0.0163084282671265	0.0162255641683147	0.0129903116430855	0.0114759291328644	0.0305505677696854	0.00414997902442844	0.0184960632711141	0.0171108221049191	0.0161290127270052	0.0267857904139521	0.00131713323180816	0.0114922671171047	0.00998096698845159	0.0066347614160738	0.00762861868751726	0.01346115934567	0.0102519722412166	0.0165563241790351	0.00703927943906958	0.00686684999468326	0.00504582354574873	0.00642076161779271	0.0135928345095514	0.00827466433292246	0.00807721614618261	0.00124601040023398	0.00899386786541674	0.00254949731583592	0.00646675982581632	0	0.018741880589654	0.0128555300347545	0.00823017757679137	0.0109297727388602	0.014088493974312	0.0159475864245588	0.02400392170709	0.0140564433768795	0.00212588207132502	0.0212384254639219	0.0116238335993253	0.0117698560123378	0.0294574258810591	0.00364845049102094	0.0249166993248649	0.0140466706326839	0.00828346879047954	0.0223434526947472	0.0111862040936522	0.017339064015359	0.0213198874720059	0.017385382838489	0.0198642338696374	0.0309915471211415	0.00669578097986845	0.0115331305026227	0.0359919298145217	0.00372075849360357	0.0133887813145708	0.0126236863318919	0.0141318180775718	0.00304736575964025	0.0149717860041256	0.0155003678084233	0.0233473634394553	0.010381655936848	0.00857100437102173	0.00884383659909466	0.00101470725417464	0.010397937482354	0.00196773493249372	0.0154939188311232	0.0032841899639174	0.0138922235775543	0.0111785767536445	0.012644370911233	0.0119144894742638	0.01190767476711	0.00419219775462661	0.0275666974452048	0.0150685774166225	0.0245673304298566	0.0334896424364358
HT29_G1_5E_3	0.013851281669107	0.010077368758709	0.0102621177260367	0.0146407300649968	0.00736011137124913	0.00420145090883765	0.0157676878914282	0.00922959527200073	0.00641214608194005	0.012548246560594	0.00827632808234695	0.0137509373844427	0.0159989739662211	0.00567123895839534	0.00274542491568182	0.00844428458876908	0.0150376011790194	0.017431965508607	0.0131999176934353	0.00884853221348182	0.0246457720280446	0.0261328119810734	0.00635846892961118	0.00997877527206147	0.00645127017343964	0.0140559746275898	0.0141098997056445	0.0146360874913118	0.0134344850526448	0.0171056592410955	0.0139081639879862	0.0123433078348108	0.0197585116738642	0.016660209736692	0.0182956296390532	0.0183141988596544	0.018741880589654	0	0.0176912181099033	0.0172695217490291	0.00835747522890524	0.00836421008679683	0.00692454803916373	0.0097666697708334	0.00663960384677596	0.0202403351055476	0.00667150091868793	0.00870473179945136	0.00949606084313311	0.0133068257267991	0.015744045630543	0.008290723161392	0.00550576585502378	0.0136007176576502	0.00518106192184931	0.00833658412672685	0.00841887870661906	0.00938103114715825	0.0104081140873407	0.00546563442952627	0.0161549234842562	0.0217062262347631	0.00868308760214594	0.0176166839323709	0.0161906790852291	0.00876803013765501	0.00888934900154721	0.00882648193143687	0.0196165826065192	0.00799023166102189	0.00672147453606566	0.00521642052504093	0.0161141238459469	0.0119693147431779	0.0172968119762008	0.0183123263928991	0.0101033706653198	0.0173864288198545	0.014778243546738	0.0218492711835616	0.00615961253744913	0.0115770468732165	0.0155297499391023	0.00738821092486267	0.00862449492804242	0.0151405186745096	0.0120198761402987	0.0140640210328568	0.0113612859669185	0.0161919020902968
HT29_G1_5F_1	0.00896544466832628	0.00771467225052018	0.0160345946742484	0.00329980635264688	0.0127316091890149	0.0154969784985812	0.00264764402538135	0.00951710682841739	0.0145576388944799	0.00528950259300234	0.0138290430410721	0.0246966349047118	0.0142538461377149	0.0143031250645049	0.0149855459673211	0.0131735999641284	0.0172977239604738	0.0123585447008453	0.00461634056170236	0.0129518109949904	0.0156079012662078	0.0174351001693195	0.0117263996769077	0.00919526930997659	0.0119159776887551	0.0100733924741139	0.00999101637220697	0.0105922729074592	0.0092139406016068	0.00170684788891175	0.00657514388537469	0.00821760042640086	0.0129198532716601	0.00561274718036602	0.0133697767000459	0.00704730309013831	0.0128555300347545	0.0176912181099033	0	0.00807007686963227	0.0112456214963264	0.0104109620678413	0.0140496614248607	0.0171793757690978	0.0133928123506448	0.0145176698939821	0.0164919434278982	0.009553711898507	0.00891302133928462	0.0225105117572401	0.0124212958914118	0.0197814182390304	0.0136848933346764	0.00836666127073079	0.0206819543676408	0.0148032272533042	0.0108691893692736	0.0139936987995849	0.00962927920462339	0.0155571617430635	0.0227191588422205	0.00981171835759312	0.0115715389836039	0.0310871203498185	0.00960071019866728	0.0122009257334907	0.00911855504118953	0.0108738055048995	0.0125161656746118	0.0122276335959847	0.01115196172771	0.0204678551630853	0.00450766890278955	0.00789659590439998	0.00445791932164539	0.0134592404990637	0.01028624320825	0.0117835530408702	0.00453263474611375	0.0138373189457334	0.0140816540400652	0.00720798899418834	0.00295209909582205	0.0143251081189971	0.0141356276785926	0.00990735420073908	0.0205095730981423	0.00575905700093516	0.0166630218481557	0.0295137780135054
HT29_G1_5F_2	0.00779284395803183	0.0098245162253737	0.0182345479215974	0.00742263965361147	0.0103133119992993	0.0167794345354311	0.006906242754103	0.0125552262772044	0.0125832547653773	0.00817524262740772	0.0102579986345877	0.0279070965966756	0.00863047262102124	0.0164390172955755	0.0150806756373298	0.0113463946563781	0.021808373176014	0.00789303571249192	0.00758673796416936	0.0100463087591891	0.0101238871034892	0.0139874571189486	0.0110957636707989	0.00922905078545756	0.013785591308455	0.00969014463146238	0.00416965884916664	0.00847345790791617	0.00520644981752279	0.00788543321688653	0.00736282544182089	0.00766114509666181	0.00873012620497678	0.00846276472339667	0.00728002726836075	0.0036787593661731	0.00823017757679137	0.0172695217490291	0.00807007686963227	0	0.00917956728577955	0.00978441107638015	0.0120612971202551	0.0193988038438817	0.0111106579640681	0.00909481207148894	0.017048119781602	0.009592101216982	0.00816835368682739	0.0257214659121276	0.00686551391020346	0.0210016689396335	0.0118917387865988	0.00917756304245139	0.0196463526695073	0.0112994682389178	0.0138236422819561	0.0167143754411454	0.0137991418609793	0.0160712964085791	0.0260898080940135	0.00572915877088611	0.0118204828112708	0.0326273732050336	0.0064285142310337	0.00935691775420697	0.0104566028936402	0.0094781644493037	0.00983339722818995	0.0143618859831482	0.0123577880639815	0.0205624755111452	0.00875020229148303	0.00626501371697989	0.00409238809856761	0.0085022633034816	0.00721473004961465	0.00656549393998223	0.0102758981229337	0.00900759497910563	0.0116338896504067	0.00643633994516427	0.00912995278620153	0.012888993485316	0.0136061075432741	0.00604601579329154	0.0237842800208678	0.00872795520429815	0.019855922553283	0.0294262931286816
