	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29Root1_1	HT29Root1_2	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5B_2	0.00306897201320397	0.0158718059551315	0.0103638168065862	0.00904047980902589	0.00318115841541727	0.0114759793765111	0.00159530515597938	0.00803905180756096	0.0138596235040172	0.02784991326283	0.00727829111292159	0.0142363110348555	0.00880430954204421	0.00954498900339251	0.0356563879545567	0.0112410788838812	0.0125323873779368	0.00634870138204926	0.0158639655342818	0.0182759539386269	0.0795900196005896	0.0549295676162947	0.0521594971879159	0.0101413799765075	0.0135414339307479	0.00807562131616096	0.0082119467854755	0	0.010828510365845	0.00622122315891429	0.0100293264113896	0.00289685773687673	0.0125391788335868	0.01377667950999	0.0068336085430315	0.0088610836297321	0.0044121195156794	0.00604757282433021	0.00844022967244077	0.00296141550763424	0.0116539784957658	0.0166089367875999	0.0134737473009797	0.0181441091381029	0.00666569541371259	0.0181994203935961	0.00897165752897388	0.00605869438655568	0.0192474978339667	0.00889550077224273	0.00698506609310704	0.00578148362126401	0.0128399399563058	0.00831674236548567	0.0202642102106706	0.00846122966112227	0.00792349244856677	0.0106701858871821	0.012546446531683	0.00869850734020976	0.00751082042573753	0.00720144880336328	0.0100921147406204	0.00897880519560667	0.0159832390487424	0.014578628179291	0.00139016753635968	0.0110178654068941	0.00451785728278864	0.00343091393875558	0.0101557289569342	0.0045706836427923	0.00501972470147197	0.0105752754597716	0.00627716432653605	0.0142847252152854	0.0136706396549823	0.0108378164999524	0.0135799065421805	0.0112255005979585	0.00525014171288662	0.020619474013596	0.00534712817389487	0.0155283962491365
HT29_G1_5B_3	0.00893495572252602	0.026488558199588	0.0191861534530827	0.0185631084876882	0.00875367903319668	0.0139327802440731	0.0117447372643899	0.0176795145155949	0.0136356487121822	0.0217751919084858	0.0174557302490806	0.0126392694632098	0.0181316873689487	0.0185449926943174	0.0291710960247726	0.0149080897614006	0.0144463181578404	0.0161170205025763	0.0144119267113623	0.0275349531226095	0.070588199627418	0.0455232100472258	0.0438237135464646	0.019163327830932	0.0100593161480686	0.0107700973147161	0.0133945059455142	0.010828510365845	0	0.0160234657193804	0.00645229957529628	0.00917472714707602	0.0215469876829036	0.00933891975680197	0.0131083822471589	0.0174790978367149	0.0100157084600666	0.0153186638814809	0.0144077155581264	0.0129537914902181	0.0132242770825456	0.0168532566886001	0.024009156231439	0.0186252779131568	0.00539605256309794	0.0143753463068347	0.0129911624676595	0.0137556256324375	0.0293575587774036	0.0170654015423955	0.0155468982348474	0.0106147439957546	0.0224888616826618	0.016839592366537	0.0143438601370619	0.0132134071730863	0.00872131983639316	0.0212186188502453	0.0200006460651002	0.0127140939616822	0.0115733542036598	0.0168857597136054	0.0115612359991279	0.0148510409388521	0.0147805609261685	0.0252922596872767	0.0100850691291457	0.0112485729780213	0.0122994788877355	0.0141328177106153	0.0153477215890279	0.00989498628263881	0.0142594525346504	0.0177405737539448	0.0165673500280051	0.0242711971006184	0.0238703607483145	0.0064644639638711	0.0135542687257651	0.0108860635859974	0.0143177681382981	0.0168315668244416	0.0104382250740519	0.0246106682951395
HT29_G1_5C_1	0.00782331752698726	0.0117855738978059	0.00459886477116585	0.00973924130963211	0.00762377806473817	0.0101177036071664	0.0047429741832307	0.00837998148758294	0.0138053933679076	0.0288227476577789	0.00801241549022185	0.0145027793237775	0.00472231709911407	0.00660832902404643	0.0365257076258741	0.00959216784993885	0.011953943298337	0.00311297879548258	0.0156850510272969	0.0158277377228866	0.0816423955137275	0.0577047303851758	0.0540072816107656	0.00550444670402744	0.0150281413213769	0.00844584088752579	0.00680610459550246	0.00622122315891429	0.0160234657193804	0	0.0131323483392494	0.00721179810443156	0.00704454905285595	0.0160681321812049	0.00770728139650574	0.00835072550129186	0.00636016291837362	0.00425241059451487	0.00569580313590793	0.00574169681430802	0.0108860807064372	0.0152039653853269	0.00846253639858183	0.0163540229671672	0.0109186173421873	0.0188691607128047	0.00810056141296815	0.00347554966594027	0.0174587729342601	0.00459757044457132	0.00621611724216724	0.00826441428897652	0.0075617845832742	0.00503447344338484	0.021812639625118	0.00833080276905644	0.00971688419029564	0.00551669407402623	0.00746973457956273	0.00914807904383707	0.00734277324665701	0.00545762607240307	0.0100629100503633	0.00599657920919752	0.0163961516840851	0.010546186211242	0.0068012902011651	0.013195274556072	0.00503165961918048	0.00470567316506599	0.00788533829262461	0.00654143092703566	0.00287435886109489	0.00807353848604636	0.00709153145352786	0.0133952971671804	0.00886321455338808	0.0138030505736486	0.0132208337771179	0.0127227661511954	0.00556578487566289	0.0209155354681938	0.00722966830342101	0.0138431437837681
HT29_G1_5C_2	0.00878542912368674	0.0247566668818008	0.0157759348011784	0.0177579148012287	0.00695818352863651	0.00921337291641428	0.0102311308430896	0.0178166737943406	0.0107266294116333	0.0193468237861234	0.0169470341438398	0.00806796045286184	0.0144402546780837	0.0149397608473006	0.0271551835798146	0.00892233168894828	0.00818651493630194	0.0142242250397615	0.00863922179901713	0.0247656724351748	0.069942522823919	0.0450818625154158	0.0422055569985317	0.0167552660258757	0.00553898816477579	0.00584202233368286	0.0102407807830881	0.0100293264113896	0.00645229957529628	0.0131323483392494	0	0.00837353278585915	0.0185444996807079	0.00403131863336822	0.0126436675307968	0.0173714967168875	0.00735408394108649	0.0138444062368722	0.00995170172797726	0.012545337557803	0.00730025154793165	0.011762853740682	0.0215885443372138	0.0138103668772872	0.00484111339699997	0.0106011231853895	0.00744258954153843	0.0101902430611591	0.0291620337898146	0.0126566405077673	0.0147563980202875	0.0103845141203917	0.0199099373151349	0.0148178549768191	0.0119200202127647	0.0117254881460369	0.00411755637650478	0.0185566753059652	0.0162895740325198	0.0116237533702921	0.00665842800801348	0.0158693106544089	0.00707822794105886	0.0103382019553811	0.0132702800945642	0.0228647537244818	0.00899061417998003	0.00677515506615539	0.0106137908390761	0.0131824897135362	0.0098136753265166	0.00721644982037559	0.0121092554699716	0.016123736761261	0.0162851089896124	0.0242805120406407	0.0217112479256394	0.00140265061870249	0.00736598646081489	0.0100101869272273	0.0136252624810055	0.0121885616400096	0.00905413818820157	0.0221974969903694
HT29_G1_5C_3	0.000899277560251865	0.0174404944877832	0.0105174790928268	0.011921707902368	0.00306594895798213	0.00955207902334466	0.00302116405241653	0.00955313208646207	0.0112359572074889	0.0252758476810113	0.00997523130495856	0.0118796709655415	0.010454731370648	0.0114948270979763	0.0330326538421596	0.0107358030971965	0.0120327434625362	0.0069509790046194	0.0140124662621086	0.0208571383552252	0.0772263893732389	0.0529251393476351	0.0500701797392139	0.0102295300525718	0.0112257202530709	0.0064462946902928	0.00643750301492664	0.00289685773687673	0.00917472714707602	0.00721179810443156	0.00837353278585915	0	0.0127096318620622	0.0122433459837585	0.00538987359770937	0.00918020599139445	0.00266760554271779	0.00624280688219173	0.00755399617877221	0.00438136474352806	0.0101554958160033	0.0145609879137549	0.0148844916750437	0.0160558965870872	0.00438410408461882	0.0157197244485177	0.00838607494369575	0.00574038672199957	0.0212492683743147	0.0097172227244527	0.00686501168039639	0.00354269306188718	0.013412729090807	0.00801935229330768	0.0176833429209792	0.0063926059832752	0.00592752797313804	0.0122618965025729	0.0119925679052584	0.00644640235806384	0.00641205890993699	0.00791696964299791	0.00791454732892612	0.00805075098178233	0.0132139928937668	0.0167673527338459	0.00314016719664561	0.0111166170674812	0.00343380401209031	0.00551060094210119	0.0100663387289881	0.00271880648042548	0.00517208525784406	0.009658754057751	0.00853672870703929	0.0164072875222704	0.0147027546972256	0.0088874450194357	0.0120162018407578	0.0083942503594282	0.00548054436113152	0.0184706851798704	0.00290411262367059	0.0181985112724757
HT29_G1_5D_1	0.0131810100432794	0.00947074555260666	0.00305735871936037	0.0150535180932502	0.0140695095409815	0.0121050136279826	0.0110359968021453	0.0109806680400003	0.0149282995320782	0.0305715389764849	0.0129293204352162	0.0169991637202512	0.00980407311443137	0.0118785409005804	0.0377716113232749	0.0137564815897072	0.0166098639946672	0.00641070385090536	0.0186064094048985	0.0190032761798032	0.0840278640050302	0.0614782744567521	0.0570601666652148	0.00285784382283045	0.0186554757089129	0.0129772943384971	0.00907751627224256	0.0125391788335868	0.0215469876829036	0.00704454905285595	0.0185444996807079	0.0127096318620622	0	0.0211074800116479	0.0100096383162455	0.00911238342289744	0.0117482062013583	0.00719349588045247	0.00907355170225977	0.0109323924605699	0.014334811433033	0.0162361902212638	0.00631578478779674	0.016494568692174	0.0162117475537142	0.0211110300729264	0.0130077195215844	0.00857594321616388	0.0169959516403407	0.00927506286216134	0.00799977768719099	0.0118380804953767	0.00236237711500479	0.00520619582785597	0.0244098384129944	0.0098433333993881	0.0145444389877269	0.0063596117502058	0.00401333845992626	0.0107704779558647	0.0122783620530865	0.00736041489758418	0.0131620214373199	0.00887622862463126	0.0168793743935746	0.0113541159123483	0.0133928560049019	0.0195214853155637	0.00938552796312971	0.0103333651509156	0.0123277265174925	0.0118572192256896	0.00765564695785219	0.00626125322443787	0.0114834730232469	0.0146019033877819	0.0052210176161721	0.0188392111756021	0.0166664324215239	0.0147617922919456	0.00898345849525387	0.0233800092930023	0.0112811172090626	0.0179466537938501
HT29_G1_5D_2	0.0127272472344066	0.0278440136833347	0.018252583284748	0.0209227280235695	0.0106415246448415	0.0105210993812239	0.0138342848427879	0.0215877428798268	0.012067946731536	0.0170995353662474	0.0204200588748655	0.00805538101923428	0.0167077165396526	0.0170631134193964	0.0247738536760473	0.00940590126964079	0.00769800596928738	0.017521310540688	0.0069395961405524	0.0267391124263289	0.066881029109638	0.0419183367425631	0.0387466295410484	0.0196785812909481	0.00533773214667342	0.00817593575912503	0.0129316069669087	0.01377667950999	0.00933891975680197	0.0160681321812049	0.00403131863336822	0.0122433459837585	0.0211074800116479	0	0.0162345812348227	0.0210586190592133	0.0108259161021726	0.0172805857828803	0.0120889744988869	0.0163224283705223	0.00772170964551774	0.011294514829651	0.0244384294153067	0.013403301220331	0.00881194823740579	0.00934150317030187	0.00889309106433611	0.0129758991382628	0.0326799610105147	0.0146254017457684	0.01832413620384	0.0140985673860938	0.0226902225338556	0.0179533392396385	0.0104160941557006	0.0148671308136194	0.00708340104939126	0.0213586826934354	0.0183928716337937	0.0148170687188132	0.0089538856225583	0.019392173630823	0.00890313236040307	0.0123595343730223	0.0147297827728449	0.0255630419485343	0.0126739910452054	0.00726953576322873	0.0141126404192532	0.0167935593615464	0.0108990883811708	0.0106907722549963	0.0154086478007533	0.0191918222141776	0.0199424516363514	0.0278816948566734	0.0246713918751978	0.00391024990228681	0.00650147662415896	0.012630429562758	0.0172926011270072	0.00956023429690048	0.0126246232213986	0.0243723392143818
HT29_G1_5D_3	0.00528952859536798	0.0152783253709213	0.00894795250640363	0.0140963735063731	0.00832451027414909	0.0100527433372293	0.00614652393423237	0.008113833440982	0.0105041777944128	0.0262662062289375	0.0112743890947479	0.0131484099089153	0.0123019583113689	0.0139402321263658	0.0337052692002941	0.0135334001496487	0.0155512002531749	0.00548787735091177	0.0161524701103044	0.0228092021857061	0.0790055786639736	0.0557834810776604	0.0525757144513623	0.00727804091106469	0.0135926674172143	0.00924590069383953	0.00565701481887516	0.0068336085430315	0.0131083822471589	0.00770728139650574	0.0126436675307968	0.00538987359770937	0.0100096383162455	0.0162345812348227	0	0.00552112658669235	0.00619513472421259	0.00410511136472163	0.00852132070746054	0.0053629093558818	0.0123880398545486	0.0149986672577332	0.0131500314995193	0.0158542790189797	0.00851184084416328	0.0169330850127835	0.011503612077254	0.00705178639410827	0.0194979462086051	0.011506672140716	0.00326578538873759	0.00251017473587901	0.0106410466200966	0.0048454036924454	0.0191083236819549	0.00312852037007401	0.00931448262695651	0.0115912532533022	0.00976203776405083	0.00320445753102749	0.00939216575167253	0.00543963874462292	0.00925787363476038	0.00874116274577058	0.0115627878537483	0.0166517018952034	0.00786234403270508	0.0160996296758598	0.00339750252491419	0.00668446110376403	0.0127366765393328	0.00621626965918849	0.0048605265736122	0.00503211721733734	0.00888888456522309	0.0152851402325711	0.0120941550400311	0.0127210879564935	0.0145124867723812	0.00739081214543148	0.0034884947505107	0.0203083416854821	0.00364568461573861	0.020496811817395
HT29_G1_5E_1	0.00898313163904268	0.01088945538644	0.00930359133571925	0.0122982641584288	0.0115960079738759	0.014617654907769	0.00826497246262598	0.0040676142336534	0.0156625967596513	0.031691892618448	0.00908562719123713	0.0183612318291873	0.0125610973966512	0.0140867665629215	0.0390709900691061	0.0169849509168979	0.0192304378294903	0.00530881604204414	0.021033709579976	0.0208717497874802	0.0844851642558678	0.0611973472969368	0.0580398434294642	0.00652200536863059	0.0189007056802587	0.0137174689850185	0.0100037578235951	0.0088610836297321	0.0174790978367149	0.00835072550129186	0.0173714967168875	0.00918020599139445	0.00911238342289744	0.0210586190592133	0.00552112658669235	0	0.0103320412547127	0.00450457483087056	0.0119045015825468	0.00597272608839747	0.0168058595782403	0.0196732714061229	0.00994389134141326	0.0203680713009998	0.0131925728262622	0.0222992714374	0.0150921684845815	0.00988374523535069	0.014218583640504	0.0129326152561476	0.00294255274841434	0.00760226729354374	0.00844869955475222	0.00544603906685636	0.0246067664348566	0.0081195311099784	0.0141053324027527	0.00944273600043931	0.0110242614142764	0.00842101893140342	0.013382639003135	0.0029507319736669	0.0142103430652164	0.0120978761135893	0.0165578733046869	0.0135713802315865	0.0102336139073762	0.019492900260684	0.00705663811425402	0.00650688007871091	0.0156631546815654	0.0104414619048248	0.00662898715399375	0.00597723316659617	0.00645702376778941	0.0104003596241167	0.0086527623168718	0.0176929940870899	0.0191100069361689	0.0127992953462074	0.00390378796187134	0.0255093591498156	0.00862594049593912	0.0188020967833626
HT29_G1_5E_2	0.00353632214769188	0.0176127316143001	0.0092075708925445	0.0128259547058867	0.0033357993022923	0.0071650428780083	0.00371269261904756	0.0110469079032362	0.00974001168086574	0.0238047159565311	0.0111385922177186	0.00990402740656004	0.0093340219745638	0.0105514245267667	0.0316104068087051	0.00822248986107575	0.00973889736282246	0.00689695309386634	0.0117343892263901	0.020574385521781	0.0761440092187464	0.0520114624811992	0.0487545810978414	0.00963890982963781	0.00958345389126253	0.00393946834242172	0.00465549389481551	0.0044121195156794	0.0100157084600666	0.00636016291837362	0.00735408394108649	0.00266760554271779	0.0117482062013583	0.0108259161021726	0.00619513472421259	0.0103320412547127	0	0.00650577208565193	0.00509215029473916	0.00597322726331044	0.00760479092245721	0.012227796908063	0.0145994689583218	0.0137864689163454	0.00469397791424536	0.0139975706977993	0.00591793726646049	0.00379808632601043	0.0223152422620428	0.00791728080381616	0.00759874102758139	0.00467106710222416	0.0128380458849023	0.00763880597150017	0.0163679128734401	0.00599722766454326	0.00401693689418159	0.0118315808584987	0.0103712891211628	0.00630075764819826	0.0038235490892931	0.00857819365056363	0.00568071144422023	0.00560438034624707	0.0123018223417989	0.0166252870349273	0.00424843493713315	0.00998356593662245	0.00337802874068266	0.00656642197894764	0.00766402414346799	0.000207943747875644	0.00478713168508871	0.00940465397221302	0.00989556607717238	0.0176670304008469	0.0145087935678254	0.00784119929325777	0.00960397491357648	0.00795957909176071	0.00651333524779027	0.0164791906552218	0.00288603851551057	0.0181122104071939
HT29_G1_5E_3	0.00646966307765919	0.0117450774873281	0.00598598606969629	0.0111399407940163	0.00823801473668018	0.0107400804972077	0.00483843736302228	0.00600754792938055	0.0128689298653634	0.028724117763986	0.00839936585792197	0.0147962726638044	0.00887636764658147	0.0105973805532374	0.0363001213447617	0.0124933554811336	0.0147944592614045	0.00143284974100169	0.0170082763126251	0.0189939506672091	0.0817090827674969	0.0581610836459676	0.0547191690547794	0.00444174978955363	0.0153686013930456	0.00958501214683829	0.00626536966584328	0.00604757282433021	0.0153186638814809	0.00425241059451487	0.0138444062368722	0.00624280688219173	0.00719349588045247	0.0172805857828803	0.00410511136472163	0.00450457483087056	0.00650577208565193	0	0.0075102924585238	0.00399669488996954	0.0125569616403251	0.0159677942987946	0.00930079555032761	0.0168889955155528	0.0103513930242711	0.0189827246849546	0.0106556151441796	0.00539162384397287	0.0166291907370791	0.00868654126595869	0.00197122688331363	0.00559120505065082	0.0074382159324733	0.00257244666182128	0.0215994876969109	0.00578946380729371	0.0103047589727898	0.00750297429577958	0.00802019237599592	0.00644693997244469	0.00907284091322307	0.00226218074400583	0.0104054235415272	0.00775106107060352	0.0146411623638008	0.0125846257977747	0.00720701502428323	0.0155831512537178	0.00332303476417168	0.00416412876479197	0.0111664331497957	0.00663959937991125	0.00217044147006594	0.00506045543401527	0.0062424846769635	0.0124839781549045	0.00865276503981478	0.0142539030501773	0.0149060658878969	0.0107433366369086	0.00188672307794702	0.0217909185136625	0.00555316568830951	0.016873050310049
HT29_G1_5F_1	0.008399070322619	0.0167053689493463	0.00622216276020405	0.0146810212357501	0.00772805549857034	0.00463031277987456	0.00707724833798147	0.0131565142951659	0.00921551488009223	0.0234327111207111	0.0132190274408935	0.00917004402865503	0.00794172817096169	0.00966058320555531	0.0310886478743778	0.00557353262817272	0.00820484482467567	0.0072260076717956	0.0102188207355927	0.019942712689606	0.0763950303871976	0.0529344883833162	0.0488210941786034	0.0080932046129473	0.010206733096278	0.00415987271303453	0.00367959943183406	0.00844022967244077	0.0144077155581264	0.00569580313590793	0.00995170172797726	0.00755399617877221	0.00907355170225977	0.0120889744988869	0.00852132070746054	0.0119045015825468	0.00509215029473916	0.0075102924585238	0	0.00916978344913618	0.00554351436897804	0.00955509108691439	0.0130813932997513	0.0108536904685735	0.00917143149621535	0.0135254696949328	0.00436262355045458	0.00266843488601322	0.0229611306704593	0.00530612524882927	0.00904751884839944	0.00823266390535673	0.0108024146375875	0.00711646562993333	0.0167582173631053	0.00704770704046959	0.0060912303635584	0.0105114602517245	0.00659422735219522	0.00781806396908116	0.00346661307944545	0.00961488293361922	0.00507152403894292	0.000587175345443116	0.01244152696581	0.0156275507629989	0.00839726815864186	0.0114220850529485	0.00585850367503634	0.00903687141672479	0.0048367370666359	0.00511787511607933	0.00565692074845967	0.00888980915802712	0.0121566624968573	0.0189620431074495	0.013065676735978	0.0102606731750117	0.00795142351422035	0.00969428913705528	0.00869748190251147	0.0153942523459857	0.00638283716032151	0.0180813444134861
HT29_G1_5F_2	0.00429042249828677	0.0136121230657519	0.00934969505674404	0.00887017693787565	0.00599483426233941	0.0123700480475436	0.00281562854436156	0.0052765357814479	0.0143984512028397	0.0293616006741819	0.00623585771880517	0.0156393302396831	0.00926139829523976	0.010327160683539	0.0370768796328479	0.0130326603033924	0.0147444118655493	0.0045284885059342	0.0176677105941862	0.0183778438409369	0.0815577461166666	0.0572757995804116	0.0544062512960929	0.00831547396875391	0.015388394423726	0.00980996775870178	0.00830158938510283	0.00296141550763424	0.0129537914902181	0.00574169681430802	0.012545337557803	0.00438136474352806	0.0109323924605699	0.0163224283705223	0.0053629093558818	0.00597272608839747	0.00597322726331044	0.00399669488996954	0.00916978344913618	0	0.0133193857292594	0.0176641751184465	0.0115935694379762	0.0189374197639767	0.00869856631952606	0.0196857702427011	0.0108654487146368	0.00662513136514396	0.0168801061516445	0.00965510597298017	0.00452738655934614	0.00540479819070207	0.010888966710407	0.00654457492587307	0.0218629686871151	0.0077584632286124	0.00990911055044002	0.0092895355613057	0.0116581784362551	0.00805320837751539	0.00927832732211167	0.0045424374450996	0.0113203925769968	0.00960972706513624	0.0161599419572449	0.0133567433139327	0.00434765604559368	0.0138725528137707	0.00408326613278717	0.0017938138679304	0.0117606578912802	0.00612987411848354	0.0040848388049511	0.00869515817047249	0.004290236551864	0.0120345982968351	0.0114734535834635	0.0131825751578669	0.0154528155545779	0.0115229411015714	0.00274863571509833	0.0224110372826012	0.00565392783869923	0.0157927407809362
HT29_G1_5F_3	0.0109532882763036	0.0221960865248025	0.0115877986351745	0.0185852591821417	0.00945068423912515	0.00385699164329912	0.0108106542269649	0.0180213002633293	0.00816503832200169	0.0188493786880538	0.0175832974071442	0.00528454689926647	0.011944650385361	0.0130589577195022	0.026566715613429	0.00400643780339419	0.00509132983100218	0.0125083515288439	0.00482850950236541	0.0233835537036495	0.0712519026418886	0.0476654967012273	0.0434116231141312	0.013518581206823	0.00602858930133	0.00371312786486141	0.00726908515338648	0.0116539784957658	0.0132242770825456	0.0108860807064372	0.00730025154793165	0.0101554958160033	0.014334811433033	0.00772170964551774	0.0123880398545486	0.0168058595782403	0.00760479092245721	0.0125569616403251	0.00554351436897804	0.0133193857292594	0	0.00615946224204859	0.0185047442604405	0.0081710028959217	0.00918571364235897	0.00917030662074266	0.00399261684308934	0.00760054924779746	0.028313745471396	0.00910120897281677	0.0138674920756994	0.0112022348636801	0.0162344534214364	0.0123392882009973	0.0124380846263981	0.0103279456888132	0.00499227153576211	0.0157929090193749	0.0111595912666226	0.0107168951090634	0.00421352057843241	0.0147733956543129	0.00383300697325115	0.00555588866923471	0.0117892162637441	0.0205458444630544	0.0110459914082062	0.00953143995502075	0.0100138732919429	0.0134587717602601	0.00545962476680573	0.00750630721151578	0.0106442845593183	0.0135443429707942	0.0167644515558542	0.0240937500000425	0.0185770061229424	0.00727540265146686	0.00241415615054146	0.010093513860213	0.0133348637162103	0.010197930727753	0.00927850210520545	0.0214777764394697
HT29_G2_4G_1	0.0152244852931773	0.0252933783167062	0.0142418189484343	0.0240074826320524	0.0147696829899397	0.00532238520895563	0.015629298546208	0.0218813888744343	0.00636955484942519	0.0149738942524857	0.0225732327652687	0.00437423558775731	0.0169532195908133	0.0184001582191356	0.0222150538861214	0.00948726455914844	0.0104630597572581	0.0161154968151218	0.00492120934203507	0.028583894983574	0.0681030494366551	0.0461193666259406	0.0410890199460504	0.0158836889410382	0.00732146390240753	0.00886503153754291	0.00978116280687783	0.0166089367875999	0.0168532566886001	0.0152039653853269	0.011762853740682	0.0145609879137549	0.0162361902212638	0.011294514829651	0.0149986672577332	0.0196732714061229	0.012227796908063	0.0159677942987946	0.00955509108691439	0.0176641751184465	0.00615946224204859	0	0.0216709225798877	0.00217887831499857	0.0133029928003474	0.00633356465771631	0.00997690723306551	0.0120281816281225	0.0320098865672675	0.0139352090841955	0.0168485779467081	0.0142411662349101	0.0184865310311485	0.0149198778043718	0.0101464354735083	0.0120955268418077	0.00969222080445382	0.0196172667251146	0.0123353079397166	0.0123444972989711	0.00975997416109876	0.01813917855455	0.00666522593081524	0.00923761457876625	0.00936871019536369	0.0247561059676991	0.0162803077348367	0.0153407872763633	0.0137414845877264	0.0180551230090586	0.0108653928149609	0.0120919321166562	0.0145483680147223	0.0149442128431165	0.0213043604256685	0.0281858917089896	0.021215635493795	0.0110627835264665	0.00588563192813582	0.0105754928679892	0.0168879656100781	0.00762469783667879	0.012693015141034	0.0269368349880212
HT29_G2_4G_2	0.0152271180710592	0.00394917864084619	0.00744638616833682	0.0118230558597138	0.015732163701391	0.0171248425677157	0.0123281785859635	0.00959006106704868	0.0203875451904663	0.0360468002993784	0.0102608828811572	0.0219723193392998	0.00938781717884727	0.0107343888391287	0.043474482980259	0.0168616061969114	0.0194201273346659	0.00815834061386436	0.0231846438296218	0.0144603316749945	0.0892929718157638	0.065902054140455	0.0618492165520594	0.0069691393968905	0.0230535023867663	0.0166437852499821	0.0137094554372969	0.0134737473009797	0.024009156231439	0.00846253639858183	0.0215885443372138	0.0148844916750437	0.00631578478779674	0.0244384294153067	0.0131500314995193	0.00994389134141326	0.0145994689583218	0.00930079555032761	0.0130813932997513	0.0115935694379762	0.0185047442604405	0.0216709225798877	0	0.0222361486691273	0.0190224773404403	0.026280808406964	0.0159986745238894	0.0116173107625261	0.0116638128192117	0.0107827328437922	0.0101189565596519	0.0148888144551166	0.00433597424796881	0.00891823219095682	0.029454568441157	0.014254638380038	0.0180489704022802	0.00342885570403524	0.0100101170671366	0.0150942801584259	0.0155752755590184	0.00818211085315242	0.0177230747872181	0.0131018521530928	0.0224188184314096	0.00568496925441884	0.0143965927877538	0.0210645066346219	0.012223339048646	0.0103435814967896	0.0149933380285331	0.0147715992776778	0.0100135079500717	0.0108115268467982	0.00973464997777519	0.0099152321239913	0.00250374750623496	0.0222187369772234	0.0208466375990605	0.0194413245249408	0.010556242040817	0.0283373411410032	0.0145867616891332	0.0137476211406359
HT29_G2_4H_1	0.016690680876835	0.0257906541665293	0.0148319075352185	0.0254862794009446	0.0165286510913592	0.00669224461793018	0.0170849486341064	0.0228606005462567	0.00686313121732417	0.0149502138794633	0.0239104517249692	0.00611215393628635	0.018285615839955	0.0198537698074968	0.0218014789641885	0.0112997894985079	0.0124632611336276	0.0170530427474582	0.00695403252735271	0.0299117704757468	0.0680448620239301	0.0467414093123187	0.0414387694086476	0.0163587150488052	0.00918716994762697	0.0106824121691349	0.0107757750684939	0.0181441091381029	0.0186252779131568	0.0163540229671672	0.0138103668772872	0.0160558965870872	0.016494568692174	0.013403301220331	0.0158542790189797	0.0203680713009998	0.0137864689163454	0.0168889955155528	0.0108536904685735	0.0189374197639767	0.0081710028959217	0.00217887831499857	0.0222361486691273	0	0.0150203895379182	0.00731720625387425	0.0118326726217447	0.0133470119715489	0.0327110242478846	0.0152717494453584	0.0176481211794094	0.0153554276418012	0.0188053502409071	0.015561918670707	0.0109591110146591	0.0128212554131935	0.0115624645283716	0.0204597532845645	0.0125145574177421	0.013071297779383	0.0115421762111644	0.0189783919353684	0.00829365091976907	0.01046160027984	0.00929745228614698	0.0256644001630089	0.0179328312433339	0.017482262201348	0.0149183080048351	0.0193469897587742	0.0125352533272609	0.0136548053454576	0.0156578395619696	0.0152342930838213	0.0225147359626262	0.0291003351258945	0.0216129838394842	0.0130572758061124	0.00803776067853648	0.0113660082504261	0.0178916294232602	0.00865553540071948	0.0139407591258467	0.0283804866227004
