	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5E_1	0.12350145643939	0.133587254799286	0.107561777804191	0.0180584994027945	0.0076115498947352	0.0130235190557105	0.0125518887250022	0.00924880929910536	0.0144550254636255	0.0467996241645276	0.0161219179991379	0.0429151030615496	0.0261196813993238	0.038360780477922	0.0048535868402146	0.032794886603823	0.0588659145895461	0.0829408742800261	0.0199326186275747	0.0566975616458978	0.0428655215498498	0.0147150827540772	0.00694118288670134	0.0255638406109251	0.0124818301495504	0.050179157854094	0.0246465904246594	0.00661749472106896	0.0164588513931793	0	0.0260064332860378	0.0303705062508931	0.0165730473766472	0.0179817769894416	0.0141329639505747	0.0496470885086945	0.0489979450708301	0.0164968818678349	0.0104157955203935	0.0227323680862173	0.0118470889971855	0.0224804193035988	0.0118854609420723	0.00997561162708782	0.0138673929552657	0.0146735930502783	0.0370157943184179	0.0212860805562138	0.0469789837946491	0.0376603879445177	0.0354979514204786	0.0135255549093322	0.0200169124397341	0.0092880870577529	0.0132451514218275	0.0330279782914608	0.0314255118379346	0.0380887510105428	0.0138120272160973	0.00465589183524405	0.00717252417580709	0.0606679545570268	0.0293969190043069	0.00747112359374223	0.0348432172836449	0.0371233781770023	0.0072126609093775	0.0135827670792746	0.0207477241547076	0.0227388558217479	0.0304080023854629	0.00722577956371364	0.0338662208606239	0.0187911571818452	0.00951444301682453	0.019240515220089	0.0114781543268554
HT29_G1_5E_3	0.126260507216218	0.134088459338947	0.109057363671559	0.0117827142078327	0.0200252336823516	0.0347467289872801	0.0173617363447947	0.0201747353339873	0.0157458841428628	0.0209963123805324	0.012522111822477	0.0682392235688247	0.00932750130649526	0.0632625719867246	0.0300755539370001	0.00754575667503937	0.0842856331509471	0.108133685520893	0.0421957991962597	0.0310569057572611	0.0171205052195819	0.0145853152526544	0.0292132094368486	0.0499667308195069	0.0148612571440513	0.0755023897168817	0.00202605132068498	0.0218390190672498	0.0384557008326217	0.0260064332860378	0	0.0451468262275689	0.0165636704376361	0.042149003334789	0.0178631888913346	0.023978152660616	0.0237109657059783	0.0416804749840678	0.0191520417490273	0.0114557581997549	0.0143348985517824	0.0119738302328251	0.0190205483240227	0.0245520817446553	0.0169019660480292	0.018647733169153	0.0622653241610314	0.00681097407224561	0.0717203756572318	0.0130022738071528	0.0605515027738472	0.0283747577060497	0.0142614677895179	0.01892763342752	0.0298616907046531	0.00936254795608567	0.00601411416488791	0.0563407784067264	0.0377137429830766	0.026688360381808	0.0320101079039618	0.086053086744547	0.014532648505333	0.0208815917262987	0.0597377365598039	0.0622167102577693	0.0315609187615659	0.0386037773540926	0.0166951575462645	0.00429149301681933	0.0503654240168418	0.0255007958705173	0.0583236860506917	0.0424448860023558	0.0231043139182058	0.00964311458298784	0.0150716513493151
HT29_G1_5F_1	0.15215804887944	0.16279667192379	0.136670104362676	0.0409494684082289	0.0319371884656668	0.0395227285733208	0.0333302568964951	0.0288606481151501	0.0371450026450057	0.0624131644604149	0.0372034898000898	0.040207444114873	0.0466241294243491	0.0329816854079088	0.0296050818066867	0.0520309826418293	0.0612467333317112	0.0765779253552731	0.0210989024650931	0.0735433124846989	0.0578482889273474	0.03898194681675	0.0313054583638433	0.0318192807399097	0.0335679270866281	0.0500846178753774	0.0443722216747171	0.0322245504636044	0.0239651299272505	0.0303705062508931	0.0451468262275689	0	0.0291223096119628	0.028341076472186	0.0278170048455767	0.0630400327734346	0.0614205987120404	0.0258382365128225	0.0313947201296594	0.0388068700110812	0.0344818417966703	0.0354878316833842	0.0368181272506419	0.0280523234668134	0.0383977894315701	0.0291571001400544	0.0435126431154794	0.0404719133631955	0.0452692588146021	0.0567429259735531	0.0361617042943344	0.0309239556277953	0.0316336404640587	0.0340967373891334	0.030730036312946	0.0473459450856766	0.049270560781884	0.0160411222204378	0.0298775734730583	0.0282581291399253	0.0269013531882554	0.0579545816813112	0.0371462781937472	0.0301630036459056	0.0366633413398763	0.037991169427482	0.029408541552289	0.0302130861252501	0.0292137014786462	0.0408799999068407	0.013874151834929	0.0243231304878433	0.0291039297445447	0.029603970440444	0.0296551347601654	0.0359955866136055	0.035620588165758
HT29_G1_5F_2	0.133195078864547	0.142388118862889	0.116529946469381	0.0132612479662286	0.0108508805045528	0.0281729669697906	0.00863599455217565	0.00783776449437912	0.0113946692422829	0.0357015024605195	0.00947925025486808	0.0545676438920484	0.0178045068680061	0.0489279582626184	0.0195334350510006	0.0232336512666194	0.0724639968183	0.094366981079718	0.0273777288130605	0.0464696567930913	0.0306182135181092	0.0128454961442347	0.0190679216737239	0.037089216576226	0.00729273301885733	0.0626379878739016	0.0155172501533897	0.0128303206992515	0.0244166166591346	0.0165730473766472	0.0165636704376361	0.0291223096119628	0	0.0293785054248451	0.0028738864046239	0.0373590765815285	0.0364012555529314	0.028677527350325	0.00871902326901387	0.0105362136991065	0.00892328677665095	0.00744420237749712	0.0136839231153927	0.0118014371522246	0.0135514590573684	0.00456072665623647	0.0505825399771942	0.0113829015503446	0.0582488535312565	0.0291374533865316	0.0471846767653867	0.0170495935534324	0.00384160501726084	0.0115674239263594	0.0184434808816264	0.0211348479255892	0.0215065344681922	0.0398342592136325	0.025967749995628	0.015198242895478	0.0200317865973349	0.0728471339767259	0.0143522810278298	0.0101062758377286	0.0465629228001176	0.0489863232634045	0.0205194361513029	0.0271767720316717	0.004706811732203	0.0124786458607957	0.0341303948731934	0.0120428129219908	0.0438096602371774	0.029886720872466	0.0114072678112544	0.00699873820952923	0.0103813404061204
HT29_G1_5F_3	0.126172538288009	0.137699780557494	0.111262511338661	0.0321966505354025	0.0221530934673381	0.0163410304746171	0.0253315152531572	0.0225679181962369	0.0275450942010372	0.0630651497009255	0.0302358865733428	0.0266298849079477	0.0398368877385563	0.0226558339150744	0.0132379148020285	0.0484032018779752	0.0432798373070577	0.0661806393814472	0.00791366119869194	0.0729939250156147	0.0580006939909706	0.0288410092650987	0.0134791995022685	0.00787120445211768	0.027402527348017	0.0336290871069058	0.0405190708601298	0.0204358830514414	0.00651662231921523	0.0179817769894416	0.042149003334789	0.028341076472186	0.0293785054248451	0	0.0274546720440414	0.0655620686008019	0.0649300862516404	0.00512830892792483	0.0232652013105875	0.0353976477579784	0.0281251149935961	0.035534124309665	0.024455142312752	0.0184173804824445	0.0269325204032071	0.0260043773078169	0.0214079904064069	0.0361982503961209	0.0296117073876983	0.054555978424794	0.0185541546168757	0.0164189345116642	0.0331285714327534	0.0234236643304365	0.0146375942942391	0.0492396414610163	0.0479400973239764	0.0277064579972989	0.00503165782981242	0.0156865609894701	0.0110339319215274	0.0441422339721825	0.043538132183331	0.0213722230632457	0.0176336094337651	0.0201893251192811	0.0111232967540755	0.00554809978533414	0.0333168786722927	0.0387895308077489	0.0201711617480904	0.0189010662917373	0.0178315143998022	0.00191263873600743	0.0195202475613358	0.0340503559284827	0.0272489597962258
HT29_G2_4G_1	0.132562586963244	0.141882822520023	0.116013257061141	0.0139605771116283	0.00929238639581339	0.0262138338403474	0.00846851135419844	0.0060463419558673	0.01159760671105	0.0374472934058202	0.0101828092009902	0.0524705883432007	0.01946223323663	0.0468404477494892	0.0172504837210702	0.0248790897081475	0.0703383295758308	0.0924118686222637	0.0256342412162937	0.0482002120243433	0.0327351556747343	0.012886585317476	0.0172160276136184	0.0352002260729329	0.00680673711636428	0.060597634352041	0.0168219039716774	0.0112330202898241	0.022747164690541	0.0141329639505747	0.0178631888913346	0.0278170048455767	0.0028738864046239	0.0274546720440414	0	0.03927658036617	0.0382907782646211	0.0264246794231757	0.00779768890671488	0.0128183146371163	0.00794340612620974	0.0100941343147762	0.0131717064600693	0.010566211748663	0.0134339795216588	0.00504201878973999	0.0484894992259188	0.0128704137373507	0.056377937313305	0.0303576300522662	0.0451727040285953	0.0163137532741239	0.00643507258471308	0.0104960984509388	0.0174961342814474	0.0226735907965728	0.0228654123374934	0.0386637100593552	0.0240588785342518	0.0130628221695565	0.0177361859931533	0.0708049251148045	0.0161801332394537	0.00834622243145208	0.0446030744700444	0.0469766618969213	0.0184090541139374	0.025043569239036	0.0066356398181832	0.0136824908207185	0.0326191644000018	0.00945983660846261	0.0418182723939698	0.0280878400061761	0.0102320080155994	0.0085754633065287	0.00958576258795603
HT29_G2_4G_2	0.137428785891555	0.143124038904041	0.119883725859598	0.0349236932183376	0.0436786315594374	0.0586062556661707	0.0404834483659767	0.0431422790149298	0.0390289573551649	0.004964797297289	0.0357658073309963	0.0914181070344784	0.028595448341234	0.0860144735910598	0.0538100127241713	0.0190919005885969	0.108067931699195	0.131257302759087	0.0646082036428398	0.0119982250204052	0.00944729334276728	0.0381668856741707	0.0529992428243186	0.073379234606377	0.0382404922181899	0.0990306195926018	0.0256439303772165	0.0455914737182163	0.0612404903304287	0.0496470885086945	0.023978152660616	0.0630400327734346	0.0373590765815285	0.0655620686008019	0.03927658036617	0	0.00263902106557164	0.0649952170633847	0.0423613478218332	0.0314216022525628	0.0379631604544666	0.0310790010692902	0.042600222197634	0.0474210615409223	0.0403528668087259	0.0403251242356769	0.0860592165324547	0.0296466698331927	0.0949688016434802	0.015139978272232	0.0838718770865847	0.0511011393472847	0.0338047286202	0.0426879000621128	0.0527714456795163	0.0171330184524781	0.0185158968679313	0.0756190897729641	0.0613383349637238	0.0502040876057959	0.0555040703958282	0.109462527587809	0.0259198809153959	0.0442971429295298	0.083117731910906	0.085594354366596	0.0552796234301405	0.0623411087958848	0.0350095822033046	0.0270002154458922	0.0708744374389609	0.0481257400545837	0.0809992520837277	0.0658583823475139	0.0462082365192854	0.0316105559324496	0.0389406609240942
HT29_G2_4G_3	0.139214852316374	0.145026333308312	0.121696276376831	0.0348719125890816	0.0431473635309597	0.0583973691004616	0.0400327464164363	0.0424231533495582	0.0388080647082508	0.00652052811741359	0.0354433541046967	0.090577888720767	0.0289099294148834	0.0850480654406746	0.0532059727855083	0.0195579742596551	0.10751685302493	0.130452132127943	0.0637353017393566	0.0142754459266784	0.0103767501230666	0.0380233820606186	0.0525383388638532	0.0727586358119887	0.0376743428658742	0.0983617030256413	0.0254439169566387	0.0451151732857101	0.0605093135628452	0.0489979450708301	0.0237109657059783	0.0614205987120404	0.0364012555529314	0.0649300862516404	0.0382907782646211	0.00263902106557164	0	0.0642104859401585	0.0418152573827242	0.0310877829029486	0.0373807698511729	0.0303270918660019	0.0424030580591845	0.0468097518659915	0.0402276523443212	0.0395788374252881	0.0855269317119294	0.0293306917192981	0.0942770348672259	0.015572523514366	0.0831355686575372	0.0507106360096189	0.032817483767366	0.0422876543685008	0.0523727558315266	0.0161080459183506	0.0182308561305448	0.0742747210279074	0.0608037125650027	0.0495592096178768	0.054803591977735	0.108730786139159	0.0243571962363842	0.0436788911676775	0.08243507676985	0.0848810282988923	0.0547091906776375	0.0617676397412667	0.0338073626795815	0.0264195956945552	0.0696325690036546	0.0472057662032781	0.0800591238161734	0.0652885086250743	0.0456587113051566	0.0309194020607766	0.0385088060976708
HT29_G2_4H_1	0.128134638671909	0.139490932978278	0.113230928268586	0.0326411169179484	0.0218643972286385	0.0168547175918476	0.0256109834508595	0.0220140422957517	0.0281141246430894	0.0625273705699846	0.0304204831183916	0.0266292353256064	0.0405108128070547	0.0219939456671014	0.0122526250029495	0.0483589240308607	0.0440461311841127	0.0667777476531268	0.00827644628908186	0.0726551860997908	0.0579275467493349	0.0292400904283153	0.0139701203368628	0.0104079682987191	0.0270317588590562	0.034427135855345	0.0402098831678124	0.0203573290681596	0.00824436757056868	0.0164968818678349	0.0416804749840678	0.0258382365128225	0.028677527350325	0.00512830892792483	0.0264246794231757	0.0649952170633847	0.0642104859401585	0	0.0232998123142475	0.035841807806282	0.0273863211869412	0.035384682170194	0.0251604037634213	0.0188242128977321	0.0276147526026281	0.025925630018563	0.022511115976406	0.0361284321879283	0.0308782941118462	0.053865227939787	0.0192929896410269	0.0184665031318819	0.0325124922554061	0.0234962558901741	0.0168626104406305	0.0482776722450118	0.0472519797436576	0.0270337454713033	0.00731497239209875	0.0150746014646006	0.00973305056898639	0.0447302705902862	0.0423859481883186	0.0209549307237443	0.018847056162569	0.0210288834090255	0.0108995810234476	0.00593855943471166	0.0323639918304937	0.0381249914128686	0.0190556034403587	0.0172247013247633	0.017481942651452	0.00703210376805085	0.0199207065805917	0.0335708723689693	0.0268949873496895
HT29_G2_4H_2	0.125918968574182	0.13557563566083	0.109460282262944	0.0102877870893117	0.00316946240720363	0.0200215840239876	0.00250391684134458	0.00305519803105741	0.0059600267330685	0.0399173863211261	0.00729580805515382	0.0495554964297508	0.0176500887384286	0.0446609475383753	0.0127197354746957	0.0254599696130157	0.0661331744146143	0.0893075466847187	0.0233351305992014	0.0500016815703095	0.0347932554398222	0.00772453505078759	0.0112634816375873	0.0310687136324605	0.00452681412144874	0.0568534029634295	0.0175071942961252	0.00464865085093488	0.0193585011278372	0.0104157955203935	0.0191520417490273	0.0313947201296594	0.00871902326901387	0.0232652013105875	0.00779768890671488	0.0423613478218332	0.0418152573827242	0.0232998123142475	0	0.012830823839138	0.00651269415685236	0.0131649346905894	0.00589935318122547	0.00549887707630106	0.00703885828708944	0.00546830834008399	0.0440447838880229	0.0129950070147833	0.0527653539162232	0.031959857856409	0.0417297866804314	0.010137302564178	0.0116974168867596	0.0035889904541332	0.0113675172185558	0.0263980763780106	0.0250052407510864	0.0395815150565671	0.0190940336031475	0.00854997380350761	0.0139631011452631	0.0673622494707689	0.0222709852752278	0.00304569280942944	0.0408800412419916	0.0434148501271698	0.0134904530206193	0.0204161229197263	0.0134200297935973	0.0158163044972101	0.0329312599127013	0.00905290451292207	0.0395731632813831	0.0235230231925987	0.00398737099899246	0.0110324234498781	0.00573922694221762
HT29_G2_4H_3	0.128594413068825	0.137299005497095	0.111568004380903	0.00851779217819943	0.0152540531822239	0.031443582614806	0.0106228015060057	0.0144928789450128	0.00989831199510299	0.0294813856534541	0.00728429303864706	0.0616597405991605	0.00847513690683031	0.0565958293629511	0.0255075455946671	0.015628449406207	0.0783213812497586	0.101015813171012	0.0345930636856652	0.039462045334766	0.0231638217490446	0.010822409500066	0.0237007198648541	0.043001876265582	0.0104769561138715	0.0689049481125985	0.00993730087915885	0.016919605287058	0.0308164741899057	0.0227323680862173	0.0114557581997549	0.0388068700110812	0.0105362136991065	0.0353976477579784	0.0128183146371163	0.0314216022525628	0.0310877829029486	0.035841807806282	0.012830823839138	0	0.0122777520024034	0.00504889182200661	0.0137650842419593	0.0171100677687713	0.0120540533725091	0.0107006683489244	0.0562796894832607	0.0056761869532558	0.0644307803662561	0.0236438551771875	0.0537630905062065	0.0199599280307536	0.00870294605110451	0.0141506247189299	0.0217297796712489	0.0176875080522542	0.016579652217707	0.0480424787949536	0.0313625406795009	0.0213733782084898	0.0267491761728473	0.0793602115304565	0.0153437910925184	0.0156259880451606	0.0528372490864155	0.0554487712699829	0.0262080327088694	0.0330027558836075	0.0118235235793594	0.00961682847971959	0.0425880312814518	0.0205950758549596	0.0513215402877335	0.0354232436949577	0.0160241250274804	0.00661693213833912	0.0122838130450812
HT29_G2_5A_1	0.125158201118168	0.134305947398045	0.108532969079167	0.00845215015362927	0.00617779035447022	0.0221602022020942	0.00630713764952184	0.00684346513815554	0.00709142320240372	0.0352272628655432	0.00600142140696594	0.0539863639385247	0.0154926720221211	0.0490758331736848	0.0158602465700111	0.0212775819634056	0.0702704659692287	0.0939874863204508	0.0285281464579632	0.045316636993286	0.0310463874546691	0.00678566990182368	0.0154359206142015	0.0359705470713798	0.00281863376511119	0.0613552789355482	0.0129700731410519	0.00813176239773136	0.0248032799776429	0.0118470889971855	0.0143348985517824	0.0344818417966703	0.00892328677665095	0.0281251149935961	0.00794340612620974	0.0379631604544666	0.0373807698511729	0.0273863211869412	0.00651269415685236	0.0122777520024034	0	0.0120647143327084	0.00830682633936067	0.0116585603252358	0.00798411978108756	0.00889685909886961	0.0482564410956634	0.00965993845818952	0.0576828342513857	0.0266174423422331	0.046379223023669	0.0164231903248136	0.0107234167572961	0.00603131541466099	0.0174974124991524	0.0215873783723405	0.0199191353948798	0.0443942664213109	0.0237874248984631	0.0124830936755766	0.0177106819742966	0.0718684869359985	0.0192735439053291	0.00698225027042357	0.0456309027229233	0.0480544166241223	0.0174364683297297	0.0244862055367478	0.0126819301480393	0.0109819368777654	0.0376441621142725	0.0117555248712267	0.0442289249221045	0.0285916401948042	0.0101954701134143	0.00789545051296535	0.0025129177425869
HT29_G2_5A_2	0.132685208942511	0.14137059263561	0.115710397345251	0.011747546647025	0.0155825970233076	0.0328290432909952	0.0116199637896494	0.0137762830133875	0.012311668406073	0.0295849546993803	0.00925010735048059	0.0612524701075811	0.0126190552137233	0.0557800494889064	0.0255598386911755	0.0173022914402018	0.0787284377208651	0.100835521032057	0.0338678651220622	0.0401855142882981	0.0237656288157514	0.0133426414534764	0.0244067889486559	0.0432181322651964	0.01048467283368	0.0690152659638886	0.011029047850526	0.0175458855544339	0.0305807436529799	0.0224804193035988	0.0119738302328251	0.0354878316833842	0.00744420237749712	0.035534124309665	0.0100941343147762	0.0310790010692902	0.0303270918660019	0.035384682170194	0.0131649346905894	0.00504889182200661	0.0120647143327084	0	0.0159276920802562	0.0172010775879356	0.0146689192815522	0.00957548539263682	0.0567361741570713	0.0073432090855471	0.0644988072453473	0.0241100813820842	0.0536425626528196	0.0211938131537308	0.0043291551218403	0.0151985502675236	0.0228845676824448	0.0161529558912691	0.0164997441043632	0.0459380250473782	0.0318213410858613	0.0212480933922198	0.0264632427854414	0.0793199803795609	0.0110494312502148	0.015516115115804	0.0528837035861919	0.0554040745898208	0.0264525997382832	0.0332763131798718	0.00715876669951504	0.00890956243350177	0.0407023526210011	0.0191157508873538	0.0505552969659343	0.0357965086186424	0.0164162762784594	0.00488569516993771	0.0130216656992689
HT29_G2_5A_3	0.120279098202051	0.12991310470301	0.103751916732438	0.00790524259434813	0.00570737804883772	0.0177620668266326	0.00518320690907828	0.0086168810228275	0.00390824367816929	0.0396583924208286	0.00728381442090176	0.0509986592066722	0.0157285764309525	0.0467670032586997	0.0138076502330702	0.0243786996933774	0.0661737637279425	0.0903584838066978	0.0261932255752539	0.0490258149667552	0.0345858612896084	0.00456566756220223	0.0114192399905924	0.0319889196561406	0.00728202346028687	0.05751854067277	0.0171477708508	0.00566980522968638	0.0216877760726295	0.0118854609420723	0.0190205483240227	0.0368181272506419	0.0136839231153927	0.024455142312752	0.0131717064600693	0.042600222197634	0.0424030580591845	0.0251604037634213	0.00589935318122547	0.0137650842419593	0.00830682633936067	0.0159276920802562	0	0.00923710633805934	0.00248644361139584	0.0106272049191326	0.0441283655183491	0.0131786135000565	0.0537203653356311	0.0311600451526966	0.0429199121029409	0.0108933782361367	0.0157989098430054	0.00345468846852382	0.0119742327450629	0.0275454836182897	0.0249977075777122	0.0439138593708494	0.0197270127609516	0.0109084043469369	0.0159060185085846	0.068200140444634	0.0256743259872005	0.00715704477803917	0.041872652221247	0.0444672894489654	0.0144388038177735	0.021048020891173	0.0181729341811335	0.0167323232392786	0.0370433464705694	0.0136839041748138	0.0417930554904538	0.0244057855815551	0.0074168582337849	0.0133228294511452	0.00593616489126058
HT29_G2_5B_2	0.127288567427464	0.137406277633543	0.111098717787433	0.0153214264486091	0.00635008140899479	0.0185935919019728	0.00745406938841213	0.00546818071094068	0.0105979929206798	0.0451604631937455	0.0125378753786684	0.0446191177324492	0.0224875231533219	0.0396689208606152	0.010174577578087	0.0307563591278015	0.0615937542122173	0.0842330700683486	0.0180418502709741	0.0553058260071503	0.039778811658697	0.0125733083529936	0.00840532435911076	0.0261334445991663	0.00992286237046574	0.0520053892937973	0.0229094289994697	0.0060342220909221	0.0140211449779173	0.00997561162708782	0.0245520817446553	0.0280523234668134	0.0118014371522246	0.0184173804824445	0.010566211748663	0.0474210615409223	0.0468097518659915	0.0188242128977321	0.00549887707630106	0.0171100677687713	0.0116585603252358	0.0172010775879356	0.00923710633805934	0	0.0111746461770376	0.00786000629491722	0.0395768180887894	0.0182406455223554	0.0476752073211091	0.0374193266258472	0.0367682725905566	0.00608009457844006	0.0152711488155007	0.00755887408390396	0.0069872444323897	0.031459870373553	0.0303714658113011	0.0347413063236929	0.0146778790120646	0.00596693881512521	0.0103752890008832	0.0624419586226356	0.0261153636706448	0.00516239817812661	0.0359149080553604	0.0384764302159914	0.0100857742032953	0.0163840099933248	0.0162409891046041	0.0211098913145411	0.0280081523187003	0.00753254839019215	0.0344701397297433	0.0186367200576451	0.0018580519058968	0.0159654466835998	0.0109464359941486
HT29_G2_5B_3	0.120044008546126	0.129458409699738	0.103382226452602	0.00550003551999862	0.00731274150674253	0.0197858988914341	0.00550217480992958	0.00982699494633929	0.00244730785427986	0.0373603120424381	0.00563963934983074	0.0534811558937854	0.0132939704450569	0.0492304944707016	0.0161573153293992	0.0219919085390458	0.0685842562721083	0.0928139163669744	0.0285287072215059	0.0466301402376443	0.0322594531541868	0.00237706470336782	0.0138905922155331	0.03445628331561	0.00700334694523865	0.0599770556606491	0.0149826601431615	0.00778296766629534	0.0240546981992122	0.0138673929552657	0.0169019660480292	0.0383977894315701	0.0135514590573684	0.0269325204032071	0.0134339795216588	0.0403528668087259	0.0402276523443212	0.0276147526026281	0.00703885828708944	0.0120540533725091	0.00798411978108756	0.0146689192815522	0.00248644361139584	0.0111746461770376	0	0.0109671242879565	0.0465585021606334	0.0111548152106358	0.0561718619094983	0.0289289692240623	0.0453979724199156	0.0129463257030122	0.0151018957282291	0.00497678420456787	0.0141688824225291	0.02562707245326	0.0228695977274556	0.0458893249392416	0.0222097135422318	0.0131790363279351	0.0182877536686398	0.0706626178364836	0.0244594882372289	0.0087813349140049	0.0443432327302354	0.0469427681341617	0.0168874996158186	0.0235211560291584	0.0177618016564086	0.014929766268198	0.0391464463528281	0.0154052143147792	0.0442420373365411	0.0268683230721691	0.00936108351124345	0.0119901176027628	0.00559889547818993
HT29_G2_5E_1	0.130771510773415	0.140273086927284	0.114206673784372	0.0121667288596417	0.00831489894652978	0.025166378953521	0.00554065989731358	0.00545077949448515	0.00892676489316829	0.0384560938521061	0.00842913363364017	0.051715527350835	0.0177278307948564	0.0463434312078819	0.01683436067062	0.0249094559938617	0.0692388431658608	0.0913481240063629	0.0244368476206669	0.0489268756723934	0.032929902999823	0.0110243734158118	0.0156739847704169	0.0336815217749166	0.00640019938878371	0.0594607711161515	0.0172111237243196	0.00991961950200696	0.0210459211333389	0.0146735930502783	0.018647733169153	0.0291571001400544	0.00456072665623647	0.0260043773078169	0.00504201878973999	0.0403251242356769	0.0395788374252881	0.025925630018563	0.00546830834008399	0.0107006683489244	0.00889685909886961	0.00957548539263682	0.0106272049191326	0.00786000629491722	0.0109671242879565	0	0.0472835248014265	0.012427465029325	0.0549753736814114	0.031599557362706	0.0440771621435738	0.0126166147727175	0.00754945922474502	0.00889004620548812	0.0141064744364077	0.0245005018053569	0.0241365396091836	0.0382240360764339	0.0224681542179571	0.0123481018765395	0.0172987664724833	0.0697693010592098	0.0184943779953966	0.0074730429127583	0.0433240547131401	0.0458393120252146	0.0174149863708532	0.0239966912437596	0.00890983692412757	0.0149343220088586	0.0322947909799241	0.0105926263669174	0.041113877859629	0.0263146125143517	0.00748464380617864	0.00923445938589878	0.00930081304889255
HT29_G2_5F_1	0.123580108807069	0.136451285455069	0.110620093799046	0.052012665939758	0.042459310693813	0.0297621645544982	0.0460218674947958	0.0434644071829848	0.0476744281183879	0.0831984577124317	0.0506442067865988	0.0126906216337694	0.0597115850517969	0.0158354650486834	0.0324889344905189	0.0683121755025436	0.0221309179510984	0.0475630833306668	0.0260588647941648	0.0926654254736471	0.0784955882015147	0.0485400007434309	0.0331545581585384	0.0144066764771364	0.0479559828198651	0.0143645553402495	0.0606339220567189	0.0405381277744797	0.0273555292449371	0.0370157943184179	0.0622653241610314	0.0435126431154794	0.0505825399771942	0.0214079904064069	0.0484894992259188	0.0860592165324547	0.0855269317119294	0.022511115976406	0.0440447838880229	0.0562796894832607	0.0482564410956634	0.0567361741570713	0.0441283655183491	0.0395768180887894	0.0465585021606334	0.0472835248014265	0	0.0566613448135158	0.0137452809646529	0.0740137739879823	0.00893940504083198	0.0369005188205857	0.0543582377714997	0.0435008205783635	0.0350345575181468	0.0697322702846844	0.067989096699895	0.0370186470785818	0.0249920670505648	0.0361031002425712	0.0310287090481177	0.0250298582799528	0.0646064413493187	0.041973217943781	0.00829421072326748	0.00798096225536731	0.0308773701552303	0.0238201183368601	0.0545206731038262	0.0591770469996551	0.0317537439888852	0.0394427796224849	0.016399460064633	0.021245792104491	0.0404635622914593	0.054887484550853	0.0472176096952687
HT29_G2_5F_2	0.126106153827285	0.134578521469036	0.10905524735843	0.00636900661391993	0.0144213090087368	0.030108040239055	0.0109617250884332	0.0144230143312982	0.00952144342250784	0.0270669534534895	0.00612444701531892	0.0625094506288403	0.00725290008394955	0.0575600277619103	0.024836762309799	0.0126262279438006	0.0787465286788614	0.102239412376011	0.0361088197459201	0.0370800080221128	0.0219274974876332	0.00907569945783973	0.0235375843208879	0.0439738410155616	0.00916691459351133	0.0697213964360908	0.00505192788375916	0.0162183428566703	0.0322528171349102	0.0212860805562138	0.00681097407224561	0.0404719133631955	0.0113829015503446	0.0361982503961209	0.0128704137373507	0.0296466698331927	0.0293306917192981	0.0361284321879283	0.0129950070147833	0.0056761869532558	0.00965993845818952	0.0073432090855471	0.0131786135000565	0.0182406455223554	0.0111548152106358	0.012427465029325	0.0566613448135158	0	0.0656899244274503	0.0196819017923309	0.0546896039807145	0.0217894826255018	0.00978028596292013	0.0132216098460409	0.0233555048708902	0.0147703462926318	0.012667539067408	0.0505858667172742	0.0318451926312997	0.0211161421521159	0.0265630949006969	0.0802693733498135	0.0150142565550797	0.0151860990440774	0.0538159057587737	0.0563580517888266	0.0260122809829937	0.033034559395131	0.0128525372469297	0.00491097855513056	0.0446019804078454	0.0203308564645404	0.052483898960446	0.036384622257363	0.0168272776837873	0.00476645726627448	0.00997317556093603
