	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5B_2	0.0179412111166587	0.0338768269226112	0.0169747569645314	0.0234188751815846	0.017915382048329	0.0199652724329075	0.0123703576630249	0.0065471161908533	0.0279511017715084	0.0234008872551316	0.0135568825543415	0.0327869193560714	0.00884852942679118	0.0223694760798727	0.0326921562008663	0.0182189217432075	0.0180743514399134	0.0208580896132575	0.0236067634878235	0.0132681225596569	0.0199834273608708	0.0167609901456283	0.0216294800194145	0.0237784722849206	0.0236841092993629	0.0140221456887361	0	0.0183953956638632	0.0120969548176939	0.0244784250067177	0.0120321218647074	0.0138136781569469	0.0404855957012577	0.0272535811589051	0.0185198637119302	0.0195855195300595	0.0202188107334461	0.0157461677098099	0.00673096580034686	0.0204732545538749	0.00888627222485593	0.0172683819224848	0.0227043786515882	0.0167654049829177	0.0077821051322509	0.0316552226520504	0.0281897842997	0.0199974496483615	0.0150843611662859	0.0160417484844409	0.0139528233625785	0.0166406646923061	0.0169516510106473	0.019081369167438	0.0113418850737963	0.0407316171632329	0.0077228701564767	0.0227279448322521	0.00973204081962245	0.0195727520232501	0.0159702941296754	0.0154962211322373	0.0303702259038948	0.016331941950244	0.0105655635059152	0.0227994679495241	0.0122636782905095	0.0192686811861303	0.0205051356837743	0.231366026347436	0.22573265235367	0.0137914916458309	0.0185211296806693	0.0109719282745187	0.0193193494809532	0.0104817945876188	0.014156123640994	0.0279703325710646	0.0137618850131686	0.0159384601781077	0.0167806323751023	0.0106794325239492	0.0198122544153376	0.0172078166103068	0.0115801946869216	0.0252248377604521	0.0189106177615141	0.00653442495407027	0.00904922387114081
HT29_G1_5B_3	0.0126683814835219	0.0495696717163607	0.00610583839138385	0.0215337890153451	0.0225851776037824	0.00893722640256638	0.00814257789278446	0.0220581185243257	0.014365005034635	0.0340953157103932	0.0117534673223134	0.0470492231839358	0.0267230039190692	0.0111772684219159	0.0508719424485329	0.0341478260798464	0.0233266200115718	0.0245116891164556	0.0196496833665738	0.0149713618781274	0.0151456726781749	0.0120596949600699	0.0346116731017256	0.0187719858191056	0.00864905278201118	0.0284201483103008	0.0183953956638632	0	0.0273117654694668	0.0390874701356551	0.00996156563491456	0.0169530570358114	0.0564368931377011	0.0374681594070033	0.0360923613933836	0.0327076217944966	0.0311338737302731	0.0283851593298721	0.0233701021109828	0.0305243248364679	0.0193871063729779	0.0352379380540707	0.039866287826741	0.00967075110151959	0.0204381904577825	0.0468911899081271	0.0139107717000616	0.037868424943902	0.0128014362660352	0.0334319288025729	0.00447108056474842	0.00618712968818494	0.0163812021107812	0.00646059721030487	0.0129756894979536	0.024977039234205	0.0199404572120253	0.0402170179690357	0.026874126168428	0.00937514450448361	0.0276700526056705	0.020471285146571	0.0451883024785581	0.0264804079145126	0.0223770977704442	0.0359782899452779	0.0109650476654429	0.0203345219147632	0.0342852130367887	0.216090479115363	0.210007462071855	0.0305265543505861	0.0352053545257544	0.00953249705306242	0.02693141967836	0.0140649924642738	0.0269546176595099	0.0442813801880612	0.01301623653036	0.0131811419562218	0.0331974337140341	0.0271449858834581	0.0261558277437207	0.0326022008169429	0.0284933167646052	0.0429120341319369	0.0370215090259681	0.018536462360465	0.0258512005700867
HT29_G1_5C_1	0.029305063013614	0.0261756624568975	0.0253837812269258	0.0285765838732896	0.0188188424978691	0.0300099279701378	0.0199408409211324	0.00659415614085805	0.0368135969181324	0.0136866443068154	0.0241668211527599	0.0290407728585932	0.00927809767707034	0.0295099251833773	0.028666116255049	0.0205360938990685	0.029399214604893	0.0239385200543787	0.0355080146818742	0.0248469942246939	0.0262392804322987	0.0270125295924431	0.0098175186179274	0.0284114177869335	0.0322823343720812	0.00948573161583705	0.0120969548176939	0.0273117654694668	0	0.0140424071210716	0.0193602219737343	0.0149564860411824	0.0342119307733193	0.0217985457142443	0.0159016504627095	0.0231692723984928	0.0158173677640086	0.0243262312725469	0.0147010309993382	0.0162768744416819	0.0201471873900152	0.0170237007372478	0.018792912586222	0.0221459419938607	0.00743924866501737	0.0294856160935177	0.0347737961047004	0.0129643384642346	0.0260259687643748	0.00813111366053515	0.0233857932387958	0.0244433448724021	0.0239240496684124	0.0256967302888339	0.0177678770149147	0.0462993457198716	0.00865920865592144	0.0187745043643905	0.00795771634973736	0.028672286789126	0.00634070338823401	0.0200024786096752	0.0225612167891763	0.0262762937029058	0.0210136944359603	0.0258817786659128	0.0240312356424077	0.0277207992081002	0.0192190418293441	0.239923201417723	0.234687432031998	0.00413265754167675	0.0175986760374679	0.0210771622650908	0.0196868996304416	0.0150928683791067	0.0129246402320097	0.018375513093778	0.0191106558659933	0.0226060037676211	0.0146730103619252	0.00775684894938309	0.0208332809366983	0.0176924665407789	0.0143888533085057	0.017482655796143	0.0135197702519208	0.0149580313977141	0.015636190793548
HT29_G1_5C_2	0.0422987286755169	0.014385112983478	0.0383062060467831	0.0423797208798286	0.0320147449525132	0.0402088984539146	0.0310472912331438	0.0204073892057314	0.050129154869748	0.0094489129394916	0.0375578275323991	0.0210552256443528	0.0208895823252135	0.0426877794275027	0.0287527371455428	0.0234427918848205	0.0395576165328907	0.0374508062782354	0.047857431585924	0.0352905994781579	0.0399554164000015	0.0405526749176031	0.00880799386462013	0.0418277558077821	0.045141978728654	0.021666349276602	0.0244784250067177	0.0390874701356551	0.0140424071210716	0	0.0297526699126221	0.0275487603653185	0.023463068816734	0.0146017852762641	0.0165924526492293	0.0254475180197026	0.0133315953013681	0.0340997032032254	0.0246253014028474	0.0142177772879615	0.0321664437316376	0.0210748383441403	0.0157508286215123	0.0319107378463722	0.0210839299940743	0.0239829218641458	0.0473623588549466	0.0123632824012502	0.0393372231518976	0.0112296862864234	0.035378424370135	0.0348257079932482	0.0379242426366393	0.037753712207132	0.031357136740627	0.057950355160426	0.0193403985467374	0.016254585349064	0.0202718679066428	0.0382230511431099	0.0160137243225968	0.0339207336880344	0.010581139423659	0.0358374352897216	0.0313284772352426	0.0269685739073812	0.0360774104357378	0.0416248967679171	0.0174029733313414	0.252884778047659	0.247460505665212	0.0125999488715528	0.0183072166617301	0.0320740258391695	0.0208789503567374	0.0282956221047297	0.0158142549642358	0.00733773630604469	0.0325050133459889	0.0307701413035255	0.0153995244093404	0.0146736882301966	0.0224704083784849	0.0191330476492335	0.0253432608241325	0.0122757364903443	0.018008427139257	0.0285990564386708	0.0248771365947839
HT29_G1_5C_3	0.0175824995399259	0.0398721703327381	0.0121755499472666	0.0253399615017237	0.0217891468042686	0.0115117506554979	0.00241432282881637	0.0153733286968399	0.0235766204294716	0.0250722746196461	0.0146240739786546	0.0375272920011802	0.0204372426738653	0.0181965905939644	0.0442113955548521	0.026499227593348	0.0222379786004137	0.0256178149128253	0.0241949224479795	0.012892820752446	0.0194823055037911	0.0168902155319486	0.0262903017834399	0.0230753921392054	0.0178812518596121	0.023207170177462	0.0120321218647074	0.00996156563491456	0.0193602219737343	0.0297526699126221	0	0.0137457276688668	0.0468579208366089	0.0276013167151927	0.0276725363441584	0.0248543280030286	0.0211824152578377	0.0251631231499345	0.0169479498802384	0.0206071229898652	0.0167955964653749	0.0279274515282203	0.0310283601874352	0.00545602223647441	0.0138549141542939	0.037945346389905	0.021998663505087	0.029498748180423	0.016290204090483	0.0249979017533631	0.0070243383223114	0.00531199620526674	0.0191976592581752	0.0115903228112766	0.0121798244733194	0.0330146962727106	0.011026846916542	0.0315617344147863	0.0206817278926426	0.00974211908649764	0.0206016452842992	0.0206179811143963	0.0353746525766364	0.0236366617236838	0.0184235793472333	0.0282231222644877	0.0115002930059539	0.02354933793757	0.0248897536694729	0.225831364677073	0.219709547388795	0.0224893200016146	0.0266828411949358	0.0051985947095214	0.0173534555768894	0.0108700493524623	0.0171894041048298	0.0350394540514543	0.0131914624784966	0.00596645340229685	0.0242315329413798	0.0182312514907201	0.0167904572215321	0.0238920539409296	0.0235432954451061	0.0342439938303987	0.0299746491127835	0.0153864707610296	0.0196473434050158
HT29_G1_5D_1	0.0218147153743609	0.04054913277944	0.0135188293296182	0.0173073621602449	0.00962568507825304	0.0234875813981258	0.0124644326003229	0.0113511777280523	0.024076247331073	0.0225787634799765	0.0164359840805685	0.0420574396957181	0.0175861950535425	0.0158344644719413	0.0411074792263283	0.0310966340528856	0.0295838599221017	0.0156047523116958	0.0298945432431749	0.0228524867814511	0.0134381606742632	0.0180380945147769	0.0206927364673078	0.0149273769996968	0.0195883666203942	0.0146632495994807	0.0138136781569469	0.0169530570358114	0.0149564860411824	0.0275487603653185	0.0137457276688668	0	0.0486872193910761	0.0314828451878892	0.0291655425908732	0.0322133432120832	0.0251306802449169	0.0282199014897756	0.0204333229592105	0.0247485496533889	0.0200161250362843	0.028812363382096	0.0327221258029043	0.0139222142100435	0.00854493769469661	0.0425523811952283	0.0204171096019779	0.0275771040098567	0.0186832789388911	0.0228339836722919	0.0145817062506328	0.0164042390208737	0.0135756476414005	0.0127512058476897	0.006989457636249	0.0315691504960337	0.0124537674073435	0.0327710924302023	0.0161819637380647	0.0225213097832424	0.0125870115029555	0.0120807626110737	0.0363527276092983	0.0291023917721345	0.0235945833851618	0.0355045817912083	0.018958373758703	0.0202628452697629	0.030410454377027	0.226219608987188	0.221111393866955	0.0187676291358081	0.0299585476890996	0.0163615702017335	0.0255129086841599	0.00435974370451397	0.0220703427542728	0.0330175195862603	0.00623878701588219	0.0192526870308808	0.0272205709418729	0.0194429325949657	0.025676849417848	0.028798174228999	0.0207902689975366	0.0323541910410096	0.0261501216521711	0.0128603739626709	0.0224738824211539
HT29_G1_5D_2	0.0571954361028371	0.00918284482194613	0.0566878203246618	0.0617811982630594	0.052629047447154	0.0544507246909081	0.048703768984492	0.0390039161723069	0.0682292110513167	0.0315813325875825	0.0537793626341933	0.0119704614253003	0.0363133625248983	0.0621048357763108	0.0294148187302091	0.0271190375532745	0.0483514132101903	0.0567084462597286	0.0600948986899395	0.0473712501382624	0.0594811192152597	0.0570287899932737	0.0321165523399083	0.0622713561754616	0.0634362614733857	0.0405698678697886	0.0404855957012577	0.0564368931377011	0.0342119307733193	0.023463068816734	0.0468579208366089	0.0486872193910761	0	0.0251816525904557	0.0231270369860258	0.0285190378409911	0.0278900042179475	0.0424954166656253	0.0367725554824462	0.0291890843516701	0.0451381339692689	0.0277195692443757	0.0185237391845687	0.0502423400429412	0.0407956366398025	0.0140490279930724	0.0672650752091712	0.0237665369740736	0.0549287030635925	0.0271001113899919	0.0524226490578565	0.0518221893903696	0.0564435444611542	0.0571008984577117	0.0505363233023345	0.0785964971217953	0.0377638358106011	0.0191171717403413	0.0370622257610219	0.0528052622511641	0.038402838070058	0.0527513765835961	0.0138929703663837	0.0437819118921342	0.0418718901533435	0.0270985361633038	0.0505199331180764	0.0579822427430555	0.0229349733036616	0.27050410154963	0.264450532584408	0.0311231000526015	0.0233259008792624	0.0475255252674573	0.0327885576901625	0.0480903099525335	0.0297208661842564	0.0180448053315613	0.0523521318740842	0.0459937094411656	0.0239483878356963	0.03030161352278	0.0343613514662131	0.0252252833940642	0.0386595557553283	0.0194984664567876	0.0298992156406842	0.0452687228063791	0.0357593506430442
HT29_G1_5D_3	0.0430403163150167	0.0182403577687519	0.0389893337170356	0.047832036331171	0.0389394816373066	0.036085922131829	0.0296340103235116	0.0260704043590953	0.0509009871448219	0.0138056316202121	0.0394321183980125	0.0174785698621514	0.0280410083125907	0.044310308814624	0.0394013098558646	0.0247620636648837	0.0392888886006252	0.0446162832282869	0.0479809702692201	0.03339667676686	0.0436276085354163	0.0424584566620009	0.0195982515818314	0.0461737864341533	0.0452086287534641	0.0312396433295159	0.0272535811589051	0.0374681594070033	0.0217985457142443	0.0146017852762641	0.0276013167151927	0.0314828451878892	0.0251816525904557	0	0.0217706361902201	0.0226975337400579	0.00706290107165644	0.037417880576602	0.0271826599376338	0.00717500147058126	0.034665592715725	0.027045861589188	0.0204684709557214	0.0291467554029615	0.0260850408497241	0.0227535884510102	0.0480067477855583	0.0225357110976935	0.0410708869311638	0.0207062058867392	0.0344512549538498	0.031797748491377	0.0422961870936583	0.0376064491513644	0.0345706293672765	0.0575799201402288	0.0210268640507009	0.0219018292414469	0.0282152484902421	0.0334815530127076	0.0241060753942153	0.0400887249597165	0.0131734637963973	0.0371722897136774	0.0328126696574092	0.0240734220289035	0.0357198244193714	0.0462593522743916	0.0138020034938818	0.252207180308352	0.245860900916801	0.0219300382384963	0.0207636899591804	0.0302864516658245	0.0121777429139537	0.0313860933274342	0.0135462846429919	0.0188651432160466	0.0357244561015816	0.0257010591339001	0.017745188616421	0.018489950343503	0.0133774008065277	0.0189378967984976	0.0327103377910341	0.0229897736441988	0.0287942949303216	0.0332161522322482	0.0281870221666437
HT29_G1_5E_1	0.0347857723100873	0.0183425959005186	0.035446856275838	0.0398442234407006	0.0321374481039314	0.0351176659440193	0.029055726221827	0.0181060446654102	0.046330333726587	0.0226544279575465	0.0313012446736662	0.0177740294093108	0.0141256283292639	0.0407837632123712	0.0199860188201652	0.00795104791502073	0.0271504389541385	0.0352110293169975	0.0379259365169262	0.0265365463947756	0.0377431457579487	0.0345001327493147	0.0206510062186405	0.0409984578723664	0.042138056444914	0.0207631649016369	0.0185198637119302	0.0360923613933836	0.0159016504627095	0.0165924526492293	0.0276725363441584	0.0291655425908732	0.0231270369860258	0.0217706361902201	0	0.0129823996636605	0.0177084745066785	0.020383846665173	0.0141565477878087	0.0190930657152223	0.0222937131580585	0.00577162913323873	0.00460900901313013	0.032138452800754	0.0206422756544629	0.0152863330887483	0.0465489681129294	0.00748618054580848	0.0323223010066123	0.00900853877629983	0.0317189697963503	0.0327892731406057	0.0341868177572888	0.0370077797140064	0.0291963214219687	0.0588347206241967	0.0186336848929445	0.00431055322913752	0.0156039425638698	0.0342189401457269	0.022013080892646	0.0308624385879592	0.0170482506091687	0.0222535611347801	0.0195615851359069	0.0139815044362035	0.0287846044139474	0.0350230374911367	0.0111284018671078	0.248802727488162	0.243073260837321	0.0126918923659531	0.00374138252658441	0.0271651559354565	0.0207427186100206	0.0275199283448831	0.0138141375642644	0.0150585910555837	0.0313719043671719	0.0286011920229108	0.00496086811035314	0.0105082320604232	0.0222864863347025	0.00740623614339317	0.0161250663434852	0.0102651110958445	0.0115069818268338	0.0227196494551987	0.0128804750153181
HT29_G1_5E_2	0.031647548878288	0.0256530515065904	0.0340596780340773	0.0425428801439418	0.0370986073256388	0.0286267603908246	0.0267325042409076	0.0229164487581152	0.0442648782980047	0.0285528678203133	0.0299507205043285	0.0185016017263101	0.0207684873045565	0.0403075893025948	0.0308570220107212	0.00676886227315178	0.0210355563389326	0.0397766670775881	0.0330982206254116	0.0203453384973522	0.03903619739559	0.0330771720314986	0.0292565822502071	0.0431369756854733	0.0399050941692759	0.0288918198093181	0.0195855195300595	0.0327076217944966	0.0231692723984928	0.0254475180197026	0.0248543280030286	0.0322133432120832	0.0285190378409911	0.0226975337400579	0.0129823996636605	0	0.0187232437224079	0.01938132557727	0.0143244685892096	0.0197071926118008	0.0210929461449782	0.0144674571061074	0.014382842113194	0.0296776790276219	0.0248391677891019	0.0156634591889949	0.0454914611924148	0.0201200202462877	0.0304946359208013	0.0196561668375112	0.0288280160010825	0.028947569262405	0.0358563728748082	0.0357143222369453	0.0306027889045965	0.0573715035328354	0.0205059730589276	0.0152105217684164	0.0228569643944077	0.0278889136382666	0.0291167880495646	0.0345947010290076	0.0236080340059959	0.0181033904434434	0.0165914317751358	0.00340327664824746	0.0249005337789264	0.0361295664531465	0.0093787164650608	0.244635246030631	0.238099575720015	0.021853729330994	0.0093635514311389	0.023203279737955	0.016639973587184	0.0293684888185576	0.0138769456123869	0.0257019390611769	0.0329421600918002	0.0235129361385365	0.0106500576347573	0.0154714121615545	0.0175315991347069	0.00654649291255173	0.0223068592902819	0.0226930357481486	0.0233038679209421	0.0250735515335378	0.0139973428333117
HT29_G1_5E_3	0.0361589783553284	0.0204801753025593	0.0323224917146841	0.0410615584890906	0.032534259151531	0.0301997995037128	0.0231551763248724	0.0193229636794719	0.0442805406201604	0.0117336609828645	0.0324319863517839	0.0194865346768632	0.0216462144267313	0.0377448989563446	0.0362984417176696	0.0203423641532714	0.0330511815061956	0.0379711707533475	0.0412980077558381	0.0269698149881836	0.0368706436170049	0.0354813418032895	0.0162703511185597	0.0396171865339916	0.0387116945913896	0.0252291828438901	0.0202188107334461	0.0311338737302731	0.0158173677640086	0.0133315953013681	0.0211824152578377	0.0251306802449169	0.0278900042179475	0.00706290107165644	0.0177084745066785	0.0187232437224079	0	0.0311931485986922	0.0205855762428604	0.0015093987461786	0.0277975749708587	0.0222414242494545	0.0178728731917241	0.0233132613794972	0.0193741541957452	0.0228665596959153	0.0417975638451555	0.0187847085415332	0.0340820857531206	0.0158835978053611	0.0278497077619666	0.0257523582200213	0.0353666075098695	0.0313327058970206	0.027722954581185	0.0520273096472244	0.0140648474682485	0.0191243908455309	0.0218840358506512	0.0277996990962823	0.0187684116066571	0.0332810945360237	0.015418336977735	0.031011600706329	0.0262956467952314	0.0208904455081854	0.0289319652164177	0.0392146444972131	0.010799628274684	0.246421171540605	0.240236830248093	0.0164342200085522	0.0167581836895192	0.0236763250841415	0.00778280213061877	0.0246535224648556	0.00687647266773077	0.0184005753063078	0.0290195064576999	0.0200226456380142	0.0132399262418533	0.0120697582597921	0.00931730088987048	0.0145437437251462	0.0263931874313735	0.0208028575116815	0.0241090540646112	0.0262141505355659	0.0218468813056627
HT29_G1_5F_1	0.0203911717342397	0.0386893740449086	0.0270127893448681	0.0301538231260489	0.0283744749284736	0.0271972831587702	0.0254514357589797	0.0200268931328718	0.0341002271051825	0.0364720638058076	0.0192946502323956	0.0355716492096893	0.0158201419529096	0.0317788864149076	0.0286135081330403	0.0161981268039856	0.0107860713336971	0.0276649636497513	0.0204416409514761	0.0164412821337885	0.0288282603465348	0.0216682643644732	0.033710821147599	0.0330370880972418	0.0319298667683937	0.0231221177979417	0.0157461677098099	0.0283851593298721	0.0243262312725469	0.0340997032032254	0.0251631231499345	0.0282199014897756	0.0424954166656253	0.037417880576602	0.020383846665173	0.01938132557727	0.0311931485986922	0	0.0110570132866279	0.0319489378170472	0.00931757790557889	0.0157120970743066	0.0245986903218355	0.0304439899530681	0.0224622786488429	0.0313353276665471	0.037946546266786	0.0244200936151645	0.0189094888908031	0.0233964513638751	0.0244576486183224	0.028358569631519	0.0243260244227694	0.0310807754084455	0.023538802414591	0.0507844791218839	0.0227362926490362	0.0240561809637403	0.0180693707352283	0.0283401320947601	0.0294933783916463	0.0234226301880997	0.0369862566269449	0.0050643186061533	0.007051219937814	0.0210941757921631	0.0177231025064332	0.0211350953222191	0.0256493762891637	0.232322153925077	0.226615523957574	0.0234385083289014	0.0200141318191036	0.021277528246132	0.029655420898753	0.0245598849966895	0.0244027296982349	0.0344314822273936	0.0260822718128267	0.0275365115226921	0.0213375892374561	0.0206580071290864	0.0302493711255674	0.0201056343011543	0.0126557044237967	0.0288716553030968	0.0214770106929513	0.0156917378589259	0.00960421116262008
HT29_G1_5F_2	0.0206450916539148	0.0313086613211534	0.0225822046278319	0.0285122226118317	0.0235234767628823	0.0228023027301203	0.0177876320600871	0.0110676956240261	0.032729507411499	0.0258118463929864	0.0174975237069816	0.0289978165208942	0.00890851924666446	0.0281622822849449	0.0287334020202195	0.0121362252367049	0.0152408308037604	0.0255548694929157	0.0242004926200988	0.0135175854492994	0.0256904329925051	0.0207026378188967	0.0239929971657191	0.0296893711750349	0.0288726759010489	0.0169826267287217	0.00673096580034686	0.0233701021109828	0.0147010309993382	0.0246253014028474	0.0169479498802384	0.0204333229592105	0.0367725554824462	0.0271826599376338	0.0141565477878087	0.0143244685892096	0.0205855762428604	0.0110570132866279	0	0.0212336064805449	0.00849925741704193	0.0120819304163857	0.0185248441800036	0.022173432076533	0.0133770466604052	0.0267147954196639	0.0340809853777299	0.0176597698705693	0.0183469013865534	0.0150178856500257	0.0189420843745248	0.0214134092773019	0.0220410682793399	0.0251637898797371	0.0177037472234443	0.0467345217070918	0.0120816956642976	0.0184565743688041	0.0110997111290727	0.022690631555081	0.0201410512418836	0.0204200958078879	0.028514040936719	0.0118037163023255	0.00673556021656953	0.0172405069551701	0.0148651796597963	0.0224449005635196	0.0173034008991814	0.235069943274729	0.229273365000863	0.0145467247995707	0.013671400843672	0.0147557478087114	0.0195994848356617	0.0171884957360806	0.0138114512246755	0.0265456705083506	0.0202264187793635	0.0192391349843247	0.0131303992034961	0.0102052733637627	0.0203355086887306	0.0126871686765433	0.0101231225432843	0.0226327894120533	0.016872376008491	0.0109013322624011	0.00270289188466009
HT29_G1_5F_3	0.0360539898173027	0.0217460788464546	0.0318555986464213	0.0409061201947567	0.0324512945238529	0.0296616240799385	0.0225865368500833	0.0196124198401666	0.043794703594376	0.0115753438323875	0.0323430134860329	0.0207342681987883	0.0223585196973307	0.0372287469770975	0.037666117995626	0.0215476847659467	0.0334420523469449	0.0380024545770264	0.0413381674792733	0.0269836837288493	0.0365622492910788	0.0353387160167718	0.016579260872177	0.0392520332971789	0.038151091920197	0.0256871740306719	0.0204732545538749	0.0305243248364679	0.0162768744416819	0.0142177772879615	0.0206071229898652	0.0247485496533889	0.0291890843516701	0.00717500147058126	0.0190930657152223	0.0197071926118008	0.0015093987461786	0.0319489378170472	0.0212336064805449	0	0.0281698218265833	0.0234976363691693	0.0193627471360232	0.0224460062115432	0.0194323679761625	0.0242409699157438	0.0411004969472833	0.0200723107917917	0.0340274364572373	0.0169788090025886	0.0273881149031091	0.0250331394760598	0.0352516992725751	0.0306479073065752	0.0274893533108852	0.0511095448393533	0.0140216454905244	0.0206024521387375	0.0225202777267305	0.0271561803606095	0.0188253468208448	0.0333218236430628	0.0166150421634776	0.0316450797221486	0.026826985493526	0.02195218079894	0.0288354385744151	0.0393073983894135	0.0120635549935888	0.245683460369094	0.239472895992614	0.0172285838416113	0.018118479073836	0.0233548921105201	0.00732611119040401	0.0243624640397094	0.00756181580712529	0.0196126508391451	0.0286877610898669	0.0193013544786712	0.0145876561307598	0.0129123189442412	0.00869717497965448	0.0157725697673038	0.0271727720613469	0.0221706337266534	0.0252311512648928	0.026447819835956	0.0226393022099542
HT29_G2_4G_1	0.0129974063256555	0.0397383967674375	0.0177947057399361	0.0230107980470969	0.0213831613446558	0.0196984918334334	0.0166623544406472	0.0143383671371315	0.0259735378916012	0.0321285481095851	0.0106134648616767	0.0372856557941562	0.0133368074165895	0.0228552390532886	0.0337552250088856	0.0194662969231045	0.0107293131121628	0.0214936538700925	0.0163784848123788	0.0103627355189018	0.0204403365448583	0.0134715407853811	0.0299351204110454	0.0248752243812245	0.0231224649468874	0.0192404913946519	0.00888627222485593	0.0193871063729779	0.0201471873900152	0.0321664437316376	0.0167955964653749	0.0200161250362843	0.0451381339692689	0.034665592715725	0.0222937131580585	0.0210929461449782	0.0277975749708587	0.00931757790557889	0.00849925741704193	0.0281698218265833	0	0.0190732347457594	0.0267753330617294	0.0217898464799469	0.0158607436591391	0.0346466247149095	0.0289671957692836	0.0251497512797148	0.010805542931684	0.0223511438153561	0.0153740307560827	0.0197109944912586	0.0164364829983649	0.0217695460255304	0.0147144619048078	0.0418266331329815	0.0164789262600061	0.0265469950921848	0.0149492290914875	0.0207220961008913	0.0241596908191631	0.0165123691731797	0.0369001376612339	0.00940492507531085	0.00516598945131173	0.0238634304847239	0.00938474426921653	0.0151565737602677	0.0254201395571122	0.22727617252183	0.221580331946218	0.0208790055839752	0.0219242416219724	0.0129702816425884	0.0256549154396131	0.0159879934686263	0.021130515314841	0.0344545018247083	0.0172499793306566	0.0202132717881033	0.0216269747399087	0.017844292878499	0.0259497424502005	0.0208966030492492	0.0122752538226253	0.0302985333015884	0.0226266535175192	0.00825929455654719	0.00948258592571907
HT29_G2_4G_2	0.0320111759532669	0.0235892523750762	0.034016511401334	0.0370912103986808	0.0303746693129249	0.0345612793467004	0.0289772279377312	0.0174974965024943	0.0441091181584041	0.0265719223778505	0.0287484255751844	0.022901042142489	0.0119279335970911	0.0391064520101102	0.0177598333215001	0.0079733043702242	0.0239702109681764	0.0324036271305126	0.0345818274450599	0.0249885776137654	0.0356027562137405	0.0318087215772485	0.0235116581655699	0.0389877710181205	0.0404913057728763	0.0192947923903125	0.0172683819224848	0.0352379380540707	0.0170237007372478	0.0210748383441403	0.0279274515282203	0.028812363382096	0.0277195692443757	0.027045861589188	0.00577162913323873	0.0144674571061074	0.0222414242494545	0.0157120970743066	0.0120819304163857	0.0234976363691693	0.0190732347457594	0	0.00973118673356227	0.0327698949556138	0.0204360791573202	0.0192242154737075	0.0452044870959849	0.00993299964024287	0.0295148265205548	0.0112236124622215	0.0307799395045053	0.0328359849293796	0.0315672459871124	0.0363307562349445	0.0277586120222054	0.0578665609551221	0.0196700212592925	0.0087888802132191	0.0138543843685645	0.034186610584077	0.0231883342508456	0.0282386518822627	0.0226556693721922	0.0184434746354096	0.0164665355655989	0.0155421213815289	0.0268481347186093	0.0313665759852507	0.0157634237748612	0.245724513963153	0.240156127523528	0.0138889918912517	0.00759487766397601	0.0265655624887237	0.024314143656296	0.0267414258394804	0.0171866877624723	0.0195140331315677	0.0300927505209046	0.0295977019212889	0.00951020366730761	0.0125318103909274	0.0256778099474337	0.0106351158866067	0.0121003067997199	0.0134917849358524	0.00993889596316987	0.0202014555001316	0.00995973450428772
