	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5A_3	0.0167887271662022	0.0244369085156949	0.00405835912355546	0.0177183495384356	0.0144615336497634	0.00952270556597208	0.0196217483115984	0.00757315596219099	0.0126388056813678	0.0133092861879627	0.019826888860663	0.0116680793593653	0.0405504937572041	0.0188152614098906	0.00622760836440769	0.0336974736223493	0.0473264483921358	0.0119560630356219	0.0227833988691097	0.0367783965733906	0.0341040970674047	0.0287595736179757	0.0256761216486179	0.00876103358711625	0.0228877728268584	0.0219042329834048	0	0.0166385687955313	0.00417693781680045	0.0209086797132735	0.0122314291123528	0.00675259336538454	0.020267205708601	0.00876590585115442	0.00726026940610554	0.0248870749031117	0.0114406114761992	0.0158067983639163	0.0277756676988119	0.0167333584100219	0.0235256886776403	0.00576603392215692	0.0294381133134402	0.025674368051777	0.0170717939988445	0.0138659095834317	0.0246679915207369	0.0153471442468004	0.0151494337889399	0.00760292172112084	0.0101590029953414	0.0625523833323672	0.0537511916170077	0.0342802697874709	0.0637430674833858	0.0868685526076124	0.0170050670582039	0.019548718079941	0.0103461802220902	0.0258676096310788	0.0281022972841315	0.0338263687876961	0.0162554127723512	0.0145819267600775	0.0127367041712646	0.0290954207597995	0.0261954467398109	0.0275459339722825	0.0294610227121731	0.0147189477862277	0.0206687101653043	0.026936794680401	0.00849224469447749	0.00750940465434524	0.00713910813903685	0.00937310652124392	0.00927543877301786	0.0278411816903946	0.0184850600880011	0.00712781693516411	0.0168263531159892	0.0311212541836613	0.00960224649110225	0.0210638790928465	0.0195660892225139	0.0334180225242287	0.0229114542709031	0.0216490094703365	0.0143925657402467	0.0218868279321825
HT29_G1_5B_1	0.0104329285052289	0.0145480593635064	0.0185427870862812	0.00702603495937138	0.00975534212515625	0.0248086971067432	0.0126999256999718	0.0228387756604197	0.028247335426101	0.00895354593416768	0.00809478134783983	0.0273265204810432	0.0247582424790451	0.0138923445270463	0.0200858043275002	0.0193140357788812	0.0331003000893216	0.0151783165447939	0.00782102490590217	0.0246813482781472	0.0180805834636846	0.0124394268309662	0.0152368951836075	0.0157793357724408	0.0118009179660053	0.0102431572447845	0.0166385687955313	0	0.0181055660392249	0.0362568375938302	0.0130134117585556	0.016897385104605	0.0360031258269705	0.00926207672380161	0.0235219770316506	0.0402976650975776	0.0105685292786968	0.00476222401960021	0.0441433168926857	0.00644254512326591	0.0161481219673088	0.0186818009212612	0.0154305492535924	0.0118334871366901	0.00556955643301268	0.0138890579190179	0.0127140996467258	0.0138818248280037	0.00657965646661311	0.0199502424216105	0.0258210599812654	0.0476652917189659	0.0384575974290805	0.0451854735540925	0.0772514182849123	0.100567314930956	0.0057608590302265	0.00666738699492011	0.0242323073929646	0.0126358263896082	0.0145654900787916	0.0498536557922906	0.0130196988672495	0.0106269914720852	0.0288003851426276	0.0185457761999514	0.0148599344870627	0.013246109788396	0.0158185132687204	0.00408948971243882	0.0124897963053677	0.0130940056639607	0.0128992959423945	0.0227508226491771	0.0211635065849288	0.0157991495751493	0.0222955940751878	0.0146350402810855	0.00598981638137835	0.015110433272875	0.0332330717750307	0.0163032752331158	0.0219323477150736	0.0372163010714765	0.0149526633536827	0.0237410750627253	0.0165635729900157	0.00872035672357108	0.0142632202754042	0.00586470765187257
HT29_G1_5B_2	0.018198045661681	0.0252410664662751	0.00736989246826562	0.0179238662619907	0.0143527310489851	0.00935240973993181	0.0201277771436535	0.00562979455965699	0.0102706726814431	0.0137116111721304	0.0209305233621514	0.0116861712710485	0.0415057004718965	0.0187836440622523	0.00274336410709375	0.0346497392993054	0.047628335545257	0.0122183328797384	0.0241711875569398	0.0376729302634776	0.0351264052191524	0.0298567654807884	0.0261711929788385	0.0106776874725552	0.0245417439045192	0.0230038703824743	0.00417693781680045	0.0181055660392249	0	0.0195345531230926	0.0111957426610648	0.00805059094496083	0.0201585891441587	0.00908810298400079	0.00850202023266333	0.0247101716719026	0.0114408956721716	0.0163633330184901	0.0268507621856541	0.0187904097675423	0.0234834421110199	0.00810991679196541	0.030118166627558	0.0270622384157472	0.0185267160315885	0.0138587208023158	0.0243037952948394	0.0148707521796663	0.0165758521456615	0.00429830343483889	0.00978692502659489	0.063621712063338	0.0548145715926945	0.0330362152195478	0.0627260264794461	0.0857794391972576	0.0183909903502557	0.0207700466059232	0.0102418177143046	0.0267050663823571	0.0283254576642097	0.032711730036014	0.0169599021550259	0.0157218043585374	0.0134877304752566	0.0293358422365252	0.0271694076114469	0.0279000323892121	0.0295412482893409	0.0164447967100399	0.021185427138106	0.0271540474597726	0.00765056734217052	0.00550088425750441	0.00941767479564235	0.00887039159744107	0.00881800383996064	0.0297389364403472	0.0201530166029148	0.00705820383575397	0.016351265401797	0.0320320076795046	0.00912272184483567	0.0215159287985565	0.0194955763203347	0.0345594296414854	0.0226252771310508	0.0229381585329278	0.0150333452256201	0.0233700031469006
HT29_G1_5B_3	0.0366694049806734	0.0440068419424376	0.0195440044951167	0.0368625799143717	0.033784071960175	0.0123413583032353	0.0395170256159805	0.0164938060924287	0.0121916766085243	0.0319567375509111	0.0390036297462532	0.0101358084999007	0.0603004374351996	0.0378352434861454	0.0178786317112014	0.0534506088841803	0.0668110169197663	0.0306073246153171	0.0424370227934328	0.0565830253549976	0.0537605479548373	0.0484089346480918	0.0447722313123113	0.0270631606477333	0.0430860504123214	0.0412313742630049	0.0209086797132735	0.0362568375938302	0.0195345531230926	0	0.0303330805608921	0.0209589370332081	0.00648215594108025	0.0276753900500604	0.01515751732075	0.00850616119075631	0.0300570042102894	0.035234259886112	0.0104962011560108	0.0374283132871618	0.0424032887750707	0.0209232283663488	0.0493979143089041	0.0457781799434905	0.0373223721243924	0.0325378812426648	0.0431568368455908	0.0337698374991158	0.0343995263959824	0.0206797833282575	0.0114876484897322	0.0822241818000895	0.0731103500764094	0.0191250783617855	0.0440790143408969	0.0669176761384341	0.0362408058171833	0.0392064276400475	0.0127870344465793	0.0459845658780425	0.0475343353316861	0.0146854485918662	0.0358190137936356	0.0348482015572441	0.0155859162965135	0.0483328238829582	0.0460037766240909	0.0468060377890369	0.048607484319378	0.035082738562791	0.0403762843816204	0.0460707704324533	0.0269836185998908	0.0141950740992192	0.0172156936496905	0.0244101657765168	0.0154155415153021	0.0483810639801538	0.0382840937212499	0.0219841867120101	0.00821789438977793	0.0505328282648026	0.0187116421728263	0.0114317970745597	0.0381941045766077	0.0531169591029014	0.0414503364980973	0.0414431723923101	0.0330944745100308	0.0417809881841154
HT29_G1_5C_1	0.0112983412474021	0.0159528474193054	0.0160196397218331	0.00927686481056158	0.00432954892765574	0.0204214095567427	0.0100334254090238	0.0148617247592732	0.0196472697700369	0.00815736006909328	0.0141166173719885	0.0228345727561412	0.0322547484289951	0.00835908705265007	0.0125703987532951	0.0253392239124384	0.037028143758153	0.0063603856350248	0.0171029462143373	0.0277689445989994	0.0264189665188325	0.0217870431375085	0.0167064032360368	0.0112962680102319	0.0168636991590736	0.015438406485987	0.0122314291123528	0.0130134117585556	0.0111957426610648	0.0303330805608921	0	0.0148329061659723	0.031239987204977	0.00763094378349969	0.0189131913319638	0.0356422715648684	0.00590955448453085	0.00910050544443007	0.0372767954752478	0.0128078226743819	0.0128806988421704	0.0150278940098785	0.0202096552859382	0.0188150388471903	0.0115900478752339	0.00563874671144378	0.0142931359759582	0.0046784126750592	0.0118550366740324	0.0101135778687936	0.0208957624587022	0.0540195140273677	0.0456812755393629	0.0428920190813278	0.0734116938291895	0.0963717241547522	0.0130669985993161	0.0136591279160121	0.02079311297731	0.0170522180378748	0.0183408366620065	0.0432154786661414	0.00844900710970393	0.00796743934777354	0.0228111199373691	0.018833517511087	0.0179481359303553	0.0183366827156949	0.019357558861998	0.0109585914938319	0.0112320570331827	0.0174345492786284	0.00478324094330575	0.0164066141366826	0.0189903390251335	0.010904435900797	0.018286634245054	0.0219176001987086	0.0142011162829481	0.0126182455715573	0.0268360537483937	0.0232619652786111	0.0162355360654992	0.0320536204804163	0.00951151979586419	0.025245130226085	0.0118734207742599	0.015330630479422	0.00863447530319301	0.0165267123440215
HT29_G1_5C_2	0.0169460109379927	0.0245215798070456	0.00614089141071863	0.0180329281945444	0.0164932108605404	0.0115528006696537	0.0219513774570507	0.00956361103729414	0.014439779072418	0.0123947575394889	0.0185405240985532	0.0127288041747175	0.04031667273157	0.0205662602505535	0.00819628253992282	0.0332700371438573	0.0478752657440624	0.0146820628616627	0.0220179404866204	0.0369474599496212	0.0338011430998702	0.0287673428157057	0.0253108021058809	0.00958688853482876	0.0228421213851114	0.0208152710560123	0.00675259336538454	0.016897385104605	0.00805059094496083	0.0209589370332081	0.0148329061659723	0	0.020696193381717	0.00999779499304029	0.0101978082993823	0.0241815836206596	0.0114354470372506	0.0163127741683504	0.0291631693879562	0.0177349086631607	0.0246812549192852	0.0049915150055271	0.0301064659446721	0.0254223081374138	0.0173568490822643	0.0156067151191763	0.0255867098192756	0.0173519181558212	0.0138257186505069	0.0110739739092863	0.0123440654167501	0.0617868062927322	0.0526050356009842	0.0324108100659622	0.0632062843641379	0.0864380999732275	0.0156957205226199	0.0188812526440355	0.00857033462399186	0.0265602974220449	0.0294950518702353	0.0349651839156496	0.0179517364609295	0.0165664001360555	0.0168513501030285	0.0296494521062748	0.0261949136258273	0.0276137798132816	0.0301182533409626	0.0153704516947029	0.0218254828300647	0.0270853849941656	0.0123127745622895	0.00881276868012349	0.00673941403214635	0.00640842395303437	0.00589437382606841	0.0281001432011703	0.0177304750326176	0.00379740097445285	0.0177493274417053	0.0302853788255789	0.0065980658831705	0.0226526366453695	0.0207381326313775	0.0339565319169929	0.0243036056156942	0.0210475395684248	0.0152500839342504	0.0218014836292556
HT29_G1_5C_3	0.0362027457420458	0.0439885032566981	0.0179841605467243	0.0374624086003909	0.0343280210978339	0.0117977831618874	0.0395408180843513	0.0171546021296723	0.014050095007044	0.0323834064275321	0.0389979699792981	0.00880558342616137	0.0603799295860177	0.0382619653212588	0.0190592247585936	0.0534767619522792	0.0674183104521198	0.0305597671321874	0.0421980904814095	0.0564548486476051	0.0538082290445633	0.0483934265297447	0.0450912945656693	0.0261414605321166	0.0424006994887238	0.0411690476858037	0.020267205708601	0.0360031258269705	0.0201585891441587	0.00648215594108025	0.031239987204977	0.020696193381717	0	0.0280750576035027	0.0133603458779055	0.00579086938024924	0.0305996946980563	0.0355905617068182	0.0100439326915233	0.0365424601800795	0.04294904939054	0.0197449431320451	0.0495960257829613	0.0454078740542889	0.036969563430608	0.0328285052367595	0.0442561217690633	0.0344105328167716	0.0341855488559984	0.0218694353407541	0.0109604412480003	0.0821078595524297	0.0731012749662791	0.0220811266221475	0.0451111838496137	0.0678847150975084	0.036064768575714	0.0390882225640359	0.0128195541153132	0.046015726159566	0.0481122330508675	0.0152044187240803	0.0356693334277239	0.034473017829298	0.0127520383126909	0.0487915506970424	0.0458772624782588	0.0473984999935872	0.049387277909446	0.0345819878275158	0.0405090148047427	0.0467660487117199	0.0275976710138668	0.0151814059823882	0.0153822948453845	0.0251724029653892	0.0159726303478097	0.0474233444582246	0.0378202275346856	0.0225761845490868	0.00651351972889665	0.0506802866735081	0.0191214491563924	0.00593130031063086	0.0386738247445762	0.0525872812094797	0.0421481345416027	0.0412220987538928	0.0329800401803598	0.0414493997385454
HT29_G1_5D_1	0.0122303028771982	0.0185998242626735	0.0116513659488139	0.00973918721983517	0.00801456081514623	0.0166994952335348	0.0143371815491935	0.0140777067579104	0.0192055442209988	0.00699174241019929	0.0130640384680402	0.0193037248693485	0.03284553787566	0.0137531972090542	0.0109772409131408	0.0265102165189001	0.0397378266798802	0.0107640163152149	0.0156310400596952	0.0306137824368687	0.0263293150449393	0.0209336055485085	0.0193040622830678	0.0108318298868041	0.0174352532374548	0.015403869645008	0.00876590585115442	0.00926207672380161	0.00908810298400079	0.0276753900500604	0.00763094378349969	0.00999779499304029	0.0280750576035027	0	0.0158040789750538	0.0324681779347069	0.006000113414846	0.00767013247246296	0.0356172327582895	0.0114925672739541	0.0178497472349439	0.0119410489569949	0.0220474174009746	0.0190221660964708	0.0106174886877942	0.0106134279942381	0.0165237695694692	0.0110086899086949	0.00904820848535193	0.0110785799218153	0.0175789423042577	0.0554545699149068	0.0463985130123016	0.0382095707409444	0.0697048650432238	0.0929457154265153	0.0103564284864143	0.0125971311755583	0.0164123650967631	0.0188346102243668	0.0203110316763671	0.0413076694300559	0.0124438537425433	0.0104335180208147	0.0212624188488833	0.0226574160387712	0.0200585195979215	0.0195332484879713	0.0214893124621581	0.00843072885998984	0.0149041876792055	0.0189058905252976	0.00528635332150154	0.0138715409060705	0.0143245665400983	0.00887121665305523	0.0143910152037688	0.0220950419409424	0.0121489214488203	0.00739638207135217	0.0249081417627662	0.0236334235385868	0.0142778711653686	0.0295788706523771	0.0147428246084422	0.0285307988546364	0.017420788186253	0.0149633447140885	0.0118693955649207	0.0146059131135714
HT29_G1_5D_2	0.0234242010951879	0.0312499535208405	0.00551223805685967	0.0249541961506108	0.0215742198354045	0.00482096481049213	0.0264442212149199	0.00752004927363146	0.00962264259849237	0.0202225451602935	0.0266974174907337	0.00545630493683031	0.0476509828192994	0.0255435170459213	0.00874057223205858	0.040740062596359	0.0545145735405315	0.017946266861365	0.0297012653510111	0.0435808745063922	0.0411810906477401	0.0357980700163127	0.0325706927070471	0.0138161693861373	0.0295484071025255	0.0287549451684283	0.00726026940610554	0.0235219770316506	0.00850202023266333	0.01515751732075	0.0189131913319638	0.0101978082993823	0.0133603458779055	0.0158040789750538	0	0.0182280494926099	0.0183521072299428	0.0230284022094157	0.021058068667686	0.0234695646126753	0.030305228923009	0.0081671620245565	0.0366178965101436	0.0325977044241539	0.0240901712505503	0.0202963052518221	0.0318604952681022	0.0219338834594984	0.0219064546261719	0.0111034550425194	0.00482944184963101	0.0694561333915511	0.0606728886635747	0.0302312178332204	0.0576591010698062	0.0806453635809519	0.0238059730321711	0.0265328273094037	0.00740546967167051	0.0329986026870115	0.0352881087235591	0.0271916451607031	0.0227944869550086	0.0213464235559289	0.00692938150489015	0.0360460565430754	0.0330654764930311	0.0347886792188218	0.0367109688368984	0.0216941480801291	0.0275881896969944	0.0341865801941401	0.0151552663424421	0.00637796174626646	0.00515015103275602	0.0144812951021156	0.00873255162119944	0.0344573805440047	0.0252804883075483	0.0119821192402995	0.0103359096494518	0.038171221331623	0.0106308679345163	0.0138354513730495	0.0261641436543524	0.039795114184516	0.0296128426155236	0.0285857259166168	0.0205406277643663	0.0288213548623412
HT29_G1_5D_3	0.0400289339019603	0.0477559771261911	0.022379166151246	0.041604020117599	0.0387458458094344	0.0168922648590922	0.043967944530237	0.02115647200477	0.0178292765592527	0.0361566580939059	0.0426501027599587	0.0137321325046086	0.0643917956593432	0.0424190502846433	0.0232615487028311	0.0572874103775156	0.0715829299344391	0.0347300205913604	0.0460736578370245	0.0602241093815752	0.0578424265750786	0.052590883071374	0.0487439409815626	0.0298722838673726	0.0462296402604298	0.0447845795758238	0.0248870749031117	0.0402976650975776	0.0247101716719026	0.00850616119075631	0.0356422715648684	0.0241815836206596	0.00579086938024924	0.0324681779347069	0.0182280494926099	0	0.0345115742403721	0.0398480623030269	0.0100932333100447	0.0408027155403041	0.0469510817173305	0.0234131101458045	0.05382160927718	0.0493083131059396	0.0410762455381616	0.0368647185007973	0.048582214118402	0.0385777399752236	0.0379223727197284	0.0262007270183339	0.0161358715920037	0.0856564615622436	0.0765927971462117	0.0211455064903036	0.0420351725351178	0.0645709060189749	0.0398183847338945	0.0429522628931786	0.016423396711644	0.0502013803584161	0.0526383799966572	0.0138850933014741	0.0397552643795885	0.0387438739308831	0.017858831732923	0.0527059335178084	0.0496770747565402	0.0514864780799303	0.0536421240191268	0.0388362013371691	0.0446100736386412	0.0508642351042669	0.0323071014644778	0.0194571369939078	0.0194464765970045	0.0284619666459706	0.0191211907264516	0.0514167880073866	0.0416751849328096	0.026297709064592	0.0100164551051406	0.0544241662900003	0.0219174486357296	0.00921711541347567	0.0426031827857661	0.0562897045453062	0.0461849394280843	0.0450435436782478	0.0367404461947865	0.0455908351704572
HT29_G1_5E_1	0.00821095318507483	0.0143138597593903	0.0142866202380907	0.00776073635624934	0.00604324723450243	0.0201009783478785	0.0114807562077999	0.0147892881719981	0.0202618564998158	0.00282079524694027	0.0101466136507944	0.0221621874789712	0.0309952413124943	0.0096310698130878	0.0125383466792938	0.0236297853165295	0.0371914947800823	0.00743979517348072	0.0140276557276735	0.0268048408375175	0.024849151189269	0.020266610992639	0.0149182421533451	0.00867542271646335	0.0142660820409971	0.0119389610350357	0.0114406114761992	0.0105685292786968	0.0114408956721716	0.0300570042102894	0.00590955448453085	0.0114354470372506	0.0305996946980563	0.006000113414846	0.0183521072299428	0.0345115742403721	0	0.00725288034080759	0.0377122800495962	0.0105390626668163	0.013504359635154	0.0124467240202077	0.0197666333172393	0.0164667757137905	0.00879116411249598	0.0060573283948704	0.015048574510105	0.00694762015060137	0.0070081107519803	0.0116538173123148	0.0207514377459571	0.0525048534691645	0.0437274968455596	0.0417504900837394	0.0730927079786913	0.0962321424123595	0.00864894661496982	0.0102823023297776	0.0190006401227551	0.0162901590846891	0.0191596740099548	0.043722679404261	0.00822824672460247	0.00741295957259434	0.0234527647495055	0.0186359328083838	0.0162139356814972	0.0174247595514774	0.0195008127478835	0.00822304636015155	0.0109899577479265	0.0167138899872942	0.0074474770362945	0.0160330004628011	0.0169087434902741	0.00708550891864257	0.0159837578525353	0.0198801911840434	0.0104131606971475	0.00959156210054157	0.0264834834159313	0.0210568229174315	0.0137223610146638	0.0317934103080979	0.00989209539735438	0.024322894582389	0.0131024605526095	0.0122475036531976	0.00684753683670873	0.0141076730301612
HT29_G1_5E_2	0.00872739247246226	0.01248975183803	0.0184722725191664	0.00282136276648094	0.00566561633295864	0.0243178941351016	0.00982589007814955	0.020888168873062	0.0262188312441308	0.0059634658309522	0.00727089020881872	0.0268475048358507	0.0252362552982156	0.0100911020654513	0.0180856235874856	0.0190134784251885	0.0322210778201991	0.0121636149022197	0.00886226852651	0.0236116088133444	0.0188097724881731	0.0136474260660676	0.0129095998682171	0.0143151645107683	0.011590814798795	0.00925261916373309	0.0158067983639163	0.00476222401960021	0.0163633330184901	0.035234259886112	0.00910050544443007	0.0163127741683504	0.0355905617068182	0.00767013247246296	0.0230284022094157	0.0398480623030269	0.00725288034080759	0	0.0431137515208738	0.00739445169436487	0.0126464703727774	0.0179450794665539	0.0145160958988748	0.0120051032576414	0.00504544769897823	0.010303285345783	0.009915136179469	0.00978591049832163	0.00612332064410317	0.0173136668091718	0.0251892677075198	0.0479113188693965	0.0389108751249981	0.0450873390076549	0.0771352580869973	0.100381516409606	0.00591825910990526	0.00621825095300959	0.0237368118094987	0.0114956359381581	0.0132478349437884	0.0489006942406557	0.0100416648250867	0.00825036403528364	0.0281316628072298	0.0160450993369702	0.0134379053522712	0.011935029597882	0.0141262026177269	0.0047470280809502	0.0094950924790368	0.0113894142508652	0.0103071815571731	0.0213112918558487	0.0212477019012001	0.0135820504177657	0.021335081966777	0.015633397585131	0.00687930592921188	0.0140428478308382	0.0321902175261026	0.0161840720605734	0.0202552193535696	0.0368496039809042	0.0111384991820562	0.0224800894215591	0.0127556127342709	0.00838800451729638	0.0113325316175502	0.00792613361858692
HT29_G1_5E_3	0.0435255101016871	0.0509469678200673	0.0263421418143481	0.0447272011854888	0.0409023830021143	0.0196616600336238	0.0458204633711393	0.0231019375965317	0.0181927215089912	0.039874978507938	0.0469327451245412	0.0172223851085497	0.0681625537779311	0.0443188017376753	0.025484675669637	0.0610557748341747	0.074174363712106	0.0365159873179621	0.0503409736017856	0.0633319517312219	0.0617337601251783	0.0563670758876045	0.0520668957896572	0.0332290188035705	0.050014280475269	0.0489356644250093	0.0277756676988119	0.0441433168926857	0.0268507621856541	0.0104962011560108	0.0372767954752478	0.0291631693879562	0.0100439326915233	0.0356172327582895	0.021058068667686	0.0100932333100447	0.0377122800495962	0.0431137515208738	0	0.0443341481747028	0.0490146229594722	0.0276641050834454	0.0567540382140439	0.0531936621903452	0.0447136528513068	0.0389761985459695	0.0509539577137118	0.040330417658712	0.0422873521775409	0.0272918642308048	0.018504336684707	0.0897894917751667	0.0810835311395516	0.025167204559741	0.0410236130058843	0.0627367205582141	0.0442414651961851	0.0469930630939604	0.0215910494631868	0.0532070776131144	0.0549442280945646	0.00686579088430709	0.042077444912382	0.0412659726834304	0.0178115537418414	0.0552498575702855	0.053045773575311	0.0547068526102188	0.0562947920092436	0.0424755297577693	0.0471086603832939	0.0539566148937888	0.0339999258922899	0.0220605882883236	0.024333689897936	0.0324992151156188	0.0241588953412112	0.0552305715966243	0.0459641376265086	0.0306569528686384	0.0119043166530233	0.0584919401391104	0.0262521701250633	0.010022572726201	0.0447265364585094	0.0591528642495844	0.0479764908029879	0.049061826677231	0.0394560118662294	0.0495770869719045
HT29_G1_5F_1	0.00610699692156895	0.0111535234477355	0.0185917579815559	0.00851346858009393	0.00939710539162002	0.0259054457362435	0.00939486251517059	0.0226524483273408	0.0283654974462342	0.00932600183077318	0.00775093600877969	0.0280825263470812	0.0247730418750721	0.0111140989016322	0.0207938057543933	0.0181158497524279	0.0324347821079124	0.0122629365741496	0.0081689072402191	0.021689642602318	0.0186484737195527	0.0139153446016625	0.0129205224396451	0.0131414165130558	0.00751534421723739	0.00867517046030952	0.0167333584100219	0.00644254512326591	0.0187904097675423	0.0374283132871618	0.0128078226743819	0.0177349086631607	0.0365424601800795	0.0114925672739541	0.0234695646126753	0.0408027155403041	0.0105390626668163	0.00739445169436487	0.0443341481747028	0	0.0134062524505335	0.0178671268287997	0.0145098347059246	0.00978663658331616	0.00335176106658785	0.0112809442351806	0.0143680487697033	0.0119445609362598	0.00670800656892519	0.0199574467464361	0.0267281087554848	0.0464120480486323	0.0378542754564728	0.0485179425932235	0.0795949234904083	0.102836131556698	0.00660664377196962	0.00622773265256609	0.0255656913553137	0.0109158130096038	0.0152053397052059	0.050499219499433	0.00901344295196015	0.00664676712737092	0.0279172311802387	0.0161461749308979	0.0117061336232001	0.013969500724024	0.0163841519829309	0.00342866645116586	0.00924287734270647	0.0138658384375568	0.0135531333557777	0.0236134509495251	0.021551696748147	0.0161736465825589	0.0233897178775897	0.0112337269889124	0.00500105959285968	0.0169414310641921	0.0330686828445805	0.0160673233470467	0.0217618038605603	0.0368413375424614	0.0120063222334774	0.0192979097461132	0.0140406916793595	0.00712084548658753	0.010765534584408	0.00725594374178336
HT29_G1_5F_2	0.0101810408729073	0.00630645506862336	0.0266259006063927	0.0103773597930957	0.0103166794423684	0.0326006020723655	0.00613354265469346	0.0262361319744403	0.0312643312834035	0.0131854202291979	0.0121874150365844	0.034705228632235	0.0232187533710494	0.00490673906291069	0.0246399960612111	0.0155361809133752	0.0261566596925348	0.0129117525492481	0.0139232267324312	0.0156490082925701	0.0190317593156792	0.0169607509120882	0.00682261771655124	0.0183152240203169	0.0109005045348724	0.0109181269839463	0.0235256886776403	0.0161481219673088	0.0234834421110199	0.0424032887750707	0.0128806988421704	0.0246812549192852	0.04294904939054	0.0178497472349439	0.030305228923009	0.0469510817173305	0.013504359635154	0.0126464703727774	0.0490146229594722	0.0134062524505335	0	0.0245109185563751	0.0114150432175011	0.0120492388412526	0.0117193928798381	0.0102007383932897	0.0106884581692319	0.00881720737686751	0.0144284238833276	0.0221420188286911	0.0330875114034467	0.0426010587250187	0.0351896216159993	0.0548325369181934	0.0858309781056691	0.108764454340298	0.0143213868402974	0.0118938539121863	0.0322090961204511	0.00894653308385898	0.0124718003937534	0.0552399692519646	0.00813098264984903	0.0100434358133801	0.0338833860001557	0.00655279287805316	0.00820948913193818	0.0115203275205675	0.0118248794361826	0.0140426200973744	0.00417000425985404	0.0107746310982657	0.0171884005828901	0.0284535212298665	0.0296296256512549	0.019772874298347	0.0291388791003737	0.0148059498728862	0.0136933104784306	0.0230876404852731	0.0381055294987517	0.0151226242858682	0.0258297090138809	0.0432543060197623	0.0044565667047247	0.013517127448264	0.00174691988791939	0.0112614609807573	0.0109309722808105	0.0147758261586059
HT29_G1_5F_3	0.0166711972099682	0.0245723694036531	0.00477273104408551	0.0195391034674048	0.0169756728083438	0.0114694029717771	0.0214562606044079	0.00794214712445795	0.0131627415214665	0.0138832480686373	0.0199561012616229	0.0121526590995739	0.0416745407532644	0.0201566270429242	0.00842570639089184	0.0342292368202195	0.0487775904511351	0.0129875876598043	0.0234890376859819	0.0369584759691047	0.0353388986616615	0.0304230981264809	0.0258062945193976	0.00692778089078601	0.0228787361839092	0.0218442925666087	0.00576603392215692	0.0186818009212612	0.00810991679196541	0.0209232283663488	0.0150278940098785	0.0049915150055271	0.0197449431320451	0.0119410489569949	0.0081671620245565	0.0234131101458045	0.0124467240202077	0.0179450794665539	0.0276641050834454	0.0178671268287997	0.0245109185563751	0	0.0309379987929481	0.0261720957086747	0.0181135452788811	0.0147660216204067	0.0271231679748102	0.0169419272569426	0.0153140101992704	0.0102743223202045	0.0118978758596521	0.0626616034543918	0.0538884758718138	0.034771011641026	0.0639107258267681	0.0869665709285223	0.0173643330493884	0.0201551197821318	0.00989238404109462	0.0271732584339159	0.0306150750591753	0.0339520630798112	0.0169789500219912	0.0158072566450597	0.0137638086973081	0.029858428732837	0.026407066340217	0.0290893272107198	0.0314212272097158	0.0162388480663717	0.0216920461275949	0.0285535611067281	0.0126613703725573	0.00894003055045862	0.00618909027768778	0.00818604691461873	0.00778272362746379	0.0282333379558344	0.0188890529512237	0.00789383615180664	0.015880662967973	0.0316763898783419	0.00618225339612916	0.0204367097742899	0.0203072566807724	0.0331721278677292	0.0240794110300323	0.0220353694797204	0.0140792120141264	0.0232702556923186
