	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5A_3	0.0012998983153961	0.00820872276686417	0.0139769077865271	0.00409596208516826	0.00458080441557287	0.0119589197447099	0.00269310018620391	0.00447915800395596	0.0170635246424715	0.00257668607520328	0.0101133770801894	0.0109605276744961	0.00580024204999029	0.0166286742781544	0.00606014730109122	0.00233429433246549	0.010351738448174	0.014660152791912	0.0107769294016268	0.000287414217766865	0.00265513705035291	0.00893219834783896	0.00576930354889547	0.00516125576886447	0.000777622200631706	0.00916644350403375	0	0.00262910910696637	0.00459297341344324	0.00483622185712667	0.00205206405432402	0.00380536582518485	0.00180365883932051	0.00444201951984942	0.0185222517616451	0.00665696557421247	0.00363125334428965	0.00261918345879224	0.00600340246268267	0.000137342079020656	0.00843253870691497	0.0213090961491633	0.0115634250955711	0.0171563997405919	0.00119769550249554	0.004153073086357	0.00134605146042539	0.00656367996724147	0.00767778982959508	0.00516318220705045	0.00111606141217068	0.015347540675623	0.0109840590431767	0.00297619079419652	0.00623851434866703	0.00580296797045432	0.0175390316922082	0.00711324102525182	0.000543344318567392	0.0151398018099567	0.00774620139847149	0.0113174714592222	0.0107772565345762	0.0115326715410488	0.00215529254992186	0.00829453695393024	0.0127112580151664	0.0105243034127569	0.0139671285872717	0.00172047810510305	0.00661411823139663	0.00423582538698383	0.00909265430702643	0.00233700258352335	0.00227654689535281	0.00176616126744558	0.0129913719305267	0.00369004538062744	0.00276381616101154	0.00528661693953338	0.0024589629057407	0.00630951352096655	0.00321237997250828	0.00273498943788488	0.0200409876139445	0.00266341962108258	0.0125925093839272	0.0220166083177111
HT29_G1_5B_1	0.00132921239367942	0.00557965604627527	0.0166058006570864	0.00146685854477657	0.00195170359064198	0.0145878664259281	0.00532219598700416	0.00710823753732217	0.0196923203699938	0.00520578273006664	0.0127423662761736	0.0135894981487442	0.00842930572507603	0.0192574847791503	0.00868920747288982	0.00496339268478346	0.00772270327997379	0.0172890257069835	0.00814790149926364	0.00234169551359286	2.60280091021468e-05	0.00630314133303447	0.00839836763262175	0.00779032752088336	0.00340672884968227	0.00653738983851268	0.00262910910696637	0	0.00196387266231289	0.00220712263763377	0.00468116424526013	0.00117626086561187	0.000825451647968925	0.00707109945198048	0.02115099532078	0.00402788129188004	0.00626034134126565	0.00524827980480354	0.0033743121139697	0.00276645083321586	0.011061561066751	0.0239377288425693	0.0141923814258054	0.0197851922665134	0.003826800356451	0.00678215603318368	0.00128305924797898	0.00919273299296349	0.0103068253602081	0.00779225393585853	0.00374516664063904	0.0179763926266949	0.0136130289781712	0.000347082644419724	0.00886757204327381	0.00843203160946365	0.0201678108561133	0.00974228571105503	0.00317245182640035	0.0177686601905605	0.0103752357791899	0.013946433641945	0.013406231173158	0.00890365737429302	0.00478439208557503	0.0109235618015775	0.0100822673657221	0.00789527115328359	0.0165960217370677	0.00434958026699719	0.00924317051520479	0.00686490748631711	0.0117216642734672	0.000292107156132376	0.000352562955580395	0.00086294925258302	0.0103623872459783	0.00106093990120541	0.000134707399085808	0.00791568716705793	0.000170146589411671	0.0089385702129694	0.00058327260195651	0.000105880599062426	0.0226696725802074	0.00529251564202922	0.0152214399947917	0.0246452105201797
HT29_G1_5B_2	0.0032930820282345	0.00361579731299574	0.0185694590418345	0.000497014621367292	1.21690862645507e-05	0.0165515714119995	0.00728604179548549	0.00907206551899893	0.0216558963969713	0.00716962954646899	0.0147061088799852	0.0155532240776908	0.0103931176635444	0.021221073221071	0.0106530159687391	0.00692724153939638	0.00575886130590551	0.0192526670169861	0.00618406360161698	0.00430556119983533	0.00193784468977325	0.00433928755073504	0.0103621799746184	0.00975414752281042	0.00537058884879668	0.00457353781366838	0.00459297341344324	0.00196387266231289	0	0.00024325034639533	0.00664501537019233	0.000787612436925622	0.00278932271782926	0.00903492784953454	0.0231145277524414	0.00206401437176212	0.00822417833930344	0.0072121262554332	0.00141044273945863	0.00473031443992847	0.013025333781554	0.0259011696248395	0.0161560948751682	0.0217487656073532	0.00579065767965998	0.00874598760077512	0.00324692902858823	0.0111565345511355	0.0122706103107076	0.00975607391433384	0.00570902450304256	0.0199400160957164	0.0155767544295888	0.00161679040568121	0.0108313781220314	0.0103958435123119	0.0221313730021097	0.0117060792936474	0.00513631321152652	0.0197322891215091	0.0123390196534288	0.0159101522439192	0.0153699607947402	0.00693982733567422	0.00674824239295039	0.0128873368130781	0.00811845114965862	0.00593143080366415	0.0185596803614434	0.00631343391789083	0.0112069713589474	0.00882873815791305	0.0136854256340324	0.00225597936286297	0.00231643505318238	0.00282682022774828	0.00839857459569253	0.000902933423190266	0.00182916543357398	0.0098795056319069	0.00213401900029313	0.0109023753172491	0.00138060061704665	0.00185799219900647	0.0246331564287547	0.00725636170927309	0.0171851309651722	0.0266086262842632
HT29_G1_5B_3	0.00353633137740693	0.0033725480089056	0.0188126793408474	0.000740264936227446	0.000255419434006726	0.0167947978638573	0.00752928743924796	0.0093153086173795	0.02189910591292	0.00741287533707147	0.0149493403395373	0.0157964533119813	0.0106363585253003	0.0214642843567399	0.010896256355011	0.00717048762824216	0.00551561367283297	0.0194958850722127	0.005940816393154	0.0045488098686988	0.00218109467433014	0.00409603872320817	0.0106054208922017	0.00999738950399435	0.00561383661205648	0.004330289159592	0.00483622185712667	0.00220712263763377	0.00024325034639533	0	0.00688826179355009	0.00103086271383644	0.00303257233996427	0.00927817100644415	0.0233577315936283	0.00182076434676427	0.00846742271460722	0.00745537199270723	0.00116719253390802	0.00497356277097725	0.0132685692879871	0.0261443615890977	0.0163993224499372	0.0219919747730808	0.0060339050321451	0.00898923120489899	0.00349017840459785	0.0113997739830121	0.0125138474751747	0.00999931589224811	0.00595227193772964	0.0201832318114848	0.0158199836002889	0.00186004049460956	0.0110746181752304	0.0106390843691448	0.0223745807090911	0.0119493176338837	0.00537956119071747	0.0199755055529797	0.0125822566716701	0.0161533805033113	0.0156131905209889	0.0066965809579144	0.00699148869555155	0.0131305726300426	0.00787520626140102	0.00568818333921323	0.0188029006919802	0.00655668071674949	0.011450210692808	0.00907198163541933	0.0139286596095026	0.00249922922655891	0.00255968489192234	0.00307006983106308	0.00815533009620649	0.00114618368097988	0.0020724154554489	0.0101227473990225	0.00237726891235328	0.0111456152363457	0.00162385077153384	0.00210124221118493	0.0248763539661608	0.00749960739069604	0.0174283555614729	0.026851815016473
HT29_G1_5C_1	0.00335195921186771	0.0102607259023898	0.0119249651238231	0.00614800790435888	0.00663284647113817	0.00990694191981775	0.000641037384655842	0.00242710184274741	0.0150116473462924	0.000524623001862179	0.00806137232682785	0.0089085346623963	0.00374819378682546	0.0145767869236814	0.00400810089105655	0.000282230756326319	0.0124037096917519	0.0126082233900389	0.0128288935328708	0.00233947778446059	0.00470719205036731	0.0109841914551141	0.00371725507172144	0.0031092033681845	0.00127444257235064	0.0112184332030367	0.00205206405432402	0.00468116424526013	0.00664501537019233	0.00688826179355009	0	0.00585741373747689	0.00385571785428928	0.00238996317333695	0.0164704102444441	0.00870898767812252	0.00157919345234617	0.000567120482300302	0.00805543151755958	0.00191472216626964	0.00638051376641087	0.0192573317318531	0.00951144107979286	0.0151045246287921	0.000854369294009507	0.00210101536661282	0.00339811219978034	0.00451163742756807	0.00562575716779583	0.00311112981794193	0.000936003399787369	0.0132956253079343	0.00893206637222696	0.00502824400824811	0.0041864692673476	0.00375091972623511	0.0154871657139859	0.00506120313170958	0.00150872033012232	0.0130878821276149	0.00569416940225965	0.00926548370903081	0.00872526089330394	0.0135846223899135	0.000103228657404089	0.00624251053945189	0.0147631865141084	0.0125762718010761	0.011915185739747	0.000331586362828143	0.00456207609979045	0.00218376804809501	0.00704063680197521	0.00438905920629416	0.00432860380998649	0.00381822043505736	0.015043294824523	0.00574209408974586	0.00481587057312339	0.00323456530371181	0.00451101892371352	0.00425746898144806	0.00526443177753583	0.00478704400761244	0.0179891866883478	0.000611356748237858	0.0105405419551121	0.0199648653052056
HT29_G1_5C_2	0.00250547187927893	0.00440340534277404	0.0177819385933115	0.000290597855602014	0.000775443351618932	0.0157640316168528	0.00649844250392351	0.00828447395913576	0.0208684099827522	0.00638202981273668	0.0139185533970685	0.0147656755581963	0.00960553296843956	0.0204335816863295	0.00986543273900436	0.00613964090919499	0.00654646331311025	0.0184651536387368	0.00697166411258826	0.00351795296454811	0.00115023287064122	0.00512689383083662	0.00957459510759054	0.00896655938557969	0.00458298324153916	0.00536114346530806	0.00380536582518485	0.00117626086561187	0.000787612436925622	0.00103086271383644	0.00585741373747689	0	0.00200171182898921	0.00824733611077687	0.0223270592967463	0.00285162517893842	0.00743658288702601	0.00642452668224728	0.00219805431781528	0.00394270717711846	0.0122377656749625	0.0251137388314495	0.0153685515570057	0.0209612803006334	0.00500305328256197	0.00795839449649246	0.00245931880600625	0.0103689542678714	0.0114830370510497	0.00896848578713589	0.00492141986310871	0.019152510096373	0.0147892061092774	0.000829178340292429	0.0100437959198	0.00960825883238253	0.0213438923095896	0.010918502388093	0.00434870697203909	0.0189447808640352	0.0115514468476902	0.0151226067791791	0.0145824107346258	0.00772742494116369	0.00596064112176803	0.0120997677404351	0.00890604359580515	0.00671903221565854	0.0177721598136326	0.00552583116401576	0.0104193913786464	0.00804114543993863	0.0128978622961568	0.00146836784428542	0.00152882359796787	0.0020392093891203	0.00918616570309713	0.00011532101524304	0.00104155352471729	0.00909191815196955	0.00134640735979491	0.0101147935289848	0.000592988406916749	0.00107038031327316	0.0238457079512953	0.00646876230424691	0.016397596997372	0.0258212057544115
HT29_G1_5C_3	0.000503760940514651	0.00640509731545766	0.0157804256152717	0.00229230921511406	0.00277715366295805	0.013762473430991	0.00449675131091928	0.00628279890622073	0.0188669774460419	0.00438033772470936	0.011916958964852	0.0127640971598622	0.00760387276638439	0.0184321369888887	0.00786377575052243	0.00413794701924066	0.00854813576757299	0.0164636572887919	0.00897333192878842	0.00151624489912303	0.000851479648951023	0.0071285799346886	0.00757293452939653	0.00696489169090768	0.00258127976202113	0.00736282751153962	0.00180365883932051	0.000825451647968925	0.00278932271782926	0.00303257233996427	0.00385571785428928	0.00200171182898921	0	0.00624566067619378	0.0203256695404022	0.0048533272602896	0.00543489960779319	0.00442283491872403	0.00419975964391323	0.00194100074835436	0.0102361424611371	0.0231124393301511	0.0133669851939478	0.018959850396431	0.00300135205290722	0.00595671615921578	0.000457607770911103	0.00836730377851984	0.00948140222332961	0.00696681811418906	0.00291971817666913	0.0171510311509014	0.0127876281709453	0.00117253417412564	0.00804214119228769	0.00760659866352822	0.0193424733817925	0.00891685940348568	0.00234700234611695	0.0169432965871935	0.00954981303925693	0.0131210354435751	0.0125808287806692	0.00972908388790024	0.00395894595453282	0.0100981423424536	0.0109076871141466	0.00872070281821057	0.0157706466024543	0.0035241330831436	0.00841774156016328	0.00603946792186804	0.0108962499053488	0.000533344536956904	0.000472888740762261	3.74976135700645e-05	0.0111878052685994	0.00188639096723677	0.000960159009413393	0.00709025188153942	0.000655305091370909	0.00811313971402152	0.00140872401093387	0.000931332218560289	0.0218443659916968	0.00446707088124031	0.0143960523777391	0.0238199309513691
HT29_G1_5D_1	0.00574190611719568	0.0126505795917582	0.00953509854887412	0.00853792674859241	0.0090227591112802	0.00751704196849227	0.00174892673749381	3.7138745635396e-05	0.0126218453172387	0.00186534099978433	0.00567144794250224	0.00651862077170397	0.00135823492642667	0.0121869748118258	0.00161814321272853	0.00210773292050675	0.0147935181933751	0.0102183696948864	0.0152186921552065	0.00472943160273562	0.00709712699831803	0.0133740307489846	0.0013272960781776	0.000719242089012667	0.00366440179578539	0.0136082676481071	0.00444201951984942	0.00707109945198048	0.00903492784953454	0.00927817100644415	0.00238996317333695	0.00824733611077687	0.00624566067619378	0	0.0140806444129631	0.0110988692853032	0.000810770804907302	0.00182284356590026	0.010445323674277	0.00430467836976351	0.00399057218285522	0.0168676452435679	0.00712153540305143	0.0127147247953352	0.00324433012256462	0.000288948320881028	0.00578805874880755	0.00212168236569549	0.00323580942609535	0.000721168545025618	0.00332596393977251	0.0109057853779426	0.00654215279048341	0.00741817567031085	0.00179651246661907	0.00136096087763169	0.0130973750823836	0.00267125141704013	0.00389867852882507	0.0106980379521645	0.00330422217879481	0.00687557460646603	0.00633534462866259	0.0159744027064902	0.00228673471597769	0.00385256775754679	0.0171529363779423	0.0149660763296188	0.00952531898625443	0.00272154877282424	0.00217212132372942	0.000206195506476204	0.00465070139922702	0.00677899723904718	0.00671854240966949	0.00620816357567687	0.0174330371094857	0.00813201782416112	0.00720580442820819	0.000844604444373323	0.00690095579402455	0.001867512545122	0.00765436091154405	0.00717697815450249	0.0155994624356938	0.00177860734523838	0.00815065173299719	0.0175752010935676
HT29_G1_5D_3	0.0198219806205386	0.0267295348514538	0.00454576413917232	0.0226176051625672	0.0231023609656624	0.00656385072204339	0.0158294323274819	0.0140435082842554	0.00145889193820899	0.0159458362666913	0.00840943629034594	0.00756227159633688	0.0127224962360445	0.00189378594745196	0.0124626024484599	0.0161882062601844	0.0288720305185054	0.00386247352677711	0.0292971112233584	0.0188096304127087	0.021177019194307	0.0274528415335132	0.0127534333133571	0.013361450557153	0.0177447203747464	0.0276870305495026	0.0185222517616451	0.02115099532078	0.0231145277524414	0.0233577315936283	0.0164704102444441	0.0223270592967463	0.0203256695404022	0.0140806444129631	0	0.0251781170166548	0.0148913546551687	0.0159033426169393	0.0245246874748777	0.0183849262972624	0.0100902745718918	0.00278723828112825	0.00695935835938183	0.0013660071919353	0.0173246928397917	0.0143695719022318	0.0198681273432452	0.0119590894625351	0.010845011280684	0.0133595242233908	0.0174063182168767	0.00317503350108378	0.00753873970054572	0.0214980220104136	0.0122842427538237	0.0127197704404123	0.000983334279057185	0.0114095460748117	0.017978971729287	0.00338278878703334	0.0107766011242559	0.00720531902870976	0.00774554659096166	0.0300526516289183	0.0163671914871194	0.0102282746610617	0.0312309087525664	0.0290445510205859	0.00455554394620253	0.0168019639683471	0.0119086529858721	0.0142868251391311	0.00943016345531874	0.020858933866393	0.0207984873669577	0.020288177412453	0.0315109417503024	0.0222117585458018	0.0212856812159796	0.0132360960798571	0.0209808755066983	0.0122132463919132	0.0217341728649192	0.0212568590406622	0.00151893763341825	0.015859110316115	0.00593023595776749	0.0034948669945561
HT29_G1_5E_1	0.00535708358922765	0.00155178700838979	0.0206331939434954	0.00256102806956598	0.00207618344149408	0.0186153611827526	0.00935000664197877	0.0111360064091365	0.0237195357342202	0.00923359579258233	0.0167699435763946	0.0176170387747427	0.0124570378314701	0.0232847268749253	0.0127169317589769	0.00899121063620869	0.00369486234958168	0.0213163819789744	0.00412006768649366	0.00636955565098591	0.00400185343207693	0.00227528033432146	0.0124261006570597	0.0118180780327713	0.00743457420910994	0.0025095317594387	0.00665696557421247	0.00402788129188004	0.00206401437176212	0.00182076434676427	0.00870898767812252	0.00285162517893842	0.0048533272602896	0.0110988692853032	0.0251781170166548	0	0.010288131183857	0.00927609199290875	0.000653572300861019	0.00679430546369781	0.0150892050343425	0.0279646544417986	0.0182198946956411	0.0238124018505569	0.0078546389995844	0.0108099332127367	0.00531093087810357	0.013220441578502	0.0143344966281968	0.0118200043940131	0.00777300662829292	0.0220037103009076	0.0176405685560463	0.00368080045786111	0.0128952908506741	0.0124597636348392	0.0241949963634885	0.0137699763329013	0.00720030071343392	0.0217959896733837	0.0144029046398871	0.0179739581979774	0.0174337799079586	0.00487583747100284	0.00881221353987272	0.0149512108828461	0.00605447236705158	0.00386743305010498	0.0206234155434896	0.0083774098499168	0.01327087748807	0.0108926825863244	0.015749283025194	0.00431998665942095	0.00438044205833341	0.00489082456099182	0.00633459874189487	0.00296694585087478	0.00389317463608641	0.0119434341600314	0.00419802686847238	0.0129662868142624	0.00344461153715906	0.003922001281148	0.0266966902042571	0.00932032691447765	0.0192489041555686	0.0286720827455916
HT29_G1_5E_2	0.00493114343510023	0.0118398516645038	0.0103458409073806	0.00772717485379305	0.008212009540988	0.00832779473475039	0.000938156403889484	0.000847909541607269	0.0134325671781522	0.00105457075990599	0.00648220816060593	0.00732937781408029	0.00216900488422738	0.012997699896174	0.0024289128873756	0.00129696290072364	0.0139828065667629	0.0110291079937646	0.0144079840726943	0.00391866611633708	0.00628636898719093	0.0125633080331457	0.00213806606713505	0.00153001257757074	0.0028536339927712	0.0127975466833311	0.00363125334428965	0.00626034134126565	0.00822417833930344	0.00846742271460722	0.00157919345234617	0.00743658288702601	0.00543489960779319	0.000810770804907302	0.0148913546551687	0.010288131183857	0	0.0010120732909192	0.00963458169772803	0.00349391188158747	0.00480133747342649	0.0176783298317297	0.00793228993228797	0.0135254459535013	0.00243356158447252	0.000521822527545105	0.00497729620851239	0.00293245138110535	0.00404657646347903	0.00153193903231068	0.00251519553662603	0.0117165193186911	0.00735290973871328	0.00660741891946838	0.00260728192446732	0.00217173083265515	0.0139080932922924	0.00348201954620559	0.00308791117965328	0.011508773238989	0.00411498907140065	0.0076863301863604	0.00714610239326652	0.0151637011764217	0.00147596488042206	0.00466333339206381	0.0163422457125587	0.0141553661290233	0.010336061400903	0.00191077946123748	0.00298289026504997	0.000604575334213144	0.00546146489236654	0.00596823803717586	0.00590778298805069	0.00539740238215913	0.0166223491420362	0.00732126408636659	0.00639504683711082	0.00165537484732778	0.00609019704180911	0.00267828191154	0.00684360512540966	0.00636622045133634	0.0164101592607039	0.000967837034768056	0.00896140148597665	0.0183858784449833
HT29_G1_5E_3	0.00391907706089094	0.010827824160231	0.0113578719281251	0.00671512011805172	0.00719995739008761	0.00933984006578484	7.391691177474e-05	0.00185998226703717	0.0144445705959324	4.24974845110354e-05	0.00749426399963303	0.00834142913528917	0.0031810757000074	0.0140097076217	0.00344098317986466	0.000284889742258989	0.0129707980107854	0.0120411335005848	0.0133959796631319	0.00290659690325399	0.00527430755801854	0.0115512865616811	0.00315013694198956	0.00254208447347738	0.00184156258390538	0.0117855272447037	0.00261918345879224	0.00524827980480354	0.0072121262554332	0.00745537199270723	0.000567120482300302	0.00642452668224728	0.00442283491872403	0.00182284356590026	0.0159033426169393	0.00927609199290875	0.0010120732909192	0	0.00862253809652505	0.00248184169558466	0.00581340074279286	0.0186902839506873	0.00894433772242827	0.0145374484333932	0.00142148953269988	0.00153389553142531	0.00396522998116303	0.00394452052159195	0.00505864240661722	0.00254401092543486	0.00150312359987097	0.0127285389363093	0.00836496092705343	0.00559535885370113	0.00361935182969945	0.00318380164321054	0.0149200918420529	0.00449408722114213	0.00207584018425568	0.0125207946725871	0.00512705478910473	0.00869837944873402	0.00815815473580198	0.0141517044527393	0.000463891834775235	0.00567539718094692	0.0153302617816863	0.013143359240438	0.0113480924981021	0.00089870678549739	0.00399495928007145	0.00161664827473624	0.00647352548661075	0.0049561753295175	0.00489572004561345	0.00438533756139098	0.0156103683961083	0.00630920731530087	0.00538298586122013	0.00266744655455885	0.00507813481573231	0.00369035165624113	0.00583154610954008	0.00535415935441739	0.0174221294824535	4.42362708383167e-05	0.00997344264158533	0.0193978230686932
HT29_G1_5F_1	0.00470351708010351	0.00220535852407424	0.019979716816684	0.00190745689073089	0.00142261181892237	0.017961866029055	0.00869645305166753	0.0104824609829105	0.0230660898655516	0.00858004172138045	0.016116433599976	0.0169635354051888	0.0118034993946238	0.0226312763323853	0.012063394792456	0.00833765558384713	0.00434843096593747	0.0206629113869542	0.00477363547758558	0.00571599172111053	0.00334828421002302	0.00292885110644557	0.0117725620472779	0.0111645361142549	0.00678101350279117	0.00316310223944231	0.00600340246268267	0.0033743121139697	0.00141044273945863	0.00116719253390802	0.00805543151755958	0.00219805431781528	0.00419975964391323	0.010445323674277	0.0245246874748777	0.000653572300861019	0.00963458169772803	0.00862253809652505	0	0.00614074275667655	0.0144356829384658	0.0273112588731274	0.0175663962317788	0.0231589569916258	0.00720107970869419	0.0101563861857673	0.00465736426266839	0.0125669075497458	0.013680969517821	0.0111664624857109	0.00711944705595739	0.0213502465037317	0.0169870653747834	0.00302723071704198	0.0122417549113461	0.0118062252132477	0.0235415557072148	0.0131164456447592	0.00654673925310828	0.0211425237993799	0.0137493779731274	0.0173204577123558	0.0167802750807333	0.00552940359098078	0.00815865778038245	0.014297687850311	0.00670803535960071	0.00452100134150079	0.0199699383247321	0.00772385243440248	0.0126173437600692	0.0102391359609174	0.0150957655322158	0.00366641799819602	0.00372687350898111	0.00423725702299816	0.00698816089774856	0.00231337512665829	0.00323960523308647	0.0112898929096546	0.00354445798674787	0.0123127512879112	0.00279104144503596	0.00326843192562631	0.0260432787234638	0.00866677320096624	0.0185954144569632	0.0280186963840867
HT29_G1_5F_2	0.00143724030353435	0.00834606153097214	0.0138395751307558	0.00423330332398646	0.00471814544753296	0.0118215845482107	0.00255575844158614	0.00434181686971992	0.0169261966481	0.00243934430155074	0.00997603991000806	0.0108231913688112	0.00566290156708027	0.0164913455702298	0.00592280696636161	0.0021969525026726	0.0104890752768254	0.0145228210870965	0.0109142657937348	0.000424756290352461	0.00279247876972567	0.00906953650797145	0.00563196304880377	0.00502391494967045	0.000640280145992147	0.00930378145779913	0.000137342079020656	0.00276645083321586	0.00473031443992847	0.00497356277097725	0.00191472216626964	0.00394270717711846	0.00194100074835436	0.00430467836976351	0.0183849262972624	0.00679430546369781	0.00349391188158747	0.00248184169558466	0.00614074275667655	0	0.00829520002951571	0.0211717761034629	0.0114260894479971	0.0170190719010311	0.00106035348542797	0.00401573181748754	0.00148339344229951	0.00642633993834966	0.00754045056529461	0.00502584138881409	0.000978719386461947	0.0152102099739042	0.0108467227625187	0.00311353242392849	0.00610117411943665	0.00566562748907737	0.0174017044994571	0.0069759013583515	0.000406002250630987	0.015002470800186	0.00760886218507217	0.0111801355388575	0.0106399200359065	0.0116700071143621	0.00201795068232442	0.00815719816504516	0.0128485922020484	0.010661640066321	0.0138297959182197	0.00158313615855788	0.00647677823449671	0.00409848415130071	0.00895531618858486	0.00247434438196703	0.00241388870773062	0.00190350318315899	0.0131287057682784	0.0038273867751735	0.00290115785114314	0.00514927618320286	0.00259630467503034	0.00617217333458831	0.00334972152986169	0.00287233113591432	0.0199036650071919	0.00252607786893224	0.0124551749420513	0.0218792897702107
HT29_G1_5F_3	0.00973239927010758	0.0166408547183996	0.00554460153189417	0.0125283477961125	0.0130131654216587	0.00352650744711425	0.0057394847056173	0.00395343364515832	0.00863142820424205	0.00585589771476487	0.00168088929442308	0.0025280719931003	0.00263234232489422	0.00819654478916149	0.00237243441276066	0.00609828690360906	0.0187836985290342	0.00622788801372348	0.0192088521586824	0.00871994544325879	0.0110875879459228	0.0173642753093908	0.00266328111580562	0.00327133342865489	0.00765493428147298	0.0175985019983034	0.00843253870691497	0.011061561066751	0.013025333781554	0.0132685692879871	0.00638051376641087	0.0122377656749625	0.0102361424611371	0.00399057218285522	0.0100902745718918	0.0150892050343425	0.00480133747342649	0.00581340074279286	0.0144356829384658	0.00829520002951571	0	0.0128773827337673	0.00313099489399426	0.00872431050990469	0.00723486908294342	0.00427951875165626	0.00977855088993526	0.00186889543976682	0.000754766221278126	0.00326940697959601	0.00731650168086187	0.0069153204738447	0.00255160431521581	0.0114086282320417	0.00219406530485562	0.00262961637859676	0.00910697270729242	0.00131932576418359	0.0078892071873823	0.00670756783512733	0.000686353221259142	0.00288503059864731	0.00234479354158395	0.0199645253259582	0.0062772865751223	0.000138005179556248	0.021142997517981	0.0189562484742403	0.00553482175947046	0.00671209509580558	0.00181845646016953	0.00419676646329011	0.000660133573496405	0.0107694662105385	0.0107090128737907	0.0101986462313626	0.0214230830683422	0.0121224507023984	0.0111962625695539	0.00314597150452897	0.0108914217230998	0.0021230652594175	0.011644807119155	0.0111674370434354	0.0116091483126874	0.00576916499751185	0.00416012773434524	0.0135849693963011
HT29_G2_4G_1	0.0226087718878128	0.0295159882774281	0.00733296896087837	0.0254042709425816	0.025889003429189	0.00935102744658266	0.0186163762012788	0.0168305102589144	0.00424612399305438	0.0187327761352005	0.0111965802155059	0.010349431418753	0.0155095371346391	0.00468101532011848	0.0152496505987291	0.0189751377034133	0.0316583602301581	0.00664968601939012	0.0320834153273231	0.0215964633407083	0.0239637515507909	0.0302392541931162	0.0155404733398264	0.0161484730594592	0.0205315949533464	0.0304734297915178	0.0213090961491633	0.0239377288425693	0.0259011696248395	0.0261443615890977	0.0192573317318531	0.0251137388314495	0.0231124393301511	0.0168676452435679	0.00278723828112825	0.0279646544417986	0.0176783298317297	0.0186902839506873	0.0273112588731274	0.0211717761034629	0.0128773827337673	0	0.0097465286258226	0.00415323977050862	0.020111583233186	0.0171565637388372	0.0226549166635179	0.0147461512817831	0.0136321015599077	0.0161465467823704	0.0201932055640941	0.00596225276932281	0.0103258999441591	0.0242847398837727	0.0150712958034468	0.0155068114157572	0.00377056883268693	0.0141966222398366	0.0207658373371592	0.00617000610724556	0.0135636930709331	0.00999248512187076	0.0105327030951832	0.0328389093504069	0.0191541166341541	0.0130153796375723	0.0340170919273382	0.0318308703816433	0.00734274865134427	0.0195888735585329	0.0146957161466753	0.0170738195684012	0.0122172863314048	0.0236456803751584	0.0235852365426885	0.0230749488180299	0.0342971068112672	0.0249984434931393	0.0240724086924172	0.0160231222549163	0.0237676166134676	0.0150003013742156	0.0245208799546401	0.0240435878137683	0.00126830258652696	0.0186460531712773	0.00871742237872695	0.000707631204649212
