	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5A_3	0.0140184697178796	0.0102460978424051	0.00743477286711615	0.0136408382794852	0.0194402205022245	0.0153659154436999	0.0158441817407061	0.0148335364780571	0.00290168725050472	0.0146018720708125	0.00600742597566426	0.00814859795132598	0.0181046960329833	0.0105281336106983	0.0104678605390181	0.0128326785996269	0.0223918041540584	0.00678577477745714	0.0220986308142628	0.0140166329881347	0.00867617713335493	0.0234896464315413	0.0200257412666658	0.00784275551553281	0.0209979282247229	0.021713327561643	0	0.0169848607099189	0.0179261410027551	0.016533812893365	0.0198248156733989	0.014504671190644	0.0156546257334036	0.0221918181670009	0.00766436116445017	0.0270642074879582	0.0180606561463636	0.0150199870970135	0.0151488769734249	0.0176554505808343	0.0184318812582347	0.0115512392377958	0.0147011151374039	0.0091507213384938	0.0106140516211447	0.0102115492360605	0.00576776661628823	0.0180639874157071	0.00911259402179175	0.00502505315416684	0.0168600222471316	0.0102347091619612	0.014318728139073	0.00801759404193243	0.00513550708629132	0.0061159303921598	0.00921254431957835	0.00737292040543258	0.0102958168191989	0.0071079589720278	0.0112798777493027	0.00748535855008522	0.0153397795282637	0.0111158495806092	0.00832892643762049	0.0168977106027474	0.0134373466079342	0.0197180043425898	0.0208901030978941	0.0171949289227802	0.0203890622338618	0.020246423303237	0.0204024586206374	0.0114626004179778	0.0178679691888218	0.0173406812101818	0.0151458793942121	0.0250299904630058	0.0135647900482159	0.0195725929685579	0.0181942945054111	0.0200700455337476	0.0172378250169862	0.00884061744208698	0.0115524310224997	0.0104202396703433	0.00983974469767959	0.00611506527901407	0.00582658153799547
HT29_G1_5B_2	0.00635984802992424	0.00875109863372145	0.0209830262731112	0.00495155354727007	0.00534903947507934	0.014467655890374	0.00581107855186479	0.0023551606853481	0.0154622954778061	0.00819498018922643	0.0133139441390756	0.00900952005215471	0.00519002793306483	0.00705105731895809	0.00922752866625521	0.00481785332190655	0.0114819706710806	0.0133492284947001	0.00768632333394206	0.00432259572756972	0.00959669711838999	0.0152021997987854	0.00526536254093192	0.00952723939133333	0.00568908799751606	0.00492158518873504	0.0169848607099189	0	0.00217727977519539	0.002925241853245	0.00617643359790989	0.00543898569460277	0.00613400140258996	0.0114808969230412	0.0113405498271433	0.0150107179681044	0.00621541929060027	0.00614606367477936	0.00793981379558094	0.00484043628054371	0.00581580441581611	0.00571347774915584	0.00449885711232787	0.011406414013951	0.00737350243011513	0.00785222915780562	0.0215274087303594	0.00553202802177092	0.00849003857209456	0.0177244285879539	0.00961378963459101	0.0113342242748694	0.00283163917392556	0.012702497982335	0.0168149326287488	0.0174909757980838	0.00849498148537296	0.0160353370698671	0.00704228019564776	0.0125691469671345	0.00888877480869227	0.0104909447787704	0.00376683077392718	0.0104207961671797	0.00871674233779525	0.00708407601046182	0.00374682585520566	0.00448891420238893	0.00531656786293813	0.00337301643822712	0.00470449755038673	0.00439454234862486	0.00377196844936824	0.00700227908059945	0.00542799380993501	0.00492954926999467	0.00549726171659099	0.00941465480084542	0.00443708296060513	0.00529022069280701	0.00532567127937487	0.00777236121147681	0.0101201526861032	0.0110088152930575	0.00682588210662721	0.00768393391980583	0.00887766671392907	0.0108857649420559	0.0192782290825325
HT29_G1_5B_3	0.00847610063171201	0.0101356703600659	0.0224403336621119	0.00696624645779302	0.00417622442921613	0.0159377187946691	0.00475186820876277	0.00372682496731343	0.0165457456237373	0.0103077614244822	0.0147406477675414	0.010217659320925	0.00703673562206034	0.00795775790747588	0.0110484211741792	0.00658999796044973	0.0106174939389193	0.0141679016470608	0.0057590974691123	0.0043297131550462	0.0108111189880231	0.01644758443557	0.00637955963698011	0.0103914570437584	0.00404847773974522	0.00413809583693847	0.0179261410027551	0.00217727977519539	0	0.00506484072304012	0.00515968685050025	0.00556871145674137	0.00825957723302655	0.0107757122722244	0.0117806336048117	0.0137129009097138	0.00552906570834878	0.00646328564403444	0.008485369221634	0.00319303049371618	0.00444121576283599	0.00699560902389526	0.00651059662996468	0.01210238271598	0.00793175184209714	0.00944636525457637	0.0226980298424244	0.00507644953655976	0.00940562502573356	0.0190730909638416	0.00939222332032085	0.0128345321152868	0.00454935806770433	0.0143119993205233	0.018283571487349	0.0190182044262	0.00989458900864534	0.017595294071092	0.00851477199371191	0.0135605210769555	0.00978591373869736	0.0119644136564349	0.00391511420728202	0.0107967271871829	0.00960596680081841	0.00620072498355727	0.00504856274616877	0.00310701516575424	0.00592213587729854	0.0045592986524871	0.00411979889714083	0.0028856352460113	0.0044172172471978	0.00873147956342044	0.00738462406984367	0.00669220138205175	0.00636916368542441	0.00764620951287891	0.00533824980994007	0.00400579537428624	0.0038684773966504	0.0061546659469509	0.0111419409048419	0.0112232021140423	0.00822563097005549	0.00804882341632866	0.00911427685653702	0.0119086030375968	0.0206921421343098
HT29_G1_5C_1	0.00400229411143795	0.00762796971571974	0.0197135326926474	0.00312441637097876	0.00728309686670988	0.0134685685720438	0.00795726679069578	0.00348027231669532	0.0149100427526966	0.00584009227734483	0.0120786906367065	0.00854865304030276	0.00365113504825434	0.00703668643635895	0.00759781758800991	0.00370356669759501	0.0126291323790107	0.0129430548481193	0.0101586945020715	0.00592101121278986	0.00879731256638745	0.0143205011140778	0.00516741174875573	0.00961038029416586	0.00832316765163458	0.00660430132052988	0.016533812893365	0.002925241853245	0.00506484072304012	0	0.0078587689933261	0.00640728055200559	0.00329026877342964	0.0124317761560051	0.0116499382177453	0.0165313279203321	0.0076620280929468	0.00748521063550841	0.0077962620893277	0.0073926596232958	0.00797898451219061	0.00563141831728292	0.00230964776796312	0.0111759839519928	0.00781790212547632	0.00659529961114114	0.0205633577899707	0.00680863637169294	0.00862975137178038	0.0165112757612788	0.0102951797293457	0.0103820588387566	0.0028036024989638	0.0113938151838114	0.0155071062187078	0.0161330795289983	0.0075535652200989	0.0147272039288512	0.00624621808442293	0.0119286694466928	0.0091396490151845	0.00941361388343095	0.0051333738520912	0.0106195425025441	0.00874556847981223	0.00877822962907967	0.00391357194991196	0.00668201940090695	0.00517744841263566	0.00415771080975729	0.00614216989706053	0.00669656124308509	0.0044792420901369	0.00548405798914535	0.00348903485148573	0.00278563517439955	0.00624251160683882	0.0117009882317394	0.00479907700430861	0.00732430756778445	0.00761825627332188	0.00999834130850299	0.00890333484568908	0.0116096526574336	0.00587103349671229	0.00840493482702279	0.00963648782306419	0.0105586125103151	0.018096126104625
HT29_G1_5C_2	0.0113677483231769	0.0110966557088491	0.0249394240150072	0.00989929355717408	0.00101605422782353	0.0205190973250589	0.00496868528787062	0.00780664684328667	0.0190900252024744	0.0135410848619166	0.0163395011765705	0.0129567978705121	0.0108110320922233	0.00946079991854244	0.0140556588164373	0.00933017171141113	0.00549134230455798	0.0145653291553031	0.00411632212414233	0.00634641891426652	0.0119711461441675	0.0210474566324012	0.0104823565898786	0.0132938638330885	0.00756530933702472	0.005122749526173	0.0198248156733989	0.00617643359790989	0.00515968685050025	0.0078587689933261	0	0.00534069728713711	0.0102617292633899	0.0056723715050206	0.0126640605572201	0.0089150586134944	0.0020332714060026	0.0113674719519619	0.00658919561827398	0.00380284524697508	0.00224212383957816	0.0104494714017907	0.00861032921473519	0.0120153018497301	0.00922782678542334	0.0114766356702564	0.0240365239647616	0.00198782058270243	0.0126977219084932	0.0204476616315749	0.00603211339261902	0.0167350478067003	0.0078078267348194	0.017422462684755	0.0202952966914712	0.0214495390292918	0.0117499109562317	0.0206254424641203	0.0111462605206131	0.0141063413492219	0.0140670359415617	0.0144076195622852	0.00475175168444657	0.01011004688526	0.0120315926492859	0.00382850760123458	0.00756091581429725	0.00237604528183202	0.00561137054521057	0.00939547530834342	0.00280882044887425	0.00333152562632084	0.00759125559275929	0.0107152007600091	0.0109227169624431	0.00756807508931279	0.0113013766343161	0.00672333310856108	0.00669741412853333	0.00128102856091554	0.00261947209303527	0.00292922945821077	0.00900415336472576	0.0118683790029881	0.00945990741369114	0.00958852709160749	0.0103379089095553	0.0142536180142966	0.0231409902842947
HT29_G1_5C_3	0.00830455543801472	0.00621476540528995	0.0197724681077982	0.00663166081459415	0.00507961629281565	0.0172600644947105	0.00321406918617954	0.00531412323704238	0.0138759925404773	0.010633574725751	0.0111887825160682	0.00801043696066955	0.00984940188306324	0.00422867482089502	0.00979889343262558	0.00552143899394116	0.00879834316301666	0.00938741877630836	0.00832621622814	0.0025613308517515	0.00678559638267255	0.0199884872605479	0.0106346146029757	0.00840337551173207	0.00938312396160102	0.00837793847538921	0.014504671190644	0.00543898569460277	0.00556871145674137	0.00640728055200559	0.00534069728713711	0	0.00795725153605126	0.00871135674951462	0.0074936233737521	0.0132907097639467	0.00362543826181822	0.00910435111092833	0.00364046834860731	0.00441747851601288	0.00436840299852366	0.00632318203776746	0.00580989356213869	0.00697757184534468	0.00396731712939242	0.0067698075482437	0.0187376591952564	0.00357941540778208	0.00808651562888861	0.015224948508717	0.00483938710912379	0.0125579503364025	0.00481091955588403	0.0127255970372686	0.0151214290571893	0.016355697984769	0.00674123218047056	0.0157546571495959	0.00648960380346425	0.00890870179417754	0.0102850113853225	0.00943312310908843	0.00171566194137715	0.00538781564003141	0.00696078159505723	0.0032745697558476	0.00367406601954963	0.00572140001802894	0.00785465122851862	0.00833989818291461	0.00635829505604344	0.00654705940258778	0.00884418949703567	0.00636551949280242	0.00979605058008786	0.00656615407282145	0.00904344893607548	0.0113060023963811	0.00221078629935194	0.00527936756850392	0.00428816075041436	0.00624491166655278	0.00748646013162807	0.00689132689265472	0.00474051432830325	0.00451273337606113	0.0053098941228533	0.00906259695729014	0.0179522628504457
HT29_G1_5D_1	0.00241499703689764	0.00655134003088568	0.0179336678190209	0.00298069166864401	0.00989122337192517	0.0129632182999062	0.0103037533447422	0.00596131258252396	0.0140552819773216	0.00403529190350299	0.0104509357186225	0.00828287661241447	0.00488891804513387	0.00740273500747461	0.00612917767365808	0.00403790606795573	0.0142698184751285	0.0122033344897639	0.0131380822973185	0.00799080748372538	0.00795968556381745	0.0145880688487634	0.0073828997037088	0.00984652329861339	0.0116046631282753	0.00957509312930093	0.0156546257334036	0.00613400140258996	0.00825957723302655	0.00329026877342964	0.0102617292633899	0.00795725153605126	0	0.013897345175747	0.0118113851927464	0.0185552349198561	0.00971878433739561	0.00961581657394689	0.00815517430966068	0.0101915968580855	0.0105435214867314	0.00643974798004927	0.00226408643949721	0.0107775928914347	0.00853223884213091	0.00557634724574658	0.0189625098429733	0.0088718810265902	0.00909650832982898	0.0147239736950644	0.0112779863353595	0.00971219522657117	0.00479406099123966	0.00998108707509427	0.0137043404672234	0.0143214816885079	0.00675122181959475	0.0131394858654418	0.00597666280596495	0.010981740190798	0.00992919409422164	0.00827583146495038	0.00725531992006899	0.0107837050719328	0.00895458953602943	0.0107887784370352	0.00540736385913424	0.00957668114552564	0.00712315409653328	0.00679129157733419	0.00878506995939447	0.00973976746150219	0.00735353162321307	0.00437291691924619	0.00426488244684775	0.00309620886269056	0.00816703137096915	0.0147519604254245	0.00613716104396661	0.0100089943044303	0.0102801601953818	0.0125810580875631	0.0080624318847052	0.0120903841651001	0.005409589648356	0.00932442906794627	0.010455092194021	0.0101816714998459	0.0164327210700234
HT29_G1_5D_2	0.0154030946467474	0.0135255970337147	0.0276223987806508	0.0141019677190695	0.0066712706994745	0.0253849023671626	0.00905714200838165	0.012858631236163	0.0221000647379555	0.0176562083539292	0.0186524970778988	0.0165885377991231	0.0156912814127169	0.0126657280588032	0.0178278884356703	0.013451501061156	0.00087327935901577	0.0159235745866525	0.00825930778651936	0.0107348041184604	0.0144150188272415	0.0262666977760576	0.0157277843275539	0.0170451683731132	0.0130569401051418	0.0101711754963695	0.0221918181670009	0.0114808969230412	0.0107757122722244	0.0124317761560051	0.0056723715050206	0.00871135674951462	0.013897345175747	0	0.0148164679973809	0.0056453498953028	0.00566150676656646	0.0167109849077107	0.00765004471360899	0.00886817279518372	0.0069773242255767	0.0148555406355288	0.0125318332124173	0.0132811842393368	0.0123486290487754	0.0147392671859257	0.0255904247924386	0.00607538520584399	0.0167942194919614	0.0222283135284501	0.00539746179272511	0.0210562030034136	0.012478090775383	0.0210292070341633	0.0227136832964714	0.0242132410378098	0.0148214898256809	0.0239974064650956	0.0149038213172389	0.015660673489371	0.0188211522407609	0.0176545837869707	0.00913102600021458	0.011198740036882	0.0155379602153607	0.00659526200923955	0.0118603096531075	0.00801414423729926	0.00943528535396313	0.014821212629958	0.00780389869606505	0.00887429593823968	0.0127606478623958	0.0140770870388706	0.0156377101772725	0.0110892830737537	0.016634069077036	0.0103336427010366	0.0105488464168002	0.0069203153824509	0.00759796546422458	0.00627394303650796	0.00885673692581579	0.0139639998973588	0.0124600248025924	0.0128457980479627	0.0132167600417145	0.0174454389130571	0.0258446418613276
HT29_G1_5D_3	0.0108865251619656	0.00595861016856795	0.0142628925671698	0.00967023184207848	0.0123819782172435	0.0165799859740534	0.00865843512410601	0.00966232597559406	0.00799983116789432	0.0125862732959704	0.0069186941573263	0.00561055913685336	0.0143028558980707	0.00462320697289313	0.00927391029078886	0.00837299185766005	0.0149294068479118	0.00359021669788482	0.0149840628135712	0.00746994125693627	0.00455092661940361	0.0224534834334604	0.015731363565811	0.00520379483321665	0.0150990858463204	0.0154499819994383	0.00766436116445017	0.0113405498271433	0.0117806336048117	0.0116499382177453	0.0126640605572201	0.0074936233737521	0.0118113851927464	0.0148164679973809	0	0.0194675214359603	0.0108030583953695	0.0112067010087078	0.00850546042232189	0.0106962790772902	0.011189218638423	0.00747629837807258	0.0100595192260069	0.00334653741242437	0.00399607139586567	0.00674119187131793	0.0121742128873639	0.0109942825277558	0.0062136159913037	0.00962559515456564	0.00955503077625525	0.0108526898553485	0.0091748485951742	0.00982127188810545	0.0100238501276168	0.0114906409814232	0.00557790122903456	0.0116999926985935	0.00659446442985335	0.00403877466375147	0.0094877168236793	0.00662834059261018	0.00866316357883243	0.00410684962915576	0.00422021924045132	0.00939928844650513	0.00786891210100475	0.0129149558709607	0.014928857496652	0.0127450670673985	0.0137698899256716	0.0136064546679231	0.0150820895349365	0.00764948898621586	0.0141585421644719	0.0122298576406263	0.0115375243997636	0.0181312207306611	0.00734421918206629	0.0125360639219925	0.0110506442612479	0.0126393390614489	0.0117355833893892	0.00131253409485025	0.00651669752219591	0.00376150936573044	0.00277684726401605	0.00449457260015621	0.0124278522079534
HT29_G1_5E_1	0.0200185080382739	0.0188012586538084	0.0328091619022181	0.0186513142159515	0.0097279253629728	0.0294206728528628	0.0124889152970528	0.0166963244171573	0.0269175920323746	0.0221920261663319	0.0239454392631708	0.0212907852176211	0.0192988024612689	0.0174654752942078	0.022681181193696	0.0180555754248218	0.00505569448054825	0.0210441149051989	0.00895948733716019	0.0147392384078198	0.0195992802643132	0.0292416918103664	0.0185928935201213	0.0214811808077655	0.0144971020383897	0.0121603462059234	0.0270642074879582	0.0150107179681044	0.0137129009097138	0.0165313279203321	0.0089150586134944	0.0132907097639467	0.0185552349198561	0.0056453498953028	0.0194675214359603	0	0.00980924887274094	0.0198696080972459	0.0130794891805803	0.0117405194264037	0.0100548950456842	0.0191785420037424	0.0171763129636004	0.0184260581727872	0.0169835827599078	0.0197673415609953	0.0308038921898391	0.0102880443923034	0.0211074228209373	0.0275769233922147	0.010589576679979	0.0255297928894548	0.0166875749561443	0.025936574885287	0.0279870805852391	0.0294185906097078	0.0198647802979645	0.0289999540048742	0.0196628313418034	0.0208989273376261	0.0227167722658027	0.0226513553519638	0.0133544252159675	0.0162088585194845	0.0201246041193634	0.010499377188226	0.0162848695124651	0.0106749252443875	0.0127213948140837	0.0180606805152376	0.0107240498427966	0.0111782076645072	0.0154729912108752	0.0190808657386993	0.0194027365869337	0.0155741112978494	0.0200290064054785	0.00971143105475825	0.0151559438081402	0.00979926786217688	0.0106168207294197	0.0083436446842509	0.0143614170409892	0.0184397105358466	0.0175451632061899	0.0172698393292075	0.0176090416034981	0.022205952020123	0.0309963868700688
HT29_G1_5E_2	0.0106803063585097	0.00947582369174028	0.0233576862693129	0.009129159225014	0.0023272680391651	0.0199889245703982	0.00388083632498506	0.00732080501826914	0.0174950909968628	0.0129702323261632	0.014665302883158	0.0115583895992483	0.0109800646819332	0.00784674820218598	0.0129605530590928	0.00835260627142816	0.00561089914647795	0.0126157839644647	0.00565847235207765	0.00518242490957576	0.0102589077404583	0.0213868242426524	0.0110953910634145	0.0119029245105377	0.0086206635050953	0.00665707816783745	0.0180606561463636	0.00621541929060027	0.00552906570834878	0.0076620280929468	0.0020332714060026	0.00362543826181822	0.00971878433739561	0.00566150676656646	0.0108030583953695	0.00980924887274094	0	0.0110797151154047	0.00483086394443043	0.00369405431007663	0.00215202736037036	0.00942891846436003	0.00787930499144497	0.0100409142219952	0.00754416687350991	0.0100986311272161	0.0221752685867446	0.000979639088121482	0.011463201666257	0.0186628131265741	0.00426838210885892	0.0157630508367135	0.00711106815366371	0.0161594617802848	0.0186536719916611	0.0199068648843563	0.0102323366793108	0.0192690388516443	0.0098675490362626	0.0122069718087324	0.0132349965467389	0.0129592072221826	0.00359413609340459	0.00809272883730441	0.0105346633663538	0.00219997512564429	0.00651538453504688	0.00366335684346038	0.00653064858646099	0.00954100201436948	0.0042128325371141	0.00470635158039547	0.00848632169362546	0.00945955094004255	0.0110109747151333	0.00729132471702226	0.0110493036960898	0.00859145128020557	0.00535454873431246	0.00263792441813397	0.00257527303121211	0.00344150269870409	0.0078759742042983	0.0100092463574438	0.00797696574229416	0.00795823786816144	0.00862102762085711	0.012680296178979	0.0215464097927375
HT29_G1_5E_3	0.00812788560510123	0.0106256837320608	0.0187656304827558	0.00704090238353075	0.010409029978047	0.0106853744280846	0.00845149397370881	0.00459409540036824	0.0129697315616846	0.00896674942618267	0.0131274320441454	0.00777323286968637	0.00738874524698116	0.0082826225861227	0.00875308123525866	0.00678207976817354	0.016575907436033	0.0138580164473044	0.0115052764500786	0.00663969176905606	0.0106075689546195	0.0131451815136567	0.00726774488462279	0.00734098854452165	0.00739909769868311	0.00994129219166578	0.0150199870970135	0.00614606367477936	0.00646328564403444	0.00748521063550841	0.0113674719519619	0.00910435111092833	0.00961581657394689	0.0167109849077107	0.0112067010087078	0.0198696080972459	0.0110797151154047	0	0.0123205598797466	0.00825024004007143	0.0100231814131751	0.00505789457659907	0.00821366424784362	0.0128290349773405	0.00837680659241323	0.00887732215896896	0.0202890450693999	0.0107484329146639	0.00605117856053799	0.0170929970208849	0.0138756865597015	0.0082757300573398	0.00580199621022559	0.0107865438233278	0.0156223508360206	0.0157709759993268	0.00917908706227211	0.013714312252769	0.00727725063928305	0.0132898850320813	0.00437096217653972	0.00974064643620228	0.00797296650268782	0.0124597127769804	0.00768164171996075	0.0108503847912007	0.00648178051816736	0.00953243737805451	0.0113326238304139	0.00429312143846589	0.010470495849211	0.00926681173307028	0.00818134066776229	0.00875016312313088	0.00783260801893275	0.0101694336160368	0.00178656896601641	0.0130934755946438	0.0077493328629982	0.0102732150354109	0.00940101410628898	0.011724011073414	0.0151162077620729	0.0110718434081136	0.00919110922746976	0.00802306508857939	0.00896550733060276	0.00942879784685462	0.0171527976790147
HT29_G1_5F_1	0.00916655993136127	0.00591701594371476	0.0200536358641574	0.00794110664483001	0.00684766572123117	0.0191607894025539	0.00651962096835446	0.00809780804147808	0.0149084406505495	0.0114636081332875	0.0110543162293275	0.0095912924693691	0.0114304632774493	0.005817467185145	0.0107256968469874	0.0070917502094953	0.00807662885065557	0.0090478954499668	0.0104607351366902	0.00609781153308845	0.00690709210416993	0.0219355134838507	0.0126647868754739	0.010451070742614	0.0123681434591038	0.0101826558401644	0.0151488769734249	0.00793981379558094	0.008485369221634	0.0077962620893277	0.00658919561827398	0.00364046834860731	0.00815517430966068	0.00765004471360899	0.00850546042232189	0.0130794891805803	0.00483086394443043	0.0123205598797466	0	0.00749621726561221	0.00667651684172261	0.00867173846687689	0.00662068119479368	0.00647328692411776	0.00594790235209669	0.00741573687244329	0.0184307645970978	0.00469988769345927	0.0103909379263694	0.0147911321406947	0.00338982581191478	0.0142550850557119	0.00710859645442607	0.0136768764947548	0.0151240173666264	0.016608980443693	0.00742510053714656	0.0165090133910594	0.00795129597908055	0.00845711807078054	0.0129376115615288	0.0102425504022605	0.00482050924398108	0.00501046940168332	0.00881763070036127	0.0051756080077648	0.00604627230015071	0.00782588723264203	0.00832797068656281	0.0109301674927083	0.00769439123667579	0.00875119432301241	0.0107225031863417	0.00692109074650871	0.011168819778861	0.00658003375605354	0.0119468020656489	0.0132662116080938	0.00460272227142755	0.00716009838627156	0.00687727562200191	0.00810421262909253	0.00421103882785006	0.00813717247736413	0.00515244868815357	0.00682798770977715	0.00733823853651499	0.0103893780931511	0.0183031132286398
HT29_G1_5F_2	0.0104761460163915	0.01028024886239	0.0230210971040215	0.0087635294914355	0.00297531222387358	0.0181968740161805	0.00220777585903709	0.00568152670479399	0.0167411436395012	0.0125721450984154	0.0149781021019246	0.010754467876781	0.0100143493270143	0.00775465863931808	0.0124986439602183	0.00795380958240623	0.00857377825129004	0.0133044496020883	0.00446311404757906	0.00383631971788557	0.0107354211408012	0.0195068543206336	0.0095696777558534	0.0106561278703389	0.00567602519771903	0.00585784524020247	0.0176554505808343	0.00484043628054371	0.00319303049371618	0.0073926596232958	0.00380284524697508	0.00441747851601288	0.0101915968580855	0.00886817279518372	0.0106962790772902	0.0117405194264037	0.00369405431007663	0.00825024004007143	0.00749621726561221	0	0.0018935524426214	0.00814151639931385	0.00813967288462809	0.0110456547800486	0.00727159534089896	0.0101869985035016	0.022435835603912	0.00384598819820762	0.00998416820835587	0.0190783183809351	0.00732436956198589	0.0144071668467526	0.0062147405220303	0.0154739797068189	0.0186888014162493	0.0196795378772497	0.0102995213931782	0.0186187129077916	0.00936330300352416	0.0129586651451103	0.0110967211959892	0.0126363333012271	0.00349439876811297	0.00930974306949322	0.00966913279333487	0.00353782945636854	0.00593163764153284	0.00297345580313782	0.00750454333541553	0.00752308970949093	0.004747364107486	0.00350952332850558	0.0073792213050272	0.00968462778209599	0.010267205435965	0.00833763418897806	0.00862510815996478	0.00744728286500655	0.00542788123253443	0.00285933505590023	0.00128128307680444	0.00350995343264813	0.010901678297725	0.00984792058288056	0.00856222042856009	0.00726583796345204	0.00802943808726724	0.0120091450194854	0.0212004225685966
HT29_G1_5F_3	0.0111936134454435	0.0105249531023515	0.023878342058387	0.0095377954973926	0.0017998418190795	0.0196651890843941	0.00289612313483259	0.00694211323832984	0.0177195741993347	0.0133938180600231	0.0154943760357349	0.0117555194412221	0.0109137160868088	0.00834607745872197	0.0133971422540437	0.00874345325914398	0.00668400281950257	0.0135005521600501	0.00404407579525384	0.00485790289612024	0.0111199986571192	0.0208420325959789	0.0105842102499113	0.0118173467931454	0.00693072460856115	0.0059710273024819	0.0184318812582347	0.00581580441581611	0.00444121576283599	0.00797898451219061	0.00224212383957816	0.00436840299852366	0.0105435214867314	0.0069773242255767	0.011189218638423	0.0100548950456842	0.00215202736037036	0.0100231814131751	0.00667651684172261	0.0018935524426214	0	0.00934004192541966	0.00858266627811784	0.0110531027237041	0.00788153660878002	0.0107951571377339	0.0229369229771092	0.00257558147644395	0.0112601260819899	0.0195386583803626	0.00599215922441466	0.0157049283337964	0.0071639067313913	0.0164902817902685	0.0193584593900454	0.0204881662467763	0.010903772035072	0.0196283053983125	0.0102325079776351	0.0131673810492217	0.0126679183366847	0.0134537598477191	0.00384678214382551	0.00911734716439226	0.0106467830574473	0.00248862846825163	0.00674326454699004	0.00271555174154719	0.0071024182033757	0.00887203730726284	0.00418995907991075	0.00362189996856483	0.0080355423757484	0.0102231536486516	0.0110858619128879	0.00829249127559386	0.0102498863104305	0.00722051577595318	0.0058881031335379	0.00183997001945621	0.000640871902116313	0.00213952501612468	0.00992352159098112	0.0102976474000317	0.00889364565736319	0.00804032640837604	0.00871437642571078	0.0129250092168997	0.0220514702111488
HT29_G2_4G_1	0.00481914159639336	0.00562576382249086	0.0154762445526174	0.00347337137303981	0.00975524782901456	0.0110332652147037	0.00745419076483524	0.00342728291974824	0.00980003016909038	0.0063686129683228	0.00845776603698726	0.00345888354812375	0.00719334495845819	0.00383716211323875	0.00476141417677028	0.00260705642443555	0.0149488415128169	0.00937386790235644	0.0123124039407858	0.00467413926549735	0.00566604796594288	0.0152046022528041	0.00866698753089109	0.0040707164783769	0.0100928829403199	0.0106205944949292	0.0115512392377958	0.00571347774915584	0.00699560902389526	0.00563141831728292	0.0104494714017907	0.00632318203776746	0.00643974798004927	0.0148555406355288	0.00747629837807258	0.0191785420037424	0.00942891846436003	0.00505789457659907	0.00867173846687689	0.00814151639931385	0.00934004192541966	0	0.00481297233076096	0.00837045013787571	0.00450099889092892	0.00385144300083194	0.0163009397631342	0.00903611498383329	0.00300082056120152	0.0127064979685978	0.0109664493783346	0.00638725732855644	0.00319750822148742	0.00742711906621287	0.0115442476985181	0.0121086119955387	0.00414867003612508	0.0106450789497745	0.00224244591969326	0.00858123201939986	0.00437607790228475	0.00524192752185549	0.00584138672730228	0.00845212496114309	0.00362283196886716	0.00919306183351458	0.00309178491530435	0.00943789171036223	0.0103284475191278	0.00573644346044653	0.00996152221958698	0.009647327435913	0.00892750940812547	0.00390815937818931	0.00716384069459249	0.00754311527082627	0.0045479276108071	0.0146150199815967	0.00436394221352411	0.00978980617808182	0.00888371341292873	0.0113962766083415	0.0111951134344495	0.00768655717905465	0.00442034366905357	0.00461938554112614	0.00572064164705872	0.00546788022190488	0.0137477641400775
