	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5F_1	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5A_3	0.0226198747709816	0.00742735142682856	0.0141927304721162	0.0037116649044106	0.00485514916365357	0.00769328877029405	0.00726177951446889	0.0146612028413966	0.00797873649619488	0.0105833288574104	0.00258272790688051	0.0248199284272455	0.0154992679613267	0.0122390182046309	0.00124577330943309	0.0150361440536661	0.00624397027054643	0.00119733612088042	0.0238199010457918	0.015203042149207	0.0030119328474009	0.023801563769789	0.0063194733155245	0.00553802135439158	0.00126718602823912	0.0167568321098114	0	0.0087255693577731	0.0280554605032184	0.00840168647586181	0.0175674557705286	0.0145447494242541	0.0038017144731409	0.0169639937959606	0.0052001442706328	0.0313622306284496	0.00586377372799545	0.00416976383532824	0.0288426970137136	0.0064847056205594	0.00582825113052357	0.0116774091997372	0.0133007572375236	0.000562402531206874	0.00118654602894802	0.00745318957437741	0.00227300868385374	0.000799156770394104	0.0131536563152076	0.00957868840585637	0.00165729206731797	0.00109215193203152	0.00240404065647399	0.0136210600981936	0.0145635433653232	0.0112977159602275	0.00616113847250608	0.0035368244667599	0.00592153255877507	0.0117520110364827	0.0255626906220762	0.0226301779986881	0.0138277744848904	0.0301286318049942	0.0147461285337859	0.0116932191029482	0.0220291184317977	0.000909702646042317	0.00800579426951183	0.0100569273663492	0.00504176001557144	0.0196830949013615	0.0164152369385285	0.00432940283129546	0.0271323383572448	0.0209752475588703	0.00857870435426272	0.0231994447593776	0.0182534786013757	0.00685377135475999	0.0155413479753511	0.00570072291162484	0.0146175453045563	0.0121925779449195	0.0090322792633092
HT29_G1_5B_1	0.0138957389783713	0.0161523510655766	0.0229167407993289	0.00501399150131647	0.00387050795604113	0.0164182580766415	0.00146383932717756	0.00593603461958109	0.0167036724723399	0.00185785062185499	0.0113081594846557	0.0335414479195537	0.00677418200620513	0.00351364770068805	0.00997128417268853	0.00631101185968369	0.0149690964858009	0.00992284953515612	0.0150959691085394	0.00647792639735439	0.00571371708180616	0.0150776286236123	0.0024061669159182	0.0031876303713253	0.00745842768338199	0.00803188137217826	0.0087255693577731	0	0.0193323472555656	0.017126571593854	0.00884259965369247	0.00581957026902835	0.012527058787609	0.00823906668428018	0.0139253707902978	0.022639862760482	0.00286187389568191	0.0128950789839967	0.0201197528253158	0.00224093145465527	0.0145534185649419	0.00295199936300548	0.00457546889206664	0.00816318839244504	0.00753906531372569	0.00127242391905308	0.0109984601547261	0.00792644233338726	0.0218778482622479	0.000853156971786486	0.00706833223566155	0.0098176708089469	0.0111294838237112	0.0223451716916447	0.00583836596635873	0.0200222053687449	0.0148862730350899	0.005188830751231	0.00280411423465882	0.0204764308145438	0.0168390769064197	0.0139060439031693	0.00510253069827369	0.0214059750689393	0.00602096836204563	0.0204176480080958	0.013304886877057	0.00963523074769564	0.000719801886731178	0.0013314201066079	0.00368389606152352	0.0109585131296076	0.00769024807707626	0.00439625547828844	0.0184090335857146	0.0122508527238189	0.000146870858288987	0.0144754058628183	0.00952870711312404	0.0155788340553315	0.00681626631662156	0.00302492688859557	0.00589237296964354	0.00346720408007948	0.0177570852837909
HT29_G1_5B_2	0.00543734464087927	0.0354788924250676	0.0422391930010098	0.0243451199480466	0.0232019598696779	0.0357446575673389	0.0207958840200566	0.0133970955672905	0.0360299179816313	0.0174748179330341	0.0306370190319689	0.0528554131030649	0.0125590019376424	0.0158192484726517	0.0293006953223634	0.0130221441006999	0.0342962506082666	0.0292522799591757	0.00423700056956804	0.0128552401378458	0.0250446342322638	0.00425534300400061	0.0217379936741292	0.0225192625801677	0.0267887736038635	0.0113013571405435	0.0280554605032184	0.0193323472555656	0	0.0364525856990007	0.0104906574930711	0.0135135513442489	0.0318553823312123	0.0110941778216774	0.0332530403741739	0.00330823748647786	0.0221935887287824	0.0322232344679379	0.000787558794635958	0.0215727977428523	0.0338807807840147	0.0163808257827956	0.0147575442835572	0.0274932855327429	0.0268693832962348	0.0206045106604063	0.0303274508569432	0.0272566242059128	0.0412009939275005	0.0184793465132608	0.0263988113893693	0.0291471429177207	0.0304584192870384	0.0416680083798321	0.0134947570488273	0.0393465302879547	0.0342134689174138	0.0245199073538789	0.0221358434900581	0.0398004740914779	0.0024936780773556	0.00542703885586607	0.0142305321834287	0.00207405644125013	0.0133121679072821	0.0397417279889997	0.00602824263672896	0.0289647746076761	0.0200520058250755	0.0180011645026437	0.0230153981994041	0.00837473188873944	0.0116429787044818	0.0237275620275017	0.000923478415103242	0.00708234189722656	0.0194791897273308	0.00485762618798834	0.00980455570843741	0.0349056761937589	0.0125169199591168	0.0223566006380715	0.0134407540346654	0.0158656864600481	0.0370827471631432
HT29_G1_5B_3	0.0310184089430033	0.000974368937385062	0.00579143258084401	0.0121131440921458	0.0132565393647995	0.000708423236123373	0.0156629441522247	0.0230613537590146	0.000422965794480986	0.0189840977448344	0.00581902846894283	0.0164201980312384	0.023899274042702	0.0206395536232571	0.00715595455160577	0.0234362309202006	0.00215777919062497	0.00720439039766166	0.0322181451687202	0.0236031001153743	0.0114134606761276	0.0321998124149754	0.0147207324313312	0.0139393528130914	0.00966881582347454	0.0251566095444548	0.00840168647586181	0.017126571593854	0.0364525856990007	0	0.025967078652385	0.0229449199890454	0.00460005347868491	0.0253637322667283	0.00320161992323871	0.0397583803540484	0.0142650756935157	0.00423200489665082	0.0372395980307642	0.0148859487416246	0.00257350542336042	0.0200780264935635	0.0217011303714517	0.00896406566175394	0.00958817986792128	0.0158543340556321	0.00612874255590311	0.00920080920853562	0.00475226492119658	0.0179795872548352	0.0100589014643491	0.0073095715966666	0.00599771286450582	0.00521970946786591	0.0229637107672437	0.00289618353871618	0.00224061253146579	0.0119383162226342	0.0143228291958385	0.00335051006695401	0.033960492233871	0.0310287097314448	0.0222280634339723	0.0385251557933635	0.0231462650496534	0.00329171395127512	0.030427790981502	0.0074920154550162	0.016406878734056	0.018457765455368	0.0134431345790946	0.0280822881005813	0.0248150778208169	0.0127308354072907	0.035529719983389	0.0293741597132113	0.0169797237405252	0.0315978403444649	0.0266529663137138	0.0015479647613337	0.0239413466251281	0.0141020397581826	0.0230177036014512	0.0205931202381492	0.000630619519664053
HT29_G1_5C_1	0.00505345656765326	0.0249930536611199	0.031755889426939	0.0138562694673841	0.012712880119627	0.0252589082373586	0.0103063694501446	0.00290664378816855	0.0255442655702189	0.00698480857826052	0.0201496952850352	0.0423772092158768	0.00206848153569731	0.00532903768828891	0.0188130095274329	0.00253166068567507	0.0238100239157625	0.0187645814321464	0.00625379530602439	0.00236474312771286	0.0145559312892923	0.00623545306619964	0.0112486416758988	0.0120300528933959	0.0163004625916304	0.000810747923593463	0.0175674557705286	0.00884259965369247	0.0104906574930711	0.025967078652385	0	0.00302310969936347	0.0213684066079426	0.000603555599443427	0.0227664850661241	0.0137986587908852	0.0117043188917356	0.0217363671959787	0.0112781701882	0.0110834165246536	0.0233944216950403	0.00589067997119299	0.00426722003730502	0.0170051426142396	0.0163810912313395	0.0101149642713382	0.019840041411383	0.0167684241914098	0.0307172655504352	0.00798947400084316	0.0159104097577774	0.0186594168346565	0.019971045963123	0.0311844694869317	0.00300431375852371	0.0288620753029136	0.0237272156842313	0.0140310932220363	0.0116465631112916	0.0293161931661525	0.00799708333841554	0.00506376237096264	0.00374015615817479	0.0125645788969612	0.00282170882978257	0.0292574243995372	0.00446255566275777	0.0184770010269272	0.00956236984967218	0.00751122546843902	0.0125262824236946	0.00211601863193143	0.00115239193532275	0.013238585869641	0.00956722503012964	0.00340844211386329	0.00898946443772771	0.00563317432343418	0.00068613716305511	0.0244196473572533	0.00202639631084531	0.0118673607605023	0.00295030603766598	0.00537548091811435	0.0265974607555058
HT29_G1_5C_2	0.00807650369487812	0.0219708193315236	0.0287342475130725	0.0108333955823375	0.0096899636513942	0.0222366942407586	0.00728337712924657	0.000116466435926645	0.022522073665153	0.00396174196320506	0.017127132222041	0.0393568209989645	0.00095463121861849	0.00230594708072852	0.0157903695401553	0.000491450939844982	0.0207877020081801	0.0157419387690446	0.00927681619802693	0.000658368981334054	0.0115330855522474	0.00925847439167007	0.00822567683837283	0.00900711300959243	0.0132776939838136	0.00221236454638957	0.0145447494242541	0.00581957026902835	0.0135135513442489	0.0229449199890454	0.00302310969936347	0	0.0183459188578571	0.00241955635510824	0.0197440898278229	0.0168214165522423	0.00868136836719083	0.0187139031592631	0.0143010345575154	0.0080604466621456	0.0203720701431305	0.00286759653503735	0.00124411857473671	0.013982407984579	0.0133583264287655	0.00709196671517093	0.0168174600005778	0.0137456779659942	0.0276955224071508	0.00496642616091041	0.0128876230420897	0.0156367683875554	0.0169484722757941	0.0281627714156944	1.87960273807345e-05	0.0258401606446001	0.0207048878235936	0.0110082262212914	0.00862361073566323	0.0262943193929847	0.0110200584327105	0.00808680929139438	0.000717050616950913	0.0155873911818368	0.000201401749964423	0.0262355452952562	0.00748561411059144	0.0154543426337549	0.00653935783593068	0.00448816829267025	0.0095033594072754	0.00513911159715301	0.00187072109541267	0.0102156884547058	0.0125901511180376	0.00643151813503882	0.00596643846351425	0.00865620932121493	0.00370924293880379	0.0213973699880346	0.000996716513120592	0.00884441551933762	7.2803994112959e-05	0.0023523908660099	0.0235753527831783
HT29_G1_5C_3	0.0264203817641763	0.00362569364736153	0.0103913294444401	0.00751332156669737	0.00865677664367107	0.00389163735150336	0.0110633282497715	0.0184623645112449	0.00417709224161226	0.0143847306895691	0.00121899314984103	0.0210193395378351	0.0193003721992878	0.0160403304218321	0.00255594780984571	0.0188372803673934	0.00244228784911967	0.00260438486067825	0.0276202883691209	0.01900416699989	0.00681360473628877	0.0276019529625674	0.010121055671205	0.00933962887199584	0.00506888714078262	0.0205578450459005	0.0038017144731409	0.012527058787609	0.0318553823312123	0.00460005347868491	0.0213684066079426	0.0183459188578571	0	0.0207649911037494	0.00139844505986799	0.0351617428728631	0.00966537105699316	0.000368052578389825	0.0326425249796536	0.0102862823398164	0.00202656146814824	0.0154787530288687	0.0171020062970202	0.00436411189407631	0.00498824818941279	0.011254731043454	0.00152871305247895	0.00460086359072565	0.0093522029085041	0.0133801393163822	0.00545898773219313	0.00270956871664584	0.00139768084134833	0.00981962966660465	0.0183647115495434	0.00749618074998344	0.00235945454967268	0.00733848512119924	0.00972312803640059	0.00795049446189521	0.0293628945133303	0.0264306839875375	0.0176289905505297	0.0339283015396129	0.0185472845084009	0.0078917000660753	0.0258296823396452	0.00289201731590257	0.0118073139349523	0.0138583554146502	0.00884338222830928	0.0234838717505055	0.0202162752818437	0.00813104438988628	0.0309323673296794	0.0247759097141713	0.0123802001218857	0.0269998946340782	0.0220543749050167	0.00305210088546586	0.0193424492575096	0.0095023253940851	0.0184187098911848	0.015993892823347	0.00523066447680375
HT29_G1_5D_1	0.00565700344387729	0.0243896914455775	0.0311526505016968	0.0132527712801145	0.0121093725787455	0.0246555502786997	0.00970284497174106	0.00230309025228747	0.0249409122339885	0.00638126679054134	0.0195462638383216	0.0417742284303644	0.00146492686944154	0.00472548987562837	0.0182095617283832	0.00192810659025883	0.0232066433366223	0.0181611330628368	0.00685733783953143	0.00176118881120796	0.0139524392429687	0.00683899567258314	0.0106451233869061	0.0114265401687763	0.0156969872433345	0.000207192376012172	0.0169639937959606	0.00823906668428018	0.0110941778216774	0.0253637322667283	0.000603555599443427	0.00241955635510824	0.0207649911037494	0	0.0221630890711423	0.0144021544140993	0.0111008037999344	0.02113295669972	0.0118816852176903	0.0104798971092773	0.0227910348886464	0.00528713400915332	0.00366366926548021	0.01640167457432	0.0157776167027895	0.0095114386050428	0.0192366060712076	0.0161649536601617	0.0301140056456372	0.00738593671073549	0.0153069305038092	0.0180559672323172	0.0193676122623815	0.0305812189267826	0.00240076038275942	0.0282587797804044	0.0231238338550502	0.0134275965394631	0.0110430476068834	0.0287129061429809	0.00860061802830833	0.00566730921357349	0.00313660417888196	0.0131680844863835	0.00221815515952683	0.0286541362684526	0.00506610435840493	0.0178735493031124	0.00895884088496588	0.00690768595781895	0.0119227734364274	0.00271957246871749	0.000548836530536566	0.0126350825244545	0.010170751106472	0.00401199353182024	0.00838593225871843	0.00623671921035114	0.00128969249082826	0.023816276123023	0.00142284159924048	0.011263846845041	0.00234675257262477	0.00477193325099558	0.0259941249581619
HT29_G1_5D_3	0.0278182767524388	0.00222725488688438	0.00899295798101404	0.00891171520057522	0.0100551549542097	0.00249319986321886	0.0124616679388319	0.0198605321589128	0.00277865624289178	0.0157830030207398	0.00261743573763047	0.0196212242453925	0.0206985153646028	0.0174385631520316	0.00395438505323514	0.0202354371862612	0.00104384477458993	0.00400282185890908	0.0290181345437983	0.0204023189337406	0.0082120067794919	0.0289997998981458	0.0115194115075849	0.0107379970993842	0.00646730693687232	0.0219559495913342	0.0052001442706328	0.0139253707902978	0.0332530403741739	0.00320161992323871	0.0227664850661241	0.0197440898278229	0.00139844505986799	0.0221630890711423	0	0.0365592370782204	0.0110637342295348	0.00103039277587547	0.0340401453577927	0.0116846354399679	0.000628117398945052	0.0168769996382155	0.01850021154044	0.00576253755413962	0.00638666869463987	0.0126530672918582	0.00292715464676756	0.00599928736510614	0.00795381634566477	0.0147784337288246	0.00685740395846147	0.00410800517018314	0.00279612287399509	0.00842124968009485	0.0197628819846506	0.00609777154236251	0.000961011255420376	0.00873688092525091	0.011121490296187	0.00655209028644427	0.0307606662555503	0.0278285785651908	0.0190271815458954	0.0353258585893921	0.0199454497209592	0.0064932952207688	0.0272276006242779	0.00429045278439516	0.0132056399464393	0.0152566394997609	0.0102417578524748	0.0248818777437295	0.0216143905406812	0.00952942998888685	0.0323300684663465	0.0261738683510036	0.0137785150448894	0.0283977662961779	0.0234524305579801	0.00165365975956746	0.0207405911670335	0.0109006911165079	0.0198168787866346	0.0173921267185797	0.00383223508903201
HT29_G1_5E_1	0.00874550501832735	0.038784813427692	0.0455441638350602	0.0276522399812102	0.0265091778586193	0.039050544431881	0.0241032931574011	0.016704966591098	0.0393357679133732	0.0207824577314079	0.0339435165887319	0.0561585404742111	0.0158669134581613	0.0191269890166441	0.0326073369731805	0.0163300335367288	0.0376023203647911	0.0325589267094621	0.00754518629216228	0.0161631376163461	0.0283516920450864	0.00756352837495133	0.0250453303851433	0.0258265368706234	0.0300956687062114	0.0146093249692165	0.0313622306284496	0.022639862760482	0.00330823748647786	0.0397583803540484	0.0137986587908852	0.0168214165522423	0.0351617428728631	0.0144021544140993	0.0365592370782204	0	0.025500889299836	0.0355295525802146	0.00252068188672022	0.0248801473782028	0.0371869015772274	0.0196885332093826	0.0180653444860944	0.0308001118339314	0.0301762706163291	0.0239119341307491	0.0336339823689361	0.0305634738170186	0.0445061218266752	0.0217869205784522	0.0297057438119499	0.032453800712726	0.0337649364760258	0.0449730661306136	0.0168026231985191	0.0426519286281341	0.0375195488935038	0.0278270120025587	0.0254431486820415	0.0431058074267866	0.00580189218689156	0.00873519947113072	0.0175383605689723	0.00123418515848762	0.0166200431433364	0.0430470697803161	0.00933638879263803	0.0322714514661163	0.0233594699586268	0.0213087702934847	0.0263226317368699	0.0116828101504735	0.0149509317663723	0.0270347355515185	0.00423170959940286	0.0103904598150585	0.0227866948964392	0.00816579939838003	0.0131125836052898	0.0382116699396333	0.0158248334502442	0.0256638881012819	0.0167486228835555	0.0191734243065327	0.0403884581755364
HT29_G1_5E_2	0.0167572672109207	0.0132908088759951	0.0200555836510419	0.00215213403003254	0.00100863999335987	0.0135567282180882	0.00139803766863548	0.00879783017570023	0.013842156102693	0.00471971129297742	0.0084464322044756	0.030681202579248	0.00963595809252894	0.00637548788530336	0.00710951890010662	0.00917279896028931	0.0121075021779328	0.00706108299148597	0.0179574412196604	0.00933970960127855	0.00285186801130182	0.0179391016231177	0.000455708642892882	0.00032575805222854	0.00459660614122435	0.0108936243802896	0.00586377372799545	0.00286187389568191	0.0221935887287824	0.0142650756935157	0.0117043188917356	0.00868136836719083	0.00966537105699316	0.0111008037999344	0.0110637342295348	0.025500889299836	0	0.010033404118614	0.0229809458849355	0.000620944551042766	0.0116918070124204	0.00581384741206211	0.00743729165009008	0.00530138064552311	0.00467724527178	0.00158945303960173	0.00813672357292236	0.00506462978007769	0.0190166222510686	0.00371502608089964	0.00420650372072017	0.00695590153038575	0.00826775114025067	0.0194839762164327	0.00870016365697025	0.0171608651865824	0.012024675247174	0.00232697523784056	5.77599061853132e-05	0.0176151175362324	0.0197004602374326	0.0167675716713204	0.00796434356680279	0.0242670853366989	0.00888276203917809	0.0175563312100482	0.0161664412298087	0.00677345680746251	0.00214207434234633	0.00419328557616455	0.000822026766819365	0.013820161340198	0.01055200052786	0.00153439184142697	0.0212703296240393	0.0151124511942204	0.00271500364032048	0.0173369075023908	0.0123904047410332	0.0127172660434491	0.00967804137096247	0.000163053741707412	0.00875416948341817	0.00632904495059116	0.0148956209741575
HT29_G1_5E_3	0.0267882951245427	0.00325764349025299	0.0100232984232646	0.0078813621924588	0.00902481347718516	0.00352358758520642	0.0114313554249731	0.0188303479627179	0.00380904292747156	0.0147527408355455	0.00158704533442147	0.0206513781712901	0.0196683493833083	0.0164083304933459	0.00292399886937187	0.0192052610476028	0.00207423630740655	0.00297243586588423	0.0279881891336847	0.0193721464294713	0.00718164742799483	0.0279698539235494	0.0104890868979249	0.00970766319544195	0.00543693413751936	0.0209258123296491	0.00416976383532824	0.0128950789839967	0.0322232344679379	0.00423200489665082	0.0217363671959787	0.0187139031592631	0.000368052578389825	0.02113295669972	0.00103039277587547	0.0355295525802146	0.010033404118614	0	0.0330103673679818	0.0106543128811613	0.00165850957709413	0.0158467566351679	0.0174699993574518	0.00473216028575324	0.0053562953558033	0.0116227573533838	0.00189676504077355	0.0049689115359686	0.00898416769468501	0.0137481550626456	0.00582703387152508	0.00307761960064851	0.00176573291746391	0.00945159628195598	0.0187326957141234	0.00712813918569754	0.00199140293274517	0.00770652628131584	0.010091160869951	0.007582454317648	0.0297307760529835	0.0267985972419941	0.0179969799717703	0.0342961275293118	0.0189152673368187	0.00752365973314377	0.026197601707561	0.00326006797907002	0.0121753376668912	0.0142263685434381	0.00921141839406815	0.0238518137104708	0.0205842453135276	0.00849908303097809	0.03130023061515	0.0251438394814257	0.0127482210559743	0.0273678019766844	0.0224223296349458	0.00268404998502983	0.0197104261198487	0.00987035909249032	0.0187866936618859	0.0163618931917218	0.00486261712441024
HT29_G1_5F_1	0.00622489032931421	0.0362659339045199	0.0430260147328448	0.025132436194117	0.0239892983361186	0.0365316911739406	0.0215832656767195	0.0141845800527802	0.0368169430686614	0.0182622513031613	0.0314241931307748	0.0536418060440913	0.0133464952555599	0.0166067042310924	0.0300879024429127	0.0138096326078322	0.0350833263690522	0.0300394882472682	0.00502455113275527	0.0136427303986149	0.0258319363384037	0.0050428935011909	0.0225253589954886	0.0233066137932127	0.0275760386504738	0.0120888626501193	0.0288426970137136	0.0201197528253158	0.000787558794635958	0.0372395980307642	0.0112781701882	0.0143010345575154	0.0326425249796536	0.0118816852176903	0.0340401453577927	0.00252068188672022	0.0229809458849355	0.0330103673679818	0	0.022360165982044	0.0346678682970818	0.0171682741984808	0.0155450132209777	0.0282805348769172	0.0276566465676017	0.0213918955450051	0.0311146327423855	0.028043878872062	0.041987852061646	0.0192667652024944	0.0271860849459627	0.029934353734275	0.0312455978882952	0.0424548502592483	0.0142822404681552	0.0401334510356561	0.0350005470318737	0.0253072201055093	0.022923201690723	0.0405873797970092	0.00328123371501358	0.00621458459097074	0.0150180073220366	0.00128649867039432	0.0140996533136469	0.0405286356515551	0.00681578551004497	0.029751989787536	0.0208393998581711	0.0187885902839417	0.0238027401879292	0.00916226086411468	0.0124304810282152	0.0245148904139709	0.00171103660124912	0.0078698790657331	0.0202665929779153	0.00564517437173789	0.010592074073743	0.0356927344423686	0.0133044137055713	0.0231439548305691	0.014228238044489	0.016653141621075	0.0378697401849285
HT29_G1_5F_2	0.016136410007624	0.0139116912504196	0.020676387457923	0.00277307660430352	0.00162958400089629	0.014177608112786	0.000777093475626191	0.00817690910804875	0.0144630332807798	0.0040987730910477	0.00906735117037886	0.0313018163399901	0.00901504186693753	0.005754555349038	0.00773044512412763	0.00855188000360398	0.0127283949893481	0.00768200945560544	0.0173365970763766	0.00871879161305357	0.00347280927870908	0.0173182572735885	0.000165235933087777	0.000946702501534015	0.00521754272198258	0.0102727162584883	0.0064847056205594	0.00224093145465527	0.0215727977428523	0.0148859487416246	0.0110834165246536	0.0080604466621456	0.0102862823398164	0.0104798971092773	0.0116846354399679	0.0248801473782028	0.000620944551042766	0.0106543128811613	0.022360165982044	0	0.0123127032593235	0.00519291275539791	0.00681636367760681	0.0059223147526304	0.00529818158650317	0.000968508995797509	0.00875764432881377	0.005685564755522	0.0196374402357321	0.00309408530744369	0.0048274415268364	0.0075768285103787	0.00888867114685636	0.0201047879191426	0.00807924205420513	0.0177817065787358	0.012645568752659	0.00294791751620176	0.000563184655114493	0.018235953425053	0.0190796366392316	0.0161467145763696	0.0073434181285455	0.0236463243422429	0.0082618414417976	0.0181771678193319	0.0155455779242707	0.00739438466446876	0.00152113086430712	0.00357234594500989	0.00144297092584976	0.0131992759425892	0.0099310901055361	0.00215533529800186	0.020649526120317	0.0144915775404481	0.0020940609601848	0.0167160564956193	0.0117695075681658	0.0133381535983344	0.00905712540030977	0.000783998250538388	0.00813324817580933	0.00570811223126124	0.0155164876320212
HT29_G1_5F_3	0.028446127412342	0.00159913873939541	0.00836486726845434	0.00953980318883303	0.0106832352503563	0.00186508409879963	0.0130897291846059	0.0204885108997338	0.00215054094521654	0.0164110316627795	0.00324555017189764	0.0189932410768627	0.0213264825171349	0.0180665728365417	0.00458249613991486	0.020863410798444	0.000415727527978604	0.00463093280121137	0.0296459624336551	0.0210302902339138	0.00884009904029109	0.0296276281426805	0.0121474806728725	0.0113660723832629	0.0070954084070574	0.0225838985096341	0.00582825113052357	0.0145534185649419	0.0338807807840147	0.00257350542336042	0.0233944216950403	0.0203720701431305	0.00202656146814824	0.0227910348886464	0.000628117398945052	0.0371869015772274	0.0116918070124204	0.00165850957709413	0.0346678682970818	0.0123127032593235	0	0.0175050159536074	0.0191282081287495	0.00639064215733445	0.00701477054045823	0.0132811268568055	0.00355526841541906	0.00662739095363979	0.00732571958688162	0.0154064729992602	0.00748550354896431	0.00473611579329657	0.00342423693233867	0.0077931555441348	0.0203908620464565	0.00546966592697754	0.000332893968581974	0.00936497001206374	0.011749562628225	0.0059239866095265	0.0313884594869855	0.0284564290334077	0.019655171362231	0.0359535521812149	0.0205734273080499	0.00586519128463267	0.0278554621640742	0.0049185628358253	0.0138336945224219	0.0158846737934014	0.0108698368099328	0.0255097803320765	0.0222423445121108	0.0101575139308989	0.0329578288808828	0.0268017487579283	0.0144065642351089	0.0290256060707732	0.0240803564597135	0.00102554295595143	0.0213685577258092	0.0115287651600949	0.0204448581187478	0.018020136959196	0.00320412201437252
HT29_G2_4G_1	0.0109439707211891	0.0191038624922375	0.0258677941488673	0.007965928641436	0.00682246624382024	0.0193697543872919	0.0044158286673617	0.00298406245604974	0.0196551522969855	0.00109415187931819	0.0142599055176053	0.036491465404321	0.00382222235804691	0.000561651377657365	0.0129230814581886	0.00335904503218687	0.017920672338782	0.0128746485688676	0.0121442479162235	0.00352596208223124	0.00866563923837015	0.0121259066803175	0.00535814626337245	0.00613959931952376	0.0104103056923911	0.00507994448936406	0.0116774091997372	0.00295199936300548	0.0163808257827956	0.0200780264935635	0.00589067997119299	0.00286759653503735	0.0154787530288687	0.00528713400915332	0.0168769996382155	0.0196885332093826	0.00581384741206211	0.0158467566351679	0.0171682741984808	0.00519291275539791	0.0175050159536074	0	0.00162348095555117	0.0111150458095997	0.0104909410472569	0.00422441494959282	0.0139502185766599	0.010878306845432	0.0248289819893378	0.00209884515923144	0.0100202209587534	0.0127694736129097	0.0140812370422963	0.0252962697165702	0.0028863924830115	0.0229734735642904	0.0178378532244815	0.00814076429303821	0.00575608852619105	0.0234276671697103	0.0138874315752153	0.0109542760320612	0.00215054820334304	0.0184545702593041	0.00306899736979992	0.023368888522998	0.0103530970064547	0.012587040006653	0.00367179715573472	0.00162058258966682	0.00663585740841507	0.00800664761471323	0.00473830453837652	0.00734820455636323	0.015457464147785	0.00929902685480538	0.0030988695168817	0.0115236598081992	0.00657680352841913	0.0185303772872262	0.00386430735294092	0.00597689816013731	0.00294040021251094	0.00051520746897	0.0207085019167723
