	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_3	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5E_2	0.000603065557439976	0.000605178955008858	0.00581310313432303	0.00769302111851811	0.00312774562268649	0.00877665610420006	0.000463279162432875	0.00158245129087461	0.0035004671505348	0.00103762330192344	0.00536276726176787	0.0059874750419861	0.00444110073302871	0.00595374147812586	0.015274825972062	0.0120994738342355	0.00187279580627469	0.00611653275592281	0.0032766468992734	0.00388971701415071	0.00305104333768522	0.00938084507301272	0.0108639561494249	0.00739455618083982	0.00758426746058242	0.0173816153701701	0.00689199491186817	0.00166029680372336	0.0177892399291583	0	0.00541290557146438	0.00307970916359159	0.0198553477979111	0.00604207853459302	0.00171681085986628	0.0028353452517081	0.0133755911105293	0.00375515954400293	0.0127244339817146	0.00982189473578062	0.00017342324250002	0.00291947067784038	0.00494483230450618	0.00608401043063241	0.00791686749150172	0.00145398121386247	7.35680882688425e-06	0.00286306807736404	0.00242475031619168	0.000470304061030521	0.00526783904757047	0.00632405714105388	0.00614652421301234	0.00298169654543737	0.0255228752716803	0.00295467794267251	0.00516554828721382	0.00308609095032879	0.00212963440042182	0.00121811542464643	0.00817587275837106	0.00783898910897956	0.00277572871261091	0.000920984835379235	0.0054046928698761	0.0106835138794989	0.00182838536310963	0.00584253983093283	0.00553648038434367	0.0078861922462923	0.000208634705869979	0.00458363395149056	0.00617210188094988	0.00796803376002658	0.00258875093112092	0.0014666493585834
HT29_G1_5E_3	0.00601596126570852	0.00480773451432496	0.000400203837058021	0.0131056501265961	0.00854057834102596	0.00336382986061181	0.0049496326348069	0.00383047071446184	0.00191245652734434	0.00645051066717923	5.01390334030589e-05	0.000574578746477332	0.0098538867549153	0.000540844589220343	0.00986232194694851	0.00668678476459764	0.0035401277335328	0.000703638786950985	0.00213627760974135	0.00152320457428349	0.00236188173519616	0.00396803944524119	0.00545120929416286	0.0128072020708044	0.0129969026780835	0.0119692629144199	0.00147911679572426	0.00375262565800878	0.0123769194330167	0.00541290557146438	0	0.00233321585283867	0.0144432023546581	0.000629183212548462	0.00369611191247353	0.00257758010282275	0.0079629701048283	0.00916797114850728	0.00731177718392579	0.00440910537498947	0.00523948479698213	0.00249345459679759	0.00046807951585019	0.000671115867007092	0.0025040152432631	0.00395893996621505	0.00542026226651375	0.00827590904892023	0.00298817487855318	0.0049426078213172	0.000145068586433257	0.000911167099869193	0.0115592352726813	0.00839453386579112	0.0201113209244372	0.00245824728710503	0.000247360733001441	0.00849892499323811	0.00754249621932428	0.00663099901992897	0.0027630279312535	0.00242613469899504	0.00263719667540357	0.00449193196145629	8.21281851051675e-06	0.00527075925506332	0.00358453797163801	0.000429641028916956	0.0109492201237099	0.00247333914269005	0.00520427381480862	0.000829281886866942	0.000759208941216072	0.00255518294960281	0.00800160004771171	0.00687952746976739
HT29_G1_5F_3	0.00368277127561663	0.00247453252814514	0.00273341842298779	0.010772600556262	0.0062074245705582	0.00569702360206878	0.00261643187926775	0.00149726153827103	0.000420760260073649	0.00411732583425418	0.00228307695025848	0.00290779266500258	0.00752075782928599	0.00287405864232515	0.0121954001284128	0.00901993131027427	0.00120691685291737	0.00303685216624073	0.000196938731514594	0.000810012710825002	2.86659590060329e-05	0.00630122647031615	0.00778437631172485	0.0104741441522607	0.0106638500408363	0.0143022833220892	0.0038123261272267	0.00141941600546258	0.0147099275269247	0.00307970916359159	0.00233321585283867	0	0.0167761424028041	0.00296239690762017	0.0013629019230108	0.00024436498220324	0.0102960918932725	0.00683482873232258	0.00964491206274738	0.00674228697221295	0.00290628670238896	0.00016023920796443	0.00186513734909342	0.00300432938577786	0.00483721710579877	0.00162573160720311	0.00308706593178456	0.00594275077037146	0.000654961301728835	0.00260940700369303	0.00218814763443902	0.0032443795315334	0.00922614478268701	0.00606137758710974	0.0224440264912544	0.00012503179142819	0.00208585571786293	0.00616577050222892	0.00520932632039803	0.00429781646037891	0.00509622752522264	0.00475933721360534	0.000303981754433853	0.00215872740657043	0.00232500305364935	0.00760392897354121	0.00125132733895858	0.00276285550717938	0.00861611508118556	0.00480654126376529	0.00287107538642831	0.00150393541248188	0.0030924220764202	0.00488838437613787	0.00566843727303724	0.00454634816683415
HT29_G2_4G_1	0.020458292511865	0.0192502827801694	0.0140430379872036	0.0275462750297502	0.0229823871583726	0.011079633307156	0.0193921565155609	0.0182731789750764	0.0163554385959022	0.0208927586497646	0.0144933362836717	0.0138686795597491	0.0242953866932433	0.013902410562293	0.00458119413712304	0.00775677911640551	0.017982880858487	0.0137396314388045	0.016579230462926	0.0159662357345442	0.0168048044098716	0.0104754535818135	0.00899233523552442	0.0272479138654127	0.0274375593970456	0.00247414455823346	0.0129642200530756	0.0181953460672217	0.00206645999003819	0.0198553477979111	0.0144432023546581	0.0167761424028041	0	0.0138140801657456	0.0181388410862917	0.0170204732378706	0.00648059139441991	0.0236096355890574	0.00713178836451267	0.0100344061995209	0.0196819579559147	0.0169363593325398	0.0149112328014374	0.0137721513774576	0.0119393965410318	0.0184016279856231	0.0198627031710865	0.0227177770307819	0.0174310099272452	0.0193851329161623	0.0145882560684705	0.0135321217945192	0.0260002959676189	0.0228363754577888	0.00566890071512066	0.0169011568475975	0.0146905375472592	0.022940743190302	0.0219845227600123	0.0210732116072935	0.0116804004328321	0.0120172719142328	0.0170800815276135	0.0189345334466386	0.0144514143420532	0.00917278065960069	0.01802728431336	0.01401360360812	0.0253904429066965	0.0119700706150124	0.0196467532006822	0.0152723951629001	0.0136840663437055	0.0118882321853265	0.022443528259855	0.0213216905378929
HT29_G2_4G_2	0.00664513194056626	0.00543690954133326	0.000228979403867618	0.0137347763824371	0.00916973691463576	0.00273464949972981	0.00557880719874949	0.00445964858407498	0.00254163822322228	0.00707967954954939	0.000679322237299406	5.46044758361934e-05	0.0104830374148258	8.8338638297308e-05	0.0092331667405013	0.00605761405815245	0.00416930633130305	7.44555912354499e-05	0.00276545897842234	0.00215238676437807	0.00299106274219526	0.00333886033681437	0.00482203420955006	0.013436330853569	0.0136260298614189	0.0113401213405974	0.000849933973747084	0.0043818037280701	0.0117477808031465	0.00604207853459302	0.000629183212548462	0.00296239690762017	0.0138140801657456	0	0.00432529012569539	0.00320676073416991	0.00733380489471592	0.009797126080339	0.00668260904580798	0.00377992732236821	0.00586865837531838	0.00312263537810893	0.00109726256843994	4.19326630680385e-05	0.00187483348755072	0.00458811749666605	0.00604943520311891	0.00890506908288358	0.00361735471385025	0.00557178240849238	0.000774251763908699	0.000281983967222066	0.0121883739918465	0.00902369325079335	0.0194822567355253	0.0030874281299297	0.000876543877998	0.00912808379967103	0.00817166006491562	0.00726016712238509	0.00213384654774906	0.00179695283940019	0.00326637719772688	0.00512110797322419	0.000637396032383067	0.00464158360898613	0.0042137164615061	0.000199542210130278	0.0115783633308898	0.00184415734569083	0.00583344751572601	0.0014584647225657	0.000130025759748905	0.00192600126411824	0.00863076154769692	0.00750869446423683
HT29_G2_4G_3	0.00231987520537342	0.00111163248671472	0.00409631273694911	0.00940976870029196	0.00484454331404968	0.00705989829332091	0.00125353220000063	0.000134359752246071	0.00178366167153576	0.00275443168457359	0.00364597321336323	0.00427068615080377	0.00615788778615523	0.00423695229155157	0.0135581909956479	0.0103827700853801	0.000155985199033689	0.00439974501275212	0.00155984044543063	0.00217291343486459	0.00133423598807408	0.00766409572027135	0.00914723014865488	0.00911130816922525	0.00930101666643149	0.0156650351532255	0.00517521466070494	5.65141360421066e-05	0.0160726711421864	0.00171681085986628	0.00369611191247353	0.0013629019230108	0.0181388410862917	0.00432529012569539	0	0.00111853712736829	0.0116589130018111	0.00547195253201367	0.0110077424531651	0.00810515194349576	0.00154338784922045	0.00120266284613805	0.00322803517619341	0.0043672223955117	0.00620009870115884	0.000262829976162057	0.00172416765224698	0.00457986754547519	0.000707940937693296	0.00124650730594491	0.00355104427350224	0.00460727130305743	0.0078632929076064	0.00469849523236422	0.0238065739988563	0.00123787023711729	0.00344875274837655	0.00480288892945622	0.00384643815032104	0.00293492318507088	0.00645910714466637	0.00612221938553384	0.00105892038813722	0.000795826658226392	0.00368789914684298	0.00896678484146135	0.00011157467906016	0.00412574968420726	0.00725325623762545	0.00616942308719824	0.0015081764266979	0.00286683440101164	0.00445531464078256	0.00625126558826975	0.00430555211101211	0.00318345616937294
HT29_G2_4H_1	0.0034384078466756	0.00223016822189905	0.0029777824147205	0.0105282496102983	0.00596306414299844	0.00594138448083573	0.00237206765736234	0.00125289678566109	0.000665125207970783	0.0038729628090959	0.00252744122987623	0.0031521565321153	0.00727639959185242	0.00311842253411735	0.012439746866126	0.00926428620372647	0.000962552012867438	0.00328121593637087	0.000441303703299074	0.00105437758878928	0.000215699021841635	0.00654558645610986	0.00802873373680758	0.0102297924255214	0.010419498807747	0.0145466233485706	0.00405668923011621	0.00117505122731893	0.0149542661360017	0.0028353452517081	0.00257758010282275	0.00024436498220324	0.0170204732378706	0.00320676073416991	0.00111853712736829	0	0.0105404437936044	0.0065904692971203	0.00988926553829493	0.00698664625116573	0.00266192266825969	8.4125774790525e-05	0.00210950185196593	0.00324869318072751	0.0050815791048604	0.00138136689983414	0.00284270202526034	0.00569838995367796	0.000410596352586217	0.00236504277752943	0.00243251196847386	0.00348874313732206	0.00898179003592508	0.00581701694266065	0.0226883309940993	0.000119333192458741	0.00233022010807712	0.00592141001225699	0.00496496451673065	0.00405345361668482	0.00534058920544138	0.00500369930539299	5.96167743452137e-05	0.00191436293033322	0.00256936730852065	0.0078482867381006	0.00100696251095807	0.00300721947840317	0.00837175900158996	0.00505090329953107	0.00262671132838058	0.00174830007414102	0.00333678580357002	0.00513274631349843	0.00542407607149926	0.00430198558622823
HT29_G2_4H_2	0.0139786005974321	0.0127704634824926	0.00756277807950759	0.0210675246523266	0.0165029923320531	0.0045992004028878	0.0129123516839141	0.0117932636121961	0.0098753527195613	0.0144131148860045	0.00801310757127829	0.00738840792193694	0.0178161630492461	0.00742214117857181	0.00189942411485184	0.00127621839062106	0.0115029381519542	0.0072593512444804	0.0100991632574124	0.00948611815749305	0.0103247563514654	0.00399499225599366	0.0025118139191207	0.020769117102031	0.0209587920483813	0.00400647735605694	0.00648389068701187	0.0117154233193899	0.00441415947567811	0.0133755911105293	0.0079629701048283	0.0102960918932725	0.00648059139441991	0.00733380489471592	0.0116589130018111	0.0105404437936044	0	0.0171303211140369	0.000651211347810817	0.00355392558399304	0.0132021830821184	0.0104563225926879	0.00843103420338679	0.00729187332931263	0.00545900807069565	0.0119217248964261	0.0133829472595398	0.0162383490885772	0.0109510167483195	0.0129053273652613	0.00810803409775128	0.00705182806468829	0.0195213117114221	0.0163569623008945	0.0121492820527492	0.0104211170680727	0.0082103229058208	0.0164613431215518	0.0155050054678734	0.014593588206798	0.00519999808327448	0.00553688770049422	0.0106000572811839	0.0124546824252858	0.00797118267055875	0.00269226590128431	0.011547345753778	0.00753334170654242	0.0189113707931508	0.00548968381669706	0.0131669746583658	0.00879222349463308	0.00720378249795625	0.00540784093937581	0.015964066483853	0.0148420955272027
HT29_G2_4H_3	0.00315209761358494	0.00436033347190343	0.00956815741230648	0.00393791990523445	0.000627417677808884	0.0125316082689469	0.00421843498239368	0.00533759476338373	0.00725557848635543	0.00271754162531322	0.00911783421248331	0.00974252421082785	0.000685947030182659	0.00970879164418578	0.0190294418917234	0.0158542731883567	0.00562793530284226	0.00987157807070195	0.00703176269714829	0.00764482014328119	0.006806163443137	0.013135772451831	0.0146188170237098	0.00363944843494837	0.00382916382664439	0.021136089626059	0.0106470157696892	0.00541543924137161	0.0215436849504985	0.00375515954400293	0.00916797114850728	0.00683482873232258	0.0236096355890574	0.009797126080339	0.00547195253201367	0.0065904692971203	0.0171303211140369	0	0.0164792001081833	0.0135768031769038	0.00392858148765993	0.00667459320738317	0.00869991034151945	0.00983905672245217	0.0116718526170043	0.00520912634423491	0.00374780279318743	0.000892096354108168	0.00617988137872757	0.00422545981857969	0.00902290857342158	0.0100790961290327	0.00239139291450994	0.000773467412344994	0.0292766549242144	0.00670979982993667	0.00892062055040779	0.000669072546013487	0.00162553176169826	0.00253705002063177	0.0119308482407724	0.0115939770856863	0.00653085381614529	0.0046761361781014	0.009159758672589	0.014438383273945	0.00558352548842871	0.00959759325433724	0.00178133977728842	0.0116411784975197	0.00396379267318229	0.00833872104584404	0.00992714551724625	0.0117230170001146	0.00116641438893882	0.00228851659670439
HT29_G2_5A_1	0.0133274486417971	0.0121193014026888	0.00691158326668381	0.0204164516223779	0.0158518646404223	0.00394799477853878	0.0122611907434134	0.0111420940441993	0.0092241702677067	0.013761966806552	0.0073619148946805	0.0067372123170207	0.0171650496530148	0.00677094572538177	0.00255063394732599	0.000625007293357375	0.0108517664796127	0.00660815506592464	0.00944798218565086	0.00883493338293154	0.0096735767037165	0.00334378511584339	0.00186060404074248	0.0201180400705583	0.0203077175533955	0.00465768288176609	0.00583269128693853	0.011064253181779	0.00506536385087731	0.0127244339817146	0.00731177718392579	0.00964491206274738	0.00713178836451267	0.00668260904580798	0.0110077424531651	0.00988926553829493	0.000651211347810817	0.0164792001081833	0	0.00290271748380899	0.0125510245099418	0.00980514379070408	0.00777984362627454	0.00664067729431396	0.0048078050043542	0.011270556277133	0.0127317901923879	0.0155872186550386	0.0102998412272562	0.0122541663680537	0.00745684188814559	0.00640063098617574	0.0188702185984728	0.0157058330905171	0.0128004453428241	0.00976993803866765	0.00755913120591664	0.0158102149953121	0.0148538676793414	0.0139424417739039	0.00454879419672186	0.00488568488913802	0.00994887941605802	0.0118035178572741	0.0073199897895602	0.00204105628160824	0.0108961743997461	0.00688214675862438	0.0182602702007583	0.00483848085032714	0.0125158157955327	0.00814103482286267	0.00655258607571614	0.00475663770761603	0.015312933257648	0.0141909513968079
HT29_G2_5A_2	0.0104249294506804	0.00921674310314167	0.00400890501995654	0.0175142489473	0.0129494410312557	0.00104528311773532	0.00935863681526949	0.0082395072361711	0.00632153559001574	0.0108594627286401	0.00445924392471339	0.00383453140902475	0.0142626832267198	0.00386826532540851	0.00545333195697411	0.00227771219121485	0.00794917173847632	0.00370547224440218	0.00654535254398047	0.00593229029223181	0.00677095228501512	0.000441069711441002	0.00104211617218053	0.0172158210432796	0.017405508888876	0.00756035118764117	0.00292999797230152	0.008161664222688	0.00796802499569585	0.00982189473578062	0.00440910537498947	0.00674228697221295	0.0100344061995209	0.00377992732236821	0.00810515194349576	0.00698664625116573	0.00355392558399304	0.0135768031769038	0.00290271748380899	0	0.00964847969428096	0.00690252248614584	0.00487717993105565	0.00373799495048832	0.00190510045809093	0.00836797305768049	0.00982925118467652	0.0126847841418116	0.00739723208146916	0.00935161222211027	0.00455417252646188	0.00349794518782868	0.0159679340970672	0.0128034034388225	0.0157028848035939	0.00686731589587259	0.00465646360622162	0.01290778965631	0.0119514040338673	0.0110399441364548	0.00164608728599385	0.00198298109119229	0.00704626157103914	0.00890095004023102	0.00441731811753561	0.000861663678069542	0.00799358085613607	0.00397946805651356	0.0153579553954765	0.00193577659672689	0.00961326985977032	0.00523837781982698	0.00364990244499728	0.00185393267909931	0.0124104876621829	0.0112884627846937
HT29_G2_5A_3	0.000776488758816416	0.000431755735614967	0.00563968274329416	0.00786643900664169	0.00330116795679965	0.00860323940463554	0.000289855931664197	0.00140902824351837	0.00332704492405285	0.00121104643404971	0.00518934644119886	0.00581405482664365	0.00461452216972542	0.00578032122839786	0.015101422556579	0.0119260630437788	0.00169937284209337	0.00594311267395874	0.00310322454413383	0.00371629503208076	0.00287762086159069	0.00920742930933205	0.0106905429446291	0.00756797447384152	0.00775768549808937	0.0172082177699977	0.00671857569131166	0.00148687377721217	0.0176158435384786	0.00017342324250002	0.00523948479698213	0.00290628670238896	0.0196819579559147	0.00586865837531838	0.00154338784922045	0.00266192266825969	0.0132021830821184	0.00392858148765993	0.0125510245099418	0.00964847969428096	0	0.00274604813532249	0.00477141111642959	0.00591059031479435	0.00774344956688351	0.00128055813438704	0.000180780045982201	0.00303649055524989	0.0022513275506775	0.000296880831107484	0.00509441814089089	0.00615063727954232	0.00631994402525557	0.00315511896040698	0.0253495069442584	0.00278125541761954	0.00499212728948132	0.00325951330788094	0.00230305721189495	0.00139153851826923	0.0080024551895841	0.00766557107960821	0.00260230610090706	0.000747561653261735	0.00523127208782389	0.0105101003435631	0.00165496238529929	0.00566911946920519	0.00570990083744805	0.00771277428029765	3.52114647756914e-05	0.00441021247001517	0.00599868185729175	0.00779461590481132	0.00276217354493683	0.00164007238979264
HT29_G2_5B_2	0.00352253311062342	0.00231429377975124	0.00289365700028438	0.0106123706245421	0.0060471883906541	0.00585726015803056	0.00245619318711378	0.00133702249055651	0.000580999448862153	0.00395708793696126	0.00244331571326776	0.0030680311617182	0.00736052309439424	0.00303429715501544	0.0123556274552958	0.00918016396379824	0.00104667774586163	0.00319709060022367	0.000357177934439536	0.00097025185620855	0.000131573247416437	0.00646146244477438	0.0079446106170127	0.0103139137065581	0.010503619920115	0.0144625062623431	0.003972564128895	0.00125917694054575	0.0148701495404796	0.00291947067784038	0.00249345459679759	0.00016023920796443	0.0169363593325398	0.00312263537810893	0.00120266284613805	8.4125774790525e-05	0.0104563225926879	0.00667459320738317	0.00980514379070408	0.00690252248614584	0.00274604813532249	0	0.00202537625570029	0.00316456783581624	0.00499745439056607	0.0014654925900674	0.00292682744959187	0.00578251433352872	0.000494722119330342	0.00244916830869296	0.00234838643251089	0.00340461785916349	0.00906591234824672	0.00590114126402951	0.0226042261920603	3.52074163557329e-05	0.00224609455210155	0.00600553428112638	0.00504908923143173	0.00413757868327417	0.00525646460268434	0.00491957455866906	0.000143742550203904	0.00199848854455538	0.00248524180071487	0.00776416350021548	0.00109108824013614	0.00292309407119989	0.00845588176863779	0.00496677857240093	0.00271083680343855	0.00166417442081579	0.00325266048260136	0.00504862162080192	0.00550820058200288	0.00438611056393437
HT29_G2_5B_3	0.00554788954781107	0.00433965986578629	0.000868283272278005	0.0126376096527507	0.00807251498416065	0.00383190639965969	0.00448155829469406	0.00336239419960957	0.00144437765359648	0.00598244017235025	0.000417940485382327	0.001042658123534	0.00938582895172516	0.00100892397857654	0.0103303781206272	0.00715485327650649	0.00307205075080911	0.0011717181118325	0.00166819892252548	0.00105512543180271	0.00189380325967783	0.00443611489893183	0.00591928137726089	0.0123391597928478	0.0125288615418436	0.0124373084108614	0.00194719564490358	0.003284549013817	0.0128449626357591	0.00494483230450618	0.00046807951585019	0.00186513734909342	0.0149112328014374	0.00109726256843994	0.00322803517619341	0.00210950185196593	0.00843103420338679	0.00869991034151945	0.00777984362627454	0.00487717993105565	0.00477141111642959	0.00202537625570029	0	0.0011391952057258	0.00297209303859741	0.00349086367104383	0.00495218901740996	0.00780784467290208	0.00252009711550825	0.00447453346572249	0.00032301094065754	0.00137924632462225	0.0110911859195219	0.0079264699424179	0.0205793067839062	0.0019901689092483	0.000220718795482419	0.00803086147375787	0.0070744291940514	0.00616292905944185	0.00323110538382959	0.00289421259135553	0.00216911849046332	0.00402385666062137	0.000459866695239421	0.00573883180175606	0.0031164610579168	0.000897720455453434	0.0104811675866756	0.00294141697659221	0.00473620005201761	0.000361202440416109	0.00122728824123027	0.00302326067966904	0.00753353465075592	0.00641145827039328
HT29_G2_5E_1	0.00668706367572082	0.00547884158334322	0.000270912065861903	0.0137767050586828	0.00921166780818875	0.0026927169885663	0.00562073920794009	0.00450158082913414	0.00258357074998221	0.00712161115919746	0.000721254890329016	9.65371385556989e-05	0.0105249677626913	0.000130271301393751	0.00919123581539557	0.00601568214419375	0.00421123862894318	3.25229271995478e-05	0.00280739148024157	0.00219431932944929	0.00303299521676804	0.00329692790070283	0.00478010202097888	0.0134782597023708	0.0136679586009931	0.011298191294761	0.000808001324723458	0.00442373598757645	0.0117058509478512	0.00608401043063241	0.000671115867007092	0.00300432938577786	0.0137721513774576	4.19326630680385e-05	0.0043672223955117	0.00324869318072751	0.00729187332931263	0.00983905672245217	0.00664067729431396	0.00373799495048832	0.00591059031479435	0.00316456783581624	0.0011391952057258	0	0.00183290089541261	0.00463004971731567	0.00609136709729233	0.00894700007744297	0.00365928710163587	0.00561371441930899	0.00081618441398767	0.00024005130539201	0.0122303035202105	0.00906562420045018	0.0194403317340093	0.00312936059223345	0.000918476524523174	0.00917001470931936	0.00821359132370262	0.00730209867754457	0.0020919139767747	0.0017550202414012	0.00330830963619091	0.00516304008526063	0.000679328686551752	0.00459965138551276	0.00425564875131374	0.000241474872334766	0.0116202931668388	0.0018022247511625	0.00587537946386204	0.00150039734036772	8.80930967394333e-05	0.0018840686759462	0.00867269264377168	0.00755062594210508
HT29_G2_5E_2	0.00851991268294991	0.00731170604908513	0.00210381244645663	0.0156094083625035	0.0110444757548334	0.000859818177493106	0.00745360199820702	0.00633445582472911	0.00441646130612529	0.00895445394480459	0.00255415412020268	0.00192943786607094	0.0123577496350402	0.00196317196555082	0.00735839532905465	0.00418280381048322	0.00604411641383634	0.00180037802075578	0.00464028056803953	0.00402721222115773	0.00486588273179293	0.00146403134763621	0.00294721377652921	0.0153109710534477	0.0155006648566925	0.00946538567587421	0.00102490031793313	0.00625661174623311	0.00987305296761969	0.00791686749150172	0.0025040152432631	0.00483721710579877	0.0119393965410318	0.00187483348755072	0.00620009870115884	0.0050815791048604	0.00545900807069565	0.0116718526170043	0.0048078050043542	0.00190510045809093	0.00774344956688351	0.00499745439056607	0.00297209303859741	0.00183290089541261	0	0.00646292342916366	0.00792422406398687	0.0107798128870615	0.00549216976180332	0.00744657729339985	0.00264908335440139	0.00159284993530682	0.0140630466862572	0.0108984348467081	0.017607732836572	0.00496224740702837	0.00275137513476111	0.0110028234299891	0.0100464169242573	0.0091349387758962	0.000259013569364961	7.78807767721177e-05	0.00514119510561121	0.00699590814637174	0.00251222803910486	0.00276676192064986	0.00608852611962028	0.00207437531536118	0.0134530508096024	3.06761938143551e-05	0.00770823915406981	0.00333329370997409	0.00174480793783445	5.11678664173388e-05	0.0105055103551275	0.00938346224095453
HT29_G2_5E_3	0.0020570458608985	0.00084880263523821	0.00435914036832413	0.00914695022093759	0.00458171628554022	0.00732272150578769	0.000990702388076507	0.00012847022581435	0.00204649116706243	0.00249160261736404	0.00390880131706725	0.0045335135851121	0.00589506263885266	0.00449977976459721	0.0138209966519133	0.0106455856600754	0.000418815166114945	0.00466257229612066	0.00182267004712167	0.00243574271433794	0.00159706568348577	0.0079269177540173	0.00941004889249604	0.00884848895789298	0.00903819791755263	0.0159278328308256	0.00543804094622012	0.00020631584048815	0.0163354671482102	0.00145398121386247	0.00395893996621505	0.00162573160720311	0.0184016279856231	0.00458811749666605	0.000262829976162057	0.00138136689983414	0.0119217248964261	0.00520912634423491	0.011270556277133	0.00836797305768049	0.00128055813438704	0.0014654925900674	0.00349086367104383	0.00463004971731567	0.00646292342916366	0	0.00146133800940931	0.00431704019407052	0.000970770823308753	0.000983677491826845	0.00381387247004122	0.0048700983346623	0.0076004708987623	0.00443566802339684	0.0240693305338396	0.00150069996844806	0.00371158104234614	0.00454006184888867	0.00358361000239368	0.00267209424785812	0.00672193143617493	0.00638504424144295	0.00132175017991305	0.000532996738078923	0.00395072720878858	0.00922960401558966	0.000374404650111581	0.00438857728287107	0.00699043301554604	0.00643224786577408	0.00124534669892887	0.00312966319721555	0.00471814185781653	0.00651409023143057	0.00404272444480917	0.00292062742531658
HT29_G2_5F_1	0.000595708755421449	0.000612535757175513	0.00582045981284025	0.00768566453710118	0.00312038885575068	0.00878401262414081	0.000470635964821349	0.00158980808491394	0.00350782390847967	0.00103026650254651	0.00537012395881729	0.00599483171292471	0.00443374400325224	0.00596109815055562	0.0152821819241074	0.0121068301012748	0.0018801525966211	0.00612388942113117	0.00328400366283631	0.00389707376146962	0.00305840010651554	0.00938820155283969	0.0108713125197027	0.00738719958244421	0.00757691087289081	0.0173889710741102	0.00689935154000788	0.00166765359681854	0.0177965955815201	7.35680882688425e-06	0.00542026226651375	0.00308706593178456	0.0198627031710865	0.00604943520311891	0.00172416765224698	0.00284270202526034	0.0133829472595398	0.00374780279318743	0.0127317901923879	0.00982925118467652	0.000180780045982201	0.00292682744959187	0.00495218901740996	0.00609136709729233	0.00792422406398687	0.00146133800940931	0	0.00285571130449923	0.0024321070976916	0.000477660863725345	0.00527519574833752	0.00633141379676505	0.00613916755099092	0.00297433977512789	0.0255302297283906	0.00296203471366605	0.00517290499189449	0.00307873418241356	0.00212227761387989	0.00121075862669684	0.00818322931558776	0.00784634568594793	0.00278308548735075	0.000928341635600978	0.00541204956526101	0.0106908702639488	0.00183574215402933	0.00584989650818093	0.00552912369555946	0.00789354882054292	0.000215991508727933	0.00459099067709369	0.00617945854365488	0.00797539032953384	0.00258139415267899	0.00145929256322956
HT29_G2_5F_2	0.00226000450038658	0.00346824398717263	0.00867609851763099	0.00483000752685583	0.000264678752193766	0.0116395774874876	0.00332634500341032	0.00444550917427398	0.00636350302776474	0.00182544752932935	0.00822577172133434	0.00885046675675477	0.00157804288945509	0.00881673390931792	0.0181374994358551	0.0149622830292737	0.00473585103613009	0.00897952170011414	0.00613968588727352	0.00675274714081461	0.00591408531635907	0.0122437483443264	0.0137268106436249	0.00453153722012212	0.00472125188182237	0.0202441835601457	0.00975496621796254	0.00452335399942329	0.0206517863588118	0.00286306807736404	0.00827590904892023	0.00594275077037146	0.0227177770307819	0.00890506908288358	0.00457986754547519	0.00569838995367796	0.0162383490885772	0.000892096354108168	0.0155872186550386	0.0126847841418116	0.00303649055524989	0.00578251433352872	0.00780784467290208	0.00894700007744297	0.0107798128870615	0.00431704019407052	0.00285571130449923	0	0.00528779983395805	0.00333336986357791	0.00813084534699228	0.00918704153143342	0.00328348567081314	0.000118628983643192	0.0283849244275225	0.00581772115447837	0.00802855654061219	0.000223023876310585	0.000733435951004797	0.00164495556666519	0.0110388111385479	0.010701936577111	0.00563877414374662	0.00378404785845117	0.0082676965087115	0.0135463746351907	0.00469144101456277	0.00870553460097997	0.00267343395104338	0.010749138460247	0.0030717018525836	0.00744665275556975	0.00903508961769421	0.0108309777846233	0.000274318180677818	0.00139642169807111
