	HT29_G1_1B_1	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_3	HT29_G1_5A_3	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_3	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_3	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_3	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_3	HT29_G2_6E_3	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5H_1	0.00802696201142164	0.00760138754691265	0.0134217676439091	0.00789176191904673	0.0109475320859297	0.0220846898415235	0.012267825573171	0.010570841357865	0.0134972508832062	0.014302455809038	0.0133987537948623	0.00911933991661871	0.00412663773832338	0.00764925694469648	0.0165862868867456	0.0140198880556723	0.00442594298534722	0.00684053792984418	0.0111520501068468	0.00843300285342943	0.00558737935281316	0.013129801314948	0.0102548507866298	0.0169325164587785	0.0134115862654338	0.0171378210099001	0.00834030461432492	0.0181742259785058	0.0112015793667164	0.00743774945685879	0.0155700481702789	0.00977832460492713	0.0162080570929957	0.0110169854154925	0.00809662256293198	0.0139468291486061	0.0182595597076521	0.0166584876066312	0.0098712577615065	0.0102917351178964	0.012371398090011	0.0186172234435425	0.020643043425594	0	0.00804143618469372	0.0159610181314902	0.011710678078526	0.0219277913670564	0.00732381644385761	0.00982486024453328	0.0146398460649828	0.0144521855106377	0.0122847588107217	0.0125733097662252	0.0205131687085912	0.0070671637862203	0.0213714591520448	0.0109544559106845	0.0104135578648187	0.018153643548501	0.0194434662607223	0.01835770957076
HT29_G2_5H_2	0.00597912423471386	0.00757332749008057	0.00765069243146775	0.00154859023218139	0.00649952992284789	0.021324856535292	0.0053917315222349	0.00564199423759358	0.0106144925754327	0.00944466173263642	0.00566912302991962	0.0112291193002037	0.00873114788392488	0.00689559978001716	0.0100779236984213	0.0180866215708308	0.00670765212508018	0.00653046923685437	0.00578733996949861	0.0104860850202758	0.00910284590675617	0.00807093172585416	0.00329336659885363	0.0103353388800132	0.0060108353066087	0.0103462280953912	0.00619415793823525	0.0114826623831465	0.00747094109755451	0.00973377417121025	0.00761305484461468	0.00252625709273698	0.0101657789145839	0.0114252270559715	0.00743632554186178	0.00647205799700657	0.0117210785516418	0.010055798164852	0.00802470483515132	0.0116925839487249	0.00975010286692223	0.0149823565494232	0.0133489670124844	0.00804143618469372	0	0.0114029253100217	0.0160895104993977	0.016692389572561	0.00536864523980823	0.00597541171102654	0.0166249512386177	0.00789524438180345	0.00470426693754741	0.0081991062899623	0.0131018260219118	0.00621703253207181	0.0140261718287966	0.00367865163199495	0.00807296165276506	0.0108113134053934	0.0191400099848478	0.0105585886890035
HT29_G2_5H_3	0.00838296259381879	0.00964050429156483	0.00799252806468751	0.0119950419600425	0.00857104999882221	0.0156947428052728	0.00774776654775138	0.00692732897702281	0.00801304364981454	0.00276398587855881	0.0110840307030887	0.0130239506634787	0.0143874422212356	0.0105447164509494	0.00478726183670422	0.0251193545824498	0.0132659364773449	0.00926662409045459	0.0076838382219264	0.0108994439695015	0.0123144069886965	0.00473346098050326	0.0087644277157643	0.00704869508797711	0.00985229059554796	0.00710213002289415	0.00991456766348494	0.00925504911226352	0.00756713525833898	0.012670752125729	0.0109598745048633	0.00920734863922112	0.00380415921561167	0.0163958118768206	0.0086600038930546	0.010729669423825	0.00560837936861072	0.00608229303343089	0.00745982679774085	0.016197613720669	0.00488998020219267	0.0136875156335967	0.00971921693812007	0.0159610181314902	0.0114029253100217	0	0.0233123211178954	0.00812576181602342	0.010123392640944	0.0126667654075465	0.015685093342021	0.00569192139115557	0.00889871134720251	0.00455621567859668	0.017630806513607	0.0130181836541203	0.0097679373977779	0.0129368494815288	0.00593633719528463	0.00965580015979843	0.0172843336747536	0.0105826510311912
HT29_G2_6A_1	0.0175176343324669	0.0145653330405171	0.0230230661043613	0.0151341035541743	0.0157122247145292	0.0234188872471026	0.0209444848034367	0.0171398266558395	0.0173341621665218	0.0224996640803354	0.019691986498445	0.0123579093585404	0.0132449783015619	0.0128079652811106	0.0231272389915507	0.00244023407341674	0.0113767722716715	0.0158500708019708	0.0204839407932286	0.0173605347607102	0.0140027670641179	0.0221062914242507	0.017460773499205	0.0254387048257703	0.0191753158804753	0.025634441628994	0.0141976539265865	0.0271191846178551	0.016181130944857	0.011816069439381	0.0214973959073403	0.0172214692081075	0.0231079512744019	0.0084294446860003	0.0178517070755141	0.0192060947422315	0.0245379049550744	0.0230100599433563	0.0159951782332186	0.00789653168698825	0.019074701007529	0.0204023400219251	0.0284783170952784	0.011710678078526	0.0160895104993977	0.0233123211178954	0	0.0284344525662124	0.0135201588433248	0.0128545554020034	0.0146950880646105	0.0220741525055788	0.0199605982619411	0.0191151957616139	0.0239018205129646	0.0152756433915768	0.026914471729041	0.0188484219467812	0.0189571018470585	0.0264451189536578	0.0178129480356621	0.0239424996466603
HT29_G2_6A_3	0.0153032645624388	0.0165804030952336	0.0119526122504008	0.0168514397004788	0.0133700800118528	0.0151338654249355	0.0124674022770406	0.0123603130660267	0.0115294925637291	0.0101212949329163	0.0139484668265095	0.0197982907698107	0.0213861851959878	0.0164693294530921	0.00877630792566487	0.0302164574881635	0.0186214773158388	0.0157019611189414	0.0122976596377556	0.0179728446191205	0.019027344105322	0.0110991087890271	0.0136000921695054	0.0114349635096612	0.0128453565155099	0.0101149340764294	0.0146652317428217	0.0105643193821275	0.0127709848444966	0.0193049295175228	0.0138038163384457	0.0144450011076812	0.00722896419663884	0.0216389700054547	0.0150157408480819	0.0150173735591085	0.00685488669053938	0.0110050106233276	0.0137429442751638	0.0211249815512426	0.0121964894037716	0.0122279974426368	0.0111109422139681	0.0219277913670564	0.016692389572561	0.00812576181602342	0.0284344525662124	0	0.0161326199179169	0.0178038385869366	0.0189889360236793	0.0115232888260864	0.0140743104224607	0.0116083494430027	0.0190659238024555	0.0202158616702094	0.00952541511264671	0.0174010433055106	0.0131565536192464	0.0113824307418762	0.0181775921358381	0.011934604421459
HT29_G2_6B_2	0.0051135193146696	0.00329562620895069	0.0102425651978865	0.00513255512909798	0.00390199172805977	0.0172116876733487	0.00816368063436634	0.00401070717539261	0.00693931217466844	0.0090331493742985	0.00896165099581288	0.00636531448396607	0.00690593471553179	0.00156185952229502	0.0102019523428976	0.0154647373702745	0.00406486526493572	0.00409287454893464	0.00777921911762095	0.00780789334062759	0.00586704427836187	0.00867525955664229	0.00512471222241905	0.012257760255543	0.00802801420047148	0.0124534707643618	0.00290763998151461	0.0142158819561691	0.00404629253609993	0.0049631670408598	0.0105118346375863	0.00500275727465856	0.0100405361479103	0.00779679408172907	0.00607389420292175	0.00852522520311882	0.0118511508001991	0.0103520660988429	0.00369918278949165	0.0075404281700354	0.00656384550890763	0.0131234378529521	0.0156043965117047	0.00732381644385761	0.00536864523980823	0.010123392640944	0.0135201588433248	0.0161326199179169	0	0.00473227807544044	0.0116903528746287	0.00893585690519774	0.00773823541938929	0.00602703526167061	0.0160771461611524	0.00652230176474616	0.0149774217681336	0.00893500494428619	0.0060955206238847	0.0137948971909565	0.0148552120264153	0.0126067384406103
HT29_G2_6C_2	0.00904188399804633	0.00758862623478203	0.012329898851175	0.00526621900210613	0.00474139306768497	0.0193001012497692	0.00956285025365797	0.00623491527212618	0.00880327124402632	0.0116251428706396	0.00786769643197367	0.00913909286991549	0.0100815387434833	0.00531161206273923	0.0109228258559135	0.0143977750417468	0.00699875183041763	0.00866018095925227	0.0102627346550761	0.0122856256986344	0.0101294958547541	0.0113428319570189	0.00595461074059309	0.0134123950149361	0.00701198954858428	0.0136043089634107	0.00596168573217889	0.0153972108854133	0.00600680050457091	0.00814027871028319	0.00896043212120196	0.00575003175318512	0.0114296365322586	0.00627261276337215	0.0104777095135151	0.00646200002299416	0.0124655933939262	0.0106075633643685	0.00760547890205742	0.00730012643742098	0.00999133147849435	0.0130646754743998	0.015910290795645	0.00982486024453328	0.00597541171102654	0.0126667654075465	0.0128545554020034	0.0178038385869366	0.00473227807544044	0	0.014148800356239	0.00998437372717362	0.00791133609223571	0.00840043963532425	0.0127429123918974	0.00808016980271466	0.0143275470220181	0.00842204195959386	0.0101241659825546	0.0142469276775691	0.0156507323316687	0.0112692362080197
HT29_G2_6C_3	0.0144845658862073	0.0113050279119442	0.0192954702649907	0.0159202616581938	0.0120661548238811	0.0094502105245966	0.018147493796613	0.0130158945661409	0.00922551612356574	0.0165576758397918	0.0186720414105479	0.00983120194942347	0.0144673404892534	0.010256584380885	0.017686627240227	0.0160728474864194	0.0113273234735764	0.0123680926257652	0.0168614888438549	0.0131660942548399	0.0117448016284675	0.0171724511071758	0.0154965275831574	0.021367448782165	0.0171981643965419	0.0211644522519199	0.0106179585364101	0.0227459239654246	0.0111458898405483	0.00992853525073564	0.0202725945844851	0.0159333141038465	0.0167101744987703	0.0115184273560843	0.0135702261848549	0.0186888018448566	0.0182509575905209	0.0186629048522469	0.0102592900708514	0.0092747488336831	0.0121559399119836	0.0129270225051656	0.0242194724438237	0.0146398460649828	0.0166249512386177	0.015685093342021	0.0146950880646105	0.0189889360236793	0.0116903528746287	0.014148800356239	0	0.0182687090296099	0.0185585662250181	0.0136096717332178	0.0251506212433611	0.0171349646139795	0.0219086905669996	0.020104086738018	0.0134913217095036	0.02292992094334	0.00699330018385166	0.0211510005974027
HT29_G2_6D_3	0.00743750049239064	0.00951886525681572	0.00584385955697354	0.00882500311394434	0.00757354236568818	0.019955689123255	0.00409966256176466	0.00590423293297277	0.00991938709479126	0.00384021277984157	0.00717372287577693	0.0133325747467037	0.0132032336914563	0.0100263563891745	0.00350928618837229	0.0238348476493404	0.0123674944494127	0.00912065299554311	0.00595161848040157	0.0117719034741323	0.0124018832776512	0.00387103763267538	0.00574926963744733	0.00368156498654171	0.00650249622554603	0.00445503105147579	0.00955457685420268	0.00714329462429997	0.00757922844041596	0.0126541185288298	0.0063715969983416	0.00577354950158403	0.00455256599362251	0.0152049241282011	0.00895680297407012	0.00608355209038733	0.00569190871061741	0.00303915267724736	0.00837253650221488	0.015702817395129	0.00718994669228864	0.015003194291852	0.00697546559592745	0.0144521855106377	0.00789524438180345	0.00569192139115557	0.0220741525055788	0.0115232888260864	0.00893585690519774	0.00998437372717362	0.0182687090296099	0	0.00387156933082383	0.00490051723747189	0.0131335377259525	0.0100589825626403	0.00814728923880511	0.00834158321820771	0.00690697895205576	0.00628317554316117	0.019795652353656	0.00696994182019846
HT29_G2_6E_3	0.00705764926658006	0.0092736311885254	0.00574712178672535	0.00570917153050949	0.00700232105275951	0.0215044164645018	0.00289576080331003	0.00563766240461995	0.0107143340957281	0.00683095302470919	0.00449056512030502	0.0131669605189293	0.0118509368822474	0.0091674181927266	0.00640752606724646	0.0217713452706001	0.0105835690241811	0.00857443588598759	0.005249575131319	0.0120137815786082	0.0117632236368317	0.00575870397387647	0.00357022737332987	0.00609580507046896	0.00461617990691882	0.00635813721384611	0.0084971575546909	0.00808517631864819	0.00772183736223278	0.0121113208591239	0.00454884974607504	0.00316297276969097	0.00713665271268299	0.0138488547292532	0.00883216396391351	0.00404731071477577	0.00822760378437796	0.00599940389669405	0.00880345413350445	0.0144695690655387	0.00902252943272039	0.0151077962685688	0.0088677436908344	0.0122847588107217	0.00470426693754741	0.00889871134720251	0.0199605982619411	0.0140743104224607	0.00773823541938929	0.00791133609223571	0.0185585662250181	0.00387156933082383	0	0.00669306716433783	0.0111963328133417	0.00827019778465133	0.0100032458900906	0.00454418506525668	0.00795152321107592	0.0068832103930283	0.0202502972884085	0.00693519543195605
HT29_G2_6F_3	0.00583384928270258	0.00594174936956073	0.00834079390979962	0.00866588345690759	0.00484419456767922	0.0159643011032118	0.00666236830791965	0.00353362624586308	0.00594359274935005	0.00405401830010298	0.00910156027555903	0.00927368165896272	0.0109850557483723	0.00648418102265802	0.00531216265113003	0.0208525581528665	0.00971871938395668	0.00645642962870839	0.00692223191993553	0.00890827396130536	0.00929206215242037	0.0051085923373352	0.00586214636699436	0.00814830507551155	0.00769842638302804	0.00857180437763858	0.00660306582681597	0.0109759688424892	0.00388263336971086	0.00882275636328916	0.009303153125742	0.00609869329341677	0.00530635741185103	0.0120546397697712	0.00688606943793267	0.00793200715495389	0.0071305062737111	0.00561510917870073	0.00399306534680925	0.0121180854366577	0.00277711276393755	0.0128818239161909	0.0113695910798736	0.0125733097662252	0.0081991062899623	0.00455621567859668	0.0191151957616139	0.0116083494430027	0.00602703526167061	0.00840043963532425	0.0136096717332178	0.00490051723747189	0.00669306716433783	0	0.0157797183980381	0.00936343586708306	0.0107303492584072	0.0104740154665198	0.00420995231939463	0.0106546726165965	0.0156776249908617	0.0100034433127514
HT29_G2_6G_1	0.0178319466008867	0.0187423559743574	0.0152362123293897	0.0129378036697209	0.0138109455047079	0.0268364683607628	0.0130238801707707	0.0142815388124533	0.0171469746822969	0.016680292462445	0.00873260473577359	0.0213915185861041	0.0211908143514449	0.0171518746135251	0.0130495669242289	0.0250376360847808	0.0183740753547493	0.0186804100180278	0.0152236109977587	0.0226337546445206	0.0215090656541711	0.0162307839122641	0.0122953995623024	0.0141875877484861	0.00929617957394176	0.0138052809470028	0.0161768726416482	0.0144690669878454	0.015186384006007	0.0204926100101562	0.00710777680953039	0.0123562383696545	0.014298008318326	0.0180296020871129	0.0194490775765024	0.00823673176143382	0.0133489094500022	0.0125574256134872	0.0177617778202023	0.0193718557222101	0.0185127671182175	0.0170092447748362	0.0131023707791097	0.0205131687085912	0.0131018260219118	0.017630806513607	0.0239018205129646	0.0190659238024555	0.0160771461611524	0.0127429123918974	0.0251506212433611	0.0131335377259525	0.0111963328133417	0.0157797183980381	0	0.0172979249641025	0.011142787292355	0.0110853644006046	0.0185421991063996	0.0121763681726988	0.024030494554264	0.00753875648853423
HT29_G2_6G_3	0.00588486301472766	0.00631021412872284	0.0111534622445713	0.00713404183442493	0.00948947943152008	0.0231771813012228	0.00937023366008204	0.00874246871799364	0.0129944494418555	0.0108461881088528	0.0112824181052981	0.00865307021347664	0.00504653377051641	0.00748095124779884	0.0129054323053135	0.0170871843283834	0.00784231129484839	0.00673902062366574	0.00960962403401791	0.00810340083930576	0.00698792892352244	0.00994886779678006	0.00817811939854992	0.01249587024254	0.0112262829306426	0.0134577120374344	0.00909691577820778	0.0152009453757063	0.00973802070131308	0.00763830432334233	0.0121592843220693	0.00724694206236658	0.0133674762491421	0.0111640054269314	0.00779243111519768	0.0100005501535543	0.0150979332028506	0.0120465230484796	0.00875344075623634	0.0118127624755542	0.00992741451740976	0.0193408374794408	0.0163197647611662	0.0070671637862203	0.00621703253207181	0.0130181836541203	0.0152756433915768	0.0202158616702094	0.00652230176474616	0.00808016980271466	0.0171349646139795	0.0100589825626403	0.00827019778465133	0.00936343586708306	0.0172979249641025	0	0.0175425203938824	0.00845459241508769	0.00829427499519267	0.0146247936159747	0.0210884859319514	0.0148156608973241
HT29Root1_1	0.015079842380267	0.0163184444429147	0.0114957787880105	0.0143409339376732	0.0117760159216519	0.0206100811318101	0.0103304654954689	0.0113216105126565	0.0127278857192409	0.0101758060645396	0.00979629823109609	0.0194517601783932	0.0207176820870832	0.0157675806407308	0.00561766390681718	0.0283787744259747	0.0183862354215651	0.0161828212944562	0.0121446906677907	0.0192392997221419	0.0195941463759544	0.0109141774484699	0.0112327189160574	0.00827226890747553	0.0089401233245312	0.00767406322126547	0.0146376881991781	0.00912942492014054	0.0120366723391673	0.0189706952913606	0.0076681056818941	0.011739171858277	0.00677455090597553	0.019311959220209	0.0161820920817972	0.00909695545748378	0.00448659095881748	0.00613235984752419	0.0141483772412663	0.0199612875370421	0.0130324007586277	0.0139742470841821	0.00617291256183809	0.0213714591520448	0.0140261718287966	0.0097679373977779	0.026914471729041	0.00952541511264671	0.0149774217681336	0.0143275470220181	0.0219086905669996	0.00814728923880511	0.0100032458900906	0.0107303492584072	0.011142787292355	0.0175425203938824	0	0.0134805181191354	0.0139986827392531	0.00760822035485252	0.0207718370064535	0.00454984917785843
HT29Root1_2	0.00875428620764253	0.0110310480656385	0.00753016426671053	0.00442159666803963	0.00920083626791212	0.0241103549660029	0.00553121068918206	0.00826805606506004	0.0133561616516388	0.010788798434582	0.00482028190141783	0.0147281153685676	0.0117941525868658	0.0104689283963789	0.0106622175204986	0.0207419864314187	0.0102233156739607	0.00983314626781778	0.00683468892270448	0.0135236155254392	0.0125266312284958	0.00917650046860862	0.00528145982067303	0.00977543169781054	0.00621003970618085	0.00966334280284367	0.0095214877369711	0.0102776222781978	0.0103200962055002	0.013311752353914	0.00631375053908328	0.00468492559931183	0.0110334089876806	0.0143581974439877	0.0102542515278946	0.00626297349427727	0.0121161124400155	0.01045671262699	0.011273274536778	0.0149219965557488	0.0124367685156092	0.0166710952521747	0.0120374429256016	0.0109544559106845	0.00367865163199495	0.0129368494815288	0.0188484219467812	0.0174010433055106	0.00893500494428619	0.00842204195959386	0.020104086738018	0.00834158321820771	0.00454418506525668	0.0104740154665198	0.0110853644006046	0.00845459241508769	0.0134805181191354	0	0.0107006108796067	0.0092411354819251	0.0220554118934481	0.00950585377075648
HT29Root1_3	0.00294060575695844	0.0046397816642243	0.00751996142838993	0.008761425219641	0.0071045182012542	0.0169058662746014	0.00691882463413733	0.00513972889552069	0.00797883801357486	0.00461475740064258	0.0107421921521675	0.00875015072902726	0.00860956286070979	0.00658651272997534	0.00840481143304908	0.0209555885903174	0.00849555365758094	0.00369124120128273	0.00584783557068146	0.00532861066862016	0.00657413976138993	0.00452036565021779	0.0068730692634686	0.00919421645550936	0.00987712161775208	0.00958453421916255	0.00668130584550877	0.0114188294023631	0.00614105691083744	0.00797707169419193	0.0116868349737145	0.0068908838313633	0.00772691769279137	0.0133218309007962	0.00313232250884048	0.0105760979048751	0.0100538954094481	0.00887932486149638	0.0041111479239356	0.0128817611639005	0.00325087498660064	0.0150043915095394	0.0131425655796931	0.0104135578648187	0.00807296165276506	0.00593633719528463	0.0189571018470585	0.0131565536192464	0.0060955206238847	0.0101241659825546	0.0134913217095036	0.00690697895205576	0.00795152321107592	0.00420995231939463	0.0185421991063996	0.00829427499519267	0.0139986827392531	0.0107006108796067	0	0.0118153850445139	0.0171265967660733	0.0129446338708426
HT29Root2_1	0.0119621151450994	0.0149356579476064	0.00580403117788671	0.0116185342973559	0.0120885689717842	0.0234213649144651	0.0059795797660379	0.0104664551089907	0.0142603891304301	0.00835150703590279	0.00768714717262845	0.0191148990080578	0.0178421040088389	0.0150657562953343	0.0068699339499621	0.028308852322347	0.0163835685587341	0.0136179407365337	0.00775418820685049	0.0165788850205981	0.0172396992368698	0.00749996645611864	0.00906852890100194	0.00419840594452886	0.00815032388269339	0.00277483658971553	0.0136113056418262	0.00252094230459494	0.0124798252603695	0.0181504306040218	0.0066646823586392	0.00928481913319974	0.00717206703880153	0.0201752719641265	0.0129654058323971	0.00886085785207993	0.00710914148266882	0.00739159867019753	0.0136476111792801	0.0205657802917366	0.0127240976534528	0.0167514822525557	0.00358179299591371	0.018153643548501	0.0108113134053934	0.00965580015979843	0.0264451189536578	0.0113824307418762	0.0137948971909565	0.0142469276775691	0.02292992094334	0.00628317554316117	0.0068832103930283	0.0106546726165965	0.0121763681726988	0.0146247936159747	0.00760822035485252	0.0092411354819251	0.0118153850445139	0	0.0236969754091662	0.00630871172002476
HT29Root2_2	0.0184043947976045	0.015573822475172	0.0214992923187404	0.0181983669817274	0.0133841239683004	0.00718465747054433	0.0200746361588456	0.0149379788609397	0.00995627248127352	0.0187434125180733	0.019234823935973	0.0146910276142658	0.0196901854063607	0.013664034693028	0.0181165951410481	0.0187294468577608	0.0153531461747764	0.0166356300936587	0.0193158644754463	0.0185883824753235	0.0171727394758785	0.0196433987371342	0.017258851283614	0.0228590361057553	0.0175413175043613	0.0223336426895216	0.0132610774696903	0.0238380304765765	0.012814737812345	0.0147753483884068	0.0204509262370235	0.0179455599852449	0.0172606491682592	0.0134798399280399	0.0178637275633448	0.0192731759529871	0.0179787679396486	0.0193246149674437	0.0135219838805336	0.0118375513680785	0.0151233187323317	0.00947079659925754	0.0246293449518624	0.0194434662607223	0.0191400099848478	0.0172843336747536	0.0178129480356621	0.0181775921358381	0.0148552120264153	0.0156507323316687	0.00699330018385166	0.019795652353656	0.0202502972884085	0.0156776249908617	0.024030494554264	0.0210884859319514	0.0207718370064535	0.0220554118934481	0.0171265967660733	0.0236969754091662	0	0.0205408602826611
HT29Root2_3	0.0131692974017714	0.0145802216373193	0.00967660291074257	0.0107747236696572	0.00972189898966443	0.0215849299066255	0.00783373571361727	0.00937767584822817	0.0121117717954246	0.0100348501105823	0.0057370271092069	0.0179191377564395	0.0182603253184165	0.0136527764344889	0.00592084582218842	0.0254645167467471	0.0156589045276722	0.0142399724584712	0.00999560762516371	0.017879582135848	0.0176453230385135	0.00998769267561537	0.00823395732436895	0.00783654852355821	0.00535517812413979	0.00715602595811608	0.0123787193445686	0.00838860552785217	0.0105332205495946	0.0171279899914843	0.00333414457992277	0.0086334635191783	0.00710066536718938	0.0169410469386126	0.0145023324016456	0.00549055134703869	0.00593289861230293	0.00611242866550472	0.0128745667098765	0.0177126907345276	0.0126680413370889	0.0134126282348788	0.00685989270069878	0.01835770957076	0.0105585886890035	0.0105826510311912	0.0239424996466603	0.011934604421459	0.0126067384406103	0.0112692362080197	0.0211510005974027	0.00696994182019846	0.00693519543195605	0.0100034433127514	0.00753875648853423	0.0148156608973241	0.00454984917785843	0.00950585377075648	0.0129446338708426	0.00630871172002476	0.0205408602826611	0
